категорія	категорија
маленький	мали
маленький	малку
маленький	мало
лариса	лариса
зберігає	заштедува
зберігає	спасува
зберігає	зачувува
суто	јасно
суто	очигледно
калібру	калибар
співпрацю	соработка
лісовий	буф
хлопець	гај
хлопець	тип
хлопець	дечко
грецькі	грчки
грецькі	грчка
грецькі	грк
мексика	мексико
використано	искористен
використано	користени
використано	користена
використано	искористена
використано	користен
глибини	длабочините
глибини	длабочини
проводили	спроведена
проводили	спроведено
дату	датум
дату	дата
каплиці	цртани
каплиці	карикатури
очей	очи
республік	републики
опубліковані	објавено
модифікація	ревизија
заборону	забрани
заборону	забрана
заборону	бан
глибоко	deep
глибоко	длабок
глибоко	длабока
глибоко	длабоко
глибоко	длабоки
вірменія	ерменија
серйозно	сериозен
серйозно	сериозна
серйозно	озбилно
серйозно	сериозно
серйозно	озбилно
словаччині	словачка
георг	џорџ
георг	џорџе
георг	george
георг	георг
дивно	чудни
дивно	чудна
дивно	чуден
дивно	чудно
дивно	чудни
дивно	чудна
дивно	чудно
дивно	чудна
дивно	чудни
дивно	чуден
дивно	чудно
наявні	достапно
наявні	достапни
наявні	достапен
наявні	достапна
італійської	италијанска
італійської	италијански
італійської	италијанецот
італійської	италијанец
тепла	грее
тепла	топло
тепла	топли
тепла	топол
тепла	топла
внутрішня	внатрешни
внутрішня	внатрешно
внутрішня	внатрешна
внутрішня	внатрешен
кожну	секоја
наше	наша
наше	наши
наше	нашата
наше	наш
наше	нашиот
наше	нашите
православний	православна
православний	православно
православний	православен
православний	православни
відповідність	релевантност
відповідність	совпаѓање
відповідність	поклопување
відповідність	натпревар
відповідність	совпаѓање
показана	прикажано
показана	покажана
показана	покажани
показана	прикажана
показана	прикажани
співпраця	соработка
співпраця	соработуваа
співпраця	соработуваат
венеція	венеција
венеція	венеција
конвенції	конвенција
конвенції	конвенции
меморіал	меморијал
ендрю	ендрју
ендрю	ендру
ендрю	andrew
спектр	спектар
колорадо	колорадо
буття	битие
буття	genesis
стів	steve
стів	стив
словника	речник
словника	речникот
словника	вокабулар
навіщо	зошто
навіщо	зашто
конкретних	специфична
конкретних	специфично
конкретних	специфични
конкретних	конкретни
конкретних	специфичен
конкретних	одредено
затока	синуси
затока	заливот
затока	залив
затока	беј
затока	залив
затока	заливот
цивільних	цивили
цивільних	цивил
цивільних	цивилен
сходження	вознесението
сходження	качување
сходження	искачување
піднесення	самогласка
агент	агентка
агент	агент
паулу	пауло
маріуполь	мариупол
послідовно	последователно
дітям	деца
росту	растење
росту	пораст
росту	раст
росту	растеж
обрали	избра
обрали	одбрал
обрали	одбра
обрали	избрале
теодор	теодор
теодор	теодор
аналогічно	слично
воріт	порти
воріт	гејтс
лот	многу
лот	лот
відповідний	соодветни
відповідний	соодветна
відповідний	соодветен
відповідний	соодветно
відповідний	соодветната
печі	печки
фунтів	kg
фунтів	кг
фунтів	кила
вільямс	вилијамс
умовно	прелиминарно
ціни	цени
алан	алан
алан	ален
сірий	сив
сірий	греј
сірий	сиво
сірий	сиви
сірий	grad
сірий	сив
сірий	сиво
сірий	сива
сірий	греј
сірий	сиви
змія	змија
ризик	ризик
ризик	ризикува
спробував	обид
мечеть	џамија
гей	хомосексуалец
гей	педер
гей	геј
кратер	кратер
збирання	собирање
збирання	собирајќи
збирання	компилација
збирання	составување
збирання	составувањето
збирання	изгради
збирання	градење
збирання	градиме
збирання	изградба
набуває	превзема
плавці	пливачи
розпочали	започната
розпочали	лансирана
розпочали	започнати
розпочали	лансиран
розпочали	покрената
август	августус
прихильники	поддржувачи
прихильники	приврзаници
прихильники	подржувачи
прихильники	поддржувачите
бей	бег
пізнання	просветлување
стояли	стоеше
стояли	стоеја
стояли	стоела
бажано	посакувана
бажано	пожелно
статут	прописи
статут	регулативи
статут	статут
статут	статутот
отримувати	примаат
отримувати	прими
механіка	механика
механіка	механичари
береги	бенкс
береги	банките
береги	банки
камені	камења
камені	камења
камені	карпи
висловив	искажано
висловив	изрази
висловив	изразено
висловив	изразена
висловив	изразил
ген	џин
ген	ген
наче	авантуристи
мости	мостови
ймовірність	веројатност
атомів	атоми
жовті	lutea
жовті	жолта
жовті	жолти
жовті	жолто
повернулася	грб
повернулася	назад
повернулася	вратен
повернулася	вратени
дитиною	детски
усунення	елиминација
усунення	елиминирање
усунення	елиминацијата
правопис	правописот
правопис	правопис
залози	жлезди
залози	жлезда
іспанська	шпански
іспанська	шпанско
іспанська	шпанска
придушення	потиснување
придушення	притисоци
підрозділу	маскоти
представлення	застапник
представлення	претставништво
представлення	претставување
представлення	застапеност
представлення	претставништва
славу	слава
славу	слава
жовтого	жолта
жовтого	жолти
жовтого	жолто
агентства	агенции
бюджет	буџет
чисельністю	банди
македонія	македонија
дипломати	дипломати
технологічного	технолошки
технологічного	технолошко
технологічного	технолошка
стоять	стои
стоять	стоечки
стоять	стојам
стоять	стоејќи
стоять	стоење
водосховище	резервоар
водяний	вода
водяний	воден
афіни	атина
афіни	aтина
струмок	крик
струмок	тек
струмок	поток
струмок	проток
струмок	stream
хотіли	баран
хотіли	сакаше
швидке	брзо
швидке	бргу
швидке	брзо
швидке	бргу
швидке	брз
швидке	брзи
книжка	книга
дізнається	слуша
реалізація	спроведување
реалізація	имплементација
реалізація	имплементира
реалізація	реализација
реалізація	реализација
нащадків	наследници
сімферополь	симферопол
ряди	серија
ряди	серии
ряди	поворка
дін	динг
дін	дин
дін	dean
дін	dene
міжнародній	маргините
нещодавно	неодамна
лісова	дрво
лісова	дрва
лісова	шума
лісова	шумски
викликала	предизвикана
викликала	предизвика
викликала	повика
плата	плата
брама	капија
брама	гејт
брама	порта
доньки	ќерките
доньки	ќерки
електронні	електронски
електронні	електронско
загрозу	закана
загрозу	закана
маршрути	правци
маршрути	патувања
теорема	теорема
звучить	звуци
звучить	звучи
написи	знаци
поглядів	верувања
поглядів	убедувања
адресу	адреса
алжиру	алжир
алжиру	алжир
александра	александра
молекули	молекул
молекули	молекули
кути	ќошиња
кути	агли
кути	агли
міру	измери
міру	мерка
міру	мера
значне	високиот
значне	висок
значне	висока
значне	хај
значне	високо
значне	high
зала	сала
трек	трака
трек	патека
трек	песна
безпека	сигурност
безпека	обезбедување
безпека	безбедност
безпека	сигурност
безпека	безбедност
башта	кула
башта	кулата
майк	мајк
дністра	дњестар
акти	акти
акти	чинови
маршрутів	правци
коментарі	коментари
резиденція	живеалиште
резиденція	престој
резиденція	резиденција
кузов	кочија
спеціаліст	специјалист
крістіан	христијански
крістіан	кристијан
крістіан	христијан
крістіан	христијани
крістіан	христијанин
подібна	слично
подібна	сличен
подібна	слична
подібна	слични
біологія	биологија
особливі	специјалитети
особливі	разновидна
особливі	посебно
особливі	специјален
особливі	специјално
особливі	специјални
особливі	посебна
особливі	специјална
кваліфікацію	квалификации
тем	теми
тем	теми
тем	темите
ефекти	ефекти
садок	градината
садок	градина
виконано	извршена
виконано	погубени
виконано	погубен
виконано	заврши
виконано	завршено
виконано	заврши
виконано	done
виконано	направено
виконано	сторено
виконано	завршено
монреаль	montréal
монреаль	монтреал
погодився	договорено
дихання	дишење
дихання	дише
дихання	дишењето
визначено	дефинирано
визначено	дефинирана
визначено	дефиниран
визначено	дефинирани
визначено	нејасно
визначено	идентификуван
визначено	идентификувани
визначено	идентификувано
коаліції	коалиција
кордони	граници
хімік	хемичар
суперечки	спорови
суперечки	расправии
сади	градини
словаччина	словачка
широка	широко
широка	широка
широка	широк
широка	широки
барселона	барселона
банків	бенкс
банків	банките
банків	банки
перевірити	тест
перевірити	потврдување
перевірити	потврди
перевірити	верификува
перевірити	валидност
перевірити	провери
перевірити	проверено
перевірити	проверка
перевірити	чек
процедури	процедурите
процедури	процедури
процедури	процедура
процедури	постапка
фахівці	специјалисти
сильні	јака
сильні	јаки
сильні	силни
сильні	силен
сильні	силна
стандарту	согласност
стандарту	усогласеност
планета	планет
планета	планета
планета	планетата
включено	вклучени
включено	вклучено
включено	inclusive
голод	глад
голод	глад
валерія	валерија
чайковського	чајковски
діапазон	опсег
вовк	волф
вовк	волк
захистити	заштити
захистити	заштитува
захистити	штити
кдб	кгб
схожа	наликува
конте	конте
комісар	комесарот
комісар	началник
комісар	комесар
тобі	тоби
ветеранів	ветерани
ветеранів	ветераните
вдалось	може
постанови	уставите
припинити	застани
припинити	стој
припинити	стоп
звуки	звуци
звуки	звучи
око	окото
око	око
зон	зони
показників	метриката
карпати	карпатите
ікона	икона
ска	ска
близькі	блиску
близькі	затвори
водню	хидроген
трійці	тринити
офіцери	офицери
офіцери	полицајци
зняти	повлече
зняти	повлекување
темою	тема
темою	субјектот
темою	тема
темою	предмет
темою	субјект
зуби	забот
зуби	заб
зуби	заби
зуби	забите
європейські	европски
європейські	европско
європейські	европска
йоганн	јохан
адольф	адолф
щодня	секојдневна
щодня	дневно
меті	мати
меті	мети
каміння	камења
каміння	карпи
збігається	совпаѓања
збігається	натпревари
збігається	истите
збігається	истото
збігається	исто
збігається	исти
збігається	ист
збігається	иста
литва	литванија
реклами	огласи
реклами	реклами
гірська	планинска
гірська	планински
гірська	планина
іоанн	јован
іоанн	џон
краків	краков
серп	срп
прямий	direct
прямий	директни
прямий	директна
прямий	директен
молекул	молекули
гонки	тркачки
гонки	трки
гонки	тркање
ранній	рано
ранній	ран
підприємець	претприемач
іран	иран
алекс	alex
алекс	алекс
панорама	панорама
довідка	помагаат
довідка	помош
поїзди	возови
блоків	блока
блоків	блокови
хлопчик	дечко
хлопчик	момче
хлопчик	бој
хлопчик	синче
чарлі	чарли
придбання	купување
невеликими	благо
водія	шофер
водія	возачот
водія	управувач
водія	возач
чин	брадата
чин	брада
чин	муцка
мотиви	мотиви
мотиви	мотиви
реєстр	регистар
простий	едноставен
простий	едноставно
простий	едноставна
простий	проста
простий	обичен
простий	обична
відзначається	прославија
відзначається	прославен
відзначається	прослави
відзначається	славеа
козацька	казак
труби	цевки
труби	цевче
запросив	поканет
запросив	повикани
запросив	поканета
запросив	поканети
шотландія	шкотска
вбиває	убива
старе	старо
старе	стари
старе	стар
старе	стара
коста	коста
коста	коста
дорогою	драга
дорогою	драги
стандарти	стандарди
шер	шерил
шер	шер
шер	шер
прибуття	пристигнување
дар	дар
активним	активни
активним	активно
активним	активна
активним	активен
перегляду	разгледување
перегляду	прелистување
пілот	пилот
пілот	пилотот
воля	ке
воля	вил
воля	ќе
воля	вола
назавжди	засекогаш
назавжди	вечно
назавжди	трајно
приводить	прикривање
помилка	неуспех
помилка	неуспехот
помилка	неуспешно
помилка	пропадна
помилка	грешка
помилка	грешка
монтаж	монтиран
монтаж	монтажа
монтаж	уредување
монтаж	уредувањето
ліцензії	лиценци
ліцензії	лиценца
ліцензії	дозвола
пат	застојот
пат	пат
епоха	епоха
епоха	ера
регіональний	регионален
регіональний	регионалната
регіональний	регионално
регіональний	регионални
регіональний	регионална
монумент	споменик
коріння	корени
коріння	корења
взуття	чевел
взуття	обувки
взуття	чевли
взуття	обувки
виконавчий	извршно
виконавчий	извршен
виконавчий	извршна
сем	sem
сем	сем
сем	sam
мис	кејп
мис	наметка
стюарт	стјуарт
стюарт	стјуарт
рудольф	рудолф
рудольф	рудолф
поїхав	тргна
поїхав	отиде
поїхав	отишол
тулуб	торзото
грала	играше
грала	одиграно
грала	одигран
грала	свирел
отаман	атаман
вілла	вила
часопис	магазин
часопис	списание
періодично	периодично
магазини	продавници
магазини	продавници
баз	baz
баз	баз
баз	buzz
пиво	пиво
оболонки	школка
оболонки	чаури
оболонки	гранати
оболонки	лушпи
війн	војни
сотня	стотка
сотня	hundred
сотня	стотици
сотня	сто
сотня	стотина
фігура	фигура
фігура	бројка
статуя	статуа
затверджено	одобрено
затверджено	одобрен
затверджено	одобрени
затверджено	одобри
затверджено	одобрена
прототип	прототип
кислота	киселина
джонсон	џонсон
грузія	грузија
грузія	џорџија
коментар	коментар
коментар	коментирање
поштова	поштенски
борці	борачи
борці	демонстранти
малюнки	цртежи
малюнки	цртежи
скасовано	откажана
скасовано	откажани
скасовано	откажано
скасовано	откажан
скасовано	откажа
скасовано	откажаа
скасовано	откажани
скасовано	откажана
скасовано	откажано
скасовано	откажа
крило	крило
ретельно	темелно
прискорення	забрзување
прискорення	забрзуваат
поранених	ранет
поранених	ранети
поранених	ранета
поранених	повредени
жіночого	женски
всеукраїнської	информативни
всеукраїнської	информативно
визнати	признаам
відвідував	посети
відвідував	посетени
смоленська	смоленск
підписали	потпишана
підписали	потпишани
підписали	потпишано
підписали	потпишан
заводів	фабрики
заводів	фабриките
жіночі	дама
жіночі	лејди
листів	коресподенција
скоріше	поарно
добрий	добра
добрий	добро
добрий	добар
ударів	удари
ударів	нерамнини
ударів	морници
правові	легално
правові	законска
правові	легална
правові	правна
правові	легален
правові	правен
житло	домување
житло	сместување
наталя	наталија
монте	монте
гриби	печурки
гриби	печурка
ілюстрації	илустрации
ілюстрації	илустрација
метрополітен	метро
метрополітен	метрото
метрополітен	метро
бактерій	бактериска
бактерій	бактериски
тривали	траеше
тривали	издржа
строк	период
строк	period
строк	периоди
затоці	заливот
затоці	залив
спеціальність	концентрации
спеціальність	концентрација
командувача	командант
командувача	командир
фінансової	одговорност
фінансової	отчет
внизу	долу
внизу	доле
внизу	дното
внизу	долен
внизу	дно
талант	талент
фази	фаза
фази	фази
посадки	слетувања
подається	поглавја
іспанської	шпански
іспанської	шпанско
іспанської	шпанска
хіт	удри
хіт	погодена
хіт	хит
хіт	погодени
вершин	самити
вершин	врвови
засновника	предокот
турки	турците
турки	турци
активна	активни
активна	активно
активна	активна
активна	активен
керувати	управување
керувати	менаџирање
меч	мач
меч	мечот
меч	меч
лорд	лорд
комунікації	комуникација
комунікації	комуникации
привід	причина
привід	разум
привід	разумот
привід	вози
привід	драјв
встановлюється	инсталации
встановлюється	воспоставување
боги	богови
боги	божество
боги	олимпијци
руслан	руслан
тимчасовий	привремено
тимчасовий	привремена
тимчасовий	привремен
тимчасовий	привремени
тимчасовий	условно
тимчасовий	привремени
тимчасовий	привремен
тимчасовий	привремена
кімнати	собите
кімнати	соби
зберігати	зачувување
зберігати	зачува
зберігати	продавница
походять	развиен
христос	христос
христос	христа
позначає	марки
позначає	маркс
аргумент	расправање
аргумент	аргумент
біле	бело
біле	бели
біле	бел
біле	бела
біле	вајт
європу	европа
єдність	единство
марино	марино
відкрити	отворено
відкрити	отворени
відкрити	отворена
відкрити	отворен
відкрити	опен
відкрити	отвори
кім	ким
натрію	натриум
представництва	амбасадорите
представництва	амбасадори
представництва	претставништва
офіс	канцеларија
поширюється	дистрибуирани
поширюється	распределени
народилась	родено
народилась	роди
народилась	роден
народилась	родени
народилась	раѓа
джексон	џексон
популярні	популарно
популярні	популарен
популярні	популарни
популярні	популарна
популярні	популарно
популярні	популарна
популярні	популарни
гірнича	рударска
гірнича	рударство
гірнича	рударството
гірнича	рударски
зупинки	застани
зупинки	стој
зупинки	стоп
зупинки	застанува
зупинки	престанува
зупинки	запира
кавказ	кавказ
повертає	враќа
градусів	дипломи
градусів	степени
особливе	посебно
особливе	специјален
особливе	специјално
особливе	специјални
особливе	посебна
особливе	специјална
потреба	треба
потреба	потреба
річна	годишен
річна	годишна
позаду	позади
позаду	зад
оригінальний	оригинал
руська	рутенски
педро	педро
тейлор	тејлор
переселення	патеки
переселення	трек
мексиці	мексико
присутність	присутност
присутність	присуство
захищає	заштитува
захищає	штити
призвела	предизвикана
призвела	предизвика
сенсу	бесмислен
сенсу	бесмислена
біллі	били
біллі	били
греки	грци
греки	грците
біг	водеше
біг	трчаше
біг	големо
біг	голем
біг	голема
біг	големи
біг	трчање
біг	тркач
тлумачення	интерпретација
тлумачення	толкување
тлумачення	збунувачки
тлумачення	збунувачко
точніше	поголеми
точніше	поголемо
точніше	поголем
посередині	средина
посередині	среден
стіні	ѕид
елементом	елементот
елементом	елемент
шарль	чарлс
шарль	шарл
типовий	стандарден
типовий	стандардно
типовий	типично
типовий	типичен
типовий	типична
типовий	типични
януковича	јанукович
лідери	лидерите
лідери	лидери
лідери	водачи
удосконалення	подобрување
узбекистану	узбекистан
диску	диск
викликали	повика
архітекторів	архитекти
фредерік	фредерик
фредерік	фредерик
фредерік	фредерик
середина	средина
середина	среден
середина	средината
смак	вкус
леді	дами
леді	дамите
леді	дама
леді	лејди
альфа	алфа
джей	џеј
протоки	теснец
просить	молејќи
просить	молење
анатолія	анадолија
альберта	алберта
панелі	пристаништа
панелі	доковите
панелі	панели
хлопці	момци
хлопці	дечки
організувати	организирање
організувати	организира
подано	дава
сайти	сајтови
сайти	локалитети
світлі	светлината
світлі	светол
світлі	светло
світлі	светлина
світлі	светлост
ракета	ракета
ракета	проектил
ракета	ракета
приніс	донесен
приніс	донесени
приніс	доведен
приніс	донесе
приніс	донесено
приніс	изведен
фактори	фактори
фактори	фактор
виявити	детектира
кліп	клип
андреа	андреја
андреа	андреа
когось	некој
когось	некого
когось	некому
когось	некој
підходить	погодна
підходить	соодветен
підходить	погодно
підходить	одговарала
підходить	достојно
підходить	водичка
підходить	fit
вівтар	олтар
угорські	угарски
грецька	грчки
грецька	грчка
грецька	грк
судом	суди
дисципліна	дисциплина
частота	стапка
частота	фрекфенција
частота	фреквенција
конкретні	специфична
конкретні	специфично
конкретні	специфични
конкретні	конкретни
конкретні	специфичен
конкретні	одредено
потяг	воз
франш	франш
афганістану	афганистан
афганістану	авганистан
гвінея	гвинеја
персоналу	персонал
запити	барања
метри	метри
метри	метри
подачі	храни
євгенія	евгенија
особлива	посебно
особлива	специјален
особлива	специјално
особлива	специјални
особлива	посебна
особлива	специјална
особлива	сопствено
особлива	сопствени
важкий	тешка
важкий	тежок
важкий	тешки
важкий	тешкото
важкий	грубо
важкий	груба
важкий	груби
важкий	груб
важкий	тешко
важкий	тврд
важкий	силно
важкий	јако
важкий	посветиме
важкий	посветам
важкий	посветат
естонія	естонија
подання	поднесено
подання	поднесена
технологічний	технолошки
технологічний	технолошко
технологічний	технолошка
хрещення	крштевање
магазинів	продавници
професійно	стручното
професійно	професионално
вуха	уши
вуха	ушите
втілення	имплементирање
джейн	jane
джейн	џејн
джейн	јане
рідна	мајчин
рідна	родно
позитивні	позитивен
позитивні	позитивна
позитивні	позитивно
позитивні	позитивни
позитивні	позитив
позитивні	поволни
позитивні	поволно
позитивні	поволна
позитивні	поволен
опублікований	објавена
опублікований	објавени
опублікований	објавено
опублікований	објавен
поразка	пораз
багаті	богата
багаті	богато
багаті	богат
багаті	богати
багаті	рич
багаті	богати
фердинанд	фердинанд
сильним	јака
сильним	јаки
сильним	силни
сильним	силен
сильним	силна
нік	nick
нік	ник
нік	nik
нік	ник
набрав	постигна
антонія	антонија
співробітництво	соработка
ясно	осветлени
водні	вода
водні	воден
німецькій	deutsch
вірджинія	вирџинија
знали	знаев
знали	знаел
знали	знаеше
рене	рене
рене	рене
рене	рене
печера	пештерата
печера	пештера
ода	ода
співробітники	колешки
джиммі	џими
джиммі	џими
винахідник	пронаоѓач
важлива	важна
важлива	битно
важлива	важно
важлива	битен
важлива	важни
бажанням	желби
савойя	savoie
пояснює	објаснува
експорт	извозот
експорт	извоз
експорт	извоз
експорт	изнесување
ден	дан
ден	денг
ден	дан
ден	den
стародавні	древни
стародавні	древно
стародавні	античка
стародавні	древна
стародавні	антички
потому	покасно
потому	подоцна
робочий	работа
робочий	дело
робочий	работно
робочий	работи
робочий	работен
робочий	работна
робочий	работење
патріарх	патријаршија
патріарх	патријарх
патріарх	патријархот
розповідь	расказ
розповідь	сторија
розповідь	приказна
носять	носење
носять	носењето
носять	носи
вал	вал
коваль	ковач
коваль	ковал
дистанції	оддалеченост
дистанції	растојание
дистанції	далечина
зняття	повлекувања
зняття	трошоци
зняття	повлекување
приїхав	пристигнаа
приїхав	пристигнал
приїхав	пристигна
приїхав	дошол
приїхав	дојде
приїхав	дојдоа
обставини	околности
галичина	галиција
електричний	електрично
електричний	електричен
електричний	електрицитет
електричний	електрично
трагедії	трагедии
філадельфія	филаделфија
аргентині	аргентина
автобуси	автобуси
піхота	пешадија
піхота	пешадиски
піхота	пешадиска
ситуацій	ситуации
ситуацій	состојби
оголосили	најави
оголосили	најавена
жанейро	жанеиро
лідія	лидија
лідія	лидија
стояла	резервирано
стояла	резервирани
голодомор	гладомор
міс	ца
міс	госпоѓица
міс	miss
міс	мис
антоній	антониј
антоній	антони
антоній	антони
антоній	антониј
готові	спремно
готові	спремни
готові	подготвен
готові	спремна
готові	подготвени
готові	спремен
стіл	табела
стіл	маса
стіл	биро
посад	посад
люксембург	луксембург
автономії	палестина
судів	судови
судів	судовите
полонених	затвореници
кальцію	калциум
брак	недостиг
брак	немање
брак	недостаток
брак	недостатокот
людовик	луј
людовик	луис
людовик	лудовик
партією	прифатлив
партією	прифатливи
партією	прифатливо
партією	прифатлива
ернст	ернст
потрібен	потребна
потрібен	потребно
потрібен	потребни
потрібен	потребна
потрібен	потребно
потрібен	потребни
потрібен	задолжително
будапешт	будимпешта
вибух	експлозија
вибух	експлозијата
вибух	експлозија
вибух	експлодираат
вибух	експлодира
продовжувати	продолжи
коливань	двоумење
медична	медицински
картки	карти
картки	картички
засади	основи
засади	принципи
територіальних	територијалната
територіальних	територијален
територіальних	територијалниот
територіальних	територијална
територіальних	територијални
стверджують	тврдење
бета	бета
лікарі	доктори
лікарі	лекари
поїзд	воз
копії	копии
шарів	слоеви
королівська	кралско
королівська	кралска
королівська	ројал
королівська	royal
королівська	кралски
національне	национални
національне	национална
національне	национален
національне	национално
білки	протеини
білки	протеин
білки	верверички
визначені	дефинирано
визначені	дефинирана
визначені	дефиниран
визначені	дефинирани
хати	куќа
хати	хаус
будівельні	градба
будівельні	зграда
будівельні	градење
найстаріших	најстари
найстаріших	најстара
найстаріших	најстариот
найстаріших	најстарата
найстаріших	најстар
вираз	изразување
вираз	изразувањето
вираз	израз
рідкісні	ретки
рідкісні	реткост
рідкісні	ретко
рідкісні	редок
рідкісні	ретка
бійці	борци
бійці	борците
синтез	фузија
синтез	синтеза
уроки	поука
уроки	лекции
хокей	хокеј
квітка	цвеќе
квітка	цвет
дзеркало	огледалце
дзеркало	огледало
дієго	диего
кіт	прибор
кіт	кит
кіт	кет
кіт	мачка
кіт	мачор
сайтів	сајтови
сайтів	локалитети
зупинити	застани
зупинити	стој
зупинити	стоп
промисловий	индустриски
промисловий	индустриско
промисловий	индустриска
складності	потешкотии
складності	сложеност
складності	тешкотија
австрійська	австрискиот
австрійська	австриски
австрійська	австриска
австрійська	австриско
говорив	говореше
говорив	зборуваше
боб	боб
траси	трага
метра	колкови
метра	колковите
лабораторія	лабораторија
критерій	критериум
критерій	критериум
критерій	критериуми
задача	проблем
екрани	екрани
екрани	екраните
адміністратори	администратори
адміністратори	администраторите
судячи	суди
судячи	судејќи
камера	комората
камера	комора
камера	одаја
камера	камера
камера	апарат
вкл	incl
ленінград	ленинград
чоловічий	машко
чоловічий	машки
організований	организиран
організований	организирани
організований	организирана
весна	пролет
весна	пролетни
кубків	капи
вручну	прирачник
вручну	упатство
вручну	рачно
вручну	рачна
вручну	рачно
бостон	бостон
телескоп	телескоп
падає	паѓа
падає	паѓање
падає	паѓаат
спільні	сподели
розміщена	сместени
менеджер	менаџер
карлос	карлос
нігерії	нигерија
університети	универзитети
марса	марса
втекти	бегство
втекти	избега
конституційного	уставни
конституційного	уставно
конституційного	уставна
конституційного	уставен
опитування	истражувања
опитування	анкети
опитування	анкетите
опитування	истражување
опитування	анкета
опитування	анкетирање
опитування	избирачко
опитування	анкета
принципі	подложна
принципі	подложни
анастасія	анастасија
організм	организам
організм	организмот
готелі	хотели
попередньо	пре
сухий	сува
сухий	хемиско
сухий	суво
сухий	сув
сухий	исуши
далекого	далечното
далекого	далечен
далекого	далечна
далекого	далечни
раптово	ненадејно
раптово	одеднаш
раптово	наеднаш
відхилення	отстапување
відхилення	девијација
огайо	охајо
скло	стакло
скло	шофершајбната
аргументів	аргументи
