par	pour
tulkotājs	traducteurs
tulkotājs	traducteur
tulkotājs	traductrice
sēnes	champignons
sēnes	champignon
sēnes	champignons
sēnes	champignon
lapsa	renard
lapsa	fox
lapsa	renards
draugi	amies
draugi	amis
smoļenskas	smolensk
sun	dim
sun	soleil
sun	sui
prāgā	prague
aizgāja	allé
inkubācijas	incubation
barā	barras
slikti	méchant
slikti	bad
slikti	mal
slikti	mauvaise
slikti	mauvais
smagais	heavy
smagais	lourde
smagais	lourd
smagais	lourds
eur	eur
sniegt	fournir
sniegt	fournissent
straume	flux
straume	ruisseau
alonso	alonso
zils	bleu
zils	bleus
zils	bleue
zils	bleues
nekavējoties	immédiatement
nekavējoties	aussitôt
nekavējoties	immédiates
nekavējoties	immédiat
nekavējoties	immédiats
nekavējoties	immédiate
nekavējoties	immédiatement
nekavējoties	promptement
mit	mit
atgūt	regagner
atgūt	récupèrent
atgūt	récupérer
kubas	cubain
kubas	cubaine
kubas	cubains
kubas	cubaines
portrets	portrait
xbox	xbox
eng}}	eng}}
sasniegts	atteints
sasniegts	atteint
sasniegts	atteint
valmiera	valmiera
resursi	ressource
resursi	ressources
izvairīties	éviter
izvairīties	évite
izvairīties	eviter
izvairīties	évitez
modele	modele
modele	modèle
modele	mannequin
modele	maquette
komisārs	commissaire
kosmonautu	astronautes
datoriem	informatique
datoriem	ordinateurs
mācītāju	pasteurs
malām	bords
malām	arêtes
līdaka	pike
ugunsgrēks	feu
ugunsgrēks	incendie
ugunsgrēks	incendies
fiziskās	physique
fiziskās	physiques
himna	hymne
himna	salaam
himna	salam
himna	psaume
himna	psaumes
emigrēja	émigré
power	puissance
power	pouvoir
būvē	bâtit
būvē	construit
mtv	mtv
hamiltons	hamilton
apskatīt	aperçu
apskatīt	afficher
apskatīt	vue
apskatīt	voir
apskatīt	affichage
apskatīt	visualiser
attiecība	ratio
parādība	phénomène
islandes	islandaise
islandes	islandais
kilometri	kilomètres
kilometri	kilométrage
kilometri	kilomètres
kilometri	kilomètre
kilometri	kilométrage
runāja	parlé
runāja	parlés
runāja	parlée
runāja	parlé
zemestrīces	séismes
zemestrīces	tremblement
zemestrīces	séismes
zemestrīces	séisme
vardes	grenouilles
vardes	grenouille
vardes	grenouille
ražots	produite
ražots	produites
ražots	fabriqués
ražots	fabriqué
saglabājās	persisté
rokām	bras
rokām	armes
rokām	mains
lēnām	lentement
lēnām	doucement
deutsche	deutsche
vasilijs	vassili
lūdzu	veuillez
lūdzu	please
lūdzu	svp
obligāti	obligatoire
obligāti	obligatoires
obligāti	obligatoirement
obligāti	obligatoire
obligāti	obligatoires
obligāti	obligatoirement
obligāti	obligatoire
obligāti	obligatoires
dzied	chante
dzied	chant
dzied	chanter
free	gratuit
free	gratuits
free	free
free	gratuitement
free	libre
loks	cercle
loks	rebord
loks	rim
loks	jante
loks	arc
dzirnavas	moulin
dzirnavas	moulin
dzirnavas	mill
dzirnavas	laminoir
dzirnavas	fraises
dzirnavas	mills
dzirnavas	moulins
dzirnavas	broyeurs
izklaides	divertissements
izklaides	divertissement
izveidošanas	création
kaķi	chats
kaķi	chats
kaķi	félin
kaķi	chatte
kaķi	chat
kaķi	cat
hosē	jose
hosē	josé
hosē	jose
hosē	josé
īpašums	biens
īpašums	propriété
māksliniekiem	artistes
maurīcijas	maurice
maurīcijas	mauricien
maurīcijas	mauricienne
etiopijas	éthiopie
etiopijas	éthiopien
etiopijas	éthiopienne
etiopijas	ethiopie
slavens	fameux
slavens	célèbre
slavens	célèbres
krauklis	corbeau
krauklis	raven
ārzemēs	etranger
vajadzīgs	nécessaires
vajadzīgs	nécessaire
vajadzīgs	besoin
vajadzīgs	requis
publicēta	publiée
publicēta	publiées
publicēta	publiés
publicēta	publié
medus	chéri
medus	cherie
medus	chérie
medus	miel
peters	peters
kapteini	captain
kapteini	capitaine
baku	bakou
futbols	football
mozus	moïse
mozus	moses
auglis	foetus
auglis	fœtus
auglis	fruitières
auglis	fruits
auglis	foetus
auglis	fœtus
pamiera	armistice
institūcijas	institutions
institūcijas	organes
institūcijas	carrosseries
iziet	quitter
iziet	abandonner
iziet	arrêter
holandiešu	hollandaise
holandiešu	néerlandaise
holandiešu	néerlandais
holandiešu	hollandais
uzstādīti	installées
uzstādīti	installé
uzstādīti	installés
uzstādīti	installée
koda	koda
knābi	bec
warner	avertisseur
warner	warner
uzlabotu	améliorez
uzlabotu	améliore
uzlabotu	améliorer
pieaugušajiem	adultes
pieaugušajiem	adulte
atsāka	repris
atsāka	reprise
atsāka	redémarré
atsāka	relancé
pietura	arrêt
pietura	stop
pietura	arrêter
pietura	arrête
pietura	arrêtez
izpildīt	exécuter
izpildīt	exécute
brīva	gratuit
brīva	gratuits
brīva	free
brīva	gratuitement
brīva	libre
iegūti	obtenues
iegūti	obtenue
iegūti	obtenus
iegūti	obtenu
brīvprātīgi	volontairement
brīvprātīgi	volontaire
brīvprātīgi	volontaires
kārtība	ordre
kārtība	commande
kārtība	commander
kārtība	modalités
situācijas	situations
sarkans	rouges
sarkans	roux
sarkans	rouge
mākoņi	nuages
mākoņi	nuage
mākoņi	cloud
mākoņi	nuages
mugura	dos
mugura	arrière
mugura	retour
mugura	revenir
rūpīgi	prudemment
rūpīgi	soigneusement
rūpīgi	attentivement
rūpīgi	prudent
rūpīgi	prudents
dzinējiem	moteurs
drāma	drame
drāma	dramatique
nozīmīgas	significative
nozīmīgas	significatif
nozīmīgas	significatifs
piemērots	approprié
piemērots	appropriées
piemērots	appropriés
piemērots	appropriée
piemērots	approprié
piemērots	convenable
šķīst	soluble
šķīst	solubles
fra	fra
izrādes	performances
izrādes	spectacles
izrādes	représentations
andrē	andre
andrē	andré
andrē	andré
plato	platon
plato	plateau
lietuvos	lietuvos
orgāns	orgue
orgāns	organe
cīnās	luttant
cīnās	combats
cīnās	combats
cīnās	combat
cīnās	bagarre
autortiesības	copyright
čūsku	serpents
čūsku	vipère
čūsku	snake
čūsku	serpent
apkārtējo	entourant
stipra	forte
stipra	forts
stipra	strong
stipra	fort
īpašība	trait
īpašība	biens
īpašība	propriété
īpašība	fonctionnalité
īpašība	caractéristique
mariner	mariner
krievs	russes
krievs	russe
ebrejiem	juifs
terora	terreur
terora	terrorisme
mēģinājumi	tentatives
mēģinājumi	tenter
mēģinājumi	tentative
mēģinājumi	répétitions
powiat	powiat
potsdamas	potsdam
nedēļām	semaines
pašreiz	actuellement
pašreiz	présentement
īpašs	spéciales
īpašs	spécial
īpašs	spéciaux
īpašs	spéciale
molekulu	molécule
lekcijas	conférences
lekcijas	conférence
armēnijas	arménienne
armēnijas	arménien
armēnijas	arméniens
logu	hublot
logu	vitre
logu	fenetre
logu	fenêtre
logu	fenêtres
cerības	espoirs
cerības	attentes
cerības	espère
cerības	espoirs
cerības	espérer
cerības	espoir
cerības	espérance
piekūns	falcon
piekūns	faucon
piekūns	kestrel
garozas	corticale
garozas	croûte
saprast	comprenez
saprast	comprendre
saprast	comprends
platīna	platine
platīna	platinum
džonss	jones
jautājumi	problèmes
jautājumi	questions
apcietināts	arrêtés
apcietināts	arrêté
apcietināts	arrêtée
gāze	gaz
izejas	sorties
tren	tren
astronomijas	astronomiques
astronomijas	astronomique
astronomijas	astronomie
gadsimtiem	siècles
piekrītu	convenir
piekrītu	acceptez
radīts	générés
radīts	générées
radīts	générée
radīts	généré
radīts	créée
radīts	créé
radīts	crée
radīts	crées
radīts	créés
novietots	garée
novietots	stationné
novietots	garé
ragu	trompette
ragu	corne
ragu	cor
ragu	avertisseur
ragu	horn
distance	distance
distance	éloignement
distance	distances
māla	argileux
māla	argile
māla	clay
baro	nourrit
baro	fed
baro	nourri
baro	nourris
chelsea	chelsea
speciālisti	spécialistes
speciālisti	techniciens
juventus	juventus
off	off
off	hors
arhibīskapu	archevêque
wild	wild
wild	sauvage
wild	sauvages
ietekmējis	influencé
ietekmējis	influencées
ietekmējis	influencée
ietekmējis	influencés
krūtīm	mammaire
krūtīm	seins
krūtīm	poitrines
nauda	monnaie
nauda	argent
nauda	argent
nauda	comptant
nauda	liquidités
pitsburgas	pittsburgh
musulmaņi	musulmans
musulmaņi	musulman
musulmaņi	musulmans
musulmaņi	musulmane
musulmaņi	musulman
igo	hugo
vēders	ventre
vēders	estomac
vēders	abdominale
vēders	abdomen
deviņas	neuf
deviņas	nine
neietilpst	exclus
neietilpst	exclut
administrācija	administration
vilciena	train
partneri	partenaires
partneri	associé
partneri	partenaire
partneri	associée
partneri	partenaires
help	aidez
help	aider
help	aide
medības	hunt
medības	pourchasser
medības	chasser
medības	chasse
medības	chasser
medības	chasse
tējas	thés
tējas	tea
tējas	thé
tējas	tee
atzīt	admettre
atzīt	admets
atzīt	admet
atzīt	reconnaissez
atzīt	reconnais
atzīt	reconnaître
atzīt	reconnaissent
atzīt	reconnaissez
atzīt	reconnaître
atzīt	reconnaissent
basku	basque
mīlestība	aime
mīlestība	amour
mīlestība	aimer
mīlestība	love
minimums	minimales
minimums	minimum
minimums	minimal
minimums	minimale
minimums	minimums
izvietojums	placement
izvietojums	arrangement
izvietojums	disposition
izvietojums	agencement
žūrijas	juré
žūrijas	jury
žūrijas	jurés
žūrijas	jurys
zila	bleu
zila	bleus
zila	bleue
zila	bleues
vērsta	dirigé
vērsta	réalisé
vērsta	orienté
vērsta	concentré
vērsta	concentrée
lauva	lion
lauva	lionne
mācība	leçon
royal	royale
royal	royal
royal	royales
royal	royaux
kokā	sapin
kokā	arbre
kokā	arborescence
kokā	arbres
traumas	traumatismes
traumas	préjudice
traumas	blessure
traumas	lésion
traumas	lésions
traumas	blessures
traumas	traumatisme
traumas	trauma
traumas	traumatique
traumas	traumatismes
traumas	blessures
traumas	blessés
traumas	lésions
rightarm	rightarm
izdevumi	dépenses
izdevumi	dépense
izdevumi	dépense
izdevumi	frais
izdevumi	dépenses
argentīna	argentine
argentīna	argentins
argentīna	argentin
argentīna	argentine
ēģipte	égypte
ēģipte	egypte
meitene	fille
meitene	fillette
vērtīgu	précieux
vērtīgu	précieuse
suņi	chiens
suņi	chien
suņi	chiens
suņi	chien
suņi	chienne
uzaicināja	invité
uzaicināja	invitée
uzaicināja	invitées
apgalvoja	réclamé
apgalvoja	prétendu
apgalvoja	revendiqué
apgalvoja	présumés
apgalvoja	prétendument
apgalvoja	prétendue
apgalvoja	présumé
apgalvoja	présumée
apgalvoja	prétendu
baros	essaims
laura	laura
laura	laure
palestīnas	palestine
palestīnas	palestinienne
palestīnas	palestinien
palestīnas	palestinienne
palestīnas	palestinien
palestīnas	palestiniens
alā	caverne
alā	grotte
alā	cave
procesi	processus
procesi	procédés
pārdoti	vendues
pārdoti	vendus
pārdoti	vendue
pārdoti	vendu
tatāru	tatars
tatāru	tatar
apakšā	fond
subjekts	entité
subjekts	objet
subjekts	sujet
indiāņi	indiens
teksti	textes
teksti	paroles
teksti	lyrique
konservatorijas	véranda
konservatorijas	conservatoire
uzturā	comestibles
uzturā	comestible
kolekcija	ramassage
kolekcija	recouvrement
kolekcija	recueil
kolekcija	collection
kolekcija	collecte
dons	don
izplatīti	diffusée
izplatīti	diffusées
ariane	ariane
tēma	thème
tēma	sujet
tēma	thème
tēma	objet
tēma	sujet
kušanas	fusion
kušanas	fondre
kušanas	fondant
ierosināja	suggérée
ierosināja	suggérés
ierosināja	suggéré
ierosināja	suggérées
ierosināja	proposé
virzienos	itinéraire
virzienos	directions
post	publier
post	poste
post	publication
lāča	ours
lāča	bear
novērst	empêcher
novērst	prévenir
aus	aus
reģioni	régions
efekts	effets
efekts	effet
efekts	effets
balstīts	basée
balstīts	basés
balstīts	basé
leopolds	léopold
leopolds	leopold
iespaidu	impression
krasi	radicalement
krasi	considérablement
krasi	dramatiquement
tikmēr	entretemps
pabeigšanas	achèvement
meitenes	filles
gredzens	bague
gredzens	anneau
sakari	communications
ketlers	kettler
pārveidota	modifié
pārveidota	modifiée
pārveidota	modifiées
pārveidota	modifiés
klosteri	monastères
vadošais	guidage
vadošais	guider
elpošanas	respiratoire
elpošanas	respiratoires
projekti	brouillons
projekti	brouillon
projekti	projets
atkāpšanās	départs
atkāpšanās	repli
atkāpšanās	résignation
atkāpšanās	démission
atkāpšanās	démissions
intelsat	intelsat
hitlera	hitler
dievam	bonté
fetels	vettel
leipcigas	leipzig
ragi	cornes
ragi	avertisseurs
ragi	cors
antenas	antennes
antenas	antennes
antenas	antenne
ļubļinas	lublin
grāds	diplôme
grāds	degré
programmatūra	logiciel
programmatūra	logiciels
braukt	lecteur
braukt	conduire
teamb	teamb
ltd	ltée
ltd	ltd
bulgārija	bulgarie
atbalstīt	soutien
atbalstīt	assistance
atbalstīt	appui
profesionāla	professionnels
profesionāla	professionnelle
profesionāla	professionnel
profesionāla	professionnelles
check	cocher
check	chèque
check	vérifiez
check	vérifier
vietnes	sites
audzē	cultivées
audzē	cultivée
audzē	cultivé
audzē	cultivés
orķestris	orchestre
briedis	cerf
briedis	cerfs
briedis	daim
briedis	biche
briedis	chevreuil
napoleons	napoléon
vergu	slave
vergu	esclave
vergu	esclaves
ltv	ltv
kursus	cours
vfr	vfr
apes	singes
apes	singe
rotācijas	rotative
rotācijas	rotatifs
rotācijas	rotatif
rotācijas	rotatives
rotācijas	rotary
majors	majors
majors	majeures
majors	majeurs
elektriskās	électrique
elektriskās	electrique
elektriskās	électrique
elektriskās	electrique
animalia	animalia
atlases	choix
atlases	sélections
atlases	sélection
bērnības	enfance
reliģisko	religieux
reliģisko	religieuses
reliģisko	religieuse
kritiķis	critique
izplatību	propagation
izplatību	répandre
purvi	tourbières
mario	mario
pļavās	herbages
pļavās	pelouses
ikp	pib
virsraksts	manchette
virsraksts	légende
virsraksts	rubrique
virsraksts	titre
vārna	corneille
vārna	crow
vārna	corbeau
vārna	corbeaux
monreālas	montréal
monreālas	montreal
kevins	kévin
kevins	kevin
svārstās	fluctue
kaspijas	caspienne
kristofs	christoph
administrācijas	administrations
keramikas	poterie
keramikas	céramique
keramikas	poteries
keramikas	céramique
keramikas	céramiques
keramikas	céramique
keramikas	céramiques
play	jouer
play	jouez
neatkarīga	indépendant
neatkarīga	indépendante
neatkarīga	indépendantes
neatkarīga	indépendants
ansamblis	ensemble
stāvu	raide
stāvu	raides
stāvu	abrupte
betona	concret
betona	concrètes
betona	béton
mēneši	mois
web	web
web	enchaînement
bulgāru	bulgare
bulgāru	bulgares
krēsla	chaise
krēsla	président
krēsla	présidence
krēsla	fauteuil
krēsla	pénombre
krēsla	crépuscule
krēsla	twilight
angliju	angleterre
lieliski	impressionnant
lieliski	super
lieliski	génial
lieliski	super
lieliski	grande
lieliski	génial
lieliski	grand
augļi	fruitières
augļi	fruits
augļi	fruits
bada	famine
bada	faim
kritiķi	critiques
precējusies	mariées
precējusies	mariés
precējusies	mariée
precējusies	marié
ierobežota	limitée
ierobežota	limitées
ierobežota	limité
ierobežota	limités
ierobežota	limité
ierobežota	restreint
nagi	griffes
nagi	sabots
nagi	ongles
nagi	clous
res	res
res	ser
motors	moteur
laivu	bateau
laivu	canot
provincēs	provinces
koledžas	collèges
koledžas	collège
koledžas	université
saistās	lier
saistās	lie
british	britanniques
british	britannique
apvērsumu	bouleversement
apvērsumu	bouleversements
vilku	loup
vilku	loups
vilku	wolf
vilku	louve
brūni	brunâtre
kalendārs	calendriers
kalendārs	agenda
kalendārs	calendrier
deguna	nez
pieredze	expériences
pieredze	expérience
graudu	grain
graudu	grains
durvju	porte
aprakstīta	décrites
aprakstīta	décrits
aprakstīta	décrit
aprakstīta	décrite
ievietot	insert
ievietot	insérer
ievietot	insertion
ievietot	insérez
pamati	fondamentaux
pamati	fondements
pamati	fondations
pamati	fondamentaux
pamati	bases
pamati	basiques
pamati	basique
pamati	fondements
lido	vole
lido	voler
lido	mouches
lido	mouche
lido	lido
lido	volants
lido	battant
lido	volant
lido	voler
lido	mouches
augļus	fruits
kameru	appareil
kameru	caméra
uzstāšanās	parlant
norādīt	indiquez
norādīt	indiquer
norādīt	précisez
norādīt	préciser
norādīt	spécifier
izstādēs	expositions
asaris	perches
asaris	perche
kristofers	christopher
kristofers	christophe
indiešu	indiens
indiešu	indienne
indiešu	indiens
indiešu	indiennes
indiešu	indien
komunistiskā	communisme
komunistiskā	communistes
komunistiskā	communiste
ciemata	village
disks	disque
disks	disquette
disks	disque
disks	lecteur
disks	conduire
uzbrukt	attaquez
uzbrukt	attaque
uzbrukt	attentat
uzbrukt	attack
uzbrukt	attaquer
uzbrukt	attaquant
uzbrukt	attaquer
svārstības	fluctuation
svārstības	fluctuations
svārstības	fluctuations
vecums	ère
vecums	age
vecums	âge
vecums	âges
fabricius	fabricius
kādēļ	pourquoi
kādēļ	why
valentīns	valentin
zaru	succursale
zaru	branche
zaru	embranchement
bros	bros
oilers	oilers
pastāvīgu	permanente
pastāvīgu	permanentes
pastāvīgu	permanent
pastāvīgu	permanents
klubiem	discothèques
klubiem	clubs
maksims	maxime
maksims	maxim
pavadoņiem	préposés
bloks	bloquer
bloks	block
bloks	bloc
bloks	blocage
sienām	murs
staņislava	stanisława
vienotā	célibataire
vienotā	single
vienotā	unique
vienotā	célibataires
fāze	phase
bites	abeille
bites	abeilles
maksimālā	maximale
maksimālā	maximal
maksimālā	maximales
maksimālā	maximum
ibn	ibn
prof	prof
straumes	flux
straumes	ruisseau
straumes	courants
bildes	photos
bildes	photographies
bildes	images
bildes	photos
vilcieni	trains
dokumenti	documents
dokumenti	documentation
arrondissement	arrondissement
anatolijs	anatoly
dalībniece	participante
dalībniece	candidate
dalībniece	concurrent
dalībniece	participant
rādiuss	rayon
rādiuss	radius
uzņem	hébergeur
uzņem	hébergement
muitas	coutumes
muitas	douanes
muitas	douane
muitas	douanières
muitas	douanier
ieroči	armements
ieroči	armes
ieroči	armement
ieroči	bras
ieroči	armes
pilsonību	nationalité
pilsonību	citoyenneté
astoņi	huit
astoņi	eight
publikācijas	publications
zīdītāju	mammifère
zīdītāju	mammifère
redz	consultez
redz	voyez
redz	voir
redz	vois
redz	voit
upīte	crique
upīte	ruisseau
upīte	creek
kodols	core
kodols	cœur
kodols	coeur
kodols	noyau
kodols	amande
kodols	noyau
magnuss	magnus
zvaigznājs	constellation
koraļļu	coraux
koraļļu	corail
kontrole	contrôler
kontrole	contrôle
kontrole	contrôles
kontrole	commandes
ansis	hansel
iucn	uicn
brigāde	brigade
koncentrācija	concentrations
koncentrācija	concentration
pildīt	effectuer
interese	intérêts
interese	intérêt
viesnīcas	hôtels
istabas	salle
istabas	chambre
istabas	chambres
virknes	chaînes
virknes	cordes
pārcelta	déplacé
pārcelta	ému
pārcelta	déménagé
pārcelta	déplacée
kāpu	dune
avāriju	plantage
avāriju	accident
avāriju	crash
avāriju	krach
avāriju	accidents
dzinēji	moteurs
ernst	ernst
apgabali	districts
apgabali	arrondissements
apgabali	quartiers
apgabali	comtés
apgabali	domaines
apgabali	zones
televīzija	téléviseur
televīzija	télévision
televīzija	télé
ffff	ffff
vērsās	approchée
vērsās	approchés
vērsās	approché
ceturtajā	quatrième
ceturtajā	fourth
ceturtajā	quatrièmement
pilsoņi	citoyens
pilsoņi	nationaux
pilsoņi	ressortissants
nokrišņi	précipitation
nokrišņi	précipitations
nokrišņi	retombée
nokrišņi	retombées
tab	tabulation
tab	onglets
tab	tab
tab	onglet
jazz	jazz
datavalue	datavalue
pārsvaru	prédominance
pārsvaru	dominante
pārsvaru	domination
pārsvaru	dominance
pārsvaru	prédominance
pieraksta	notation
unix	unix
reinholds	reinhold
studentiem	étudiants
studentiem	etudiants
studentiem	élèves
uguni	feu
uguni	incendie
uguni	incendies
balsošana	vote
balsošana	votez
balsošana	voter
balsošana	vote
balsošana	voter
balsošana	votants
pievienojas	rejoint
derības	mises
derības	parier
derības	pari
derības	bet
derības	pari
derības	parie
derības	parier
nominācijas	nominations
nominācijas	candidatures
nominācijas	nomination
helēna	hélène
helēna	helena
helēna	hélène
helēna	helen
produkts	produit
produkts	produits
rūdolfa	rodolphe
rūdolfa	rudolph
bobs	bob
regulēta	régulé
regulēta	réglementé
regulēta	réglementés
regulēta	réglementée
uzbrukumiem	attaques
uzbrukumiem	agressions
uzbrukumiem	attentats
andu	andine
andu	andes
andu	andin
andu	andins
zilais	bleu
zilais	bleus
zilais	bleue
zilais	bleues
grīdas	étages
grīdas	planchers
grīdas	sols
grīdas	etage
grīdas	étage
grīdas	sol
grīdas	plancher
orlando	orlando
kodi	codes
kodi	codage
kodi	encodage
kodi	codification
ieguve	extraction
ieguve	minier
ieguve	mines
ieguve	minière
ieguve	moisson
ieguve	récolte
rozes	roses
rozes	rosiers
pārvaldības	management
pārvaldības	gestion
filmēšanas	tournages
filmēšanas	tournage
filmēšanas	filmer
boļševiku	bolchevique
lāči	bears
lāči	ours
lāči	oursons
iana	iana
appendchild	appendchild
atrasta	trouvée
atrasta	trouvé
atrasta	trouvées
atrasta	retrouvé
atrasta	trouvés
roņu	phoque
roņu	sceau
roņu	phoques
padevās	cédé
valkā	usure
priekšmeti	sujets
priekšmeti	objets
individuālā	individuelle
individuālā	individuels
individuālā	individuel
saglabā	sauve
notikums	évènement
notikums	événement
notikums	evénement
ietekmēt	affecter
ietekmēt	affectent
īrija	irlande
izsaka	exprime
beta	beta
beta	bêta
beta	béta
radīta	créée
radīta	créé
radīta	crée
radīta	crées
radīta	créés
ķeltu	celtique
ķeltu	celtic
seja	visage
seja	face
kazas	chèvres
kazas	caprins
kazas	chèvre
kazas	chèvre
kazas	bouc
brūnais	brown
brūnais	marron
brūnais	bruns
brūnais	brun
brūnais	brunes
brūnais	brune
attr	attr
party	partie
party	parti
party	fete
party	soirée
party	fête
slovākija	slovaquie
simts	hundred
simts	centaine
simts	cent
jūsu	votre
jūsu	vos
reģistrēti	enregistrée
reģistrēti	inscrits
reģistrēti	enregistrés
reģistrēti	enregistré
reģistrēti	inscrit
ceremonijas	cérémonies
turpinot	continuer
turpinot	continue
atēnu	athènes
piemērota	approprié
piemērota	appropriées
piemērota	appropriés
piemērota	appropriée
piemērota	approprié
piemērota	convenable
karadarbības	hostilités
sony	sony
deklarāciju	déclaration
autonomais	autonomes
autonomais	autonomie
autonomais	autonome
republikāņu	républicaine
republikāņu	républicain
republikāņu	républicains
aplis	cercle
komēta	comètes
komēta	comète
amatieru	amateurs
amatieru	amateur
kristāli	cristaux
bākas	balises
addclass	addclass
ģeogrāfija	géographie
starpība	différence
starpība	marge
starpība	marges
starpība	différentielle
starpība	différentiels
starpība	différentiel
gājiens	attaque
gājiens	caresse
gājiens	avc
gājiens	déménagement
gājiens	bouger
gājiens	déménager
gājiens	déplacer
gājiens	cortège
gājiens	procession
tradīcija	tradition
tradīcija	traditions
edmunds	edmunds
šķiedras	fibres
šķiedras	fibres
šķiedras	fibres
šķiedras	fibre
kolekcijas	collecteur
kolekcijas	collectionneur
kolekcijas	percepteur
kolekcijas	collections
kolekcijas	ramassage
kolekcijas	recouvrement
kolekcijas	recueil
kolekcijas	collection
kolekcijas	collecte
senāts	sénat
īstenot	implémenter
nācijas	nations
iekšpusē	interieur
iekšpusē	inside
iekšpusē	intérieur
volgas	volga
žanru	genres
lappuses	pages
apvienošanās	fusion
apvienošanās	fusions
apvienošanās	concentrations
ieročus	armements
ieročus	armes
ieročus	armement
ieročus	bras
ieročus	armes
sekot	suivre
sekot	suivez
sekot	suivi
kāpas	dunes
ieskauj	entourés
ieskauj	encerclé
ieskauj	encerclés
ieskauj	entourée
ieskauj	entouré
procesus	processus
procesus	procédés
dizains	dessin
dizains	design
dizains	conception
reljefa	terrain
lokomotiv	lokomotiv
vēsturnieki	historiens
rev	rév
rev	rev
priede	pine
priede	pin
make	faites
make	faire
niks	nick
wta	wta
astra	astra
teātri	théâtres
ūdeņi	eaux
ūdeņi	waters
statuja	statue
pensiju	retraite
pensiju	pension
pensiju	pensions
tallina	tallinn
tilpuma	volumétrique
pelēks	gray
pelēks	gris
pelēks	grise
pelēks	gris
pelēks	grise
dalīta	partagées
dalīta	partagée
dalīta	partagé
noliktavas	entrepôts
noliktavas	magasins
veselību	sante
veselību	santé
sudrabs	silver
sudrabs	argent
sudrabs	argenterie
sudrabs	argenté
uzmanība	attention
uzmanība	focus
uzmanība	concentrer
palmu	palme
palmu	palm
palmu	paume
palmu	palmier
koncertā	concert
iesaukts	enrôlé
iesaukts	enrôlés
iesaukts	engagé
zems	basses
zems	basse
zems	faible
zems	faibles
zems	bas
posmiem	étapes
mala	bord
mala	bordure
mala	arête
mala	edge
žurkas	rat
žurkas	rats
žurkas	rats
mazuļu	juvéniles
mazuļu	juvénile
mazuļu	chiot
plus	plus
sastāvdaļu	ingrédient
cctld	cctld
ohaio	ohio
pos	pos
spārna	escadre
spārna	aile
spārna	ailier
spārna	wing
spārna	ailes
sociāli	socio
sociāli	socialement
piemēroti	approprié
piemēroti	appropriées
piemēroti	appropriés
piemēroti	appropriée
piemēroti	approprié
piemēroti	convenable
sahāras	sahara
sahāras	saharienne
tonnu	tonne
tonnu	tonne
tonnu	tonnes
uzvarētāja	vainqueur
uzvarētāja	gagnants
uzvarētāja	gagnante
uzvarētāja	gagnant
uzvarētāja	lauréat
havaju	hawaï
havaju	hawaii
dvēseles	âmes
bīskapija	wiek
ģitāras	guitares
atveras	popping
zemūdens	subaquatique
lodzas	łódź
jomas	domaines
jomas	zones
vadītājiem	chauffeurs
vadītājiem	conducteurs
vadītājiem	pilotes
vadītājiem	conducteur
debesu	paradisiaque
debesu	céleste
stāvs	etage
stāvs	étage
stāvs	sol
stāvs	plancher
apstiprina	approuve
apstiprina	confirme
apstiprina	approuve
apstiprina	approuvent
apstiprina	approuver
serveris	server
serveris	serveur
komponista	compositeur
komponista	compositrice
neatkarīgas	indépendant
neatkarīgas	indépendante
neatkarīgas	indépendantes
neatkarīgas	indépendants
šarlote	charlotte
maršruti	routes
maršruti	itinéraires
sestdienā	samedi
sestdienā	saturday
pabeigt	finis
pabeigt	finir
pabeigt	terminer
pabeigt	termine
pabeigt	complète
pabeigt	complets
pabeigt	complètes
pabeigt	complet
peld	volants
peld	battant
peld	volant
peld	voler
vīrietis	mâle
vīrietis	masculin
vīrietis	homme
vīrietis	man
vīrietis	mec
vīrietis	homme
ikdienā	quotidien
ikdienā	quotidienne
blackhawks	blackhawks
personīgi	personnellement
kārtās	rondes
kārtās	ronds
canucks	canucks
heart	heart
heart	cœur
heart	coeur
papildināt	compléter
papildināt	complément
filipīnu	philippin
filipīnu	philippins
filipīnu	philippine
filipīnu	philippines
filipīnu	philippin
filipīnu	philippins
filipīnu	philippine
samazinātu	réduire
samazinātu	minimiser
samazinātu	réduire
pārstāvot	représenter
pārstāvot	représentant
rumānija	roumanie
komplekti	ensembles
komplekti	trousses
komplekti	kits
komplekti	ensembles
radīti	créée
radīti	créé
radīti	crée
radīti	crées
radīti	créés
organizēt	organisatrice
organizēt	organiser
organizēt	organisent
organizēt	organiser
organizēt	organisent
organizēt	organiser
gnu	gnu
būtiska	essentiel
būtiska	indispensable
būtiska	essentielles
būtiska	essentielle
būtiska	essentiels
uzvedību	comportements
uzvedību	comportement
uzvedību	comportement
novērojumi	observations
novērojumi	observation
kaimiņu	voisine
kaimiņu	voisin
kaimiņu	voisines
kaimiņu	voisine
kaimiņu	voisin
izstādē	expositions
izstādē	exposition
nepabeigti	inachevée
nepabeigti	inachevé
ross	ross
sakot	disant
sakot	dicton
issn	issn
atspoguļo	reflètent
atspoguļo	refléter
atspoguļo	reflète
rekonstrukcija	rénovation
rekonstrukcija	rénovations
rekonstrukcija	reconstitution
rekonstrukcija	reconstruction
jumts	toit
jumts	toiture
aknu	hépatique
aknu	foies
aknu	foie
aknu	hépatiques
aknu	hépatique
aknu	hépatiques
teorētiski	théoriques
teorētiski	théorique
teorētiski	théoriquement
iedarbība	effets
iedarbība	exposition
