категорија	categoria
спречена	impedit
возбудлив	emocionant
децибели	decibels
стиг	stig
дефекација	defecació
зузана	zuzana
брутални	brutal
патничка	viatger
сунѓер	esponja
валидно	vàlida
валидно	vàlid
контролор	controlador
стриптиз	franja
стриптиз	striptease
сосетка	veí
сосетка	veí
сосетка	veïna
манама	manama
шајки	ungles
буто	bhutto
зондерсхаузен	sondershausen
опсесивно	obsessiu
сгс	sgs
колмар	colmar
годо	godo
лено	leno
потоне	aigüera
потоне	lavabo
збигњев	zbigniew
спознание	cognició
софистициран	sofisticada
моларна	molar
верица	verica
навестување	consell
сопругите	manilles
сопругите	esposes
срамно	vergonyós
брате	bro
брате	germà
терек	siseta
стак	pila
џаја	jaya
пси	psi
алст	aelst
патрициите	patrici
ола	ola
раширување	maximitza
хармониска	harmònic
истребени	extingit
истребени	extingida
висбаден	wiesbaden
стафорд	stafford
маргиналните	marginal
маргиналните	marginals
импресионирани	impressionat
импресионирани	impressionada
кремаста	cremosa
граник	grànic
служењето	servint
служењето	complint
служењето	ració
дување	bufat
дување	smokin
научени	imparteix
научени	impartit
џенсен	jensen
кловн	pallasso
кловн	clown
супермаркетите	supermercats
петелот	gall
дистрибутери	distribuïdors
михраб	mihrab
ридо	rideau
рокер	rocker
рецензенти	revisors
вотка	vodka
малини	gerds
вонземјанин	alien
милитанти	militants
исламистички	islamista
јулијана	juliana
квалификувана	qualificats
квалификувана	qualificada
квалификувана	qualificat
хоспитализиран	hospitalitzats
хоспитализиран	hospitalitzat
наполнет	carregat
наполнет	carregats
петр	petr
џимбо	jimbo
задновенечна	postalveolar
свинтон	swinton
кригер	krieger
обесправени	desfavorits
обесправени	desfavorides
шпионите	espies
живота	vides
амнезија	amnèsia
прут	prut
оран	orà
великодушност	generositat
свастика	esvàstica
правоаголници	rectangles
палта	abrics
палта	coats
арма	armagh
доставена	entregat
доставена	lliurat
печиво	rebosteria
печиво	pastisseria
печиво	torrar
печиво	rebosteria
ротации	rotacions
бланки	blanqui
невидено	indignant
тетанус	tètanus
бубамара	marieta
шпил	baralla
шпил	coberta
припјат	prípiat
глашоу	glashow
месијан	messiaen
амброзиус	ambrosius
декстер	dexter
сувенир	record
сувенир	souvenir
инспирираше	inspirat
суса	susa
паси	passy
меланин	melanina
координирана	coordinada
координирана	coordinat
координирана	coordinades
потсвест	subconscient
паладиумот	palladium
гелен	geleen
покривањето	cobertura
зелов	seelow
интерпол	interpol
декс	dex
добредојдовте	benvingut
добредојдовте	benvinguda
добредојдовте	benvinguts
велер	weller
јинг	ying
јинг	yin
талентирана	talent
либански	libanesos
рецитал	recital
адот	hades
мускетари	mosqueters
морин	morin
морин	maureen
будна	despert
алфи	alfie
пјарну	pärnu
испрашуван	interrogat
испрашуван	interrogat
акротири	akrotiri
канингам	cunningham
платеник	mercenari
фалкон	falco
фалкон	falcone
амбуланти	ambulàncies
патроли	patrulles
недовербата	desconfiança
интензивира	intensificar
интензивира	enforteix
искривува	distorsiona
згрозен	fastiguejat
дауд	dowd
ортиз	ortiz
тејн	tyne
суета	vanitat
ветеринар	veterinari
ветеринар	veterinari
геро	gero
ностра	nostra
курирот	missatgeria
гуо	guo
сајгон	saigon
претепани	colpejat
марлен	marlene
нејман	neyman
порторож	portorož
слован	slovan
кокто	cocteau
теренгану	terengganu
соле	soleil
оли	olli
незаштитени	desprotegit
примитивно	primitives
примитивно	primitiu
валеријан	valerian
ајдучка	achillea
цбс	cbs
склопување	plegat
трабант	trabant
почетнички	principiant
бејлици	beyliks
генијалец	genialitat
генијалец	geni
свалбард	svalbard
кристо	christo
вајнштрасе	weinstraße
марокански	marroquí
имунизација	immunització
соуза	souza
благодарна	agraïda
благодарна	agraït
благодарна	agraïts
девенпорт	davenport
ѓакони	diaques
фау	phau
терапевт	terapeuta
валка	sòls
трол	troll
кармина	carmina
петрос	petros
колшрајбер	kohlschreiber
мириса	olors
ретривер	retriever
вестервалд	westerwald
пукнатината	fissura
пукнатината	crac
пукнатината	crack
архитрав	arquitrau
шпенглер	spengler
стабилизатори	estabilitzadors
кавали	cavalli
бјерн	björn
расправаше	discutint
рекламиран	comercialitzat
рекламиран	comercialitzades
рекламиран	comercialitzats
молер	moller
лае	barks
лада	lada
алер	aller
ниобиум	niobi
зин	zin
спијам	dorm
спијам	dormir
попуштање	descansos
клив	cleve
асурбанипал	assurbanipal
прокофјев	prokófiev
бесмртна	immortal
котабато	cotabato
метла	escombra
дајен	diane
гавијал	gavial
кел	kel
веп	vep
јагниња	xais
фабрис	fabris
низам	nizam
изнајмени	llogat
изнајмени	arrendats
сдп	sdp
скршеница	fractura
инес	ines
алкохоличари	alcohòlics
досадно	avorrida
досадно	avorrits
досадно	avorrida
досадно	avorrit
салас	salas
питбул	pitbull
вос	voss
фамилијарно	família
фамилијарно	familia
кардашијан	kardashian
поткултура	subcultura
матилде	matilde
уредна	ordenada
арета	aretha
хипарх	hiparc
сплав	bassa
осаменоста	soledat
шукри	shukri
силкеборг	silkeborg
пренасочени	redireccionat
којсански	khoisan
невнимание	maldestra
фата	fata
мелодрама	melodrama
најлоши	pitjor
врежан	tallada
барел	barril
барел	burrell
дач	neerlandès
дач	holandès
зосим	zòsim
парабола	paràbola
стипе	estípit
сепса	sèpsia
леш	cadàver
блајт	blythe
вегетаријанец	vegetarià
вегетаријанец	vegetariana
агломерации	aglomeracions
лимони	llimones
муз	muz
обраќајќи	abordar
нечистотија	porqueria
асфалтот	asfalt
јадрански	adriatic
загарантирано	garantit
загарантирано	garantida
екстремисти	extremistes
фелисити	felicity
сат	sat
сексизам	sexisme
мајте	maite
бертолт	bertolt
цак	zag
крофни	donuts
крофни	girs
крофни	rosques
новитети	merchandising
новитети	marxandatge
рамнодушни	indiferent
хишам	hixam
нацист	nazi
лино	lino
воланот	roda
алор	alor
метропол	metropol
инстинктивно	instintivament
уде	ude
пресретнување	interceptar
пресретнување	intercepció
фактура	factura
донациите	donatius
донациите	donacions
халуцинација	hallucination
бркајќи	perseguint
костело	costello
крез	creso
тиери	thierry
аспирација	aspiració
копиле	bastard
преси	presses
кубан	kuban
фунафути	funafuti
пречесниот	reverend
аспирациите	aspiracions
неморални	immoral
карантин	quarantena
мадја	madhya
марами	mocadors
луо	luo
лерој	leroy
вадис	vadis
лебарки	escarabats
маѓепсани	hexadecimal
маѓепсани	embruixada
искован	forjat
искован	forjats
искован	encunyades
универзалност	universalitat
локализиран	localitzat
монистри	beads
антипа	antipas
цијанид	cianur
пасторот	pastor
лудница	impressionant
лудница	manicomi
маскирање	disfressar
маскирање	disfressa
метафорично	metafòricament
метафорично	metàfora
беџ	distintiu
шницлер	schnitzler
набројување	enumeració
комбинаторика	combinatòria
холман	holman
потписите	signatures
прилагодлива	adaptatiu
клонови	clons
кумаси	kumasi
полиците	prestatges
полиците	lleixes
полиците	prestatgeries
проголта	devorar
мобиле	mòbil
кошмарите	malsons
нфп	nfp
волас	wallace
кроп	kropp
јусеф	youssef
јусеф	yousef
огден	ogden
тетин	oncle
тетин	tiet
парализира	paralitzar
мауи	maui
топал	topal
необработени	uncut
кедах	kedah
нервозна	nerviós
минофрлачи	morters
охрабрувачки	encoratjador
фејн	fane
факели	torxes
бестрашен	fearless
брил	brill
тамбов	tambov
хети	hattie
џанкарло	giancarlo
епицентар	epicentre
препишувале	prescrit
лудост	follia
штрајкувачите	vaguistes
спирос	spiros
кошќушко	kościuszko
атриумот	atri
валерио	valerio
ортон	orton
колдинг	kolding
гоблин	goblin
фултон	fulton
камбрија	cambria
билал	bilal
чистка	purga
запроси	proposen
нотар	notari
срамежлива	tímid
вратоврска	empat
вратоврска	corbata
креспо	crespo
зачуден	sorprenen
измамат	estafes
гнеј	gneu
мишколц	miskolc
крукс	crookes
ентузијаст	enthusiast
ентузијаст	entusiasta
наци	nazi
веленс	wellens
идеалист	idealista
адебајор	adebayor
игнорирајќи	ignorant
мрсна	oliós
учтив	educat
рафинерија	refineria
нортленд	northland
адигеја	adiguèsia
фрижидери	frigorífics
мизерија	misèria
шаман	shaman
удмуртски	udmurt
двосмисленост	ambigüitat
авганистанските	afganesa
кавалер	cavalier
бенуе	benue
паулус	paulus
карстните	carst
заслепен	encegat
вагина	vagina
дедал	daedalus
хенинг	henning
хјуиш	hewish
смртник	mortal
еротика	erotisme
анатема	anatema
невен	neven
растворливост	solubilitat
диктаторски	dictatorial
легатот	legatus
трт	trt
слајдови	diapositives
слајдови	diapositives
понта	ponta
грди	lleig
грди	lletja
којот	coyote
гондор	góndor
катрал	cattrall
ружи	roses
футуристички	futurista
рибоза	ribosa
отранто	otranto
империјалистички	imperialista
буги	mocs
буги	boogie
уверувања	persuasió
горгонѕола	gorgonzola
коментаторите	comentaristes
гумена	cautxú
коректност	correcció
кетони	halogenació
навредени	ofès
теута	teuta
лендис	landis
ажурирања	actualitzacions
конверзација	conversa
лианг	liang
сегурос	seguros
моргот	mórgoth
враќам	traslladen
спрингер	springer
огорченост	indignació
огорченост	amargor
бездимензионална	adimensional
ломонд	lomond
компатибилноста	compatibilitat
винаријата	celler
волапик	volapük
комеморација	commemoració
хобарт	hobart
повраќа	vòmits
неуморен	incansable
фанатик	fanàtica
фанатик	fanàtic
самоуверен	confiat
азул	azul
елгар	elgar
динка	dinka
хомеопатија	homeopatia
суфизмот	sufisme
евора	évora
мубарак	mubarak
полнења	rondes
сегура	segura
учида	uchida
адриен	adrien
хуарез	juárez
гостинка	convidat
гостинка	convidada
бијело	bijelo
панцир	kevlar
панцир	armilla
хирохито	hirohito
жандармеријата	gendarmeria
бесна	furiós
бесна	furious
бесна	enfadat
парламентарци	parlamentaris
каберне	cabernet
фауста	fausta
саси	sassi
обврзувачка	enquadernació
суспендира	suspèn
гунтер	gunter
каталдо	cataldo
штркови	cigonya
епика	epica
оригано	orenga
помогнати	assistits
помогнати	assistida
помогнати	assistit
сахел	sahel
јержи	jerzy
трансформаторите	convertidors
потпишете	signe
потпишете	signa
потпишете	signar
колаче	cookie
колаче	galeta
кооперативни	cooperativa
убавици	belleses
арии	arias
супермаркет	supermercat
мезјер	mézières
порцелански	porcellana
арам	aram
упланд	uppland
пресадување	endolls
усненозабна	labiodental
нуи	nui
россии	rossii
невропсихологија	neuropsicologia
активизмот	activisme
честита	felicitar
теобалд	thibaud
тап	blunt
тап	aixeta
тап	toca
тап	tap
корумпиран	corrupte
корумпиран	corruptes
херлен	heerlen
бленем	blenheim
натрапници	intrusos
бележник	llibreta
бележник	quadern
грешам	gresham
клеман	clément
сабји	sabre
сабји	espases
баро	barrot
гринфелд	grünfeld
лонгорија	longoria
скутер	scooter
куросава	kurosawa
верт	vert
самсон	samson
самсон	samsó
аутсајдер	underdog
аутсајдер	foraster
хумус	hummus
неравенство	txebixov
препишат	imputable
адвокатка	advocat
напие	napier
самсара	samsara
вити	vitti
хербициди	herbicida
хејстингс	hastings
јапет	jàpet
должеше	devia
споредете	compare
споредете	compara
споредете	comparar
барка	barca
диаз	díaz
диаз	diaz
токат	tokat
идн	eden
ослабне	dilueixen
севил	sevilla
еткинсон	atkinson
хордата	horda
бароци	barozzi
ичкерија	itxkèria
дупла	doble
срамота	vergonya
антилопи	antílop
селинџер	salinger
норвич	norwich
хенсон	hanson
загрижувачки	preocupant
мандатите	mandats
нанк	nunc
израелци	israelians
лигатура	lligadura
негери	negeri
позајмена	prestades
позајмена	prestat
шираз	shiraz
махабхарата	mahabharata
премиерка	borgen
антананариво	antananarivo
консолидирање	consolidar
консолидирање	consolidar
консолидирање	consolidació
инфериорност	inferioritat
фатма	fatma
одбрано	destacat
одбрано	seleccionat
одбрано	seleccionats
тронто	tronto
шина	sheena
чистилиштето	purgatori
зелки	brassicàcia
амадео	amedeo
добој	doboj
абаза	abaza
милионери	milionaris
неписмен	analfabet
тарифа	tarifa
деградира	degradar
мапите	correspondències
мапите	maps
мапите	mapes
садр	sadr
апсурдно	absurd
проектор	projector
ломбард	lombard
фалкенштајн	falkenstein
ортелиус	ortelius
свитоци	pergamins
јус	yus
вокс	vox
телепатија	telepatia
арис	aris
вичита	wichita
каубој	vaquer
семјон	semion
џилијан	gillian
џилијан	jillian
моша	moshe
нола	nola
радо	rado
брунер	brunner
кри	cree
менопауза	menopausa
далибор	dalibor
продавачка	venedor
камаз	kamaz
голдвин	goldwyn
виртус	virtus
глумици	actrius
птах	ptah
бедфордшир	bedfordshire
бренер	brenner
колумбијци	colombians
одржливо	sostenible
одржливо	sostenibles
епицентарот	epicentre
бакнежи	petons
непристоен	indecent
непристоен	groller
непристоен	rude
герилците	guerrillers
ароматична	aromàtiques
столпник	estilita
опреми	equipar
човекојадци	caníbals
кучка	puta
изненадена	sorprèn
изненадена	sorprès
вилоу	salze
дархан	darkhan
александреску	alexandrescu
преписки	correspondències
брок	brock
франциска	francisca
доручек	esmorzar
сајкс	sykes
обединувачки	unificant
библиотекари	bibliotecaris
панонска	àvars
баст	bastet
монфор	monfort
злин	zlín
благословена	beneïda
благословена	esplèndida
благословена	beneït
алдехид	aldehid
патрокле	pàtrocle
гвадалкивир	guadalquivir
нерво	nervo
уживајќи	gaudint
иницијација	iniciació
краснојарск	krasnoiarsk
слушнав	escoltat
јуе	yue
гаутенг	gauteng
звонарева	zvonariova
мулан	mulan
екерт	eckert
кадети	cadets
аплицирање	aplica
кланица	escorxador
бригаден	brigadier
уцени	xantatge
месе	mese
винарии	bodegues
винарии	cellers
миријам	míriam
миријам	miriam
муцио	muzio
макариос	makàrios
исправање	rescabalament
мексиканци	mexicans
учтиво	educat
четки	pinzells
четки	raspalls
стајн	stein
иви	evey
иви	evie
семвел	samwell
рибеиро	ribeiro
рупија	rupia
ива	eva
дорф	dorf
гринт	grint
артеријата	artèria
даугавпилс	daugavpils
перицентарот	periàpside
модернистичка	modernista
денали	denali
пигмалион	pigmalió
мареска	maresca
криптирање	xifrat
криптирање	xifratge
кардиолог	cardiòleg
трпеливост	paciència
оркестарска	orquestral
невработен	aturats
миреј	mireille
еса	esa
мозоци	cervells
вовлекување	sagnat
блеквел	blackwell
величествена	magnífica
величествена	magnífic
ракел	raquel
етолија	etòlia
биа	bia
мпумаланга	mpumalanga
караоке	karaoke
шармантен	encantador
здодевен	avorrida
здодевен	avorrits
највероватно	probablement
уништувачки	devastador
вирт	wirth
арнт	arndt
аргајл	argyle
индустријалци	industrials
тулум	tulum
варо	varró
обвиен	investit
муџахедините	mujahideen
бриц	britz
карвер	carver
тисен	thiessen
дарон	daron
цсу	uec
крк	krk
санторо	santoro
дисциплиниран	disciplinat
пасхалиј	pasqual
рација	raid
џигме	jigme
тамбура	pandereta
лицов	lützow
барберини	barberini
енгел	engel
босанци	bosnians
навести	suggerit
навести	suggerits
гужва	enrenou
анк	anc
екхарт	eckhart
разно	divers
каталина	catalina
пиноти	pinotti
лизгалиште	rink
незамисливо	impensable
фарс	fars
пике	piquet
вегетаријанство	vegetarianisme
александру	alexandru
кенигс	königs
ајви	ivy
зулцбах	sulzbach
фол	fol
гелфанд	guélfand
оптимист	optimistes
оптимист	optimista
оптимист	optimist
пенкала	pens
пенкала	corrals
резервација	reserva
резервација	reserves
онгерманланд	ångermanland
претседателско	presidencials
претседателско	presidencial
брустер	brewster
комби	van
комби	furgoneta
камбре	cambre
нис	nis
намотување	incandescència
екскурзија	excursió
клише	tòpic
бифуркација	bifurcació
профитабилна	lucrativa
профитабилна	lucratiu
профитабилна	lucratives
сејмот	sejm
сорос	soros
пламер	plummer
махеш	mahesh
патос	patos
ѓумбир	gingebre
ѓумбир	ginger
поговорка	refrany
поговорка	proverbi
поговорка	adagi
кочниците	frens
балабан	balaban
езил	özil
дудек	dudek
агрон	agron
шват	xevat
самурај	samurai
луминисценција	luminescència
јам	yam
свиркање	xiular
барикадата	barricada
могадишу	mogadiscio
изроди	monstres
изроди	fenòmens
кубрат	kubrat
џевдет	cevdet
масакрите	massacres
облози	apostes
разубавување	perruqueries
недопрен	intacte
недопрен	intactes
елан	elan
импи	impey
цитохром	citocrom
заветрени	sotavent
рамнојазична	laminal
цистична	fibrosi
фалсификува	forjat
турбан	turbant
засрамен	avergonyida
засрамен	avergonyit
засрамен	avergonyit
блогерите	bloguers
посвоена	adoptats
посвоена	adoptat
судница	jutjat
врвнојазична	apical
јазд	yazd
мрзливи	mandrós
нервното	sintonització
програмиран	programats
олдфилд	oldfield
џеремаја	jeremiah
фукушима	fukushima
олигоцен	oligocè
училниците	aules
малро	malraux
олигарси	oligarques
кипарска	xipriota
гатри	guthrie
лезбејки	lesbianes
лезбејки	lesbos
агустин	agustin
хипербола	hipèrbola
исчезнато	desaparegut
исчезнато	falta
исчезнато	desapareguda
мансиски	mansi
белмонт	belmont
хазар	hazar
веридба	compromís
ванадиум	benelli
противкандидат	oponent
противкандидат	adversari
празнична	holiday
празнична	festiu
виндхук	windhoek
тротоарот	vorera
тротоарот	paviment
петерсен	petersen
противотров	antídot
противотров	antiverí
аденозин	adenosina
егзорцизам	exorcisme
егзорцизам	epistolaris
лудендорф	ludendorff
досаден	avorrida
досаден	avorrits
досаден	molestes
досаден	molest
рикарди	riccardi
суец	suez
салим	salim
кек	kek
бесно	furiosament
запирки	comas
запирки	comes
поклонува	arcs
незаменлива	indispensables
спални	dormitoris
теодот	teodot
лазаро	lazaro
турбуленција	turbulència
современоста	modernitat
шанкар	shankar
ригорозни	rigorós
мерт	mert
лани	lonnie
квазимодо	quasimodo
неформалната	informals
плевел	brolles
плевел	maleses
андалузиски	andaluza
нудеше	ofrena
мумии	mòmies
блумберг	bloomberg
транспаренти	estendards
транспаренти	banderoles
алвар	alvar
подготвителните	preparatòries
лаутер	lauter
балкони	balcons
транзициски	transitòries
рестриктивни	restrictives
рестриктивни	restrictiva
шверцот	contraban
танкред	tancred
бубачка	bug
згрутчување	clots
месалина	messalina
лумис	loomis
пролетери	proletària
намбу	nambu
ротумански	rtm
пиварници	breweries
регулус	règul
јасеновац	jasenovac
спика	spica
обетка	arracada
интервјуирани	entrevistat
гасовод	gasoducte
наименуван	nomenats
аконкагва	aconcagua
изземени	exempts
изземени	exempta
изземени	exempt
авторизација	autorització
авторизација	autorització
башир	bashir
меларен	mälaren
катлер	cutler
финиш	acabat
финиш	finalitza
легитимитетот	legitimitat
легитимитетот	legitimació
паез	páez
постерот	pòster
постерот	cartell
аналитика	analytics
испукани	acomiadat
испукани	disparat
хопи	hopi
виланд	wieland
џаинизам	jainisme
черенков	txerenkov
морж	morsa
преструктуирање	reestructuració
едукативна	educatiu
самарија	samaria
плик	sobre
облачно	ennuvolat
лодра	llodra
женкар	faldiller
заслужено	merescut
заслужено	mereixia
заслужено	mereixien
заслужено	guanyat
шолји	cups
шолји	tasses
ламар	lamar
луксузно	luxós
партали	draps
радиоактивна	radioactiu
радиоактивна	radioactius
хашиш	haixix
хашиш	haixix
казнета	castigada
глупава	estúpid
бамби	bambi
лајонс	lyons
амару	amaru
малдонадо	maldonado
гварини	guarini
естефан	estefan
мем	mem
мем	meme
аквила	aquila
балсамо	balsamo
арчи	archie
саварен	savarin
зиген	siegen
џарвис	jurgis
џарвис	jarvis
поплавување	inundacions
уставите	constitucions
финците	finlandesos
етикетирање	retolació
лутичиња	ranunculàcia
невнимателно	temerari
соса	sosa
малевич	malèvitx
фелисијано	feliciano
верена	compromesa
верена	promès
верена	promesos
верена	promesa
јара	yara
снимаа	rodat
раштркани	dispersos
мекартур	macarthur
беден	pèssim
пронајдете	troba
пронајдете	trobi
пронајдете	trobeu
софтбол	softbol
помрачување	eclipsi
фоскари	foscari
микросекунди	microsegons
стоа	stoà
вкусно	saborosa
вкусно	saborós
вкусно	boníssim
вкусно	deliciós
патерсон	patterson
лале	tulipa
епоним	epònim
криста	krista
криста	christa
монограм	monograma
доре	dore
аги	aggie
досадна	avorrida
досадна	avorrits
тевтобуршката	teutoburg
марла	marla
потерница	apb
рива	riva
тасо	tasso
швајцер	schweitzer
сафо	sappho
дарил	darryl
дарил	daryl
позиционирани	posicionat
бради	barbes
несебично	desinteressadament
анџела	àngela
анџела	angela
пкс	pks
кадир	kadir
дубчек	dubček
акумулатори	bateries
акумулатори	piles
апстиненција	abstinència
концизна	concisa
сдс	sds
ревматизам	reumatisme
фанатизам	fanatisme
соларис	solaris
пакард	packard
валдорф	waldorf
тет	tet
бла	bla
казанлак	kazanlâk
дирас	duras
камионите	camions
инсистирајќи	insistint
заробено	atrapats
сеење	sembra
скии	esquís
гамп	gump
хаусман	houseman
канделарија	candelera
панасоник	panasonic
валадон	valadon
контрапункт	contrapunt
фугер	fugger
конзерви	llaunes
начо	nacho
заблагодарувајќи	agraint
мопасан	maupassant
пвц	pvc
оправдувања	excuses
депонии	abocadors
шилинг	xíling
јаша	jascha
младоженец	nuvi
полковице	polkowice
удобни	calaixera
удобни	còmodes
возвишено	sublim
срдечно	cordial
васо	vaso
натале	natale
новитет	novetat
сако	jaqueta
ведра	vedra
шафер	schaffer
елисон	alison
калви	calvi
величенствен	magnífica
величенствен	magnífic
арко	arco
принцезите	princeses
осмоза	osmosi
рафинирање	refinant
хенти	khentii
винслоу	winslow
јевле	gävle
елгин	elgin
балиски	balinès
саксофонист	saxofonista
башар	bashar
џоркаеф	djorkaeff
удмуртија	udmúrtia
мелина	melina
галуп	galop
џанфранко	gianfranco
тернезен	terneuzen
параграфи	apartats
параграфи	paràgrafs
мендез	méndez
мендез	mendez
коноли	connolly
албатрос	albatros
извозници	exportadors
јадранската	adriatic
патолог	patòleg
продорни	pírcing
продорни	piercing
литекс	litex
клементе	clemente
лактоза	lactosa
ливчињата	tabulacions
ливчињата	pestanyes
кило	quilo
кило	kilo
рамниците	axios
фурје	fourier
шелби	shelby
тбп	tbp
сведочеше	testimoniada
компулсивно	compulsiu
набројуваат	llistat
рендал	randall
доналдсон	donaldson
оригинали	originals
сафије	safiye
утман	uthman
улф	ulf
живковиќ	zivkovic
рејсх	ruysch
запленет	intervinguda
текс	tex
хиена	hiena
трансплантации	trasplantaments
хикмет	hikmet
нервозни	nerviós
њуарк	newark
крек	crac
крек	crack
гаваци	gavazzi
наполнето	carregat
наполнето	carregats
сарказам	sarcasme
козата	cabra
доставувач	isp
доставувач	proveïdor
планетариум	planetari
диктатори	dictadors
орика	orica
лигети	ligeti
емитирани	imitats
гарантирани	garantit
гарантирани	garantida
пијанство	embriaguesa
авторскиот	auteur
амбросио	ambrosio
гаспром	gazprom
тенџере	olla
џенер	jenner
каруана	caruana
седертелје	södertälje
нередовно	irregularment
платонски	platònic
минијатурна	miniatura
сиромав	pobre
сиромав	pobres
комаром	komárom
сит	sith
суперконтинент	supercontinent
рибак	rybak
лоб	loeb
елк	elk
елк	ants
херцен	herzen
искинати	arrencat
искинати	arrancada
лајла	lyla
лајла	lila
педофилија	pedofília
инфилтрација	infiltració
мастројани	mastroianni
леандро	leandro
перваз	entaulament
деформирани	desfigurat
гвинед	gwynedd
трубадури	trobadors
каренина	karènina
пјерлуиџи	pierluigi
неизвесен	incert
неизвесен	incerta
седеше	sat
сиријци	sirians
преданост	devoció
хунтелар	huntelaar
срц	src
срц	babe
апоптоза	apoptosi
преиспитува	replantejament
блескаво	radiant
дебагирање	depuració
валвејк	waalwijk
маѓепсан	embruixada
ровер	rover
калакмул	calakmul
булакан	bulacan
токсична	tòxic
токсична	tòxics
виталност	vitalitat
конквистадор	conquistador
глориа	glòria
глориа	gloria
волтметар	voltímetre
наксос	naxos
гилотина	guillotina
пантеизам	panteisme
бетси	betsy
спаринг	entrenar
неврохирургија	neurocirurgia
себастјен	sébastien
поџо	poggio
еспиноза	espinoza
пикник	pícnic
пикник	picnic
мауна	mauna
денев	deneuve
лубеница	síndria
моамер	muammar
педијатрија	pediatria
министерката	ministre
изгаснат	extingit
гаврош	gavroche
проспектот	cartilla
изумре	crumble
сталман	stallman
смален	diminutiu
решителност	resoldre
решителност	determinació
медалјони	medallons
сеара	ceará
бордман	boardman
приматели	destinataris
обилна	luxosa
абџад	abjad
марвел	marvel
дерен	darren
колибри	colibrí
рибера	ribera
барлоу	barlow
билборди	cartelleres
опуштање	relaxant
опуштање	relax
мадервел	motherwell
грешник	pecador
авокадо	alvocat
вилчек	wilczek
изеден	menjat
дарвинизам	darwinisme
дијарбекир	diyarbakir
хагиографија	hagiografia
балотели	balotelli
монтирање	mont
девер	dever
евакуацијата	evacuació
октав	octave
кармел	carmel
никлас	niclas
волшебно	màgic
постојна	existent
постојна	existents
лусиен	lucien
брижит	brigitte
голтаат	deglució
хемороиди	hemorroides
винтон	winton
лорета	loretta
росол	rosol
вушу	wushu
маха	mach
вестморленд	westmoreland
рекурзивно	recursiu
рекурзивно	recursiva
луанда	luanda
јавуз	yavuz
стрејт	recta
стрејт	rectes
либ	leeb
берман	berman
серенгети	serengeti
многубоштво	politeisme
петровац	petrovac
баши	bashi
детергенти	detergents
навредуваат	insultat
борели	borelli
праксис	praxis
напнати	tensa
лопата	pala
мицотакис	mitsotakis
албасини	albasini
годен	gaudin
батангас	batangas
зимел	simmel
дои	doi
автентично	autèntica
автентично	autèntics
цевче	tub
сквернавење	sacrilegi
потонува	enfonsament
бактрија	bactriana
аденин	adenina
гибонс	gibbons
ибис	ibis
лимиер	lumiere
кверфурт	querfurt
полигонот	polígon
естуар	bocana
мамурлак	ressaca
мамурлак	resaca
изземање	exempcions
штајнфелд	steinfeld
фијаско	fiasco
стресно	estressant
блендата	activador
фермин	fermin
фермин	fermín
изнајмена	llogat
санденс	sundance
агапит	agapit
волтера	volterra
депопулација	despoblament
џеко	džeko
мовистар	movistar
даночното	irs
такахата	takahata
обновливите	renovable
обновливите	renovables
травис	travis
жилет	razor
жилет	navalla
жилет	gillette
блендер	batedora
паханг	pahang
мултикултурен	multicultural
престојните	pròximes
престојните	propers
престојните	properes
првородениот	primogènit
шенунг	shennong
хромосфера	cromosfera
шогун	shōgun
хармонична	harmoniosa
швајнштајгер	schweinsteiger
морон	imbècil
лула	lula
гајер	geyer
маа	maa
специјалец	swat
ладилник	frigorífic
ладилник	nevera
ладилник	frigorífic
грдо	lleig
грдо	lletja
љубезност	cortesia
љубезност	bondat
љубезност	amabilitat
дисквалификувани	desqualificada
козби	cosby
парници	litigis
парници	litigi
кучма	kutxma
кивање	esternut
попел	poppel
канети	canetti
лауда	lauda
буржоаски	burgués
зимер	zimmer
требиње	trebinje
дворжак	dvořák
синапсиди	sinàpsid
истон	easton
грда	lleig
грда	lletja
силви	sylvie
бутната	femoral
бдеење	vigília
мимоза	mimosa
анаис	anaïs
олдрин	aldrin
копривница	koprivnica
сирени	sirenes
сирени	sirenes
воодушевена	aclaparat
канонизација	canonització
клоака	cloaca
шарант	charentes
авероес	averrois
фермион	dirac
јаглехидрат	glúcid
тимисоара	timisoara
псалм	salms
маргинализирани	marginades
билефелд	bielefeld
нурлан	nordland
симнувања	descàrregues
симнувања	baixades
тоторо	totoro
гинко	ginkgo
инспирираат	aspirar
инспирираат	inspirar
јитпинг	jyutping
сонора	sonora
мес	maes
рафа	rafa
градинката	preescolar
босанците	bosnians
прилагодливи	versàtil
корбет	corbett
лита	lita
јадете	menja
пионерската	capdavanter
мамка	esquer
цобе	cobe
фризер	perruqueria
фризер	perruquera
фризер	perruquer
бесилка	forca
оригами	origami
астрометрија	astrometria
изминатото	transcorregut
ула	ulla
невино	innocent
саксон	saxó
посинок	fillastre
шам	farsa
шам	cham
совпадна	coincidit
бем	bem
цивилизирани	civilitzada
крилца	wings
крилца	ales
орхидеја	orquídia
леонхарт	leonhardt
кампала	kampala
полио	poliomielitis
каротен	carotè
острица	blade
блејд	blade
филантропија	filantropia
ејакулација	ejaculació
порачки	encàrrecs
порачки	comandes
порачки	ordres
такна	tacna
калинга	kalinga
морел	morell
магнум	magnum
катакана	katakana
претреси	cerques
аорист	aorist
лалиња	tulipes
хирагана	hiragana
лина	lina
