から	fra
ポンプ	pumpen
ポンプ	pumper
ポンプ	pumperne
フレデリック	frédéric
フレデリック	frederik
フレデリック	frederick
含める	omfatte
ハイブリッド	hybrider
ハイブリッド	krydsninger
ハイブリッド	hybride
ハイブリッド	hybrid
マウス	mus
マウス	mouse
マウス	musse
マウス	musen
マウス	mus
レインボー	rainbow
レインボー	regnbuen
レインボー	regnbue
失う	taber
失う	mister
失う	tabe
ベンチ	bænken
ベンチ	bænk
蜂起	opstanden
蜂起	opstand
スタブ	stub
デイヴィッド	david
感じる	mærke
感じる	føl
感じる	feel
感じる	mærk
感じる	føler
テリー	terry
脅威	trusler
脅威	trusler
脅威	trussel
触媒	katalysator
触媒	katalysatorer
虚偽	falsk
虚偽	falske
車輪	hjul
車輪	hjulet
車輪	hjul
車輪	hjulene
シャツ	trøjen
シャツ	trøje
シャツ	skjorte
シャツ	bluse
シャツ	shirt
シャツ	shirts
シャツ	skjorter
シャツ	bluser
シャツ	trøjer
主人	husbond
主人	ægtemand
主人	mand
歌人	poet
歌人	digter
アリゾナ	arizona
プラハ	prag
結婚式	bryllup
結婚式	wedding
アルミ	aluminium
香り	duft
香り	duft
シールド	shield
シールド	skjold
シールド	afskærmning
シールド	skjoldene
シールド	skjolde
シールド	skjold
不在	fraværende
オブジェクト	genstand
オブジェクト	objekt
オブジェクト	genstande
オブジェクト	objekter
代理店	agenturet
代理店	agentur
代理店	bureau
代理店	bureauet
代理店	bureauer
代理店	agenturer
加茂	kamo
バンコク	bangkok
オイル	olien
オイル	olie
注釈	anmærkning
トライアル	prøveperiode
トライアル	retssag
トライアル	afprøvninger
トライアル	forsøg
トライアル	retssager
リサーチ	forskning
取り扱い	håndtering
シベリア	sibiriske
シベリア	sibirien
ムハンマド	muhammad
ムハンマド	muhammed
頭文字	oprindeligt
頭文字	oprindelige
頭文字	indledende
頭文字	oprindelig
頭文字	initialer
矛盾	modsætningsforhold
矛盾	selvmodsigelser
矛盾	modsigelser
矛盾	modsætninger
矛盾	modstrid
矛盾	selvmodsigelse
矛盾	modsigelse
皮膚	hud
皮膚	skind
皮膚	skin
皮膚	huden
誇り	pride
誇り	stolthed
誇り	hovmod
誇り	stolte
誇り	stolte
誇り	stolt
スプリント	sprint
切断	afbryde
切断	amputation
アムステルダム	amsterdam
宝石	ædelsten
宝石	juvel
宝石	smykker
宝石	smykke
宝石	smykker
宝石	juveler
ホン	hong
座標	koordinerer
座標	koordinere
座標	koordinaterne
座標	koordinater
必須	krævede
必須	påkrævet
必須	krævet
シャトル	rumfærgen
シャトル	rumfærge
シャトル	færge
パキスタン	pakistan
パキスタン	pakistansk
パキスタン	pakistansk
パキスタン	pakistanske
複製	replikation
複製	kopi
金田	kaneda
標本	eksemplar
標本	enheder
暴れ	hærgen
レーン	bane
レーン	lane
ケリー	kelly
ケリー	kerry
ミズーリ	missouri
写本	manuskripter
写本	manuskriptet
写本	manuskript
笑顔	smiler
笑顔	smile
笑顔	smil
笑顔	smiler
笑顔	smilende
笑顔	smiler
笑顔	smil
紀元	epoke
頻度	hyppighed
頻度	frekvens
取り組み	indsatsen
取り組み	bestræbelser
取り組み	indsatser
取り組み	indsats
乗る	ride
乗る	lift
乗る	tur
乗る	rid
追悼	mindesmærke
追悼	mindesmærke
追悼	mindehøjtidelighed
追悼	memorial
ルーキー	rekrut
ルーキー	nybegynder
アルプス	alperne
有機	organisk
有機	organiske
有機	økologisk
有機	økologiske
広州	guangzhou
ラック	rack
コロラド	colorado
優しい	blidt
優しい	blide
優しい	blid
プチ	petit
ウォン	wong
ウォン	vandt
ウォン	vundet
赤字	underskuddet
赤字	underskud
語源	oprindelse
語源	oprindelsessted
語源	etymologi
オルガン	organ
オルガン	organet
阻害	hindre
阻害	hæmme
帽子	hatte
帽子	hue
帽子	hatten
帽子	kasket
帽子	hat
批評	kritik
批評	kritiseret
洞窟	hule
洞窟	grotte
洞窟	hulen
洞窟	huler
洞窟	hulerne
ウイング	fløjen
ウイング	wing
ウイング	vinge
ムーア	moore
本当	sand
本当	sandt
本当	true
本当	rigtigt
恵子	keiko
精度	nøjagtighed
精度	præcision
精度	nøjagtighed
精度	rigtighed
精度	præcision
ミシェル	michelle
ミシェル	michel
裁判官	judge
裁判官	dommeren
裁判官	dommer
裁判官	dommere
裁判官	dommernes
裁判官	dommerne
ペース	tempo
ペース	tempo
グルメ	gourmet
系図	slægtsforskning
チームメイト	holdkammerat
チームメイト	holdkammerater
アドルフ	adolph
アドルフ	adolf
磐田	iwata
モーツァルト	mozart
ベッド	senge
ベッド	sengen
ベッド	seng
本堂	hondo
ブリス	bliss
円形	cirkulære
円形	cirkulært
円形	cirkulær
ロッキー	rocky
松永	matsunaga
ヴィクトリア	victoria
参考文献	bibliografi
参考文献	henvisninger
参考文献	referencer
魔法使い	guiden
魔法使い	troldmanden
魔法使い	troldmand
魔法使い	guide
錬金術	alchemist
錬金術	alkymi
風俗	mores
忠実	trofaste
忠実	trofast
制約	begrænsninger
制約	begrænsning
地面	jorden
地面	jord
地面	formalet
地面	ground
ビタミン	vitaminer
ビタミン	vitamin
ビタミン	vitaminer
クルーズ	krydstogter
クルーズ	sejltur
クルーズ	krydstogt
クルーズ	cruise
最適	optimal
最適	optimalt
最適	optimale
マック	mac
マック	mack
透明	gennemsigtigt
透明	gennemsigtig
透明	gennemsigtige
透明	transparent
透明	gennemsigtighed
透明	transparens
透明	åbenhed
透明	gennemskuelighed
アンダーソン	anderson
放射	bestråling
放射	radioaktivitet
放射	stråling
助言	råde
助言	rådgive
助言	rådgivning
助言	råd
索引	indeks
索引	fortegnelser
索引	indekser
アップデート	opdatere
アップデート	opdatering
アップデート	opdater
アップデート	update
アップデート	opdaterer
アップデート	opdateringer
タイミング	timing
速報	bryder
速報	breaking
汽船	damper
汽船	dampbåd
シーク	søger
シーク	søges
シーク	søge
シーク	søg
シーク	sheiken
シーク	sheik
決断	afgørelse
決断	beslutning
決断	afgørelsen
葬儀	begravelse
葬儀	begravelsen
葬儀	begravelser
見事	betagende
見事	bedøvelse
ターゲット	målrettet
ターゲット	målet
ターゲット	mål
ターゲット	mål
ターゲット	målene
テクノ	tekno
テクノ	techno
ヒップ	hip
ヒップ	hoften
ヒップ	hofte
セリフ	serif
ホームズ	holmes
ローレンス	lawrence
満足	tilfredshed
満足	tilfredsstillelse
満足	tilfreds
満足	tilfredsstillende
満足	tilfredse
満足	tilfredsstillet
満足	tilfreds
スティーヴン	stephen
スティーヴン	steven
気圧	pres
気圧	tryk
気圧	presset
筋肉	muskler
筋肉	musklerne
筋肉	muskel
筋肉	muskler
筋肉	musklen
筋肉	musklerne
グッズ	samlerobjekter
バッテリー	batteri
バッテリー	batteriet
楽園	paradiset
楽園	paradis
楽園	paradise
支給	hensættelser
支給	bestemmelse
カンファレンス	konference
カンファレンス	konferencen
対称	symmetrisk
対称	symmetriske
対称	symmetri
パイプ	pipe
パイプ	pibe
パイプ	rør
パイプ	rør
パイプ	piber
因子	factor
因子	faktoren
因子	faktor
能登	noto
菩薩	bodhisattva
クラッシュ	knuser
クラッシュ	knuse
クラッシュ	forelskelse
クラッシュ	knus
クラッシュ	crash
クラッシュ	styrt
クラッシュ	sammenbrud
クラッシュ	styrt
クラッシュ	færdselsuheld
トレーナー	træner
トレーナー	sweatshirt
トレーナー	trøje
ルノー	renault
討伐	undertvingelse
ユリ	lilium
ユリ	liljer
ユリ	lily
停車駅	stopper
写像	kortlægning
引き分け	slips
引き分け	uafgjort
引き分け	binde
引き分け	træk
引き分け	uafgjort
引き分け	tegne
引き分け	tegn
引き分け	henlede
シャープ	skarp
シャープ	sharp
シャープ	skarpe
シャープ	skarpt
信者	troende
仮名	kana
祈り	beder
祈り	bede
祈り	bed
祈り	bønner
祈り	beder
祈り	bede
祈り	bønnen
祈り	bøn
直人	naoto
好み	forrang
好み	foretrukket
好み	præference
好み	fortrinsret
好み	fortrinsstilling
好み	favoritter
マルコ	marko
マルコ	marco
ジーン	jean
ジーン	gene
ジーン	gen
ミク	miku
アコースティック	akustisk
アコースティック	akustiske
アンドリュー	andrew
ドラマー	trommeslager
ドラマー	trommeslagere
園芸	havearbejde
園芸	havebrug
潜入	infiltration
十五	fifteen
ガソリン	benzin
ガソリン	benzin
みき	miki
マスターズ	masters
マスターズ	mestre
勧告	rådgivende
アルメニア	armenien
アルメニア	armenske
アルメニア	armenien
係数	koefficient
係数	koefficienter
係数	factor
係数	faktoren
係数	faktor
読書	læsning
読書	læser
読書	aflæsning
読書	læse
トランペット	trompeter
トランペット	trompet
クリストファー	christoffer
クリストファー	christopher
いじめ	mobber
いじめ	mobning
いじめ	bøller
いじめ	tyranner
いじめ	mobbet
いじめ	bølle
いじめ	mobbe
いじめ	mobber
テクノロジー	teknologier
テクノロジー	teknologien
テクノロジー	teknologi
パズル	puslespil
パズル	gåde
怪物	uhyre
怪物	monster
延期	udskyde
延期	udsætte
延期	udsætter
延期	udsat
延期	udskudt
延期	udsatte
延期	udsættelse
延期	udskydelse
金剛	kongō
推移	transitiv
文法	grammatik
長門	nagato
ハドソン	hudson
樺太	sakhalin
ミシシッピ	mississippi
ソフィア	sofia
ソフィア	sofie
ソフィア	sophia
医者	lægerne
医者	læger
医者	lægen
医者	læge
医者	doktor
医者	doctor
サテライト	satellitbaseret
サテライト	satellit
辞書	ordbøger
辞書	ordbog
木材	wood
木材	træ
木材	tømmer
木材	træ
個性	individualitet
個性	personlighed
ブレイク	blake
家屋	husene
家屋	huse
ガールズ	girls
ガールズ	piger
ガールズ	pigerne
ガールズ	tøser
フォーム	blanketter
フォーム	former
フォーム	formularer
フォーム	formular
フォーム	blanket
フォーム	form
フォーム	formen
ちょうど	bare
ルビー	rubin
ルビー	ruby
モントリオール	montreal
ストローク	slagtilfælde
ストローク	strøg
ストローク	slagtilfælde
ストローク	hjerneblødning
ストローク	takt
アプローチ	tilgange
アプローチ	indfaldsvinkler
アプローチ	fremgangsmåder
アプローチ	indflyvning
アプローチ	fremgangsmåde
アプローチ	tilgang
アプローチ	tilgangen
農家	bondegård
農家	landmænd
農家	landbrugere
農家	landmændene
農家	landbrugerne
農家	landbruger
農家	bonde
農家	landmand
農家	farmer
セダン	sedan
ナトリウム	natrium
持株	bedriften
持株	holding
持株	bedrift
寄与	bidraget
寄与	bidrag
バリエーション	variationer
バリエーション	udsving
バリエーション	varianter
バリエーション	variation
バリエーション	variationer
繁栄	velfærd
繁栄	fremgang
繁栄	velstand
親族	slægtninge
親族	pårørende
親族	slægtskab
本物	ægte
本物	real
本物	virkeligt
本物	rigtig
本物	virkelig
本物	ægte
届け	levere
情勢	situationer
加算	tilføjelse
加算	tilsætning
加算	add
加算	tilføj
加算	tilføjer
加算	tilføje
加算	føj
通知	meddelelse
通知	bemærk
通知	bekendtgørelse
通知	meddelelse
通知	underretning
通知	anmeldelse
通知	notifikationer
通知	anmeldelser
通知	meddelelser
通知	underrette
通知	underret
通知	anmelde
通知	bekendtgørelser
通知	meddelelser
ウォーズ	krigene
ウォーズ	krige
ウォーズ	wars
名目	nominelle
名目	nominelt
名目	nominel
ジュン	joon
神道	shintō
神道	shinto
厩舎	stalde
厩舎	stald
厩舎	stalden
フアン	juan
吾妻	azuma
不参加	afslår
不参加	afviste
不参加	afvist
不参加	afslået
スパルタ	sparta
サムネイル	miniature
サムネイル	miniaturer
プライベート	privat
プライベート	private
マツダ	mazda
エニックス	enix
収益	fortjeneste
収益	profit
収益	overskud
収益	gevinst
収益	indtægter
収益	indtjening
収益	indtægter
収益	indtægterne
収益	indtægt
阿蘇	aso
人質	gidslet
人質	gidsel
人質	gidslerne
人質	gidsler
人質	gidseltagning
ロッド	rod
ロッド	ke
ロッド	stang
楽しむ	enjoy
楽しむ	nyd
白川	shirakawa
最年少	yngste
ブラザーズ	brødrene
ブラザーズ	brødre
ブラザーズ	brothers
水力	vandkraft
焦点	fokus
焦点	focus
台東	taito
富士通	fujitsu
ようこそ	velkommen
ようこそ	velkomst
歩く	går
歩く	walking
歩く	gående
歩く	gå
歩く	gåtur
歩く	walk
由美	yumi
ダッシュ	dash
ダッシュ	bindestreg
ダッシュ	streg
ガム	tyggegummi
魔術	hekseri
魔術	trolddom
最上	mogami
絶望	fortvivlede
絶望	fortvivlelse
絶望	desperation
ピッチ	beg
ピッチ	pitch
サミュエル	samuel
サーバー	servere
サーバー	serverne
サーバー	serveren
サーバー	server
ひょう	hil
ひょう	hagl
ヘッセン	hessen
ヘッセン	hesse
ユニフォーム	uniformer
ユニフォーム	uniformen
ユニフォーム	ensartet
ユニフォーム	uniform
先住民	indfødt
先住民	indfødte
石垣	ishigaki
ファーム	farm
ファーム	gård
沿革	kronologi
沿革	historik
沿革	historie
カンボジア	cambodjanske
カンボジア	cambodja
カンボジア	cambodia
カンボジア	kampuchea
カンボジア	cambodja
カンボジア	cambodia
呪い	forbandelse
呪い	forbandelsen
呪い	forbande
聖人	sankt
聖人	helgen
聖人	saint
ルドルフ	rudolph
ルドルフ	rudolf
ルドルフ	rudolf
モル	mol
秋葉原	akihabara
合う	passer
東海道	tōkaidō
野党	oppositionen
野党	indsigelse
野党	modstand
野党	opposition
美穂	miho
アンディ	andy
アンディ	anders
クリーブランド	cleveland
ブロー	slag
ブロー	pust
ブロー	blæse
ブロー	blæs
注文	bestilling
注文	ordre
注文	rækkefølge
注文	order
注文	bestil
注文	kendelser
注文	ordre
注文	bestillinger
注文	ordrer
デート	date
デート	dato
デート	dating
デート	dater
気分	fornemmelse
気分	føler
気分	følelse
気分	stemning
気分	humøret
気分	humør
一揆	ikki
オークランド	oakland
オークランド	auckland
使者	udsending
シンガー	sanger
シンガー	singer
シンガー	sangerinde
立法	lovgivningen
立法	lovgivning
水着	badetøj
水着	badedragt
水着	badetøj
モニター	overvåge
モニター	overvåg
モニター	skærm
モニター	monitor
ソロモン	salomon
ソロモン	solomon
ソロモン	salomonøerne
適応	tilpassede
適応	tilpasset
適応	tilpasning
適応	tilpasse
擁護	forsvare
擁護	forsvarer
ビクター	viktor
ビクター	victor
長崎市	nagasaki
干渉	forstyrrelse
干渉	indblanding
干渉	interferens
干渉	indgreb
チョコレート	chokolade
青少年	teenagere
エディション	udgaven
エディション	udgave
エディション	edition
エディション	udgaver
脚注	fodnote
脚注	fodnoten
脚注	fodnoterne
脚注	fodnoter
レンジ	rækkevidde
レンジ	afstand
レンジ	sortiment
レンジ	interval
スロット	slot
スロット	sprække
スロット	slots
野望	ambitioner
野望	ambitionerne
野望	ambitionsniveau
野望	ambition
ワニ	krokodille
年表	kronologi
年表	tidslinjen
年表	tidslinje
差し替え	erstatter
リッチ	rig
リッチ	rich
リッチ	rigt
リッチ	rige
リッチ	ricci
バッファ	buffer
断層	skyld
愛する	kærligt
愛する	kærlige
愛する	kærlig
記念碑	mindesmærke
記念碑	mindehøjtidelighed
記念碑	memorial
記念碑	monumenter
記念碑	mindesmærker
記念碑	monument
アベニュー	avenue
グルジア	georgia
グルジア	georgien
ワード	ord
ワード	ordet
ワード	word
難民	flygtning
難民	flygtninge
難民	flygtningene
予言	forudsagt
予言	profeti
予言	profetien
予言	forudsagt
予言	forudset
予言	forudsagde
予言	forudsigelse
予言	forudsigelser
デバイス	anordning
デバイス	apparat
デバイス	enhed
デバイス	enheder
デバイス	indretninger
デバイス	anordninger
シロ	shiro
神学	teolog
神学	teologi
パッ	puf
門司	moji
武藤	muto
ドライ	tørre
ドライ	tørt
ドライ	tør
オックスフォード	oxford
健太	kenta
ファイア	fyr
ファイア	brand
ファイア	ild
ファイア	brande
チカ	chica
進撃	angrebet
進撃	angrib
進撃	angriber
進撃	angreb
オト	oto
えり	eri
アルゴリズム	algoritmer
アルゴリズム	algoritme
括弧	parenteser
括弧	parentes
括弧	parentes
括弧	beslag
括弧	parenteser
括弧	parentes
歩き	gå
歩き	gåtur
歩き	walk
浪人	ronin
メンタル	mentale
メンタル	mentalt
メンタル	psykiske
メンタル	psykisk
メンタル	mental
イスラム教	muslimske
イスラム教	muslim
イスラム教	muslimer
イスラム教	muslimsk
イスラム教	muslimerne
イスラム教	muslimer
イスラム教	islams
イスラム教	islam
合金	legeringer
合金	legeret
合金	legering
合金	legeringer
みずほ	mizuho
迷惑	irritation
迷惑	irriterende
迷惑	generende
迷惑	træls
迷惑	irriteret
迷惑	irriterede
リンゴ	æble
リンゴ	apple
リンゴ	æbler
フォント	skrifttypen
フォント	font
フォント	skrifttype
フォント	skrifttyper
バナナ	banan
バナナ	banana
バナナ	bananer
計測	foranstaltning
計測	måle
クレア	claire
関節	joint
関節	fælles
関節	led
関節	samlinger
小室	komuro
免疫	immune
免疫	immun
免疫	immunitet
混同	forvirring
混同	forveksling
カルチャー	kulturen
カルチャー	kultur
望ましい	ønskeligt
望ましい	ønskelige
望ましい	ønskværdig
望ましい	ønskværdigt
望ましい	ønskelig
有形	materielle
有形	håndgribelige
有形	håndgribelig
有形	håndgribeligt
カタルーニャ	catalunya
メモリー	minde
メモリー	erindring
メモリー	hukommelse
メモリー	hukommelsen
メモリー	memory
天津	tianjin
パニック	panik
有人	bemandede
有人	bemandet
ジャングル	junglen
ジャングル	jungle
ナウ	nu
プレステージ	prestige
リーチ	leach
リーチ	rækkevidde
リーチ	reach
シューティング	skytten
シューティング	skytte
レーサー	racer
坂口	sakaguchi
レフ	lev
稲荷	inari
ドレス	kjole
ドレス	dress
ドレス	påklædning
ドレス	kjoler
ロビン	robin
セールス	salget
セールス	salg
グラント	yde
グラント	skænk
グラント	tilskud
グラント	grant
ドナルド	donald
鉱業	minedrift
アルベルト	albert
アルベルト	alberto
氏族	klan
氏族	klanen
氏族	klaner
勢い	momentum
勢い	fremdrift
パブリック	offentlighed
パブリック	offentligt
パブリック	offentlige
パブリック	offentligheden
パブリック	offentlig
手順	skridt
手順	trin
手順	procedurerne
手順	procedurer
手順	fremgangsmåder
手順	proceduren
手順	fremgangsmåde
手順	procedure
手順	instruktioner
手順	instruktion
手順	brugsanvisning
手順	instrukser
手順	vejledning
エージェント	agenterne
エージェント	agenter
エージェント	befuldmægtigede
エージェント	befuldmægtiget
エージェント	agent
強盗	røver
強盗	røverier
強盗	røveri
ケンブリッジ	cambridge
最速	hurtigst
最速	hurtigste
すき	suki
ミルク	mælk
最短	korteste
最短	kortest
パブ	pubber
パブ	pub
パブ	værtshus
イーグル	eagle
イーグル	ørn
イーグル	ørnen
イーグル	ørne
キミ	kimi
マルク	marc
マルク	mærke
マルク	marker
マルク	markér
マルク	mark
高麗	goryeo
処女	mødom
処女	jomfru
処女	virgin
処女	jomfru
処女	mø
処女	jomfruer
栄光	herlig
栄光	herlige
晴れ	solrig
晴れ	sunny
司祭	præst
司祭	præsterne
司祭	præster
ディック	dick
ディック	pik
ひまわり	solsikke
カプセル	kapsler
カプセル	kapsel
カプセル	kapslen
カプセル	kapsler
信夫	nobuo
クリーム	creme
クリーム	fløde
クリーム	cream
微分	differentiering
微分	graduering
微分	sondring
微分	afledede
微分	differentieret
ボスニア	bosnien
失踪	forsvandt
失踪	forsvundet
失踪	forsvinden
革新	innovativ
革新	nyskabende
革新	fornyende
革新	innovativt
革新	innovative
革新	reformer
革新	reformen
革新	reform
革新	fornyelse
革新	nyskabelse
革新	fornyelser
革新	innovation
宇野	uno
二宮	ninomiya
香取	katori
ランナー	runner
ランナー	løber
ランナー	løbere
菊地	kikuchi
可変	variable
可変	variabel
可変	variablen
担保	garanti
逃走	flugt
インストール	installationer
インストール	anlæg
インストール	installationer
インストール	montering
インストール	installering
インストール	installation
インストール	anlæg
インストール	installerer
インストール	installer
インストール	installation
インストール	installerer
インストール	installere
子爵	viscount
ナイフ	knive
ナイフ	kniven
ナイフ	kniv
アロー	pil
中国人	kinesere
中国人	kineser
中国人	kinesiske
中国人	kinesisk
中国人	kineserne
デビッド	david
サックス	sække
サックス	sax
サックス	saxofon
聖子	seiko
星座	stjernebillede
星座	stjernebilleder
パイオニア	pioneer
パイオニア	pioner
流入	tilstrømningen
流入	tilstrømning
金星	venus
灰色	gråt
灰色	gray
灰色	grå
灰色	gråt
灰色	grå
灰色	grey
オールスターズ	allstars
ウォルター	walter
オレゴン	oregon
侯爵	marquis
ネルソン	nelson
コンゴ	congo
除外	udelukker
除外	udelukkelse
除外	udstødelse
除外	ekskluderet
除外	udelukkede
除外	udelukket
除外	undtaget
除外	udelukke
除外	udelukkelse
アンソニー	anthony
ハッチ	lugen
ハッチ	luge
ハッチ	hatch
カエル	frøer
カエル	frø
孤立	isolation
孤立	isolering
孤立	isolere
孤立	isolerer
コーラ	coke
コーラ	koks
コーラ	kokain
コーラ	cola
コーラ	kola
コーラ	cora
コーラ	cola
巡査	betjent
巡査	officer
休暇	ferie
休暇	ferier
キャロル	carol
ネズミ	rat
ネズミ	rotte
ネズミ	rotten
ネズミ	rotter
ネズミ	rotter
ネズミ	rotterne
紙幣	pengesedler
紙幣	sedler
紙幣	regninger
紙幣	seddel
青色	blå
青色	blåt
青色	blue
想像	fantasi
想像	fantasien
想像	forestillede
想像	forestillet
現金	kontant
現金	cash
現金	kontanter
暴行	overgreb
暴行	overfald
暴行	angreb
ゴードン	gordon
詐欺	svindel
詐欺	bedragerier
詐欺	bedrageri
詐欺	svig
詐欺	svindel
詐欺	svindelnumre
軌跡	locus
シチリア	sicilien
オーク	egetræ
オーク	eg
オーク	oak
金銭	money
金銭	penge
尊敬	respekt
尊敬	respektere
尊敬	respekter
カップル	par
カップル	par
ブロードウェイ	broadway
拉致	bortførte
拉致	bortført
拉致	kidnapningen
拉致	kidnapning
拉致	bortførelse
拉致	kidnappe
拉致	kidnapper
拉致	kidnapning
拉致	kidnapperne
知り合い	bekendt
知り合い	bekendtskab
知り合い	bekendte
知り合い	bekendtskaber
ゲオルク	georg
スティーブ	steve
カウンター	imødegå
カウンター	tælleren
カウンター	tællere
サラブレッド	fuldblods
両手	hænder
両手	hænderne
ルネサンス	renæssance
三次	kubisk
三次	kubikmeter
センサー	følere
センサー	sensorer
センサー	sensor
センサー	sensoren
クラリネット	klarinet
ジェームス	james
勝者	vinderen
勝者	vinder
勝者	vindere
勝者	vinderne
原稿	manuskriptet
原稿	manuskript
エチオピア	etiopien
エチオピア	etiopiske
ギャング	gangster
ギャング	slænget
ギャング	banden
ギャング	bande
ギャング	bander
ギャング	banderne
アイヌ	ainu
デリー	delhi
デリー	derry
動詞	verbum
動詞	verber
レバー	løftestang
レバー	lever
自信	tillidsfuld
自信	selvsikker
自信	tillid
自信	tilliden
自信	selvtillid
自信	selvtilliden
ラッキー	heldig
ラッキー	heldige
ラッキー	lucky
ラッキー	heldigt
誘惑	fristet
誘惑	fristelsen
誘惑	fristelser
誘惑	fristelse
ユキ	yuki
マーチ	marts
マーチ	march
マーチ	marchere
グスタフ	gustav
レイアウト	indretning
レイアウト	layout
歓迎	velkommen
歓迎	velkomst
屋外	udendørs
屋外	udendørs
仮説	hypoteser
仮説	hypotese
孤独	ensomt
孤独	ensom
孤独	ensomme
孤独	ensomhed
孤独	ensomheden
孤独	ensomhed
バラード	ballade
押す	push
押す	skubbe
押す	pres
押す	skub
ニックネーム	øgenavn
ニックネーム	kælenavn
ニックネーム	kaldenavn
ニックネーム	kælenavne
ニックネーム	øgenavne
ハイウェイ	motorvej
ハイウェイ	hovedvej
ハイウェイ	motorvejen
ハイウェイ	highway
ハイウェイ	landevej
等しい	lige
等しい	equal
等しい	ligemænd
パーフェクト	perfekt
パーフェクト	perfekte
パーフェクト	perfect
アイスランド	island
アイスランド	islands
クン	kung
カスタム	brugerdefineret
カスタム	skik
カスタム	tilpasset
カスタム	brugerdefinerede
カスタム	sædvane
土井	doi
アーチ	buer
アーチ	arch
アーチ	buen
アーチ	bue
アルバート	albert
容器	containere
容器	beholder
容器	container
容器	containere
容器	beholdere
アンソロジー	antologier
アンソロジー	antologi
ケルン	cologne
ケルン	köln
ケルン	parfume
ケルン	köln
青島	qingdao
コリン	collin
コリン	colin
告発	anklage
告発	beskyldning
告発	anklager
告発	beskyldninger
屋上	tag
屋上	taget
バックス	bukke
カウ	ko
墓所	gravsted
墓所	graven
墓所	grav
墓所	kirkegård
キングス	konger
キングス	kings
動機	motivet
動機	motiv
ラボ	laboratoriet
ラボ	laboratorium
ラボ	lab
ラボ	laboratorie
フィクション	fiktion
ミラクル	mirakel
ミラクル	miraklet
バク	tapir
選択肢	valg
ピート	pete
ピート	sorteper
自伝	selvbiografi
幸子	sachiko
ウォーク	gå
ウォーク	gåtur
ウォーク	walk
アピール	appel
アピール	anke
アピール	klage
悲しみ	sorgen
悲しみ	sorg
悲しみ	sorg
悲しみ	sorg
プロセッサ	processor
ポプラ	poppel
スターリン	stalin
スターリン	stalins
武道	budo
コカ	coca
十八	atten
十八	eighteen
遠い	langt
遠い	fjernt
あかね	akane
運転手	chauffør
運転手	fører
運転手	føreren
運転手	driver
パレスチナ	palæstina
パレスチナ	palæstina
パレスチナ	palæstinensiske
パレスチナ	palæstinensisk
パレスチナ	palæstinensere
正直	ærligt
正直	ærlig
正直	ærlighed
正直	ærligt
正直	ærlige
正直	ærlig
レジャー	fritid
レジャー	fritidsaktiviteter
スマイル	smiler
スマイル	smile
スマイル	smil
面倒	besværlig
面倒	besværlige
面倒	generende
暴動	uroligheder
暴動	optøjerne
暴動	optøjer
暴動	optøjerne
暴動	optøjer
暴動	oprør
暴動	optøjer
美咲	misaki
ゴシック	gotisk
サイレント	lydløs
サイレント	stille
サイレント	tavs
サイレント	silent
根岸	negishi
調節	justering
調節	tilpasning
コロン	tyktarm
コロン	tarm
内装	indvendigt
内装	indvendige
内装	indvendig
内装	interiør
ムスリム	muslimske
ムスリム	muslim
ムスリム	muslimer
ムスリム	muslimsk
ムスリム	muslimerne
ムスリム	muslimer
アサ	cannabis
プラスチック	plastik
プラスチック	plast
プラスチック	plastic
プラスチック	plastic
プラスチック	plast
プラスチック	plastik
血管	vaskulære
サイモン	simon
コパ	copa
ベートーヴェン	beethoven
ウラ	ulla
中井	nakai
引数	argumentation
引数	skænderier
引数	argumenter
エビ	reje
エビ	rejer
麻薬	narkotiske
総統	føreren
総統	fører
総統	führer
土壌	jordbunden
土壌	jord
土壌	jordbund
間接	indirekte
感動	imponerede
感動	imponeret
感動	berøring
感動	rørende
折り返し	wrap
リム	fælg
リム	rim
パラメータ	parameteren
パラメータ	parameter
パラメータ	parametre
高地	højland
高地	highland
高地	højland
ピッツバーグ	pittsburgh
ウェイン	wayne
プライム	prime
ドック	dock
バーチャル	virtuel
バーチャル	virtuelt
バーチャル	virtuelle
バーチャル	virtual
賠償	kompensationer
賠償	kompensation
賠償	godtgørelse
賠償	erstatning
テラ	tera
テラ	terra
飲食店	restaurant
システムズ	systemerne
システムズ	systemer
セクション	afdeling
セクション	sektion
セクション	afsnittet
セクション	afsnit
セクション	strækninger
セクション	sektioner
補償	kompensationer
補償	kompensation
補償	godtgørelse
補償	erstatning
ティム	tim
パナマ	panama
レッスン	lektioner
レッスン	lektion
レッスン	lektie
ウラン	uran
醸造	brygning
摂取	indtagelse
摂取	indtaget
摂取	indtag
摂取	indtaget
摂取	indtages
摂取	indtage
シール	segl
シール	sæl
シール	forsegling
シール	seal
アルミニウム	aluminium
アルミニウム	aluminium
タラ	tara
タラ	torsk
タラ	cod
ねこ	neko
ねこ	cat
ねこ	katten
ねこ	kat
氷河	gletsjer
メンテナンス	vedligehold
メンテナンス	vedligeholdelse
メンテナンス	opretholdelse
誠一	seiichi
だって	fordi
プロペラ	propel
マドンナ	madonna
モーリス	morris
モーリス	maurice
重い	tunge
重い	tungt
重い	heavy
重い	tung
重い	kraftig
鳥栖	tosu
ミリオン	millioner
愛子	aiko
木製	wood
木製	træ
ネパール	nepal
ホーク	hawk
ホーク	høg
ホーク	hawke
喫煙	rygende
喫煙	ryger
