से	from
अम्बर	amber
अम्बर	ambre
घातांक	exponenciació
गांसू	gansu
ग्लैमर	glamour
ग्लैमर	glam
मकदूनिया	macedònia
ताजगी	frescor
पुष्पक	florals
ख़ितानी	khitan
भूभौतिकी	geofísica
पीबीएक्स	pbx
नेल	deté
नेल	nelly
मुह	desembocadura
मुह	boca
क़तर	qatar
अरु	aru
घोंघा	cargol
फरेरा	ferreira
स्टोक	stoke
फ़ॉर्मेट	formats
फ़ॉर्मेट	format
रेनर	rainer
श्रीकाकुलम	srikakulam
मध्यरात्रि	midnight
मध्यरात्रि	mitjanit
फ्लैग	banderes
फ्लैग	indicadors
धुनें	tunes
बादशाही	monarquia
घुटना	genoll
कादिर	kadir
बहरे	sorda
बहरे	sords
बेलूर	belur
बदायूँ	badaun
रव	soroll
सरी	surrey
वृश्चिक	escorpió
वृश्चिक	escorpí
नूडल्स	fideus
अनुलग्नक	adjunts
अनुलग्नक	adjunt
मीरो	miró
सैंतोरो	santoro
नादान	immadur
इक्के	aces
इक्के	asos
फिरोज़	firoz
कॉपरफील्ड	copperfield
सायकिल	bicicleta
लाखो	milions
सृजनात्मकता	creativitat
मजहब	religió
लिओन	leone
लिओन	leon
ऊष्मागतिक	termodinàmic
एटलेटिको	atlético
बरामदा	terrasses
वैक्सिंग	depilació
संगुटिका	conglomerat
चोकर	bran
उम्मीदवारी	candidatura
मोलस्का	mollusca
देकार्त	descartes
अन्नान	annan
श्रीमंत	shrimant
एल्विन	alvin
लोशन	loció
इबराहीम	ibrahim
वज्रयान	vajrayana
कटान	cordada
वीजीए	vga
बनाओ	make
तराजू	barems
तराजू	escales
तराजू	escates
तराजू	bàscula
कार्लटन	carlton
फैसलाबाद	faisalabad
अनुश्रुतियों	boires
जोंग	jong
लालची	golafre
करीमनगर	karimnagar
ओट	vel
पेंटर	pintor
पूर्वाग्रहों	prejudicis
काँटों	espines
कोरियोग्राफी	coreografia
श्रुतलेखन	dictat
जोया	zoia
जोया	joya
ब्लॉकर्स	bloquejadors
काग	kag
हार्डकोर	hardcore
क्राइस्टचर्च	christchurch
मिदनापुर	midnapore
भद्रा	bhadra
लियाओ	liao
स्मृतिलोप	amnèsia
सुसमाचार	evangeli
आजा	aja
प्योर	purs
प्योर	pura
प्योर	pur
भरवां	repintat
भरवां	farcit
प्लाट	trama
रिलेशनल	relacional
औपचारिकता	formalitat
डिब्बाबंद	conserves
मित्रो	amics
मित्रो	amistats
नॉर्वेजियाई	noruec
ह्यूज	hug
ह्यूज	hugh
विषयगत	temàtiques
अवंति	avanti
रुको	espereu
रुको	espera
नागासाकी	nagasaki
थीटा	theta
ताले	panys
इली	ili
एस्टैडियो	estádio
आरोन	aaron
बेनफिका	benfica
अप्पा	appa
केंडल	kendall
कुरैशी	qureshi
आरी	saw
वेक	wake
वर्जिल	virgili
पढना	llegint
पढना	lectura
ट्राफियां	trofeus
दाखिले	admissió
श्वा	schwa
बिंदी	bindi
कंगन	polseres
रूमाल	mocador
लोको	loko
अपाचे	apache
अपाचे	apatxe
जेफरी	jeffrey
उदारवादियों	liberals
एलटीटीई	ltte
रेग	reggae
धामों	noblesa
फ़ेसबुक	facebook
कठफोड़वा	picot
माहिम	mahim
सर्फ	surf
नेली	nelly
ऑरवेल	orwell
डिप्थीरिया	diftèria
उपनामों	cognoms
कोडी	cody
स्नेक	serp
सर्द	chill
पट्टों	arrendaments
मिलनसार	gregàries
आयनन	ionització
रीमान	riemann
बुखारी	bukharí
टेट	tate
बीएससी	bsc
सायरा	saira
भूखी	gana
स्कोप	àmbit
स्कोप	abast
कैरल	carol
कैरल	carroll
होन्शू	honshu
कश	puff
नोगाई	nogai
एंजेलीना	angelina
टैगिंग	etiquetatge
गठबन्धन	coalició
टाडा	tada
फ़तह	fatah
मूंगा	coral
मूंगा	corall
ईदी	idi
टाइन	tine
बांजुल	banjul
बेरूत	beirut
क्रेमर	kramer
ग्रीको	greco
आईयूसीएन	uicn
आईफ़ोन	iphone
हैमरस्मिथ	hammersmith
अण्टीगुआ	antigua
एंटरप्राइज	enterprise
लहू	sang
ब्रेटन	bretó
संतरा	orange
संतरा	taronja
झाला	jhala
हाइडेगर	heidegger
छुरा	apunyalat
सलामत	salamat
हैमंड	hammond
वाहिद	wahid
प्रतीकवाद	simbologia
प्रतीकवाद	simbolisme
संतो	sants
प्रोमो	promo
सहोदर	germà
शेर्लोट	charlotte
शेर्लोट	carlota
बेताब	desesperat
बेताब	desesperada
वर्नियर	vernier
हाफिज	hafiz
शिमाज़ु	shimazu
हुमा	huma
एंटोन	anton
इशारों	gestos
मर्डोक	murdoch
श्यामलन	shyamalan
फैसल	faisal
रेवरेंड	reverend
बुल्ले	bulle
एकत्रण	cobraments
डम्बल्डोर	dumbledore
भक्तो	devots
राजौरी	rajouri
गहराइयों	profunditats
फुहार	esprai
फुहार	plugim
ग़ाज़ी	ghazi
साइक्स	sykes
भूमंडलीकरण	mundialisme
निक्स	nix
शाहनामा	shahnameh
ओलंपिक्स	olimpíades
रुबिन	rubin
भँवर	eddy
वेला	vella
रेकार्ड	rècord
शिकोह	shukoh
लाइनअप	alineació
वर्नर	werner
ईगल्स	eagles
ईगल्स	àguiles
प्याज़	ceba
कॉप्टिक	copte
बिसात	tauler
बिसात	junta
रूपिम	morfema
बिस्मथ	bismut
स्टोरीबोर्ड	storyboard
रिक्ति	vacant
कार्टा	carta
स्पिनोज़ा	spinoza
बस्टर	buster
भेड़ियों	llops
मैकआर्थर	macarthur
तान्या	tanya
इंटर्नशिप	pràctiques
इंटर्नशिप	suplència
मेदवेदेव	medvédev
समुराई	samurai
टेडी	teddy
उद्घोषक	locutor
सशर्त	condicional
कूबड़	folles
गुआंगशी	guangxi
व्हार्टन	wharton
उल्फा	ulfa
करूणा	compassió
हनोई	hanoi
जाह	jah
रेनो	reno
सालार	salar
माइक्रोफिल्म	microfilm
निपट	placar
कार्लाइल	carlyle
यूटिलिटी	utilitat
तोशिबा	toshiba
मैकियावेली	maquiavel
विन्यस्त	configurat
विन्यस्त	configurats
विन्यस्त	configurada
डामर	asfalt
फील	fil
तरबूज	síndria
सिल	sil
वड़ा	vada
रेनडियर	rens
रेनडियर	ren
शिक्षाप्रद	didàctic
शिक्षाप्रद	didàctica
नॉक्स	knox
एबेन	eben
बहामा	bahames
वेरा	vera
लोकी	loki
महू	mhow
कॉम्बैट	combat
आवक	entrants
रेसर	racer
पाश्चर	pasteur
पाइथन	python
स्लो	slow
स्लो	lent
ईवान	iwan
हीटिंग	calefacció
अतिचालकता	superconductivitat
टॉलेमी	ptolemeu
नजफ़	najaf
फ्लेचर	fletcher
ग्राफ़	gràfica
क्रिस्टीन	christine
बिज़किट	bizkit
पिंग	ping
टरपीन	terpè
पूछो	ask
हॉस्टल	alberg
ऑफ़लाइन	desconnectat
प्रोजेक्टर	projector
प्रोजेक्टर	projectors
किचन	cuina
बोल्डर	boulder
गश्ती	patrulla
मैग्वायर	maguire
ट्यूनिंग	tuning
ओकिनावा	okinawa
एंड्रयूज	andrews
गजपति	gajapati
कंट्रास्ट	contrast
बाटा	bata
शर्मिंदा	avergonyida
शर्मिंदा	avergonyit
शर्मिंदा	avergonyit
कुर्सियों	presideix
कुर्सियों	cadires
ब्रोंकाइटिस	bronquitis
संतरी	sentinel
नुस्खा	prescripció
कीर	kir
टाँगे	cames
हेंडरसन	henderson
आइलैंड्स	illes
सुदृढीकरण	reforços
नॉटिंघमशायर	nottinghamshire
मेगाबाइट	megabytes
माइग्रेशन	migració
बेकरी	fleques
बेकरी	fleca
होन	hon
गोल्डस्मिथ	goldsmith
पाइपर	piper
सफ़वी	safavid
चूल्हा	forn
कार्यकर्त्ता	obrers
कार्यकर्त्ता	treballadors
कार्यकर्त्ता	treballador
अमाया	amaya
हॉग्वार्ट्स	hogwarts
सता	sata
कर्मा	karma
ड्रीमवर्क्स	dreamworks
वायुगतिकी	aerodinàmica
बार्बरा	bárbara
जड़त्व	inèrcia
जुरचेन	jurchen
लौरा	laura
कोम	qom
कुर्रम	kurram
हन्ना	hannah
बेथ	beth
बेथ	betlem
वफ़ादारी	fidelitat
ओसेतिया	ossètia
ईलिंग	ealing
काफूर	evaporat
रेस्ट	descansa
रेस्ट	descans
वार्डन	alcaid
मस्से	berrugues
गेरी	gary
गैलिली	galilei
भेस	disfressar
भेस	disfressa
डेसमंड	desmond
पहरेदार	vigilant
पोस्टकार्ड	postal
पोस्टकार्ड	postals
टिंकर	tinker
प्रीस्कूल	preescolar
स्मारिका	record
स्मारिका	souvenir
झाबुआ	jhabua
डार्ट	dard
अंतरात्मा	consciència
इंटरचेंज	interchange
मिडलटन	middleton
पैंजिया	pangea
एएमसी	amc
जंजीरों	cadenes
शमा	shama
निकालें	extracció
निकालें	extreu
निकालें	extracte
निकालें	elimina
दुधारू	milch
अड़चन	pardal
बढ़ेगी	increment
बढ़ेगी	augment
दौड़ना	funcionant
तितलियाँ	papallones
नक्सली	naxalites
डायरीज़	diaris
बोडेन	bowden
निदा	nida
इट्रियम	itri
कारनामे	explota
क्लेटन	clayton
एलियंस	aliens
एलियंस	estrangeria
कारी	kari
यांकीज़	yankees
चरने	pasturatge
रेनी	renee
ग्रैजुएट	graduat
ग्रैजुएट	llicenciat
ग्रैजुएट	graduat
कातिल	killer
कातिल	assassí
संदीप्ति	luminescència
वचनबद्ध	comès
वेल्ड	soldar
युक्तियुक्त	raonable
युक्तियुक्त	raonables
आईटीसी	itc
मेरो	mero
डिलन	dillon
डिलन	dylan
विजार्ड	assistent
पेटा	peta
बुलियन	booleà
सहेजें	desa
पंक्तिबद्ध	alinea
क्रिप्टोग्राफी	criptografia
तस्कर	contrabandistes
बुसान	busan
अजीबोगरीब	bizarre
ओसिरिस	osiris
गुंडों	hooligans
ह्यूबर	huber
फीडर	alimentador
डिस्क्रीट	discret
कॉन्फ़िगर	configura
प्रतिबंधक	restrictives
प्रतिबंधक	restrictiva
केटी	katie
लिटा	lita
आर्ची	archie
विज़	wiz
कॉम्पटन	compton
पिस्सू	puça
करानी	karachi
ट्रैफर्ड	trafford
कड़वी	amarg
कड़वी	amarga
टोबी	toby
छेदक	incisius
संदिग्धों	sospitosos
विलेन	villà
संधारणीयता	sostenibilitat
ट्रफ़ैलगर	trafalgar
विभवमापी	potenciòmetre
एनक्रिप्शन	xifrat
एनक्रिप्शन	xifratge
एनक्रिप्शन	scripting
शोभायात्रा	processó
सेक	sec
देब	deb
दालान	passadís
जेनरिक	genèriques
जेनरिक	genèric
टोंटी	brollador
बाबु	babu
वालरस	morsa
रीयूनियन	retrobament
दहशत	pànic
मुठभेड़ों	trobades
तंतुमय	fibroses
संयुग्मन	conjugació
प्रूडेंशियल	prudential
बैंकर्स	banquers
बोअर	boer
ज़िप	zip
लोकहित	pil
समन्वयक	coordinador
समन्वयक	coordinadora
परमैंगनेट	permanganat
प्रेस्ली	presley
आज्ञाकारी	dòcils
आज्ञाकारी	dòcil
रोनी	ronnie
मवाद	pus
वफ़ादार	fidels
वफ़ादार	lleials
आज्ञाकारिता	obediència
स्ट्रासबर्ग	estrasburg
स्ट्रासबर्ग	strasbourg
होलोग्राम	holograma
तलने	fregida
क्रेट	creta
रमजान	ramadà
यांग्त्से	yangtze
करदाताओं	contribuents
करदाताओं	contribuent
सड़े	podrit
टंगस्टन	tungstè
फिक्स	arregla
आल्टो	alto
केर	kerr
मिंटो	minto
पुखराज	topazi
ट्वीट	tuit
अनुदानों	subvencions
रवा	rava
भद्दा	horrible
भद्दा	pèssim
भद्दा	lleig
भद्दा	lletja
गोरान	goran
कुस्तुंतुनिया	constantinoble
रोपा	ropa
सामन	salmó
नॉटिंग	notting
डेज़ी	daisy
फासीवाद	feixisme
फैक्स	fax
इगोर	ígor
इगोर	igor
कैड	cad
अटलांटिस	atlàntida
चार्जर	carregador
देशद्रोही	traïdor
आशाओं	esperances
शिपमेंट	trameses
शिपमेंट	enviament
भून	fry
विडम्बना	ironia
सब्र	paciència
फ्रीवेयर	freeware
ज़ीटा	zeta
नैपाल	naipaul
डार्न्ले	darnley
नेगेरी	negeri
अनुक्रमणिका	index
अनुक्रमणिका	índex
डीबगिंग	depuració
शर	latitud
एस्किमो	esquimal
अभिव्यंजनावाद	expressionisme
कूहिस्तोनी	gorno
जलोदर	ascites
फ्लोटिंग	flotant
फ्लोटिंग	surant
सम्बद्धता	associacions
सम्बद्धता	associació
सम्बद्धता	association
ट्रस	truss
फूको	foucault
रीजेंसी	regència
तलवारों	espases
बग्स	fallades
बग्स	errors
बग्स	bugs
बग्स	bitxos
सोलापुर	sholapur
पलवल	sks
एड्रियाटिक	adriatic
पेट्रो	petro
वल	val
फ़ोरम	fòrum
फ़ोरम	forum
कड़वाहट	amargor
साइक्लोट्रॉन	ciclotró
इंटरेक्टिव	interactiu
इंटरेक्टिव	interactive
मॉसफेट	mosfet
हीम	heem
रिपोर्ट्स	informes
लैम्बर्ट	lambert
गीज़	caram
क्लैश	clash
बल्क	granel
मैसेज	msg
हवादार	ventilada
क्रेजी	boig
काइज़ेन	kaizen
वोरार्लबर्ग	vorarlberg
पाएँ	aconsegueix
पाएँ	aconseguir
पास्कुआल	pascual
लाइटर	encenedor
तैलीय	oliós
अदनान	adnan
मारिजुआना	marihuana
स्क्लेरोडर्मा	scleroderma
मेपल	maple
सर्वेयर	topògraf
कुंडलिनी	kundalini
कूक	kook
पुनरोद्धार	revitalització
कौआ	corb
जैकलिन	jacqueline
क्रिप्ट	cripta
बूस्टर	accelerador
नज्द	najd
उलियेट	ullyett
राजपुताना	rajputana
तूल	recurrents
अइमग	aimag
कैंटीन	cantina
सीस्तान	sistan
फोलिक	fòlic
घग्गर	ghaggar
ट्रेंड	tendència
सुंग	cantada
सुंग	cantat
डाइजेस्ट	digest
शर्ली	shirley
कैविटी	cavitats
आर्सेनाइड	arsenur
मासी	masi
गिंसबर्ग	ginsberg
ट्वीटर	twitter
जिमि	jimi
तेनरीफ़	tenerife
जांग	jiang
क्लाएंट	client
वनस्पतिशास्त्री	botànic
टाइमिंग	temporització
टाइमिंग	cronometratge
प्रमोशन	promoció
मांडू	mandu
अभिमानी	arrogant
भंडारा	bhandara
हेक्स	hexadecimal
तंगी	impediment
आकस्मिकता	contingència
पला	pala
नाइजीरियाई	nigerià
आनंदित	benaurat
बनू	banu
स्टीन	stein
इस्लिंगटन	islington
मोच	esquinç
झपकी	migdiada
अनुहरण	mimetisme
हंगेरियाई	hongria
हंगेरियाई	hongarès
गबन	drone
कोपरनिकस	copernicus
स्टेशनरी	papereria
गूँज	eco
गूँज	ressó
गूँज	echo
मलिका	malika
वेस्टन	weston
सुरेंद्र	surendra
दूरियां	distàncies
खंजन	cuereta
खंजन	bugadera
ऑरलियन्स	orleans
थेल्स	thales
गुस्तावो	gustavo
बांझपन	infertilitat
ईनाम	premi
सॉकेट	sòcol
सॉकेट	socket
चलेगी	executa
चलेगी	córrer
आईटीवी	itv
बाँदा	banda
प्रॉक्सी	intermediari
इलाम	ilam
सिसरो	ciceró
कोसा	conservadorisme
रिचार्ज	recàrrega
अलर्ट	alertes
अलर्ट	alerta
सिल्यूरियन	silurià
पेस्ट्री	rebosteria
पेस्ट्री	pastisseria
स्पेक्ट्रमिकी	espectroscòpia
चपलता	agilitat
पैकर्ड	packard
शाहबाज	shahbaz
मेटर	mater
कुम	kuma
इलियाना	ileana
जडेजा	jadeja
डाना	danna
कुंठित	frustrat
कुंठित	frustrada
कुंठित	frustrats
छज्जे	balcó
डिस्काउंट	descompte
डिस्काउंट	rebaixa
हिलिंगडन	hillingdon
अला	ala
हैमलेट	hamlet
बैक्ट्रिया	bactriana
विंस	vince
माधो	madho
गीजर	guèiser
मोटोरोला	motorola
फतवे	fàtua
डीएनएस	dns
मखमल	vellut
मखमल	velvet
लोनली	solitari
बोतलें	ampolles
गैरेज	garatge
मोटरस्पोर्ट	motorsport
मोटरस्पोर्ट	motorsports
प्लेटलेट्स	plaquetes
दहलीज	llindar
छज्जा	visera
कारवां	caravana
खतम	acabat
खतम	finalitza
उपश्रेणी	subcategoria
उपश्रेणी	subclasse
मुद्गल	mudgal
नच	nach
बॉक्साइट	bauxita
थायराइड	tiroides
जिब्रान	gibran
ग्राम्शी	gramsci
प्रगतिवाद	progressisme
एमिलियो	emilio
बरफ	neu
बरफ	snow
आडियो	àudio
क्रॉमवेल	cromwell
बेलो	belo
काइल	kyle
काइल	kiel
सुधारें	modifica
बार्टन	barton
चयनकर्ता	selector
प्रोन्नत	elevar
प्रोन्नत	elevarà
चरागाहों	pastures
भूकंपीय	sísmica
पूर्वानुमानित	prediu
गिरोहों	faccions
तवा	tawa
तवा	tava
जल्लाद	botxí
कस्टडी	custodia
कस्टडी	custòdia
मनपसंद	personalitza
मनपसंद	personalitza
मनपसंद	cubisme
मनपसंद	custom
मनपसंद	personalitzada
मनपसंद	personalitzat
अहसान	ahsan
मोजार्ट	mozart
सुखोई	sukhoi
मूरमान्स्क	múrmansk
ईदो	edo
निर्दयता	brutalitat
स्कूबी	scooby
बिशन	bishan
फार्मास्युटिकल	farmacèutica
पार्षदों	regidors
हाइड्रो	hydro
आईपीसीसी	ipcc
इरकुत्स्क	irkutsk
मरु	maru
डेरिवेटिव	derivat
डेरिवेटिव	derivada
डेरिवेटिव	derivades
डेरिवेटिव	derivats
पंढरपुर	pandharpur
गेंदे	trichoglossus
सीएसएस	css
सोहराब	sohrab
आईओएल	iol
शाका	shaka
सुआरेज़	suarez
सुआरेज़	suárez
भटकते	volten
पाओला	paola
मेडेलिन	medellin
चराने	pasturar
नजारे	visualitzacions
रोस	ros
कुज़नेतसोवा	kuznetsova
ओमर	omar
आईओएस	ios
थप्पड़	bufetada
झोपड़ियों	tabernacles
मनोरोगी	psicòpata
ऑडिट	auditoria
केकड़े	crancs
बेरिऑन	barió
पूछें	ask
कार्यसमिति	cwc
बूँदें	gotes
लेस्बियन	lesbiana
ट्राउट	truites
ट्राउट	truita
ग्वाला	boko
फ्रीज	congelar
फ्रीज	quiet
हेनिन	henin
हेस्टन	heston
पैंथर्स	panthers
तरबूज़	síndria
जोहोर	johor
विक्की	vicky
पैरोकार	teòrics
वर्न	verne
गर्भकालीन	gestacional
निकलोडियन	nickelodeon
कोरलियॉन	corleone
एचटीटीपी	http
मुज़ताग़	muztagh
तानी	tani
यूएई	uea
बद्र	badr
बुद्धिवादी	racionalista
संताप	remordiments
पीएचपी	php
सूमो	sumo
गार्नर	garner
इनसाइट	perspicàcia
इनसाइट	anàlisis
प्रोटिस्ट	protist
मेंडिस	mendes
अंशांकन	calibratge
वीआईपी	vip
एवेंज्ड	avenged
क्लाइड	clyde
आगस्टस	augusto
पिच्चू	picchu
बर्नर	cremador
गुठली	nuclis
वोडाफोन	vodafone
निष्कपट	càndid
स्मार्टफ़ोन	smartphone
स्मार्टफ़ोन	smartphones
चेम्सफोर्ड	chelmsford
बसपा	bsp
कमांडरों	comandants
करूर	karur
इन्सुलेशन	aïllant
पार्टियाँ	parts
जोंक	sangonera
डरपोक	covards
करोल	karol
शाहबलूत	castanya
मैनुएल	manuel
मैनुएल	manel
लिफाफे	sobres
लियोनेल	leonel
लियोनेल	lionel
ब्रा	bras
ब्रा	sostenidor
फर्नांडीज	fernandez
फर्नांडीज	fernández
फर्नांडीज	fernández
राजहंस	flamingo
अवधारण	retenció
इनुइट	inuit
सिनकोना	cinchona
कोहाट	kohat
फूली	inflada
मितव्ययिता	parsimònia
लेबनानी	libanesos
सैमसन	samson
सैमसन	samsó
ईबे	ebay
साम्बा	samba
मर्केटर	mercator
साशा	sasha
तिर्यक	diagonal
उड़ना	fly
तुमकुर	tumkur
हाओ	hao
मेमने	lamb
मेमने	xai
मेमने	corder
लीनो	leno
मोनोमर	monòmer
ओटोमन	otomà
घनिष्ठता	compenetració
हिन्दुओ	hindús
डैरेन	darren
कुदरती	naturals
कुदरती	natural
वॉयजर	voyager
बोवेन	bowen
करक	karak
रीव	reeve
खेतड़ी	khetri
अमी	ami
येलेना	ielena
बाल्मर	ballmer
कॉर्पस	corpus
अगरबत्ती	encens
उल्लाह	ullah
क्रोधी	rondinaire
थानी	thani
दिगंश	azimut
टॉनिक	tonic
टॉनिक	tònica
मॉड्युलेशन	modulació
भगवद	bhagavad
रूडी	rudy
जेन्सेन	jensen
झोंके	bufat
ब्रैटवुर्स्ट	bratwurst
सीएसए	aca
स्ट्रिंग्स	cadenes
प्लेबॉय	playboy
हाइपरटेक्स्ट	hipertext
कौवा	corb
डैमन	damon
गजब	impressionant
रातें	nits
कोनी	connie
खोह	den
खोह	donin
आईईईई	ieee
गर्जना	estavellar
मेन्ज़ीस	menzies
अरुषा	arusha
रैंप	rampa
वाटरगेट	watergate
बावा	bava
संबद्धों	afiliacions
वेणु	venu
पदावनत	desaconsellat
एज़टेक	asteca
बैबेज	babbage
रजिस्ट्रेशन	matriculació
रजिस्ट्रेशन	inscripció
बन्दा	servent
हर्षोल्लास	vibrant
मांगें	exigències
मांगें	demandes
मस्कट	moscatell
खार	khar
वर्ड्सवर्थ	wordsworth
सूपर	super
सर्वोच्चता	supremacia
कार्ट्रिज	cartutx
टेंशन	tensió
टूरमैलीन	turmalina
तख़्ता	placa
डकवर्थ	duckworth
ग्रीनपीस	greenpeace
माशा	masha
आर्डेन	arden
एनिस्टन	aniston
बेमेल	incongruent
बेमेल	discordança
बहुउद्देशीय	polivalent
साद	saad
मौनचेंगलाडबाख	mönchengladbach
गारा	morter
रेगुलर	regulars
रेगुलर	regular
निर्देशानुसार	bentinck
उत्प्लव	boia
नेस्ले	nestlé
परासरण	osmosi
निस्तारण	salvament
बाँसुरी	bambú
बाँसुरी	flauta
ओडिन	odín
ओडिन	odin
परिरक्षक	interventors
मातरम	mataram
बोरी	sac
बोरी	saqueig
पेनेलोप	penelope
वेंटिलेशन	ventilació
हॉपर	hopper
जोहानसन	johansson
चौलाई	amarant
संकल्पित	determinat
संकल्पित	determinada
दुष्टता	depravació
पुलिसकर्मियों	policies
बल्ली	bally
दुस्साहस	manies
स्तंभन	erecció
स्तंभन	retenció
भेजें	envia
टिप्स	consells
हेंसन	henson
भूगणित	geodèsia
क्रॉल	reptar
बेईमान	fraudulentes
बेईमान	trampós
सुनि	suni
हर्माइनी	hermione
लीजन	legió
पुष्टिकरण	confirmació
लिपस्टिक	pintallavis
टैक्सोन	tàxon
सूचनात्मक	informatiu
मेटाडेटा	metadades
हउमेया	haumea
छेड़खानी	flirtejar
स्टू	estofat
क्यूँ	perqué
सार्त्र	sartre
विलक्षणता	novetat
मेन्यू	menú
ब्रास	brass
ब्रास	llautó
संक्रियाओं	operativament
दबाएँ	push
दबाएँ	empeny
दबाएँ	press
दबाएँ	premsa
रूंबा	rumba
बीवर	beaver
बीवर	castor
एलेक	alec
जिस्म	cos
अजा	aja
प्रहारों	barbs
मार्सडेन	marsden
इंजील	evangeli
कुर्ग	coorg
करोगी	gabriel
अल्केन	alcà
योको	yoko
ग्रेसन	grayson
मोमिन	momin
इग्लू	iglú
स्काईनेट	skynet
क्रॉनिकल्स	cròniques
ऐब्टाबाद	abbottabad
कुदाल	aixada
महाबलेश्वर	mahabaleshwar
नाकामी	fracàs
सूजा	souza
अल्बा	alba
सीरियम	ceri
विधिवेत्ता	jurista
समिट	tossal
समिट	cimera
जुल्म	tirania
ठोड़ी	barbeta
ठोड़ी	chin
सोहो	soho
ब्रैंडो	brando
बर्र	vespa
स्ट्रॉ	palla
बून	boon
रग	vena
दिमाग़	cervell
दिमाग़	head
दिमाग़	capçal
दिमाग़	cervells
पाटील	patil
फर्मवेयर	microprogramari
ऐल्बीडो	albedo
दिमित्री	dmitri
फिलिंग	omplint
फिलिंग	rebliment
आरामदेह	acollidora
आरामदेह	acollidor
लाम	lam
हाफ़िज़	hafez
अफ़ार	llunyania
खामोशी	silenci
नेल्लोर	nellore
मॉर्टन	morton
भूराजनीति	geopolítica
मूस	ant
पिछे	esquena
जेद्दाह	jeddah
डीरिख्ले	dirichlet
आज़मगढ़	azamgarh
पॉपर	popper
रिज़ॉल्यूशन	resolucions
रिज़ॉल्यूशन	resolució
विशिष्टताएँ	especialitzacions
चूजों	pollets
होम्योपैथिक	homeopàtic
सिलवेस्टर	sylvester
क्वार्टरबैक	quarterback
नपुंसकता	impotència
हाशिए	marges
होबार्ट	hobart
पतियों	marits
एंड्रिया	andrea
टाइमर	temporitzador
चाकलेट	xocolata
रिपन	ripon
जोला	jola
फ़ोनीशियाई	fenici
हॉलिडे	holliday
कैलेडोनिया	caledònia
फर्मिऑन	dirac
मूसलाधार	torrencials
मूसलाधार	torrencial
ऑप्टिमस	optimus
शिखंडी	neutres
फ़र्नीचर	mobles
फ़र्नीचर	mobiliari
फ़र्नीचर	moble
ब्रेमेन	bremen
कैनवस	llenç
गोथ	gots
मोड़ना	torn
ट्रांसफार्मर	transformador
फ़िट	apte
जैश	jaish
सैंटोस	santos
परफ्यूम	perfum
परफ्यूम	perfumeria
ईवा	eva
कैटी	katy
गलियां	carrers
अल्ला	alla
अय्यूब	ayyub
सिंथिया	cynthia
वेस्ले	wesley
फोटोशॉप	photoshop
स्मारकीय	monumental
ब्यूटेन	butà
ब्राइटन	brighton
अजवायन	thyme
माल्डिनी	maldini
दुर्गन्ध	rot
खंभात	cambay
कर्ल	curl
कर्ल	rínxols
फुजिता	fujita
दवाइयाँ	medicaments
पीवीसी	pvc
पहचानकर्ता	identificadors
पहचानकर्ता	identificador
मोची	mochi
दिनारा	dinara
इरक्वॉइ	iroquois
सुबीर	subir
लियेटन	lleyton
थोपने	imposar
जाफ़र	jafar
डिटर्जेंट	detergent
मायर्स	myers
तराशा	conformació
समतावाद	igualitarisme
शयनकक्ष	dormitori
फेमिना	femina
अज्ञानी	ignorant
अज्ञानी	ignorants
वीरू	viru
मिटाकर	sobreescriure
यमुनानगर	yamuna
लोद्रा	llodra
परछाई	ombra
परछाई	shadow
क्षारीयता	alcalinitat
कोबेर्टिन	coubertin
बेंटले	bentley
घूर्णदर्शी	giroscopi
नाभा	nabha
लास्की	lasky
कर्बला	karbala
साह	sah
फेक	fals
फेक	fake
डार्टमाउथ	dartmouth
स्नैक्स	aperitius
कोलगेट	colgate
ब्लूमबर्ग	bloomberg
प्राइमटाइम	primetime
फर्नांडो	fernando
चंद्रपुर	chandrapur
खिलना	blossom
सिस	germaneta
फ़िनिश	finès
डॉक्टर्स	drs
पेर	pera
मोजर	moser
डकार	dakar
याओ	yao
ट्वीड	tweed
सिंडी	cindy
पोलारिस	polaris
भूसे	chaff
मामी	mami
शर्मिंदगी	avergonyida
शर्मिंदगी	avergonyit
निश्चिंत	relaxada
निश्चिंत	relaxat
हैच	hatch
गांजा	cànem
प्यासे	set
गिल्डर	florí
ट्राइटियम	triti
यांकी	yankee
गर्मियाँ	estiu
नुकसानदेह	nocius
नुकसानदेह	nocives
नुकसानदेह	nociu
जैनी	janine
अदब	genolls
बदसूरत	lleig
बदसूरत	lletja
ओनो	ono
पैराग्राफ	paràgraf
उत्साहजनक	emocionant
उत्साहजनक	encoratjador
शानी	balti
डेन्यूब	danubi
आईटीएफ	itf
लिज़	liz
पेग	peg
क्रिस्टियानो	cristiano
वेइस	weiss
मिडफील्डर	centrecampista
उड़ी	uri
ईबुक	ebook
टैग्स	etiquetes
हादी	hadi
मेसर	astrofísic
हेपबर्न	hepburn
बिगड़े	consentida
गिलमोर	gilmore
चकमक	flint
कोड़ा	fuet
कोड़ा	koda
लोम्बार्डी	lombardi
सोमरस	somers
इरीडियम	iridi
चमकीलापन	lluentor
चमकीलापन	brillantor
किर्गिस्तान	kirguizistan
जीटीआर	gtr
तकलीफ़	maldat
ज्योतिर्मठ	abat
शैथिल्य	histèresi
शानिया	shania
क्रश	crush
क्रश	esclafar
