категорія	categoria
заборону	ban
глибоко	deep
глибоко	profunds
глибоко	profund
вірменія	armènia
серйозно	greus
серйозно	seriós
серйозно	seriosament
словаччині	eslovàquia
георг	george
георг	georg
дивно	estranya
дивно	strange
дивно	estrany
дивно	senars
дивно	senar
наявні	disponibles
наявні	disponible
італійської	italià
тепла	warm
тепла	càlid
внутрішня	intern
внутрішня	interna
кожну	cadascú
кожну	cadascuna
кожну	cadascun
православний	ortodox
відповідність	rellevància
відповідність	coincidència
показана	mostrat
показана	mostrat
венеція	venècia
венеція	venezia
конвенції	conveni
конвенції	convenció
конвенції	convencions
конвенції	convenis
меморіал	memorial
спектр	espectre
колорадо	colorado
буття	essent
буття	being
буття	gènesi
буття	genesis
стів	steve
словника	vocabulari
навіщо	perqué
конкретних	específics
конкретних	específic
затока	badia
цивільних	civils
цивільних	civil
сходження	ascensió
сходження	escalada
сходження	trepa
сходження	escalar
піднесення	vocal
агент	agent
паулу	paulo
маріуполь	mariúpol
послідовно	posteriorment
дітям	nens
росту	creixement
обрали	triat
теодор	theodore
теодор	teodor
теодор	theodor
теодор	théodore
аналогічно	igualment
воріт	gates
лот	lot
відповідний	apropiat
відповідний	correspongui
відповідний	corresponent
фунтів	lliures
вільямс	williams
ціни	preus
алан	alan
сірий	gray
сірий	gris
сірий	grey
змія	serp
ризик	risc
спробував	intentada
мечеть	mesquita
гей	gai
гей	gay
кратер	cràter
збирання	recollint
збирання	compilació
збирання	recopilatori
збирання	construir
плавці	nedadors
август	august
август	augustus
прихильники	simpatitzants
прихильники	partidaris
бей	bey
бажано	preferiblement
бажано	preferentment
бажано	desitjable
статут	reglaments
статут	estatut
отримувати	rebre
береги	banks
береги	bancs
камені	pedres
камені	roques
висловив	expressats
висловив	expressada
висловив	expressat
ген	gene
ген	gen
мости	ponts
ступені	cascada
мазепи	mazepa
ймовірність	probabilitat
атомів	àtoms
жовті	lutea
жовті	groc
повернулася	esquena
дитиною	infantil
усунення	eliminació
правопис	ortografia
залози	glàndula
іспанська	castellà
іспанська	espanyol
представлення	representació
представлення	representacions
славу	fama
славу	fame
славу	glòria
славу	glory
жовтого	groc
агентства	organismes
агентства	agències
бюджет	pressupost
чисельністю	bandas
македонія	macedònia
водосховище	embassament
водосховище	jaciment
водяний	aigua
афіни	atenes
струмок	creek
струмок	riera
хотіли	volia
хотіли	volien
швидке	ràpid
книжка	llibre
реалізація	implementació
реалізація	realització
реалізація	realització
реалізація	concreció
нащадків	hereus
сімферополь	simferòpol
ряди	sèries
ряди	sèrie
ряди	processó
дін	ding
дін	degà
дін	dean
дін	vicedegà
дін	degana
нещодавно	recentment
лісова	fusta
лісова	bosc
викликала	causat
викликала	ocasionat
викликала	provocada
викликала	cridat
усть	ust
доньки	filles
електронні	electronic
загрозу	amenaça
маршрути	rutes
маршрути	trajectes
теорема	teorema
звучить	sons
написи	rètols
написи	senyals
поглядів	creences
адресу	adreça
алжиру	alger
алжиру	algèria
турі	turi
александра	alexandra
молекули	molècula
молекули	molècules
кути	cantonades
кути	racons
кути	angles
міру	mesura
значне	alta
значне	high
значне	alt
зала	hall
трек	pista
трек	peça
безпека	seguretat
безпека	seguretat
башта	torre
башта	tower
майк	mike
дністра	dnièster
акти	actes
маршрутів	rutes
коментарі	comentaris
коментарі	observacions
резиденція	residència
кузов	carruatge
спеціаліст	especialista
крістіан	christian
крістіан	cristià
крістіан	kristian
подібна	similars
подібна	semblants
подібна	similar
біологія	biologia
особливі	especials
особливі	divers
особливі	diversa
особливі	especial
особливі	especials
кваліфікацію	titulacions
тем	temes
тем	temes
яни	gentry
ефекти	efectes
садок	jardí
виконано	executat
виконано	executada
виконано	completat
виконано	finalitzats
виконано	fet
монреаль	montréal
монреаль	montreal
погодився	acordats
погодився	acordat
погодився	pactat
дихання	respiració
дихання	respirant
визначено	definides
визначено	definit
визначено	definits
визначено	identificat
визначено	identificada
визначено	identificats
коаліції	coalició
кордони	fronteres
кордони	fronteres
хімік	químic
суперечки	controvèrsies
сади	jardins
словаччина	eslovàquia
барселона	barcelona
банків	banks
банків	bancs
перевірити	test
перевірити	prova
перевірити	verifica
перевірити	verificació
перевірити	validar
перевірити	comprovació
процедури	procediments
процедури	procediment
фахівці	especialistes
сильні	forts
сильні	forta
сильні	fort
зат	zat
стандарту	acompliment
стандарту	compliment
планета	planeta
включено	inclòs
включено	inclusiu
голод	fam
валерія	valeria
валерія	valèria
чайковського	txaikovski
герельс	gehrels
діапазон	intervals
діапазон	interval
вовк	llop
вовк	wolf
захистити	protegir
кдб	kgb
конте	conte
комісар	comissionat
комісар	comissari
тобі	toby
ветеранів	veterans
вдалось	podria
постанови	constitucions
припинити	cessa
припинити	atura
припинити	stop
звуки	sons
око	ull
ікона	icona
ска	ska
близькі	tanca
водню	hidrogen
трійці	trinity
трійці	trinitat
кальвадос	calvados
офіцери	oficials
зняти	retirar
темою	temàtica
темою	tema
темою	assignatura
темою	subjecte
темою	subjectes
зуби	dent
зуби	dents
європейські	european
йоганн	johann
адольф	adolphe
адольф	adolph
адольф	adolf
щодня	daily
меті	matty
каміння	roques
збігається	mistos
збігається	partits
збігається	coincidències
збігається	coincideix
збігається	mateixa
збігається	mateix
литва	lituània
реклами	anuncis
реклами	ads
гірська	muntanya
іоанн	john
іоанн	joan
краків	cracòvia
серп	falç
прямий	directe
прямий	directa
прямий	direct
прямий	directes
молекул	molècules
гонки	racing
рейнланд	renània
ранній	primerenc
підприємець	empresari
підприємець	emprenedor
іран	iran
алекс	alex
алекс	àlex
панорама	panorama
довідка	auxili
довідка	ajuda
довідка	ajut
поїзди	entrena
поїзди	trens
герби	herbie
блоків	blocs
хлопчик	noi
чарлі	charlie
чарлі	charley
придбання	compra
невеликими	lleuger
водія	xofer
водія	conductor
чин	barbeta
чин	chin
мотиви	motius
простий	simple
простий	senzill
простий	plain
турне	touring
козацька	hetmanat
труби	pipes
труби	canonades
труби	tub
шотландія	scotland
шотландія	escòcia
старе	antic
коста	costa
коста	kosta
дорогою	darling
стандарти	estàndards
шер	xir
шер	cher
прибуття	arribada
прибуття	arribades
дар	dar
активним	actiu
пілот	pilot
воля	will
воля	voluntat
воля	wola
назавжди	forever
назавжди	permanentment
помилка	errar
помилка	err
помилка	fracàs
помилка	error
помилка	error
монтаж	edició
ліцензії	llicències
ліцензії	llicencies
ліцензії	llicència
пат	ofegat
пат	pat
епоха	època
епоха	era
регіональний	regional
регіональний	regionals
монумент	monument
коріння	arrels
взуття	sabata
взуття	calçat
взуття	sabates
виконавчий	executiu
виконавчий	executiva
сем	sem
сем	sam
мис	cape
стюарт	stuart
стюарт	stewart
рудольф	rudolf
тулуб	tors
грала	jugat
грала	tocava
мілана	milana
кременчук	krementxuk
отаман	ataman
вілла	villa
часопис	revista
періодично	periòdicament
магазини	botigues
магазини	comerços
магазини	botigues
ельст	elst
баз	baz
баз	buzz
пиво	cervesa
оболонки	shell
оболонки	projectils
оболонки	closques
війн	guerres
фігура	figura
статуя	estàtua
затверджено	aprovades
затверджено	aprovat
затверджено	aprovada
затверджено	aprovats
кислота	àcid
джонсон	johnson
грузія	georgia
грузія	geòrgia
коментар	comentari
коментар	comenta
борці	manifestants
малюнки	dibuixos
прискорення	acceleració
прискорення	accelerar
прискорення	accelera
самці	mascles
поранених	ferits
визнати	admetre
відвідував	visitat
смоленська	smolensk
підписали	signat
підписали	firmat
заводів	fàbriques
жіночі	senyora
жіночі	dama
листів	correspondència
добрий	bones
добрий	bona
ударів	pulsacions
правові	jurídic
правові	legal
правові	legals
житло	habitatge
житло	hostalatge
житло	allotjament
наталя	natàlia
монте	monte
гриби	xampinyons
гриби	bolets
гриби	fongs
гриби	bolet
метрополітен	metro
метрополітен	metro
бактерій	bacteriana
тривали	durat
строк	període
строк	períodes
спеціальність	concentracions
спеціальність	concentració
командувача	comandant
внизу	bottom
внизу	fons
українка	ukraïnka
талант	talent
фази	fase
фази	fases
посадки	desembarcaments
подається	capítols
іспанської	castellà
іспанської	espanyol
хіт	encertar
хіт	hit
хіт	gost
хіт	heath
вершин	cims
вершин	pics
турки	turcs
активна	actiu
керувати	gestiona
керувати	gestionar
меч	espasa
лорд	lord
лорд	senyor
комунікації	comunicació
привід	raó
привід	motiu
встановлюється	establint
боги	déus
боги	deïtat
боги	olympians
руслан	ruslan
тимчасовий	temporal
тимчасовий	provisional
тимчасовий	provisionals
шахта	shaft
кімнати	habitacions
кімнати	sales
зберігати	preserva
зберігати	preservar
зберігати	botiga
походять	evolucionat
христос	christos
христос	crist
аргумент	argument
біле	white
біле	blanc
європу	europe
європу	europa
марино	marino
відкрити	oberta
відкрити	oberts
відкрити	open
відкрити	obre
відкрити	obert
кім	kim
натрію	sodi
представництва	ambaixadors
представництва	representacions
офіс	despatx
офіс	office
офіс	oficina
поширюється	repartit
поширюється	distribuïda
поширюється	distribuïts
поширюється	distribuïdes
народилась	nascut
народилась	born
джексон	jackson
популярні	popular
популярні	populars
популярні	trending
гірнича	mineria
зупинки	atura
зупинки	stop
зупинки	parades
кавказ	caucas
повертає	retorna
повертає	rendiments
градусів	graus
особливе	especial
особливе	especials
потреба	necessitat
річна	anual
річна	anuals
оригінальний	original
руська	ruska
педро	pedro
тейлор	taylor
переселення	trek
мексиці	mèxic
присутність	presència
захищає	protegeix
призвела	causat
призвела	ocasionat
призвела	provocada
коваленко	kovalenko
біллі	billy
біллі	billie
греки	grecs
орг	orgues
біг	ran
біг	funcionant
біг	runner
біг	corredor
тлумачення	interpretació
тлумачення	confús
стіні	paret
стіні	mur
елементом	element
шарль	charles
шарль	carles
типовий	predeterminat
типовий	típica
типовий	típic
януковича	ianukòvitx
лідери	líders
лідери	dirigents
удосконалення	millora
узбекистану	uzbekistan
викликали	cridat
архітекторів	arquitectes
фредерік	frederik
фредерік	frederick
фредерік	frédéric
смак	gust
леді	ladies
леді	senyora
леді	dama
альфа	alpha
альфа	alfa
джей	jay
протоки	estrets
просить	suplicant
просить	pregant
анатолія	anatòlia
альберта	alberta
панелі	acobladors
панелі	molls
панелі	plafons
панелі	panells
хлопці	nois
організувати	organitzen
організувати	organitzi
організувати	organitzar
воєвода	voivoda
світлі	llum
світлі	tardes
ракета	coet
ракета	míssil
приніс	portat
фактори	factors
фактори	factor
виявити	detectar
виявити	detecta
кліп	clips
кліп	clip
андреа	andrea
когось	algú
підходить	apte
вівтар	altar
грецька	grec
судом	jutjats
дисципліна	disciplina
частота	taxa
частота	freqüència
зведено	resumir
конкретні	específics
конкретні	específic
потяг	tren
афганістану	afganistan
гвінея	guinea
запити	peticions
метри	metres
метри	metres
подачі	alimenta
євгенія	eugenia
євгенія	eugènia
виробництвом	productores
виробництвом	produint
особлива	especial
особлива	especials
особлива	custom
особлива	personalitzada
особлива	personalitzat
важкий	heavy
важкий	pesats
важкий	pesada
важкий	pesant
важкий	pesades
важкий	hard
важкий	dura
важкий	dur
естонія	estònia
подання	presentat
подання	presentada
хрещення	bateig
хрещення	baptisme
магазинів	botigues
магазинів	comerços
професійно	vocacional
професійно	professionalment
вуха	orelles
вуха	espigues
вуха	oïdes
рідна	nadiu
рідна	natiu
позитивні	positiu
позитивні	positiva
позитивні	positius
позитивні	favorable
опублікований	publicat
поразка	derrota
багаті	ric
багаті	rich
багаті	rics
фердинанд	ferran
сильним	forts
сильним	forta
сильним	fort
нік	nick
нік	nik
набрав	anotat
набрав	marcó
антонія	antonia
антонія	antònia
співробітництво	cooperació
водні	aigua
водні	aquàtics
німецькій	deutsch
вірджинія	virgínia
вірджинія	virginia
знали	sabia
рене	rené
рене	renee
рене	rene
печера	cova
ода	oda
ода	oda
джиммі	jimmie
джиммі	jimmy
винахідник	inventor
важлива	important
бажанням	desitjos
савойя	savoie
пояснює	explica
експорт	exportacions
експорт	exportació
ден	dan
ден	donen
ден	deng
ден	dun
ден	den
ден	donin
робочий	treball
робочий	treballant
патріарх	patriarca
розповідь	història
вал	val
коваль	herrero
коваль	ferrer
дистанції	distància
зняття	despesa
зняття	retirada
вважалося	considerades
вважалося	considerat
обставини	circumstàncies
галичина	galícia
галичина	galicia
електричний	elèctrics
електричний	elèctric
електричний	electric
трагедії	tragèdies
філадельфія	filadèlfia
філадельфія	philadelphia
аргентині	argentina
автобуси	autobusos
піхота	infanteria
ситуацій	situacions
оголосили	anunciada
оголосили	anunciat
жанейро	janeiro
лідія	lidia
лідія	lídia
лідія	lydia
стояла	reservat
голодомор	holodomor
міс	miss
міс	senyoreta
антоній	antony
антоній	antoni
готові	preparats
готові	preparat
готові	preparades
кер	kare
стіл	taula
стіл	quadre
стіл	escriptori
поєднанні	conjunció
посад	possad
люксембург	luxemburg
автономії	palestina
судів	tribunals
полонених	presos
полонених	presoners
кальцію	calci
священиків	sacerdoci
брак	manca
брак	falta
людовик	lluís
людовик	louis
людовик	ludovic
партією	acceptables
партією	acceptable
ернст	ernst
потрібен	requerit
потрібен	requerida
потрібен	requerits
будапешт	budapest
вибух	explosió
продовжувати	procedint
коливань	dubtar
медична	mèdica
картки	cartes
картки	targetes
засади	fonaments
засади	principis
територіальних	territorial
територіальних	territorials
стверджують	reivindicació
стверджують	reclamació
бета	beta
лікарі	doctors
лікарі	metges
поїзд	tren
копії	còpies
копії	exemplars
шарів	capes
королівська	royal
національне	national
національне	nacional
білки	proteïna
білки	proteïnes
білки	esquirols
визначені	definides
визначені	definit
визначені	definits
хати	casa
будівельні	edifici
будівельні	edificació
вираз	expressió
рідкісні	rars
рідкісні	rares
бійці	lluitadors
синтез	fusió
синтез	síntesi
уроки	lliçons
уроки	ensenyaments
хокей	hoquei
квітка	flor
дзеркало	mirall
дієго	diego
кіт	kit
кіт	gat
кіт	cat
зупинити	atura
зупинити	stop
промисловий	industrials
промисловий	industrial
складності	dificultat
австрійська	austríac
говорив	parlava
боб	bob
погляду	mirada
траси	traça
лабораторія	laboratori
критерій	criteri
критерій	criteris
задача	problema
екрани	pantalles
адміністратори	administradors
судячи	jutjant
камера	càmera
вкл	incl
ленінград	leningrad
чоловічий	masculí
чоловічий	mascle
весна	primavera
вручну	manual
вручну	manualment
бостон	boston
телескоп	telescopi
падає	falling
падає	caient
спільні	compartits
спільні	compartit
розміщена	emplaçat
менеджер	gestor
карлос	carlos
нігерії	nigèria
університети	universitats
втекти	escapar
втекти	fugida
втекти	fuga
втекти	escape
конституційного	constitucional
конституційного	constitucionals
опитування	enquestes
опитування	enquestes
опитування	urnes
опитування	survey
опитування	enquesta
опитування	enquesta
опитування	poll
анастасія	anastasia
організм	organisme
готелі	hosteleria
готелі	hotels
попередньо	pre
сухий	secà
далекого	llunyà
далекого	distant
відхилення	desviació
відхилення	trencall
огайо	ohio
скло	vidre
скло	parabrises
аргументів	arguments
прийняті	acceptada
прийняті	acceptats
прийняті	acceptat
величезні	enorme
матриці	matrius
матриці	matriu
гіпотеза	conjectura
гіпотеза	hipòtesi
кафедрою	púlpit
клод	claude
закликав	insta
викликають	narcolèpsia
необхідний	requerit
необхідний	requerida
необхідний	requerits
необхідний	imprescindibles
необхідний	imprescindible
необхідний	essencial
необхідний	essencials
препарати	droga
поєднує	combinant
зменшити	disminució
зменшити	encongeix
політехнічний	politècnica
адвокат	advocat
сортів	varietats
передає	transmetent
прямі	recta
прямі	rectes
прямі	directe
прямі	directa
прямі	direct
прямі	directes
аравії	aràbia
візерунок	patró
ока	oka
сара	sarah
сара	sara
нба	nba
патрік	patrick
патрік	patrik
довженка	dovjenko
наступне	pròxima
наступне	següent
наступне	propera
наступне	next
джузеппе	giuseppe
сервер	dorsal
сервер	servidor
переніс	reordenar
префектура	prefectura
тенденції	tendències
тенденції	trending
святослав	sviatoslav
дівчата	xiques
дівчата	nenes
дівчата	noies
дівчата	girls
паливо	combustible
побудували	construït
побудували	construit
побудували	edificat
кон	kon
кон	cohn
молоко	llet
спів	cant
спів	cantant
спів	chant
багатий	ric
багатий	rich
багатий	rics
офіційне	official
водоспад	shaki
водоспад	cascada
водоспад	cascades
етапів	fases
атлас	atles
екологічної	ecològica
екологічної	ecològic
екологічної	ecològiques
собак	gossos
акули	tauró
суди	tribunals
росію	rússia
взаємодія	compromís
взаємодія	interacció
взаємодія	interactuant
маршал	marshall
маршал	mariscal
іноземні	exteriors
початковий	inicial
електронів	electrons
концентрація	concentració
частки	partícules
висновки	conclusions
висновки	concertació
висновки	conclusió
видалити	elimina
видалити	esborra
продовжується	continuat
продовжується	continuada
рухається	moviments
обмежена	limitades
обмежена	limitat
обмежена	limitats
обмежена	delimitat
низький	baix
низький	baixes
пане	senyor
редагувати	edita
властивість	propietat
розповіді	històries
розповіді	relats
соло	solo
вино	vi
тома	toma
тома	thomas
тома	tomàs
тома	tom
кінг	king
кінг	rei
жорж	georges
розум	ment
копія	còpia
створене	generada
створене	generades
створене	generat
створене	creades
створене	creats
створене	creat
історичне	històric
історичне	històrica
втрата	pèrdua
діва	virgo
діва	virgin
діва	verge
діва	deva
філософи	filòsofs
регіональні	regional
регіональні	regionals
рослинність	vegetació
пістолет	pistola
пістолет	pistola
пістолет	arma
делегації	delegació
свідомість	consciència
свідомість	ments
свідомість	minds
сум	penes
сум	sumatori
сум	suma
бронза	bronze
герцогство	ducat
шах	xah
шах	xa
активне	actiu
комуністів	comunisme
чудово	gran
авіаносець	portadora
авіаносець	transportista
рекомендації	suggerit
рекомендації	suggerits
рекомендації	recomanacions
рекомендації	suggerències
рекомендації	suggeriments
захищати	protegir
тест	test
тест	prova
тест	qüestionari
притулок	aixopluc
притулок	refugi
притулок	refugi
виробляє	produeix
аудиторії	auditoris
аудиторії	públic
аудиторії	audiència
рас	ras
відповідальний	responsable
апостола	apòstol
двосторонній	dúplex
двосторонній	bidireccional
супутники	llunes
кодування	codificació
кодування	codificació
кодування	codificacions
миколай	nicholas
миколай	nicolau
миколай	mikołaj
зникли	marxat
зникли	anat
банки	banks
банки	bancs
банки	llaunes
олія	oli
ніс	nas
литовський	lituà
корсика	corse
корсика	còrsega
допомагав	ajudat
пройшло	transcorregut
мороз	gelada
мороз	moroz
спільний	compartits
спільний	compartit
спільний	mutual
спільний	mútues
спільний	mútua
спільний	mutu
бомбардування	bombardeig
левицький	anatol
лікарські	medicinal
ілліч	ilitx
бакеу	bacău
єпископів	bisbes
вікно	finestra
кінцівки	extremitats
внз	hsv
внз	college
чеський	bohemian
чеський	český
ніл	neil
мирослав	mirosław
мирослав	miroslav
доступний	disponibles
доступний	disponible
доступний	accessible
максимум	màxim
марсель	marseille
марсель	marsella
марсель	marcel
сопрано	soprano
уточнення	refinaments
відкривається	obertura
передали	cedida
передали	cedides
активісти	activistes
речовина	matèria
речовина	substància
рак	rak
рак	càncer
обмежений	restringits
обмежений	restringida
обмежений	restringeix
обмежений	restringit
обмежений	limitades
обмежений	limitat
обмежений	limitats
запропонували	ofert
густав	gustau
густав	gustav
тамара	tamara
цікава	entretingut
склади	magatzems
методики	tècniques
установа	organització
установа	institució
пенальті	sanció
пенальті	penalització
пенальті	pena
пошта	correu
поколінь	generacions
вулицями	carrers
облік	comptabilitat
оборона	defensa
репресії	repressió
радіус	radi
фелікс	fèlix
фелікс	félix
показаний	mostrat
введений	entrat
нікому	ningú
конкурсів	concursos
конкурсів	competicions
адміністратором	administrador
кара	kara
логіка	lògica
кур	cour
кур	cours
лісами	boscos
мгц	mhz
успадкував	heretat
автомобільні	automoció
розуму	enginy
розділені	separat
розділені	separats
мерт	meurthe
четверте	quart
четверте	quarta
місцезнаходження	parador
місцезнаходження	localització
місцезнаходження	ubicació
місцезнаходження	emplaçament
представництво	concessionària
спортсмен	atleta
спортсмен	esportista
класичний	classic
класичний	clàssic
навчається	estudiant
відповів	respost
підручників	manuals
схили	talussos
грамоти	manuscrit
кухні	cuina
більшістю	majoria
струм	actuals
струм	actual
струм	corrent
валюта	divisa
валюта	moneda
передмістя	arrabal
володимиром	volodímir
вулкан	volcà
зібрати	recollir
зібрати	reunir
зібрати	construir
обслуговує	serveix
творами	concessionari
законодавство	legislació
гітлера	hitler
етнічна	ètnica
плями	taques
плями	bombolles
фотографія	fotografia
фотографія	fotografía
фотографія	fotografiar
фотографія	fotografia
катання	patinatge
спр	spr
піаніст	pianista
археолог	arqueòleg
провідні	vascular
фактор	factor
здобути	acumular
козацької	hetmanat
заміна	reemplaça
заміна	substitueix
заміна	substitució
стебла	tiges
парафія	parròquia
сталася	ocorregut
навряд	difícilment
детально	detall
пуату	poitou
страви	plats
енді	andy
розчину	solut
авторитет	prestigi
авторитет	autoritat
пересування	mou
пересування	movent
носив	portaven
носив	gastats
курган	kurgan
кітт	kitt
відбувався	cieszyn
ландшафтний	paisatge
сходи	escales
ціле	integer
ціле	enter
можливий	probable
успіння	assumpció
розділення	fork
розділення	forquilla
розділення	divideix
розділення	split
розділення	separació
даніель	daniel
даніель	danielle
смуг	carrils
ями	forat
секунди	segons
юридична	jurídic
юридична	legal
юридична	legals
терористів	terroristes
ентоні	anthony
ентоні	antony
білл	bill
руда	mineral
орел	àguila
орел	àliga
введена	entrat
пюї	puits
швидкий	ràpid
миколаєва	mikolàiv
ефіопії	etiòpia
муз	muz
грибів	fongs
цифри	dígits
цифри	nombres
цифри	números
активістів	activistes
запропоновано	ofert
потужний	poderós
потужний	poderosos
потужний	potent
потужний	poderosa
потужний	poderoses
письмо	alfabet
герцеговини	hercegovina
сьогодення	presents
сьогодення	present
однозначно	singularment
танці	dansa
танці	danses
танці	balls
танці	ballant
танці	ballar
азербайджан	azerbaidjan
власники	propietaris
вимогу	exigència
вимогу	requisit
четверта	quart
четверта	quarta
справжні	real
монако	mònaco
монако	monaco
цінні	valuós
цінні	valuosa
статуї	estàtues
обмежень	restriccions
коні	cavalls
ритм	ritme
зубів	implant
служать	culte
суші	sushi
спроб	judicis
спроб	intents
келлі	kelly
лівії	líbia
атака	atac
повторно	reutilització
алла	alla
філармонії	philharmonie
таємниці	secrets
вечір	vespre
енн	ann
обкладинки	portada
обкладинки	caràtula
обкладинки	abasta
обкладинки	caràtules
обкладинки	fundes
валь	val
приватна	privat
приватна	privats
черепахи	tortuga
черепахи	tortugues
кит	balena
плід	fruit
плід	fruita
споживачів	consumidor
споживачів	consumidors
другом	amistat
другом	amic
дівчину	noia
фільмографія	filmografia
реформа	reforma
потоків	fluxos
директорів	directors
граючи	playtime
григорівна	gutman
спадщину	successió
підписано	signat
підписано	firmat
екологічна	ambientals
екологічна	ambiental
екологічна	ecològica
екологічна	ecològic
екологічна	ecològiques
лисенко	lissenko
ростов	rostov
микита	nikita
стіна	paret
стіна	mur
чан	chang
чан	chan
чан	jang
сомалі	somàlia
сомалі	somali
лангедок	llenguadoc
квебек	quebec
польське	polonès
леонардо	leonardo
фінансово	financerament
френсіс	francis
френсіс	frances
профілю	perfil
фонтан	fontana
ставок	estany
ставок	pond
турнірів	tornejos
знайшла	trobat
джим	jim
структурні	estructurals
структурні	estructural
брюс	bruce
соціалістична	socialista
вирок	frase
гітлер	hitler
інспектор	inspector
інспектор	supervisor
кіровоград	kirovohrad
друзями	amics
друзями	amistats
підтримали	subvencionat
підтримали	recolzada
унікальний	úniques
унікальний	únic
всесвіт	univers
довга	llarga
довга	llarg
довга	long
алжир	alger
алжир	algèria
маріо	mario
експеримент	experiment
реакцій	reaccions
водій	xofer
водій	conductor
пров	prov
націонал	national
націонал	nacional
обрав	triat
олекса	aleksa
малайзії	malàisia
рядків	files
рядків	línies
рядків	cadenes
певна	certes
певна	determinats
тарн	tarn
чисто	neteja
чисто	clars
запровадження	repassat
користується	usos
податки	impost
податки	impostos
театрів	teatres
експлуатація	explotació
турніри	tornejos
традиційний	tradicional
традиційний	tradicionals
людвіг	ludvig
людвіг	ludwig
нападів	ofensa
нападів	ofendre
спостерігати	observar
спостерігати	rellotge
спостерігати	monitor
принципово	essencialment
принципово	fonamentalment
відмову	negativa
пенсію	jubilar
біо	biot
заперечення	denegació
заперечення	negació
експертів	experts
експертів	perits
блоки	maons
блоки	rajoles
блоки	fotogrames
блоки	marcs
блоки	caixes
блоки	blocs
майстерність	destresa
майстерність	habilitat
кеннеді	kennedy
мед	mel
мед	med
переконання	creença
переконання	creences
рига	riga
статтями	articles
середнє	mitjana
середнє	mean
синагога	sinagoga
співпрацює	coopera
містити	contenir
містити	contenen
біт	beat
біт	bit
біт	bits
годинник	rellotge
процесор	processador
процесор	cpu
люк	luc
шарант	charente
прогрес	progrés
складно	complicat
складно	difícil
цивілізація	civilització
цивілізація	custodiaven
буковина	bucovina
монпельє	montpeller
табори	campaments
дордонь	dordonya
казахстані	kazakhstan
рядки	files
рядки	línies
рядки	cadenes
інвестицій	inversions
взято	pres
екранізації	adaptacions
сутність	essència
сутність	entitat
личинки	larves
документа	document
професії	professions
морів	seas
чернігова	txerníhiv
довкілля	ambientals
довкілля	ambiental
компонент	component
єврейський	jueva
єврейський	jueu
печінки	fetge
напади	atacs
напади	convulsions
напади	agressions
кларк	clarke
кларк	clark
квартал	trimestre
математичний	matemàtica
математичний	mates
математичний	matemàtica
контакт	contacte
лад	modalitat
лад	mode
хмари	núvols
популярна	popular
популярна	populars
півкулі	hemisferis
півкулі	hemisferi
глядачі	auditoris
глядачі	públic
глядачі	audiència
глядачі	espectadors
глядачі	espectadors
перемогли	derrotat
перемогли	vençut
перемогли	vençuts
хліба	pa
продано	venut
продано	venuda
описано	descriu
створенню	participatiu
створенню	participativa
створенню	participatius
акція	compartir
акція	compartició
акція	comparteix
акція	estoc
акція	stock
зведена	reduït
зведена	reduïda
ізер	isère
єжи	jerzy
угорська	hongarès
оздоблення	decoració
виверження	erupció
болівії	bolívia
ризику	arriscant
відвідування	visiteu
відвідування	visita
відвідування	visites
дванадцять	dotze
окупація	ocupació
патрулювання	patrulla
патрулювання	patrullant
друк	imprimeix
друк	impressió
нуля	scratch
особистість	identitat
особистість	personalitat
лоренцо	lorenzo
люксембургу	luxemburg
дністер	dnièster
помітив	notat
помітив	adonat
бретань	bretagne
закінчили	fet
мажор	major
аналог	anàleg
аналог	anàloga
старим	antic
пуерто	puerto
використана	emprat
використана	utilitzat
використана	utilitzats
використана	usat
звичаї	duanes
звичаї	costums
травми	perjudici
травми	lesió
травми	trauma
адмін	admin
адмін	administrador
типові	predeterminat
типові	típica
типові	típic
співака	singer
співака	cantant
стрілець	sagitari
золоте	golden
латвія	letònia
серйозні	greus
серйозні	seriós
спрямування	delegació
начебто	aparentment
присутня	presents
присутня	present
померлих	causant
померлих	difunts
старт	inici
старт	comença
згадував	esmentat
тіні	ombres
тіні	ombrejat
тіні	tini
тан	tang
шекспіра	sonets
змінено	canviades
змінено	canviat
змінено	canviada
змінено	modificats
змінено	modificades
змінено	modificat
рейх	reich
есе	ese
італійською	italià
подати	presentin
зруйновано	destruït
зруйновано	destruïda
вказати	especifica
вказати	especificar
вказати	definir
вказати	defineix
папір	paper
знаменитий	famós
знаменитий	famosos
залізо	planxa
залізо	ferro
трофей	trofeu
денні	danny
денні	denny
тунісу	tunísia
знищили	destruït
знищили	destruïda
родичі	familiars
родичі	parents
рідний	nadiu
рідний	natiu
бачення	visió
іллінойс	illinois
казимир	kazimierz
казимир	casimir
георгійович	lazo
білка	esquirol
чоловіча	masculí
чоловіча	mascle
аудіо	àudio
розділена	dividits
розділена	dividit
розділена	divideix
розділена	split
дорослі	adults
дорослі	adult
перевага	avantatge
ширину	amplada
отримано	rebut
отримано	rebé
отримано	rebuda
лівій	livi
джонні	johnny
джонні	jonny
сосна	pi
сосна	pine
танець	dansa
орн	orne
барабани	tambors
наведення	passeu
знищені	destruït
знищені	destruïda
знищені	aniquilats
симфонія	simfonia
цікавий	interesant
цікавий	interessant
трагедія	tràgic
трагедія	tragèdia
бачили	vistos
бачили	vist
пацієнтів	pacients
маргарита	margaret
маргарита	margarita
творець	creador
вигнання	exili
докази	evidència
балки	timbers
