категория	category
ъптън	upton
провокативно	provocative
удави	drown
удави	drowned
естефания	estefania
запояване	soldering
гелове	gels
диглосия	diglossia
аускултация	auscultation
преференциално	preferential
рокс	rox
телониъс	thelonious
пирофосфат	pyrophosphate
авереску	averescu
цистеин	cysteine
сутиен	bra
сутиен	brassiere
пилчър	pilcher
криогенни	cryogenic
чайник	kettle
чайник	teapot
хилър	hiller
немея	nemea
кируна	kiruna
такео	takeo
мечок	bear
ипр	ypres
карю	carew
свирец	curlew
уипъл	whipple
електрифицира	electrify
амаро	amaro
четина	bristles
акте	acte
ливъридж	leverage
олеандрови	apocynaceae
змиорки	eels
аксарай	aksaray
манипулативна	manipulative
серна	serna
лангстън	langston
парга	parga
филателия	philately
иракчани	iraqis
бежар	béjart
обеца	earring
шаба	shabba
уистерия	wisteria
йор	heure
прата	prata
естроген	estrogen
естроген	oestrogen
антропогенни	anthropogenic
капризна	whimsical
капризна	fickle
ръкавицата	glove
отблъскващ	repellent
гейнс	gaines
вибрира	vibrating
стейпълтън	stapleton
сиджизмондо	sigismondo
санширо	sanshiro
ноб	nob
козет	cosette
балди	baldi
барнъм	barnum
оскърбление	affront
оскърбление	insult
критий	critias
ямазаки	yamazaki
кейнсианската	keynesian
голсуърти	galsworthy
живеничеви	asteraceae
левичари	leftists
холограма	hologram
кръвожадни	bloodthirsty
дърст	durst
кондън	condon
витори	vittori
канабиноиди	cannabinoids
антониета	antonietta
кокер	cocker
уокинг	woking
опиат	opiate
дурин	durin
херули	heruli
лакомия	gluttony
лакомия	greed
хорокс	horrocks
обезболяващи	painkillers
амел	amell
непредсказуеми	unpredictable
ювяскюля	jyväskylä
взаимозаменяемо	interchangeably
акм	akm
магнитосфера	magnetosphere
ринус	rinus
ноби	nobby
методизъм	methodism
санио	sannio
несъстоятелно	untenable
верандата	porch
олимпиящадион	olympiastadion
канавки	ditches
тинг	ting
кийли	keeley
волошин	voloshin
носач	caddy
носач	porter
аморфен	amorphous
адреналина	adrenaline
несподелена	unrequited
джулиард	juilliard
албинизъм	albinism
мерт	mert
битум	bitumen
ласк	lask
изгладени	ironed
тунг	tung
беглецът	fugitive
депресивни	depressive
садистичен	sadistic
турмалин	tourmaline
адрия	adria
цай	cai
слънчогледи	sunflowers
ларедо	laredo
оцеля	survived
сиб	sib
декларациите	declarations
маккормак	mccormack
шлифен	schlieffen
колгейт	colgate
тетрарх	tetrarch
хермафродит	hermaphrodite
троил	troilus
прекласифицирани	reclassified
тъли	tully
кресида	cressida
куанджу	gwangju
пролин	proline
казвин	qazvin
бизнесмените	businessmen
демаркационна	demarcated
паломар	palomar
ърли	early
риджис	ridges
алчни	greedy
папеете	papeete
невро	neuro
хетерогенни	heterogeneous
еретични	heretical
розенхайм	rosenheim
непълнота	incompleteness
измерими	measurable
норберто	norberto
микелсен	mikkelsen
едногърба	dromedary
варварско	barbaric
безобразие	disgraceful
обирджия	robber
ерис	eris
пералта	peralta
андра	andhra
пътнам	putnam
аресибо	arecibo
педерсен	pedersen
херефордшър	herefordshire
карели	carelli
колумба	columba
брачано	bracciano
гърнето	potty
техада	tejada
люберци	lyubertsy
мелюн	melun
телетекст	teletext
пияно	piano
реднап	redknapp
ришон	rishon
бесел	bessel
прандели	prandelli
бонбон	candy
маронити	maronite
ходжент	khujand
оракули	oracles
социологът	sociologist
саундгардън	soundgarden
болкоуспокояващо	painkiller
хайнкел	heinkel
странници	strangers
черкаси	cherkasy
шлюзовете	floodgates
безразлична	indifferent
енсенада	ensenada
кароу	carrow
морихей	morihei
пощальонът	postman
гуиневир	guinevere
драупади	draupadi
онур	onur
бамбара	bambara
ашкелон	ashkelon
мерано	merano
ариш	arish
наяда	naiad
книд	cnidus
сатър	cleaver
сатър	sutter
лежан	lejeune
илханат	ilkhanate
рази	razi
латимър	latimer
тирпиц	tirpitz
улуру	uluru
оксли	oxley
кафуе	kafue
марченко	marchenko
пиринеите	pyrenees
ейб	abe
марсалис	marsalis
хакерите	hackers
марон	maron
епиграма	epigram
екстрасенс	psychic
арнет	arnett
уестингхаус	westinghouse
такаги	takagi
хаселхоф	hasselhoff
форбек	vorbeck
перфекционист	perfectionist
гигабайта	gigabytes
пренасочен	redirected
обезумял	frantic
лакей	lackey
лакей	footman
ковал	koval
назим	nazim
мазурка	mazurka
сиюрдсон	sigurðsson
пуно	puno
балончета	bubbles
уинфийлд	winfield
зукърбърг	zuckerberg
колонизирали	colonized
стилна	stylish
хермоген	hermogenes
обладана	possessed
еутрофикация	eutrophication
шиене	sewing
шиене	stitching
копиапо	copiapó
федерика	federica
бродирани	embroidered
феромагнитни	ferromagnetic
малтоза	maltose
фицпатрик	fitzpatrick
таормина	taormina
акутагава	akutagawa
райнър	reiner
лугал	lugal
барди	bardi
наму	namu
свободен}}	free}}
фош	foch
пахор	pahor
сарменто	sarmiento
иродиада	herodias
франкивск	frankivsk
виехо	viejo
сейбър	sabre
сейбър	saber
нитерой	niterói
прицак	pritsak
хлорат	chlorate
велкополски	wielkopolski
мракът	darkness
законодатели	lawmakers
законодатели	legislators
пекче	baekje
холдеман	haldeman
доджсън	dodgson
шерер	scherer
манетон	manetho
хаза	haza
свеаланд	svealand
допирателна	tangent
анима	anima
пионка	pawn
силоз	silo
парамаханса	paramahansa
клоуните	clowns
баз	baz
освежаване	refreshment
фоменко	fomenko
каравани	trailers
каравани	caravan
каравани	caravans
абделазиз	abdelaziz
суат	suat
харкнес	harkness
коване	forging
възпалено	sore
алфвен	alfvén
герника	guernica
дреер	dreher
басня	fable
рованиеми	rovaniemi
жобим	jobim
берлихинген	berlichingen
икария	icaria
лич	lich
балмър	ballmer
гладио	gladio
логън	logan
хоран	horan
полубог	demigod
брес	bres
заглушител	silencer
мачка	smash
мачка	crushes
валера	valera
понтийо	ponthieu
хулиган	hooligan
хулиган	bully
уту	utu
късметлия	lucky
сот	sot
марела	marella
макиндер	mackinder
стевия	stevia
шлек	schleck
гарсън	garson
фира	fira
мандарина	tangerine
качини	caccini
мерин	merrin
акушер	obstetrician
арабела	arabella
амали	amalie
бае	bae
многофункционални	multipurpose
маркъм	markham
навал	nawal
голотата	nudity
голотата	nakedness
самозванец	imposter
самозванец	impostor
бъгси	bugsy
джасмин	jasmine
смутен	embarrassed
смутен	perplexed
риторичен	rhetorical
леал	leal
катетър	catheter
ефиалт	ephialtes
репортерка	reporter
неотменима	irrevocable
осуетят	thwart
амалгама	amalgam
наемателите	tenants
бордън	borden
липари	lipari
холоморфна	holomorphic
миночистач	minesweeper
авива	aviva
неореализъм	neorealism
алейда	aleida
паузини	pausini
халюцинация	hallucination
инфраструктури	infrastructures
проблясък	flash
нуакшот	nouakchott
барад	barad
макфарланд	mcfarland
вандербилт	vanderbilt
исократ	isocrates
менем	menem
денерис	daenerys
безсмислието	futility
етногенезис	ethnogenesis
ашфорд	ashford
уютно	cozy
уютно	cosy
линдисфарн	lindisfarne
контрареволюционна	counterrevolutionary
арагонит	aragonite
жофе	joffé
съучастничество	complicity
съучастничество	accessory
ошо	rajneesh
енориаши	parishioners
абати	abbots
реклингхаузен	recklinghausen
катарзис	catharsis
фетиши	fetishes
евкалипт	eucalyptus
хипо	hypo
джаула	joules
койкой	khoikhoi
супергрупа	supergroup
задръстванията	congestion
рецитиране	recitation
фармацевти	pharmacists
тисен	thyssen
пема	pema
увита	wrapped
горелка	blowtorch
горелка	burner
аргонавт	argonaut
ешафода	scaffold
улу	ulu
неприложим	unworkable
бълхите	fleas
веган	vegan
атинагор	athenagoras
безводен	anhydrous
адамауа	adamawa
патерици	crutches
патогенезата	pathogenesis
хенкел	henkel
ковалска	kowalska
брунсуик	brunswick
емулация	emulation
гамелен	gamelin
плеврата	pleura
гърла	throats
полигамни	polygamous
мелтън	melton
ринит	rhinitis
ренфрушър	renfrewshire
брюне	brunet
паис	pais
самакитка	wolfsbane
карн	karn
микробите	microbes
микробите	germs
маурер	maurer
карека	careca
седън	seddon
зоопарковете	zoos
подсладители	sweeteners
биркенау	birkenau
кианти	chianti
амритсар	amritsar
хъфман	huffman
буболечки	bugs
морони	moroni
тротоар	sidewalk
тротоар	pavement
противотежест	counterweight
генераторът	generator
калиграф	calligrapher
караджале	caragiale
редници	privates
следдипломни	postgraduate
копачи	diggers
фоса	fossa
уинг	wing
граафсхап	graafschap
интегра	integra
самознай	samwise
алергичен	allergic
козмин	cosmin
препоръчани	featured
препоръчани	recommended
зъболекари	dentists
тарсис	tharsis
самоубиец	suicidal
гранадо	granado
хансън	hanson
хансън	hansen
мариос	marios
саверио	saverio
валодон	valadon
кюне	kühne
апотеоз	apotheosis
криминалисти	csis
логаритми	logarithms
усложни	complicate
ядосано	angrily
закачка	tease
ваграм	wagram
имуноглобулини	immunoglobulins
бурлеска	burlesque
лорелай	lorelei
лорелай	lorelai
питман	pittman
мсп	sme
мсп	smes
пакистанци	pakistanis
попи	poppy
осмий	osmium
ципрас	tsipras
ерланд	erland
екзистенциални	existential
детективите	detectives
дроздове	thrushes
чатърли	chatterley
кокаинът	cocaine
дефтоунс	deftones
изота	isotta
кръщенета	baptisms
зашити	sewn
хийли	healy
ратенау	rathenau
преразгледани	revised
тайра	tyra
соркин	sorkin
дънидин	dunedin
хармонизираната	harmonized
агатий	agathias
фелиша	felicia
туолъми	tuolumne
сесто	sesto
дру	dru
дру	drew
федерализъм	federalism
хипита	hippies
андраник	andranik
аквамарин	aquamarine
команчи	comanche
качо	cacho
сансеверино	sanseverino
възвишено	sublime
клима	klima
коринтяни	corinthians
ципести	webbed
формалност	formality
круизи	cruises
телеки	teleki
сънисайд	sunnyside
пореч	borage
ивасаки	iwasaki
шокирани	shocked
удли	woodley
коленичил	kneeling
хапки	bites
хапки	nuggets
тефтер	notebook
тефтер	book
айседора	isadora
везикули	vesicles
непреки	indirect
креуза	creusa
цирконий	zirconium
хърши	hershey
вирусолог	virologist
ковчези	caskets
ковчези	coffins
набонид	nabonidus
бингли	bingley
гаден	nasty
централизиране	centralize
самопризнание	confession
уайнбърг	weinberg
нейсмит	naismith
реторомански	romansh
монталто	montalto
онколог	oncologist
удушвач	strangler
имагава	imagawa
цент	cent
триглицериди	triglycerides
алегро	allegro
етери	ethers
котияр	cotillard
шестици	sixes
челибидаке	celibidache
бенгт	bengt
микробиологични	microbiological
гло	glo
шибата	shibata
холдър	holder
цинизъм	cynicism
тиранозавър	tyrannosaurus
преживяемост	survival
морфей	morpheus
бадоер	badoer
докс	dox
фигерас	figueres
тремоло	tremolo
босански	bosanski
отопени	otopeni
възкреси	resurrect
тампонада	tamponade
петронила	petronilla
исороку	isoroku
тиамат	tiamat
взаимозависимост	interdependence
санте	sante
белота	whiteness
независещи	contributory
данилов	danilov
палта	coats
маркизио	marchisio
бетюн	bethune
укротяване	taming
пълнач	loader
сосновец	sosnowiec
кастрат	castrato
инструктирани	instructed
шиф	schiff
полилеи	chandeliers
хоукър	hawker
оспина	ospina
надува	inflate
отвратителна	hideous
комисионна	commission
татуировките	tattoos
грасия	gracia
кимоно	kimono
менар	ménard
тоса	tosa
лега	lega
хармонизира	harmonise
ласаро	lázaro
каору	kaoru
залези	sunsets
подолие	podolia
мазна	oily
виракоча	viracocha
карбони	carboni
лалиберте	laliberté
кунис	kunis
бантинг	banting
хидео	hideo
соба	soba
белона	bellona
сомбреро	sombrero
занд	zandt
алеса	alessa
кансай	kansai
фънди	fundy
аркин	arkin
шатнър	shatner
феноменално	phenomenal
вадьо	vardø
дивак	wild
дивак	savage
амрита	amrita
усъвършенствал	perfected
лептоспироза	leptospirosis
йонсон	jonsson
чудовищна	monstrous
непотизъм	nepotism
кортез	cortez
бодлокожи	echinoderms
патриаршии	patriarchates
брюнетка	brunette
мейфлауър	mayflower
патрология	patrologia
антикомунист	anticommunist
холограми	holograms
карбуратори	carburetors
силия	celia
фланъри	flannery
харчене	spending
глобуси	globes
подизпълнител	subcontractor
епично	epic
бактериология	bacteriology
едфу	edfu
вицекралството	viceroyalty
ариен	arian
джака	jaka
гарнирани	topped
конфедеративната	confederal
арфи	harps
секуларизацията	secularization
дюзата	nozzle
ънуин	unwin
азам	azam
баумгартен	baumgarten
аюрведа	ayurveda
момсън	momsen
маранело	maranello
ромейн	romaine
макове	poppies
халщатска	hallstatt
пачка	wad
пачка	truss
пачка	bundle
екзема	eczema
беа	bea
дави	drowning
дави	davi
дави	drowns
сейдж	sage
содано	sodano
ласепед	lacépède
восъци	waxes
съответствията	equivalences
шван	schwann
макферин	mcferrin
феървю	fairview
маоизъм	maoism
люински	lewinsky
манса	mansa
веер	veer
психодрама	psychodrama
виварини	vivarini
ардабил	ardabil
рибофлавин	riboflavin
карфиол	cauliflower
фоликул	follicle
синтагма	syntagma
скуош	squash
машинка	machine
риджуей	ridgeway
астерия	asteria
шарджа	sharjah
типи	tippi
агуас	aguas
милиметров	millimeter
фокусник	magician
фокусник	trickster
зегеберг	segeberg
синклеър	sinclair
алтдорфер	altdorfer
толима	tolima
урубамба	urubamba
коварна	insidious
коварна	treacherous
вегетариански	vegetarian
вегетариански	vegan
паспортите	passports
модулира	modulates
торнаторе	tornatore
свръхновите	supernovas
гейнър	gaynor
хаянис	hyannis
грение	grenier
ахърн	ahern
стаунтън	staunton
владе	vlade
прокрида	procris
рамацоти	ramazzotti
хипотония	hypotension
ковингтън	covington
психосексуално	psychosexual
оторино	ottorino
сваровски	swarovski
матос	matos
инкубация	incubation
армида	armida
валидира	validate
блати	blatty
краткостта	brevity
нихал	nihal
фаустино	faustino
центробежни	centrifugal
прокълнат	cursed
чорапогащник	tights
чорапогащник	pantyhose
иридий	iridium
домаховска	domachowska
анестетици	anaesthetics
замаяност	dizziness
хрян	horseradish
ориентировъчно	tentatively
касториадис	castoriadis
мутри	goons
мутри	mugs
посетиха	visited
монтекасино	montecassino
съсипана	ruined
рапиране	rapping
антимах	antimachus
хапче	pill
пораснала	grown
матадор	matador
стажове	internships
шек	shek
психеделични	psychedelic
шааф	schaaf
швидница	świdnica
шинигами	shinigami
джона	jonah
гнило	rotten
режи	cut
хис	hiss
овнешко	mutton
дълготрайност	durability
палци	crossed
палци	thumbs
кадима	kadima
гиърц	geertz
булба	bulba
шейк	shake
ваксинации	vaccinations
пук	puk
калам	kalam
хидрофобни	hydrophobic
фишбърн	fishburne
скрупули	scruples
противоконституционно	unconstitutional
травник	travnik
инстаграм	instagram
композити	composites
мариямполе	marijampolė
пепо	pepo
мигрантите	migrants
снизходително	condescending
малаялам	malayalam
байе	baillet
пицария	pizzeria
мадуро	maduro
клонирането	cloning
галеция	gallaecia
сеячи	sowers
клаузиус	clausius
амара	amara
едингтън	edgington
едингтън	eddington
екзистенциалист	existentialist
блекуел	blackwell
диоксини	dioxins
бургиба	bourguiba
свакопмунд	swakopmund
дийли	dealey
возило	vehicle
тенджери	pots
приедор	prijedor
принтера	printer
ацетилен	acetylene
кариотип	karyotype
рун	rune
изпразва	empties
субтропиците	subtropics
чинията	plate
ренър	renner
уайнър	weiner
противопоказания	contraindications
жардин	jardine
примами	lured
двусмислени	ambiguous
атърау	atyrau
нанда	nanda
неизчерпаем	inexhaustible
сетълмент	settlement
мориен	maurienne
гафни	gaffney
електростатични	electrostatic
аугустин	agustin
джуна	djuna
кеничи	kenichi
делор	delors
левцин	leucine
челтнъм	cheltenham
вильота	villota
хемсуърт	hemsworth
нуньо	nuño
гобино	gobineau
белянки	pieridae
камал	kamal
дънст	dunst
атромитос	atromitos
конка	conca
къркби	kirkby
рикетс	ricketts
велетри	velletri
бутадиен	butadiene
акростих	acrostic
рутина	routines
рутина	routine
малодушие	cowardice
хуанг	hwang
хуанг	huang
стрептококи	strep
чимино	cimino
препълнена	overflowing
керъдигиън	ceredigion
текс	tex
текс	thx
непропорционално	disproportionately
непропорционално	disproportionate
пикти	pict
приска	prisca
гейси	gacy
годишници	yearbooks
ензимни	enzymatic
амфората	amphora
аутодромо	autódromo
алес	ales
грайс	grice
конюшните	stables
курникова	kournikova
хидрография	hydrography
круела	cruella
трезора	vault
етиопци	ethiopians
ваучер	voucher
дитко	ditko
влезте	enter
аурангзеб	aurangzeb
нервност	nervousness
перец	peretz
селесте	celeste
бараката	shed
касирер	cassirer
найлс	niles
селуин	selwyn
казеин	casein
фанатични	fanatical
микротубули	microtubules
пааво	paavo
мономер	monomer
киноа	quinoa
нортангър	northanger
хммм	hmmm
сансуси	sanssouci
прана	prana
самаранч	samaranch
триангулация	triangulation
дорчестър	dorchester
уикивидове	wikispecies
кожуси	housings
фибулата	fibula
бойниците	battlements
теософско	theosophical
скрипс	scripps
гуо	guo
хоуг	hogue
свари	boil
ракка	raqqa
алхесирас	algeciras
трансдукция	transduction
хуанита	juanita
суап	swap
декомпресия	decompression
дойг	doig
туту	tutu
муджахидини	mujahideen
ранке	ranke
зента	zenta
криптоанализ	cryptanalysis
бускетс	busquets
бокаса	bokassa
пипън	pippen
сайед	syed
сутиеска	sutjeska
изомер	isomer
сийхоукс	seahawks
чекмеджета	drawers
байнс	bynes
реституция	restitution
хронометър	stopwatch
тонино	tonino
ферментирали	fermented
делило	delillo
тпк	cci
трезвен	sober
тарафал	tarrafal
адажио	adagio
телекинеза	telekinesis
фюсен	füssen
полонеза	polonaise
литълтън	littleton
манна	manna
форматиран	formatted
берние	bernier
телешки	veal
масажи	massages
масажи	massage
мегидо	megiddo
фенуик	fenwick
дионисии	dionysia
вискозна	viscous
антисемит	antisemitic
бормио	bormio
цианоза	cyanosis
самюелсън	samuelson
преследвач	stalker
абиотични	abiotic
скоч	scotch
вейн	vane
диксиленд	dixieland
дрона	drona
мейрелеш	meireles
четворно	quadruple
хангари	hangars
терзи	terzi
трюфел	truffle
шани	shani
маджид	majid
хира	hira
багажник	trunk
гърбици	humps
йоун	jón
тилни	tilney
гасенди	gassendi
тило	telo
баша	basha
прокудин	prokudin
заключено	locked
кару	karoo
блондинки	blondes
мехди	mehdi
плеврит	pleurisy
кардозо	cardozo
злобни	spiteful
ендърби	enderby
ангелопулос	angelopoulos
плешив	bald
трапчинки	dimples
пикантна	spicy
елексир	potion
елексир	elixir
краузе	krause
ротбарт	rothbart
мансини	mancini
сколиоза	scoliosis
понита	ponies
мехлем	ointment
мехлем	salve
симетрии	symmetries
нагумо	nagumo
свръхкуп	supercluster
импреза	impreza
хипатия	hypatia
табак	tabak
визите	visas
акиба	akiba
ливай	levi
ваксиниране	vaccination
ваксиниране	vaccinate
минг	ming
бадиу	badiou
колие	necklace
хидравликата	hydraulics
хатива	xàtiva
янсзон	janszoon
съмтър	sumter
воднянка	dropsy
тревожна	alarming
тревожна	troubling
тревожна	worrying
шекхар	shekhar
тиамин	thiamine
тайип	tayyip
даум	daum
юми	yumi
проектор	projector
зендая	zendaya
мушараф	musharraf
доти	dottie
макълсфийлд	macclesfield
локатор	locator
джабар	jabbar
лопатин	lopatin
комарджия	gambler
арлет	arlette
астерас	asteras
пасторална	pastoral
мандарини	mandarins
мандарини	tangerines
луминесцентни	fluorescent
странности	quirks
протекционизъм	protectionism
бандаранайке	bandaranaike
рамана	ramana
ебо	eba
китин	kittin
посредственост	mediocrity
макмилън	mcmillan
макмилън	macmillan
уайтчапъл	whitechapel
шнорхел	snorkel
измирания	extinctions
андро	andro
гюлфагининг	gylfaginning
деморализирани	demoralized
уорбъртън	warburton
сентинел	sentinel
делич	delic
райман	rayman
бакалия	grocery
бако	bako
бриджуотър	bridgewater
менопауза	menopause
менопауза	menopausal
инспекторе	inspector
киркук	kirkuk
калибриране	span
калибриране	calibration
измамени	deceived
мелър	mellor
микела	michela
фома	foma
верацано	verrazzano
тейде	teide
мике	micke
черути	cerruti
жокей	jockey
фризьор	barber
фризьор	hairdresser
гуаита	guaita
гатузо	gattuso
маузер	mauser
модуньо	modugno
обсебване	possession
обсебване	obsession
такър	tucker
стеф	stef
стеф	steph
търговете	auctions
хидротермални	hydrothermal
бареа	barea
ридик	riddick
смолет	smollett
амер	amer
хатфийлд	hatfield
вълнолом	breakwater
компрометирана	compromised
неверие	disbelief
рейсол	reysol
досада	annoyance
текстури	textures
минди	mindy
лахар	lahar
поискаха	requested
пароди	parodi
осакатен	maimed
осакатен	crippled
либерализиране	liberalisation
алтамура	altamura
гилерме	guilherme
входяща	input
хауъл	howell
юргенс	jurgens
сторс	storrs
фифи	fifi
хузум	husum
джийс	gees
билал	bilal
селман	selman
томита	tomita
есенции	essences
витхьофт	witthöft
макадамс	mcadams
грантъм	grantham
гамбино	gambino
дюмурие	dumouriez
билирубин	bilirubin
обезопасяване	restraint
командировани	seconded
светотатство	sacrilege
ибараки	ibaraki
еспозито	esposito
целом	coelom
пьотровски	piotrowski
непохватен	clumsy
непохватен	awkward
делоне	delaunay
чинг	ching
пенса	pence
пенса	sixpence
креп	crepe
абду	abdou
полизахарид	polysaccharide
мортенсен	mortensen
кабир	kabir
перуц	perutz
херма	herma
аргерич	argerich
талос	talos
пасос	passos
ключалка	lock
ключалка	keyhole
агитатори	agitators
дървеници	bedbugs
смляна	digested
шайдър	scheider
льометр	lemaitre
суперзлодей	supervillain
мориак	mauriac
ламбет	lambeth
амар	amar
протектора	tread
каубойски	cowboy
икике	iquique
подготвителната	preparatory
роф	ruf
алънтаун	allentown
шегаджия	joker
доминиканци	dominicans
варга	varga
ретроспективен	retrospective
надхитри	outwit
орна	orna
конспиратор	conspirator
фенка	fan
матата	matata
мендиета	mendieta
рафтове	shelving
рафтове	shelves
пиги	piggy
банистър	bannister
банистър	banister
мирей	mireille
боробудур	borobudur
майсор	mysore
таблоидите	tabloids
укио	ukyo
еег	eeg
грапов	grapow
куртоа	courtois
подмладяване	rejuvenation
инстинктивно	instinctive
инстинктивно	instinctively
шинаватра	shinawatra
коленичи	kneel
костер	koster
никотинова	nicotinic
капшоу	capshaw
айх	eich
садам	saddam
малахит	malachite
зайед	zayed
бауърс	bowers
родерих	roderic
силвестри	silvestri
бърман	berman
непоправим	incorrigible
антидот	antidote
киберпространството	cyberspace
арлийн	arlene
дейнс	danes
диано	diano
погба	pogba
висамбур	wissembourg
санторо	santoro
нармер	narmer
каталитичен	catalytic
елдър	elder
фицуилям	fitzwilliam
пкт	pkg
беърд	baird
елфриде	elfriede
каюта	cabin
каюта	stateroom
боргнайн	borgnine
елкинс	elkins
стрелцов	streltsov
консолидирани	consolidated
андернах	andernach
манкузо	mancuso
бедел	bedell
цутому	tsutomu
енталпия	enthalpy
паломино	palomino
лонгботъм	longbottom
двудомно	dioecious
амира	amira
червенокосата	redhead
беджая	béjaïa
обеззаразяване	decontamination
бентам	bentham
флуоксетин	fluoxetine
преразгледан	revised
осеменяване	insemination
алтобели	altobelli
нерешителен	indecisive
габриели	gabrielli
андаманско	andaman
енеа	enea
броукбек	brokeback
хибискус	hibiscus
наджиб	najib
хъгинс	huggins
сидиъс	sidious
божури	peonies
манат	manat
балсамирането	embalming
подъл	sneaky
спатия	clubs
съсирек	clot
трезва	sober
ардилес	ardiles
зайчета	bunnies
кодай	kodai
кушинг	cushing
студенина	coldness
детински	childish
диализа	dialysis
тионвил	thionville
фуджисаки	fujisaki
папая	papaya
дължими	due
рийбок	reebok
баратеон	baratheon
дайджест	digest
съобщени	communicated
сеизмолог	seismologist
ледерер	lederer
сиснерос	cisneros
пакърс	packers
зао	zhao
маринели	marinelli
геди	geddy
лаконичен	laconic
каази	khasi
конспиратори	conspirators
замъглено	blurry
замъглено	blurred
триадите	triads
рукър	rooker
ротман	rothman
раймонди	raimondi
швагер	schwager
кунинг	kooning
сада	sada
редмейн	redmayne
аплодират	applauding
хайко	heiko
мароканците	moroccans
дженкинсън	jenkinson
гликопротеини	glycoproteins
гарин	garin
наблюдаеми	observable
тору	toru
пулави	puławy
мирабо	mirabeau
сънчо	sandman
хроникьори	chroniclers
рахул	rahul
гроувс	groves
хула	hula
скалпел	scalpel
надф+	nadp+
танин	tannin
проверяващият	verifier
синин	xining
уинууд	winwood
трюдо	trudeau
нити	nitti
мусевени	museveni
чинчила	chinchilla
микроикономиката	microeconomics
фернандел	fernandel
нади	nadi
франкавила	francavilla
осорно	osorno
етербек	etterbeek
покълване	sprouting
кърпичка	tissue
кърпичка	handkerchief
цикада	cicada
аранго	arango
боуман	bowman
лера	lera
лаик	layman
четириноги	quadrupeds
сарпедон	sarpedon
рубеола	rubella
обирджии	robbers
дешифрира	decipher
дешифрира	deciphered
сурабая	surabaya
рокроа	rocroi
первез	pervez
фумио	fumio
метамфетамин	methamphetamine
метамфетамин	meth
соръм	sorum
перикарда	pericardium
подли	sneaky
мизрахи	mizrahi
селестин	celestine
остерман	osterman
кълвър	culver
флагстад	flagstad
септа	septa
палците	thumbs
франкел	frankel
бордей	brothel
преразпределя	redistributed
коулун	kowloon
тайджи	taiji
наст	nast
асахи	asahi
микрочип	microchip
неизследвана	unexplored
неизследвана	uncharted
конфигуриран	configured
артезиански	artesian
гостенка	guest
джоя	gioia
егоистично	selfish
хитин	chitin
смг	smg
дорзално	dorsally
боланьо	bolaño
парламентарист	parliamentarian
овд	ats
захер	sacher
нефтохимическата	petrochemical
куфара	suitcase
томис	tomis
портола	portolá
мисула	missoula
канда	kanda
рокфорд	rockford
алмавива	almaviva
минбар	minbar
сасаки	sasaki
аиша	aisha
аиша	ayesha
репо	repo
репо	repurchase
уче	uche
усуи	usui
идан	idan
негативизъм	negativity
отпътуване	departure
зимбалист	zimbalist
епигенетичен	epigenetic
мейфеър	mayfair
спрингър	springer
дънбартъншър	dunbartonshire
роксет	roxette
аларма	alarms
аларма	alarm
даула	dawla
глиф	glyph
маняни	magnani
писалки	pens
ландън	landon
разкъсвания	lacerations
разкъсвания	laceration
лихвар	shylock
ламела	lamela
маджун	putty
ревнива	jealous
експулсиране	expulsion
кевлар	kevlar
лектър	lecter
депортират	deport
джейнс	jaynes
хеминг	hemming
вложителите	depositors
фушими	fushimi
дьомонжо	demongeot
багапш	bagapsh
нотариални	notarial
пател	patel
масааки	masaaki
ендре	endre
паталипутра	pataliputra
силвестро	silvestro
роузбъри	rosebery
масахиро	masahiro
белафонте	belafonte
пластилин	plasticine
болкоуспокояващи	painkillers
опишете	describe
маклин	macklin
кушанската	kushan
ингълс	ingalls
сръчен	handy
мичио	michio
люин	llewyn
репортерът	reporter
олдън	alden
лупе	lupe
елфически	elvish
афала	bottlenose
рейка	reika
китамура	kitamura
олберс	olbers
пестелив	frugal
интонации	intonations
изключителност	exclusivity
халмстадс	halmstads
угояване	fattening
хънтли	huntley
пуловер	sweater
хеда	hedda
макюън	mcewan
стенбок	stenbock
мурило	murillo
галеони	galleons
шенген	schengen
опл	apl
аделин	adeline
отегчава	bores
елефсън	ellefson
агонист	agonist
милграм	milgram
кавалини	cavallini
йорга	iorga
пирани	piranhas
пирани	piranha
мсл	msl
макавой	mcavoy
бросар	brossard
акробатичен	acrobatic
перхлорат	perchlorate
инвазивен	invasive
моси	mossi
компреси	compresses
хайбъри	highbury
непоколебима	unwavering
ентебе	entebbe
бучки	lumps
йорген	jørgen
йорген	jorgen
еднокопитни	equidae
еднокопитни	equine
канисарес	cañizares
избегна	dodged
лудории	pranks
лудории	antics
хемпстед	hempstead
кочин	cochin
неолиберализма	neoliberalism
джъмбо	jumbo
капрони	caproni
хамбургери	hamburger
хамбургери	hamburgers
чесна	cessna
моноцити	monocytes
новоселич	novoselic
етв	etb
задействана	triggered
оркус	orcus
кюсак	cusack
зониране	zoning
херне	herne
емерик	emerick
ногайци	nogais
гучи	gucci
битлис	bitlis
чиаки	chiaki
лукаку	lukaku
плета	knit
накриво	askew
петдесетата	fiftieth
згожелец	zgorzelec
ходъл	hoddle
гласувахме	voted
заклещен	pinned
заклещен	stuck
пешеходец	pedestrian
анкер	anker
кецове	sneaker
кецове	sneakers
отклонен	diverted
детерминанта	determinant
дроувър	drover
констатации	findings
бронхиална	bronchial
клише	cliche
