les	the
écart	variance
écart	gap
montré	shown
montré	showed
montré	demonstrated
rupture	breakup
rupture	breaking
rupture	rupture
rupture	break
vague	vague
vague	wave
das	das
décor	decoration
décor	decor
maintien	retention
signal	signal
placée	placed
poitiers	poitiers
otto	otto
steven	steven
suicide	suicide
accords	agreements
accords	chords
margaret	margaret
refus	refusal
refus	rejection
refus	denial
périodes	periods
ter	ter
mentionné	mentioned
hollande	netherlands
hollande	holland
ier	ier
indiquer	indicate
crédit	credit
xvi	xvi
librairie	bookshop
librairie	library
librairie	bookstore
audio	audio
vosges	vosges
fuite	leak
fuite	leakage
fuite	escape
dôme	dome
dôme	dôme
associée	partner
associée	associated
associée	associate
reproduction	breeding
reproduction	reproduction
christianisme	christian
christianisme	christianity
parcs	parks
entendu	heard
signifiant	meaning
hasard	random
hasard	coincidence
hasard	chance
hasard	hasard
dispositif	device
habitant	inhabitant
acier	steel
réélu	reelected
traditions	traditions
traditions	tradition
formant	forming
générique	generic
générique	credits
civilisation	civilization
civilisation	civilisation
consacre	dedicates
consacre	devotes
occuper	occupy
réellement	truly
réellement	really
silence	silence
admis	admitted
verts	greens
détruite	destroyed
isère	isère
raoul	raoul
définit	define
définit	defines
publier	post
publier	publishing
publier	publish
arguments	arguments
arguments	argument
contribue	contributes
lait	milk
institute	institute
parisien	parisien
parisien	parisian
matt	matt
antenne	aerial
antenne	antenna
charbon	coal
charbon	charcoal
léopold	léopold
léopold	leopold
éponyme	eponymous
maxi	max
maxi	maxi
archéologie	archeology
archéologie	archaeology
agir	acting
agir	act
financement	financing
financement	funding
financement	finance
financement	fundraising
uefa	uefa
soutenir	supporting
traducteur	translator
traducteur	translators
ambassade	embassy
miami	miami
propositions	proposals
propositions	propositions
dur	tough
dur	hard
dur	badass
dénomination	name
dénomination	designation
dénomination	denomination
constante	constant
inclus	included
two	two
montant	amount
journalistes	reporters
journalistes	journalists
légère	slight
légère	light
légère	mild
légère	lightweight
incluant	including
miguel	miguel
marbre	marble
sicile	sicily
trait	trait
clients	customers
clients	clients
souvenirs	memories
souvenirs	memory
souvenirs	souvenirs
étendue	extended
bad	bad
insectes	insects
insectes	bugs
insectes	insect
prisonnier	prisoner
prisonnier	inmate
edmond	edmund
edmond	edmond
interdiction	prohibition
interdiction	ban
transition	transition
transition	transitional
durable	sustainable
durable	durable
mar	mar
intelligence	intelligence
précédents	precedents
précédents	previous
photographies	photographs
photographies	photos
payer	paying
payer	pay
formée	formed
libéré	liberated
libéré	released
libéré	freed
chaleur	heat
chaleur	warmth
catalogne	catalonia
blog	blog
square	square
ingénieurs	engineers
municipales	municipal
indonésie	indonesia
chaussée	chaussée
chaussée	carriageway
chaussée	causeway
chaussée	pavement
variétés	varieties
urgence	urgency
urgence	emergency
qualifie	qualifies
passent	pass
loisirs	recreation
loisirs	leisure
lambert	lambert
liquide	liquid
capacités	capacities
capacités	capacity
capacités	capabilities
gary	gary
havre	havre
officiels	official
officiels	officials
présidents	presidents
présidents	chairpersons
présidents	chairmen
femelle	female
néerlandaise	dutch
étages	floors
beauté	beauty
indépendants	independent
indépendants	independents
achat	purchase
achat	buy
achat	purchasing
achat	buying
camps	camps
camps	camp
marques	brands
marques	marques
marques	trademarks
marques	marks
boulogne	boulogne
réponses	responses
réponses	answers
réponses	replies
admin	admin
gallo	gallo
solutions	solutions
inauguré	inaugurated
gaulle	gaulle
rev	rev
apparaître	appearing
apparaître	appear
traiter	treat
graves	serious
graves	severe
graves	graves
cuba	cuba
testament	testament
attaquer	attack
attaquer	attacking
prévue	planned
contribuer	contributing
contribuer	contribute
seize	sixteen
décoration	decoration
décoration	decorating
fermé	closed
développée	developed
alphabet	alphabet
jordan	jordan
supplémentaire	additional
supplémentaire	extra
supplémentaire	supplementary
supplémentaire	supplemental
schéma	diagram
schéma	pattern
schéma	schema
contribué	contributed
campus	campus
représentée	represented
pie	pius
pie	pie
pie	magpie
dis	say
dis	dis
vues	views
resté	stayed
resté	remained
solide	solid
philip	philip
fiat	fiat
masculine	masculine
charges	charges
charges	loads
bureaux	offices
bureaux	office
atmosphère	atmosphere
réelle	real
ajout	addition
ajout	adding
ajout	add
ajout	added
réception	receipt
réception	reception
dave	dave
mourir	die
mourir	dying
financier	financial
personnelles	personal
nelson	nelson
témoin	witness
conte	tale
conte	conte
règlement	regulations
règlement	regulation
shorts	shorts
horreur	horror
manifeste	manifesto
manifeste	manifest
pirates	pirates
pirates	hackers
pirates	pirate
fenêtre	window
occident	west
reich	reich
assaut	assault
délégation	delegation
acquisition	acquisitions
acquisition	acquisition
inclut	include
inclut	includes
évènements	events
défini	defined
clés	keys
clés	key
certainement	certainly
certainement	definitely
revues	magazines
revues	journals
morale	moral
morale	morals
morale	morality
préfère	prefers
préfère	prefer
nobel	nobel
natale	natale
adultes	adults
adultes	adult
spectacles	performances
spectacles	shows
voisine	neighbour
voisine	neighbor
emblème	emblem
alternative	alternative
littéralement	literally
trace	trace
ours	bears
ours	bear
portraits	portraits
wild	wild
limité	limited
limité	restricted
chevaliers	knights
chevaliers	chevaliers
chevaliers	knight
bla	blah
bla	bla
loir	loir
normes	standards
navale	navale
navale	naval
navale	shipbuilding
récits	tales
pauvres	poor
refuge	refuge
nourriture	food
participant	participating
participant	contestant
participant	participant
concerné	concerned
facteurs	factors
balle	ball
balle	bullet
dynamique	dynamics
dynamique	dynamic
partenaire	partner
ross	ross
boris	boris
branches	branches
démission	resigned
démission	resignation
démission	resign
aragon	aragón
aragon	aragon
batailles	battles
assassiné	murdered
assassiné	assassinated
alpin	alpin
alpin	alpine
illustré	illustrated
colin	colin
management	management
consulter	consult
zéro	zero
atp	atp
gironde	gironde
intéressant	interesting
remix	remix
remix	remixes
biais	bias
fra	fra
fra	eng
identique	identical
identique	same
clôture	closure
clôture	closing
clôture	fence
cheveux	hair
varie	vary
varie	varies
fournit	provides
traités	treaties
traités	processed
respecter	respecting
respecter	respect
apparemment	apparently
bbc	bbc
trio	threesome
trio	trio
communistes	communists
communistes	communist
lourd	heavy
sérieux	seriousness
sérieux	serious
sérieux	seriously
obligatoire	obligatory
obligatoire	required
obligatoire	mandatory
obligatoire	compulsory
dordogne	dordogne
fermée	closed
moore	moore
reconnue	recognised
reconnue	acknowledged
reconnue	recognized
explosion	blast
explosion	explosion
honoré	honoured
honoré	honored
honoré	honoré
augmente	increases
existait	existed
esclaves	slave
esclaves	slaves
médecins	physicians
médecins	doctors
nathalie	natalie
nathalie	nathalie
quentin	quentin
désir	desire
désir	longing
désir	lust
grégoire	gregory
grégoire	grégoire
physiques	physical
culturels	cultural
sec	dry
sec	sec
divisé	divided
indice	index
indice	clue
indice	hint
comtesse	countess
paysans	peasants
parisienne	parisienne
parisienne	parisian
complexes	complexes
complexes	complex
noyau	kernel
noyau	nucleus
noyau	core
germanique	germanic
santiago	santiago
flux	stream
flux	flow
flux	flows
flux	flux
courants	currents
sportifs	athletes
forts	strong
forts	forts
ohio	ohio
familiale	family
motifs	motives
lisbonne	lisbon
évidence	obvious
fleur	blossom
fleur	flower
fleur	fleur
dizaines	tens
dizaines	dozens
dizaines	dozen
séance	session
turc	turkish
charentes	charentes
réserves	reservations
réserves	reserves
tirer	shoot
tirer	pull
tirer	shooting
navarre	navarre
navarre	navarra
hambourg	hamburg
envoyer	send
morgan	morgan
définir	set
définir	defining
définir	define
oblast	oblast
micro	micro
micro	microphone
micro	mic
oriental	oriental
oriental	eastern
maría	maria
wilaya	wilaya
géant	giant
consul	consul
lourdes	lourdes
logiciels	software
paradis	heaven
paradis	paradise
relégué	relegated
ian	ian
marqués	marked
édifices	buildings
anjou	anjou
entendre	hear
entendre	hearing
tempête	tempête
tempête	storm
tempête	tempest
abréviations	abbreviations
constantin	constantin
constantin	constantine
constantin	konstantin
embouchure	mouth
embouchure	mouthpiece
embouchure	embouchure
bonheur	bonheur
bonheur	happiness
moine	monk
moine	moine
arm	arm
négociations	negotiation
négociations	negotiating
négociations	negotiations
oliver	oliver
bâle	basel
congrégation	congregation
conclusion	concluding
conclusion	conclusion
nîmes	nîmes
franck	frank
franck	franck
stockholm	stockholm
accent	accent
efficacité	efficiency
efficacité	effectiveness
efficacité	efficacy
cuivre	copper
cuivre	brass
per	per
concile	synod
cents	cents
ferrari	ferrari
considérés	considered
apostolique	apostolic
grosse	big
grosse	grosse
viande	meat
viande	meats
indiqué	indicated
communications	communications
romancier	novelist
probable	likely
probable	probable
ken	ken
escalier	stairway
escalier	staircase
escalier	stair
escalier	stairs
diable	devil
diable	diable
argentin	argentinean
argentin	argentinian
argentin	argentine
récupérer	retrieve
récupérer	recover
récupérer	reclaim
herbert	herbert
berne	bern
berne	berne
roberto	roberto
chante	sing
chante	sings
jerry	jerry
talent	talent
invités	guests
invités	guest
natation	swim
natation	swimming
apprendre	learning
apprendre	learn
sols	soil
sols	floors
sols	flooring
sols	soils
détruire	destroying
détruire	destroy
ardenne	ardennes
ardenne	ardenne
castille	castile
castille	castilla
castille	castille
client	customer
client	client
syndrome	syndrome
restes	remains
restes	leftovers
prêtres	priests
alcool	alcohol
elena	elena
elena	yelena
passages	crossings
passages	passages
passages	passageways
centaine	hundred
centaine	hundreds
inspiration	inspiration
retiré	removed
retiré	withdrawn
sombre	dark
lourds	heavy
habituellement	usually
habituellement	typically
vainqueurs	winners
vainqueurs	victors
nécessite	requires
nécessite	require
coordonnées	coordinates
dead	dead
racine	root
racine	roots
racine	racine
fidèle	faithful
fidèle	loyal
fidèle	fidèle
lecteurs	readers
roux	redhead
roux	rufous
roux	roux
roux	red
roux	ginger
illustration	illustration
intégrer	integrate
intégrer	embed
intégrer	integrating
écologie	ecology
forcément	necessarily
spécialistes	specialists
ajouté	added
ultime	ultimate
pseudo	username
pseudo	nickname
pseudo	pseudo
constructions	constructions
accompagne	accompanies
variations	variations
variations	variation
descente	descent
descente	downhill
remplacée	replaced
magasin	shop
magasin	store
landes	landes
neuve	newfoundland
punk	punk
sucre	sucre
sucre	sugar
manifestation	protest
manifestation	demonstration
manifestation	manifestation
installée	installed
gold	gold
cite	cite
cite	quote
symphonie	symphony
vêtements	apparel
vêtements	clothing
vêtements	clothes
adulte	adult
adulte	adults
explication	explanation
différences	differences
biographique	biographical
biographique	biographique
vendus	sold
trad	trad
considérer	consider
variante	variant
variante	variation
redirection	redirect
redirection	redirection
redirection	redirecting
tomber	falling
tomber	fall
roches	rocks
stone	stone
entité	entity
aérien	aerial
aérien	air
duchesse	duchess
abraham	abraham
couvert	covered
couvert	overcast
précédemment	previously
délégué	delegated
délégué	delegate
cahiers	notebooks
cahiers	booklets
cahiers	cahiers
logement	accommodation
phases	phases
tribus	tribes
vraie	real
vraie	true
astronome	astronomer
graveur	engraver
graveur	burner
contemporains	contemporary
régionaux	regional
wikimedia	wikimedia
battant	flying
battant	beating
carter	carter
francfort	frankfurt
flèche	flèche
flèche	arrow
circonscriptions	constituencies
experts	experts
attentat	attack
attentat	bombing
arles	arles
colorado	colorado
feuille	leaf
feuille	sheet
difficiles	hard
difficiles	difficult
coupes	cuts
coupes	cups
douce	sweet
douce	gentle
douce	soft
remarquables	notable
remarquables	remarkable
remarquables	outstanding
contraint	forced
dep	dep
michigan	michigan
descendants	descendents
descendants	descendants
khan	khan
indre	indre
quasiment	almost
quasiment	virtually
quasiment	practically
finlandais	finnish
finlandais	finns
intervenir	intervening
intervenir	intervene
enfer	hell
districts	districts
inutile	useless
inutile	unnecessary
déchets	waste
déchets	wastes
comique	comique
comique	comedian
comique	comic
comique	comedy
bell	bell
doté	endowed
manuscrits	scrolls
manuscrits	manuscript
manuscrits	manuscripts
matières	materials
atlanta	atlanta
essence	petrol
essence	essence
essence	gasoline
séminaire	seminary
séminaire	seminar
fins	endings
administratives	administrative
provenance	provenance
vancouver	vancouver
orthographe	spelling
orthographe	spell
lucas	lucas
biologie	biology
massachusetts	massachusetts
essayer	try
essayer	trying
marchés	markets
cellule	cell
fou	insane
fou	crazy
fou	mad
accepter	accepting
accepter	accept
heinrich	heinrich
coréen	korean
électorale	electoral
destinés	destined
courage	courage
courage	bravery
moulins	windmills
moulins	mills
moulins	moulins
humour	humor
humour	humour
banques	banks
banques	banking
banques	bank
nommés	named
nommés	appointed
justement	precisely
battre	beat
battre	beating
clavier	keyboard
norvégien	norwegian
cologne	cologne
positif	positive
positif	positives
minnesota	minnesota
compléter	complement
plume	feather
plume	plume
plume	pen
plume	quill
alimentaire	food
démarche	approach
démarche	gait
paysages	landscapes
paysages	paysages
paysages	landscape
barry	barry
kansas	kansas
dissolution	dissolution
dissolution	dissolving
grève	strike
marchandises	goods
marchandises	freight
marchandises	merchandise
qualités	qualities
fichiers	files
patrice	patrice
pratiquement	almost
pratiquement	virtually
pratiquement	practically
disparue	disappeared
quatorze	fourteen
visibles	visible
arménie	armenia
norman	norman
tirant	pulling
allier	allier
xviie	seventeenth
leipzig	leipzig
dites	say
fernand	fernand
bonaparte	bonaparte
promouvoir	promote
promouvoir	promoting
observations	remarks
observations	observations
observations	comments
rural	rural
codes	codes
warner	warner
récente	recent
malade	ill
malade	sick
arena	arena
imprimerie	printing
évaluer	assess
évaluer	evaluate
évaluer	evaluating
voulu	wanted
réduite	reduced
perspective	prospect
perspective	outlook
perspective	perspective
garçons	boys
edgar	edgar
doctrine	doctrine
walt	walt
militant	militant
militant	activist
tourner	turn
tourner	rotate
tourner	spin
impérial	imperial
sultan	sultan
abandonne	abandon
liban	liban
liban	lebanon
calédonie	caledonia
routier	road
hermann	hermann
hermann	herman
sociologie	sociology
messages	messages
ballet	ballet
accusé	accused
accusé	defendant
ernst	ernst
connait	knows
effort	effort
affecté	assigned
affecté	affected
stuart	stuart
implique	implies
jette	jette
index	index
index	indexes
entend	hears
veulent	want
téléphone	phone
téléphone	telephone
documentation	documentation
enregistre	record
bouche	lips
bouche	mouth
bouche	mouths
queen	queen
hiérarchie	hierarchy
lyonnais	lyonnais
lyonnais	lyon
lyonnais	lyons
blessure	injury
blessure	wound
équateur	equator
équateur	ecuador
fine	fine
bourgeois	bourgeois
statues	statues
anneau	ring
chambres	bedrooms
chambres	rooms
chambres	room
youtube	youtube
xii	xii
pire	worst
pire	worse
profite	enjoy
terminus	terminus
onde	wave
retourner	return
abc	abc
exposé	exposed
définie	defined
masque	mask
combattre	combat
combattre	fight
ouvrier	worker
gloire	fame
gloire	glory
basses	low
archive	archive
protégé	protected
tâche	task
monter	mount
apparait	appears
fidèles	loyal
fidèles	faithful
causes	causes
papillon	butterfly
papillon	moth
papillon	papillon
comparaison	comparison
comparaison	compare
panneaux	billboards
panneaux	panels
panneaux	signs
préparer	preparing
préparer	prepare
vendée	vendée
illustre	illustrates
illustre	illustrious
automatiquement	automatically
accepté	agreed
accepté	accepted
pousse	push
pousse	grows
luigi	luigi
mondiaux	global
grant	grant
globe	globe
procureur	prosecutor
ardennes	ardennes
médicale	medical
atlas	atlas
caisse	caisse
génétique	genetic
génétique	genetics
ballon	balloon
ballon	ball
ballon	ballon
endroits	places
choc	shock
ondes	vibes
ondes	airwaves
ondes	waves
gérer	managing
gérer	manage
romantique	romance
romantique	romantic
frappe	strike
frappe	hits
philippines	philippines
philippines	philippine
quotidienne	daily
islamique	islamic
entouré	surrounded
anonyme	anonymous
anonyme	anonyme
applique	applies
assurance	insurance
audience	audience
audience	hearing
phil	phil
helsinki	helsinki
manager	manager
espère	hope
lawrence	lawrence
cinématographique	cinematographic
cinématographique	cinematic
unesco	unesco
littoral	littoral
littoral	coastline
littoral	coastal
danny	danny
module	module
enterré	buried
bonus	bonus
bonus	bonuses
théories	theory
théories	theories
hot	hot
éliminatoires	playoff
éliminatoires	playoffs
disant	saying
uci	uci
diversité	diversity
rocher	boulder
rocher	rocher
garnison	garrison
résoudre	solving
résoudre	resolve
résoudre	solve
résoudre	resolving
résistant	resistant
résistant	resilient
résistant	resistance
islande	iceland
janeiro	janeiro
macédoine	macedonia
sculptures	sculpture
sculptures	sculptures
investissement	investing
investissement	investment
investissement	investments
absolument	absolutely
incident	incident
chêne	oak
transformé	transformed
concerto	concerto
adversaires	adversaries
adversaires	opponents
privés	private
compagnon	companion
chroniques	chronicle
chroniques	chronic
chroniques	chroniques
chroniques	chronicles
tue	kills
tue	kill
paolo	paolo
radical	radical
partenariat	partnership
entrées	entries
entrées	starters
stratégique	strategic
réfugiés	refugee
réfugiés	refugees
berger	berger
berger	shepherd
cache	cache
cache	hide
cache	hides
égale	equal
égale	equals
œufs	eggs
œufs	egg
tentatives	attempted
tentatives	attempts
particularité	peculiarity
particularité	particularity
emma	emma
blanches	white
miles	miles
demandes	applications
demandes	requests
distinguer	distinguish
distinguer	distinction
distinguer	distinguishing
doublé	doubled
boxe	boxing
pair	peer
pair	pair
industriels	industrial
tarn	tarn
compagnons	companions
challenge	challenge
adolphe	adolph
adolphe	adolphe
adolphe	adolf
serpent	snake
serpent	serpent
chimiques	chemical
chimiques	chemicals
jeudi	thursday
livret	booklet
livret	libretto
média	media
noires	black
noires	noires
georg	georg
individuelle	individually
individuelle	individual
parker	parker
métropolitaine	metropolitan
isaac	isaac
foyer	foyer
foyer	fireplace
comtes	counts
comtes	earls
invite	prompt
invite	invite
invite	invites
anges	angels
anges	angel
rencontrer	meet
étang	pond
étang	étang
attente	waiting
virginia	virginia
restant	remaining
rassemble	gathers
symboles	symbols
symboles	symbol
vols	flights
voûte	vault
voûte	arch
murray	murray
méridionale	southern
racines	root
racines	roots
houston	houston
accueilli	hosted
fréquente	frequent
équipé	equipped
feux	fires
feux	lamps
parfait	perfect
roumain	romanian
affluents	tributaries
mali	mali
repos	rest
gardes	guards
gardes	gardes
gardes	guard
gand	ghent
gand	gent
gand	gand
évolué	evolved
romane	romanesque
vents	winds
vents	wind
rap	rap
circulaire	circular
vive	vive
fribourg	freiburg
fribourg	fribourg
décennies	decades
assistance	assistance
assistance	support
uruguay	uruguay
esthétique	aesthetics
esthétique	aesthetic
suzanne	suzanne
coloniale	colonial
adams	adams
permanente	permanent
wayne	wayne
malte	malta
spider	spider
ahmed	ahmed
anton	anton
spéciaux	specials
spéciaux	special
citation	quote
citation	citation
citation	quotation
loiret	loiret
républicains	republican
républicains	republicans
indiens	indians
indiens	indian
gallery	gallery
appliquer	apply
traditionnellement	traditionally
tournant	rotating
tournant	turning
âges	age
âges	ages
offrir	offering
offrir	offer
gridcolor	gridcolor
crédité	credited
tests	tests
tests	testing
neutralité	neutrality
neutralité	neutral
sépare	separates
suisses	swiss
bière	beer
bière	beers
arr	arr
faibles	weak
faibles	low
arnold	arnold
élue	elected
julia	julia
industries	industries
destin	destiny
destin	fate
destin	destin
angel	angel
précédentes	previous
archéologiques	archeological
archéologiques	archaeological
invention	invention
ottawa	ottawa
podium	podium
professeurs	professors
professeurs	teachers
professeurs	faculty
emplois	employment
emplois	jobs
occupée	busy
occupée	occupied
confusion	confusion
confusion	confusing
paroisses	parishes
clergé	clerics
clergé	clergy
spécialement	specifically
spécialement	specially
spécialement	especially
mosquée	mosque
personnellement	personally
étrange	strange
étrange	weird
étrange	odd
étrange	bizarre
crimes	crimes
éteint	extinct
éteint	extinguished
autrichienne	austrian
nobles	noble
nobles	nobles
exprimer	express
exprimer	expressing
vendre	sell
vendre	selling
maintenance	maintenance
vicomte	vicomte
vicomte	viscount
session	session
marshall	marshall
sorbonne	sorbonne
lang	lang
vallées	valleys
indienne	indian
inc	inc
just	just
suites	suites
alentours	surroundings
inauguration	inauguration
contrôler	control
contrôler	controlling
pietro	pietro
chœurs	chorus
chœurs	choir
chœurs	choirs
colons	colonists
colons	settlers
ferrand	ferrand
brésilienne	brazilian
arsenal	arsenal
adrien	adrien
adrien	adrian
larry	larry
majoritairement	predominantly
spéciales	specials
spéciales	special
récentes	recent
policiers	policemen
policiers	police
armement	arming
armement	armament
armement	weapons
armement	armaments
armement	weaponry
exprime	expresses
ailier	wing
ailier	winger
off	off
mayenne	mayenne
marion	marion
robe	dress
golf	golf
baker	baker
normalement	normally
jay	jay
mystère	mystery
stewart	stewart
phénomènes	phenomena
sint	sint
similaires	similar
sage	wise
sage	sage
vaisseaux	ships
vaisseaux	vessels
béton	concrete
lions	lions
idéal	ideal
lionel	lionel
particules	particles
particules	particulates
particules	particle
écurie	stable
baby	baby
soprano	soprano
kennedy	kennedy
harris	harris
shakespeare	shakespeare
masters	masters
refusé	denied
refusé	rejected
refusé	declined
refusé	refused
coureurs	racers
coureurs	riders
coureurs	runners
extraits	extracts
extraits	extract
extraits	excerpts
rencontré	met
cadet	cadet
triomphe	triumphs
triomphe	triumph
tribune	tribune
reconnaît	recognizes
reconnaît	acknowledges
reconnaît	recognises
hip	hip
lightgrey	lightgrey
down	down
pau	pau
mineurs	minors
mineurs	miners
dei	dei
commis	clerks
commis	clerk
commis	committed
faciliter	facilitating
faciliter	facilitate
montrant	showing
physicien	physician
physicien	physicist
immense	immense
immense	huge
bobby	bobby
opposant	opponent
dangereux	dangerous
dangereux	hazardous
dangereux	unsafe
modes	modes
modes	fashions
utilité	usefulness
utilité	utility
fief	fief
adoption	adoption
lignée	lineage
lignée	bloodline
robinson	robinson
usines	factories
panneau	billboard
panneau	sign
panneau	panel
pomme	apple
inscriptions	inscriptions
inscriptions	registrations
messieurs	gentlemen
nil	nil
nil	nile
rosa	rosa
bologne	bologna
seed	seed
justification	justification
justification	rationale
saga	saga
salvador	salvador
reconnaître	acknowledge
reconnaître	recognize
reconnaître	recognizing
reconnaître	recognise
reconnaître	recognising
principauté	principality
volant	flying
textcolor	textcolor
dents	teeth
dents	tooth
australienne	aussie
australienne	australian
may	may
algérien	algerian
tommy	tommy
richesse	riches
richesse	wealth
richesse	richness
acquiert	acquires
ports	harbours
ports	ports
indes	india
terry	terry
mardi	tuesday
sprint	sprint
infrastructures	infrastructure
infrastructures	infrastructures
exploration	exploration
travaillant	working
matthew	matthew
cerveau	brain
cerveau	brains
fabrique	factory
fabrique	manufactures
voter	vote
voter	voting
décède	dies
diplomate	diplomat
diplomate	diplomatic
maternelle	maternal
maternelle	kindergarten
maternelle	preschool
relatif	relative
journées	days
sommets	summits
sommets	peaks
dramaturge	playwright
urbaines	urban
écologique	ecological
joan	joan
collaborateur	collaborator
collaborateur	contributor
réside	resides
profondément	profoundly
profondément	deeply
sentiment	feeling
sentiment	sentiment
théodore	theodore
théodore	théodore
architectes	architect
architectes	architects
transformer	transforming
transformer	transform
médical	medical
publiées	published
habitude	habit
modeste	humble
modeste	modest
modeste	modeste
interface	interface
fantôme	ghost
fantôme	phantom
animé	animate
animé	animated
animé	anime
animé	lively
ludwig	ludwig
marchands	merchants
dérivé	derivative
dérivé	derived
marcus	marcus
ottoman	ottoman
universal	universal
conservée	conserved
imaginaire	fantasy
imaginaire	imaginary
microsoft	microsoft
lens	lens
bucarest	bucharest
passée	past
interventions	speeches
interventions	interventions
collectivités	communities
témoignage	testimonial
témoignage	testimony
nage	swim
arizona	arizona
nuls	null
décrite	described
satellites	satellites
mâles	males
wrestling	wrestling
commerciales	commercial
resta	remained
circonstances	circumstance
circonstances	circumstances
chants	chants
chancelier	chancellor
gratte	itchy
gratte	skyscraper
désignation	designation
heart	heart
déclin	decline
déclin	declining
thermique	thermal
thermique	heat
énorme	huge
énorme	enormous
réformes	reform
réformes	reforms
pôles	poles
partenaires	partners
partenaires	partner
tombeau	tomb
bruit	noise
tchécoslovaquie	czechoslovakia
devise	currency
devise	motto
universel	universal
finir	finish
annie	annie
mercredi	wednesday
limiter	restrict
limiter	limit
limiter	limiting
sons	sounds
sons	sons
circuits	circuits
circuits	tours
mono	mono
clinique	clinic
clinique	clinical
pennsylvanie	pennsylvania
équation	equation
tenté	attempted
tenté	tempted
tenté	tried
gouvernements	government
gouvernements	governments
cirque	cirque
cirque	circus
dépit	spite
eddie	eddie
progression	progress
progression	progression
cooper	cooper
intégrée	integrated
intégrée	embedded
vichy	vichy
tendances	trends
dick	dick
remplaçant	replacing
remplaçant	substitute
remplaçant	replacement
électeurs	electorate
électeurs	electors
électeurs	voter
électeurs	voters
simone	simone
thompson	thompson
variantes	variants
variantes	variations
aéronautique	aeronautics
aéronautique	aeronautical
aéronautique	aerospace
aéronautique	aviation
rochelle	rochelle
aigle	eagle
aigle	aigle
salariés	employees
namur	namur
suspension	suspension
royaumes	realms
royaumes	kingdoms
pen	pen
gravure	engraving
gravure	etching
gravure	burning
corriger	correction
corriger	correct
rangs	ranks
rangs	rows
comprends	understand
flag	flag
prière	prayer
dallas	dallas
xvie	xvie
xvie	sixteenth
xvie	xvi
nationalités	nationality
nationalités	nationalities
colonisation	colonisation
colonisation	colonization
pablo	pablo
appeler	call
appeler	calling
fameux	famous
religions	religions
officielles	official
volontaire	voluntary
volontaire	volunteer
lloyd	lloyd
chaud	hot
chaud	warm
fans	fans
aus	aus
adjectifs	adjectives
attraction	attraction
poètes	poets
poètes	poet
tri	tri
tri	sorting
abandonner	abandon
abandonner	discard
abandonner	abort
abandonner	quit
colère	anger
colère	angry
colère	wrath
colère	rage
cruz	cruz
dépasse	exceeds
réactions	reactions
symbolique	symbolism
symbolique	symbolic
attendant	waiting
louvain	leuven
louvain	louvain
transforme	transform
transforme	transforms
patricia	patricia
races	breeds
way	way
renaud	renaud
renaud	reginald
león	león
león	leon
armé	armed
graham	graham
digital	digital
sensible	sensitive
artistiques	artistic
compositions	compositions
walker	walker
vertu	vertu
vertu	virtue
rhénanie	rhineland
planches	boards
planches	planks
planches	planches
divisée	divided
rassemblement	gathering
rassemblement	rally
messe	messe
messe	mass
jugé	judged
jennifer	jennifer
con	con
obligation	obligation
abri	shelter
considérable	considerable
croit	believes
franklin	franklin
palestine	palestine
chiens	chiens
chiens	dogs
chiens	dog
collabore	collaborate
collabore	collaborates
rédigé	redacted
foule	mob
foule	crowds
foule	crowd
suppose	guess
suppose	suppose
suppose	assumes
priori	priori
bryan	bryan
impliquant	implicating
impliquant	implying
impliquant	involving
registre	register
registre	registry
extraction	extraction
berry	berry
froide	cold
kurt	kurt
eva	eva
préciser	specify
mécanisme	mechanism
angoulême	angoulême
ensembles	ensembles
ensembles	sets
mentionne	mentions
séville	seville
geneviève	geneviève
geneviève	genevieve
bulgare	bulgarian
engager	hire
ordonnance	ordinance
ordonnance	prescription
morbihan	morbihan
proprement	cleanly
soul	soul
avancée	advance
avancée	advanced
mrs	mrs
alpha	alpha
abus	abuse
abus	abuses
tube	tube
miroir	mirror
acheter	purchase
acheter	buy
lumières	lumières
lumières	lights
alberta	alberta
observer	observe
observer	observing
rick	rick
primaires	primaries
primaires	primary
hongroise	hungarian
descendant	descending
descendant	descendant
magie	magic
fromage	cheese
fromage	fromage
exécuté	executed
indiana	indiana
estimé	estimated
dut	dut
conjoint	spouse
turque	turks
turque	turkish
aussitôt	immediately
chaire	pulpit
trinité	trinity
trinité	trinidad
traduire	translating
traduire	translate
identifier	identifying
identifier	identify
éditeurs	publishers
éditeurs	editors
nov	nov
protocole	protocol
tirage	draw
tirage	drawing
éthiopie	ethiopia
éthiopie	ethiopian
galaxie	galaxie
galaxie	galaxy
blessures	injury
blessures	injuries
blessures	wounds
jacqueline	jacqueline
batteur	drummer
batteur	batter
roues	wheel
roues	wheels
stefan	stefan
allan	allan
harold	harold
vidéos	video
vidéos	videos
pauvre	poor
confirmé	confirmed
enseignants	teachers
émis	issued
émis	emitted
copenhague	copenhagen
rayonnement	radiation
ordinaire	regular
ordinaire	ordinary
marines	marines
gênes	genoa
alto	alto
alto	viola
sky	sky
sergent	sarge
sergent	sergeant
yyy	yyy
retard	late
retard	delays
retard	delayed
retard	delay
maxime	max
maxime	maxine
maxime	maxime
maxime	maxim
cleveland	cleveland
suédoise	swedish
rebelles	rebels
rebelles	rebel
biologique	biological
biologique	organic
inventeur	inventor
chars	floats
chars	tanks
chars	chariots
hérault	hérault
couches	layers
