மற்றும்	dan
கண்ணோட்டம்	sekilas
கண்ணோட்டம்	tinjauan
கண்ணோட்டம்	review
கண்ணோட்டம்	tinjau
கண்ணோட்டம்	ulasan
கண்ணோட்டம்	ulas
கண்ணோட்டம்	meninjau
சுரங்க	menambang
சுரங்க	pertambangan
சுரங்க	penambangan
தாக்கிய	menyerang
தாக்கிய	diserang
காந்திநகர்	gandhinagar
கடிதங்கள்	letters
கடிதங்கள்	huruf
பப்புவா	papua
வாடிக்கையாளர்கள்	pelanggan
வெடித்தது	meledak
சோதனையில்	ujian
சோதனையில்	pengujian
சோதனையில்	menguji
சோதனையில்	uji
சோதனையில்	test
சோதனையில்	tes
தென்றல்	angin
தென்றல்	breeze
தென்றல்	sepoi
தேசங்கள்	nations
வித்யா	vidya
வேண்டுமென்றே	disengaja
வேண்டுமென்றே	sengaja
வேண்டுமென்றே	sengaja
வேண்டுமென்றே	disengaja
மாத்தறை	matara
ஆர்ட்ஸ்	arts
ஆர்ட்ஸ்	seni
ஆர்ட்ஸ்	kesenian
சேது	setu
பேச்சாளர்	orator
பேச்சாளர்	pembicara
பேச்சாளர்	speaker
பேச்சாளர்	pembicara
சந்தைகள்	pasar
பெஞ்சமின்	benjamin
பெஞ்சமின்	benyamin
கட்டுதல்	building
கட்டுதல்	membangun
கட்டுதல்	bangunan
கட்டுதல்	gedung
நெசவு	menganyam
நெசவு	menenun
நெசவு	tenun
விஜயன்	vijayan
ஒலிம்பிக்கில்	olympic
ஒலிம்பிக்கில்	olimpiade
ஆணையர்	komisioner
ஆணையர்	komisaris
இலையுதிர்	autumn
பூட்டான்	bhutan
அமர்வு	sesi
அமர்வு	session
கிளி	bayan
கிளி	beo
நகர்ந்து	move
நகர்ந்து	pindah
நகர்ந்து	pindahkan
நகர்ந்து	bergerak
நகர்ந்து	dipindahkan
இருக்கைகள்	kursi
மறைமாவட்டம்	keuskupan
தாயகம்	motherland
வாலி	wally
கழிவுகள்	puing
பெறவும்	dapatkan
பிரதிநிதி	perwakilan
வெப்	webb
வாரணாசி	varanasi
வயிறு	perutnya
வயிறு	lambung
வயிறு	perut
வயிறு	belly
வயிறு	perut
வயிறு	perut
மணிகள்	jam
விலக்கு	memberhentikan
விலக்கு	bubar
விலக்கு	abaikan
விலக்கு	bubarkan
விலக்கு	suspensi
விலக்கு	tangguhkan
கிறிஸ்டோபர்	christopher
மதிப்பெண்	score
மதிப்பெண்	skor
தோன்றுகின்றன	meragukan
செய்தித்தாள்	koran
செய்தித்தாள்	koran
ஈயம்	memimpin
ஈயம்	prospek
ஈயம்	pimpin
ஈயம்	lead
மிச்சிகன்	michigan
மொத்தத்தில்	keseluruhan
பிரதேசங்கள்	wilayah
பிரதேசங்கள்	teritori
தந்தி	trick
தந்தி	trik
தந்தி	telegram
டிவிடி	dvd
குயில்	cuckoo
வினோத்	vinod
மெட்ராஸ்	madras
இசைக்கருவி	instrumen
துவக்கம்	mulai
துவக்கம்	begin
துவக்கம்	awalan
துவக்கம்	startup
விமர்சகர்	kritikus
விமர்சகர்	kritik
ராகுல்	rahul
மதுரைக்	madura
உபகரணங்கள்	perlengkapan
உபகரணங்கள்	peralatan
உபகரணங்கள்	peralatan
ஆட்டங்கள்	gaming
ஆட்டங்கள்	permainan
ஆட்டங்கள்	game
வஞ்சி	calamus
கிதார்	guitar
கிதார்	gitar
செயற்கையாக	artifisial
ஏபிசி	apc
வெளிச்சம்	cahaya
வெளிச்சம்	lampu
வெளிச்சம்	light
வெளிச்சம்	terang
வெளிச்சம்	ringan
வெளிச்சம்	kecerahan
நம்பியார்	nambiar
ஆன்மிக	mistik
ஆன்மிக	mistis
விழுந்த	fallen
விழுந்த	jatuh
புஷ்	push
புஷ்	mendorong
புஷ்	dorong
ஜெயந்தி	jayanti
ஜெயந்தி	jayanthi
சாம்பியன்	juara
சாம்பியன்	champion
முகர்ஜி	mukherjee
சந்தைப்படுத்தல்	marketing
சந்தைப்படுத்தல்	memasarkan
சந்தைப்படுத்தல்	pemasaran
சுனாமி	tsunami
குகைகள்	gua
கவுன்சில்	majelis
கவுன்சில்	dewan
கவுன்சில்	council
ஃபோர்ட்	ford
புரிதல்	pengertian
புரிதல்	pemahaman
புரிதல்	memahami
லாரன்ஸ்	lawrence
ஹீரோ	hero
ஹீரோ	pahlawan
கிண்ணம்	bowl
கிண்ணம்	mangkuk
கிண்ணம்	mangkok
கிண்ணம்	gelas
கிண்ணம்	piala
கிண்ணம்	cawan
கிண்ணம்	cangkir
கிண்ணம்	cup
நெல்லூர்	nellore
இதோ	disini
இதோ	here
இதோ	sini
போட்டியாளர்கள்	pemain
போட்டியாளர்கள்	kompetitor
போட்டியாளர்கள்	pesaing
பார்வையாளர்	pemirsa
பார்வையாளர்	penonton
படைகளும்	penyelenggara
படைகளும்	host
தளபதிகள்	jendral
தளபதிகள்	jenderal
கிறிஸ்	chris
சொல்கிறது	says
சொல்கிறது	berkata
சொல்கிறது	mengatakan
சொல்கிறது	kata
படகுகள்	perahu
ஈடுபட	terlibat
கணிமை	komputasi
கணிமை	komputer
கருதுகோள்	hipotesis
ஏற்பு	kepasrahan
ஏற்பு	penerimaan
பிரகாசமான	terang
பிரகாசமான	bright
பிரகாசமான	cerah
ஆக்கிரமிப்பு	penjajahan
ஆக்கிரமிப்பு	pendudukan
அழகாக	beautiful
அழகாக	cantiknya
அழகாக	cantik
அழகாக	indah
பாரம்பரியம்	traditional
பாரம்பரியம்	tradisional
பாரம்பரியம்	kebudayaan
பாரம்பரியம்	budaya
பாரம்பரியம்	tradisi
நீதித்துறை	kehakiman
நீதித்துறை	pengadilan
நீதித்துறை	peradilan
வயல்	bidang
வயல்	lapangan
வயல்	field
வயல்	medan
வயல்	kolom
காயங்கள்	cedera
ஆந்திரா	andhra
சித்தாந்தம்	ideologi
மீதி	keseimbangan
மீதி	saldo
மீதி	balance
அமீர்	ameer
அமீர்	amir
ஹோண்டா	honda
பெறுகின்றனர்	dibandingan
உத்தரவு	perintah
உத்தரவு	komando
நரேந்திர	narendra
வண்டு	kumbang
தைராய்டு	tiroid
தைராய்டு	artichoke
ரஜினிகாந்த்	rajinikanth
விரிந்த	lebar
விரிந்த	wide
விரிந்த	luas
இன்சுலின்	insulin
சீட்டு	card
சீட்டு	kartu
கணக்கிடப்படுகிறது	dihitung
பசி	lapar
பசி	kelaparan
பசி	lapar
பசி	hunger
பதின்மூன்று	thirteen
மூலையில்	pojok
மூலையில்	corner
மூலையில்	pojokan
மூலையில்	sudut
லினக்சு	linux
தவறாகப்	disiksa
தவறாகப்	disalahgunakan
பண்டாரநாயக்கா	bandaranaike
சச்சின்	sachin
அவளுக்கு	she
ஆனி	annie
வேலைவாய்ப்பு	ketenagakerjaan
பாடலைப்	lagu
பாடலைப்	song
ஊக்கம்	motivasi
கிகி	kiki
லங்கா	lanka
தெய்வீக	ilahi
தெய்வீக	divine
தெய்வீக	illahi
பாபர்	babri
பாபர்	babar
நிச்சயமாக	memang
நிச்சயமாக	pasti
நிச்சயமாக	yakin
நிச்சயமாக	tentu
நிச்சயமாக	pasti
நிற்க	stand
நிற்க	berdiri
மாமா	mama
மாமா	paman
பாட்டி	nenek
பாட்டி	granny
பாட்டி	nenek
பாட்டி	grandma
பருமன்	kegemukan
பருமன்	obesitas
பருமன்	pensiunan
தாம்சன்	thompson
தாம்சன்	dupont
தாம்சன்	thomson
எதிர்கொள்ள	dihadapi
எதிர்கொள்ள	bermuka
பேட்	pad
வெற்றியாளர்கள்	pemenang
புறா	dove
புறா	merpati
புறா	merpati
காமராஜ்	kamaraj
ரோசா	rosa
ஒப்புமை	analogi
துர்க்கை	durga
கவி	kavi
குத்துச்சண்டை	tinju
குத்துச்சண்டை	boxing
குத்துச்சண்டை	bertinju
குத்துச்சண்டை	bergulat
குத்துச்சண்டை	wrestling
குத்துச்சண்டை	gulat
நாரை	bangau
கிராமிய	kaum
கிராமிய	rakyat
கிராமிய	folk
இடையூறு	gangguan
பயம்	takut
பயம்	fear
பயம்	ketakutan
பயம்	takut
பயம்	horor
பயம்	horror
பயம்	kengerian
பயம்	takut
பயம்	ketakutan
கையாள	handle
கையாள	handel
கையாள	tangani
கையாள	menangani
தவறுதலாக	keliru
காரி	kari
ராபின்	robin
மிதக்கும்	floating
மிதக்கும்	melayang
மிதக்கும்	mengambang
நோவா	noah
நோவா	nuh
உரோம	berbulu
மூலிகை	herb
மூலிகை	herbal
மூலிகை	ramuan
பாஸ்டன்	boston
கடத்தி	kondektur
கடத்தி	konduktor
கான்பூர்	kanpur
நீர்வீழ்ச்சி	waterfall
தடுப்பூசி	vaksin
பனாமா	panama
சேர்ப்பது	menambahkan
சேர்ப்பது	menambah
பாதிக்கிறது	berpengaruh
பாதிக்கிறது	memengaruhi
பாதிக்கிறது	mempengaruhi
பாதிக்கிறது	mempengaruhi
பருப்பு	nut
பருப்பு	kacang
பருப்பு	mur
தொடு	touch
தொடு	sentuhan
தொடு	sentuh
ஆர்சனிக்	arsenik
துறவிகள்	biksu
துறவிகள்	biarawan
சொல்கிறார்	says
சொல்கிறார்	berkata
சொல்கிறார்	mengatakan
சொல்கிறார்	kata
குளியல்	mandi
ஊர்வலம்	rally
ஊர்வலம்	reli
ஊர்வலம்	prosesi
கேபிள்	kabel
வடிவமைப்பாளர்	perancang
வடிவமைப்பாளர்	designer
வடிவமைப்பாளர்	desainer
அழகியல்	estetika
அழகியல்	alus
வலியுறுத்தினார்	berkeras
வலியுறுத்தினார்	bersikeras
ஒமேகா	omega
இளஞ்சிவப்பு	pink
இளஞ்சிவப்பு	lilac
கணவாய்	sotong
கணவாய்	cumi
சுத்தமான	bersihkan
சுத்தமான	bersih
சுத்தமான	clean
பயணத்தில்	journey
பயணத்தில்	bepergian
பயணத்தில்	berwisata
பயணத்தில்	traveling
பயணத்தில்	berpergian
ஆடம்	adam
பாதிக்கப்பட்டு	terpengaruh
பாதிக்கப்பட்டு	terdampak
லோகன்	logan
நீக்கப்பட்டது	terhapus
நீக்கப்பட்டது	dihapus
நீக்கப்பட்டது	dibuang
நீக்கப்பட்டது	dihapus
சந்தேகம்	meragukan
சந்தேகம்	keraguan
சந்தேகம்	ragukan
சந்தேகம்	ragu
வித்தியாசம்	diff
வித்தியாசம்	bedanya
வித்தியாசம்	perbedaan
வித்தியாசம்	kontras
வாய்வழி	oral
வாய்வழி	lisan
மேக்	meggy
மேக்	mac
ஏடு	dek
பெண்ணியம்	feminisme
சியோல்	seoul
ரகசிய	rahasia
ரகசிய	secret
விவாகரத்து	perceraian
விவாகரத்து	bercerai
விவாகரத்து	bercerai
விவாகரத்து	cerai
ஓய்வூதியம்	pensiun
தனித்தன்மை	kejauhan
தனித்தன்மை	jarak
அடோப்	adobe
வைரம்	berlian
வைரம்	diamond
வைரம்	intan
துளசி	basil
துளசி	kemangi
துளசி	tulasi
துளசி	tulsi
வால்மீகி	walmiki
கிரே	grayscale
கிரே	kelabu
கிரே	gray
கிரே	grayscale
பேக்	paket
பேக்	pack
விலைகள்	harga
விலைகள்	harga
விலைகள்	tarif
முதலை	aligator
முதலை	buaya
முதலை	buaya
திருத்தப்பட்ட	direvisi
திருத்தப்பட்ட	revisi
நெட்	net
நெட்	bersih
நெட்	jala
நெட்	jaring
வெள்ளிக்கிழமை	jumat
யான்	yan
புரூஸ்	bruce
உங்களை	diri
உங்களை	sendiri
உங்களை	yourself
சாய்	sai
சாய்	chai
எச்சம்	residu
அமைதியாக	silent
அமைதியாக	sunyi
ஐயா	sir
ஐயா	pak
ஐயா	tuan
மிகையான	berlebihan
பத்தாண்டு	dekade
அதிகரித்துள்ளது	naikkan
அதிகரித்துள்ளது	tingkatkan
அதிகரித்துள்ளது	meningkat
அதிகரித்துள்ளது	meningkatkan
அதிகரித்துள்ளது	peningkatan
அதிகரித்துள்ளது	meningkat
ஸ்பானிஷ்	spanish
ஸ்பானிஷ்	spanyol
அஞ்சி	takut
அஞ்சி	fear
அஞ்சி	ketakutan
கேலி	menggoda
இருண்ட	dark
இருண்ட	gelap
இருண்ட	kegelapan
தேவநாகரி	devanagari
ஜேன்	jane
ஜேன்	yeni
ஆகி	absen
பாடங்கள்	pelajaran
நோக்கங்கள்	tujuan
நோக்கங்கள்	objektif
வாடகை	menyewa
வாடகை	penyewaan
வாடகை	sewa
வாடகை	persewaan
வாடகை	penyewaan
வாடகை	rental
வாடகை	sewa
வாடகை	persewaan
வாடகை	penyewaan
வாடகை	disewa
வாடகை	sewa
வாடகை	rent
சிரிய	suriah
பூண்டு	bawang
ஜான்சி	jhansi
லோக்	lok
கேள்விக்கு	pertanyaan
டொமைன்	domain
டொமைன்	ranah
வால்டர்	walter
இராபர்ட்	robert
பெரேரா	perera
ஆய்	kajian
ஆய்	belajar
ஆய்	studi
காமம்	kama
காமம்	seks
காமம்	sex
வல்லுனர்கள்	profesional
காதலன்	pacar
காதலன்	boyfriend
காதலன்	pencinta
காதலன்	pecinta
காதலன்	kekasih
காதலன்	lover
எல்லாமே	everything
எல்லாமே	semuanya
எல்லாமே	segalanya
எல்லாமே	all
எல்லாமே	aii
எல்லாமே	semua
செல்வி	miss
செல்வி	nona
செல்வி	kangen
செல்வி	rindu
ஆஸ்திரிய	austria
வடிவமைக்கப்பட்டுள்ளது	dirancang
வடிவமைக்கப்பட்டுள்ளது	merancang
வடிவமைக்கப்பட்டுள்ளது	didesain
சம்பவங்கள்	insiden
வேள்வி	yadnya
ஆசாத்	azad
டெல்டா	delta
குட்	bagus
இயற்றியவர்	pengarang
இயற்றியவர்	penulis
இயற்றியவர்	pembuat
ஒருங்கிணைக்கப்பட்ட	bersatu
ஒருங்கிணைக்கப்பட்ட	unified
சாரம்	esensi
சாரம்	intisari
சாரம்	perancah
கடலோர	pesisir
கடலோர	pesisir
கடலோர	coast
திறம்பட	efektif
பெய்ஜிங்	beijing
திறன்கள்	keahlian
திறன்கள்	skill
திறன்கள்	keterampilan
ராணுவம்	militer
ராணுவம்	kemiliteran
ராணுவம்	tentara
ராணுவம்	army
பத்திரிகைகள்	jurnal
அதீத	ekstrem
அதீத	ekstrim
அதீத	extreme
கெப்லர்	kepler
திருத்தங்கள்	sunting
திருத்தங்கள்	penyuntingan
திருத்தங்கள்	suntingan
மாய	sihir
மாய	ajaib
மாய	magic
மாய	sulap
பார்த்தார்	gergaji
பார்த்தார்	saw
பார்த்தார்	ditonton
பார்த்தார்	disaksikan
பார்த்தார்	diawasi
வின்சென்ட்	vincent
டிரம்ப்	trump
டிரம்ப்	truf
ஆழ்வார்	alwar
வன்னி	vanni
புளோரிடா	florida
கரி	arang
அணிகலன்கள்	accessories
அணிகலன்கள்	aksesoris
அணிகலன்கள்	aksesori
கட்டு	bundel
கட்டு	bundle
கட்டு	paket
போபால்	bhopal
பொருந்திய	cocok
பொருந்திய	dicocokkan
பரிவர்த்தனை	transaksi
பரிவர்த்தனை	bertransaksi
பரிவர்த்தனை	transaksi
உள்கட்டமைப்பு	prasarana
உள்கட்டமைப்பு	infrastruktur
பிளாஸ்டிக்	plastic
பிளாஸ்டிக்	plastik
காலச்சுவடு	timestamp
ஆன்மா	jiwa
ஆன்மா	soul
தாகூர்	tagore
தாகூர்	thakur
வேந்தர்	kanselir
குண்டுகள்	bom
பாங்கு	azan
டெக்சாஸ்	texas
முழுமை	full
முழுமை	kenyang
முழுமை	penuh
முழுமை	melengkapi
முழுமை	lengkapi
முழுமை	selesaikan
முழுமை	komplit
முழுமை	lengkap
தட்பவெப்ப	temperatur
தட்பவெப்ப	suhu
போப்	paus
பாசி	alga
பாசி	ganggang
போரான்	boron
சித்ரா	chitra
சமூகங்கள்	komunitas
சமூகங்கள்	social
சமூகங்கள்	sosial
நிமிடம்	menit
நிமிடம்	minute
செயலகம்	sekretariat
எர்ணாகுளம்	ernakulam
இடலாம்	meluncur
சோதிட	astrologi
சொற்றொடர்	tempelkan
சொற்றொடர்	tempel
சொற்றொடர்	paste
ஏற்றுக்கொள்ளப்பட்டது	diterima
பாப்பா	pappa
செங்கல்	brick
செங்கல்	bata
வயிற்றில்	perutnya
வயிற்றில்	lambung
வயிற்றில்	perut
கோர்	core
கோர்	inti
கோர்	kebrutalan
கோர்	gore
திறமையான	bertalenta
திறமையான	berbakat
படத்திற்கு	picture
படத்திற்கு	gambar
மலிவான	murah
பேஸ்	pace
பேஸ்	dasar
பேஸ்	pangkalan
பேஸ்	base
பேஸ்	markas
பேஸ்	basis
தொகுப்பாளர்	presenter
கவர்ச்சி	glamour
கவர்ச்சி	glamor
மிளகாய்	sambal
மிளகாய்	cabai
மிளகாய்	chili
மிளகாய்	cabe
பென்சில்வேனியா	pennsylvania
தடங்கள்	kanal
தடங்கள்	saluran
தடங்கள்	trek
தடங்கள்	kanal
தடங்கள்	channel
தடங்கள்	saluran
கம்பம்	kutub
கம்பம்	pole
கம்பம்	galah
கம்பம்	tiang
தேவதை	mermaid
தேவதை	bidadari
தேவதை	malaikat
தேவதை	angel
பீரங்கி	artileri
இயற்கணிதம்	aljabar
கேடு	alas
சர்ச்	gereja
சர்ச்	church
சமகால	kontemporer
சேனா	sena
அண்டவியல்	kosmologi
நிலையைப்	status
ஐரிஷ்	irish
ஐரிஷ்	irlandia
பகத்	bhagat
ஸ்டான்லி	stanley
வலைப்பின்னல்	jaringan
வலைப்பின்னல்	jaringannya
வலைப்பின்னல்	network
வடிவமைத்து	dirancang
வடிவமைத்து	merancang
வடிவமைத்து	didesain
கொண்டாட்டம்	merayakannya
கொண்டாட்டம்	merayakan
கொண்டாட்டம்	party
கொண்டாட்டம்	berpesta
கொண்டாட்டம்	partai
கொண்டாட்டம்	pesta
கொண்டாட்டம்	pihak
கொண்டாட்டம்	merayakannya
கொண்டாட்டம்	merayakan
கொண்டாட்டம்	muliakanlah
கொண்டாட்டம்	rayakan
கொண்டாட்டம்	perayaan
நிக்	nick
நிக்	nic
என்கிறார்கள்	says
என்கிறார்கள்	berkata
என்கிறார்கள்	mengatakan
என்கிறார்கள்	kata
காட்மியம்	cak
காட்மியம்	kadmium
முனையம்	terminal
முனையம்	pelabuhan
முனையம்	dermaga
முனையம்	port
வாரத்திற்கு	mingguan
வாரத்திற்கு	weekly
ஐயங்கார்	iyengar
முக்கியத்துவத்தை	pentingnya
கார்கில்	kargil
ஹட்சன்	hudson
நீர்த்தேக்கம்	waduk
பிரிக்கப்பட்ட	dipisahkan
பிரிக்கப்பட்ட	dipisah
பிரிக்கப்பட்ட	berpisah
சீனிவாச	srinivasa
ஒபாமா	obama
ஒப்பீட்டு	perbandingan
வெற்றிகள்	menang
வெற்றிகள்	hits
வெற்றிகள்	hantaman
இழுத்து	drag
இழுத்து	seret
இழுத்து	menyeret
தோள்	pundak
தோள்	bahu
அபு	abu
லியோன்	lyon
லியோன்	leone
மிசோரம்	mizoram
சீரமைப்பு	pendingin
சீரமைப்பு	dikondisikan
சீரமைப்பு	renovasi
சுல்தானகம்	kesultanan
பேசிக்	dasar
பேசிக்	basic
எதிர்பார்ப்பு	ekspektasi
உச்சரிப்பு	mengeja
உச்சரிப்பு	ejaan
உச்சரிப்பு	eja
உச்சரிப்பு	spelling
உச்சரிப்பு	pengucapan
பூம்புகார்	boom
பூம்புகார்	bum
போதனை	mengajarkan
போதனை	mengajari
போதனை	mengajar
போதனை	pengajaran
கொடிகள்	flag
கொடிகள்	flags
கொடிகள்	bendera
தீபகற்பம்	semenanjung
கடன்கள்	pinjaman
ஹெட்ஜ்	hedge
மியான்மர்	myanmar
ராசா	raza
ராசா	rasa
நாய்கள்	anjing
வருடமும்	tahun
வருடமும்	year
பங்கேற்றனர்	berpartisipasi
குறைத்தல்	pengurangan
மலரும்	blossom
மலரும்	mekar
பதவிகள்	peran
பதவிகள்	posisi
பழி	dendam
பழி	revenge
வந்ததும்	came
வளிமண்டலம்	atmosfer
வளிமண்டலம்	suasana
வளிமண்டலம்	atmosfir
நாராயண்	narayan
தீபாவளி	diwali
செவிலியர்	perawat
செவிலியர்	nurse
செவிலியர்	suster
மக்கா	mekkah
மக்கா	mekah
மக்கா	mekkah
மக்கா	mekah
விஜயம்	kunjungi
விஜயம்	kunjungan
விஜயம்	mengunjungi
வசனங்கள்	keterangan
ஊக்குவிக்கும்	anjurkan
ஊக்குவிக்கும்	mendorong
ஊக்குவிக்கும்	mendorong
குஞ்சு	pisan
குஞ்சு	chick
குஞ்சு	cewek
கெய்ரோ	kairo
கெய்ரோ	cairo
உறவினர்கள்	sepupu
உறவினர்கள்	kerabat
தார்	tar
சுருதி	shruti
புல்லாங்குழல்	flute
புல்லாங்குழல்	suling
புல்லாங்குழல்	seruling
மனோகர்	manohar
மல்லிகை	jasmine
மல்லிகை	melati
கண்டேன்	menemukan
கண்டேன்	mendapati
கண்டேன்	nemu
கண்டேன்	ditemukan
லாரி	larry
லாரி	truk
உரம்	pupuk
உரம்	pupuk
கூட்டமாக	ramai
ஹிட்லர்	hitler
முன்னுரை	pengantar
களுத்துறை	kalutara
படமாக	picture
படமாக	gambar
ஒற்றையர்	tunggal
சத்தம்	noise
சத்தம்	bising
சத்தம்	kebisingan
சத்தம்	derau
சத்தம்	nyaring
சத்தம்	berisik
சத்தம்	loud
சத்தம்	keras
போட்டியிடும்	bersaing
இசைக்கலைஞர்	pemusik
இசைக்கலைஞர்	musisi
மீட்க	memulihkan
மீட்க	pulihkan
பவன்	bhavan
பவன்	pawan
தலைகீழ்	kebalikan
தலைகீழ்	dibalik
தலைகீழ்	terbalik
இமயமலை	himalaya
கலா	kala
கோகோயின்	kokain
ஆக்சிஜன்	oksigen
மூடப்பட்ட	ditutup
மூடப்பட்ட	tertutup
மூடப்பட்ட	tutup
மூடப்பட்ட	closed
பச்சன்	bachchan
ஆர்க்	arc
ஆர்க்	busur
சட்டை	baju
சட்டை	kemeja
சட்டை	kaos
ஹஜ்	haji
ஜிம்மி	jimmy
உடைந்து	pecah
உடைந்து	bangkrut
சித்திரம்	seni
சித்திரம்	art
சித்திரம்	kesenian
போதுமானதாக	cukup
உணரும்	sadar
உணரும்	menyadari
இடுப்பு	hip
இடுப்பு	pinggul
இடுப்பு	pinggang
வெட்டு	cut
வெட்டு	potong
வெட்டு	tanaman
வெட்டு	pangkas
வெட்டு	crop
வெட்டு	potong
உணவகங்கள்	restoran
ஒழுங்கற்ற	jigsaw
ஒழுங்கற்ற	random
ஒழுங்கற்ற	acak
நெய்	ghee
சேர்த்தல்	mengkoleksi
சேர்த்தல்	mengumpulkan
சேர்த்தல்	kumpulkan
சேர்த்தல்	menambahkan
சேர்த்தல்	menambah
அமைவு	setup
அமைவு	penyiapan
அமைவு	pengaturan
மிதிவண்டி	sepeda
யாதவ்	yadav
யாகம்	peramal
காகிதம்	koran
காகிதம்	makalah
காகிதம்	paper
காகிதம்	kertas
தோண்டி	menggali
தோண்டி	digali
தோண்டி	dug
பிரகாசம்	prakasam
பிரகாசம்	kecerahan
லதா	lata
நெ	ney
மிங்	ming
பஸ்	bus
பஸ்	bis
ஹெக்டேர்	hektar
வரையறைகள்	spesifikasi
வரையறைகள்	spesifikasinya
அத்தனை	tertegun
அத்தனை	tercengang
நோயெதிர்ப்பு	kebal
நோயெதிர்ப்பு	kekebalan
நோயெதிர்ப்பு	imun
ஓடு	ubin
ஓடு	tile
ஓடு	tempurung
ஓடு	cangkang
ஓடு	shell
ஓடு	kerang
சீதா	seetha
சீதா	sita
தர்மம்	dharma
ஆழமாக	mendalam
ஆழமாக	sedalam
ஆழமாக	mendalam
ஆழமாக	deep
பார்த்தசாரதி	parthasarathy
கையெழுத்து	tandatangan
கையெழுத்து	signature
கார்கள்	cars
கார்கள்	mobil
ரிக்டர்	richter
இயக்குகிறது	mengaktifkan
இயக்குகிறது	memainkan
இயக்குகிறது	diputar
இயக்குகிறது	bermain
அலெக்ஸ்	alex
அருந்ததி	arundhati
புண்	pegal
புண்	luka
ஆஷா	asha
சுடர்	nyala
சுடர்	flame
ஜின்	jin
ஜின்	onde
ஜின்	gin
கொலம்பஸ்	columbus
இயற்கணித	aljabar
சுவையான	gurih
சுவையான	tasty
சுவையான	lezat
சுவையான	sedap
சுவையான	delicious
சுவையான	lezat
மேட்	matt
மராட்டிய	maratha
நஞ்சு	racun
யூக்ளிடிய	euclidean
அடுக்குகள்	lapis
அடுக்குகள்	lapisan
டக்ளஸ்	douglas
காங்கோ	kongo
காங்கோ	ekuador
வெளிப்படுத்த	pengungkapan
வெளிப்படுத்த	mengungkapkan
வெளிப்படுத்த	ungkapkan
வெளிப்படுத்த	ungkap
செலுத்துகிறது	membayar
கண்டனம்	dikutuk
கண்டனம்	dihukum
கண்டனம்	mengutuk
கண்டனம்	kutuk
உழவர்	petani
உழவர்	farmer
பிரேம்	prem
அடர்	adar
எதிரிகள்	musuh
ஜெனீவா	jenewa
ஜெனீவா	geneva
அடக்கி	ditekan
அடக்கி	tertahankan
மாவு	tepung
வாந்தி	muntah
விவேக்	vivek
காலனித்துவ	kolonial
துப்புரவு	sanitasi
உதாரணங்கள்	referensi
உதாரணங்கள்	rujukan
உதாரணங்கள்	contoh
உதாரணங்கள்	contohnya
சியா	sia
சியா	chia
தமனி	arteri
தெளிவாகக்	jelas
மோதல்கள்	tabrakan
மோதல்கள்	sengketa
மோதல்கள்	perselisihan
மோதல்கள்	persengketaan
மோதல்கள்	bentrokan
மோதல்கள்	clash
மணிநேரம்	jam
மணிநேரம்	jam
நிலச்சரிவு	longsor
அத்தியாயங்கள்	episode
அத்தியாயங்கள்	bab
ஜேர்மனி	jerman
பாலு	balu
அறிவும்	pengetahuan
அறிவும்	knowledge
அம்சமாக	thing
அம்சமாக	hal
ஈழம்	eelam
கமலா	kamala
கனி	ghani
கனி	buah
கையொப்பம்	tandatangan
கையொப்பம்	signature
குரங்குகள்	monkeys
குரங்குகள்	monyet
குரங்குகள்	kera
உணவகம்	kantin
உணவகம்	kafetaria
உணவகம்	restoran
விந்து	sperma
மரபணுக்கள்	gen
பரிந்துரைக்கப்பட்ட	saran
பரிந்துரைக்கப்பட்ட	menyarankan
பரிந்துரைக்கப்பட்ட	disarankan
செங்	seng
செங்	cheng
ஆஸ்துமா	asma
கைத்தொழில்	kerajinan
இறுக்கமான	ketat
இரை	mangsanya
இரை	mangsa
கார்டியன்	guardian
கார்டியன்	wali
கார்டியன்	penjaga
கொடைக்கானல்	kodaikanal
டேவ்	dave
ஒத்துழைப்பு	kerjasama
மாற்றப்படுகிறது	mengonversi
மோசடி	penipuan
ரிச்சார்ட்	richard
அடைப்பு	arteri
காளை	banteng
காளை	bull
பெரிலியம்	berilium
பிரியா	priya
எட்வின்	edwin
மோகினி	mohini
திருவரங்கம்	srirangam
நன்கொடை	donasi
நன்கொடை	sumbangan
நன்கொடை	sumbang
நன்கொடை	donasi
நன்கொடை	menyumbang
நன்கொடை	sumbangkan
என்னென்ன	what
என்னென்ன	apa
டேக்	tanda
டேக்	tag
குற்றவாளி	divonis
குற்றவாளி	terpidana
குற்றவாளி	dihukum
குற்றவாளி	bersalah
குங்குமம்	vermillion
பாலுறவு	seks
பாலுறவு	sex
மெயில்	surat
மெயில்	mail
மெயில்	surel
வான்வழி	udara
இல்லாமை	hilang
அதிர்ச்சி	mengejutkan
அதிர்ச்சி	kaget
அதிர்ச்சி	terkejut
அதிர்ச்சி	shock
அதிர்ச்சி	mengejutkan
அதிர்ச்சி	kaget
அதிர்ச்சி	terkejut
பிரதாப்	pratap
பிடித்துக்	tahan
தலாய்	dalai
செயற்கைக்கோள்கள்	satelit
மாறுபாடு	bedanya
மாறுபாடு	perbedaan
சாகித்ய	sahitya
விற்க	jual
விற்க	sell
விற்க	menjual
எளிதான	gampang
எளிதான	mudah
எளிதான	easy
நாசர்	nasser
பவுண்டு	pon
பவுண்டு	poundsterling
பவுண்டு	pound
