και	at
παλι	nanaman
μονοθάλαμο	unicameral
θηβαΐδα	thebaid
γρίφο	bugtong
σουπερ	super
αντίκες	antique
αντίκες	antigo
ζαρατούστρα	zarathustra
σινκλέρ	sinclair
λίζι	lizzie
λίζι	lizzy
καμάλ	kamal
θηλασμός	pagpapasuso
λαβίδα	clamp
ζέεμαν	zeeman
παντζάμπι	punjabi
λιουίς	lluís
κατακάνα	katakana
φάιφ	fife
περιοχη	lugar
περιοχη	area
περιοχη	lawak
ελα	dumating
ελα	darating
ελα	lumapit
εξαίσια	katangi
λίον	leon
νανοτεχνολογία	nanoteknolohiya
λετονοί	latvians
τέντα	tolda
τέντα	tent
σαλαμάνδρα	salamander
νγκουγιέν	nguyễn
αποθανών	namayapa
αποθανών	namatay
υποκλάση	subclass
καραμάν	karaman
ουρλιαχτό	sumisigaw
ουρλιαχτό	howl
πέρτιναξ	pertinax
καγκοσίμα	kagoshima
οδοντίατρο	dentista
μάρτζορι	marjorie
μείνετε	mananatiling
μείνετε	manatili
μείνετε	manatiling
μείνετε	stay
έλμερ	elmer
αλεσσάντρια	alessandria
κρίστα	krista
κρίστα	christa
γκάρυ	garry
γκάρυ	gary
αυθόρμητο	spontaneous
αυθόρμητο	kusang
σοφιστικέ	sopistikadong
αποφεύγω	iwas
αποφεύγω	umiiwas
αποφεύγω	iwasan
αναμεταδότες	transponders
γουίνφρεϊ	winfrey
νούι	nui
κόντο	kondo
τακάκια	pads
λούισβιλ	louisville
δυστροφία	dystrophy
αιμοχρωμάτωση	hemochromatosis
άντρε	andre
λισσαβώνα	lisboa
ευγνώμων	nagpapasalamat
ευγνώμων	nagpapasalamat
μάικελσον	michelson
αποκρυφισμό	occult
βουλιμία	bulimia
φλογερό	mainitin
πολυπολιτισμική	issues
άμπιγκεϊλ	abigail
εκκενωθεί	nilisan
μυρίζει	amoy
σιμπίου	sibiu
νοσοκόμες	nurses
νοσοκόμες	nars
κακούργημα	felony
τήλεφος	telephus
γορίλας	gorilla
ασυδοσία	promiskuwidad
αβησσυνία	abyssinia
φτιάξε	ayusin
μπάρμαν	bartender
σίδερα	bota
κινησιολογία	kinesyolohiya
ταε	tae
βέστα	vesta
καρατσάι	karachay
τυλιγμένα	balot
στέλνω	ipinapadala
τελειώσω	tapusin
στοίβες	bulto
ασμάρα	asmara
νακάντα	naqada
καβασάκι	kawasaki
κόμπους	knots
λάινους	lino
λάινους	linus
ετερογενή	heterogeneous
αρραβωνιασμένος	ikakasal
ντάνμπαρ	dunbar
διαβητική	diabetes
πέι	pei
διάβολοι	devils
λανθανιδών	lantanido
κολλώδες	sticky
όρκα	orca
κανγκ	kang
πρέσβεων	ambassadors
μαρτίνεζ	martinez
τσενγκ	cheng
σιού	sioux
σιού	siu
σίμσονς	simpsons
κουβά	timba
κουβά	bucket
κουβά	balde
ξεχασμένο	nakalimutang
ξεχασμένο	nakalimutan
αχαάβ	ahab
ευλογημένος	pinagpala
ευλογημένος	mapalad
ευλογημένος	blessed
αράς	aras
μπά	nah
αποκόμματα	stubs
υπαινιγμός	implikasyon
συστημα	sistemang
συστημα	system
συστημα	sistema
γκρέγκ	greg
σέξυ	sexy
σιωνισμού	siyonismo
γλάστρα	pot
γλάστρα	palayok
εφαρμοζόμενη	inilapat
θρήνους	panaghoy
λαβίν	lavigne
κάσιους	kasoy
κάσιους	cassius
γκουέρα	guerra
γοητευτικός	charming
ακλόνητη	matatag
εθνογραφία	etnograpiya
ανήμπορος	mahina
δρομάκι	makipot
δρομάκι	alley
ευγενικοί	magalang
πολυεστέρα	polyester
απεργοί	strikers
μούντι	moody
πεσίτα	peshitta
σκληρότερα	harder
μέντεζ	mendez
πυροβολισμός	putok
πυροβολισμός	kuha
πυροβολισμός	shot
πυροβολισμός	shooting
πυροβολισμός	pagbaril
πυροβολισμός	pamamaril
μινόγκ	minogue
λίντμπεργκ	lindbergh
αντιπροσωπία	delegasyon
υποκείμενες	pinagbabatayan
ευρω	euro
γκαουτάμα	gautama
χερ	herr
ιδιοφυία	genius
ιδιοφυία	henyo
βιντεο	video
βιντεο	videos
τσίκο	chico
ντρέξλερ	drexler
βρώμικα	marumi
γκουάβα	bayabas
τοκ	tok
τοκ	knock
τζούμπα	juba
πικάντικο	maanghang
λυσίνη	lysine
όγκντεν	ogden
σβήσω	burahin
κάθερες	cáceres
συνεργαζόμενοι	makisama
χούλια	julia
ουρητήρα	ureter
ζωοτροφών	feed
σιδερά	panday
υποθυρεοειδισμός	hypothyroidism
άλαμο	alamo
φινέα	phineas
κάρλσεν	carlsen
ούλι	uli
κέλσος	celsus
λούσιο	lucio
αριθμητή	numerator
στέκια	hangouts
κοκό	coco
κέιλ	cale
παραμελημένη	pinabayaan
στερέωσης	tumataas
διαβίβασε	ipinasa
διαβίβασε	naipasa
διαβίβασε	ipapasa
διαβίβασε	ipinapasa
λούμεν	lumen
μπουβέ	bouvet
κροκόδειλο	buwaya
τζόγο	sugal
τζόγο	pagsusugal
φράνκα	franca
σέικ	shake
χαλάρωσε	relax
ρούφους	rufus
φίλησε	hinalikan
παλεύοντας	nahihirapang
ελάιζα	eliza
θεοκρατία	teokrasya
σμέτανα	smetana
ανάπηροι	disable
στράικερ	stryker
στράικερ	striker
στείλε	magpadala
στείλε	ipadala
ντάι	dai
αγράμματος	illiterate
επιθηλίου	epithelium
πιστωθεί	kredito
βάιτσεκερ	weizsäcker
αυταπάτη	ilusyon
γκαμπ	gab
άιζακ	isaac
λογιστικές	accounting
σούμα	suma
κάμι	cami
ροζαλίντα	rosalinda
πράσο	leek
προσανατολισμοί	alituntunin
αγκριτζέντο	agrigento
κουρτίνα	curtain
κουρτίνα	kurtina
χήνας	goose
φιλίπο	filippo
δεκάξι	sixteen
κιμονό	kimono
τράβα	hilahin
συμφερόπολη	simferopol
έντβαρτ	edvard
ράγκναρ	ragnar
γουά	wah
δυαδικότητα	duality
διανομέα	distributor
υποπροϊόν	byproduct
ιβάνοβο	ivanovo
στρουθοκαμήλου	abestrus
ανησυχητική	nababahala
ανησυχητική	inaalala
καρύδες	buko
κόψω	hiwa
κόψω	cut
χατς	hutch
βούρτσα	brush
κατάπιε	lunukin
σαλόμ	shalom
αραούζο	araújo
σούι	shui
αγγούρια	pipino
αγγούρια	cucumber
σάπια	bulok
εκπληκτικός	amazing
βραχιόλι	bracelet
ακατέργαστα	krudo
ακατέργαστα	raw
ακατέργαστα	hilaw
τερψιχόρη	terpsichore
πσκοβ	pskov
ντάιερ	dyer
φάτσα	mukha
γιοτ	yate
τζέιμσταουν	jamestown
αουγκούστο	augusto
τζέραλντιν	geraldine
παρθενογένεση	partenohenesis
σαρπ	matalim
σαρπ	pagkagising
σαρπ	sharpe
μαράθι	marathi
παραμαρίμπο	paramaribo
βίκο	vico
ένιωσα	nadama
ένιωσα	naramdaman
παραπονιέται	nagrereklamo
κόνερ	conner
χερμπ	herb
μπάσι	bashi
ιλέιν	elaine
νέξους	koneksyon
φραγκισκανός	franciscan
ιησουίτη	jesuit
φλιτζάνι	tasa
φλιτζάνι	kopa
απόλλο	apollo
γκόκου	goku
κογιότ	coyote
χιραγκάνα	hiragana
κρέμασμα	tambay
κρέμασμα	pabitin
ικανοποιητικός	kasiya
ακουαρέλα	watercolor
πρίζα	plug
νωπά	fresh
νωπά	sariwa
προβολέας	tumitingin
προβολέας	tagapanood
προβολέας	manonood
προβολέας	projector
προβολέας	spotlight
γουέστον	weston
ίνγκραμ	ingram
τζέρσεϋ	jersey
μίντλσεξ	middlesex
γκρα	gras
γκρα	agra
λολίτα	lolita
λιθογραφίας	litograpiya
δάμασος	damaso
όλνταμ	oldham
παντομίμα	mime
κουνώντας	kumakaway
τζέρυ	jerry
ινιακό	occipital
χέις	hayes
γάγγλιο	ganglion
τομάσο	tommaso
απαίσιο	terrible
μίρο	miro
σπρίνγκστιν	springsteen
πενθεσίλεια	penthesilea
έντιμο	honorable
άτυπες	informal
ταυρομαχίες	bullfighting
ετη	taon
τζέρσι	jersey
θορν	tinik
θορν	thorne
μπόμπ	bob
μπόμπα	boba
μπράντσο	bradshaw
πολυουρεθάνη	polyurethane
αλγερινή	algerian
χαράρε	harare
βίλμα	vilma
κατζ	katz
ανελκυστήρας	angat
ανελκυστήρας	elevator
βουβάλια	kalabaw
ζαλάδα	pagkahilo
αντιύλης	antimaterya
λίλυ	lily
εμπειρισμό	empiricism
ρόζεν	rosen
χάμφρι	humphrey
διαυγής	matino
έιπριλ	april
έιπριλ	abril
θειόλη	thiol
σπενς	spence
άχρηστος	inutil
σιτσουάν	sichuan
γκέισα	geisha
πάγκος	bench
ζηλιάρα	selos
ζηλιάρα	inggit
ζηλιάρα	nagseselos
γαλόνια	stripes
φίλμορ	fillmore
λέτο	leto
τουσόν	tucson
τουσόν	toussaint
αμίδιο	amide
μπονσάι	bonsai
μεταλλαγμένος	mutant
κατσαρίδες	ipis
κάρφωμα	dunk
υπόμνηση	paalala
φέλντμαν	feldman
διακριτικότητα	diskresyon
μισώ	hate
λάγκος	lagos
σαμάς	shamash
φιγκερόα	figueroa
τουέιν	twain
σαμάνος	shaman
ταπεινότητα	pagpapakumbaba
παρεχόμενη	ibinigay
παρεχόμενη	ibinigay
φράουλα	strawberry
μονομάχοι	gladiators
κερατίνη	keratin
θρανίο	desk
μονοθεϊσμού	monoteismo
εκθεση	iulat
εκθεση	ulat
εκθεση	lantad
εκθεση	exposure
ροδάκινο	peach
ντιπ	dip
σούστερ	schuster
υιοθετημένος	pinagtibay
ακτη	shore
ακτη	baybayin
ακτη	baybayin
ρόντερικ	roderick
ξεκινήστε	simula
ξεκινήστε	simulan
ξεκινήστε	magsimula
ξεκινήστε	magsimula
ξεκινήστε	simulan
γλιστράει	madulas
φενγκ	feng
κάμποτ	cabot
καρμόνα	carmona
ρίνα	rina
γορίλα	gorilla
ερεθιστικό	stimulating
ποσόστωση	quota
υπόκοσμο	underworld
χάμστερ	hamster
πύρωση	kaltinasyon
σπόνδυλο	vertebrae
υπήνεμες	leeward
σαμαρείτες	samaritan
θορπ	thorpe
μίρζα	mirza
πλυντήριο	laba
κουβέρτα	kumot
ενοίκια	umupa
ενοίκια	upahan
ενοίκια	rent
ενοίκια	upa
σαλιγκάρι	kuhol
βομβιστής	bomber
μπουκέτο	bouquet
διαπίστευσης	accreditation
σαβούρα	basura
σαβούρα	junk
γκουίνεβιρ	guinevere
γελά	tatawa
γελά	laughs
σόχο	soho
επικαιροποίηση	update
χόμπυ	hobby
χόμπυ	hilig
χόμπυ	libangan
θαρραλέος	matapang
νταίζη	daisy
επικέντρωση	nakatuon
επικέντρωση	pagtuon
σάμσον	samson
σάμσον	sampson
λυν	lynn
λυν	lynne
λανθάνιο	lantano
επιμηθέα	epimeteo
παγιδευμένοι	nakulong
κλεμμένη	ninakaw
φοβισμένος	natatakot
φοβισμένος	natatakot
όπρα	oprah
πλανταγενέτη	plantagenet
λις	lis
ένγκελμπερτ	engelbert
νοσοκόμος	nurse
νοσοκόμος	nars
ρίκμαν	rickman
πιάσουμε	mahuli
φάμπιαν	fabian
κουραϊσίτες	quraysh
γαλοπούλα	turkey
γαλοπούλα	turkiya
γκίτα	gita
υπότιτλοι	subtitles
ευκολότερος	pinakamadaling
μηδική	lucerne
κομφούκιος	confucius
αερομεταφερόμενη	makalipad
χαβιέ	javier
σουραμπάγια	surabaya
μαντ	galit
οριστικός	depinitibo
τεό	theo
κομάντο	commandos
κομάντο	commando
ενεργοποίησε	activate
ενεργοποίησε	buhayin
κρίς	chris
ελκύει	umaakit
ντόροθυ	dorothy
μουράτα	murata
εκκρεμή	outstanding
κάμντεν	camden
μπράντ	brandt
μπράντ	brad
σπαμ	spam
καφε	kape
καφε	coffee
παρακεταμόλη	paracetamol
μανουέλα	manuela
αϊρίν	irene
συγκλονισμένος	bumagsak
ιντερνετ	internet
παγανιστικό	pagano
ξυλουργός	carpenter
ξυλουργός	karpintero
στιγμιαίο	mabilisan
στιγμιαίο	instant
στιγμιαίο	iglap
στιγμιαίο	madaliang
συντηρητισμού	konserbatismo
ράο	rao
αποθεματικά	taglay
ώμοι	balikat
μουσικη	sinauna
μουσικη	tugtog
μουσικη	musika
μουσικη	tugtugin
μουσικη	music
ίντρα	indra
κιντάνα	quintana
κιντάνα	manahan
ζαρντάρι	zardari
παζ	paz
ντέρικ	derrick
κάντις	candice
κιόσκι	kiosk
ζημίας	injury
ζημίας	pinsala
σίμπιλ	sibyl
σίμπιλ	sybil
προκαρυωτικά	prokaryotes
κλάρκ	clark
πάκο	paco
αντισηπτικό	antiseptiko
αντανακλαστικό	anino
αντανακλαστικό	pinabalik
ζαμπόν	magpatawa
ζαμπόν	ham
αμαρτωλός	makasalanan
αμαρτωλός	makasalanan
ομοιόσταση	homeostasis
τιμολόγια	taripa
κράισλερ	chrysler
σούμο	sumo
πιλεσέρ	pileser
χιρόσι	hiroshi
αδέξιος	sablay
γιόσεφ	jozef
θήβη	thebe
σνόου	niyebe
σνόου	snow
φακούντο	facundo
ιβίσκος	gumamela
σουάρεζ	suarez
προβλημα	problema
προβλημα	trouble
προβλημα	suliranin
προβλημα	problema
κίρστεν	kirsten
πόγκσον	pogson
περσέπολις	persepolis
αραβοσίτου	mais
μόντεμ	modem
μελανησία	melanesya
νευρικότητα	kaba
νευρικότητα	nerbiyos
έφαγα	ate
γουίλκς	wilkes
δισεκατομμυριούχος	billionaire
βρικόλακας	bampira
βρικόλακας	vampire
λισσαβόνα	lisboa
μαλιμπού	malibu
μπέρμπανκ	burbank
φλαβιανός	flavian
αλίσα	alisa
αλίσα	alyssa
κούρσες	races
τηλεπάθεια	telepatiya
βαλεντάιν	valentine
σπέσιαλ	specials
σπέσιαλ	espesyal
σπέσιαλ	special
μαντίλι	panyo
φάρις	faris
παράκελσος	paracelsus
χάρες	pabor
ανεμιστήρα	fan
ανεμιστήρα	tagahanga
πέσος	piso
πέσος	pesos
αιτών	aplikante
αιτών	claimant
μπλάιθ	blythe
συγκινημένος	inilipat
εκκλησια	iglesia
εκκλησια	simbahan
εκκλησια	church
χάνσον	hanson
μπάρκλεϊ	barkley
μπάρκλεϊ	barclay
υποτύπου	subtype
σέλο	selo
χρεώσεις	pagsingil
ερμαφρόδιτα	intersex
τσάπελ	kapilya
απόμακρος	malayo
καλωσόρισε	tinatanggap
νάσου	nasu
καναρίνι	canary
υπερίωνα	hyperion
ρυμούλκησης	trak
κόκαλο	buto
διαγωνιζόμενοι	contestants
διαγωνιζόμενοι	tributes
μοτ	mott
ψιλοκομμένο	tinadtad
ντητρόιτ	detroit
καλο	mabait
καλο	mabuti
σέικερ	shaker
κλωτσιές	kicks
διερμηνεία	interpretation
διερμηνεία	interpreting
διερμηνεία	pagpapaliwanag
σφιχτή	masikip
σφιχτή	mahigpit
#σε	#in
νονό	ninong
κούρου	kuru
σπίαρς	spears
σιμς	sims
σιμς	simms
ζιζέλ	giselle
μαγνητίτη	magnetite
μπράτσα	arms
μπράτσα	armas
κερν	kern
ντεντ	dent
προκαταβολή	pauna
προκαταβολή	advance
προκαταβολή	deposito
προκαταβολή	deposit
ορόσκο	orozco
οξυ	acid
οξυ	asido
αμόνι	anvil
γαϊδούρι	asno
γαϊδούρι	donkey
ποδάγρα	gout
τρώμε	kain
τρώμε	kumakain
μάγουλο	pisngi
υπερσμήνος	supercluster
ιπποπόταμος	hippo
ιπποπόταμος	hippopotamus
φρέσκος	fresh
φρέσκος	sariwa
σαντρ	sadr
άρρεν	male
άρρεν	lalaki
καλοήθης	benign
ύπουλο	tuso
δέματα	pakete
κνουμ	khnum
κύλιση	scrolling
ποντικάκι	mouse
ποντικάκι	daga
σαντίνο	santino
έρι	eri
ζίγκφελντ	ziegfeld
κλιμάκωσης	scaling
ρομπέρτα	roberta
γκότλομπ	gottlob
σατανική	satanic
τάρο	taro
βια	karahasan
βια	bia
σηματοδότησης	signalling
ντονάτο	donato
τελωνεία	kaugalian
τελωνεία	customs
εγκάρδια	taos
λιζιέ	lisieux
χάουι	howie
βελανίδι	ensina
κούνα	shake
ενθαρρυντικά	panghihikayat
μπόσγουορθ	bosworth
λούθορ	luthor
μονρό	monroe
μετατροπέα	converter
αρχειοθέτησης	archiving
τελείωσα	tapos
σούτρα	sutra
τιμιότητα	katapatan
περιτύλιγμα	pambalot
περιτύλιγμα	wrapper
αλαζόνας	hambog
αλαζόνας	mayabang
τρέλλα	kabaliwan
πλάζα	plaza
πεζοναύτης	marine
ρόλερ	roller
πρασινο	berdeng
πρασινο	green
πρασινο	berde
αρίθα	aretha
λεμπρόν	naglabas
γεωθερμική	geothermal
συνταξιοδότησης	pagreretiro
σαβ	umupo
σκορβούτο	eskorbuto
ψύλλος	pulgas
γκεμπ	geb
απαίσια	terrible
πατρίτσια	patricia
ανάδευση	pagpapakilos
ταραντούλα	tarantula
ευρασιατικός	crested
φαινότυπο	penotipo
απελπισμένοι	desperado
απελπισμένοι	desperate
εθ	eth
κάμπια	higad
εξασθενημένο	attenuated
σκουπίδι	basura
βιοπληροφορική	biyoimpormatika
γκέτισμπεργκ	gettysburg
δάγκωσε	kagat
σαυρόψιδα	sauropsido
μπιάνκι	bianchi
προστατευτικός	protective
λδκ	dprk
λδκ	prc
ιρένα	irena
ιαπετός	iapetus
αχά	aha
χες	hess
τσουκότκα	chukotka
εποικοδομητικές	nakabubuti
άππα	appa
κατώτατη	pinakamababa
κατώτατη	pinakamababang
οτσόα	ochoa
εκδικητής	vigilante
εκδικητής	avenger
κλάρεντον	clarendon
κινηματογραφία	cinematography
γιούμι	yumi
τρέχω	takbo
τρέχω	pagtakbo
τρέχω	tumatakbo
χόλλυγουντ	hollywood
λινάρες	linares
μελανίνη	melanin
καταχνιά	gloom
μπιχάρ	bihar
μπέρτζες	burgess
επικερδή	kumikitang
εκνευρισμένος	naiirita
οπενχάιμερ	oppenheimer
μπέβερλυ	beverly
μπαμπουίνος	baboon
πεσμένο	bagsak
γουέν	wen
ακόστα	acosta
βρυκόλακας	bampira
βρυκόλακας	vampire
περασμένες	nakaraan
περασμένες	nakalipas
περασμένες	nakaraang
νοε	nobyembre
κούλικ	kulik
ιονίζουσα	ionizing
εμφύτευση	magtanim
τζίνο	gino
ματάου	matthau
γκόρντι	gordy
συρτάρι	drawer
φλάισερ	fleischer
μίνιν	minin
κοινωνιολογικές	sociological
κουφό	bingi
μάιερς	myers
λάντλοου	ludlow
ερμογένης	hermogenes
εγκεφαλίτιδα	encephalitis
εμμηνόρροια	regla
απασχολημένη	abala
απασχολημένη	busy
τσέιμπερς	chambers
μεγα	mega
σκύλα	maldita
σπίθες	sparks
ευεξίας	kaayusan
γκόμπλιν	goblin
αμίαντο	asbestos
ναβάρα	nafarroa
μάλορι	mallory
νίτρο	nitro
κοκκώδης	granular
επιτρεπόμενη	pinahintulutan
επιτρεπόμενη	pinayagan
επιτρεπόμενη	pinapayagang
επιτρεπόμενη	pinapayagan
επιτρεπόμενη	pinahihintulutang
βάναυση	brutal
ψαραετός	osprey
σάντλερ	sadler
φρεάτιο	poste
γουόλτ	walt
φάουστο	fausto
ντάρο	daro
λόττο	lotto
κλαις	umiyak
κλαις	cry
κλαις	iiyak
ταγκό	tango
τρυπτοφάνη	tryptophan
αποτυχημένος	talo
αποτυχημένος	loser
γουίτακερ	whitaker
γουρουνάκι	piglet
μπόνο	bono
δυνατότερα	louder
στειρότητα	pagkabaog
γιούαν	ewan
τριτη	tuesday
τριτη	martes
απτό	konkreto
σακιά	sacks
μπρούς	bruce
γκαρνταρόμπα	aparador
σέριλ	cheryl
σέριλ	sheryl
κυτοσίνη	cytosine
επιμελής	sipag
επιμελής	masipag
οάχου	oahu
μαφιόζος	mafia
συμμετοχη	paglahok
λιακάδα	sunshine
λιακάδα	maaraw
λιακάδα	sunny
εξήγησαν	ipinaliwanag
κοφτερό	matalim
κοφτερό	pagkagising
κανάντα	kannada
παλούκι	stake
ιστολογία	histolohiya
πομόνα	pomona
ανθρωποκτονιών	homicide
πιάτσι	piazzi
ξινή	maasim
σταλινισμού	stalinism
πολυαιθυλενίου	polyethylene
μπιζέλι	pea
αμενχοτέπ	amenhotep
σάλβα	salva
μουρμάνσκ	murmansk
λύγισε	bend
πανεπιστημιο	university
πανεπιστημιο	unibersidad
πανεπιστημιο	pamantasan
γκλίσον	gleason
καπιταλιστές	kapitalistang
ενταθεί	intensified
μνημοσύνης	mnemosyne
κάρολαϊν	caroline
σικίμπου	shikibu
συγκρίνετε	ikumpara
συγκρίνετε	ihambing
συγκρίνετε	paghambingin
παρόρμηση	impulse
αναβολικά	steroids
άσερ	usher
απέδειξα	pinatunayan
βασανιστήριο	torture
βομβιστές	bombers
σάντυ	sandy
κενυάτα	kenyatta
σαλμονέλα	salmonella
μπωλ	bowl
μπωλ	mangkok
περίπολο	patrol
μαριμάρ	marimar
φόρτε	forte
νεποτισμό	nepotismo
πάτα	pindutin
παγανισμό	paganism
ταξιδι	voyage
ταξιδι	journey
ταξιδι	paglalakbay
ταξιδι	trip
ταξιδι	biyahe
μπαούλο	dibdib
μπαούλο	trunk
σπιτι	tahanan
σπιτι	bahay
σπιτι	makauwi
σπιτι	bahay
ράμπες	ramps
σφραγισμένο	sealed
βομβιστή	bomber
τηγανητό	piniritong
τηγανητό	pritong
ρόδινα	rosy
μιγιαμότο	miyamoto
μπλας	blas
καμάκι	salapang
τόμπα	toba
δέμα	pakete
δέμα	package
εξι	anim
τόμυ	tommy
εθελόντρια	volunteers
εθελόντρια	boluntaryo
εθελόντρια	volunteer
χάσω	mawalan
χάσω	mawala
χάσω	mawawalan
κάλα	kala
γιαπωνέζικο	hapon
γιαπωνέζικο	japanese
γιαπωνέζικο	hapones
αϊνού	ainu
οτ	lag
ιδιωτικοποιήσεις	privatization
αγγελος	anghel
αγγελος	angel
σουμάν	suman
γκόντφρεϊ	godfrey
ντάφι	duffy
σακί	sako
συζητήστε	talakayin
συζητήστε	usapan
σβάντε	svante
βανέσσα	vanessa
χένσον	henson
κολίμα	colima
μπουργκ	bourg
φιλοδοξίας	ambisyon
μεταμέλεια	pagsisisi
μεταμέλεια	nanghihinayang
μεταμέλεια	nagsisi
μεταμέλεια	panghihinayang
βάμμα	tintura
τάνγκο	tango
ξανθίνης	xanthine
δυσδαιμόνα	desdemona
σάντοβαλ	sandoval
αληθεια	totoo
αληθεια	true
κραγιόν	lipstick
εθεάθη	seen
εθεάθη	nakita
ακονκάγκουα	aconcagua
ματζίντ	majid
μάσεϊ	massey
διεφθαρμένοι	corrupt
διεφθαρμένοι	kurakot
έπιπλο	furniture
φαρυγγίτιδα	pharyngitis
καρταχένα	cartagena
λάμπεθ	lambeth
επινεφρίνη	epinephrine
επινεφρίνη	epi
λορένα	lorena
κάνωπος	canopus
τζίρο	jiro
συντονισμένα	coordinated
αϊκίντο	aikido
αβελίνο	avellino
σιωπηλό	tahimik
γνωμοδοτήσεις	opinyon
άιβι	ivy
νεπ	mca
φορτηγάκι	truck
φορτηγάκι	trak
φορτηγάκι	van
μαροκινή	moroccan
ταρν	tarn
σουτάρει	shoots
ανοσοανεπάρκειας	immunodeficiency
τσιπς	chips
επανέκδοσης	reissue
ανεμώνη	anemone
ενοχλητικός	nakakainis
μολιέρο	molière
βέδες	veda
γιάο	yao
ελίζ	elise
τζονγκ	jeong
γκιν	ginn
πόνυ	pony
αλκαλοειδές	alkaloid
λογιστήριο	accounting
σουπερμάρκετ	supermarket
ρανγκούν	rangoon
πάλο	palo
ιβαν	ivan
μέιμπελ	mabel
καταμαράν	katamaran
σατό	château
σάκοι	sacks
σάκοι	bag
ολιγόκαινο	oligoseno
γραμμόφωνο	ponograpo
μόριτζ	moritz
σίγκαλ	segal
χακί	khaki
καναπέ	sopa
καναπέ	couch
κρόκο	apyak
γλυκογόνου	glycogen
βισάγιας	kabisayaan
βισάγιας	visayas
μπερναντίνο	bernardino
ανδρογόνων	androgen
καρυοθραύστη	nutcracker
δολλάριο	dolyar
ναρούτο	naruto
αγκιλάρ	aguilar
γρατιανός	gratian
εσώρουχο	salawal
τηλεγραφία	telegrapiya
κωδικόνιο	codon
μπετ	bette
θειάφι	sulfur
καταραμένος	lintik
μουλά	mullah
συνεργασια	pagtutulungan
συνεργασια	kooperasyon
αστόχησε	namis
πρόεδρε	pangulo
πρόεδρε	presidente
τόκοι	interes
τόκοι	patubo
μολυσμένη	infected
μολυσμένη	nahawaang
μολυσμένη	nahawahan
γιεβγκένι	yevgeny
γουάιατ	wyatt
αποστράγγισης	kanal
αρραβώνων	engagement
ακιχίτο	akihito
φιαλίδιο	vial
κυλικείο	cafeteria
μπάιντεν	biden
μακντάουελ	mcdowell
αισθησιακή	animal
πέτερσεν	petersen
ναγκάνο	nagano
τολμάς	dare
ρίτερ	ritter
κολλημένη	mapagmataas
κολλημένη	nakadikit
επιπεφυκίτιδα	conjunctivitis
αποσφαλμάτωσης	debug
αποσφαλμάτωσης	debugging
λάσπες	putik
αγκάτα	agata
ζυθοποιείο	brewery
γονιός	magulang
αλφα	alpha
αλφα	alfa
γιοριτόμο	yoritomo
βάιολετ	violet
γκόθαμ	gotham
ασα	smr
γκάλο	gallo
γωγώ	gogo
φλαμαριόν	flammarion
γιασεμί	jasmine
τσονγκ	chong
στήβενσον	stevenson
στόκτον	stockton
γαλόνι	gallon
γουέντελ	wendell
καρότσι	kariton
καρότσι	cart
γκρίνια	daing
γκρίνια	nagging
σάρος	saros
κούνο	kuno
σερβίρει	naglilingkod
αδιάβροχο	tubig
ιμάντα	strap
αντρόποφ	andropov
αναπηρική	wheelchair
αραβόσιτος	mais
φοβισμένοι	natatakot
μπλέιζ	blaze
τρυπάνι	drill
προετοιμασμένη	naghanda
προετοιμασμένη	handa
προετοιμασμένη	inihanda
παπάγια	papaya
εμπάιρ	imperyo
εμπάιρ	monggol
οσπιταλέτ	hospitalet
σάιλοκ	shylock
σιλ	sil
σιλ	shil
καμένο	sinusunog
καμένο	nasunog
γιορούμπα	yoruba
τζακόμπι	jacobi
τελωνειακές	kaugalian
τελωνειακές	customs
αραβόσιτο	mais
μισαλλοδοξίας	intolerance
ρωτήστε	hilingin
ρωτήστε	ask
ρωτήστε	magtanong
ρωτήστε	tanungin
ρωτήστε	itanong
ταταρστάν	tatarstan
πολύφημος	polifemo
μακναμάρα	mcnamara
ντάριους	darius
ντάριους	dario
συμπτώσεις	pagkakataon
άγρυπνος	puyat
καγιέν	cayenne
σώσε	pol
σώσε	save
ανεμόπτερο	glider
γλυκόλυση	glikolisis
πασίφικ	pasipiko
πασίφικ	pacific
ρεζέρβα	spare
ρεζέρβα	ekstrang
ρεζέρβα	reserve
ρεζέρβα	reserba
μεσίτης	broker
μπάζιλ	basil
πάτσι	patsy
κατασταλεί	suppressed
ρόσο	rosso
πολλαπλασιαστής	lagrange
κούλιτζ	coolidge
πόνι	pony
κόνστανς	constancia
σβέντενμποργκ	swedenborg
μπερδεμένο	komplikado
μπερδεμένο	kumplikado
μπερδεμένο	nalilito
μπερδεμένο	nakakalito
μέριτ	merritt
λέισι	lacey
μετασχηματιστές	transformers
εκτεθειμένοι	nakalabas
στροφείο	rotor
μαγιονέζα	mayo
αύξων	serial
ντουράν	duran
κτ	cbs
καλλιεργημένος	ilustrado
αρμάντ	armand
ματια	mata
πιστοποιημένη	sertipikadong
πιστοποιημένη	certified
λομ	lom
υπομνήματος	nakikiusap
κασίνο	cassino
τέρνμπουλ	turnbull
πλουραλισμό	plurality
μπακαλιάρος	cod
σίτον	seton
γκόλεμ	golem
υποβαθμίσει	hamakin
χόλεριθ	hollerith
απτά	konkreto
παζάρια	bargain
παζάρια	pangangalakal
νωρίτερο	earliest
μπαντόλιο	badoglio
δηλητηριώδης	poisonous
εξωηλιακούς	extrasolar
καρίγιο	carrillo
αλληλούια	aleluya
