категория	類別
приключенски	冒險
вестниците	報章
вестниците	報刊
опашка	佇列
опашка	排隊
опашка	尾巴
опашка	尾
бронзова	青銅
бронзова	銅
лейк	湖泊
лейк	湖
моника	monica
никозия	尼科西亞
хюстън	休士頓
посолството	大使館
посолството	使館
робин	robin
джеф	jeff
справка	詢問
справка	查詢
булевард	大道
учения	教義
учения	教導
подобри	改進
подобри	改善
присъдата	量刑
присъдата	判刑
електронен	電子
лотус	lotus
лотус	蓮花
лотус	蓮
ело	elo
терминология	術語
правопис	拼字
правопис	拼寫
чай	茶葉
чай	茶
завършили	畢業生
бактерии	細菌
гледка	檢視
гледка	瀏覽
царевица	玉米
купола	穹
купола	圓頂
колело	輪
колело	車輪
колело	單車
колело	腳踏車
колело	自行車
колело	單車
колело	腳踏車
колело	自行車
инвестиции	投資
инвестиции	投資
гърди	胸
гърди	胸部
гърди	胸膛
гърди	胸口
гърди	胸
гърди	胸部
гърди	乳房
гърди	乳房
органични	有機
райън	瑞安
медия	媒體
медия	媒介
раса	比賽
раса	賽跑
раса	種族
раса	競賽
майер	meier
майер	mayer
майер	meyer
мощ	力氣
мощ	強度
мощ	實力
мощ	力量
мощ	體力
мощ	電力
мощ	電源
мощ	動力
мощ	權力
клисура	山溝
дарения	捐贈
дарения	捐助
дарения	捐款
отвън	外部
отвън	室外
отвън	外面
отвън	外
черта	特質
болни	病
болни	生病
крайната	終極
редовна	定期
редовна	經常
кастро	castro
обещава	諾言
обещава	承諾
обещава	允諾
обещава	許諾
сюжет	密謀
сюжет	陰謀
сюжет	劇情
майчина	產婦
барон	男爵
монасите	僧侶
монасите	和尚
подпомагане	支援
наркотици	藥品
наркотици	藥物
наркотици	毒品
наркотици	藥物
душа	洗澡
душа	淋浴
душа	靈魂
популярно	熱門
популярно	流行
популярно	受歡迎
популярно	人氣
уникален	獨特
уникален	獨一無二
работник	僱員
работник	員工
работник	職工
работник	勞動者
работник	工人
описания	描述
обширни	廣泛
джейсън	jason
критики	批評
критики	批判
критики	批評
бягство	越獄
бягство	逃離
селска	質樸
селска	農村
селска	農民
изригване	火山爆發
изригване	爆發
изригване	噴發
медина	medina
слънчева	晴
слънчева	太陽
слънчева	太陽能
колектив	集體
видеоклип	視訊
видеоклип	影片
линкълн	林肯
съдилища	法庭
съдилища	法院
рисуване	畫畫
рисуване	畫
рисуване	油畫
рисуване	繪畫
рисуване	畫畫
рисуване	繪圖
рисуване	圖畫
рисуване	繪畫
специфичен	具體
клип	片段
клип	剪輯
клип	夾
изрично	明示
изрично	明文
ефективност	效率
ефективност	成效
ефективност	有效性
ефективност	效能
ефективност	功效
ефективност	績效
ефективност	業績
мишки	鼠
мишки	滑鼠
мишки	鼠
тесни	狹義
тесни	狹隘
тесни	縮小
тесни	窄
тесни	狹窄
убиец	殺手
убиец	刺客
монреал	蒙特婁
напояване	灌溉
емирства	酋長國
комунистите	共產黨
доверие	信心
доверие	自信
доверие	信任
доверие	信託
шеф	主廚
шеф	大廚
шеф	廚師
курорт	度假勝地
традициите	傳統
посоки	方向
глад	飢饉
глад	飢荒
глад	飢餓
глад	飢餓
трек	跋涉
триъгълник	三角形
триъгълник	三角
комикс	漫畫
комикс	漫畫
болен	病
болен	生病
тютюн	煙草
лукас	lukas
царски	富豪
линк	連結
линк	link
хълмове	丘陵
чан	陳
чан	燦
пасища	草地
пасища	草場
пасища	草原
пасища	牧場
пасища	牧草
пасища	草原
изпрати	送出
изречения	句子
изречения	刑期
изречения	判刑
първична	初級
таймс	時代
таймс	times
таймс	時報
жлези	腺
жлези	腺
улицата	街頭
улицата	街道
улицата	街
отразяват	反映
маркетинг	行銷
реклами	廣告
реклами	廣告
бейкър	貝克
нула	零
театри	劇院
театри	戲院
кризата	危機
изписана	出院
изписана	退伍
органите	器官
доналд	donald
колекции	收藏
етика	倫理
етика	倫理學
цивилни	平民
представено	提交
бит	bit
плод	果實
плод	水果
плод	果
имението	莊園
езиците	語言
езиците	語文
доктрина	原則
доктрина	學說
доктрина	教義
доктрина	理論
доктрина	原理
еволюцията	演化
еволюцията	演變
еволюцията	進化
еволюцията	演進
рицар	騎士
тото	多多
оригинален	原文
оригинален	原件
оригинален	原創
оригинален	原始
оригинален	原
католици	天主教徒
католици	天主教
католици	天主教徒
твърд	事務所
твърд	固體
твърд	固態
твърд	實心
твърд	扎實
твърд	堅固
твърд	難
твърд	硬
твърд	辛苦
твърд	僵化
нападки	狙擊
планети	行星
молекули	分子
наляво	左側
наляво	左
наляво	左翼
наляво	左邊
радиус	半徑
здрави	健康
ориз	大米
ориз	米
ориз	米飯
ориз	飯
дванадесет	十二
подчинени	下屬
подчинени	從屬
желязна	鋼鐵
желязна	鐵
ястия	餐
ястия	膳食
ястия	菜
същността	實質
същността	本質
същността	精華
дискове	磁碟
дискове	cd
хелзинки	赫爾辛基
дървена	木質
дървена	木
дървена	木制
ръсел	羅素
прогрес	進步
прогрес	進度
цветни	有色
цветни	彩色
човешко	人類
галерии	畫廊
леля	姑姑
леля	伯母
леля	姨媽
леля	阿姨
леля	姑姑
леля	姨媽
контузия	損傷
скок	跳
скок	跳躍
скок	躍
скок	飛躍
скок	跳躍
скок	閏
цикъла	週期
цикъла	迴圈
частична	局部
частична	部分
люк	luke
люк	路加
съпротивление	阻力
съпротивление	電阻
съпротивление	抵抗
съпротивление	抵制
ресторант	飯店
ресторант	餐廳
ресторант	餐館
дева	處女座
казан	香爐
слънчеви	晴
слънчеви	太陽
слънчеви	太陽能
въздушно	空中
въздушно	空中
въздушно	air
въздушно	航空
въздушно	空氣
азиатски	亞洲
умерено	中等
умерено	適度
умерено	適中
умерено	溫和
умерено	適度
анатомия	解剖
анатомия	解剖學
истинска	real
истинска	真實
стан	stan
журито	陪審團
журито	陪審員
задвижване	推進
образователни	教育
формиране	編隊
формиране	形成
агенцията	代理商
агенцията	機構
добави	加上
добави	加
сиво	灰色
сиво	灰
сиво	灰色
сиво	灰
сиво	grey
условно	條件
сфери	球體
установка	發射器
календара	日曆
календара	曆法
календара	曆
археолог	考古學家
тъмна	黑
тъмна	暗
тъмна	黑暗
състави	編譯
костите	bones
костите	骨
костите	骨骼
костите	骨頭
слиза	遞減
слиза	降
пръст	指頭
пръст	手指
пръст	腳趾
пръст	趾
параметър	參數
единна	統一
астрономия	天文
сокол	獵鷹
сокол	隼
изкуствен	人工
изкуствен	人造
великден	復活節
пациенти	病患
пациенти	患者
пациенти	病人
морско	海事
агенти	代理商
агенти	代理人
построено	建
построено	內建
спортно	體育
спортно	運動
остро	尖銳
остро	鋒利
остро	銳利
остро	急性
остро	尖銳
стихотворение	詩
руините	廢墟
руините	遺址
руините	遺跡
дистанция	距離
клеопатра	cleopatra
пирамида	金字塔
психологията	心理
психологията	心理學
роналд	ronald
тясна	狹義
тясна	狹隘
тясна	縮小
тясна	窄
тясна	狹窄
бонус	獎金
бонус	紅利
бонус	獎勵
кеймбридж	劍橋
гренландия	格陵蘭
аргумент	論證
аргумент	論據
аргумент	爭論
аргумент	論點
спиране	制動
синтез	融合
синтез	合成
синтез	綜合
мускули	肌肉
мускули	肌
мускули	肌肉
сив	灰色
сив	灰
сив	灰色
сив	灰
сив	grey
етапи	階段
етапи	階段
етапи	里程碑
оливър	oliver
вулкана	火山
освобождаване	釋出
освобождаване	釋放
освобождаване	豁免
освобождаване	豁免
железен	鋼鐵
железен	鐵
ръкопис	手稿
ръкопис	稿子
чиновник	辦事員
чиновник	書記
чиновник	職員
сняг	下雪
сняг	雪
сняг	snow
реалност	現實
бестселър	暢銷書
безплатно	free
безплатно	自由
безплатно	免費
интервюта	面談
интервюта	訪談
интервюта	面試
интервюта	採訪
интервюта	約談
ватикана	梵蒂岡
масиви	陣列
антония	antonia
курорти	度假勝地
курорти	勝地
ванкувър	溫哥華
консулски	領事
отказ	拒絕
отказ	否定
отказ	否認
рикардо	riccardo
навън	外部
навън	室外
навън	外面
навън	外
навън	出局
присъединяване	加入
присъединяване	入世
присъединяване	加入
продажбите	銷售
продажбите	銷售量
продажбите	銷售額
мъжко	男性
мъжко	男
убеден	深信
свидетелство	憑證
свидетелство	證書
художниците	畫家
бележка	備忘錄
мероприятия	事件
мероприятия	活動
бронзови	青銅
бронзови	銅
морган	morgan
охлаждане	冷卻
охлаждане	制冷
охлаждане	不寒而慄
доброволно	自願
доброволно	自願性
окото	眼
окото	眼睛
костенурки	烏龜
костенурки	海龜
заменена	取代
регистрация	註冊
регистрация	登記
реймънд	raymond
ням	啞
ням	啞巴
ням	靜音
ням	啞
храсти	灌木叢
физическо	物理
показване	顯示
показване	顯示器
показване	展示
показване	展示
показване	顯示
показване	show
платна	畫布
платна	帆布
платна	帆
ирански	伊朗
про	pro
износ	出口
износ	出口
марта	martha
кралско	皇家
кралско	皇室
рицарите	騎士
индекс	索引
индекс	指數
лодка	船
лодка	船隻
лодка	艇
йога	瑜伽
йога	瑜珈
емигранти	移民
платно	畫布
платно	帆布
родина	祖國
родина	故鄉
родина	家園
родина	祖國
родина	國土
родина	祖國
гласът	語音
гласът	嗓子
гласът	聲音
парична	貨幣
подчертава	突顯
лидерите	領導者
лидерите	領導人
николаос	nikolaos
бъдещи	今後
бъдещи	將來
бъдещи	未來
пшеница	小麥
пшеница	麥子
баланс	平衡
баланс	結餘
баланс	均衡
баланс	餘額
кучето	竇
кучето	犬
кучето	狗
свидетел	見證
свидетел	證人
орбитата	軌道
организъм	有機體
организъм	機體
отпадъци	廢棄物
отпадъци	廢物
отпадъци	浪費
отпадъци	廢物
централа	中央
централа	總部
сватба	結婚
сватба	婚姻
сватба	婚禮
литра	公升
литра	公升
резерв	準備金
резерв	儲備
резерв	準備金
резерв	儲備
лицата	臉
лицата	面孔
мъченици	烈士
мъченици	殉難者
радванска	radwańska
отделяне	分離
отделяне	離職
отделяне	分居
видях	鋸
видях	鋸子
конен	馬術
полезно	實用
полезно	有用
гледам	觀看
стивънс	stephens
стивънс	stevens
диапазон	山脈
диапазон	範圍
диапазон	射程
напоследък	最近
напоследък	近日
напоследък	近期
напоследък	最近
превзет	自命不凡
убеди	說服
бийч	beech
последици	後果
последици	特效
последици	效應
последици	影響
последици	效果
последици	後果
пътека	路徑
пътека	軌跡
пътека	蹤跡
пътека	小徑
учителите	教師
изстрелване	發射
колела	輪
колела	車輪
федерална	聯邦
правомощия	權力
правомощия	權威
вълк	狼
слаб	瘦
слаб	弱
слаб	虛弱
слаб	弱者
слаб	軟弱
слаб	薄弱
слаб	薄
слаб	瘦
уейн	wayne
екшън	動作
екшън	行動
отдих	娛樂
отдих	休閒
отдих	休閒
отдих	閒暇
духовен	靈性
духовен	精神
гръб	背
гръб	回
гнездото	窩
гнездото	巢穴
гнездото	巢
предприемачи	創業者
предприемачи	承包商
яйцата	蛋
яйцата	雞蛋
яйцата	卵
реконструкция	重建
тухли	磚頭
тухли	磚
тухли	磚塊
финалите	決賽
затворници	囚犯
затворници	犯人
затворници	囚徒
затворници	弊
затворници	cons
дженифър	jennifer
правителствата	政府
математици	數學家
детройт	底特律
ушите	耳
ушите	耳朵
продуктите	商品
продуктите	產品
хънт	獵
хънт	hunt
хънт	狩獵
афера	外遇
единични	單曲
единични	單打
нормална	常態
нормална	正常
рая	天國
рая	天堂
рая	天堂
рая	樂園
политбюро	政治局
съотношение	比重
съотношение	比例
съотношение	比率
съотношение	比值
съотношение	比例
съотношение	比
съчетание	組合
духовно	靈性
духовно	精神
частно	隱私
частно	私人
частно	私營
стипендия	獎學金
блато	沼澤
блато	沼澤地
блато	沼澤
блато	沼澤
илюстрации	插圖
укрепления	工事
дворецът	皇宮
дворецът	宮殿
дворецът	王宮
дворецът	宮廷
дворецът	宮
дъска	董事會
дъска	木板
излъчването	放送
излъчването	廣播
проектиране	設計
проектиране	設計
мърфи	murphy
учебници	課本
учебници	教科書
корен	根
корен	root
кей	凱
експозиция	暴露
експозиция	曝光
експозиция	曝露
алпийски	阿爾卑斯
модерен	摩登
модерен	現代
модерен	近代
модерен	現代化
остра	急性
остра	尖銳
остра	尖銳
остра	鋒利
остра	銳利
наблизо	周邊
наблизо	鄰近
наблизо	附近
балет	芭蕾
балет	芭蕾舞
трайно	耐用
трайно	持久
трайно	永久
трайно	持久
последователност	一致性
последователност	連貫性
последователност	序列
последователност	數列
последователност	順序
последователност	一致性
последователност	連貫性
последователност	一貫性
тънки	薄
тънки	瘦
аец	npp
мъртъв	死
петата	腳跟
заряд	電荷
заряд	充電
заряд	收費
подправки	調味料
подправки	調味
подправки	香料
подправки	香料
разтвор	溶液
ума	uma
ума	頭腦
ума	心靈
дамаск	大馬士革
черво	腸
черво	腸子
черво	大腸
черво	腸
черво	結腸
черво	冒號
хумор	幽默
хумор	幽默
интензивно	密集
интензивно	激烈
интензивно	密集
популация	人口
подобрения	升級
подобрения	改進
подобрения	改善
подобрения	改良
подобрения	強化
подобрения	加強
подобрения	增強
подобрения	改進
подобрения	改善
подобрения	改良
драган	dragan
поеми	詩
поеми	詩歌
злото	惡
злото	邪惡
силва	silva
възприемат	感知
култ	崇拜
култ	邪教
трафик	交通
специфична	具體
погребението	葬禮
погребението	喪葬
погребението	喪禮
рой	roy
живите	生活
монахиня	尼姑
спонсор	贊助
остатъци	殘留物
остатъци	殘餘物
остатъци	殘留
остатъци	殘渣
остатъци	剩菜
остатъци	殘留物
остатъци	殘餘物
остатъци	殘渣
луиджи	luigi
робство	奴隸制
робство	奴役
робство	綁縛
робство	束縛
робство	奴役
остър	尖銳
остър	鋒利
остър	銳利
остър	急性
остър	尖銳
долини	山谷
детство	童年
стаята	房間
стаята	房
битките	戰役
подобие	相似
таня	tanya
увеличение	放大
увеличение	增加
увеличение	提高
възпитание	培育
възпитание	教育
възпитание	學歷
възпитание	撫養
възпитание	培養
възпитание	養育
възпитание	教養
възпитание	撫育
заслужил	賺取
устойчивост	穩定
устойчивост	穩定性
устойчивост	阻力
устойчивост	電阻
устойчивост	抵抗
устойчивост	抵制
устойчивост	韌性
устойчивост	復原力
камери	照相機
камери	相機
експерти	專家
обичайно	平時
подчинение	服從
подчинение	提交
изключен	殘疾
изключен	斷線
затруднения	困難
затруднения	難度
затруднения	困難
приказка	動態
приказка	故事
метър	公尺
джан	jan
джан	楊
джан	揚
джан	張
саймън	simon
саймън	西蒙
саймън	西門
свързване	裝訂
свързване	連結
свързване	連線
свързване	連結
променливи	變數
променливи	可變
променливи	變數
лийдс	利茲
плутарх	plutarch
неизвестна	未知
неизвестна	不明
сок	汁
сок	果汁
сок	襪子
пейзаж	風景
пейзаж	風景
пейзаж	景觀
ивици	花臉
ивици	條紋
клетва	誓
клетва	誓言
клетва	誓詞
клетва	宣誓
клетва	誓
клетва	誓言
клетва	誓詞
сблъсъци	衝突
сблъсъци	碰撞
наталия	natalya
наталия	natalia
разделено	分裂
кери	carrie
кери	cary
кери	kerry
леонард	leonard
показател	基準
показател	索引
показател	指數
показател	指標
пробив	突破性
пробив	突破
пробив	違反
пробив	違約
пробив	違規
комунизма	共產主義
църквите	教會
църквите	教堂
домашен	首頁
домашен	家
домашен	home
домашен	住家
домашен	家用
домашен	國內
домашен	自制
построи	建
построи	建立
ален	alain
конкурси	競賽
бук	beech
компютъра	計算機
компютъра	電腦
реализъм	現實主義
гуам	關島
повреда	失敗
повреда	損傷
повреда	損壞
повреда	損害
оксфорд	牛津
сет	seth
дива	狂野
дива	野
дива	野性
дива	野生
дива	diva
девети	第九
двоен	雙
двоен	雙重
двоен	雙倍
двоен	加倍
археология	考古學
археология	考古
археология	考古學
археология	考古
ескадрила	中隊
шум	噪聲
шум	噪音
опитът	體驗
опитът	經驗
психологически	心理
бенджамин	benjamin
стълб	柱
стълб	支柱
стълб	竿
стълб	鋼管
заден	後方
опери	歌劇
прием	招收
прием	接待
прием	接收
прием	招待會
пен	penn
сух	乾燥
сух	乾
кристали	水晶
кристали	晶體
сървър	伺服器
училищата	學校
мей	小美
мей	梅
фотограф	攝影師
лого	標誌
лого	標識
материалите	物料
материалите	材料
почит	悼念
атлетика	田徑
съдът	法庭
съдът	法院
хирургия	手術
хирургия	外科手術
отражение	反射
отражение	反省
отражение	思考
вегас	賭城
влакна	纖維
влакна	纖維
влакна	纖維
поделение	股
поделение	單元
поделение	單位
отдели	各部門
катя	katia
катя	katya
никита	nikita
романс	浪漫
дик	dick
дъно	下方
дъно	底
дъно	底部
дъно	底下
заплахи	威脅
женско	女
женско	女性
интерпретация	口譯
щастлив	開心
щастлив	快樂
щастлив	高興
щастлив	幸福
щастлив	happy
нина	nina
изтрита	刪除
кухина	腔
анонимен	匿名
анонимен	無名氏
предупреждение	警告
имущество	地產
имущество	屬性
имущество	財產
имущество	物業
приключения	冒險
приключения	探險
приключения	冒險
спасение	得救
спасение	拯救
спасение	救贖
доклади	報告
домове	住家
белене	剝皮
белене	剝
олтара	祭壇
олтара	壇
нютон	牛頓
оставката	辭職
винсент	vincent
реализация	實現
достъпна	負擔得起
изключителна	排他性
изключителна	排他
изключителна	獨家
изключителна	專屬
изключителна	非凡
изключителна	傑出
изключителна	未決
усвояване	吸收
шапка	帽
шапка	帽子
татяна	tatyana
сянка	影
сянка	影子
сянка	陰影
сянка	暗影
сянка	陰影
сребърна	銀色
сребърна	銀
сребърна	白銀
честта	名譽
честта	榮譽
честта	名譽
честта	榮譽
светло	光線
светло	光
светло	燈光
светло	輕
светло	光明
светло	明亮
героиня	女主角
лисица	狐
лисица	狐狸
лисица	fox
хребет	山脊
хребет	嶺
шварцбург	schwarzburg
синя	blue
синя	藍
синя	藍色
кръгла	圓
кръгла	輪
паунда	磅
титан	鈦
титан	泰坦
гугъл	google
вдовицата	遺孀
вдовицата	寡婦
магия	魔神
магия	魔法
магия	魔術
магия	神奇
магия	魔力
палуба	甲板
ранд	rand
уравнение	方程
уравнение	方程式
включване	包括
включване	啟用
включване	包容
включване	包容性
остри	尖銳
остри	鋒利
остри	銳利
експерт	專家
влакове	火車
влакове	列車
алесандро	alessandro
продаден	賣
продаден	售出
равновесие	平衡
равновесие	結餘
равновесие	均衡
равновесие	餘額
равновесие	平衡
равновесие	均衡
подробна	詳細
служителите	僱員
служителите	員工
съюзи	工會
съюзи	聯盟
съюзи	同盟
възли	節點
възли	結核
индивидуално	個別
индивидуално	個人
индивидуално	個別
индивидуално	個體
пери	perry
групова	群組
групова	群
трън	荊棘
зрителите	觀眾
барабанист	鼓手
червеи	蚯蚓
червеи	蠕蟲
червеи	蠕蟲
положителни	積極
положителни	正面
положителни	陽性
буквите	信
буквите	字母
буквите	信件
анатолий	anatoly
дебели	肥
дебели	脂肪
дебели	胖
баница	餡餅
баница	派
атентат	暗殺
атентат	刺殺
атентат	轟炸
пейзажи	風景
пейзажи	景觀
възрастен	成人
възрастен	成年人
възрастен	成年
соли	鹽類
водачи	指南
водачи	嚮導
водачи	領導者
водачи	領導人
бягане	奔跑
бягане	跑步
бягане	運行
бягане	跑步
бягане	慢跑
колин	colin
преден	前面
преден	陣線
комунист	共產主義
шампиона	冠軍
мине	傳球
мине	通過
мине	通行證
крилото	永
крилото	翼
преработка	處理
преработка	加工
преработка	修訂
папагали	鸚鵡
молитва	祈禱
молитва	禱告
молитва	祈禱
молитва	禱告
дълбок	深
дълбок	深層
небе	天空
небе	sky
небе	天空
случаят	案例
случаят	個案
случаят	案件
домейн	藩
домейн	網域
домейн	域
елиът	elliott
елиът	elliot
мейн	緬因州
сложно	複雜
съдействие	合作
плат	布
плат	布料
плат	纖維
плат	織物
точни	準確
точни	精確
разум	感
отсъствие	缺席
отсъствие	缺席
райт	wright
забранени	禁
забранени	禁止
забранени	違禁
забранени	禁忌
забранени	禁止
нанси	南希
нанси	nancy
бокса	拳擊
шанхай	上海市
шанхай	上海
духовни	靈性
духовни	精神
съвместна	關節
съвместна	聯合
съседи	鄰
съседи	鄰居
съседи	鄰國
съседи	鄰居
въртене	旋轉
въртене	旋轉
въртене	紡
въртене	支點
въртене	輪值
въртене	旋轉
въртене	自轉
въртене	輪換
атоми	原子
облак	雲
облак	雲端
съмнения	疑問
съмнения	懷疑
съмнения	疑慮
съмнения	疑慮
реагира	反應
продължения	續集
възможна	可能
джоан	joanne
джоан	瓊
джоан	joan
легендите	傳說
легендите	傳奇
неколкократно	反復
енрике	enrique
мелбърн	墨爾本
синоним	同義詞
синоним	同義
синоним	同義詞
синоним	同義字
мрамор	大理石
мрамор	彈珠
водопад	瀑布
часовник	鐘
часовник	鍾
часовник	時鐘
икономисти	經濟學家
тезата	命題
тезата	論文
притежание	持有
притежание	擁有
притежание	佔有
притежание	所有權
притежание	擁有權
послание	留言
послание	訊息
послание	信件
пясък	沙
пясък	沙子
пясък	砂
пясък	金沙
пясък	金砂
пясък	sands
вселена	宇宙
горещо	熱
горещо	燙
океания	大洋洲
споразумения	安排
споразумения	協定
смесен	混合
надеждата	希望
надеждата	hope
надя	nadia
устав	章程
устав	法規
устав	規約
гимнастика	體操
предградие	郊區
предградие	郊區
тенденции	趨勢
тенденции	趨向
въглероден	碳
въглероден	炭
пано	鑲嵌
мак	mac
уникални	獨特
уникални	獨一無二
осветена	點燃
влияния	影響
красив	帥哥
красив	英俊
красив	帥
логото	標誌
логото	標識
унищожаване	消滅
унищожаване	摧毀
унищожаване	毀滅
унищожаване	處置
унищожаване	鏟除
унищожаване	根除
унищожаване	破壞
унищожаване	毀滅
унищожаване	毀壞
унищожаване	銷毀
изчисления	計算
алис	愛麗絲
консултант	顧問
драматични	戲劇性
познание	知識
скулптури	雕塑
скулптури	雕刻
скулптури	雕塑
трансфер	轉帳
трансфер	轉讓
трансфер	轉移
офанзива	攻勢
офанзива	冒犯
баскетбол	籃球
взрив	爆炸
взрив	爆
взрив	爆炸
уникална	獨特
уникална	獨一無二
оръдието	大炮
оръдието	砲
оръдието	大砲
оръдието	炮
ралф	ralph
недостатъци	斷層
недостатъци	缺點
недостатъци	缺陷
недостатъци	瑕疵
недостатъци	缺點
недостатъци	缺陷
недостатъци	瑕疵
недостатъци	缺陷
предложи	優惠
посещения	訪問
бот	bot
зърно	乳頭
зърно	糧食
зърно	穀物
зърно	糧
запаси	股票
запаси	庫存
здравословни	健康
противоречия	矛盾
противоречия	爭論
противоречия	爭議
съперник	對手
съперник	對手
поетът	詩人
верен	忠心
верен	忠誠
верен	忠誠
верен	忠實
антоан	antoine
руси	金髮
палубата	甲板
господ	神
аякс	ajax
нервна	緊張
руда	礦石
скоби	主食
скоби	括號
фрази	片語
тунел	地道
тунел	隧道
картофи	土豆
картофи	馬鈴薯
картофи	土豆
картофи	馬鈴薯
инфекции	感染
елита	精英
елита	elite
еквивалент	等效
еквивалент	相當於
експеримент	試驗
експеримент	實驗
арабска	阿拉伯
арабска	阿拉伯文
арабска	阿拉伯語
ислям	伊斯蘭
ислям	伊斯蘭教
риска	風險
замени	替代
замени	取代
замени	替換
замени	更換
замени	代替
ярко	明亮
иврит	希伯來
иврит	希伯來文
петдесет	fifty
петдесет	五十
джефри	jeffrey
номинирана	提名
иконата	圖示
навътре	內向
епидемия	暴發
епидемия	爆發
епидемия	流行病
кореспонденция	書信往來
крус	cruz
племенница	外甥女
племенница	姪女
кристоф	christoph
селекция	挑選
селекция	選取
селекция	選擇
селекция	甄選
отпред	前面
отпред	陣線
джесика	jessica
близостта	親密關係
близостта	親近
пътувания	旅行
пътувания	旅費
пътувания	旅遊
пътувания	trips
бай	白
ибрахим	ibrahim
плуване	游泳
плуване	游
плуване	游泳
плуване	游
ъгъла	角落
ъгъла	轉角
ъгъла	角
астрономически	天文
ръба	邊緣
лири	里拉
лири	磅
жозеф	約瑟夫
жозеф	joseph
жозеф	約瑟
нож	刀
нож	刀子
нож	小刀
антоанета	antoinette
изключителни	排他性
изключителни	排他
изключителни	獨家
изключителни	專屬
стадий	舞台
стадий	階段
арка	拱
арка	拱門
феномен	現象
феномен	現象
пакет	叢
пакет	包裝
пакет	包
пакет	包裹
цецилий	caecilius
дружба	友情
дружба	友誼
фази	階段
гигантски	巨人
гигантски	巨
гигантски	巨型
означение	稱謂
означение	指定
сюзън	susan
наследниците	繼承人
сеул	漢城
традиционна	傳統
бригади	旅
следите	曲目
следите	軌道
борса	兌換
борса	交換
борса	交易所
борса	交流
обичам	戀愛
обичам	愛
обичам	love
обичам	愛情
погребани	埋
погребани	埋葬
тор	施肥
тор	肥料
тор	化肥
тор	糞便
тор	tor
тор	肥料
мита	神話
мита	職責
биологични	生物
биологични	生物學
клонове	分行
клонове	樹枝
клонове	分支
витамин	維生素
витамин	維他命
плажове	沙灘
плажове	海灘
духове	魂靈
спад	拒絕
спад	減少
спад	下降
спад	衰落
обвивка	鞘
обвивка	貝殼
обвивка	shell
обвивка	殼
приключване	竣工
публична	公眾
публична	公開
агиос	agios
вулкан	火山
бунтове	暴動
бунтове	暴亂
бунтове	騷亂
бежанците	難民
собственици	所有者
собственици	業主
осветление	照明
повторение	重現
повторение	重播
повторение	重復
хайделберг	海德堡
парламентът	國會
парламентът	議會
свършва	末端
ренесанс	復興
ренесанс	文藝復興
шеста	第六
керамични	陶瓷
мощен	強大
мощен	強國
равнини	平原
пътуват	旅行
пътуват	旅費
пътуват	旅遊
градината	園
градината	園林
градината	花園
градината	園藝
марш	沼澤
търнър	turner
матиас	mattias
симфония	交響曲
симфония	交響樂
симфония	交響樂團
провал	失敗
сухо	乾燥
сухо	乾
северозападния	西北
предна	前面
предна	陣線
автобуси	公車
автобуси	巴士
дъга	彩虹
дъга	弧
изящни	精緻
изящни	精美
удобно	方便
удобно	舒服
удобно	舒適
удобно	舒服
удобно	舒適
йован	jovan
двойна	雙
двойна	雙重
двойна	雙倍
двойна	加倍
постигането	成就
постигането	成績
команди	命令
привлече	吸引
мъртви	死
телефон	電話
телефон	手機
телефон	電話
фокус	聚焦
фокус	重點
фокус	專注
фокус	焦點
чести	常見
чести	通用
чести	共同
дион	dion
летец	傳單
триумф	凱旋
триумф	勝利
манхатън	曼哈頓
клиентите	客戶
клиентите	顧客
томпсън	thompson
пепел	灰
пепел	骨灰
пепел	灰燼
пепел	灰
пепел	ash
пепел	火山灰
пепел	灰燼
почвите	土壤
легиони	軍團
тактика	戰術
тактика	策略
тактика	戰術
тактика	策略
репресии	壓迫
репресии	打壓
репресии	鎮壓
репресии	壓制
репресии	鎮壓
инфекция	感染
инфекция	傳染
инфекция	感染
влечуги	爬蟲類
влечуги	爬蟲類
синдром	症候群
приемник	主持人
приемник	主機
банда	樂團
банда	樂隊
банда	幫
банда	幫派
конкуренция	競爭
конкуренция	競賽
променлива	變數
променлива	可變
чудо	奇蹟
чудо	奇跡
багдад	巴格達
променено	修改
чума	瘟疫
чума	鼠疫
чума	瘟疫
борд	董事會
консумация	消費
консумация	消費量
консумация	消耗
дракон	龍
дракон	神龍
лук	洋蔥
лук	洋蔥
младежта	青年
младежта	青春
младежта	青少年
крилете	翅膀
крилете	翼
електричество	電力
електричество	供電
електричество	電
електричество	電氣
електричество	電
електричество	電動
институти	研究所
привилегии	特權
привилегии	特權
седмицата	星期
седмицата	周
седмицата	週
хюсеин	hussein
хюсеин	hussain
батман	蝙蝠俠
чужденци	外國人
чужденци	外籍人士
кафяв	棕
кафяв	褐
кафяв	布朗
кафяв	brown
кафяв	棕色
фотографии	照片
фотографии	像片
включено	啟用
включено	包括
пръстените	環
пръстените	戒指
напредък	進步
напредък	進度
рейчъл	rachel
роуз	玫瑰
роуз	rose
увреждания	殘疾
увреждания	殘疾
увреждания	殘障
увреждания	傷殘
колинс	collins
снаряди	貝殼
снаряди	殼
нели	nelly
недоволство	不滿
недоволство	不滿
септимий	septimius
отмъщение	復仇
отмъщение	報復
отмъщение	報仇
отмъщение	復仇
повреди	損傷
повреди	損壞
повреди	損害
милена	milena
екипировка	裝備
стабилност	穩定
стабилност	穩定性
бедни	窮
бюрото	主席團
