から	від
インセプション	початку
間引き	загострення
お辞儀	уклін
お辞儀	арку
お辞儀	лук
スポーン	породжувати
バウチャー	буше
バウチャー	продуктові
ヘイマン	хейман
コロッセオ	колізей
ギリェルモ	гільєрмо
チル	перепочити
チル	безтурботно
アヴェスター	авеста
プリム	прим
ラズロ	ласло
ベローズ	міх
マクラフリン	маклафлін
スタティック	статичні
グンナー	гуннар
骨粗鬆症	остеопороз
ディオゲネス	діоген
メイシー	macy
マンチーニ	манчіні
カステッロ	кастелло
原簿	зареєструватись
原簿	зареєструвати
原簿	регістр
原簿	реєстрація
シャリフ	шариф
だらだら	лінивий
だらだら	ліниві
アーガス	argus
マコーマック	маккормак
ゴブレット	келих
アグリッピナ	агріппіна
可用性	доступність
可用性	наявність
オクサナ	оксана
メドゥーサ	медуза
コンヤ	конья
アーメン	амінь
ペルピニャン	перпіньян
ベネルクス	бенілюкс
キンカン	кумкват
ジュリアーニ	джуліані
ラウンドアバウト	майдан
ハーヴィー	гарві
ハーヴィー	харві
コスナー	костнер
ヴィータ	віта
スパーダ	спада
テア	теа
マリアージュ	mariage
ボルゴ	борго
モントセラト	монтсеррат
エモ	емо
マグカップ	чашці
マグカップ	морди
タクナ	такна
コーマン	корман
トレーサー	траєкторія
ディジット	цифру
ディジット	цифра
ブリーチ	bleach
胃腸炎	гастроентерит
エネルギッシュ	енергійні
レイジング	скажений
レイジング	люті
レイジング	підвищення
レイジング	підняття
件名	темою
件名	тема
件名	предмет
ヴァージル	вірджил
寧波市	нінбо
脈拍	пульс
テンペラ	темпера
クラクション	ріг
クラクション	горн
スペリング	правопису
スペリング	правопис
切り取る	обрізання
切り取る	обрізати
パーセンテージ	відсотки
パーセンテージ	відсотків
パーセンテージ	відсотками
パーセンテージ	відсотки
パーセンテージ	відсоток
モレイラ	морейра
コトル	котор
カルヴァーリョ	карвалью
アルベルティ	альберті
イェルク	йорг
デュース	deuce
イェニチェリ	яничари
キーティング	кітінг
咽喉	горло
コストロマ	кострома
カリル	халіл
バンガロー	котеджі
フィッツ	фіц
ベルイマン	бергман
ポリプ	поліп
サジタリウス	стрілець
オベロン	оберон
エスコバル	ескобар
ログローニョ	логроньйо
湿疹	екзема
胃炎	гастрит
アイアンズ	айронс
アロヨ	арройо
バルナバ	варнави
コンテクスト	контекст
コンテクスト	контексту
トリッシュ	тріш
味見	смак
南無	наму
コンプライアンス	стандарту
フィリア	філія
クレイモア	клеймор
怖がる	наляканий
怖がる	злякався
怖がる	переляканий
怖がる	страшно
ウダイ	удай
フリウーリ	фріулі
ロンズデール	лонсдейл
モナーク	монарх
ヤコフ	яків
ユーザビリティ	юзабіліті
ルサカ	лусака
カルヤラ	карелія
ロゼ	роуз
ロゼ	роза
ロゼ	розі
ロゼ	троянда
ハマダラカ	anopheles
ロートレック	лотрек
指定された	зазначені
指定された	вказано
指定された	вказана
指定された	зазначений
指定された	вказаний
パピー	цуцик
気晴らし	втіхи
イヴォ	іво
昇順	зростанням
昇順	зростання
ティオ	tio
モハメッド	мухаммед
モハメッド	мохаммед
シムス	sims
プリチャード	прітчард
ソイ	soi
サテュロス	сатири
アルキビアデス	алківіад
一元論	монізм
パクストン	пакстон
縁石	вулицю
テラコッタ	теракота
ドレー	dre
メガバイト	мегабайт
セウタ	сеута
アガメムノン	агамемнон
スタテン	стейтен
ハックルベリー	гекльберрі
ムーティ	муті
機微	тонкощі
マグナート	магната
ブードゥー	вуду
オーエンス	оуенс
ウォリックシャー	ворікшир
オルペウス	орфей
ホステル	гуртожитку
タンボフ	тамбовська
ビンテージ	vintage
ガオ	гао
間欠泉	гейзер
ニッキ	ніккі
グレツキー	грецкі
乳化	емульсія
マガモ	крижень
ハラー	галлер
差押え	вкладення
差押え	долучення
差押え	приступ
サアカシュヴィリ	саакашвілі
ライサ	раїса
ライサ	лиса
ディーツ	дітц
ニカ	ніка
ベッルーノ	беллуно
サトクリフ	саткліфф
ポニャトフスキ	понятовський
スプリンガー	springer
カルフール	carrefour
パストラル	пастораль
黄鉄鉱	пірит
タプル	кортеж
ドーヴァー	довер
バラライカ	балалайка
パラシオ	паласіо
クバーニ	кубань
爆竹	вибухові
スナップショット	знімок
スナップショット	знімка
スナップショット	знімки
モーシェ	моше
バターワース	butterworth
マルティナ	мартіна
鄭州市	чженчжоу
タウンズ	містами
マルケッルス	марцелл
ティアマト	тіамат
キニーネ	хінін
ジャンムー	джамму
ヴィーラント	віланд
マレフィセント	чаклунка
ペータース	петерс
ティミー	тіммі
カミール	каміла
カミール	каміль
脳みそ	мізки
アグリコラ	агрікола
未定義	невизначена
未定義	невідомо
未定義	невизначений
マヨ	майо
タイポグラフィ	типографія
ガリアーノ	гальяно
たまねぎ	цибулю
たまねぎ	цибулею
たまねぎ	цибулі
ダヴォス	давос
クライペダ	клайпедський
ヘルツェゴヴィナ	герцеговини
ヘルツェゴヴィナ	герцеговина
サンドラー	сандлер
カサノバ	казанова
アズィーズ	азіз
スラヴァ	slava
スラヴァ	слава
アドリアーナ	адріана
リップル	гряда
デアデビル	шибайголова
リュドミーラ	людмила
メープル	закінчуючи
シュワブ	шваб
壮観	вражаючі
壮観	неперевершеною
壮観	дивовижний
表土	орних
ヘックス	прокляття
ためらう	задумався
ルシール	люсіль
プレシディオ	presidio
ゴルディアヌス	гордіан
マナウス	манаус
コミットメント	характеру
ドレイファス	дрейфус
ベイヤー	байєр
ロイシン	лейцин
コタ	кота
レッドグレイヴ	редгрейв
グロッソ	гроссо
サラーム	салам
ロブレス	роблес
インクリメント	приріст
ヴィゴ	вігго
アプロディーテー	афродіта
アララト	арарат
三頭政治	тріумвірат
クリプト	crypt
モノリシック	монолітне
オシエク	осієк
プライヤー	прайор
日暮れ	ночі
レヴィット	левітт
ウィスラー	вістлер
スネイプ	снейп
コレッリ	кореллі
シュロップシャー	шропшир
タンジェント	дотична
鼈甲	грушева
エイラート	ейлат
リュディア	лідія
ヨム	йом
トルティーヤ	пончики
アリエフ	алієв
バウム	баум
クセノポン	ксенофонт
ハフニウム	гафній
アドベント	різдвяний
セトゥーバル	сетубал
カリオ	калліо
おでこ	чоло
おでこ	лоб
スプレッド	поширення
スプレッド	розповсюдження
マプト	мапуту
マドセン	мадсен
ブロアム	brougham
ラコステ	lacoste
横隔膜	діафрагма
ティファナ	тіхуана
マガダン	магадан
ロールシャッハ	роршах
レヴィアタン	левіафан
スピナー	сіра
スヌーカー	снукер
ミューア	muir
ラモント	ламонт
パラシオス	паласіос
コズロフ	козлов
ヴェッキオ	веккьо
ベスパ	vespa
サラミ	салямі
サハロフ	сахаров
リュックサック	рюкзак
リュックサック	спорядження
チュチュ	туту
インプレッション	враження
インプレッション	показів
インプレッション	враження
インプレッション	покази
アンサール	ансар
コミュ	спілкування
レドモンド	редмонд
リグニン	лігнін
イザベッラ	ізабелла
増分	приріст
アズカバン	азкабану
痛む	болить
痛む	боляче
リマソール	лімасол
バロス	баррос
フェッチ	дістати
フェッチ	отримати
ジェレマイア	єремії
耳鳴り	дзвонять
耳鳴り	дзвонить
マクフィー	макфі
オリバ	оліва
オリバ	олива
サーペント	serpent
リッピング	пухом
リッピング	білет
リッピング	rip
リッピング	видобування
ベーグル	бублик
ハードウィック	хардвік
リフレクション	відбиття
ドードー	додо
ウェーブレット	вейвлет
物乞い	просить
ワガドゥグー	уагадугу
イータ	ета
墓穴	могили
墓穴	могила
墓穴	могилу
ブールジュ	бурж
カルーセル	карусель
ニトログリセリン	нітрогліцерин
リプリーズ	reprise
パッサウ	пассау
ドウ	доу
アラゴルン	арагорн
ビアンコ	bianco
アプス	апсида
ファドゥーツ	вадуц
ガルバ	гальба
カトリン	катрін
無煙炭	антрацит
アギラール	агілар
クォート	цитування
テルニ	терні
ピレス	пірес
分泌物	видати
分泌物	розряд
アレルゲン	алергени
ペグ	фішок
前景	текст
コッカー	кокер
ドーナッツ	пончики
ランタノイド	лантаноїди
サヴォーナ	савона
アグリジェント	агрідженто
センテンス	речення
センテンス	вирок
よそ者	незнайомця
アームス	руки
バキューム	вакуум
謙遜	покора
グロー	напруження
グロー	сяйво
ジーゲン	зіген
ディーヴォ	devo
フィルス	бруд
フレーミング	палаючі
スパゲティ	спагетті
ニクラウス	ніклаус
消防隊員	пожежник
コプラ	копра
ココナツ	кокосова
ジュベール	жубер
サビーナ	сабіна
道順	напрямки
パスコ	паско
ゼイン	зейн
ブラザヴィル	браззавіль
レーマー	ремер
サナ	sana
ゾエ	зої
アボガドロ	авогадро
アクチノイド	актиноїди
アークエット	аркетт
フィリペ	філіпе
シュア	впевнений
シュア	звичайно
シュア	впевнені
あつい	полюбити
あつい	любити
ドープ	допінг
ドープ	dope
オクシデンタル	оксиденталь
プロテウス	proteus
ホットケーキ	млинці
フォックストロット	фокстрот
アウトプット	вивести
アウトプット	вивід
アウトプット	виведення
アウトプット	висловлювання
アウトプット	виводу
ジャポニカ	japonica
バッテンベルク	баттенберг
コリ	корі
オージェ	оже
グリ	грі
スケジューラ	планування
イケア	ikea
カラメル	карамель
ハンドラ	куратором
石けん	мило
こぼす	розлив
スタヴロポリ	ставрополь
パシフィカ	pacifica
ロレックス	rolex
ホワイティ	вайті
エレニ	елені
ナニー	няня
ナニー	няні
ナニー	нянька
さわる	відчували
ニノ	ніно
カーチャ	катя
アントレ	entree
乾癬	псоріаз
ディナ	діна
タロス	тал
遠吠え	духи
サルタ	сальта
クエイド	квейд
メドウズ	луки
ヴォルフラム	вольфрам
しこり	грудка
アルタミラ	альтаміра
カケス	джей
スノーデン	сноуден
バグラチオン	багратіон
フラフラ	dizzy
賭け事	азарт
アメジスト	аметист
気違い	божевільного
裏地	біди
マラカイボ	маракайбо
アーメド	ахмед
ブリング	принести
ブリング	принесе
ブリング	привезти
エヴルー	евре
ボッシ	боссі
トガリネズミ	crocidura
トガリネズミ	sorex
トガリネズミ	sibirica
スタンドアロン	автономному
ティーポット	чайник
リンディ	лінді
オスミウム	осмій
サンダーソン	сандерсон
ピスタチオ	фісташка
モニーク	монік
瑪瑙	агат
ずるい	хитрі
ずるい	розрахунках
ジルコン	циркон
コレア	корреа
グアルディオラ	гвардіола
パペーテ	папеете
コプロセッサ	співпроцесор
エッフェル	ейфелева
サニ	сані
パルケ	parque
ダックスフント	такса
蘭州市	ланьчжоу
ピグミー	карликова
ピグミー	карлик
秘教	езотерика
ランブラー	rambler
興味津々	цікаво
インザーギ	індзагі
アウエ	ауе
デーヴ	дейв
レモ	ремо
プラシド	пласідо
キニー	кінні
スペイシー	спейсі
アポロニウス	аполлоній
エミリアーノ	еміліано
ワニス	лак
ボルハ	борха
ウィルヘルミナ	вільгельміна
ギミー	gimme
トラブゾン	трабзон
トランシルヴァニア	трансільванія
南京錠	виявилися
マトス	матос
ディルハム	дирхам
ハメル	амель
だけれども	хоча
だけれども	щоправда
サッター	саттер
凝視	старе
凝視	погляд
コナクリ	конакрі
コスビー	косбі
ガウチョ	гаучо
アノマリー	аномалія
ボーヴェ	бове
ゼル	хейзел
エイブリー	avery
アガタ	агата
クロマトグラフィー	хроматографія
陪審制	журі
陪審制	жюрі
トケラウ	токелау
シェイラ	шейла
ヨス	йос
カンピーナス	кампінас
ヤッホー	ура
タコス	тако
タルヌ	тарн
クンドゥーズ	кундуз
パイント	пінта
さもなければ	інакше
カーメロ	кармело
マッダレーナ	маддалена
気がかり	складні
ウェスタ	вести
アラリック	аларіх
ヴィルヘルミナ	вільгельміна
ガンボ	юшка
マグダ	магда
ブレナー	бреннер
方解石	кальцит
ロタンダ	ротунда
ラトゥール	латур
ヤンコ	янко
マリアム	маріам
コリアンダー	коріандр
毛穴	пори
眠い	сонна
眠い	сонний
眠い	сліпі
ヌーノ	нуну
ヒヤシンス	гіацинт
胚乳	ендосперм
ツェリェ	цельє
サルマタイ	сармати
フルニエ	фурньє
クーファ	куфа
グロピウス	гропіус
ヘリコバクター	helicobacter
ウィンクラー	вінклер
ブーベ	буве
ベルナドッテ	бернадот
ヴォログダ	вологодська
リベーラ	рібера
太原市	тайюань
リビドー	лібідо
カプリス	caprice
無計画	несподівані
スピネル	шпінель
アンナプルナ	аннапурни
高利	лихварство
ウラム	улям
トランスジェンダー	трансгендерність
イレイザー	гумка
カリカチュア	карикатура
リライアント	reliant
ケルアック	керуак
ハニア	ханья
エヴォラ	евора
フォルト	провина
ゴットリーブ	готліб
拭く	звільнити
ティキ	тікі
イヴァノヴォ	іваново
尊者	вразливих
ボノ	боно
イーディ	еді
灌漑	зрошення
トライベッカ	tribeca
ジェスロ	jethro
キャンパー	турист
ロジウム	родій
エルグ	ерг
ヤードバーズ	yardbirds
アニストン	еністон
オリヴァ	оліва
オリヴァ	олива
ブリュッヒャー	блюхер
キャピュレット	капулетті
ビーチャー	бічер
アラゴ	араго
マティーニ	мартіні
ジェルメーヌ	жермен
ポスタル	поштова
ポスタル	поштовий
ポスタル	поштові
ロザリア	розалія
エグモント	егмонт
ハンブルグ	гамбург
ドラクマ	драхма
バルディビア	вальдівія
ユビキチン	убіквітин
トロッター	троттер
斜視	косоокість
カスコ	casco
定足数	кворум
ロヴェチ	ловецька
カンポバッソ	кампобассо
借主	боржник
ディオゴ	діогу
タンボ	тамбо
ヘブロン	хеврон
セタ	сета
トゥズラ	тузла
コーブ	бухта
セヴェリン	северин
バドワイザー	budweiser
ラエ	лае
アルダビール	ардебіль
ダイム	копійку
カミル	каміл
カミル	каміль
ポグロム	погром
トルヒーヨ	трухільйо
ファラー	фарах
干し草	хей
干し草	сіно
干し草	сіна
パルティード	partido
デーヴィー	деві
ザコパネ	закопане
サイバネティックス	кібернетика
スプール	розвантаження
リフティング	піднімати
キルステン	кірстен
スケーラビリティ	масштабованість
グレッチェン	гретхен
シーチ	січ
カレワラ	калевала
ウルゲンチ	ургенч
テルモ	тельмо
悲喜劇	трагікомедія
セラーノ	серрано
シェーディング	затінення
シェーディング	згортання
シェーディング	тіні
シェーディング	штрихами
気まずい	незручно
キンタ	квінта
アルバニー	олбані
ユースタス	eustace
オッター	видра
コサイン	косинус
あらいぐま	кун
スケープゴート	крайнього
ウォッシュ	миття
レルム	королівства
レルム	realms
ヴェブレン	веблен
トリアス	carduelis
バラバ	варавва
テーラモ	терамо
バダフシャーン	бадахшанська
ギャビー	габі
ギガバイト	гігабайт
エンバク	кота
シャクティ	шакті
カミーラ	камілла
サグ	thug
トンバ	tomba
クローニング	клонування
ナチョ	начо
マッセイ	мессі
トインビー	тойнбі
願いごと	побажання
ミンツ	мінц
カドゥナ	кадуна
レギュレータ	редуктор
ワウ	ва
ブジュンブラ	бужумбура
ピストイア	пістоя
パーサ	аналізатор
ポメラニアン	поморське
磁鉄鉱	магнетит
ポーシャ	порція
ディグ	копати
ディグ	dig
パーティクル	частки
パーティクル	частинок
パーティクル	частинки
パラマリボ	парамарибо
アヌ	ану
アーヤトッラー	аятола
オニキス	онікс
ゴドフリー	годфрі
エルゴ	ergo
メーベル	мейбл
レネー	рене
ファーギー	фергюсон
イノシン	інозин
サリカ	родове
漢那	канна
タッド	кислотно
コーディー	коді
ヘルペス	герпес
ラクシュミー	лакшмі
ファビアーノ	фабіано
マヨット	майотта
下剤	проносне
ニサ	ніса
コンプ	comp
デブレツェン	дебрецен
カマーチョ	камачо
コルマール	кольмар
ダラ	дара
ウーズ	мул
ズラタン	златан
フワフワ	пухнастий
フワフワ	пушка
カゼイン	казеїн
ニーソン	нісон
ヘルメース	гермес
ケイル	кейл
ルンゲ	рунге
ダーウィニズム	дарвінізм
ベレゾフスキー	березовський
ゲイブ	гейб
セバスティアーノ	себастьяно
グロスタシャー	глостершир
グラビテーション	гравітація
グラビテーション	тяжіння
ソラーノ	солано
破壊された	знищені
破壊された	знищено
破壊された	зруйновано
破壊された	знищили
バトゥミ	батумі
カポエイラ	капоейра
オージー	оргія
プロンプト	запитує
プロンプト	запитати
プロンプト	запитувати
ヴァレリオ	валеріо
ミネルウァ	мінерва
ブーフ	бух
フロンテ	fronte
バウンス	пружні
ヴォーゲル	фоґель
ポルノグラフィ	порнографія
デカダンス	декаданс
ノヴァク	новак
メランドリ	меландрі
ハーモニクス	гітари
サッコ	сакко
マテーラ	матера
スカンジウム	скандій
ナンディ	наді
ブルーニ	бруні
コンフリクト	конфлікти
コンフリクト	конфліктів
コンフリクト	конфлікт
ストレプトマイシン	стрептоміцин
フロール	флор
ユーヌス	юнус
カテキズム	катехізис
アーティ	арті
アジャイル	agile
耐え難い	нестерпна
耐え難い	нестерпний
ガラツィ	галац
ラクトース	лактоза
ショプロン	шопрон
メリ	мері
アコンカグア	аконкагуа
ビャウィストク	білостоцький
ブリーム	лящ
ジグラー	зігглер
ムレシュ	муреш
カマル	камаль
チェルカースィ	черкаси
メドック	медок
ブルンナー	brunner
ピラン	піран
バーム	бальзам
ヴァーン	верн
猿翁	ено
パフィー	пухка
ビープ	гудок
さざ波	сплеск
ツングースカ	тунгуска
キブツ	умані
エピタフ	епітафія
マコン	макон
ジョック	джок
ルーツィク	луцьк
ハマダーン	хамадан
ピンセット	щипці
バルレッタ	барлетта
イシ	іші
アイネイアース	еней
パイプス	труби
ブットー	бхутто
リカバリ	відновленню
リカバリ	відновлення
ミサゴ	osprey
コトヌー	котону
茹でる	кипіння
茹でる	пости
ズリーン	злін
スタッブス	стаббс
インディカ	манго
インディカ	indica
ヨッフェ	йоффе
シャローム	шалом
不可知論	агностицизм
オクタヴィア	octavia
ヤツガシラ	одуд
催告	попит
催告	вимагаю
ウォッチメン	хранителі
カミノ	camino
棚卸	запас
モレ	молле
ヴェルサーチ	versace
ロヴィーゴ	ровіго
動悸	нерівне
壊疽	гангрена
レハール	легар
プレヴェン	плевен
トッティ	тотті
ハキム	хакім
エルズルム	ерзурум
講壇	кафедрою
アンジェリク	ангелік
アタワルパ	атауальпа
ストラタス	шаруваті
フィンレー	фінлі
アレキパ	арекіпа
アレクセーエフ	алексєєв
ごみ箱	смітник
ごみ箱	викинути
グラッパ	граппа
ディディ	diddy
ネマニャ	неманья
ビャワ	біла
エンテベ	ентеббе
オクタウィア	octavia
労苦	втоми
労苦	посилено
アルヴァレス	альварес
パンプス	помпи
葡萄園	виноградник
ケッセル	кессель
ネト	нету
アッベ	аббе
ポンディシェリ	carcharhinus
マシス	матіс
ハボック	havoc
レナー	реннер
悪寒	озноб
グレイディ	граді
哀れみ	шкода
アゴスティーノ	агостіно
カリア	карія
ルシウス	луцій
バンディッツ	бандити
ベンゼマ	бензема
リペツク	липецьк
フォルタレザ	форталеза
セミコロン	комою
オーブラスチ	область
腐る	псувати
アンドレーエフ	андреєв
スタヴァンゲル	ставангер
ボヌール	bonheur
オレオ	oreo
ロタ	роти
ロタ	рота
ルナン	ренан
リボフラビン	рибофлавін
ローツェ	лхоцзе
シーザーズ	цезарів
ピナコテーク	пінакотека
シャプレー	шеплі
ラスムセン	расмуссен
ヴィーンヌィツャ	вінниця
マクラ	макра
ハンプ	горб
ウィキクォート	вікіцитати
キルチネル	кірхнер
スーリヤ	раві
オッソラ	оссола
ヴァレンティーノ	валентино
アンチョビ	анчоус
タリク	тарік
ルベル	ребер
やりがい	корисним
位置決め	розташування
ドヴィナ	двінська
トナー	тонера
ホニアラ	хоніара
ペンザ	пенза
ヴィッテ	вітте
ヴロラ	вльора
テグシガルパ	тегусігальпа
トレムセン	тлемсен
ラドゥ	раду
バッファー	буфер
ベアテ	беата
ハリム	халім
たずねる	запитує
たずねる	питаю
たずねる	прошу
ロッジア	лоджія
デヴィン	девін
ペタ	пета
ドゥラス	дуррес
コーヘン	коен
シェレンベルク	шелленберг
ローゼンハイム	розенгайм
コチャバンバ	кочабамба
ジャシント	хасінто
ディヤルバクル	діярбакир
安上がり	дешевше
安上がり	дешевші
マッケナ	маккенна
愚鈍	дурість
ピクシーズ	pixies
ケムシ	гусениця
アレゴリー	алегорія
オルドリッジ	олдрідж
欲張り	жадібно
ウィンタース	морози
ペーネロペー	пенелопа
天丼	сухожилля
アライメント	вирівнювання
グロモフ	громов
バックギャモン	нарди
ヌーオロ	нуоро
引き算	віднімання
フェルモ	фермо
ビーツ	ритми
ビーツ	доль
ビーツ	буряк
ジギタリス	наперстянка
無私	суспільне
コマロフ	комаров
ブロデリック	бродерік
ゴッティ	gotti
クラスト	кора
レズニック	резнік
テーセウス	тесей
サルマ	сальма
セゲド	сегед
カシージャス	касільяс
ティラスポリ	тирасполь
フェルナンダ	фернанда
エラゴン	ерагон
バルタ	балтський
コストコ	корито
いかがわしい	shady
セオ	тео
セッラ	серра
ハーヴィ	хаві
アトロピン	атропін
ティルト	нахил
核果	кістянка
バズビー	басбі
プロム	prom
ブリットン	бріттон
リーデル	рідель
ケバブ	кебаб
キンダー	kinder
チューター	жестів
リソグラフィ	літографія
ウッディー	вуді
ケーヒル	кегілл
シュレジンガー	шлезінгер
回り道	гак
回り道	відхилення
マチアス	матіас
マレンゴ	маренго
目眩	dizzy
ラファティ	лафферті
イグナティウス	ігнатій
メディック	медики
メディック	медика
メディック	медиків
シャルマ	шарма
ぷち	петіт
ケメロヴォ	кемерово
マタンサス	матансас
サフィックス	суфікс
サフィックス	суфікси
ヴェルス	вельс
マテラッツィ	матерацці
トバイアス	тобіас
チヴィタ	чивіта
キルクーク	кіркук
ほうれん草	шпинату
ほうれん草	шпинат
アグア	agua
カトリシズム	католицтво
ニップル	ніппур
エセー	твори
ラパ	rapa
ベジエ	безьє
フォーマルハウト	фомальгаут
ピエーヴェ	pieve
サッポー	сапфо
ペンバ	пемба
コルテ	corte
トースハウン	торсгавн
アンタナナリボ	антананаріву
ペシャワール	пешавар
ポッジョ	поджо
アレッサンドラ	алессандра
パネヴェジース	паневежис
アマート	амато
ラフティング	черемош
ラフティング	рафтинг
父性	батьківство
利己主義	егоїзм
ヴォス	фосс
ヴォス	voss
メリリャ	мелілья
ヌーク	нуук
つるはし	кирка
ブッフォン	буффон
ケルマーンシャー	керманшах
コーフィールド	колфілд
アクチニウム	актиній
ジラード	жирар
ゴットハルト	готтард
ナパ	напа
バルベリーニ	барберіні
ブブカ	бубка
スコーン	камінь
与えられた	вказаний
与えられた	дано
与えられた	надано
与えられた	даного
ブリュージュ	брюгге
ノヴェロ	novello
急須	чайник
コーマック	кормак
バカウ	бакеу
テプリツェ	тепліце
真倉	магура
ヴェスタ	вести
ウエハース	підкладка
ハーデース	аїд
アキュート	гостра
アキュート	гостре
シュレイダー	шредер
ハコベ	зірочник
フラグメンテーション	фрагментація
アシュクロフト	ешкрофт
サラム	салам
リヤル	ріал
トゥパック	тупак
タッソ	тассо
ヒストグラム	гістограми
マトン	баранячі
エルズワース	елсворт
耳たぶ	мочка
アムウェイ	amway
モク	мок
レギュラス	регул
サマヴィル	сомервілль
ブラウント	блаунт
バドル	бадр
見瀬	mise
肉汁	соус
ダーネル	дарнелл
ヴァレリアン	валеріан
アルジェシュ	арджеш
コエリョ	коельйо
ショワズール	шуазель
ハンドラー	куратором
シュヴィーツ	швіц
クレッグ	клегг
酸っぱい	гірка
ホス	госс
エジル	езіл
ジャコメッティ	джакометті
ダブステップ	дабстеп
カタコンベ	катакомби
リンシェーピング	лінчепінг
フレンジー	трапеза
フレンジー	безумство
グライムズ	граймс
トラーニ	трані
グライド	літає
パパドプロス	пападопулос
イゼルニア	ізернія
シモノフ	симонов
ビグロー	бігелоу
テオバルド	теобальд
アロ	ало
アロ	ару
アミロイドーシス	амілоїдоз
ティルダ	тільда
アランダ	аранда
アイアース	аякс
カンパネッラ	кампанелла
アジャラ	аяла
気狂い	божевільний
気狂い	аншлаг
気狂い	божевільна
ルカシュ	лукаш
インプ	біс
霜降り	мармурова
ハビ	хаві
燻蒸	токсинів
ビハチ	біхач
シェケル	шекель
ブロツキー	бродський
ソット	сотто
無欲	самовідданість
無欲	зречення
ナデジダ	надежда
クチュール	кутюр
コデックス	кодекс
薄める	підірвало
フィフィ	фі
カバナ	кавана
不耐	лактози
バンズ	пучок
プレショフ	пряшів
デジタイズ	оцифровування
ユージェニー	ежені
シャンベリ	шамбері
アガ	ага
ベッティーナ	беттіна
アルバーニ	альбані
メストレ	местре
アスコナ	ascona
ファブレガス	фабрегас
マグネシア	магнезія
ペトロニウス	петроній
ザイログ	zilog
アウレリア	аврелія
ルーチョ	лучіо
塗り絵	фарбування
エイジング	старіння
キャリック	каррік
セバスティアヌス	себастьян
マーモット	бабак
脇の下	лице
スピリチュアリティ	духовність
マクラスキー	маккласкі
ハビブ	хабіб
ペルセポネー	персефона
バニリン	ванілін
スウォーズマン	мечем
フィラ	fila
コルンバ	голуба
カヴァッリ	каваллі
マラーノ	марано
ラーガ	рага
ラッテ	лате
キャスリング	рокіровка
フォルダー	теки
パリティビット	парність
パプ	пап
アポストロフィー	апострофом
ニカノル	ніканор
ウォレット	гаманець
ウォレット	гаманці
アブリル	авріль
茶入	chaire
ボルシチ	борщ
魚卵	ро
魚卵	ікра
ムフタール	мухтар
フロドナ	гродно
降順	низом
ジャニーン	джанін
デファイアンス	зневага
デファイアンス	виклик
フッタ	підвал
シェービング	гоління
マラティヤ	малатья
スモーカー	курець
ハボローネ	габороне
バロテッリ	балотеллі
ティルブルフ	тілбург
マッケラン	маккеллен
チーホノフ	тихонов
ダイアフラム	діафрагма
バイブレータ	вібратор
バウンズ	межі
せん妄	delirium
ふとっちょ	фатті
ふとっちょ	жирні
ガジュマル	баньян
注意深い	обережно
注意深い	обережні
注意深い	обережним
注意深い	обережними
注意深い	обережніше
パテル	пател
バワーズ	бауерс
イエーツ	єйтс
六分儀	секстант
チアノーゼ	ціаноз
ヴァヴェル	вавель
サッキ	саккі
オルロ	оруро
スムート	смут
シエンフエーゴス	сьєнфуегос
ダーチャ	дача
ジャグジー	джакузі
みじめ	нещасним
キルヒホフ	кірхгоф
リャプノフ	ляпунов
キヌア	кіноа
カイエンヌ	cayenne
ソルディ	сорді
ミンディ	мінді
ベネデッティ	бенедетті
コッレ	колле
スカンディナヴィア	скандинавії
サリム	салім
アンリエッタ	генрієтта
メテオラ	метеора
イジェフスク	іжевськ
オシップ	осип
ボグダノフ	богданов
ビザール	надзвичайне
アジュール	azure
レザ	реза
サミル	самір
うぬぼれ	марнославство
ラパッロ	рапалло
レティ	летті
メルコスール	меркосур
マタニティ	материнство
マタニティ	пологовий
オーベロン	оберон
クイ	kui
カンナエ	каннах
マルヤム	ям
セルヴァ	сельва
ベッツィー	бетсі
オルーミーイェ	урмія
グレア	відблиск
カントゥ	канту
デルフィーヌ	дельфін
コキンボ	кокімбо
連語	сполучення
パディング	заповнення
サンドヴァル	сандовал
イトスギ	cupressus
シャキーラ	шакіра
シャルコー	шарко
ウージュホロド	ужгород
マンゴ	манго
マンゴ	mango
ガズニー	газні
マハーラージャ	магараджа
変更された	змінився
変更された	змінилася
変更された	змінено
変更された	змінений
変更された	змінені
コンゴウインコ	ара
ラングラー	wrangler
アウレア	aurea
クロッカス	шафран
カザーレ	казале
シュトルーベ	струве
バッテン	тес
アヴァターラ	аватар
イーペル	іпр
ヴラツァ	враца
あったかい	тепло
あったかい	теплі
あったかい	тепла
イリオス	троя
カルメロ	кармело
ターコイズ	бірюза
テルメズ	термез
一心に	напружено
メルスィン	мерсін
ヘルクラネウム	геркуланум
フェーベ	фібі
プラセオジム	празеодим
ギルランダイオ	гірландайо
ドメーヌ	domaine
グラツィア	грація
ソンブレロ	сомбреро
疎林	побратима
クレブス	кребс
アシェル	ашер
ディファイアンス	зневага
ディファイアンス	виклик
メカジキ	swordfish
トグル	перемикач
トグル	перемикання
シャムス	шамс
保証書	гарантія
保証書	гарантії
保証書	гарантія
偏頭痛	мігрень
孔雀石	малахіт
未読	небачені
未読	непомітно
アイオリス	aeolis
ミーニン	мінін
禁欲主義	аскетизм
スライゴ	слайго
テクスチャー	текстур
テクスチャー	текстури
