年	год
瀏覽	просмотреть
瀏覽	просмотр
瀏覽	просмотра
瀏覽	просмотр
瀏覽	просмотр
瀏覽	посмотреть
瀏覽	просмотр
瀏覽	просмотреть
瀏覽	вид
姊姊	сестра
山崎	ямадзаки
哈薩克	казахстан
貸款	заем
貸款	кредит
貸款	кредита
貸款	займы
貸款	займов
貸款	кредиты
貸款	ссуды
關卡	кпп
關卡	уровни
關卡	уровень
關卡	уровней
關卡	уровень
關卡	уровня
關卡	level
黑山	черногории
黑山	черногория
常規	рутина
創業	стартап
創業	предпринимательства
創業	предпринимательство
開心	счастливый
開心	счастливая
開心	счастливые
開心	счастлива
開心	счастлив
畢業生	выпускники
畢業生	выпускников
畢業生	выпускник
高潮	оргазм
高潮	кульминации
骨骼	костей
骨骼	кости
骨骼	скелета
骨骼	скелет
骨骼	кость
孔雀	павлин
特工	агент
跟著	follow
跟著	подписаться
汞	ртути
汞	ртуть
汞	меркурий
預設	умолчанию
雷霆	гром
趨勢	тенденция
後代	потомок
後代	потомство
後代	потомки
後代	потомков
後代	потомство
變動	изменения
時光	время
時光	времени
時光	тайм
時光	time
保衛	защищать
保衛	защитить
爛	rotten
鞍	седло
北極	арктике
變換	преобразования
變換	трансформации
變換	преобразований
變換	преобразовать
變換	преобразования
變換	преобразование
變換	трансформация
變換	преобразования
變換	преобразование
變換	трансформации
年紀	возраст
花費	потратил
花費	провел
花費	провести
花費	тратить
花費	потратить
花費	тратит
花費	расходует
岐阜	гифу
戈爾	гор
瓦特	ватт
瓦特	уоттс
聊天	чаты
聊天	чата
聊天	чат
橋本	хасимото
漂亮	красавица
漂亮	красивые
漂亮	красивая
漂亮	красиво
漂亮	довольно
漂亮	красивая
歡	хуань
災難	катастрофа
災難	бедствия
災難	бедствие
災難	катастрофа
災難	катастрофы
災難	катастрофу
災難	бедствия
三角洲	дельта
媒介	media
媒介	медиа
媒介	сми
媒介	средняя
媒介	средних
媒介	средний
媒介	среднее
媒介	средние
民事	гражданская
民事	гражданского
民事	гражданские
民事	гражданское
民事	гражданский
叔叔	дядя
叔叔	дядюшка
棉花	хлопок
外星人	пришелец
外星人	чужой
外星人	иностранец
外星人	пришельцы
外星人	инопланетяне
外星人	иностранцы
外星人	иностранцев
宮城	мияги
邪惡	злой
邪惡	зла
邪惡	злая
邪惡	зло
邪惡	злой
邪惡	злая
趾	палец
業界	промышленности
業界	отрасль
業界	индустрия
業界	промышленность
少校	основных
少校	майор
困擾	проблемных
困擾	проблемные
預言	пророчества
預言	пророчество
預言	предсказание
預言	пророчества
譴責	осуждение
譴責	выговор
譴責	осудить
譴責	осуждать
石化	нефтехимической
溫帶	умеренной
肺	лёгкие
肺	легкие
肺	легкое
肺	легких
肺	лёгкое
肺	лёгкие
肺	легкие
製片	производитель
製片	продюсер
廣播電台	radio
廣播電台	радио
合適	подходящих
合適	подходящий
合適	подходящее
合適	подходит
合適	подходящие
故鄉	родину
故鄉	родина
極端	крайности
極端	крайней
極端	крайние
極端	крайняя
極端	крайний
活力	жизнеспособность
假名	псевдоним
假名	кана
客觀	объективность
客觀	объективности
心理學	психология
心理學	психологии
大氣層	атмосфера
大氣層	атмосферу
閔	мин
斑點	заметил
斑點	замечено
斑點	замечен
斑點	место
斑點	капля
斑點	пятна
斑點	ролики
恨	ненавидеть
恨	ненависть
恨	ненавистью
恨	ненавижу
恨	ненависти
決鬥	дуэль
支出	расходы
支出	расходы
支出	расходы
降水量	осадки
降水量	осадков
提取	извлечение
提取	добычи
提取	извлечение
提取	извлечь
提取	выдержка
提取	экстракт
提取	извлечения
革新	инноваций
革新	инновации
革新	новшества
革新	нововведения
革新	инновациям
革新	инноваций
革新	инновации
革新	нововведения
傍晚	вечер
傍晚	вечерний
柔道	дзюдо
格局	шаблон
格局	узор
格局	схеме
格局	шаблоны
字幕	подзаголовок
字幕	субтитры
陵墓	мавзолей
社會學	социологических
社會學	социологии
幽靈	призрак
幽靈	призраки
幽靈	привидение
射線	лучи
穹	купол
穹	купола
血統	lineage
血統	родословная
血統	родословная
血統	спуск
否決	вето
瑪麗亞	мария
喬治亞	грузии
喬治亞	джорджия
喬治亞	грузия
喬治亞	грузию
破裂	разрыв
困境	дилемма
渦輪	турбо
眼鏡	очки
眼鏡	стаканы
眼鏡	бокалы
版面	макет
濃度	концентрации
濃度	концентрация
濃度	сосредоточение
濃度	концентрации
漏	утечка
中性	нейтралитет
中性	нейтралитета
中性	нейтральный
中性	нейтралитет
中性	нейтральной
中性	нейтральным
天生	родилась
天生	родился
陪同	сопровождение
陪同	эскорт
家屬	семья
家屬	семейство
家屬	семейное
家屬	семьи
家屬	родные
圖形	граф
圖形	график
圖形	графический
圖形	графические
圖形	графика
圖形	графики
老鼠	крысы
老鼠	крыса
流派	жанр
流派	жанров
海濱	набережной
語言學	лингвистика
微笑	улыбнись
微笑	улыбка
微笑	улыбаться
微笑	улыбается
石頭	камень
石頭	стоун
石頭	stone
石頭	скала
石頭	камень
石頭	рок
石頭	rock
審議	рассмотрение
魔力	волшебство
魔力	волшебная
魔力	magic
魔力	магия
歷史學家	историк
歷史學家	историки
有機	органические
有機	органических
有機	органический
泰坦	титан
金字塔	пирамида
金字塔	пирамиды
橙色	оранжевое
橙色	оранжевый
橙色	апельсин
啓	кай
啓	кая
皇太子	дофин
飲料	напитки
飲料	напиток
飲料	напитки
名次	рейтинг
幾何	геометрия
幾何	геометрических
曲線	кривой
曲線	кривая
曲線	кривые
延遲	задержки
延遲	задержка
延遲	задержки
延遲	задерживается
延遲	задержка
條紋	полосы
條紋	полоса
署名	присвоение
署名	атрибуции
署名	подпись
署名	подписано
署名	подписан
署名	подписана
署名	подписаны
海灘	пляж
海灘	пляже
海灘	beach
海灘	бич
海灘	пляжи
海灘	пляжей
研討會	семинары
研討會	практикум
研討會	семинар
研討會	мастерская
研討會	семинар
馬匹	коней
馬匹	кони
馬匹	лошадей
馬匹	лошади
馬匹	лошадь
馬匹	лошадка
馬匹	конь
露西	люси
引爆	взорвать
引爆	детонации
引爆	подрыв
鼬	ласка
硬體	оборудование
說服	убедительно
說服	убедить
說服	убедить
月光	moonlight
鶯	славка
厚度	толщина
娃娃	куклы
娃娃	кукол
娃娃	куколка
娃娃	кукла
專注	фокус
專注	сфокусироваться
專注	сконцентрироваться
專注	внимание
住戶	домохозяйств
住戶	домохозяйства
住戶	домохозяйств
住戶	домохозяйства
住戶	арендаторов
實習	стажировки
實習	стажер
實習	стажировки
毗鄰	прилегающие
毗鄰	прилегающих
同情	сочувствие
同情	сострадания
同情	сострадание
同情	симпатии
同情	сочувствие
秋天	осенний
秋天	осень
秋天	осень
秋天	падение
秋天	осенью
秋天	упасть
耶和華	иегова
教科書	учебники
教科書	учебников
教科書	учебник
懷孕	беременности
懷孕	беременность
懷孕	беременная
懷孕	беременные
懷孕	беременна
逃離	побег
逃離	сбежать
細菌	бактерии
細菌	микробы
發掘	раскопки
立體	стерео
傾斜	tilt
傾斜	slant
八個	восемь
八個	восьмой
八個	eight
最愛	любимая
最愛	любимое
最愛	любимые
最愛	любимый
猶太	еврейские
猶太	еврейский
猶太	еврейских
猶太	еврейская
猶太	еврей
猶太	евреи
猶太	евреев
猶太	иудеи
猶太	евреи
蓮花	lotus
顧客	заказчик
顧客	покупатель
顧客	клиент
顧客	посетитель
顧客	клиентов
顧客	посетители
顧客	покупатели
顧客	клиенты
顧客	клиентов
冕	корона
冕	corona
人質	заложники
人質	заложник
人質	заложников
人質	заложники
拍賣	аукцион
拍賣	аукционов
比重	доля
比重	пропорции
駕駛員	драйвер
駕駛員	водителя
駕駛員	водитель
駕駛員	пилот
駕駛員	экспериментальных
稀有	редкие
稀有	редко
稀有	редкий
稀有	редкая
稀有	редкость
普爾	пул
普爾	пула
炸	удар
炸	жареные
上次	последние
上次	последнее
上次	last
上次	последний
上次	последняя
公牛	быков
公牛	бык
診斷	диагнозов
診斷	диагностика
診斷	диагностика
診斷	диагноз
診斷	диагностика
診斷	диагностических
信件	буквы
信件	письма
信件	сообщения
信件	сообщений
信件	послания
信件	буква
信件	письмо
信件	почте
信件	mail
信件	почта
信件	сообщение
信件	послание
擲	бросить
擲	бросок
近日	недавно
主機	принимающих
主機	принимающая
主機	организаторы
主機	хостинг
蛋白質	белок
蛋白質	белка
蛋白質	белки
蛋白質	белков
蛋白質	белки
世俗	светского
錄音室	студии
錄音室	studio
錄音室	студия
罷工	забастовку
罷工	забастовка
罷工	удары
罷工	забастовки
屋頂	крыши
屋頂	крыше
屋頂	крыша
屋頂	крышу
陰謀	заговор
陰謀	участок
陰謀	сюжет
陰謀	заговор
陰謀	заговора
陰謀	сговор
偏向	предвзятым
偏向	предвзятости
新星	нова
烏拉圭	уругвая
烏拉圭	уругвай
烏拉圭	уругвае
番茄	томатный
番茄	помидоры
番茄	помидоры
夏日	лето
夏日	summer
夏日	саммер
夏日	летний
章程	статут
章程	устав
白天	день
白天	day
白天	дэй
間諜	шпион
間諜	шпионов
間諜	шпионы
糧食	питание
糧食	продовольственной
糧食	пища
糧食	еды
糧食	продовольствие
糧食	еда
糧食	зерна
糧食	зерно
微生物	микроорганизмов
微生物	микробов
付費	оплатить
付費	платить
付費	заплатить
付費	оплата
付費	заплатил
強迫	принудительный
強迫	принудительные
強迫	принудительного
強迫	принуждение
強迫	принуждения
強迫	принуждение
強迫	принуждения
文法	грамматика
俘虜	заключенный
俘虜	заключённый
俘虜	плену
歲月	годы
歲月	лет
歲月	years
殭屍	зомби
護士	сестра
護士	медсестра
立體聲	стерео
海關	таможня
假定	предположения
假定	допущения
假定	предположения
假定	предположение
假定	допущение
波羅	балтийского
裙	платье
裙	юбка
裙	юбку
菩薩	бодхисаттва
菩薩	будда
競技場	арена
競技場	арене
珊瑚礁	рифов
珊瑚礁	рифов
立方	кубик
立方	куб
立方	кубических
無線電	radio
無線電	радио
麻省理工	mit
爬	восхождение
捐贈	пожертвование
捐贈	пожертвования
捐贈	пожертвование
捐贈	пожертвовать
捐贈	пожертвования
搬遷	выселение
搬遷	выселения
搬遷	переселение
搬遷	перемещение
搬遷	переселения
伴奏	сопровождение
核准	одобрение
核准	утверждение
核准	утвердить
核准	одобрить
核准	одобряю
核准	утверждено
核准	одобрено
核准	одобрен
核准	утвержден
核准	одобрена
中野	накано
脂肪	толстый
脂肪	толстая
脂肪	жир
脂肪	жирный
尊敬	респект
尊敬	уважать
尊敬	уважение
尊敬	уважаю
十字架	кросс
十字架	крест
十字架	креста
十字架	распятие
感動	переехал
感動	перенесено
感動	трогательно
感動	прикосновения
感動	прикосновение
感動	переезд
感動	перемещение
感動	двигаться
感動	трогал
感動	коснулся
感動	тронут
住所	резиденция
住所	проживание
單人	сингл
運河	канал
運河	каналы
星期四	четверг
大門	врата
大門	ворота
空白	пробелы
空白	пусто
空白	пустая
空白	пустой
空白	пустое
空白	пустые
空白	пусто
空白	пустой
紀念碑	мемориал
紀念碑	памятников
紀念碑	памятники
紀念碑	памятник
人道	человечество
人道	человечности
人道	человечность
驗證	подтвердить
驗證	проверить
驗證	аутентификации
驗證	проверка
相鄰	прилегающие
相鄰	прилегающих
山姆	сэм
爐	плита
爐	печь
爐	печи
爐	печь
爐	духовке
爐	печь
爐	печи
亞當	адам
亞當	адама
偵察	разведка
偵察	разведывательный
銷售量	продажа
銷售量	продажи
銷售量	продаж
侮辱	оскорбления
侮辱	оскорбительно
侮辱	оскорбление
侮辱	оскорбление
侮辱	оскорблять
境外	офшорных
管家	дворецкий
管家	батлер
管家	домработница
鰈	камбала
平凡	обычных
平凡	обычный
平凡	обычная
平凡	обычные
水塘	водохранилищ
水塘	водохранилище
見證	свидетелями
見證	свидетель
洲際	intercontinental
音響	стерео
馬拉松	марафон
聚合物	полимер
聚合物	полимеры
專欄	колонна
專欄	колонка
專欄	колонке
專欄	столбец
未成年	несовершеннолетний
未成年	незначительные
未成年	мелкие
未成年	незначительное
未成年	несовершеннолетний
清洗	чистка
清洗	чистка
清洗	уборка
清洗	уборки
清洗	очистка
清洗	чистка
清洗	чистки
清洗	очищение
誤會	недоразумение
誤會	недопонимание
必需	необходимо
必需	необходимая
必需	необходимые
必需	необходимое
必需	необходимый
控告	обвинение
天主教徒	католической
天主教徒	католик
天主教徒	католическая
天主教徒	католики
天主教徒	католики
天主教徒	католиков
決心	решимость
決心	определение
決心	решимость
罰	наказание
個案	случае
個案	случай
個案	дело
個案	кейс
安東	антон
官僚	бюрократии
官僚	бюрократ
加冕	коронации
暑假	лето
暑假	summer
暑假	саммер
暑假	летний
炒	жареные
鞏固	консолидировать
鞏固	консолидация
鞏固	консолидации
鞏固	консолидация
燃油	горючее
燃油	топлива
燃油	топливо
仲裁	арбитраж
降水	осадки
降水	осадков
胃	живот
胃	желудок
宜昌	ичан
遇見	встретили
遇見	встретились
遇見	встретил
姑娘	девочка
姑娘	girl
姑娘	девчонка
姑娘	девушка
北歐	северных
北歐	скандинавских
雨量	осадки
雨量	осадков
模組	модуль
洞穴	пещера
洞穴	пещере
洞穴	пещеры
洞穴	пещеры
千歲	титосэ
游泳池	пул
游泳池	бассейн
游泳池	бильярд
次郎	дзиро
大片	блокбастер
印度尼西亞	индонезии
印度尼西亞	индонезия
印度尼西亞	индонезию
貝拉	белла
權威	авторитетных
權威	авторитет
權威	полномочия
樣本	образец
樣本	выборка
樣本	образец
樣本	образцы
樣本	пробы
住房	жилье
接納	допуск
惡意	злобы
發放	выдача
渠道	каналы
敵軍	враг
敵軍	враги
旅館	hotel
旅館	отель
旅館	гостиница
旅館	отели
旅館	гостиницы
旅館	hotels
動物園	зоопарков
動物園	зоопарк
精品	бутик
本質	сущность
本質	суть
扭曲	твист
扭曲	поворот
扭曲	исказить
扭曲	twisted
扭曲	искажение
扭曲	искажения
也許	может
也許	возможно
村莊	деревни
村莊	деревень
村莊	деревне
村莊	село
村莊	деревня
約定	пакт
約定	пакта
週六	суббота
週六	субботу
週六	сидел
週六	сб
週六	сел
週六	села
預告	тизер
預告	прицеп
預告	трейлер
節日	festival
節日	фестиваль
節日	фестивалей
節日	праздником
節日	праздник
節日	отдых
節日	праздники
重疊	дублирование
重疊	дублирования
重疊	дублирование
重疊	наложение
重疊	дублирования
重疊	дублирование
健身	тренировки
健身	тренировка
健身	тренировку
健身	fitness
健身	фитнес
共產主義	коммунистическая
共產主義	коммунизм
候補	альтернативных
候補	альтернативный
守門員	вратарь
守門員	вратарь
瓷	фарфор
心跳	сердцебиение
愛好者	энтузиаст
愛好者	энтузиастов
傳承	наследие
傳承	наследство
史前	доисторическая
禮物	подарки
禮物	дары
禮物	подарок
禮物	дар
侵入	вторжения
侵入	вторжений
里程碑	вехи
里程碑	этапы
里程碑	вехой
虐待	злоупотреблений
虐待	злоупотребления
虐待	надругательство
虐待	злоупотребление
鋸	пила
鋸	видел
鋸	видела
鋸	увидел
鋸	увидела
鋸	пилить
工藝	мастерство
工藝	ремесел
解體	дезинтеграции
解體	распад
聊	чата
聊	чат
聊	поговорить
聊	разговор
聊	говорить
聊	разговоры
門檻	порог
門檻	порогов
商用	коммерческие
商用	коммерческая
商用	коммерческий
先驅	геральд
先驅	пионер
先驅	пионеры
先知	oracle
先知	пророк
先知	пророка
挑	выберите
撤離	эвакуировать
撤離	эвакуация
撤離	эвакуации
撤離	эвакуация
產物	произведение
產物	продукта
產物	изделие
產物	товар
產物	продукт
凸	выпуклая
法學	юриспруденции
美容	красота
克服	преодоления
克服	преодоление
克服	преодолеть
年表	хронологии
漏洞	лазейку
配件	принадлежности
配件	аксессуары
配件	соучастие
配件	аксессуар
邁阿密	майами
寒冷	холодная
寒冷	холодное
寒冷	холодный
寒冷	холодно
寒冷	холод
數學家	математик
數學家	математики
靴	ботинки
靴	сапоги
晚會	гала
晚會	gala
手冊	руководство
手冊	справочник
手冊	справочники
手冊	наставления
手冊	руководств
手冊	руководства
手冊	пособия
手冊	вручную
手冊	руководство
整數	целое
致死	смертельная
致死	смертельный
致死	смертельной
調節	кондиционирование
瑞安	райан
馬尼拉	маниле
妖精	гоблины
妖精	гоблин
預防	предотвращение
預防	профилактика
預防	предупреждение
修士	монах
表決	голосования
表決	проголосовать
表決	голосовать
表決	голосование
表決	голосуйте
表決	голосования
表決	голосование
阿爾巴尼亞	албании
阿爾巴尼亞	албания
濫用	злоупотреблений
濫用	злоупотребления
濫用	надругательство
濫用	злоупотребление
濫用	злоупотребления
好萊塢	голливуд
汁	сока
汁	сок
小吃	закуски
海王星	нептун
犁	плуг
犁	плуг
黃昏	сумерки
黃昏	заката
地理位置	географии
地理位置	география
演變	эволюция
演變	эволюции
航程	путешествие
航程	рейса
辣	остро
辣	острая
辣	острое
適當	соответствующих
適當	уместно
夾	зажим
夾	ролик
夾	клип
貨車	грузовик
貨車	van
貨車	ван
貨車	фургон
熱情	энтузиазм
熱情	страсти
熱情	страсть
境界	царство
天天	повседневной
手動	вручную
手動	руководство
噪音	шум
星期三	среды
星期三	среда
星期三	среду
評論家	критики
評論家	критиков
評論家	критик
評論家	критика
尿	моча
尿	мочи
尿	мочу
尿	моча
尿	моча
電源	власть
電源	сила
電源	мощь
電源	power
電源	мощность
大洋	океан
大洋	океана
演說	речь
演說	речи
侯爵	маркиз
侯爵	маркиз
德克薩斯州	техас
學員	курсантов
學員	кадет
學員	слушатели
矮星	карлик
矮星	гном
可行性	жизнеспособности
可行性	жизнеспособность
構想	понятие
構想	концепция
主修	основных
主修	майор
帳戶	счёт
帳戶	аккаунт
帳戶	счет
公國	княжество
公國	герцогства
曲棍球	хоккей
靈感	вдохновил
靈感	вдохновение
詮釋	толковать
詮釋	интерпретировать
哲學家	философы
哲學家	философ
太田	ота
計算機	компьютер
計算機	computer
計算機	компьютеры
財政部	казначейство
財政部	казначейства
召集人	руководитель
買賣	торговой
買賣	торговля
買賣	продажи
買賣	продажа
買賣	распродажа
改正	исправление
改正	поправка
改正	коррекция
制裁	санкции
可怕	пугает
可怕	страшные
可怕	страшная
可怕	страшный
可怕	страшно
刺客	убийца
刺客	убийц
刺客	убийцы
手稿	рукописи
手稿	рукопись
中川	накагава
櫻井	сакураи
外面	снаружи
外面	вне
替換	замену
替換	замена
替換	замены
替換	заменить
替換	заменять
替換	замена
純粹	чистая
純粹	чистые
純粹	чисто
純粹	чистый
純粹	чистое
創始人	основатели
創始人	основателей
創始人	основатель
創始人	основателя
精密	точности
精密	точность
輕鬆	полегче
輕鬆	легче
輕鬆	легко
友情	дружбы
友情	дружба
沙特	саудовская
引述	процитировал
引述	цитирую
引述	цитата
引述	цитирую
引述	цитаты
萬里	майлс
萬里	мили
萬里	миль
萬里	майлз
繼承人	наследник
繼承人	наследника
繼承人	наследники
繼承人	наследников
斤	кэтти
導航	ориентироваться
導航	навигатор
導航	судоходства
導航	навигации
導航	судоходство
導航	навигация
鵰	игл
鵰	орёл
鵰	орел
退化	дегенерация
退化	деградации
退化	деградация
季度	ежеквартально
季度	квартал
季度	четверть
季度	квартале
周日	воскресенье
周日	воскресение
向下	down
向下	вниз
佛羅里達州	флорида
佛羅里達州	флориде
尼泊爾	непала
尼泊爾	непале
尼泊爾	непал
國會議員	конгрессмен
國會議員	конгрессменов
雙重	двойная
雙重	двойное
雙重	двойной
雙重	двойные
雙重	двойного
吞	проглотить
捕捉	захват
捕捉	захвата
冶金	металлургии
冶金	металлургической
代數	алгебраическая
代數	алгебра
堀	хори
重申	подтверждая
降雨	осадки
降雨	осадков
偶爾	изредка
選項	опции
選項	варианты
選項	параметры
選項	вариантов
選項	опция
選項	вариант
貴州	гуйчжоу
部族	клан
部族	племя
部族	племени
部族	кланов
部族	племен
部族	племена
折扣	скидка
折扣	скидки
折扣	скидки
氣氛	атмосфера
氣氛	атмосферу
糧	зерна
糧	зерно
反派	злодей
反派	злодеи
反派	злодеев
召回	вспомнить
召回	напомнить
頻繁	часто
頻繁	частое
頻繁	частые
頻繁	часто
保密	конфиденциальность
保密	конфиденциально
保密	конфиденциальной
保密	секретности
姿態	жест
姿態	поза
渡輪	паром
渡輪	паромы
財富	богатства
財富	богатство
財富	богатства
財富	богатство
轉化	трансформация
轉化	преобразования
轉化	преобразование
轉化	трансформации
分泌	секреция
浪費	впустую
浪費	отходы
浪費	отходов
蕉	банан
性感	sexy
性感	сексуально
性感	сексуальный
性感	сексуальная
性感	сексуальные
廢物	отходы
廢物	отходов
廢物	отходы
存取	доступа
存取	доступ
初級	младшие
初級	джуниор
初級	младший
初級	начального
初級	первичные
初級	начальное
香蕉	банан
香蕉	бананов
香蕉	бананы
迷宮	лабиринт
迷宮	лабиринт
大乘	махаяна
度量	метрических
度量	измерить
度量	мера
度量	меру
度量	измерение
度量	измерения
州長	губернатор
省略	упущение
省略	бездействие
驚人	удивительно
驚人	потрясающая
驚人	поразительно
驚人	изумительно
驚人	потрясающе
振興	омоложение
振興	оживление
振興	оживление
振興	возрождение
振興	активизация
振興	оживление
伽利略	galileo
伽利略	галилео
氦	гелий
金沙	пески
利比亞	ливия
利比亞	ливии
畜牧	скот
畜牧	скота
鯨魚	китов
鯨魚	кит
鯨魚	кита
告白	исповедь
告白	признание
告白	признания
告白	исповедь
貪污	хищение
處分	отчуждение
處分	отчуждения
難度	трудности
難度	трудность
難度	сложность
不列顛	британия
不列顛	британия
不列顛	britannia
攔截	перехватить
攔截	перехват
攔截	перехват
海事	морские
海事	морской
海事	морская
海事	морские
海事	морской
海事	морская
減輕	смягчения
減輕	смягчение
視野	визуализации
視野	зрение
視野	видение
結尾	конце
結尾	end
結尾	конец
結尾	окончание
結尾	конец
胸部	груди
胸部	сундук
胸部	грудь
胸部	груди
胸部	грудь
二郎	дзиро
破產	банкротом
破產	несостоятельности
破產	банкротства
精神病	психоз
左側	левой
左側	слева
左側	налево
左側	осталось
左側	оставил
業主	хозяин
業主	владельца
業主	владелец
業主	владельцы
業主	владельцев
業主	владельцам
業主	домовладелец
喜好	преференций
喜好	предпочтения
喜好	предпочтения
喜好	предпочтение
小泉	коидзуми
纖維	волокна
纖維	волокна
纖維	ткань
纖維	ткани
纖維	волокна
海港	харбор
海港	гавань
海港	гавани
海港	харбор
海港	гавань
渴望	тоска
渴望	тяга
渴望	тоска
矩陣	матрицы
矩陣	матрицы
矩陣	матрицу
矩陣	матрица
攝影師	фотограф
攝影師	оператор
攝影師	фотографов
挑選	выбор
挑選	подбор
挑選	выделение
挑選	отбора
挑選	отбор
挑選	подборка
挑選	выберите
聖誕節	рождество
聖誕節	рождественский
聖誕節	рождественская
聖誕節	рождества
聖誕節	рождество
塔吉克	таджикистан
塔吉克	таджикистана
學歷	просвещение
學歷	образование
座標	координаты
急性	острая
急性	острой
急性	острое
急性	острый
扭	твист
扭	поворот
繩	веревка
繩	веревку
超音速	сверхзвуковой
特技	трюк
特技	акробатика
特技	трюки
睡眠	сон
睡眠	спать
睡眠	спи
建構	конструкций
建構	построить
採購	закупок
採購	закупка
採購	закупки
採購	покупка
採購	закупки
忘記	забыть
忘記	забудьте
忘記	забудь
懲罰	наказание
懲罰	санкции
懲罰	штрафы
懲罰	наказания
懲罰	наказание
離職	разделение
離職	разделительной
對比	сопоставление
對比	сравнение
對比	сравнения
對比	сравнения
對比	контраст
圍繞	вокруг
光線	light
光線	свет
光線	света
光線	светло
信用	кредитная
信用	кредит
信用	кредита
信用	баллы
信用	кредиты
信用	кредитов
重生	возрождение
裁撤	упразднение
裁撤	упразднение
裁撤	упразднить
詞典	словари
詞典	словарь
申請者	заявитель
申請者	заявителей
申請者	заявители
自由主義	либеральной
自由主義	либерализм
缺點	слабости
缺點	слабость
缺點	недостатки
缺點	недостатки
缺點	недостатки
缺點	недостаток
禮儀	этикет
禮儀	манеры
禮儀	церемониальный
內建	построенный
內建	построено
內建	построена
內建	построенные
內建	построен
內建	построили
土司	тост
農村	деревне
農村	сельское
農村	сельских
農村	сельские
農村	сельский
報復	месть
頂點	вершина
頂點	вершину
頂點	вершина
頂點	вершины
多功能	многофункциональных
多功能	многоцелевых
途徑	путей
途徑	пути
覺醒	пробуждение
覺醒	пробудить
例行	рутина
已婚	женился
已婚	женаты
已婚	замужем
已婚	женат
微分	дифференциации
傳教	миссионер
塑造	формирование
塑造	формировании
交替	чередование
手臂	рука
手臂	руку
雙手	руки
魔神	волшебство
魔神	волшебная
魔神	magic
魔神	магия
極度	чрезвычайно
極度	крайне
極度	крайней
極度	крайние
極度	крайняя
極度	крайний
交出	сдаться
交出	сдаваться
獲取	получить
獲取	получите
屠殺	резня
屠殺	бойня
屠殺	резня
屠殺	бойню
屠殺	бойня
大邱	тэгу
演習	учения
演習	упражнения
演習	упражнение
演習	упражнения
巴拿馬	панаме
巴拿馬	панама
攝氏	цельсия
匹配	матчи
匹配	совпадения
匹配	спички
匹配	сопоставления
匹配	сопоставление
匹配	подбор
匹配	матч
匹配	совпадение
損害	ущерб
損害	повреждение
損害	вред
損害	повреждения
力士	люкс
力士	лакс
出境	выход
出境	выезд
出境	выезд
出境	отъезда
出境	отъезд
出境	отход
郊區	пригороде
郊區	пригородных
郊區	пригороде
哈哈	лол
願望	желание
願望	желания
願望	желание
願望	пожелание
願望	желаем
願望	пожелания
願望	желания
阿拉伯人	арабов
阿拉伯人	арабы
貧窮	бедность
貧窮	бедности
貧窮	нищета
貧窮	нищету
光滑	гладко
光滑	лаконичный
君子	джентльмен
福井	фукуи
遲	опаздывает
遲	поздний
遲	поздно
遲	опоздал
詞語	слов
詞語	слова
生物學	биологические
生物學	биологическая
生物學	биологический
生物學	биологическое
生物學	биология
生物學	биологии
債務	долги
債務	долг
債務	долги
債務	задолженности
債務	задолженность
光芒	сияние
光芒	светятся
塾	сук
俄語	русская
俄語	русские
俄語	российская
俄語	русский
穿梭	шаттл
按鈕	кнопки
按鈕	кнопок
按鈕	пуговицы
按鈕	кнопку
按鈕	кнопка
陣線	передние
陣線	передняя
陣線	фронт
分化	разделить
氨基	амино
週日	воскресенье
週日	воскресение
跆拳道	тхэквондо
跆拳道	кикбоксинг
題目	тема
題目	теме
題目	темы
高知	кочи
忙	занято
忙	занят
忙	занята
忙	заняты
半導體	semiconductor
半導體	полупроводников
評分	рейтинг
評分	оценка
評分	оценили
評分	оценил
評分	оценила
評分	рейтинг
評分	рейтинги
評分	оценки
評分	ставка
評分	оцените
附件	вложение
附件	привязанность
泡沫	пузыри
泡沫	пены
泡沫	пена
泡沫	пузырь
狀元	учёный
狀元	ученый
動員	мобилизовать
動員	мобилизация
動員	мобилизация
動員	мобилизации
倉庫	склад
倉庫	хранилище
發電機	генераторов
發電機	генераторы
發電機	генератор
比喻	притча
比喻	метафора
比喻	аналогии
齋藤	сайто
埋葬	похороны
埋葬	захоронения
埋葬	захоронение
埋葬	похоронить
埋葬	похоронили
埋葬	похоронен
松鼠	белка
松鼠	белки
衫	рубашка
衫	рубашку
衫	футболка
塵	пыль
塵	пыли
相撞	столкновение
相撞	столкновения
相撞	сталкиваются
多多	тото
臨床	клинических
臨床	клинически
退伍	выписали
繞道	крюк
繞道	обойти
繞道	обход
住院	госпитализирован
住院	госпитализации
自願	добровольный
自願	добровольное
自願	добровольные
自願	добровольная
輸	потерянный
輸	потеряна
輸	потерял
輸	потерян
輸	проиграл
輸	проиграть
輸	потерять
林子	лесу
林子	вудс
林子	лес
方形	площадь
方形	квадрат
方形	квадратный
岡田	окада
強行	принудительная
強行	принудительное
猜想	гипотеза
愛國	отечественной
祝福	благословение
祝福	благословение
祝福	благословения
祝福	благословен
人類學	антропологической
陷阱	ловушку
陷阱	ловушка
陷阱	ловушки
倒數	отсчет
編纂	компиляции
編纂	подборка
編纂	компиляция
編纂	кодификации
遺傳	генетических
遺傳	генетические
遺傳	генетический
遺傳	генетики
遺傳	наследственное
雨水	дождевой
雨水	дожди
雨水	дождь
無數	бесчисленные
干預	вмешательство
干預	вмешательства
干預	помехи
