les	the
achat	kupiti
achat	kupovne
achat	kupovinom
camps	logori
camps	logora
camps	logore
camps	logorima
camps	logor
camps	camp
camps	kamp
camps	kampu
marques	brendove
marques	brendova
marques	marques
marques	obilježava
marques	maraka
boulogne	boulogne
réponses	odgovore
réponses	odgovori
admin	admin
gallo	galo
solutions	rješenja
gaulle	gaulle
rev	rev
apparaître	pojaviti
graves	ozbiljna
graves	ozbiljan
graves	ozbiljne
graves	grobovi
cuba	kuba
testament	testament
testament	zavjet
attaquer	napad
attaquer	napadaju
attaquer	napadnu
prévue	planirani
prévue	planirano
prévue	planirana
prévue	planirane
contribuer	doprinijeti
seize	šesnaest
fermé	zatvorena
fermé	zatvoreno
fermé	zatvorio
développée	razvijao
développée	razvijene
développée	razvio
alphabet	abeceda
jordan	jordan
supplémentaire	dodatne
supplémentaire	dodatnih
supplémentaire	dodatni
supplémentaire	dopunske
schéma	dijagram
schéma	šema
schéma	obrazac
schéma	šema
schéma	šeme
contribué	doprinijela
contribué	doprinijeli
contribué	doprinio
contribué	doprinijelo
campus	kampus
représentée	zastupljena
représentée	predstavljao
représentée	predstavljena
pie	pita
dis	kažu
dis	dis
vues	pogledi
vues	poglede
resté	ostala
resté	ostao
resté	boravio
resté	ostala
solide	čvrsto
solide	čvrste
philip	philip
philip	filip
fiat	fiat
charges	optužbe
charges	optužbi
bureaux	kancelarije
bureaux	urede
bureaux	ured
bureaux	office
bureaux	kancelarija
atmosphère	atmosfera
atmosphère	atmosferu
réelle	real
réelle	pravi
réelle	stvarni
réelle	stvarne
ajout	dodavši
ajout	ubacuju
ajout	dodajući
ajout	dodavanje
ajout	dodaju
ajout	dodati
ajout	dodajte
ajout	dodaje
ajout	dodali
ajout	dodao
réception	prijem
dave	dave
dave	dava
mourir	umri
mourir	umire
mourir	umiru
financier	finansijski
personnelles	ličnu
personnelles	ličnim
personnelles	lične
personnelles	lična
personnelles	lično
personnelles	lični
nelson	nelson
témoin	svjedok
conte	tale
conte	conte
règlement	propise
règlement	propisa
règlement	propisima
règlement	propisi
règlement	propis
horreur	horor
manifeste	manifesta
manifeste	manifest
manifeste	manifestom
pirates	pirati
pirates	pirata
pirates	pirat
fenêtre	prozor
occident	zapadu
occident	zapad
reich	rajh
reich	rajha
assaut	napad
délégation	delegacija
acquisition	sticanja
inclut	uključuju
inclut	uključiti
inclut	obuhvaća
inclut	obuhvata
inclut	uključuje
évènements	događaja
évènements	događaji
évènements	dešavanja
défini	definisani
défini	definisano
défini	definisan
défini	definisane
défini	definisana
clés	ključeve
clés	ključa
clés	ključni
clés	ključ
certainement	svakako
certainement	zasigurno
certainement	definitivno
revues	magazine
revues	časopisa
morale	moralna
morale	moralne
morale	moral
morale	moral
morale	morala
préfère	preferira
nobel	nobelova
nobel	nobel
natale	natale
adultes	odraslih
adultes	odrasle
spectacles	predstave
spectacles	pokazuje
voisine	komšija
voisine	susjeda
voisine	susjednoj
voisine	susjedna
voisine	susjeda
emblème	amblem
alternative	alternativna
alternative	alternativa
littéralement	doslovno
trace	trag
trace	tragovi
ours	medvjed
portraits	portreta
wild	divljeg
wild	divlji
wild	wild
wild	divlja
limité	ograničene
limité	ograničena
limité	ograničen
limité	zabranjen
chevaliers	vitezova
chevaliers	vitez
chevaliers	skakač
chevaliers	viteza
bla	bla
loir	loir
normes	normi
normes	normama
normes	standardi
normes	standarde
normes	standarda
navale	pomorski
récits	priče
pauvres	loše
pauvres	siromašni
pauvres	siromašnih
refuge	pješačko
refuge	utočište
nourriture	hrana
participant	sudjeluje
participant	učestvuju
participant	učesnice
participant	takmičar
participant	učesnik
concerné	zainteresovanim
concerné	zabrinut
concerné	zabrinuta
facteurs	faktori
balle	lopta
balle	metak
dynamique	dinamika
dynamique	dynamics
dynamique	dinamiku
dynamique	dinamičan
partenaire	partnera
partenaire	partner
ross	ros
ross	ross
boris	boris
branches	grana
démission	ostavku
démission	ostavke
démission	ostavku
démission	ostavka
démission	ostavku
aragon	aragón
batailles	bitaka
assassiné	ubila
assassiné	ubio
assassiné	ubijena
assassiné	ubijen
alpin	alpskom
alpin	alpsko
illustré	ilustrovana
colin	colin
colin	kolin
management	menadžment
zéro	nula
atp	atp
intéressant	zanimljiva
intéressant	zanimljivo
intéressant	interesantan
intéressant	interesantno
intéressant	zanimljiv
remix	remix
remix	remixes
fra	fra
fra	eng
identique	identičan
identique	identične
identique	identični
identique	ista
identique	isti
identique	isto
clôture	zatvaranje
clôture	zatvaranje
clôture	zatvara
clôture	ograde
clôture	ograda
cheveux	dlaka
varie	variraju
varie	varira
fournit	pruža
fournit	obezbjeđuje
traités	prerađena
respecter	poštovanje
apparemment	očigledno
bbc	bbc
trio	trio
communistes	komunisti
communistes	komunista
communistes	komunistička
communistes	komunistički
lourd	heavy
lourd	teški
lourd	težak
lourd	teška
lourd	teške
sérieux	ozbiljnost
sérieux	ozbiljna
sérieux	ozbiljan
sérieux	ozbiljne
sérieux	ozbiljno
obligatoire	obaveznim
obligatoire	potrebnih
obligatoire	obavezno
obligatoire	obavezni
obligatoire	obavezan
obligatoire	obaveznog
obligatoire	obavezno
dordogne	dordogne
fermée	zatvorena
fermée	zatvoreno
fermée	zatvorio
moore	moore
moore	mur
reconnue	priznala
reconnue	priznata
reconnue	priznao
reconnue	priznat
explosion	eksplozija
explosion	blast
explosion	eksplozije
explosion	eksplozija
honoré	honoré
augmente	povećava
existait	postojala
existait	postojalo
existait	postojao
existait	postojale
esclaves	rob
esclaves	robovi
esclaves	robova
médecins	ljekari
médecins	doktori
médecins	ljekari
nathalie	natalie
quentin	quentin
désir	želju
désir	želja
désir	lust
grégoire	gregory
physiques	fizički
physiques	fizičko
physiques	fizičke
culturels	kulturna
culturels	kulturno
culturels	kulturni
culturels	kulturnih
sec	suha
sec	suho
divisé	podijeljeni
divisé	podijeljene
divisé	podijeljen
divisé	podijeljeno
indice	indeks
comtesse	grofica
paysans	seljaci
complexes	komplekse
complexes	kompleksan
complexes	kompleks
complexes	kompleksna
noyau	kernel
noyau	jezgro
noyau	jezgra
noyau	jezgro
noyau	jezgra
mené	sprovedeno
mené	sprovedena
mené	provedena
mené	obavljenog
santiago	santiago
flux	potok
flux	protoka
flux	protok
flux	flow
flux	strujanje
flux	teku
flux	teče
flux	tokovima
flux	fluks
courants	strujanja
sportifs	sportista
sportifs	sportisti
forts	jaka
forts	jaki
forts	tvrđave
forts	utvrđenja
ohio	ohio
familiale	porodica
familiale	porodično
motifs	motive
motifs	motivi
motifs	osnov
lisbonne	lisabon
évidence	očigledno
évidence	očigledni
évidence	očigledan
fleur	behar
fleur	cvijet
fleur	fleur
dizaines	desetine
dizaines	desetine
dizaines	desetak
séance	sjednicu
séance	sjednici
séance	sjednica
turc	turski
réserves	rezervi
réserves	rezerve
tirer	streljaštvu
hambourg	hamburg
envoyer	poslati
envoyer	šalju
envoyer	send
morgan	morgan
définir	setu
définir	set
définir	postavio
définir	postavljeni
définir	definisati
définir	definisanje
oblast	oblast
micro	mikro
micro	mikrofon
micro	mic
oriental	orijentalna
oriental	istočnim
oriental	istočni
oriental	istočnoj
oriental	istočna
oriental	istočne
maría	maría
maría	marija
maría	maria
géant	div
consul	konzul
lourdes	lourdes
logiciels	softver
paradis	nebo
paradis	raj
ian	ian
marqués	obilježena
marqués	obilježio
marqués	obilježen
entendre	čuti
entendre	čujem
entendre	hear
entendre	čuju
entendre	sluh
tempête	oluja
tempête	tempest
abréviations	abbreviations
constantin	konstantin
constantin	konstantin
embouchure	usta
embouchure	pisak
bonheur	sreća
moine	monk
arm	ruka
négociations	pregovori
négociations	pregovori
oliver	oliver
bâle	basel
conclusion	zaključivši
conclusion	zaključka
conclusion	zaključak
nîmes	nîmes
franck	frank
franck	franck
stockholm	stockholm
accent	akcenat
efficacité	efikasnost
efficacité	djelotvornost
cuivre	bakar
cuivre	bras
per	po
concile	sinod
cents	centi
ferrari	ferrari
considérés	smatran
apostolique	apostolic
grosse	velikih
grosse	veliki
grosse	grosse
viande	meso
indiqué	ukazao
communications	komunikacija
romancier	romanopisac
ken	ken
escalier	stepenica
escalier	stepenice
diable	šejtan
diable	diable
argentin	argentinca
argentin	argentinac
récupérer	retrieve
récupérer	oporavak
herbert	herbert
berne	bern
berne	berne
roberto	roberto
chante	pjevaju
chante	sing
chante	pjeva
jerry	jerry
talent	talenat
invités	gostiju
invités	gosti
invités	gost
natation	plivanje
natation	plivački
natation	plivanju
apprendre	učenje
apprendre	uče
apprendre	nauči
apprendre	uči
apprendre	learn
sols	tlo
sols	tlu
sols	kata
sols	spratova
détruire	uništavanje
détruire	uništi
détruire	uništiti
ardenne	ardenne
castille	kastilje
client	mušterija
client	klijent
syndrome	sindrom
restes	ostaci
restes	ostaje
prêtres	sveštenici
alcool	alkohol
elena	elena
elena	jelena
passages	prelazaka
passages	prijelaza
centaine	stotinu
centaine	stotine
centaine	hundred
centaine	stotina
centaine	stotine
inspiration	inspiracija
retiré	uklonjena
retiré	povukao
sombre	tamne
sombre	dark
sombre	mraku
sombre	tamna
sombre	mračna
lourds	heavy
lourds	teški
lourds	težak
lourds	teška
lourds	teške
habituellement	obično
vainqueurs	pobjednici
nécessite	zahtijevaju
coordonnées	koordinate
dead	mrtva
dead	mrtvi
dead	mrtvo
dead	mrtav
racine	korijene
racine	korijenima
racine	korijeni
fidèle	vjernike
fidèle	vjerna
fidèle	vjernici
fidèle	odan
fidèle	lojalnih
lecteurs	čitaocima
roux	roux
roux	crvena
roux	ginger
illustration	ilustracija
intégrer	integrisanje
écologie	ekologija
spécialistes	specijalisti
ajouté	dodaje
ajouté	dodali
ajouté	dodao
ultime	krajnji
pseudo	username
pseudo	nadimak
pseudo	pseudo
constructions	konstrukcije
variations	varijacije
variations	varijacija
descente	spuštanje
remplacée	zamijenio
remplacée	zamijenjeni
magasin	radnja
magasin	shop
magasin	radnja
magasin	prodavnica
magasin	store
landes	landes
neuve	newfoundland
punk	pank
sucre	sucre
sucre	šećer
manifestation	protest
manifestation	demonstracije
manifestation	ispoljavanje
installée	instalirane
gold	zlato
cite	navode
cite	citat
symphonie	simfonija
vêtements	odjeća
vêtements	odjeća
vêtements	odjeću
adulte	odraslih
adulte	odrasle
explication	objašnjenje
différences	razlika
différences	razlike
biographique	biographical
vendus	prodala
vendus	prodat
vendus	prodao
considérer	smatraju
variante	varijanta
variante	varijacija
redirection	preusmjeravanja
tomber	pada
tomber	falling
tomber	padao
tomber	jesen
tomber	pad
roches	stijene
roches	stijena
roches	stijenama
stone	stone
stone	kamen
stone	kameno
stone	kameni
entité	entitet
aérien	vazdušna
aérien	vazduh
duchesse	vojvotkinja
abraham	ibrahim
abraham	abraham
abraham	ibrahima
couvert	pokriveni
couvert	pokrivena
couvert	pokrivene
précédemment	prethodno
cahiers	bilježnice
logement	smještaja
phases	faze
tribus	plemena
vraie	real
vraie	pravi
vraie	istina
vraie	tačna
astronome	astronom
contemporains	savremena
régionaux	regionalni
régionaux	regionalna
wikimedia	wikimedia
battant	leteći
battant	pobijedivši
battant	porazivši
carter	carter
francfort	frankfurt
flèche	strela
#ffffff	#ffffff
experts	stručnjaci
attentat	napad
attentat	bombardovanje
arles	arles
colorado	colorado
feuille	list
difficiles	hard
difficiles	teško
difficiles	teškom
difficiles	teški
difficiles	težak
difficiles	teško
difficiles	teška
coupes	rezovi
coupes	rezova
coupes	rezove
coupes	pehari
douce	slatko
douce	freshwater
douce	meka
douce	meku
remarquables	zapažen
remarquables	neriješenim
contraint	primorala
contraint	prisiljeni
contraint	primorana
contraint	prisiljen
contraint	primoran
contraint	primorao
dep	dep
michigan	michigan
descendants	potomci
khan	khan
khan	kan
indre	indre
quasiment	skoro
quasiment	praktično
finlandais	finski
finlandais	finci
enfer	pakao
districts	okruzi
districts	okruga
inutile	beskorisno
inutile	nepotreban
déchets	otpad
comique	comique
comique	strip
comique	komedija
bell	bell
manuscrits	rukopis
manuscrits	rukopisi
manuscrits	rukopisa
matières	materijale
matières	materijalima
matières	materijala
matières	materijali
atlanta	atlanta
essence	benzin
essence	suštinu
essence	suštini
essence	srž
essence	benzin
séminaire	seminaru
séminaire	seminar
fins	završeci
administratives	upravna
orthographe	urok
lucas	lucas
biologie	biologija
massachusetts	massachusetts
essayer	pokušaj
essayer	try
essayer	pokušava
marchés	tržišta
cellule	ćelija
fou	ludi
fou	lude
fou	lud
fou	ludo
fou	mad
accepter	prihvatanju
accepter	prihvatanje
accepter	prihvatiti
accepter	prihvate
accepter	prihvati
heinrich	heinrich
coréen	korejski
électorale	izbornom
destinés	suđeno
courage	hrabrost
moulins	vjetrenjača
moulins	mills
humour	humor
humour	humor
banques	banke
banques	bankarstvo
banques	bankarske
banques	banka
nommés	nazvana
nommés	nazvane
nommés	nazvan
nommés	proglašen
nommés	imenovao
nommés	imenovani
nommés	imenovana
nommés	imenovalo
justement	precizno
battre	pobijedio
battre	pobedi
battre	pobijedivši
battre	porazivši
clavier	tastatura
norvégien	norveški
positif	pozitivna
positif	pozitivan
positif	pozitivne
positif	pozitivni
minnesota	minnesota
plume	perje
plume	pen
plume	pero
plume	hemijsku
plume	quill
alimentaire	hrana
démarche	pristup
démarche	pristupom
démarche	pristupu
démarche	prilaz
démarche	hod
paysages	krajolike
paysages	pejzaž
barry	barry
kansas	kansas
garros	garros
dissolution	raspada
dissolution	rastvara
grève	štrajk
marchandises	dobara
marchandises	robu
marchandises	roba
marchandises	teretni
fichiers	datoteka
patrice	patrice
pratiquement	skoro
pratiquement	praktično
disparue	nestao
quatorze	četrnaest
visibles	vidljiv
visibles	vidljiva
visibles	vidljivi
visibles	vidljivo
arménie	armenije
norman	norman
norman	normana
leipzig	leipzig
dites	kažu
fernand	fernand
bonaparte	bonaparte
promouvoir	promovisanje
promouvoir	promoviranja
promouvoir	promovira
promouvoir	promoviranje
promouvoir	promovira
observations	posmatranja
observations	komentari
observations	komentarima
rural	ruralni
rural	ruralne
codes	kodovi
warner	warner
récente	nedavne
récente	nedavni
récente	nedavna
récente	nedavnim
malade	oboljele
arena	arena
imprimerie	štampanje
voulu	tražen
voulu	želio
perspective	izgledi
perspective	prognoza
perspective	perspektiva
garçons	momci
garçons	boys
garçons	dječaci
edgar	edgar
doctrine	doktrina
walt	walt
militant	militantna
militant	aktiviste
militant	aktivistkinja
tourner	okrenuti
tourner	pretvaranje
tourner	turn
tourner	pretvoriti
tourner	rotate
impérial	carsku
impérial	carska
impérial	carske
sultan	sultan
liban	liban
calédonie	kaledonije
routier	put
hermann	hermann
hermann	herman
sociologie	sociologija
messages	poruke
ballet	balet
accusé	optužio
accusé	optužen
accusé	optuženi
accusé	optuženi
accusé	okrivljeni
accusé	optuženik
ernst	ernst
connait	zna
effort	napor
effort	trud
affecté	dodijeljen
affecté	dodijeljena
affecté	pogođeni
affecté	pogođenih
affecté	pogođena
affecté	uticalo
stuart	stuart
implique	implicira
implique	podrazumijeva
jette	baca
index	indeks
entend	čuje
veulent	žele
téléphone	telefon
téléphone	telefon
documentation	dokumentacija
documentation	dokumentaciju
enregistre	rekord
enregistre	rekordno
enregistre	bilježe
enregistre	rekordnih
bouche	usne
bouche	usana
bouche	usta
queen	queen
queen	kraljica
hiérarchie	hijerarhija
lyonnais	lyonnais
lyonnais	lyon
blessure	povrede
blessure	povreda
blessure	rana
équateur	ekvator
équateur	ekvador
fine	dobro
bourgeois	bourgeois
statues	statue
anneau	ring
anneau	prsten
chambres	sobe
chambres	sobu
chambres	soba
chambres	sobe
youtube	youtube
xii	xii
pire	najgori
pire	najgore
pire	gorom
pire	gore
pire	gori
pire	gora
profite	uživaju
profite	uživati
terminus	terminus
onde	talas
retourner	povratka
retourner	povratak
abc	abc
exposé	izložena
exposé	izloženi
exposé	izložen
définie	definisani
définie	definisano
définie	definisan
définie	definisane
définie	definisana
masque	maska
combattre	borbeni
combattre	borba
ouvrier	radnik
gloire	slavnih
gloire	fame
gloire	slava
basses	niski
basses	nizak
basses	low
archive	arhiv
protégé	zaštićeni
protégé	zaštićen
protégé	zaštićena
tâche	zadatak
monter	mount
fidèles	odan
fidèles	lojalnih
fidèles	vjernike
fidèles	vjerna
fidèles	vjernici
causes	uzroka
causes	uzroci
causes	uzrokuje
papillon	leptir
comparaison	poređenja
comparaison	poređenje
comparaison	poređenje
comparaison	porede
panneaux	tijela
préparer	priprema
préparer	pripremi
préparer	pripreme
préparer	pripremiti
automatiquement	automatski
accepté	složio
accepté	složili
accepté	prihvatio
accepté	prihvaćena
accepté	primljeni
accepté	primljen
accepté	prihvatili
pousse	raste
luigi	luigi
mondiaux	globalni
mondiaux	globalno
grant	grant
globe	globus
procureur	tužilac
médicale	medicinska
médicale	medicinski
médicale	medical
atlas	atlas
génétique	genetičke
génétique	genetička
génétique	genetičko
génétique	genetički
génétique	genetski
génétique	genetsko
génétique	genetika
ballon	balon
ballon	lopta
ballon	zlatna
endroits	mesta
endroits	mjesta
choc	šok
ondes	vibracije
ondes	talasi
gérer	vođenje
gérer	upravljanje
romantique	romantika
romantique	romantična
frappe	štrajk
frappe	hitovi
philippines	filipini
philippines	filipinsko
quotidienne	svakodnevne
quotidienne	dnevnik
quotidienne	svakodnevni
quotidienne	dnevni
islamique	islamski
islamique	islamska
entouré	okruženo
entouré	okružen
entouré	okružena
entouré	kružio
anonyme	anonimno
applique	primjenjuje
assurance	osiguranje
assurance	osiguranja
audience	publika
audience	sluh
phil	phil
helsinki	helsinki
manager	rukovodilac
espère	nada
espère	nade
lawrence	lawrence
unesco	unesco
danny	deni
danny	danny
module	modul
enterré	sahranjen
bonus	bonus
théories	teorija
théories	teorije
hot	hot
hot	vrelo
disant	rekavši
diversité	raznovrsnost
diversité	različitosti
diversité	raznolikost
rocher	rocher
garnison	garnizona
résoudre	rješavanjem
résoudre	rješavanja
résoudre	riješiti
résoudre	riješi
résoudre	rješavanje
résoudre	rješavanje
résistant	otporne
résistant	otpor
islande	island
janeiro	janeiro
macédoine	makedonija
sculptures	skulptura
sculptures	skulptura
investissement	investiranje
investissement	ulaganjima
investissement	investicija
investissement	ulaganja
investissement	investicija
investissement	investicije
absolument	apsolutno
incident	incident
chêne	hrast
transformé	transformirao
transformé	pretvorena
concerto	concerto
adversaires	protivnici
privés	privatno
privés	privatne
privés	privatni
privés	privatna
chroniques	hronika
chroniques	hronični
chroniques	hronična
chroniques	hronične
chroniques	hroničnih
chroniques	hroničnim
chroniques	hronika
chroniques	bilježe
tue	ubija
tue	ubiju
tue	ubistvo
tue	kill
tue	ubi
tue	ubiti
paolo	paolo
radical	radikal
radical	radikalna
partenariat	partnerstvo
partenariat	partnerstvu
entrées	ulaze
entrées	unose
stratégique	strateške
stratégique	strateška
stratégique	strateški
réfugiés	izbjeglica
réfugiés	izbjeglica
réfugiés	izbjeglice
berger	berger
berger	ovčar
cache	kriti
égale	jednaki
égale	jednakih
égale	jednake
égale	jednaka
égale	jednako
œufs	jaja
œufs	jaje
tentatives	pokušaji
tentatives	pokušaja
tentatives	pokušaje
tentatives	pokušajima
emma	ema
emma	emma
blanches	bijela
blanches	bijeli
miles	miles
miles	milja
miles	km
demandes	aplikacije
demandes	prijave
demandes	zahtjevi
demandes	zahtjeva
doublé	udvostručila
boxe	boks
pair	pair
pair	par
industriels	industrijske
industriels	industrijska
industriels	industrijski
challenge	izazov
challenge	challenge
adolphe	adolph
adolphe	adolf
serpent	zmija
serpent	zmija
serpent	zmijsko
chimiques	hemijska
chimiques	hemikalija
chimiques	hemijsko
chimiques	hemijski
chimiques	hemikalije
jeudi	četvrtak
média	media
média	mediji
noires	crni
noires	crna
georg	georg
individuelle	pojedinačno
individuelle	odvojena
individuelle	individualni
individuelle	individualne
parker	parker
métropolitaine	mitropolit
métropolitaine	metropolitan
isaac	isak
invite	pozvati
invite	pozivamo
invite	poziva
anges	meleki
anges	anđeli
anges	meleka
anges	anđeo
rencontrer	ispuniti
attente	čekanje
attente	čekajući
attente	čeka
attente	čekaju
attente	čekanja
virginia	virginia
restant	preostali
restant	preostalih
restant	preostala
restant	preostale
symboles	simboli
symboles	simbola
symboles	simbol
vols	letovi
voûte	vault
voûte	arch
murray	murray
méridionale	južni
racines	korijene
racines	korijenima
racines	korijeni
houston	houston
accueilli	pozdravio
fréquente	česti
équipé	zadovoljavalo
équipé	opremljen
équipé	opremljena
équipé	opremljeni
feux	požari
feux	lampe
parfait	savršen
parfait	savršena
roumain	rumunski
mali	mali
repos	ostatak
gardes	čuvari
gardes	garda
gand	ghent
gand	gent
évolué	razvio
évolué	evoluirala
évolué	evoluirao
évolué	evoluirali
évolué	razvijen
vents	vjetar
rap	rep
circulaire	kružni
vive	vive
fribourg	freiburg
fribourg	fribourg
décennies	decenijama
décennies	decenija
assistance	pomoć
assistance	podrška
uruguay	urugvaj
esthétique	estetika
esthétique	estetiku
suzanne	suzanne
coloniale	kolonijalne
coloniale	kolonijalnog
adams	adams
permanente	trajni
permanente	trajnim
permanente	stalna
permanente	stalne
wayne	wayne
malte	malta
spider	pauk
ahmed	ahmed
anton	anton
spéciaux	specials
spéciaux	posebna
spéciaux	specijalno
spéciaux	specijalni
citation	citat
citation	citati
citation	navodom
loiret	loiret
républicains	republikanske
républicains	republikanska
indiens	indijci
indiens	indijanci
indiens	indijska
indiens	indijanac
indiens	indijski
gallery	galerija
appliquer	provođenje
traditionnellement	tradicionalno
tournant	rotacije
tournant	pretvarajući
âges	uzrast
âges	godište
âges	doba
âges	age
âges	starost
âges	vijek
âges	godišta
offrir	nuditi
offrir	ponuda
gridcolor	gridcolor
tests	testovi
tests	testiranje
neutralité	neutralnost
neutralité	neutralnosti
neutralité	neutral
sépare	odvaja
suisses	švicarska
suisses	švicarski
bière	pivo
arr	arr
faibles	slabi
faibles	slaba
faibles	slab
faibles	niski
faibles	nizak
faibles	low
arnold	arnold
élue	izabran
julia	julia
julia	julija
industries	industrija
destin	destiny
destin	sudbina
destin	sudbinu
destin	sudbinu
destin	sudbina
destin	destin
angel	anđeo
précédentes	prethodna
précédentes	prethodnim
précédentes	prethodni
précédentes	prethodno
précédentes	prethodnom
précédentes	prethodne
archéologiques	arheološki
archéologiques	arheološka
archéologiques	arheološki
archéologiques	arheološko
invention	izum
ottawa	ottawa
professeurs	profesora
professeurs	profesori
professeurs	nastavnike
professeurs	nastavnika
professeurs	nastavnici
professeurs	profesori
professeurs	fakultet
professeurs	fakulteta
emplois	zaposlenje
emplois	jobs
emplois	poslovi
occupée	zaposlen
occupée	zauzeta
occupée	zauzet
occupée	okupirale
occupée	okupirana
occupée	okupirali
occupée	okupirala
confusion	konfuzije
clergé	sveštenstvo
spécialement	konkretno
spécialement	tačnije
spécialement	specijalno
spécialement	posebno
spécialement	naročito
mosquée	džamija
personnellement	lično
étrange	čudno
étrange	čudno
étrange	bizarnog
crimes	zločini
crimes	zločine
éteint	izumrle
éteint	izumrlih
autrichienne	austrijski
nobles	plemeniti
exprimer	express
exprimer	izražavajući
exprimer	izrazivši
vendre	sell
vendre	prodati
vendre	prodaje
vendre	proda
vendre	prodaje
maintenance	održavanje
vicomte	vicomte
vicomte	vikont
session	sjednicu
session	sjednici
session	sjednica
marshall	maršal
lang	lang
indienne	indijska
indienne	indijanac
indienne	indijski
inc	inc
just	samo
alentours	okolina
alentours	okolini
inauguration	inauguracije
contrôler	kontrolisanje
contrôler	kontrolisati
contrôler	kontroliše
contrôler	kontroli
contrôler	kontrola
contrôler	kontroliše
contrôler	kontrolisanje
pietro	pietro
chœurs	hor
chœurs	hor
chœurs	horova
colons	kolonista
colons	naseljenici
ferrand	ferrand
brésilienne	brazilski
arsenal	arsenal
adrien	adrien
adrien	adrian
larry	larry
majoritairement	pretežno
spéciales	specials
spéciales	posebna
spéciales	specijalno
spéciales	specijalni
récentes	nedavne
récentes	nedavni
récentes	nedavna
récentes	nedavnim
policiers	policajci
policiers	policija
armement	oružje
armement	oružja
armement	naoružanju
exprime	izražava
ailier	krilo
ailier	winger
off	off
off	sa
marion	marion
robe	dress
golf	golf
baker	baker
normalement	obično
jay	jay
mystère	misterija
stewart	stewart
phénomènes	fenomen
phénomènes	fenomene
sint	sint
similaires	slični
similaires	slične
similaires	sličan
similaires	slična
similaires	sličnim
sage	mudra
vaisseaux	brodovi
vaisseaux	brodove
vaisseaux	brodovima
vaisseaux	plovila
béton	beton
lions	lavovi
idéal	idealan
idéal	idealni
lionel	lionel
particules	čestice
particules	čestice
particules	čestica
écurie	stabilno
écurie	stabilna
écurie	stabilan
baby	beba
baby	baby
baby	mala
soprano	sopran
kennedy	kenedi
kennedy	kennedy
harris	haris
harris	harris
shakespeare	shakespeare
masters	masters
refusé	porekao
refusé	odbacila
refusé	odbio
refusé	odbio
coureurs	jahači
coureurs	trkača
extraits	crpi
extraits	ekstrakt
extraits	izvući
rencontré	upoznao
rencontré	naišao
cadet	kadeta
triomphe	pobjedama
triomphe	trijumf
tribune	tribune
reconnaît	prepoznaje
reconnaît	priznaje
hip	hip
lightgrey	lightgrey
down	down
down	oboren
down	dole
pau	pau
mineurs	maloljetnika
mineurs	rudara
dei	dei
commis	službenike
commis	službenik
commis	počinjenih
commis	počinjenim
commis	počinila
commis	izvršio
commis	počinio
commis	počinili
faciliter	olakšavaju
aval	nizvodno
montrant	pokazujući
physicien	ljekar
physicien	fizičar
immense	ogromni
bobby	bobi
bobby	bobby
opposant	protivnik
dangereux	opasnu
dangereux	opasna
dangereux	opasne
dangereux	opasan
dangereux	opasni
dangereux	opasno
dangereux	opasni
utilité	komunalne
adoption	usvajanje
lignée	lineage
robinson	robinson
panneau	billboard
panneau	znak
panneau	ploča
panneau	panel
pomme	jabuka
inscriptions	registracije
messieurs	gospoda
nil	nil
rosa	rosa
bologne	bologna
saga	saga
salvador	salvador
reconnaître	prizna
reconnaître	prepozna
reconnaître	priznati
reconnaître	priznavanje
principauté	kneževinu
volant	leteći
textcolor	textcolor
dents	zube
dents	zuba
dents	zubi
dents	zubima
dents	zub
australienne	australijski
australienne	australian
australienne	australijska
may	maj
algérien	alžirska
tommy	tommy
richesse	bogatstvo
richesse	bogatstvo
acquiert	stiče
indes	indija
terry	terry
mardi	utorak
sprint	sprint
infrastructures	infrastruktura
travaillant	radna
travaillant	radi
travaillant	radeći
travaillant	radio
travaillant	radnu
matthew	matthew
cerveau	mozak
cerveau	mozak
fabrique	fabrika
fabrique	proizvodi
fabrique	fabrique
arte	arte
voter	glasanje
décède	umire
décède	umre
diplomate	diplomata
diplomate	diplomatsko
diplomate	diplomatski
diplomate	diplomatske
diplomate	diplomatska
maternelle	vrtić
maternelle	predškolskog
relatif	relativna
journées	dana
sommets	peaks
sommets	vrhova
urbaines	urban
urbaines	urbani
urbaines	urbano
urbaines	urbana
urbaines	urbane
écologique	ekološka
joan	joan
profondément	duboko
sentiment	osećaj
sentiment	feeling
sentiment	osjećaju
sentiment	osjećaj
théodore	theodore
théodore	teodor
théodore	théodore
architectes	arhitekt
architectes	arhitekte
architectes	arhitekti
architectes	arhitekata
transformer	transformacija
transformer	transformiše
médical	medicinska
médical	medicinski
médical	medical
publiées	objavljenog
publiées	objavljen
publiées	objavljene
publiées	objavljeni
publiées	objavljena
habitude	habitus
modeste	humble
modeste	skroman
interface	interfejs
fantôme	duh
fantôme	duha
fantôme	fantom
animé	animirani
animé	anime
animé	lively
ludwig	ludwig
marchands	trgovci
dérivé	derivacija
dérivé	dobijeni
marcus	marcus
ottoman	osmanski
universal	universal
universal	univerzalno
universal	univerzalnih
universal	univerzalni
universal	univerzalne
universal	univerzalna
imaginaire	fantastika
imaginaire	imaginarni
imaginaire	imaginarna
microsoft	microsoft
lens	objektiv
lens	leće
bucarest	bukurešt
passée	prošlost
collectivités	zajednica
témoignage	svjedočenje
nage	plivanje
nage	plivački
arizona	arizona
nuls	null
décrite	opisala
décrite	opisane
