the	на
referenced	посилаються
wolf	вовк
warriors	воїни
incidents	випадки
fresh	свіжі
fresh	свіже
fresh	свіжа
fresh	свіжий
editions	редакціях
roots	коріння
signature	підпис
clinical	клінічних
volumes	каналах
worst	найгірші
worst	найгірше
worst	найгірша
worst	найстрашніше
adults	дорослі
immediate	негайно
immediate	негайного
immediate	безпосередній
feeling	почуття
feeling	відчуття
feeling	передчуття
theories	теорії
essential	необхідних
essential	необхідного
essential	необхідний
completion	завершення
completion	доповнення
conclusion	висновки
technologies	технологій
technologies	technologies
technologies	технології
strip	стрічки
praised	хвалив
stayed	зупинилась
stayed	залишився
hull	галл
diamond	diamond
diamond	діамант
origins	джерел
empty	порожнім
empty	порожнє
empty	порожня
empty	порожні
empty	порожній
eliminated	позбулися
valuable	цінні
valuable	корисна
valuable	цінний
cite	cite
doubles	парні
doubles	парами
branches	філії
branches	гілками
branches	гілки
honors	чеснот
honors	чесноти
brick	цеглу
brick	цегла
experiences	обставинах
experiences	враження
beijing	пекін
tie	краватка
tie	краватку
lgbt	лгбт
liberty	свобода
repeatedly	безперервно
siege	облога
baptist	баптистська
ron	рон
hebrew	єврейська
hebrew	іврит
affect	вплине
affect	вплинути
affect	впливати
decline	відхилити
alpha	alpha
alpha	альфа
equipped	обладнаний
identical	однакові
submitted	наданий
submitted	надіслано
submitted	подання
enterprise	підприємство
enterprise	підприємства
enterprise	enterprise
touch	дотик
transmission	перенесення
platforms	платформи
cave	печеру
cave	печера
filmed	відзняли
inch	дюйм
cool	круті
cool	круто
cool	класні
bulgarian	болгарський
bulgarian	болгарська
debuted	дебютував
liga	ліга
manhattan	манхеттен
destruction	руйнування
destruction	знищення
activist	активіст
weapon	зброя
clay	глина
clay	клей
keyboards	клавіатур
dangerous	небезпечні
dangerous	небезпечна
dangerous	небезпечний
dangerous	небезпечно
email	email
biology	біологія
biology	біології
bold	жирний
bold	жирним
bowling	боулінг
compare	порівняння
compare	порівняти
compare	порівнювати
compare	порівняйте
treaties	договорах
treaties	договори
sock	дівчинку
sock	шкарпетки
assault	десант
assault	напад
monthly	щомісяця
monthly	місячного
monthly	місячний
foster	фостер
cousin	кузен
urls	url
logic	логічна
logic	логіка
logic	логічні
craig	крейг
trivial	тривіальним
pioneer	pioneer
muslims	мусульмани
lay	лежав
absence	відсутність
absence	відсутності
amsterdam	амстердам
publishers	видавців
tribes	народами
tribes	племен
percussion	ударних
runners	бігунів
themes	теми
themes	тем
#the	#на
benefits	переваги
benefits	вигоди
guards	гвардійська
guards	охорона
guards	охоронці
guards	охорони
flows	протікає
flows	тече
athens	афіни
herbert	герберт
celebrated	святкували
celebrated	відзначається
celebrated	вітали
sponsored	спонсор
raf	раф
delaware	делавер
neil	ніл
pole	поле
pole	полюс
ref	суддя
tail	хвіст
tours	тури
tours	турів
stable	стабільна
stable	стійкий
decides	вирішує
vessel	судно
vessel	судна
identification	ідентифікація
delta	дельта
delta	delta
writes	записує
writes	пише
mediterranean	середземне
volunteers	волонтери
volunteers	волонтерів
volunteers	добровольці
reply	відповідь
reply	відповісти
stuart	стюарт
marvel	marvel
luke	люк
grave	могили
grave	могила
grave	могилу
odd	одд
odd	дивно
odd	дивним
hearing	слух
uss	uss
mall	алея
penalty	пенальті
penalty	штраф
solutions	рішення
solutions	вирішення
secure	захищений
secure	безпечне
secure	безпечний
secure	безпечна
hugh	гуго
steven	стівен
sole	піщаний
architects	архітекторів
characteristics	характеристики
falling	падає
falling	падав
falling	falling
spin	лічильника
clinton	клінтон
villa	вілла
select	вибір
select	виберіть
select	вибрати
select	позначити
metric	метрика
criticized	критикували
surviving	пережити
roberts	робертс
biological	біологічних
biological	біологічна
lloyd	ллойд
munich	мюнхен
belongs	належить
adelaide	аделаїда
belong	належать
harold	гарольд
norfolk	норфолк
butler	батлер
rival	конкурувати
acoustic	акустична
posts	пости
posts	дописи
adaptation	адаптація
adaptation	адаптації
greg	грег
reporter	репортер
url	url
nobody	ніхто
nobody	нікого
scholarship	стипендію
vast	величезний
exit	вихід
exit	виходу
exit	вийти
facing	зіткнулися
facing	суміжні
dual	оснащений
dual	подвійний
belt	пояс
noticed	помітив
noticed	помітила
noticed	помітили
patent	патент
mathematical	математична
mathematical	математичних
mathematical	математичний
mathematical	математичні
rarely	рідко
submission	підкорення
demographics	населення
crowd	натовп
crowd	натовпі
rick	рік
governments	уряди
bonus	бонус
tourist	туристичний
tourist	туристичні
tourist	турист
tourist	туристичне
mystery	mystery
mystery	таємниця
mystery	загадка
mystery	таїнства
click	клацання
click	натисніть
click	клік
settlements	розрахунків
walking	ходити
walking	прогулянка
walking	прогулянки
voters	виборців
rifle	гвинтівки
rifle	гвинтівка
component	компонент
component	компонента
civilian	цивільних
civilian	цивільний
partial	частково
partial	розкладання
partial	часткове
partial	часткова
encouraged	вдячністю
eddie	едді
christians	християни
denver	денвер
petersburg	петербург
researchers	вчені
partly	частково
partly	часткова
partly	мінлива
photographer	фотограф
runtime	runtime
jon	йон
jon	джон
obama	обама
seemed	здалося
seemed	здавалося
clock	годинник
violin	скрипка
violin	скрипці
highways	доріг
holiday	святкова
holiday	свято
distinction	судження
artwork	графіка
artwork	малюнки
makeup	макіяж
makeup	грим
catherine	катерина
font	шрифт
farmers	фермери
farmers	фермерів
farmers	селяни
occasions	випадках
guideline	настанови
photograph	фотографії
photograph	фотографія
photograph	фотографію
struggle	боротьба
struggle	боротьби
produces	виробляє
produces	дає
yale	єль
options	варіанти
options	пункти
options	опції
options	параметри
pen	перо
pen	ручка
procedure	процедури
procedure	процедуру
procedure	процедура
jacob	якоб
jacob	джейкоб
jacob	яків
convicted	засуджений
touring	турне
transition	перехід
anglo	англ
anglo	англо
legacy	застаріла
legacy	спадок
denied	відмовлено
denied	заборонено
relationships	взаємини
ottawa	оттава
derby	дербі
surrounded	оточують
surrounded	оточили
libraries	бібліотек
libraries	бібліотеки
libraries	бібліотеках
competing	конкуруючих
speakers	спікерів
grades	класи
hudson	хадсон
administrators	адміністраторів
sacred	святе
sacred	священна
sacred	священні
signing	підписують
rob	роб
citizen	житель
citizen	громадянин
dogs	псів
dogs	собак
dogs	собаки
dogs	пси
argue	сваритися
argue	сперечатися
believes	вірить
annually	щороку
cardinal	кількісний
nepal	непал
intersection	перетин
reveals	розкриває
disputes	суперечки
beam	промінь
perry	перрі
nickname	псевдонім
nickname	прізвисько
syria	сирія
syria	сирії
wells	веллс
contributing	надання
ultimate	ultimate
ranks	звання
danny	данні
danny	денні
retail	площ
favorite	улюблені
favorite	улюблений
favorite	улюблене
vermont	вермонт
begun	почалась
begun	почалося
begun	почалось
trusted	довірою
trusted	безмежну
trusted	надійний
trusted	надійність
trusted	надійних
appointment	зустріч
ballet	балет
jefferson	джефферсон
anywhere	всюди
anywhere	нікуди
sand	пісок
angle	кут
sessions	сеанси
recreation	відпочинок
wearing	носять
kenya	кенії
kenya	кенія
accessible	доступний
ralph	ральф
thread	нитки
thread	гілка
spend	провести
spend	проводять
spend	витратити
ninth	ninth
arrest	арешт
choir	хор
trials	спроб
trials	випробувань
trials	випробування
mines	мін
mines	копальні
mines	міни
rounds	раунди
rounds	раундів
competitive	конкуренції
opportunities	можливості
meetings	зустрічей
meetings	зустрічі
commented	прокоментувала
commented	прокоментував
wang	ван
woods	лісі
exercise	вправа
exercise	вправи
jacques	жак
objective	ціллю
objective	ціль
objective	мета
demolished	зруйнований
preferred	основний
preferred	бажана
preferred	головна
preferred	бажаний
resort	курорт
pedro	педро
robot	робот
venezuela	венесуели
segment	сегмент
segment	відрізок
studying	вчиться
studying	навчається
studying	навчання
edwards	едвардс
aim	aim
dancing	танці
eagles	орли
continuous	продовження
spider	павук
acted	діяли
convinced	переконані
convinced	переконали
heroes	heroes
heroes	герої
heroes	героїв
describing	описує
rocks	камені
rocks	скелі
rocks	астероїди
rocks	каміння
rocks	скелях
bed	ліжко
bed	постіль
gap	розрив
reflect	відбити
mars	марс
mars	mars
participating	участь
cooperation	співпраці
cooperation	співробітництво
cooperation	співпрацю
protest	протест
hunting	полювання
frequent	часті
conversion	перетворення
conversion	конверсія
stress	стрес
manufacturers	виробники
traditionally	традиційно
jose	хосе
adventures	пригоди
tiger	tiger
tiger	тигр
totally	повністю
voyage	подорож
concentration	спеціальність
concentration	концентрація
sing	співають
sing	співай
sing	співаю
rocket	ракети
rocket	ракета
electricity	електрику
electricity	електрика
electricity	електрики
electricity	електроенергії
shadow	тіней
shadow	морок
shadow	shadow
shadow	тінь
boxing	бокс
doc	doc
doc	документ
doc	док
stanford	стенфорд
machines	ютери
machines	автоматів
machines	машини
machines	машинами
vegas	вегасі
vegas	вегас
saved	збережені
saved	збережених
saved	збережено
saved	збережений
saved	врятований
jury	журі
jury	жюрі
calendar	календар
noble	благородний
noble	благородні
tommy	томмі
tommy	томі
guilty	винен
guilty	винним
guilty	винний
leo	лео
leo	лев
affair	справі
handle	винести
extinct	вимерли
responded	відповіли
shares	акції
shares	поширення
scotia	шотландія
scotia	scotia
manufacturer	виробник
tales	казки
implementation	реалізації
implementation	впровадження
implementation	реалізація
implementation	реалізацію
truck	вантажівка
spelling	правопису
spelling	правопис
item	елемент
load	навантаження
load	завантажити
load	завантаження
customers	клієнти
customers	клієнтів
customers	клієнтами
adds	додає
spaces	простори
spaces	пробіли
cap	шапка
cap	кап
ferry	пором
prefer	перевагу
push	push
push	передачі
lie	лежать
lie	брехня
lie	брешуть
berkeley	берклі
lebanon	лівану
lebanon	ліван
madison	медісон
throne	трон
attracted	приваблюють
lion	лев
retrieved	отриману
retrieved	отримано
manor	менор
promoting	пропагують
saudi	саудівська
serial	послідовний
serial	серійний
abroad	закордоном
abroad	закордон
rogers	роджерс
lights	ліхтарі
lights	світло
lights	вогні
grandfather	дідусь
grandfather	дід
grandfather	дідуся
gauge	колії
concerts	концерти
elder	старший
elder	старша
renaissance	відродження
uniform	форма
aka	aka
susan	сьюзен
raymond	раймонд
flower	квітки
flower	квітка
col	стовп
thai	тайський
disaster	катастрофа
survive	пережити
survive	виживають
survive	вижити
clothing	одяг
murphy	мерфі
sharp	гострий
sharp	гострі
explains	пояснює
yugoslavia	югославії
buddhist	буддійський
publicly	публічно
meat	meat
meat	ковбасу
literally	буквально
spam	спам
spam	спаму
telephone	телефон
telephone	телефоном
moral	мораль
sung	сон
sung	авторська
partially	частково
lawyers	адвокати
lawyers	адвокатів
lawyers	юристи
citing	цитують
brunswick	brunswick
radar	radar
spending	витрати
spending	видатки
grove	гаю
tea	tea
tea	чаю
tea	чай
elite	еліта
bright	яскраві
bright	яскраве
bright	яскрава
bright	зійшла
improving	вдосконалення
sierra	сьєрра
heaven	heaven
heaven	небеса
heaven	рай
heaven	небес
heaven	небесне
athlete	спортсмен
aspect	співвідношення
answers	відповіді
ted	ted
ted	тед
consumer	споживачів
consumer	споживача
funded	фінансується
funded	фінансування
exclusive	ексклюзивний
exclusive	ексклюзив
exclusive	ексклюзивні
ibn	ібн
manuel	мануель
allies	союзники
allies	союзників
reviewer	оглядач
missile	ракета
mechanism	механізм
helen	гелен
helen	хелен
intention	намір
mini	mini
mini	міні
casualties	втрати
establishing	встановлюється
establishing	встановлювати
diseases	хвороб
diseases	захворювань
diseases	захворювання
rhythm	ритм
pat	пет
pat	пат
catch	спіймати
catch	зловити
catch	встигнути
poll	опитування
listclass	listclass
deck	корму
deck	колоди
deck	колоду
newcastle	ньюкасл
antarctic	антарктична
leeds	leeds
lasted	тривала
lasted	тривало
lasted	тривали
ranges	діапазон
ranges	діапазони
listings	списки
ordinary	звичайну
ordinary	незвично
ordinary	звичайні
insects	комах
insects	комахи
suffering	страждання
flash	флеш
flash	flash
flash	спалах
worship	поклоніння
worship	служать
boundaries	межі
boundaries	кордони
blind	blind
blind	осліп
blind	сліпий
blind	сліпих
blind	сліпим
assuming	виходячи
assuming	напрошується
assuming	припустимо
assuming	припущення
interstate	interstate
patterns	шаблони
patterns	візерунки
arrangement	домовленість
arrangement	аранжування
arrangement	розташування
globe	глобус
honours	чеснот
honours	чесноти
honours	вшановує
gross	валовий
gilbert	гілберт
applies	стосується
applies	застосовує
applies	застосовується
gradually	поступово
managing	керування
experiment	експеримент
radical	ключ
radical	радикальні
radical	радикальна
gov	gov
legs	ніжки
legs	ноги
opponent	суперник
diameter	діаметр
supplies	запаси
pitch	pitch
pitch	тону
utility	утиліта
cleanup	чистки
cleanup	очищення
opponents	опонентами
opponents	суперників
opponents	суперники
revised	виправлений
genera	айстрових
diplomatic	дипломатичних
germans	німці
seal	печатка
seal	печатки
seal	емблема
seal	котик
seal	сіл
gregory	ґреґорі
gregory	григорій
gregory	грегорі
corresponding	відповідний
concepts	концепції
concepts	принципи
sword	мечем
sword	меч
purple	фіолетовий
pending	очікуванні
pending	очікує
pending	очікується
pending	затримані
virus	вірус
bull	бик
bull	бул
bull	бика
bull	булл
drummer	барабанщик
presents	дарують
presents	подарунки
holland	голландії
holland	голландія
congressional	конгресу
bias	упередження
remote	віддалений
remote	пульт
remote	віддалене
sean	шон
messages	повідомлення
messages	повідомлень
rebellion	бунт
rebellion	повстання
physician	лікар
victim	жертва
victim	жертви
con	кон
con	con
cloud	хмара
angels	янголи
angels	angels
angels	ангели
noise	шум
heading	шапки
duo	duo
beer	пиво
palestinian	палестинська
us$	us$
copper	міді
copper	мідь
jurisdiction	компетенції
implemented	реалізовано
improvements	вдосконалення
improvements	покращення
ski	лижі
ski	лижах
hms	hms
loop	циклу
renaming	перейменування
drum	барабан
dramatic	драматичного
saskatchewan	саскачеван
talks	розповідає
talks	розмовляє
talks	говорить
earthquake	землетрус
hat	шапка
hat	капелюх
requirement	вимогою
requirement	вимогу
den	ден
tanks	танки
tanks	танків
presidents	президентів
societies	товариств
min	мін
min	хв
defending	захищав
alcohol	алкоголю
alcohol	алкоголь
alcohol	спирт
dominated	домінують
sang	співав
sang	співали
sang	заспівав
sang	співала
sang	заспівали
eat	їж
eat	їсти
graphics	графіки
graphics	графіка
graphics	графічні
graphics	графіку
asp	asp
coffee	кава
batting	бити
chancellor	канцлер
destroy	знищить
destroy	знищити
tons	тонни
tons	тонн
cruz	крус
warsaw	варшавський
warsaw	варшава
warsaw	варшавська
exclusively	виключно
rush	кайф
heights	висоти
playstation	playstation
outcome	єдесталу
apartment	квартира
cardinals	кардиналів
fill	заповнення
fill	заповнювати
fill	заповнити
recipient	адресата
recipient	отримувача
recipient	одержувач
recipient	одержувача
correctly	коректно
correctly	правильно
traditions	традиції
fundamental	основне
fundamental	фундаментальні
thin	тонка
thin	тонкі
thin	тонкий
chan	чан
resolved	вирішено
resolved	недолік
mario	маріо
dame	дам
shield	щит
fighters	бійців
fighters	бійці
ivan	іван
ivan	іванко
writings	writings
bosnia	боснія
bosnia	боснії
sentenced	засуджений
violent	агресивних
violent	жорстокі
violent	жорстоке
harbour	гавань
margin	поле
auckland	auckland
postal	поштова
postal	поштовий
postal	поштові
pirates	пірати
collective	колектив
diesel	дизель
liberation	визволення
liberation	звільнення
confederate	конфедеративні
devil	диявол
devil	біс
activists	активістів
activists	активісти
sultan	султан
rider	прокату
amazon	amazon
amazon	амазон
florence	флоренція
florence	флоренції
marc	марк
arnold	арнольд
shah	шах
reduction	заднє
contents	вміст
contents	зміст
genetic	генетичний
somerset	сомерсет
locally	локально
milk	молоко
milk	молока
milk	milk
romance	романтика
intellectual	інтелектуальна
intellectual	інтелектуальної
latino	latino
failing	поразку
mason	муляр
pete	піт
advisory	попередження
interface	інтерфейс
hitler	гітлера
hitler	гітлер
default	типові
default	типова
default	типовий
accessed	звернення
accessed	доступ
sheffield	sheffield
departure	відправлення
departure	виліт
hindi	хінді
mistake	помилка
embassy	посольства
embassy	посольство
murdered	убитий
sleep	сон
sleep	спати
suspended	призупинено
sum	сума
sum	суму
sum	сум
mythology	міфологія
confusion	плутанини
oscar	оскар
programmes	програми
therapy	терапія
occasion	нагоди
exposed	відкритий
assisted	усуненням
possession	зберігання
possession	одержимість
possession	володіння
defend	захищатися
defend	захищають
defend	захисти
devoted	відданого
graphic	графіку
graphic	графічні
warfare	війна
milwaukee	мілуокі
informed	повідомили
anonymous	анонімний
anonymous	наркомани
reverse	зворотний
soap	мило
territorial	територіальних
lisa	ліза
paulo	паулу
paulo	пауло
northwestern	northwestern
playoffs	плей
boss	начальник
boss	boss
boss	бос
boss	босс
nasa	наса
nasa	nasa
byzantine	візантійська
idaho	айдахо
poster	плакат
poster	постер
geographic	географічні
geographic	географічне
rebounds	rebounds
congo	конго
venture	venture
worse	гірше
worse	гірші
hoax	розвели
restricted	обмежено
restricted	обмежений
doors	двері
naming	найменування
situations	ситуаціях
situations	ситуацій
instructions	інструкції
instructions	настанови
instructions	вказівки
sullivan	салліван
tables	столи
tables	столики
tables	таблиці
tables	таблиць
leaf	лист
leaf	листок
leaf	leaf
shoot	shoot
shoot	стріляти
shoot	стріляй
substitute	замініть
substitute	замінник
restaurants	ресторани
contributor	внески
spoke	розмовляли
spoke	говорив
spoke	говорила
spoke	говорили
errors	помилки
enjoyed	сподобалося
framework	каркас
framework	рамках
rocky	рокі
kerala	керала
shakespeare	шекспір
quantum	квантова
immigration	імміграція
mirror	дзеркало
certified	сертифікований
assets	активи
potentially	потенційно
presentation	презентацію
presentation	презентації
presentation	презентація
cotton	коттон
cotton	бавовна
sitting	сидячи
sitting	сиджу
sitting	сидить
tournaments	турніри
tournaments	турнірів
syndrome	синдром
checked	сплачено
checked	перевірив
checked	перевірено
checked	позначено
forty	сорок
journalism	журналісти
journalism	журналістика
upload	вивантаження
towers	вежі
conductor	диригент
conductor	провідник
hospitals	лікарнях
hospitals	лікарень
bone	кістка
essex	essex
rebuilt	відбудувати
wellington	веллінгтон
ideal	ідеал
raw	raw
sharing	обмін
sharing	поширення
labels	надписи
labels	фірмовий
labels	позначки
labels	мітки
leonard	леонард
watson	вотсон
posting	публікувати
posting	розміщення
posting	публікація
posting	публікування
harvey	гарві
harvey	харві
rabbi	рабин
hardware	обладнання
hardware	обладнанням
ensemble	хоткевича
ensemble	ансамбль
monster	монстр
pitcher	глечик
emphasis	виділення
emphasis	акцентом
recovery	відновленню
recovery	відновлення
respond	відповісти
aaron	аарон
aaron	арон
qualification	кваліфікація
organic	органічні
organic	органічне
exposure	експозиція
exposure	експозиції
palestine	автономії
thoughts	думки
maurice	моріс
immigrants	іммігранти
variant	варіант
lap	колі
autonomous	автономна
autonomous	автономний
wallace	воллес
succession	спадщину
throw	викидати
throw	молота
throw	кинути
monday	понеділок
increases	підвищує
increases	збільшується
increases	збільшує
increases	зростає
kid	малиш
guidance	вказівки
delivery	доставку
delivery	доставка
joan	іванна
joan	джоан
slave	раб
slave	підлеглий
slave	раба
feedback	відгук
feedback	відгуки
columbus	колумб
stones	камені
stones	камінці
stones	каменів
manage	керувати
manage	керування
cgi	cgi
initiated	ініціювали
favour	послуга
favour	ласку
printing	друку
printing	друк
variable	змінну
variable	змінної
variable	змінна
theology	теології
todd	тодд
todd	тод
parameters	параметри
traveled	подорожували
traveled	пройшли
traveled	подорожував
canton	кантон
han	хан
han	хана
reed	рід
celtic	кельтські
characteristic	характеристика
searching	пошук
inappropriate	недоречно
switch	перемикання
switch	перемикач
ties	стосунку
tube	труби
tube	труба
otto	отто
debt	борг
debt	боргу
outdoor	надворі
navigation	навігація
navigation	навігації
experts	експерти
experts	експертів
expensive	дорого
tier	tier
gospel	євангеліє
newton	ньютон
essays	твори
shanghai	шанхай
conventional	типовою
campaigns	кампанії
formations	утворення
feelings	почуття
bath	ванна
bath	ванни
venice	венеція
venice	венеції
cats	коти
cats	кішки
variations	варіації
variations	варіанти
emerged	спостерігається
socks	шкарпетки
connecting	підключення
flood	повінь
flood	потопу
documented	описана
custom	власний
custom	особлива
custom	нетипові
custom	індивідуально
custom	нетиповий
profession	професія
layout	компонування
layout	розкладка
settlers	settlers
merging	злиття
sony	sony
competitors	виборола
competitors	конкуренти
competitors	конкурентів
phillips	філліпс
grass	трава
grass	трави
reservoir	водосховище
artificial	штучна
artificial	штучний
artificial	штучне
artificial	штучні
novelist	письменник
tip	порада
tip	підказка
prague	прага
abu	абу
faces	облич
faces	обличчя
guitars	гітар
aspx	aspx
laura	лора
laura	лаура
attacking	атакує
attacking	агресію
johann	йоганн
johann	йоган
dreams	сни
dreams	снів
dreams	мрій
dreams	мрії
dreams	dreams
hughes	хьюз
suburb	передмістя
understood	зрозуміла
understood	зрозуміло
understood	зрозуміли
specialized	спеціалізовані
specialized	спеціалізована
warned	попереджали
warned	попередив
warned	повідомила
pearl	перл
pearl	перли
pearl	перлина
pearl	перлини
chorus	приспів
chorus	шевченка
dependent	залежні
dependent	залежних
restrictions	обмежень
restrictions	обмеження
killer	убивця
killer	вбивця
oakland	окленд
trio	тріо
influences	впливає
blocking	блокування
mtv	mtv
cattle	корова
cattle	порода
gear	спорядження
gear	gear
gabriel	габріель
skating	катання
palm	palm
wikis	wikis
tale	казка
demonstrate	демонструють
demonstrate	продемонстрували
vary	вари
liquid	рідкий
liquid	рідини
liquid	рідина
cycling	велоспорт
princeton	princeton
respective	законним
respective	відповідними
voices	голоси
friedrich	фрідріх
jet	реактивний
horn	ріг
horn	горн
burning	палає
worker	робітник
worker	працівник
atmosphere	атмосфера
syrian	сирійська
syrian	сирійський
welfare	дотації
java	java
java	ява
monitor	спостереження
monitor	спостерігати
monitor	варан
monitor	монітор
columns	стовпчиками
columns	колонки
columns	стовпчиків
columns	стовпчики
repair	ремонт
bin	скринька
stick	палицю
stick	дотримуються
dollars	долари
dollars	доларів
organised	організований
organised	організованого
parameter	параметр
resolve	вирішують
resolve	вирішити
parade	парад
awareness	обізнаність
depends	залежить
depends	правильніше
define	вказати
define	визначати
define	визначити
spencer	спенсер
republicans	республіканці
conspiracy	змова
dies	вмирає
dies	гине
dies	помре
dies	помирає
clarke	кларк
rough	шалена
rough	суворий
rough	важкий
rough	rough
pine	сосна
equation	рівняння
feels	почувається
feels	відчувається
democrat	демократичний
permitted	дозволили
permitted	дозволено
cutting	вирізання
button	кнопку
button	кнопка
attending	присутній
brands	бренди
brands	брендів
queens	королеви
abraham	авраам
abraham	абрахам
neck	шия
neck	шию
forever	назавжди
forever	forever
forever	навіки
est	est
drink	напої
drink	пити
drink	напій
sheriff	шериф
miguel	мігель
aires	айрес
montgomery	монтгомері
vanity	марнославство
gift	подарунку
gift	подарунок
riders	вершники
functional	функціональні
functional	функціональна
crossed	перетнув
diverse	особливі
numbered	номера
quotes	цитати
quotes	лапки
slowly	повільно
attitude	attitude
attitude	ставлення
mouse	миша
mouse	мишу
mouse	мишкою
mouse	миші
mouse	мишка
justin	джастін
protests	протести
gods	боги
amounts	суми
variation	варіант
variation	варіація
smart	розумним
smart	смарт
smart	розумний
smart	smart
prices	ціни
prayer	молитва
terrorism	тероризм
beta	бета
durham	даремський
counts	становитиме
counts	рахує
iraqi	іракський
detective	детектив
josh	джош
placing	розміщення
placing	викладання
somebody	кимось
somebody	когось
somebody	хтось
linking	причетність
compositions	творів
oval	овал
filming	зйомки
filming	знімати
filming	доходить
filming	знімаю
perfectly	ідеально
indianapolis	індіанаполіс
funeral	похорони
funeral	похорон
recovered	відійшов
farmer	фермер
protestant	протестантська
cameron	кемерон
focuses	фокусується
indonesian	індонезійський
mixing	змішували
mixing	змішування
mumbai	мумбаї
nashville	nashville
danger	небезпека
danger	небезпеки
danger	небезпеці
rally	ралі
rally	мітинг
narrative	творчість
narrative	поема
camps	табори
camps	кам
surprise	здивувати
surprise	здивування
surprise	сюрприз
surprise	несподіванка
manufactured	виготовлено
manufactured	виготовлена
deployed	використовували
kate	kate
kate	кейт
molecular	молекулярна
unnecessary	непотрібне
unnecessary	зайвим
isle	острів
isle	іль
theorem	теорема
colonies	колонії
cyprus	кіпр
cyprus	кіпрі
cyprus	кіпру
winds	вітри
magnetic	магнітний
magnetic	магнітна
conversation	спілкування
conversation	розмови
conversation	розмова
conversation	бесіда
sussex	сассекс
gates	брами
gates	воріт
gates	ворота
ram	ram
ram	рам
plastic	пластик
plastic	пластику
plastic	купляти
electronics	електроніка
restore	відновлення
restore	відновити
stockholm	стокгольм
inn	інні
inn	готель
buses	автобуси
connect	підключитися
wmflabs	wmflabs
guests	гості
radiation	радіація
radiation	випромінювання
radiation	радіації
receives	отримує
lancashire	ланкашир
cork	корк
generals	генералів
intermediate	intermediate
cheers	будьмо
filipino	філіппінська
reaches	сягає
oriented	орієнтовані
hamburg	гамбург
creates	створює
orbit	орбіта
massacre	злочини
dialogue	діалог
illness	хвороби
illness	хворобу
dress	сукня
codes	коди
codes	кодів
dawn	світанок
dawn	світанку
isolated	самостійні
isolated	ізольовані
nancy	ненсі
violations	порушення
perth	perth
ladies	дами
ladies	леді
ladies	дівчатка
ladies	пані
autumn	осінь
ratings	оцінок
ratings	оцінки
incorrect	неправильна
incorrect	невірно
incorrect	неправильний
incorrect	неправильне
scout	розвідник
difficulty	складності
difficulty	складність
pupils	учням
pupils	учнів
pupils	учні
wealth	багатства
wealth	багатство
hart	гарт
allegations	заявою
regulation	постанова
regulation	регулювання
watching	дивиться
watching	дивитися
watching	дивлюсь
lodge	ложа
eggs	яйця
eggs	яєчка
citizenship	громадянство
specialist	спеціаліст
tasks	завдання
tasks	задачі
instruction	інструкція
ceased	перестала
ceased	припинив
ceased	існувати
pride	гордість
banner	стяг
banner	банер
friendship	дружби
friendship	дружба
friendship	дружбу
panama	панами
corruption	корупція
harm	шкоди
ernest	ернест
pilots	пілотів
pursue	дістане
tape	стрічку
tape	стрічка
tape	плівка
tape	стрічки
emigrants	емігранти
cancelled	скасовано
revenge	помсти
revenge	помста
revision	версія
revision	редакції
revision	модифікація
dominant	домінанта
fee	плату
computing	обчислення
examination	іспит
examination	екзамен
examination	іспитів
examination	експертизи
chen	чен
chen	чень
matrix	матриця
matrix	матриці
das	das
biographical	біографічний
kiss	поцілунок
kiss	kiss
valign	valign
nationalist	націоналістична
luck	вдача
luck	удача
crosses	хрестики
crosses	порушила
crosses	перехрестя
bid	заявка
appreciate	цінувати
appreciate	ціную
enemies	ворогів
enemies	вороги
mercury	меркурій
interactive	інтерактивна
interactive	інтерактивний
interactive	інтерактивне
math	математика
math	математичний
math	математичні
math	математики
preserve	зберігати
nobel	нобелівської
grande	гранде
grande	гранд
keeps	тримає
structural	структурні
structural	споруди
marry	одружуватися
marry	одружитися
airports	аеропортів
veterans	ветеранам
veterans	ветерани
veterans	ветеранів
airline	авіалінії
airline	вузловий
axis	вісь
execution	виконання
cult	культ
reducing	сприятиме
reducing	зменшення
colin	колін
chester	честер
ticket	квиток
ticket	квитків
belonging	належності
belonging	належить
entity	сутності
entity	сутність
explicitly	явно
bombing	бомбардування
recognised	впізнали
originated	походити
founders	засновники
founders	засновників
wilhelm	вільгельм
suddenly	раптово
suddenly	раптом
suddenly	несподівано
suddenly	зненацька
parking	паркінг
parking	паркування
absolute	абсолютна
absolute	абсолютний
absolute	абсолютне
françois	франсуа
locomotive	локомотив
preparation	приготування
nintendo	nintendo
declaration	декларація
declaration	оголошення
presumably	імовірно
burial	поховання
jamaica	ямайки
knowing	відмітили
knowing	знаючи
knowing	знати
vladimir	володимир
vladimir	владимир
vladimir	владімір
beating	бити
methodist	методистом
utf	utf
challenges	виклики
kenneth	кеннет
evolved	походять
celebration	святкування
discipline	дисципліни
discipline	дисципліна
bearing	курс
belonged	належали
belonged	належав
fauna	фауна
manuscript	грамоти
manuscript	рукопис
experiments	експерименти
chiefs	chiefs
compound	сполуки
arabia	аравія
arabia	аравії
associations	асоціації
equally	однаково
targets	цілей
alien	чужий
alien	прибульці
depicted	дівочі
sergeant	сержант
thirteen	тринадцять
thick	жирна
thick	товстий
thick	товста
thick	густе
extend	розширювати
neo	нео
wire	дріт
wire	дроту
phd	phd
