категория	категорія
кара	кара
кара	cara
чешский	чеською
чешский	чеської
чешский	чеська
чешский	чех
закрыть	закрити
закрыть	близький
закрыть	близько
закрыть	близькі
закрыть	закриття
культурные	культурний
культурные	культурні
встретил	зустрілись
встретил	зустрілися
встретил	зустріли
доклад	повідомити
доклад	скарга
доклад	звіт
пенсию	пенсія
пилоты	пілотів
математика	математична
математика	математичні
математика	математичної
математика	математика
математика	математичний
математика	математика
математика	математика
математика	математичний
математика	математичні
математика	математики
католическая	католицька
представляла	уявляли
представляла	видається
корни	коріння
выиграть	win
выиграть	переможе
восточные	східна
восточные	східної
восточные	східні
двойной	дабл
двойной	двічі
двойной	дубль
двойной	подвійна
двойной	подвійний
двойной	подвійне
сетей	мережу
сетей	мережі
сетей	мережах
сетей	спільноти
сетей	мережі
сетей	мереж
слой	шаром
слой	шар
объявлен	заявила
объявлен	оголосив
объявлен	оголошені
расследование	розслідує
расследование	розглядаємо
расследование	розслідування
расследование	розслідувати
расследование	слідство
расследование	розслідування
расследование	розслідувань
александру	александру
мечети	мечеть
плавание	плавання
хроника	хронологія
хроника	життєписі
хроника	життєпис
хроника	життєпису
хроника	розклад
хроника	літопис
хроника	хроніка
маленькая	малий
маленькая	малі
маленькая	маленькі
маленькая	маленька
маленькая	маленький
маленькая	маленькі
независимый	самостійна
независимый	незалежні
независимый	незалежна
независимый	незалежний
независимый	незалежне
майя	мая
майя	майя
майя	мая
майя	майя
майя	мая
барнаул	барнаул
станица	станиця
византии	візантії
вена	вена
вена	відень
пистолет	пістолет
пистолет	рушниця
пистолет	гармата
пистолет	пістолет
стихотворение	вірш
стихотворение	вірша
стихотворение	поема
кислота	кислоти
кислота	кислота
указывается	вказує
тщательно	ретельно
тщательно	уважно
кристина	крістіна
кристина	христина
кристина	крістіна
кристина	крістін
кристина	крістіна
кристина	христина
кристина	крістіна
кристина	kristina
нападение	десант
нападение	напад
нападение	наступ
нападение	напад
нападение	атака
нападение	атаки
внутренняя	внутрішнє
внутренняя	внутрішній
внутренняя	внутрішня
внутренняя	внутрішні
внутренняя	внутрішнє
внутренняя	внутрішній
внутренняя	площина
психология	психологія
разработчиков	розробникам
разработчиков	розробники
цена	ціна
цена	вартість
широкого	широкий
широкого	широка
пожар	fire
пожар	вогнем
пожар	вогонь
пожар	пожежа
валерия	валерія
валерия	валері
бор	бор
бор	бора
бор	бор
бор	бор
сомнений	сумнівів
сомнений	сумнів
сомнений	сумніву
сомнений	сумніваюся
сомнений	сумніватися
оригинальный	оригінал
оригинальный	оригінальна
оригинальный	оригінальне
оригинальный	початкове
оригинальный	оригінальний
химия	хімія
бедности	бідність
бедности	бідності
бедности	злидні
размещение	розміщення
размещение	розташування
размещение	проживання
итальянская	італійською
итальянская	італійський
итальянская	італієць
итальянская	італійська
итальянская	італійської
прогресс	прогрес
прогресс	поступ
наказание	пенальті
наказание	штраф
наказание	карає
наказание	покарання
строить	зібрати
строить	збирання
строить	побудувати
строить	будувати
автомобильная	автомобільний
автомобильная	автомобільна
автомобильная	автомобільні
разновидность	різноманітність
разновидность	сорти
разновидность	різноманітності
учиться	дізнатися
учиться	вчити
учиться	вчитись
учиться	навчитися
полей	поля
кевин	кевін
эдди	едді
эдди	едді
фигура	фігура
сибирский	сибірський
сибирский	сибірська
турецкий	турецька
турецкий	турецький
турецкий	турецькою
турецкий	турецькі
британские	британці
британские	британська
британские	британські
британские	british
британские	англієць
веса	вагу
веса	ваги
переводится	перекладає
йозеф	йозеф
йозеф	йозеф
локомотив	локомотив
локомотив	локомотив
начальной	елементарні
начальной	початковій
черногории	чорногорія
черногории	чорногорії
черногории	чорногорська
эмир	емір
предприниматель	підприємець
опасность	небезпека
опасность	небезпеки
опасность	небезпеці
опасность	небезпека
местоположение	розміщення
местоположение	місцезнаходження
местоположение	локація
местоположение	місце
местоположение	розташування
сомнение	сумнівів
сомнение	сумнів
сомнение	сумніву
сомнение	сумніваюся
сомнение	сумніватися
выполнены	наповнене
статуя	статуя
территориях	територій
прямые	пряма
прямые	прямий
прямые	direct
прямые	прямі
поэзия	поезія
навсегда	назавжди
навсегда	forever
навсегда	навіки
навсегда	остаточно
навсегда	назавжди
навсегда	постійно
собраны	зібралися
собраны	зібрав
собраны	зібрано
собраны	зібрані
такси	таксі
такси	таксі
сильнее	складніше
сильнее	важче
сильнее	сильнішим
сильнее	сильніші
сильнее	сильніше
сильнее	сильнішою
сильнее	сильніший
франсиско	франсіско
франсиско	франциско
производителей	продюсери
производителей	виробники
производителей	виробники
перенесено	зворушений
перенесено	переїхала
перенесено	переїхали
перенесено	переїхав
аналогичные	схожі
аналогичные	подібні
аналогичные	подібна
аналогичные	подібний
напряжения	напруги
риск	ризик
специальная	особливий
специальная	спеціальний
специальная	особливі
специальная	особливе
специальная	спеціальні
специальная	особлива
лоб	чоло
лоб	лоб
периоды	строк
периоды	строків
джим	джим
управлять	керувати
управлять	керування
достичь	досягти
фердинанд	фердинанд
привлечь	намалювати
привлечь	малювати
привлечь	роздати
привлечь	нічия
привлечь	знайдуться
привлечь	співом
привлечь	зацікавити
прекратил	зупинено
прекратил	зупинили
прекратил	зупинився
прекратил	зупинка
обзоры	огляди
обзоры	відгуки
уругвая	уругвай
пунктах	абзаци
ивано	івано
уничтожение	знищення
уничтожение	розірвання
уничтожение	знищення
уничтожение	знищення
уничтожение	руйнування
уничтожение	знищення
учителей	учителі
учителей	вчителів
учителей	вчителі
активный	активна
активный	активні
активный	активне
активный	активним
активный	активний
охватывает	розібралися
охватывает	покрита
охватывает	обкладинки
охватывает	охоплює
охватывает	обкладинок
общественности	публічний
общественности	громадське
общественности	паблік
общественности	відкритий
общественности	публічна
общественности	громадського
философы	філософи
последовательность	сумісність
последовательность	послідовності
последовательность	послідовність
сочинение	есе
присутствие	приїзд
присутствие	присутність
объем	гучність
постоянное	постійний
постоянное	постійна
постоянное	стала
постоянное	постійний
ячейки	клітинка
ячейки	комірки
ячейки	комірку
ячейки	клітини
ячейки	комірка
ячейки	комірки
отлично	великий
отлично	чудово
терапии	терапія
экраны	екрани
экраны	екранах
интерфейс	інтерфейс
ошибочно	помилково
массив	масиву
массив	масив
массив	масиві
клод	клод
блокировать	блокувати
блокировать	блок
блокировать	заблокувати
самбо	самбо
аспекты	аспекти
аспекты	аспектів
аспекты	розміри
аспекты	виміри
понимания	розуміючи
понимания	взаєморозуміння
понимания	розуміння
доступен	доступні
доступен	доступний
доступен	наявні
доступен	наявний
пуэрто	пуерто
кодекс	кодекс
упоминает	згадки
миль	кілометрів
процедуры	заходи
процедуры	процедури
процедуры	процедури
процедуры	процедуру
процедуры	процедура
отказывается	відмовляється
адреса	адреси
адреса	адрес
адреса	адреса
адреса	звертайтеся
адреса	адресу
обнаружен	виявив
обнаружен	виявили
обнаружен	відкрив
обнаружен	виявлені
обнаружен	виявлено
вращения	обертання
вращения	поворот
производит	виробляє
производит	дає
задания	призначення
задания	доручення
задания	квести
поздно	запізнюється
поздно	пізно
поздно	запізно
уточнить	прояснити
уточнить	уточнити
уточнить	вдосконалити
уточнить	вказати
уточнить	вкажіть
льюис	льюїс
льюис	льюіс
добыча	гірнича
добыча	здобич
мыс	мис
желания	бажання
желания	побажання
желания	бажанням
желания	забаганки
ветра	вітри
ветра	вітер
дуэт	дует
дуэт	duo
училась	вчився
училась	вивчав
училась	вивчила
училась	навчався
ревизии	аудит
стремление	укріпити
роджер	роже
роджер	роджер
пропаганды	пропаганда
остановки	припиняється
остановки	зупинки
остановки	припиняє
остановки	зупиняє
остановки	зупинок
сравнения	порівняння
сравнения	порівняння
сделала	рахував
сделала	зробили
сделала	вчинили
сделала	робили
роза	роуз
роза	роза
роза	розі
роза	троянда
роза	роза
роза	роса
роза	rosa
потока	потік
обычный	звичайна
обычный	нормальний
обычный	нормальні
обычный	звичайний
обычный	звичайне
обычный	звичайну
обычный	незвично
обычный	звичайні
корее	корея
корее	кореї
господа	панове
признана	підтверджую
признана	визнана
признана	визнала
признана	визнав
признана	впізнав
признана	визнано
признана	визначив
частный	приватні
частный	приватна
частный	особисте
частный	приватний
открывается	відкривають
открывается	відкриває
открывается	відкриваються
уравнения	рівняння
уравнения	рівняння
выполнить	виконати
духовного	духовні
готовы	готовий
готовы	напоготові
готовы	готові
готовы	готове
готовы	готовність
готовы	готова
мирный	спокійна
мирный	мирного
мирный	мирний
разрушен	знищені
разрушен	знищено
разрушен	зруйновано
разрушен	знищили
аналог	аналоговий
аналог	аналоговий
гей	геї
гей	голубий
гей	гей
очереди	черги
очереди	чергу
очереди	черга
очереди	поставити
очереди	черги
очереди	черг
падает	падає
падает	падав
падает	falling
падает	скидання
падает	водоспад
слухи	плітки
слухи	чутки
слухи	чуток
слухи	чутки
слухи	чутки
дочерей	доньки
дочерей	дочки
почтовой	поштова
почтовой	поштовий
почтовой	поштові
покрытие	фарбування
югославия	югославії
словении	словенії
словении	словенія
словении	словенський
площадки	venues
эпоха	епоха
эпоха	епохи
эпоха	епоху
эпоха	епоха
огайо	огайо
драфт	чернетку
драфт	чернетка
драфт	чернетки
достоинства	гідності
достоинства	гідність
стратегии	стратегії
дона	dona
дона	дон
регионы	регіони
регионы	регіонів
регионы	регіонах
регионы	областях
сектор	сектор
сектор	гілка
церковных	церковної
равен	рівний
равен	дорівнює
компонентов	компоненти
компонентов	компонентів
легче	легше
легче	простіше
легче	легка
легче	легкі
легче	легко
легче	легке
оки	окі
немногих	кілька
немногих	небагато
разряд	розряд
прага	прага
подтверждение	підтвердити
подтверждение	підтвердження
подтверждение	підтвердити
раненых	поранених
раненых	поранені
раненых	поранений
минимальным	мінімальна
минимальным	мінімальне
праге	прага
сантьяго	сантьяго
тейлор	тейлор
конфедерации	спрямованою
конфедерации	конфедерація
вступила	приєднався
вступила	долучився
вступила	приєдналися
вступила	приєднується
вступила	приєдналася
модуль	модуль
традиционные	традиційними
традиционные	традиційний
традиционные	традиційні
традиционные	традиційна
традиционные	традиційне
питание	харчування
питание	їжа
информационный	всеукраїнської
информационный	інформаційні
волна	хвиля
лидия	лідія
лидия	лідія
владельца	власник
кларк	кларк
кларк	кларк
гост	гост
саша	сашко
саша	сашка
саша	саша
расследования	розслідувань
трудности	складності
трудности	складність
трудности	труднощі
трудности	обмеження
обнаружения	виявлення
действовали	діяли
альфа	alpha
альфа	альфа
альфа	alfa
альфа	вишиванці
мосты	мости
мосты	мостів
ночной	нічні
холм	пагорб
холм	хілл
холм	hill
холм	гілл
включен	ввімкнено
включен	увімкнено
полуфинале	півфіналі
примечание	зауваження
примечание	примітки
примечание	зауважте
примечание	примітка
примечание	нота
существующие	існуюче
существующие	існуючий
существующие	існуючі
существующие	існуючу
марш	марш
марш	марші
марш	березні
марш	березень
марш	березня
толстого	толстой
скобках	дужках
скобках	дужки
открыли	відкрили
открыли	відкриті
открыли	відкрито
турок	турка
турок	турок
турок	турки
офис	офіс
офис	office
житель	жителька
житель	мешканець
минуту	хвилини
минуту	хвилина
повстанцев	повстанська
повстанцев	повстанців
повстанцев	повстанці
повстанцев	rebel
отмечено	позначено
отмечено	позначене
отмечено	відмічені
отмечено	позначені
хорватия	хорватія
хорватия	хорватії
приговор	речення
приговор	вирок
приговор	вердикт
приговор	вирок
менеджер	керівник
менеджер	менеджер
тамара	тамара
тамара	тамари
описаны	описано
описаны	описані
сквозь	крізь
сквозь	наскрізь
сквозь	через
сквозь	передивився
бар	bar
бар	бар
бар	смужка
масла	фарбами
седьмой	сьомому
седьмой	сьомий
седьмой	сьома
начальная	елементарні
начальная	початковій
начальная	початкова
начальная	початковий
начальная	початкове
антоний	ентоні
антоний	антоні
антоний	ентоні
антоний	антоній
антоний	антоній
осады	облога
расширить	розширити
расширить	розширювати
расширить	збільшити
расширить	розгорнути
расширить	розширити
расширить	розкрити
культурный	культурний
культурный	культурні
кабинета	кабінет
кабинета	кабінету
шахты	мін
шахты	копальні
шахты	міни
джузеппе	джузеппе
модификация	зміни
дагестан	дагестан
еврейских	єврейський
еврейских	єврейська
израильский	ізраїльська
окрестности	місцевість
окрестности	сусідство
окрестности	оточення
окрестности	condition
мама	mama
мама	мама
мама	мама
мама	мамо
мама	мама
мама	матір
мама	мати
мама	матері
посетителей	відвідувачів
посетителей	відвідувачі
афины	афіни
пророка	пророк
полные	повна
полные	повний
полные	повне
замечание	спостереження
тест	перевірка
тест	перевірити
тест	test
тест	тест
тест	вікторина
тест	тесті
тест	тест
эффекты	ефекти
японские	японська
японские	японський
японские	японці
японские	японські
спрашивает	запитали
спрашивает	запитала
спрашивает	просили
спрашивает	просив
спрашивает	запитав
спрашивает	запитує
спрашивает	питає
рыба	риби
рыба	риб
рыба	риба
рыба	рибу
рыба	рибка
рыба	риби
украинские	український
украинские	українець
украинские	українська
адвокат	словом
адвокат	адвокат
адвокат	прокурора
адвокат	адвокат
адвокат	юрист
борец	борець
вьетнама	vietnamese
традиций	традиції
оставшихся	залишилося
оставшихся	залишилось
оставшихся	лишилось
кристофер	крістофер
подписи	підписи
подписи	підписів
подписи	підпис
подписи	підписи
мастерская	workshop
выигрывает	перемог
выигрывает	посіла
выигрывает	виграє
чжан	чжан
вспышки	спалахи
еврейский	єврейський
еврейский	єврейська
еврейский	єврейська
еврейский	іврит
моменты	moments
моменты	моменти
моменты	моментів
моменты	моментами
видели	бачили
видели	бачив
атлетико	атлетіко
дар	дар
дар	подарунку
дар	подарунок
сталин	сталін
частоты	частоти
предоставляет	надає
предоставляет	закладено
предоставляет	забезпечує
ист	схід
гостей	гості
грин	грін
удары	падло
удары	віє
удары	удари
латвия	латвії
латвия	латвія
сухой	сухий
сухой	суха
сухой	сухо
сухой	сухе
сухой	сухі
экономическая	економічне
экономическая	економічні
экономическая	економічна
экономическая	економічний
экономическая	корупцію
ленты	стрічки
ленты	подачі
ленты	подач
ленты	стрічок
ученые	вчених
ученые	популяризацію
ученые	вчених
ученые	науковці
ученые	вчені
ученые	науковців
бруно	бруно
турниры	турніри
турниры	турнірів
автобусы	автобуси
вечер	вечір
вечер	вечірня
вечер	вечірній
водные	водні
суммы	суми
суммы	підсумовує
суммы	суми
эксплуатация	експлуатація
эксплуатация	дія
эксплуатация	операція
переворота	переворот
крыло	крилом
крыло	крило
луиза	луїза
луиза	луїза
луиза	луїза
полуостров	півострів
градусов	градуси
градусов	градусів
влияет	впливає
индейцев	індіанці
ждать	очікування
ждать	чекаю
трансформации	трансформація
трансформации	перетворення
трансформации	перетворення
племянник	племінник
кди	cdi
акты	акти
акты	діє
предложить	підкажіть
предложить	запропонувати
предложить	пропоную
предложить	запропонувати
орёл	орла
орёл	орел
орёл	головах
орёл	голів
орёл	голови
орёл	головами
богов	боги
смело	хоробрим
смело	сміливі
смело	сміливий
смело	мужній
смело	хоробрі
смело	сміливу
способствует	сприяє
франк	франк
франк	френк
франк	френку
франк	франк
франк	франк
весна	весняна
весна	весна
весна	весняний
весна	весняні
дана	дана
брюс	брюс
короны	корону
короны	корона
короны	корони
короны	крон
короны	крони
помещение	приміщення
переводчики	усного
переводчики	перекладачі
химического	хімічна
химического	хімічні
химического	хімічний
запасы	акціями
ума	ума
сессии	сеанс
сессии	сесії
сессии	сеансу
сессии	сесія
сессии	сеанси
роберто	роберто
отправить	надіслати
отправить	відправити
отправить	надсилати
отправить	відіслати
отправить	надсилання
онтарио	онтаріо
объявили	оголосили
миллер	міллер
цены	ціни
субъектов	акторів
субъектов	актори
большевиков	більшовики
зима	зима
цивилизации	цивілізації
цивилизации	цивілізація
нтв	нтв
вал	вал
вал	валь
сознание	сумління
сознание	совісті
сознание	совість
сознание	свідомість
внутрь	inside
внутрь	всередині
логика	логічна
логика	логіка
логика	логічні
думал	здалося
думал	подумав
думал	думав
думал	думала
думал	гадали
добычи	видобування
добычи	гірнича
варшава	warszawa
варшава	варшава
варшава	варшавський
варшава	варшава
варшава	варшавська
смену	shift
смену	зсув
приборов	прилади
изобретатель	винахідник
сформирована	сформована
сформирована	оформлено
сформирована	сформовано
колонны	стовпчиками
колонны	колонки
колонны	стовпчиків
колонны	стовпчики
недостаток	недоліком
недостаток	відсутність
недостаток	бракує
недостаток	брак
недостаток	нестача
недостаток	недоліком
теорема	теорема
написала	написав
написала	написала
написала	писав
соли	сіль
соли	солі
соли	сіль
переведены	перенесені
переведены	перевели
колорадо	колорадо
носить	носи
носить	ношу
носить	носити
носить	наряд
носить	носили
носить	носив
паша	паша
астероид	астероїд
астероид	астероїди
вещество	речовини
вещество	речовина
графика	графіки
графика	графіка
графика	графічні
графика	графіку
андреа	андреа
лишения	позбавлення
смесь	суміш
смесь	змішати
смесь	змішування
иваново	іваново
явлений	явище
явлений	явища
отмечены	позначено
отмечены	позначене
отмечены	відмічені
отмечены	позначені
лариса	лариса
блог	блог
ташкент	станція
полученные	отримано
полученные	отримані
полученные	отриманий
полученные	отримали
полученные	отримала
подробности	відомості
подробности	подробиці
подробности	деталі
куба	кубі
куба	куби
куба	куба
преподавателей	учителі
преподавателей	вчителів
преподавателей	вчителі
дополнения	добавки
дополнения	додавання
дополнения	добавки
собаки	псів
собаки	собак
собаки	собаки
собаки	пси
охота	полювати
охота	полювання
охота	полювання
укрепление	посилення
величина	значення
величина	вартість
величина	величина
пользуется	насолоджується
беженцев	біженців
торговой	торгова
торговой	торгівля
гимн	гімн
гимн	гімн
шанс	шанс
шанс	вірогідність
маргарет	маргарет
маргарет	маргарита
гордон	гордон
снимать	зйомки
снимать	знімати
снимать	доходить
снимать	знімаю
ареста	приступ
норм	нормам
норм	норм
норм	норма
переходы	переходи
переходы	міграційних
принцессы	принцеса
принцессы	princess
принцессы	принцеси
специальное	особливий
специальное	спеціальний
специальное	особливі
специальное	особливе
специальное	спеціальні
специальное	особлива
найден	знайшов
найден	знайдено
найден	знайшовся
найден	знайшла
найден	знайдені
гарсия	гарсія
гарсия	гарсія
мифология	міфологія
авиакомпания	авіалінії
авиакомпания	вузловий
профессиональная	фахівець
профессиональная	професійний
профессиональная	професіонал
профессиональная	professional
профессиональная	професійні
примечания	нотаток
примечания	нотатки
примечания	примітки
лит	лит
синонимы	синоніми
рассмотреть	розглянемо
рассмотреть	вважайте
задание	призначення
задание	присвоєння
задание	задачу
задание	завдання
задание	задачі
воздействие	вплив
воздействие	впливає
заявка	програми
заявка	програма
заявка	застосунок
заявка	додаток
уэльс	уельсу
уэльс	уельс
бумаги	папір
бумаги	папери
ударов	падло
ударов	віє
положительные	позитивне
положительные	позитивні
положительные	позитивний
положительные	позитивно
положительные	позитив
никола	нікола
никола	нікола
положительно	позитивне
положительно	позитивні
положительно	позитивний
положительно	позитивно
положительно	позитив
положительно	позитивно
исландии	ісландія
исландии	ісландії
исландии	ісландська
рассмотрение	вивчивши
рассмотрение	враховувати
рассмотрение	переглянути
рассмотрение	рецензування
рассмотрение	відгук
рассмотрение	огляд
даниил	даніїл
короткое	short
короткое	короткий
короткое	коротка
короткое	скорочено
короткое	коротке
короткое	короткі
козлов	козлов
предварительно	умовно
читатель	reader
читатель	читач
снято	відзняли
снято	різати
снято	вирізати
мое	копальня
мое	моє
мое	мій
мое	міна
распределения	розподіл
вандализма	вандалізму
ата	ata
пилотов	пілотів
пушка	гармата
пушка	гармати
пушка	рушниця
пушка	гармата
пушка	пістолет
уэльса	валлійська
уэльса	уельсу
уэльса	уельс
производитель	виготовлено
производитель	виробник
производитель	продюсер
производитель	виробник
преамбуле	преамбула
гвардия	охорона
гвардия	гвардія
представлять	представляють
представлять	представляти
греков	греки
греков	грецька
греков	грецький
греков	грецьке
греков	грек
греков	грецькі
джаз	джаз
джаз	jazz
джаз	джазу
механика	механіка
механика	механік
ветер	вітер
упал	упав
упал	впала
упал	впав
упал	впала
упал	провалився
упал	падали
артура	артур
люксембург	luxemburg
люксембург	люксембургу
люксембург	люксембург
послал	надіслано
послал	надіслані
сорта	сортів
маленькие	малий
маленькие	малі
маленькие	маленькі
маленькие	маленька
маленькие	маленький
маленькие	маленькі
петрова	петрова
завоевания	завоювання
завоевания	conquest
завоевания	підкорення
завоевания	завойовником
переписать	переписування
лёгкая	легке
лёгкая	легкого
защитника	захисник
рейсы	перельоти
рейсы	рейси
рейсы	рейсів
тканей	тканинах
гонка	перегони
гонка	забіг
гонка	раса
конрад	конрад
конрад	конрад
обработка	опрацювання
обработка	обробки
обработка	обробку
обработка	обробка
обработка	поводження
обработка	обробка
туризм	туризм
сочетании	комбінований
сочетании	поєднання
сочетании	комбінація
рассказал	розповіла
рассказал	розповіли
рассказал	казав
родственников	родичі
родственников	рідня
толстой	толстой
итого	усього
итого	всього
итого	загалом
итого	загальна
итого	загальний
кухня	кухня
кухня	кухні
кухня	кухня
кухня	кухню
ограничение	накладає
ограничение	ліміт
ограничение	межа
ограничение	обмежити
ограничение	обмеження
ограничение	обмеженням
натрия	натрію
средневековой	середньовічна
найдено	знайшов
найдено	знайдено
найдено	знайшовся
найдено	знайшла
найдено	знайдені
гарнизон	гарнізон
афинах	афіни
протест	протест
отмены	піднімати
плоды	фрукт
плоды	фрукти
плоды	плід
плоды	плоди
плоды	фруктові
плоды	фрукти
плоды	плоди
оскорбления	ображає
хип	hip
хип	хіп
хип	heep
популярный	популярні
популярный	популярне
популярный	популярна
популярный	популярний
вечера	вечори
новодевичьем	новодівочий
подтвердить	підтвердити
подтвердить	перевірити
подтвердить	підтвердити
пользователь	користувача
пользователь	користувач
миссис	пані
частицы	частки
частицы	частинок
частицы	частинки
частицы	частка
частицы	частинки
частицы	частинка
вала	вала
механизма	техніка
механизма	механізм
всеволод	всеволод
модернизации	модернізація
электронный	електронне
электронный	електронні
электронный	електроніка
электронный	електронна
электронный	електронний
волн	хвилі
волн	хвилями
математике	математична
математике	математичні
математике	математичної
математике	математика
математике	математичний
редакторов	редакторів
контакт	контакт
контакт	контактна
работники	співробітників
работники	працівників
работники	працівники
работники	службовців
работники	робітників
работники	працівників
работники	працівники
работники	робітники
кеннеди	кеннеді
возрождение	відродження
возрождение	відродження
возрождение	rebirth
фактор	фактори
фактор	коефіцієнт
фактор	фактор
астрономии	астрономія
мюнхен	мюнхен
вещания	ефіри
вещания	трансляція
кэтрин	кетрін
кэтрин	кетрін
кэтрин	катерина
кэтрин	катерина
отмечен	позначено
отмечен	позначене
отмечен	відмічені
отмечен	позначені
концентрации	спеціальність
концентрации	спеціальність
концентрации	концентрація
крымских	кримський
крымских	кримська
крымских	кримські
ирака	іракський
ведение	обслуговування
ведение	супровід
смена	shift
смена	зсув
механизмы	механізми
попробовать	спробувати
попробовать	try
попробовать	спробуйте
эвакуации	евакуація
аудитории	аудиторію
аудитории	аудиторія
аудитории	аудиторії
аудитории	глядачі
аудитории	глядачі
аудитории	аудиторії
окно	вікно
изменил	змінився
изменил	змінилася
изменил	змінено
изменил	змінений
изменил	змінені
ключевых	ключ
ключевых	клавіша
алексеев	алексєєв
сокращения	скорочення
сражался	билися
сражался	бився
сражался	воював
сражался	боролися
сражался	воювали
теодор	теодор
теодор	теодор
умирает	вмирає
умирает	гине
умирает	помре
умирает	помирає
умирает	помирають
умирает	вмирають
американцы	американців
американцы	американці
бригадир	бригадир
демократии	демократія
точности	точність
точности	точність
след	слід
след	стежка
след	сліди
след	траса
след	траси
след	трасування
экспертов	експерти
экспертов	експертів
хорошее	хороші
хорошее	гарні
хорошее	добрий
хорошее	добре
набережной	набережною
конструкций	designs
конструкций	конструкцій
показаны	показана
показаны	показані
показаны	показано
бек	бек
подтверждает	підтверджує
