och	그리고
handla	상점
handla	가게
handla	쇼핑
mona	모나
genast	즉시
girls	소녀
girls	소녀들
girls	걸스
avskaffades	폐지됨
våtmark	습지
flaggan	깃발
flaggan	국기
flaggan	플래그
mind	마음
miranda	미란다
skotska	스코트어
skotska	스코틀랜드
skotska	스코틀랜드인
skotska	스코틀랜드
skotska	스코틀랜드인
laos	라오스
utrymme	스페이스
utrymme	공간
utrymme	우주
seoul	서울
bevara	보존
bevara	아껴
rykte	소문
rykte	대표
rykte	평판
rykte	명성
rykte	소문
nämner	언급
nämner	언급
nämner	언급하기
faktorer	요인
förhandlingar	협상
förhandlingar	협상
förhandlingar	협상
army	육군
army	군대
flyger	날아라
flyger	플라이
flyger	flying
flyger	플라잉
flyger	날아라
flyger	비행
illustratör	삽화가
illustratör	일러스트레이터
glen	글렌
reser	여행
phoenix	피닉스
alfabetet	알파벳
alfabetet	문자
talbot	탤벗
fans	팬들
intressanta	흥미롭다
intressanta	흥미로운
intressanta	재미있는
allvarligt	심각한
allvarligt	심각해
allvarligt	심각하다
allvarligt	심각하게
allvarligt	진심
allvarligt	심각하게
allvarligt	진지하게
schumacher	슈마허
fördraget	조약
mode	패션
relaterade	관련
backen	언덕
föredrar	선호
föredrar	선호
aloe	알로에
tjänsten	서비스
isabella	이사벨라
isabella	이사벨
isabella	이자벨라
tiger	호랑이
tiger	타이거
uppsättning	집합
uppsättning	세트
uppsättning	설정
återstår	남음
micke	마이크
micke	tod
anta	입양
likheter	닮음
förebild	모델
förebild	모형
wings	윙스
wings	날개
ersättning	보상
ersättning	교체
flyga	날아라
flyga	플라이
flyga	flying
flyga	플라잉
flyga	날아라
flyga	비행
belgiska	벨기에
arsenal	아스널
arsenal	아스날
arsenal	arsenal
utför	수행
utför	처형
utför	실행
utför	공연
utför	성과
tillverkar	제조업
pojkar	소년
pojkar	소년들
pojkar	boys
pojkar	보이즈
pojkar	보이스
olycka	불행
olycka	교통사고
olycka	사고
atlas	아틀라스
atlas	atlas
morgon	아침
morgon	모닝
antwerpen	앤트워프
curt	커트
irländsk	아일랜드어
irländsk	아일랜드인
planeten	행성
planeten	플래닛
devil	악마
harvard	하버드
neapel	나폴리
drake	연이
drake	드레이크
drake	드래곤볼
drake	드래곤
flöjt	플룻
flöjt	플루트
praxis	연습생
praxis	연습
praxis	실습
arv	문화유산
arv	레거시
arv	상속
tekniker	기술자
tekniker	기술자
tekniker	테크닉
tekniker	기법
tävlande	참가자
tävlande	경쟁자
tävlande	경쟁사
tävlande	경쟁자
tävlande	경쟁사
tävlande	참가자
framgångsrikt	성공적
framgångsrikt	성공함
framgångsrikt	성공
framgångsrikt	성공적인
framgångsrikt	성공적
framgångsrikt	성공적으로
vänta	기다린다
vänta	기다림
vänta	기다렸다
duncan	덩컨
gult	황색
gult	노랑색
gult	노란색
gult	노랑
petri	페트리
befintliga	존재
befintliga	기존
alias	별칭
alias	별명
alias	aka
alias	alias
alias	별칭
alias	별명
skatt	보물
skatt	납세
skatt	세금
skatt	세금
sitta	앉아
svansen	꼬리
florens	플로렌스
florens	피렌체
business	업체
business	사업
business	비즈니스
fantasy	판타지
fantasy	환상
bönder	농부
cox	콕스
nancy	낸시
break	브레이크
break	휴식
break	break
fletcher	fletcher
fletcher	플레처
eyes	눈빛
svans	꼬리
woods	우즈
praktiska	실무
praktiska	실용적
praktiska	실용
clay	클레이
dansare	댄서
dansare	무용수
dansare	댄서
dansare	dancer
garcía	가르시아
irländska	아일랜드어
irländska	아일랜드인
palmer	팔머
palmer	파머
blandad	엇갈린다
blandad	혼합
tåget	열차
tåget	기차
tåget	트레인
ägaren	주인
ägaren	소유자
myndighet	권위
mta	mta
roma	로마
asiatiska	아시아
haven	오션스
haven	바다
haven	헤이븐
frukter	과일
frukter	열매
frukter	과일과
frukter	과일
frukter	과일과
kemist	화학자
mexikanska	멕시코인
mexikanska	멕시코
osv	etc
osv	등등
berlins	베를린
bryan	브라이언
tryckt	인쇄물
tryckt	인쇄
dubrovnik	두브로브니크
likaså	마찬가지로
likaså	비슷함
likaså	비슷하게
traditioner	전통
traditioner	전통
registrerade	등기
registrerade	등록
brooks	브룩스
influenser	영향
ekonomin	경제
hong	홍대
madeleine	마들렌
madeleine	매들린
utredning	조사
utredning	수사
utredning	문의
nations	네이션
nations	국민
handbok	안내서
handbok	도움말
handbok	수동
handbok	설명서
handbok	매뉴얼
india	인디아
india	인도
ruth	루스
perkins	퍼킨스
officerare	장교
slam	슬램
burns	번스
burns	화상
blake	블레이크
minnen	추억
minnen	추억
minnen	기억력
minnen	메모리
minnen	기억
ära	명예
ära	영광
ära	명예
ära	영광
ära	글로리
grenen	지점
grenen	분기
förtroende	신뢰
förtroende	자신감
förtroende	신뢰
förtroende	신탁
bremen	브레멘
tekniskt	테크니컬
tekniskt	기술
tekniskt	기술적
snake	뱀과
vänstra	좌파
vänstra	왼쪽
titta	시계
titta	표정
xbox	엑스박스
alexandria	알렉산드리아
aktuell	현재
aktuell	전류
kassel	카셀
dixon	딕슨
skjuta	촬영
skjuta	촬영
skjuta	총격
skjuta	사격
medlemskap	멤버십
medlemskap	멤버
alexandra	알렉산드라
konstnärliga	예술적
alternativa	대안
alternativa	얼터너티브
alternativa	대체
inspelningar	녹음
inspelningar	레코딩스
inspelningar	레코딩
inspelningar	레코드
praktisk	실무
praktisk	실용적
praktisk	실용
begränsade	한정
begränsade	제한된
hancock	핸콕
motorvägen	고속도로
riga	리가
möten	회의
möten	미팅
möten	예약
rymden	스페이스
rymden	공간
rymden	우주
sidney	시드니
fånga	캐치
fånga	캡쳐
fånga	캡처
fånga	캡처
normala	정규
normala	보통
normala	평범
normala	정상
samlas	수집
samlas	모임
samlas	조립
her	그녀
her	그녀의
medaljen	메달
assistent	조교
assistent	조수
assistent	보조
ambassad	대사관
byter	스위치
byter	전환
call	통화
call	전화
call	호출
stånd	발기
visor	헬멧
möjlig	가능한
möjlig	가능
bokstäver	글씨
bokstäver	글씨체
bokstäver	글자
bokstäver	편지
joan	조앤
council	협의회
council	평의회
shakespeare	셰익스피어
sonson	손자
effekten	영향
effekten	효과
existerande	존재
existerande	기존
jennifer	제니퍼
skär	잘라
brasiliansk	브라질
tvingade	강제
tvingade	강제로
aston	애스턴
återvänder	반환
återvänder	리턴
chelsea	첼시
chelsea	chelsea
basel	바젤
parlament	국회
parlament	국민의회
parlament	의회
staty	조각상
staty	조각
staty	동상
staty	여신상
staty	조각상
videon	동영상
videon	비디오
unika	고유
unika	독특한
singapore	싱가포르가
singapore	싱가폴
singapore	싱가포르
pjäser	연극
pjäser	연주
pjäser	재생
fästning	포트리스
fästning	요새
cayenne	카옌
cayenne	카이엔
wellington	웰링턴
wellington	wellington
gregory	그레고리
gregory	그레고리우스
reformer	개혁개방
reformer	개혁
reformer	개혁개방
reformer	개혁
nba	nba
engagerade	약혼
parry	패리
battle	전투
battle	배틀
fängelset	교도소
fängelset	감옥
långsamt	느린
långsamt	느려
långsamt	느리게
långsamt	천천히
dylan	딜런
beta	베타
inspirerade	영감
christensen	크리스텐센
pojke	boy
pojke	소년
pojke	남자아이
pojke	보이
kväll	저녁
kväll	밤에
kväll	나이트
karaktärer	문자
karaktärer	등장인물
liter	리터
liter	리터
liter	리터
kött	고기
kött	고기
kött	육체
fullständig	가득
fullständig	완료
fullständig	완성
francesco	프란체스코
värme	더위
värme	히트
värme	난방
kontraktet	계약
kontraktet	계약서
miljöer	환경
personligt	개인적
personligt	개인적인
personligt	개인용
personligt	개인
personligt	개인적으로
kate	kate
kate	케이트
mcdonald	맥도널드
mcdonald	맥도날드
nato	nato
genève	제네바
jorge	호르헤
chase	체이스
soldat	군인
soldat	병사
snäckor	달팽이
walk	산책
walk	걷기
inledande	초기
inledande	이니셜
inledande	개시
inledande	입문
svarar	답장
svarar	응답
svarar	답글
svarar	답변
utomhus	밖에서
utomhus	외부
utomhus	바깥
utomhus	실외
utomhus	야외
förkortat	단축
förkortat	단축키
förkortat	바로가기
secret	시크릿
secret	비밀
svårigheter	난이도
svårigheter	어려움
svårigheter	어려움
svårigheter	곤란
ledaren	리더
ledaren	지도자
bakre	후방
reed	리드
partner	파트너
partner	파트너는
partner	파트너
fina	나이스
alkohol	알코올
nicosia	니코시아
kartan	지도
diana	diana
annie	애니
trumpet	트럼펫
trumpet	나팔
evenemang	이벤트
evenemang	행사
evenemang	이벤트
flytt	이사
flytt	움직임
skandinaviska	스칸디나비아
malcolm	맬컴
malcolm	말콤
barnes	반즈
påverkas	영향받음
påverkas	영향권
lina	리나
helgon	성인인
helgon	세인트
sats	배치
sats	일괄
sats	정리
glenn	글렌
timme	시간마다
timme	시간별
timme	시간
grotta	케이브
grotta	동굴
birmingham	버밍엄
yngsta	막내
paradise	파라다이스
paradise	천국
paradise	낙원
sena	늦은
sena	지각
sena	늦게
någonstans	어딘가
akter	파일
utlopp	아울렛
negativ	부정적
negativ	음수
negativ	음성
negativ	원판
canterbury	캔터베리
typisk	전형적
typisk	전형
typisk	전형적인
child	아이유
sicilien	시칠리아
liggande	거짓말
liggande	조경
liggande	경관
liggande	풍경
republikanska	공화당
ssr	ssr
enheten	기기
enheten	단말기
enheten	장치
enheten	유닛
enheten	unit
enheten	단위
edinburgh	에든버러
pilot	조종사
pilot	파일럿
singer	가수
singer	싱어
angrepp	공격
angrepp	공격
angrepp	폭행
angrepp	공격
summering	요약
iihf	iihf
ein	ein
kategorierna	카테고리
kategorierna	카테고리가
kategorierna	범주
kategorierna	분류
ersättare	리플레이스먼트
ersättare	교체
helige	거룩한
helige	거룩
dalmatien	달마티아
undrar	궁금해
undrar	원더
undrar	궁금해
omröstning	투표
omröstning	득표
omröstning	투표
omröstning	투표
omröstning	설문
cleveland	클리블랜드
fin	지느러미
idrottare	운동선수
idrottare	육상선수
idrottare	운동선수
gravar	무덤
frivilliga	자원봉사자
frivilliga	자원봉사
frivilliga	봉사자
frivilliga	자발적
runda	라운드
petersen	피터슨
carroll	캐롤
carroll	캐럴
hannover	하노버
hannover	하노버
palace	궁궐
palace	궁전
värt	가치
värt	가치가
hemmet	집에
hemmet	고향
hemmet	집으로
hemmet	가정
specifikt	구체적
specifikt	특정
specifikt	구체
specifikt	구체적으로
shorts	반바지
astronom	천문학자
patienter	환자
patienter	환자들
erfarenheter	경험
erfarenheter	체험
erfarenheter	경험
erfarenheter	체험
administratörer	운영자
administratörer	관리자
administratörer	운영자
administratörer	관리자
federation	연맹
federation	연방
hörnet	구석
hörnet	모퉁이
hörnet	코너
granada	그라나다
banor	경로
banor	라인
banor	궤도
banor	강좌
banor	코스
banor	과정
haag	헤이그
tyngre	무겁게
tyngre	무거운
blogg	블로그
salta	소금
willy	윌리
amiral	제독
fasaden	파사드
smala	좁은
smala	좁아
smala	좁다
march	행진
march	행진곡
demo	데모
bristol	브리스틀
bristol	브리스톨
nedanför	아래쪽
nedanför	아래
nedanför	아래에
vagnar	포장마차
produkt	제품
riktade	방향성
principen	원칙
principen	원리
flyter	수레
macdonald	맥도널드
macdonald	맥도날드
ansluter	연결
besegra	패배
reaktion	반응
reaktion	공감
journalisten	기자
journalisten	언론인
journalisten	저널리스트
morrison	모리슨
sällsynta	희귀한
sällsynta	귀한
sällsynta	희귀
sällsynta	드문
tabell	탁자
tabell	식탁
tabell	테이블
utbyte	교환
fleming	플레밍
stationer	스테이션
arkitekter	건축가
java	자바
definitivt	확실히
mördad	살해
mördad	살인
ovanliga	특이한
ovanliga	unusual
trädgården	가든
trädgården	정원
stycke	문단
stycke	단락
stycke	piece
bass	베이스
bass	배스
grönt	녹색
grönt	그린
grönt	초록색
grönt	초록
holländska	네덜란드
holländska	네덜란드인
holländska	네덜란드령
holländska	네덜란드어
präster	사제들
präster	성직자
smal	좁은
smal	좁아
smal	좁다
smal	슬림
smal	얇은
columbus	콜롬버스
columbus	콜럼버스
brandt	브랜트
brandt	브란트
caesar	카이사르
caesar	시저
jessica	제시카
hjärnan	두뇌
hjärnan	브레인
grupperna	그룹
bränsle	연료
bränsle	연료
sänder	보내기
sänder	전송
sänder	보냅니다
sänder	방송
sålt	팔렸다
sålt	판매
fiktiv	허구
kris	위기
kritisk	크리티컬
avslutad	완료
avslutad	완료되었습니다
sydöst	남동
sydöst	동남아
existens	존재
emilio	에밀리오
low	낮은
low	낮음
low	low
cordillera	코르디예라
stund	순간
namibia	나미비아
chefen	과장
chefen	치프
chefen	사장님
chefen	보스
fara	위험
romarna	로마인
varning	경고
varning	경고
varning	주의
varning	경보
varning	알림
varning	경고
passa	fit
förbindelse	커넥터
förbindelse	단자
mia	mia
mia	미아
ljusare	밝게
ljusare	밝은
ljusare	라이터
påverkade	영향받음
påverkade	영향권
vacker	아름다운
vacker	아름다워
vacker	아름답다
principer	원칙
principer	원리
administration	행정학
monster	괴물
monster	몬스터
monster	괴물이
monster	괴물
monster	몬스터
monster	몬스터즈
fastän	비록
short	짧게
short	쇼트
short	짧은
federala	연방
förutsättningar	조건
betong	콘크리트
cornelius	코르넬리우스
cornelius	코넬리우스
fabrik	공장
fabrik	팩토리
ahmed	아흐메드
ahmed	아메드
ahmed	아흐메드
ahmed	아흐마드
key	키키
boa	boa
boa	보아
test	테스트
test	시험
test	테스트
test	테스트
test	검사
test	시험
blockerad	차단
blockerad	차단됨
blockerad	차단되었습니다
rosen	rosen
meriter	장점
statistiska	통계학
organist	오르가니스트
publicerat	게시
publicerat	게시
publicerat	출판
publicerat	출판됨
viking	바이킹
närvaro	출석
närvaro	참석
närvaro	존재
tillväxt	성장
tillväxt	증가
franco	프랑코
franco	프랭코
kemisk	화학물질
kemisk	화학
robot	로봇
robot	유도탄
robot	미사일
museer	박물관
museer	박물관과
pekar	포인팅
vingar	윙스
vingar	날개
successivt	점차
landsväg	도로
landsväg	로드
landsväg	고속도로
landsväg	하이웨이
bros	브라더스
fossil	화석
skott	라운드
ändrar	바뀌기
ändrar	변경
torres	토레스
cold	춥다
cold	감기
cold	추위
cold	차가운
pictures	사진
pictures	사진들
pictures	픽처스
vuxen	성인
vuxen	어른
namnteckning	서명
ciudad	시우
samlar	수집
samlar	수집하기
samlar	수집
samlar	모임
heaven	하늘
heaven	천국
parametrar	매개변수
exil	망명
exil	exile
exil	추방
tillgångar	자산
tillgångar	자산
konstnärlig	예술적
fastigheter	건물
fastigheter	건축물
fastigheter	건물들
fastigheter	빌딩
fastigheter	자산
fastigheter	재산권
fastigheter	속성
fastigheter	재산
fastigheter	특성
fastigheter	자산
fastigheter	속성
rodríguez	로드리게스
rodríguez	로드리게즈
myndigheten	권위
handeln	상거래
handeln	커머스
handeln	상업
handeln	무역
handeln	트레이드
owen	오웬
anda	스피릿
anda	정신
hjärtat	심장
hjärtat	하트
hjärtat	심장
hjärtat	마음
psalm	시편
bröllop	결혼식
bröllop	결혼식
bröllop	웨딩
individ	개별
individ	개인
ansikte	얼굴
ansikte	얼굴이
hebreiska	히브리어
hebreiska	히브리
mit	mit
uppvisar	전시
uppvisar	전시회
uppvisar	전시회
fotografier	사진들
pittsburgh	피츠버그
acceptera	수락
gene	유전자
dragon	드래곤볼
dragon	드래곤
tretton	thirteen
sarawak	사라왁
fläckar	얼룩
fläckar	패치
fläckar	스팟
fläckar	반점
lucky	럭키
lucky	행운
löst	해결되었습니다
möts	만나
kula	슬러그
kula	달팽이
kula	민달팽이
kula	총알
kula	탄환
vind	바람
domen	판결
domen	판결
domen	판단력
domen	심판
domen	판단
domen	문장
baltimore	볼티모어
mimosa	미모사
alain	알랭
omsättning	순환
trophy	트로피
puebla	푸에블라
konstantin	콘스탄틴
konstantin	콘스탄티노스
konstantin	콘스탄티누스
kopia	복사
kopia	카피
kopia	복사본
kopia	사본
koppar	구리
koppar	cups
rice	라이스
prata	talk
ringa	통화
ringa	전화
ringa	호출
morning	아침
morning	모닝
nordöst	북동
nordöst	북동부
susan	수잔
asa	asa
statligt	상태
statligt	국가
redigering	편집
redigering	수정
villan	빌라
nasa	nasa
brittiskt	브리티시
brittiskt	영국인
brittiskt	영국
missade	놓쳤다
folkräkning	인구조사
erkände	자백
erkände	인정
individuellt	개별
individuellt	개별적으로
individuellt	개별
individuellt	개인
riktlinjer	가이드라인
riktlinjer	지침
biologiska	생물학
hyde	하이드
skickas	보냄
skickas	전송
tänder	이빨
tänder	치아
trio	트리오
snokar	snoop
marx	마르크스
christine	크리스틴
hämtade	가져온
davies	데이비스
davies	davies
önskar	소원
önskar	소망
önskar	소원
unik	고유
unik	독특한
ltd	ltd
fakulteten	학부
fakulteten	교수
skaffa	get
skaffa	받기
besättningen	크루
besättningen	승무원
benny	베니
antiken	고대
beslutar	결정
beslutar	결심
gambia	감비아
fältet	필드
fältet	현장
hammer	망치
hammer	해머
network	네트워크
lagstiftning	입법
lagstiftning	법률
smeknamn	닉네임
smeknamn	별명
smeknamn	닉네임
smeknamn	별명
belgrad	베오그라드
egyptiska	이집트
egyptiska	이집트어
tunnel	터널
orsaka	원인
collection	콜렉션
collection	컬렉션
collection	모음집
mäta	측정
mäta	계측
mäta	측정
mäta	측도
köket	부엌
köket	주방
produktioner	프로덕션
produktioner	프로덕션스
malm	광석
konstantinopel	콘스탄티노
alma	alma
alma	알마
hat	증오
hat	미움
hat	혐오
hat	증오
hat	혐오
agera	연기
agera	act
expressen	익스프레스
mineral	미네랄
mineral	광물
mineral	미네랄
fylla	채우기
fylla	채워
fylla	fill
fylla	채우기
varianten	변종
resultaten	결과
kvarter	차단
kvarter	블록
kvarter	블럭
riktig	진짜
riktig	리얼
riktig	레알
saudiarabien	아라비아
orsaker	이유
orsaker	원인
köpenhamns	코펜하겐
populationen	인구순
populationen	인구
upplösning	해산
upplösning	해상도
upplösning	결의
edge	엣지
edge	모서리
edge	edge
belgisk	벨기에
listar	품목
ladda	로드
ladda	로딩
konto	계좌
konto	계정
byarna	마을
uppenbarligen	명백히
uppenbarligen	명백하게
pete	피터
pete	피트
toppar	봉우리
hood	후드
klasser	클래스
klasser	수업
citat	따옴표
citat	인용
citat	따옴표
citat	인용
citat	따옴표
springfield	스프링필드
ordbok	사전
richmond	리치먼드
richmond	리치몬드
värsta	최악의
värsta	최악
återkomst	반납
återkomst	반환
återkomst	리턴
återkomst	귀환
återkomst	복귀
minns	기억해
minns	기억하기
minns	기억하라
minns	remember
minns	기억
komedi	코미디
komedi	희극
komedi	코메디
federal	연방
rydberg	뤼드베리
gloria	글로리아
rainbow	레인보우
rainbow	무지개
svara	응답
svara	정답
svara	대답해
svara	대답
svara	답변
svara	답장
svara	응답
svara	답글
svara	답변
svara	응답
svara	응답하라
besöka	방문
besöka	방문하기
turneringar	토너먼트
turneringar	토너먼트
turneringar	대회
ägt	소유
marcos	마르코스
andliga	정신적
ghost	귀신
ghost	유령
ghost	고스트
symfoni	교향곡
effektivt	효과적
effektivt	효율적
effektivt	효율적으로
hubert	휴버트
sirius	시리우스
konstverk	아트워크
konstverk	삽화
konstverk	예술작품
uppfinnare	발명가
uppfinnare	발명
kunder	고객
kunder	클라이언트
kunder	고객
märke	브랜드
märke	표시
märke	마르크
märke	마크
besegrades	패배
maskiner	기계
maskiner	머신
maskiner	기계
cherry	체리
cherry	벚꽃
förmågan	능력
förmågan	능력자
militären	군사
kth	kth
nine	아홉
elvis	elvis
elvis	엘비스
sovjet	소련
cello	첼로
mähren	모라비아
varma	따뜻하다
blockerade	차단
blockerade	차단됨
blockerade	차단되었습니다
adelaide	애들레이드
adelaide	아델라이드
batman	배트맨
uppvuxen	길러
fångenskap	포로
jordbruket	농업
nixon	닉슨
technology	기술
kommersiell	상용
kommersiell	상업용
kommersiell	상업
svag	약한
svag	약해
brorson	조카
femton	열다섯
virgin	버진
virgin	처녀
ved	나무
ved	우드
ved	목재
säljer	판매하기
säljer	팔아
säljer	판매
säljer	판매
miljön	환경
öppnar	열립니다
öppnar	열기
öppnar	오프닝
öppnar	개봉
magic	마술
magic	마법
magic	magic
magic	매직
expeditionen	탐험
expeditionen	원정
önskan	욕망
önskan	욕구
önskan	욕망이
önskan	소원
skapats	생성
skapats	만들었습니다
muslimer	무슬림
muslimer	이슬람교
muslimer	무슬림
strauss	스트라우스
strauss	슈트라우스
innsbruck	인스브루크
illustrationer	삽화
seattle	시애틀
idol	아이돌이
idol	아이돌
restauranger	음식점
restauranger	레스토랑
restauranger	식당
rymmer	탈출
köpt	구매
köpt	샀다
formula	공식
formula	포뮬러
utlandet	해외로
utlandet	해외
omständigheter	상황
asteroid	소행성
utvalda	선정
utvalda	추천
utvalda	대표
militärt	군사
glasgow	글래스고
greg	그레그
greg	그렉
grunda	얕은
korea	한국
korea	코리아
klippning	헤어스타일
azul	azul
allvarliga	심각한
allvarliga	심각해
allvarliga	심각하다
allvarliga	심각하게
träffa	만나
formosa	포르모사
metro	메트로
metro	지하철
sibirien	시베리아
broadway	브로드웨이
single	싱글
single	단일
palats	궁전
palats	궁궐
palats	궁전
bekant	익숙한
arrangemang	편곡
föreställningar	공연
uppdelad	나눈
kant	엣지
kant	모서리
kant	edge
kant	국경
kant	경계
kant	경계선
kant	테두리
brunei	브루나이
templet	템플
templet	신전
templet	사원
fästningen	포트리스
fästningen	요새
murcia	무르시아
granit	화강암
lok	기관차
ande	지니
ande	스피릿
ande	정신
davidson	데이비드슨
talare	스피커
talare	스피커
förvaltning	경영
förvaltning	관리
förvaltning	행정학
mandatperiod	위임통치령
insåg	실현
claire	클레어
kontinenten	대륙
bruna	갈색
bruna	브라운
termer	약관
termer	용어
vision	비전
vision	시력
vision	시각
albanska	알바니아
albanska	알바니아인
albanska	알바니아어
monaco	모나코
forntida	고대
kejserliga	임페리얼
processer	프로세스
fest	party
fest	파티
underjordisk	지하
underjordisk	언더그라운드
fysisk	물리적
fysisk	물리
benz	벤츠
skyldig	유죄
castro	카스트로
livstid	평생
livstid	생명
livstid	생활
livstid	라이프
livstid	인생
vers	구절
empire	엠파이어
empire	제국
crow	crow
crow	까마귀
interna	내부
half	절반
osäker	불안
osäker	불안해
thor	토르
halvt	절반
pontus	폰투스
index	색인
index	인덱스
index	색인
index	인덱스
portland	포틀랜드
färdiga	완료
färdiga	완료되었습니다
färdiga	준비
aleppo	알레포
stop	중지
stop	멈추기
stop	중단
stop	정지
oceanen	바다
oceanen	오션
utskott	위원회
utskott	위원회
stiftelse	파운데이션
stiftelse	재단
kriterier	기준
ferguson	퍼거슨
elektronisk	전자
elektronisk	일렉트로닉
härskare	통치자
ansökan	애플리케이션
ansökan	프로그램
ansökan	어플리케이션
ansökan	애플리케이션
ansökan	어플리케이션
nätverket	네트워크
hov	발굽
site	사이트
jose	조제
ground	그라운드
peace	피스
peace	peace
peace	평화
lösningar	해결책
lösningar	솔루션
syskon	형제
syskon	형제자매
syskon	남매
syskon	형제자매
skyddade	보호
corner	구석
corner	모퉁이
corner	코너
skriv	쓰기
skriv	글쓰기
sköld	방패
spider	거미
spider	스파이더
limousin	리무진
limousin	리모
limousin	리무진
symboler	기호
symboler	상징
talk	talk
utvecklad	선진
utvecklad	진화
dokumentär	다큐멘터리
länka	링크
sprint	sprint
sprint	스프린트
townsend	타운센드
townsend	타운젠드
blandade	엇갈린다
blandade	혼합
franskt	프랑스
franskt	프랑스어
franskt	프렌치
franskt	프랑스인
avgå	사임
steel	제철
steel	강철
steel	스틸
tecknad	만화
tecknad	카툰
kolonier	식민지
abc	abc
spirit	스피릿
spirit	정신
onda	사악한
onda	위키드
avsluta	종료
avsluta	끝내기
avsluta	완료
avsluta	마무리
avsluta	마침
avsluta	끝내기
avsluta	종료
avsluta	끝내기
avsluta	종료
avsluta	출구
avsluta	나가기
avsluta	exit
avsluta	끝내기
berkeley	버클리
akustisk	어쿠스틱
management	경영
management	관리
tjeckiska	체코
tjeckiska	체코어
resterande	나머지
resterande	남음
turin	토리노
förbindelser	커넥션
förbindelser	연결
förbindelser	관계
bayan	바얀
vinden	다락방
vinden	바람
bekräftade	확정
bekräftade	확인됨
invasion	침략
invasion	침공
placera	장소
bearbetning	프로세싱
bearbetning	처리
bearbetning	가공
amy	에이미
globala	글로벌
globala	전역
roth	로스
bosatta	주민
bosatta	레지던트
bosatta	상주
bosatta	레지던트
bosatta	주민들
pov	pov
igor	이고르
fiol	바이올린
hundratals	수백명이
hundratals	수백
div	div
begränsat	한정
begränsat	제한된
kurs	코스
kurs	과정
skickar	보냅니다
skickar	보내기
skickar	전송
dsc	dsc
frukt	과일
frukt	열매
frukt	과일과
frukt	과일
frukt	과일과
smeknamnet	닉네임
smeknamnet	별명
lejon	라이온
lejon	사자
lejon	라이온스
lejon	라이언스
lejon	사자
andrews	앤드루스
glad	해피
glad	행복
glad	행복해
glad	행복하다
glad	행복한
ryttare	라이더
ryttare	라이더스
ryttare	라이더
bio	소개
bio	바이오
bio	시네마
bio	영화
expansion	팽창
expansion	급팽창
expansion	전개
expansion	확장
most	대부분의
most	대부분
natural	자연
natural	천연
syndrom	증후군
court	법정
court	재판소
court	법원
utsikt	견해
utsikt	조회
utsikt	조회수
utsikt	조회
utsikt	보기
älskade	소중한
office	사무소
office	사무실
office	오피스
given	주어진
churchill	처칠
nås	도달
pund	파운드
pund	파운드
milton	밀튼
milton	밀턴
svagt	약한
svagt	약해
blodet	피피
blodet	블러드
blodet	혈액
bud	입찰
bud	입찰
bud	버드
lagstiftande	입법
imperiet	엠파이어
imperiet	제국
anläggningar	시설
xvi	xvi
invasionen	침략
invasionen	침공
förbud	금지
förbud	금주법
düsseldorf	뒤셀도르프
düsseldorf	뒤셀도르프
inuti	인사이드
inuti	내부
ica	ica
läger	캠프
läger	캠프
generationen	세대
krona	원수
krona	왕관
krona	크라운
delaware	델라웨어
erkännande	저작자
erkännande	인식
inträffar	발생합니다
inträffar	발생
sjuk	아파
sjuk	아픈
sjuk	아프다
hämta	다운로드
hämta	가져오기
hämta	get
hämta	받기
träning	훈련
träning	트레이닝
träning	피트니스
träning	운동
uri	uri
utvecklar	개발
duke	공작
duke	듀크
rupert	루퍼트
liège	리에주
prov	표본
prov	견본
prov	샘플링
prov	샘플
prov	견본
prov	샘플
årsjubileum	기념일
queens	퀸즈
queens	퀸스
hörn	모서리
hörn	구석
hörn	모퉁이
hörn	코너
hanar	남성
hanar	수컷
ansiktet	얼굴
ansiktet	얼굴이
money	머니
money	돈이
nordic	노르딕
nordic	스칸디나비아
hoppa	점프
pressen	프레스
pressen	누르기
öppnas	열립니다
öppnas	열기
teckning	그리기
rak	똑바로
rak	스트레이트
basist	베이시스트
player	플레이어
player	재생기
player	선수
förvärvade	습득
förvärvade	획득
alpha	알파
sheffield	셰필드
observera	노트
observera	참고
observera	관찰
läkaren	닥터
machine	머신
machine	기계
florence	플로렌스
florence	피렌체
temple	템플
temple	신전
temple	사원
förvaras	매장
förvaras	가게
förvaras	상점
förvaras	스토어
recension	검토
recension	검토하기
recension	검수
recension	리뷰
kritiska	크리티컬
gymnastik	체조
mörkare	어둡게
mörkare	어두운
fröken	그리워
fröken	미스
betty	베티
emilia	에밀리아
patent	특허
patent	특허
alonso	알론소
ramen	액자
ramen	프레임
maskin	머신
maskin	기계
maskin	공학
maskin	엔지니어링
frön	씨앗
humor	유머
humor	유머
blackburn	블랙번
dagarna	데이즈
dale	데일
anti	안티
schneider	슈나이더
tillåtet	허용
distans	거리
discovery	디스커버리
discovery	발견
jungfru	처녀자리
jungfru	버진
jungfru	처녀
jungfru	처녀
jungfru	하녀
jungfru	가정부
jungfru	메이드
arrow	화살
arrow	화살표
atlantic	애틀랜틱
atlantic	대서양
blom	블룸
netto	net
verksamheter	활동
uno	uno
tillfälliga	임시
tillfälliga	일시적
tillfälliga	캐쥬얼
tillfälliga	캐주얼
förekomst	발생
förekomst	존재
förekomst	존재
budskap	메시지
budskap	메세지
budskap	메시지
express	익스프레스
anteckningar	노트
vinter	겨울
vinter	윈터
