категория	категорія
нападения	напади
нападения	атаки
нападения	напади
мекленбург	мекленбург
предназначен	призначений
предназначен	розміщені
предназначен	призначено
балканска	балканський
рус	русь
рус	блондинка
рус	білявка
рус	світле
отчасти	частково
отчасти	часткова
отчасти	мінлива
отчасти	частково
изпълнения	виступів
ядрени	ядерної
ядрени	ядерні
ядрени	ядерна
ядрени	ядерний
площи	області
площи	ділянки
площи	територіях
площи	площі
площи	районів
ахмед	ахмед
нийл	ніл
соло	solo
соло	соло
преговорите	узгодження
преговорите	перемовини
преговорите	переговори
ядрото	основний
ядрото	core
ядрото	ядро
ядрото	ядро
ядрото	ядра
ориентация	орієнтація
ориентация	орієнтацію
погребана	похований
погребана	поховані
нужди	вимагає
нужди	потребує
нужди	потреб
нужди	потреби
хартия	папір
нарушение	порушення
нарушение	штурму
принадлежат	належать
правни	правові
правни	правова
правни	юридична
правни	юридичні
правни	юридичний
гъби	гриби
гъби	гриби
гъби	грибів
гъби	гриб
гъби	гриби
гранд	гран
гранд	гранд
гранд	grand
валенсия	валенсія
завършване	завершення
завършване	доповнення
завършване	випускний
завършване	завершення
хамилтън	гамільтон
издател	видавець
джузепе	джузеппе
незабавно	негайно
незабавно	негайного
незабавно	безпосередній
алексий	олексій
шампионка	чемпіон
ядро	основний
ядро	core
ядро	ядро
ядро	сервер
кръгове	кіл
кръгове	кола
кръгове	раунди
кръгове	раундів
признаци	знаки
признаци	написи
ситуации	ситуаціях
ситуации	ситуацій
постове	пости
постове	дописи
моменти	moments
моменти	моменти
моменти	моментів
моменти	моментами
тестове	перевірки
тестове	тести
подходящ	відповідний
подходящ	відповідні
подходящ	відповідну
подходящ	підходить
автомобилен	автомобільний
автомобилен	автомобільна
автомобилен	автомобільні
сингъла	розряд
вратата	вивіз
вратата	двері
ливингстън	лівінгстона
ливингстън	лівінгстон
социален	соціальне
социален	соціальні
социален	соціальна
социален	соціальний
учение	буріння
учение	бур
братство	братство
братство	братство
кабинет	офіс
кабинет	office
кабинет	кабінет
кабинет	кабінету
партньори	партнери
траян	траян
инцидент	інцидент
инцидент	дтп
инцидент	аварія
конче	поні
конче	кінь
момчета	хлопчики
момчета	хлопці
топлина	теплом
топлина	спека
топлина	тепло
оста	колія
оста	вісь
алкохол	алкоголю
алкохол	настоянка
алкохол	алкоголю
алкохол	алкоголь
алкохол	спирт
хамбургер	burger
хамбургер	гамбургер
организиран	організований
организиран	організованого
организиран	організована
организиран	організовані
аризона	аризона
карлово	карлово
дармщат	дармштадтська
шарлота	шарлотта
горен	вгорі
горен	верхня
горен	верхні
горен	верхній
охлюв	равлик
бърз	швидкого
бърз	swift
бърз	швидко
бърз	швидкі
бърз	швидке
бърз	швидка
бърз	фаст
бърз	швидкий
цветя	квіти
бремен	бремен
грами	греммі
допуска	дозволяє
допуска	допускає
ограничен	обмежені
ограничен	обмежений
ограничен	обмежена
ограничен	обмежено
ограничен	обмежений
хектара	гектарів
крит	крит
того	того
протести	протести
събитието	подію
събитието	події
събитието	подією
събитието	подія
джони	джоні
джони	джонні
джони	джонні
ева	єва
ева	єва
ева	єву
ева	переддень
ева	ів
ева	єви
живков	живков
възприема	сприйняти
възприема	сприймає
анимационен	мультик
анимационен	мультфільмів
блокове	блоки
блокове	блоків
романите	романів
романите	романи
концепция	поняття
концепция	концепція
факултета	факультету
факултета	факультет
маси	мессі
маси	столи
маси	столики
маси	таблиці
маси	таблиць
маси	маси
образец	модель
образец	моделі
образец	зразок
валери	валерій
валери	валері
признат	впізнали
признат	підтверджую
признат	визнана
признат	визнала
признат	визнав
признат	впізнав
признат	визнано
признат	визначив
кеч	боротьба
кост	кістка
облекло	одяг
облекло	вбрання
техниката	техніка
техниката	методика
териториални	територіальних
платформа	платформи
платформа	платформу
платформа	платформа
твърдения	заявляє
твърдения	стверджує
твърдения	заявою
твърдения	умовних
мар	мар
мар	марр
химик	хімік
класове	класи
пехота	піхота
предпочита	хоче
лек	remedy
лек	лікують
лек	вакцина
лек	вилікувати
сърбите	сербів
селско	сільське
селско	сільська
екваториална	екваторіальної
матилда	matilda
институция	установа
институция	інститут
институция	установи
лициний	ліциній
потенциал	потенціал
сибир	сибір
четирима	четвірка
четирима	чотирьох
четирима	чотири
защитен	захищений
защитен	захищена
защитен	захищено
денис	деніз
денис	деніс
денис	денис
денис	денніс
денис	деніс
денис	денис
окупация	окупаційні
окупация	окупація
окупация	окупації
атмосфера	знайомства
атмосфера	атмосфера
федерацията	співдружності
федерацията	федерація
запазване	зберігати
запазване	консервація
запазване	утримати
запазване	підтримання
запазване	зберігати
запазване	підтримувати
рисунки	креслення
рисунки	малюнки
физиката	фізика
поезията	поезія
сумата	сума
сумата	суму
сумата	сум
красива	прекрасні
красива	красивий
красива	красива
красива	красиві
планиране	планування
педагог	педагог
вануату	вануату
покана	запрошую
покана	запросити
покана	запрошення
покана	запрошення
симптоми	симптоми
поща	мейл
поща	пошта
поща	поштою
боеве	поєдинки
боеве	бої
боеве	образи
буря	шторм
буря	буря
банки	береги
банки	банків
банки	банки
холандски	нідерландська
холандски	голландська
сън	сон
сън	спати
сън	сон
сън	dream
сън	мрія
сън	нд
сън	сонця
сън	сонцю
сън	sun
сън	сонце
лидери	лідери
лидери	лідерів
сортове	сортів
изтрит	вилучено
изтрит	вилучені
жорж	жорж
вярно	істина
вярно	правда
андерсън	андерсон
грозде	винограду
грозде	виноград
грозде	винограду
вера	віра
вера	вера
узбекистан	узбекистан
узбекистан	узбекистану
написал	написав
написал	написала
написал	писав
герхард	герхард
индивидуални	окремих
индивидуални	індивідуальна
индивидуални	індивідуальні
индивидуални	індивідуальне
индивидуални	окремі
индивидуални	індивідуальний
културна	культурний
културна	культурні
туристи	туристів
туристи	туристи
туристи	туристичний
туристи	туристичні
туристи	турист
туристи	туристичне
изработени	оленою
райх	рейх
райх	рейху
мая	мая
мая	майя
мая	мая
мая	майя
мая	мая
мая	дріжджі
кристофър	крістофер
пара	steam
пара	para
танк	танк
ливади	луки
завинаги	назавжди
завинаги	forever
завинаги	навіки
последни	останній
последни	остання
последни	останнє
обичаи	митниця
обичаи	звичаї
способности	здібності
съгласна	згідний
съгласна	домовилися
съгласна	домовились
съгласна	погодився
съгласна	згодна
съгласна	згоден
съгласна	згодні
съгласна	погоджуюсь
съгласна	погоджуюся
съгласна	погодьтеся
графика	розклад
графика	граф
графика	графіка
графика	графік
графика	графіки
графика	графіка
графика	графічні
графика	графіку
щутгарт	stuttgart
еднакви	однакові
тъкан	тканина
тъкан	тканину
тъкан	тканина
дамян	даміан
инженерство	техніка
инженерство	інженерних
инженерство	інженерія
изпълнени	наповнене
трон	трон
трон	tron
франсис	френсіс
франсис	франциск
франсис	френсіс
портрети	портрети
заловен	полон
заловен	спіймав
заловен	захопили
заловен	захоплені
камен	камінь
лъчи	промені
лъчи	проміння
лъчи	промені
моята	копальня
моята	моє
моята	мій
моята	міна
летището	аеропорт
иванович	іванович
смес	суміш
смес	змішати
смес	змішування
майнц	mainz
търговско	комерційне
търговско	комерційного
търговско	комерційні
търговско	комерційна
търговско	комерційний
търговско	торгівлі
търговско	торгівля
шаранови	коропові
короната	корону
короната	корона
короната	корони
борусия	боруссія
походи	марші
мисури	міссурі
администратори	адміністраторів
администратори	адміністратори
фамилии	сімей
фамилии	родин
фамилии	родини
тереза	тереза
тереза	тереза
лев	лев
сериозна	серйозне
сериозна	серйозно
сериозна	серйозні
сериозна	серйозна
сериозна	серйозний
триене	тертя
десетилетие	десятиліття
вериги	ланцюги
вериги	ланцюжок
вериги	ланцюг
бенин	бенін
бенин	царства
пита	запитує
пита	питає
мексикански	мексиканська
мексикански	мексиканський
завръщане	повернутися
завръщане	повернення
нигер	нігер
устата	рот
устата	рота
есета	твори
желязо	залізний
желязо	залізо
желязо	залізна
желязо	заліза
критерий	критерій
кръста	хрест
кръста	хрестик
кръста	крос
кръста	талію
кръста	талія
кръста	пояс
хауърд	говард
автономия	автономія
спортист	спортсмен
обвинения	звинувачення
обвинения	видатки
обвинения	звинувачення
проведен	проводили
проведен	провели
въведен	ввели
въведен	введений
въведен	введено
въведен	введена
въведен	увійшов
въведен	представила
въведен	познайомила
въведен	представив
сирене	сир
сирене	сиру
сирене	сири
фиджи	фіджі
консенсус	консенсусу
четвърто	четверта
четвърто	четвертий
четвърто	четверте
авторите	авторів
авторите	автори
тайни	секрети
тайни	секретів
тайни	таємниці
винчи	вінчі
вечерта	вечір
вечерта	вечірня
вечерта	вечірній
шах	шах
шах	шахи
добив	гірнича
добив	порції
добив	прибуток
либерия	ліберія
ритъм	били
ритъм	біт
ритъм	побили
ритъм	ритм
тридесет	тридцять
родове	айстрових
сребърни	срібла
сребърни	срібло
сребърни	silver
сребърни	срібний
максимално	максимальний
максимално	максимальне
максимално	максимальна
максимално	максимум
мичиган	michigan
руснаците	руські
руснаците	росіян
руснаците	росіяни
дискусия	дискусії
дискусия	дискусія
дискусия	обговорення
дъглас	douglas
дъглас	дуглас
федерален	федеральний
федерален	fed
сериозен	серйозне
сериозен	серйозно
сериозен	серйозні
сериозен	серйозна
сериозен	серйозний
насочени	орієнтований
насочени	направлена
минерални	мінеральна
светец	святий
светец	saint
светец	сен
площадка	виділяти
площадка	килимок
типични	типові
типични	типова
типични	типовий
тата	tata
пустинята	пустелі
пустинята	пустеля
мечка	ведмідь
мечка	ведмедик
течения	течії
свален	завантажено
индиана	індіана
готфрид	готтфрід
привлечен	приваблюють
лион	ліон
лион	леон
шон	шон
шон	шон
преход	перехід
преход	переходи
вятър	вітер
установено	встановлено
установено	подальшому
установено	заснований
съществено	значну
съществено	необхідних
съществено	необхідного
съществено	необхідний
тяхна	їхнє
тяхна	їхня
тяхна	їхні
тяхна	їхній
подпис	підписано
подпис	підписав
подпис	підписали
подпис	підпис
гарнизон	гарнізон
течност	рідина
течност	рідкий
течност	рідини
течност	рідина
преместен	зворушений
преместен	переїхала
преместен	переїхали
преместен	переїхав
преместен	перенесені
преместен	перевели
преместен	впорядковувати
потомци	нащадки
минимум	мінімальна
минимум	мінімальний
минимум	мінімум
минимум	мінімально
минимум	мінімальне
себастиан	себастьян
земетресение	землетрус
етническа	національну
етническа	етно
етническа	етнічна
брус	брюс
изтребител	боєць
изтребител	винищувач
легат	легат
архитектурни	архітектурний
нация	держава
нация	нації
нация	нація
змии	змій
змии	змії
франклин	франклін
иво	іво
влашко	волощина
искане	запит
съвпада	личить
съвпада	збігається
съвпада	матчів
съвпада	відповідає
съвпада	сірники
безопасност	безпека
дейв	дейв
парма	парма
определение	визначення
творци	художники
творци	виконавців
творци	виконавці
творци	художників
творци	митці
отнема	фотографує
отнема	приймає
отнема	набуває
рос	рос
рос	росс
съседни	сусідніх
съседни	сусіднього
съседни	сусідню
атлетико	атлетіко
зелен	зелене
зелен	зелені
зелен	зелений
захари	закарі
стратегически	стратегічно
стратегически	стратегічний
стратегически	стратегічного
стратегически	стратегічна
захар	цукор
руанда	руанди
понятия	концепції
понятия	принципи
фенове	фани
фенове	шанувальники
фенове	вболівальники
фенове	фанати
колата	автомобілем
колата	машина
колата	авто
колата	автомобіль
предприятие	підприємство
предприятие	підприємства
предприятие	enterprise
приятелски	дружній
приятелски	friendly
пеене	спів
пеене	співати
пеене	співає
кевин	кевін
лгбт	лгбт
присъда	впевненості
присъда	речення
присъда	вирок
присъда	вердикт
потребителски	споживачів
потребителски	споживача
потребителски	користувача
потребителски	користувач
потребителски	власний
потребителски	особлива
потребителски	нетипові
потребителски	індивідуально
потребителски	нетиповий
регионални	районної
регионални	обласний
регионални	регіональні
регионални	регіональний
заглавия	заголовки
заглавия	заголовки
студена	холодні
студена	холодна
студена	холод
студена	холодно
студена	холодний
тринидад	тринідад
тежи	важить
габриел	габріель
габриел	габріель
успоредно	паралельний
успоредно	паралельні
успоредно	паралельно
полка	полк
грей	сірий
грей	сірі
грей	сіра
грей	сірий
грей	грей
киргизстан	киргизстану
правителства	уряди
дървен	вуд
дървен	деревина
дървен	лісова
персия	persia
пръстен	кільце
пръстен	перстень
пръстен	каблучка
пръстен	кільцева
републики	республік
ефективно	ефективна
ефективно	ефективні
ефективно	ефективно
ефективно	ефективний
ефективно	ефективна
ефективно	ефективно
кора	кора
кора	кора
леонардо	леонардо
константинос	константінос
киров	кіров
прах	пил
прах	порошку
прах	опіків
стратегия	стратегія
стратегия	стратегії
пълни	повна
пълни	повний
пълни	повне
титуляр	пробірки
титуляр	стартер
враг	ворог
враг	розрізнити
върховен	supreme
еми	еммі
еми	emi
обитават	населяють
тайната	таємний
тайната	секретний
тайната	таємна
тайната	таємниця
тайната	таємно
единство	єдність
копенхаген	копенгаген
селяни	селищі
селяни	селяни
селяни	селяни
извършено	виступали
извършено	виступала
извършено	вчинив
извършено	скоїв
скулптура	скульптура
поляна	газон
поляна	лузі
актове	акти
актове	діє
хол	холл
хол	зал
хол	зали
хол	ратуша
хол	голл
хол	зала
пета	пета
пета	heel
произношение	вимова
формации	утворення
обстоятелства	обставин
обстоятелства	обставини
дар	дар
дар	подарунку
дар	подарунок
протокол	протокол
порто	порто
порто	порту
физическа	фізична
физическа	фізичні
физическа	фізичне
супер	чудові
супер	красень
супер	дивовижна
супер	супер
приятелка	подружка
приятелка	подруга
приятелка	дівчина
приятелка	другові
приятелка	другом
приятелка	друг
приятелка	подруга
приятелка	друга
хляб	хліба
хляб	хліб
крак	нога
крак	ногою
крак	фут
крак	пішки
крак	лапка
крак	ніжку
крак	нога
крак	нозі
крак	ногу
пътешествие	мандрівка
пътешествие	подорож
пътешествие	подорожі
пътешествие	подорож
минерали	мінерали
минерали	мінеральна
метал	метали
метал	металевий
метал	метал
румелия	румелія
торонто	торонто
марката	бренду
марката	бренд
марката	brand
кафяви	браун
кафяви	коричневі
кафяви	brown
кафяви	коричневий
роднини	родичі
роднини	рідня
пазари	ринки
пазари	ринків
интересно	цікавий
интересно	цікаво
интересно	цікаве
успешна	успішно
успешна	успішне
успешна	вдало
успешна	успішний
успешна	вдалась
професионално	фахівець
професионално	професійний
професионално	професіонал
професионално	professional
професионално	професійні
професионално	професійно
джамията	мечеть
колега	співробітник
колега	колезі
колега	колега
колега	колеги
пуерто	пуерто
разследване	розслідує
разследване	розглядаємо
разследване	розслідування
разследване	розслідувати
разследване	слідство
разследване	розслідувань
беседка	альтанка
подобрява	покращує
роднина	відносно
роднина	відносна
роднина	відносний
долен	нижній
долен	опустити
долен	нижня
долен	нижча
никифор	никифор
магазини	магазинів
магазини	крамниці
магазини	магазини
магазини	магазини
образи	зображення
образи	зображень
сфера	сфера
сфера	сфери
сфера	куля
сфера	орб
взети	taken
взети	взято
взети	забрала
взети	зроблено
публицист	публіцист
британия	британія
сдс	udf
чавдар	чавдар
забрана	заборонити
забрана	заборону
забрана	заблокувати
забрана	бан
забрана	заборони
забрана	заборона
цигулка	скрипка
цигулка	скрипці
носа	ніс
богатство	копійки
богатство	багатство
богатство	фортуна
богатство	багатства
богатство	багатство
аристотел	арістотель
секст	секст
монархия	монархія
дупка	ями
дупка	лунка
дупка	дірка
дупка	діра
дупка	скидання
дупка	дамп
прототип	прототип
метални	металічний
гроб	могила
гроб	гробниця
гроб	господній
гроб	могили
гроб	могили
гроб	могила
гроб	могилу
величина	величина
треска	гарячка
треска	жар
треска	лихоманка
техническа	технічні
техническа	технічна
техническа	технічний
плътност	щільність
плътност	щільності
врагове	ворог
врагове	ворогів
врагове	вороги
кале	кале
дрезден	дрезден
обяви	оголошувати
обяви	оголосити
обяви	оголошення
обяви	оголосити
обяви	оголосили
обяви	оголошує
андроник	андронік
ани	ані
ани	енні
обхват	приціл
обхват	обсяг
обхват	асортимент
обхват	діапазон
обхват	хребет
бомби	бомб
бомби	бомби
гробницата	могила
гробницата	гробниця
гробницата	господній
гробницата	могили
сини	blue
сини	блакитні
сини	блакитний
сини	блакитна
сини	синій
сини	сині
съмнение	сумнівів
съмнение	сумнів
съмнение	сумніву
съмнение	сумніваюся
съмнение	сумніватися
лети	fly
лети	літати
лети	муха
лети	лети
лети	мухи
лети	летить
лети	польоту
мечове	шаблі
мечове	мечі
андрю	ендрю
изложение	expo
изложение	експо
изложение	виставка
изложение	виставки
полска	польською
полска	польську
полска	польська
полска	польські
полска	польське
петна	пляма
петна	пляму
петна	плями
петна	плям
бита	бив
бита	побили
бита	збитих
опозиция	протистояння
резерва	резервна
резерва	резерв
резерва	резервний
резерва	заповідник
конкретни	конкретних
конкретни	певне
конкретни	конкретні
конкретни	бетонні
конкретни	бетон
лагери	табори
лагери	кам
напитки	напої
напитки	алкоголю
напитки	напої
лаборатория	лабораторія
лаборатория	lab
лаборатория	лабораторії
дийн	дін
таджикистан	таджикистану
отговорен	відповідальний
отговорен	відповідальна
соу	sou
соу	соль
соу	sol
соу	соу
декларация	декларація
декларация	оголошення
рено	renault
възстанови	відновлення
възстанови	відновити
редактира	змінені
редактира	змінений
конвенция	конвенції
конвенция	конвенція
океани	океани
бостън	бостон
египетски	єгипетський
египетски	єгипетська
коледа	різдво
коледа	новорічний
аляска	аляска
хубаво	гарно
ограничена	обмежені
ограничена	обмежений
ограничена	обмежена
ограничена	обмежено
ограничена	обмежений
антарктида	антарктида
антарктида	антарктиди
антарктида	антарктична
каменна	камінь
каменна	stone
каменна	стоун
офис	офіс
офис	office
газове	газова
газове	газу
газове	газ
газове	метеоризм
газове	гази
координати	координати
резултата	результат
достъпни	доступний
достъпни	недорогих
финансиране	фінансування
финансиране	фінансування
финансиране	фінанси
покрита	розібралися
покрита	покрита
открие	знайдіть
установяване	заклад
раздели	розділи
раздели	ділення
раздели	поділити
паул	пол
паул	пауль
паул	павло
китайска	китайською
китайска	китайські
китайска	китайська
китайска	китайці
китайска	китайський
белиз	белізу
ваймар	веймар
отличен	відмінний
отличен	чудова
отличен	відмінно
седми	сьомому
седми	сьомий
седми	сьома
буркина	буркіна
нефт	олива
нефт	олія
нефт	нафта
нефт	нафтовий
нефт	нафту
нефт	нафта
фасо	фасо
хърватска	хорватія
хърватска	хорватії
хърватска	хорватська
причинява	причинами
причинява	причини
обслужване	служби
обслужване	service
обслужване	служба
обслужване	послуга
обслужване	сервіс
продажби	продажів
продажби	продаж
продажби	продажі
принадлежност	належності
принадлежност	належить
оценки	класи
съзнанието	свідомість
паралелно	паралельний
паралелно	паралельні
паралелно	паралельно
възстановен	відбудувати
възстановен	відійшов
възстановен	відновлено
изкачване	сходження
изкачване	лазити
изкачване	підйом
изкачване	лізти
часове	годин
часове	години
участъци	поділ
участъци	розділи
тъмно	темні
тъмно	темна
тъмно	темний
тъмно	темне
тъмно	темно
прокурор	прокурор
прокурор	прокурора
ограничени	обмежені
ограничени	обмежений
ограничени	обмежена
ограничени	обмежено
ограничени	обмежений
аделхайд	адельгейда
финансов	фінанси
финансов	фінансові
финансов	фінансова
дойде	приїхала
дойде	приїхав
дойде	прилетіли
дойде	зайшла
дойде	прийшло
дойде	прийшов
стаи	кімнат
стаи	кімнати
настояще	сьогодення
настояще	подарунок
настояще	теперішній
настояще	присутні
настояще	присутня
същност	суть
същност	сутність
континент	континенті
континент	континент
континент	континенту
терапия	терапія
мантуа	мантуя
хаус	хати
хаус	будинок
уважение	respect
уважение	повага
хоенцолерн	гогенцоллерн
селскостопански	аграрна
селскостопански	аграрний
иън	lan
иън	яном
иън	ієн
претенции	заявляє
претенции	стверджує
изход	вивести
изход	вивід
изход	виведення
изход	висловлювання
изход	виводу
изход	єдесталу
изход	вихід
изход	виходу
изход	вийти
изход	вихід
поръчка	замовити
поръчка	ордер
поръчка	наказ
поръчка	порядок
ема	емма
греъм	грем
греъм	грем
далечни	далеких
далечни	вій
далечни	далекого
традиционни	традиційними
традиционни	традиційний
традиционни	традиційні
традиционни	традиційна
традиционни	традиційне
спектър	спектор
спектър	спектр
спектър	контррозвідки
дефиниция	визначення
наклон	градієнт
наклон	схил
наклон	схилу
наклон	нахил
наклон	орбіти
сула	сулла
янко	янко
шлем	шолом
пещери	печер
пещери	печери
плюс	плюс
плюс	plus
франсиско	франсіско
франсиско	франциско
състезатели	учасники
състезатели	драйвери
състезатели	водії
йоанис	іоанніс
емилий	емілій
установи	вберегти
префект	префекта
оман	оману
звучи	звуки
звучи	звучить
зелено	зелене
зелено	зелені
зелено	зелений
осло	осло
намали	зменшити
приятелство	дружби
приятелство	дружба
приятелство	дружбу
рико	ріко
екран	екрана
екран	екран
зеленчуци	овочі
зеленчуци	овочеві
зеленчуци	овочі
истина	істина
истина	правда
истина	істина
обектите	предмети
ансамбъл	хоткевича
ансамбъл	ансамбль
забранено	заборона
забранено	заборонено
забранено	заборонене
забранено	заборонений
забранено	заборонені
забранено	заборонено
забранено	заборонили
забранено	заборонене
крас	красс
петък	friday
попово	попове
архипелаг	архіпелаг
сребро	срібла
сребро	срібло
сребро	silver
сребро	срібний
изменение	поправка
хасан	хассан
хасан	хасан
посочени	зазначені
посочени	вказано
посочени	вказана
посочени	зазначений
посочени	вказаний
жилищни	житловий
жилищни	житлових
мур	мур
тенеси	теннессі
хитове	hits
привърженик	прихильником
дебелина	товщина
едгар	едгар
дпс	дпс
дпс	dss
монте	монте
разговор	спілкування
разговор	розмови
разговор	розмова
разговор	бесіда
норми	нормам
дисциплина	дисципліни
дисциплина	дисципліна
жанейро	жанейро
маргарет	маргарет
маргарет	маргарита
роберто	роберто
будистки	буддійський
лас	лас
лас	las
джери	джері
джери	джеррі
джери	джері
джери	джеррі
адаптация	адаптація
адаптация	адаптації
периодични	періодична
преместване	трансфер
преместване	перенесення
преместване	пересунути
преместване	хід
преместване	перемістити
преместване	пересування
преместване	переміщення
преместване	руху
преместване	переїзд
преместване	пересування
мостове	мости
мостове	мостів
зали	зал
депресия	депресія
тесалия	фессалія
диска	диск
диска	диск
диска	диску
якоб	якоб
якоб	джейкоб
якоб	яків
якоб	якоб
къса	short
къса	короткий
къса	коротка
къса	скорочено
къса	коротке
къса	короткі
гробище	кладовище
гробище	цвинтар
гробище	кладовище
гробище	цвинтар
предаде	зрадили
предаде	зрадив
обвинен	звинувачував
обвинен	обвинувачений
обвинен	звинуватили
обвинен	звинуватив
получени	отримано
получени	отримані
получени	отриманий
получени	отримали
получени	отримала
изменения	поправки
изменения	зміни
изменения	зміни
цветков	цвєтков
палау	палау
хановер	ганновер
зенит	зеніт
луна	луна
луна	місяця
луна	місяць
луна	мун
луна	місячні
луна	супутник
мадона	мадонна
законодателство	законодавства
законодателство	законодавство
дер	дер
християните	християни
естествена	натуральний
естествена	натуральна
естествена	натуральні
естествена	природний
естествена	природні
бурунди	бурунді
премахване	прибрати
премахване	видалити
премахване	вилучити
премахване	вилучення
премахване	видалення
туркменистан	туркменістану
разширяване	розгортання
разширяване	розширення
разширяване	розширення
разширяване	розгорнути
разширяване	розширити
разширяване	розкрити
растителни	овочі
растителни	овочеві
миньор	шахтар
трудности	складності
трудности	складність
трудности	труднощі
племената	народами
племената	племен
съкратено	скорочена
съкратено	скоротити
хоп	гоп
хоп	hop
хоп	хоп
аргументи	аргументи
аргументи	аргументів
аргументи	аргументом
аргументи	аргумент
лонг	довгий
лонг	хай
лонг	лонг
лонг	long
лонг	довга
лонг	довгі
грийн	грін
грийн	зелене
грийн	зелені
грийн	зелений
парламентарни	парламентська
отбелязани	позначено
отбелязани	позначене
отбелязани	відмічені
отбелязани	позначені
маймуни	мавп
маймуни	мавпи
маймуни	мавпи
маймуни	мавпа
маймуни	monkey
възстановена	відновлено
възстановена	відбудувати
възстановена	відійшов
документални	документальні
постижение	досягнення
постижение	досягнення
мигел	мігель
познания	знань
познания	знання
бутан	бутану
вал	вал
вал	валь
императорът	імператор
пътници	пасажири
пътници	пасажирів
пътници	мандрівники
прекъсва	переривання
прекъсва	перервано
преведени	перекладено
болницата	лікарня
болницата	шпиталь
степени	класи
степени	градуси
степени	градусів
рождество	різдво
рождество	вертеп
рождество	різдво
рождество	новорічний
бруно	бруно
кодекс	кодекс
хана	ганна
хана	ганна
хана	ханна
хана	hanna
защити	захищати
защити	захистити
защити	стараються
защити	захисти
процент	відсотки
процент	відсоток
идентичност	особа
идентичност	особистість
идентичност	профіль
идентичност	ідентичність
установени	встановлено
установени	подальшому
установени	заснований
меч	мечем
меч	меч
цени	ціни
максимум	максимальний
максимум	максимальне
максимум	максимальна
максимум	максимум
неизвестен	невідомий
