les	на
dynamique	динамічний
dynamique	динамічні
dynamique	динамічна
dynamique	динамічне
partenaire	партнер
partenaire	напарник
partenaire	партнерські
ross	рос
ross	росс
boris	борис
branches	філії
branches	гілками
branches	гілки
démission	здалися
démission	звільнився
démission	звільнення
démission	відставку
démission	здача
aragon	арагон
aragon	арагон
assassiné	убитий
assassiné	вбито
alpin	alpine
illustré	illustrated
colin	колін
management	управління
management	менеджмент
management	керівництво
management	керування
consulter	звернутися
consulter	консультація
consulter	зверніться
zéro	zero
zéro	нульовий
zéro	нуль
zéro	нулі
atp	атп
intéressant	цікавий
intéressant	цікаво
intéressant	цікаве
remix	remix
remix	remixes
biais	упередження
fra	фра
fra	укр
identique	однакові
identique	збігається
identique	однаковий
identique	однакові
identique	same
identique	самий
clôture	закриття
clôture	замикання
clôture	закриття
clôture	огорожу
clôture	огорожа
clôture	паркан
cheveux	шерсть
cheveux	волосся
varie	вари
varie	різною
varie	змінюється
fournit	надає
fournit	закладено
fournit	забезпечує
traités	договорах
traités	договори
traités	опрацювати
traités	оброблено
traités	оброблені
respecter	respect
respecter	повага
apparemment	начебто
apparemment	очевидно
apparemment	мабуть
apparemment	виявляється
apparemment	вочевидь
bbc	bbc
trio	тріо
communistes	комуністи
communistes	комуністичний
communistes	комуністична
lourd	heavy
lourd	важкий
lourd	сильний
sérieux	серйозне
sérieux	серйозно
sérieux	серйозні
sérieux	серйозна
sérieux	серйозний
sérieux	серйозно
obligatoire	потрібен
obligatoire	необхідні
obligatoire	необхідне
obligatoire	необхідний
obligatoire	примусово
dordogne	дордонь
fermée	закрита
fermée	закрито
fermée	закриті
fermée	зачинено
moore	мур
reconnue	впізнали
reconnue	підтверджую
reconnue	визнана
reconnue	визнала
reconnue	визнав
reconnue	впізнав
reconnue	визнано
reconnue	визначив
explosion	вибух
explosion	вибухом
explosion	вибух
honoré	заслужений
honoré	заслужений
honoré	поважно
honoré	оноре
augmente	підвищує
augmente	збільшується
augmente	збільшує
augmente	зростає
existait	існував
existait	існували
existait	існувало
esclaves	раб
esclaves	підлеглий
esclaves	раба
esclaves	рабів
esclaves	раби
médecins	лікарям
médecins	лікарів
médecins	лікарі
nathalie	наталі
nathalie	наталі
quentin	кантен
désir	бажання
désir	пристрастю
désir	lust
grégoire	ґреґорі
grégoire	григорій
grégoire	грегорі
grégoire	грегуар
physiques	фізична
physiques	фізичні
physiques	фізичне
culturels	культурний
culturels	культурні
sec	сухий
sec	суха
sec	сухо
sec	сухе
sec	сухі
sec	сек
divisé	розділена
divisé	розділив
indice	index
indice	покажчик
indice	індекс
indice	питання
indice	натяк
indice	підказка
paysans	селяни
complexes	кластерами
complexes	комплекс
complexes	складні
noyau	ядро
noyau	ядра
noyau	ядро
noyau	основний
noyau	core
noyau	ядро
germanique	германські
mené	проводили
mené	провели
santiago	сантьяго
flux	потік
flux	струмок
flux	потік
flux	протікає
flux	тече
flux	потік
flux	течія
courants	течії
sportifs	спортсмени
forts	сильним
forts	сильні
forts	сильною
forts	сильний
forts	сильна
ohio	огайо
familiale	сімейство
familiale	сімейний
familiale	сімейні
familiale	родина
motifs	мотиви
motifs	дичини
lisbonne	лісабон
évidence	очевидно
évidence	очевидне
évidence	банально
évidence	очевидна
fleur	цвітіння
fleur	квітки
fleur	квітка
fleur	fleur
dizaines	десятки
dizaines	десятки
dizaines	десяток
dizaines	десятки
séance	сеанс
séance	сесії
séance	сеансу
séance	сесія
turc	турецька
turc	турецький
turc	турецькою
turc	турецькі
réserves	замовлення
tirer	shoot
tirer	стріляти
tirer	стріляй
tirer	возили
tirer	виразно
tirer	стрільби
tirer	зйомки
tirer	стрільба
navarre	наварра
navarre	navarra
hambourg	гамбург
envoyer	надіслати
envoyer	відправити
envoyer	надсилати
envoyer	відіслати
envoyer	надсилання
morgan	морган
définir	комплект
définir	встановити
définir	набір
définir	встановлено
définir	множина
définir	визначення
définir	вказати
définir	визначати
définir	визначити
oblast	область
micro	мікро
micro	мікрофон
micro	мікрофона
oriental	східних
oriental	східна
oriental	східної
oriental	східні
maría	марія
géant	giant
géant	велетенська
géant	гігант
géant	велетень
consul	консул
logiciels	програмний
logiciels	програми
logiciels	застосунок
paradis	heaven
paradis	небеса
paradis	рай
paradis	небес
paradis	небесне
paradis	рай
paradis	раю
paradis	paradise
ian	яном
ian	ієн
marqués	помічено
édifices	будівлі
édifices	будівель
anjou	анжу
entendre	чуємо
entendre	чути
entendre	почути
entendre	чую
entendre	слух
tempête	шторм
tempête	буря
tempête	буря
abréviations	скорочення
constantin	константін
constantin	костянтин
constantin	костянтин
embouchure	рот
embouchure	рота
bonheur	bonheur
bonheur	щастя
moine	монах
arm	рука
négociations	узгодження
négociations	перемовини
négociations	переговори
négociations	переговори
oliver	олівер
congrégation	прихожан
congrégation	згромадження
conclusion	укладання
conclusion	висновки
nîmes	нім
franck	франк
franck	френк
franck	френку
franck	франк
stockholm	стокгольм
accent	акцент
efficacité	ефективність
efficacité	ефективність
efficacité	результативність
efficacité	віддача
cuivre	міді
cuivre	мідь
cuivre	латунь
per	пер
concile	синод
cents	копійок
ferrari	феррарі
ferrari	ferrari
considérés	вважається
considérés	вважаються
considérés	вважають
considérés	вважалося
apostolique	апостольська
grosse	великі
grosse	велике
grosse	велика
grosse	великий
grosse	біг
grosse	grosse
viande	meat
viande	ковбасу
indiqué	вказали
communications	комунікацій
romancier	письменник
probable	можливий
probable	ймовірний
ken	кен
escalier	сходи
escalier	сходи
diable	диявол
diable	біс
diable	diable
argentin	аргентинець
argentin	аргентинський
argentin	аргентинське
argentin	аргентини
récupérer	отримати
récupérer	отримання
récupérer	відновлення
récupérer	відновити
récupérer	претендувати
herbert	герберт
berne	берн
roberto	роберто
chante	співають
chante	співай
chante	співаю
chante	співає
jerry	джері
jerry	джеррі
talent	талант
invités	гості
invités	гостя
invités	гість
invités	guest
invités	гостем
natation	плавати
natation	плавання
apprendre	навчання
apprendre	дізнатися
apprendre	вчити
apprendre	вчитись
apprendre	навчитися
sols	ґрунту
sols	ґрунт
sols	земля
sols	поверхи
sols	поверхів
sols	виноробстві
détruire	розірвання
détruire	знищення
détruire	знищить
détruire	знищити
ardenne	арденни
castille	кастилія
client	замовник
client	клієнт
client	клієнта
client	клієнт
syndrome	синдром
restes	залишається
restes	залишки
restes	залишки
restes	крихти
prêtres	священики
alcool	алкоголю
alcool	алкоголь
alcool	спирт
elena	олена
elena	елена
elena	олена
passages	міграційних
passages	коридорів
passages	проходів
centaine	сотня
centaine	сотню
centaine	сто
centaine	сотні
inspiration	натхнення
retiré	вилучено
retiré	видалили
retiré	вилучені
retiré	видалено
sombre	темні
sombre	темна
sombre	темний
sombre	темне
sombre	темно
lourds	heavy
lourds	важкий
lourds	сильний
habituellement	зазвичай
habituellement	зазвичай
vainqueurs	переможці
nécessite	потребує
nécessite	вимагає
nécessite	вимагати
coordonnées	координати
dead	помер
dead	померла
dead	мертвий
dead	dead
racine	root
racine	корінь
racine	коріння
racine	расін
fidèle	вірний
fidèle	вірним
fidèle	вірний
lecteurs	читачам
lecteurs	читачі
roux	руда
roux	ру
roux	червона
roux	ред
roux	червоний
roux	червоне
roux	червоні
roux	джинджер
illustration	ілюстрація
illustration	ілюстрації
intégrer	інтегрувати
intégrer	інтеграція
écologie	екологія
spécialistes	фахівці
ajouté	додано
ajouté	додані
ultime	ultimate
pseudo	гасла
pseudo	користувача
pseudo	користувач
pseudo	псевдонім
pseudo	прізвисько
pseudo	псевдо
constructions	конструкцій
variations	варіації
variations	варіанти
variations	варіант
variations	варіація
descente	спуск
remplacée	замінено
remplacée	замінили
remplacée	замінила
magasin	крамниця
magasin	магазин
magasin	зберігати
magasin	магазин
landes	ланд
neuve	ньюфаундленд
punk	панк
sucre	сукре
sucre	цукор
manifestation	протест
manifestation	продемонструвати
manifestation	демонстрація
manifestation	демонстрацію
installée	встановлені
installée	встановлено
installée	встановлений
gold	золота
gold	gold
gold	золоті
gold	золото
cite	cite
cite	цитати
cite	цитата
cite	цитування
symphonie	симфонічний
symphonie	симфонія
vêtements	одяг
vêtements	одяг
adulte	дорослих
adulte	доросла
adulte	дорослі
adulte	доросле
adulte	дорослий
adulte	дорослі
explication	пояснення
différences	відмінностей
différences	відмінності
biographique	біографічний
vendus	продано
trad	trad
considérer	розглянемо
considérer	вважайте
variante	варіант
variante	варіант
variante	варіація
redirection	перенаправлення
redirection	перенаправлення
tomber	падає
tomber	падав
tomber	falling
tomber	падати
tomber	осінь
tomber	fall
tomber	падіння
roches	камені
roches	скелі
roches	астероїди
roches	каміння
roches	скелях
stone	камінь
stone	stone
stone	стоун
entité	сутності
entité	сутність
aérien	повітряна
aérien	air
aérien	повітряна
aérien	повітря
duchesse	герцогиня
abraham	авраам
abraham	абрахам
couvert	розібралися
couvert	покрита
précédemment	раніше
délégué	спрямовано
délégué	доручити
délégué	делегат
délégué	уповноваженого
cahiers	cahiers
logement	проживання
phases	етапів
phases	фази
tribus	народами
tribus	племен
vraie	реал
vraie	справжня
vraie	справжні
vraie	реальний
vraie	справжній
vraie	істина
vraie	правда
astronome	астроном
graveur	engraver
graveur	пальник
contemporains	сучасна
contemporains	contemporary
contemporains	сучасне
régionaux	районної
régionaux	обласний
régionaux	регіональні
régionaux	регіональний
wikimedia	wikimedia
battant	польоту
battant	бити
carter	картер
francfort	франкфурт
flèche	стрілок
flèche	стріла
flèche	стрілка
#ffffff	#ffffff
experts	експерти
experts	експертів
attentat	наступ
attentat	напад
attentat	атака
attentat	атаки
attentat	бомбардування
arles	арль
colorado	колорадо
feuille	лист
feuille	листок
feuille	leaf
feuille	аркуш
difficiles	hard
difficiles	тяжко
difficiles	важкий
difficiles	складна
difficiles	важка
difficiles	жорсткий
difficiles	важко
difficiles	складно
difficiles	складне
coupes	чашки
coupes	склянки
coupes	cups
coupes	чашок
douce	солодка
douce	солодкі
douce	солодкий
douce	ніжний
douce	soft
douce	ніжні
remarquables	надзвичайно
remarquables	визначні
remarquables	видатним
contraint	примусово
contraint	змусили
contraint	вимушена
dep	деп
michigan	michigan
descendants	нащадки
khan	хан
indre	ендр
quasiment	майже
quasiment	практично
quasiment	практично
finlandais	фінська
finlandais	фіни
intervenir	втрутитися
enfer	hell
enfer	пекло
enfer	чорти
districts	райони
inutile	непотрібні
inutile	непотрібне
inutile	зайвим
déchets	відходи
déchets	переводити
déchets	відходів
comique	комік
comique	comic
comique	комікс
comique	комедія
comique	комедії
bell	дзвінка
bell	bell
bell	белл
bell	дзвін
bell	дзвінок
doté	наділені
manuscrits	грамоти
manuscrits	рукопис
manuscrits	рукописи
matières	матеріали
atlanta	атланти
essence	бензиновий
essence	суть
essence	сутність
essence	бензин
séminaire	семінарії
séminaire	семінар
administratives	адміністративні
administratives	адміністративний
administratives	адміністративне
vancouver	ванкувер
orthographe	правопису
orthographe	правопис
orthographe	чари
orthographe	пишеться
orthographe	закляття
lucas	лукас
biologie	біологія
biologie	біології
massachusetts	массачусетс
essayer	спробувати
essayer	try
essayer	спробуйте
essayer	спроби
essayer	намагаючись
marchés	ринки
marchés	ринків
cellule	клітинка
cellule	комірки
cellule	комірку
cellule	клітини
cellule	комірка
fou	божевільний
fou	аншлаг
fou	божевільна
fou	шалено
fou	шалені
fou	скажений
fou	шалений
fou	божевільна
fou	скажений
fou	mad
fou	скажені
accepter	згодна
accepter	прийняттям
accepter	прийняти
accepter	прийміть
accepter	приймаємо
accepter	погодитися
accepter	приймаю
heinrich	генріх
coréen	корейська
électorale	колегія
électorale	виборчий
destinés	вибрала
destinés	обрана
destinés	судилося
courage	мужність
courage	сміливість
moulins	вітряки
moulins	міллс
moulins	мулен
humour	гумор
humour	гумор
banques	береги
banques	банків
banques	банки
banques	банківської
banques	банк
nommés	названий
nommés	назвали
nommés	названо
nommés	призначив
justement	саме
battre	били
battre	біт
battre	побили
battre	бити
clavier	клавіатуру
clavier	клавіатура
clavier	клавіатури
norvégien	норвезька
cologne	кельн
positif	позитивне
positif	позитивні
positif	позитивний
positif	позитивно
positif	позитив
positif	спрацьовування
minnesota	міннесота
compléter	доповнення
plume	пера
plume	перо
plume	перо
plume	ручка
plume	перо
alimentaire	харчування
alimentaire	їжа
démarche	підхід
démarche	ходьба
paysages	пейзажів
paysages	пейзажі
paysages	ландшафт
paysages	краєвид
paysages	пейзаж
paysages	ландшафтний
barry	баррі
kansas	канзасі
kansas	канзас
grève	страйк
marchandises	товари
marchandises	перевезення
marchandises	вантажний
marchandises	засоби
marchandises	товар
qualités	якостями
fichiers	файли
fichiers	файлів
patrice	патріс
pratiquement	майже
pratiquement	практично
pratiquement	практично
disparue	зник
quatorze	чотирнадцять
visibles	видима
visibles	видимий
visibles	видно
visibles	видимі
arménie	вірменії
arménie	вірменія
norman	норман
tirant	синдромом
tirant	локшину
allier	альє
xviie	xviie
xviie	сімнадцята
leipzig	лейпциг
dites	say
dites	скажуть
dites	кажу
dites	сказати
dites	кажеш
fernand	фернан
bonaparte	бонапарт
promouvoir	рекламувати
promouvoir	просувати
promouvoir	розповсюдити
promouvoir	пропагують
observations	спостереження
observations	спостережень
observations	коментарях
observations	коментарів
observations	коментарі
rural	сільське
rural	сільська
codes	коди
codes	кодів
warner	warner
récente	недавні
récente	нещодавні
malade	зле
malade	хворий
malade	хворим
malade	хворі
malade	хвора
malade	хворий
malade	захворіла
arena	арена
imprimerie	друку
imprimerie	друк
évaluer	оцінити
évaluer	оцінити
évaluer	обчислити
voulu	хотів
voulu	захотіли
voulu	хотіли
voulu	хотіла
réduite	зведена
perspective	prospect
perspective	outlook
perspective	перспективу
perspective	перспектива
perspective	перспективи
garçons	хлопчики
edgar	едгар
doctrine	доктрина
walt	уолт
militant	активіст
tourner	хід
tourner	черга
tourner	повернути
tourner	обертання
tourner	обертати
tourner	обернути
tourner	повернути
tourner	лічильника
impérial	імператорський
impérial	імперський
impérial	imperial
sultan	султан
abandonne	відмовитися
liban	лівану
liban	ліван
calédonie	каледонія
routier	дорожні
routier	дорога
hermann	герман
hermann	герман
sociologie	соціологія
messages	повідомлення
messages	повідомлень
ballet	балет
accusé	обвинувачений
accusé	звинуватили
accusé	звинуватив
accusé	відповідач
ernst	ернст
connait	знає
effort	зусилля
affecté	призначена
affecté	оргкомітет
affecté	призначені
affecté	задіяні
affecté	ураження
stuart	стюарт
implique	штрафу
jette	кидає
index	index
index	покажчик
index	індекс
index	індекси
entend	дізнається
veulent	вимагаємо
veulent	хочу
veulent	хочеш
téléphone	телефон
téléphone	телефон
téléphone	телефоном
documentation	документація
enregistre	записати
enregistre	записувати
enregistre	рекорд
enregistre	запис
bouche	губи
bouche	губами
bouche	рот
bouche	рота
bouche	роті
bouche	рот
bouche	устами
queen	цариці
queen	королева
queen	queen
queen	краля
queen	цариця
hiérarchie	ієрархія
lyonnais	ліон
lyonnais	лайонс
blessure	травми
blessure	ушкоджень
blessure	ушкодження
blessure	травм
blessure	рана
équateur	екватор
équateur	еквадор
fine	файно
fine	добре
bourgeois	буржуа
statues	статуї
anneau	кільце
anneau	перстень
anneau	каблучка
anneau	кільцева
chambres	спальні
chambres	кімнат
chambres	кімнати
chambres	кімната
chambres	кімнату
youtube	youtube
xii	xii
pire	найгірші
pire	найгірше
pire	найгірша
pire	найстрашніше
pire	гірше
pire	гірші
onde	хвиля
retourner	повернутися
retourner	повернення
abc	abc
exposé	відкритий
définie	визначений
définie	визначена
définie	визначені
définie	визначено
définie	визначається
masque	masque
masque	маску
masque	маска
combattre	combat
combattre	бійця
combattre	комбат
combattre	бойове
combattre	бій
combattre	бійка
combattre	fight
ouvrier	робітник
ouvrier	працівник
gloire	славу
gloire	слави
gloire	славу
gloire	слава
ressemble	схожа
ressemble	нагадує
ressemble	схожий
basses	низький
basses	низька
basses	low
archive	архівувати
archive	архів
protégé	захищений
protégé	захищена
protégé	захищено
tâche	задачу
tâche	завдання
tâche	задачі
monter	гора
monter	маунт
monter	монтувати
monter	монтування
fidèles	вірний
fidèles	вірний
fidèles	вірним
causes	причинами
causes	причини
papillon	метелик
papillon	господиня
papillon	міль
comparaison	порівняння
comparaison	порівняння
comparaison	порівняти
comparaison	порівнювати
comparaison	порівняйте
panneaux	панелях
panneaux	панелі
panneaux	панелей
panneaux	знаки
panneaux	написи
préparer	підготовка
préparer	підготувати
vendée	вандея
illustre	наочно
automatiquement	автоматично
accepté	згідний
accepté	домовилися
accepté	домовились
accepté	погодився
accepté	прийнято
accepté	прийняті
accepté	прийняли
accepté	прийнятий
pousse	push
pousse	передачі
pousse	росте
pousse	зростати
pousse	зростає
luigi	луїджі
mondiaux	глобальний
mondiaux	global
mondiaux	загальні
grant	грант
grant	надати
globe	глобус
procureur	прокурор
procureur	прокурора
ardennes	арденни
médicale	медичних
médicale	медичний
médicale	medical
médicale	медична
médicale	медичні
atlas	atlas
atlas	атлас
atlas	атлант
génétique	генетичний
génétique	генетика
ballon	кулі
ballon	кулька
ballon	бал
endroits	місць
endroits	місця
endroits	місцини
choc	шок
ondes	хвилі
ondes	хвилями
gérer	керування
gérer	керувати
gérer	керування
romantique	романтика
romantique	романтик
romantique	романтична
romantique	романтичний
romantique	романтичні
frappe	страйк
frappe	hits
philippines	філіппіни
quotidienne	щоденне
quotidienne	щоденного
quotidienne	щоденна
quotidienne	everyday
quotidienne	щоденне
quotidienne	щоденно
quotidienne	щодня
quotidienne	щоденні
islamique	ісламський
entouré	оточують
entouré	оточили
anonyme	анонімний
anonyme	наркомани
applique	стосується
applique	застосовує
applique	застосовується
assurance	страхування
audience	аудиторію
audience	аудиторія
audience	аудиторії
audience	глядачі
audience	слух
phil	філ
helsinki	гельсінкі
manager	керівник
manager	менеджер
espère	надії
espère	надія
espère	надіюсь
lawrence	лоуренс
unesco	юнеско
littoral	приморська
littoral	берегова
danny	данні
danny	денні
module	модуль
enterré	похований
enterré	поховані
bonus	бонус
bonus	бонуси
théories	теорія
théories	теорії
hot	гаряча
hot	hot
hot	гарячий
hot	гаряче
hot	гарячі
éliminatoires	плей
disant	мовляв
disant	кажу
disant	кажеш
diversité	різноманітність
diversité	diversity
diversité	різноманітності
diversité	різноманіття
rocher	боулдер
rocher	роше
garnison	гарнізон
résoudre	вирішують
résoudre	вирішити
résoudre	вирішити
résoudre	розбирання
résistant	стійкі
résistant	опору
résistant	опір
islande	ісландія
islande	ісландії
janeiro	жанейро
macédoine	македонія
macédoine	македонії
sculptures	скульптура
sculptures	скульптури
investissement	інвестувати
investissement	інвестування
investissement	інвестиції
investissement	інвестицій
investissement	інвестиції
investissement	вкладень
incident	інцидент
incident	дтп
chêne	дуб
transformé	перетворились
concerto	концерт
adversaires	опонентами
adversaires	суперників
adversaires	суперники
privés	приватні
privés	приватна
privés	особисте
privés	приватний
compagnon	негатив
compagnon	компаньйона
compagnon	супутником
chroniques	літопис
chroniques	хроніка
chroniques	хронічне
chroniques	chroniques
chroniques	хроніки
tue	вбиває
tue	припинення
tue	вбити
tue	kill
paolo	паоло
radical	ключ
radical	радикальні
radical	радикальна
partenariat	партнерства
partenariat	партнерство
entrées	записів
entrées	пункти
entrées	записи
entrées	елементи
stratégique	стратегічний
stratégique	стратегічного
stratégique	стратегічна
réfugiés	біженців
réfugiés	біженців
berger	бергер
berger	вівчарка
berger	пастир
cache	кеш
cache	кешу
cache	сховати
cache	приховати
cache	ховати
cache	ховає
cache	приховує
égale	дорівнює
égale	рівне
égale	рівний
égale	дорівнює
œufs	яйця
œufs	яєчка
œufs	яйце
tentatives	спробувала
tentatives	спробував
tentatives	замах
tentatives	спроб
tentatives	спроби
emma	емма
blanches	білий
blanches	біла
blanches	біле
blanches	білі
blanches	вайт
miles	кілометрів
demandes	додатки
demandes	програми
demandes	запити
demandes	запитів
demandes	запит
distinguer	відрізняти
distinguer	відрізнити
distinguer	судження
doublé	виросло
doublé	вдвічі
boxe	бокс
pair	вузол
pair	декларацій
pair	пара
pair	пари
industriels	промислові
industriels	промислова
industriels	промисловий
tarn	тарн
compagnons	сподвижників
challenge	виклик
adolphe	адольф
adolphe	адольф
adolphe	адольф
serpent	змія
serpent	змії
serpent	serpent
chimiques	хімічна
chimiques	хімічні
chimiques	хімічний
chimiques	хімікатів
jeudi	четвер
livret	буклет
livret	лібрето
média	медіа
média	носії
média	носій
média	мультимедіа
média	змі
noires	чорні
noires	чорне
noires	чорна
noires	чорний
georg	георг
amont	течії
individuelle	окремо
individuelle	відокремленим
individuelle	окремих
individuelle	індивідуальна
individuelle	індивідуальні
individuelle	індивідуальне
individuelle	окремі
individuelle	індивідуальний
parker	паркер
métropolitaine	metropolitan
isaac	ісаак
foyer	камін
comtes	становитиме
comtes	рахує
comtes	comtes
invite	запитати
invite	запитувати
invite	запрошую
invite	запросити
invite	запрошення
invite	запрошує
invite	запрошення
anges	янголи
anges	angels
anges	ангели
anges	янгол
anges	ангел
rencontrer	знайомство
rencontrer	зустрічаються
étang	ставок
étang	понд
étang	етан
attente	очікування
attente	чекаю
virginia	вірджинія
restant	залишилося
restant	залишилось
restant	лишилось
rassemble	збирає
symboles	символів
symboles	символи
symboles	символ
vols	перельоти
vols	рейси
vols	рейсів
voûte	арка
murray	мюррей
méridionale	південна
méridionale	південний
racines	root
racines	корінь
racines	коріння
houston	houston
accueilli	поповнився
accueilli	пройшла
fréquente	часті
équipé	придатний
équipé	обладнаний
feux	лампи
feux	ламп
parfait	perfect
parfait	ідеально
parfait	ідеальні
parfait	ідеальне
parfait	ідеальна
parfait	досконало
roumain	румунська
affluents	приток
mali	малий
mali	малі
repos	відпочинок
gardes	гвардійська
gardes	охорона
gardes	охоронці
gardes	охорони
gardes	охорона
gardes	гвардія
gand	гент
évolué	походять
romane	романський
romane	romane
vents	вітри
vents	вітер
rap	реп
circulaire	круговий
circulaire	кругова
circulaire	круглий
circulaire	кругла
vive	vive
fribourg	фрайбург
décennies	грунту
assistance	допомогу
assistance	допомоги
assistance	підтримка
assistance	підтримую
assistance	підтримати
uruguay	уругвай
esthétique	естетика
esthétique	естетична
suzanne	сюзанна
coloniale	колоніальна
adams	адамс
permanente	постійний
wayne	вейн
malte	мальта
spider	павук
ahmed	ахмед
anton	антон
spéciaux	особливі
spéciaux	спеціальні
spéciaux	особливий
spéciaux	спеціальний
spéciaux	особливі
spéciaux	особливе
spéciaux	спеціальні
spéciaux	особлива
citation	цитати
citation	цитата
citation	цитування
citation	цитату
citation	лапки
citation	цитата
citation	цитування
républicains	республіканська
républicains	республіканці
indiens	індіанці
indiens	індійська
indiens	індійський
gallery	галерея
gallery	галерею
gallery	галереї
gallery	gallery
appliquer	застосувати
appliquer	боронити
traditionnellement	традиційно
tournant	повернули
tournant	здавати
âges	віці
âges	вік
âges	ера
âges	доба
âges	віки
offrir	пропозиція
offrir	пропозиція
offrir	пропонуємо
gridcolor	gridcolor
tests	перевірки
tests	тести
tests	тестування
tests	випробування
neutralité	нейтралітет
neutralité	нейтральний
neutralité	нейтральна
sépare	відділяє
sépare	відрізняє
suisses	швейцарський
suisses	швейцарська
bière	пиво
faibles	слабка
faibles	слабкий
faibles	низький
faibles	низька
faibles	low
arnold	арнольд
élue	обраний
élue	обрання
julia	юлія
julia	джулія
industries	industries
industries	галузі
industries	індустрії
destin	доля
destin	доля
destin	долі
destin	долю
angel	янгол
angel	ангел
précédentes	попереднє
précédentes	попередні
précédentes	попередній
précédentes	попередня
archéologiques	археологічний
invention	винахід
ottawa	оттава
podium	подіум
professeurs	професорів
professeurs	учителі
professeurs	вчителів
professeurs	вчителі
professeurs	факультету
professeurs	факультет
emplois	працевлаштування
emplois	завдання
emplois	задачі
emplois	джобс
occupée	зайнята
occupée	зайнятість
occupée	зайнятий
occupée	зайнято
occupée	зайнятого
occupée	зайняте
occupée	зайнято
confusion	плутанини
confusion	бентежить
confusion	тлумачення
paroisses	парафій
clergé	диякони
clergé	духовенство
clergé	священики
spécialement	спеціально
spécialement	конкретно
spécialement	спеціально
spécialement	особливо
mosquée	мечеть
personnellement	особисто
étrange	дивний
étrange	дивна
étrange	дивним
étrange	дивно
étrange	дивні
étrange	дивний
étrange	дивна
étrange	дивне
étrange	дивно
étrange	одд
étrange	дивно
étrange	дивним
étrange	надзвичайне
crimes	злочини
éteint	вимерли
éteint	вимер
autrichienne	австрійська
autrichienne	австрійський
nobles	благородний
nobles	благородні
exprimer	express
exprimer	експрес
exprimer	висловлюють
exprimer	вираження
vendre	продати
vendre	продавати
vendre	продаж
maintenance	обслуговування
maintenance	супровід
vicomte	віконт
vicomte	віконт
session	сеанс
session	сесії
session	сеансу
session	сесія
marshall	маршалл
marshall	маршал
sorbonne	сорбонна
lang	ленг
vallées	долини
indienne	індійська
indienne	індійський
inc	inc
just	просто
just	щойно
alentours	місцевість
inauguration	інавгурація
contrôler	контроль
contrôler	контрольна
contrôler	керування
contrôler	керування
pietro	pietro
chœurs	приспів
chœurs	шевченка
chœurs	хор
colons	колоністів
colons	settlers
brésilienne	бразильська
arsenal	арсенал
adrien	адрієн
adrien	адріан
larry	ларрі
larry	ларі
larry	лері
spéciales	особливі
spéciales	спеціальні
spéciales	особливий
spéciales	спеціальний
spéciales	особливі
spéciales	особливе
spéciales	спеціальні
spéciales	особлива
récentes	недавні
récentes	нещодавні
policiers	поліцейських
policiers	поліція
armement	зброя
armement	зброю
armement	зброєю
exprime	виражає
ailier	крилом
ailier	крило
off	off
off	вимкнено
marion	маріон
robe	сукня
golf	гольф
baker	бейкер
baker	пекар
normalement	зазвичай
jay	джей
mystère	mystery
mystère	таємниця
mystère	загадка
mystère	таїнства
mystère	mystère
stewart	стюарт
phénomènes	явище
phénomènes	явища
sint	сінт
similaires	схожі
similaires	подібні
similaires	подібна
similaires	подібний
sage	мудра
sage	мудрі
sage	мудрий
sage	розумно
sage	мудрим
sage	sage
vaisseaux	кораблів
vaisseaux	кораблі
vaisseaux	посудин
béton	бетонні
béton	бетон
lions	леви
idéal	ідеал
lionel	лайонел
particules	частки
particules	частинок
particules	частинки
particules	частка
particules	частинки
particules	частинка
écurie	стабільна
écurie	стійкий
baby	немовля
baby	малятко
baby	дитина
soprano	сопрано
kennedy	кеннеді
harris	гарріс
harris	харріс
shakespeare	шекспір
masters	магістри
refusé	відмовлено
refusé	заборонено
refusé	відкинуто
refusé	відмовив
refusé	відхилено
refusé	випускають
refusé	відмовились
refusé	відмовилися
refusé	відхилено
refusé	відхилити
refusé	відмовився
refusé	відмовилися
refusé	відмовив
refusé	відмовлено
coureurs	вершники
coureurs	бігунів
extraits	витягнути
extraits	екстракт
rencontré	зустрілись
rencontré	зустрілися
rencontré	зустріли
rencontré	натрапив
rencontré	зіткнувся
cadet	кадет
triomphe	тріумф
tribune	трибун
tribune	трибуна
reconnaît	визначить
reconnaît	визнають
hip	hip
hip	хіп
lightgrey	lightgrey
down	вниз
down	down
down	униз
down	даун
pau	пау
mineurs	шахтарів
dei	dei
commis	службовець
commis	вчинив
commis	скоїв
faciliter	сприяти
aval	аваль
montrant	показ
physicien	лікар
physicien	фізик
immense	величезна
immense	величезний
immense	величезні
bobby	боббі
opposant	суперник
dangereux	небезпечні
dangereux	небезпечна
dangereux	небезпечний
dangereux	небезпечно
dangereux	небезпечні
dangereux	небезпечне
modes	режими
utilité	утиліта
adoption	усиновлення
adoption	прийняття
lignée	lineage
robinson	робінсон
usines	фабрики
usines	заводів
panneau	підписати
panneau	знак
panneau	панель
pomme	яблуко
pomme	apple
pomme	яблучко
inscriptions	написів
inscriptions	текстами
inscriptions	реєстрації
messieurs	панове
nil	суху
nil	nil
nil	ніла
rosa	роза
rosa	роса
rosa	rosa
bologne	болонья
seed	насіння
seed	потомство
justification	порадившись
justification	rationale
saga	saga
salvador	сальвадор
reconnaître	підтвердити
reconnaître	впізнав
reconnaître	впізнала
reconnaître	впізнати
reconnaître	визнає
reconnaître	впізнали
