پُف	puff
تڑپ	niepokój
تڑپ	lęk
تڑپ	poruszenie
تڑپ	pobudzenie
تڑپ	skok
تڑپانا	męki
تڑپانا	tortury
تڑپانا	tortur
تڑپڑی	poruszenie
تڑپڑی	pobudzenie
تڑپڑی	niepokój
تڑپن	lęki
تڑپن	niepokoju
تڑپن	niepokój
تڑپن	lęk
تڑپن	poruszenie
تڑپن	pobudzenie
تڑخنا	podział
تڑخنا	podziel
تڑخنا	split
تڑخنا	pęknięcie
تڑخنا	crack
تڑس	hiena
تڑک	żółtka
تڑک	pęknięcie
تڑک	crack
تڑک	szczelinę
تڑک	podział
تڑک	podziel
تڑک	split
تڑکا	świt
تڑکا	świtem
تڑکا	świt
تڑکا	dawn
تڑکنا	pęknięcie
تڑکنا	crack
تڑنگا	wysoka
تڑنگا	wysoki
تڑنگا	wysokie
تڑی	utrata
تڑی	strata
تڑی	straty
تڑی	blef
تڑی	zagrożenia
تڑی	zagrożenie
تڑی	groźba
تڑی	groźby
تڑی	zniszczenia
تڑی	uszkodzenie
تڑی	szkody
تڑی	uszkodzenia
تڑی	nękanie
تزاحُم	wyparcia
تزارید	zmarszczki
تزایُد	zwiększenie
تزایُد	wzrost
تُزک	przepychu
تُزک	dziennik
تُزک	pamiętniku
تُزک	pamiętnik
تُزک	układ
تُزک	systemu
تُزک	system
تُزک	systemowe
تُزک	regulacje
تُزک	regulacja
تُزک	rozporządzenie
تُزک	rozporządzenia
تُزک	regulamin
تُزک	układ
تُزک	porozumienie
تزکیہ	oczyszczenie
تزکیہ	oczyszczania
تزکیہ	oczyszczanie
تزلزل	poruszenie
تزلزل	zaburzenie
تزلزل	niejasności
تزلزل	zamęt
تزلزل	zamieszanie
تزلزل	zakłopotanie
تزلزل	trzęsienie
تزلزل	niepewności
تزلزل	niepewność
تزلزل	poruszenie
تزلزل	pobudzenie
تزوُّج	ślub
تزوُّج	wesele
تزوُّج	weselny
تزویج	sprzęgu
تزویر	podstęp
تزویر	oszukiwanie
تزویر	oszustwo
تزویر	oszustwa
تزویر	oszustwo
تزویر	oszustwa
تزہُّد	abstynencji
تزہُّد	kult
تزئین	dekoracje
تزئین	dekoracja
تزئین	dekoracji
تزئین	dekoracje
تزئین	dekoracja
تزئین	dekoracji
تِس	które
تِس	która
تِس	który
تِس	tym
تِس	że
تُس	speck
تُس	cząsteczki
تُس	cząstki
تُس	cząstek
تُس	cząstka
تُس	fleck
تُس	łuskę
تُسار	mróz
تُسار	frost
تُسار	mgła
تُسار	mgły
تُسار	lód
تُسار	ice
تُسار	lodu
تُسار	mgła
تُسار	mgły
تُسار	rosy
تُسار	rosa
تُسار	chciwość
تُسار	chciwości
تُسار	żądza
تُسار	śnieg
تُسار	śnieżka
تُسار	śniegu
تسافل	zejście
تِسالا	triennale
تسامُح	błąd
تسامُح	pomyłka
تسامُح	nadzór
تسامُح	nadzoru
تسامُح	pominięcie
تسامُح	zaniechania
تسامُح	pominięcia
تسامُح	błąd
تساوی	równości
تساوی	równość
تساوی	podobieństwo
تساوی	podobieństwa
تساہُل	opieszałość
تساہُل	apatia
تساہُل	lenistwo
تسبیب	przyczynowości
تسبیح	różaniec
تستیر	ukrywanie
تستیر	tajemnicy
تسجیل	umieszczanie
تسجیل	rejestracja
تسجیل	rejestracji
تسحیق	szlifowania
تسخُّر	kpiny
تسخُّر	odparciu
تسخیر	złapanie
تسخیر	odparciu
تسخیر	atrakcyjne
تسدید	umocnienie
تسدید	wzmocnienie
تسدید	wzmacnianie
تسدید	korygowania
تسرُّف	erozji
تسطیر	pisanie
تسطیر	pisać
تسطیر	pismo
تِسعہ	dziewięciu
تِسعہ	nine
تِسعہ	dziewięć
تِسعی	dziewiąty
تِسعی	ninth
تِسعی	dziewiąta
تِسعین	dziewięćdziesiąt
تسفُّل	pogorszenie
تسفُّل	upadek
تسفُّل	jesień
تسفُّل	odrzucić
تسفُّل	spadek
تسکین	łatwością
تسکین	łatwość
تسکین	komfort
تسکین	wygodę
تسکین	wygody
تسکین	pocieszenia
تسکین	pocieszenie
تسکین	wypoczynek
تسکین	odpoczynek
تسکین	łatwością
تسکین	łatwość
تسکین	komfort
تسکین	wygodę
تسکین	wygody
تسکین	pocieszenia
تسکین	pocieszenie
تسکین	wypoczynek
تسکین	odpoczynek
تسکین	satysfakcji
تسکین	zadowolenia
تسکین	zadowolenie
تسکین	satysfakcję
تسلسُل	płynące
تسلسُل	kontynuacja
تسلسُل	kontynuacji
تسلسُل	sekwencja
تسلسُل	ciąg
تسلسُل	kolejność
تسلسُل	szeregi
تسلسُل	serie
تسلسُل	series
تسلسُل	seria
تسلسُل	serii
تسلسُل	dziedziczenia
تسلُّط	sway
تسلُّط	dominacji
تسلّی	zapewnienia
تسلّی	komfort
تسلّی	wygodę
تسلّی	wygody
تسلّی	pocieszenia
تسلّی	pocieszenie
تسلّی	zadowolenie
تسلّی	pociechy
تسلّی	satysfakcji
تسلّی	zadowolenia
تسلّی	zadowolenie
تسلّی	satysfakcję
تسلیم	powitanie
تسلیم	komplement
تسلیم	hołd
تسلیم	powitanie
تسلیم	komplement
تسلیم	hołd
تسلیمات	pozdrawiam
تسلیمات	pozdrowienia
تسمیہ	nazewnictwa
تسوید	rysunek
تسوید	skecz
تسوید	szkic
تسوید	pisanie
تسوید	pisać
تسوید	pismo
تسوید	plan
تسویف	opóźnienia
تسویف	opóźnienie
تسویق	obsesje
تسویق	obsesji
تسویق	obsesję
تسویق	obsesja
تسویق	przymus
تسویل	uwodzenie
تسویل	mylące
تسویل	błagać
تسویل	podstęp
تسویل	oszukiwanie
تسویل	oszustwo
تسویل	oszustwa
تسویل	pyta
تسوِیہ	dostosowanie
تسوِیہ	dostosowania
تسوِیہ	regulacja
تسوِیہ	układ
تسوِیہ	porozumienie
تسہیم	podzielenie
تسیُّر	zwiedzanie
تسیُّر	tour
تسیُّر	wycieczka
تسیُّر	wędrówki
تسییح	topienia
تسییح	rozpuszczenie
تسییر	wygnanie
تشابُہ	podobieństwo
تشاغُب	propaganda
تشاغُب	propagandy
تشبُّہ	emulacji
تشبُّہ	podobieństwo
تشبیہہ	porównania
تشبیہہ	porównywanie
تشبیہہ	porównanie
تشبیہہ	porównania
تشبیہہ	porównywanie
تشبیہہ	porównanie
تشتُّت	niejasności
تشتُّت	zamęt
تشتُّت	zamieszanie
تشتُّت	zakłopotanie
تشتُّت	zaburzenie
تشتری	spodek
تشجیر	plantacji
تشخُّص	identyfikacja
تشخُّص	identyfikacji
تشخُّص	osobowość
تشخُّص	osobowości
تشخُّص	tożsamości
تشخُّص	tożsamość
تشخُّص	dyskryminacja
تشخُّص	dyskryminacji
تشخُّص	dyskryminację
تشخیص	ocena
تشخیص	oceny
تشخیص	określenie
تشخیص	oznaczenie
تشخیص	ustalenie
تشخیص	oznaczanie
تشخیص	określanie
تشخیص	rozpoznanie
تشخیص	diagnoza
تشخیص	diagnostyka
تشخیص	diagnozy
تشخیص	ocena
تشخیص	oceny
تشخیص	ocena
تشخیص	określenie
تشخیص	oznaczenie
تشخیص	ustalenie
تشخیص	oznaczanie
تشخیص	określanie
تشخیص	rozpoznanie
تشخیص	diagnoza
تشخیص	diagnostyka
تشخیص	diagnozy
تشدُّد	ucisku
تشدُّد	natężenie
تشدُّد	intensywności
تشدُّد	intensywność
تشدُّد	nasilenie
تشدُّد	siły
تشدُّد	siła
تشدُّد	force
تشدُّد	przemoc
تشدُّد	przemocy
تشرُّب	absorpcji
تشرُّب	wchłanianie
تشرُّف	honoru
تشرُّف	zaszczyt
تشرُّف	honor
تشریح	detale
تشریح	szczegóły
تشریح	komentarz
تشریح	wyjaśnienie
تشریح	wyjaśnienia
تشریح	ekspozycja
تشریح	exposition
تشریح	egzegeza
تشریح	detale
تشریح	szczegóły
تشریح	komentarz
تشریح	wyjaśnienie
تشریح	wyjaśnienia
تشریح	ekspozycja
تشریح	exposition
تشریحی	szczegółowy
تشریحی	szczegółowe
تشریحی	anatomiczne
تشریحی	wyjaśniające
تشریع	szariatu
تشعُّب	rozgałęzienia
تشعُّب	ugrupowania
تشعیث	niejasności
تشعیث	zamęt
تشعیث	zamieszanie
تشعیث	zakłopotanie
تشعیث	dyspersji
تشعیث	dyfuzji
تشفُّع	wstawiennictwa
تشفُّع	rekomendacje
تشفُّع	zalecenie
تشفُّع	zalecenia
تشفّی	zapewnienia
تشفّی	pocieszenia
تشفّی	pocieszenie
تشفّی	satysfakcji
تشفّی	zadowolenia
تشفّی	zadowolenie
تشفّی	satysfakcję
تشقیق	rozszczepienia
تشقیق	analizy
تشقیق	analiza
تشکُّر	dzieki
تشکُّر	dziękujemy
تشکُّر	dzięki
تشکُّک	sceptycyzm
تشکُّک	podejrzenia
تشکُّک	podejrzenie
تشکُّک	wątpliwość
تشکُّک	wątpliwości
تشکیل	formacja
تشکیل	szyk
تشکیل	formacji
تشکیل	robienie
تشکیل	zrobienie
تشکیل	stanowiących
تشکیل	budowanie
تشکیل	budynek
تشکیل	kształtowaniu
تشکیل	kształtowanie
تِشنا	przekleństwo
تِشنا	klątwę
تِشنا	klątwa
تشنُّج	tumult
تشنُّج	drgawki
تشنُّج	skurcz
تشنُّج	zaburzenie
تشنُّج	skurcze
تِشنگی	tęsknoty
تِشنگی	tęsknota
تِشنگی	pokus
تِشنگی	pokusa
تِشنگی	pragnienie
تِشنگی	pragnienia
تِشنگی	pragnienie
تِشنگی	pożądanie
تِشنگی	pragnienia
تِشنگی	pożądania
تِشنہ	tęsknoty
تِشنہ	tęsknota
تِشنہ	pragnąc
تِشنہ	pragnienie
تشویش	angst
تشویش	lęki
تشویش	niepokoju
تشویش	niepokój
تشویش	lęk
تشویش	angst
تشویش	troski
تشویش	dotyczą
تشویش	troska
تشویش	lęki
تشویش	niepokoju
تشویش	niepokój
تشویش	lęk
تشویق	zachętę
تشویق	zachęcanie
تشویق	zachęty
تشویق	zachęta
تشویق	zachętę
تشویق	zachęcanie
تشویق	zachęty
تشویق	zachęta
تشویق	perswazji
تشہیر	hańba
تشہیر	hańba
تشہیر	ogłaszając
تشہیر	hańba
تشہیر	hańba
تشہیر	ogłaszając
تشہیر	rozgłos
تشیُّن	godność
تشیُّن	godności
تشیُّن	elegancja
تصادُم	zderzenie
تصادُم	zderzenia
تصادُم	kolizji
تصادُم	konflikty
تصادُم	konfliktu
تصادُم	konflikt
تصادُم	clash
تصاریف	fałdowań
تصانیف	pisma
تصانیف	książki
تصانیف	książek
تصاویر	zdjęcia
تصاویر	obrazki
تصاویر	zdjecia
تصحیح	korekty
تصحیح	poprawka
تصحیح	korekta
تصحیح	sprostowanie
تصدُّق	poświęcenie
تصدُّق	poświęcić
تصدُّق	ofiara
تصدُّق	poświęcenia
تصدیع	kłopot
تصدیع	kłopoty
تصدیع	problemy
تصدیع	nieszczęście
تصدیع	nędzy
تصدیع	nieszczęścia
تصدیع	ból
تصدیع	bólu
تصدیع	bóle
تصدیع	cierpienie
تصدیعہ	niedogodności
تصدیعہ	kłopot
تصدیعہ	kłopoty
تصدیعہ	problemy
تصدیق	potwierdzenia
تصدیق	potwierdzenie
تصدیق	autoryzacja
تصدیق	uwierzytelniania
تصدیق	założeniu
تصدیق	założenie
تصدیق	założenia
تصدیق	poświadczenie
تصدیق	potwierdzenia
تصدیق	potwierdzenie
تصدیق	autoryzacja
تصدیق	uwierzytelniania
تصدیق	sprawdzenie
تصدیق	weryfikacja
تصدیق	weryfikacji
تصدیق	założeniu
تصدیق	założenie
تصدیق	założenia
تصدیق	certyfikacja
تصدیق	certyfikacji
تصدیق	certyfikaty
تصدیق	certyfikat
تصدیق	zaświadczenie
تصدیق	poświadczenie
تصرُّف	wykorzystanie
تصرُّف	wykorzystania
تصرُّف	koszty
تصرُّف	wydatki
تصرُّف	dominium
تصرُّف	zmiana
تصرُّف	zmiany
تصرُّف	zmienić
تصرُّف	zmień
تصرُّف	sway
تصرُّف	management
تصرُّف	zarządzanie
تصرُّف	kierownictwo
تصرُّف	zarząd
تصرُّف	zarządzania
تصرُّف	wykorzystanie
تصرُّف	użyć
تصرُّف	użyj
تصرُّف	wydatek
تصرُّف	wydatki
تصرُّف	posiadanie
تصرُّف	posiadania
تصرُّف	usuwanie
تصرُّف	usuwania
تصرُّفی	jednorazowe
تصرُّفی	jednorazowy
تصریح	szczegół
تصریح	wyjaśnienie
تصریح	wyjaśnienia
تصریح	wyjaśnienie
تصریح	wyjaśnienia
تصریح	narracja
تصریف	konwersji
تصریف	zamiana
تصریف	przekształcenie
تصریف	konwersja
تصریف	konwersje
تصریف	przemiana
تصعید	wychowanie
تصعید	podnoszenie
تصعید	podniesienie
تصعید	sublimacji
تصفُّح	inspekcja
تصفُّح	kontrola
تصفُّح	inspekcje
تصفُّح	inspekcji
تصفُّح	śledztwo
تصفُّح	dochodzenie
تصفُّح	dochodzenia
تصفُّح	badanie
تصفُّح	egzamin
تصفیق	klaskanie
تصفیہ	decyzje
تصفیہ	orzeczenie
تصفیہ	decyzja
تصفیہ	rozstrzygnięcie
تصفیہ	decyzji
تصفیہ	oczyszczenie
تصفیہ	oczyszczania
تصفیہ	oczyszczanie
تصفیہ	uzgodnienia
تصفیہ	pojednania
تصفیہ	uzgodnienie
تصفیہ	pojednanie
تصفیہ	dostosowanie
تصفیہ	dostosowania
تصفیہ	regulacja
تصفیہ	usuwanie
تصفیہ	usuwania
تصلُّب	twardości
تصلیب	ukrzyżowanie
تصمیم	określenie
تصمیم	oznaczenie
تصمیم	ustalenie
تصمیم	oznaczanie
تصمیم	określanie
تصمیم	umocnienie
تصمیم	wzmocnienie
تصمیم	wzmacnianie
تصمیم	rozwiązać
تصنُّع	fałszowanie
تصنُّع	fałszerstwo
تصنُّع	hipokryzji
تصنیف	książkę
تصنیف	książka
تصنیف	książki
تصنیف	księga
تصنیف	artykułu
تصنیف	artykul
تصنیف	artykuł
تصوُّر	koncepcja
تصوُّر	poczęcia
تصوُّر	myślałem
تصوُّر	myślał
تصوُّر	myśl
تصوُّر	pomyślał
تصوُّر	koncepcja
تصوُّر	pojęcie
تصوُّر	koncepcji
تصوُّر	pomysl
تصوُّر	pomysł
تصوُّر	idea
تصوُّر	odbicie
تصوُّر	odbicia
تصوُّر	refleksji
تصوُّر	termin
تصوُّر	kadencja
تصوُّر	określenie
تصوُّر	wyobraźnia
تصوُّر	wyobraźni
تصوُّر	wyobraźnię
تصوُّر	rozważenie
تصوُّر	kontemplacji
تصوُّری	wymyślony
تصوُّریّت	idealizm
تصوُّف	sufizm
تصویب	potwierdzenia
تصویب	potwierdzenie
تصویب	zatwierdzanie
تصویب	zatwierdzenia
تصویب	homologacji
تصویب	zatwierdzenie
تصویر	zdjęcia
تصویر	foto
تصویر	fotografia
تصویر	zdjęcie
تصویر	rysunek
تصویر	losowanie
تصویر	portret
تصویر	obraz
تصویر	malarstwo
تصویر	malowanie
تصویر	obrazek
تصویر	obraz
تصویر	wizerunek
تصویر	fotografia
تصویر	zdjęcie
تصویر	rysunek
تصویر	obrazek
تصویر	obraz
تصویر	zdjęcie
تصویر	zdjecie
تصویر	zdjęcia
تصویر	foto
تصویر	fotografia
تصویر	zdjęcie
تصویر	rysunek
تصویر	losowanie
تصویر	portret
تصویر	obraz
تصویر	malarstwo
تصویر	malowanie
تصویر	obrazek
تصویر	obraz
تصویر	wizerunek
تصویر	fotografia
تصویر	zdjęcie
تصویر	rysunek
تصویر	obrazek
تصویر	obraz
تصویر	zdjęcie
تصویر	zdjecie
تصویری	obrazkowe
تصوین	stabilizacja
تصوین	stabilności
تصوین	trwałość
تصوین	stabilność
تصوین	ochrona
تصوین	ochrony
تصوین	siłę
تصوین	siły
تصوین	siła
تصوین	wytrzymałość
تضاد	przeciwieństwie
تضاد	kontrast
تضاد	niespójności
تضاد	niezgodność
تضاد	sprzeczności
تضاد	sprzeczność
تضاد	przeciwieństwie
تضاد	kontrast
تضاد	niespójności
تضاد	niezgodność
تضاد	opozycja
تضاد	opozycji
تضاد	sprzeciw
تضارُب	clash
تضاعُف	podwojenie
تضاعُف	zwiększenie
تضاعُف	wzrost
تضحیک	kpiny
تضحیکی	niedorzeczne
تضحیکی	śmieszne
تضرُّع	pokory
تضعیف	podwojenie
تضعیف	słabość
تضعیف	słabości
تضعیف	osłabienie
تضلیل	mylące
تضمین	zawierająca
تضمین	zawierające
تضمین	włączenie
تضمین	integracja
تضمین	włączenia
تضیع	odpady
تضیع	odpadów
تطابُق	dostosowanie
تطابُق	dostosowania
تطابُق	przystosowanie
تطابُق	zgodność
تطابُق	zgodności
تطابُق	korespondencja
تطابُق	korespondencji
تطاوُل	długość
تطاوُل	długości
تطاوُل	tyranii
تطبُّق	stratyfikacji
تطبیق	porównania
تطبیق	porównywanie
تطبیق	porównanie
تطبیق	zgodność
تطبیق	zgodności
تطعیم	szczepienie
تطعیم	szczepień
تطعیم	szczepienia
تطعیم	szczepienia
تطویل	przedłużające
تطویل	przedłużające
تطہیر	oczyszczenie
تطہیر	oczyszczanie
تطہیر	oczyszczenie
تطہیر	oczyszczania
تطہیر	oczyszczanie
تطہیر	oczyszczenie
تطہیر	oczyszczanie
تظاہُر	współpracę
تظاہُر	współpracy
تظاہُر	współpraca
تظلّم	ucisku
تظلّم	zażalenie
تظلّم	skarga
تظلّم	skargę
تظلّم	skargi
تظلّم	niesprawiedliwości
تظلّم	niesprawiedliwość
تظلیل	odbicie
تظلیل	odbicia
تظلیل	refleksji
تظلیل	cieniu
تظلیل	cienia
تظلیل	shadow
تظلیل	cień
تظہیر	wsparcia
تظہیر	wsparcie
تظہیر	wspieranie
تعارض	konfrontacji
تعارض	rywalizacja
تعارض	zawody
تعارض	konkurencja
تعارض	konkurs
تعارض	konkurencji
تعارض	niespójności
تعارض	niezgodność
تعارض	opozycja
تعارض	opozycji
تعارض	sprzeciw
تعارض	sprzeczności
تعارض	sprzeczność
تعارف	łapówki
تعارف	łapówkę
تعارف	przekupić
تعارف	wprowadzanie
تعارف	wstęp
تعارف	wprowadzenie
تعاقب	pościgu
تعاقب	pogoń
تعاقب	pościg
تعاقب	gonić
تعاقب	pogoń
تعاقب	pościg
تعاقب	chase
تعاکُس	echa
تعاکُس	echo
تعاکُس	reakcja
تعاکُس	reakcji
تعاکُس	reakcje
تعالیٰ	wyniosły
تعامُل	interakcje
تعامُل	współdziałanie
تعامُل	interakcji
تعامُّل	efekt
تعامُّل	skutek
تعاوُن	pomoc
تعاوُن	pomocy
تعاوُن	współpracę
تعاوُن	współpracy
تعاوُن	współpraca
تعاہُد	umowa
تعاہُد	zlecenie
تعاہُد	kontrakt
تعاہُد	umowy
تعاہُد	przymierze
تعاہُد	przymierza
تعب	wysiłek
تعب	wysiłku
تعب	zmęczenie
تعب	kłopot
تعب	kłopoty
تعب	problemy
تعب	cierpienia
تعب	cierpienie
تعب	żal
تعب	smutek
تعب	smutku
تعب	smutek
تعبُّد	kult
تعبُّس	drażliwość
تعبیر	wyjaśnienie
تعبیر	wyjaśnienia
تعبیہ	ukrywania
تعبیہ	układ
تعبیہ	porozumienie
تعجبُّ	zdumienie
تعجبُّ	zaskoczenie
تعجبُّ	niespodzianka
تعجبُّ	wonder
تعجبُّ	zdziwienie
تعجیل	wyprawy
تعجیل	ekspedycja
تعجیل	wyprawa
تعجیل	pośpiech
تعجیلی	telegram
تعداد	numer
تعداد	liczba
تعداد	sum
تعداد	sumę
تعداد	sumy
تعداد	kwota
تعداد	suma
تعداد	siłę
تعداد	siły
تعداد	siła
تعداد	wytrzymałość
تعداد	kwota
تعداد	ilość
تعداد	obliczenia
تعداد	obliczeń
تعداد	obliczenie
تعداد	wyliczenie
تعداد	wyliczenia
تعدُّد	częstotliwości
تعدُّد	częstotliwość
تعدُّد	częstość
تعدُّد	pluralizmu
تعدّی	ucisku
تعدّی	niesprawiedliwości
تعدّی	niesprawiedliwość
تعدّی	tyranii
تعدّی	wymuszenie
تعدّی	wymuszenia
تعدّی	siły
تعدّی	siła
تعدّی	force
تعدّی	okrucieństwo
تعدّی	okrucieństwa
تعدّی	przemoc
تعدّی	przemocy
تعدید	gotowość
تعدید	chęci
تعدید	liczyć
تعدید	liczenie
تعدید	liczę
تعدیل	dostosowanie
تعدیل	dostosowania
تعدیل	regulacja
تعدیل	dostosowanie
تعدیل	dostosowania
تعدیل	regulacja
تعدیہ	infekcja
تعدیہ	infekcje
تعدیہ	zakażenia
تعدیہ	zakażenie
تعذُّر	zarzut
تعذُّر	apel
تعذُّر	zarzutu
تعذُّر	przeprosiny
تعذُّر	żal
تعذُّر	żałować
تعرُّض	różnica
تعرُّض	różnice
تعرُّض	ingerencji
تعرُّض	zakłócenia
تعرُّض	opozycja
تعرُّض	opozycji
تعرُّض	sprzeciw
تعرُّف	uznanie
تعرُّف	rozpoznanie
تعرُّف	rozpoznawanie
تعرُّف	uznawanie
تعرُّف	wprowadzanie
تعرُّف	wstęp
تعرُّف	wprowadzenie
تعریج	krzywizny
تعریض	podpowiedź
تعریض	wskazówka
تعریض	sarkazm
تعریف	opis
تعریف	definicja
تعریف	definicji
تعریف	definicje
تعریف	wyjaśnienie
تعریف	wyjaśnienia
تعریف	pochwałę
تعریف	opis
تعریف	definicja
تعریف	definicji
تعریف	definicje
تعریف	wyjaśnienie
تعریف	wyjaśnienia
تعریف	pochwałę
تعریف	podziw
تعریف	chwała
تعریف	chwalić
تعریہ	narażenia
تعریہ	ekspozycja
تعریہ	narażenie
تعریہ	ujawniając
تعریہ	nagości
تعریہ	nagość
تعزیت	żałobę
تعزیت	żałoby
تعزیت	żałobie
تعزیت	żałobę
تعزیت	żałoby
تعزیت	żałobie
تعزیر	kara
تعزیر	kary
تعزیر	naganę
تعزیر	naganę
تعزیر	kara
تعزیر	kary
تعزیر	karne
تعزیر	kara
تعزیر	karny
تعزیر	naganę
تعزیر	naganę
تعزیل	zeznanie
تعزیل	zeznania
تعزیل	segregacji
تعسُّر	trudności
تعسُّر	trudność
تعسُّر	bieda
تعسُّر	biedy
تعسُّر	ubóstwa
تعسُّر	ubóstwo
تعشُّق	miłość
تعشُّق	love
تعشُّق	miłości
تعشُّق	kocham
تعشُّق	pragnienie
تعشُّق	pożądanie
تعشُّق	pragnienia
تعشُّق	pożądania
تعشُّق	tęsknoty
تعشُّق	tęsknota
تعشُّق	życzymy
تعشُّق	życzy
تعشُّق	życzenie
تعشُّق	życzę
تعصُّب	uprzedzeń
تعصُّب	uprzedzenia
تعصُّب	uprzedzenia
تعضیہ	rozwarstwienie
تعطّر	aromat
تعطّر	perfumy
تعطّر	aromat
تعطّر	zapach
تعطّف	życzliwość
تعطّف	dobroć
تعطّف	dobroci
تعطّف	uprzejmość
تعطّل	impasu
تعطّل	usługi
تعطّل	służba
تعطّل	obsługa
تعطّل	serwis
تعطّل	opóźnienia
تعطّل	opóźnienie
تعطیل	święto
تعطیل	urlop
تعطیل	wakacji
تعطین	maceracji
تعظُّم	grandeur
تعظیم	szacunek
تعظیم	szacunku
تعظیم	poszanowanie
تعظیم	szacunkiem
تعظیم	szanuje
تعظیم	honoru
تعظیم	zaszczyt
تعظیم	honor
تعظیم	szacunek
تعظیم	szacunku
تعظیم	poszanowanie
تعظیم	szacunkiem
تعظیم	szanuje
تعظیم	adoracja
تعظیم	pokłon
تعظیم	honoru
تعظیم	zaszczyt
تعظیم	honor
تعفُّن	zapachu
تعفُّن	zapach
تعفُّن	smród
تعفُّن	smród
تعفیتّ	przystosowanie
تعفیتّ	zmieniająca
تعفیتّ	zmieniające
تعقُّب	śledzenia
تعقُّب	śledzenie
تعقُّب	monitorowania
تعقُّب	monitorowanie
تعقُّب	śledzenie
تعقُّب	pościgu
تعقُّب	pogoń
تعقُّب	pościg
تعقُّل	koncepcja
تعقُّل	poczęcia
تعقُّل	zrozumienie
تعقُّل	rozumienie
تعقُّل	koncepcja
تعقُّل	pojęcie
تعقُّل	koncepcji
تعقُّل	mądrości
تعقُّل	mądrość
تعقیم	sterylizacja
تعکیس	echa
تعکیس	echo
تعلُّق	powinowactwo
تعلُّق	relacje
تعلُّق	relacja
تعلُّق	usługi
تعلُّق	służba
تعلُّق	obsługa
تعلُّق	serwis
تعلُّق	troski
تعلُّق	dotyczą
تعلُّق	troska
تعلُّق	związku
تعلُّق	podłączenie
تعلُّق	powiązanie
تعلُّق	połączenie
تعلُّق	połączenia
تعلُّق	amour
تعلُّقہ	posiadanie
تعلُّقہ	posiadania
تعلُّم	nauka
تعلُّم	studium
تعلُّم	badania
تعلُّم	badanie
تعلُّم	nauka
تعلُّم	wiedzy
تعلُّم	wiedza
تعلُّم	znajomość
تعلُّم	wiedzę
تعلّی	arogancja
تعلّی	wyższości
تعلّی	przewaga
تعلّی	wzmocnienie
تعلیب	przecinające
تعلیق	podobieństwo
تعلیق	powieszenie
تعلیق	wiszą
تعلیق	imitacja
تعلیق	zawiesina
تعلیق	zawieszenie
تعلیق	zawiesiny
تعلیق	zawieszenia
تعلیق	przywiązanie
تعلیق	załącznik
تعلیق	przypis
تعلیم	nauczanie
تعلیم	uczenie
تعلیم	nauczania
تعلیم	kształcenie
تعلیم	edukacji
تعلیم	wykształcenie
تعلیم	edukacja
تعلیم	instrukcje
تعلیم	instrukcja
تعلیم	nauczanie
تعلیم	uczenie
تعلیم	nauczania
تعلیم	kształcenie
تعلیم	edukacji
تعلیم	wykształcenie
تعلیم	edukacja
تعمُّد	intencją
تعمُّد	intencje
تعمُّد	zamiar
تعمُّد	wsparcia
تعمُّد	wsparcie
تعمُّد	wspieranie
تعمُّد	rozwiązać
تعمُّد	prop
تعمرُّ	rozwój
تعمرُّ	wzrostu
تعمرُّ	wzrost
تعمرُّ	rozszerzenie
تعمرُّ	rozbudowa
تعمرُّ	ekspansji
تعمقُّ	sondy
تعمقُّ	sonda
تعمقُّ	sondę
تعمیر	budowanie
تعمیر	budynek
تعمیر	struktura
تعمیر	konstrukcja
تعمیر	struktury
تعمیر	konstrukcja
تعمیر	budowa
تعمیر	budownictwo
تعمیر	budowanie
تعمیر	budynek
تعمیر	struktura
تعمیر	konstrukcja
تعمیر	struktury
تعمیری	konstruktywne
تعمیق	głębokość
تعمیق	głębokości
تعمیل	realizacja
تعمیل	egzekucja
تعمیل	wykonanie
تعمیل	wykonanie
تعمیل	skuteczność
تعمیل	występ
تعمیل	wydajność
تعمیل	wydajności
تعمیل	posłuszeństwo
تعمیل	posłuszeństwa
تعمیل	realizacja
تعمیل	egzekucja
تعمیل	wykonanie
تعمیل	wykonanie
تعمیل	skuteczność
تعمیل	występ
تعمیل	wydajność
تعمیل	wydajności
تعمیل	zgodność
تعمیل	posłuszeństwo
تعمیل	posłuszeństwa
تعمیم	uogólnienie
تعمیہ	ukrywania
تعنتُّ	potępienie
تعنتُّ	naganę
تعویذ	amulet
تعویذ	nagrobek
تعویذ	tombstone
تعویذ	sarkofagu
تعویذ	wdzięk
تعویذ	uroku
تعویذ	czar
تعویذ	urok
تعویذ	amulet
تعویذ	talizman
تعویذ	nagrobek
تعویذ	tombstone
تعویذ	sarkofagu
تعویذ	wdzięk
تعویذ	uroku
تعویذ	czar
تعویذ	urok
تعویق	opóźnienia
تعویق	opóźnienie
تعویل	zależność
تعویل	uzależnienie
تعویل	zależności
تعہُّد	dzierżawa
تعہُّد	dzierżawy
تعہُّد	leasing
تعہُّد	porozumienie
تعہُّد	umowa
تعہُّد	porozumienia
تعہُّد	obietnica
تعہُّد	przymierze
تعہُّد	przymierza
تعہُّد	zapewnienie
تعہُّد	umowa
تعہُّد	zlecenie
تعہُّد	kontrakt
تعہُّد	umowy
تعیشُّ	rozpusty
تعینُّ	publikowanie
تعینُّ	określenie
تعینُّ	oznaczenie
تعینُّ	ustalenie
تعینُّ	oznaczanie
تعینُّ	określanie
تعینُّ	mianowanie
تعینُّ	spotkanie
