மற்றும்	en
காற்றை	wind
நிறுவல்	gegrond
நிறுவல்	opgericht
நிறுவல்	gesticht
நிறுவல்	installatie
நிறுவல்	inbouw
பேசிய	gesproken
கண்ணி	lus
கண்ணி	loop
கலாம்	kalam
கூலி	loon
கூலி	beloning
கூலி	belonen
பிரச்சனைகள்	problemen
பிரச்சனைகள்	kwesties
பேரரசுகள்	koninkrijken
பேரரசுகள்	schurken
புரட்சிகர	revolutionair
புரட்சிகர	revolutionaire
அறிவியலில்	wetenschap
அறிவியலில்	wetenschappen
ஜாக்சன்	jackson
அகதிகள்	vluchteling
அகதிகள்	vluchtelingen
பேட்டி	interview
பேட்டி	sollicitatiegesprek
பேட்டி	sollicitatie
பேட்டி	interviewen
ரிசர்வ்	reserve
அதிகளவு	agressieve
அதிகளவு	agressief
செல்சியஸ்	celsius
சல்பைடு	sulfide
யூரோ	euro
விஜய	vijaya
டிம்	tim
டிம்	dim
டிம்	dimmen
பிரபலமானது	populaire
பிரபலமானது	populair
பிரபலமானது	populariteit
உதவிகள்	gunsten
மைதானத்தில்	grond
சாளுக்கிய	chalukya
கீ	gee
கீ	goh
கேம்	wedstrijd
கேம்	spel
கேம்	spelletje
கேம்	cam
உண்மையிலேயே	werkelijk
ஆட்சியாளர்கள்	heersers
நிறங்கள்	kleuren
நிறங்கள்	kleuren
கண்காட்சி	eerlijke
கண்காட்சி	redelijk
கண்காட்சி	fair
கண்காட்சி	eerlijk
புரோமைடு	bromide
விளம்பரங்கள்	promoties
விளம்பரங்கள்	vermeldingen
விளம்பரங்கள்	advertenties
விளம்பரங்கள்	aankondigingen
விளம்பரங்கள்	reclame
விளம்பரங்கள்	advertenties
திறப்பு	openen
திறப்பு	opening
சமவெளி	vlakten
சமவெளி	plains
சமவெளி	vlakte
சமவெளி	vlaktes
பயன்படுத்தியது	gebruikt
பயன்படுத்தியது	gebruikte
வளைந்த	gebogen
திபெத்	tibetaanse
திபெத்	tibet
தாழ்த்தப்பட்ட	achterwaarts
தாழ்த்தப்பட்ட	achteruit
சிறுவன்	boy
சிறுவன்	jongen
பேசினார்	sprak
பேசினார்	spraken
சம்பவம்	voorval
சம்பவம்	incident
கோளாறு	stoornis
கோளாறு	wanorde
குரோமியம்	chroom
நைல்	nijl
அணைகள்	dammen
எண்ணும்	tellen
மிளகு	paprika
மிளகு	peper
சர்ச்சை	polemiek
சர்ச்சை	controverse
அசோக்	ashok
கடிகாரம்	timer
கடிகாரம்	klok
பொம்மை	speeltje
பொம்மை	speelgoed
பொம்மை	toy
பொம்மை	popje
பொம்மை	doll
பொம்மை	pop
பொம்மை	poppetje
ஜாக்கி	jackie
ஜாக்கி	jacky
திரட்டு	catalogi
திரட்டு	verzamelen
திரட்டு	verzamel
திரட்டு	catalogi
ஹார்டி	hardy
நகர்ப்புற	urban
நகர்ப்புற	stedelijk
நகர்ப்புற	stedelijke
விகிதங்கள்	tarieven
கட்டமைப்பை	raamwerk
கட்டமைப்பை	framework
கட்டமைப்பை	kader
அப்துல்லா	abdullah
நிபுணர்கள்	experts
நிபுணர்கள்	deskundigen
நிபுணர்கள்	experten
நிபுணர்கள்	deskundige
நிபுணர்கள்	expert
செய்முறை	recept
செய்முறை	recepten
மாடல்	model
மெட்ரோ	metro
வேட்பாளர்கள்	sollicitanten
வேட்பாளர்கள்	kandidaten
குவைத்	koeweit
காதலி	vriendinnetje
காதலி	vriendin
நோயாளி	geduldig
நோயாளி	patiënt
நோயாளி	patient
கில்	gill
கார்த்திகேயன்	karthikeyan
இளமை	jeugd
இளமை	jongeren
இளமை	adolescentie
இளமை	puberteit
படிப்புகள்	cursussen
தயாரிப்புகள்	producten
தயாரிப்புகள்	produkten
கென்யா	kenia
இளநிலை	vrijgezellen
உள்துறை	interieur
உள்துறை	binnenland
உமர்	umar
உமர்	omar
போராடி	worstelen
நெல்சன்	nelson
இலாபம்	winsten
இலாபம்	winst
நரம்பியல்	zenuwachtig
நரம்பியல்	nerveus
நரம்பியல்	neurologisch
நரம்பியல்	neurologische
பிரதிநிதியாக	vertegenwoordigen
நவ	nov
வர்மா	varma
வர்மா	verma
சட்டசபை	wetgever
சண்டிகர்	chandigarh
பில்லி	billy
சாத்தியமான	potentieel
சாத்தியமான	potentie
சாத்தியமான	potentiële
மாணிக்கம்	ruby
மாணிக்கம்	robijn
அணுகல்	toegang
அணுகல்	authenticatie
அணுகல்	toegankelijkheid
அணுகல்	bereikbaarheid
ஸ்டோன்	steen
ஸ்டோன்	natuursteen
ஸ்டோன்	stone
ஸ்டோன்	stenen
பெயரிடப்பட்ட	genoemd
பெயரிடப்பட்ட	genaamd
பெயரிடப்பட்ட	benoemde
பெயரிடப்பட்ட	getiteld
தொகு	edit
தொகு	bewerk
தொகு	bewerken
போதை	verslaving
எரியும்	verbranding
எரியும்	burning
எரியும்	verbranden
எரியும்	brandend
எரியும்	branden
எரியும்	brandende
உருவாக்கியவர்	schepper
உருவாக்கியவர்	maker
உருவாக்கியவர்	bedenker
ரக்பி	rugby
ஒப்பீடு	vergelijking
கெடா	kedah
பாம்புகள்	slangen
தள்ளி	geduwd
தள்ளி	duwde
தள்ளி	weg
பாகுபாடு	discriminatie
போராளி	strijder
போராளி	krijger
போராளி	rebel
வணிகர்	handelaars
வணிகர்	handelaren
வணிகர்	koopman
வணிகர்	handelaar
நாளைக்கு	morgen
நாளைக்கு	tomorrow
சமஸ்கிருதம்	sanskriet
இலக்குகள்	doelstellingen
இலக்குகள்	doelpunten
இலக்குகள்	goals
இலக்குகள்	doelen
கல்யாண	feestmaal
கல்யாண	banket
தெலுங்கில்	telugu
சோறு	rijst
ஆக்ரா	agra
குக்	kook
குக்	koken
குக்	kok
குக்	cook
நுகர்வு	verbruik
நுகர்வு	consumptie
சுரங்கம்	tunnel
சுரங்கம்	mijnbouw
ரியோ	rio
சுருக்கமான	kort
சுருக்கமான	beknopt
சுருக்கமான	korte
பற்கள்	tanden
பற்கள்	gebit
பற்கள்	tandjes
பாசம்	affectie
பாசம்	genegenheid
முடிக்க	finish
முடிக்க	voltooien
முடிக்க	afmaken
முடிக்க	afwerking
பிரான்சிஸ்கோ	francisco
கலவரம்	oproer
கலவரம்	rellen
கலவரம்	oproer
கலவரம்	rellen
கலவரம்	rel
அருண்	arun
ஆய்வகம்	laboratorium
ஆய்வகம்	observatorium
இயக்கு	speel
இயக்கு	spelen
இயக்கு	afspelen
இயக்கு	activeren
இயக்கு	inschakelen
ஃபியட்	fiat
விவாதங்கள்	discussies
விவாதங்கள்	besprekingen
ஒவ்வாமை	allergie
ஒவ்வாமை	allergieën
ஒவ்வாமை	allergie
இதற்கிடையில்	intussen
இதற்கிடையில்	ondertussen
போலீஸ்	politie
கடின	moeilijk
கடின	hard
கடின	harde
நிரந்தரமாக	forever
நிரந்தரமாக	definitief
நிரந்தரமாக	blijvend
நிரந்தரமாக	permanent
அரேபிய	arabier
சாய்வு	helling
சாய்வு	verloop
சாய்வு	gradiënt
சாய்வு	kantelen
கிராமி	grammy
நாட்டம்	oriëntatie
நாட்டம்	oriëntering
நாட்டம்	vervagen
பேரியம்	barium
உலை	boiler
உலை	ketel
சாகர்	sagar
மேல்நிலை	upper
மேல்நிலை	bovenste
மேல்நிலை	opper
கதவு	deur
திப்பு	tipu
விஞ்ஞானிகள்	wetenschappers
செல்கிறார்	going
செல்கிறார்	gaan
தீவிரவாதிகள்	terroristen
வாசகர்	lezers
வாசகர்	lezer
வாசகர்	reader
வாசகர்	lezer
பிரஸ்	pers
பிரஸ்	druk
எரி	ontbranding
எரி	ontsteking
எரி	brandstof
எரி	splijtstof
அவுட்	eruit
அவுட்	uit
அவுட்	out
பங்களிப்பாளர்கள்	bijdragers
வைப்பு	storten
வைப்பு	deposito
வைப்பு	storting
படுக்கை	bed
உணர்வுகள்	gevoelens
மீட்பு	herstel
மீட்பு	redding
மீட்பு	reddingsteam
மீட்பு	redden
மீட்பு	rescue
கொம்பு	horn
கொம்பு	hoorn
சொத்துக்கள்	activa
நண்பன்	vriendin
நண்பன்	vriend
அகல	wide
அகல	wijd
அகல	breed
மார்டின்	maarten
மார்டின்	martin
சேக்	sheikh
சேக்	sjeik
சேக்	zach
ஒப்புக்	bekende
ஒப்புக்	erken
ஒப்புக்	erkennen
முற்றிலுமாக	absoluut
ஷோ	sho
உரையாடல்கள்	gesprekken
உரையாடல்கள்	conversaties
உரையாடல்கள்	dialogen
பத்திரிகையாளர்	journalisten
பத்திரிகையாளர்	journaliste
பத்திரிகையாளர்	journalist
அனுப்பியது	verstuurd
அனுப்பியது	verzonden
அனுப்பியது	gestuurd
கைகள்	wapens
கைகள்	armen
கைகள்	handjes
கைகள்	handen
கைகள்	hands
மின்னழுத்த	spanning
மின்னழுத்த	voltage
உடைகள்	draag
உடைகள்	wear
உடைகள்	dragen
உடைகள்	slijtage
உடைகள்	jurken
உடைகள்	kleding
உடைகள்	kleren
உடைகள்	kledij
குதிரைகள்	paarden
வாயுக்கள்	gassen
டாக்	dok
டாக்	dock
தயாராக	ready
தயாராக	gereed
தயாராக	klaar
தயாராக	gewillig
தயாராக	bereid
கயிறு	touw
ஆள்	guy
ஆள்	kerel
கவசம்	helm
கவசம்	schilden
கவசம்	afschermen
கவசம்	afscherming
கவசம்	schild
கொண்டுவரப்பட்டது	gebracht
கொண்டுவரப்பட்டது	meegebracht
கொண்டுவரப்பட்டது	bracht
பயிர்கள்	gewassen
வானியலாளர்	astronoom
கைதிகள்	gevangenen
பரிந்துரைக்கப்பட்டது	voorgestelde
பரிந்துரைக்கப்பட்டது	voorgesteld
பரிந்துரைக்கப்பட்டது	gesuggereerd
பரிந்துரைக்கப்பட்டது	aanrader
பரிந்துரைக்கப்பட்டது	aanbevolen
பரிந்துரைக்கப்பட்டது	aangeraden
உண்மையாக	waar
உண்மையாக	true
உண்மையாக	klopt
கிலோகிராம்	kilogram
அமைச்சரவை	kabinet
அமைச்சரவை	ministerie
வேட்டை	hunt
வேட்டை	jagen
வேட்டை	jacht
வெளியிடுகிறது	publicatie
வெளியிடுகிறது	uitgeverijen
வெளியிடுகிறது	publiceren
வெளியிடுகிறது	uitgeverij
காய்கறிகள்	groente
காய்கறிகள்	groenten
நைட்ரஜன்	stikstof
மூலதனம்	kapitaal
மூலதனம்	hoofdstad
மூலதனம்	hoofdletter
போகிறது	going
போகிறது	gaan
இனிப்பு	dessert
இனிப்பு	toetje
இனிப்பு	zoetheid
இனிப்பு	lieve
இனிப்பு	sweet
இனிப்பு	zoet
இனிப்பு	lief
மரியோ	mario
முன்னேற்ற	progress
முன்னேற்ற	vorderingen
முன்னேற்ற	vooruitgang
முன்னேற்ற	voortgang
எரிவாயு	gas
இயன்	lan
இயன்	ian
சேவியர்	xavier
விளிம்பு	rand
விளிம்பு	edge
விளிம்பு	grens
விளக்கினார்	toegelicht
விளக்கினார்	uitgelegd
நீடித்த	duurzaam
நீடித்த	duurzame
செய்	sei
செய்	renderen
ஹரி	hari
வாசிக்க	lezen
வாசிக்க	gelezen
வாசிக்க	lees
அறிவுரை	adviezen
அறிவுரை	advies
அயோடைடு	jodide
பிரிவினை	partitie
மறந்து	vergeten
மறந்து	vergeten
மறந்து	vergeet
மறந்து	vergeten
சவுதி	saoedi
விசைப்பலகை	toetsenbord
விசைப்பலகை	keyboard
சில்லறை	detailhandel
சில்லறை	kleinhandel
ஸ்டாலின்	stalin
ஸ்டாலின்	hengst
சதுப்பு	moeras
இல்லையெனில்	anders
தோமஸ்	thomas
முதுநிலை	meesters
முதுநிலை	masters
மீடியாவிக்கி	mediawiki
கனவில்	gedroomd
கனவில்	droomde
கனவில்	droom
கனவில்	dromen
கனவில்	dream
நுண்ணறிவு	inlichtingen
நுண்ணறிவு	inlichtingendienst
நுண்ணறிவு	intelligentie
கங்கா	ganga
காம	kama
வாங்கிய	kocht
வாங்கிய	gekocht
அனுராதபுரம்	anuradhapura
பிரவுன்	brown
பிரவுன்	bruine
பிரவுன்	bruin
அனுமன்	hanuman
அநேகமாக	waarschijnlijk
சாவ்	chau
காசு	gass
மார்க்சிஸ்ட்	marxistische
கரைசல்	oplossing
மார்பக	borst
மார்பக	borsten
தரவரிசையில்	klassement
தரவரிசையில்	ranglijst
பாலாஜி	balaji
கிரீன்	groen
கிரீன்	groene
மார்பு	borst
மார்பு	borstkas
வழக்கத்தில்	onregelmatig
வழக்கத்தில்	onregelmatige
கூட்டங்கள்	meetings
கூட்டங்கள்	ontmoetingen
கூட்டங்கள்	vergaderingen
கூட்டங்கள்	bijeenkomsten
பிரபலம்	populaire
பிரபலம்	populair
பிரபலம்	beroemdheid
பிரபலம்	beroemdheden
பிரபலம்	celebrity
பிரபலம்	bekendheid
உத்தி	strategie
அறியப்படாத	anoniem
அறியப்படாத	anonieme
தரவரிசை	rangschikking
தரவரிசை	ranglijst
தரவரிசை	rangschikken
வளர்சிதை	stofwisseling
வளர்சிதை	metabolisme
பின்லாந்து	finland
பேராயர்	aartsbisschop
ஊர்வன	reptiel
ஊர்வன	reptielen
முதலீட்டாளர்கள்	beleggers
முதலீட்டாளர்கள்	investeerders
முதலீட்டாளர்கள்	belegger
பல்துறை	veelzijdige
பல்துறை	veelzijdig
மின்னல்	bliksem
மின்னல்	belichting
மின்னல்	verlichting
மின்னல்	bliksem
மின்னல்	lightning
சுமந்து	carry
உயிர்வேதியியல்	biochemie
உடற்பயிற்சி	workout
உடற்பயிற்சி	training
உடற்பயிற்சி	lichaamsbeweging
உடற்பயிற்சி	uitoefening
உடற்பயிற்சி	oefening
உடற்பயிற்சி	uitoefenen
உடற்பயிற்சி	fitness
மதிப்பீடுகள்	reviews
மதிப்பீடுகள்	beoordelingen
மதிப்பீடுகள்	recensies
மதிப்பீடுகள்	kijkcijfers
மதிப்பீடுகள்	ratings
மதிப்பீடுகள்	waarderingen
மதிப்பீடுகள்	beoordelingen
சீதை	sita
பாங்க்	phang
வியன்னா	wenen
களிமண்	klei
களிமண்	clay
ரிக்	rick
லிங்கன்	lincoln
சீடர்	cedar
அனுப்பிய	verstuurd
அனுப்பிய	verzonden
அனுப்பிய	gestuurd
இயக்கப்பட்டது	ingeschakeld
தொட்டி	bin
வசதியாக	comfortabel
வசதியாக	comfortabele
வியாபாரம்	bedrijf
வியாபாரம்	zakelijk
தூய்மையான	zuiverste
தூய்மையான	puur
தூய்மையான	zuiver
தூய்மையான	pure
தூய்மையான	zuivere
ஆல்ஃபா	alpha
ஆல்ஃபா	alfa
கோபால்	gopal
படிகள்	treden
படிகள்	stappen
படிகள்	stapjes
பஞ்சு	spons
பஞ்சு	katoen
கிறிஸ்துமஸ்	kerstmis
கிறிஸ்துமஸ்	kerst
கிறிஸ்துமஸ்	christmas
கிறிஸ்துமஸ்	kerstfeest
ஆதரிக்கும்	ondersteunt
ஆதரிக்கும்	steunt
இன்டெல்	intel
புக்கிட்	bukit
வார்டு	ward
உற்பத்தியாளர்கள்	fabrikanten
தடைகள்	hindernissen
தடைகள்	belemmeringen
தடைகள்	obstakels
தட்டையான	plat
சந்திரசேகர்	chandrasekhar
பாலூட்டி	zoogdieren
பேய்	ghost
பேய்	geest
பேய்	spook
பேய்	duivel
பேய்	duivels
பிரகடனம்	aangifte
பிரகடனம்	declaratie
பிரகடனம்	verklaring
குறைப்பு	verlaging
குறைப்பு	reductie
குறைப்பு	vermindering
சஞ்சய்	sanjay
தெரேசா	teresa
தெரேசா	theresia
தெரேசா	theresa
தெரேசா	theresia
இமாச்சலப்	himachal
முரண்பாடு	conflicten
முரண்பாடு	conflict
நகல்	dubbele
நகல்	duplicaat
நகல்	dupliceren
நகல்	kopiëren
நகல்	kopieer
நகல்	kopie
நாவல்கள்	romans
யோகா	yoga
ஆஸ்கார்	oscar
கழுத்து	hals
கழுத்து	nek
ஸ்டீவன்	steven
அண்டம்	universe
அண்டம்	heelal
அண்டம்	universum
ஐரோப்பியர்	europeanen
ஐரோப்பியர்	europese
ஐரோப்பியர்	europees
திருத்த	amendement
திருத்த	wijziging
பொதுவுடைமை	communisme
ஆமை	schildpad
ஆமை	schildpad
ஏற்பாடுகள்	regeling
ஏற்பாடுகள்	arrangement
ஏற்பாடுகள்	arrangementen
ஏற்பாடுகள்	regelingen
சுரப்பி	klier
வல்லுநர்கள்	professionals
வல்லுநர்கள்	professionelen
வல்லுநர்கள்	vakmensen
மாத்திரை	pil
வலியுறுத்தி	benadrukken
குறிப்பிடுகின்றது	dealen
டோக்கியோ	tokyo
டோக்கியோ	tokio
ஆரோக்கியமான	gezonde
ஆரோக்கியமான	gezond
பேரன்	kleinzoon
எருமை	buffalo
எருமை	buffels
எருமை	bizons
எருமை	buffel
தொழிலாக	carrière
தொழிலாக	carriere
தொழிலாக	loopbaan
எழுதுதல்	verbranding
எழுதுதல்	burning
எழுதுதல்	verbranden
எழுதுதல்	brandend
எழுதுதல்	branden
எழுதுதல்	brandende
எழுதுதல்	schrijven
செயற்குழு	uitvoerende
செயற்குழு	uitvoerend
காவல்துறையினர்	politie
கோணத்தில்	hoek
செடிகள்	planten
செடிகள்	plantjes
வீரம்	dapperheid
வீரம்	moed
சிம்	sim
ஜெர்ரி	jerry
ஜெர்ரி	mof
பதிவிறக்கம்	downloaden
சுமை	laad
சுமை	laden
சுமை	last
சுமை	lasten
தாரா	tara
வழக்கறிஞர்கள்	juristen
வழக்கறிஞர்கள்	advocaten
டிராகன்	draken
டிராகன்	draak
டிராகன்	dragon
கொண்டாடும்	vieren
சனிக்கிழமை	zaterdag
இலக்க	cijfer
யோசேப்பு	jozef
யோசேப்பு	joseph
வலிப்பு	epilepsie
ஊவா	uva
கொண்டிருக்கின்றது	hinderlaag
வகுத்தல்	divisie
வகுத்தல்	afdeling
வகுத்தல்	deling
வகுத்தல்	division
தரவுத்தளம்	databank
தரவுத்தளம்	gegevensbank
தரவுத்தளம்	database
முடிக்கப்பட்டது	voltooid
முடிக்கப்பட்டது	voltooide
முடிக்கப்பட்டது	afgerond
முடிக்கப்பட்டது	ingevuld
முடிக்கப்பட்டது	voltooid
முடிக்கப்பட்டது	afgewerkt
முடிக்கப்பட்டது	klaar
முடிக்கப்பட்டது	afgewerkte
செயலை	action
செயலை	optreden
செயலை	aktie
செயலை	actie
நிறைவேற்றப்பட்டது	uitgevoerd
நிறைவேற்றப்பட்டது	uitgevoerde
நிறைவேற்றப்பட்டது	geëxecuteerd
சகோதரிகள்	sisters
சகோதரிகள்	zusters
சகோதரிகள்	zussen
சகோதரிகள்	zusjes
நேர்மறை	positief
நேர்மறை	positieve
ஹைதராபாத்	hyderabad
வரையப்படும்	getrokken
மனநிலை	humeur
மனநிலை	stemming
கௌதம	gautama
குற்ற	schuldigen
குற்ற	schuldig
குற்ற	schuldige
ஓவியர்கள்	schilders
மயிலை	pauw
மயிலை	peacock
குஜராத்தி	gujarati
பிராங்க்	frank
பிராங்க்	franck
தாது	erts
தாது	mineraal
தாது	minerale
மந்திர	magische
மந்திர	magisch
சர்ச்சைக்குரிய	problematisch
சர்ச்சைக்குரிய	problematische
சர்ச்சைக்குரிய	controversieel
சர்ச்சைக்குரிய	controversiële
சர்ச்சைக்குரிய	omstreden
கிட்டார்	guitar
கிட்டார்	gitaar
பண்டிகை	festival
பண்டிகை	feestelijke
பண்டிகை	feestelijk
முடியாட்சி	monarchie
அடித்தளம்	stichting
அடித்தளம்	fundering
தியேட்டர்	bioscoop
தியேட்டர்	theater
தியேட்டர்	theater
வரிசைகள்	array
பிடி	catch
பிடி	vangen
பிடி	vangst
பிடி	vang
பிடி	vasthouden
ஒருபோதும்	nooit
ஒருபோதும்	never
மாங்கனீசு	mangaan
ரத்னா	ratna
துருவ	polar
அபாயம்	gevaar
அபாயம்	gevaren
மிகுதி	kloof
சூடான்	soedanese
சூடான்	sudan
சூடான்	soedan
உருமாற்றம்	transformatie
சிகரம்	peak
சிகரம்	piek
சிகரம்	hoogtepunt
தியாகம்	offeren
தியாகம்	opoffering
தியாகம்	offer
குன்று	heuvel
குன்று	hill
கணக்குகள்	accounts
கணக்குகள்	rekeningen
வாங்கியது	aangekocht
வாங்கியது	ingekocht
வாங்கியது	gekocht
வாங்கியது	aangeschaft
வாங்கியது	gekochte
வாங்கியது	kocht
வாங்கியது	gekocht
சுருக்க	afkorting
மார்ஷல்	marshall
துவக்கப்பட்டது	gelanceerd
காலில்	poot
காலில்	been
பியர்	bieren
பியர்	biertje
பியர்	bier
எட்டியது	restjes
பின்வருவன	komende
பின்வருவன	opkomende
பின்வருவன	aanstaande
பின்வருவன	aankomende
பின்வருவன	aankomend
பெருங்குடல்	colon
மாணவர்களும்	studenten
மாணவர்களும்	leerlingen
புலனாய்வு	inlichtingen
புலனாய்வு	inlichtingendienst
புலனாய்வு	intelligentie
செனட்	senaat
ஐயம்	twijfelen
ஐயம்	twijfel
ஐதராக்சைடு	hydroxide
மோசமாக	erger
மோசமாக	slechter
நம்புகிறேன்	hoopt
நம்புகிறேன்	hopen
நம்புகிறேன்	hopend
நம்புகிறேன்	hoop
நம்புகிறேன்	hopen
நம்புகிறேன்	hope
கென்னடி	kennedy
உருளை	bol
டிலான்	dylan
யூதர்களின்	joodse
யூதர்களின்	jood
யூதர்களின்	joods
அறிவுசார்	intellectuele
அறிவுசார்	intellectueel
நாக்பூர்	nagpur
அதிரடி	action
அதிரடி	optreden
அதிரடி	aktie
அதிரடி	actie
வெப்பத்தை	warmte
வெப்பத்தை	hitte
ஹவாய்	hawaï
விளக்கி	descriptor
ஹாரிஸ்	haris
ஹாரிஸ்	harris
கோபுரங்கள்	torens
பிளாட்டினம்	platinum
பிளாட்டினம்	platina
முக	gelaat
முக	aangezicht
முக	gezicht
முக	face
கூம்பு	kegelsnede
கூம்பு	conische
கூம்பு	kegel
பாலைவனம்	woestijn
ஜொகூர்	johor
பிரச்சாரம்	campagne
பிரச்சாரம்	veldtocht
டின்	tin
சாவோ	são
சாவோ	cao
சாவோ	chao
சீனி	suikers
சீனி	suiker
எதிரி	vijand
காட்டியது	toonde
கொடுப்பது	geven
காட்டப்படும்	getoond
காட்டப்படும்	getoonde
கடவுள்கள்	goden
ஆடைகள்	kleding
ஆடைகள்	kledij
ஆடைகள்	jurken
ஆடைகள்	kleding
ஆடைகள்	kleren
ஆடைகள்	kledij
நினைவுகள்	memories
நினைவுகள்	herinneringen
சார்லி	charlie
அமேசான்	amazonegebied
அமேசான்	amazones
அமேசான்	amazon
அமேசான்	amazone
துத்தநாக	zink
பாலங்கள்	bruggen
சுவர்கள்	muren
சுவர்கள்	wanden
புளோரைடு	fluoride
மாற்றப்பட்ட	veranderde
மாற்றப்பட்ட	gewijzigd
மாற்றப்பட்ட	veranderd
மாற்றப்பட்ட	gemodificeerd
மாற்றப்பட்ட	gewijzigd
மாற்றப்பட்ட	aangepast
மரு	maru
தேர்ந்தெடுக்கப்பட்டது	geselecteerde
தேர்ந்தெடுக்கப்பட்டது	geselecteerd
தேர்ந்தெடுக்கப்பட்டது	uitgekozen
தேர்ந்தெடுக்கப்பட்டது	gekozen
வேலி	veli
வேலி	schutting
வேலி	heler
வேலி	omheining
வேலி	hek
விளையாட்டை	speel
விளையாட்டை	spelen
விளையாட்டை	afspelen
பாண்டிச்சேரி	pondicherry
வேற்று	buitenaardse
வேற்று	buitenaards
செம்பு	koper
கொடுத்தல்	geven
துவங்கப்பட்டது	ingewijd
சிகிச்சைகள்	behandelingen
ஜஸ்டின்	justin
அமோனியம்	ammonium
கடல்சார்	maritiem
மேதை	geniaal
மேதை	genie
மேதை	genius
மேதை	geleerde
மேதை	legende
மேதை	legend
கோலம்	bol
அறுபத்து	sixty
அறுபத்து	zestig
ஆதரவாளர்கள்	voorstanders
ஆதரவாளர்கள்	supporters
ஆதரவாளர்கள்	aanhangers
கத்தி	dolk
கத்தி	mes
உயர்த்தி	liften
உயர்த்தி	lift
அந்தோனி	anthony
அந்தோனி	antonius
அந்தோனி	antony
அந்தோனி	antonius
வெண்மை	bleken
மறைவு	stealth
மறைவு	dood
மறைவு	doods
மறைவு	overlijden
சூடு	warm
சூடு	heet
கவனமாக	zorgvuldig
கவனமாக	voorzichtig
கவனமாக	voorzichtig
வருங்கால	toekomstige
வருங்கால	toekomstig
வருங்கால	toekomst
வெப்பமண்டல	tropisch
வெப்பமண்டல	tropische
தகவல்தொடர்பு	communicatie
தகவல்தொடர்பு	mededeling
கலகம்	oproer
கலகம்	rellen
கலகம்	rel
ஜேக்	jaap
ஜேக்	jack
ஜேக்	sjaak
பதின்ம	decimale
பதின்ம	decimaal
அதிர்வு	vibe
அதிர்வு	turbulentie
அதிர்வு	trillingen
அதிர்வு	vibraties
அதிர்வு	vibratie
அதிர்வு	trilling
சைன்	slag
சைன்	beroerte
சைன்	sinus
சைன்	sine
சைன்	dennen
சைன்	pine
குழி	put
குழி	pitstop
குழி	pit
குழி	kuil
அலங்காரம்	filter
அலங்காரம்	filteren
அலங்காரம்	versiering
அலங்காரம்	decoratie
எண்ணங்கள்	gedachten
எண்ணங்கள்	gedachtes
டெட்	ted
டெட்	dek
டெட்	deck
சம்பளம்	salaris
சீசர்	caesar
சீசர்	cesar
சீசர்	césar
மைக்ரோ	micro
கியூபா	cuba
நண்டு	krabben
நண்டு	crab
நண்டு	krab
உசேன்	hussein
உசேன்	hoessein
நேராக	rechtdoor
நேராக	straight
நேராக	recht
சத்தீஸ்கர்	chhattisgarh
லேடி	lady
லேடி	vrouwe
லேடி	dame
மகளும்	dochter
பதினொரு	eleven
பதினொரு	elf
கானா	ghana
கேம்பிரிட்ஜ்	cambridge
பாட்டில்	fles
பாட்டில்	flesje
கழுத்தில்	hals
கழுத்தில்	nek
சிற்பி	architecten
சிற்பி	architect
மாலிக்	malik
டேட்டா	gegevens
டேட்டா	data
பதக்கங்கள்	medailles
கிரிஸ்	chris
அடையாளங்கள்	identiteiten
அடையாளங்கள்	identiteit
அடையாளங்கள்	labels
அடையாளங்கள்	tags
அலுவலர்கள்	officiers
அலுவலர்கள்	agenten
அலுவலர்கள்	officieren
சுற்றுப்பயணம்	rondreis
சுற்றுப்பயணம்	tour
சுற்றுப்பயணம்	rondleiding
சுற்றுப்பயணம்	tournee
கற்பித்தல்	lesgeven
கற்பித்தல்	onderwijzen
உறவினர்	relatief
உறவினர்	relatieve
உறவினர்	buurvrouw
உறவினர்	buurland
உறவினர்	buur
உறவினர்	buurman
உறவினர்	buurvrouw
உறவினர்	buur
உறவினர்	buurman
உறவினர்	neef
உறவினர்	nicht
உறவினர்	nichtje
பயணி	passagier
பயணி	reiziger
ஆலயங்கள்	kapellen
லெபனான்	libanon
அலன்	allen
அலன்	alan
ஏவுகணைகள்	raketten
தொலைதொடர்பு	communicatie
தொலைதொடர்பு	mededeling
தேர்வுகள்	proeven
தேர்வுகள்	testen
தேர்வுகள்	tests
தேர்வுகள்	selectie
தேர்வுகள்	opties
தேர்வுகள்	mogelijkheden
ஹான்	han
செய்தார்கள்	deed
குணங்கள்	attributen
குணங்கள்	kenmerken
குணங்கள்	eigenschappen
கச்சேரி	concert
கியூ	kieu
டார்க்	duister
டார்க்	donker
டார்க்	donkere
கண்ணோட்டம்	overzicht
கண்ணோட்டம்	beoordeling
கண்ணோட்டம்	recensie
கண்ணோட்டம்	herziening
சுரங்க	mijnbouw
தாக்கிய	aangevallen
கடிதங்கள்	letteren
கடிதங்கள்	letters
கடிதங்கள்	brieven
பப்புவா	papoea
வாடிக்கையாளர்கள்	klanten
வாடிக்கையாளர்கள்	afnemers
வெடித்தது	explodeerde
வெடித்தது	ontplofte
வெடித்தது	ontploft
சோதனையில்	test
சோதனையில்	testen
தென்றல்	bries
தென்றல்	breeze
தேசங்கள்	naties
வேண்டுமென்றே	opzettelijk
வேண்டுமென்றே	opzettelijke
வேண்டுமென்றே	weloverwogen
