در	deur
جلگه	laagland
جلگه	keerpunt
گردان	bataljon
جانوری	wezen
جانوری	schepsel
ته	tah
ته	groef
ته	gegraven
ته	dug
بالگرد	helikopter
بالگرد	helicopter
بالگرد	helikopter
بالگرد	heli
بالگرد	chopper
بالگرد	helicopter
گلدوین	goldwyn
رهایی	inwisselen
رهایی	verlossen
رهایی	verzilveren
مولوی	rumi
داروها	medicijnen
داروها	geneeskunde
داروها	geneesmiddel
تمیز	schoon
تمیز	proper
تمیز	schoonmaken
تمیز	clean
سالیانه	jaarlijks
سالیانه	jaarlijks
زنگ	bell
مبارک	gezegende
مبارک	zalig
مبارک	gezegend
مبارک	mubarak
مبارک	vrolijk
مبارک	happy
مبارک	blij
مبارک	tevreden
مبارک	gelukkig
کامبوج	cambodja
انحصاری	exclusieve
انحصاری	exclusief
شیرینی	snoepjes
شیرینی	zoetigheid
شیرینی	snoepgoed
شیرینی	sweets
شیرینی	gebakje
شیرینی	gebak
مبارز	strijder
مبارز	krijger
مبارز	strijder
مبارز	vechter
مبارز	fighter
ارامنه	armeniërs
کارشناس	deskundige
کارشناس	expert
دلفین	dolphin
دلفین	dolfijn
نورث	noorden
نورث	noord
شانگهای	shanghai
شانگهای	sjanghai
استوایی	equatoriaal
صف	wachtrij
صف	rijen
صف	rangen
صف	gelederen
مارکوس	marcus
دوگانه	dubbele
دوگانه	duale
دوگانه	dual
باربارا	barbara
انکار	ontkent
انکار	ontken
انکار	ontkennen
انکار	ontkenning
انکار	afwijzingen
انکار	verwerping
انکار	afwijzing
انکار	ontkennen
بس	bess
پایینی	lager
پایینی	lagere
جبل	jabal
یوفا	uefa
ماریو	mario
نارسایی	falen
نارسایی	mislukkingen
نارسایی	mislukking
نارسایی	mislukken
نارسایی	mislukkeling
الماس	diamond
الماس	diamant
الماس	ruiten
الماس	diamanten
چم	cham
اینچ	inch
اینچ	inch
اینچ	centimeters
اینچ	centimeter
یکشنبه	zondag
یکشنبه	sunday
راضی	voldaan
راضی	tevreden
کیفی	kwalitatieve
بید	bieden
بید	bod
بید	vid
آمادگی	bereiding
آمادگی	voorbereiding
آمادگی	preparaat
خونریزی	bloeding
خونریزی	bloeden
خونریزی	bloedingen
خونریزی	bloedvergieten
پهلوان	sporter
پهلوان	atlete
پهلوان	atleet
پهلوان	held
پهلوان	hero
پهلوان	kampioen
فضل	gratie
فضل	grace
فضل	premie
فضل	bounty
تکمیلی	aanvullende
تکمیلی	aanvullend
تکمیلی	operators
تکمیلی	operatoren
تکمیلی	exploitanten
انحراف	afwijking
انحراف	vervorming
انحراف	compenseren
انحراف	compensatie
انحراف	gecompenseerd
انحراف	verschuiving
امتحان	examen
امتحان	quiz
پیاپی	opeenvolgende
تصنیف	ballade
احیای	regeneratie
احیای	regenereren
احیای	heropleving
احیای	opleving
صبر	geduldig
صبر	patience
صبر	geduld
صبر	geduldig
صبر	patiënt
صبر	patient
نما	weergave
نما	uitzicht
نما	bekijk
نما	bekijken
تصفیه	zuivering
اعتراف	biecht
اعتراف	beken
اعتراف	bekennen
اعتراف	biecht
اعتراف	biechten
اعتراف	bekentenis
راوی	verteller
راوی	ravi
لار	lar
نارنجی	sinaasappel
نارنجی	oranje
کوچکترین	kleinste
کوچکترین	kleinst
فرح	farah
ماکو	mako
گنو	gnu
مروارید	pearl
مروارید	parel
تبعیض	discriminatie
سعد	saad
پدری	vader
استیل	staal
استیل	stalen
استیل	acetyl
استیل	steele
همبستگی	autocorrelatie
همبستگی	eenheid
همبستگی	solidariteit
همبستگی	correlatie
میمون	aapje
میمون	aap
میمون	monkey
شناور	zwevende
شناور	zweven
شناور	zwevend
شناور	drijvend
شناور	drijvende
شناور	drijven
شناور	zweven
شناور	zwevend
شناور	zweef
شناور	drijven
شناور	driften
شناور	drijvend
الکتریک	elektrische
الکتریک	electrische
الکتریک	elektrisch
نانو	nano
رابین	robin
مزمن	chronisch
باراک	barack
هارولد	harold
تابعه	dochtermaatschappijen
تابعه	dochterondernemingen
دوتایی	duplex
دوتایی	dubbele
دوتایی	duale
دوتایی	dual
دوتایی	binaire
دوتایی	binair
موتورز	motors
موتورز	motoren
کیف	zakje
کیف	zak
کیف	tas
کیف	tasje
کیف	handtas
کیف	portefeuille
کیف	portemonnee
غلبه	veroveren
غلبه	overwinnen
مرسدس	mercedes
سازگاری	compatibiliteit
سازگاری	aanpassing
هلن	helena
هلن	hellen
هلن	helen
ماست	yoghurt
پاره	tno
پاره	rip
سیمان	cement
فیلد	veld
پیشروی	maart
پیشروی	marcheren
نوشتم	schreven
نوشتم	schreef
امینی	amini
ظهر	middag
ظهر	middaguur
ظریف	elegant
ظریف	elegante
ظریف	delicaat
ظریف	delicate
بو	boe
بو	boo
چنگ	grip
چنگ	greep
چنگ	chang
چنگ	cheng
چنگ	harp
ناوشکن	vernietiger
ناوشکن	destroyer
کلا	totaal
خب	nou
خب	wel
صوت	geluid
امیل	emile
امیل	émile
امیل	emil
امیل	émile
دیفرانسیل	differentiële
ماهیچه	spieren
ماهیچه	spier
ماهیچه	triceps
غزل	ghazal
غزل	ode
زور	forceren
زور	kracht
زور	force
رایانش	informatica
استار	ster
استار	star
استار	starr
گوسفند	schapen
گوسفند	schaap
شایع	gerucht
شایع	geruchten
روباه	foxy
روباه	vossen
روباه	fox
روباه	vos
مزارع	velden
مزارع	fields
مزارع	akkers
مزارع	boerderijen
کمونیسم	communisme
مدخل	binnenkomst
مدخل	vermelding
بیک	baek
آیدا	aida
آیدا	ida
هرم	piramide
هرم	piramides
هرم	piramiden
سایز	maten
دادستان	aanklagers
دادستان	procureur
دادستان	aanklager
دقیقی	precieze
دقیقی	stipt
الکس	alex
داروسازی	farmaceutisch
داروسازی	farmaceutische
داروسازی	apotheek
داروسازی	farmaceutica
اینشتین	einstein
کمر	lumbale
کمر	taille
کمر	middel
آهک	kalksteen
آهک	limoen
آهک	kalk
آهک	lime
نیما	nima
عالمان	geleerden
عقد	trouwen
عقد	trouw
میانمار	myanmar
آسانی	gemak
سوسیالیسم	socialisme
تخته	bestuur
تخته	bord
اسکناس	biljetten
اسکناس	rekeningen
یهود	joodse
یهود	jood
یهود	joods
یهود	joden
ویا	vakantiewoning
مساجد	moskeeën
مساجد	plaatsen
گویان	guyana
گویان	guyana
مارکو	marko
مارکو	marco
اجتناب	vermijding
اجتناب	vermijden
ویلا	willa
ویلا	vila
ویلا	vakantiewoning
مبارزات	gevechten
رصدخانه	observatorium
پیوندها	links
منصفانه	eerlijke
منصفانه	redelijk
منصفانه	fair
منصفانه	eerlijk
ریگان	reagan
پلنگ	tijger
پلنگ	luipaard
پلنگ	panter
پلنگ	panther
تعهد	verbintenis
تعهد	toewijding
تعهد	engagement
تعهد	betrokkenheid
تعهد	belofte
تعهد	gelofte
ترشح	lozing
ترشح	ontladen
ترشح	lozen
ترشح	plons
ترشح	splash
ترشح	secretie
کابلی	kabel
حکمرانی	regeren
حکمرانی	heerschappij
حکمرانی	regeerperiode
حکمرانی	uitspraak
کیا	kia
بارداری	zwangerschap
بارداری	zwangere
بارداری	zwanger
بارداری	drachtige
شغلی	beroepsgroep
شغلی	beroep
بلوری	kristal
بلوری	kristallen
بلوری	crystal
تابعی	functioneel
تابعی	functionele
طلوع	dawn
طلوع	ochtendgloren
طلوع	dageraad
طلوع	stijgen
طلوع	rising
طلوع	stijgend
طلوع	stijgende
طلوع	rijzende
طلوع	zonsopkomst
طلوع	zonsopgang
شرکتی	partnership
شرکتی	partnerschap
شرکتی	corporate
یاس	jasmijn
یاس	jasmine
یاس	yas
ارث	erfenis
ارث	patrimonium
ارث	erfgoed
ارث	erven
ارث	erfenis
ارث	erfdeel
یزدگرد	yazdagird
فرانتس	franz
رادار	radar
هایدلبرگ	heidelberg
اعلامیه	poster
اعلامیه	affiche
بریستول	bristol
تهویه	ventilatie
تضاد	conflicten
تضاد	conflict
منشی	secretaris
منشی	secretaresse
شنیده	hoorde
شنیده	gehoord
مردانه	mannelijk
فر	oven
فر	eerlijke
فر	redelijk
فر	fair
فر	eerlijk
ظاهرا	kennelijk
ظاهرا	blijkbaar
ظاهرا	schijnbaar
اسد	assad
اسد	asad
گشتاور	moment
گشتاور	ogenblik
گشتاور	koppel
اریکسون	ericson
اریکسون	ericsson
شانزده	zestien
شانزده	sixteen
غارت	plundering
غارت	plunderen
غارت	plunderingen
غارت	buit
غارت	plundering
غارت	plunderen
غارت	plunderingen
غارت	plundering
غارت	plunderen
غارت	geplunderd
غارت	geroofd
سلطه	dominantie
سلطه	machtspositie
سلطه	autoriteit
سلطه	gezag
هائیتی	haïti
جاذبه	aantrekking
جاذبه	aantrekkingskracht
جاذبه	attractie
جاذبه	zwaarte
جاذبه	zwaartekracht
مرتفع	verheven
مرتفع	verhoogd
مرتفع	verhoogde
تراکتورسازی	tractor
تراکتورسازی	trekker
ثروتمند	rijk
ثروتمند	rijken
ثروتمند	rich
ثروتمند	rijke
سنگال	senegal
لرد	heer
لرد	lord
لرد	heere
ژانیرو	janeiro
گوستاو	gustav
تراز	uitlijning
تراز	uitlijnen
تراز	uitlijning
تراز	niveau
تراز	level
لوگوی	resulteerden
لوگوی	resulteerde
نسب	afstamming
نسب	afkomst
نسب	verwante
بک	beck
بک	bak
پتروشیمی	petrochemische
واسط	interface
واسط	raakvlak
زیرمجموعه	deelverzameling
دال	dal
دال	indicatief
دال	indicatieve
دال	dahl
نرمال	normale
نرمال	normaal
افسردگی	depressie
افسردگی	depressies
شیوع	uitbraak
شیوع	prevalentie
تطبیق	match
آلومینیوم	aluminium
آلومینیوم	aluminium
وال	prikbord
وال	wand
وال	muur
وال	walvis
وال	val
بادام	amandel
بادام	amandelen
ملاک	criterium
آرنولد	arnold
نینتندو	nintendo
صندلی	stoel
صندلی	seat
صندلی	zitplaats
صندلی	stoel
صندلی	zetel
صندلی	zetels
صندلی	stoelen
صندلی	zitplaatsen
بنز	benz
آشوری	assyrische
پرت	pratt
پرت	perth
وهاب	wahab
نوادگان	nakomelingen
نوادگان	afstammelingen
نوادگان	nageslacht
اردو	urdu
اردو	kamp
اردو	camper
اردو	kamperen
خودمان	onszelf
کشاورز	landbouwers
کشاورز	boeren
کشاورز	boer
کشاورز	landbouwer
مهره	kraal
مهره	parel
مهره	noot
مهره	moer
مهره	verpanden
مهره	pion
مهره	verpand
تمایز	onderscheid
افت	drop
افت	dip
چرب	vette
چرب	vettige
چرب	vettig
چرب	vette
جداسازی	isolatie
جداسازی	afzondering
جداسازی	isolement
جداسازی	loskoppelen
جداسازی	ontkoppelen
جداسازی	losmaken
جداسازی	scheiding
جداسازی	afscheiding
بازنویسی	herschrijven
بازنویسی	herschreven
بازنویسی	herschrijven
اختراعات	uitvindingen
اختراعات	uitvinding
رایان	ryan
نیتروژن	stikstof
اورانیوم	uranium
منشور	prisma
منشور	handvest
راننده	chauffeur
راننده	stuurprogramma
راننده	driver
راننده	bestuurder
رول	rollen
رول	rol
شوم	pech
شوم	ongelukkige
شوم	ongelukkig
شوم	sinistere
شوم	sinister
شوم	onheilspellend
فرضیه	hypothese
فرضیه	theorie
لوپز	lopes
لوپز	lópez
لوپز	lopez
دوی	devi
دوی	dewey
سئول	seoul
سئول	seoel
هرمان	hermann
هرمان	herman
ایلخانی	patriarch
وستفالن	westfalen
بسط	uitbreiden
بسط	expansie
بسط	uitbreiden
بسط	uitbreiding
عفونی	septische
لید	leiden
لید	lood
لید	loden
لید	lead
منظر	pracht
منظر	perspectief
متمایل	geneigd
منتقدین	critici
فوری	dringend
فوری	spoed
فوری	urgentie
فوری	urgent
فوری	instant
فوری	onmiddellijk
فوری	onmiddellijke
ییل	yale
پرس	pers
پرس	druk
پرس	query
پرس	opvragen
پرس	zoekopdracht
بینایی	gezichtsvermogen
بینایی	visioen
بینایی	visie
بینایی	vision
بینایی	zicht
فلسطینی	palestina
فلسطینی	palestijnse
فلسطینی	palestijnen
فلسطینی	palestijns
فلسطینی	palestijnse
عبد	abd
عبد	abid
سایوز	sojoez
هیوندای	hyundai
لوس	los
لوس	luce
لوس	loos
پارامترهای	parameters
تناسلی	genitale
تناسلی	reproductieve
جعل	vervalsingen
جعل	vervalsing
جعل	spoofing
جعل	nep
جعل	fake
سیمین	zilver
سیمین	zilveren
سیمین	silver
یال	manen
صلیبی	kruistocht
صلیبی	kruistochten
صلیبی	kruisvaarders
دینامیک	dynamics
دینامیک	dynamiek
دینامیک	dynamic
دینامیک	dynamiek
دینامیک	dynamische
دینامیک	dynamisch
استراحت	break
استراحت	pauze
استراحت	breken
استراحت	uitrusten
استراحت	rusten
استراحت	rest
استراحت	rust
بدترین	slechtste
بدترین	slechtst
بدترین	ergste
اکتشاف	verkennen
اکتشاف	expeditie
اکتشاف	ontdekking
اکتشاف	ontdekkingen
اکتشاف	discovery
گذرگاه	ferry
گذرگاه	veerboot
گذرگاه	causeway
ترکمن	turkmeense
تأثیرات	uitwerkingen
تأثیرات	effecten
تأثیرات	gevolgen
طاهر	tahir
زهره	venus
معترضان	demonstranten
معترضان	betogers
معترضان	demonstranten
معترضان	betogers
مسئولین	autoriteiten
آنتن	antenne
آنتن	antennes
گاما	gamma
آملی	amélie
هان	han
تماشاگران	toeschouwers
تماشاگران	doelgroepen
فضاپیمای	ruimtevaartuigen
فضاپیمای	ruimtevaartuig
فضاپیمای	ruimteschip
نیکاراگوئه	nicaragua
پیکان	pijl
پیکان	arrow
اندرسون	anderson
مسافرت	reizen
مسافرت	reis
مسافرت	journey
مسافرت	reis
بخشهای	afdelingen
بخشهای	secties
درویش	derwisj
درویش	darwish
شاخ	hoorns
شاخ	toeters
شاخ	horens
شاخ	schud
شاخ	schudden
شاخ	shake
میخائیل	michail
میخائیل	mikhail
تصادف	ongeval
تصادف	ongeluk
تصادف	ongelukje
دوام	looptijd
دوام	duur
دوام	tijdsduur
دوام	duurzaam
دوام	duurzame
ارسطو	aristoteles
بیاورد	breng
بیاورد	brengen
ریال	qatarese
ریال	rial
ریال	jemenitische
هولوکاست	holocaust
ناشناس	anoniem
ناشناس	anonieme
ناشناس	incognito
حالات	stemmingen
حدوداً	ongeveer
ارتقا	upgrade
ارتقا	upgraden
ارتقا	opwaarderen
ارتقا	opwaardering
ارتقا	bevordering
ارتقا	promoten
ارتقا	promotie
ارتقا	promoten
ارتقا	promoot
ارتقا	bevorderen
ارتقا	promoten
ارتقا	boost
اسرار	geheimen
اسرار	mysteries
آش	as
آش	ash
آش	assen
غروب	avondje
غروب	avond
غروب	schemering
غروب	sunset
غروب	zonsondergang
کارتر	carter
ساعات	openingstijden
ساعات	uren
ساعات	uur
اپیزود	episode
اپیزود	aflevering
زیتون	olive
زیتون	olijf
زیتون	olijven
لامپ	gloeilamp
لامپ	lamp
ارقام	figuren
ارقام	cijfers
معاهده	verdrag
شفیلد	sheffield
ارواح	spoken
ارواح	geesten
کیسه	zakje
کیسه	zak
کیسه	tas
کیسه	zakje
کیسه	buidel
کیسه	tassen
کیسه	zakken
کیسه	zakjes
غیرفعال	passieve
غیرفعال	passief
غیرفعال	deactiveren
غیرفعال	gedeactiveerd
غیرفعال	gehandicapten
غیرفعال	uitgeschakeld
غیرفعال	gehandicapte
غیرفعال	invalide
غیرفعال	gehandicapt
غیرفعال	inactieve
غیرفعال	inactief
دهندگان	aanbieders
دهندگان	providers
ببر	tijger
آمازون	amazonegebied
آمازون	amazones
آمازون	amazon
آمازون	amazone
نوه	kleindochter
نوه	kleinkind
نوه	kleinzoon
یادداشت	noot
یادداشت	briefje
یادداشت	notitie
یادداشت	opmerking
یادداشت	memo
یادداشت	memorandum
یادداشت	notitie
متناوب	afgewisseld
متناوب	afwisselend
متناوب	afwisselende
متناوب	plaatsvervanger
متناوب	afwisselen
حجاب	veil
حجاب	sluier
حجاب	gordijn
مکانیسم	mechanismen
مکانیسم	mechanisme
هاکی	ijshockey
هاکی	hockey
شکاف	slot
شکاف	gleuf
شکاف	rift
شکاف	openingen
شکاف	hiaten
شکاف	lacunes
شکاف	leemten
شکاف	gaten
شکاف	barst
شکاف	kraken
شکاف	crack
دونالد	donald
کاشت	aanplant
کاشت	implantatie
کاشت	implanteren
کاشت	implantaat
پاکسازی	zuivering
پاکسازی	zuiveren
پاکسازی	clearing
پاکسازی	opruiming
پاکسازی	opruimen
پاکسازی	zuivering
پاکسازی	reiniging
پاکسازی	reinigingsmiddel
فسفات	fosfaat
نیکلاس	niklas
کنوانسیون	conventie
کنوانسیون	verdrag
خوشه	cluster
خوشه	oor
گنجینه	schat
گنجینه	schatten
گنجینه	treasure
جاناتان	jonathan
سیبری	siberische
سیبری	siberië
بنزین	benzine
تجویز	voorschrijven
تجویز	recept
تجویز	voorschrift
هارد	hurd
ماسه	zand
ویرجین	virgin
ویرجین	maagd
ویرجین	maagden
عبارات	terminologie
نیلوفر	lotus
خلبانان	piloten
خلبانان	loodsen
اسکاتلندی	schotten
اسکاتلندی	schots
اسکاتلندی	schotse
اسکاتلندی	scottish
اسکاتلندی	schots
سیاستمداران	politici
کرون	kroon
کوری	blindheid
کوری	cory
استنفورد	stanford
اسطوره	mythologie
اسطوره	legende
اسطوره	legend
اسطوره	mythes
اسطوره	mythe
لاکهید	lockheed
کردهای	koerden
سیا	sia
گرا	georiënteerd
گرا	georiënteerde
گرا	gera
باختر	west
باختر	westen
باختر	westelijk
تقاطع	kruispunt
تقاطع	kruising
تقاطع	kruispunt
سلطانی	soltani
مسی	messi
کردها	koerden
کاندیدای	kandidaat
رنه	rené
رنه	renee
رنه	renée
رنه	rené
رنه	rene
رنه	renée
آخوند	mullah
شهادت	getuige
شهادت	getuigen
شهادت	getuigenissen
شهادت	getuigenis
آزادراه	autosnelweg
آزادراه	snelweg
آزادراه	autoweg
صخره	klif
صخره	rots
صخره	klip
صخره	cliff
صخره	rotsen
صخره	rots
صخره	steen
صخره	rock
جالبی	interessante
جالبی	interessant
اظهارات	verklaringen
اظهارات	statement
اظهارات	verklaring
عضلانی	gespierde
عضلانی	gespierd
آبراهام	abraham
پیغام	bericht
پیغام	boodschap
پیغام	berichtje
بهانه	excuus
ایرباس	airbus
قوس	arc
لوئیز	luiz
لوئیز	louise
تابلو	tafereel
تابلو	tableau
تابلو	paneel
تابلو	panel
یونگ	jonge
یونگ	jong
یونگ	young
یونگ	jung
دزد	dieven
دزد	dief
استادی	master
استادی	meester
پروازی	vliegend
پروازی	vliegen
پروازی	vlucht
تحریر	tahrir
تحریر	typen
حاد	acuut
بورگس	burgess
پشم	wol
تکراری	dubbele
تکراری	duplicaat
تکراری	dupliceren
تکراری	repetitieve
تکراری	terugkerende
تکراری	terugkerend
والنسیا	valencia
سالار	salar
هرودوت	herodotus
پرینستون	princeton
باهاما	bahamas
باهاما	bahama
دعا	bidden
دعا	gebed
دعا	bidden
دعا	gebed
دعا	gebeden
دیوانه	waanzinnig
دیوانه	krankzinnig
دیوانه	gek
دیوانه	crazy
دیوانه	zot
دیوانه	boos
دیوانه	mad
بصره	basra
قرص	pillen
قرص	pil
عادت	ongebruikte
عادت	ongebruikt
عادت	gewoonte
گیم	wedstrijd
گیم	spel
گیم	spelletje
ساقه	stalken
ساقه	stengel
ساقه	stam
راهپیمایی	maart
راهپیمایی	marcheren
نروژی	noors
نروژی	noorse
سرگذشت	kronieken
ویولن	viool
شجاع	moedig
شجاع	dapper
شجاع	dappere
شجاع	moedig
شجاع	moedige
بکر	becker
بکر	bakr
بکر	backer
دیپلمات	diplomaat
باربری	vracht
باربری	goederenvervoer
باربری	vrachtvervoer
سیگار	sigaretten
سیگار	sigaret
سیگار	sigaretten
شکستگی	fractuur
شکستگی	breuk
شکستگی	fracturen
بازماندگان	overlevenden
بازماندگان	nabestaanden
توربین	turbine
رهنمود	begeleiding
رهنمود	oriëntatie
رهنمود	leidraad
منعکس	reflecteren
منعکس	weerspiegelen
منعکس	weerspiegelde
منعکس	weerspiegeld
رافائل	raphael
رافائل	raphaël
رافائل	rafael
قاب	frame
قاب	kader
جنوبگان	antarctica
جنوبگان	zuidpool
جنوبگان	antarctica
اشعه	stralen
نیوکاسل	newcastle
ادگار	edgar
لطفی	gunsten
لطفی	gunst
راین	ryan
راین	rijn
راین	rayne
قشقایی	qashqai
سطر	rij
سطر	roei
سطر	roeien
سطر	row
حوض	reservoirs
کبیسه	sprong
بصری	visueel
بصری	visuele
یار	yar
ترینیداد	trinidad
باورهای	overtuigingen
ندرت	zelden
ندرت	zelden
تهاجم	invasie
تهاجم	geweldpleging
تهاجم	mishandeling
تهاجم	aanval
کلن	keulen
کلن	cologne
کلن	köln
نیسان	nissan
مسافت	afstand
دشمنی	vijand
دشمنی	vijandigheid
دشمنی	vijandelijk
دشمنی	vijandige
دشمنی	vijandig
دشمنی	vijand
شوخی	grap
شوخی	grapje
شوخی	mop
شوخی	joke
شوخی	grapje
شوخی	humor
شوخی	grap
شوخی	geintje
یورک	york
بازنشستگی	pensionering
بازنشستگی	pensioen
عروق	vasculaire
نعمت	zegening
نعمت	zegen
نعمت	zegenen
ورشو	warschau
مخصوصا	vooral
داود	david
زندگینامه	autobiografie
زندگینامه	biografie
جادویی	magie
جادویی	magic
جادویی	magisch
جادویی	magische
جادویی	magisch
بستری	bedlegerig
وینسنت	vincent
فاجعه	catastrofe
فاجعه	ramp
فاجعه	rampspoed
فاجعه	rampen
استعمار	kolonialisme
استعمار	kolonisatie
فقیر	arme
فقیر	arm
فقیر	armer
فقیر	armere
برون	eruit
برون	uit
برون	out
افلاطون	plato
گریز	ontvluchten
گریز	uitje
گریز	ontduiken
گریز	ontduiking
گریز	ontsnapping
گریز	ontsnappen
گریز	escape
عمود	loodrecht
عمود	loodrechte
مجاری	hongaarse
مجاری	hongaars
صبا	saba
تعبیه	inbedding
تعبیه	insluiten
گله	kudde
گله	runderen
گله	vee
گله	rundvee
گله	beslag
گله	kudde
دومینیکن	dominicaanse
تفلیس	tbilisi
موی	haar
موی	haren
موی	haartjes
موی	hair
موی	mui
ظروف	afwas
هورمون	hormoon
اعتیاد	verslaving
تاتی	tat
خشن	gewelddadige
خشن	gewelddadig
خشن	hard
بیرمنگام	birmingham
پستان	tepel
پستان	borst
پستان	borsten
فیلمهای	films
راهبردی	strategisch
پرسنل	personeel
پرسنل	personeelszaken
غلام	ghulam
مارکس	marquez
مارکس	marx
مارکس	marken
مارکس	merktekens
هاینریش	heinrich
افق	horizon
تکواندو	taekwondo
اصالت	originaliteit
اصالت	adel
آرمسترانگ	armstrong
خاستگاه	herkomst
خاستگاه	oorsprong
برنارد	bernard
آجری	baksteen
آجری	brick
لئو	leo
سکوی	perron
سکوی	platform
گیل	gill
گیل	gil
گیل	gail
آتلانتا	atlanta
دایر	dyer
کروم	chrome
کروم	chroom
کروم	chroom
رحم	baarmoeder
رحم	baarmoeder
تساوی	gelijkheid
وعده	beloften
وعده	beloftes
وعده	belofte
وعده	beloven
وعده	beloof
حزبی	factie
بشکه	vaten
بشکه	barrel
بشکه	vat
فاکتور	ontvangsten
فاکتور	factor
وگاس	vegas
هندوراس	honduras
مورخان	historici
بوکس	boks
بوکس	boksen
بوکس	boxen
بیننده	kijkers
عبدالعزیز	abdulaziz
باس	bos
باس	basgitaar
باس	baars
باس	bas
باس	bass
باس	bas
نصر	nasr
هوگو	hugo
خودی	vriendschappelijk
خودی	vriendelijke
خودی	vriendelijk
بیماریهای	ziektes
بیماریهای	ziekten
شکاری	jachthond
گشایش	gemak
اوگاندا	oeganda
نوآوری	innovaties
نوآوری	vernieuwingen
نوآوری	nieuwigheden
نوآوری	innoveren
نوآوری	innovaties
نوآوری	innovatie
نوآوری	vernieuwing
شر	cher
شر	sher
شر	kwaad
شر	slechtheid
شر	evil
لنین	lenin
یونانیان	grieken
خالق	schepper
خالق	maker
خالق	bedenker
نیوتن	newton
گوگنهایم	guggenheim
کنده	conde
کنده	stomp
بنجامین	benjamin
همیلتون	hamilton
گرانشی	zwaarte
گرانشی	zwaartekracht
آنری	hendrik
آنری	henri
آنری	hendrik
آنری	henry
دوش	douche
دوش	douchen
دوش	douches
دوش	buien
دوش	douchen
قیر	teer
قیر	tar
مزیت	voordeel
خرگوش	konijnen
خرگوش	konijntje
خرگوش	konijnen
خرگوش	konijn
طالب	begeerte
طالب	wens
طالب	verlangen
طالب	taleb
طالب	verlangens
طالب	begeert
فردیناند	ferdinand
صرفه	spaarzaam
صرفه	zuinig
تد	ted
لیون	lyon
لیون	leon
رایش	rijk
رایش	reich
سلولهای	cellen
حوضه	stroomgebied
حوضه	bekken
اسکان	vereffening
اسکان	nederzetting
اسکان	schikking
اسکان	afwikkeling
اسکان	kolonisatie
ارز	gewaardeerde
ارز	gewaardeerd
انتگرال	integraal
تایپ	typ
تایپ	type
تایپ	soort
تایپ	typen
بخارا	buchara
رخدادهای	nasleep
رخدادهای	voorvallen
صلاح	salah
قریه	stad
نوشیدنی	drankjes
نوشیدنی	drankje
نوشیدنی	dranken
ارتقای	bevordering
ارتقای	promoten
ارتقای	promotie
قانع	overtuigde
قانع	overtuigd
سازندگان	fabrikanten
سازندگان	bouwers
فیبر	vezel
فیبر	vezels
کارناتاکا	karnataka
حیدرآباد	hyderabad
جذاب	cute
جذاب	schattig
جذاب	aantrekkelijke
جذاب	aantrekkelijk
جذاب	charmante
جذاب	charmant
جذاب	charming
موضعی	anesthesie
موضعی	narcose
موضعی	verdoving
پارتی	feest
پارتی	partij
پارتی	feestje
پارتی	party
جولای	juli
جولای	weaver
مداخله	storing
مداخله	interferentie
مداخله	inmenging
مداخله	interventies
مداخله	tussenkomst
مداخله	interventie
صحرا	sahara
صحرا	woestijn
مولداوی	moldavië
واکر	walker
ذخایر	schatten
ذخایر	reserves
کمپ	kamp
چندنفره	multiplayer
زیباترین	knapste
زیباترین	mooiste
اقتصاددانان	economen
مول	moll
مول	mol
سوری	surrey
سوری	syrische
سوری	syrisch
سوری	suri
نجومی	astronomische
مجروح	gewond
مجروح	gewonden
مجروح	geblesseerd
مجروح	gewond
مجروح	gewonden
مجروح	gewonde
بارندگی	neerslag
سربازی	soldaat
جهش	jump
جهش	spring
جهش	springen
جهش	sprong
جهش	sprongen
جهش	springt
جهش	mutaties
جهش	mutatie
جهش	sprong
زید	zaid
پایتون	python
پیشرو	vooruitstrevend
پیشرو	progressieve
پیشرو	progressief
مان	mun
مان	mann
ماشینی	machine
تبریک	feliciteren
تبریک	proficiat
تبریک	gefeliciteerd
بروکسل	bruxelles
بروکسل	brussel
کوزوو	kosovo
رشید	rashid
لب	lips
لب	lippen
لب	lip
حج	bedevaart
حج	pelgrimstocht
حج	bedevaart
رونالد	ronald
سرخس	bracken
سرخس	fern
تصوف	soefisme
تصوف	mystiek
برزیلی	braziliaanse
برزیلی	braziliaans
ابزارها	tools
ابزارها	gereedschap
ابزارها	gereedschappen
ابزارها	hulpmiddelen
کشاورزان	landbouwers
کشاورزان	boeren
بتمن	batman
جد	voorvader
جد	voorouder
جد	jed
متیل	methyl
تعلیق	vering
تعلیق	suspensie
تعلیق	schorsing
تعلیق	opschorting
تعلیق	spanning
مبادله	ruil
مبادله	ruilen
مبادله	swap
مبادله	omwisselen
مبادله	ruil
مبادله	uitwisseling
مبادله	uitwisselen
غارهای	grotten
سواری	ride
سواری	rit
ناوچه	fregat
ترنس	trance
ترنس	terence
دوشیزه	juffrouw
دوشیزه	miss
دوشیزه	mejuffrouw
دوشیزه	missen
دوشیزه	virginis
موتوری	motorische
موتوری	motor
بنین	benin
بازیهای	games
بازیهای	spelletjes
بازیهای	spellen
دودویی	binaire
دودویی	binair
دیابت	diabetici
دیابت	diabetische
دیابت	suikerziekte
دیابت	diabetes
صاحبان	baasjes
صاحبان	eigenaren
صاحبان	eigenaars
معرفت	cognitie
معرفت	kennis
علنی	publiek
علنی	openbaar
شانه	schouder
شانه	kammen
شانه	comb
شانه	kam
