το	را
αγωνες	بازیها
αγωνες	بازی
αξιοπρεπές	نجیب
αξιοπρεπές	باوقار
ράιμι	ریمی
λίντο	لیدو
αντονιόνι	آنتونیونی
καλίνιν	کالینین
δρομολογητές	روترهای
σπρίντερ	اسپرینتر
χορεύτριες	رقصنده
χορεύτριες	رقاصه
χορεύτριες	رقاص
οκτάβιο	اکتاویو
καρφίτσα	سنجاق
καρφίτσα	پین
εξόγκωμα	برآمدگی
αστακό	خرچنگ
εγκέλαδου	انسلادوس
φρέγκε	فرگه
ψαλμός	مزمور
χόθορν	هاثورن
μένκεν	منکن
αγιάννη	والژان
φρεναρίσματος	اسکید
παρονομαστής	مخرج
τσίχλα	توکای
τσίχλα	آدامس
παραλειφθεί	فروگذار
ζηλεύει	حسودی
ζηλεύει	غیور
ζηλεύει	حسادت
ζηλεύει	حسود
κορνηλία	کورنلیا
αεροναυτική	هوانوردی
χόι	hoi
ντιμπιάσι	دیبیاسی
αλήτη	ولگرد
αλήτη	پانک
σιγκούρνι	سیگورنی
κνουτ	کنوت
μπέινς	بینز
υπόπτους	مظنونین
κρυφός	یواشکی
κρυφός	نهانی
αρουραίοι	موشهای
τανγκό	تنگو
τανγκό	تانگو
κοντέινερ	کانتینر
κοντέινερ	محتوی
κοντέινερ	کانتینر
μπαγιάρ	بایار
βαστίλη	باستیل
πέστο	پستو
μάνζαρεκ	منزرک
σερβιτόρα	پیشخدمت
διάμηκες	طولی
χώκινς	هاوکینز
μαργαρίτες	مارگاریتا
μανιτάρι	قارچ
πρόσδεσης	لنگر
καρύδα	نارگیل
ενέχυρο	تعهد
μπερναντέτ	برنادت
μπόλντερ	بولدر
κεχρί	ارزن
αγιάλα	آیالا
αστόρια	آستوریا
κυπρίνου	کپور
χάρτφορντ	هارتفورد
συζητηση	بحثش
συζητηση	بحث
χταπόδι	اختاپوس
ηλιοκεντρικό	خورشیدمرکزی
ρέστα	تغییر
ελίσα	الیسع
ελίσα	الیسا
κόνδορα	کاندر
ξαδέρφια	دخترخاله
φεζ	فاس
επανένταξη	اعاده
επανένταξη	نوسازی
επανένταξη	توانبخشی
μάκο	ماکو
γιούρα	یورا
αντιξοότητες	رنج
αντιξοότητες	رنجی
φεουδαρχία	بودیسم
διμερής	دوجانبه
διμερής	دوطرفه
χίντιγκ	هیدینک
γιοσέμιτι	یوسیمیتی
τσέρι	گیلاس
τσέρι	چری
τσέρι	آلبالو
οξαλικού	اگزالیک
φλόιντ	فلوید
μιγιαζάκι	میازاکی
μπέκι	بکی
πάδουα	پادوا
αλμοδόβαρ	المدور
φόρτος	سربار
φόρτος	باری
νικολέτα	نیکولتا
νοέλ	نوئل
νοέλ	نول
υφές	بافتها
αναίμακτη	عاری
αλιέων	ماهیگیران
αλιέων	ماهیگیر
τουαρέγκ	طوارق
ωάρια	ova
λόμπο	لوبو
φρανσουάζ	فرانسواز
θολό	تاره
θολό	ابری
τζιανκάρλο	جیانکارلو
ματίλντα	ماتیلدا
ματίλντα	ماتیلدا
κουνάβι	راسوی
κουνάβι	فرت
σολομού	سالمون
μπρέντφορντ	برنتفورد
αναδρομικό	بازگشتی
απελπισμένος	ناامید
αισιόδοξη	شادکام
αισιόδοξη	خوشبین
αισιόδοξη	آرزوهای
σοφά	عاقلانه
σοφά	خردمندانه
πολιτικη	سیاست
πιερλουίτζι	پیرلویجی
ταξιδιώτη	مسافری
ταξιδιώτη	رهگذران
ταξιδιώτη	مسافر
προσφυγές	خودبینی
προσφυγές	استیناف
στήβενς	استیونس
στήβενς	استیونز
όρχεων	بیضه
ελεωνόρα	لئونورا
φονιάς	قاتل
μπάνγκορ	بنگور
νεκροψία	کالبدشکافی
μλάντεν	ملادن
κρουαζιέρα	کروز
λαγκάδι	ریوندل
έμεινα	ماند
έμεινα	درنگ
όμορες	همجوار
θέλμα	تلما
λαμπρι	لابری
μαλίκι	مالکی
σμάλτο	لعاب
σμάλτο	مینای
χιρομπούμι	هیروبومی
καλλιεργήσουν	کشت
φεμινισμό	فمینیسم
οπλισμένη	مسلح
οπλισμένη	مجهز
ορινόκο	اورینوکو
δευτέριο	دوتریوم
λίμπερτι	لیبرتی
λυκάνθρωπος	گرگینه
αμαρτωλή	گناهکار
μπέντερ	بندر
έφεδροι	ذخیرة
άδικος	ظالمان
άδικος	ستمگر
άδικος	ستمکار
άδικος	ناعادلانه
όλσον	اولسون
σουνγκ	سونگ
σουνγκ	سانگ
σολζενίτσιν	سولژنیتسین
μοιρολόγια	سوگ
χάρκιβ	خارکف
ίκτερος	زردی
τσιουάουα	چیواوا
μπερτς	توس
μπερτς	برچ
υπογείως	زیرزمینی
υπογείως	زیرزمین
εκτίναξη	اجکت
τρυφερότητα	مهربانی
λιμ	لیم
χυδαία	رکیک
χυδαία	مبتذل
έντιμος	گرانقدر
έντιμος	بزرگوار
έντιμος	شرافتمندانه
έντιμος	ارجمند
έντιμος	گرامی
υδρόλυσης	آبکافت
ξεπερασμένη	منسوخ
μάι	mai
μάι	مای
έντμοντ	ادموند
ίθαν	ایتن
ίθαν	اتان
ίθαν	ایتان
κυστεΐνη	سیستئین
αλέγκρε	الگره
ιμάντες	کمربند
σωληνάριο	لوله
γκίμπον	گیبون
νιραρί	نراری
σάκος	ساک
σάκος	کیسه
σάκος	کیف
σάκος	گونی
φοβερός	عالی
φοβερός	عالیه
παστέλ	پاستل
παστέλ	شمعی
τομσκ	تومسک
λίμπκνεχτ	لیبکنشت
τακ	تاک
τακ	tak
τακ	توک
τακ	تاک
νουκλεοτίδια	نوکلئوتید
έθελ	اتل
διακανονισμός	اسکان
διακανονισμός	سازش
διακανονισμός	قرارگاه
διακανονισμός	توافق
διακανονισμός	توافق
αστοχία	شکست
αστοχία	نارسایی
αστοχία	خرابی
ελλιπείς	ناتمام
ελλιπείς	ناقص
ντέηβις	دیویس
ραούφ	رئوف
αρραβωνιαστικό	نامزد
προκαταρκτικό	مقدماتی
στάφορντ	استافورد
βλασφημία	کفر
σάμνερ	سامنر
συνάξεις	محافل
εργο	پروژه
ασυμβίβαστη	ناسازگار
γουόλ	وال
γουόλ	دیواری
γουόλ	دیوار
άρνο	آرنو
παραμορφωμένο	بدشکل
υποκινητής	محرکه
ιμπραΐμοβιτς	ابراهیموویچ
γκόλντι	گلدی
περιβολή	کسوت
μπάμπι	بمبی
πίνο	پینو
πλωτίνος	فلوطین
χοκουσάι	هوکوسائی
μετάσταση	متاستاز
αριάνα	آریانا
ελκυστικά	آراسته
ελκυστικά	جذاب
ιονισμένο	یونیزه
κάρλτον	کارلتون
τος	تاش
μάκι	مکی
μάκι	ماکی
μάκι	مکی
τράγος	بز
τράγος	بزه
τράγος	بزغاله
τράγος	گوت
φούλερ	فولر
ανύπαντρη	مجرد
κολωνός	کولونوس
μειωμένος	خواص
μανέθων	مانتو
σάσεξ	ساسکس
κυβερνοπάνκ	سایبرپانک
γιοσίντα	یوشیدا
καλόγριες	راهبه
εργοδοτών	کارفرمایان
ισορροπημένο	متوازن
διαλογισμό	مدیتیشن
αναταράξεις	تلاطم
αναταράξεις	آشفتگی
αναταράξεις	اغتشاش
σωματοφύλακα	بادیگارد
αμαξοστοιχία	قطار
αναστήθηκε	برانگیخته
μαύρισμα	تن
μαύρισμα	برنزه
μαύρισμα	تان
μαύρισμα	دباغی
χοίροι	خوک
φυσαλίδα	حباب
πιάβε	پیاوه
θωρακικό	سینه
θωρακικό	صندوقچه
σπα	چشمه
σπα	اسپا
βάρβαρο	وحشیانه
κάρμα	کارما
κάρμα	karma
μπάρμπι	باربی
θάμνο	بوته
θάμνο	بوش
απομιμήσεις	تقلبی
απομιμήσεις	تقلید
δυσανεξία	تعصب
δοξα	عزت
δοξα	جلال
δοξα	شکوه
γλυκός	شیرین
σουλτς	شولتز
σακκάρα	سقاره
δισκέτα	فلاپی
δισκέτα	دیسک
ατρέα	آترئوس
πρωτοσέλιδα	تیتر
οφηλία	اوفلیا
κατευθυντήρια	راهبرد
λιώσιμο	ذوب
μπούντβα	بودوا
όμικρον	امیکرون
μοιρασιά	شکافتن
πετράρχης	پترارک
λεξ	لکس
λεξ	لوکس
μπολσεβίκος	بلشویک
φυλακτό	طلسم
επιδόρπιο	دسر
ωριαία	ساعتی
χιονισμένη	برفی
μερσίν	مرسین
κλαούντια	کلودیا
ντουλάπα	صندوقچه
ντουλάπα	کمد
ντουλάπα	رختکن
ντουλάπα	قفسه
ντουλάπα	گنجه
ντουλάπα	کابینت
ντουλάπα	کمد
ντουλάπα	پستو
μπλούζες	پیرهن
απλα	فقط
δηλητηριάσεις	مسمومیت
φτηνό	ارزان
φτηνό	ارزون
χαντίθ	حدیث
σπαγγέτι	اسپاگتی
γλουταμινικό	گلوتامات
χίλντεγκαρντ	هیلدگارد
μονόπλευρη	یکطرفه
επισφαλής	متزلزل
επισφαλής	ناامن
επισφαλής	شله
εύφλεκτα	مشتعل
κουστώ	کوستو
λουζόν	لوزون
θυελλώδη	طوفانی
ζάπα	زاپا
ρίμσκι	ریمسکی
σούσι	سوشی
κουρμπέ	کوربه
σαράντον	ساراندون
θρακιώτες	تراکیان
παιδια	کودکان
παιδια	فرزندان
παιδια	اطفال
χάας	هاس
βοσνιακή	بوسنی
χειροκροτήματα	تشویق
χίλντα	هیلدا
άμπι	ابی
ξεκίνα	شروع
ξεκίνα	آغاز
οξύρρυγχος	استورجن
σόντερμπεργκ	سودربرگ
γκίλφορντ	گیلدفورد
υπονόμευση	براندازی
υπονόμευση	تضعیف
γαλήνια	آرام
στέιθαμ	استاتهام
σατί	ساتی
πονηριά	مکار
κίντερ	کیدر
ριμπέρα	ribera
στρογκόφ	استروگف
κουροσάβα	کوروساوا
διακριτικός	گسسته
διακριτικός	محتاط
διακριτικός	محتاطانه
τζουράσικ	ژوراسیک
μαρκιανού	مارسیانوس
λόα	لوا
χάκμαν	هکمن
κολπική	مهبل
κολπική	مهبلی
μπραγκ	براگ
χαντάκι	گودال
χαντάκι	خندق
ομομορφισμός	همریختی
στάιγκερ	استایگر
τεντωμένο	کشیده
παμ	پم
ψείρες	خرچنگ
ψείρες	شپش
τζαμάλ	جمال
βιοντίζελ	بیودیزل
χαρίρι	حریری
ρόκο	روکو
περιστασιακό	سرسری
μάραθο	رازیانه
μικροκύματα	مایکروویو
ειρωνία	طنز
ειρωνία	طعنه
μονοτονία	یکنواختی
πάνθηρες	پنترز
μπεμ	bem
ανάπαυλα	مهلت
κόλον	روده
τάνκερ	تانکر
ρακούν	راکون
υποθάλαμο	هیپوتالاموس
ταγκόρ	تاگور
σλέιτερ	اسلاتر
σλέιτερ	اسلیتر
μπελίντα	بلیندا
πηγες	منابع
δυσφήμηση	بدگویی
δυσφήμηση	تهمت
δυσφήμηση	افتراء
δυσφήμηση	تهمت
δεισιδαιμονία	خرافه
δεισιδαιμονία	خرافات
αντοφαγάστα	آنتوفاگاستا
γουισκόνσιν	ویسکانسین
πενικιλίνη	پنیسیلین
σωληνώσεων	لوله
καμπρέρα	کابررا
μακί	ماکی
μακί	مکی
κράους	کراوس
κράους	کراوزه
λεμόνια	لیمو
τιρκουάζ	فیروزه
καμ	کَم
καμ	کم
καταβροχθίζει	بخورد
κουστούμια	برازنده
θορίου	توریم
χωνί	قیف
κιούριο	کوریم
εικονα	تصویر
εικονα	نگاره
υποσιτισμό	سوءتغذیه
ερωτηματολόγια	پرسشنامه
ρουλέτα	رولت
δημοκράτης	دموکرات
δημοκράτης	دمکرات
ντολφ	دولف
κίνγκσλεϊ	کینگزلی
προβολέα	پروژکتور
ιμπρεσιονισμός	دریافتگری
μπατ	چماق
μπατ	خفاش
ίστον	ایستن
μεταλλούργκ	متالورگ
χαϊντεραμπάντ	حیدرآباد
ντίξι	دیکسی
ντίλι	dili
ντίλι	دیلی
σεμέλη	سمله
λίλιθ	لیلیث
λίλιθ	لیلیت
ζαχαροπλαστικής	شیرینی
απρόσμενο	غیرمنتظره
ραμάτ	رمت
ασυνέχεια	موهوروویچیچ
ενάρετη	نیکوکاران
ασύρματος	بیسیم
ασύρματος	وایرلس
ασύρματος	رادیویی
ασύρματος	رادیو
ασύρματος	بیسیم
προσκεκλημένοι	میهمانان
προσκεκλημένοι	میهمان
προσκεκλημένοι	مهمانان
σάνι	آفتابی
σάνι	سانی
αναστολέας	بازدارنده
αβοκάντο	آووکادو
ισιδώρα	ایزادورا
μακελειό	کشتار
διαστροφή	انحرافات
συνεχίστε	ادامه
σατανικό	شر
σατανικό	شرور
σατανικό	شرارت
σατανικό	بد
μπλάι	بلای
δοκιμαστής	پیشمرگ
δοκιμαστής	تستر
φίλις	فیلیس
ντολμά	دلمه
μεταβατικά	انتقالی
πόρσε	پورشه
μπαστούνια	خاج
μπαστούνια	پیک
σιλικόνη	سیلیکونی
σιλικόνη	سیلیکون
σιλικόνη	سیلیکون
μπράουνινγκ	برونینگ
ξαδέλφια	دخترخاله
τρωίλος	ترویلوس
φορείο	برانکارد
φορείο	برانکار
φορείο	هزارچرخ
ακομα	همچنان
ακομα	هنوزم
ακομα	هنوز
συνδιαλλαγή	مصالحه
ταοϊσμός	تائوئیسم
εξω	بیرون
εξω	برون
αναλαμπές	فلاش
#περιφέρεια	#بخش
σειρα	سری
γκόμπι	گوبی
γουίτνεϊ	ویتنی
πάβλοβιτς	پاولویچ
θιβετιανή	تبتی
θιβετιανή	تبت
έλλα	الا
φούσκα	حباب
καλα	خوبی
καλα	good
καλα	خوب
καλα	خوبش
στήθη	سینه
στήθη	ممه
στήθη	سینه
κηπουρική	horticulture
κηπουρική	باغبانی
μελη	اعضای
μελη	اعضا
αναρρόφηση	مکنده
αναρρόφηση	مکش
αναρρόφηση	نفسه
αντζέλικα	آنجلیکا
αντζέλικα	آنجلیکا
γοργίας	گرگیاس
μεσίνα	مسینا
ψητά	پخته
ψητά	بریان
ψητά	برشته
σταλαγμίτες	استالاگمیت
αμελί	املی
αμελί	آملی
ραδόνιο	رادون
νταλαντιέ	دالادیه
λουμέτ	لومت
ζόρζι	زورزی
ξεγέλασε	گول
φούλτον	فولتن
επετείους	سالانه
πατριώτη	پاتریوت
πρίσματα	منشورهای
ντροπαλός	خجالتی
ανεμιστήρες	هواداران
ανεμιστήρες	هوادارن
ανεμιστήρες	طرفداران
ιμάμη	امام
τιάγκο	تیاگو
χάζαροι	خزرها
τμημα	وزارت
τμημα	اداره
τμημα	بخش
τμημα	بخش
εσκομπάρ	اسکوبار
τσάκρα	چاکرا
βαρόμετρο	فشارسنج
μπλούζα	بلوز
μπλούζα	پیراهن
μπλούζα	پیراهن
ναν	نان
ναν	نن
επίρρημα	قید
φι	فیا
φι	فی
μίντλετον	میدلتون
φόνοι	قتلهای
διχασμένη	تقسیم
τζοάν	جوآن
τζοάν	ژان
τζοάν	جوان
τζοάν	جون
αντιστοιχίας	همبستگی
όροφοι	طبقه
όροφοι	طبقات
τζέντλεμαν	آقایی
τζέντλεμαν	جنتلمن
γουόλτερς	والترز
τζάρεντ	جارد
τζάρεντ	جرد
υβόν	ایوون
ηδη	قبلا
κρυστάλλωση	تبلور
όργιο	عیاشی
ευχαριστω	تشکر
ευχαριστω	سپاس
ευχαριστω	ممنون
οδοντόκρεμα	خمیردندان
θαρραλέα	شجاع
πωλίνα	پولینا
καπνιστές	سیگاری
τραβήχτηκε	گرفته
τραβήχτηκε	زه
φανατική	متعصب
κωδικοποιημένη	مدون
καζίμ	کاظم
αγριογούρουνο	گراز
θείοι	عموهای
πυροσταφυλικό	پیروات
φαγωθεί	خورده
μπαρούχ	باروخ
ξανθιά	بلوند
σχάρα	گریل
κολάρο	قلاده
κολάρο	یقه
ξανθό	بلوند
ραβίνος	ربی
αγνοούμενος	گمشده
δυνατότερος	قویترین
δυνατότερος	قویتر
μαουρίτσιο	مائوریسیو
σουκ	سوک
μονοκύτταρα	سینوویوم
οπτασία	بصیرت
οπτασία	دید
οπτασία	ویژن
οπτασία	بینایی
ζερικώ	ژریکو
εγωισμό	خودخواهی
πουγκατσιόβα	پوگاچوا
προετοιμασμένος	مهیا
μίλο	میلو
μίλο	مایلو
μίλο	ملو
μίλο	میلو
εκπαιδευόμενος	کارآموز
μπάσμπι	بازبی
μπάλιαν	بالیان
ανήσυχη	بیقرار
ανήσυχη	نگران
ντρίνα	درینا
χαφέζ	حافظ
βεσπασιανό	وسپاسیان
πένζα	پنزا
πόπολο	پوپولو
σφραγίστηκε	مهر
ενλίλ	انلیل
μούχλα	کپک
μούχλα	سفیدک
μούχλα	کپک
χάμπαρντ	هابارد
συντηρητής	نگهدارنده
πετροσιάν	پطروسیان
απέκκριση	سرگین
κάμα	کاما
κάμα	کامه
γιόβοβιτς	یوویچ
πνιγεί	غرق
αθώωση	برائت
αθώωση	تبرئه
μπάκα	باکا
αλλεργικές	حساسیت
αλλεργικές	آلرژی
οφειλέτη	بدهکار
ανθέμιος	آنتمیوس
σαλιάπιν	شالیاپین
δράκους	اژدهایان
καραντίνα	قرنطینه
τουταγχαμών	توت
πλατ	پلت
τσικ	چیک
γουίμπλετον	ویمبلدون
ντίλον	دیلون
έγκαυμα	سوخت
έγκαυμα	سوختگی
έγκαυμα	سوختن
έγκαυμα	سوزاندن
νάβας	ناواس
πέστροφα	تراوت
ρατζαστάν	راجستان
αερόβια	هوازی
ασυμπτωτική	مجانبی
υπόγραψε	امضا
υπόγραψε	امضاء
υπόγραψε	علامت
αορτή	شاهرگ
αορτή	آئورت
ρουτζέρο	روجرو
ντέξτερ	دکستر
μπανιέρα	وان
μπανιέρα	لگن
ιδιωτικότητα	خلوت
ταραγόνα	تاراگونا
χλωρο	کلرو
εισροές	ورودی
επίπονο	دردناک
επίπονο	دردآور
μίρα	میرا
μίρα	میرا
κολυμπάει	شنای
φώτιση	روشنفکری
φώτιση	روشنگری
ταλαντούχο	استعداد
ακατέργαστη	خام
ακατέργαστη	خام
ακατέργαστη	راو
ακατέργαστη	raw
μπιφ	بیف
αδρονίων	هادرون
ντέμπι	دبی
αρεσίμπο	آرسیبو
κιλιμάντζαρο	کلیمانجارو
αρουραίος	موش
ναρκοπέδιο	بکاهند
μαξιμίνος	ماکسیمینوس
γαϊδούρια	خران
γαϊδούρια	خرها
γαϊδούρια	رمیده
γαϊδούρια	خران
γαϊδούρια	رمیده
απογεύματα	عصرها
απογεύματα	شامگاه
λιμουζίνα	لیموزین
λιμουζίνα	لیموزین
κιγκάλι	کیگالی
πεσαβάρ	پیشاور
κόκκαλο	استخوان
λουσιέν	لوسین
αναξίμανδρος	آناکسیماندروس
ντεσπορτίβα	desportiva
επιδόματα	فواید
επιδόματα	منافع
παρωχημένο	منسوخ
νυφίτσα	راسوی
νυφίτσα	فرت
νυφίτσα	راسوی
αναπούρνα	آناپورنا
τζουν	jun
τζουν	ژون
τζουν	ژوئن
τζουν	june
σορ	ساحل
μανς	منک
μανς	منس
γενναιόδωρη	کرامت
γενναιόδωρη	بخشندگی
γενναιόδωρη	گرامی
χειρουργοί	جراحان
ντόκινς	داوکینز
αντανακλάσεις	بازتاب
πασκουάλ	پاسکوال
σάλσα	سالسا
ακετόνη	استون
σαμπάνια	شامپاین
αντιδραστική	ارتجاعی
τάντι	تندی
ξύρισμα	تراشیدن
βολογέσης	بلاش
χόμερ	هامر
μπλάκι	بلکی
αγκώνες	آرنج
ανθίσει	شکوفه
υποτείνουσας	وتر
χειροκρότημα	تشویق
ροντρίγκο	رودریگو
ιμπεριαλιστική	امپریالیست
μπαλαρίνα	بالت
μάτριξ	ماتریکس
μάτριξ	ماتریس
αμπούλ	ابول
ασυνείδητα	ناخودآگاهانه
διαβρωτικό	خورنده
φαλκόνε	فالکون
όλντριτζ	آلدریج
αθέτηση	پیشفرض
τρομοκράτη	تروریست
τρομοκράτη	تروریستی
ορχιδέες	ارکیده
μεταμοντέρνα	پسامدرن
καρότα	هویج
πίκολο	پیکولو
χέλσινγκ	هلسینگ
καμαριέρα	خدمتکاری
πετροχημικών	پتروشیمی
φώτο	فتو
φώτο	photo
φώτο	عکس
τέιτουμ	تیتوم
φάτνη	آخور
βιοϊατρική	biomedical
φρανσέσκ	francesc
ίμπιζα	ایبیزا
χέιγουορντ	هیوارد
ταχρίρ	تحریر
σρεμπρένιτσα	سربرنیتسا
θηλασμό	شیردهی
υπέρυθρες	فروسرخ
δωδεκαδάκτυλο	دوازدهه
μιζέρια	بیچارگی
μιζέρια	بدبختی
μιζέρια	فلاکت
άρτσερ	آرچر
άρτσερ	کماندار
ύποπτους	مظنونین
ολμέρτ	اولمرت
βραστό	جوش
βραστό	پز
βραστό	خورش
αφγανοί	افغانی
αφγανοί	افغانها
καζανόβα	کازانووا
μπρόντερικ	برودریک
τάξιλα	تاکسیلا
παραολυμπιακών	پارالمپیک
κάρλες	کارلس
γκόριτσα	گریتسا
πλζεν	پلزن
ευφυία	هوش
ευφυία	هوشی
τζάρμους	جارموش
ατομικότητα	فردیت
φερθ	فرث
μπανάτ	banat
ντράκο	دراکو
χόνδρο	غضروف
μπαμπούλας	بوگیمن
μοτέλ	متل
μοτέλ	مسافرخانه
κνουθ	knuth
μπανού	banu
πλάμερ	پلامر
βάρδιες	نوبتی
βάρδιες	شیفت
λάσκερ	لاسکر
ανατόμος	آناتومیست
μπάρνσλεϊ	بارنزلی
κατάπληξη	حیرانی
σάντανς	ساندنس
ανάδοχο	پیمانکاری
ανάδοχο	پیمانکار
ξαβιέ	خاویر
αιγυπτιολόγος	مصرشناس
χάρλαν	هارلن
χάρλαν	هارلان
τρυφερό	دلسوز
αναδυόμενες	درونِ
βιολέτα	بنفش
βιολέτα	بنفشه
φαρμακοποιοί	داروسازان
ποε	wto
πορτα	در
έντινγκτον	ادینگتون
άνωσης	شناوری
αιθάλη	دوده
άχυρα	کاه
άχυρα	پوشالی
μπιλιάρδο	اسنوکر
μπιλιάρδο	بیلیارد
ελεημοσύνη	صدقه
χύδην	موجوده
χύδην	انبوه
χύδην	عمده
τομπρούκ	توبورک
κόλτσεστερ	کولچستر
κλαίγοντας	گریستن
κλαίγοντας	گریه
βελανίδια	بلوط
ηλεκτρολυτών	الکترولیت
εκβιασμό	باج
εκβιασμό	اخاذی
εκβιασμό	اجحاف
εκβιασμό	اخاذی
δαμάσει	رام
λαφαγιέτ	لافایت
μητρότητα	مادری
μητρότητα	زایشگاه
ίλιγγος	سرگیجه
ασυνήθιστος	غیرعادی
ψημένο	پخته
μπογιά	نقاشی
ανελκυστήρες	آسانسورها
εφήμερη	یومیه
κατάσκοπο	جاسوسی
κατάσκοπο	جاسوس
ντόσον	داوسن
ντόσον	داوسون
ερυθρότητα	شفق
ουάντι	وادی
ρουπίες	روپیه
ρουπίες	روپیه
βουδιστής	بودایی
ντέμπσι	دمپسی
στολίδι	زینتی
κολόνια	کلن
κολόνια	ادکلن
λαχανικό	سبزیجات
κακοήθη	بدخیم
κουπρέν	کوپرن
μπουβιέ	بوویه
γουόρθ	ارزش
υδροχόος	دلو
κάρτζαλι	کرجالی
γιαρ	یار
γιαρ	yar
θρέψει	فربه
κάρλσον	کارلسون
τσβάιχ	تسوایگ
πολιτισμένη	متمدن
χακίμ	حکیم
καρπούζι	هندوانه
πρόξενοι	جونیوس
τριανόν	تریانو
βασιλίσκο	باسیلیسک
γκρέγκορυ	گریگوری
γκρέγκορυ	گرگوری
καρακάξα	زاغی
εμπεδοκλή	امپدوکلس
αλίντα	الیدا
ξωτικό	الف
μπάστα	باستا
μεταβατικές	انتقالی
χάγκριντ	هاگرید
τόσκα	توسکا
ρίβας	ریواس
κομμαγηνής	کوماژن
τογιοτόμι	تویوتومی
ταχυκαρδία	تاکیکاردی
πάουερς	قدرتهای
γκόλντσμιντ	گلداشمیت
μάνσον	مانسون
μάνσον	منسون
χιροσίτζε	هیروشیگه
τζες	جس
άρλινγκτον	آرلینگتون
σμιθσόνιαν	اسمیتسونین
προσχώρησης	الحاق
στύση	نعوظ
ώριμοι	بلوغ
ώριμοι	بالغ
προσμείξεις	آلودگیهای
προσμείξεις	ناخالصیهای
φογκ	فوگ
φογκ	مه
αποδυναμώσει	سست
μπράντι	برندی
μπράντι	کنیاک
μπράντι	برندی
διόφαντος	دیوفانت
ανήλικη	نابالغ
αποθεματικό	ارزی
αποθεματικό	ذخایر
αποθεματικό	رزرو
αποθεματικό	ذخیره
μεταποσειδώνιων	فرانپتونی
θυμωμένη	عصبانی
θυμωμένη	خشمگین
θυμωμένη	خشمناک
κτησιφών	تیسفون
μαλόουν	مالون
σάιγκο	سایگو
γκαλάν	گالان
προκαθορισμένα	پیشفرض
γουέμπστερ	وبستر
εγωισμός	خودخواهی
εγωισμός	نفس
εγωισμός	اگو
εκα	قوس
εκα	کمان
ανθεί	نعره
κουβαλώντας	حمل
κουβαλώντας	حامل
βέμπερν	وبرن
ναμ	نم
ναμ	nam
πρίσκος	پریسکوس
μάλκομ	مالکوم
μεταμφιεσμένων	بالماسکه
χειροπέδες	دستبند
κρούστα	پوسته
αναψυκτικό	سودا
ζωτικές	حیاتی
βαλλιστικών	بالستیک
βαλλιστικών	پرتابی
ευπαθή	مستعد
ακούραστος	تایرلس
ναμπού	نابو
έρολ	ارول
λόρελ	لارل
λόρελ	لورل
βραδεμβούργο	براندنبورگ
αβορίγινες	بومیان
αβορίγινες	بومی
θυμάρι	آویشن
γουίλερ	ویلر
ακαπούλκο	آکاپولکو
μπερνάρντ	برنارد
μπερνάρντ	برنار
μικαέλα	میکلا
γκάμοφ	گاموف
σίσυφος	سیزیف
αναβάτης	سوارکار
αναβάτης	موتورسواری
αναβάτης	سوار
δέον	دیان
αθώους	بیگناهان
αθώους	بیگناه
ρέντναπ	ردنپ
κίτι	پیشی
κόλλινς	کالینز
φρέγια	فریا
ρομπίνιο	روبینیو
γουάντσε	گوانچه
τάνα	تانا
ντεπαρντιέ	دوپاردیو
μηνιαίες	ماهانه
μηνιαίες	ماهنامه
μηνιαίες	ماهیانه
περεστρόικα	پرسترویکا
δίνης	تار
θυρωρός	دربان
θυρωρός	زندانبان
θυρωρός	دربان
θυρωρός	فراش
θυρωρός	سرایدار
ανέργων	بیکار
μπλαχίν	بلوخین
μπλοκάρισμα	بلوک
μπλοκάρισμα	بلاک
γκερνίκα	گرنیکا
ντόνατ	دونات
ντόνατ	دونات
παγώνι	طاووس
δαμάσκηνα	آلو
φάρελ	فارل
γκιλέσπι	گیلسپی
επώδυνο	دردناک
επώδυνο	دردآور
αράν	آران
απεριόριστες	نامحدود
σκίαση	سایه
κερδοσκοπικές	سوداگرانه
αγνοήστε	چشمپوشی
θολά	تاره
τζάνγκο	جنگو
απόμακρη	دوردست
μπαγκλαντές	بنگلادش
αποκαλυπτικό	موجب
αποκαλυπτικό	رستاخیزی
ατμ	خودپرداز
ατμ	atm
σάτον	ساتن
σαρδέλες	ساردین
καρδιακός	قلبی
ομσκ	امسک
μπαγκς	حشرات
λέξινγκτον	لکسینگتون
κατηγορια	مقوله
κατηγορια	دسته
ντουζίνα	دوجین
αλλοδαπός	alien
αλλοδαπός	بیگانه
αλλοδαπός	فضایی
αμμόλοφους	احقاف
μέτριος	میانه
εγκεκριμένο	تأیید
μείνε	بمان
μείνε	بمانی
μείνε	ماندن
μείνε	بمانم
μείνε	بمانید
ανοίγω	افتتاحیه
ανοίγω	افتتاح
ενδοσκόπηση	آندوسکوپی
άντο	آندو
φισκ	خزینه
φισκ	فیسک
σίρο	شیرو
χάτι	هتی
σίμο	سیمو
σαρίν	سارین
χαβιάρι	خاویار
φρουκτόζη	فروکتوز
κασσαβέτη	کاساوتیس
μπεντ	بنت
μπεντ	خمیده
μπεντ	خم
μπεντ	بند
γουέικμαν	ویکمن
ντρογκμπά	دروگبا
μπόερ	بوئر
σκίουρος	سنجاب
ναβουχοδονόσορ	بختنصر
φωτοστέφανο	هاله
μεταλλαγμένο	تغییرپذیر
