और	oraz
सवारी	jazda
कपड़ा	włókiennicze
कपड़ा	włókienniczych
कपड़ा	tkanina
कपड़ा	tkaniny
प्लस	plus
प्लस	dodatkowo
गंध	zapach
अंटार्कटिका	antarktyda
गोद	okrążenia
गोद	okrążeń
गोद	okrążenie
गोद	kolanach
गोद	okrążenia
छुट्टी	urlop
छुट्टी	wakacji
छुट्टी	święto
यंग	młoda
यंग	młody
यंग	młode
यंग	młodzi
यंग	young
अल्लाह	bóg
अल्लाह	boże
अल्लाह	allah
अल्लाह	allaha
राइट	wright
सम्पत्ति	własności
सम्पत्ति	nieruchomości
सम्पत्ति	właściwość
सम्पत्ति	własność
सम्पत्ति	nieruchomość
नित्य	dzienna
नित्य	daily
नित्य	codziennie
नित्य	codzienne
नित्य	dziennie
पेट्रोलियम	naftowa
दक्ष	zwinny
प्रस्थान	odbiega
प्रस्थान	wyjazd
प्रस्थान	wylot
प्रस्थान	odjazd
प्रस्थान	odlot
दहन	spalania
दहन	spalanie
आंख	eye
आंख	oko
पालतू	pet
पालतू	zwierzak
पालतू	zwierzaki
पालतू	zwierzęta
संचित	skonsolidowane
लाला	lala
उधार	pożyczył
उधार	pożyczki
अनुभवी	doświadczony
अनुभवी	doświadczonych
टोनी	tony
सजीव	żyjący
सजीव	żywe
सजीव	live
सजीव	żywo
सजीव	żyj
सजीव	organizmy
सजीव	organizm
सजीव	organizmu
यूनिट	jednostki
यूनिट	jednostek
यूनिट	agregaty
यूनिट	jednostka
यूनिट	jednostki
यूनिट	unit
स्टेट्स	stany
स्टेट्स	stanów
शायर	hrabstwo
शायर	shire
कविताएँ	wierszy
कविताएँ	wiersze
दीर्घा	galerii
दीर्घा	galeria
शॉट	zastrzelony
शॉट	postrzelony
शॉट	ujęcie
शॉट	strzał
शॉट	strzałów
शॉट	strzały
थाई	tajski
कोर्स	kurs
चिकित्सकों	terapie
चिकित्सकों	leczenie
चिकित्सकों	terapię
चिकित्सकों	terapii
चिकित्सकों	terapia
चिकित्सकों	lekarze
चिकित्सकों	doktorzy
चिकित्सकों	lekarzy
वॉशिंगटन	waszyngton
वॉशिंगटन	washington
वॉशिंगटन	waszyngtonie
वॉशिंगटन	waszyngtonu
वस्तुएं	elementy
वस्तुएं	artykuły
वस्तुएं	pozycji
वस्तुएं	przedmioty
वस्तुएं	pozycje
फैसले	decyzje
फैसले	decyzji
भोज	bankiet
परिधि	obwód
प्रसव	poród
प्रसव	porodu
मानस	manas
उपेक्षा	zaniedbania
उपेक्षा	zaniedbanie
कराते	karate
उत्तेजित	hiper
अनावश्यक	niechcianych
अनावश्यक	niepożądane
अनावश्यक	zbędny
अनावश्यक	niepotrzebny
अनावश्यक	zbędne
अनावश्यक	niepotrzebne
अनावश्यक	zbędny
अनावश्यक	zbędne
क्षतिग्रस्त	uszkodzone
क्षतिग्रस्त	uszkodzona
क्षतिग्रस्त	uszkodzenie
क्षतिग्रस्त	uszkodzony
वाई	vai
सेवक	służący
सेवक	służąca
सेवक	sługa
नाव	łodzi
नाव	łódka
नाव	łódź
फिल्मी	filmy
फिल्मी	folia
फिल्मी	film
शर्करा	węglowodanów
पंच	cios
बोला	bola
बोला	wypowiedziane
विघटन	rozwiązanie
विघटन	rozpad
विघटन	dezintegracji
अनौपचारिक	nieformalne
स्तूप	stupa
साम्यवादी	komunizmu
साम्यवादी	komunizm
अरुणाचल	arunachal
क्षमताओं	zdolności
प्रासंगिक	znaczenie
प्रासंगिक	znaczenia
प्रासंगिक	przydatność
प्रासंगिक	istotne
प्रासंगिक	istotna
प्रासंगिक	stosowne
प्रासंगिक	odpowiednich
लहर	fala
लहर	fali
लहर	fale
सल्फेट	siarczan
कूद	skok
कूद	skoczył
कूद	wyskoczył
कूद	wyskoczyła
कूद	skok
कूद	skacze
कूद	skoki
प्रत्यय	przyrostek
प्रत्यय	przyrostki
परंपराओं	tradycja
परंपराओं	tradycji
परंपराओं	tradycje
ऊन	runo
ऊन	wełny
ऊन	wełna
नासा	nasa
ब्रह्मांड	wszechświecie
ब्रह्मांड	wszechświat
ब्रह्मांड	wszechświata
ब्रह्मांड	kosmos
ब्रह्मांड	kosmosu
हीरो	bohatera
हीरो	hero
हीरो	bohater
हीरो	bohaterze
विराम	przecinek
रियो	rio
पंचम	piątej
पंचम	piąte
पंचम	piąta
पंचम	piąty
विकृत	zakłócać
सांख्यिकीय	statystyczne
सांख्यिकीय	statystyczny
सैम	sama
सैम	sam
एयरपोर्ट	lotnisko
एयरपोर्ट	lotniska
सुलभ	jednorazowe
सुलभ	jednorazowy
सुलभ	handy
हू	hoo
रिक्त	null
रिक्त	puste
रिक्त	pusta
रिक्त	pusto
रिक्त	pusty
रिक्त	puste
रिक्त	pusta
रिक्त	pusty
बडी	buddy
बडी	kumpel
बडी	kolego
वादक	perkusista
रैंकिंग	ranking
रैंकिंग	rankingu
संवर्धन	wzbogacania
अनुभवों	doświadczenia
अनुभवों	przeżycia
अनुभवों	doświadczeń
अनुभवों	doznania
गामा	kilogramy
गामा	kilogramów
गामा	gramów
गामा	gramy
गामा	gamma
नियंत्रक	kontroler
नियंत्रक	kontrolera
नियंत्रक	kontrole
नियंत्रक	sterowanie
अनु	anu
पाचन	trawienie
मोर	mor
मोर	peacock
मोर	pawia
मोर	paw
बाइबिल	biblia
बाइबिल	biblię
बाइबिल	biblii
स्थाई	stałe
स्थाई	stała
स्थाई	trwałe
स्थाई	stały
ढाल	nachylenie
ढाल	gradientu
ढाल	podjazd
अभिन्न	integralną
फेफड़े	płuca
फेफड़े	płuc
अभिषेक	abhishek
दोस्तों	faceci
दोस्तों	chłopaki
दोस्तों	przyjaciele
दोस्तों	przyjaciółki
दोस्तों	znajomi
दोस्तों	znajomych
दोस्तों	przyjaciół
वोल्टेज	napięcia
वोल्टेज	napięcie
दरअसल	właściwie
रोज	rose
रोज	róża
रोज	codziennie
रोज	codzienne
रोज	codzienny
रोज	dzienna
रोज	daily
रोज	codziennie
रोज	codzienne
रोज	dziennie
खोलने	otwieranie
खोलने	otwarcie
खोलने	otwarcia
खोलने	otwierające
खुलासा	ujawnić
तोड़ने	łamanie
मान्यताओं	przekonania
मान्यताओं	wierzenia
जरूर	musi
जरूर	muszą
प्रशासक	administratorów
प्रशासक	administratorzy
प्रशासक	administrator
प्रशासक	zarządca
प्रशासक	administratora
प्रशासक	administratorem
नकल	imitacja
नकल	duplikat
बलिदान	poświęcenie
बलिदान	poświęcić
बलिदान	ofiara
बलिदान	poświęcenia
सर्प	węże
सर्प	węża
सर्प	wąż
टुकड़ों	okruchy
स्ट्रोक	udar
बैटमैन	batman
बैटमैन	batmana
नाटककार	dramaturg
गुड	dobre
गुड	dobrze
धनुष	łuk
एप्पल	jabłko
एप्पल	apple
एप्पल	jabłka
असंख्य	niezliczone
मधु	miód
मधु	kochanie
मधु	skarbie
मधु	madhu
परिदृश्य	palestyny
परिदृश्य	panorama
परिदृश्य	krajobraz
परिदृश्य	krajobrazy
परिदृश्य	scenariusz
परिदृश्य	perspektywa
परिदृश्य	perspektywę
परिदृश्य	perspektywy
पालि	płat
पालि	płata
मछलियों	rybki
अनुपस्थिति	brak
अनुपस्थिति	nieobecności
अनुपस्थिति	nieobecność
हार्वर्ड	harvardu
हार्वर्ड	harvard
हार्वर्ड	harvardzie
गुवाहाटी	guwahati
मार्क्स	marksizm
मार्क्स	marx
मार्क्स	marks
वॉन	von
सराय	inn
कट	cięcie
भयानक	straszne
भयानक	straszna
भयानक	straszny
भयानक	okropne
भयानक	straszne
भयानक	okropny
पुरस्कृत	nagrodzony
केविन	kevina
केविन	kevin
केविन	kevinem
कर्ता	aktora
कर्ता	aktor
शिक्षित	wykształcony
साबुन	mydło
साबुन	mydła
मिलन	milan
मिलन	mediolan
हिंसक	gwałtowne
हिंसक	przemoc
हिंसक	przemocy
हिंसक	brutalny
हिंसक	gwałtowny
गेंदबाजी	kręgle
ढाका	dhaka
उत्थान	uniesienie
सेवाएँ	usługi
सेवाएँ	usług
तलाक	rozwód
तलाक	rozwód
तलाक	rozwiedziony
आक्सीजन	tlenu
आक्सीजन	tlen
राजनयिक	dyplomata
राजनयिक	dyplomatycznych
राजनयिक	dyplomatyczne
राजनयिक	dyplomatyczny
राजनयिक	dyplomatycznej
एजेंसियों	agencje
एजेंसियों	agencji
ब्रूस	bruce
कवच	amulet
कवच	zbroja
कवच	zbroję
कवच	zbroi
कवच	pancerz
ड्यूक	duke
ड्यूक	książę
तैनात	rozmieszczone
दूत	ambasador
अनुष्ठान	rytuał
अनुष्ठान	rytuały
राष्ट्रमंडल	commonwealth
राष्ट्रमंडल	wspólnota
तार्किक	logika
तार्किक	logiczne
तार्किक	logicznie
तार्किक	logiczny
महामारी	epidemii
महामारी	epidemia
महामारी	epidemii
महामारी	epidemia
मीर	mir
पिक्चर्स	zdjęcia
पिक्चर्स	obrazki
पिक्चर्स	zdjecia
साइकिल	rowerów
साइकिल	rowery
साइकिल	rowerów
साइकिल	rower
कामयाब	udanych
कामयाब	udane
कामयाब	udany
कामयाब	udana
कामयाब	zarządzane
कामयाब	udało
कामयाब	zarządzany
विजयी	zwycięski
क्वांटम	kwantowa
क्वांटम	kwantowej
साहस	odwagi
साहस	odwagę
साहस	odwaga
व्याप्त	rozproszone
व्याप्त	rozproszonych
सुसज्जित	dostarczony
ओल्ड	stare
ओल्ड	stary
ओल्ड	old
ओल्ड	stara
ज़रा	zara
निंदा	naganę
थकान	zmęczenie
थकान	zmęczenie
थकान	zmęczeni
थकान	zmęczona
थकान	zmęczony
कोट	cytuję
कोट	cytat
कोट	kurtka
कोट	płaszcz
अपमान	upokorzenia
अपमान	upokorzenie
अपमान	obrażać
अपमान	obraza
घोर	makabryczne
घोर	rażące
मूवी	filmu
मूवी	film
मूवी	filmy
मेटल	metale
मेटल	metalowe
मेटल	metalowy
मेटल	metal
प्रोफाइल	profil
प्रोफाइल	profilu
प्रोफाइल	profile
प्रोफाइल	profili
ब्रिज	mosty
ब्रिज	mostów
ब्रिज	most
ब्रिज	mostek
ब्रिज	bridge
पाणिनि	panini
ताज	koronę
ताज	crown
ताज	korony
ताज	korona
ताज	taj
व्याख्यान	wykładów
व्याख्यान	wykłady
व्याख्यान	wykłady
व्याख्यान	wykład
परजीवी	pasożytów
परजीवी	pasożyty
परजीवी	pasożyt
परजीवी	pasożyty
चिकित्सीय	medyczna
चिकित्सीय	medyczny
चिकित्सीय	medyczne
रोबोट	robot
रोबोट	robocie
रोबोट	robota
छोड़ा	przerwany
छोड़ा	przerwana
छोड़ा	przerwano
छोड़ा	przerwane
व्हिस्की	whiskey
व्हिस्की	whisky
ज़्यादातर	najczęściej
ज़्यादातर	przeważnie
ज़्यादातर	głównie
नागरिकता	obywatelstwa
नागरिकता	obywatelstwo
समृद्धि	dobrobytu
समृद्धि	pomyślności
समृद्धि	dobrobyt
अक्तूबर	październik
अक्तूबर	października
अक्तूबर	październik
एक्ट	działaj
एक्ट	act
एक्ट	akt
जोकर	joker
जोकर	jacka
जोकर	jacku
जोकर	jacek
जोकर	jack
जोकर	klaun
जोकर	klauna
मित्रों	przyjaciele
मित्रों	przyjaciółki
मित्रों	znajomi
मित्रों	znajomych
मित्रों	przyjaciół
निमित्त	przyczyna
भवनों	budynki
आज़ाद	azad
छठे	szóstej
छठे	szóste
छठे	szósta
छठे	szósty
पठन	recytacja
कोयले	węgla
कोयले	węgiel
करण	karan
विचारक	myśliciel
वीज़ा	wizę
वीज़ा	wizy
वीज़ा	visa
वीज़ा	wiza
कास्त्रो	castro
आकाशगंगा	galaktyce
आकाशगंगा	galaktyki
आकाशगंगा	galaktyka
आकाशगंगा	galaxy
टक्कर	zderzenie
टक्कर	zderzenia
टक्कर	kolizji
गुणा	mnożenie
गुणा	pomnożyć
समायोजन	dostosowanie
समायोजन	dostosowania
समायोजन	regulacja
समायोजन	dostosować
समायोजन	dostosowania
समायोजन	korekty
प्रायोजित	sponsorowane
मनमोहन	manmohan
विषम	dziwna
विषम	dziwne
बाली	bali
नवजात	noworodka
संदिग्ध	podejrzany
संदिग्ध	podejrzana
संदिग्ध	podejrzane
संदिग्ध	podejrzliwy
संदिग्ध	wątpliwe
राह	way
राह	sposób
कंक्रीट	betonu
कंक्रीट	konkretne
कंक्रीट	beton
कंक्रीट	konkretny
जिंदगी	zycie
जिंदगी	life
जिंदगी	życia
जिंदगी	dożywocie
जिंदगी	życie
शिया	szyickiej
शिया	xia
शिया	shia
अकेला	samotnie
अकेला	sama
अकेला	sam
अकेला	izolatce
अकेला	jednolitego
अकेला	single
अकेला	pojedynczy
अकेला	singiel
अकेला	pojedyncze
अकेला	samotny
अकेला	samotna
अकेला	samotni
अकेला	samotne
अकेला	samotność
उपनगरीय	przedmieścia
वंचित	pozbawiony
वंचित	pozbawieni
वंचित	pozbawiona
वंचित	potrzebujących
वंचित	pozbawione
बाबर	babur
प्रांतों	województwo
प्रांतों	prowincji
प्रांतों	prowincja
प्रांतों	prowincje
ह्रदय	heart
ह्रदय	serce
ह्रदय	serca
मॉडलिंग	modelowania
मॉडलिंग	modelowanie
मॉडलिंग	modelowania
चाप	łuk
चाप	arc
चाप	łuk
चाप	arch
पन्ना	emerald
मरीजों	pacjenci
मरीजों	pacjentów
खुश	zadowolona
खुश	szczęśliwi
खुश	wszystkiego
खुश	szczęśliwa
खुश	szczęśliwy
खुश	zadowolony
दरों	stawki
दरों	kursy
हंस	gęsi
हंस	gęś
फायदा	korzyść
फायदा	świadczenie
फायदा	korzyści
फायदा	przewaga
फायदा	korzyść
फायदा	przewagę
भरोसा	zaufanie
भरोसा	trust
क्रय	kupowanie
क्रय	kupno
क्रय	kupuje
खारिज	oddalenie
खारिज	zwolniony
फेफड़ों	lung
फेफड़ों	płuca
फेफड़ों	płuco
फेफड़ों	płuc
फेफड़ों	płuca
फेफड़ों	płuc
झुकाव	zginanie
झुकाव	tilt
झुकाव	deklinacja
उग्र	wściekłe
पं	łapa
पं	łapy
पं	paw
ओडिशा	orisa
बाजारों	rynki
बाजारों	rynków
लीप	skok
अपहरण	porwania
अपहरण	porwanie
भाषाविज्ञान	językoznawstwo
भीषण	makabryczne
धमकी	nękanie
मेहनत	twardy
मेहनत	hard
मेहनत	ciężko
मेहनत	twarde
मेहनत	twarda
मेहनत	grind
थाईलैंड	tajlandia
थाईलैंड	tajlandii
पर्याय	synonim
बहुतायत	liczebności
बहुतायत	liczebność
बहुतायत	obfitości
सार्थक	znaczące
सार्थक	znaczący
चाँदी	srebro
चाँदी	srebrny
चाँदी	srebra
चाँदी	srebrne
चाँदी	srebrna
चाँदी	silver
वर्णक्रम	widma
वर्णक्रम	widmo
वर्णक्रम	spektrum
प्रायोगिक	eksperymentalne
राक्षस	demona
राक्षस	demon
राक्षस	potwór
राक्षस	monster
राक्षस	potwory
राक्षस	potworów
राक्षस	potwory
एलिस	elis
अलंकृत	wyszukane
ग्रे	siwy
ग्रे	gray
ग्रे	szary
ग्रे	szara
ग्रे	szare
ग्रे	siwy
ग्रे	szary
ग्रे	szara
ग्रे	szare
ग्रे	grey
शाकाहारी	wegetariańskie
श्वास	oddychanie
श्वास	oddycha
श्वास	oddychać
श्वास	oddech
पोल	ankieta
पोल	ankiety
पोल	ankietę
पोल	ankiety
पोल	sondażach
पोल	sondaże
गारंटी	gwarantowane
गारंटी	zagwarantowane
गारंटी	gwarantowana
गारंटी	gwarancje
गारंटी	gwarancji
गारंटी	gwarancja
निर्भरता	zależność
निर्भरता	uzależnienie
निर्भरता	zależności
तंग	tang
तंग	ciasne
तंग	ciasno
तंग	mocno
तंग	wąski
तंग	wąskie
प्रतिरूप	replika
प्रतिरूप	podobieństwo
चीजें	rzeczy
योनि	pochwy
योनि	pochwa
कांच	szkła
कांच	szklanka
कांच	szkło
कांच	szklana
कराची	karaczi
शस्त्र	broń
शस्त्र	uzbrojenie
शस्त्र	broni
शस्त्र	bronie
शस्त्र	broń
शस्त्र	bron
शस्त्र	ramiona
शस्त्र	broń
शस्त्र	ręce
राजू	raju
गुलाबी	różowy
गुलाबी	różowa
गुलाबी	róż
गुलाबी	różowe
गुलाबी	różowo
गुलाबी	rosy
इलेक्ट्रॉनिक्स	elektronika
ब्राउज़र	przeglądarka
ब्राउज़र	przeglądarkę
ब्राउज़र	przeglądarki
ब्राउज़र	przeglądarce
बियर	piwa
बियर	piwko
बियर	piwo
गान	hymn
सातवीं	siódmy
सातवीं	siódmego
सातवीं	siódmej
सातवीं	siódme
सातवीं	siódma
एनबीसी	nbc
पुरूष	samiec
पुरूष	męskie
पुरूष	męska
पुरूष	męski
पुरूष	mężczyzna
सिंधु	indus
सिंधु	sindh
लाइट	light
लाइट	światło
लाइट	światła
लाइट	lekka
लाइट	lekki
अभिव्यक्त	ekspres
अभिव्यक्त	express
अभिव्यक्त	ekspresowe
मेहरा	mehra
हिस्सेदारी	kołek
हिस्सेदारी	stosie
महा	maha
ऑस्कर	oscar
ऑस्कर	oskara
ऑस्कर	oskar
ऑस्कर	oscary
बाएँ	lewy
बाएँ	lewo
राष्ट्रवादी	narodowców
इंजनों	lokomotyw
इंजनों	lokomotywy
स्टीफन	stephen
स्टीफन	stefan
स्टीफन	stephena
उपजाऊ	żywiołowy
ब्लूज़	blues
ब्लूज़	bluesa
रूपांतरित	konwersji
रूपांतरित	konwersja
रूपांतरित	konwersja
रूपांतरित	przekształcone
रूपांतरित	przekształcone
कांस्य	brązu
कांस्य	brąz
दिलचस्पी	zainteresowanych
दिलचस्पी	zainteresowane
दिलचस्पी	zainteresowani
दिलचस्पी	zainteresowana
दिलचस्पी	zainteresowany
अलौकिक	nadprzyrodzone
वृत्ति	zawód
महिलाएँ	panie
महिलाएँ	samice
महिलाएँ	kobiet
महिलाएँ	kobietki
महिलाएँ	kobiety
महिलाएँ	damskie
व्यंजनों	przepisy
व्यंजनों	przepis
आचार	etyka
आचार	etyki
मापदंड	kryterium
मापदंड	kryteria
एडिनबर्ग	edynburgu
काच	szkła
काच	szklanka
काच	szkło
काच	szklana
युवाओं	młodzież
युवाओं	młodzieży
युवाओं	młodości
युवाओं	młodość
सोलह	szesnaście
सोलह	sixteen
मलय	malezja
मलय	malezji
मलय	malajski
सीमेंट	cementu
सीमेंट	cement
डिज़्नी	disney
गोलाकार	sferyczne
गोलाकार	okrągła
गोलाकार	okrągły
गोलाकार	okrągłe
गोलाकार	runda
गोलाकार	okrągły
गोलाकार	okrągłe
आक्साइड	tlenki
सिकंदर	aleksandr
सिकंदर	aleksandra
सिकंदर	aleksander
सिकंदर	alexander
टोक्यो	tokyo
टोक्यो	tokio
विशुद्ध	najczystszej
भाग्य	fortuna
भाग्य	fortunę
भाग्य	fortuny
भाग्य	przeznaczenia
भाग्य	przeznaczeniem
भाग्य	przeznaczenie
भाग्य	losy
भाग्य	los
भाग्य	przeznaczenia
भाग्य	przeznaczenie
भाग्य	szczęście
भाग्य	szczęścia
बैल	byka
बैल	byk
बैल	bull
सावधानी	ostrożność
पैनल	panelu
पैनल	panel
मारिया	mario
मारिया	marii
मारिया	maria
स्वीकार्य	swat
स्वीकार्य	dopuszczalna
स्वीकार्य	dopuszczalne
एनिमेटेड	animowany
कीबोर्ड	klawiatury
एंटीबायोटिक	antybiotyki
एंटीबायोटिक	antybiotyków
एंटीबायोटिक	antybiotyk
दिनांक	termin
दिनांक	randka
दिनांक	data
योगी	yogi
गुट	frakcji
गुट	frakcja
गुट	klika
प्रतिस्थापन	zastąpienia
प्रतिस्थापन	zastąpienie
प्रतिस्थापन	zastępcy
प्रतिस्थापन	wymiana
प्रतिस्थापन	zastąpienia
प्रतिस्थापन	zastępstwo
प्रतिस्थापन	zastąpienie
रोज़	rose
रोज़	róża
रोज़	dzienna
रोज़	daily
रोज़	codziennie
रोज़	codzienne
रोज़	dziennie
आर्मी	army
आर्मी	wojska
आर्मी	wojsko
आर्मी	armia
आर्मी	armii
ब्लेक	blues
ब्लेक	bluesa
ब्लेक	blake
गर्भवती	ciąży
गर्भवती	ciężarna
गंभीरता	nasileniem
गंभीरता	nasilenie
सोशल	społeczna
सोशल	towarzyskie
सोशल	społeczne
सोशल	socjalna
सोशल	społeczny
सोशल	społecznego
खरीदा	kupione
खरीदा	kupiony
खरीदा	zakupione
खरीदा	kupione
खरीदा	kupił
खरीदा	kupiony
खरीदा	kupiła
विवादों	kłótnie
विवादों	sporów
विवादों	spory
लीड्स	leeds
सिगरेट	papierosy
सिगरेट	papieros
सिगरेट	papierosa
सिगरेट	papierosy
मुद्रण	druk
मुद्रण	druku
मुद्रण	drukowanie
सूट	skafander
सूट	kombinezon
सूट	garnitur
सूट	garnitury
सूट	kombinezony
सैयद	syed
शान	shan
प्रविष्ट	przerywa
प्रविष्ट	wstawić
प्रविष्ट	wstaw
प्रविष्ट	dodanie
वुड्स	lasu
वुड्स	lasy
वुड्स	lesie
वुड्स	woods
वुड्स	las
बर्फ़	śnieg
बर्फ़	śnieżka
बर्फ़	śniegu
बर्फ़	lód
बर्फ़	ice
बर्फ़	lodu
मरुस्थल	pustyni
मरुस्थल	pustynia
विवादित	kwestionowane
विवादित	spór
विवादित	sporne
विवादित	kontrowersyjne
बिल्डिंग	budowanie
बिल्डिंग	budynek
क्रमिक	stopniowo
क्रमिक	stopniowe
क्रमिक	stopniowego
अल्पसंख्यक	mniejszość
अल्पसंख्यक	mniejszości
अल्पसंख्यक	mniejszości
बर्मी	birmański
अपर्याप्त	niewystarczająca
अपर्याप्त	niewystarczające
अपर्याप्त	nieodpowiednie
अपर्याप्त	nieodpowiedni
अपर्याप्त	niewystarczający
अपर्याप्त	niewystarczające
अपर्याप्त	niewystarczająca
ट्रक	ciężarówkę
ट्रक	truck
ट्रक	ciężarówki
ट्रक	ciężarówka
ट्रक	ciężarówki
डीन	dean
डीन	dziekan
कब्र	grobie
कब्र	grób
कब्र	grobu
फर्श	piętrze
फर्श	piętro
फर्श	podłoga
ग्राउंड	ziemi
ग्राउंड	grunt
ग्राउंड	mielone
ग्राउंड	podłoże
पैकेज	paczki
पैकेज	pakietów
पैकेज	opakowania
पैकेज	pakiety
पैकेज	pakiet
पैकेज	paczka
पैकेज	pakiety
प्रतियोगी	zawodnik
प्रतियोगी	uczestnik
प्रतियोगी	zawodnicy
प्रतियोगी	uczestnicy
मोती	moti
मोती	perl
मोती	perły
मोती	perła
मोती	pearl
मोती	pereł
मोती	perły
पादरी	pastor
पादरी	kler
यूरो	eur
यूरो	euro
प्रतिरोधी	antagonistą
लिटिल	małe
लिटिल	little
लिटिल	mało
लिटिल	mały
लिटिल	mała
तम्बाकू	tytoń
तम्बाकू	tytoniu
परिपक्व	dojrzałe
परिपक्व	dojrzała
परिपक्व	dojrzały
उष्ण	tropikalnych
उष्ण	tropikalne
हरित	zieleń
हरित	zielony
हरित	zielono
हरित	zielona
हरित	zielone
लेडी	pani
लेडी	dama
कॉर्पोरेशन	corporation
कॉर्पोरेशन	korporacji
कॉर्पोरेशन	korporacja
दया	żal
दया	szkoda
दया	litości
दया	mercy
दया	miłosierdzie
दया	litości
दया	łaski
दया	życzliwość
दया	dobroć
दया	dobroci
दया	uprzejmość
टेक्स्ट	tekst
टेक्स्ट	text
टेक्स्ट	tekstowe
इंद्र	indra
कांगो	kongo
कांगो	konga
इरादा	intencją
इरादा	intencje
इरादा	zamiar
आशीर्वाद	błogosławieństwa
आशीर्वाद	błogosławieństwo
आशीर्वाद	błogosławieństwa
आशीर्वाद	błogosławieństwo
ओजोन	ozonu
ग्रिड	sieć
ग्रिड	siatka
ग्रिड	siatki
ग्रिड	siatki
सुप्रीम	najwyższa
सुप्रीम	najwyższy
अनन्त	nieskończona
अनन्त	nieskończenie
अनन्त	nieskończone
अनन्त	nieskończoność
अनन्त	nieskończonej
अनन्त	wiecznego
अनन्त	wieczne
अनन्त	wieczna
अनन्त	wieczny
यूनेस्को	unesco
सामरिक	strategicznych
सामरिक	strategiczne
सामरिक	strategiczny
लास	las
आस्ट्रिया	austrii
आस्ट्रिया	austriackie
आस्ट्रिया	austrię
आस्ट्रिया	austria
आस्ट्रिया	austrii
निर्वाण	nirvana
रिपब्लिकन	republikanów
रिपब्लिकन	republikanie
बगैर	bez
सपना	marzenie
सपना	dream
सपना	marzenia
सपना	sen
वेन	wayne
वेन	łukasz
उत्तराधिकार	dziedziczenia
उत्तराधिकार	dziedzictwo
उत्तराधिकार	spadek
कारावास	więzienia
कारावास	areszt
कारावास	więzienie
आयुक्त	komisarz
श्रवण	shravan
उत्तरदायित्व	odpowiedzialności
उत्तरदायित्व	odpowiedzialność
उत्तरदायित्व	odpowiedzialności
उत्तरदायित्व	odpowiedzialność
विचित्र	dziwaczne
विद्रोही	rebeliantów
नायर	nair
बैठा	siedzenie
बैठा	siedzący
बैठा	siedzi
बैठा	siedział
बैठा	usiadł
बैठा	sat
परमेश्वर	bóg
परमेश्वर	boże
स्टर्लिंग	sterling
स्टर्लिंग	stirling
फीफा	fifa
इंजेक्शन	wstrzykiwań
इंजेक्शन	wstrzyknięcia
इंजेक्शन	wstrzyknięcie
इंजेक्शन	zastrzyk
दूतावास	ambasady
दूतावास	ambasadzie
दूतावास	ambasada
चुनी	wybrany
चुनी	wybrano
चुनी	wybrane
चुनी	wybrani
चुनी	wybrana
प्राइवेट	private
प्राइवेट	prywatne
प्राइवेट	szeregowy
प्राइवेट	prywatna
प्राइवेट	prywatny
चित्रकारी	obraz
चित्रकारी	malarstwo
चित्रकारी	malowanie
बेसबॉल	baseballu
बेसबॉल	baseball
निकटवर्ती	pobliżu
निकटवर्ती	niedaleko
उदर	brzucha
उदर	brzuch
झीलों	jezior
झीलों	jeziora
लय	rytmy
लय	rytm
लय	rytmu
फायर	ogień
फायर	pożar
हैमिल्टन	hamilton
ऑर्डर	porządek
ऑर्डर	zamówienie
ऑर्डर	kolejność
ऑर्डर	rozkazy
ऑर्डर	zamówienia
किलोग्राम	kilogramy
किलोग्राम	kilogramów
किलोग्राम	kilogramy
किलोग्राम	kilogram
स्त्रोत	źródło
स्त्रोत	źródła
स्त्रोत	źródła
स्त्रोत	źródeł
टेप	taśmy
टेप	taśma
भूविज्ञान	geologia
खैर	cóż
वाइरस	wirusów
वाइरस	wirus
वाइरस	wirusy
वाइरस	wirusa
वाइरस	wirusów
वाइरस	wirusy
समायोजित	dostosowany
समायोजित	skorygowane
समायोजित	dostosowana
समायोजित	dostosowane
कोहली	kohli
रबर	guma
रबर	gumy
सिग्नल	sygnały
सिग्नल	sygnał
गाथा	saga
सूक्ष्मदर्शी	mikroskop
सूक्ष्मदर्शी	mikroskopia
सुंदरता	uroda
सुंदरता	piękność
सुंदरता	cudo
सुंदरता	piękno
यहूदियों	żydów
यहूदियों	żydzi
फाइल	plik
फाइल	pliku
निकोलस	nicolas
निकोलस	nicholas
निकोलस	mikołaj
आठवीं	ósmego
आठवीं	ósma
आठवीं	ósmej
आठवीं	ósmy
मूर्तियाँ	posągi
मिसाइल	pociski
मिसाइल	rakiety
मिसाइल	pocisk
मिसाइल	rakieta
अर्थशास्त्री	ekonomista
उद्यमी	przedsiębiorcy
उद्यमी	przedsiębiorcom
उद्यमी	przedsiębiorców
उद्यमी	przedsiębiorca
उद्यमी	przedsiębiorcy
जोड़ों	par
जोड़ों	pary
परिपूर्ण	idealna
परिपूर्ण	idealne
परिपूर्ण	idealnie
परिपूर्ण	idealny
परिपूर्ण	wyczerpujące
परिपूर्ण	wyczerpujący
सन्त	sant
कवरेज	pokrycia
कवरेज	pokrycie
उपग्रहों	satelitarne
उपग्रहों	satelita
उपग्रहों	satelitarnej
उपग्रहों	satelitarna
उपग्रहों	satelity
नम	wilgotna
नम	wilgotne
नम	wilgotna
नम	wilgotne
नम	wilgoć
परमात्मा	bosko
परमात्मा	boskie
परमात्मा	boska
परमात्मा	boski
