மற்றும்	dan
செமி	semi
கன்னங்கள்	pipi
கன்னங்கள்	pipinya
தரநிலைகளைப்	piawaian
தரநிலைகளைப்	standard
புவிப்புறத்	kebumian
மிட்டா	mita
குசான்	kushan
சியாக்	siak
கோஹ்	goh
தக்சின்	dakshin
நிமிடங்களிலேயே	sdk
செர்கி	serge
ஆஸ்போர்ன்	osborne
பெர்னம்புகோ	pernambuco
ஷின்	shin
கண்ணியமாக	bersopan
கண்ணியமாக	sopan
தீரா	keradangan
நுண்துளை	bukaan
பிரிசில்லா	priscilla
மிலோ	milo
காந்தர்வ	natya
சகோதரிகளே	sisters
சகோதரிகளே	saudari
சகோதரிகளே	beradik
தாறுமாறான	tersarang
சரிசெய்யப்பட்டது	dibaiki
மான்சி	amancio
கபே	cafe
கபே	kafe
கம்பாலா	kampala
ஹெனான்	henan
சிம்மன்ஸ்	simmons
உப்பிட்ட	asin
உப்பிட்ட	salted
பாடத்திட்ட	kurikulum
இலியாஸ்	ilyas
போரோபுதூர்	borobudur
மீறுபவர்கள்	pemutus
உமேஷ்	umesh
பண்டுங்	bandung
தாழ	terendah
புரோடாக்டினியம்	protaktinium
தகவல்}}	information}}
தகவல்}}	maklumat}}
தாழ்மையான	humble
தாழ்மையான	khusyuk
மெக்காய்	mccoy
டிம்பர்லேக்	timberlake
முஜாஹித்	mujahid
ஜிஸ்யா	jizyah
யோசா	llosa
சாஃபோ	sappho
ரென்னி	rennie
அனுப்புநர்	dari
அனுப்புநர்	daripada
அனுப்புநர்	penghantar
அனுப்புநர்	pengirim
கோர்பா	korba
சிரோஹி	sirohi
டோய்	toi
அரவணைப்பு	peluk
குழந்தையாய்	kid
ஷாவ்ஷாங்க்	shawshank
கேந்துஜர்	kendujhar
மிசிசிப்பிப்	mississippian
கோந்தியா	gondiya
கிமோனோ	kimono
குவெட்டா	quetta
காஸ்பரொவ்	kasparov
நிக்ரூமா	nkrumah
தகவி	penyesuai
தகவி	adapter
கணக்காளர்கள்	akauntan
லாட்னர்	lautner
ஸ்டோக்	stoke
எக்காளம்	sangkakala
வாடகையுந்து	teksi
டிப்போ	depo
அழைப்பாளர்	pemanggil
முன்வைப்பு	pentagon
முன்வைப்பு	presentation
முன்வைப்பு	persembahan
முன்வைப்பு	orientasi
கொடார்ட்	goddard
ஹூக்கர்	hooker
மாங்கா	manga
சரக	charaka
பெர்னார்டோ	bernardo
டைனமோ	dinamo
ஒற்றுமையே	unity
ஒற்றுமையே	kesatuan
ஒற்றுமையே	perpaduan
மோரே	moreh
சோனிக்	sonic
ஏற்பாட்டாளர்கள்	organizer
அஸ்ரயர்	astaire
பேனசோனிக்	panasonic
கடுவா	garhwa
பேரதிர்ச்சி	trauma
நரன்	naran
புவிஈர்ப்பு	graviti
டைஸ்	dadu
சுரிந்தர்	surinder
கிராலி	crawley
சுற்றுக்கலன்	orbiter
ரீனா	reena
தோண்ட	dig
குர்ஆனில்	quran
குர்ஆனில்	alquran
யூம்	hume
நவாதா	nawada
லென்சின்	lenz
ராம்கர்	ramgarh
கோம்ஸ்	gomes
விக்னர்	wigner
ஹுகோ	hugo
கோராபுட்	koraput
முடங்கியது	tergendala
முடங்கியது	terhenti
கம்பீரம்	handsome
வெய்ல்	vail
பெனிக்னோ	benigno
போராடுகிறது	fighting
போராடுகிறது	bergaduh
போராடுகிறது	berlawan
டெஸ்டோஸ்டிரோன்	testosteron
ரோட்ரிக்ஸ்	rodriguez
கோனா	kona
கூஜா	jug
கார்பீல்ட்	garfield
சீலெ	scheele
பஜ்வா	bajwa
பெசுட்டிசு	pestis
எர்சினியா	yersinia
ஸ்டாலோன்	stallone
அட்ரினலின்	adrenalin
மார்ல்பரோ	marlborough
குண்டாக	gemuk
குண்டாக	lemak
உணவருந்தி	monteiro
கான்வே	conway
குறுகியது	pendek
பாஸ்போர்ட்	pasport
சாலிட்	pepejal
சாலிட்	pejal
சாலிட்	padu
காத்திருத்தல்	menunggu
பிரீதம்	pritam
மார்டீனிக்	martinique
யூகோசுலாவியா	yugoslavia
அலசன்	halogen
கார்னியர்	garnier
மான்டெர்ரே	monterey
பில்லிங்	pengebilan
பில்லிங்	bil
பாவிகள்	berdosa
சாரணர்கள்	scout
சாரணர்கள்	pengakap
டெலிவரி	delivery
டெலிவரி	penghantaran
அகலத்திரை	widescreen
நூஹ்	nooh
நூஹ்	nuh
நூஹ்	nuh
பிளம்மாரியன்	flammarion
அதர்ஸ்	memerang
மான்க்ஸ்	manx
சுமையாக	melelahkan
நுனாவுட்	nunavut
ஹெஸ்டன்	heston
ட்ரம்	dram
ஐனு	ain
இருநிலை	dedua
இருநிலை	perduaan
இருநிலை	binari
கண்காணிப்பாளர்கள்	pengintip
நோட்ரே	notre
பம்பாரா	bambara
அபெல்	abell
கரங்களால்	berdosa
ஃபெலிசியா	felicia
ஜவான்	javan
டெஸ்க்	meja
செரில்	cheryl
சரமாகூ	saramago
செலுத்திகள்	pengetuk
அபிஜித்	abhijit
மார்டின்ஸ்	martins
காஷ்யப்	kashyap
யூக்ளிடு	euclid
ரோசன்பெர்க்	rosenberg
சரக்கிளி	starling
மாப்	mob
மாவ்	mauve
செக்மேட்	checkmate
அனுபம்	anupam
மனசாட்சி	nurani
ஒல்லியாக	skinny
ஒல்லியாக	kurus
பலகைத்	stave
கடக்	khattak
லூவிய	luwian
துப்ரி	dhubri
பிப்ரா	pipra
வழங்குகிறோம்	menyediakan
வழங்குகிறோம்	presenting
யுகியோ	yukio
எழுதுகிறது	tulisan
எழுதுகிறது	menulis
எழுதுகிறது	penulisan
சாவியை	kekunci
மார்லே	morley
இப்ராஹீம்	ibrahim
க்ளிப்பர்ஸ்	pencukur
க்ளிப்பர்ஸ்	penyepit
சியாவுபிங்	xiaopeng
மிரட்டும்	terancam
மிரட்டும்	diancam
மிரட்டும்	ugutan
மிரட்டும்	mengancam
குய்யாபா	cuiabá
கோர்டா	gorda
அமுர்	amur
கும்பு	khumbu
மார்தா	martha
கவுசவே	causeway
ஹெக்ஸ்	heks
ஹெக்ஸ்	hek
நினைத்துக்கொண்டு	pemikiran
நினைத்துக்கொண்டு	berfikir
நினைத்துக்கொண்டு	fikirkan
ஆசஃப்	asaf
எப்ஸ்டீன்	epstein
அக்குபஞ்சர்	acupuncture
ஜயா	jaya
சிப்ஸ்	chip
சிப்ஸ்	cip
காத்திருக்கிறோம்	menunggu
பில்வாரா	bhilwara
மந்திரா	mandira
திவா	diva
பியான்	bian
பேலோட்	muatan
வடிகட்டு	penapis
வடிகட்டு	tapisan
லேசி	lacey
துச்சி	tucci
ஷம்ஸ்	shams
மெஸ்	bersepah
மிளகை	bonnet
மிளகை	bonet
ரெமி	remy
ஒமஹா	omaha
சைத்தான்	devil
சைத்தான்	syaitan
நிகோலாய்	nikolai
ஹபிபுல்லா	habibullah
கொலஸ்ட்ரால்	kolestrol
கொலஸ்ட்ரால்	kolesterol
பாப்பி	poppy
வோல்சி	volsci
சால்க்	salk
ப்ளூம்	blum
ஆப்ரே	aubrey
நிர்வாகிகளும்	eksekutif
மிகுவல்	miguel
லனோய்	lannoy
அதான்	athan
காக்பர்ன்	cockburn
சுஷில்	sushil
கனு	kanu
சரிபார்க்கப்பட்ட	ditentusahkan
சரிபார்க்கப்பட்ட	disahkan
பஹாமாஸ்	bahamas
புர்ஹான்பூர்	burhanpur
சிடர்	sari
சிடர்	cider
ஸ்திரத்தன்மை	kestabilan
ஆண்களிடம்	men
விவாதிப்பது	penipuan
அசாஞ்சு	assange
மந்தாரை	orkid
யால்ட்டா	yalta
நர்ஸ்	nurse
நர்ஸ்	jururawat
இமெல்டா	imelda
மத்ஹப்	mazhab
சூபித்துவம்	kesufian
டெனிம்	denim
முட்டாள்தனம்	kebodohan
முட்டாள்தனம்	mengarut
பண்புக்கூறு	atribut
ஷிர்லி	shirley
மேக்சிஸ்	maxis
ஸ்டாக்டன்	stockton
லஷ்மி	laxmi
எலைன்	elaine
ஒசியோலா	osceola
ஜூலியானா	juliana
க்ளிக்	klik
முக்கியமில்லாத	unimportant
பரமஹம்ச	paramahamsa
டெக்ஸ்டர்	dexter
பிடோக்	bedok
காயப்படுத்தும்	sakit
காயப்படுத்தும்	menyakitkan
கவ்	gau
இருண்டு	menggelapkan
நெற்றியை	pel
நெற்றியை	mop
பலுசிஸ்தான்	balochistan
ஹர்லி	hurley
கேட்டாள்	ditanya
எழுச்சியூட்டும்	inspiring
எழுச்சியூட்டும்	mengilhamkan
மிரி	miri
கிப்பூர்	kippur
கொன்சாகா	gonzaga
டாகுவேரே	daguerre
நகலெடுத்தல்	menyalin
நகலெடுத்தல்	penyalinan
வம்போ	whampoa
கல்ட்	cult
நிசா	nisa
லுகோ	lugo
கிரியாட்டினைன்	creatinine
குனா	kone
உல்ம்	ulm
கோடீஸ்வரன்	jutawan
கோடீஸ்வரன்	millionaire
குணசீலன்	makmur
குணசீலன்	sejahtera
மடோ	mato
மில்லா	milla
மௌனமாக	senyap
ஹெவிட்	hewitt
ஹெனின்	henin
வசனங்களும்	dialog
அலா	alaa
டயர்கள்	tayar
டயர்கள்	tayar
இப்சன்	ibsen
ஹெலிகாப்டர்கள்	helikopter
மகாராஜ்கஞ்சு	maharajganj
கால்ஃப்	golf
டெட்டி	teddy
பெல்ப்ஸ்	phelps
வில்காக்ஸ்	wilcox
தாச்சி	tachi
இஸ்லாமியம்	islam
இஸ்லாமியம்	islam
பெருவிய	peru
ஃபெரைட்	ferrite
ஹான்கொக்	hancock
ஷரோன்	sharon
புஸ்	puss
ககயான்	cagayan
மானுசுத்	manus
குவோ	guo
காவா	mendedikasikan
டிசைன்கள்	design
டிசைன்கள்	rekabentuk
இயக்குனரகம்	directorate
வோட்கா	vodka
வீன்	wien
டோங்கா	tonga
சிசிலியா	cecilia
வசமும்	dinasti
பெல்ஸ்	loceng
எட்மன்ட்	edmund
சென்னா	senna
நாடின்	nadine
லீவன்ஹூக்	leeuwenhoek
வெற்றிடங்கள்	vacancies
கஞ்சாம்	ganjam
ஹார்மோனியம்	harmonium
ஜெஸ்	jess
ஜெஸ்	jes
சூமா	zuma
கலாபகசுத்	galápagos
பெகர்	behar
காவியா	caviar
காவியா	kaviar
சாம்மி	sammy
கருண்	karun
பிராட்சா	bradshaw
கவட்டை	kangkang
இலானோ	elano
காயில்	coil
ஹட்சின்சன்	hutchinson
பிளாட்பார்ம்	platform
பிளாட்பார்ம்	pelantar
மேரிலேண்ட்	maryland
முடிக்கவும்	selesaikan
முடிக்கவும்	finish
ஹென்டர்சன்	henderson
பெரெஸ்	pérez
பார்ட்லெட்	bartlett
ஆர்கேட்	arked
நுட்பங்களுடன்	kecanggihan
திவாஸ்	divas
திவாஸ்	dewas
அவர	avar
டார்த்	darth
டிரைவர்கள்	pemacu
டிரைவர்கள்	driver
ஜூஸ்	jus
ஜூஸ்	juice
இளைஞனை	clashes
சுகோத்தாய்	sukhothai
கனோலா	canola
வீட்ஸ்டன்	wheatstone
பிபிஐ	ppi
ஈசாப்	aesop
பரட்டை	berbulu
புராண்ட்டி	brontë
பிளிம்சால்	plimsoll
மெர்வின்	mervyn
மசிதி	majidi
பென்டேன்	pentana
ஹேல்ஸ்	hales
பிரட்டி	freddie
நவநாகரீக	trendy
மொகாவி	mojave
டிராஃபிக்	trafik
பயங்கள்	kebimbangan
பயங்கள்	ketakutan
பயனம்	melancong
பயனம்	travel
பயனம்	pelancongan
பயனம்	kembara
பொனெய்ர்	bonaire
கொடூரம்	kekejaman
யாத்திராகமம்	exodus
சாண்ட்விச்	sandwich
சாண்ட்விச்	sandwic
மாஜி	maji
புர்	pur
பாராமவுண்ட்	paramount
கோட்சி	coetzee
அளிப்புரிமை	copyleft
ஜபம்	japa
தெமர்லோ	temerloh
செயலாக்கப்பட்டது	membolehkan
செயலாக்கப்பட்டது	dibenarkan
செயலாக்கப்பட்டது	olahan
செயலாக்கப்பட்டது	diproses
எலைட்	elit
எலைட்	elite
கில்பி	kilby
பெர்னெர்ஸ்	berners
இந்துக்களே	hindu
திருப்திகரமாக	puas
கோப்பர்நீசியம்	kopernisium
வேட்டையாடப்	poached
பூஸ்ட்	galakkan
புகைப்படக்கலை	fotografi
ஹர்ஸ்ட்	hurst
கோபன்ஹேகன்	copenhagen
பார்க்கின்றேன்	boca
டெஃறி	tehri
காப்ரா	capra
இசைநிகழ்ச்சி	konsert
ஏர்டோசு	erdős
சியர்ஸ்	sorakan
சியர்ஸ்	ceria
ஜுனைத்	junaid
எலக்ட்ரோ	electro
இஸ்லாமிக்	islam
தியாகங்கள்	pengorbanan
தைகா	taiga
காட்டேரிகள்	puntianak
லோதி	lodhi
அர்ரொயோ	arroyo
முதுகுநாண்	notochord
சேலையை	sari
ரைம்	sajak
தூதரகங்களை	duta
மிரியம்	miriam
முவனவாசா	mwanawasa
அறைந்தார்கள்	terpaku
திரைச்சீலை	langsir
சூல்வித்தகம்	placenta
ஹெண்ட்ரிக்ஸ்	hendricks
சவாரிகள்	tunggangan
ஜவுன்பூர்	jaunpur
பிரெண்டா	brenda
துரோகிகள்	pengkhianat
லாவ்	lau
லுங்கி	lungi
ஈகன்	egan
ஆனேன்	ateis
ஃபிளெமிங்	fleming
ஊறி	lye
பொல்லாத	jahat
கிரிம்சா	grimshaw
குவான்சா	kwanzaa
ஃபாரா	farah
பிலிப்பி	philippi
குறுக்குவழி	pintasan
பேக்கிங்	packing
பேக்கிங்	pembungkusan
பேக்கிங்	penaik
பேக்கிங்	baking
பக்தாதி	baghdadi
நுண்ணுறுப்பு	organel
சேணம்	pelana
சேணம்	saddle
தெராய்	terai
பேப்பர்பேக்	paperback
ஹாதோர்ன்	hawthorne
தொட்டிலில்	buaian
#அவன்	#dia
கையெறி	grenad
நிஸ்ஸான்	nissan
ஹீலி	healy
எனிட்	enid
நடைபயணம்	walk
நடைபயணம்	berjalanlah
பினா	pina
சலித்து	bosan
சலித்து	boring
பிரோஸ்	firoz
பரீட்	farhad
கோல்கேட்	colgate
விளம்பரப்படுத்தப்பட்ட	menggalakan
விளம்பரப்படுத்தப்பட்ட	digalakkan
விளம்பரப்படுத்தப்பட்ட	galakkan
விளம்பரப்படுத்தப்பட்ட	menggalakkan
ஹொண்டூராஸ்	honduran
உறுதிசெய்கிறது	mengesahkan
கைரா	kyra
ரெனர்	renner
ரோல்ஃப்	rolf
டிரக்கர்	drucker
ஜோனி	joni
ஜோனி	johnnie
கமாண்டோக்கள்	komando
காவ்ரீலோ	gavrilo
சிதார்	sitar
ரெய்ட்	reid
நினைவில்லை	lupa
நினைவில்லை	terlupa
சலுகையை	menawarkan
சலுகையை	tawaran
வுயர்ட்டம்பெர்கு	württemberg
அனுபவிக்கவும்	enjoy
கம்பியா	gambia
டெக்னோ	techno
கஸல்	ghazal
பொருத்தங்கள்	perlawanan
பொருத்தங்கள்	padan
பொருத்தங்கள்	mancis
பொருத்தங்கள்	padanan
தீர்ப்பளித்து	pesalah
நூடுல்ஸ்	mee
நூடுல்ஸ்	mie
நூடுல்ஸ்	mi
ரஃபி	raffi
ஓபோ	oboe
மூஸா	musa
மூஸா	musa
மூஸா	moses
நிங்	ning
நஜிபுல்லா	najibullah
ரைம்ஸ்	sajak
வணங்குகிறேன்	tabik
வணங்குகிறேன்	salute
ஜலதோஷம்	sejukkan
ஜலதோஷம்	sejuk
ஏமாற்றிய	ditipu
ஏமாற்றிய	tertipu
பாக்போ	gbagbo
எப்சம்	epsom
கமா	koma
ரோல்ஸ்	rolls
ரோல்ஸ்	gulung
புத்திசாலித்தனமாக	confirm
ரொட்டியை	pemanggang
டிராக்டர்	traktor
ஷரீஃப்	shareef
டுவோராக்	dvořák
ஸ்மைலி	smiley
மேலேற்றம்	hamal
சிக்காசோ	chickasaw
யூசஃப்	yousaf
சிறுநீர்வழி	urethra
புரூஸ்ட்	proust
மக்பரா	maqbara
லஸ்	luz
அன்டோரா	andorra
பாசிப்	mung
யானுக்கோவிச்	yanukovych
டெவோன்	devon
பழகிக்	mengikat
பியூரர்	führer
ஹேமார்க்கெட்	haymarket
நாக்குகள்	lidah
கிளேடன்	clayton
ஹாமர்	hamer
சுங்கன்	sunken
ஐந்தோவன்	eindhoven
வாலே	vale
சபீனா	sabina
தேடுங்கள்	jangkau
சொல்வள	tatabahasa
குப்வாரா	kupwara
கொடியது	mematikan
சித்தாந்தங்கள்	ideologi
பொழுதுபோக்குகள்	hobi
ரெய்க்யவிக்	reykjavík
டூசான்	toussaint
குரோனஸ்	cronus
கபிலா	kabila
மலைப்பாம்புகள்	pythons
மிதத்தல்	pengapungan
தொகுப்புவினை	sintesis
மோட்டார்சைக்கிள்	motosikal
மோட்டார்சைக்கிள்	motor
மோட்டார்சைக்கிள்	motorsikal
அபினிப்	candu
தேராகு	terah
திருட்டுத்தனமாக	halimunan
அடுக்கடுக்கான	bertindih
அடுக்கடுக்கான	lata
மசாரி	mazari
ஜாக்கெட்	jacket
ஜாக்கெட்	jaket
கிரிஸ்லர்	chrysler
உறங்கி	tidur
உறங்கி	asleep
உறங்கி	tertidur
டாவோ	dao
அத்தாட்சி	tanda
அத்தாட்சி	petanda
அத்தாட்சி	sign
அத்தாட்சி	tandatangan
பிஸ்மில்லாஹ்	bismillah
துத்தி	tutti
அம்முராபி	hammurabi
தயாரிப்பைப்	product
தயாரிப்பைப்	produk
செலேடர்	seletar
இழுக்கவும்	heret
இழுக்கவும்	drag
இழுக்கவும்	seret
இழுக்கவும்	seretan
ஓவா	hoa
ஏமாந்த	diperdayakan
கர்பி	karbi
வணங்குகிறோம்	sembah
வணங்குகிறோம்	beribadat
வணங்குகிறோம்	beribadah
கொனாக்ரி	conakry
கிரில்	grill
டிரேயர்	dreyer
சுற்றுயர்த்தி	paternoster
கவலையாக	bimbang
கவலையாக	risau
தாமு	tamu
நிரந்தரமானது	kekal
தர்பூசணி	tembikai
ஹிங்கோலி	hingoli
அசாகான்	asahan
கார்ப்ஸ்	kor
கார்ப்ஸ்	corps
ஆம்புலன்ஸ்	ambulans
ஆம்புலன்ஸ்	ambulan
ஃப்ரேசர்	fraser
அசாருதீன்	azharuddin
சோப்புகள்	sabun
புஸ்ஸி	pussy
புஸ்ஸி	vagina
டோமி	domi
சைலீன்	shailene
அழைக்கவும்	call
டியூனாண்ட்	dunant
மூடவும்	dekat
மூடவும்	tutup
மினியேச்சர்	miniature
மொரிஷியஸ்	mauritius
ஹூனான்	hunan
மாஸ்ட்ரிக்ட்	maastricht
அலெக்ஸாண்ட்ரா	alexandra
கண்ணீரை	airmata
கண்ணீரை	tangisan
கண்ணீரை	tears
தேங்காய்கள்	kelapa
அகோரா	agora
ஏகநாதர்	eknath
ஓல்ட்மன்	oldman
கொன்றுவிடும்	membunuh
கொன்றுவிடும்	kill
கொன்றுவிடும்	bunuh
சிரேன்	shireen
அயோனியன்	ionian
மெக்ஸ்	mex
யாவுண்டே	yaoundé
டிராக்டர்கள்	traktor
லியாண்டர்	leander
மாலர்	mahler
அட்டூழியங்கள்	kekejaman
சிவிங்கிப்புலி	cheetah
ஊக்கமளிக்கும்	inspirational
ஆரோ	auro
லாபங்கள்	meramal
டிம்மி	timmy
பிச்சைக்காரன்	pengemis
பிச்சைக்காரன்	beggar
ஈமோஃபீலியா	hemofilia
அடித்ததால்	studs
கிர்ச்னர்	kirchner
மலையேறி	mountaineer
பக்கெட்	baldi
சக்கரி	zachary
கன்னர்	gunner
மஜித்	majid
சிரிஸ்	ceres
லாரென்சோ	lorenzo
பாகுபடுத்தல்	penghuraian
பாகுபடுத்தல்	menghuraikan
பாகுபடுத்தல்	menghurai
கோசுட்டர்	coster
கொடுப்பான்	give
கொடுப்பான்	kasi
அப்தாப்	aftab
நிரவல்	supplementation
எதிர்ப்பார்த்த	dijangka
வாரிசுகளின்	clans
வாரிசுகளின்	puak
விக்கிமேப்பியா	wikimapia
குரோசோ	grosso
மெய்யாக	truly
அமெல்	amell
அனுஷா	anusha
போஷ்	bosch
போஷ்	posh
காதணிகள்	anting
வோல்ட்ஸ்	volt
அலறல்	teriak
அலறல்	menjerit
ஏசாயா	isaiah
மிட்ச்	mitch
குத்தகைத்	dipajak
சதாத்	sadat
கரிஷ்மா	karishma
கரிஷ்மா	karisma
கிராஸ்மேன்	grossman
ஸ்பர்ஸ்	spurs
குசுக்கோ	cusco
டிமோன்	timon
வாக்களித்துள்ளனர்	carragher
ஷரியா	syariah
எடோபிகோக்	etobicoke
கிடக்கை	kayuh
நன்யாங்	nanyang
பாயோ	payoh
ஔரையா	auraiya
ஹோக்கிங்	hawking
தோட்டாக்கள்	peluru
கோகா	koga
மேசான்கள்	meson
ஹட்சிசன்	hutchison
அட்வான்ஸ்	advance
ஜியான்	jian
டோபே	tobey
மூர்ச்சை	pitam
டில்மா	dilma
ரோஸ்மேரி	rosemary
காட்வின்	godwin
கோல்டிங்	golding
ஹேரியட்	harriet
உயரமானி	altimeter
மூஞ்சூறு	cencurut
பாம்கே	famke
ஹாப்ஸ்	hobbs
சோலே	sholay
படிகாரம்	tawas
உதவிகரமான	membantu
சாமர்	chamar
சுர்சித்	surjit
கூகன்	coogan
கிளிம்ட்	klimt
ஓலா	ola
எஜமான்	boz
கேய்	kaye
கிரிம்சன்	crimson
கர்ப்பமான	hamil
கர்ப்பமான	pregnant
ரேஷன்	juadah
மீட்டெடு	pulih
மீ}}	m}}
சுவைத்து	citarasa
சுவைத்து	rasa
சுவைத்து	taste
சுவைத்து	merasai
சுவைத்து	selera
அண்டர்வுட்	underwood
இளைப்பாறும்	berehat
தருணங்களை	moments
துலே	thule
நடைபாதையில்	sidewalk
மாட்ட	mata
பரப்புகிறது	merebak
பரப்புகிறது	menyebarkan
#தேசிய	#national
உரோமுலசு	romulus
கான்ஸ்டபிள்	konstabel
மாக்கியவெல்லி	machiavelli
நேவால்	nehwal
இரேத்சியா	raetia
ஐசன்பர்க்	heisenberg
சிஐடி	cid
அழிக்கிறார்	memusnahkan
சவப்பெட்டி	keranda
பாரத்பூர்	bharatpur
பத்ரக்	bhadrak
ராபர்டோ	roberto
ஃபோர்ஸ்டர்	forster
பாயிஸ்	faiz
கலந்துரையாடலை	perbincangan
கலந்துரையாடலை	diskusi
எம்பிராய்டரி	sulaman
எம்பிராய்டரி	embroidery
தன்னம்பிக்கையை	confident
ஒழியும்	eradication
துப்ருக்	tobruk
மலோன்	malone
ரிட்ஸ்	ritz
தேனிலவு	honeymoon
குறிப்பிடு	nyatakan
உருளையான	cylindrical
சரகோசா	saragossa
அதிர்ஷ்டவசமாக	mujurlah
அதிர்ஷ்டவசமாக	syukurlah
பெரில்	beryl
தர்மங்களை	sedekah
நிகோ	niko
நிகோ	nico
கிராஃப்ட்	croft
புர்ஹானுத்தீன்	burhanuddin
டாபி	tabi
தூய்விப்பாலை	kilang
பிராண்டு	brand
பிராண்டு	jenama
ஸ்குவாட்	skuad
கிளிஃப்	tebing
கிளிஃப்	jurang
கிளிஃப்	cliff
கிலி	kili
ஜான்சூன்	janszoon
மோதிரங்கள்	berbunyi
ஒப்பந்ததாரர்கள்	kontraktor
பாஷோ	bashō
பேயூ	bayeux
பிகோனியா	begonia
வலேரி	valeri
சுபைர்	zubair
செருமன்விங்ஸ்	germanwings
அடேனார்	adenauer
ஏட்ரியம்	atrium
கிண்டலாக	sindir
சைக்கோ	psycho
சைக்கோ	psiko
#ராஜா	#raja
சூத்	sood
கழிப்பறைகள்	wc
தாடா	datta
அக்வா	akua
அக்வா	aqua
அக்குள்	ketiak
பெர்க்கின்	perkin
பாவி	berdosa
துரோக	khianat
கேரஸ்	carus
கட்லர்	cutler
ஏவான்	avon
சந்தேகத்திற்கிடமான	curiga
சந்தேகத்திற்கிடமான	mencurigakan
கோல்ட்பெர்க்	goldberg
பிராண்டி	brandi
டியுரே	dürer
பிளம்	plum
தானியா	tania
சலா	solat
சலா	sholat
கிளெக்	clegg
இறுதியாய்	finally
இறுதியாய்	akhirnya
உனுன்செப்டியம்	ununseptium
மஜா	maja
சாமான்	bagasi
வாழ்த்துகிறோம்	prospek
நிரந்தரம்	kekal
கர்ப்பிணிகள்	hamil
கர்ப்பிணிகள்	pregnant
அக்கார்டியன்	accordion
சாசர்	chaucer
லோவல்	lowell
ஸ்னைடர்	schneider
பொலின்	boleyn
சிர்கா	circa
கதே	cathay
சும்பாவா	sumbawa
உதவிக்குறிப்பு	tooltip
புதுப்பிக்கவும்	kemaskini
புதுப்பிக்கவும்	update
புதுப்பிக்கவும்	mengemaskini
ஹார்டின்	hardin
சகோதரர்களே	saudara
சகோதரர்களே	brothers
சகோதரர்களே	bros
பொரொசென்கோ	poroshenko
பரிகாசம்	ejek
பாம்பாங்	bambang
கலப்பில்லாத	downright
ஃபீல்டர்	fielder
நெவிசு	nevis
போவெல்	bowell
இடுக்கேரிகள்	fjords
செம	sema
சாஹேப்	saheb
குடியிருப்பாளர்கள்	penduduk
வெளியேற்று	keluar
ஹதா	hada
டிட்டோ	tito
பச்சிலை	pasay
பிகோ	pico
டென்செல்	denzel
மிதிலா	mithila
மாரீஸ்	maurice
தள்ளிய	ofset
தள்ளிய	offset
அனி	ani
ராயல்டி	royalti
லூசியானோ	luciano
காந்தோநீசிய	yue
ஒடிஸி	odyssey
தேர்வுசெய்யப்பட்டது	checked
தேர்வுசெய்யப்பட்டது	disemak
மலப்புரம்	malappuram
டிப்	dip
பிமினி	bimini
கலாசுனிக்கோவ்	kalashnikov
குரோக்கர்	crocker
ரிப்	rip
அத்தார்	athar
கெண்டல்	kendall
கொன்	conn
உபி	ubi
ஒலுவில்	olu
ஜாரெட்	jared
ஹைமன்	hyman
பிகோல்	bicol
ஃபாமா	fama
பிரெல்லி	pirelli
நிரப்பல்	pembungkusan
நிரப்பல்	pelapik
இருட்டடிப்பு	blackout
ரக்கூன்	rakun
சந்தனா	santana
பெயர்}}	nama}}
ராக்னர்	ragnar
ஹரித்துவார்	haridwar
கற்பை	virginity
கற்பை	perawan
அவசியங்கள்	hakiki
தாவு	jump
தாவு	lompat
பெரே	beret
இலீச்	ilyich
விவாதிக்கலாம்	fab
ரேன்	rennes
ஷேடி	teduh
சப்போரோ	sapporo
பிந்துசாரர்	bindusara
பீட்டோ	pitot
ரக்ஷா	raksha
ஹுட்	hutt
காமி	komik
காமி	cami
வூண்	woon
பர்ஹான்	farhan
கசடு	slag
ஆரோக்கியமானது	sihat
மிலிபாண்ட்	miliband
பேரழகு	cantik
பேரழகு	gorgeous
குவாமே	kmk
கவுண்டா	kaunda
டிகிரிகள்	darjah
ஷரீப்	shareef
சாஷா	sasha
ஓய்வின்றி	resah
மோசடியான	penipuan
முன்னா	munna
தள்ளு	push
பிரான்சன்	branson
நியூபோர்ட்	newport
ஃபிலிப்ஸ்	phillips
நெகிழ்சி	negishi
கேத்	kath
இயூஜின்	eugène
வஜ்ர	vajra
கழைக்கூத்து	akrobatik
முண்டோ	mundo
வார்த்தையே	perkataan
டெட்டர்	tedder
ஏசர்	acer
கோரன்	goran
புரோஸ்னன்	brosnan
ஊர்வனவும்	reptilia
கைய	mengambilalih
பழிவாங்கல்	dendam
சன்வே	sunway
மக்பெத்	macbeth
பொறுப்புடைமை	accountability
உண்மையிலே	sungguh
ஏஜென்ட்	agen
ஏஜென்ட்	ejen
ஏஜென்ட்	agent
எதையோ	sesuatu
ஹசினா	hasina
சோலிஸ்	solis
போல்ட்ஸ்மான்	boltzmann
நினோ	nino
ஹளேபீடு	halebidu
கீக்	geek
ஹானி	haney
ஹெலென்	almirante
ரமல்லா	ramallah
குர்சித்	khurshid
இவனோவிச்	ivanovic
மெர்லயன்	merlion
நைத்திரைற்று	nitrite
படிக்கிறேன்	berlajar
படிக்கிறேன்	belajar
எட்மன்டன்	edmonton
தவிர்ப்புத்	pengecualian
எனாமல்	enamel
அமு	amu
