மற்றும்	وال
கேக்	كعكة
கேக்	الكيك
நிற்கிறார்	واقف
நிற்கிறார்	واقفة
நிற்கிறார்	الوقوف
ஹரே	هير
சுயவிவரம்	التشكيلة
ஊகங்கள்	تخمينات
ஸ்விஸ்	السويسرية
ஸ்விஸ்	السويسري
ஸ்விஸ்	سويسرية
ஸ்விஸ்	سويسري
எதிர்பாராதவிதமாக	للاسف
பாங்	pang
பாங்	بونج
பாங்	بونغ
ஆமிர்	عامر
போர்ச்சுகல்	البرتغال
மார்லன்	مارلون
ரமலான்	رمضان
திருடர்கள்	اللصوص
கிரெய்க்	كريغ
கிரெய்க்	كريج
தோடா	تودا
சிறந்தவை	اطيب
சிறந்தவை	الافضل
சிறந்தவை	ضل
சிறந்தவை	افضل
லிஞ்ச்	لينش
ஒழுகும்	يقطر
டிரம்மர்	الطبال
சாகசம்	المغامرة
சாகசம்	مغامرات
சாகசம்	مغامرة
மண்டையோடு	الجماجم
அகற்றப்பட்டது	ازيلت
அகற்றப்பட்டது	ازال
அச்சுகள்	المحاور
அச்சுகள்	محاور
அச்சுகள்	الاحداثيات
அச்சுகள்	احداثيات
பழச்சாறு	عصير
பழச்சாறு	العصير
சரம்	ترشيح
சரம்	الترشيح
சரம்	سلسلة
சரம்	خيط
சரம்	السلسلة
கார்சன்	كارسون
கார்சன்	كارسن
சின்ஹா	سينها
சீப்பு	مشط
முடக்கு	عطل
முடக்கு	تعطيل
முடக்கு	قبالة
முடக்கு	كتم
பொருத்துதல்	تجهيزات
பொருத்துதல்	مطابقة
பொருத்துதல்	مطابق
பொருத்துதல்	المطابقة
ஸ்பைக்	مسمار
ஸ்பைக்	سبيك
ஸ்பைக்	سبايك
ஸ்பைக்	المسمار
எசேக்கியேல்	حزقيال
குதிக்கும்	القفز
குதிக்கும்	الارتداد
குதிக்கும்	ترتد
உதடுகள்	الشفاه
உதடுகள்	شفاه
உதடுகள்	شفت
குளோரியா	غلوريا
குளோரியா	جلوريا
கனல்	kanal
இயல்புநிலை	الافتراضي
இயல்புநிலை	افتراضي
இயல்புநிலை	التخلف
இயல்புநிலை	التقصير
இயல்புநிலை	تقصير
ரீஸ்	ريز
ஆய்வறிக்கை	اطروحة
ஆய்வறிக்கை	الفرضية
அபிநயம்	تمثيلية
பெய்ரூட்	بيروت
குளியலறை	حمام
குளியலறை	الحمام
குளியலறை	مام
படைப்பாற்றல்	ابداع
படைப்பாற்றல்	الابداع
மியா	ميا
நீல்ஸ்	نايلز
எடுக்கிறது	ياخذ
எடுக்கிறது	يستغرق
கீறல்	خدش
நன்கொடைகள்	تبرعات
நன்கொடைகள்	المنح
நன்கொடைகள்	الهبات
நன்கொடைகள்	التبرعات
மெத்தை	الفراش
மெத்தை	فراش
மெத்தை	مرتبة
மெத்தை	المرتبة
மெத்தை	المراتب
வறுத்த	المقلي
வறுத்த	مقلية
வறுத்த	مقلي
அழுக்கு	قذرة
அழுக்கு	القذرة
சாய்ந்து	الزخرف
தொண்ணூறு	تسعين
தொண்ணூறு	تسعون
செவ்வி	تشيفي
பச்சையம்	الكلوروفيل
பேதை	الحشيش
அதிர்ஷ்டம்	حظ
அதிர்ஷ்டம்	الحظ
முட்டி	الركبة
முட்டி	ركبة
மேலோடு	قشرة
மேலோடு	القشرة
படிப்பினை	اخلاقي
படிப்பினை	الاخلاقية
படிப்பினை	اخلاقية
மகலன்	ماجلان
ரிமோட்	بعيد
ரிமோட்	البعيد
டெங்கு	الضنك
ஏசு	يسوع
மூடநம்பிக்கை	الخرافات
கிளியோபாட்ரா	كليوباترا
சீஸ்	جبن
சீஸ்	تشيز
சீஸ்	جبنة
சீஸ்	الجبن
உள்ளமை	الداخلية
உள்ளமை	داخلي
உள்ளமை	داخلية
உள்ளமை	داخليا
நல்லிணக்க	المصالحة
நல்லிணக்க	الوفاق
நல்லிணக்க	مصالحة
இசுப்புட்னிக்	سبوتنيك
முடிசூட்டு	التتويج
நிக்கோலா	نيكولا
வழங்குவோர்	مقدمي
சக்ரா	شقرا
சக்ரா	شاكرا
வில்லியம்சன்	williamson
செங்கற்கள்	الطوب
செங்கற்கள்	طوب
கண்புரை	الساد
மார்க்கெட்டிங்	تسويق
மார்க்கெட்டிங்	التسويق
எரிந்த	احرقت
ராண்டி	راندي
வீரமரணம்	الشهيدة
தியோ	ثيو
மயானம்	مقبرة
மயானம்	المقابر
மயானம்	المقبرة
ஃபிஷர்	فيشر
வடித்த	النحات
கவனி	شاهد
கவனி	ساعة
கவனி	راقب
கவனி	مشاهدة
கவனி	اسمع
கவனி	استمع
கவனி	الاستماع
கவனி	اسمعوا
கவனி	استمعوا
ஒன்றுமில்லை	لاشيء
உருவாக்குநர்கள்	المطورين
ஊறுகாய்	المخلل
ஊறுகாய்	مخلل
மாரா	مارا
உள்ளங்கை	النخيل
உள்ளங்கை	الكف
கம்யூனிஸ்டுகள்	الشيوعيين
பேரழிவுகள்	الكوارث
பேரழிவுகள்	كوارث
கவிஞன்	الشاعر
கவிஞன்	شاعر
கோமா	الغيبوبة
கோமா	غيبوبة
விபத்துக்குள்ளானது	اوكيناوا
கோமாளி	المهرج
கோமாளி	مهرج
கிர்கிஸ்தான்	قيرغيزستان
கீரி	النمس
கீரி	نمس
சுருக்கப்பட்ட	قصرت
அழுத்தவும்	اضغط
அழுத்தவும்	الصحافة
அழுத்தவும்	صحافة
பாதிக்கப்பட்டவர்	ضحية
பாதிக்கப்பட்டவர்	الضحية
தொலைநிலை	بعيد
தொலைநிலை	البعيد
கண்ணியம்	كرامة
கண்ணியம்	الكرامة
கிடங்குகள்	المخازن
கிடங்குகள்	مستودعات
கிடங்குகள்	المستودعات
கிடங்குகள்	مخازن
வாளி	دلو
வாளி	الدلو
பியா	بيا
பியா	بايا
ஃபால்	سقوط
ஃபால்	اسقط
ஃபால்	السقوط
ஃபால்	الخريف
குறிச்சொல்	المصطلح
குறிச்சொல்	مصطلح
இறந்தவரின்	المتوفي
இறந்தவரின்	المتوفى
ஜேமி	جايمي
சிரி	اضحك
சிரி	ضحكة
மொசில்லா	موزيلا
சுகர்	سكر
சுகர்	السكر
பூத்து	بوث
பூத்து	كشك
ரெய்க்	الرايخ
தலைப்பாகை	عمامة
ஜாவேத்	جافيد
சுவரொட்டிகள்	ملصقات
சுவரொட்டிகள்	الملصقات
லாண்டன்	لاندون
பலாவு	بالاو
விட்டும்	من
விட்டும்	from
டையர்	داير
ஆகிறார்	يصبح
ஆகிறார்	يصير
மாயம்	السحر
மாயம்	سحر
கிரெடிட்	ائتمان
கிரெடிட்	الائتمان
கிரெடிட்	رصيد
சுருக்கமாகவும்	موجزة
பிரச்சாரங்கள்	الحملات
பிரச்சாரங்கள்	حملات
விரும்புகிறது	يريد
ஷெட்டி	شيتي
மூதாதையர்கள்	الاباء
லாப்ரடோர்	لابرادور
வால்கிரி	فالكيري
மின்ஸ்க்	مينسك
இல்லுமினாட்டி	المستنير
பூம்	بووم
பூம்	بوم
பெலருசிய	بيلاروسية
பெலருசிய	البيلاروسي
நங்கூரம்	مرساة
நங்கூரம்	المرساة
கனெடிகட்	كونيتيكت
ஜித்தா	جدة
ஜித்தா	jeddah
மஸ்கட்	مسقط
ஜெசிக்கா	جيسيكا
ஆதாரமற்ற	افتراضات
ஆதாரமற்ற	الافتراضات
சென்சார்	الحلية
பாசாங்கு	التظاهر
பாசாங்கு	تظاهر
பாசாங்கு	التظاهر
மிட்டாய்	الحلوى
மிட்டாய்	كاندي
மிட்டாய்	حلوى
டாக்சி	تاكسي
டாக்சி	التاكسي
வெளிநாட்டவர்	اجنبي
வெளிநாட்டவர்	الاجنبي
வெளிநாட்டவர்	اجنبية
நியூமன்	نيومان
கடித்து	عضة
தாய்மார்கள்	امهات
தாய்மார்கள்	الامهات
வரிசைப்படுத்தப்பட்ட	مصفوف
இதமான	كريت
ஏக்கம்	حنين
ஏக்கம்	الحنين
தொட்டது	لمست
சவுல்	سول
ஜான்ஸ்டன்	جونستون
எண்ணமும்	الفني
வரையறு	صقل
வரையறு	تنقيح
சரியானதாக	مثالي
சரியானதாக	مثالية
சரியானதாக	الكمال
சரியானதாக	ممتاز
ஜனநாயகம்	الديمقراطية
ஜனநாயகம்	ديمقراطية
ஆரோக்கியமாக	صحه
ஆரோக்கியமாக	صحية
ஆரோக்கியமாக	صحي
தீத்து	تايتوس
பிரசவ	الولادة
பிரசவ	ولادة
ஏற்றத்தாழ்வு	التفاوت
ஏற்றத்தாழ்வு	تفاوت
ஏற்றத்தாழ்வு	التفاوت
ரோந்து	الدورية
ரோந்து	الدوريات
ரோந்து	دورية
ரோந்து	دوريات
படகோட்டம்	تبحر
படகோட்டம்	الابحار
படகோட்டம்	ابحر
கேலக்ஸி	غالاكسي
கேலக்ஸி	مجرة
கேலக்ஸி	المجرة
ரங்	رن
தளவாடங்களை	لوجستية
தளவாடங்களை	السوقيات
தளவாடங்களை	اللوجستيات
மெழுகுவர்த்தி	شمعة
மெழுகுவர்த்தி	الشمعة
வெய்ன்	وين
வெய்ன்	واين
டேவிட்சன்	ديفيدسون
லூசோன்	لوزون
கிண்ணத்தில்	وعاء
பால்மர்	بالمر
லெஸ்டர்	لستر
லெஸ்டர்	ليستر
ராக்ஸ்டார்	روكستار
ரேடான்	رادون
ரேடான்	الرادون
ஜமைக்கா	جامايكا
ஷெரீப்	شريف
வேகா	فيغا
வேகா	فيجا
ரோனி	روني
புயல்கள்	العواصف
புயல்கள்	عواصف
ஸ்டில்	لسه
இண்டர்	الانتر
இண்டர்	انتر
சூதாட்டம்	القمار
சூதாட்டம்	المقامرة
சூதாட்டம்	قمار
சூதாட்டம்	الكازينو
சூதாட்டம்	كازينو
நாபொலி	نابولي
மின்னும்	الفوار
சீழ்	القيح
சிம்சன்	سيمبسون
சிம்சன்	سمبسون
திமில்	سنام
பவேரியா	بافاريا
பிரா	حمالة
பிரா	صدرية
டென்வர்	دينفر
டென்வர்	دنفر
சேறு	طين
சேறு	الطين
லியோனார்டோ	ليوناردو
கான்பரா	كانبيرا
டன்கிர்க்	دونكيرك
சர்வே	استبيان
சர்வே	المسح
சர்வே	استقصاء
சர்வே	مسح
சோகம்	حزن
சோகம்	الحزن
சோகம்	حزن
சோகம்	حزين
சோகம்	محزن
சோகம்	حزينة
இயக்கவும்	تلعب
இயக்கவும்	مسرحية
இயக்கவும்	العب
இயக்கவும்	تشغيل
இயக்கவும்	لعب
இயக்கவும்	اللعب
ஆர்கானிக்	العضوية
ஆர்கானிக்	عضوية
ஆர்கானிக்	عضوي
நிமி	مين
முழுமையற்ற	ناقصة
முழுமையற்ற	ناقص
சவாலான	تحديا
சவாலான	تحدي
சுரண்டல்	استغلال
சுரண்டல்	الاستغلال
தகராறு	نزاع
தகராறு	النزاع
பதிலளிப்பு	الاستجابة
பதிலளிப்பு	استجابة
பதிலளிப்பு	تفاعل
சர்க்கஸ்	السيرك
சர்க்கஸ்	سيرك
சகிப்புத்தன்மை	التسامح
சகிப்புத்தன்மை	تسامح
அன்பளிப்பு	هدية
அன்பளிப்பு	الهدية
அன்பளிப்பு	هديه
ஹீரா	هيرا
மார்கோ	ماركو
மோரி	موري
ஏரியல்	ارييل
ஏரியல்	جوية
ரிச்சர்ட்ஸ்	ريتشاردز
மண்ணெண்ணெய்	الكيروسين
அல்ட்ரா	الترا
கொய்யா	الجوافة
நிருபர்	الصحفي
நிருபர்	صحفية
நிருபர்	صحفي
நிருபர்	المراسل
நிருபர்	مراسل
டோரதி	دوروثي
டோரதி	دورثي
குளவி	دبور
பவுண்டேஷன்	الاساس
பவுண்டேஷன்	مؤسسة
பவுண்டேஷன்	المؤسسة
பிரமிடுகள்	الاهرامات
பெருமையுடன்	بفخر
தினார்	دينار
பீல்	قشر
சுசி	السوشي
சுசி	سوشي
ஜூலியட்	جولييت
ஜூலியட்	جوليت
லேகர்ஸ்	لايكرز
சுவிச்சர்லாந்து	يسرا
சுவிச்சர்லாந்து	سويسرا
சாத்தியமற்றது	المستحيل
சாத்தியமற்றது	مستحيل
செபாஸ்டியன்	سباستيان
செபாஸ்டியன்	سيباستيان
வண்ணமயமான	ملون
வண்ணமயமான	ملونة
வண்ணமயமான	الملونة
சிறுநீரகங்கள்	الكلى
பொருத்தது	يعتمد
பந்தயங்கள்	المراهنة
பந்தயங்கள்	الرهان
ஜாம்	مربى
ஜாம்	المربى
ஜாம்	جام
நைஜீரிய	النيجيري
நைஜீரிய	النيجيرية
ஸ்டோர்	مخزن
ஸ்டோர்	المخزن
ஸ்டோர்	المتجر
ஸ்டோர்	متجر
ஸ்டோர்	تخزين
வறட்சியான	زعتر
முள்ளெலி	القنفذ
சூனியம்	السحر
சூனியம்	سحر
தேடுவது	ابحث
தேடுவது	النظر
டால்ஸ்டாய்	تولستوي
உஸ்மான்	عثمان
காலக்கெடு	يوميات
காலக்கெடு	اليوميات
தேள்	العقرب
தேள்	سكوربيون
சந்தர்ப்பங்கள்	حالات
சந்தர்ப்பங்கள்	الحالات
ரன்வீர்	رانفير
வசிப்பிடம்	الاقامة
வசிப்பிடம்	اقامة
சர்வாதிகாரம்	الدكتاتورية
பதிவேற்றிய	رفعت
விளையாட்டைப்	تلعب
விளையாட்டைப்	مسرحية
விளையாட்டைப்	العب
விளையாட்டைப்	تشغيل
விளையாட்டைப்	لعب
விளையாட்டைப்	اللعب
டிரினிட்டி	الثالوث
கேனரி	كناري
கேனரி	الكناري
கத்தரிக்காய்	الباذنجان
கத்தரிக்காய்	باذنجان
மானுவல்	مانويل
ஷாஹித்	شهيد
யூதாசு	يهوذا
தளர்வு	الاسترخاء
கணிப்பான்	حاسبة
சண்டையிடும்	قتال
சண்டையிடும்	القتال
மென்மை	ناعمة
மென்மை	الناعمة
மென்மை	لينة
மென்மை	ناعم
மென்மை	اخف
ரியால்	الريال
குளித்தல்	استحمام
கொட்டாவி	التثاؤب
ரோச்	روش
மறைத்தல்	اخفاء
மறைத்தல்	الاختباء
மறைத்தல்	تخفي
ரிச்சி	ريتشي
பெறுநர்	المتلقي
அசிரிய	الاشورية
சுவாசிலாந்து	سوازيلند
விரிவுரைகள்	محاضرات
விரிவுரைகள்	المحاضرات
ஜனனி	جانين
தொற்றும்	معدي
தொற்றும்	معدية
தொற்றும்	المعدية
மரியாதையை	ترا
மரியாதையை	احترام
மரியாதையை	الاحترام
மரியாதையை	احترم
சொற்பொருளியல்	دلالات
மடக்கு	حلقة
மடக்கு	الحلقة
மேன்மையான	سوبر
மேன்மையான	السوبر
கவலைகள்	هموم
கவலைகள்	الهموم
கவலைகள்	مخاوف
கவலைகள்	الاهتمامات
கவலைகள்	الشواغل
நிபுணர்களின்	الخزانة
நிபுணர்களின்	خزانة
நிபுணர்களின்	دولاب
காயங்களை	جروح
காயங்களை	الجروح
மூடுபனி	الضباب
மூடுபனி	ضباب
மந்தை	سرب
மந்தை	السرب
இளமையான	الاصغر
இளமையான	شاب
இளமையான	شابة
இளமையான	صغار
அன்பான	المحبة
அன்பான	محبة
அன்பான	محب
முதியவர்கள்	شيوخ
முதியவர்கள்	الشيوخ
அல்ஜியர்ஸ்	الجزائر
தைலம்	بلسم
தற்பெருமை	التفاخر
தாய்பெய்	تايبيه
ஸ்பியர்ஸ்	الرماح
நொந்து	احرقت
ரூசோ	روسو
டார்ச்	الشعلة
டோகோ	توغو
டோகோ	ادوات
டோகோ	الادوات
எட்வர்ட்ஸ்	ادواردز
டிக்கி	تيكي
புதியது	جديد
புதியது	جدد
புதியது	جديدة
புதியது	الجديد
லாட	حدوة
ஒலிம்பிக்ஸ்	الاولمبية
பொருளாளர்	سكرتيرة
பொருளாளர்	الامين
பொருளாளர்	سكرتير
பொருளாளர்	السكرتير
தடுக்கப்பட்டது	محظور
உள்ளிடு	ادخال
மதச்சார்பற்ற	العلمانية
பேஸ்புக்	facebook
பேஸ்புக்	فيسبوك
பேஸ்புக்	الفيسبوك
புலன்கள்	الحواس
கம்பளம்	السجاد
கம்பளம்	سجادة
கம்பளம்	سجاد
கம்பளம்	السجادة
கம்பளம்	بساط
சாம்பிராணி	لبان
ஃபிரீமன்	فريمان
யெரெவான்	يريفان
பதூதா	بطوطة
படிக்கட்டு	الدرج
படிக்கட்டு	الدرجات
படிக்கட்டு	السلالم
படிக்கட்டு	سلالم
தீமைகள்	الشر
தீமைகள்	شرا
தீமைகள்	شر
நாஸ்	ناز
நாஸ்	nas
வெளியீட்டாளர்கள்	الناشرين
ஓமன்	عمان
இரவல்	اقترضت
இரவல்	استعار
இரவல்	مستعار
செழிப்பு	الرخاء
செழிப்பு	الازدهار
டீலக்ஸ்	الفاخر
நைலான்	نايلون
விவரணம்	الوصف
விவரணம்	وصف
பம்ப்	المضخة
பம்ப்	مضخة
பம்ப்	ضخ
எளிமையானது	بسيطه
எளிமையானது	بسيط
எளிமையானது	البسيط
எளிமையானது	بسيطة
சுவாரசியமான	للاهتمام
துன்புறுத்தல்	اضطهاد
துன்புறுத்தல்	الاضطهاد
துன்புறுத்தல்	تحرش
துன்புறுத்தல்	المضايقة
துன்புறுத்தல்	المضايقات
துன்புறுத்தல்	التحرش
துன்புறுத்தல்	مضايقة
மிதி	دواسة
வேலைநிறுத்தம்	اضراب
வேலைநிறுத்தம்	الاضراب
வேலைநிறுத்தம்	الضربة
கத்திகள்	السكاكين
கத்திகள்	سكاكين
இம்சை	تعذيب
இம்சை	التعذيب
டப்பிங்	الدبلجة
மாண்டி	ماندي
மரீனோ	مارينو
கணி	حاسبة
கணி	احسب
கணி	احسب
கணி	حساب
ஜென்னா	جينا
ஊழியர்களும்	العاملون
ஊழியர்களும்	موظفين
ஊழியர்களும்	الموظفون
ஊழியர்களும்	الموظفين
லூகாஸ்	لوكاس
பால்டிமோர்	بالتمور
பால்டிமோர்	بالتيمور
கங்காரு	الكنغر
குர்திஸ்தான்	كردستان
டார்	القطران
டார்	تار
ஏமாற்றும்	الغش
ஏமாற்றும்	غش
ஏமாற்றும்	الغش
அழுகை	ابكي
அழுகை	تبكي
அழுகை	بكاء
அழுகை	ابكي
அழுகை	يبكي
அழுகை	البكاء
அழுகை	تبكي
அழுகை	بكاء
உலர்த்தி	مجفف
உலர்த்தி	المجفف
தப்பு	الخطا
தப்பு	غلط
தப்பு	خطا
தப்பு	خاطئ
டொமினிக்கா	دومينيكا
சிஞ்சியாங்	شينجيانغ
புர்க்கினா	بوركينا
ராட்	رود
தொகுப்பி	محرر
தொகுப்பி	محررة
தொகுப்பி	المحرر
தொகுப்பி	الملحن
தொகுப்பி	المؤلف
பைக்	بايك
பைக்	الدراجة
பைக்	دراجة
கயல்	كيال
சிபாரிசு	شفاعة
யென்	ين
யென்	يين
பீடி	بيت
வெளியிடு	نشر
வெளியிடு	انشر
வெளியிடு	النشر
அல்பேனிய	الباني
அல்பேனிய	الالبانية
அல்பேனிய	البانيا
அல்பேனிய	الالباني
அல்பேனிய	البان
கேப்ரியல்	جابرييل
கேப்ரியல்	غابريل
கேப்ரியல்	جبريل
கேப்ரியல்	جابريل
கேப்ரியல்	غابرييل
இனிமையாக	حلو
இனிமையாக	حلوة
இனிமையாக	الحلو
தூக்கில்	شنق
சாப்பாடு	طعام
சாப்பாடு	غذاء
சாப்பாடு	الطعام
சாப்பாடு	الغذاء
சாப்பாடு	وجبة
சாப்பாடு	الوجبة
ஹராம்	الحرام
ஹராம்	حرام
விவாதிக்க	تناقش
விவாதிக்க	يناقش
விவாதிக்க	مناقشة
விவாதிக்க	ناقش
கட்டுக்கதை	الاسطورة
கட்டுக்கதை	اسطورة
தகர	تين
தகர	تن
தகர	القصدير
கேமராக்கள்	كاميرات
கேமராக்கள்	الكاميرات
கர்டிஸ்	كيرتيس
ஸ்டெயினர்	شتاينر
ஸ்டெயினர்	ستاينر
கீரைகள்	الخضر
வில்லிஸ்	ويليس
டொயோட்டா	تويوتا
செயல்படாத	الخاملة
வளமை	خصبة
வளமை	الخصبة
தூக்கும்	الرفع
தூக்கும்	رفع
போடு	ضع
போடு	حط
சோரா	sora
கருத்துகளில்	تعليقات
கருத்துகளில்	التعليقات
மெரீனா	مارينا
தகுதியுள்ள	المؤهلة
பெவர்லி	بيفرلي
ஏணி	سلم
ஏணி	السلم
சாட்டை	السوط
சாட்டை	سوط
பொப்பர்	بوبر
சூசி	سوزي
ஆண்மகன்	دانيلو
விழுதல்	سقوط
விழுதல்	اسقط
விழுதல்	السقوط
விழுதல்	الخريف
பர்ட்டன்	بورتن
பர்ட்டன்	بيرتن
பர்ட்டன்	بيرتون
போஸ்டர்	الملصق
போஸ்டர்	ملصق
ரவூப்	رؤوف
எச்ச	المتبقي
சமீரா	سميرة
மேமன்	ميمون
கொலோன்	كولونيا
மனைவிக்கும்	الزوجة
மனைவிக்கும்	زوجه
மனைவிக்கும்	زوجة
மரங்கொத்தி	نقار
சர்ரே	ساري
அவமானம்	عيب
அவமானம்	خزي
அவமானம்	خجل
அவமானம்	عار
அவமானம்	العار
அவமானம்	الاهانة
பஹ்ரைன்	البحرين
மெண்டல்	مندل
வீடியோவை	بالفيديو
வீடியோவை	الفيديو
வீடியோவை	فيديو
தாராள	سخية
தாராள	سخي
அயோவா	ايوا
செனகல்	السنغال
பிராங்கோ	فرانكو
டாவ்	تاو
ஜெஸ்ஸி	جيسي
சொன்னேன்	قالت
சொன்னேன்	قال
சொன்னேன்	قالو
சொன்னேன்	اخبرت
மாடல்கள்	موديلات
மாடல்கள்	النماذج
மாடல்கள்	نماذج
மாடல்கள்	الموديلات
சரளமாக	بطلاقة
அறையை	غرفة
அறையை	الغرفة
அறையை	حجرة
மணப்பெண்	العروس
மணப்பெண்	العروسة
மணப்பெண்	عروس
மணப்பெண்	عروسة
மணப்பெண்	العرسان
கிரெக்	غريغ
கிரெக்	جريج
பட்டன்	زر
பட்டன்	الزر
கிராம்பு	القرنفل
காத்தலோனியா	كاتالونيا
ஸ்பிரிங்	ربيع
ஸ்பிரிங்	الربيع
புறக்கணிக்கப்பட்ட	تجاهل
வர்ணனை	التعليق
வர்ணனை	الشرح
காசுப்பியன்	قزوين
மனிதம்	الانسانية
மனிதம்	انسانية
மனிதம்	البشرية
குடம்பி	اليرقة
நார்டன்	نورتون
கிட்டி	كيتي
பிரெய்லி	بريل
மார்ட்	مارت
ஹிலாரி	هيلاري
மறுக்கிறது	تنفي
சீரியஸ்	جاد
சீரியஸ்	جادة
பொருந்தக்கூடிய	التوافق
பொருந்தக்கூடிய	توافق
மறைவான	الغيب
லக்	حظ
லக்	الحظ
வேலைக்காரி	خادمة
வேலைக்காரி	الخادمة
இழு	اسحب
ரோமா	روما
அச்சிடுதல்	الطباعة
அச்சிடுதல்	طباعة
போக்கர்	بوكر
போக்கர்	البوكر
நன்றே	مدرك
எல்விஸ்	الفيس
பீனால்	الفينول
லைசின்	ليسين
பல்ஸ்	نبض
பல்ஸ்	نبضة
பல்ஸ்	النبض
போர்க்களம்	معركة
போர்க்களம்	باتل
போர்க்களம்	المعركة
விருப்பத்தேர்வு	اختيارية
விருப்பத்தேர்வு	اختياري
விருப்பத்தேர்வு	تفضيل
சுடுகலன்	ناري
யாப்	ياب
பற்றவைப்பு	الاشتعال
பற்றவைப்பு	اشعال
பிளாஷ்	الوميض
பிளாஷ்	وميض
பிளாஷ்	فلاش
குணமாக்கும்	شفاء
வோல்கா	الفولغا
வோல்கா	فولجا
அட்ரியன்	ادريان
எலக்ட்ரானிக்ஸ்	الالكترونيات
சவான்	شافان
தரகர்கள்	السماسرة
தரகர்கள்	سماسرة
தரகர்கள்	الوسطاء
சுமத்ரா	سومطرة
கண்டுபிடிக்கவும்	اكتشف
கண்டுபிடிக்கவும்	اكتشاف
கண்டுபிடிக்கவும்	يكتشف
வாட்ஸ்	واتس
மாலா	مالا
லிவ்	ليف
லிவ்	لف
வெற்றிபெறும்	الفوز
கமிசன்	اللجنة
கமிசன்	عمولة
போஸ்கோ	بوسكو
குறுவட்டு	الاتفاق
குறுவட்டு	ميثاق
குறுவட்டு	الميثاق
மூடப்பட்டுள்ளது	مغلقة
மூடப்பட்டுள்ளது	مغلق
நிர்வாணமாக	عاري
நிர்வாணமாக	عارية
நிர்வாணமாக	عاريا
நிர்வாணமாக	عراة
நிர்வாணமாக	عارية
சுற்றுக்கள்	لفات
சில்வெஸ்டர்	سيلفستر
நட	مشي
நட	امشي
நட	المشي
முறிந்த	مكسور
முறிந்த	كسر
முறிந்த	مكسورة
பெண்ணே	فتاة
பெண்ணே	البنت
பெண்ணே	بنت
பெண்ணே	الفتاة
வாலஸ்	والاس
வாலஸ்	والس
வாலஸ்	ولاس
புல்லட்	رصاصة
புல்லட்	الرصاصة
தார்மீக	اخلاقي
தார்மீக	الاخلاقية
தார்மீக	اخلاقية
நல்லிணக்கம்	يام
நல்லிணக்கம்	الوئام
நல்லிணக்கம்	وئام
நல்லிணக்கம்	الانسجام
ஏறுதல்	التسلق
க்ரூப்	كروب
பித்தாகரஸ்	فيثاغورس
உண்	كلوا
உண்	اكل
உண்	كلي
உண்	كل
தெரிவுகள்	خيارات
தெரிவுகள்	الخيارات
தெரிவுகள்	اختيارات
தெரிவுகள்	الاختيارات
அழுகல்	تتعفن
அழுகல்	تعفن
பெற்றோரும்	الاهل
பெற்றோரும்	الوالدين
பெற்றோரும்	الوالدان
பெற்றோரும்	الاباء
பெற்றோரும்	اباء
டெபாசிட்	وديعة
டெபாசிட்	الودائع
பாண்டா	باندا
பாண்டா	الباندا
பதிவுசெய்தல்	تسجيل
பதிவுசெய்தல்	التسجيل
ரீட்டா	ريتا
டிக்சன்	ديكسون
எழுத்துப்பிழை	التهجئة
அகஸ்டஸ்	اغسطس
ககாரின்	غاغارين
ஹர	هار
ஹர	har
டாக்ஸ்	داكس
மதுபானங்கள்	ارواح
மதுபானங்கள்	الارواح
வாழ்த்துகிறேன்	نتمنى
வாழ்த்துகிறேன்	اتمنى
வாழ்த்துகிறேன்	متمنيا
சாண்டோ	سانتو
கணக்காளர்	المحاسب
கணக்காளர்	محاسب
கணக்காளர்	محاسبة
வார்ட்	عنبر
வார்ட்	ورد
வார்ட்	وارد
சித்	سد
நிறுவல்கள்	المنشات
நிறுவல்கள்	منشات
நெவில்	نيفيل
மேன்மையை	عظمة
மேன்மையை	العظمة
ஸ்டான்	ستان
குற்றச்சாட்டை	ادعاء
குற்றச்சாட்டை	الادعاء
சோனு	سونو
நாட்டாரியல்	الفولكلور
டுவிட்டர்	تويتر
டுவிட்டர்	twitter
ஓபரா	اوبرا
ஓபரா	الاوبرا
பெயரடை	صفة
பெயரடை	الصفة
தூங்க	منوم
தூங்க	التنويم
காயத்தை	جرح
காயத்தை	الجرح
ஸ்குவாஷ்	الاسكواش
பதிவேற்று	تحميل
வட்டில்	الشيكات
வட்டில்	شيكات
சூப்	الشوربة
சூப்	شوربة
சூப்	الحساء
சூப்	حساء
லீட்	الرصاص
பயன்பாட்டைப்	تطبيق
பயன்பாட்டைப்	التطبيق
போனஸ்	علاوة
போனஸ்	العلاوة
மகரம்	الجدي
பிரசவம்	الامومة
சுவாகிலி	السواحلية
ரயிலில்	قطار
ரயிலில்	القطار
முரட்டு	المارقة
முரட்டு	روج
டல்லாஸ்	دالاس
சல்லிவன்	سوليفان
பயணங்களில்	الرحلات
ரிச்சர்ட்சன்	ريتشاردسون
தோட்டா	رصاصة
தோட்டா	الرصاصة
வழிகாட்டுதல்கள்	التوجيهات
வழிகாட்டுதல்கள்	ارشادات
லூபஸ்	الذئبة
சேவையகங்கள்	خوادم
காற்றோட்ட	تهوية
முள்ளங்கி	الفجل
தச்சு	النجارة
ஜூட்	جود
ஃபேபியன்	فابيان
ஓரியண்டல்	شرقي
ஓரியண்டல்	شرقية
ஓரியண்டல்	الشرقية
தீர்க்கதரிசி	النبي
தீர்க்கதரிசி	نبي
