から	no
出稼ぎ	migrantu
潰瘍	čūlas
潰瘍	čūlas
潰瘍	čūla
ガンビア	gambija
ケイティ	keitija
払い戻し	kompensācija
スミソニアン	smitsona
クロスビー	crosby
サンタンデール	santander
免責	izņēmumi
セス	set
セス	sets
シベリウス	sibelius
歯茎	sveķi
歯茎	sveķi
歯茎	gumija
ゲオルギオス	georgios
一生懸命	cieto
一生懸命	smagi
一生懸命	cietās
一生懸命	grūti
一生懸命	cietais
トラフィック	satiksme
トラフィック	satiksmes
こぶし	dūri
人道的	humāno
人道的	humānā
従順	paklausīgu
マッキンリー	makinlijs
アルプス山脈	alpos
アルプス山脈	alpu
イチョウ	divdaivu
アカデミック	akadēmiskā
アカデミック	akadēmiskais
高気圧	anticiklons
瑕疵	defekts
マッサ	massa
アーヘン	aachen
木炭	ogle
木炭	kokogles
木炭	ogles
ローデシア	rodēzijā
インスタンス	instances
骨盤	iegurņa
スザンヌ	sūzena
フィガロ	figaro
フラメンコ	flamenko
デイトン	deitonas
誤報	dezinformācija
フェラーラ	ferrāras
フリント	krama
フンボルト	humbolta
マチルダ	matilde
エティエンヌ	étienne
エティエンヌ	etienne
罪人	grēcinieku
アデル	adèle
アデル	adele
チャプター	nodaļā
チャプター	nodaļa
チャプター	nodaļas
チャプター	sadaļas
クラック	plaisu
クラック	plaisa
ロナウド	ronaldo
パーキンス	pērkinss
ルツェルン	lucernas
トランザクション	darījums
トランザクション	darījumu
トランザクション	darījumi
アーリー	agrīna
アーリー	agri
コルサコフ	korsakovs
なぞなぞ	melsudora
なぞなぞ	mīkla
なぞなぞ	mīklaini
摩擦音	fricative
ゼータ	zeta
ビンゴ	bingo
デベロッパー	izstrādātājs
イブラヒム	ibrahim
ブザー	svilpes
パウリスタ	paulista
リラックス	atpūties
リラックス	atpūsties
サルバドール	salvador
メヌエット	menuets
直観	intuīciju
書庫	arhīvā
書庫	arhīvs
書庫	arhīva
セクト	sekta
セクト	sektas
ハインケル	heinkel
クレムリン	kremļa
ホアキン	joaquín
スラバヤ	surabaja
継手	savienošana
継手	sakabes
マート	mart
ネクサス	nexus
ブレイディ	breidijs
疫学	epidemioloģijas
ベガ	vega
ゴラン	goran
ガラパゴス	galapagu
石英	kvarca
リコ	riko
メンドーサ	mendoza
メッシーナ	mesīna
雷雨	negaiss
雷雨	negaisi
ペソ	peso
神託	oracle
ペレイラ	pereira
ヴァネッサ	vanesa
ヒュンダイ	hyundai
エレクトラ	electra
コスワース	cosworth
シュヴァリエ	chevalier
スナップ	snap
ヨーテボリ	gēteborgas
楽長	kapelmeistars
黄道	ekliptika
シンディ	sindija
ボーダフォン	vodafone
ガリバー	gulivera
サロメ	salome
メラニー	melānija
フェミニスト	feministu
粘液	gļotu
ブーゲンビル	bugenvila
臼歯	molārā
ランボルギーニ	lamborghini
副腎	virsnieru
ハリアー	lija
テネリフェ	tenerife
ベニート	benito
アンマン	ammāna
おじいちゃん	vectēvs
スリット	šķeltas
サドル	seglu
不一致	domstarpības
不一致	nesaskaņas
ネイト	neits
チェーホフ	čehovs
ロマンチック	romantiski
長石	laukšpata
パウルス	paulus
サムナー	samners
きのう	vakar
キッカー	sitējs
トゥデイ	šodien
伊庭	iba
鼓舞	iedvesmo
鼓舞	iedvesmot
ナチズム	nacismu
類推	analoģiski
類推	analogi
ベッカム	bekhema
フューリー	dusmām
分娩	dzemdību
分娩	dzemdības
分娩	darbaspēks
分娩	darbaspēks
ヴィットリオ	vitorio
リディア	lidija
無礼	rupji
風化	dēdēšanas
土産物	suvenīru
バーンスタイン	bernstein
ナゲッツ	tīrradņi
納屋	šķūnis
重慶市	čuncjinas
拘禁	aizturēšanas
拘禁	aizturēšana
シミュレーター	simulators
イーサン	ītans
概観	apskats
概観	pārskats
水鳥	ūdensputniem
エヴァンズ	evans
ブッカー	booker
バニー	zaķis
トト	toto
リファレンス	rekomendācijas
リファレンス	atsauces
リファレンス	atsauces
リファレンス	atsauce
スワップ	samainīt
スワップ	apmainīt
バークリー	bērklijas
バイヤー	pircējam
バイヤー	pircējs
バイヤー	pircēja
バイヤー	pircējus
バイヤー	pircēji
アレクシス	aleksis
バカンス	brīvdienas
バカンス	atvaļinājums
無関心	vienaldzīgi
無関心	vienaldzīgs
無関心	vienaldzību
壊死	nekroze
段ボール	kartona
段ボール	kartons
ブルッヘ	brugge
バラスト	balasta
ヴォルフスブルク	volfsburga
アセンブリ	montāža
アセンブリ	asamblejas
アセンブリ	asambleja
スペア	rezerves
アパルトヘイト	aparteīda
アルテ	arte
壮一	soiči
ベレッタ	bereta
プロメテウス	prometejs
モーゼス	mozus
暴君	tirāns
オーティス	otis
カースト	kastu
カースト	kastas
縮合	kondensācijas
ミケーレ	michele
フリーメイソン	brīvmūrniecība
三脚	statīvu
ソール	saul
クリッパーズ	clippers
錠剤	tabletes
錠剤	tablešu
モルディブ	maldivu
カミュ	kamī
包む	wrap
ブラム	brems
マローン	malons
マラドーナ	maradona
マンゴー	mango
マンゴー	mango
ペルセウス	persejs
ブレイズ	blaze
ヘプバーン	hepberna
ネメシス	nemesis
尿素	urīnvielas
尿素	urīnviela
尿素	urīnvielu
コンバータ	pārveidotājiem
コンバータ	pārveidotājs
コンバータ	pārveidotāja
焼成	cepšanas
守衛	sargam
エレジー	elēģija
ホーマー	homērs
失業者	bezdarbnieku
失業者	bezdarbnieki
格付	reitingu
格付	novērtējums
格付	vērtējums
格付	reitings
プロテクト	aizsargātu
プロテクト	sargāt
プロテクト	pasargāt
プロテクト	aizsargāt
リベロ	libero
サイケデリック	psihodēliskais
クリシュナ	krišna
アシモフ	azimovs
金物	aparatūras
金物	aparatūra
アルデヒド	aldehīda
リンデン	liepu
マグネット	magnētu
イーストウッド	īstvuds
ラゴス	lagosa
視差	paralakse
マニュエル	manuel
マニュエル	manuels
象牙	ziloņkaula
カリーナ	karina
アレス	ares
ブローニュ	buloņas
ガーフィールド	gārfīlds
ブランカ	blanca
ハラスメント	uzmākšanās
ダスティン	dastins
ブロディ	brodi
ミュウ	mew
盲人	akla
盲人	akls
盲人	akli
鍛造	kalšanas
ストッパー	aizbāzni
縦長	portrets
縦長	portretu
アブハジア	abhāzijas
継母	pamāte
肝炎	hepatīts
マーリー	marley
試す	mēģini
試す	pamēģini
試す	mēģināt
レンダリング	izciršanas
レンダリング	padarītu
ダッジ	dodge
ヒースロー	hītrovas
プロバイダー	piegādātājs
プロバイダー	sniedzējs
プロバイダー	nodrošinātājs
逆流	atteces
ナタ	nata
ボディーガード	miesassargs
プラウ	arklu
シェール	šēra
塩水	sālsūdens
パラメーター	parametri
ゲシュタポ	gestapo
武満	takemicu
キセノン	ksenona
カトマンズ	katmandu
ブルドッグ	buldogs
ブルドッグ	bulldogs
十一月	novembra
十一月	novembrī
十一月	novembris
下書き	projektus
下書き	projekti
掘る	rakt
掘る	rokam
オマール	omar
中生代	mezozojs
スライス	šķelti
スライス	šķēles
スライス	šķēles
イーサネット	ethernet
モンスターズ	briesmoņi
アンクル	tēvocis
スタンダール	stendāls
下駄	geta
チェサピーク	chesapeake
錯覚	ilūziju
錯覚	ilūzija
錯覚	ilūzijas
トラフ	siles
ゲルマニウム	germānija
ヒメネス	jiménez
パルサー	pulsārs
敵役	antagonists
カラヤン	karajans
スリナム	surinamas
尖塔	spire
カフェイン	kofeīnu
エナメル	emalju
エナメル	emaljas
ダレン	darens
くちばし	knābi
仏教徒	budistu
ブランデー	brendijs
尼僧	mūķeni
アスタナ	astana
サーンス	sensānss
嘲笑	ņirgāšanās
流暢	tekoši
アストラ	astra
ウォルトン	voltons
トレヴァー	trevors
空腹	izsalcis
空腹	bads
空腹	bada
治す	dziedināt
ビアンカ	bjanka
ダール	dahl
メテオ	meteorīts
ビサウ	bisavas
ジュラ	jura
トーゴ	togo
バルバドス	barbadosas
不公平	negodīgu
不公平	negodīgi
同義語	sinonīmi
同義語	sinonīms
同義語	sinonīmi
ホイッスル	atskan
会衆	draudzi
勤勉	rūpīga
勤勉	rūpīgas
沼地	purviem
沼地	purvs
沼地	purva
コラーゲン	kolagēna
つまらない	garlaicīgi
めがね	brilles
めがね	stikli
めがね	glāzes
コヴェントリー	coventry
エミュレータ	emulācijas
リューネブルク	lüneburg
唯物論	materiālisma
テスラ	tesla
メタノール	metanola
ブレダ	breda
月経	menstruālā
月経	menstruācijas
フレーザー	freizere
フレーザー	frazer
バーニング	dedzināšana
バーニング	degšanas
バーニング	dedzināšanas
ダブ	dub
チアリーダー	iedvesmotājiem
傷跡	rēta
傷跡	rētas
コネクト	savieno
コネクト	pieslēgties
ハーディング	harding
調合	pagatavošana
調合	preparāts
調合	sagatavošana
調合	gatavošanās
調合	sagatavošanās
ヤナギ	vītola
タルボット	talbo
アントニウス	antonius
異教徒	pagānu
疼痛	sāpes
モンタギュー	montagjū
テンダー	piedāvājums
テンダー	konkurss
ルーニー	rūnija
クラッカー	krekinga
ティベリウス	tibērijs
ダリオ	dario
水平線	horizonta
ポンペイ	pompeji
合成樹脂	plastmasa
合成樹脂	plastmasas
プリンツ	princa
コッポラ	coppola
余暇	atpūtā
余暇	atpūta
エレノア	eleonora
アルキメデス	arhimēds
モノローグ	monologs
ディオ	dio
摩耗	valkā
摩耗	uzvilkt
パピルス	papiruss
ボディガード	miesassargs
マリコ	mariko
品物	priekšmeti
品物	posteņi
品物	postenis
オーガスタス	augusts
コモンウェルス	sadraudzības
ブローカー	starpnieks
ブローカー	brokeri
セリーヌ	selīna
セリーヌ	selīnu
福利	ieguvumi
福利	pabalsti
福利	ieguvums
福利	labumi
レノックス	lennox
オクターヴ	oktāvas
いす	krēslu
いす	krēsls
いす	krēsla
アーミー	armijas
アーミー	armija
スプリット	dalījums
スプリット	sadalīt
雲母	vizlas
ウォーターズ	ūdeņi
シェーファー	shaffer
リヒター	rihters
質屋	lombards
礎石	stūrakmeņiem
テイト	teita
ロッキング	šūpo
無音	kluss
無音	klusē
無音	klusēšana
無音	klusums
ジャンゴ	django
バケツ	kausi
バケツ	bucket
電磁気	elektromagnētisms
六角形	sešstūra
フール	muļķis
フール	muļķi
修辞	retorisku
バケット	bucket
マカロニ	makaroni
おかあさん	māte
おかあさん	mātes
リヤド	rijāda
スウィング	sparā
アメデーオ	amedeo
栄養素	uzturvielu
栄養素	uzturvielas
栄養素	uzturvielas
おじいさん	vectēvs
バケーション	brīvdienas
バケーション	atvaļinājums
サウナ	pirts
サウナ	sauna
ジャスパー	jasper
盗作	plaģiātu
ベリリウム	berilija
サージ	pieplūdums
ミナルディ	minardi
オルデンブルク	oldenburgas
グレープフルーツ	greipfrūtu
屋良	yara
創造性	radošuma
創造性	radošums
創造性	radošumu
オジー	ozijs
海馬	hippocampus
メチオニン	metionīna
メチオニン	metionīns
絞首刑	pakāra
絞首刑	karājas
エディー	edijs
モンスーン	musonu
ギブス	gibbs
ロルフ	rolf
ダニエルズ	daniels
ラージャ	radžu
ジェノサイド	genocīds
引っ張る	izvilkt
オシャレ	moderni
マッシモ	massimo
令状	orderi
令状	ordera
令状	orderis
弁証法	dialektika
リエル	riel
精液	sperma
ビーゴ	vigo
伸張	dilatāciju
トナカイ	ziemeļbriežu
ヴィンス	vins
検死	sekcijas
ヴィチェンツァ	vičencas
隠語	žargonā
スタンバイ	gatavības
コルネリウス	kornēlijs
醜い	neglīts
エヴァン	evans
温かい	silti
温かい	silts
ザッパ	zapa
イスマーイール	ismail
ベイダー	veiders
ロドリゴ	rodrigo
モリブデン	molibdēna
コーネリアス	kornēlijs
トレ	tre
旅券	pase
旅券	pasē
旅券	pasi
旅券	pases
ライプニッツ	leibniz
フェルメール	vermērs
甘え	atkarība
バイオレット	violeta
どんぐり	ozolzīles
フィックス	salabot
フィックス	fiksēt
フィックス	noteikt
行き詰まり	strupceļš
行き詰まり	strupceļu
リンジー	lindsay
時制	saspringta
ミミズ	tārpu
ケトン	ketonu
ブルンジ	burundi
エキサイティング	aizraujoši
エキサイティング	aizraujošs
エキサイティング	aizraujošu
エキサイティング	aizraujoša
テクスチャ	tekstūras
テクスチャ	tekstūras
テクスチャ	konsistence
レッジョ	redžo
調製	pagatavošana
調製	preparāts
調製	sagatavošana
調製	gatavošanās
調製	sagatavošanās
マクレーン	makleins
角膜	radzenes
カエデ	kļavu
神童	brīnums
神童	prodigy
カターニア	catania
ヘスス	hesus
賢い	gudrs
賢い	gudra
賢い	gudri
賢い	smart
賢い	gudrs
賢い	gudri
賢い	gudra
背広	uzvalks
背広	uzvalku
イザヤ	jesaja
漠然と	neskaidri
ウディネーゼ	udinese
フィッツジェラルド	ficdžeralds
検問	pārbaudes
検問	inspekcijas
検問	apskates
検問	apskate
検問	pārbaude
検問	inspekcija
検問	inspekcijas
空欄	tukšā
空欄	tukšu
空欄	tukšs
空欄	tukša
レイジ	dusmās
ドメニコ	domeniko
インターバル	intervālā
インターバル	intervāls
海藻	jūraszālēm
ウェス	vess
アロイス	alois
ローグ	negodīgi
酸味	skābuma
酸味	skābums
ベナン	azerbaidžāna
ベナン	beninas
ポリエチレン	polietilēna
取消し	atsaukšana
取消し	atcelšana
リネン	lina
リネン	veļa
裁決	apņēmība
裁決	noteikšana
オーヴェルニュ	auvergne
スフィンクス	sfinksa
ローゼン	rosens
筆跡	rokraksts
ディベート	debates
スコッチ	skotu
横長	ainava
横長	ainavu
横長	ainavas
デュマ	dumas
抹茶	matcha
感嘆	apbrīnu
苦い	rūgta
苦い	rūgts
ウェッブ	vebs
ロゴス	logo
メサ	mesa
オーバーラン	pārsniegšana
オーバーラン	pārsniegti
オーバーラン	pārsniegts
ラジエーター	radiatori
ラジエーター	radiatoru
スカーフ	šalle
ハンドリング	apstrāde
ハンドリング	apiešanās
ハンドリング	apstrādes
乗算	pavairošana
乗算	reizināšanas
乗算	vairoties
乗算	reizina
トライアンフ	triumfs
マクシム	maksims
ウナ	una
庭師	dārznieki
庭師	dārznieks
アルテミス	artemis
対流	konvekcijas
手すり	margu
ヴロツワフ	wrocław
インタプリタ	tulku
ブレンダン	brendan
ムーディ	moody
デンプン	ciete
デンプン	cietes
翻刻	reprint
サンチョ	sančo
近況	statuss
パンサーズ	panthers
マウロ	mauro
溶ける	izšķīdināt
溶ける	izšķīst
溶ける	izšķīdina
マロリー	mallory
教本	lekcija
教本	lekciju
教本	lekcijas
イルクーツク	irkutska
プライア	praja
クルミ	valriekstu
シャチ	orca
アクラ	akras
スカルノ	sukarno
トリル	trill
ブラッグ	bregs
ハリエット	harriet
フィラメント	kvēldiega
メートル法	metriskās
エンペラー	imperators
帳簿	grāmatas
ティア	til
ダナ	dana
ミディアム	vidēja
ミディアム	vidējs
リヴィウ	ļvova
レクチャー	lekcijas
クラスタ	kopa
ビング	bings
霊媒	nesējiem
合板	saplākšņa
やり直す	atkārtot
ハービー	hārvijs
パメラ	pamela
グリーゼ	gliese
ウェンブリー	vemblija
日課	rutīnas
ファウンデーション	foundation
ファウンデーション	pamats
ファウンデーション	fonds
サレルノ	salerno
おとぎ話	pasakā
おとぎ話	pasaku
不老不死	nemirstība
オモチャ	rotaļlietu
オモチャ	rotaļu
オモチャ	rotaļlieta
オモチャ	rotaļlietas
ウィザードリィ	arodskolas
コーディング	kodēšana
コーディング	kodēšanas
コーディング	kodi
バルガス	vargas
成層圏	stratosfērā
インスパイア	iedvesmoja
インスパイア	iedvesmo
インスパイア	iedvesmot
インスパイア	iedvesmu
インスパイア	iedvesma
取り消す	atcelt
取り消す	anulēt
取り消す	atsaukt
乳酸菌	lactobacillus
フェネルバフチェ	fenerbahçe
寂しい	vientuļš
寂しい	vientuļa
寂しい	vientuļi
傍聴	piedalīšanās
傍聴	dalība
傍聴	apmeklējums
傍聴	novērošana
傍聴	novērojums
傍聴	novērojumu
傍聴	novērojumi
クライミング	kāpt
クライミング	kāpj
アラ	arāla
アラ	ala
お腹	vēderā
お腹	kuņģī
お腹	kuņģa
お腹	vēders
品格	cieņu
品格	cieņa
ファイサル	faisal
ヒーリング	dzīšanas
サンボ	sambo
股関節	hip
股関節	gūžas
股関節	gurnu
股関節	gurniem
寒天	agara
ディナール	dinārs
旱魃	sausums
アロエ	aloe
灯油	petrolejas
マーキング	iezīmēšana
マーキング	marķējums
アンスバッハ	karolīne
明仁	akihito
流罪	trimdā
流罪	izsūtīts
アレック	aleks
血栓	recekli
アルゴス	argos
ポートレート	portrets
ポートレート	portretu
ナウル	nauru
サヴォワ	savojas
ヴェロニカ	veronika
ハドリアヌス	adriāns
グロテスク	grotesku
セオリー	teorija
スピリチュアル	garīgumu
スピリチュアル	garīgais
スピリチュアル	garīgā
ルービン	rubin
ポンティアック	pontiac
アロウズ	bultas
おばあさん	vecmāmiņa
人殺し	slepkava
ウプサラ	upsalas
ビンス	vins
ラヴェンナ	ravennas
免職	atlaišana
シナモン	kanēli
マンデラ	mandela
ビーグル	bīgls
沙弥	šami
マグナ	magna
グダニスク	gdaņskas
麦芽	iesala
麦芽	iesals
ダガー	dunci
ダンスホール	dancehall
ナイチンゲール	lakstīgala
カボチャ	ķirbji
カボチャ	ķirbju
バナー	emblēmas
ムルシア	mursijas
グローバリゼーション	globalizācija
ソウザ	souza
ソウザ	sousa
僧院	klostera
僧院	klosteri
スクレ	sucre
トレック	trek
ウォルポール	volpols
主務	kompetents
荷車	rati
荷車	ratos
荷車	ratus
荷車	rati
めまい	reibonis
めまい	reiboņi
めまい	reibonis
めまい	vertigo
ミルコ	mirko
ベケット	bekets
仏陀	buda
見どころ	uzsver
見どころ	izceļ
バインダー	saistviela
アーリア	ārija
サルサ	salsas
ルータ	maršrutētājs
ルータ	maršrutētāji
アニタ	anita
母性	mātes
アカシア	akācijas
ヴィジョン	redzējums
ヴィジョン	vīzija
ヴィジョン	redze
スムース	gludas
スムース	gludi
スムース	netraucētu
スムース	raiti
スムース	gluda
コラージュ	kolāžas
ダッカ	daka
震え	kratīšanas
レッチェ	lecce
スコーピオン	scorpion
アイク	ike
ベーブ	mazā
眉毛	uzacis
眉毛	uzacis
眉毛	uzacu
臭素	broma
ジャンニ	džanni
つづり	pareizrakstības
仕草	žestus
ニルス	nils
クラスノダール	krasnodara
見積もり	aplēses
ヘロドトス	hērodots
ルシファー	lucifers
漆喰	ģipša
セキレイ	cielavas
大麦	miežu
大麦	mieži
スール	sur
グレナダ	grenādas
バティスタ	batista
威厳	cieņu
威厳	cieņa
洗う	nomazgāt
洗う	mazgāšana
洗う	mazgāt
コヨーテ	coyote
貸す	nomas
貸す	noma
貸す	aizdod
貸す	aizdot
カウンタ	skaitītājs
カウンタ	skaitītāja
ペニシリン	penicilīna
ムッシュ	mesjē
フェイク	viltus
フェイク	viltoti
フェイク	viltojums
無害	nekaitīgs
無害	nekaitīgi
無害	nekaitīga
スクーデリア	scuderia
カロル	karol
湿気	mitru
湿気	slapja
湿気	mitra
ポインター	bultiņa
点滴	pilienu
ロハス	rojas
パガニーニ	paganīni
ピーターズ	peters
モーリッツ	morics
借入金	aizņēmumi
気管	trahejas
多面体	daudzskaldnis
ライヒ	reiha
ジェスチャー	žestus
ジェスチャー	žestu
ジェスチャー	žests
ヒスタミン	histamīna
カルティエ	kartjē
イタリック	slīpraksts
フィルモア	filmors
プルーフ	pierādījumu
プルーフ	pierādījumi
プルーフ	pierādījums
赤み	apsārtums
給仕	apkalpo
給仕	kalpo
レギオン	leģiona
赤痢	dizentērijas
ヒルダ	hilda
悪臭	smird
スザンナ	susanna
誠意	patiesumu
充電器	lādētājs
大群	orda
パーム	palmu
パーム	plaukstas
パーム	plaukstu
パーム	palmas
不可視	neredzamo
マルゲリータ	margherita
アレッポ	aleppo
ビーコン	bākas
ビーコン	bāka
スプライト	sprite
マリナー	mariner
エクセル	excel
ロージー	rozija
トレヴィーゾ	treviso
毛布	segu
毛布	sega
毛布	segas
ゴブリン	goblins
ダバオ	davao
リビングストン	livingstona
バリケード	barikādes
ウズラ	paipalu
れんが	ķieģeļi
れんが	ķieģeļu
スプートニク	sputņik
棍棒	klubā
棍棒	club
棍棒	klubs
棍棒	kluba
押印	zīmogs
押印	ronis
押印	roņu
断食	badošanās
ケイマン	kaimanu
陥没	padevās
混ぜる	samaisa
混ぜる	maisījums
混ぜる	mix
リャザン	rjazaņas
銃声	šāviens
銃声	apšaudi
ムース	alnis
金平	dzjiņpins
ビック	vic
セルロース	celuloze
セルロース	celulozes
台形	trapece
ピクトグラム	piktogramma
戒め	bauslis
欺瞞	maldinoša
ジョギング	skriešanas
リューベック	lībekas
チワワ	čihuahua
マセラティ	maserati
贋作	viltojums
スクリーム	kliegt
モチベーション	motivācija
モチベーション	motivācijas
フィーリング	sajūtas
フィーリング	sajūta
ふくろう	pūce
ドム	dom
ニコス	nikos
フランセス	frānsiss
キュロス	cyrus
スコピエ	skopje
アイーダ	aida
許可証	atļaut
許可証	atļauja
迷信	māņticību
ガロア	galuā
ユニセフ	unicef
ニードル	adatu
ニードル	adata
ニードル	adatas
サーシャ	saša
バラック	kazarmās
ミンダナオ島	mindanao
濃密	blīvs
パトリオット	patriots
プルート	pluto
ハレ	halle
ハレ	halles
チーター	gepards
斥候	patruļa
縁日	gadatirgus
クーロン	kulons
ヤモリ	gekons
八角形	astoņstūra
文房具	kancelejas
トポロジー	topoloģija
はちみつ	medu
はちみつ	mīļā
はちみつ	medus
シャウト	kliegt
行列式	determinanta
ギャラガー	gallagher
キュウリ	gurķis
キュウリ	gurķu
キュウリ	gurķi
キュウリ	gurķi
短所	mīnusi
ディディエ	didjē
コテージ	mājas
コテージ	vasarnīcas
折り紙	origami
サルヴァトーレ	salvatore
氷山	aisberga
ウォッカ	degvīns
クレイマー	krāmers
ヴォーグ	vogue
ドッジ	dodge
ウィルクス	vilkss
下りる	nokāpt
デヴォン	devon
線分	segments
遠近	perspektīva
遠近	perspektīvas
アスタリスク	zvaigznīti
精巣	sēklinieka
精巣	sēklinieku
精巣	sēklinieks
精巣	sēklinieki
ハマース	hamas
カトリーナ	katrīna
バヌアツ	vanuatu
ローミング	viesabonēšanas
アトキンソン	atkinson
バハ	baja
ウィラード	vilards
ウィニペグ	vinipega
ガイアナ	gviānas
セロトニン	serotonīna
チェンナイ	čennai
ドルニエ	dornier
どーも	domo
ブノワ	benoît
ブノワ	benuā
レントゲン	rentgens
ハーフタイム	puslaika
サラエボ	sarajeva
エクスプローラー	explorer
サプライヤー	piegādātājs
サプライヤー	piegādātāja
オーブン	krāsns
オーブン	plīts
オーブン	skapis
ロマ	romu
ロマ	romi
炭水化物	ogļhidrāti
炭水化物	ogļhidrātu
炭水化物	pedāli
炭水化物	ogļhidrāti
エレーヌ	helēna
囁き	čuksti
足音	pēdās
平行線	līdzība
平行線	paralēles
花梨	cidoniju
クリミア半島	krimas
クリミア半島	krimas
盆栽	bonsai
ボンベイ	bombejas
ウルビーノ	urbino
ラーニング	mācīšanās
マクファーソン	macpherson
コマンドー	biksēm
アーチボルド	arčibalds
橋頭堡	placdarma
浮き彫り	atvieglojums
浮き彫り	atvieglojumi
ロッシュ	roche
マドリッド	madrid
マドリッド	madridē
マドリッド	madrides
マドリッド	madride
シス	situ
セネカ	seneka
胎盤	placentu
ベント	smilga
ブランシュ	blanche
ブエナ	buena
茄子	nasu
インディゴ	indigo
勾留	aizturēšanas
勾留	aizturēšana
すす	kvēpu
雇う	nodarbināt
雇う	nodarbina
雇う	noma
ヒンギス	hingisa
モルヒネ	morfija
フィール	jūtu
フィール	jūtos
フィール	justies
フィール	sajust
フィール	just
ミア	mia
コルカタ	kalkutas
プルマン	pullman
天蓋	nojume
フェアチャイルド	fairchild
シュルレアリスム	sirreālisms
エイブラムス	abrams
徴候	simptomi
アストラル	astral
チャンプ	čempions
マクデブルク	magdeburgā
モロゾフ	morozovs
実り	auglīgu
実り	auglīga
実り	auglīgas
カルカッタ	kalkutas
デビー	debija
フーヴァー	hūvers
軟膏	ziede
軟膏	ziedes
軟膏	salve
コンマ	komats
コンマ	komatiem
へそ	naba
復号	atšifrēt
プローブ	zonde
プローブ	zondes
プローブ	zondes
プローブ	zondēm
インポッシブル	neiespējams
インポッシブル	neiespējami
インポッシブル	neiespējama
イコール	vienlīdzīga
イコール	vienlīdzīgi
イコール	līdzvērtīgs
イコール	vienāda
イコール	vienāds
ベランダ	veranda
タジク	tadžikistānas
バルバロッサ	barbarosa
ヒッピー	hipiji
溶剤	šķīdinātāji
溶剤	šķīdinātājs
居所	rezidence
居所	uzturēšanās
居所	dzīvesvieta
居所	dzīvesvietu
居所	dzīvesvietas
石綿	azbests
石綿	azbesta
石綿	azbestu
ビブレ	vivre
アストロ	astro
ジェイコブス	jacobs
ろ過	filtrē
ろ過	filtrēšanas
キャビネット	kabinets
キャビネット	skapis
ニレ	gobas
ヘルタ	herta
浮腫	tūska
プロパン	propāna
プロパン	propāns
レタス	salāti
トン数	tilpība
トン数	tonnāžas
トン数	tonnāža
ヴァリアント	valiant
ロココ	rokoko
価額	vērtība
若返り	atjaunošanās
モアイ	moai
メリダ	merida
ダフ	duff
イオン化	jonizācijas
フォロワー	sekotājs
フォロワー	sekotāju
フォロワー	sekotāji
スティル	vēl
スティル	vēljoprojām
スティル	joprojām
ボゴタ	bogota
チャタム	chatham
日陰	ēnā
ゲーデル	gēdels
ラムジー	remzijs
トーキング	runā
ディメンション	dimensija
ライル	lails
老子	laodzi
ズールー	zulu
かぼちゃ	ķirbju
安徽	aņhui
プロジェクター	projektoru
リスペクト	sakarā
リスペクト	cieņā
リスペクト	cieņa
シュレーダー	schröder
チェイン	ķēdēm
チェイン	ķēdes
チェイン	ķēdēs
チェイン	ķēde
チェイン	ķēdes
コンポジット	salikta
コンポジット	kompozītu
モリーナ	molina
パップ	mazuļus
パップ	mazuļiem
パップ	kucēni
サラマンカ	salamankas
絶妙	izsmalcināts
ランドリー	veļas
ランドリー	veļa
ビートル	vaboles
地元民	vietējie
レジーナ	regīna
ステイシー	steisija
ハインド	hainds
チェンバース	kameras
チェンバース	palātas
閉包	slēgšanas
閉包	slēgšanu
閉包	aizvēršana
閉包	slēgšana
前史	aizvēsture
エズラ	ezra
セーシェル	seišelu
コムギ	kvieši
コムギ	kviešu
ダレイオス	darius
帰納	indukcija
帰納	indukcijas
タイタンズ	titans
ホライズン	horizonta
アルノルト	arnolds
ガバナンス	pārvaldība
ダーティ	netīra
ダーティ	netīrs
ネーター	nētere
双生児	dvīņu
ザックス	sachs
ヘロイン	heroīns
ヘロイン	heroīna
スピアーズ	šķēpus
誤謬	maldi
バトゥ	batu
ウルリッヒ	ulrich
イライラ	neapmierināts
ガリウム	gallija
ベルベット	samta
ヘール	heils
評決	spriedums
アシュトン	ashton
クリプトン	kriptona
サブシステム	apakšsistēmas
サブシステム	apakšsistēma
バイアスロン	biatlona
モラレス	morales
フィデル	fidel
スターゲイト	stargate
コルク	korķis
クスコ	kusko
均質	viendabīga
トリート	ārstētu
トリート	ārstēt
エニグマ	enigma
ウィガン	wigan
トリウム	torija
ロデオ	rodeo
ダディ	tētis
ダディ	tēti
ダーバン	durbanas
ドクトリン	doktrīnas
ドクトリン	doktrīnu
エンツォ	enzo
ファーゴ	fargo
グロック	gloks
嫁さん	saimniece
唾液	siekalas
ニルヴァーナ	nirvana
ワクワク	satraukts
ワクワク	priecīgi
ワクワク	sajūsmā
カルタ	carta
ジギスムント	sigismunds
リグ	stendu
バナジウム	vanādija
キメラ	himēra
キリング	nonāvēšana
キリング	nogalināšana
キリング	nonāvēšanas
キリング	nogalināšanas
ベルヌーイ	bernulli
ノキア	nokia
ルンド	lundas
凝灰岩	stiprais
サンレモ	sanremo
汚名	bēdīgi
アッティカ	attica
フーコー	fuko
リヴォルノ	livorno
ピラー	piller
浚渫	bagarēšanas
ラウダ	lauda
ロダン	rodin
青海省	cjinhai
グランジ	grunge
出費	tēriņi
アルトゥーロ	arturo
