から	dari
リュージュ	luge
禁欲	pantang
グラード	grad
グラード	pascasarjana
セロリ	seledri
タイピング	diketik
タイピング	mengetikkan
タイピング	mengetik
弥勒菩薩	maitreya
スービック	subic
グローヴァー	glover
ハネウェル	honeywell
シルヴァン	sylvain
モーグ	moog
ジャンパ	pelompat
ジャンパ	jumper
コロニア	colonia
パーマネント	permanen
パーマネント	permanent
ブーレーズ	boulez
イグアナ	iguana
ゴンゾ	gonzo
ブロンソン	bronson
スミルノフ	smirnov
アワビ	abalon
じゅうたん	permadani
じゅうたん	karpet
チェット	chet
アモルファス	amorf
イシュタル	ishtar
スヴォーロフ	suvorov
ビバリー	bev
ゾディアック	zodiak
ゾディアック	zodiac
ゾディアック	shio
せん断	shearing
せん断	shear
組込み	penyisipan
組込み	membenamkan
組込み	menyisipkan
フリータウン	freetown
クリスタ	christa
無鉄砲	kecerobohan
バレッタ	valletta
パトラ	patras
アギーレ	aguirre
グッチ	gucci
サヘル	sahel
セレーナ	selena
ハマグリ	kerang
イメージング	pencitraan
納期	deadline
ズヴェズダ	zvezda
後回し	menangguhkan
後回し	tunda
ハウスドルフ	hausdorff
アモール	amor
メイベル	mabel
重之	shigeyuki
透かし	watermark
ヴェルチェッリ	vercelli
エイリアス	alias
エイリアス	alias
窮屈	sempit
ノヴォ	novo
ベグ	bey
ベグ	mengemis
ベグ	memohon
ベグ	beg
エミュレーション	emulasi
メルクス	merckx
マテオ	martel
マテオ	mateo
エストロゲン	estrogen
アウトブレイク	wabah
クリアランス	clearance
好き嫌い	milih
オーツ	oates
引き伸ばし	pembesaran
ボーモント	beaumont
オリー	olly
オリー	ollie
スカンク	sigung
フロジノーネ	frosinone
ギャツビー	gatsby
ラサール	lasalle
ポワティエ	poitiers
サモラ	zamora
奴婢	nobi
パンティー	celana
ホイト	hoyt
義盛	yoshimori
ハーシュ	hersh
雑穀	millet
求む	buronan
求む	diinginkan
求む	dicari
求む	wanted
コッド	cod
神経痛	neuralgia
狂犬病	rabies
ミュール	bagal
ミュール	mule
マリエッタ	marietta
ロキ	loki
関心事	kekhawatiran
関心事	keprihatinan
お出かけ	outing
お出かけ	tamasya
ボック	bock
スヴェトラーナ	svetlana
ビッチ	jalang
ビッチ	sundal
ベニス	venesia
ベニス	venice
ヒーリー	healey
ヒーリー	healy
プードル	pudel
ジャッキ	jek
ジャッキ	jack
マタドール	matador
トスカ	tosca
ダッハウ	dachau
サシャ	sacha
廬山	lushan
ポリフォニー	polifoni
サーベイヤー	surveyor
ターバン	sorban
かき氷	mencukur
かき氷	bercukur
かき氷	dicukur
アイダ	ida
キチン	kitin
ベネチア	venesia
ベネチア	venice
プロモ	promo
プロモ	promo
アルビノ	albino
ベジタリアン	vegetarian
ベジタリアン	vegetarian
坐禅	zazen
マハチカラ	makhachkala
鉱夫	penambang
甘利	amari
ブエノ	bueno
ノルベルト	norbert
プルゼニ	plzeň
ボニータ	bonita
ピーボディ	peabody
オービタ	orbiter
アントニン	antonin
気管支炎	bronkitis
ジーノ	gino
ガイガー	geiger
マンコ	manco
レーバー	bejana
緑内障	glaukoma
下請	subkontrak
牡蠣	tiram
牡蠣	tiram
ギザギザ	bergerigi
ヤニック	yannick
シャピロ	shapiro
ハオ	hao
シャクナゲ	rhododendron
ホッジス	hodges
ユール	yule
ケチャップ	kecap
スイフト	swift
ボーズ	bose
ヴァレンティン	valentin
脇差	wakizashi
トーテム	totem
スペンス	spence
ブロッカー	pemblokir
ブロッカー	memblok
ヴェルダン	verdun
スパニエル	spaniel
干ばつ	kekeringan
干ばつ	kemarau
エアフルト	erfurt
かごめ	kagome
フラグメント	fragmen
フラグメント	fragmen
絵の具	melukiskan
エクスペリエンス	pengalaman
エクスペリエンス	pengalaman
スキッド	selip
ルーラー	penguasa
ルーラー	penggaris
ルーラー	penguasa
ルッソ	russo
スレブレニツァ	srebrenica
ティリー	tilly
ホノリウス	honorius
アカプルコ	acapulco
ジーター	jeter
みにくい	jelek
みにくい	ugly
東大門	dongdaemun
ルベン	ruben
クロッシング	menyeberang
クロッシング	crossing
クロッシング	penyeberangan
クロッシング	melintas
キア	kia
エミュレート	tiru
持久力	keteguhan
持久力	ketahanan
ポケベル	pager
コリーン	colleen
ウェルギリウス	virgil
ガリラヤ	galilea
ニーム	neame
ウィテカー	whitaker
無神論者	atheis
無神論者	ateis
オールズモビル	olds
来世	akhirat
来世	baka
マゼンタ	magenta
トロット	trot
無常	anicca
ベツレヘム	bethlehem
ベツレヘム	betlehem
バーレスク	burlesque
排尿	kencing
排尿	pipis
ニュートラル	netral
船出	berlayar
船出	sail
船出	layar
ブイヨン	kaldu
ブイヨン	kaldu
アカバ	aqaba
パーシヴァル	percival
シェリフ	serif
シェリフ	sherif
シェリフ	sheriff
エルビス	elvis
ベレン	belém
グラディス	gladys
ドゥブロヴニク	dubrovnik
信乃	shino
マグリブ	maghrib
レニウム	renium
ティト	tito
メトロイド	metroid
ローゼンベルク	rosenberg
キリエ	kyrie
マグナス	magnus
オイディプス	oedipus
アスピリン	aspirin
ガラクトース	galaktosa
メトカーフ	metcalfe
モップ	pel
モップ	mop
モップ	mengepel
バハードゥル	bahadur
登記簿	pendaftaran
メラネシア	melanesia
カジキ	marlin
イルマ	irma
ピカール	pcd
けいれん	kram
けいれん	keram
けいれん	kram
けいれん	keram
けいれん	kram
けいれん	keram
フィッツロイ	fitzroy
綴喜	tsuzuki
フロッピー	floppy
フロッピー	terkulai
フロッピー	disket
先入観	prasangka
ブラウザー	browser
ブラウザー	peramban
ブラウザー	browser
マチェラータ	macerata
カルバート	calvert
ケレス	ceres
電離層	ionosfer
レオニダス	leonidas
ナプキン	serbet
ナプキン	serbet
扁桃	amandel
扁桃	mandel
ガウン	gaun
ガウン	gaun
モンモランシー	montmorency
アディ	addy
リテラル	literal
リテラル	harafiah
ゆるい	longgar
ゆるい	loose
ジョルダーノ	giordano
萬歳	manzai
カロテン	karoten
バッテリ	battery
バッテリ	baterai
クロンシュタット	kronstadt
ボルコ	bolko
サーモ	thermo
ヒステリー	histeria
ターニャ	tanya
プロト	proto
コゼンツァ	cosenza
紙吹雪	confetti
ロンバルディ	lombardi
エリヤ	elijah
エリヤ	elia
ナビゲート	menavigasi
ナビゲート	navigasi
ナビゲート	menavigasi
ナビゲート	bernavigasi
黒曜石	obsidian
ギルガメシュ	gilgames
マニエリスム	mannerisme
腹話術	ventriloquisme
オウル	oulu
マイニンゲン	meiningen
オラフ	olaf
アリゲーター	aligator
アリゲーター	buaya
伝奏	denso
ケルマーン	kerman
リレーション	hubungan
リレーション	relasi
プラスキ	pulaski
ヴィルト	wirth
アンタレス	antares
ご馳走	kehalusan
ご馳走	kelezatan
釈尊	shakyamuni
騎射	kisha
ロスコー	roscoe
アクチュエータ	aktuator
アデノシン	adenosina
ウィルトシャー	wiltshire
文成	wencheng
ほくろ	mole
ほくろ	mol
マコーミック	mccormick
アジャクシオ	ajaccio
リブート	reboot
エクイティ	ekuitas
ペネロペ	penelope
類義語	sinonim
類義語	sinonim
パレンバン	palembang
じゃがいも	kentang
じゃがいも	kentang
ゲシュタルト	gestalt
リラクゼーション	relaksasi
羨望	iri
羨望	envy
羨望	dengki
デュアン	duane
痛風	encok
バリモア	barrymore
コスモポリタン	cosmopolitan
ザカリー	zachary
ロッコ	rocco
切り取り	pemotongan
切り取り	cutting
切り取り	memotong
切り取り	cut
切り取り	potong
切り取り	tanaman
切り取り	pangkas
切り取り	crop
切り取り	potong
ヴァルデマー	waldemar
二日酔い	mabuk
割賦	cicilan
割賦	angsuran
親房	chikafusa
ブルーインズ	bruins
ヤヌス	janus
アルカトラズ	alcatraz
雄鶏	rooster
パソ	paso
タリウム	talium
アシュランド	ashland
スウィンドン	swindon
セレシュ	seles
ハイドフェルド	heidfeld
しっとり	lembab
リモージュ	limoges
シナイ半島	sinai
脾臓	limpa
スケジューリング	penjadwalan
スケジューリング	menjadwalkan
クッシング	cushing
精舎	vihara
根気	sabar
根気	kesabaran
スポケーン	spokane
安息日	sabat
安息日	sabbath
ドゥアラ	douala
裸子植物	gymnosperm
アーヴ	irv
ジャグリング	juggling
グラビティ	gravity
グラビティ	gravitasi
コングロマリット	konglomerat
デコーダ	decoder
更正	reassessment
マイクロフィルム	mikrofilm
ブレッキンリッジ	breckinridge
ダウニング	downing
スピンドル	spindle
ジローラモ	girolamo
ミモザ	mimosa
グール	ghoul
グール	ghoul
オクトパス	octopus
オクトパス	gurita
ショーツ	celana
バナト	banat
トリートメント	pengobatan
トリートメント	perawatan
トリートメント	perawatan
ノロドム	norodom
ゴッサム	gotham
スレート	slate
ファイリング	pengajuan
ファイリング	mengajukan
シャイフ	sheikh
シャイフ	syekh
シャイフ	syaikh
シャイフ	sheik
ビシュケク	bishkek
ウインチ	winch
サウロン	sauron
ジョゼフィーヌ	josephine
リーガン	regan
聴聞	pendengaran
ホームステッド	homestead
ティアナ	tiana
にんにく	bawang
イサク	isaac
イサク	ishak
ミクローシュ	miklós
ダー	dah
注射器	suntik
吉政	yoshimasa
アルハンゲリスク	arkhangelsk
エレーラ	herrera
皮下	subkutan
カリム	karim
青白い	pale
青白い	pucat
ウム	umm
ウム	ummi
ロジスティック	logistik
ロジスティック	logistic
眠気	kantuk
天安門	tiananmen
デューン	dune
欺く	menipu
重荷	beban
バルサ	balsa
対流圏	troposfer
アキュラ	acura
ゴル	gol
逆立ち	handstand
グリズリー	grizzly
タリー	tully
ナーセル	nasser
アラニン	alanina
ラドフォード	radford
つま先	toe
クルージング	menjelajah
テトラ	tetra
ストライサンド	streisand
マーチャント	pedagang
エウリピデス	euripides
ディーバ	diva
カモノハシ	platypus
七面鳥	kalkun
七面鳥	turki
カプラン	kaplan
仁子	jinshi
ポワチエ	poitier
セルロイド	seluloid
ディプロマ	ijazah
ディプロマ	diploma
バルタザール	balthasar
顕宗	kenzo
ヴッパータール	wuppertal
フォッジャ	foggia
ビョーク	björk
シイタケ	shiitake
セジウィック	sedgwick
ジュバ	juba
マリボル	maribor
バルフ	balkh
ミュート	bisu
ミュート	diamkan
ミュート	senyap
ミュート	bisu
ミュート	mute
イギー	iggy
ギルマン	gilman
牧草	gembalakanlah
サイテーション	citation
ヒラメ	brill
スベトラーナ	svetlana
アブジャ	abuja
フォルリ	forlì
グレタ	greta
グレタ	gretta
当惑	bingung
セキュア	amankan
セキュア	aman
セキュア	mengamankan
セキュア	secure
ベッセル	bessel
マハーバーラタ	mahabharata
康政	yasumasa
蘇州市	suzhou
ゴーストバスターズ	ghostbusters
地溝	graben
ディンゴ	dingo
フォルカー	volker
ダンナ	suamiku
ダンナ	suami
ダンナ	suamiku
ダンナ	suaminya
ダンナ	suami
ダンナ	husband
ヴァリャーグ	varangia
スモッグ	smog
イレーネ	irene
脳震盪	concussion
膨らむ	mengembang
トラバース	melintasi
アキレウス	achilles
白内障	katarak
パケ	paquet
メデジン	medellín
妓生	kisaeng
モズレー	mosley
イグニッション	pengapian
イグニッション	penyalaan
創造力	kreativitas
創造力	kreatifitas
ティルピッツ	tirpitz
エスペランサ	esperanza
ブランディング	branding
ロザリンド	rosalind
マディーナ	madina
マディーナ	madinah
マディーナ	medina
ブタン	butana
クロワッサン	croissant
マッジョーレ	maggiore
アイガー	eiger
エンコーダ	penyandi
バリスタ	barista
エクソン	exxon
ヒッグス	higgs
オチョア	ochoa
アーバナ	urbana
タイニー	tiny
タイニー	kecil
タイニー	mungil
プントランド	puntland
スラヴォニア	slavonia
カマス	barakuda
サンダ	sanda
ファンタ	fanta
ニコロデオン	nickelodeon
クリチバ	curitiba
バルパライソ	valparaiso
リアーナ	rihanna
古流	koryu
アーティファクト	artifak
アーティファクト	artefak
ステロール	sterol
ギボンズ	gibbons
血腫	hematoma
パリー	menangkis
パリー	parry
フエゴ	fuego
レシート	kuitansi
レシート	resi
カロ	caro
腓骨	fibula
ベニテス	benítez
モウリーニョ	mourinho
チャージャー	charger
チャージャー	pengisi
ビオラ	viola
ガーリック	bawang
スレーター	slater
ヴィエイラ	vieira
カッパドキア	kapadokia
アンティ	antti
螺鈿	raden
テルメ	terme
エトナ	etna
値引き	deduksi
オールディーズ	oldies
シクストゥス	sixtus
イーガン	egan
血栓症	trombosis
アンテロープ	kijang
あっせん	mediasi
スポイラー	spoiler
アルギニン	arginina
ジスルフィド	disulfida
シェイマス	seamus
カゼルタ	caserta
ベネヴェント	benevento
アナコンダ	anakonda
アナコンダ	anaconda
イコライザー	equalizer
マッキ	macchi
シャトレ	châtelet
灰皿	asbak
コンロ	tungku
コンロ	kompor
カサス	casas
蹄鉄	ladam
ディオール	dior
臆病者	pengecut
臆病者	penakut
アウトライン	menjabarkan
ライ麦	rye
ポカホンタス	pocahontas
フュルト	fürth
プリマヴェーラ	primavera
ジリナ	žilina
ジェル	jel
ジェル	gel
ガース	garth
ガース	ketebalan
モーム	maugham
楔形文字	cuneiform
タツノコ	tatsunoko
カリマンタン	kalimantan
アウトレイジ	kemarahan
アウトレイジ	kebiadaban
ケスラー	kessler
カスタード	custard
テオドラ	theodora
ヒラー	hiller
イェーツ	yates
セーヴル	sèvre
飯富	obu
ルビジウム	rubidium
ミハウ	michał
マホガニー	mahoni
ダイナミズム	dinamisme
ルジャンドル	legendre
コーツ	mantel
ザポリージャ	zaporizhia
フィゲロア	figueroa
ヒステリック	histeris
プロレタリアート	proletar
アシュフォード	ashford
アピア	apia
ドラモンド	drummond
メーガン	megan
アルクマール	alkmaar
ベリック	bellick
ファクス	faks
ファクス	fax
タンブラー	tumbler
コンスタンツ	konstanz
バジリスク	basilisk
オートボット	autobot
オートボット	autobot
オートボット	autobots
ドゥシャンベ	dushanbe
正真正銘	asli
正真正銘	genuine
アービン	ervin
ホウ	pang
ヴィダル	vidal
ヴァルハラ	valhalla
パロマ	paloma
サリナス	salinas
与兵衛	yohei
ギャリー	gary
ウスター	worcester
附帯	insidental
モリアーティ	moriarty
エクスポート	ekspor
エクスポート	ekspor
エクスポート	mengekspor
メロウ	mellow
メロウ	sendu
凍傷	radang
ニキビ	acne
ニキビ	ajeng
ニキビ	jerawat
道弘	michihiro
追伸	postscript
ガンプ	gump
霧雨	gerimis
シャドウズ	shadows
シャドウズ	bayangan
シャドウズ	bayang
シャドウズ	membayangi
イシス	isis
マディ	maddie
バーソロミュー	bartholomew
キオスク	kios
ウィロー	willow
フィアンセ	bertunangan
フィアンセ	tunangan
フィアンセ	tunangannya
フィアンセ	tunangannya
フィアンセ	tunangan
フィアンセ	tunangan
羽野	hano
ジョス	joss
トルドー	trudeau
ベビーシッター	pengasuh
ベビーシッター	babysitter
アスパラガス	asparagus
取り外す	copot
取り外す	lepas
ペトロヴィッチ	petrović
ジョルディ	jordi
マーガリン	margarin
エバン	evan
声門	glottal
アフロディーテ	aphrodite
シュタージ	stasi
長沙市	changsha
ユーリイ	yury
ユーリイ	yuriy
カーディガン	cardigan
アラカン	arakan
バイブ	vibe
バイブ	getaran
ゴドゥノフ	godunov
アロンゾ	alonzo
ブロウ	blow
ブロウ	tiup
ブロウ	meniup
イダ	ida
腹膜炎	peritonitis
タンニン	tanin
空っぽ	hampa
空っぽ	kosongkan
空っぽ	kosong
レスナー	lesnar
スーズダリ	suzdal
温める	menghangatkan
朝長	tomonaga
テオドリック	theodoric
ディーコン	deacon
ディーコン	diakon
サワー	sour
後天性	diperoleh
後天性	didapatkan
ガーンジー	guernsey
マクラウド	macleod
ビストリツァ	bystrica
サバーハ	sabah
ポリウレタン	poliuretana
インターフェロン	interferon
アシュケナジム	ashkenazi
ヘルムホルツ	helmholtz
モスタル	mostar
差出人	pengirim
パプリカ	paprika
エンタルピー	entalpi
ディキシー	dixie
デコ	deco
デコ	dekorasinya
エルチェ	elche
ディカプリオ	dicaprio
ビリケン	billiken
遼東半島	liaodong
ストーンヘンジ	stonehenge
マーベリック	maverick
レディオヘッド	radiohead
スタビライザー	stabilizer
ビーティー	beatty
マグ	mag
ポウハタン	powhatan
飲み込む	menelan
飲み込む	swallow
飲み込む	telan
ボディビルダー	binaragawan
ミルナー	milner
ザンダー	xander
モイラ	moira
エゼキエル	yehezkiel
エゼキエル	ezekiel
チョウザメ	sturgeon
ドナテッロ	donatello
ドルイド	druid
タデウシュ	tadeus
サマリウム	samarium
ダニエレ	daniele
三景	sankei
キャドバリー	cadbury
礼法	kesopanan
欠格	diskualifikasi
欠格	didiskualifikasi
欠格	diskualifikasi
塩冶	enya
マジュロ	majuro
カプリ	capri
フェローシップ	persekutuan
エアロビクス	aerobik
ジラール	girard
氷柱	idul
残滓	membilas
ラーナー	lerner
ヘクト	hecht
ソヨ	soyo
リプトン	lipton
スケーター	skater
マクダウェル	mcdowell
マートル	myrtle
アンタルヤ	antalya
ヴィトン	vuitton
クリフハンガー	cliffhanger
プラダ	prada
チューインガム	mengunyah
ジルコニウム	zirkonium
ニーヴン	niven
シャルルロワ	charleroi
コルビー	colby
バインディング	pengikat
バインディング	pengikatan
バインディング	mengikat
バインディング	pengikatan
バインディング	binding
バインディング	ikatan
チェンバーズ	chambers
自家製	homemade
ウエンツ	wentz
機知	wit
ウインク	wink
ウインク	kedip
ウインク	kedipan
タルトゥ	tartu
ルクソール	luxor
コット	cot
コット	dipan
ラプンツェル	rapunzel
マホーン	mahone
バリャドリッド	valladolid
スカーフェイス	scarface
クルーゾー	clouzot
フォリオ	folio
識字	melek
ピュロス	pyrrhos
ニッコロ	niccolò
草履	zori
アンドラーデ	andrade
多芸	fleksibilitas
ラップランド	lapland
野江	noe
アストリッド	astrid
メラニン	melanin
バートラム	bertram
友則	tomonori
ムンダ	munda
すき焼き	sukiyaki
ミュリエル	muriel
ジャマール	jamal
錠前	lock
錠前	mengunci
錠前	kunci
錠前	gembok
プリムローズ	primrose
アルバセテ	albacete
せいや	seiya
ドラゴ	drago
マグダレナ	magdalena
つるぎ	tsurugi
不道徳	bermoral
サロモン	salomon
ダージリン	darjeeling
ダーシー	darcy
校本	variorum
メルカトル	mercator
ウィナー	pemenang
ウィナー	winner
バマコ	bamako
ビーティ	beaty
オーガズム	orgasme
カリオカ	carioca
ナホトカ	nakhodka
デービー	davy
コルグ	korg
アレッツォ	wina
アレッツォ	arezzo
アフィリエイト	afiliasi
アフィリエイト	amang
キャプチャー	capture
キャプチャー	tangkap
キャプチャー	penangkapan
キャプチャー	menangkap
カンダハール	kandahar
インヴィンシブル	invincible
ブルジョア	borjuis
チェルトナム	cheltenham
カベルネ	cabernet
チョクトー	choctaw
ツェルマット	zermatt
博学	erudite
ダイアログ	dialog
ボナンザ	bonanza
タミー	tammy
シュローダー	schroeder
ホロヴィッツ	horowitz
メトロノーム	metronom
スピーディー	speedy
ヴィン	vinh
ガーディナー	gardiner
ラッフルズ	raffles
シグナス	cygnus
インダクタンス	induktansi
ウファ	ufa
彩度	kejenuhan
彩度	saturasi
ビューヒナー	büchner
配車	ride
配車	tumpangan
配車	wahana
配車	tumpangan
ブローチ	bros
アルビ	albi
トブルク	tobruk
ホイットワース	whitworth
グスク	gusuku
メソアメリカ	mesoamerika
ヘミングス	hemmings
ゲルトルート	gertrude
ヨモギ	mugwort
ヨモギ	wormwood
バヤン	bayan
ペプシ	pepsi
サクランボ	cherry
サクランボ	sakura
サクランボ	ceri
サクランボ	ceri
アッラーフ	allah
リッケンバッカー	rickenbacker
ズルツバッハ	sulzbach
平手打ち	tampar
平手打ち	tamparan
平手打ち	menampar
ピジョン	merpati
ダーティー	kotor
ダーティー	jorok
ダーティー	dirty
レモネード	limun
パッケージング	packaging
パッケージング	pengemasan
パッケージング	kemasan
ティミショアラ	timişoara
デュカス	ducasse
マイカ	micah
マイカ	mikha
チャント	chant
フィリッパ	philippa
セッションズ	sesi
ウメオ	umeå
タスカルーサ	tuscaloosa
トロムソ	tromsø
ミゼット	kerdil
ミゼット	cebol
ダンベル	dumbel
レッコ	lecco
カモシカ	crispus
ベネデット	benedetto
ブルッフ	bruch
ヴォルタ	volta
デポジット	deposito
デポジット	deposit
デポジット	setoran
アテーナー	athena
ハートブレイク	heartbreak
竜華	longhua
ザラ	zara
とうもろこし	jagung
ドイッチュラント	deutschland
ユングフラウ	jungfrau
バム	bam
ゼニット	zenit
圧巻	spektakuler
ベセスダ	bethesda
アルブミン	albumin
キッチナー	kitchener
アバークロンビー	abercrombie
バアル	baal
シムカ	simca
ベスタ	vesta
ブラックウェル	blackwell
モボ	mobo
バーナビー	barnaby
メリンダ	melinda
ヴァンセンヌ	vincennes
モースル	mosul
急騰	meroket
急騰	skyrocket
ガーミン	garmin
サドラー	sadler
マペット	muppet
マペット	muppet
マペット	muppets
ムサ	musa
クロロホルム	kloroform
マカロック	mcculloch
虫垂炎	apendisitis
クリューガー	kruger
クリューガー	krueger
ブロンコ	bronco
ディスペンサー	dispenser
九曜	nawagraha
ヨーダ	yoda
エバーグリーン	evergreen
チェリッシュ	hargai
チェリッシュ	menghargai
ハイゼンベルク	heisenberg
裏書	dukungan
裏書	endorsement
ラプター	raptor
マドリガーレ	madrigal
コンスタンツァ	constanţa
モーゼ	musa
モーゼ	moses
アモス	amos
プレフィックス	awalan
プレフィックス	prefiks
プレフィックス	prefix
プレミアシップ	premiership
ベッリーニ	bellini
テイシェイラ	teixeira
変成岩	metamorf
クローチェ	croce
フロド	frodo
キャロリン	carolyn
色相	hue
色相	rona
水たまり	genangan
グルタミン	glutamina
イタロ	italo
カシム	qasim
マクドウェル	mcdowell
ヒットラー	hitler
ルテニウム	rutenium
セレクタ	pemilih
ジャバ	jabba
ラインホルト	reinhold
アロマテラピー	aromaterapi
ヴォルゴグラード	volgograd
ピクルス	acar
ピクルス	acar
ニウエ	niue
テスター	penguji
テスター	tester
テスター	penguji
嘉義市	chiayi
張り込み	pengintaian
カルキ	kalki
ヘット	gajih
タンタル	tantalum
シーフード	seafood
アナフィラキシー	anafilaksis
アンジオテンシン	angiotensin
アミロイド	amiloid
カササギ	jalak
カササギ	murai
カササギ	magpie
カプチーノ	cappuccino
カプチーノ	cappucino
ヤクーツク	yakutsk
ロセッティ	rossetti
コロッサス	colossus
トップス	atasan
仙骨	sacrum
キャビア	kaviar
サリチル酸	salisilat
アルマニャック	armagnac
アメンホテプ	amenhotep
ゾラ	zola
フレーク	serpih
クリップス	crips
ボボ	bobo
ローゼンタール	rosenthal
エモリー	emory
凍る	membeku
偽善	munafik
偽善	munafik
偽善	kemunafikan
ウォッチャー	watcher
ジュルジュ	giurgiu
サラトフ	saratov
新竹市	hsinchu
アゾフ	azov
信広	nobuhiro
ビー玉	kelereng
ユストゥス	justus
フローズン	frozen
フローズン	beku
チャドウィック	chadwick
オッパイ	payudara
オッパイ	tits
リゴレット	rigoletto
イリナ	irina
移調	transposisi
フェイバー	faber
ちっちゃい	tiny
ちっちゃい	kecil
ちっちゃい	mungil
コービン	corbin
マクブライド	mcbride
アルダ	arda
クラッキング	retak
クラッキング	crack
パティオ	teras
メラミン	melamin
アスペン	aspen
カッコイイ	mendinginkan
デュモン	dumont
クセルクセス	xerxes
インジウム	indium
信ずる	believe
信ずる	percaya
信ずる	percaya
信ずる	mempercayai
贈収賄	suap
贈収賄	penyuapan
ジェイムソン	jameson
身振り	gestur
身振り	gerak
身振り	sikap
マクトゥーム	maktoum
シャンティ	shanti
マイスナー	meissner
コンピューティング	komputasi
コンピューティング	komputer
プンタ	punta
オラ	ola
オラ	ora
ブリュネ	brunet
レッカー	derek
レッカー	towing
グルテン	gluten
エドアルド	edoardo
アボカド	avocado
カノッサ	canossa
ホワイティング	whiting
ウェルネス	kesejahteraan
ウェルネス	kebugaran
ベリンダ	belinda
アギレラ	aguilera
ドゥオーモ	katedral
与論島	yoron
ゾルターン	zoltán
アセチルコリン	asetilkolin
プサン	pusan
ジフテリア	difteri
エクソンモービル	exxon
無尽蔵	habisnya
ジュート	jute
ジェロ	jero
スループット	throughput
ささやく	whisper
ささやく	berbisik
ささやく	bisikan
アゴニスト	agonis
コザック	kozak
ワインスタイン	weinstein
マイクロコンピュータ	mikrokomputer
コンセルトヘボウ	concertgebouw
歩数	langkah
カーメル	carmel
ホイップ	dicambuk
まぶた	kelopak
ヘイヴン	haven
テム	temu
フリンジ	fringe
フリンジ	pinggiran
ブラット	nakal
ブラット	brat
ワッフル	wafel
ワッフル	waffle
ワッフル	wafel
ワッフル	waffle
アングリア	anglia
フィニアス	phineas
エンティティ	entitas
エンティティ	entitas
ゴフ	gough
樟脳	cangak
ガー	gar
グアヤキル	guayaquil
トリュフ	truffle
トリュフ	truffle
レンゾ	renzo
膿瘍	bisul
メスト	mesto
アプレット	applet
アプレット	applet
コードレス	cordless
ポリプロピレン	polipropilena
エメリッヒ	emmerich
ケルシー	kelsey
イングルウッド	inglewood
コーガン	kogan
水疱	lecet
ファニング	fanning
ヴォイチェフ	wojciech
アノニマス	anonim
アノニマス	ikang
アノニマス	anonymous
ポリープ	polip
ポリープ	polip
カリプソ	calypso
カリプソ	canda
クリーンアップ	membersihkan
クリーンアップ	pembersihan
散華	sange
イニシアチブ	inisiatif
イニシアチブ	initiative
ティルマン	tillman
ポロニウム	polonium
リエーティ	rieti
ホジソン	hodgson
フェートン	phaeton
角質	terangsang
角質	horny
クーリー	cooley
プロシージャ	prosedur
プロシージャ	prosedur
チュルボメカ	turbomeca
ヌヴェール	nevers
編み物	rajutan
編み物	merajut
編み物	rajut
編み物	mengait
編み物	merajut
編み物	rajutan
フリッパー	flipper
オキシダーゼ	oksidase
ポワトゥー	poitou
プライマル	primal
スタイルズ	stiles
テッサ	tessa
タスマン	tasman
イノー	hinault
ヒッコリー	hickory
ムートン	mouton
内密	rahasia
内密	kerahasiaannya
内密	dirahasiakan
スタインバーグ	steinberg
大鎌	sabit
スレイド	slade
アダルベルト	adalbert
スネル	snell
サイアム	siam
ケルナー	kellner
ジェラルディン	geraldine
グッピー	guppy
隆正	takamasa
ブレーズ	blaise
ラガーディア	laguardia
破傷風	tetanus
キガリ	kigali
仕立て屋	penjahit
ヘルシング	helsing
メダン	medan
フエンテス	fuentes
ポルタヴァ	poltava
カルダー	calder
フォイエルバッハ	feuerbach
スレ	bhonsle
ラスティ	berkarat
ラスティ	rusty
ラスティ	karatan
チャカ	chaka
タウト	kencang
ぜんそく	asma
ハゲワシ	vulture
ハゲワシ	hering
グロズヌイ	grozny
ウィック	wick
ウィック	sumbu
ウィック	sumbunya
ウィック	pelita
スリリング	mendebarkan
スリリング	menggetarkan
スリリング	menegangkan
テト	tet
ブルータス	brutus
アコスタ	acosta
トラウトマン	trautmann
ダーマ	dharma
硝石	sendawa
アヌシー	annecy
シェーダー	shader
たいまつ	obor
たいまつ	obor
たいまつ	torch
たいまつ	senter
ダイアル	dial
ハディース	hadis
ハディース	hadits
エヴァレット	everett
パーチ	bertengger
ラール	lal
オーバーレイ	overlay
オーバーレイ	lapisan
オーバーレイ	overlay
ジャジーラ	jazeera
ブロンプトン	brompton
ワインバーグ	weinberg
アナグマ	luak
アナグマ	badger
シンバ	simba
トンブリー	thonburi
バオ	bao
ヒエラルキー	hierarki
ヒエラルキー	hirarki
プリオン	prion
スポック	spock
ソコロフ	sokolov
地動説	heliosentrisme
オムレツ	omelet
オムレツ	dadar
オムレツ	omelet
オムレツ	dadar
オナラ	kentut
ギャヴィン	gavin
バダホス	badajoz
バスコ	vasco
ベンガジ	benghazi
レッシング	lessing
ブルトゥス	brutus
シフォン	chiffon
スコッツデール	scottsdale
利回り	hasil
オプティマス	optimus
ナイメーヘン	nijmegen
カトラー	cutler
シュレッダー	shredder
ロッブリー	lopburi
口ひげ	kumis
リニー	ligny
ベビーカー	pram
タックス	tux
朝原	asahara
レインコート	rajang
引受け	penjaminan
引受け	berlangganan
引受け	langganan
トマシュ	tomasz
アラート	peringatan
アラート	siaga
アラート	peringatan
アラート	waspada
アラート	alert
