در	ドア
اکتشاف	遠征
اکتشاف	ディスカバリー
اکتشاف	発見
گذرگاه	フェリー
پاسارگاد	パサルガダエ
تأثیرات	エフェクト
تأثیرات	効果
زهره	ウェヌス
زهره	金星
زهره	ヴィーナス
مسئولین	当局
آنتن	アンテナ
گاما	ガンマ
هان	ハン
فسا	fasa
تماشاگران	観客
تماشاگران	観客
تماشاگران	オーディエンス
نیکاراگوئه	ニカラグア
پیکان	矢印
پیکان	アロー
اندرسون	アンダーソン
مسافرت	旅行
مسافرت	旅行
مسافرت	journey
مسافرت	旅行
بخشهای	セクション
شاخ	振る
شاخ	シェイク
شاخ	shake
میخائیل	ミハイル
تصادف	アクシデント
تصادف	事故
دوام	期間
ارسطو	アリストテレス
بیاورد	持ち込み
بیاورد	ブリング
ریال	カタール
ریال	リアル
ریال	イエメン
هولوکاست	ホロコースト
ناشناس	アノニマス
ناشناس	匿名
حدوداً	おおよそ
ارتقا	プロモーション
ارتقا	宣伝
ارتقا	宣伝
ارتقا	宣伝
اسرار	秘密
اسرار	ソウルメイト
آش	オシ
آش	ash
غروب	夕方
غروب	夕暮れ
غروب	セッティング
غروب	夕焼け
غروب	日没
کارتر	カーター
ساعات	時間
اپیزود	エピソード
زیتون	オリーブ
زیتون	オリーブ
لامپ	球根
لامپ	ランプ
ارقام	フィギュア
معاهده	条約
شفیلد	シェフィールド
ارواح	ゴースト
کیسه	バッグ
کیسه	かばん
کیسه	ポーチ
کیسه	バッグ
غیرفعال	パッシブ
غیرفعال	無効
دهندگان	プロバイダ
ببر	トラ
ببر	タイガー
آمازون	amazon
آمازون	アマゾン
نوه	孫娘
یادداشت	メモ
یادداشت	ノート
یادداشت	メモ
یادداشت	覚書
متناوب	交互
متناوب	交代
متناوب	交互
حجاب	ヒジャブ
حجاب	ベール
حجاب	カーテン
مکانیسم	メカニズム
مکانیسم	機構
مکانیسم	メカニズム
هاکی	ホッケー
هاکی	アイスホッケー
شکاف	slot
شکاف	スロット
شکاف	rift
شکاف	隙間
شکاف	ギャップ
شکاف	ひび割れ
شکاف	crack
شکاف	クラック
شکاف	クラッキング
دونالد	ドナルド
کاشت	播種
پاکسازی	パージ
پاکسازی	粛清
پاکسازی	整理
پاکسازی	クリーンアップ
پاکسازی	クレンジング
کنوانسیون	コンベンション
کنوانسیون	大会
خوشه	クラスタ
گنجینه	宝物
گنجینه	財宝
جاناتان	ジョナサン
سیبری	シベリア
سیبری	シベリア
بنزین	ガソリン
تجویز	処方
تجویز	処方箋
هارد	hurd
ماسه	砂塵
ویرجین	処女
ویرجین	ヴァージン
عبارات	用語
نیلوفر	ハス
نیلوفر	ロータス
خلبانان	パイロット
سیاستمداران	政治家
کرون	クラウン
کوری	失明
کوری	コーリー
اسطوره	神話
اسطوره	伝説
اسطوره	神話
سیا	sia
گرا	ゲーラ
باختر	ウエスト
باختر	西部
باختر	ウェスト
تقاطع	交差点
تقاطع	十字路
مسی	メッシ
کاندیدای	候補者
کاندیدای	候補
رنه	ルネ
رنه	レネー
رنه	ルネ
شهادت	証言
شهادت	証人
شهادت	証言
صخره	クリフ
صخره	ロック
آتلانتیک	アトランティック
آتلانتیک	大西洋
جالبی	興味深い
جالبی	おもしろい
جالبی	面白い
اظهارات	ステートメント
اظهارات	ステートメント
اظهارات	声明
پیغام	メッセージ
پیغام	伝言
بهانه	言い訳
ایرباس	エアバス
قوس	アーク
قوس	arc
تابلو	パネル
یونگ	若い
یونگ	ヤング
یونگ	ユング
دزد	泥棒
استادی	マスター
پروازی	飛ぶ
پروازی	フライング
پروازی	フライト
پروازی	飛行
تحریر	タイピング
حاد	急性
حاد	アキュート
بورگس	バージェス
پشم	ウール
تکراری	重複
تکراری	複製
والنسیا	バレンシア
هرودوت	ヘロドトス
دعا	祈り
دعا	祈り
دعا	礼拝
دعا	祈祷
دعا	祈り
دیوانه	気狂い
دیوانه	狂気
دیوانه	クレイジー
دیوانه	マッド
دیوانه	mad
بصره	バスラ
قرص	錠剤
قرص	錠剤
عادت	習慣
گیم	ゲーム
راهپیمایی	マーチ
راهپیمایی	行進曲
نروژی	ノルウェー
سرگذشت	ナレーション
ویولن	ヴァイオリン
ویولن	バイオリン
شجاع	ブレイブ
شجاع	勇者
شجاع	勇敢
بکر	ベッカー
دیپلمات	外交官
باربری	貨物
سیگار	タバコ
سیگار	タバコ
شکستگی	骨折
شکستگی	破壊
توربین	タービン
رهنمود	指導
رهنمود	ガイダンス
منعکس	反映
قاب	フレーム
جنوبگان	南極大陸
جنوبگان	南極
جنوبگان	南極
نیوکاسل	ニューカッスル
ادگار	エドガー
راین	ライアン
کبیسه	飛躍
بصری	ビジュアル
ترینیداد	トリニダード
باورهای	信念
تهاجم	侵略
تهاجم	侵攻
تهاجم	アサルト
تهاجم	暴行
کلن	ケルン
کلن	ケルン
نیسان	日産
مسافت	距離
شوخی	ジョーク
شوخی	冗談
شوخی	冗談
شوخی	ユーモア
شوخی	イタズラ
یورک	ヨーク
بازنشستگی	退職
بازنشستگی	年金
عروق	血管
نعمت	祝福
نعمت	恵み
ورشو	ワルシャワ
مخصوصا	特に
داود	デイヴィッド
داود	ダビデ
داود	デビッド
داود	デヴィッド
زندگینامه	自伝
زندگینامه	伝記
جادویی	magic
جادویی	魔法
جادویی	マジック
جادویی	マジカル
بستری	寝たきり
وینسنت	ヴィンセント
فاجعه	災害
فقیر	かわいそう
برون	アウト
افلاطون	プラトン
رزن	羅山
گریز	逃走
گریز	回避
گریز	エスケープ
گریز	脱出
عمود	垂直
تعبیه	組込み
گله	群れ
گله	ウシ
گله	群れ
دومینیکن	ドミニカ
تفلیس	トビリシ
موی	ヘアー
موی	髪の毛
موی	ヘア
موی	毛髪
موی	ムイ
هورمون	ホルモン
خشن	厳しい
بلخ	バルフ
بیرمنگام	バーミンガム
پستان	乳首
پستان	乳房
پستان	母乳
پرسنل	人材
پرسنل	職員
غلام	勧誘
مارکس	マルケス
مارکس	マルクス
مارکس	マークス
هاینریش	ハインリヒ
افق	地平線
افق	ホライズン
افق	水平線
تکواندو	テコンドー
اصالت	オリジナル
اصالت	貴族
آرمسترانگ	アームストロング
خاستگاه	原点
خاستگاه	語源
خاستگاه	由来
خاستگاه	起源
برنارد	ベルナール
آجری	レンガ
آجری	れんが
آجری	煉瓦
لئو	レオ
لئو	leo
سکوی	プラットフォーム
سکوی	プラットホーム
گیل	ギル
آتلانتا	アトランタ
دایر	ダイアー
کروم	クローム
کروم	クロム
کروم	クロム
رحم	子宮
رحم	子宮
تساوی	平等
سانتیاگو	サンティアゴ
سانتیگراد	摂氏
وعده	約束
وعده	promise
حزبی	派閥
بشکه	バレル
فاکتور	ファクター
فاکتور	因子
فاکتور	係数
وگاس	vegas
وگاس	ベガス
هندوراس	ホンジュラス
بوکس	ボクシング
باس	バス
باس	ベース
نصر	ナスル
شکاری	猟犬
شکاری	ハウンド
گشایش	やす
اوگاندا	ウガンダ
نوآوری	イノベーション
نوآوری	革新
نوآوری	イノベーション
شر	シェール
لنین	レーニン
خالق	クリエーター
نیوتن	ニュートン
کنده	スタンプ
همیلتون	ハミルトン
گرانشی	グラビティ
گرانشی	重力
آنری	ヘンリー
دوش	シャワー
دوش	にわか
دوش	シャワー
قیر	タール
مزیت	利点
مزیت	アドバンテージ
خرگوش	ウサギ
خرگوش	ウサギ
خرگوش	うさぎ
طالب	欲望
طالب	欲望
فردیناند	フェルディナンド
تد	テッド
تد	ted
لیون	リヨン
لیون	レオン
رایش	ライヒ
سلولهای	セル
حوضه	盆地
اسکان	決済
اسکان	和解
اسکان	集落
انتگرال	積分
تایپ	種類
تایپ	タイプ
تایپ	タイピング
بخارا	ブハラ
رخدادهای	余波
صلاح	サラート
قریه	タウン
نوشیدنی	飲み物
نوشیدنی	ドリンク
ارتقای	プロモーション
ارتقای	宣伝
سازندگان	製造業者
فیبر	繊維
جذاب	キュート
جذاب	かわいい
جذاب	可愛い
موضعی	麻酔
پارتی	パーティ
پارتی	パーティー
مداخله	干渉
صحرا	サハラ
صحرا	デザート
صحرا	砂漠
مولداوی	モルドバ
کوفه	クーファ
واکر	ウォーカー
انداختن	ドロップ
ذخایر	宝物
کمپ	camp
کمپ	キャンプ
مول	モル
سوری	シリア
مجروح	怪我
مجروح	負傷
بارندگی	降水
بارندگی	沈殿
سربازی	兵士
سربازی	兵隊
جهش	ジャンプ
جهش	ジャンプ
جهش	突然変異
جهش	飛躍
پایتون	python
پایتون	ニシキヘビ
پیشرو	プログレッシブ
مان	マン
ماشینی	マシン
ماشینی	マシーン
ماشینی	機械
کوزوو	コソボ
حج	巡礼
رونالد	ロナルド
سرخس	シダ
تصوف	スーフィズム
برزیلی	ブラジル
ابزارها	ツール
ابزارها	道具
کشاورزان	農家
بتمن	バットマン
جد	先祖
متیل	メチル
تعلیق	休止
تعلیق	サスペンション
تعلیق	サスペンス
مبادله	スワップ
مبادله	交換
غارهای	洞窟
سواری	乗馬
سواری	乗る
سواری	配車
ترنس	トランス
ترنس	テレンス
دوشیزه	ミス
موتوری	モーター
بنین	ベナン
بازیهای	ゲーム
دودویی	バイナリ
دیابت	糖尿病
صاحبان	オーナー
صاحبان	所有者
معرفت	知識
علنی	公衆
علنی	公開
علنی	パブリック
تورین	トリノ
عامیانه	俗語
عامیانه	スラング
نجوم	天文学
چندگانه	倍数
چندگانه	複数
کریمه	クリミア半島
کریمه	クリミア半島
انها	チャージ
انها	充電
آرشیو	アーカイブ
آرشیو	書庫
آرشیو	アーカイブ
ممنوعیت	禁輸
ممنوعیت	禁酒
ممنوعیت	禁止
ممنوعیت	禁酒令
علف	干し草
علف	grass
علف	雑草
ناپل	ナポリ
فرناندو	フェルナンド
لشکرکشی	キャンペーン
ترقی	振興
کاوش	探検
کاوش	探検
زایمان	配達
زایمان	配送
زایمان	配信
زایمان	デリバリー
زایمان	分娩
زایمان	出産
زایمان	分娩
زایمان	労働
بازده	効率
بازده	出来上がり
بازده	利回り
چاد	チャド
پیک	スペード
شیء	オブジェクト
تان	タン
یخچال	冷蔵庫
یخچال	冷蔵庫
یخچال	冷凍庫
یخچال	フリーザ
خشمگین	激怒
خشمگین	怒り
براین	ブライアン
لوکس	ルクス
مواضع	ポジション
موجودی	生き物
موجودی	株式
موجودی	ストック
سوادکوه	イラン
اوساکا	大阪
شاد	ハッピー
شاد	幸せ
رستوران	レストラン
رستوران	飲食店
لرزش	振動
لرزش	瞬き
لرزش	振る
لرزش	シェイク
لرزش	shake
مانوئل	マニュエル
مانوئل	マヌエル
سواد	識字
تنه	胴体
تنه	トランク
مبهم	曖昧
مبهم	曖昧
مبهم	あいまい
مبهم	ファジー
عینی	目的
نگرش	姿勢
نگرش	態度
گردو	クルミ
گردو	くるみ
گردو	クルミ
رزم	バトル
رزم	戦闘
رزم	戦い
رزم	戦術
روشنی	輝度
یادآور	お知らせ
سعادت	ブリス
سعادت	至福
مارگارت	マーガレット
بهایی	プライス
بهایی	対価
بهایی	値段
بهایی	価格
کشش	ストレッチ
کشش	緊張
کشش	テンション
نگارخانه	ギャラリー
اعتقادات	信念
بنفش	パープル
بنفش	バイオレット
دریانوردی	海事
دریانوردی	セーリング
اراده	決める
فیشر	フィッシャー
فیشر	フィッシャー
متیو	マシュー
الهه	女神
الهه	ムーサ
الهه	ミューズ
الهه	muse
حفره	ホール
دوچرخه	自転車
دوچرخه	バイク
دوچرخه	自転車
دوچرخه	自転車
یگانه	一つ
یگانه	one
یگانه	一人
یگانه	ワン
استر	エステル
شل	シェル
شل	ゆるい
شل	ルース
فیروزه	ターコイズ
هفده	seventeen
یوری	ゆり
یوری	ユーリ
ریشتر	リヒター
ملبورن	メルボルン
بوم	ブーム
بوم	ボム
چو	chu
نساجی	織物
فیلیپس	フィリップス
فیلیپس	フィリップス
هنرستان	温室
ورق	カード
ورق	カード
ورق	甲板
ورق	デッキ
درشت	大きい
درشت	マクロ
زنبور	ビー
کاسه	ボウル
کاسه	ボウル
استحکام	体力
استحکام	強度
دایی	叔父
دایی	伯父
دایی	おじさん
دایی	おじ
دایی	アンクル
پیاز	たまねぎ
پیاز	玉ねぎ
پیاز	オニオン
پیاز	たまねぎ
پیاز	タマネギ
پیاز	玉ねぎ
کمیت	数量
رام	ラム
رام	ram
رام	rom
دود	スモーク
کبود	青い
کبود	ブルー
کبود	青色
ویدیو	ビデオ
ویدیو	動画
ویدیو	動画
تخصیص	割り当て
دیجیتالی	デジタル
تصاحب	買収
رودی	ルディ
دمکراتیک	民主主義
بلا	ベラ
اعتصاب	ストライキ
اعتصاب	ストライク
آبشاری	カスケード
آبشاری	cascade
تداخل	干渉
انتها	timeless
دفاتر	オフィス
طولی	肖像
طولی	ポートレート
طولی	縦長
جفری	ジェフリー
شین	シェーン
مشورت	コンサルティング
مشورت	諮問
مشورت	相談
مشورت	協議
یی	yee
نورمن	ノーマン
عادل	アデル
بیمارستانی	病院
نادری	レア
گراهام	グラハム
گراهام	グレアム
جلیل	ジャリル
جهنم	ヘル
جهنم	地獄
شرطی	条件
خوشحال	ハッピー
خوشحال	幸せ
سفرنامه	旅程
سرشار	いっぱい
سرشار	フル
تطابق	マッチング
تطابق	マッチ
تطابق	一致
الیوت	エリオット
پرستش	崇拝
طاهری	taheri
دلتا	デルタ
پروازهای	フライト
مسطح	フラット
مسطح	プラナー
مملکت	国名
مملکت	カントリー
مامور	エージェント
مامور	代理人
تلگراف	電報
تکذیب	拒否
تکذیب	否定
بدر	バドル
اعلان	告知
اعلان	アナウンス
اعلان	発表
اعلان	公表
اعلان	お知らせ
اعلان	プロンプト
اعلان	アナウンス
اعلان	通知
اعلان	届出
اعلان	お知らせ
اعلان	通知
اعلان	お知らせ
اعلان	布告
اعلان	宣言
اعلان	申告
بوداپست	ブダペスト
تاجر	マーチャント
تاجر	商人
غیررسمی	略式
غیررسمی	非公式
غیررسمی	非公式
تیز	シャープ
تیز	鋭い
رومن	ローマン
رومن	ロマン
رومن	ローマ
آبهای	ウォーターズ
جویی	ジョーイ
روبرت	ロベルト
روبرت	ロベール
روبرت	ロバート
ویژگیهای	機能
ویژگیهای	特徴
ویژگیهای	プロパティ
ویژگیهای	属性
فریم	フレーム
فریم	フレーム
بده	与える
بده	give
الکلی	アル中
خفاش	bat
خفاش	コウモリ
خفاش	バット
بازمانده	サバイバー
اعتراضی	異議
اعتراضی	抗議
سازمانهای	団体
گوتیک	ゴシック
اجاره	賃貸借
اجاره	レンタル
اجاره	家賃
اجاره	借りる
اجاره	レント
اجاره	賃貸
اجاره	貸す
اجاره	賃貸借
برمن	ブレーメン
شفاهی	口頭
کارول	キャロル
پریش	教区
ژورنال	ジャーナル
ژورنال	日記
نلسون	ネルソン
لئوناردو	レオナルド
گئورگ	ジョージ
گئورگ	ゲオルク
پلان	計画
پلان	プラン
اتهامات	告発
ایلات	エイラート
آلبرتو	アルベルト
برپایی	セットアップ
برپایی	設定
فرآیند	過程
فرآیند	プロセス
موشکی	ミサイル
میگ	mig
مینی	ミニ
مینی	ミニー
زره	アーマー
زره	装甲
زره	コーツ
زره	装甲
روحانیت	スピリチュアリティ
روحانیت	スピリチュアル
نجیب	尊い
موسس	創始者
موسس	開祖
راکت	ロケット
خواهرش	姉妹
خواهرش	シスター
تناسب	比率
تناسب	割合
تناسب	フィット
تناسب	fit
ملوان	船員
فولکلور	伝承
سودمند	有益
تعجب	ワンダー
دیواری	ウォール
رومئو	ロミオ
رومئو	ロメオ
مکزیکی	メキシコ
مکزیکی	メキシカン
دستمزد	賃金
دستمزد	手数料
دستمزد	料金
دستمزد	支払
دستمزد	決済
دستمزد	支払い
قاچاق	密輸
قاچاق	密輸
ریش	クラッチ
ریش	ひげ
مسیه	メシエ
کارلو	カルロ
دیک	ディック
تکلیف	タスク
تکلیف	宿題
گزینش	選考
گزینش	セレクション
گزینش	選択
ژول	ジュール
حماسه	サガ
حماسه	佐賀
حماسه	叙事詩
حماسه	epic
حماسه	エピック
همیشگی	パーマネント
فلج	麻痺
مینا	mina
مینا	ミナ
مینا	ミナト
جعلی	フェイク
عضله	マッスル
عضله	筋肉
خشت	adobe
خشت	ダイヤモンド
کشمیر	カシミール
بت	ベス
افتادن	落ちる
افتادن	落下
پاراگراف	段落
اردک	カモ
اردک	カモ
اردک	アヒル
اردک	ダック
پنیر	チーズ
دزدی	強盗
دزدی	盗難
دزدی	窃盗
دزدی	窃盗
داوطلب	ボランティア
داوطلب	ボランティア
خبرنگاران	ジャーナリスト
خبرنگاران	リポーター
کروی	球面
کروی	球状
کلاغ	カラス
کلاغ	クロウ
کلاغ	レイヴン
شرکتهای	会社
انستیتو	研究所
ترمیم	修復
ترمیم	復元
ترمیم	維新
زیرساخت	インフラストラクチャー
برکناری	解任
برکناری	免職
برکناری	棄却
برکناری	解雇
برکناری	却下
شتر	キャメル
شتر	ラクダ
صور	トランペット
صور	クラクション
صور	ホルン
صور	ホーン
نیکل	ニッケル
نیکل	ニコル
مرو	モロ
اختیاری	オプション
اختیاری	任意
غیبت	欠席
دنا	ダナ
زیمبابوه	ジンバブエ
زیمبابوه	ジンバブエ
فرستادن	送信
رن	ren
تحمیل	課す
عفو	恩赦
عفو	赦免
عفو	恩赦
عفو	恩赦
دستاوردهای	実績
دستاوردهای	事跡
دستاوردهای	業績
دستاوردهای	事績
دستاوردهای	功績
دستاوردهای	功績
دستاوردهای	事績
دستاوردهای	達成
دستاوردهای	実績
پلاستیک	ビニール
پلاستیک	プラスチック
پلاستیک	プラスティック
آرد	粉末
آرد	小麦粉
فاتح	征服者
نوح	ヌーフ
نوح	ノア
مموریال	追悼
مموریال	記念碑
ضربات	ストローク
وقف	専用
صوفی	スーフィー
ارزان	安い
پنبه	木綿
پنبه	コットン
جادوگر	魔法使い
جادوگر	ウィザード
جادوگر	魔女
جادوگر	ウィッチ
ور	var
ور	ウェア
لنگ	lang
لنگ	ラング
لنگ	ラメ
جادو	magic
جادو	魔法
جادو	マジック
سنگینی	重い
سنگینی	ヘビー
شرف	名誉
دکمه	ボタン
دکمه	ボタン
سفری	旅行
سفری	journey
ناراحت	動揺
کت	コート
کت	kat
بوتسوانا	ボツワナ
سیکل	サイクル
غبار	ダスト
غبار	砂塵
غبار	ほこり
کرت	クルト
تیغه	刃物
تیغه	ブレイド
علاءالدین	アラジン
سون	太陽
سون	sun
بازرگانان	商人
انعکاس	反射
انعکاس	リフレクション
انعکاس	ミラー
مقصود	目的
وفادار	忠実
چشمان	アイズ
فریب	妄想
فریب	欺瞞
سیاتل	シアトル
گوارش	消化
مناظر	風景
مناظر	景色
مناظر	光景
مناظر	景色
مناظر	風景
ناتو	nato
ترش	酸っぱい
ترش	すっぱい
ترش	サワー
اتو	オットー
توپخانه	大砲
میهن	家路
دارن	ダレン
فولادی	スチール
فولادی	鋼鉄
کاش	wish
کاش	ウィッシュ
تگ	タグ
تخلف	違反
بیابانی	デザート
بیابانی	砂漠
معلق	休止
معلق	サスペンション
معلق	サスペンド
معلق	中断
آمونیوم	アンモニウム
هجرت	移行
صریح	明示
لورن	ローレン
سیف	シヴ
مشکین	ジャコウ
مبحث	話題
مبحث	トピック
نمایشگر	ビューア
نمایشگر	モニター
نمایشگر	モニタ
غم	悲しみ
غم	悲しみ
غم	苦悩
غم	悲しみ
غم	悲しい
غم	sad
لائوس	ラオス
پرنس	プリンス
فصول	季節
فصول	シーズン
محرمانه	秘密
محرمانه	機密
محرمانه	内密
لان	lan
رولینگ	ローリング
حیوانی	アニマル
حیوانی	動物
ایدئولوژی	イデオロギー
پین	ピン
پین	pin
نمره	学年
نمره	グレード
نمره	スコア
نمره	得点
نمره	スコア
ماجراجویی	アドベンチャー
ماجراجویی	冒険
بسازید	構築
اسقف	ビショップ
بنفشه	バイオレット
بنفشه	ヴィオラ
بنفشه	ビオラ
بنفشه	スミレ
احضار	呼出
احضار	召喚
احضار	召喚
مصور	コミック
قیمتی	プライス
قیمتی	対価
قیمتی	値段
قیمتی	価格
گوگرد	硫黄
یاخته	セル
واردات	輸入
مشاهدات	観測
ویدیویی	ビデオ
ویدیویی	動画
جرایم	犯罪
دانا	ダナ
ژوراسیک	ジュラ紀
کلینتون	クリントン
فرستنده	差出人
وود	木材
وود	木製
وود	ウッド
فرسایش	侵食
انتزاعی	抽象
هارت	ハート
اوبلاست	オーブラスチ
گارسیا	ガルシア
گارسیا	ガルシア
جولیا	ジュリア
جولیا	ユリア
فرگشت	進化
فرگشت	evolution
دوبار	二度
دوبار	二回
دوبار	twice
رکود	うつ病
زئوس	ゼウス
نانسی	ナンシー
صدف	ハマグリ
صدف	牡蠣
صدف	カキ
صدف	オイスター
صدف	シェル
صدف	貝殻
رندی	ランディ
کو	クー
روبرتو	ロベルト
مالاوی	マラウイ
ژرمن	ジェルマン
برهنه	ヌード
برهنه	ストッキング
لوکاس	ルーカス
لوکاس	ルーカス
کوت	コット
خاطره	思い出
خاطره	メモリ
خاطره	メモリー
خاطره	記憶
داوید	デイヴィッド
داوید	ダビデ
داوید	デビッド
داوید	デヴィッド
نوزادان	赤ちゃん
یوزف	ヨセフ
تورات	トーラー
مولد	ジェネレータ
پنالتی	ペナルティ
تاسمانی	タスマニア
رحمت	慈悲
رحمت	マーシー
رحمت	カースト
درجات	階級
مجرای	運河
مجرای	チャネル
مجرای	チャンネル
مجرای	海峡
اورتون	エバートン
سولفات	硫酸
نامنظم	不定期
نامنظم	不規則
قوت	体力
قوت	強度
مجالس	パス
تایم	タイム
تایم	時間
سومی	番目
سومی	サード
کوپر	クーパー
جولی	ジュリー
ساختگی	ダミー
شارلوت	シャルロット
اتوماتیک	自動
اتوماتیک	オートマチック
لوید	ロイド
گاندی	ガンジー
ثانی	サニ
گریه	クライ
گریه	泣く
گریه	泣き
گریه	泣く
واگن	ワゴン
لئونارد	レナード
راد	rad
راد	ロッド
هفتگی	毎週
هفتگی	週間
هفتگی	週刊
هفتگی	ウィークリー
مستمر	連続
مستمر	職業
مارسی	マーシー
درامز	ドラム
درامز	太鼓
مرتکب	コミット
مستندات	ドキュメント
مستندات	ドキュメンテーション
نوشهر	ネヴシェヒル
کسری	赤字
نخ	毛糸
نخ	スレッド
میلیمتر	ミリメートル
شاعری	詩人
شاعری	歌人
سیارات	惑星
روشنفکران	知識人
غلات	シリアル
پاسکال	パスカル
ترغیب	説得
عطر	香水
هجده	十八
هجده	eighteen
عنکبوت	スパイダー
عنکبوت	クモ
قیاس	類推
بازیافت	リサイクル
بازیافت	リサイクル
موس	ムース
مؤسسات	機関
دیگو	ディエゴ
تجربیات	エクスペリエンス
خونین	ブラッディ
کافه	カフェ
کافه	カフェ
لیل	lil
لیل	リル
دستان	両手
فروشی	ショップ
مراسمی	セレモニー
مراسمی	儀式
مراسمی	式典
گشتی	斥候
گشتی	パトロール
مرجان	サンゴ
پلاسما	プラズマ
سقراط	ソクラテス
بوتان	ブータン
باردار	妊娠
مالیاتی	租税
مالیاتی	税金
مالیاتی	税金
آریا	アーリア
آریا	アリア
آریا	アーヤ
افراطی	エクストリーム
آژاکس	アイアース
فرشتگان	エンジェルス
فرشتگان	天使
جیوه	水星
جیوه	マーキュリー
جیوه	水銀
فاضلاب	下水道
فاضلاب	下水
فاضلاب	下水道
لیاقت	メリット
جودی	ジュディ
حفر	ディグ
حفر	掘る
حفر	掘る
شعله	炎上
کوچولو	リトル
کوچولو	小さい
تلفیق	合併
تلفیق	ミキシング
فک	あご
زعفران	サフラン
زعفران	クロッカス
تعاریف	定義
دامن	スカート
دامن	スカート
گیلمور	ギルモア
مفصلی	関節炎
گیتاریست	ギタリスト
گوینده	話者
حرام	禁止
محراب	祭壇
محراب	聖域
اقیانوسی	大洋
گیتی	宇宙
گیتی	cosmos
گیتی	コスモス
رید	リード
عموی	叔父
عموی	伯父
عموی	おじさん
عموی	おじ
عموی	アンクル
جودو	柔道
پژو	プジョー
مسائلی	問題
نوسنگی	新石器時代
کورت	クルト
خطبه	説教
نزاع	申し立て
نزاع	競合
نزاع	紛争
نزاع	対立
نزاع	コンフリクト
نزاع	けんか
داروین	ダーウィン
غواصی	ダイビング
غواصی	潜る
غواصی	ダイビング
بلوط	どんぐり
بلوط	胡桃
بلوط	オーク
دستورات	命令
دستورات	オーダー
دستورات	注文
تقارن	対称
اسراییل	イスラエル
اشباع	飽和
اشباع	彩度
اشباع	飽和
کوئین	クイン
پلاتین	プラチナ
پلاتین	白金
پشتیبان	サポート
پشتیبان	支持
پشتیبان	バックアップ
اسکندریه	アレクサンドリア
مرکوری	水星
مرکوری	マーキュリー
مرکوری	水銀
پخت	調理
پخت	クッキング
پخت	料理
پخت	焼く
موری	マレー
خزانه	国庫
شهروندی	市民
شهروندی	市民
فین	フィン
زانو	ひざ
آرنا	アレーナ
آرنا	アリーナ
فلش	flash
فلش	フラッシュ
ناتمام	未完
ناتمام	未完成
ناتمام	未完成
ورنر	ヴェルナー
تنبیه	処罰
اشتباهات	間違い
ویدئوی	ビデオ
ویدئوی	動画
تقلب	カンニング
تقلب	カンニング
تقلب	浮気
تقلب	詐欺
نشینی	退却
نشینی	撤退
موزامبیک	モザンビーク
حقایق	事実
رواندا	ルワンダ
مونترآل	モントリオール
تامسون	トンプソン
تامسون	トムソン
انتقادات	批判
مانکن	マネキン
پاور	権力
پاور	パワー
جنجال	論争
تبت	チベット
میتسوبیشی	三菱
نورد	ノール
اهلی	国内
خاکستر	ash
میانجی	あっせん
میانجی	調停
میانجی	中間
میانجی	中級
استریت	ストリート
استریت	通り
گوجه	トマト
قندهار	カンダハール
خروس	コック
خروس	雄鶏
کاریکاتور	カリカチュア
توت	tut
اطاعت	従う
آگهی	広告
آگهی	広告
واکسن	ワクチン
واکسن	ワクチン
منفرد	マンフレート
نیجر	ニジェール
تامی	トミー
وارن	ウォーレン
سیلندر	円柱
سیلندر	シリンダー
رستاخیز	ドゥームズデイ
رستاخیز	復活
حشره	昆虫
بیوگرافی	伝記
بیوگرافی	伝記
امانوئل	エマニュエル
امانوئل	エマニュエル
شکوفایی	ブルーム
منطبق	同一
عهدنامه	条約
اقتصاددان	エコノミスト
کنش	アクション
کنش	アクション
پاهای	フィート
پاهای	両足
آرون	アロン
آرون	アーロン
تنظیمات	調整
تنظیمات	補正
تنظیمات	設定
تنظیمات	セッティング
تنظیمات	設定
آمیخته	混合物
آمیخته	混合物
لیسبون	リスボン
دانیال	ダニエル
خوانی	リサイタル
حماس	ハマース
دوز	線量
دوز	一服
فرانکو	フランコ
فمینیسم	フェミニズム
حلب	アレッポ
سکولار	世俗
تأخیر	ディレイ
تأخیر	遅延
تأخیر	延期
آشوب	騒動
آشوب	カオス
آشوب	混沌
پارکر	パーカー
بالقوه	ポテンシャル
سقط	流産
سقط	流産
تاتنهام	トッテナム
دیزل	ディーゼル
محفل	アセンブリ
محفل	集会
محفل	組み立て
ناسیونال	ナシオナル
دوبلین	ダブリン
الکترونی	電子
یاهو	ヤフー
یاهو	yahoo
درآمدی	収入
درآمدی	所得
قطره	ドロップ
قطره	ドロップ
باطل	false
باطل	虚偽
باطل	無効
باطل	ボイド
باطل	うぬぼれ
نیرومند	パワフル
خداحافظی	さようなら
آنالوگ	アナログ
جونگ	ユング
رون	ロン
اصابت	インパクト
اصابت	衝撃
دوندگان	レーサー
دوندگان	ランナー
اسکن	スキャン
مایعات	液体
مایعات	流体
وات	ワット
عدسی	レンズ
الجزیره	アルジェ
کریستیان	クリスチャン
کریستیان	キリスト教
کریستیان	キリスト教徒
مستطیل	四角形
مستطیل	矩形
مستطیل	長方形
پورشه	ポルシェ
سوگند	宣誓
کرنل	コーネル
کاج	マツ
کاج	マツ
کاج	パイン
بایت	バイト
بایت	バイト
باروک	バロック
تبخیر	ロータリー
تبخیر	蒸発
کاتالونیا	カタルーニャ
کاتالونیا	カタロニア
برفی	スノー
برفی	snow
مهربان	親切
