και	そして
άντισον	アディソン
πέρρυ	ペリー
οκτάβια	オクタウィア
οκτάβια	オクタヴィア
ματζούρο	マジュロ
καπελμάιστερ	楽長
προωθητήρες	スラスター
αντίκα	アンティーク
κουταλάκι	小さじ
ανυπόφορη	耐え難い
ντροπιασμένος	恥ずかしい
ντροπιασμένος	恥ずかしい
βάσανο	苦しみ
βάσανο	苦悩
γερμανια	ドイツ
θερμοστάτη	サーモスタット
αναπτήρα	ライター
ντεβ	dev
μάτσο	マッチョ
τέντυ	テディ
ντίλερ	ディーラー
σπιτικά	手作り
σπιτικά	自家製
αμήχανη	気まずい
δυσπεψία	消化不良
έλντριτζ	エルドリッジ
ισόρροπη	バランス
ουμάμι	うま味
ροντόλφο	ロドルフォ
μούζιλ	ムージル
τσετ	チェット
γκνου	ヌー
μσαφ	nsaid
μσαφ	nsaids
σύντροφε	同志
σύντροφε	仲間
ψίχουλα	パン粉
φάλκο	ファルコ
αναληθές	不実
πρωτακτίνιο	プロトアクチニウム
τουρμπίνα	タービン
λήθαργος	無気力
βαρίδι	シンカー
διαζύγια	離婚
δυστυχής	不幸
επινάλ	エピナル
νόντα	野田
λούση	ルーシー
γκράντι	グランディ
πίτι	ピーティー
κηθ	キース
νόμι	能見
φιστίκι	ピーナッツ
φιστίκι	ピスタチオ
γελώντας	笑い
γελώντας	笑う
ευλογημένο	祝福
τρομαγμένος	怖がる
τρομαγμένος	怖い
φορτωτή	ローダ
φορτωτή	ローダー
πίτσες	ピザ
διαβιβάζει	転送
κασάι	カサイ
κασάι	葛西
κότσια	ガッツ
κότσια	内臓
φρύδι	眉毛
φρύδι	まゆ
τάλις	タリス
φαντασίωση	ファンタジー
σορέντο	ソレント
χρηματοκιβώτιο	セーフ
χρηματοκιβώτιο	金庫
χρηματοκιβώτιο	安全
γκρέιπφρουτ	グレープフルーツ
ασύγχρονη	非同期
χέιγκ	ヘイグ
γή	地球
γή	アース
οφθαλμαπάτη	幻想
οφθαλμαπάτη	イリュージョン
οφθαλμαπάτη	錯覚
οφθαλμαπάτη	蜃気楼
τρώω	食べる
πράιορ	プライヤー
προβληματα	問題
μαζεράτι	マセラティ
κεράσι	サクランボ
κεράσι	チェリー
τζάιλς	ジャイルズ
κουρέλι	ラグ
συνέταιροι	パートナー
αλόνζο	アロンゾ
ανόητοι	愚か者
μετακινήστε	ムーブ
μετακινήστε	移動
λιρόι	リロイ
έμετ	エメット
έμετ	エメット
βαλίτσες	荷物
βαλίτσες	スーツケース
αποστειρωμένο	無菌
ιεροδιδασκαλείο	神学校
κεμπ	ケンプ
κελ	ケル
σεβάλ	cheval
μελαμίνης	メラミン
τσιγκούνης	けち
πεισματάρης	頑固
αλφ	alf
χιουν	ヒョン
σομπρέρο	ソンブレロ
νελ	ネル
κέτσαπ	ケチャップ
ταφτ	タフト
ξυπόλητη	裸足
στοργική	愛着
ελευθέρωση	釈放
ελευθέρωση	リリース
ακτινίδιο	キウイ
σαντάκο	貞子
χότζες	ホッジス
λενιάνο	レニャーノ
έιμπελ	アーベル
έιμπελ	アベル
ορτίζ	オルティス
μπουλντόζα	ブルドーザー
σκαλωσιά	足場
πολέμαρχοι	武将
κουβάρι	タングル
ταφόπλακα	墓石
ταφόπλακα	墓石
πλαντέν	プランタン
τομέι	東名
άμβλωση	流産
κρεσέντο	クレッシェンド
κτηνίατρος	獣医
κτηνίατρος	獣医
συχνα	頻繁
συχνα	しばしば
πηκτίνη	ペクチン
ταυρομάχος	マタドール
πλακέ	合板
ουγγιά	オンス
τομάτες	トマト
υγρότοπος	湿地
έμπειρη	経験
υπερυπολογιστή	スーパーコンピュータ
γουώρεν	ウォーレン
αμαξάκι	バギー
αεε	gni
αεε	sne
κωδεΐνη	コデイン
ξανανοίξει	再開
ρελέ	リレー
ρελέ	リレー
κυνηγόσκυλα	猟犬
υπεροξειδάση	ペルオキシダーゼ
εφημεριδα	新聞紙
εφημεριδα	新聞
σημειωματάρια	ノート
βιολέτες	スミレ
μπάρνι	バーニー
ψύλλους	ノミ
ακριβός	高い
ακριβός	高額
ανακλαστήρα	リフレクター
δυναμη	体力
δυναμη	強度
μάπετ	マペット
μάπετ	マペット
κάλιμπαν	キャリバン
τζιτζίκια	セミ
ελπιδα	ホープ
ελπιδα	希望
γελάς	笑い
γελάς	笑う
ελέγχθηκε	監査
γκαζόν	芝生
θεματα	テーマ
θεματα	トピック
θεματα	科目
θεματα	問題
μούσι	ひげ
μπιτλίς	ビトリス
φελλό	コルク
φελλό	コーク
φράχτης	フェンス
παναγια	マドンナ
ηλεκτρομαγνήτη	電磁石
μονόλιθο	monolith
γκίλις	ギリス
τζοσάια	ジョサイア
μπόσγουελ	ボズウェル
τσάλεντζερ	チャレンジャー
εισητήριο	切符
εισητήριο	チケット
αναζητήστε	検索
αναζητήστε	シーク
στράτους	ストラタス
συνεργοί	共犯
κούλεϊ	クーリー
μάντλιν	マデリーン
ουρανίσκο	口蓋
νόστιμη	おいしい
τρομαγμένη	怖がる
τρομαγμένη	怖い
αποστάγματα	スピリッツ
ράπα	ラパ
μεθυλαμίνη	メチルアミン
λένοξ	レノックス
υπαγόρευση	口述
συνολο	合計
νευραλγία	神経痛
καθαριστής	クリーナー
σκότ	スコット
γόβες	かかと
λάιλ	ライル
μερλ	マール
ράψιμο	裁縫
ράψιμο	縫製
κοκκύτη	百日咳
ρεσεψιονίστ	受付
μπαστόν	バストーニュ
αριστερα	左側
γεώτρηση	掘削
μάντελιν	マデリーン
κεφαλίδες	ヘッダ
κεφαλίδες	ヘッダー
αδελφέ	bro
αδελφέ	兄弟
αδελφέ	ブラザー
ρέγγα	ニシン
ντέμιαν	ダミアン
ντέμιαν	ダミアン
απλοειδή	減数
μπούγκι	ブギ
μπάβα	bava
αγιούμι	あゆみ
νόξβιλ	ノックスビル
κλωστοϋφαντουργικά	テキスタイル
κλωστοϋφαντουργικά	織物
γόνδολα	ゴンドラ
μάρκελλε	マルケッルス
αλαζονικό	傲慢
ψευδορκία	偽証
γκατ	ガート
σέπερντ	シェパード
σαμπουάν	シャンプー
προαίσθημα	予知
σφράγιση	刻印
καινοζωική	新生代
εκσπερμάτωση	射精
χαρτοπολτού	パルプ
κάστορες	ビーバー
κάστορες	ビーバー
ρέτζι	レジー
ζύμες	酵母
τετάρτες	水曜
πεινασμένοι	空腹
νίτα	仁田
νίτα	ニタ
αντικατασκοπεία	防諜
οανλ	uanl
μπέλβιου	bellevue
χωκ	ホーク
χωκ	タカ
χωκ	ホーク
ελευθερια	freedom
ελευθερια	自由
ντουλάπι	ロッカー
ντουλάπι	内閣
ντουλάπι	キャビネット
προσρόφησης	吸着
φερστάπεν	フェルスタッペン
βάφτιση	洗礼
αμάτα	アマタ
χετζάζ	ヒジャーズ
πρωϊνό	朝食
κόλιερ	コリアー
τοχόκου	東北
ζονγκουλντάκ	ゾングルダク
ζάζου	座主
κύφωση	猫背
αντιπερισπασμός	流用
αντιπερισπασμός	迂回
αντιπερισπασμός	転用
αντιπερισπασμός	気晴らし
κάντγουελ	キャントウェル
ορθο	オルト
ιππόκαμπο	海馬
δακτυλογράφος	タイピスト
μπουρτζ	ブルジュ
αμάνικο	ノースリーブ
τίλντα	ティルダ
σαρίτα	サリタ
αλτ	停止
σκιερό	いかがわしい
έζο	蝦夷
φύτευσης	播種
συμπόνοια	思いやり
συμπόνοια	同情
συμπόνοια	同情
ελέγχθηκαν	監査
σκορτσέζε	スコセッシ
χάντσβιλ	ハンツビル
προσαύξηση	増分
προσαύξηση	インクリメント
αρμανιάκ	アルマニャック
κίμπερλι	キンバリー
τεχνούργημα	遺物
πέδηση	ブレーキ
πέδηση	制動
πολυφυλετική	混血
παλαμάκια	拍手
σταθεροποιητή	スタビライザー
αζούσα	あずさ
ωαρίων	ova
βερμούτ	ベルモット
ορβιέτο	オルヴィエート
έκζεμα	湿疹
όπα	おっ
πένυ	ペニー
περιγραφείς	ディスクリプタ
κινόα	キヌア
δραση	アクション
επικηρυγμένων	バウンティ
νέσμπιτ	ネズビット
απόφ	dec
αδιαφάνεια	不透明
σανδάλι	サンダル
χάμπουργκερ	バーガー
χάμπουργκερ	ハンバーガー
χάμπουργκερ	ハンバーガー
χάμπουργκερ	ハンバーガー
χάμπουργκερ	ハンバーガー
ακροβάτης	acrobat
χερέρα	エレーラ
αγροτεμαχίων	小包
αρένες	アレナス
χαρτόνια	段ボール
χαρτόνια	ダンボール
φτυάρια	スペード
φουρνιέ	フルニエ
αισθητικός	美容師
τάρανδος	トナカイ
μοντελο	モデル
λογια	言葉
λογια	単語
ντιβάλ	デュバル
πίνκερτον	ピンカートン
ανεξάντλητη	無尽蔵
χαρουνόμπου	晴信
οδόφραγμα	バリケード
λέου	レウ
ανιδιοτελής	無私
κοινοποιήθηκε	共有
κάμεν	仮面
μπουφέ	ビュッフェ
λιανικό	小売
μονισμός	一元論
ζαπ	ザップ
βεβέ	ヴヴェイ
νέιτ	ネイト
αγενές	無礼
γκίλιαμ	ギリアム
σκίουρους	リス
υποκριτής	偽善
τζέφρυ	ジェフリー
στρέιζαντ	ストライサンド
σημα	シグナル
σημα	信号
αρμαγεδδών	アルマゲドン
ήθαν	イーサン
μπόσκο	ボスコ
κρας	クラッシュ
κρας	クラッシュ
χάλερ	ハラー
χαριτωμένο	キュート
χαριτωμένο	かわいい
χαριτωμένο	可愛い
κούριερ	courier
αδερφέ	bro
αδερφέ	兄弟
αδερφέ	ブラザー
μανάβης	八百屋
πέμπτες	木曜日
πουλάκι	バーディー
οιστραδιόλη	エストラジオール
εξκάλιμπερ	エクスカリバー
σανά	サナ
ιδομενέας	イドメネオ
θαλασσα	sea
κονσέρβες	缶詰
μάγκνουσεν	マグヌッセン
ντροπαλή	人見知り
ντροπαλή	シャイ
τυρ	tyr
βαρκάρης	船頭
κόρμπιν	コービン
ιντζάγκι	インザーギ
μπαρακούντα	バラクーダ
μπαρακούντα	カマス
καμεχαμέχα	カメハメハ
βρεγματικό	頭頂
σόνυ	ソニー
ντότζερ	ペテン師
φωσφατάσης	ホスファターゼ
ασεξουαλική	無性生殖
σορτσάκια	ショーツ
άτγουντ	アトウッド
χειρούργος	外科医
παλιοσίδερα	スクラップ
ντόουν	明け方
ντόουν	夜明け
ντόουν	ドーン
φόρντ	フォード
γανδάρα	ガンダーラ
τσεκ	チェック
ρόκγουελ	ロックウェル
απορρυπαντικό	洗剤
οντέτ	オデット
τραγουδι	歌曲
τραγουδι	ソング
αρχη	原理
αρχη	権威
αρχη	権限
αρχη	職権
δισκίο	タブレット
γκου	グー
μπουλντόγκ	ブルドッグ
μπουλντόγκ	ブルドッグ
μυρμηγκοφάγος	アリクイ
ωφελιμισμός	功利主義
τιλ	コガモ
απολύσεων	冗長
οδγ	frg
συνεπεξεργαστή	コプロセッサ
παγκάκι	ベンチ
κέλσι	ケルシー
μπεβ	ビバリー
τέντωμα	ストレッチ
τέντωμα	ストレッチ
τούλιο	トゥーリオ
μπλουζάκι	シャツ
κοιλιακούς	腹筋
κοιλιακούς	abs
καραγκάντα	カラガンダ
παβλοντάρ	パヴロダル
τζουλιέτα	ジュリエッタ
μοάι	モアイ
άστεγο	ホームレス
κεκτημένα	後天性
ανάντη	上流
τόγια	洞爺
αλλεργιογόνο	アレルゲン
βιγιόν	ヴィヨン
κέλλερ	ケラー
ραμαζάνι	ラマダーン
αρνταμπίλ	アルダビール
εξουσιοδοτημένος	認可
έξαψη	興奮
ελκυστήρων	トラクター
ντουν	デューン
ντουν	砂丘
αργοτερα	後で
κουτσομπολιό	ゴシップ
βιβλια	書物
βιβλια	帳簿
βιβλια	書籍
προσομοιωτή	シミュレータ
προσομοιωτή	シミュレーター
πανθεϊσμός	汎神論
πυροτέχνημα	花火
πυροτέχνημα	爆竹
μενουέτο	メヌエット
ψεύτρα	ライアー
σαρκασμό	皮肉
γουίλφριντ	ウィルフリッド
συνομωσία	陰謀
αγγλικα	イングリッシュ
αγγλικα	英語
σάλλιβαν	サリバン
σάλλιβαν	サリヴァン
κάντον	広東
κάντον	カントン
μπόρο	ボロ
ουάου	wow
πολεμίστρια	戦士
ρένφρο	レンフロ
ούτου	utu
χωριάτες	百姓
χωριάτες	農民
λάιζα	リザ
συλλογη	コレクション
συναισθηματικός	センチメンタル
μονίκ	モニーク
ελιξίριο	elixir
τσάκα	チョップ
τσάκα	チャカ
αμυλοείδωση	アミロイドーシス
σάμμερ	summer
σάμμερ	サマー
παρμεζάνα	parm
μητρότητας	マタニティ
σάρμα	シャルマ
καλωσόρισες	ようこそ
καλωσόρισες	歓迎
βέλμα	ヴェルマ
ισολευκίνη	イソロイシン
βάντενμπεργκ	ヴァンデンバーグ
φορτουνάτο	フォルトゥナート
μπέιτσον	ベイトソン
μουρακάμι	村上
ταράζ	タラズ
γουέαρ	ウェア
μπάρμπεκιου	バーベキュー
μπάρμπεκιου	焼肉
μπάρμπεκιου	バーベキュー
μπάρμπεκιου	bbq
μπάρμπεκιου	バーベキュー
γραμμα	手紙
γραμμα	letter
γραμμα	レター
καυστήρα	バーナー
άλβαρεζ	アルヴァレス
φουτζιάν	福建省
σεπούκου	切腹
χέντρικς	ヘンドリックス
μπετίνα	ベッティーナ
καρμπάλα	カルバラー
δος	tec
λαβράκι	スクープ
αντίχειρες	親指
απερίσκεπτη	無謀
πλέξιμο	編み物
μώλωπες	紫斑
μώλωπες	挫傷
μφκ	mfk
χοτζ	ホッジ
εξορθολογισμό	合理化
φουσκωτό	ディンギー
φουσκωτό	弾む
τζία	ジア
υακίνθη	ヒヤシンス
συμβιωτική	共生
αιώρα	ハンモック
κυστίτιδα	膀胱炎
δαμάσκηνο	スモモ
δαμάσκηνο	プラム
δαμάσκηνο	プルーン
μπράντυ	ブランデー
ημιδιαφανές	半透明
γεγονοτα	事実
γεγονοτα	イベント
γεγονοτα	行事
άφνιο	ハフニウム
φιλοι	友だち
φιλοι	友達
σκορπιούς	サソリ
σνομπ	スノッブ
γκουϊτζόου	貴州省
εντερπράιζ	エンタープライズ
εντερπράιζ	企業
τακούνια	かかと
ουρακοτάγκος	オランウータン
κουβάδες	バケツ
γκόνζο	ゴンゾ
γκόνζο	ゴンゾー
μαρπλ	マープル
θίμφου	ティンプー
μετανιώνω	後悔
τρως	食べる
σανό	干し草
σινιάλο	シグナル
σινιάλο	信号
λαρ	lar
γαρδένια	クチナシ
απερισκεψία	無鉄砲
αναδιαρθρώσεις	再編
αναποφασιστικότητα	優柔不断
εγκληματολόγος	csi
γκέκο	ヤモリ
πετάλι	ペダル
υπορουτίνες	サブルーチン
παρασκευη	金曜日
παρασκευη	フライデー
άρντεν	アーデン
τασκαλούζα	タスカルーサ
ταγκ	タグ
πγε	pgi
μπαγκ	バグ
μπαγκ	不具合
μπαγκ	bug
μακένα	マッケナ
βος	ヴォス
ποσοτικός	定量
κορέλι	コレッリ
γραμμη	直線
γραμμη	ライン
ροκαμπίλι	ロカビリー
ρέντμοντ	レドモンド
ελενη	エレーヌ
ελενη	エレーヌ
ελενη	ヘレン
τρίποδο	三脚
σπασμένος	壊れた
ακετυλοχολίνη	アセチルコリン
μακάλιστερ	マカリスター
χλωμός	青白い
χλωμός	ペール
βιοφυσική	biophysics
μπομ	ボーム
μπομ	bom
χάνιμπαλ	ハンニバル
ντώσον	ドーソン
βιβλιοπώλη	本屋
κεμπάπ	ケバブ
χάφνερ	ハフナー
μανταρίνι	ミカン
μάνικα	ホース
λοταρία	宝くじ
λοταρία	抽選
νιαμέι	ニアメ
κιμπούτς	キブツ
ενοποιημένες	連結
έμετος	嘔吐
κίνο	キノ
κίνο	キノ
γκόρο	五郎
γυροσκόπιο	ジャイロ
τραγούδα	歌う
τραγούδα	sing
σιμονοσέκι	下関
φοβισμένη	怖がる
φοβισμένη	怖い
εγκεφάλους	脳みそ
πρισίλα	プリシラ
μπλόγκερ	ブロガー
ανδεσίτη	安山岩
κάσιντι	キャシディ
κατασκηνωτές	キャンパー
περιτόναιο	腹膜
γαλακτόζης	ガラクトース
θεϊσμός	有神論
στέιπλετον	ステイプルトン
δεδ	tens
χειρουργεία	手術
πειστικός	説得
άσπεν	アスペン
κόουβ	コーブ
κόουβ	入り江
ρίσκα	リスク
γκλέντεϊλ	グレンデール
απολαυστική	楽しい
μισθωτής	賃借
ψυχοπαθής	サイコ
ψυχοπαθής	サイコパス
σακουρατζίμα	桜島
ανεύθυνη	無責任
ύπουλος	ずるい
ύπουλος	コソコソ
αερα	空気
αερα	航空
αερα	エア
σιγμοειδές	シグモイド
κρο	cro
καθαρόαιμο	purebred
καθαρόαιμο	サラブレッド
βιβλιάριο	冊子
λακόστ	ラコステ
φάτε	食べる
φάτε	eat
μπουνιά	パンチ
επιφοίτηση	epiphany
συντροφικότητα	体感
λεξη	ワード
λεξη	言葉
λεξη	単語
λεξη	word
καλοκαιρι	summer
καλοκαιρι	サマー
αγκινάρα	アーティチョーク
φιλόδοξοι	野心
ατομα	ピープル
στοιβάζονται	積み重ね
εντιμότητα	正直
ασφάλιστρα	景品
τάνγκε	丹下
βορονέζ	ヴォロネジ
μορφη	形式
μορφη	フォーム
μορφη	フォーマット
μορφη	書式
χένινγκ	ヘニング
αποκωδικοποιητή	デコーダ
ξυλουργική	木工
λουις	ルイス
άιρις	アイリス
ψιθυρίζει	囁き
ρέμσαϊντ	レムシャイト
κάλβερτ	カルバート
εσκ	pse
κατεβάστε	ダウンロード
γαλακτώδες	ミルキー
μπρόντυ	ブロディ
μαχαιροπίρουνα	刃物
αγριόχορτα	雑草
βρωμιά	フィルス
βρωμιά	ダート
καυτός	熱い
καυτός	ホット
καυτός	暑い
χάμερσμιθ	ハマースミス
τελικο	最終
τελικο	決勝
τελικο	ファイナル
τελικο	ファイナル
τύφλα	酔っぱらい
ανατριχιαστικό	不気味
ντόν	ドン
γούρνα	トラフ
εμπιστευτικότητας	機密
στείλτε	送信
στείλτε	送る
αρι	アリ
αρι	api
γονόρροια	淋病
σιενφουέγος	シエンフエーゴス
αμέλ	アメル
μανόλια	マグノリア
ψυχοπαθή	サイコ
ψυχοπαθή	サイコパス
ρόντο	ロンド
τρύπησε	ピアス
χαστούκι	平手打ち
τζιτζίκι	セミ
καλιμαντάν	カリマンタン
καραόκε	カラオケ
γκρέιντι	グレイディ
μίασμα	毒気
γαστρίτιδα	胃炎
πλουραλιστική	多元的
δυάρι	両面
κοντέσα	伯爵夫人
αλαμούτ	アラムート
θάβει	埋葬
καπούρ	カプール
επιτρεπόμενες	認可
εκπ	eic
εκπ	ssp
φονιάδες	キラーズ
φράνκελ	フランケル
κυριως	主に
έντυ	エディー
έντυ	エディ
γκρίνσπαν	グリーンスパン
σάρι	シャリ
πατέ	パテ
μιμόζα	ミモザ
επαναπατρισμού	送還
αγιοποιηθεί	列聖
νυχτα	ナイト
απουλήιος	アプレイウス
εξελιξη	進化
εξελιξη	evolution
καρδια	心臓
καρδια	ハート
πεπ	wfp
πεπ	pep
ινώδες	フィブリン
τάπερ	タッパー
νέι	ナーイ
στριπτιζέζ	ストリッパー
στριπτιζέζ	ストリッパー
ζάμα	ザマ
λαρυγγικό	喉頭
πορεια	コース
αβοριγίνες	アボリジニ
πεφωτισμένοι	イルミナティ
μαρβ	マーヴ
πρόποση	トースト
τροχόσπιτο	トレーラー
τροχόσπιτο	予告編
μπάρτλετ	バートレット
μπάρτλετ	bartlet
μπρένερ	ブレナー
σφυρηλάτηση	鍛造
διαρκεια	期間
πάτναμ	パットナム
κάπνιζε	燻製
σημαντικο	重要
φαρμακοποιία	薬局方
πετσέτες	ナプキン
πετσέτες	タオル
εθισμένη	中毒
χιτώνιο	ライナー
ροβανιέμι	ロヴァニエミ
αδαής	無知
ενριέτα	アンリエッタ
μίντι	ミンディ
ψυχο	サイコ
αναμεταδότη	トランスポンダ
ικίκε	イキケ
μαραθώνιους	マラソン
καμφορά	樟脳
σφίξε	スクイーズ
πάκερ	パッカー
μόντυ	モンティ
ντατς	ダッチ
λάμψει	磨き
πώλα	ポーラ
άστα	asta
μαγείρισσα	コック
μαγείρισσα	クック
εκρίζωση	撲滅
σαρδέλα	イワシ
τίμι	ティミー
μπογκς	ボッグス
χίνκλεϊ	ヒンクリー
σιούελ	シーウェル
ονειρο	ドリーム
ονειρο	dream
ζηλεύω	嫉妬
ζηλεύω	羨望
τάρας	タラス
νομπλ	尊い
γουόλκερ	ウォーカー
κερμάν	ケルマーン
γιούκα	ゆか
πατεράδες	父親
αφυδρογονάση	デヒドロゲナーゼ
μπούργκος	ブルゴス
πανούργος	ずるい
πανούργος	カンニング
χαρταετό	カイト
σόμπα	コンロ
σόμπα	ストーブ
βαλντέζ	バルデス
ντομίνικα	ドミニカ
χακόνε	箱根
απαντηση	回答
απαντηση	答え
απαντηση	答弁
απαντηση	返信
χούμους	フムス
πυροσβέστη	消防隊員
κακοτυχία	不運
κέιντ	ケード
ίγκι	イギー
επιτήδευση	洗練
χαιρετίσματα	あいさつ
χαιρετίσματα	挨拶
βασιλισσα	女王
βασιλισσα	クイーン
ντέβιν	デヴィン
άκατος	シャトル
κλητήρα	廷吏
αποχρωματισμός	変色
ζαχαρωτά	マシュマロ
προξενήτρα	仲人
μπιγκς	ビッグス
πετούνια	ペチュニア
χλωρίνη	塩素
χλωρίνη	ブリーチ
ηλικια	age
ηλικια	年齢
ντόγκο	土豪
ντόγκο	道後
αναπήδηση	バウンス
κρεμαστεί	絞首刑
συνενοχή	共犯
λούγκερ	ルガー
κόλμπι	コルビー
κέικο	ケイコ
κέικο	恵子
κέικο	けいこ
πρωτοετής	一年生
πρωτοετής	新入生
τακαμόρι	隆盛
τακαμόρι	高森
αλεχάντρα	アレハンドラ
αισχρό	わいせつ
αζουρίτη	azurite
προσάρτημα	付録
ανδρείκελο	ダミー
κορσέ	コルセット
ντουραλουμίνιο	ジュラルミン
ανώφελο	役立たず
πιπ	pip
προεπεξεργαστή	プリプロセッサ
τάπιρος	バク
σωφέρ	運転手
μπισκότο	ビスケット
μπισκότο	cookie
μπισκότο	クッキー
γευστικό	美味しい
παράτυπο	不定期
παράτυπο	不規則
μπομπίνες	リール
πονοκέφαλοι	頭痛
μπάρνεϊ	バーニー
λομπρόζο	lombroso
λακρός	ラクロス
καθαριστές	クリーナー
αλμπίνο	アルビノ
γνωστοποιήσεις	通知
γνωστοποιήσεις	お知らせ
πόντιακ	ポンティアック
μακκόι	マッコイ
φιλοφρόνηση	賛辞
κεράκια	ろうそく
κεράκια	キャンドル
κεράκια	蝋燭
μελος	メンバ
μελος	会員
μελος	メンバー
αρακά	エンドウ
ιρλανδια	アイルランド
τζαμαϊκανή	ジャマイカ
συμπυκνωτή	コンデンサー
πατέλ	パテル
μπρόκολο	ブロッコリー
πόσουμ	ポッサム
καψαϊκίνη	カプサイシン
γοφούς	股関節
ουρλιαχτά	叫び
ουρλιαχτά	叫び声
μασόνος	フリーメーソン
τάλκης	滑石
συμπεριφορα	行動
συμπεριφορα	挙動
τεκίλα	テキーラ
κλόντια	クラウディア
ταμπεραμέντο	気質
αμαρτωλούς	罪人
τζόγος	賭け事
τζόγος	ギャンブル
τζόγος	賭博
τζόγος	ギャンブル
σάπιενς	サピエンス
τζελ	ジェル
τζελ	ゲル
ντοντς	ドッズ
ριγκς	リグス
παξ	pax
αποτελεσμα	結果
σημαδεμένος	スカーフェイス
ηλίθια	バカ
μουσελίνα	モスリン
ουστ	諸王
κιμούρα	木村
οφειλή	債務
ματσουμότο	松本
αρνηθώ	拒否
αρνηθώ	否定
αρν	arn
αντάμα	アダマ
γουίνκλερ	ウィンクラー
κσε	dpe
νιάου	ニャー
νιάου	ニャン
έις	エース
ταπετσαρία	壁紙
ασφάλιστρο	プレミアム
κατασταση	近況
κατασταση	ステータス
κατασταση	状況
κατασταση	シチュエーション
μίξερ	ミキサー
ίζι	イジー
μπόρντεν	ボーデン
σπάιντερ	スパイダー
σπάιντερ	クモ
σίντ	シド
ανεμοστρόβιλοι	竜巻
ίντρις	イドリース
αλταμίρα	アルタミラ
μίχο	美穂
μίχο	美保
καμίνο	カミノ
μελαχρινή	ブルネット
μπίλιες	ビー玉
ψώρα	疥癬
χούλα	フラ
μπρα	ブラジャー
μπρα	ブラ
εζίλ	エジル
πλεκτά	ニット
πλεκτά	編み物
λέτι	レティ
κόνακρι	コナクリ
άβολο	不便
άβολο	不快
άβολο	気まずい
μπάρντο	中陰
ακάσι	明石
τουρίστα	ツーリスト
τουρίστα	観光
εύγλωττη	雄弁
εγγυημένα	保証
εξέλιπαν	emba
αμάξια	カーズ
ανώριμος	未熟
μαριέτα	マリエッタ
μπριγκς	ブリッグス
εναγόμενος	被告人
εναγόμενος	被告
ουφ	ふう
παντζάρια	ビーツ
ένστικτό	本能
γκούντα	ゴーダ
αντισυλληπτικό	避妊
κόπων	大業
ωτοστόπ	ヒッチハイク
φερομόνη	フェロモン
λορέιν	ロレーヌ
φιαλίδια	小瓶
σιμπούγια	渋谷
ροντέο	ロデオ
καστανιέτες	カスタネット
μαργαρίνη	マーガリン
μετασεισμοί	余震
έμερικ	エメリッヒ
μανδραγόρα	mandrake
χόνγκ	ホン
πεινασμένος	空腹
κεμέροβο	ケメロヴォ
σεγκόβια	セゴビア
τζαμού	ジャンムー
μαζορέτες	チアリーダー
μαζορέτες	チアリーダー
συρτάρια	引き出し
παλαιοζωική	古生代
κλειδαριά	ロック
κλειδαριά	錠前
κινάσης	キナーゼ
τζέιντ	ヒスイ
μιράζ	蜃気楼
ζαμ	zam
μάουντεν	マウンテン
γουαϊόμινγκ	ワイオミング
πέρσινγκ	パーシング
γατάκι	キティ
γατάκι	子猫
τάμι	タミ
τάμι	タミー
μπαλοτέλι	バロテッリ
μεροσ	パート
μεροσ	部分
βίντα	ヴェーダ
επιβεβαιώνω	確認
φάουλερ	ファウラー
σλικ	スリック
σκουμπρί	サバ
ναγκπούρ	ナーグプル
ντιμπουά	デュボア
μπουγάδα	洗濯
μπουγάδα	ランドリー
αβλαβής	無害
άλφι	アルフィー
μένγκερ	メンガー
αδέσποτο	迷子
ανθοδέσμη	ブーケ
χρειαζεται	ニーズ
κέλυ	ケリー
ανανάδες	パイナップル
σταμπς	スタッブス
πολλοι	多数
πέπλα	ベール
νάφθας	ナフサ
προπέλα	プロペラ
ανηφόρα	上り坂
τονωθεί	刺激
καλυτερα	ベター
ροβίγκο	ロヴィーゴ
χερνάντεζ	ヘルナンデス
σάλβο	斉射
τίο	ティオ
καλσόν	ストッキング
καλσόν	タイツ
ζίγκεν	ジーゲン
σεπτιμανία	セプティマニア
σόμερς	サマーズ
σόμερς	ソマーズ
τέλερ	テラー
ραντού	ラドゥ
ηλιοβασιλέματα	夕暮れ
τάνο	田野
νταμιάνο	ダミアーノ
υπέρηχο	超音波
αφύλακτο	無人
σουίνι	スウィーニー
ρόμπα	ガウン
ρόμπα	ローブ
ρόμπα	バスローブ
μακμπράιντ	マクブライド
συρτή	トローリング
γλυκόριζα	リコリス
ντόρτσεστερ	ドーチェスター
βύνης	麦芽
τότζο	東条
λούλου	ルル
σχολειο	学校
σχολειο	スクール
κόρνις	コーニッシュ
ανακόντα	アナコンダ
γκλοκ	グロック
μοράν	モラン
μπλόφα	ブラフ
ντάριν	ダリン
γόμα	イレイザー
γόμα	消しゴム
χαριτωμένος	キュート
χαριτωμένος	かわいい
χαριτωμένος	可愛い
πασιέντζα	ソリティア
ζωάκι	pet
ζωάκι	ペット
μαντζουράνα	マジョラム
μανάτος	マナティー
συγκυριαρχία	コンドミニアム
συγκυριαρχία	マンション
σμόκι	スモーキー
κάρβερ	カーヴァー
επιπεφυκότα	結膜
επιστήσω	引き分け
επιστήσω	ドロー
κηροπήγιο	ろうそく
κηροπήγιο	燭台
κωστάντζα	コンスタンツァ
λουσίντα	ルシンダ
ταμπόν	タンポン
