και	وال
μπουένος	بوينس
πρόληψη	المنع
πρόληψη	الوقاية
άνταμ	ادم
άνταμ	ادام
νεκρό	ميتة
νεκρό	ميتا
νεκρό	ميت
πρέβεζα	بروزة
αναθεώρηση	المراجعة
αναθεώρηση	استعراض
αναθεώρηση	الاستعراض
αναθεώρηση	مراجعة
αναθεώρηση	المراجعة
αναθεώρηση	تنقيح
αναθεώρηση	التنقيح
αναθεώρηση	مراجعة
επίτιμος	فخري
προεδρικό	رئاسية
προεδρικό	رئاسي
καταλόγου	دليل
καταλόγου	الدليل
σκιά	الظل
σκιά	ظل
σκιά	الظل
εξαγωγή	التصدير
εξαγωγή	صدر
εξαγωγή	تصدير
εξαγωγή	الصادرات
εξαγωγή	التصدير
εξαγωγή	تصدير
συνομοσπονδία	الاتحاد
αποκάλυψε	تكشف
αποκάλυψε	كشفت
διαφωνίες	منازعات
διαφωνίες	النزاعات
διαφωνίες	المنازعات
διαφωνίες	نزاعات
διαφωνίες	الخلافات
διαφωνίες	خلافات
επιβατών	المسافرون
επιβατών	مسافرين
επιβατών	المسافرين
επιβατών	الركاب
επιβατών	ركاب
επιβατών	المسافر
επιβατών	الراكب
επιβατών	راكب
επιβατών	مسافر
αγροτικές	ريفية
αγροτικές	الريف
αγροτικές	ريفي
συλλογική	جماعية
συλλογική	جماعي
προστάτης	حامي
προστάτης	الحامية
προστάτης	حامية
προστάτης	البروستاتا
κατάστημα	محل
κατάστημα	تسوق
κατάστημα	متجر
κατάστημα	محلا
κατάστημα	شوب
κατάστημα	مخزن
κατάστημα	المخزن
κατάστημα	المتجر
κατάστημα	متجر
κατάστημα	تخزين
συντονισμού	تنسيقية
συντονισμού	تنسيق
συντονισμού	التنسيق
λιβύης	الليبية
λιβύης	الليبي
λιβύης	ليبيا
νότιος	جنوبي
νότιος	جنوبية
νότιος	جنوب
ξένοι	الغرباء
ξένοι	غرباء
ξένοι	اجانب
ξένοι	الاجانب
ξεκάθαρα	بوضوح
παραγγελία	امر
παραγγελία	طلب
παραγγελία	ترتيب
παραγγελία	الطلب
παραγγελία	النظام
αγαθά	البضاعة
αγαθά	سلع
αγαθά	البضائع
αγαθά	السلع
αγαθά	بضائع
απειλές	التهديدات
απειλές	تهديدات
εχθρό	العدو
εχθρό	عدو
περίοδοι	فترات
περίοδοι	الفترات
σκληρά	بجد
σκληρά	صعب
σκληρά	صعبة
φιλοξένησε	استضاف
φιλοξένησε	استضافة
φιλοξένησε	استضافت
πόρτες	ابواب
πόρτες	الابواب
τζέιν	جاين
τζέιν	جين
κατατάχθηκε	جند
ούρα	البول
πυρηνική	نووية
πυρηνική	نووي
πυρηνική	النووية
ανάμνηση	الذاكرة
ανάμνηση	الذكرى
ανάμνηση	ذاكرة
ανάμνηση	ذكرى
υπολογιστής	حاسبة
υπολογιστής	كمبيوتر
υπολογιστής	الحاسوب
υπολογιστής	حاسب
υπολογιστής	حاسوب
υπολογιστής	الكمبيوتر
δαβίδ	ديفيد
δαβίδ	داود
δαβίδ	ديفد
δαβίδ	دايفيد
δαβίδ	دافيد
εγγραφή	تسجيل
εγγραφή	التسجيل
εγγραφή	يسجل
εγγραφή	تسجيل
εγγραφή	التسجيل
σιμόν	سايمون
σιμόν	سيمون
ολυμπία	اوليمبيا
εξωτερικός	الخارجية
εξωτερικός	خارجي
εξωτερικός	خارجية
άξονας	المحور
άξονας	محور
προφήτης	النبي
προφήτης	نبي
φαινόταν	بدت
φαινόταν	بدى
συμεών	سيميون
ανώνυμος	مجهول
αντιπρόσωπος	تمثيلية
αντιπρόσωπος	الممثل
αντιπρόσωπος	ممثل
αντιπρόσωπος	مندوب
αντιπρόσωπος	مندوبة
αντιπρόσωπος	المندوب
πεν	قلم
πεν	القلم
ζωντανό	حيا
ζωντανό	احياء
ζωντανό	حية
ζωντανό	حي
αναγνωρίσει	التعرف
αναγνωρίσει	التعرف
εισαγωγής	الواردات
εισαγωγής	استيراد
εισαγωγής	الاستيراد
νιγηρία	نيجيريا
σταθερές	ثوابت
ντουέτο	الثنائي
βακτήρια	بكتيريا
βακτήρια	البكتيريا
επιτροπές	اللجان
επιτροπές	لجان
επιτροπές	اللجان
επιτροπές	لجان
διαβάζει	يقرا
πλοκή	مؤامرة
πλοκή	المؤامرة
καρκίνος	السرطان
καρκίνος	سرطان
μπανγκλαντές	بنغلاديش
ονοματολογία	التسميات
πρόσφερε	عرضت
πιλότος	الطيار
πιλότος	طيار
πιλότος	التجريبية
σόφια	صوفيا
αμβούργο	هامبورج
αμβούργο	هامبورغ
αυτοκρατορικό	الامبراطورية
στόχοι	اهداف
στόχοι	الاهداف
στόχοι	اهداف
στόχοι	الاهداف
στόχοι	الغايات
στόχοι	اهداف
στόχοι	الاهداف
στόχοι	الغايات
ψηλότερο	اطول
εκτελεστική	التنفيذي
εκτελεστική	تنفيذي
εκτελεστική	تنفيذية
κάθριν	كاثرين
απαιτούσε	طالبت
ισχύς	قوة
ισχύς	القوة
ισχύς	صلاحية
ισχύς	صحة
ισχύς	الصلاحية
ισχύς	قوة
ισχύς	طاقة
ισχύς	الطاقة
ισχύς	القوة
ισχύς	السلطة
συμφωνεί	يتفق
συμφωνεί	توافق
συμφωνεί	يوافق
νομοθετικό	تشريعي
νομοθετικό	تشريعية
υπεύθυνο	مسؤول
υπεύθυνο	المسؤول
χωρίζει	يفصل
οροπέδιο	هضبة
εκδίκηση	الاسترداد
εκδίκηση	انتقام
εκδίκηση	الانتقام
στρατηγοί	الجنرالات
οδύσσεια	odyssey
αποθήκευσης	مخزن
αποθήκευσης	المخزن
αποθήκευσης	التخزين
αποθήκευσης	تخزين
ταξιδεύει	يسافر
ταξιδεύει	سفر
ταξιδεύει	مسافر
ταξιδεύει	السفر
άντριου	اندرو
πράγα	براغ
μάθημα	الدرس
μάθημα	درس
μάθημα	الطبقة
μάθημα	الفصل
μάθημα	صف
μάθημα	الصف
μάθημα	الفئة
χιούστον	هيوستن
χιούστον	هوستون
χιούστον	هيوستون
ερασιτεχνικό	هاو
ερασιτεχνικό	هاوية
ερασιτεχνικό	الهواة
παράθυρο	نافذة
παράθυρο	النافذة
προτεραιότητα	اولويات
προτεραιότητα	الاولوية
μαδαγασκάρη	مدغشقر
εισάγει	يدرج
γλύπτες	النحاتين
γυμνό	عاري
γυμνό	عارية
γυμνό	عاريا
γυμνό	عراة
γυμνό	عري
γυμνό	عارية
ουράνια	سماوي
ουράνια	سماوي
ουράνια	السماوي
δέκατο	عاشرا
δέκατο	العاشر
δέκατο	العاشرة
αποκαλύφθηκε	كشفت
δημιουργού	الخالق
δημιουργού	المنشئ
δημιουργού	خالق
δημιουργού	منشئ
μετα	بعدما
μετα	بعد
ορίζοντα	الافق
ινδική	هندية
ινδική	هندي
ινδική	الهندية
ινδική	الهندي
κινηματογράφος	سينما
κινηματογράφος	السينما
αδελφές	الاخوات
αδελφές	اخوات
απλός	بسيطه
απλός	بسيط
απλός	البسيط
απλός	بسيطة
πουλί	القضيب
πουλί	قضيب
πουλί	الطائر
πουλί	الطير
πουλί	طائر
πουλί	طير
πουλί	بيرد
πουλί	عصفور
επανειλημμένα	مرارا
πάγκο	العداد
πάγκο	مضاد
πάγκο	مقعد
πάγκο	المقعد
αγαπημένη	مفضلة
αγαπημένη	مفضل
αγαπημένη	المفضلة
αγαπημένη	المفضل
αγαπημένη	الحبيب
αγαπημένη	المحبوب
γιανγκ	يانغ
γιανγκ	يانج
μορίων	جزيئات
δωμάτια	الغرف
δωμάτια	غرف
πύργους	الابراج
πύργους	ابراج
προστάτη	حامي
προστάτη	الحامية
προστάτη	حامية
προστάτη	البروستاتا
ζήτηση	مطلب
ζήτηση	الطلب
ζήτηση	المطلب
λείπουν	مفقودين
λείπουν	المفقودين
λείπουν	مفقودة
λείπουν	مفقود
προτεινόμενη	مقترحة
προτεινόμενη	رحت
προτεινόμενη	مقترح
προτεινόμενη	مقترحة
προτεινόμενη	مقترح
προτεινόμενη	المقترح
φιλοτέχνησε	المرصعة
κυριαρχεί	المهيمن
δοκίμιο	مقال
δοκίμιο	مقالة
τοίχους	اسوار
τοίχους	الحوائط
τοίχους	الحيطان
τοίχους	جدران
τοίχους	الجدران
οδηγοί	سائقين
οδηγοί	السائقين
μισή	نصف
μισή	النصف
πάρκα	حدائق
πάρκα	الحدائق
σταθερότητα	استقرار
σταθερότητα	الاستقرار
μίνι	mini
μίνι	مصغرة
μίνι	ميني
μίνι	مصغر
μίνι	ميني
άρχοντα	ربي
άρχοντα	رب
άρχοντα	لورد
αυτοκτονία	انتحر
αυτοκτονία	الانتحار
αυτοκτονία	انتحار
ευαγγέλιο	انجيل
ευαγγέλιο	الانجيل
νεότερο	الاحدث
νεότερο	احدث
νεότερο	الاحدث
νεότερο	احدث
διορίζεται	المعين
διορίζεται	عينت
γύρους	لفات
φραντσέσκο	فرانشيسكو
αιχμαλωσία	اسر
αιχμαλωσία	القبض
αιχμαλωσία	التقاط
περιστατικά	الحوادث
περιστατικά	حوادث
γραμμάρια	غرام
υποστηρικτής	مؤيد
πολιτιστικός	الثقافي
πολιτιστικός	ثقافي
πολιτιστικός	ثقافية
πολιτιστικός	الثقافية
ικανός	المهرة
ικανός	مهرة
ικανός	قادر
ικανός	قادرة
ικανός	قادرين
λευκός	بيضاء
λευκός	الابيض
λευκός	وايت
λευκός	ابيض
καταστραφεί	دمر
καταστραφεί	دمرت
παππού	جدي
παππού	جدى
παππού	الجد
παππού	الجد
αιθιοπία	اثيوبيا
ζωγράφισε	رسمت
ζωγράφισε	صبغ
ξένη	اجنبي
ξένη	الاجنبي
ξένη	اجنبية
τακτικό	تكتيكية
τακτικό	التكتيكية
τακτικό	التكتيكي
κοσμήματα	جواهر
κοσμήματα	المجوهرات
κοσμήματα	مجوهرات
κοσμήματα	جواهر
κοσμήματα	المجوهرات
κοσμήματα	مجوهرات
κοσμήματα	جواهر
συντριπτική	ساحقة
συντριπτική	ساحق
δεκτή	المستدام
δεκτή	قبلت
δεκτή	مقبولة
στολή	الزي
στολή	زي
στολή	الموحد
στολή	موحدة
στολή	موحد
ομοσπονδίες	اتحادات
ομοσπονδίες	الاتحادات
ενισχύσεις	المعونات
ενισχύσεις	معونة
ενισχύσεις	المعونة
ενισχύσεις	المساعدات
έντυπα	الاشكال
έντυπα	اشكال
διπλά	دبل
διπλά	مزدوج
διπλά	مزدوجة
διπλά	مضاعفة
διπλά	ضعف
διπλά	مضاعف
υποστηρίζοντας	المجادلة
περιορισμένο	المحدود
περιορισμένο	محدود
περιορισμένο	محدودا
περιορισμένο	محدودة
περιορισμένο	محدودية
περιορισμένο	مقيدة
περιορισμένο	مقيد
μαχητής	مقاتلة
μαχητής	المقاتل
μαχητής	مقاتل
στου	ستو
αποθέματα	مخزونات
αποθέματα	الاسهم
αποθέματα	المخزونات
αποθέματα	الاحتياطيات
αποθέματα	احتياطيات
οξείδωση	اكسدة
αλεξάνδρα	الكسندرا
πεποιθήσεις	معتقدات
πεποιθήσεις	المعتقدات
όποτε	كلما
ντάγκλας	دوجلاس
ντάγκλας	دوغلاس
άγκυρα	انقرة
άγκυρα	مرساة
άγκυρα	المرساة
περιθώριο	هامش
περιθώριο	الهامش
κατασκευάζονται	المصنعة
αξιόπιστη	موثوق
αξιόπιστη	موثوقة
σήμανση	الوسم
σήμανση	توسيم
γειτονιά	حي
γειτονιά	الحي
γειτονιά	الجوار
γειτονιά	الحي
γειτονιά	الجوار
φοιτητής	الطالب
φοιτητής	طالب
φοιτητής	تلميذ
φοιτητής	طالبة
φοιτητής	التلميذ
προσανατολισμό	توجيه
προσανατολισμό	توجه
προσανατολισμό	التوجه
προσανατολισμό	التوجيه
ρόλων	الادوار
ρόλων	ادوار
άρχοντες	لوردات
άρχοντες	اللوردات
περιστέρι	دوف
περιστέρι	حمامة
περιστέρι	زاجل
περιστέρι	حمامة
ξένα	اجنبي
ξένα	الاجنبي
ξένα	اجنبية
φράνκο	فرانكو
κάμπο	كابو
κάμπο	كامبو
σαφής	واضح
σαφής	واضحة
σαφής	خال
σαφής	مبين
γκρι	رمادية
γκρι	الرمادي
γκρι	جراي
γκρι	رمادي
γκρι	غراي
γκρι	رمادي
φαινομένων	ظاهرة
φαινομένων	ظواهر
φαινομένων	الظواهر
σέρβος	صرب
σέρβος	صربية
σέρβος	الصرب
σέρβος	الصربية
σέρβος	الصربي
έβδομη	السابع
έβδομη	سابع
έβδομη	السابعة
έβδομη	سابعا
συναισθήματα	عواطف
συναισθήματα	المشاعر
συναισθήματα	العواطف
συναισθήματα	المشاعر
συναισθήματα	مشاعر
πράγας	براغ
παραμένοντας	المتبقية
πρέσβης	السفيرة
πρέσβης	سفير
πρέσβης	السفير
ύδρα	الهيدرا
ύδρα	هيدرا
σλοβακίας	سلوفاكيا
λίστες	قوائم
λίστες	القوائم
διαιτητής	حكم
διαιτητής	الحكم
διαιτητής	المرجع
σωτηρία	الخلاص
λάμψη	الوميض
λάμψη	وميض
λάμψη	فلاش
λάμψη	وهج
έκτο	سادس
έκτο	السادسة
έκτο	السادس
έκτο	سادسا
προσθέτει	يضيف
σαουδική	السعودية
σαουδική	سعودي
σαουδική	السعودي
σαουδική	المملكة
αϊνστάιν	اينشتاين
βρέφος	الرضيع
βρέφος	رضيع
βρέφος	الرضع
παραμέτρους	البارامترات
κύτταρο	زنزانة
κύτταρο	الزنزانة
κύτταρο	خلية
κύτταρο	الخلية
άστρα	النجوم
άστρα	نجوم
απόγονος	الذرية
απόγονος	نسل
απόγονος	ذرية
αεροδρόμια	مطارات
αεροδρόμια	المطارات
ξένο	زينون
ξένο	الزينون
ξένο	اجنبي
ξένο	الاجنبي
ξένο	اجنبية
ιδιοκτήτες	مالكو
αντρέι	اندري
γουίλιαμς	ويليامز
γουίλιαμς	وليامز
μαγνητικό	المغناطيسية
οργή	الغضب
οργή	غضب
συνεντεύξεις	المقابلات
συνεντεύξεις	مقابلات
δωρεά	تبرع
δωρεά	التبرع
δωρεά	تبرع
δωρεά	التبرع
δωρεά	تبرعت
αλυσίδες	سلاسل
αλυσίδες	السلاسل
αλυσίδες	سلسلة
αλυσίδες	السلسلة
πιστός	مخلص
πιστός	مخلص
πιστός	المؤمنين
πιστός	مخلصة
πιστός	المؤمن
πιστός	مؤمن
ασθενή	المريض
ασθενή	مريض
ασθενή	المريضة
ασθενή	صبور
έξοδος	ناتج
έξοδος	الناتج
έξοδος	الاخراج
έξοδος	النواتج
έξοδος	خروج
έξοδος	الخروج
έξοδος	المخرج
έξοδος	مخرج
έξοδος	نزوح
δούκισσα	دوقة
δούκισσα	الدوقة
λόφους	تلال
λόφους	التلال
βρήκα	وجد
βρήκα	خلصت
βρήκα	وجدت
αναπτύσσει	يطور
εξοπλισμός	المعدات
εξοπλισμός	معدات
λιγότερα	اقل
ναυτιλία	الشحن
ναυτιλία	شحن
ράγκμπι	الرجبي
ενσωματώθηκε	اسست
καστίλης	قشتالة
δείκτες	المؤشرات
δείκτες	مؤشرات
χαρτονομίσματα	فواتير
χαρτονομίσματα	الفواتير
προδιαγραφές	مواصفات
προδιαγραφές	المواصفات
προδιαγραφές	مواصفات
προδιαγραφές	المواصفات
φίτζι	فيجي
ρον	رون
φιλαδέλφεια	فيلي
φιλαδέλφεια	فيلادلفيا
φιλαδέλφεια	فيلاديلفيا
πορτ	ميناء
πορτ	الميناء
πορτ	منفذ
πορτ	بورت
πορτ	المنفذ
μαδαγασκάρης	مدغشقر
πεποίθηση	المعتقد
πεποίθηση	اعتقاد
πεποίθηση	الاعتقاد
πεποίθηση	قناعة
πεποίθηση	ادانة
πεποίθηση	الاقتناع
καλωδιακή	كيبل
καλωδιακή	الكابل
καλωδιακή	كابل
τζιν	جينز
τζιν	الجينز
τζιν	الجين
ράσελ	راسيل
ράσελ	راسل
ράσελ	روسل
ράσελ	روسيل
συμβάσεις	عقود
συμβάσεις	العقود
συμβάσεις	اتفاقيات
συμβάσεις	الاتفاقيات
απόφοιτοι	خريجي
απόφοιτοι	الخريجين
αντρέα	اندريا
διαζύγιο	الطلاق
διαζύγιο	طلاق
διαζύγιο	مطلق
διαζύγιο	مطلقة
ταιριάζει	ملائم
ταιριάζει	يناسب
ταιριάζει	صالح
έχτισε	بنيت
έχτισε	مبني
εμπλοκή	الانخراط
εμπλοκή	اشراك
εμπλοκή	تشابك
εμπλοκή	الارتباط
εμπλοκή	خطوبة
εμπλοκή	التفاعل
εμπλοκή	ارتباط
εμπλοκή	الخطوبة
παπούα	بابوا
πυραμίδα	هرم
πυραμίδα	هرمي
πυραμίδα	الهرم
σρι	سري
φωτογράφος	المصور
φωτογράφος	مصور
πρόσθεσε	اضاف
πρόσθεσε	اضيف
πρόσθεσε	اضيفت
δεξαμενή	حاوية
δεξαμενή	الحاوية
δεξαμενή	حاويات
δεξαμενή	تانك
δεξαμενή	دبابة
δεξαμενή	الدبابة
δεξαμενή	خزان
δεξαμενή	الخزان
δεξαμενή	خزان
καιρός	الجو
καιρός	الطقس
καιρός	طقس
βόμβα	قنبلة
βόμβα	بله
βόμβα	القنبلة
μοντέρνα	العصرية
μοντέρνα	عصرية
μοντέρνα	عصري
μοντέρνα	حديثة
μοντέρνα	الحديثة
νεολαία	الشباب
νεολαία	شب
μπους	بوش
οντότητα	كيان
οντότητα	الكيان
πλαγιά	المنحدر
πλαγιά	منحدر
πλαγιά	الانحدار
νεφέλωμα	سديم
συνεπάγεται	يستتبع
εξαιρέσεις	الاستثناءات
εξαιρέσεις	استثناءات
σάρα	ساره
σάρα	سارة
σάρα	سارا
ανώτερος	متفوق
ανώτερος	متفوقة
ανώτερος	كبار
ανώτερος	الاقدم
επικίνδυνη	خطير
επικίνδυνη	خطر
επικίνδυνη	خطيرة
επικίνδυνη	خطرة
υπο	غواصة
υπο	الغواصة
υπο	فرعي
υπο	الباطن
ανταπόκριση	الاستجابة
ανταπόκριση	الاستجابة
ανταπόκριση	الرد
ανταπόκριση	رد
ανταπόκριση	استجابة
αμπντούλ	عبد
ράμφος	منقار
ελσίνκι	هلسنكي
σωλήνα	الانبوب
σωλήνα	انبوب
σωλήνα	الانابيب
σωλήνα	الانبوب
σωλήνα	انبوب
εσθονία	استونيا
τυνησία	تونس
ανακαλύψεις	الاكتشافات
έμπνευση	الهام
έμπνευση	الالهام
κλιπ	المقاطع
κλιπ	مقاطع
κλιπ	كليب
κλιπ	مقطع
συμμετρία	التناسق
συμμετρία	التناظر
διοργανώτρια	المخطط
αποδόθηκε	يعزى
αποδόθηκε	عزو
αποδόθηκε	نسبت
αρμοδιότητα	الاختصاص
αρμοδιότητα	الاختصاص
αρμοδιότητα	الكفاءة
εμπόδιο	عرقلة
εμπόδιο	اعاقة
εμπόδιο	انسداد
εμπόδιο	عائق
εμπόδιο	العقبة
εμπόδιο	عقبة
εμφανής	ظاهر
εμφανής	الظاهر
δούλεψε	عملت
γειτονικό	المجاورة
γειτονικό	مجاورة
υποκριτική	التمثيل
υποκριτική	بالنيابة
υποκριτική	تمثيل
πρωτοπόρος	رائدا
πρωτοπόρος	بايونير
πρωτοπόρος	رائدة
πρωτοπόρος	الرائدة
πανκ	فاسق
αυτο	هذا
αυτο	هذه
λίρες	جنيه
σπηλιά	كهف
σπηλιά	الكهف
μουράτ	مراد
απεργία	اضراب
απεργία	الاضراب
απεργία	الضربة
σκεπτικό	المبررات
κεφαλής	راسي
κεφαλής	راس
κεφαλής	الراس
ανεβαίνει	ارتفاع
επιτρέψει	السماح
επιτρέψει	اسمح
κουβέιτ	kuwait
κουβέιτ	الكويت
κουβέιτ	كويت
κουβέιτ	كويتية
κουβέιτ	الكويتي
κουβέιτ	كويتي
άνεμος	الرياح
άνεμος	الريح
άνεμος	ريح
άνεμος	رياح
υποβρύχια	الغواصات
υποβρύχια	الغواصات
ζιμπάμπουε	زيمبابوي
ζιμπάμπουε	زمبابوي
επαναστατικό	الثورية
επαναστατικό	الثوري
πιστοί	مؤمنين
πιστοί	المؤمنون
πιστοί	المؤمنين
πιστοί	مخلص
πιστοί	مخلص
πιστοί	المؤمنين
πιστοί	مخلصة
πόνος	الالم
πόνος	الم
ρολόι	شاهد
ρολόι	ساعة
ρολόι	راقب
ρολόι	مشاهدة
ρολόι	الساعة
ρολόι	ساعة
ρολόι	الساعه
γραφικά	تصويري
γραφικά	رسومات
γραφικά	الرسومات
διάλογο	حوار
διάλογο	الحوار
απόβαση	الانزال
διανομής	توزيع
διανομής	التوزيع
τεχνολογίες	التكنولوجيات
τεχνολογίες	تكنولوجيات
ριμπάουντ	انتعاش
κύκλωμα	الدائرة
κύκλωμα	حلبة
κύκλωμα	دائرة
εκδότη	الناشر
εκδότη	محرر
εκδότη	محررة
εκδότη	المحرر
μαγνητική	المغناطيسية
δημοτικότητα	شعبية
δημοτικότητα	الشعبية
ελαφρύ	خفيف
ελαφρύ	الخفيفة
ελαφρύ	ضوء
ελαφρύ	النور
ελαφρύ	فاتح
ελαφρύ	نور
πράσινη	اخضر
πράσινη	خضراء
πράσινη	خضر
πράσινη	الاخضر
μπλουζ	البلوز
γιαγιά	جدة
γιαγιά	الجدة
γιαγιά	جدة
γιαγιά	جدتي
πτυχές	جوانب
πτυχές	النواحي
πτυχές	الجوانب
ευκολία	سهولة
συνέδρια	المؤتمرات
συνέδρια	مؤتمرات
συνέδρια	المؤتمرات
συνέδρια	مؤتمرات
συνέδρια	اتفاقيات
συνέδρια	الاتفاقيات
γκάρι	غاري
γκάρι	قاري
γκάρι	جاري
μουσολίνι	موسوليني
γλυπτό	النحت
γλυπτό	تمثال
γλυπτό	نحت
ερευνητής	الباحث
ερευνητής	باحثة
ερευνητής	باحث
ερευνητής	الباحث
γραμμένα	كتب
γραμμένα	مكتوب
γραμμένα	خطية
γραμμένα	مكتوبة
τουρισμός	للسياحة
τουρισμός	السياحة
τακτικές	الاساليب
τακτικές	التكتيكات
ιδιοκτήτη	صاحب
ιδιοκτήτη	مالك
ιδιοκτήτη	المالك
όροφο	ارضية
όροφο	طابق
όροφο	الارضية
όροφο	الطابق
μεταφράζεται	يترجم
προστατεύει	يحمي
αίσθημα	شعور
αίσθημα	الاحساس
αίσθημα	اشعر
αίσθημα	الشعور
αίσθημα	احساس
σάντος	سانتوس
ήχους	اصوات
ήχους	يبدو
κατασκευασμένο	المصنعة
κατασκευασμένο	شيدت
συνομιλίες	محادثات
συνομιλίες	المحادثات
συνομιλίες	الاحاديث
συνομιλίες	محادثات
συνομιλίες	المحادثات
υπέβαλε	مقدم
υπέβαλε	المقدم
χειρότερη	اسوء
έμποροι	التجار
έμποροι	تجار
έμποροι	التجار
έμποροι	تجار
έμποροι	التجار
έμποροι	تجار
χάλυβα	الفولاذ
χάλυβα	ستيل
χάλυβα	الصلب
χιλιόμετρο	كيلومتر
χιλιόμετρο	الكيلومتر
μεταλλικό	المعدن
μεταλλικό	معادن
μεταλλικό	معدني
μεταλλικό	معدن
μεταλλικό	المعادن
μεταλλικό	معدنية
μεταλλικό	معدني
νταν	دان
νταν	دن
αρχηγία	القيادات
αρχηγία	الزعامة
αρχηγία	قيادة
αρχηγία	القيادة
εισέρχεται	يدخل
λούκας	لوكاس
κινήθηκε	انتقلت
κινήθηκε	تحركت
ερωτήματα	الاسئلة
ερωτήματα	اسئلة
θρησκείες	الاديان
θρησκείες	الديانات
ισχυρός	قوى
ισχυρός	قوي
ισχυρός	قوية
ιόντα	الايونات
ιόντα	ايون
συνέχιση	استمرار
συνέχιση	المواصلة
συνέχιση	مواصلة
συνέχιση	مستمرة
συνέχιση	مستمر
συνέχιση	مواصلة
συνέχιση	الاستمرار
συνέχιση	تواصل
διώξεις	اضطهاد
διώξεις	الاضطهاد
εφευρέτης	مخترع
άκρες	الحواف
σωματική	جسدية
σωματική	بدني
σωματική	المادية
εοκ	eec
κρίστοφερ	كرستوفر
κρίστοφερ	كريستوفر
εφεύρεση	الاختراع
εφεύρεση	اختراع
σφραγίδα	الطابع
σφραγίδα	ختم
σφραγίδα	طابع
σφραγίδα	الختم
σφραγίδα	ختم
σφραγίδα	فقمة
αναζητώντας	تسعى
αξιοσημείωτα	ملحوظ
προσθήκες	الاضافات
προσθήκες	اضافات
προσθήκες	يضيف
συμπεριλαμβάνεται	شملت
συμπεριλαμβάνεται	المدرجة
συμπεριλαμβάνεται	شمل
συμπεριλαμβάνεται	مدرج
ολοκληρωμένη	متكاملة
ολοκληρωμένη	متكامل
επιτίθεται	تهاجم
επιτίθεται	مهاجمة
επιτίθεται	يهاجم
ρέει	يتدفق
ρέει	تتدفق
αληθινή	حقيقي
αληθινή	صحيح
πετρέλαιο	البنزين
πετρέλαιο	بنزين
πετρέλαιο	النفط
πετρέλαιο	الزيت
πετρέλαιο	زيت
πετρέλαιο	بترول
πετρέλαιο	نفط
πετρέλαιο	النفط
πετρέλαιο	البترول
πετρέλαιο	نفط
πετρέλαιο	بترول
τουριστικό	السياحية
τουριστικό	سائح
αυτόματη	اوتو
αυτόματη	اليا
αυτόματη	تلقائي
αυτόματη	تلقائية
αυτόματη	تلقائيا
χωροφυλακής	الدرك
ολοκληρώθηκαν	اكتمل
ολοκληρώθηκαν	اكملت
ολοκληρώθηκαν	اكتملت
εκπαιδευτική	التعليمية
εκπαιδευτική	تعليمية
εκπαιδευτική	تربوية
τουρίστες	السياح
επικοινωνιών	الاتصالات
επικοινωνιών	البلاغات
ανωτέρω	اعلاه
αβίβ	ابيب
πυριτίου	السيليكون
πορτραίτο	بورتريه
τόνοι	طن
τόνοι	طنا
σολομώντα	سليمان
πάγο	ثلج
πάγο	الجليد
πάγο	الثلج
πάγο	جليد
απορρίφθηκε	مرفوضة
απορρίφθηκε	رفض
ινδικό	هندية
ινδικό	هندي
ινδικό	الهندية
ινδικό	الهندي
λεονάρντο	ليوناردو
απομόνωση	عزلة
απομόνωση	العزل
απομόνωση	العزلة
κάλιο	البوتاسيوم
πολεμιστές	المحاربين
πολεμιστές	محاربين
πολεμιστές	المحاربون
ενεργή	نشطة
ενεργή	النشطة
ενεργή	نشط
ενδιάμεσα	وسيطة
μάρτυρας	شهيدا
μάρτυρας	شهيد
μάρτυρας	الشهيد
μάρτυρας	شاهد
μάρτυρας	شاهدة
μάρτυρας	الشاهد
καλύπτονται	غطى
καλύπτονται	غطيت
καλύπτονται	مغطاة
καλύπτονται	مغطى
τσαντ	تشاد
τσαντ	شاد
συντριβή	تحطم
συντριβή	كراش
ντόναλντ	دونالد
συμβάλλει	يسهم
συμβάλλει	يساهم
καραϊβικής	الكاريبي
διαφωνώ	نختلف
εναλλακτικές	البدائل
εναλλακτικές	بدائل
ρομπότ	الروبوتات
ρομπότ	روبوت
ρομπότ	الروبوت
υπεροχή	التفوق
υπεροχή	هيمنة
υπεροχή	الهيمنة
πληρεξούσιος	مفوضة
πληρεξούσιος	وكيل
πληρεξούσιος	الوكيل
αξιωματούχος	رسمي
αξιωματούχος	الرسمي
αξιωματούχος	رسمية
αξιωματούχος	مسؤول
οξείδιο	اكسيد
κήπους	جنات
κήπους	حدائق
κήπους	الحدائق
αναμνήσεις	الذكريات
αναμνήσεις	ذكري
αναμνήσεις	ذكريات
παρατσούκλι	لقب
τυνησίας	تونس
τυνησίας	التونسية
τυνησίας	تونس
τυνησίας	التونسي
υεμένη	اليمن
ρικ	ريك
γεμάτο	محمل
γεμάτο	محملة
γεμάτο	ملا
μάνατζερ	المدير
μάνατζερ	مدير
φορντ	فورد
προπαγάνδα	الدعاية
προπαγάνδα	دعاية
αφαιρέθηκε	ازيلت
αφαιρέθηκε	ازال
σπάνιες	النادر
σπάνιες	نادر
σπάνιες	نادرة
μυθικό	الاسطوري
χάθηκε	خسرت
χάθηκε	خسر
χάθηκε	فقدت
χάθηκε	ضاع
χάθηκε	ضائع
πεζικό	المشاة
πεζικό	مشاة
