kategória	категорія
odmietnutá	відмовилися
odmietnutá	відхилено
odmietnutá	відхилити
odmietnutá	відмовився
odmietnutá	відмовилися
odmietnutá	відмовив
odmietnutá	відмовлено
licenčné	ліцензування
licenčné	ліцензію
licenčné	ліцензія
licenčné	ліцензії
kor	kor
motorsport	motorsport
dannyho	данні
dannyho	денні
embargo	ембарго
parazit	паразит
zlomený	зламано
zlomený	broken
zlomený	розбите
zlomený	зламаний
zlomený	зламані
denveri	денвер
tety	тітки
ťažšia	єгора
platiny	platinum
omer	омер
obecenstvo	аудиторію
obecenstvo	аудиторія
obecenstvo	аудиторії
obecenstvo	глядачі
fringe	бахрома
investoval	вклав
investoval	вклала
kohen	коген
obklady	стрижка
obklady	обрізання
obklady	скоротити
obklady	обрізати
lis	lis
giuliano	джуліано
firemné	компанія
firemné	корпоративні
firemné	відділу
logistika	логістики
logistika	логістика
ovplyvnenie	перебіг
ovplyvnenie	впливати
ovplyvnenie	вплив
neutrality	нейтралітет
ujmy	травми
ujmy	ушкоджень
ujmy	ушкодження
ujmy	травм
bosc	боск
jewitt	джуїтт
kalifát	халіфат
dovidenia	поки
dovidenia	бувай
dovidenia	прощавай
dovidenia	прощай
managua	манагуа
hrdosť	гордість
úmyselné	навмисно
úmyselné	навмисним
úmyselné	навмисно
výskumníkov	вчені
húževnatosť	завзятість
chetiti	хетти
zosnulý	померлих
biliard	більярд
biliard	басейн
vantaa	вантаа
ohrozujú	загрожують
talmudu	талмуд
posúvať	прокручування
lois	лоїс
ding	дін
routledge	routledge
tibetských	тибетська
asnières	аньєр
henschel	henschel
kurdistan	курдистан
ujo	дядько
ujo	дядечко
ujo	дядя
účinkujúcich	виконавців
singularity	сингулярність
libry	фунт
riesenie	розчин
riesenie	вирішення
brenda	бренда
romanenko	романенко
atraktívna	привабливою
atraktívna	привабливий
atraktívna	приваблива
atraktívna	привабливим
ukradnuté	вкрадено
ukradnuté	вкрадені
ukradnuté	вкрали
pescara	пескара
kyvadla	маятник
rohovky	рогівка
rohovky	лімб
dačo	щось
dačo	дещо
dačo	чимось
pps	ппс
mahal	махал
margarita	маргарита
svadobné	весільна
svadobné	весілля
pokrstiť	крістен
bloomington	блумінгтон
klonovanie	клонування
sls	sls
vypovedať	свідчити
satanizmus	сатанізм
nahá	голі
nahá	медом
nahá	голий
nahá	naked
nahá	nude
nahá	ню
polymerázy	полімераза
naso	naso
poznala	знала
poznala	знало
poznala	знали
poznala	знав
konkurent	конкурентів
azkabanu	азкабану
dash	штрих
dash	тире
hamburger	burger
hamburger	гамбургер
produktivita	продуктивність
adi	аді
úmerné	пропорційно
slavica	slavica
doplňujúce	додаткові
doplňujúce	додатковий
doplňujúce	пасують
doplňujúce	додаткова
zabudli	забуте
zabudli	забути
zabudli	забули
zabudli	забутий
zabudli	забув
zabudli	забула
zabudli	забули
karmapa	кармапа
aristokrat	аристократ
mazania	секреція
privítanie	запрошуємо
dvi	dvi
poďakovanie	подяку
poďakovanie	вдячність
referenčné	довідник
referenčné	посилання
referenčné	зразковий
schlesinger	шлезінгер
nastavuje	набори
nastavuje	встановлює
nastavuje	заходить
capo	capo
švédov	шведи
frauen	frauen
certifikácia	посвідчення
certifikácia	сертифікації
certifikácia	гаранта
certifikácia	посвідчення
certifikácia	сертифікації
artérie	артерія
artérie	судини
lesklé	красунчик
eliza	еліза
spotrebiče	прилади
frankenstein	франкенштейн
sanchez	sanchez
amenhotep	аменхотеп
sponzor	спонсора
sponzor	заплатила
odškodné	сутичка
odškodné	збитки
žobrák	жебрак
pauza	пауза
pauza	призупинити
stúpania	сходження
stúpania	лазити
stúpania	підйом
stúpania	лізти
resort	курорт
xenofón	ксенофонт
luky	луками
ecw	ecw
prial	бажав
prial	побажав
prial	побажали
zabijak	убивця
zabijak	вбивця
zabijak	скоєні
jukka	юкка
konzervativizmus	консерватизм
bliss	bliss
bojiskách	реформаторів
meraný	вимірюється
zatvoriť	закрити
zatvoriť	близький
zatvoriť	близько
zatvoriť	близькі
zatvoriť	закриття
bautista	баутіста
sanitka	швидку
più	più
mikro	мікро
mart	mart
kreatívne	оформлення
kreatívne	творчий
kreatívne	креативні
valerie	валері
artemisia	полин
výpočtové	обчислювальна
leu	лей
karlstad	карлстад
príloh	долучення
benzénu	бензен
intímne	інтимних
pirát	пірат
stávky	ставки
stávky	ставки
almeida	алмейда
vyčerpania	виснаження
caldera	кальдера
rowland	роуленд
nárazníky	буфери
golubev	голубєв
certifikáty	сертифікати
certifikáty	посвідчення
certifikáty	сертифікації
obzore	горизонт
obzore	horizon
lega	лега
nenávidel	ненавиділа
brzdenie	гальмування
bukowski	буковскі
populus	тополя
zachary	закарі
vymyslieť	винайти
fowler	фаулер
asad	асад
aia	ая
char	char
štrukturálnych	структурні
štrukturálnych	споруди
gnaeus	гней
aktivované	задіяно
ošetrovanie	процедур
sveriges	шведське
buckley	баклі
prekliatie	прокляття
bary	барів
bary	смужки
bary	бари
bary	гратами
bary	бруси
koňak	коньяк
zrúti	руйнується
andres	андрес
wah	ва
benton	бентон
rei	rei
rei	рей
kryštalický	кристалічних
hygieny	гігієна
hygieny	гігієни
mirabeau	мірабо
premiestnila	впорядковувати
výpadok	blackout
šikovný	влучно
šikovný	розумний
šikovný	розумна
šikovný	розумні
šikovný	розумно
šikovný	зручний
šikovný	зручно
šikovný	розумним
šikovný	смарт
šikovný	розумний
šikovný	smart
warburg	варбург
večnosť	вічність
večnosť	вічності
kotli	чайник
predposledný	передостаннім
mahábhárata	махабхарата
loch	лох
súkvetie	суцвіття
prichádzajúci	вхідний
prichádzajúci	вхідні
prichádzajúci	стріляють
alessandra	алессандра
beth	бет
miquelon	мікелон
hesiodos	гесіод
tvrdší	посилити
shinoda	шинода
kríženec	гібридна
pyrit	пірит
ssl	ssl
rossa	rossa
rossa	рос
rossa	росс
jesu	jesu
große	große
svietidlá	лампи
svietidlá	ламп
embraer	embraer
eps	eps
kansai	кансай
zasnúbená	заручена
zasnúbená	вивели
pohodlne	комфортно
pohodlne	зручно
pohodlne	зручно
pohodlne	комфортний
pohodlne	зручні
pohodlne	зручне
pohodlne	зручний
pohodlne	затишний
rehabilitácie	реабілітація
arcadia	аркадія
tosa	тоса
kómy	кома
kómy	коми
dempsey	демпсі
úverové	кредитний
úverové	кредитна
úverové	кредит
komentovať	коментар
komentovať	коментувати
komentovať	прокоментувати
btr	бтр
anette	анетт
sligo	слайго
statočný	хоробрим
statočný	сміливі
statočný	сміливий
statočný	мужній
statočný	хоробрі
spáliť	спалити
spáliť	записати
spáliť	burn
kdesi	кудись
kdesi	десь
odtrhol	вирвав
guérin	герен
stravovacie	харчові
cain	кейн
kokpite	кабіна
otrávený	отруїв
autoritatívny	авторитетне
ncap	ncap
blogy	блоги
speer	шпеєр
prispievateľom	внески
blázon	дурень
blázon	шалено
blázon	шалені
blázon	скажений
blázon	шалений
plecia	плечі
plecia	плечима
rauma	раума
gymnastka	гімнастка
blanca	бланка
caro	каро
benassi	benassi
znásilnenia	зґвалтування
vyjednávanie	узгодження
vyjednávanie	перемовини
vyjednávanie	переговори
vyjednávanie	переговори
poseidon	посейдон
chovaných	вирощували
runy	руни
uvoľňovanie	випуски
alanov	алани
borg	борг
závoj	вуаль
závoj	завісу
snoch	сни
snoch	снів
snoch	мрій
snoch	мрії
snoch	dreams
seo	seo
apartmány	апартаменти
bendžo	банджо
priekopníkmi	піонери
nechaj	хай
nechaj	нехай
predá	продає
predá	переконує
konštruktívne	конструктивно
konštruktívne	конструктивна
parte	parte
neočakávane	несподівано
neočakávane	неочікуваний
neočakávane	несподіваний
neočakávane	несподіване
liter	літр
liter	літр
bolesław	болеслав
eddieho	едді
cluj	клуж
mahmud	махмуд
triturus	triturus
breslau	бреслау
cop	коп
cop	поліцейський
cop	хвіст
sopra	сопра
ebdon	ебдон
birch	береза
manta	manta
ueber	ueber
dimorfizmus	диморфізм
petros	петрос
kundera	кундера
konfucius	конфуцій
akustika	акустика
nfl	нфл
timbuktu	тімбукту
predlohu	графіка
predlohu	малюнки
eugenio	еудженіо
enciclopedia	enciclopedia
barrie	беррі
zatknutá	затримала
zatknutá	заарештовано
strihanie	зачіска
strihanie	вирізання
sklamaní	розчарований
sklamaní	розчарована
prínosy	переваги
prínosy	вигоди
healy	гілі
kevina	кевін
zanedbateľný	знехтувати
saarinen	саарінен
koma	кома
lacnejší	дешевше
lacnejší	дешевші
ipairs	ipairs
istituto	istituto
koledy	колядок
služobník	слуга
zápalky	збігається
zápalky	матчів
zápalky	відповідає
zápalky	сірники
brožúra	брошура
brožúra	буклет
béziers	безьє
stat	stat
schôdza	засідання
schôdza	нарада
schôdza	зустрічі
schôdza	зустріч
wordpress	wordpress
statočne	хоробро
namur	намюр
spálenej	стомлені
spálenej	спалив
janice	дженіс
prímorský	приморський
ramsay	рамсей
baudelaire	бодлер
kačice	качки
kačice	качка
kačice	качки
kačice	качок
offline	офлайн
offline	автономний
handbuch	handbuch
kolíska	колиска
hrdosti	гордість
elektrónky	трубки
bandera	бандера
seti	сеті
optimalizáciu	оптимізація
kolmý	ортогональна
čitateľné	читається
spracovávanie	опрацювання
spracovávanie	обробки
spracovávanie	обробку
spracovávanie	обробка
overdrive	overdrive
saitama	сайтама
ihličnanov	хвойних
tbm	tbm
tipy	поради
tipy	підказки
dnester	дністер
dnester	дністровський
dnester	дністра
neftechimik	нижньокамськ
capone	капоне
valcovité	циліндричне
niro	ніро
mss	mss
petropavlovsk	петропавловськ
sprostredkovateľ	модератор
sprostredkovateľ	брокер
sprostredkovateľ	посередник
sprostredkovateľ	медіатор
furtado	фуртаду
predpísaný	встановленого
sakic	сакік
porušujú	порушують
porušujú	порушує
mmf	мвф
italiano	italiano
excalibur	excalibur
nepretržitý	продовження
pori	порі
hernando	ернандо
whitesnake	whitesnake
barometer	барометр
szabolcs	хусті
konzervovanie	консервація
konzervovanie	консерви
distribuovať	розподілити
cimetière	cimetière
produkujúce	виробництвом
konvenčných	типовою
obezita	ожиріння
annette	аннетт
parti	квебекська
loxodonta	loxodonta
ploty	огорожі
nadmerná	найбільший
jussi	юссі
lorca	лорка
krupp	крупп
donner	доннер
jarosław	ярослав
jarosław	ярослава
elam	елам
stiahlo	зняв
archy	ark
archy	ковчег
discours	discours
vikomt	віконт
atb	атб
lancashire	ланкашир
leary	лірі
brouwer	брауер
tamar	тамар
hľadám	шукаємо
hľadám	дивиться
hľadám	дивлюся
hľadám	пошук
inovatívne	інноваційні
povery	забобонами
buffy	баффі
ronda	ронда
avatar	аватар
obmedzovať	обмежити
sedis	sedis
junta	хунта
palacký	палацький
hrozné	жахливий
hrozné	жахливо
hrozné	жахливе
hrozné	жахлива
hrozné	жахливо
hrozné	страшні
handley	handley
lisabonskej	лісабон
maynard	мейнард
bohatší	багатший
odveta	реваншу
danse	danse
hydina	жалюгідний
spojovník	дефіс
lôžka	ліжок
lôžka	ліжка
cocteau	cocteau
ind	ind
ind	індійська
ind	індійський
žižka	жижка
goebbels	геббельс
reprezentatívny	представник
reprezentatívny	представника
dma	dma
stratigrafia	стратиграфія
šije	шия
šije	шию
lermontov	лермонтов
diplomatov	дипломати
diplomatov	дипломатів
stojan	шафа
stojan	стійка
vyšetrovatelia	слідчих
comic	comic
comic	комікс
lisy	нарощує
södertälje	седертельє
hosťa	гостя
hosťa	гість
hosťa	guest
hosťa	гостем
architektur	architektur
odin	одін
physik	physik
bachelor	холостяк
bachelor	бакалавр
asymetria	асиметрія
stratocaster	stratocaster
kimberly	кімберлі
overuje	перевірити
overuje	підтвердити
overuje	перевіряє
dharma	дхарма
rwande	руанди
salerno	салерно
chorí	хворим
chorí	хворі
chorí	хвора
chorí	хворий
chorí	захворіла
hádzať	кидати
hádzať	викидати
hádzať	молота
hádzať	кинути
dopoludnia	ранки
dopoludnia	ранкові
odpojenie	відокремити
kraftwerk	kraftwerk
vella	велья
aol	aol
zachytených	схопив
staten	стейтен
aerodynamika	аеродинаміка
oplatí	варта
oplatí	варто
oplatí	варте
oplatí	варті
damian	даміан
japonica	japonica
stalinizmu	сталінізму
kreslí	малює
mic	мікрофона
verdikt	вердикт
dáša	даша
cyperská	кіпр
cyperská	кіпрі
cyperská	кіпру
cyperská	кіпрський
reichenau	райхенау
kirby	кірбі
lubin	любен
permské	пермські
traktorov	трактори
vyzdvihnutie	пікап
tac	tac
skúšať	репетицію
appenzell	аппенцелль
bihor	біхор
potkany	пацюк
potkany	щур
potkany	rattus
potkany	пацюки
potkany	щурі
potkany	щури
potkany	щурів
pionier	pioneer
vodka	горілка
vodka	горілку
ebner	ебнер
ddt	ддт
mattersburg	маттерсбург
combe	комб
dios	dios
hanks	генкс
pôsobivé	вражає
pôsobivé	вражаюче
pôsobivé	вражаюча
nha	ня
samuraj	самурай
buržoázia	буржуазія
týždenné	щотижня
paulina	пауліна
duma	дума
duma	думи
kinder	kinder
sohc	sohc
firth	ферт
basy	тюрму
basy	ґрати
basy	бас
basy	басс
tna	tna
pripravenosť	готовність
milorad	милорад
trajektórie	траєкторію
maciej	мацей
želá	побажання
czesław	чеслав
winehouse	вайнгауз
vážim	цінувати
vážim	ціную
posielanie	відсилання
posielanie	надсилання
posielanie	публікувати
posielanie	розміщення
posielanie	публікація
posielanie	публікування
odhodlaný	рішуче
vypočuť	чуємо
vypočuť	чути
vypočuť	почути
vypočuť	чую
zosilnené	кольє
eda	оборонне
odznaky	значки
ludwigsburg	людвігсбург
ludvig	людвіг
otras	тремор
otras	струс
labyrintu	лабіринт
agentka	агент
lundgren	лундгрен
šermiar	мечем
karabína	carbine
rica	рики
vercelli	верчеллі
kirgizsku	киргизстану
camilla	камілла
trojuholníky	трикутники
scenérie	краєвид
argonauti	аргонавти
chorá	зле
chorá	хворий
chorá	хворим
chorá	хворі
chorá	хвора
chorá	хворий
chorá	захворіла
trakai	тракай
palladio	палладіо
dsp	saa
kovboj	ковбой
záležalo	дбав
chaim	хаїм
sri	шрі
spolieha	покладається
turing	тюрінг
dirac	дірак
pamflet	памфлетів
kompozitné	композитний
kompozitné	складене
stb	стб
včelárov	бджолярів
magyarország	magyarország
spokane	спокен
závažia	вагу
závažia	ваги
zasvätených	insider
kultur	kultur
náhradná	сурогат
kamarátka	другові
kamarátka	другом
kamarátka	друг
kamarátka	подруга
kamarátka	друга
prag	prag
nóri	норвежці
bydgoszcz	бидгощ
collard	коллар
trhlina	рифтова
girard	жирар
éteri	етер
teleskopy	телескопів
hizballáh	хізбалла
erhard	ергард
umývanie	мити
zwischen	zwischen
wanda	ванда
vajca	яйце
falošná	фальшивий
falošná	підробка
gentleman	джентльмен
loges	лож
wikislovník	вікісловник
ekologického	екологічної
ekologického	екологічна
ekologického	екологічний
miocén	міоцен
prijateľný	влаштовує
prijateľný	партією
festa	festa
armando	армандо
lampard	лемпард
schiaparelli	скіапареллі
pac	pac
serres	серр
obchoduje	пропонує
obchoduje	торгували
sesternica	кузен
excelsior	excelsior
ťahané	намальовано
ťahané	намальовані
ťahané	виклав
ovčie	вівця
ovčie	вівці
ovčie	вівцями
neistá	небезпечно
neistá	невизначеності
vášnivo	натхненням
trávenia	травлення
nous	nous
aime	ем
brimstone	сірки
žart	коника
žart	жарт
pravdivo	правдиво
jekaterinburgu	єкатеринбург
einem	einem
aps	aps
oma	oma
avalon	avalon
caligula	калігула
metrických	метрика
maas	маас
lombardo	ломбардо
ncaa	ncaa
chrbticu	хребет
alzette	альзетт
noire	noire
prečíta	читає
lui	lui
brezovica	брезовиця
chill	перепочити
chill	безтурботно
vyžadujúce	вимагаючи
waldo	вальдо
occidental	оксиденталь
r}}	r}}
termodynamickej	термодинамічна
rudd	радд
osnabrück	оснабрюк
rozpoznávanie	визнання
vymyslený	вигадав
vymyslený	винайшов
rostock	росток
balóny	кульки
predviesť	демонстрації
priestupok	порушення
priestupok	нападів
priestupok	образу
torvalds	торвальдс
dimitrios	дімітріос
rhys	ріс
ela	ела
myší	миші
myší	мишей
ovos	кота
ovos	пластівці
goo	goo
posadnutý	одержимий
posadnutý	одержима
ridley	рідлі
kríky	кущі
kríky	насадження
albus	albus
tbl	tbl
ateista	атеїст
conway	конвей
gardiner	гардінер
udinese	удінезе
horieť	спалити
horieť	записати
horieť	burn
mois	mois
granty	субсидії
brunej	брунею
imunita	імунітет
dobrovoľná	волонтерська
dobrovoľná	добровільно
dobrovoľná	добровільна
cullen	каллен
rodič	батьківські
rodič	батьки
rodič	батьківського
rodič	батьківський
sang	співав
sang	співали
sang	заспівав
sang	співала
sang	заспівали
anarchia	анархія
rozpočtové	щорічний
mentor	наставник
cma	cma
vyhrážal	погрожують
vyhrážal	погрожував
jani	яні
geoffroy	жоффруа
spálil	спалили
spálil	стомлені
spálil	спалив
impulzu	імпульс
nera	нера
mobilita	мобільності
smrekovec	модрина
triedenia	сортування
triedenia	впорядкування
caso	caso
geochémia	геохімія
villedieu	вільдьє
isaf	isaf
mio	mio
prílohu	вкладення
prílohu	долучення
líra	ліра
ukazovať	показ
ypres	іпр
umts	umts
pohľadnice	листівка
pohľadnice	листівки
larkin	ларкін
penelope	пенелопа
fernandes	фернандес
behrens	беренс
žeriavy	журавлі
kontrolovaný	керується
orwell	орвелл
zozbierané	зібраних
zozbierané	зібрано
zozbierané	зібрані
wikibooks	вікіпідручник
oss	oss
vďačný	вдячність
vďačný	вдячна
vďačný	вдячний
vďačný	вдячних
vďačný	вдячним
vďačný	вдячні
vďačný	вдячна
vďačný	вдячний
obrazovkách	екрани
obrazovkách	екранах
ias	ias
rocha	роша
tout	tout
cites	cites
cameronová	кемерон
veriteľ	кредитор
rozumel	зрозуміла
rozumel	зрозуміло
rozumel	зрозуміли
parlamentov	парламенти
novoplatonizmus	неоплатонізм
sloan	слоан
regulovaná	контрольовані
zavrieť	закрити
zavrieť	близький
zavrieť	близько
zavrieť	близькі
zavrieť	закриття
posilnený	рекламний
okinawa	окінава
achnaton	ехнатона
špeciality	особливі
špeciality	спеціальні
špeciality	воїну
quod	quod
jazvy	шрами
glycerol	гліцерин
groening	ґрейнінґ
exe	exe
vexin	вексен
mládenec	хлопчина
mládenec	холостяк
mládenec	бакалавр
biť	били
biť	біт
biť	побили
biť	відверто
biť	бити
nezrovnalosti	порушення
častokrát	часто
vyhynuli	вимерли
fieseler	fieseler
džungli	джунглі
paradiso	paradiso
nespavosť	безсоння
padáky	парашути
autentický	щирий
pneumatické	пневматична
polymér	полімери
manehto	манефон
jamal	джамал
qos	qos
demille	мілль
trpezlivosti	терпіння
bezvýznamné	марними
nevade	невада
merritt	меррітт
sergi	сержі
obchodované	торгували
astoria	astoria
hazel	хейзел
skrinka	скринька
skrinka	box
skrinka	ящик
skrinka	коробка
skrinka	роздягальні
skrinka	кабінет
skrinka	кабінету
kočka	красуня
alles	alles
aalto	аалто
disperzia	дисперсія
integra	бездоганна
macho	мачо
motel	мотель
mŕtvicu	інсульт
flamenco	фламенко
ges	ges
zvitky	котушки
zvitky	rolls
misty	туманний
filtrovanie	фільтрування
columba	голуба
tiepolo	тьєполо
walton	волтон
krotónu	кротон
novinka	нові
novinka	нове
novinka	нова
novinka	новий
novinka	створити
novinka	новини
novinka	новина
capsicum	овочевий
kobaltu	кобальт
dôkladné	ретельних
dôkladné	детальний
nesprávna	неправильна
nesprávna	невірно
nesprávna	неправильний
nesprávna	неправильне
nesprávna	неправильна
nesprávna	неправильно
nesprávna	неправильний
vymenované	зазначив
vymenované	перелічені
vymenované	зазначає
fámy	чутки
kotvy	якорі
kotvy	якір
projektové	project
projektové	проект
barónka	карлівна
blaster	blaster
blaster	винищувач
euripides	евріпід
beckham	бекхем
kvinteto	квінтет
ľudskosť	людство
ľudskosť	людяності
lulu	lulu
instituto	instituto
použiteľnosť	юзабіліті
farmár	фермер
chytanie	ловити
proteus	proteus
zdieľané	спільну
zdieľané	поширив
zdieľané	спільні
zdieľané	поширили
zdieľané	спільний
porušiť	порушують
lessing	лессінг
diplomu	диплом
arras	аррас
náhrdelník	намисто
pardus	pardus
chronicle	літопис
chronicle	хроніка
dina	діна
bragg	брегг
oxfordshire	оксфордшир
reise	reise
brody	броди
teofil	теофіл
neznáša	ненавидить
bantam	bantam
inšpekcia	інспекція
egy	egy
semper	semper
zachránený	збережені
zachránený	збережених
zachránený	збережено
zachránený	збережений
zachránený	врятований
reuters	reuters
pretekať	перегони
pretekať	гонки
pretekať	racing
asa	аса
uzurpátor	узурпатор
lucca	лукка
pica	сорока
kun	kun
schweitzer	швейцер
pitcairnove	піткерн
páka	важіль
páka	важіль
hanby	сумнівів
filipínske	філіппінська
stooges	stooges
pestované	дорослому
pestované	доросла
pestované	виріс
pestované	культурні
iránskeho	іранське
uverejniť	дописі
uverejniť	опублікувати
uverejniť	допис
uverejniť	допису
uverejniť	оприлюднити
uverejniť	опублікувати
renata	ренато
renata	рената
coelho	коельйо
klimatológia	кліматологія
feo	feo
bwv	bwv
hash	хеш
schwarzenegger	шварценеггер
odvoz	ride
odvoz	проїзд
odvoz	поїздка
turgenev	тургенєв
inge	інге
spolužiaci	однокласників
spolužiaci	однокласники
mendes	мендес
petrović	петрович
lappeenranta	лаппеенранта
adrenalín	адреналін
pacientovi	пацієнт
pacientovi	пацієнта
ženícha	нареченого
partnerstva	партнерства
partnerstva	партнерство
zdvojnásobil	виросло
zdvojnásobil	вдвічі
davos	давос
konkurentov	виборола
konkurentov	конкуренти
konkurentov	конкурентів
tlmenie	послаблення
tlmenie	послаблення
biberach	біберах
cholesterol	холестерину
odklad	відстрочки
odklad	відтермінування
lite	lite
ugo	уго
cesar	сезар
daf	daf
škrobu	крохмаль
predplatné	підписки
predplatné	підписка
predplatné	підписки
bethesda	bethesda
konzumovať	займати
lutea	жовті
lutea	lutea
kimi	kimi
pskov	псков
sloty	автомати
sloty	гнізда
sloty	слоти
zásielky	вантаж
postgresql	postgresql
sprostredkovateľa	посередник
sprostredkovateľa	медіатор
dunn	данн
zamedzenie	запобігти
zamedzenie	запобігати
zamedzenie	запобігання
uhlové	кутова
uhlové	кутовий
bergson	бергсон
wydawnictwo	wydawnictwo
koks	кока
koks	кокс
koks	кола
koks	колу
karolina	кароліна
zaznamenávanie	запис
zaznamenávanie	ведення
zaznamenávanie	вхід
štvorky	фур
svalstvo	язи
svalstvo	muscle
fialové	фіолетовий
fialové	бузкова
sip	sia
sip	годинами
sip	ковток
logistiky	логістики
logistiky	логістика
bouchard	бушар
aaltonen	аалтонен
sklade	склад
fazuľa	бін
fazuľa	сабін
fazuľa	смаки
mango	манго
mango	манго
mango	mango
jazvec	борсук
vozíky	вози
vozíky	вантажівки
jing	цзін
fossum	фоссум
princezna	принцеса
princezna	princess
beira	бейра
zajaca	lepus
zajaca	заєць
kampánii	кампанія
anas	качка
bezpečnejšie	безпечніше
terapeutické	лікувальний
hematit	гематит
kohokoľvek	нікому
kohokoľvek	нікого
kohokoľvek	хтось
iniciovať	розпочати
iniciovať	ініціювати
vyvodiť	намальовано
vyvodiť	намальовані
vyvodiť	намалювати
vyvodiť	малювати
vyvodiť	роздати
vyvodiť	нічия
farben	farben
zmluvne	заразився
hľuzy	лампочок
kozmetických	косметика
taxonomické	таксономічна
pazúr	кіготь
douro	дору
workshopy	workshop
workshopy	семінари
kar	kar
zafarbenia	молочний
munari	мунарі
lützow	лютцов
chladiaci	охолодження
struma	струма
rosol	росол
sundin	сундін
mademoiselle	мадемуазель
monológ	монолог
baltachová	балтача
skladisko	склад
hobbes	гоббс
sardínii	сардинія
blata	бруд
bielkovina	білок
bielkovina	білки
stana	стан
stana	стен
annalen	annalen
letová	польоту
letová	переліт
letová	рейс
letová	політ
madden	медден
pizza	піца
kladenie	закладання
závažie	вагу
závažie	вага
svätosti	святості
mikrobiológia	мікробіологія
celje	цельє
katowice	катовіце
chytený	зловили
chytený	спіймав
chytený	перебір
chytený	полон
chytený	спіймав
chytený	захопили
chytený	захоплені
estakáda	віадук
spokojná	контент
spokojná	вміст
spokojná	зміст
spokojná	матеріали
spokojná	задоволені
spokojná	задоволена
spokojná	задоволений
sánky	сани
cerf	серф
lorem	lorem
juniperus	juniperus
maestro	маестро
mlčať	тиша
mlčať	тиші
mlčať	мовчання
hippokrates	гіппократ
vystaviť	витримки
bop	bop
grantov	субсидії
gondwana	гондвана
latex	latex
remington	remington
ozbrojení	озброєний
ozbrojení	озброєні
ozbrojení	збройних
aktivácie	активації
vrany	ворони
vrany	воронів
frick	фрік
thunderbird	thunderbird
mergedtoprow	mergedtoprow
neprestajne	постійно
neprestajne	постійно
regenerácia	реставрації
regenerácia	одужання
prístrešok	укриття
prístrešok	притулок
prístrešok	скидали
paprika	паприка
paprika	пасти
bezpečná	сейф
bezpečná	безпечний
bezpečná	безпечно
úhora	вугор
ilustrované	illustrated
mimozemšťanov	чужинців
mimozemšťanov	прибульці
mimozemšťanov	прибульців
puberty	зрілість
verdon	вердон
harley	харлі
kúpeľne	туалет
benson	бенсон
úžasné	чудові
úžasné	красень
úžasné	дивовижна
úžasné	вражає
úžasné	вражаюче
úžasné	дивовижно
úžasné	amazing
úžasné	неймовірний
wenger	венгер
rodeo	родео
montaigne	монтень
mehmet	мехмет
tsi	tsi
ipad	ipad
kokot	член
kokot	дік
biosféry	біосфера
downey	дауні
odovzdania	передачі
odovzdania	передача
padre	падре
týždenný	щотижня
mandle	мигдаль
potvrdenia	сертифікати
potvrdenia	підтвердити
potvrdenia	підтвердження
bunny	зайчик
puzzle	загадки
puzzle	головоломки
puzzle	головоломка
moe	мо
vizualizácia	візуалізація
fitness	фітнес
ostrosť	різкість
pictus	пофарбований
ise	ісе
smrekov	ялина
mccoy	маккой
prednášku	лекції
prednášku	лекція
ledva	навряд
ledva	ледве
ledva	навряд
topografia	топографія
synagóge	синагога
preferencií	уподобання
preferencií	налаштування
preferencií	вподобання
prekvapivé	дивуватися
aktívum	актив
ióni	іонійці
kaučuku	гумові
predajca	постачальник
predajca	виробник
predajca	виробника
predajca	продавця
predajca	продавець
predajca	продавець
predajca	продавцем
predajca	творами
predajca	дилер
inv	inv
šiesti	шість
šiesti	шестеро
rozviesť	розлучення
korsakov	корсаков
jednotnosť	єдність
jednotnosť	спільність
jednotnosť	сумісність
mccain	маккейн
osvietenie	просвіти
osvietenie	пізнання
sącz	сонч
colón	колон
škandálu	скандал
primigenius	primigenius
macleod	маклауд
tylera	тайлер
sylvie	сільві
stelesňuje	лаві
lekno	латаття
imax	imax
grands	гран
zachovávanie	консервація
harz	гарц
predpovedanie	передбачити
zelenka	зеленка
dôsledné	вправні
nájom	вооз
nájom	оренду
návyky	звички
návyky	звичок
otráviť	отрути
otráviť	отруту
otráviť	отрута
pga	pga
mueller	мюллер
hauptmann	гауптман
kristin	крістін
poradcovia	консультантом
poradcovia	радники
neúplná	неповна
neúplná	незавершений
neúplná	неповним
nadriadených	керівництвом
nadriadených	командири
nay	ней
choré	хворим
choré	хворі
choré	хвора
choré	хворий
choré	захворіла
dodanie	доставку
dodanie	доставка
pasažieri	пасажири
pasažieri	пасажирів
paleogén	палеоген
cze	свк
cze	cze
vlorë	вльора
supersymetria	суперсиметрія
zasluhuje	вчинок
aischylos	есхіл
galla	галла
leonidas	леонід
ile	ile
corte	corte
profit	прибуток
arten	arten
environmentálna	довкілля
environmentálna	екологічна
nistelrooy	ністелрой
munch	мунк
impresionizmus	імпресіонізм
konzumácia	споживання
gladius	гладіус
kinematografiu	кінематограф
curt	курт
vyliečiť	вистачить
vyliečiť	лікують
vyliečiť	вакцина
vyliečiť	вилікувати
svastika	свастика
othello	отелло
transformovať	перетворити
transformovať	перетворення
elfovia	ельфи
klince	nail
klince	nails
klince	гвоздик
dobyvatelia	завойовники
papilio	papilio
dido	дідо
picchu	пікчу
edda	едда
vymazané	вилучено
vymazané	вилучені
bard	бард
inteligentná	розумні
