kategória	категорія
type	типу
type	тип
rotácie	обертання
rotácie	поворот
morské	морська
princípe	принцип
heart	серце
štarte	стартап
štarte	запуску
štarte	startup
štarte	запуск
intenzívne	інтенсивне
intenzívne	інтенсивний
intenzívne	інтенсивно
hralo	грали
hralo	грала
hralo	грав
umelecký	художні
umelecký	художнього
hana	ганна
reálne	реал
reálne	справжня
reálne	справжні
reálne	реальний
reálne	справжній
reálne	реалістична
ligu	ліга
írsky	ірландський
írsky	irish
írsky	ірландська
zložka	компонент
zložka	компонента
zložka	установчі
zložka	тека
zložka	складова
turecku	туреччина
pobyt	резиденція
lekári	лікарям
lekári	лікарів
lekári	лікарі
nastáva	статись
nastáva	виникає
dospelých	дорослих
dospelých	доросла
dospelých	дорослі
dospelých	доросле
dospelých	дорослий
organizmu	організм
adams	адамс
výročie	річниця
výročie	ювілей
nezávislé	самостійна
nezávislé	незалежні
nezávislé	незалежна
nezávislé	незалежний
nezávislé	незалежне
časopisy	журнали
časopisy	журнали
priateľov	друзями
priateľov	друзів
priateľov	друзі
vlna	шерсть
vlna	вовна
vlna	хвиля
klasické	класична
klasické	класична
klasické	класичні
klasické	класичний
klasické	класика
klasické	класичне
viditeľné	видима
viditeľné	видимий
viditeľné	видно
viditeľné	видимі
duše	душі
duše	душ
duše	духи
duše	духів
signálu	сигнал
obsadenie	зіграла
obsahovať	містити
obsahovať	містить
obsahovať	міститься
obsahovať	містять
essonne	ессонн
mario	маріо
dočasne	тимчасово
dočasne	тимчасове
dočasne	тимчасові
dočasne	тимчасова
dočasne	тимчасово
dočasne	тимчасовий
profesionálna	фахівець
profesionálna	професійний
profesionálna	професіонал
profesionálna	professional
profesionálna	професійні
hospodárske	економічне
hospodárske	економічні
hospodárske	економічна
hospodárske	економічний
hospodárske	корупцію
dub	дубовий
dub	дуб
dub	dub
dub	дуб
zložiek	складові
zložiek	інгредієнти
polia	поля
náklad	вантаж
náklad	перевезення
náklad	вантажний
polostrove	півострів
výrobky	продукція
výrobky	виріб
výrobky	вироби
výrobky	продукти
váh	вагу
váh	ваги
váh	машинок
nezávisle	окремо
pripojil	приєднався
pripojil	долучився
pripojil	приєдналися
pripojil	приєднується
pripojil	приєдналася
sčasti	частково
sčasti	часткова
sčasti	мінлива
kruhu	коло
kruhu	гурток
doplnenie	завершення
doplnenie	доповнення
doplnenie	додавання
doplnenie	доповнення
podpis	підпис
klasifikácia	класифікація
ostal	зупинилась
ostal	залишився
canon	canon
dream	сон
dream	dream
dream	мрія
rozhodlo	вирішили
rozhodlo	вирішив
rozhodlo	вирішила
avenue	проспект
avenue	avenue
porucha	несправність
porucha	розлад
porucha	захворювання
nedvěd	недвед
prirodzené	натуральний
prirodzené	натуральна
prirodzené	натуральні
prirodzené	природний
prirodzené	природні
drevo	вуд
drevo	деревина
drevo	лісова
dunaj	дунай
bielych	білих
presné	точним
presné	точні
presné	точний
presné	точні
presné	точна
presné	акуратно
presné	точне
presné	точні
presné	точна
presné	точний
presné	точність
návštevníkov	відвідувачів
návštevníkov	відвідувачі
desiatok	десятки
desiatok	десятки
skaly	скеля
skaly	рок
skaly	кручі
skaly	rock
skaly	камені
skaly	скелі
skaly	астероїди
skaly	каміння
skaly	скелях
diecézy	єпархії
mytológia	міфологія
zlata	золота
zlata	gold
zlata	золоті
zlata	золото
reformy	реформи
vedel	знала
vedel	знало
vedel	знали
vedel	знав
zníženie	скороченню
zníženie	заднє
zníženie	зменшити
poľnohospodárstvo	землеробства
poľnohospodárstvo	землеробство
skala	скеля
skala	рок
skala	кручі
skala	rock
oblúk	арк
oblúk	дуга
oblúk	арка
mir	мір
hosť	вузол
hosť	ведуча
hosť	гостя
hosť	гість
hosť	guest
hosť	гостем
hms	hms
písmená	листи
písmená	літер
písmená	літери
beatles	beatles
účel	мета
bojovali	билися
bojovali	бився
bojovali	воював
bojovali	боролися
bojovali	воювали
bohovia	боги
vzácne	дорогоцінний
vzácne	дорогоцінні
vzácne	рідкісна
vzácne	рідкісні
vzácne	рідкісний
vzácne	рідкість
vzácne	рідкісне
staroveký	давніх
staroveký	стародавні
staroveký	давні
staroveký	стародавній
staroveký	давній
nórska	норвезька
nórska	норвегії
nórska	норвегія
frankfurt	франкфурт
odas	odas
prístavné	гавань
záver	висновки
príroda	природа
príroda	природня
bomby	бомба
bomby	бомб
bomby	бомби
súhrn	резюме
súhrn	зведення
súhrn	підсумок
vládca	лінійка
vládca	імператор
prírodný	натуральний
prírodný	натуральна
prírodný	натуральні
prírodný	природний
prírodný	природні
zadné	задній
zadné	строю
bojovník	воїн
bojovník	боєць
bojovník	винищувач
pomáha	допоможе
pomáha	допомогає
pomáha	допомагає
obidve	обоє
obidve	обидва
obidve	обох
obidve	обидві
obidve	обом
zakázané	заборона
zakázané	заборонено
zakázané	заборонене
zakázané	заборонений
zakázané	заборонені
zakázané	заборонено
zakázané	заборонили
zakázané	заборонене
ružomberku	ружомберок
žlté	жовте
žlté	жовтого
žlté	жовті
žlté	жовтий
líši	різною
líši	змінюється
líši	відрізняється
modelov	models
modelov	моделі
modelov	моделей
náboženský	релігійна
náboženský	релігійні
vzdialené	далеких
vzdialené	вій
vzdialené	далекого
vzdialené	віддалений
vzdialené	пульт
vzdialené	віддалене
naspäť	back
naspäť	назад
naspäť	ззаду
naspäť	повернулася
naspäť	спина
voľné	випустити
voľné	вільна
voľné	безкоштовне
voľné	вільний
voľné	безкоштовно
voľné	вільно
získanie	отримав
získanie	отримання
získanie	розм
získanie	збору
požiar	fire
požiar	вогнем
požiar	вогонь
požiar	пожежа
inc	inc
vzdialená	далеких
vzdialená	вій
vzdialená	далекого
klesá	скидання
labem	лабем
súkromné	приватні
súkromné	приватна
súkromné	особисте
súkromné	приватний
creek	крік
creek	струмок
rumunska	румунії
rumunska	румунія
spojencov	союзники
spojencov	союзників
gridcolor	gridcolor
úrady	влади
úrady	заклади
úrady	працевлаштування
produktov	продукція
produktov	виріб
produktov	вироби
produktov	продукти
víťazné	вигравати
víťazné	забив
víťazné	виграш
víťazné	перемагає
pani	жіночі
pani	леді
pani	пані
pani	пані
webová	web
webová	веб
synovia	сини
selč	cest
wolfgang	вольфганг
nahradiť	замініть
nahradiť	заміна
nahradiť	замінити
pád	аварія
pád	крах
pád	crash
pád	аварії
pád	падати
pád	осінь
pád	fall
pád	падіння
zle	неправильна
zle	неправильно
zle	неправильний
západný	західний
západný	західні
západný	західна
vrcholom	вершиною
vrcholom	вершина
vrcholom	вершину
elektrická	електричний
elektrická	електрика
elektrická	електричний
znaku	риса
galérie	галереях
galérie	галереї
galérie	галерея
galérie	галерею
galérie	галереї
galérie	gallery
mestečko	містечко
mestečko	місто
california	каліфорнію
california	california
california	каліфорнія
rozšírená	розширені
rozšírená	розширена
rozšírená	розширений
rozšírená	збільшено
rozšírená	широкий
rozšírená	збільшив
rozšírená	доповнена
people	народ
people	людей
people	люди
korene	коріння
farnosti	парафія
farnosti	парафії
olympionici	боги
olympionici	олімпійці
dedičstvo	застаріла
dedičstvo	спадок
dedičstvo	успадкування
dedičstvo	спадщина
jen	джен
problému	задача
problému	проблему
problému	проблема
zachované	збережена
zachované	збереглося
zachované	зберегла
zachované	зберігав
kameňa	камінь
kameňa	stone
kameňa	стоун
vyjadriť	express
vyjadriť	експрес
porovnanie	порівняння
porovnanie	порівняння
porovnanie	порівняти
porovnanie	порівнювати
porovnanie	порівняйте
nevie	знає
fotografií	photos
fotografií	фотографій
kandidát	кандидат
mladosť	молодість
mladosť	юнацтва
mladosť	юність
mladosť	молодь
snahy	зусилля
roberta	роберта
info	info
info	інформації
info	інформація
anne	анн
anne	анна
oliver	олівер
nástupcom	наступником
procesor	процесор
procesor	процесор
procesor	процесора
procesor	цп
daná	вказаний
daná	дано
daná	надано
daná	даного
onedlho	soon
onedlho	скоро
napoleon	наполеона
napoleon	наполеон
kórejská	корейська
turistické	туристичний
turistické	туристичні
turistické	турист
turistické	туристичне
bruce	брюс
bass	бас
bass	басс
bohaté	багаті
bohaté	багатий
bohaté	rich
vyvinul	походять
areálu	університеті
bank	банк
padol	упав
padol	впала
padol	впав
padol	впала
padol	провалився
padol	падали
odborná	фахівець
odborná	професійний
odborná	професіонал
odborná	professional
odborná	професійні
výhody	переваги
výhody	плюси
výhody	переваги
výhody	вигоди
rastu	росту
rastu	зростання
rastu	ріст
hop	гоп
hop	hop
hop	хоп
zasa	знов
zasa	знову
victoria	вікторія
ovplyvnený	змушена
ovplyvnený	чинив
germain	жермен
obchodná	комерційне
obchodná	комерційного
obchodná	комерційні
obchodná	комерційна
obchodná	комерційний
ústava	конституція
príčiny	причини
príčiny	причинами
príčiny	причини
tenis	теніс
nepriateľa	ворог
polícia	поліція
rovnice	рівняння
rovnice	рівняння
štúdio	студія
štúdio	студії
štúdio	studio
štúdio	студію
štúdio	майстерні
štúdio	денне
vhodný	відповідний
vhodný	відповідні
vhodný	відповідну
vhodný	підходить
doktor	лікар
doktor	лікаря
doktor	доктор
doktor	лікарю
cyril	кирило
lord	господь
lord	господа
lord	володар
lord	лорд
občania	громадяни
občania	громадян
občania	громадянам
všeobecná	загальна
všeobecná	загальні
všeobecná	звичайний
všeobecná	загальний
všeobecná	загальне
všeobecná	загальні
všeobecná	генерал
všeobecná	загальний
všeobecná	загальне
villa	вілла
carlo	карло
hlboko	глибока
hlboko	deep
hlboko	глибоко
hlboko	глибокий
gary	гарі
gary	гері
atómov	атоми
atómov	атомів
billy	біллі
existovala	існував
existovala	існували
existovala	існувало
konfederácie	спрямованою
konfederácie	конфедерація
arabské	арабських
arabské	арабський
arabské	арабські
arabské	арабська
arabské	арабський
metód	способи
metód	методи
kurz	курс
kurz	майданчик
pracovali	спрацювало
pracovali	працював
pracovali	працювали
pracovali	працювала
velenie	наказую
velenie	командний
velenie	команда
motívy	теми
motívy	тем
motívy	мотиви
motívy	мотиви
zameriava	фокусується
potravín	харчування
potravín	їжа
potravín	foods
potravín	продуктовий
smery	напрямки
architektonické	архітектурний
náš	наше
náš	наша
náš	наші
náš	наш
náš	наші
rozhranie	інтерфейс
hrebeň	гребінець
hrebeň	хребта
hrebeň	хребет
znižuje	опускає
znižuje	зменшує
dráma	драматичний
dráma	драма
dráma	драми
ohrozené	зникнення
ohrozené	розкриті
opak	протилежність
opak	відміну
opak	протилежний
opak	навпаки
snáď	сподіваюсь
snáď	сподіваємося
snáď	напевне
snáď	сподіваємось
kancelárie	заклади
kancelárie	працевлаштування
kancelárie	офіс
kancelárie	office
daniela	даніела
siene	зал
jane	джейн
dôležitá	важлива
dôležitá	важливі
dôležitá	важливий
dôležitá	важливе
dôležitá	важливо
škody	ламати
škody	пошкодження
škody	сутичка
škody	збитки
výstava	виставку
výstava	експонат
výstava	виставка
výstava	виставки
webe	сайті
webe	сайт
webe	web
webe	веб
santiago	сантьяго
vila	vila
vila	вілла
jimmy	джимі
jimmy	джиммі
grande	гранде
grande	гранд
vedecká	науковий
vedecká	наукових
vedecká	наукова
chemický	хімічна
chemický	хімічні
chemický	хімічний
potreba	need
potreba	треба
potreba	потрібно
potreba	потреби
potreba	потреба
potreba	необхідність
michaela	мікаела
michaela	михайло
michaela	майкл
michaela	michael
michaela	михаїл
subst	subst
cross	хрест
cross	хрестик
cross	крос
vysvetlenie	пояснення
vysvetlenie	пояснення
bit	біт
vetvy	філії
vetvy	гілками
vetvy	гілки
obrana	оборона
obrana	захист
obrana	оборони
obrana	захист
obrana	оборону
vybavená	придатний
vybavená	обладнаний
záujmy	інтереси
záujmy	зацікавлення
záujmy	інтересів
ibn	ібн
dvanásť	дванадцять
partizánske	партизанів
ivo	іво
tovaru	товари
tovaru	засоби
tovaru	товар
zrušená	відкликано
zrušená	скасовано
zrušená	скасовано
zväzok	гучність
zväzok	пучок
aktivít	заняття
aktivít	діяльності
aktivít	діяльність
slovinsko	словенії
slovinsko	словенія
váži	важить
tele	тіло
tele	тіла
tele	tele
zásoby	акціями
zásoby	запаси
cudzích	іноземних
cudzích	іноземні
cudzích	іноземний
horách	гори
internetová	інтернет
socialistickej	соціалістична
konferencia	конференція
konferencia	конференції
schéma	діаграма
schéma	схематичне
schéma	схема
schéma	схема
schéma	схеми
schéma	схему
schéma	схеми
schéma	схема
geológia	геологія
stavať	зібрати
stavať	збирання
stavať	побудувати
stavať	будувати
zriadená	встановлено
zriadená	подальшому
zriadená	заснований
miliárd	мільярдів
miliárd	мільярд
miliárd	мільярди
miliárd	млрд
miliárd	мільярди
oddiel	розділ
oddiel	секція
oddiel	секції
oddiel	відділення
oddiel	загін
zrážok	опадів
lozère	лозер
súhlas	згоду
súhlas	згода
súhlas	погодження
súhlas	згоди
súhlas	згоду
súhlas	схвалення
súhlas	затвердження
súhlas	підтвердження
rameno	плече
rameno	рука
kamera	камера
kamera	фотоапарат
kamera	камери
publikácie	публікаціях
týždne	тижні
týždne	тижнів
anthony	ентоні
anthony	антоні
organizmy	організми
reality	дійсність
reality	реальність
reality	реаліті
giuseppe	джузеппе
mhz	мгц
jazere	озеро
jazere	озера
politicky	політично
ian	lan
ian	яном
ian	ієн
beach	пляжний
beach	біч
beach	пляж
jihlava	їглава
wolf	вовк
učiteľov	учителі
učiteľov	вчителів
učiteľov	вчителі
argument	аргументом
argument	аргумент
rozšírenia	розширення
rozšírenia	суфікси
rozšírenia	додатки
rozšírenia	розширення
rozšírenia	суфікс
rozšírenia	розширення
vybudovať	зібрати
vybudovať	збирання
vybudovať	побудувати
vybudovať	будувати
vybudovať	побудувати
encyklopédie	енциклопедій
leteckých	повітряна
ukázal	показав
ukázal	показала
kvety	квіти
rozdelený	розділена
rozdelený	розділив
kyslík	киснем
kyslík	кисень
zabezpečenie	безпека
zabezpečenie	безпеки
zabezpečenie	security
kolónie	колонії
kolónie	колонія
ľubovňa	любовня
dopredu	переслати
dopredu	вперед
dopredu	пересилання
dopredu	попереду
dopredu	вперед
dopredu	уперед
dopredu	завчасно
drobné	маленькі
prešli	пройшов
prešli	пройдено
prešli	передано
prešli	перейшов
prešli	минули
súťaží	конкурсів
súťaží	змагань
súťaží	змагання
súťaží	конкурси
živé	жити
živé	live
živé	наживо
živé	живу
živé	трансляція
davis	девіс
pravidla	правила
pravidla	правило
radí	радить
kelly	келлі
východný	схід
východný	східна
východný	східної
východný	східні
tvrdenie	копальні
tvrdenie	стверджують
tvrdenie	вимагати
tvrdenie	володарі
plné	повна
plné	повний
plné	повне
výhľad	outlook
výhľad	перегляд
výhľad	вигляд
výhľad	view
výhľad	вид
výhľad	переглянути
zriedkavé	рідкісна
zriedkavé	рідкісні
zriedkavé	рідкісний
zriedkavé	рідкість
zriedkavé	рідкісне
xii	xii
existovali	існував
existovali	існували
existovali	існувало
polí	масивів
polí	поля
nižšia	нижній
nižšia	опустити
nižšia	нижня
nižšia	нижча
výrobcovia	продюсери
výrobcovia	виробники
výrobcovia	виробники
ocele	сталь
vystúpenia	доповідей
vystúpenia	виступів
vystúpenia	виступи
vystúpenia	гіга
plný	повна
plný	повний
plný	повне
sound	sound
sound	звук
administratívna	адміністративні
administratívna	адміністративний
administratívna	адміністративне
vopred	завчасно
christopher	крістофер
psov	псів
psov	собак
psov	собаки
psov	пси
dojem	враження
moravce	моравце
chrbát	back
chrbát	назад
chrbát	ззаду
chrbát	повернулася
chrbát	спина
xvi	xvi
corporation	корпорація
prístroj	пристрій
prístroj	machine
prístroj	машина
prístroj	автомат
prístroj	приналежність
prístroj	апарат
tvoriť	написати
feat	feat
feat	артиста
malina	малина
malina	малина
malina	малиновий
mit	mit
nick	нік
nick	псевдонім
tlač	преса
tlač	натиснути
tlač	прес
tlač	press
tlač	друк
tlač	надрукувати
tlač	друкувати
tlač	друку
tlač	друк
zaslúžil	заслужена
zaslúžil	заслужив
zaslúžil	заслужили
majiteľ	власник
gabriela	габріела
zodpovedný	відповідальний
zodpovedný	відповідальна
johnny	джоні
johnny	джонні
hodnotenie	рейтинг
hodnotenie	оцінкою
hodnotenie	оцінка
hodnotenie	оцінювання
hodnotenie	оцінка
diery	ями
diery	лунка
diery	дірка
diery	діра
diery	дірки
diery	отвори
diery	дір
tlače	преса
tlače	натиснути
tlače	прес
tlače	press
rovná	рівний
rovná	дорівнює
rovná	дорівнює
rovná	рівне
snina	снина
úradník	службовець
úradník	офіційні
úradník	офіційна
úradník	офіційний
úradník	офіційне
úradník	наглядач
úradník	офіцер
arch	арка
korunovaný	короновано
lawrence	лоуренс
epizóda	епізод
témou	темою
témou	тему
témou	тема
témou	теми
témou	тему
témou	тема
témou	теми
nemocnici	лікарня
nemocnici	шпиталь
matúš	матвія
matúš	матвій
matúš	метью
potrebuje	вимагає
potrebuje	потребує
potrebuje	потреб
potrebuje	потреби
digitálne	цифрове
digitálne	digital
digitálne	цифрова
digitálne	цифровий
zistiť	виявляти
zistiť	виявити
zistiť	виявлення
lesná	лісова
lesná	ліс
osobe	особа
osobe	особи
organizáciu	організація
organizáciu	установа
organizáciu	установа
organizáciu	організація
sad	гаю
sad	сумно
sad	сумні
sad	сумний
pseudonym	псевдонім
ázijských	азійський
legenda	легенду
legenda	легенда
koruny	корону
koruny	корона
koruny	корони
koruny	крон
koruny	крони
kresťanské	християни
kresťanské	християнин
kresťanské	крістіан
kresťanské	християнський
kresťanské	християнська
symfónia	симфонічний
symfónia	симфонія
kráľovská	королівська
kráľovská	royal
kráľovská	королівський
kráľovská	королівське
kráľovská	рояль
končatiny	кінцівки
končatiny	кінцівок
končatiny	ніжками
končatiny	кінцівки
detstva	дитинство
detstva	дитинства
dei	dei
navrhnutý	розроблена
navrhnutý	розробив
navrhnutý	розроблено
matt	мет
matt	метт
prijali	прийнято
prijali	прийняті
prijali	прийняли
prijali	прийнятий
sledovať	доріжки
sledovať	трек
sledovať	композицію
sledovať	доріжка
sledovať	композиція
sledovať	стежити
sledovať	дивитися
sledovať	подивитися
sledovať	дивіться
sledovať	дивися
sledovať	спостерігати
sledovať	слідувати
sledovať	стежити
editor	редактор
editor	композитор
editor	редактор
organizátor	організатор
organizátor	організатора
organizátor	організатор
organizátor	організатора
hrdinov	heroes
hrdinov	герої
hrdinov	героїв
vyvinutý	розробили
vyvinutý	розроблений
vyvinutý	розроблено
vyvinutý	походять
vyvinutý	evo
agentúry	агенція
agentúry	агентство
agentúry	організаціями
agentúry	агентства
predná	front
predná	спереду
predná	передні
predná	фронт
predná	передній
laurence	лоренс
audio	аудіо
audio	audio
debut	дебют
rose	роуз
rose	роза
rose	розі
rose	троянда
volebné	колегія
volebné	виборчий
nezávislý	самостійна
nezávislý	незалежні
nezávislý	незалежна
nezávislý	незалежний
nezávislý	незалежне
predstavený	представили
predstavený	презентували
predstavený	представлена
predstavený	презентувала
odísť	залиште
odísť	leave
odísť	залишити
horský	гірський
horský	гора
horský	гірська
predaja	продажів
predaja	продаж
predaja	продажі
cár	ніколая
princípy	засади
princípy	принципи
albrecht	альбрехт
súhlasím	згодна
súhlasím	згоден
súhlasím	згодні
súhlasím	погоджуюсь
súhlasím	погоджуюся
súhlasím	погодьтеся
zúčastniť	присутнім
zúčastniť	долучитись
zúčastniť	участь
okraj	поле
okraj	ребро
okraj	край
okraj	ребра
okraj	edge
okná	вікон
okná	windows
okná	вікна
colorado	колорадо
čiary	лінія
čiary	рядок
čiary	рядка
čiary	пряма
čiary	лінії
čiary	рядками
čiary	рядків
čiary	лініями
čiary	рядки
expedícia	кошмарів
expedícia	мкс
expedícia	експедиція
komora	камера
komora	палата
komora	палати
chcem	вимагаємо
chcem	хочу
chcem	хочеш
argentíny	аргентині
argentíny	аргентина
argentíny	аргентини
felix	фелікс
ariel	аріель
najdôležitejšie	найважливіше
najdôležitejšie	підсвічування
najdôležitejšie	найголовніше
zvláštne	дивний
zvláštne	дивна
zvláštne	дивне
zvláštne	дивно
zvláštne	дивний
zvláštne	дивна
zvláštne	дивним
zvláštne	дивно
zvláštne	дивні
zvláštne	одд
zvláštne	дивно
zvláštne	дивним
kozmického	космічні
organizátorom	організаторам
organizátorom	організаторів
organizátorom	організатори
technológia	технологія
technológia	технології
chapelle	шапель
platne	знаки
platne	тарілки
platne	плита
platne	тарілка
platne	рекорди
platne	records
platne	платівки
hlasy	голоси
hlasy	голосів
hlasy	голосує
hlasy	голоси
javy	java
javy	ява
javy	явище
javy	явища
vytvorí	створює
starosta	мер
starosta	мера
starosta	майор
suchý	сухий
suchý	суха
suchý	сухо
suchý	сухе
suchý	сухі
príjem	прибуток
príjem	дохід
príjem	прийом
príjem	вклади
príjem	прибуток
príjem	дохід
príjem	прибутки
rytierov	лицарі
upravený	змінена
mláďatá	цуценята
kniežatstvo	рашки
kniežatstvo	князівство
ochorenia	хвороби
ochorenia	хворобу
ochorenia	хвороб
ochorenia	захворювань
ochorenia	захворювання
ochorenia	хвороби
ochorenia	хвороба
ochorenia	захворювання
zavedenie	знайомтесь
zavedenie	вступ
obal	пакування
obal	упаковка
hod	викидати
hod	молота
hod	кинути
slávnostne	поважна
slávnostne	урочистої
slávnostne	святкову
slávnostne	святкові
slávnostne	святково
krízy	криз
krízy	криза
dôkazy	доказ
dôkazy	докази
dôkazy	докази
over	закінчилося
over	над
over	закінчено
over	закінчилась
cyklista	велогонщик
speváka	співак
speváka	співачка
speváka	співака
cache	кеш
cache	кешу
wall	стіну
wall	стіна
wall	стіні
vyzerá	виглядає
výhodou	перевагу
výhodou	перевага
výhodou	перевагою
karta	таб
karta	tab
karta	вкладку
karta	вкладка
karta	картка
karta	картку
stena	стіну
stena	стіна
stena	стіні
chlorid	хлорид
rozprávky	каплиці
miliardy	мільярдів
miliardy	мільярд
miliardy	мільярди
miliardy	млрд
miliardy	мільярди
oddelené	відокремлених
oddelené	розійшлися
oddelené	розділені
oddelené	окреме
oddelené	відокремити
opava	опава
zakladateľov	засновники
zakladateľov	засновників
konať	діяти
konať	акт
najbližšie	найближчий
najbližšie	найближча
najbližšie	найближчу
najbližšie	найближчий
najbližšie	найближчі
povinnosti	повноваження
povinnosti	відповідальності
štvrtá	четверта
štvrtá	четвертий
štvrtá	четверте
screen	екрана
screen	екран
usd	usd
umelecká	художні
umelecká	художнього
opakovane	безперервно
wien	wien
wien	він
potvrdenie	перевірка
potvrdenie	підтвердити
potvrdenie	підтвердження
potvrdenie	сертифікат
potvrdenie	підтвердити
dan	дан
dan	dan
dan	ден
dan	закохатися
nútený	примусово
nútený	змусили
nútený	вимушена
napísať	записати
napísať	напишіть
napísať	пишіть
napísať	виписати
napísať	написати
napísať	написати
kalendár	календар
tvár	обличчя
tvár	обличчям
tvár	face
kláštore	монастир
kláštore	монастир
kríza	криза
orange	апельсин
orange	помаранчевий
protokol	протокол
vnútorný	внутрішнє
vnútorný	внутрішній
vnútorný	внутрішня
vnútorný	внутрішні
vnútorný	внутрішнє
vnútorný	внутрішній
vnútorný	площина
drží	тримає
drží	містить
drží	тримала
drží	плакатами
drží	тримає
vyrábať	виготовлення
vyrábať	виробляють
klasická	класична
klasická	класична
klasická	класичні
klasická	класичний
klasická	класика
klasická	класичне
latinskej	латинська
latinskej	латинської
latinskej	латинські
vlak	потяг
vlak	поїзд
jednota	єдність
doktorát	докторський
špecifické	конкретних
špecifické	певне
špecifické	конкретні
scéna	сцени
scéna	сцена
blízke	поблизу
blízke	поруч
zaujímavosti	цікавий
zaujímavosti	цікаво
zaujímavosti	цікаве
herbert	герберт
rafael	рафаель
kladie	кладе
leto	літо
dostupný	доступні
dostupný	доступний
dostupný	наявні
dostupný	наявний
silver	срібла
silver	срібло
silver	silver
silver	срібний
mlyn	вітряк
mlyn	млин
mlyn	млин
viem	знаю
viem	знати
viem	know
viem	знайома
singles	розряд
typicky	зазвичай
typicky	типові
typicky	типова
typicky	типовий
zamerané	фокусі
hdp	ввп
pevné	суцільна
pevné	твердий
pevné	суцільний
pevné	суцільне
zelené	зелене
zelené	зелені
zelené	зелений
široká	широкі
široká	широке
široká	широкий
široká	широка
zástupcovia	депутатів
zástupcovia	агенти
zástupcovia	представники
zástupcovia	представників
moderný	сучасні
moderný	сучасно
moderný	сучасний
moderný	сучасне
francesco	франческо
mandát	мандат
prejavy	доповідей
kontroly	контролює
kontroly	чеки
kontroly	перевірки
kontroly	перевіряє
vybrané	обрані
vybrané	вибраний
vybrané	обрані
vybrané	вибрані
vybrané	вибране
vybrané	вибрано
dánska	данія
dánska	данії
dánska	данська
milión	мільйон
boys	хлопчики
producenti	продюсери
producenti	виробники
diskusiu	дискусії
diskusiu	дискусія
diskusiu	обговорення
set	комплект
set	встановити
set	набір
set	встановлено
set	множина
opevnenia	укріплення
spôsoby	шляхи
spôsoby	способи
spôsoby	манери
spôsoby	способи
spôsoby	методи
dosiahnutie	нормальної
dosiahnutie	досягнення
dosiahnutie	досягненні
syndróm	синдром
individuálne	окремо
individuálne	окремих
individuálne	індивідуальна
individuálne	індивідуальні
individuálne	індивідуальне
individuálne	окремі
individuálne	індивідуальний
pravdy	істини
pravdy	істина
písmen	листи
písmen	літер
písmen	літери
software	програмний
software	програми
software	застосунок
demo	демонстрація
demo	демо
grafické	графічна
grafické	графічні
grafické	графіку
grafické	графічні
grafické	графіки
grafické	графіка
grafické	графічні
grafické	графіку
záliv	бухта
záliv	затока
záliv	затоці
záliv	губа
záliv	затока
romány	романів
romány	романи
moon	місяця
moon	місяць
moon	мун
moon	місячні
moon	супутник
izraela	ізраїлі
izraela	ізраїлю
izraela	ізраїль
spravodlivosti	справедливість
spravodlivosti	правосуддя
regióny	регіони
regióny	регіонів
regióny	регіонах
regióny	областях
kurt	курт
samovraždu	самогубство
osobu	особа
osobu	особи
vlasti	вітчизна
vlasti	вітчизну
vlasti	вітчизни
vlasti	батьківщина
polície	поліція
výrazné	характерні
výrazné	значний
výrazné	виразний
zelený	зелене
zelený	зелені
zelený	зелений
wright	райт
moderátor	модератор
profesionálne	фахівець
profesionálne	професійний
profesionálne	професіонал
profesionálne	professional
profesionálne	професійні
ročné	щорічно
ročné	річну
ročné	річна
ročné	щороку
ročné	річні
ročné	річний
prísne	суворо
prísne	строго
prísne	строга
prísne	суворий
nájdené	знайшов
nájdené	знайдено
nájdené	знайшовся
nájdené	знайшла
nájdené	знайдені
juhoslávie	югославії
zabrániť	запобігти
zabrániť	запобігати
zabrániť	уникнути
zabrániť	уникайте
zabrániť	уникати
typická	типові
typická	типова
typická	типовий
oscar	оскар
hrdinu	герой
vnútorná	внутрішнє
vnútorná	внутрішній
vnútorná	внутрішня
vnútorná	внутрішні
vnútorná	внутрішнє
vnútorná	внутрішній
vnútorná	площина
verejný	публічний
verejný	громадське
verejný	паблік
verejný	відкритий
verejný	публічна
verejný	громадського
ivanovič	іванович
poézia	поезія
informačné	всеукраїнської
informačné	інформаційні
indický	індійська
indický	індійський
hĺbka	глибина
ferrari	феррарі
ferrari	ferrari
sky	небом
sky	небо
maršal	маршалл
maršal	маршал
maršal	маршал
vedcov	вчених
vedcov	науковці
vedcov	вчені
vedcov	науковців
tvary	форм
tvary	форми
príprava	приготування
príprava	підготовка
rohu	кутку
rohu	куточок
rohu	куті
alice	аліса
alice	еліс
chaty	балачки
chaty	виселення
allen	аллен
znojmo	зноймо
chyba	помилка
chyba	помилка
baby	немовля
baby	малятко
baby	дитина
španielske	іспанською
španielske	іспанської
španielske	іспанська
povesť	репутацію
povesť	репутація
jonathan	джонатан
informácia	відомості
informácia	інформація
kože	ховає
kože	приховує
kože	оболонка
kože	шкіра
kože	шкіри
slovak	англійською
slovak	англійська
julien	жульєн
poznatky	знань
poznatky	знання
konferencii	конференція
konferencii	конференції
two	два
two	дві
two	двоє
two	двох
two	двійка
pevne	міцно
pevne	туго
staroveké	давніх
staroveké	стародавні
staroveké	давні
staroveké	стародавній
staroveké	давній
kúpil	купили
kúpil	купила
kúpil	купив
édouard	едуар
marseille	марсель
turistický	туристичний
turistický	туристичні
