kategória	categoria
zníženie	diminuir
poľnohospodárstvo	agricultura
poľnohospodárstvo	agricultura
skala	rochedo
skala	rocha
skala	pedra
skala	rock
oblúk	arc
oblúk	arco
oblúk	arcos
oblúk	arco
oblúk	arc
oblúk	arch
mir	mir
hosť	organizador
hosť	hospedeiro
hosť	anfitrião
hosť	host
hosť	apresentador
hosť	acolhimento
hosť	convidado
hosť	hóspede
hosť	convidados
hosť	guest
hosť	convidada
hms	hms
písmená	cartas
písmená	letras
beatles	beatles
účel	finalidade
účel	objetivo
účel	objectivo
účel	propósito
bojovali	lutado
bojovali	lutaram
bojovali	lutei
bojovali	lutou
bohovia	deuses
možností	possibilidades
vzácne	precioso
vzácne	precious
vzácne	preciosa
vzácne	preciosidade
vzácne	preciosos
vzácne	raros
vzácne	rara
vzácne	raras
vzácne	raro
eridanus	eridanus
staroveký	antiga
staroveký	antigo
staroveký	antigos
staroveký	antiguidade
staroveký	ancião
nórska	noruegueses
nórska	norueguesa
nórska	norueguês
nórska	noruega
frankfurt	frankfurt
frankfurt	francoforte
prístavné	harbour
záver	conclusão
príroda	natureza
bomby	bomba
bomby	bombas
súhrn	síntese
súhrn	resumo
súhrn	sumário
vládca	governante
vládca	régua
vládca	imperador
vládca	imperadores
htm	htm
prírodný	naturais
prírodný	natural
zadné	retaguarda
zadné	traseiro
zadné	traseiros
zadné	traseira
bojovník	warrior
bojovník	guerreiro
bojovník	guerreira
bojovník	lutador
bojovník	combatente
bojovník	lutadora
bojovník	fighter
pomáha	auxilia
pomáha	assistências
obidve	ambos
obidve	ambas
zakázané	proibida
zakázané	proibidos
zakázané	proibidas
zakázané	proibido
zakázané	proibida
zakázané	proibidos
zakázané	proibidas
zakázané	proibido
zakázané	proibida
zakázané	proibidos
zakázané	banida
zakázané	banido
zakázané	proibido
ružomberku	ružomberok
žlté	amarelo
žlté	amarelos
žlté	amarela
líši	varia
líši	difere
modelov	models
modelov	modelos
náboženský	religiosos
náboženský	religiosa
náboženský	religioso
náboženský	religiosas
vzdialené	distante
vzdialené	distantes
vzdialené	remota
vzdialené	remoto
naspäť	costas
naspäť	volta
naspäť	voltar
udržať	sustentar
udržať	sustentação
voľné	solto
voľné	frouxo
voľné	solta
voľné	livre
voľné	grátis
voľné	free
voľné	gratuito
získanie	ganhando
získanie	adquirindo
získanie	obtendo
získanie	recebendo
získanie	ficando
získanie	aquisição
získanie	aquisições
požiar	fire
požiar	fogueira
požiar	fogo
požiar	incêndio
inc	inc
vzdialená	distante
vzdialená	distantes
klesá	caindo
klesá	soltando
labem	labem
súkromné	privada
súkromné	privado
súkromné	private
creek	creek
creek	riacho
rumunska	roménia
rumunska	romênia
spojencov	aliados
gridcolor	gridcolor
úrady	autoridades
úrady	gabinetes
úrady	escritórios
produktov	produtos
víťazné	vencendo
víťazné	ganhando
víťazné	ganhar
pani	amante
pani	patroa
pani	moça
pani	senhora
pani	dama
pani	sra
webová	web
webová	teia
synovia	sons
synovia	filhos
selč	cest
wolfgang	wolfgang
nahradiť	substituir
nahradiť	substitui
nahradiť	substitua
nahradiť	substituição
pád	crash
pád	acidente
pád	fall
pád	outono
pád	queda
zle	errado
zle	errada
západný	ocidental
západný	ocidentais
západný	western
západný	oeste
vrcholom	vértice
vrcholom	vértices
elektrická	elétricos
elektrická	elétrica
elektrická	elétrico
elektrická	eléctrica
elektrická	elétricos
elektrická	eléctricos
elektrická	elétrica
elektrická	elétrico
znaku	traço
počítačov	computadores
galérie	galerias
galérie	galeria
mestečko	vila
mestečko	cidade
california	califórnia
california	california
rozšírená	estendida
rozšírená	prolongado
rozšírená	estendido
rozšírená	alargado
rozšírená	expandido
rozšírená	ampliado
rozšírená	expandida
rozšírená	expandiu
rozšírená	alargada
rozšírená	ampliado
rozšírená	ampliada
rozšírená	alargado
rozšírená	aumentado
rozšírená	aumentados
rozšírená	ampliado
rozšírená	aumentadas
rozšírená	aumentada
people	pessoas
people	povo
people	gente
gejza	géza
korene	raízes
farnosti	paróquia
farnosti	freguesia
olympionici	olimpianos
dedičstvo	legado
dedičstvo	legacy
dedičstvo	legados
dedičstvo	herança
dedičstvo	herança
dedičstvo	heritage
dedičstvo	património
dedičstvo	patrimônio
dedičstvo	herança
jen	jen
problému	problemas
problému	problema
zachované	mantidas
zachované	mantida
zachované	mantido
zachované	mantidos
zachované	conservado
zachované	manteve
zachované	retida
zachované	mantidos
zachované	mantido
zachované	retidos
zachované	conservado
zachované	conservas
zachované	preservada
zachované	preservado
zachované	preservados
kameňa	stone
kameňa	pedra
kameňa	pedras
vyjadriť	express
vyjadriť	expresso
vyjadriť	expressar
vyjadriť	expressa
porovnanie	comparação
porovnanie	comparar
porovnanie	compare
fotografií	fotografias
kandidát	candidata
kandidát	candidato
kandidát	candidatos
mladosť	jovens
mladosť	juventude
snahy	esforços
roberta	roberta
info	info
anne	anne
anne	ana
oliver	oliver
nástupcom	sucessor
nástupcom	sucessora
procesor	processador
procesor	processadores
procesor	cpu
daná	dada
daná	dado
daná	dadas
onedlho	logo
onedlho	brevemente
napoleon	napoleão
napoleon	napoleon
kórejská	coreana
kórejská	coreano
kórejská	coreanos
turistické	turistas
turistické	turista
juhozápad	sudoeste
bruce	bruce
bass	bass
bass	baixo
bohaté	ricas
bohaté	rico
bohaté	ricos
bohaté	rich
bohaté	rica
vyvinul	evoluiu
vyvinul	evoluído
vyvinul	evoluíram
areálu	campus
bank	banco
bank	bank
padol	caiu
padol	fell
padol	caíu
padol	caí
padol	caído
padol	caída
padol	caídos
odborná	professional
odborná	profissionais
odborná	profissional
výhody	vantagens
výhody	benefícios
výhody	prestações
výhody	vantagens
rastu	crescimento
hop	lúpulo
hop	hop
zasa	novamente
victoria	victória
victoria	vitoria
victoria	victoria
victoria	vitória
ovplyvnený	influenciou
ovplyvnený	influenciada
ovplyvnený	influenciado
ovplyvnený	influenciados
germain	germain
obchodná	comerciais
obchodná	comercial
ústava	constituição
príčiny	motivos
príčiny	razões
príčiny	causalidade
príčiny	causa
príčiny	causas
tenis	ténis
tenis	tênis
tenis	tenis
nepriateľa	inimigo
nepriateľa	inimigas
nepriateľa	inimiga
nepriateľa	inimigos
polícia	polícia
polícia	policia
rovnice	equação
rovnice	equações
epidendrum	epidendrum
štúdio	estudio
štúdio	ateliê
štúdio	studio
štúdio	estúdio
štúdio	estúdios
vhodný	adequado
vhodný	apropriada
vhodný	adequados
vhodný	apropriados
vhodný	apropriado
vhodný	adequado
vhodný	adequados
vhodný	adequada
doktor	doutor
doktor	médica
doktor	doutora
doktor	doctor
doktor	médico
cyril	cirilo
cyril	cyril
lord	senhor
občania	cidadãos
všeobecná	genéricos
všeobecná	genérica
všeobecná	genéricas
všeobecná	genérico
všeobecná	generalidades
všeobecná	gerais
všeobecná	geral
všeobecná	general
villa	villa
carlo	carlo
hlboko	profundamente
hlboko	profunda
hlboko	profundo
hlboko	deep
gary	gary
atómov	átomos
kamenné	tacho
kamenné	stony
billy	billy
existovala	existiam
existovala	existia
existovala	existiram
existovala	existiu
existovala	existido
konfederácie	confederação
konfederácie	confederados
konfederácie	confederação
arabské	árabe
arabské	árabes
arabské	árabe
arabské	árabes
arabské	arábia
metód	métodos
kurz	curso
pracovali	trabalhou
pracovali	trabalhava
pracovali	funcionou
pracovali	trabalhadas
pracovali	trabalhados
pracovali	trabalhado
velenie	comando
velenie	comandar
motívy	temáticas
motívy	temas
motívy	motivos
zameriava	incide
potravín	alimentação
potravín	alimentos
potravín	alimento
potravín	comida
potravín	comidas
potravín	alimentos
potravín	mercearia
smery	direcções
smery	direções
smery	indicações
architektonické	arquitectónico
náš	nossa
náš	nossas
náš	nossos
náš	nosso
náš	nossa
náš	nosso
rozhranie	interface
rozhranie	interfaces
hrebeň	comb
hrebeň	pente
hrebeň	pentear
hrebeň	cume
hrebeň	ridge
znižuje	abaixa
znižuje	reduz
dráma	drama
dráma	dramas
ohrozené	ameaçada
ohrozené	ameaçadas
ohrozené	comprometido
ohrozené	comprometidas
ohrozené	comprometidos
ohrozené	comprometida
ohrozené	comprometeu
opak	oposta
opak	opostos
opak	oposto
snáď	talvez
snáď	espero
snáď	esperemos
kancelárie	gabinetes
kancelárie	escritórios
kancelárie	estância
kancelárie	gabinete
kancelárie	escritório
daniela	daniela
siene	corredores
siene	salões
jane	jane
jane	joana
dôležitá	importante
dôležitá	importantes
škody	dano
škody	danos
škody	estrago
škody	dano
škody	danos
škody	prejuízos
škody	indemnização
výstava	exibição
výstava	exibição
výstava	exposição
výstava	exposições
webe	website
webe	site
webe	web
webe	teia
santiago	santiago
vila	vila
vila	villa
jimmy	jimmy
kôry	casca
kôry	casca
kôry	descascar
kôry	peel
grande	grande
vedecká	científico
vedecká	científica
chemický	químico
chemický	químicos
chemický	química
potreba	need
potreba	preciso
potreba	precisa
potreba	necessidade
potreba	necessidade
stolice	fezes
stolice	fezes
michaela	michaela
michaela	miguel
michaela	michael
cross	cruz
cross	cross
vysvetlenie	explicações
vysvetlenie	explicação
vysvetlenie	explicações
porážke	derrotar
porážke	derrotando
bit	bit
bit	bits
vetvy	sucursais
vetvy	galhos
vetvy	ramos
vetvy	filiais
obrana	defesa
obrana	defesa
vybavená	equipados
vybavená	equipado
vybavená	equipados
vybavená	equipada
vybavená	equipadas
vybavená	equipado
záujmy	interesses
ibn	ibn
dvanásť	doze
dvanásť	twelve
ivo	ivo
tovaru	bens
tovaru	mercadoria
tovaru	mercadorias
tovaru	mercadorias
tovaru	mercadoria
zrušená	revogado
zrušená	revogados
zrušená	revogada
zrušená	cancelado
zrušená	cancelou
zrušená	cancelados
zrušená	cancelei
zrušená	cancelada
zrušená	cancelado
zrušená	cancelou
zrušená	cancelados
zrušená	cancelada
zväzok	volume
zväzok	volumes
zväzok	pacote
zväzok	trouxa
aktivít	atividades
aktivít	actividades
slovinsko	eslovénia
slovinsko	eslovênia
váži	pesa
tele	body
tele	corpo
tele	tele
zásoby	existências
zásoby	stocks
zásoby	suprimentos
zásoby	fornecimentos
zásoby	existências
zásoby	inventários
cudzích	estrangeiro
cudzích	estrangeira
cudzích	estrangeiras
cudzích	estrangeiros
horách	montanhas
internetová	internet
socialistickej	socialistas
socialistickej	socialista
konferencia	conferencia
konferencia	conferência
schéma	diagrama
schéma	esquema
schéma	regime
schéma	esquema
geológia	geologia
stavať	construir
stavať	construa
stavať	build
stavať	constrói
zriadená	estabelecida
zriadená	estabelecido
miliárd	bilhão
miliárd	bilhões
miliárd	biliões
miliárd	bilhões
oddiel	seção
oddiel	secção
oddiel	squad
oddiel	pelotão
oddiel	esquadrão
zrážok	precipitação
lozère	lozère
súhlas	consentir
súhlas	consentimento
súhlas	homologação
súhlas	aprovação
rameno	ombros
rameno	ombro
rameno	braço
rameno	arm
rameno	armar
entomológ	entomologista
kamera	câmara
kamera	camera
kamera	câmera
publikácie	publicações
týždne	semanas
anthony	anthony
anthony	antónio
anthony	antônio
nasledovali	seguido
nasledovali	seguida
nasledovali	seguiu
nasledovali	seguidos
nasledovali	seguiram
organizmy	organismos
reality	realidades
reality	realidade
reality	reality
giuseppe	giuseppe
mhz	mhz
jazere	lago
politicky	politicamente
ian	lan
ian	ian
ian	lan
ian	ian
beach	praia
beach	praias
jihlava	jihlava
wolf	loba
wolf	lobo
wolf	wolf
učiteľov	professoras
učiteľov	professores
argument	argumento
argument	argumentação
argument	argumentar
argument	argumentos
rozšírenia	alargamento
rozšírenia	prorrogações
rozšírenia	extensões
rozšírenia	prolongamento
rozšírenia	extensão
rozšírenia	prorrogação
vybudovať	construir
vybudovať	construa
vybudovať	build
vybudovať	constrói
vybudovať	construir
encyklopédie	enciclopédias
leteckých	antena
leteckých	aéreas
leteckých	aéreo
leteckých	aérea
leteckých	aeronáutica
ukázal	mostrei
ukázal	mostrou
ukázal	mostraram
kvety	flores
rozdelený	divididas
rozdelený	dividida
rozdelený	dividido
rozdelený	divididos
rozdelený	divido
kyslík	oxigénio
kyslík	oxigênio
zabezpečenie	assegurando
zabezpečenie	seguranças
zabezpečenie	segurança
kolónie	colônias
kolónie	colónias
kolónie	colônia
kolónie	colónia
dopredu	forward
dopredu	encaminhar
dopredu	avante
dopredu	avante
dopredu	avanço
dopredu	advance
dopredu	adiantamento
dopredu	avançar
drobné	tiny
drobné	minúsculo
prešli	passou
súťaží	concorre
súťaží	compete
súťaží	concursos
súťaží	competições
súťaží	concursos
súťaží	competições
živé	viva
živé	live
živé	viver
davis	davis
pravidla	regras
pravidla	regra
radí	aconselha
kelly	kelly
východný	oriente
východný	leste
východný	east
východný	orientais
východný	oriental
východný	leste
východný	eastern
tvrdenie	reclamar
tvrdenie	reivindicar
tvrdenie	reivindicação
tvrdenie	alegação
tvrdenie	alegação
plné	cheia
plné	plena
plné	pleno
plné	full
plné	cheio
výhľad	perspectivas
výhľad	outlook
výhľad	prospectiva
výhľad	vista
výhľad	ver
výhľad	visualizar
zriedkavé	raros
zriedkavé	rara
zriedkavé	raras
zriedkavé	raro
xii	xii
existovali	existiam
existovali	existia
existovali	existiram
existovali	existiu
existovali	existido
polí	arrays
polí	fields
polí	campos
polí	baías
nižšia	lower
nižšia	inferior
výrobcovia	produtores
výrobcovia	fabricantes
ocele	aço
ocele	siderurgia
ocele	aços
vystúpenia	discursos
vystúpenia	atuações
vystúpenia	performances
vystúpenia	desempenhos
vystúpenia	actuações
vystúpenia	aparências
vystúpenia	aparições
plný	cheia
plný	plena
plný	pleno
plný	full
plný	cheio
sound	sound
sound	som
administratívna	administrativa
administratívna	administrativos
administratívna	administrativas
administratívna	administrativo
vopred	avanço
vopred	advance
vopred	adiantamento
vopred	avançar
christopher	cristóvão
christopher	christopher
psov	cães
psov	cachorros
dojem	impressão
chrbát	costas
chrbát	volta
chrbát	voltar
zdravie	saude
zdravie	saúde
xvi	xvi
corporation	corporation
corporation	corporação
prístroj	aparelho
prístroj	dispositivo
prístroj	maquinas
prístroj	máquina
prístroj	maquina
prístroj	aparelho
prístroj	aparelhos
tvoriť	compor
tvoriť	compõe
feat	façanha
malina	malina
malina	framboesa
mit	mit
nick	nick
tlač	imprensa
tlač	pressione
tlač	impressão
tlač	print
tlač	imprimir
tlač	impressão
tlač	imprimir
zaslúžil	merecido
zaslúžil	mereciam
zaslúžil	merecida
zaslúžil	merecia
zaslúžil	mereceu
majiteľ	dona
majiteľ	proprietária
majiteľ	dono
majiteľ	proprietário
gabriela	gabriela
zodpovedný	responsável
zodpovedný	responsáveis
johnny	johnny
miloslav	miloslav
hodnotenie	classificação
hodnotenie	notação
hodnotenie	avaliação
hodnotenie	apreciação
hodnotenie	avaliação
žďár	žďár
diery	buraco
diery	hole
diery	furo
diery	furos
diery	orifícios
diery	buracos
tlače	imprensa
tlače	pressione
rovná	iguais
rovná	igual
rovná	iguais
rovná	igualar
rovná	equal
rovná	igual
skúma	examina
úradník	escrivão
úradník	oficial
úradník	funcionário
úradník	official
úradník	oficiais
úradník	oficial
úradník	agente
úradník	policial
arch	arcos
arch	arco
arch	arc
arch	arch
korunovaný	coroado
korunovaný	coroada
lawrence	lourenço
lawrence	lawrence
epizóda	episódios
epizóda	episódio
témou	tópicos
témou	tópico
témou	temática
témou	tema
nemocnici	hospital
nemocnici	hospitalares
nemocnici	hospitalar
matúš	matthew
matúš	mateus
potrebuje	precisa
potrebuje	necessidades
potrebuje	necessita
digitálne	digitais
digitálne	digital
zistiť	detectar
zistiť	detecta
zistiť	detetar
lesná	floresta
lesná	bosque
lesná	florestas
lesná	forest
osobe	pessoa
organizáciu	organização
organizáciu	organização
sad	grove
sad	bosque
sad	pomar
sad	dau
sad	tristes
sad	triste
sad	sad
pseudonym	pseudônimo
pseudonym	pseudónimo
ázijských	asiáticas
ázijských	asiática
ázijských	asiático
ázijských	asiáticos
legenda	legend
legenda	lenda
legenda	legenda
koruny	coroa
koruny	crown
koruny	coroas
kresťanské	christian
kresťanské	cristã
kresťanské	cristiano
kresťanské	cristão
kresťanské	cristãos
symfónia	symphony
symfónia	sinfonia
kráľovská	real
kráľovská	royal
končatiny	extremidades
končatiny	membros
detstva	infância
dei	dei
navrhnutý	concebidos
navrhnutý	projetado
navrhnutý	desenhado
navrhnutý	concebido
navrhnutý	projetada
navrhnutý	propôs
navrhnutý	propostos
navrhnutý	propunha
navrhnutý	proposta
navrhnutý	proposto
matt	matt
prijali	aceitos
prijali	aceites
prijali	aceitado
prijali	aceite
prijali	aceita
prijali	aceito
sledovať	track
sledovať	trilha
sledovať	faixa
sledovať	assista
sledovať	relógio
sledovať	assistir
sledovať	assistam
sledovať	siga
sledovať	segue
sledovať	seguir
sledovať	sigam
sledovať	follow
editor	editor
editor	editora
editor	compositor
editor	compositora
organizátor	organizador
organizátor	organizador
hrdinov	heróis
hrdinov	heroes
vyvinutý	desenvolvido
vyvinutý	desenvolvidas
vyvinutý	desenvolvidos
vyvinutý	desenvolvida
vyvinutý	desenvolveu
vyvinutý	evoluiu
vyvinutý	evoluído
vyvinutý	evoluíram
vyvinutý	evo
agentúry	agencia
agentúry	agência
agentúry	agências
predná	front
predná	fachada
predná	frente
laurence	laurence
laurence	lourenço
audio	áudio
audio	audio
debut	estréia
debut	estreia
rose	rose
rose	rosa
volebné	eleitoral
nezávislý	independent
nezávislý	independentes
nezávislý	independente
predstavený	apresentado
predstavený	apresentadas
predstavený	apresentados
odísť	deixe
odísť	sair
odísť	deixar
horský	montanha
predaja	sales
predaja	vendas
cár	czar
princípy	princípios
princípy	principios
albrecht	albrecht
súhlasím	concordar
súhlasím	concorda
súhlasím	concordam
súhlasím	concordo
zúčastniť	comparecer
zúčastniť	participe
zúčastniť	participa
zúčastniť	participem
zúčastniť	participar
okraj	margem
okraj	margens
okraj	borda
okraj	aresta
okraj	edge
okná	windows
okná	janelas
colorado	colorado
čiary	line
čiary	linha
čiary	linhas
expedícia	expedições
expedícia	expedição
komora	câmara
chcem	quer
chcem	queres
chcem	quero
argentíny	argentina
felix	felix
felix	félix
ariel	ariel
najdôležitejšie	destaques
zvláštne	esquisito
zvláštne	estranha
zvláštne	estranho
zvláštne	esquisita
zvláštne	estranha
zvláštne	strange
zvláštne	estranho
zvláštne	ímpares
zvláštne	estranho
zvláštne	ímpar
kozmického	cósmicos
kozmického	cósmico
kozmického	cósmica
organizátorom	organizadores
technológia	tecnologia
technológia	tecnologias
chapelle	chapelle
platne	pratos
platne	placas
platne	chapas
platne	placa
platne	prato
platne	chapa
platne	registos
platne	records
platne	registros
platne	discos
hlasy	votações
hlasy	votação
hlasy	votos
hlasy	vota
hlasy	vozes
hlasy	voices
javy	java
javy	fenómenos
javy	fenômeno
javy	fenômenos
vytvorí	cria
bang	bang
bang	estrondo
starosta	prefeito
starosta	mayor
suchý	seca
suchý	secos
suchý	secas
suchý	secar
suchý	seco
prináša	traz
príjem	ingestão
príjem	receita
príjem	receitas
príjem	recebimento
príjem	recepção
príjem	recibo
príjem	recepção
príjem	receção
príjem	renda
príjem	rendimento
príjem	receitas
príjem	proveitos
príjem	rendimentos
rytierov	knights
rytierov	cavaleiros
upravený	condicionado
upravený	condicionados
upravený	acondicionados
upravený	condicionada
upravený	personalizado
upravený	personalizados
mláďatá	filhotes
mláďatá	filhotes
mláďatá	crias
mláďatá	cubs
kniežatstvo	principado
ochorenia	doenças
ochorenia	doença
ochorenia	doenças
ochorenia	doenças
ochorenia	doença
zavedenie	apresentando
zavedenie	introdução
zavedenie	introduzindo
zavedenie	apresentamos
zavedenie	introdução
obal	empacotamento
obal	embalagens
obal	embalagem
obal	acondicionamento
hod	hod
hod	atira
slávnostne	solenes
slávnostne	solene
slávnostne	solenemente
slávnostne	festiva
slávnostne	festivo
krízy	crises
krízy	crise
krízy	crises
dôkazy	prova
dôkazy	provas
dôkazy	provas
dôkazy	evidências
dôkazy	evidência
dôkazy	prova
dôkazy	provas
over	over
daroval	doou
daroval	doados
daroval	doado
cyklista	ciclista
speváka	cantora
speváka	singer
speváka	cantor
cache	cache
wall	parede
wall	muro
wall	mural
wall	muralha
vyzerá	parece
vyzerá	looks
vyzerá	olhares
výhodou	vantagem
karta	separador
karta	tab
karta	aba
karta	card
karta	cartão
stena	parede
stena	muro
stena	mural
stena	muralha
chlorid	cloretos
chlorid	cloreto
miliardy	bilhão
miliardy	bilhões
miliardy	biliões
miliardy	bilhões
oddelené	separadas
oddelené	separados
oddelené	separado
oddelené	separe
oddelené	separado
oddelené	separados
oddelené	separar
opava	opava
zakladateľov	fundadores
konať	agir
konať	ato
konať	acto
konať	act
povinnosti	obrigações
povinnosti	responsabilidades
povinnosti	deveres
štvrtá	quarta
screen	tela
screen	ecrã
usd	usd
umelecká	artística
umelecká	artístico
umelecká	artísticas
opakovane	repetidamente
wien	wien
potvrdenie	validação
potvrdenie	confirmação
potvrdenie	reconhecimento
potvrdenie	certidão
potvrdenie	certificado
potvrdenie	atestado
potvrdenie	confirmar
potvrdenie	confirmem
potvrdenie	confirme
dan	dan
nútený	forçadas
nútený	forçada
nútený	forçado
nútený	forçou
nútený	forçados
napísať	escreve
napísať	escreva
napísať	escrever
napísať	compor
napísať	compõe
kalendár	calendário
tvár	cara
tvár	carinha
tvár	rosto
tvár	face
kláštore	monastério
kláštore	mosteiro
kláštore	mosteiros
kláštore	convento
kríza	crise
kríza	crises
orange	orange
orange	laranja
protokol	protocolos
protokol	protocolo
vnútorný	internas
vnútorný	internos
vnútorný	interno
vnútorný	interna
vnútorný	interior
drží	detém
drží	porões
drží	segurando
drží	holding
drží	mantém
vyrábať	produza
vyrábať	produzir
klasická	clássica
klasická	clássicos
klasická	clássicas
klasická	clássico
klasická	clássica
klasická	clássicos
klasická	classic
klasická	clássico
latinskej	latim
latinskej	latino
latinskej	latinos
latinskej	latina
vlak	treinar
vlak	trem
vlak	comboio
vlak	comboios
jednota	unidade
jednota	unity
doktorát	doutoramento
doktorát	doutorado
špecifické	específicas
špecifické	específicos
špecifické	específica
špecifické	especifico
špecifické	específico
scéna	cena
blízke	imediações
zaujímavosti	interessante
zaujímavosti	interessantes
zaujímavosti	atrações
zaujímavosti	atrativos
zaujímavosti	atracções
herbert	herbert
rafael	rafael
leto	verão
leto	summer
dostupný	disponível
dostupný	disponíveis
dostupný	disponivel
silver	prateado
silver	silver
silver	prata
mlyn	moinho
mlyn	serração
mlyn	mill
mlyn	moinho
viem	conheça
viem	saiba
viem	sei
viem	sabe
singles	singles
singles	individuais
singles	solteiros
typicky	normalmente
typicky	tipicamente
typicky	típico
typicky	típicas
typicky	típicos
typicky	típica
zamerané	focado
zamerané	concentrado
zamerané	concentrada
zamerané	focada
hdp	pib
pevné	sólidos
pevné	sólido
pevné	sólida
zelené	verde
zelené	green
zelené	verdes
široká	vasto
široká	ampla
široká	amplo
široká	wide
široká	ampla
široká	amplo
zástupcovia	adjuntos
zástupcovia	agentes
zástupcovia	representantes
moderný	moderna
moderný	modernas
moderný	modern
moderný	moderno
francesco	francesco
mandát	mandato
prejavy	discursos
prejavy	manifestações
kontroly	comandos
kontroly	controlos
kontroly	controles
kontroly	inspeções
kontroly	inspecções
kontroly	verificações
kontroly	controlos
kontroly	cheques
vybrané	destaque
vybrané	destaques
vybrané	indicados
vybrané	caracterizado
vybrané	seleccionado
vybrané	selecionadas
vybrané	selecionado
vybrané	selecionada
vybrané	selecionados
dánska	dinamarca
dánska	dinamarquesa
dánska	dinamarqueses
dánska	dinamarquês
milión	milhões
milión	milhão
boys	boys
boys	rapazes
boys	meninos
boys	rapaziada
boys	garotos
producenti	produtores
diskusiu	discussão
diskusiu	discussões
set	conjunto
set	definir
set	set
set	definido
opevnenia	fortificações
spôsoby	modalidades
spôsoby	maneiras
spôsoby	maneiras
spôsoby	modos
spôsoby	métodos
dosiahnutie	alcançando
dosiahnutie	atingindo
dosiahnutie	alcançar
dosiahnutie	conquista
syndróm	síndrome
individuálne	individualmente
individuálne	indivíduo
individuálne	individual
individuálne	individuais
pravdy	verdades
pravdy	verdade
pravdy	truth
písmen	cartas
písmen	letras
software	software
demo	demonstração
demo	demo
grafické	gráfica
grafické	gráfico
grafické	gráficos
grafické	gráficos
záliv	enseada
záliv	cove
záliv	golfo
záliv	baia
záliv	baía
záliv	bay
romány	novelas
romány	romances
moon	lua
moon	moon
izraela	israel
spravodlivosti	justiça
spravodlivosti	justice
spravodlivosti	imparcialidade
regióny	regiões
kurt	kurt
samovraždu	suicide
samovraždu	suicídio
osobu	pessoa
vlasti	pátria
vlasti	pátria
polície	polícia
polície	policia
výrazné	distinta
výrazné	distintiva
výrazné	distinto
výrazné	distintivo
výrazné	expressiva
výrazné	expressivo
výrazné	significativos
výrazné	significativo
výrazné	significativa
výrazné	significante
výrazné	significativas
výrazné	pronunciado
výrazné	pronunciada
zelený	verde
zelený	green
zelený	verdes
wright	wright
moderátor	moderador
profesionálne	professional
profesionálne	profissionais
profesionálne	profissional
lucia	lucie
lucia	lúcia
lucia	lucia
ročné	anualmente
ročné	anual
ročné	anuais
ročné	anual
prísne	rigorosamente
prísne	estritamente
prísne	rigoroso
prísne	estrito
prísne	rigorosa
prísne	estrita
nájdené	encontrada
nájdené	encontrados
nájdené	achado
nájdené	encontraram
nájdené	encontrado
juhoslávie	jugoslávia
juhoslávie	iugoslávia
zabrániť	evitar
zabrániť	prevenir
zabrániť	impedir
zabrániť	evitar
zabrániť	evita
zabrániť	evitem
zabrániť	evite
typická	típico
typická	típicas
typická	típicos
typická	típica
oscar	oscar
oscar	óscar
hrdinu	herói
hrdinu	heroi
hrdinu	hero
erupcie	erupções
vnútorná	internas
vnútorná	internos
vnútorná	interno
vnútorná	interna
vnútorná	interior
verejný	público
verejný	públicas
verejný	pública
verejný	públicos
verejný	publico
ivanovič	ivanovich
poézia	poesias
poézia	poesia
indický	indianos
indický	índios
indický	indian
indický	índio
indický	indiano
indický	índia
hĺbka	profundidade
ferrari	ferrari
sky	ceu
sky	sky
sky	céu
maršal	marshall
maršal	marechal
maršal	marechal
maršal	marshal
vedcov	cientistas
tvary	formas
príprava	preparo
príprava	preparação
príprava	preparando
rohu	canto
rohu	cantinho
rohu	cantos
rohu	recanto
rohu	esquina
snr	snr
alice	alice
chaty	chats
chaty	papos
chaty	conversas
chaty	estalagem
allen	allen
chyba	engano
chyba	erro
chyba	erro
chyba	erros
baby	nenê
baby	neném
baby	bebé
baby	bebê
baby	baby
španielske	castelhano
španielske	espanhola
španielske	espanhóis
španielske	espanhol
povesť	reputação
jonathan	jonathan
informácia	informações
informácia	informação
kože	peles
kože	skins
kože	couros
kože	esconde
kože	pele
kože	skin
slovak	ingles
slovak	inglês
julien	julien
julien	juliano
poznatky	conhecimento
poznatky	conhecimentos
horní	horní
poste	poste
konferencii	conferencia
konferencii	conferência
two	duas
two	two
two	dois
pevne	firmemente
pevne	apertado
pevne	apertadas
pevne	apertada
staroveké	antiga
staroveké	antigo
staroveké	antigos
staroveké	antiguidade
staroveké	ancião
kúpil	comprei
kúpil	comprou
kúpil	comprada
kúpil	comprado
kúpil	comprados
édouard	édouard
marseille	marselha
marseille	marselha
turistický	turistas
turistický	turista
guy	guy
rozhraní	interfaces
kronika	crónicas
kronika	crônicas
pausanias	pausânias
predné	front
predné	fachada
predné	frente
helin	helin
dame	dama
dame	dame
ovplyvnil	influenciou
ovplyvnil	influenciada
ovplyvnil	influenciado
ovplyvnil	influenciados
nahradené	substituído
nahradené	substituída
nahradené	substituído
nahradené	substituídos
nahradené	substituída
nahradené	substituiu
nahradené	substituído
nahradené	substituídos
nahradené	substituída
nahradené	substituiu
škótska	scotch
škótska	uísque
škótska	escócia
škótska	escocês
škótska	escoceses
škótska	escocesa
škótska	scottish
wild	selvagem
wild	wild
wild	selvagens
prirodzený	naturais
prirodzený	natural
clanok	recapitulação
hrubý	bruta
hrubý	nojento
hrubý	gross
hrubý	brutos
