que	kad
equivalencias	lygiavertiškumas
equivalencias	lygiavertiškumas
pathé	pathé
corot	corot
completadas	atliktas
completadas	baigtos
transcaucasia	užkaukazėje
dich	dich
empoli	empoli
onza	uncijos
orta	orta
rhea	rea
óptimos	optimali
óptimos	optimalus
óptimos	optimalų
neandertales	neandertaliečiai
ifni	ifnis
ebay	ebay
nehru	nehru
dytiscidae	dusios
débito	debeto
iain	iain
aarau	aarau
fibonacci	fibonacci
deseables	pageidautina
pershing	pershing
dietética	mitybos
dietética	dieta
dietética	dietos
dietética	mityba
dietética	mitybos
antananarivo	antananaryvas
bak	bak
ittihad	ittihad
apasionante	įdomiai
apasionante	įdomi
vaduz	vaducas
caballé	caballé
encajes	nėriniai
inv	inv
gounod	gounod
dicaprio	dicaprio
türk	türk
occitania	oksitanija
ruggero	rudžeras
turandot	turandot
ashanti	ašančio
consumos	suvartojimas
consumos	sunaudojimas
microclima	mikroklimatas
deudores	skolininkų
deudores	skolininkai
deudores	skolininko
deudores	skolininkas
letizia	letizia
desequilibrios	disbalansas
desequilibrios	disbalansas
delicioso	skanus
proudhon	proudhon
antioxidante	antioksidatorius
fahd	fahd
cesio	cezio
schuman	schuman
millie	traktorius
millie	mile
tutmosis	tutmozis
bruni	bruni
sátiro	satyras
entusiasmado	entuziastingai
entusiasmado	susijaudinęs
adultez	pilnametystės
mordido	bitų
maddalena	maddalena
pur	pur
takuma	takuma
cooperativos	kooperatyvas
fdi	idf
nix	nix
corydoras	corydoras
crewe	crewe
tule	tulės
emulsión	emulsijos
emulsión	emulsija
kashima	kashima
cazado	sumedžiotų
renner	renner
privilegiadas	privilegijuotas
falcao	falcao
cmt	cmt
fim	fim
morava	morava
damme	damme
sadler	sadler
efes	anadolu
kraftwerk	kraftwerk
nevera	šaldytuvas
orlov	orlov
envenenada	užterštas
janus	janus
dominus	dominas
alarde	pasigirti
pikachu	pikachu
bivalvos	dvigeldžiai
takeuchi	takeuchi
ordinal	ordinal
papaver	papaver
bund	bund
dsi	dsi
hipo	žagsėjimas
sobresalir	excel
ampliados	išplėsta
cercada	aptvertos
uleb	uleb
franchi	franchi
agaricus	agaricus
entretenida	linksmas
montauban	montobanas
baumann	baumann
plegarias	maldos
plegarias	maldas
iona	jona
kapoor	kapoor
bremek	bremek
haiku	haiku
fco	fco
streep	streep
riazán	riazanės
invisibilidad	nematomumo
vulcanismo	volcanism
commedia	commedia
escaneo	skaityti
escaneo	scan
imre	imre
esequibo	esekvibas
cisteína	cisteino
baliza	švyturys
aislantes	izoliacija
aislantes	izoliacijos
aislantes	izoliacinės
orégano	raudonėlis
avergonzado	gėda
brion	brion
nyon	nionas
atajos	derinys
aórtica	aortos
loci	loci
ictericia	gelta
pudor	kuklumas
arrendatarios	nuomininkai
ranidae	ranidae
kempes	kempes
chinchipe	činčipės
magny	magny
juarez	juárez
sina	sina
forge	smi
matrona	akušerio
espanol	ispanų
espanol	ispaniškai
espanol	ispanijos
espanol	anglų
taunus	taunus
colorida	spalvingų
colorida	spalvinga
evergreen	evergreen
shay	shay
gerrit	gerrit
incomodidad	diskomfortas
oleksandr	oleksandras
passat	passat
rupias	rupijų
sucias	purvinas
steyerm	steyerm
huskies	varžtų
pibe	vaikas
palin	palin
cosmonautas	kosmonautų
isaf	isaf
tálamo	gumburas
repollo	kopūstai
repollo	kopūstų
fingió	apsimetė
hiperinflación	hiperinfliacija
nasdaq	nasdaq
cualificado	kvalifikuota
barents	barenco
chop	chop
perséfone	persefonė
scripta	scripta
duisburg	duisburg
bolera	boulingo
steyr	steyr
fado	fado
signatura	simbolis
signatura	pulkininkas
coetzee	coetzee
citoesqueleto	citoskeletas
chieti	chieti
berto	berto
nymphaea	nymphaea
schweitzer	schweitzer
lloró	verkė
gdańsk	gdansko
buffon	buffon
ems	ems
servilio	servilius
reprimidos	nuslopino
phu	phu
kamal	kamal
regalar	dovana
helmholtz	helmholco
talas	talaso
jiangxi	dziangsi
tft	tft
tabor	taboras
repubblica	repubblica
caron	caron
proteus	proteus
yuko	yuko
simeone	simeone
garonne	garona
electroquímica	elektrocheminis
insignificantes	nereikšminga
cestas	krepšelius
micenas	mikėnai
dmc	dmc
sverdlovsk	sverdlovsko
escotilla	liukas
regulus	regulus
torturar	kankina
exd	exd
kleist	kleist
diable	diable
olancho	olančo
nucleótido	nukleotidų
spray	purslų
martine	martine
ahli	ahli
akon	akon
xiang	xiang
desplome	išrūgos
desplome	sutraukti
durmientes	pabėgiai
botines	gadina
botines	batai
botines	batus
fraudulenta	nesąžiningos
lubricantes	tepalai
lubricantes	tepalas
lubricantes	tepimo
weddell	vedelio
imago	imago
convenido	sutarta
tum	tum
marlboro	marlboro
sacarosa	sacharozės
sacarosa	sacharozė
rsfs	sfsr
denikin	denikinas
passer	passer
schriften	schriften
victimas	aukas
victimas	aukos
victimas	aukų
médium	psichinės
médium	vidutinės
perfumería	parfumerijos
pixie	pixie
szeged	segedo
tokelau	tokelau
asco	fu
asco	pasibjaurėjimą
morais	morais
candelabro	šviestuvas
candelabro	žvakidė
libor	libor
burlar	apeiti
ajustable	reguliuojama
ajustable	reguliuojami
ajustable	reguliuojamas
absurdos	absurdiška
absurdos	absurdas
derrames	išsiliejimo
derrames	išsiliejimo
kristine	kristine
fecal	išmatų
euclidiana	euklidinė
confusas	paini
piaf	piaf
lingüísticamente	lingvistiškai
gibbon	gibonas
norah	norah
escandaloso	įžeidimas
escandaloso	skandalingas
azkaban	azkabaną
verter	pilti
clichés	klišių
bagua	bagua
golding	golding
selassie	selasie
facil	lengva
facil	lengvai
valli	valli
succión	įsiurbimo
urania	urania
ibi	ibi
barletta	barleta
carabinas	karabinai
filtrada	filtruojamas
vibráfono	vibrafonas
kala	kala
mak	mak
fundamentalistas	fundamentalistai
wrangel	vrangelio
subconsciente	pasąmonę
upton	upton
aitken	aitken
talentosa	talentinga
talentosa	talentingas
pitti	pitti
neko	neko
berankis	berankis
nervi	nervi
ribeirão	ribeiran
travaux	travaux
rábano	ridikas
rábano	krienų
incinerados	sudeginamas
esoterismo	ezoterika
desfilar	paradas
espanto	siaubo
espanto	siaubas
petrucci	petrucci
menelao	menelajo
substancia	medžiaga
ikeda	ikeda
limpiando	valymo
timbres	varpai
panal	avilių
firmamento	skliaute
mathew	mathew
laila	laila
athlon	athlon
chronicon	chronicon
sanación	gijimo
alérgicas	alerginė
alérgicas	alerginės
mathematica	mathematica
satanismo	satanizmas
barbanegra	juodabarzdis
modigliani	modigliani
suéter	megztinis
siddeley	siddeley
moldeado	liejimo
moldeado	formuoti
totalitario	totalitarinių
glas	glas
uab	uab
confundiendo	paini
recuerden	prisiminti
genotipo	genotipas
genotipo	genotipo
piraña	piranijos
peirce	peirce
sheeran	sheeran
hokage	hokage
yehuda	yehuda
encefalopatía	encefalopatija
homogéneos	vienalytis
accessdate	accessdate
tecnica	techninių
tecnica	technika
engañosa	klaidinantis
engañosa	klaidinančios
engañosa	klaidinanti
ignorantes	išauklėti
cusack	cusack
qian	qian
arman	arman
arrugas	raukšles
sportif	sportif
bryn	bryn
caprimulgus	caprimulgus
yukio	jukio
domenech	domenech
chiquititas	chiquititas
valeriana	valerijono
orbison	orbison
pospuesto	atidėtas
pospuesto	atidėta
frosinone	frosinone
buchholz	buchholz
garrapatas	erkių
analfabetos	neraštingi
armonización	suderinimo
armonización	suderinimas
mpc	mpc
afinar	derinimu
espiritualmente	dvasiškai
generalidades	bendri
generalidades	bendra
generalidades	bendrieji
equipajes	bagažo
sufismo	sufizmas
noriko	noriko
angelis	angelis
ventiladores	fanai
sacudida	dreba
rolex	deimantais
scherzinger	scherzinger
alquimistas	alchemikai
herbicidas	herbicidai
plantadas	pasodinti
peniques	kainavusi
sitta	sitta
laird	laird
clotario	chloteras
steampunk	stimpankas
kandahar	kandaharo
gand	gand
thani	tanis
emergiendo	besivystančių
ambiguas	dviprasmiškas
intercambiando	keistis
quizas	galbūt
quizas	gal
quizas	galbūt
inna	inna
ahorra	išsaugoti
pygmaea	pygmaea
haim	haim
titania	titanija
skoda	skoda
pravda	pravda
alekhine	aliochinas
fortaleciendo	stiprinimas
fortaleciendo	stiprinti
somalilandia	somalilandas
mikoto	mikoto
prepucio	apyvarpė
arrianismo	arijonizmas
prismas	prizmės
hemorrágica	hemoraginės
seton	seton
kildare	kildare
redfield	redfield
aja	aja
crassula	storlapis
hideo	hideo
maquina	įranga
fram	reykjavík
ignaz	ignacas
gacela	gazelė
vespa	vespa
accipitridae	vanaginiai
jna	jna
ejecute	vykdyti
glomerulonefritis	glomerulonefritas
milošević	milošević
adverbio	prieveiksmis
armoniosa	darnią
robur	robur
licia	likija
angelito	angelas
gangster	gangsteris
catastróficas	katastrofišką
cosby	cosby
testículo	sėklidžių
coppa	coppa
aventurera	avantiūristas
aventurera	nuotaikinga
möller	möller
tostadas	skale
reiko	reiko
irreversibles	negrįžtamas
fsb	fsb
sou	sū
ort	ort
fumando	rūkymas
fumando	rūkymo
bnei	bnei
castrum	castrum
incineración	deginimas
transportistas	vežėjams
giuliani	giuliani
poppy	aguonų
ararat	ararato
hambrientos	alkanas
hambrientos	alkani
mindy	uragano
minimalismo	minimalizmas
talia	talija
melvins	melvins
karlsson	karlsson
mostrador	kasas
formica	formica
lantana	lantana
carchi	karčio
hacinamiento	perpildyti
cuajada	varškė
cuajada	varškės
holder	turėtojas
raffles	raffles
atrévete	dare
licuado	suskystintų
aviar	paukščiai
felton	felton
getxo	getxo
wba	wba
novikov	novikov
lott	lott
soya	sojos
soya	sojų
celeridad	greitis
celeridad	greičio
proteccionismo	protekcionizmas
terrae	terrae
valquiria	valkirija
letrados	teisininkai
letrados	advokatai
feminidad	moteriškumas
eunice	eunice
walcott	walcott
dara	dara
arriesgar	rizikavo
falsificaciones	suvaidinta
falsificaciones	klastojimo
falsificaciones	padirbinėjimo
auerbach	auerbach
derrama	išsiliejimo
zerg	zerg
tráquea	trachėja
gerundio	padalyvis
oss	oss
tunecina	tuniso
rufescens	rufescens
yaya	yaya
romanorum	romanorum
weller	veleris
cefalópodos	galvakojai
poliedros	polyhedra
vee	vee
peres	peres
larache	larašas
dolina	dolina
pedofilia	pedofilija
refinados	rafinuotas
abt	abt
ponche	smūgis
dorsalis	dorsalis
rasputín	rasputinas
morricone	morricone
zonda	zonda
frick	frick
saramago	saramago
annan	annan
mantaro	mantaro
demandada	atsakovas
demandada	atsakovo
acertijos	galvosūkiai
bizcocho	pyragas
bizcocho	tortas
victima	vika
victima	aukai
victima	auka
arcy	arcy
síndicos	patikėtinių
vectra	vectra
cic	cic
cic	tbt
shawnee	shawnee
motete	motetas
ineludible	neišvengiamos
ineludible	neišvengiami
ineludible	neišvengiamas
fundiciones	liejyklų
fundiciones	liejyklos
guapos	gražuolis
guapos	gražus
audible	garsinis
ronaldinho	ronaldinho
tartas	pyragai
acortado	sutrumpintas
gordiano	gordijaus
argón	argono
fosfolípidos	fosfolipidų
represivo	represinės
fulda	fulda
oahu	oahu
resucita	tikėta
leyton	leyton
severin	severin
modulares	modulinis
rundfunk	rundfunk
mondeo	mondeo
budokan	budokan
bypass	apeiti
webcam	internetinį
luo	luo
subestación	pastotės
tenzin	tenzin
goode	goode
interactividad	interaktyvumas
nomura	nomura
descriptivos	aprašomoji
agni	agni
bronceado	rauginti
bronceado	tan
bronceado	rauginimo
hamad	hamad
accion	veiksmas
pupa	lėliukė
ingo	ingo
salieri	salieri
agridulce	karčiai
lempira	lempira
chechenos	čečėnijos
kusanagi	kusanagi
alton	alton
okayama	okajama
garnet	granatas
vedas	vedas
casitas	namelių
scola	scola
esterilidad	nevaisingumo
toleran	toleruoti
benita	benita
beltrami	beltrami
forestación	apželdinimui
nutans	nutans
heteropoda	heteropoda
takeo	takeo
saltado	pasitiko
majus	majus
heim	heim
trøndelag	trøndelag
zanahorias	morkų
zanahorias	morkos
silicona	silikono
silicona	silicis
silicona	silicio
onna	onna
diferido	atidėta
diferido	atidėtas
std	std
chófer	vairuotojo
chófer	mašinistas
chófer	vairuotojas
totalitarismo	totalitarizmo
totalitarismo	totalitarinių
hershey	hershey
ghibli	ghibli
raíles	bėgiai
oiseaux	oiseaux
calumnia	šmeižtas
shima	šimos
tsu	tsu
bastardos	šunsnukiai
volpe	volpe
freetown	fritaunas
megara	megara
góra	gura
brahman	brahmanas
iberos	iberai
modifique	pakeisti
ridgway	ridgway
bashir	bashir
búfalos	buivolo
jinnah	jinnah
somnolencia	mieguistumas
somnolencia	mieguistumas
fiasco	fiasko
durkheim	durkheim
despojos	gadina
despojos	subproduktai
holman	holman
leopardos	leopardus
honshu	honšiu
katakana	katakana
amortiguador	slopintuvas
introductoria	įvadinė
introductoria	įvadinis
yosemite	josemičio
farley	farley
nadh	nadh
pendula	beržas
westlife	westlife
supergigante	supermilžinė
topográficos	topografinių
conor	conor
telugu	telugų
olav	olav
graeca	graeca
desilusionado	nusivylęs
libris	libris
ovulación	ovuliacija
ovulación	ovuliaciją
registrador	kancleris
registrador	sekretorius
patrik	patrik
veselý	veselý
chuy	ču
volk	volk
verizon	verizon
nivelación	išlyginimo
aeg	aeg
egiptología	egiptologija
liana	liana
optimistas	optimistiškai
raimondo	raimondo
golán	golano
preposiciones	prielinksniai
confucianismo	konfucianizmas
ridícula	absurdiška
ridícula	absurdas
ridícula	absurdiškas
higiénico	higienos
capone	kaponė
flamingo	flamingas
mojada	vat
basurero	išmesti
hiragana	hiragana
giganteus	meškabudė
klagenfurt	klagenfurtas
nasl	nasl
esternón	krūtinkaulio
peroné	šeivikaulio
berenjena	baklažanų
hellsing	hellsing
schelling	schelling
tete	tetės
dinar	dinaras
stallman	stallman
kindersley	kindersley
flaubert	flaubert
druidas	druids
megami	megami
nlm	nlm
plegables	lankstymo
zodíaco	zodiakas
zodíaco	zodiako
sembrando	sėjai
hae	pae
insatisfecho	nepatenkintas
gau	gau
kanon	kanon
canaima	kanaimos
fuma	rūko
hinckley	hinckley
cosimo	cosimo
adel	adel
dagas	durklai
tótem	totemas
nudum	nudum
ineficacia	neveiksmingas
senora	ledi
senora	dama
senora	damos
tiroteos	susišaudymai
gorizia	gorizia
poliuretano	poliuretano
prestamista	skolintojas
polisacáridos	polisacharidų
ika	ika
nahua	nahua
ungulados	kanopinių
mollo	mollo
pelirrojo	imbiero
hodgkin	hodžkino
raphaël	raphaël
striptease	striptizas
striptease	juostelės
shevchenko	ševčenka
anónimamente	anonimiškai
colchester	colchester
tachi	tači
trigonometría	trigonometrija
ahl	ahl
uke	uke
fiennes	fiennes
haeckel	haeckel
zipcodezoo	zipcodezoo
columbidae	karveliniai
galón	chevron
maquinas	mašinos
storch	storch
somerville	somerville
escapes	sprunka
amazilia	amazilia
ssn	ssn
annonaceae	annonaceae
gérmenes	mikrobus
monómeros	monomerai
nunciatura	nunciatūra
rezando	meldžiasi
jorasán	chorasano
munch	munch
tambora	tambora
puja	pūdža
orogenia	kalnodara
afortunada	pasisekė
shinto	šintoizmas
antiqua	antiqua
beatrix	beatričė
recaptación	reabsorbcijos
caronte	charonas
renos	elnio
pizzas	pica
calabozos	požemiai
shlomo	shlomo
alpaca	alpakos
barnet	barnet
fogata	laužas
plaguicidas	pesticidai
persuadido	įtikino
elie	elie
lip	lūpų
thurman	turman
antonina	antonina
umbrales	riba
umbrales	slenkstis
sujumi	soxumi
exoesqueleto	egzoskeletas
hipoxia	hipoksija
minkowski	minkovskis
especifico	konkrečių
damiani	damiani
listclass	listclass
desperdicio	atliekos
fortran	fortran
canova	canova
claudel	claudel
carya	pekaninių
coulomb	kulonas
calvinismo	kalvinizmas
lindbergh	lindbergas
aprendí	išmoko
chirico	chirico
gifu	gifu
anticonceptivo	kontracepcijos
fundamentalismo	fundamentalizmo
caput	caput
cosgrove	cosgrove
gottlob	gottlob
pegajosa	pakluso
clipper	clipper
dufour	dufour
zander	starkis
cosworth	cosworth
regazo	juosmens
linearis	krūmu
klee	klee
macaco	makaka
imi	imi
cristatus	cristatus
manipulada	manipuliuojama
lubricante	tepalas
lubricante	tepimo
yosef	yosef
caa	caa
winehouse	winehouse
ico	ico
stockhausen	stockhausen
khalil	khalil
informantes	informatorių
digerir	virškinti
miko	miko
inyectar	suformuluoti
xuan	xuan
signatarios	pasirašiusios
ninjutsu	nindžiucu
hawaiana	havajų
fes	fes
urgentemente	skubiai
bolsos	rankinės
walla	walla
relativismo	reliatyvizmas
feriados	šventės
busqué	truko
hillman	hillman
observe	stebėti
paeonia	paeonia
desleal	nesąžiningos
desleal	nesąžiningas
desleal	nesąžininga
aproximar	apytikslis
cromatina	chromatinas
cenotafio	kenotafas
uzumaki	uzumaki
ogc	ogc
hirohito	hirohito
bombillas	svogūnėliai
garante	garantas
altruismo	altruizmas
debord	debord
ifbb	ifbb
ppt	ppt
debrecen	debrecenas
gobi	gobio
feriado	šventė
kamui	kamui
katharina	katharina
chessgames	chessgames
osteoporosis	osteoporoze
agredido	užpuolė
refrigerador	šaldytuvas
peludas	plaukuotųjų
christus	christus
ocupen	užimti
stratos	stratos
kyrie	kyrie
odin	odinas
azotado	surišti
azotado	plakta
cigarro	cigarečių
cigarro	cigaras
watergate	votergeito
julianne	julianne
gángster	gangsteris
cuidadores	slaugytojų
kula	kula
triglicéridos	trigliceridų
dualismo	dualizmas
asha	asha
carrey	carrey
sciurus	sciurus
pastore	pastore
marcación	žymėjimas
marcación	ženklinimas
marcación	skambinant
mahatma	mahatma
nuri	nuri
zim	zim
pom	pom
envejecer	senėjimo
envejecer	senėjimas
envejecer	senėjimo
agotada	išnaudojama
incansablemente	nenuilstamai
coriacea	hifenė
gerulaitis	gerulaitis
milly	traktorius
milly	mile
heinemann	heinemann
gaye	gaye
impugnación	iššūkis
escandalosa	įžeidimas
escandalosa	skandalingas
pazzi	pazzi
baldaquino	baldakimas
nishi	niši
nisa	nisa
bullying	patyčias
poliomielitis	poliomielito
claudine	claudine
punctatus	punctatus
intelectualmente	intelektualiai
garmisch	garmišas
mobutu	mobutu
jarry	jarry
prerrogativa	prerogatyva
exterminados	išnaikino
impresionada	sužavėtas
attenborough	attenborough
gallito	gaidys
iguaçu	iguasu
cormoranes	kormoranai
veronese	veronese
sciuridae	sciuridae
stapleton	stapleton
joni	joni
mii	mii
stefanie	stefanie
incertidumbres	neaiškumų
deseó	norėjo
coclé	koklės
ladrona	vagis
pct	tcp
jacky	jacky
makarov	makarovas
puri	puri
ptah	ptachas
zigzag	zigzago
huffington	huffington
acidosis	acidozė
trina	trina
gatwick	gatwick
crisp	gaivus
timur	timūras
nîmes	nîmes
moldeo	liejimo
vauxhall	vauxhall
windhoek	vindhukas
jahrbücher	jahrbücher
ludmila	liudmila
negocia	derėtis
yverdon	yverdon
correggio	correggio
frisón	fryzų
deforme	deformuoti
organizativas	organizacinių
dédalo	daedalus
balizas	švyturių
orf	orf
rani	rani
tapir	tapyras
cercados	aptvarų
cercados	tvoros
cercados	tvoras
billón	trln
aseos	tualetai
aseos	do
severn	severno
ábaco	abakas
padma	padma
printemps	printemps
barbus	barbus
alcalina	šarminės
revelador	atskleidžia
revelador	programuotojas
amu	amu
toru	toru
escatología	eschatologija
orgullosamente	išdidžiai
fabiano	fabiano
hetfield	hetfield
pélvica	dubens
sabroso	skanus
sabroso	skani
izu	idzu
collina	collina
calumnias	šmeižtas
denegada	atsisakė
denegada	atmestas
denegada	atmesta
mstislav	mstislavas
leviatán	leviatanas
nagisa	nagisa
seppuku	sepuku
madurado	brandinta
driscoll	driscoll
sup	sup
haq	haq
triticum	triticum
dorling	dorling
monograma	monograma
aisha	aisha
desagües	išsenka
wiz	wiz
tucci	tucci
cinto	diržo
cinto	diržas
aránguiz	aránguiz
convincentes	įtikinamas
convincentes	įtikinama
mintiendo	meluoja
dsp	dsp
oiseau	oiseau
yanquis	jankių
netos	grynasis
netos	grynoji
netos	grynosios
netos	grynieji
desayunos	pusryčiams
desayunos	pusryčiai
desayunos	pusryčių
cesto	krepšelį
cesto	krepšys
sibiu	sibiu
macros	makro
gallup	gallup
rublo	rublis
ataduras	apkaustai
sayaka	sayaka
perestroika	perestroika
súbito	staiga
fonógrafo	fonografo
fürth	fürth
incautación	konfiskavimas
incautación	traukuliai
incautación	priepuolių
doré	dorė
toyama	tojamos
gripen	gripen
conciliador	taikintojas
quenya	quenya
alyssa	alyssa
acertijo	mįslė
masahiro	masahiro
studium	studium
meditar	meditacija
meditar	medituoti
metionina	metioninas
molise	molizės
sark	sark
yiddish	jidiš
silvestris	silvestris
vig	vigai
angelitos	angelai
peluquero	barber
peluquero	kirpėjas
gabor	gabor
poulsen	poulsen
pomponio	pomponijus
hauptmann	hauptmanas
agravio	skriaudos
asequibles	prieinamas
humus	humuso
goldoni	goldoni
activando	aktyvuojamas
mcdermott	mcdermott
daniella	daniella
goiânia	gojanija
nga	nkp
malus	malus
ecclesiae	ecclesiae
malicioso	piktai
pterodroma	pterodroma
mérite	mérite
tragar	ryti
transportadores	vežėjas
transportadores	konvejerio
yum	jum
havok	havok
rennais	rennais
destilada	distiliuoti
destilada	distiliuotas
ferretería	hardware
suruga	surugos
trudeau	trudeau
willoughby	willoughby
paraiso	rojų
paraiso	rojus
mariam	mariam
picaduras	kanda
testificó	liudijo
sanctorum	sanctorum
laborioso	darbštūs
vsévolod	vsevolodas
rebanadas	griežinėliai
estrechamiento	susiaurėjimas
mirbeau	mirbeau
fiorella	fiorella
retorcido	iškreipta
secretarias	sekretoriai
tomoko	tomoko
microscópico	mikroskopu
respetos	gerbia
alquileres	nuoma
alquileres	nuomos
mystère	mystère
resiliencia	atsparumą
petrópolis	petropolis
nanny	aukle
nanny	auklė
anapa	anapa
cd+dvd	cd+dvd
hexadecimal	šešioliktainis
léntulo	lentulus
vph	žpv
cosmogonía	kosmogonija
moño	lanko
astrólogo	astrologas
remolinos	sūkuriai
memorando	lapelis
memorando	memorandumas
memorando	memorandumo
dou	dou
zooplancton	zooplanktono
schilling	schilling
manus	manus
menopausia	menopauzės
mmm	mmm
arquette	arquette
furgonetas	vagonai
nagato	nagato
fermentado	fermentuoti
whitesnake	whitesnake
desconcertante	mįslingas
desconcertante	neramios
adnan	adnan
pegasi	pegasi
cualificada	kvalifikuota
hamer	hamer
tunguska	tunguskos
genji	gendži
chapada	šapada
maimónides	maimonidas
ampolla	ampulė
ojivas	galvutę
bendecir	palaimink
etiquetar	žymėjimas
cerberus	cerberus
muhammed	muhammed
adv	adv
partenkirchen	partenkirchenas
savigny	savigny
maksim	maksim
leonas	liūtės
enfermas	nesveikas
enfermas	serga
bollos	bandelių
bollos	paplotėliai
costurera	siuvėja
corelli	corelli
talib	talib
zetas	zetas
gough	gough
ukiyo	ukiyo
chagall	chagall
fonográfica	phonographic
teton	tetono
winfrey	winfrey
auriga	auriga
honrados	pagerbtas
tzu	zi
lodos	dumblas
lodos	dumblo
lodos	dumblą
torturada	kankinami
fábio	fábio
levon	levon
buuren	buuren
dunk	dunk
hacking	įsilaužimo
minardi	minardi
inequívoca	nedviprasmiškai
heron	garnys
calvi	calvi
dickey	dickey
denegación	neigimas
denegación	atsisakymas
bisagra	vyrių
soplar	smūgis
pflanzen	pflanzen
alania	alaniâ
estirar	siekiu
radioactivo	radioaktyviųjų
competidoras	konkurentų
competidoras	konkurentai
asch	asch
turquestán	turkestanas
amigables	draugiška
amigables	draugiškai
amigables	draugiškas
amigables	draugišką
amigables	draugiški
maggio	maggio
tet	tet
ciao	čiau
virginiana	virginiana
selo	selo
dulcinea	dulsinėja
bangui	bangis
kamil	kamil
provocaciones	provokacija
ofende	įžeisti
ofende	įžeidžia
lingotes	luitai
lingotes	liejiniai
nalgas	sėdmenis
fallax	fallax
lido	lido
bufanda	šalikas
kazuki	kazuki
reticente	nenori
kauai	kauai
infertilidad	nevaisingumo
aur	aur
arai	arai
cancri	cancri
incrustado	įtaisytas
incrustado	įterpta
incrustado	įdedamas
incrustado	įmontuotas
adana	adana
cafetera	kavos
cafetera	kava
bnf	bnf
orazio	orazio
calidez	šilumą
nostradamus	nostradamas
cac	acc
hina	hina
asura	asura
vieillot	vieillot
minado	kasamas
estalinismo	stalinizmo
ffa	ffa
intermezzo	intermezzo
schäfer	schäfer
ganz	ganz
astracán	astrachanės
eratóstenes	eratostenas
homogéneas	vienalytis
ludacris	ludacris
akito	akito
donny	doni
schweizer	schweizer
bsi	bs
heckler	heckler
vibrato	vibrato
lúpulo	apynių
lúpulo	apyniai
panceta	kumpis
isidore	isidore
indeseable	nepageidaujamos
indeseable	nepageidaujamas
jamaicensis	jamaicensis
blogger	blogger
torio	torio
shalom	šalom
coo	coo
marcy	marse
emboscado	pasaloje
bridgestone	bridgestone
fittipaldi	fittipaldi
posando	kelia
marburg	marburgo
harada	harada
resolverlo	išspręsti
lepus	lepus
duraderas	ilgalaikio
foramen	foramen
dtm	dtm
afiches	plakatai
kilometraje	rida
equina	arkliai
hermafrodita	hermafroditas
revocado	atšauktas
kazuo	kazuo
mersin	mersin
queroseno	žibalo
gaillard	gaillard
tutu	tutu
poster	plakatas
joris	joris
inesperadas	netikėta
factorial	metmenų
hedwig	hedwig
escuche	išgirsti
ziggy	ziggy
stig	stig
hyla	hyla
hansel	jonukas
sónico	sonic
chaquetas	liemenės
chaquetas	striukės
chaquetas	švarkai
chaquetas	striukes
ataúdes	karstus
ataúdes	karstai
ruggiero	ruggiero
brutus	brutas
credos	creed
piercing	piercing
hussain	hussain
eriksen	eriksen
pula	pula
bligh	bligh
craiova	craiova
mesolítico	mezolitas
anh	anh
resaca	pagirių
kite	aitvaras
creedence	creedence
nínive	ninevijoje
piensen	manau
urba	urba
scop	scop
ginsberg	ginsberg
engrosamiento	sustorėjimas
generosamente	dosniai
schütz	schütz
colby	colby
amano	amano
duraderos	ilgalaikio
compartan	akcija
compartan	dalintis
bergmann	bergmann
mirai	mirai
traiga	įtraukti
unita	unita
jainismo	džainizmas
amish	amišai
parvus	parvus
duggan	duggan
osado	bebaimiai
clary	clary
petter	petter
abuelita	kopenhagoje
abuelita	močiute
abuelita	močiutė
abuelita	treniruotė
abuelita	močiute
abuelita	močiutė
verticillata	verticillata
biafra	biafra
portnoy	portnoy
electrolito	elektrolitų
gellar	gellar
mariae	mariae
torrado	torrado
airbag	pagalvių
cristi	cristi
okb	okb
dnipro	dnìpro
tripas	žarnyno
norrköping	norrköping
lung	plaučiai
lung	plaučių
apasionados	aistringas
cibona	cibona
siri	siri
tobruk	tubrukas
polylepis	polylepis
pauls	pauls
estabilizadores	stabilizatoriai
fritsch	fritsch
bonaventure	bonaventure
arenque	silkių
arenque	silkės
ogier	ogier
bocadillos	sumuštinių
bocadillos	užkandžių
menschen	menschen
scarabaeidae	skarabėjai
elly	elly
maniquí	manekenas
cayena	cayenne
boole	boole
quilates	karato
librea	apipavidalinimas
amaterasu	amaterasu
kravchuk	kravčiukas
chronica	chronica
tradicionalismo	tradicionalizmas
filantropía	labdarys
goldschmidt	goldschmidt
cortezas	pluta
emory	emory
dubia	dubia
calentado	šildomas
cmc	kvk
belen	belen
profil	profil
allie	ally
olsson	olsson
satriani	satriani
procumbens	procumbens
besson	besson
huddersfield	huddersfield
anatoly	anatolijus
willemstad	vilemstadas
guardabosques	įvertinti
guardabosques	eiguliai
armagnac	armanjakas
pamir	pamyro
selectivamente	selektyviai
exoplaneta	egzoplaneta
gemina	gemina
pahlaví	pahlavi
hurto	vagystės
gedichte	gedichte
fenol	fenolio
rêve	rêve
jochen	jochen
mcfarlane	mcfarlane
toriyama	torijama
catalogus	catalogus
burocrática	biurokratinių
polisario	polisario
auditores	auditoriai
tasman	tasmano
simulado	imituojami
vala	vala
tórshavn	torshaunas
offshore	jūroje
misha	miša
asombrado	nustebino
armarios	paktas
adhesivo	klijai
adhesivo	lipni
adhesivo	klijų
cícladas	kikladų
