மற்றும்	y
பிளாஸ்டிக்	plásticos
பிளாஸ்டிக்	plástico
காலச்சுவடு	timestamp
ஆன்மா	alma
ஆன்மா	soul
தாகூர்	tagore
தாகூர்	thakur
வேந்தர்	canciller
குண்டுகள்	bombas
டெக்சாஸ்	tejas
டெக்சாஸ்	texas
முழுமை	lleno
முழுமை	full
முழுமை	llena
முழுமை	plena
முழுமை	completo
முழுமை	completado
முழுமை	completa
முழுமை	completar
முழுமை	completas
முழுமை	completo
தட்பவெப்ப	temperaturas
போப்	papa
போப்	pope
பாசி	algas
பாசி	alga
போரான்	boro
சித்ரா	chitra
சமூகங்கள்	comunidades
சமூகங்கள்	sociales
சமூகங்கள்	social
நிமிடம்	minuto
செயலகம்	secretariado
செயலகம்	secretaría
இடலாம்	planeo
இடலாம்	glide
இடலாம்	deslizarse
சோதிட	astrológico
சொற்றொடர்	pasta
சொற்றொடர்	pegar
சொற்றொடர்	pega
சொற்றொடர்	pegue
ஏற்றுக்கொள்ளப்பட்டது	aceptadas
ஏற்றுக்கொள்ளப்பட்டது	aceptados
ஏற்றுக்கொள்ளப்பட்டது	aceptada
ஏற்றுக்கொள்ளப்பட்டது	aceptado
தானியங்கள்	cereales
தானியங்கள்	granos
செங்கல்	brick
செங்கல்	ladrillos
செங்கல்	ladrillo
வயிற்றில்	estómagos
வயிற்றில்	estomago
வயிற்றில்	estómago
கோர்	core
கோர்	núcleo
கோர்	gore
திறமையான	talentosa
திறமையான	talentosos
திறமையான	talentoso
திறமையான	talento
படத்திற்கு	foto
மலிவான	tacaño
மலிவான	barato
மலிவான	baratas
மலிவான	baratos
மலிவான	barata
பேஸ்	ritmo
பேஸ்	pace
பேஸ்	base
தொகுப்பாளர்	presentador
தொகுப்பாளர்	presentadora
கவர்ச்சி	glamour
மிளகாய்	capsicum
மிளகாய்	chili
மிளகாய்	chile
பென்சில்வேனியா	pennsylvania
பென்சில்வேனியா	pensilvania
தடங்கள்	canales
தடங்கள்	huellas
தடங்கள்	pistas
தடங்கள்	tracks
தடங்கள்	canal
தடங்கள்	canalizar
தடங்கள்	canales
தடங்கள்	channel
கம்பம்	polo
கம்பம்	caña
கம்பம்	pole
கம்பம்	poste
தேவதை	sirena
தேவதை	angelito
தேவதை	angel
தேவதை	ángel
பீரங்கி	artillería
இயற்கணிதம்	álgebra
சர்ச்	iglesia
சமகால	contemporáneo
சமகால	contemporáneas
சமகால	contemporáneos
சமகால	contemporánea
சேனா	sena
அண்டவியல்	cosmología
நிலையைப்	status
நிலையைப்	estatus
நிலையைப்	estado
நிலையைப்	situación
ஐரிஷ்	irlanda
ஐரிஷ்	irlandeses
ஐரிஷ்	irish
ஐரிஷ்	irlandesa
ஐரிஷ்	irlandés
ஸ்டான்லி	stanley
வலைப்பின்னல்	network
வலைப்பின்னல்	red
வடிவமைத்து	diseñadas
வடிவமைத்து	diseñada
வடிவமைத்து	diseñado
வடிவமைத்து	diseñados
கொண்டாட்டம்	festejando
கொண்டாட்டம்	celebrando
கொண்டாட்டம்	parte
கொண்டாட்டம்	partido
கொண்டாட்டம்	fiesta
கொண்டாட்டம்	party
கொண்டாட்டம்	celebrar
கொண்டாட்டம்	celebra
கொண்டாட்டம்	celebran
கொண்டாட்டம்	celebre
கொண்டாட்டம்	celebraciones
கொண்டாட்டம்	celebración
கொண்டாட்டம்	festejo
நிக்	nick
நிக்	nic
என்கிறார்கள்	dice
காட்மியம்	cadmio
முனையம்	terminal
முனையம்	terminales
முனையம்	puerto
முனையம்	puertos
முனையம்	babor
முனையம்	oporto
வாரத்திற்கு	semanal
வாரத்திற்கு	semanario
வாரத்திற்கு	semanales
வாரத்திற்கு	semanalmente
ஐயங்கார்	iyengar
முக்கியத்துவத்தை	importancia
கார்கில்	kargil
ஹட்சன்	hudson
நீர்த்தேக்கம்	embalse
பிரிக்கப்பட்ட	separadas
பிரிக்கப்பட்ட	separado
பிரிக்கப்பட்ட	separada
பிரிக்கப்பட்ட	separados
சீனிவாச	srinivasa
ஒபாமா	obama
ஒப்பீட்டு	comparativo
ஒப்பீட்டு	comparado
ஒப்பீட்டு	comparativas
ஒப்பீட்டு	comparativa
வெற்றிகள்	victorias
வெற்றிகள்	gana
வெற்றிகள்	gane
வெற்றிகள்	aciertos
வெற்றிகள்	hits
வெற்றிகள்	éxitos
இழுத்து	arrastra
இழுத்து	drag
இழுத்து	arrastrar
இழுத்து	arrastre
தோள்	hombro
தோள்	hombros
அபு	abu
லியோன்	lyon
லியோன்	leona
லியோன்	leone
மிசோரம்	mizoram
சீரமைப்பு	acondicionado
சீரமைப்பு	condicionamiento
சீரமைப்பு	acondicionador
சீரமைப்பு	acondicionamiento
சீரமைப்பு	renovación
சீரமைப்பு	renovaciones
சுல்தானகம்	sultanato
பேசிக்	básica
பேசிக்	básicos
பேசிக்	basic
பேசிக்	básicas
பேசிக்	básico
எதிர்பார்ப்பு	expectativas
எதிர்பார்ப்பு	expectativa
உச்சரிப்பு	ortografía
உச்சரிப்பு	deletrear
உச்சரிப்பு	pronunciación
பூம்புகார்	boom
பூம்புகார்	auge
பூம்புகார்	bum
போதனை	docencia
போதனை	enseñar
போதனை	enseñanza
போதனை	enseñando
கொடிகள்	pabellones
கொடிகள்	banderas
தீபகற்பம்	península
கடன்கள்	préstamos
கடன்கள்	prestamos
ஹெட்ஜ்	seto
மியான்மர்	birmania
மியான்மர்	myanmar
ராசா	raza
ராசா	rasa
நாய்கள்	perros
வருடமும்	año
இவற்றால்	plagada
இவற்றால்	plagado
பங்கேற்றனர்	participado
பங்கேற்றனர்	participaron
பங்கேற்றனர்	participó
குறைத்தல்	reducción
மலரும்	flor
மலரும்	florecer
பதவிகள்	papeles
பதவிகள்	roles
பதவிகள்	puestos
பதவிகள்	posiciones
பதவிகள்	posturas
பழி	revancha
பழி	venganza
வந்ததும்	vinieron
வளிமண்டலம்	atmosfera
வளிமண்டலம்	ambiente
வளிமண்டலம்	atmósfera
நாராயண்	narayan
தீபாவளி	diwali
செவிலியர்	enfermera
செவிலியர்	enfermero
மக்கா	meca
விஜயம்	visite
விஜயம்	visitar
விஜயம்	visita
வசனங்கள்	leyendas
ஊக்குவிக்கும்	animar
ஊக்குவிக்கும்	alentar
ஊக்குவிக்கும்	animo
ஊக்குவிக்கும்	alentador
ஊக்குவிக்கும்	alentando
ஊக்குவிக்கும்	alentar
ஊக்குவிக்கும்	alentadora
குஞ்சு	pollito
கெய்ரோ	cairo
உறவினர்கள்	primos
உறவினர்கள்	primas
உறவினர்கள்	parientes
உறவினர்கள்	familiares
தார்	alquitrán
தார்	brea
தார்	tar
புல்லாங்குழல்	flauta
மல்லிகை	jasmine
மல்லிகை	jazmín
கண்டேன்	encontrada
கண்டேன்	encontradas
கண்டேன்	encontrados
கண்டேன்	hallado
கண்டேன்	encontrado
லாரி	larry
லாரி	camión
உரம்	fertilizantes
உரம்	abono
உரம்	abonos
உரம்	fertilizante
உரம்	estiércol
உரம்	abono
கூட்டமாக	lleno
கூட்டமாக	concurrido
கூட்டமாக	abarrotado
கூட்டமாக	concurrida
ஹிட்லர்	hitler
முன்னுரை	prefacio
முன்னுரை	prólogo
படமாக	foto
ஒற்றையர்	singles
ஒற்றையர்	sencillos
ஒற்றையர்	solteros
ஒற்றையர்	individuales
சத்தம்	ruidos
சத்தம்	ruido
சத்தம்	ruidoso
போட்டியிடும்	compitiendo
போட்டியிடும்	competir
இசைக்கலைஞர்	músico
மீட்க	recuperar
மீட்க	recupera
மீட்க	recupere
மீட்க	recuperarse
பவன்	bhavan
தலைகீழ்	invertida
தலைகீழ்	invertidos
தலைகீழ்	invertido
இமயமலை	himalaya
கலா	kala
கோகோயின்	cocaína
ஆக்சிஜன்	oxigeno
ஆக்சிஜன்	oxígeno
மூடப்பட்ட	cerrada
மூடப்பட்ட	cerrado
மூடப்பட்ட	cerrados
பச்சன்	bachchan
ஆர்க்	arc
ஆர்க்	arco
சட்டை	camiseta
சட்டை	camisa
சட்டை	playera
ஹஜ்	haj
ஹஜ்	hajj
ஜிம்மி	jimmy
ஜிம்மி	jaime
உடைந்து	rompió
உடைந்து	quebrada
உடைந்து	roto
உடைந்து	quebrado
சித்திரம்	arte
போதுமானதாக	suficiente
போதுமானதாக	basta
போதுமானதாக	suficientes
இடுப்பு	hip
இடுப்பு	cadera
இடுப்பு	lomo
இடுப்பு	cintura
வெட்டு	corta
வெட்டு	cut
வெட்டு	cortar
வெட்டு	corte
வெட்டு	corten
வெட்டு	cosechas
வெட்டு	cultivos
வெட்டு	cultivo
வெட்டு	recortar
வெட்டு	cosecha
உணவகங்கள்	restaurantes
ஒழுங்கற்ற	puzzle
ஒழுங்கற்ற	jigsaw
ஒழுங்கற்ற	rompecabezas
ஒழுங்கற்ற	azar
ஒழுங்கற்ற	aleatorio
ஒழுங்கற்ற	random
ஒழுங்கற்ற	aleatoria
சேர்த்தல்	colecciona
சேர்த்தல்	recopila
சேர்த்தல்	recoger
சேர்த்தல்	agregar
சேர்த்தல்	agregando
சேர்த்தல்	añadir
சேர்த்தல்	adición
சேர்த்தல்	añadiendo
அமைவு	configurar
அமைவு	configuración
மிதிவண்டி	bici
மிதிவண்டி	bicicletas
மிதிவண்டி	bicicleta
யாதவ்	yadav
யாகம்	astrólogo
காகிதம்	paper
காகிதம்	ponencia
காகிதம்	papel
தோண்டி	excavando
தோண்டி	excavación
தோண்டி	cavando
தோண்டி	cavar
தோண்டி	excavar
தோண்டி	cavado
தோண்டி	excavado
பிரகாசம்	resplandor
பிரகாசம்	luminosidad
பிரகாசம்	brillo
பிரகாசம்	brillantez
நெ	ney
மிங்	ming
பஸ்	bus
பஸ்	autobus
பஸ்	autobús
பஸ்	autobuses
பஸ்	ómnibus
ஹெக்டேர்	hectárea
ஹெக்டேர்	hectáreas
வரையறைகள்	especificaciones
வரையறைகள்	pliego
அத்தனை	aturdido
நோயெதிர்ப்பு	inmunitario
நோயெதிர்ப்பு	inmunológico
நோயெதிர்ப்பு	inmunes
நோயெதிர்ப்பு	inmune
ஓடு	baldosas
ஓடு	azulejo
ஓடு	teja
ஓடு	azulejos
ஓடு	concha
ஓடு	caparazón
ஓடு	shell
ஓடு	cáscara
சீதா	sita
தர்மம்	dharma
ஆழமாக	profundamente
ஆழமாக	profundo
ஆழமாக	profunda
ஆழமாக	deep
கையெழுத்து	letra
கையெழுத்து	caligrafía
கையெழுத்து	escritura
கையெழுத்து	firma
கையெழுத்து	firmas
கார்கள்	coches
கார்கள்	automóviles
கார்கள்	carros
கார்கள்	autos
ரிக்டர்	richter
இயக்குகிறது	propicio
இயக்குகிறது	jugando
இயக்குகிறது	tocando
இயக்குகிறது	jugar
அலெக்ஸ்	alex
ஈர்க்கும்	atraen
ஈர்க்கும்	atrae
ஈர்க்கும்	atraiga
ஈர்க்கும்	atraer
புண்	llaga
புண்	dolorida
புண்	dolorido
புண்	herida
புண்	úlcera
புண்	úlceras
ஆஷா	asha
சுடர்	llamas
சுடர்	llama
ஜின்	jin
ஜின்	gin
ஜின்	ginebra
இவைகளை	éstas
இவைகளை	estos
இவைகளை	estas
இவைகளை	éstos
கொலம்பஸ்	colón
கொலம்பஸ்	columbus
இயற்கணித	algebraica
சுவையான	sabrosa
சுவையான	sabrosos
சுவையான	sabrosas
சுவையான	sabroso
சுவையான	delicioso
சுவையான	deliciosos
சுவையான	deliciosas
சுவையான	deliciosa
மேட்	matt
மேட்	mate
மேட்	mat
மராட்டிய	maratha
நஞ்சு	veneno
யூக்ளிடிய	euclidiana
அடுக்குகள்	capas
டக்ளஸ்	douglas
காங்கோ	congo
வெளிப்படுத்த	revelar
வெளிப்படுத்த	revela
வெளிப்படுத்த	revelan
செலுத்துகிறது	paga
கண்டனம்	condenado
கண்டனம்	condenados
கண்டனம்	condenadas
கண்டனம்	condenada
கண்டனம்	condene
கண்டனம்	condenar
தம்முடைய	oscuro
தம்முடைய	oscura
உழவர்	agricultores
உழவர்	campesino
உழவர்	agricultor
உழவர்	granjero
பிரேம்	prem
அடர்	adar
எதிரிகள்	enemigos
எதிரிகள்	enemigas
ஜெனீவா	génova
ஜெனீவா	ginebra
அடக்கி	suprimida
அடக்கி	suprimido
அடக்கி	irresistible
மாவு	harinas
மாவு	harina
வாந்தி	vomito
வாந்தி	vomitar
வாந்தி	vómitos
வாந்தி	vomitando
வாந்தி	vómito
காலனித்துவ	colonial
காலனித்துவ	coloniales
துப்புரவு	saneamiento
உதாரணங்கள்	referencias
உதாரணங்கள்	ejemplos
வயிற்றுப்	péptica
சியா	aie
சியா	sia
சியா	chia
தமனி	arteria
தெளிவாகக்	claramente
தெளிவாகக்	evidentemente
மோதல்கள்	colisiones
மோதல்கள்	controversias
மோதல்கள்	disputas
மோதல்கள்	enfrentamiento
மோதல்கள்	choque
மோதல்கள்	clash
மணிநேரம்	horarios
மணிநேரம்	horas
மணிநேரம்	horario
மணிநேரம்	hora
ஆக்சைடுகள்	óxidos
நிலச்சரிவு	aplastante
நிலச்சரிவு	desprendimiento
நிலச்சரிவு	deslizamientos
அத்தியாயங்கள்	episodios
அத்தியாயங்கள்	capítulos
ஜேர்மனி	alemania
அறிவும்	conocimiento
அறிவும்	conocimientos
அம்சமாக	thing
அம்சமாக	cosa
ஈழம்	eelam
கமலா	kamala
கனி	ghani
கனி	fruta
கனி	frutas
கனி	frutos
வெப்பமான	calentador
கையொப்பம்	firma
கையொப்பம்	firmas
குரங்குகள்	monos
உணவகம்	cafetería
உணவகம்	restaurante
உணவகம்	restaurantes
விந்து	esperma
விந்து	espermatozoides
மரபணுக்கள்	genes
பரிந்துரைக்கப்பட்ட	sugerida
பரிந்துரைக்கப்பட்ட	sugerido
பரிந்துரைக்கப்பட்ட	sugirió
செங்	seng
செங்	cheng
ஆஸ்துமா	asma
கைத்தொழில்	artesanía
கைத்தொழில்	artesanías
இறுக்கமான	apretado
இறுக்கமான	apretada
இறுக்கமான	ajustado
இரை	presas
இரை	presa
கார்டியன்	guardiana
கார்டியன்	guardián
கார்டியன்	tutor
கார்டியன்	guardian
அசிட்டிக்	acético
டேவ்	dave
கணிசமாக	considerablemente
ஒத்துழைப்பு	cooperación
மாற்றப்படுகிறது	convirtiendo
மாற்றப்படுகிறது	convertir
மோசடி	fraude
மோசடி	fraudes
ரிச்சார்ட்	richard
ரிச்சார்ட்	ricardo
அடைப்பு	arterias
காளை	toro
காளை	bull
பெரிலியம்	berilio
பிரியா	priya
எட்வின்	edwin
நன்கொடை	donativo
நன்கொடை	donaciones
நன்கொடை	donación
நன்கொடை	dona
நன்கொடை	donar
நன்கொடை	done
நன்கொடை	donación
என்னென்ன	qué
டேக்	etiqueta
டேக்	tag
டேக்	etiquetar
குற்றவாளி	condenado
குற்றவாளி	condenados
குற்றவாளி	convicto
குற்றவாளி	culpable
குற்றவாளி	culpables
குற்றவாளி	culpable
பாலுறவு	sexuales
பாலுறவு	sex
பாலுறவு	sexos
பாலுறவு	sexo
மெயில்	correo
மெயில்	correspondencia
மெயில்	mail
வான்வழி	aéreo
வான்வழி	aérea
வான்வழி	antena
வான்வழி	aéreos
இல்லாமை	desaparecido
இல்லாமை	desaparecidos
இல்லாமை	ausente
இல்லாமை	falta
இல்லாமை	desaparecida
அதிர்ச்சி	impactantes
அதிர்ச்சி	chocante
அதிர்ச்சி	impactante
அதிர்ச்சி	conmoción
அதிர்ச்சி	shock
அதிர்ச்சி	choque
அதிர்ச்சி	impactado
அதிர்ச்சி	sorprendido
அதிர்ச்சி	conmocionado
அதிர்ச்சி	conmocionada
பிரதாப்	pratap
பிடித்துக்	hold
பிடித்துக்	aguanta
பிடித்துக்	sostenga
தலாய்	dalai
செயற்கைக்கோள்கள்	satélites
மாறுபாடு	diferencia
சாகித்ய	sahitya
விற்க	venda
விற்க	vender
விற்க	venta
விற்க	vendo
விற்க	vende
எளிதான	facil
எளிதான	sencilla
எளிதான	fácil
எளிதான	sencillo
எளிதான	easy
நாசர்	nasser
பவுண்டு	libra
கிடைப்பது	conseguir
கிடைப்பது	consigue
கிடைப்பது	obtener
கிடைப்பது	obtenga
சத்திரம்	posada
சத்திரம்	inn
சத்திரம்	posadas
சத்திரம்	dci
வாட்சன்	watson
பகிர்வு	compartir
பகிர்வு	compartiendo
பகிர்வு	reparto
பகிர்வு	distribución
எழுதுகிறார்	escribe
மருத்துவமனைகள்	clínicas
மருத்துவமனைகள்	hospitales
கண்ணா	kanna
முகநூல்	facebook
சாசனம்	charter
சாசனம்	chárter
சாசனம்	carta
யாரோ	alguien
டாப்	top
டாப்	arriba
டாப்	cima
சவால்	impugnación
சவால்	challenge
சவால்	reto
சவால்	desafio
சவால்	desafío
சவால்	desafiante
சவால்	desafiando
உலாவி	explorador
உலாவி	navegador
சுதந்திரமான	liberal
சுதந்திரமான	liberales
பிரத்யேக	exclusividad
பிரத்யேக	exclusivo
பிரத்யேக	exclusiva
பிரத்யேக	exclusivas
பிரத்யேக	exclusivos
அரசுக்கும்	ideológico
அரசுக்கும்	ideológicas
அரசுக்கும்	ideología
அரசுக்கும்	ideológicos
அரசுக்கும்	ideológica
சூழ்ந்து	envuelta
எட்டி	eddie
ஆயுதங்களை	armamento
ஆயுதங்களை	armas
நீரிணை	estrecho
தாஜ்	taj
தற்காப்பு	defensa
தற்காப்பு	defensiva
தற்காப்பு	defensivo
தற்காப்பு	defensivos
கொக்கு	grúa
கொக்கு	crane
கொக்கு	grulla
ரைன்	rin
ரைன்	rhin
கிளாஸ்	cristal
கிளாஸ்	vidrio
கிளாஸ்	vidrios
கிளாஸ்	vaso
கவுலூன்	kowloon
கயா	gaya
நாகாலாந்து	nagaland
புரோமின்	bromo
தேனீ	abeja
தேனீ	bee
பள்ளிக்கு	colegio
பள்ளிக்கு	escuela
அடிமைகள்	esclavo
அடிமைகள்	esclavos
அடிமைகள்	esclava
அடிமைகள்	esclavas
அடிமைகள்	esclavos
அடிமைகள்	adicto
அடிமைகள்	adicta
வனேடியம்	vanadio
கெட்ட	malas
கெட்ட	malos
கெட்ட	malo
கெட்ட	bad
கெட்ட	mal
கெட்ட	mala
டார்வின்	darwin
வெளியேற்றம்	evacuación
வெளியேற்றம்	evacuaciones
அணில்	ardilla
அணில்	ardillas
தாள	percusión
மார்கரெட்	margarita
ஆக்சிசனேற்றம்	oxidación
காஸ்	cas
காஸ்	cass
ஆலிவர்	oliver
தடுக்கிறது	impide
தடுக்கிறது	previene
தடுக்கிறது	bloqueando
தடுக்கிறது	bloqueo
தடுக்கிறது	bloquear
போதி	bodhi
டிக்	polla
டிக்	verga
டிக்	dick
டிக்	pito
ஹக்	haque
ஹக்	haq
ஒன்றோடொன்று	mares
பிராமணர்	brahmán
பார்த்தேன்	vi
பார்த்தேன்	vio
பார்த்தேன்	vieron
யாரேனும்	alguien
யாரேனும்	cualquiera
யாரேனும்	alguien
சாபம்	maldición
சகோதர	fraternal
தந்தையை	padre
பள்ளம்	surco
பள்ளம்	groove
பாதம்	pies
ராஜேஷ்	rajesh
தீர்மானிக்க	determinar
தீர்மானிக்க	determina
தீர்மானிக்க	determine
இறக்கை	wing
இறக்கை	ala
குமாரி	kumari
சுரப்பிகள்	mejillones
துண்டுகள்	rebanadas
துண்டுகள்	rodajas
கலி	cali
கலி	gali
அனுப்பப்பட்டது	enviada
அனுப்பப்பட்டது	enviados
அனுப்பப்பட்டது	enviadas
அனுப்பப்பட்டது	enviado
அனுப்பப்பட்டது	envió
அன்னம்	swan
அன்னம்	cisne
வசந்தம்	manantial
வசந்தம்	primavera
வசந்தம்	resorte
தையல்	costura
தையல்	cosiendo
தையல்	coser
தையல்	stitch
பைட்	byte
பாரம்பரியமாக	tradicionalmente
பாத்திமா	fátima
பாத்திமா	fatima
உடல்கள்	órganos
உடல்கள்	cadáveres
உடல்கள்	cuerpos
உடலும்	físicamente
ரசாக்	razak
ஈரப்பதம்	humedad
ஜெய்ப்பூர்	jaipur
உரிமையாளர்கள்	propietarios
உரிமையாளர்கள்	dueños
சுற்றுலாத்துறை	turismo
ஆல்பத்தை	álbum
ஆல்பத்தை	album
ஆல்பத்தை	disco
மறுசீரமைப்பு	restablecimiento
மறுசீரமைப்பு	restauración
எப்போதாவது	menudo
எப்போதாவது	frecuentemente
எப்போதாவது	raramente
திதி	didi
முகவரிகள்	domicilios
முகவரிகள்	direcciones
முகவரிகள்	direccion
தூண்டி	pronta
புழுக்கள்	gusanos
புழுக்கள்	lombrices
உமா	uma
காவலர்கள்	policías
நாடோடி	nómada
நாடோடி	nómadas
சதுரம்	cuadrado
சதுரம்	square
சதுரம்	cuadrada
சதுரம்	plaza
விஷயம்	thing
விஷயம்	cosa
விஷயம்	mercia
ஒலிப்பதிவு	soundtrack
பாய்ஸ்	boys
பாய்ஸ்	muchachos
பாய்ஸ்	chicos
வருத்தம்	disgustado
வருத்தம்	molesto
கூழ்	puré
புள்ளிவிவரங்கள்	estadísticas
தற்காப்புக்	marcial
தற்காப்புக்	marciales
நாதன்	nathan
ஈட்டி	lanza
தசைகள்	músculos
தசைகள்	músculo
தசைகள்	muscular
ராஜேந்திர	rajendra
இராமகிருஷ்ண	ramakrishna
ஹே	oye
ஹே	ey
ஹே	hey
காங்	kang
காங்	confucio
காங்	kong
நாகம்	cobra
நிற்கிறது	stands
வால்ட்	walt
தூதர்	embajadora
தூதர்	embajador
காதலை	amor
காதலை	amores
காதலை	love
காதலை	amar
மோரிசன்	morrison
ஜவஹர்லால்	jawaharlal
தொகுக்க	edición
தொகுக்க	edita
தொகுக்க	editar
டைசன்	tyson
துப்பாக்கிகள்	pistolas
துப்பாக்கிகள்	guns
துப்பாக்கிகள்	fusiles
துப்பாக்கிகள்	cañones
துப்பாக்கிகள்	armas
லக்னோ	lucknow
கயானா	guayana
கயானா	guyana
ஆய்லர்	euler
மில்	molino
மில்	mill
மில்	mil
புபொப	ngc
சாட்சி	testificar
சாட்சி	atestiguar
சாட்சி	testigo
சாட்சி	testigos
சாட்சி	testimonio
மதராஸ்	madrás
வருடாந்த	anualmente
வருடாந்த	anual
வருடாந்த	anuales
விளாடிமிர்	vladímir
விளாடிமிர்	vladimir
கிங்ஸ்	reyes
கிங்ஸ்	kings
நுழையும்	entrar
நுழையும்	entrando
நுழையும்	ingresando
கலிங்க	kalinga
மங்கோலிய	mongoles
மங்கோலிய	mongol
மங்கோலிய	mongolia
ரோஜர்	roger
எடுத்தது	tomado
எடுத்தது	tomadas
எடுத்தது	tomados
எடுத்தது	tomada
சுண்ணாம்பு	lima
சுண்ணாம்பு	cal
பாக்கு	areca
சிவில்	civil
சோசலிச	socialistas
சோசலிச	socialista
லீலா	leela
ஆலோசகர்	consultor
ஆலோசகர்	consultora
ஆலோசகர்	asesor
ஆலோசகர்	asesora
ஆலோசகர்	consejera
ஆலோசகர்	consejero
வரலாறுகள்	historiales
வரலாறுகள்	historias
யூரிக்	úrico
துடிப்பு	beat
கட்டிகள்	cubos
கட்டிகள்	cubitos
கணக்கீடு	enumeración
ஆஸ்டின்	austin
பேர்கன்	bergen
அற்புதமான	maravilloso
அற்புதமான	maravillosas
அற்புதமான	maravillosos
அற்புதமான	maravillosa
அற்புதமான	fabulosas
அற்புதமான	fabulosa
அற்புதமான	fabuloso
அற்புதமான	fabulosos
அற்புதமான	asombroso
அற்புதமான	sorprendente
அற்புதமான	increíble
அற்புதமான	increible
சரித்திர	históricas
சரித்திர	históricos
சரித்திர	histórica
சரித்திர	historico
சரித்திர	histórico
பேரழிவு	catástrofe
பேரழிவு	desastres
பேரழிவு	desastre
திருட்டு	robo
திருட்டு	hurto
வெயில்	soleado
வெயில்	sunny
வெயில்	soleada
சிறியது	small
சிறியது	pequeñas
சிறியது	pequeño
சிறியது	pequeña
சிறியது	pequeños
நாக்கு	lengua
லாங்	lang
லாங்	largos
லாங்	largo
லாங்	larga
லாங்	long
இளமைப்	vagancia
பந்தய	racing
பந்தய	carreras
பந்தய	regatas
தாகம்	sed
தாகம்	sedientos
தாகம்	sedienta
தாகம்	sed
தாகம்	sediento
குளங்கள்	piscinas
தேசியம்	nacionalismo
டைகர்	tiger
டைகர்	tigres
டைகர்	tigre
கீழ	inferior
ஆர்வலர்	activista
ஆர்வலர்	militante
கூர்மையான	afilada
கூர்மையான	sharp
கூர்மையான	agudo
கூர்மையான	afilado
பனிக்கட்டி	hielo
பெறுகிறார்	obtiene
பெறுகிறார்	recibir
பெறுகிறார்	recibiendo
பெறுகிறார்	recibiendo
பெறுகிறார்	consiguiendo
பெறுகிறார்	obteniendo
முறுக்கு	tornillos
முறுக்கு	tornillo
வில்லன்	villano
வில்லன்	villanos
அடைக்கலம்	refugio
கராச்சி	karachi
ஒளிரும்	resplandeciente
ஒளிரும்	brillando
யாஹூ	yahoo
அழைக்கப்பட்டனர்	invita
அழைக்கப்பட்டனர்	invitado
அழைக்கப்பட்டனர்	invitada
அழைக்கப்பட்டனர்	invitados
பீர்	peer
பீர்	pares
பீர்	cerveza
பீர்	cervezas
இயற்கையாகவே	naturalmente
துளைகள்	enchufes
துளைகள்	medias
துளைகள்	calcetines
மந்திர்	mandir
ஐஸ்	hielo
படைத்து	creó
படைத்து	creado
படைத்து	creados
படைத்து	creadas
படைத்து	creada
தண்ணீரை	agua
கிராமப்புறங்களில்	campiña
கிராமப்புறங்களில்	campo
நுட்பமான	interior
நுட்பமான	interiores
நுட்பமான	delicadas
நுட்பமான	delicada
நுட்பமான	delicados
நுட்பமான	delicado
நேரங்கள்	tiempos
நேரங்கள்	veces
நேரங்கள்	épocas
நேரங்கள்	times
மில்லர்	miller
நாட்	nat
இயலாமை	discapacidad
இயலாமை	invalidez
இயலாமை	incapacidad
இயலாமை	discapacidades
மதிய	tarde
மதிய	tardes
தன்னார்வ	voluntario
தன்னார்வ	voluntariado
தன்னார்வ	voluntaria
தன்னார்வ	voluntarios
சல்பேட்டு	sulfato
தரநிலைகள்	normas
தரநிலைகள்	estándares
பேகம்	begum
பந்தயம்	apuesta
பந்தயம்	apostando
பந்தயம்	apostar
பந்தயம்	apuesta
பந்தயம்	apuestas
பந்தயம்	race
பந்தயம்	carrera
பந்தயம்	raza
பந்தயம்	apostar
பந்தயம்	apuesta
பந்தயம்	bet
பந்தயம்	apuesto
எதிர்கொள்ளும்	enfrentando
எதிர்கொள்ளும்	afrontar
எதிர்கொள்ளும்	afrontando
குமார	kumara
காப்பி	cafetera
காப்பி	coffee
காப்பி	cafe
காப்பி	cafetería
காப்பி	café
மலம்	heces
முரண்பாடுகள்	conflicto
முரண்பாடுகள்	conflictos
செயலில்	activos
செயலில்	activo
செயலில்	activa
ஒட்டுமொத்தமாக	globalmente
ஓவர்	over
கனேடிய	canadiense
கனேடிய	canadienses
விருந்தினர்	invitada
விருந்தினர்	invitado
விருந்தினர்	invitados
விருந்தினர்	huésped
விருந்தினர்	huéspedes
விருந்தினர்	invitados
பதினேழு	diecisiete
பதினேழு	seventeen
ரோபோ	robot
சுற்றளவு	perímetro
சுற்றளவு	circunferencia
வாத்து	patos
வாத்து	patito
வாத்து	pato
வாத்து	duck
தகுதிகள்	calificaciones
தகுதிகள்	cualificación
தகுதிகள்	titulaciones
தகுதிகள்	cualificaciones
ராயன்	raya
முடிவடைகிறது	finaliza
முடிவடைகிறது	termina
முடிவடைகிறது	extremos
எதிரில்	opp
சலீம்	saleem
சலீம்	salim
காசுகள்	monedas
இணைப்பில்	conectados
இணைப்பில்	conectado
இணைப்பில்	online
ஆடம்ஸ்	adams
உண்மைகள்	hechos
வாய்ப்புக்கள்	chances
கீதா	geeta
பொறியாளர்கள்	ingenieros
ஸ்காட்லாந்து	escocia
பயிற்சியாளர்	entrenador
பயிற்சியாளர்	entrenadora
பயிற்சியாளர்	formadores
பயிற்சியாளர்	formador
பயிற்சியாளர்	entrenador
பயிற்சியாளர்	autocar
