اتھاہ	deep
مُعتاد	tabiat
مُعتاد	terbiasa
مُعتاد	guna
مُعتاد	suai
مُعتاد	dibaiki
مُعتاد	adat
مُعتبر	berhemah
مُعتبر	sahih
مُعتبر	dipercayai
مُعتد	computed
مُعتد	bernombor
معتدبہ	mencukupi
معتدبہ	cukup
معتدبہ	secukupnya
معتدبہ	cukuplah
مُعتدِل	tenangkan
مُعتدِل	tenang
مُعتدِل	calm
مُعتدِل	sederhana
مُعترِف	mengaku
مُعتقد	mukmin
مُعتقد	beriman
مُعتقد	mempercayai
مُعتقد	confident
مُعتقدات	kepercayaan
مُعتقدات	keyakinan
مُعتمد	dirahsiakan
مُعتمد	rahsia
مُعتمد	sulit
مُعتمد	setiausaha
مُعتمد	dipercayai
مُعتمدی	sekretariat
معتوب	dilaknat
مُعجز	wonderful
مُعجز	indah
مُعجز	miracle
مُعجز	keajaiban
مُعجزہ	miracle
مُعجزہ	keajaiban
مُعجّل	maklumkan
مُعجّل	gesa
مُعجّل	makluman
مُعجم	encyclopaedia
مُعجم	tesaurus
مُعجم	lexicon
معدِل	equalizer
معدلت	ekuiti
معدلت	keadilan
معدن	kuari
معدن	lombong
معدن	tambang
معدن	mine
معدنیات	mineralogy
معدنیات	mineral
معدود	dikira
معدود	limited
معدود	terhad
معدود	computed
معدود	bernombor
معدولہ	dielakkan
معدولہ	senyap
معدولہ	silent
معدوم	pupus
مِعدہ	perut
مُعذّب	tersiksa
مُعذّب	terseksa
مُعذّب	dihukum
مُعذّب	ganjarannya
مُعذّب	dicegah
مُعذّب	mukarramah
معذرت	kemaafan
معذور	dilumpuhkan
معذور	berdaya
معذور	berdaya
معذور	dilumpuhkan
معذور	berdaya
معذور	berdaya
معذوری	penyesalan
معذوری	menyesal
معذوری	sesal
معذوری	kecacatan
معذوری	inability
معذوری	penyesalan
معذوری	menyesal
معذوری	sesal
معذوری	kecacatan
مُعرّا	bare
مُعرّا	naked
مِعراج	ketinggian
مِعراج	tinggi
مِعراج	height
مِعراج	tangga
مِعراج	acme
مِعراج	tangga
مُعرّب	arabized
معرض	kemunculan
معرض	majlis
معرض	bidang
معرض	medan
مُعرّف	dimaklumkan
مُعرّف	diberitahu
مُعرّف	ditandakan
مُعرّف	ditanda
معرکہ	pertikaian
معرکہ	pertikaikan
معرکہ	lawan
معرکہ	berlawan
معرکہ	bergaduh
معرکہ	fight
معرکہ	arena
معرکہ	gelanggang
معرکہ	perselisihan
معرکہ	bertengkar
معرکہ	berbalah
معرکہ	pergaduhan
معروض	presentation
معروض	persembahan
معروض	petisyen
معروض	penyerahan
معروض	dihantar
معروض	dipersembahkan
معروض	disajikan
معروضہ	request
معروضہ	pinta
معروضہ	permintaan
معروضہ	bertulis
معروضہ	ditulis
معروضہ	dipersembahkan
معروضہ	disajikan
معروضہ	dihantar
معروضی	objektif
معروف	noted
معروف	diraikan
معروف	noted
معروف	diraikan
مُعِز	berhemah
مُعزّز	bermaruah
معزول	bersurai
معزول	digugurkan
معزولی	pemecatan
معزی	berkaitan
معزی	terkait
معزی	related
معزی	berkait
مُعسکر	cantonment
معشر	parti
معشر	syarikat
معشر	pasukan
معشوق	dipuja
معشوق	tercinta
معشوقانہ	mengkagumkan
معشوقانہ	mempersonakan
معشوقہ	tercinta
مُعصَفر	safflower
معصوم	kanak
معصوم	anak
معصوم	child
معصوم	kanak
معصوم	anak
معصوم	child
معصوم	innocent
معصومانہ	innocent
معصومیت	innocence
معصیت	menderhaka
معصیت	yaasin
معصیت	dosa
مُعطّر	wangi
مُعطّر	harum
مُعطّل	dilepaskan
مُعطّل	digantung
مُعطّل	ditangguh
مُعطّل	terbiar
مُعطّل	ditinggalkan
مُعطّل	terbengkalai
معطوف	berbelit
معطوف	bengkok
مُعطی	penderma
مُعظّم	hebat
مُعظّم	disanjungi
مُعظّم	dihormati
مُعقّد	perplexed
معقول	bersesuaian
معقول	proper
معقول	hany
معقول	cuma
معقول	hanya
معقول	bijak
معقول	wise
معقول	adil
معقول	fair
معقول	civil
معقول	sivil
معقول	intelektual
معقول	bersesuaian
معقول	proper
معقول	hany
معقول	cuma
معقول	hanya
معقول	saguhati
معقول	munasabah
معقول	rasional
معقول	bijak
معقول	wise
معقول	adil
معقول	fair
معقول	civil
معقول	sivil
معقول	intelektual
معقولات	sains
معقولہ	intelligible
معقولیت	rasionalisme
معکوس	disongsangkan
معکوس	songsang
معکوس	songsang
معکوس	disongsangkan
معکوس	songsang
معکوس	songsang
مُعلّق	penggantungan
مُعلّق	gantung
مُعلّق	hanging
مُعلّق	digantung
مُعلّق	ditangguh
مُعلّق	berlegar
مُعلّق	tertangguh
مُعلّق	pending
مُعلّم	dilatih
مُعلّم	terlatih
مُعلّم	latih
مُعلّم	berdisiplin
مُعلّم	diajar
مُعلِّم	cikgu
مُعلِّم	teacher
مُعلِّم	guru
مُعلِّم	tutor
مُعلِّم	jurulatih
مُعلِّمی	pedagogi
مُعلِن	announcer
مُعلِن	pengiklan
معلُوم	known
معلُوم	dikenali
معلُوم	diketahui
معلُوم	famous
معلُوم	diraikan
معلُوم	diberikan
معلُوم	diberi
معلُومات	maklumat
معلُومات	ilmu
معلُومات	pengetahuan
معلُوماتی	bermaklumat
مُعلّیٰ	tinggi
مُعلّیٰ	dinaikkan
مُعلّیٰ	luhur
مُعمّا	puzzle
مُعمّا	enigma
مُعمّا	riddle
مُعمّا	code
مُعمّا	kode
مُعمّا	kod
مِعمار	mason
مِعمار	pereka
مِعمار	pengasas
مِعمار	builder
مِعمار	pembina
مِعماری	bangunan
مِعماری	membina
مُعمرّ	berumur
مُعمرّ	tua
مُعمرّ	old
معمور	didiami
معمور	dihuni
معمور	makmur
معمور	sejahtera
معمورہ	bandar
معمورہ	city
معمورہ	bandaraya
معمورہ	bandar
معمورہ	kota
معمورہ	keluasan
معمورہ	kawasan
معمورہ	area
معموری	kebahagiaan
معموری	penduduk
معموری	populasi
معمول	ditubuhkan
معمول	biasa
معمول	rutin
معمول	tabiat
معمول	suai
معمول	tradisi
معمول	adat
معمول	haid
معمول	ditubuhkan
معمول	biasa
معمول	rutin
معمول	tabiat
معمول	latihan
معمول	latih
معمول	amalan
معمول	suai
معمول	tradisi
معمول	adat
معمول	haid
معمولی	lumrah
معمولی	biasa
مُعنبر	wangi
معنوی	ideal
معنوی	benar
معنوی	true
معنوی	real
معنوی	tersirat
معنوی	ketara
معنوی	intelektual
معنوی	essential
معنوی	penting
معنوِیّت	bererti
معنوِیّت	kenyataan
معنوِیّت	reality
معنوِیّت	realiti
معنوِیّت	erti
معنوِیّت	makna
معنوِیّت	meaning
معنی	deria
معنی	akal
معنی	import
معنی	impot
معنی	pati
معنی	essence
معنی	intipati
معنی	zat
معنی	niat
معنی	deria
معنی	akal
معنی	erti
معنی	makna
معنی	meaning
معنی	import
معنی	impot
معنی	pati
معنی	essence
معنی	intipati
معنی	zat
معنی	niat
مُعوّج	melengkung
مُعوّج	bengkok
مُعوّج	bengkok
معُوضت	pampasan
معُون	aid
معُون	bantuan
معُون	perlindungan
معُونت	aid
معُونت	bantuan
معہُود	familiar
معہُود	akrab
معہُود	known
معہُود	dikenali
معہُود	diketahui
معہُود	ditubuhkan
معہُود	dijanjikan
معہُود	terlerai
معہُود	certain
معہُود	tertentu
مِعیٰ	usus
مِعیار	kriteria
مِعیار	sukatan
مِعیار	ukur
مِعیار	mengukur
مِعیار	piawai
مِعیار	standard
مِعیار	touchstone
مِعیاری	piawai
مِعیاری	standard
معیّت	masyarakat
معیّت	syarikat
معیّت	persatuan
معیّت	association
معیّت	perkaitan
معیّت	persekutuan
معیشت	ekonomi
معیشت	rezeki
مُعین	penganjur
مُعین	pembantu
مُعین	helper
مُعین	penolong
مُعین	pembantu
مُعین	assistant
مُعیّن	ditubuhkan
مُعیّن	settled
مُعیّن	menetap
مُعیّن	dibaiki
مُعیّن	rhombus
مُعیّنہ	dibaiki
معیُوب	senonoh
معیُوب	cacat
معیُوب	buruk
معیُوب	teruk
مُغ	magus
مغاک	pit
مغاک	parit
مغاک	berlubang
مغاک	hollow
مُغالطہ	mantik
مُغالطہ	penipuan
مُغالطہ	ralat
مُغالطہ	terpedaya
مُغان	magi
مُغائر	berbeza
مُغائرت	pertukaran
مُغائرت	exchange
مُغائرت	permusuhan
مُغتنم	berharga
مُغتنم	bernilai
مُغتنِم	menikmati
مُغتنِم	enjoying
مُغتنِم	diperkaya
مغرب	senja
مغرب	sunset
مغرب	petang
مغربی	barat
مغربی	western
مغربی	occidental
مُغرّق	dicelup
مغرور	sombong
مغرور	bangga
مغرور	proud
مغرور	sia
مغرور	takbur
مغرور	angkuh
مغرور	sombong
مغرور	sombong
مغرور	bangga
مغرور	proud
مغرور	sia
مغز	kernel
مغز	kebanggaan
مغز	pride
مغز	maruah
مغز	intelek
مغز	kernel
مغز	kebanggaan
مغز	pride
مغز	maruah
مغز	empulur
مغز	intelek
مغزی	sempadan
مغزی	hem
مغزیات	kenari
مغزیات	walnut
مغزیات	pistachio
مغزیات	kacang
مغزیات	rimas
مغسُول	dibersihkan
مغسُول	dicuci
مغشُوش	koyak
مغشُوش	dim
مغشُوش	kelam
مغشُوش	redup
مغشُوش	compound
مغشُوش	kompaun
مغشُوش	sebatian
مغشُوش	fake
مغشُوش	palsu
مغشُوش	resap
مغشُوش	pudar
مغشُوش	fade
مغشُوش	ragu
مغشُوش	doubtful
مِغفر	helmet
مغفِرت	keselamatan
مغفُور	almarhum
مغفُور	mendiang
مغفُور	allahyarham
مغفُور	dead
مغفُور	mati
مغفُور	dimaafkan
مغفُور	diampunkan
مُغل	monggol
مُغلّظ	kental
مُغلّظ	susah
مُغلّظ	hard
مُغلّظ	keras
مُغلّظ	tebal
مُغلّظات	hinaan
مغلُوب	mengatasi
مغلُوب	menakluk
مغلُوب	ditakluk
مغلُوب	ditewaskan
مغلُوب	dikalahkan
مغلُوب	defeated
مغلُوق	dikunci
مغلُوق	berkunci
مغلُوق	tersorok
مغلُوق	hidden
مغلُوق	disorok
مُغلیّہ	monggol
مغموم	berdukacita
مغموم	sedih
مغموم	sad
مغموم	sedih
مُغنیّ	pemuzik
مُغنیّ	penyanyi
مُغنیّ	singer
مغوی	diculik
مغوی	diculik
مغوی	menculik
مغوی	culik
مُغوی	penculik
مُغیّب	halimunan
مُغیّب	tersorok
مُغیّب	hidden
مُغیّب	disorok
مُغیث	pembantu
مُغیث	helper
مُغیث	penolong
مُغیّر	diubah
مُغیّر	ditukar
مُفاجات	mendadak
مُفاجات	mengejut
مُفاخرت	bongkak
مُفاخرت	kesombongan
مُفاخرت	kebanggaan
مُفاخرت	pride
مُفاخرت	maruah
مفاد	minat
مفاد	interest
مفاد	faedah
مفاد	dapatan
مفاد	gandaan
مفاد	gain
مفاد	benefit
مفاد	manfaat
مُفارقت	keterasingan
مُفارقت	pemisahan
مُفارقت	perpisahan
مفاصل	articulations
مُفاصلہ	waktu
مُفاصلہ	masa
مُفاصلہ	time
مُفاصلہ	sela
مُفاصلہ	ruang
مُفاصلہ	space
مُفاصلہ	angkasa
مُفاصلہ	jarak
مُفاہمت	perjanjian
مُفاہمت	agreement
مُفاہمت	persetujuan
مُفاہمت	understanding
مُفاہمت	pengertian
مُفاہمت	memahami
مُفاہمت	pemahaman
مُفت	free
مُفت	useless
مُفت	buangan
مُفت	membazir
مِفتاح	kekunci
مُفتّح	menakluk
مُفتّح	ditakluk
مُفتّح	dibuka
مُفتخر	bermaruah
مُفترض	hipotesis
مُفتری	rogue
مُفتری	penyangak
مُفتری	pembohong
مُفتری	pendusta
مُفتِّش	pemeriksa
مُفتِّش	penyelidik
مُفتِّش	penyiasat
مفتوح	direbut
مفتوح	diambil
مفتوح	taken
مفتوح	menakluk
مفتوح	ditakluk
مفتوح	ditawan
مفتوح	ditangkap
مفتون	terpesona
مفتون	charmed
مُفتی	hakim
مُفتی	hakim
مُفخّر	bermaruah
مُفخّم	mulia
مُفخّم	gemilang
مفر	menyelamat
مفر	escape
مُفرِّح	pleasant
مُفرِّح	merangsang
مُفرِّح	menyegarkan
مُفرد	sole
مُفرد	perdana
مُفرد	simple
مُفرد	sederhana
مُفرد	single
مُفرد	bujang
مُفرد	singel
مُفرد	bersendirian
مُفرد	sendiri
مُفرد	keseorangan
مُفرد	unik
مُفرد	unique
مُفرِط	melampau
مفروح	senang
مفروری	flight
مفروری	penerbangan
مفروش	katil
مفروش	carpet
مفروش	permaidani
مفروش	karpet
مفروش	sebarkan
مفروضہ	anggapan
مفروضہ	andaian
مفروضہ	hipotesis
مفروق	dipisahkan
مفروق	berpisah
مفروق	berasingan
مفروق	dikurangkan
مُفسد	nakal
مفسدہ	rusuhan
مُفسّر	dijelaskan
مُفسّر	menjelaskan
مُفسِّر	pentafsir
مُفسِّر	pengulas
مُفصّل	terperinci
مُفصّل	clear
مُفصّل	jelas
مُفصّل	full
مُفصّل	kenyang
مُفصّل	penuh
مُفصّلات	countryside
مُفصّلہ	terperinci
مُفصّلہ	dijelaskan
مُفصّلہ	menjelaskan
مفقود	hilang
مفقود	pupus
مفقود	kurang
مفقود	lost
مفقود	kehilangan
مفقود	hilang
مفقود	mahukan
مُفکّر	pemikir
مُفلس	melarat
مُفلس	kesian
مُفلسی	kemiskinan
مفلُوک	kesian
مُفوّضہ	delivered
مُفوّضہ	dihantar
مُفوّضہ	ceded
مُفوّضہ	diamanahkan
مفہُوم	deria
مفہُوم	akal
مفہُوم	tenor
مفہُوم	erti
مفہُوم	makna
مفہُوم	meaning
مُفید	bermanfaat
مُفید	bermanfaat
مُفید	berguna
مُفید	menguntungkan
مُفیض	melimpah
مُفیض	membantu
مُفیض	bermanfaat
مُفیض	berguna
مُفیض	pemurah
مقابِر	makam
مُقابِل	opposite
مُقابِل	membandingkan
مُقابِل	pemadanan
مُقابِل	sepadan
مُقابِل	converse
مُقابلہ	contest
مُقابلہ	saingan
مُقابلہ	persaingan
مُقابلہ	pertandingan
مُقابلہ	perbandingan
مُقابلہ	pertentangan
مُقاتلہ	pertempuran
مُقاتلہ	peperangan
مُقاتلہ	lawan
مُقاتلہ	berlawan
مُقاتلہ	bergaduh
مُقاتلہ	fight
مُقاتلہ	bantai
مُقاربت	menghampiri
مُقارنت	bersempena
مُقارنت	keakraban
مُقارنت	sambungan
مُقاسمہ	membahagikan
مقاصد	objektif
مُقاطع	contractor
مُقاطع	kontraktor
مُقاطع	cutting
مُقاطع	cutter
مُقاطع	pemotong
مُقاطعہ	pemisahan
مُقاطعہ	perpisahan
مُقاطعہ	strike
مُقاطعہ	mogok
مُقاطعہ	boikot
مُقاعِد	guardian
مُقاعِد	wali
مُقاعِد	keeper
مقال	pidato
مقال	speech
مقال	pertuturan
مقال	perkataan
مقال	bincang
مقال	bercakap
مقالہ	tesis
مقالہ	treatise
مقالہ	pidato
مقالہ	speech
مقالہ	pertuturan
مقالہ	saying
مقالہ	tesis
مقالہ	thesis
مقام	maruah
مقام	tapak
مقام	peluang
مقام	kesempatan
مقام	majlis
مقام	status
مقام	situasi
مقام	maruah
مقام	tapak
مقام	peluang
مقام	kesempatan
مقام	place
مقام	tempat
مقام	majlis
مقام	status
مقام	situasi
مقامات	peringkat
مقامات	tempat
مُقامِر	penjudi
مُقامرت	judi
مقامی	pegun
مقامی	resident
مقامی	penghuni
مقامی	pegun
مقامی	resident
مقامی	penghuni
مقامی	tempatan
مُقاومت	saingan
مُقاومت	persaingan
مُقاومت	pertandingan
مُقاومت	perlawanan
مُقاومت	resistance
مُقاومت	pertentangan
مقبرہ	sepulchre
مقبرہ	makam
مقبرہ	sepulchre
مقبرہ	makam
مقبرہ	pusara
مقبرہ	makam
مُقبِل	menghampiri
مقبوضہ	dirampas
مقبوضہ	disita
مقبوضہ	dirasuk
مقبوضہ	menduduki
مقبوضہ	diduduki
مقبوضہ	ditawan
مقبوضہ	ditangkap
مقبول	known
مقبول	dikenali
مقبول	diketahui
مقبول	admitted
مقبول	diterima
مقبول	accepted
مقبول	tercinta
مقبول	grateful
مقبول	bersyukur
مقبول	famous
مقبول	diterima
مقبول	dipilih
مقبول	terpilih
مقبول	known
مقبول	dikenali
مقبول	diketahui
مقبول	admitted
مقبول	diterima
مقبول	accepted
مقبول	tercinta
مقبول	grateful
مقبول	bersyukur
مقبول	famous
مقبول	popular
مقبول	diterima
مقبول	dipilih
مقبول	terpilih
مقبولیت	populariti
مُقتبس	petikan
مُقتبس	dipetik
مُقتبس	excerpted
مُقتبس	didapat
مُقتبس	diperoleh
مُقتبس	diperolehi
مُقتدا	leader
مُقتدا	pemimpin
مُقتدِر	known
مُقتدِر	dikenali
مُقتدِر	diketahui
مُقتدِر	berwibawa
مُقتدِر	kuat
مُقتدِر	abie
مُقتدِر	popular
مُقتدِر	strong
مُقتدِر	kukuh
مُقتدِر	kuat
مُقتدرہ	autoriti
مُقتدرہ	authority
مُقتدی	follower
مُقتدی	pengikut
مُقتدی	murid
مُقترِب	didekati
مُقتضا	tuntutan
مُقتضا	cenderung
مُقتضا	keperluan
مُقتضا	diperlukan
مُقتضا	needed
مُقتضی	menuntut
مقتول	dibunuh
مقتول	terbunuh
مقتول	tewas
مقتول	terbunuh
مِقدار	sukatan
مِقدار	ukur
مِقدار	mengukur
مِقدار	kuantiti
مِقدار	ikhtiar
مِقدار	jumlah
مِقدار	amaun
مِقدار	dimensi
مِقدار	dimension
مِقدار	saiz
مِقدار	ukuran
مِقدار	size
مِقدار	magnitud
مُقدّر	ditakdirkan
مُقدّر	destiny
مُقدّر	takdirnya
مُقدّر	takdir
مُقدّر	nasib
مُقدِّر	allah
مقدِرت	tenaga
مقدِرت	power
مقدِرت	kuasa
مقدِرت	vigour
مقدِرت	kebolehan
مقدِرت	keupayaan
مقدِرت	kemampuan
مقدِرت	kekuatan
مُقدّس	keramat
مُقدّس	suci
مُقدّس	kudus
مُقدّس	holy
مُقدّس	dirahmati
مُقدّم	chief
مُقدّم	ketua
مُقدّم	kepala
مُقدّم	leader
مُقدّم	pemimpin
مُقدّم	superior
مُقدّم	prior
مُقدّم	pertama
مُقدّم	first
مُقدّم	dulu
مُقدّم	dahulu
مُقدّم	terdahulu
مُقدّمہ	pertikaian
مُقدّمہ	pertikaikan
مُقدّمہ	kontroversi
مُقدّمہ	kes
مُقدّمہ	foreword
مُقدّمہ	mukadimah
مُقدّمہ	preface
مقدور	tenaga
مقدور	power
مقدور	kuasa
مقدور	kebolehan
مقدور	keupayaan
مقدور	kemampuan
مقدور	resources
مقدور	sumber
مقدور	bermaksud
مقدور	bererti
مقدور	ertinya
مقدور	autoriti
مقدور	authority
مقر	stesyen
مقر	stesen
مقر	kediaman
مُقِر	confessor
مِقراض	gunting
مِقراض	gunting
مُقرّب	intim
مُقرّر	ditubuhkan
مُقرّر	confirmed
مُقرّر	disahkan
مُقرّر	berkeyakinan
مُقرّر	berazam
مُقرّر	settled
مُقرّر	menetap
مُقرّر	positif
مُقرّر	dibaiki
مُقرّر	set
مُقرّر	certain
مُقرّر	tertentu
مُقرِّر	orator
مُقرِّر	speaker
مُقرّرہ	ditubuhkan
مُقرّرہ	biasa
مُقرّرہ	settled
مُقرّرہ	menetap
مُقرّرہ	dibaiki
مُقرّرہ	ditakrifkan
مُقرّرہ	ditakrif
مُقرّرہ	certain
مُقرّرہ	tertentu
مُقرّض	dipotong
مُقرّض	cut
مُقرّض	memotong
مُقرّض	potong
مقروق	dirampas
مقروق	disita
مقروق	dilampirkan
مقروق	melekat
مقروق	disita
مقرون	berhampiran
مقرون	near
مقرون	dekat
مقرون	berkaitan
مقرون	terkait
مقرون	related
مقرون	berkait
مقرون	bersambung
مقرون	disambungkan
مقرون	contiguous
مقرون	disertai
مقرون	joined
مقرون	menyertai
مقرون	konjugat
مُقسِط	hany
مُقسِط	cuma
مُقسِط	hanya
مُقسِّم	distributor
مُقسِّم	pengedar
مُقسِّم	pembahagi
مقسوم	share
مقسوم	lot
مقسوم	diedar
مقسوم	diagihkan
مقسوم	diedarkan
مقسوم	teragih
مقسوم	dibagi
مقسوم	dibahagikan
مقسوم	dibahagi
مقسوم	destiny
مقسوم	takdirnya
مقسوم	takdir
مقسوم	dividen
مقسوم	portion
مقسوم	nasib
مُقشّر	dikupas
مُقشّر	berkulit
مقصد	niat
مقصد	objektif
مقصد	object
مقصد	objek
مقصد	purpose
مقصد	rekaan
مقصد	design
مقصد	niat
مقصد	aim
مقصد	objektif
مُقصّر	kurang
مُقصّر	cacat
مُقصِّر	bersalah
مُقصِّر	berdosa
مقصود	object
مقصود	objek
مقصود	view
مقصود	niat
مقصود	aim
مقصود	object
مقصود	objek
مقصود	view
مقصود	rekaan
مقصود	design
مقصود	niat
مقصود	aim
مقصُور	abridged
مُقطّر	suling
مقطع	hujung
مقطع	penghujung
مُقطّع	serious
مُقطّع	dipotong
مُقطّع	cut
مُقطّع	memotong
مُقطّع	potong
مُقطّعات	kepingan
مُقطّعات	potongan
مُقطّعات	cebisan
مقطوع	memintas
مقطوع	dipisahkan
مقطوع	berpisah
مقطوع	berasingan
مقطوع	dipangkas
مقطوع	terpangkas
مقعد	pinggul
مقعد	anus
مقعد	dubur
مقعد	rektum
مقعد	dubur
مقعد	posterior
مُقعّر	concave
مُقفّس	dipenjarakan
مُقفّل	dikunci
مُقفّل	berkunci
مُقلِّب	inverter
مُقلِّب	turner
مُقلِّب	changer
مُقلِّب	menukar
مُقلِّد	follower
مُقلِّد	pengikut
مقلُوب	disongsangkan
مقلُوب	songsang
مقلُوب	songsang
مِقناطیس	magnet
مِقناطیس	lodestone
مِقناطیسی	magnet
مِقناطیسی	magnetik
مِقناطیسی	magnetic
مِقناطیسیت	tarikan
مِقناطیسیت	kemagnetan
مِقناطیسیت	pesona
مِقناطیسیت	charm
مُقنِّنہ	perundangan
مِقوَد	tali
مِقوَد	jaluran
مِقوَد	bebenang
مقُولہ	peribahasa
مقُولہ	pepatah
مقُولہ	saying
مقُولہ	petikan
مقُولہ	quotation
مقُولہ	maxim
مُقوّی	tonik
مقہور	menakluk
مقہور	ditakluk
مقہور	diganggu
مقہور	terganggu
مقہور	tertindas
مقہور	dilaknat
مقہور	mengatasi
مِقیاس	meter
مِقیاس	tolok
مِقیاس	kriteria
مُقیت	providence
مُقیّد	terhad
مُقیّد	dihadkan
مُقیّد	terbelenggu
مُقیّد	dibelenggu
مُقیّد	terikat
مُقیّد	diikat
مُقیّد	dipenjarakan
مُقیم	residing
مُقیم	resident
مُقیم	penghuni
مُقیم	dibaiki
مکّا	jagung
مُکّا	berdebar
مُکّا	buffet
مُکابرہ	perebutan
مُکابرہ	keangkuhan
مکاتِب	sekolah
مکاتِب	mazhab
مکاتیب	huruf
مکاتیب	epistles
مکّار	penyamar
مکّار	licik
مکّار	curang
مکّار	palsu
مکّار	false
مکّار	licik
مکّار	pretender
مکّار	penyamar
مکّار	licik
مکّار	curang
مکّار	palsu
مکّار	false
مکّار	sly
مکّار	licik
مکّار	pretender
مکارِم	kebajikan
مکارِم	kelembutan
مکاسِب	kraf
مُکاشفہ	intuisi
مُکافات	nemesis
مُکافات	pembalasan
مُکافات	qisas
مُکافی	menyamai
مُکافی	sama
مُکافی	setara
مُکافی	parabolic
مُکافی	menyamai
مُکافی	setara
مُکالمہ	dialog
مکان	rumah
مکان	rumah
مکان	ruang
مکان	space
مکان	angkasa
مکان	rumah
مکان	kediaman
مکان	rumah
مکان	ruang
مکان	space
مکان	angkasa
مکانی	spatial
مکائد	helah
مکائد	muslihat
مکائد	strategi
مُکبّر	mimbar
مُکبّر	diperbesar
مُکبِّر	pembesar
مُکت	ditebus
مُکت	menebus
مُکت	dilepaskan
مُکت	released
مُکت	dikeluarkan
مُکت	dibebaskan
مکتبہ	library
مکتبہ	pustaka
مکتبہ	perpustakaan
مکتبی	scholarly
مکتبی	akademik
مُکتسِب	gainer
مُکتفی	perfect
مُکتفی	sempurna
مُکتفی	puas
مُکتفی	kandungan
مُکتفی	complete
مُکتفی	lengkap
مکتوب	epistle
مکتوب	bertulis
مکتوب	ditulis
مکتوب	tulisan
مکتوب	menulis
مکتوب	penulisan
مکتوب	huruf
مکتوب	letter
مکتوم	tersorok
مکتوم	hidden
مکتوم	disorok
مُکتی	keselamatan
مُکتی	escape
مُکتی	mukti
مُکٹ	tiara
مُکٹ	crest
مُکٹ	mahkota
مُکٹ	crown
مُکثِّف	condenser
مُکدّر	berlumpur
مُکدّر	muram
مُکدّر	diganggu
مُکدّر	terganggu
مکر	penipuan
مکر	pemalsuan
مکر	dalih
مکر	helah
مکر	penipuan
مکر	pemalsuan
مکر	wile
مکر	dalih
مکر	helah
مُکرر	mengulang
مُکرر	mengulangi
مُکرر	encore
مُکرر	berulang
مُکرر	berulangan
مُکرر	berulangkali
مُکرر	lagi
مُکرر	semula
مُکرّم	disanjungi
مُکرّم	dihormati
مُکرّم	ogos
مُکرّم	mulia
مُکرّم	noble
مُکرّم	dihormati
مکرمت	grace
مکرمت	kehormatan
مکرمت	honour
مکرمت	maruah
مکروہ	menjijikkan
مکروہ	menjijikkan
مکرہایا	berhelah
مُکسّر	measurement
مُکسّر	persegi
مُکسّر	square
مُکسّر	segiempat
مُکسّر	patah
مُکسّر	rosak
مُکسّر	kiub
مکسُوبہ	diperolehi
مکسُوبہ	memperolehi
مکسُوبہ	didapat
مکسُوبہ	diperoleh
مکسُوبہ	diperolehi
مکسُور	pecahan
مکشُوف	menemui
مکشُوف	open
مُکعّب	kiub
مُکعّب	cube
مُکعّب	kiub
مکفُوف	buta
مکفُول	ditebus
مُکلّف	elegan
مُکلّف	molek
مُکلّف	huraikan
مُکلّل	gilded
مُکمّل	dicapai
مُکمّل	total
مُکمّل	jumlah
مُکمّل	full
مُکمّل	kenyang
مُکمّل	penuh
مُکمّل	perfect
مُکمّل	sempurna
مُکمّل	mutlak
مُکمّل	complete
مُکمّل	lengkap
مُکمّل	menyeluruh
مُکنت	tenaga
مُکنت	power
مُکنت	kuasa
مُکنت	kebolehan
مُکنت	keupayaan
مُکنت	kemampuan
مُکنت	kekuatan
مُکنت	force
مُکنت	paksa
مُکنت	autoriti
مُکنت	authority
مُکنت	might
مکنُون	rahsia
مکنُون	precious
مکنُون	mustika
مکنُون	tersorok
مکنُون	hidden
مکنُون	disorok
مکنُون	penyamaran
مکنُون	menyamar
مکَوڑا	serangga
مُکَوکب	berbintang
مکَول	kapur
مُکوّن	dicipta
مُکوِّن	pencipta
مکّہ	makkah
مکئی	jagung
مکئی	jagung
مکیدت	menipu
مُکیّف	mabuk
مکین	resident
مکین	penghuni
مُکھ	chief
مُکھ	ketua
مُکھ	kepala
مُکھ	pengetua
مکھّا	gadfly
مکّھن	butter
مکّھن	mentega
مکّھن	marjerin
مُکھوا	rouge
مکّھی	terbang
مکّھی	lalat
مکّھی	fly
مگ	jalan
مگ	road
مگ	laluan
مگ	way
مگر	kecuali
مگر	tapi
مگر	tetapi
مگر	kecuali
مگر	tapi
مگر	tetapi
مگرا	degil
مگرا	licik
مگرا	bangga
مگرا	proud
مگرا	licik
مگرا	malas
مگس	terbang
مگس	lalat
مگس	fly
مگن	menikmati
مگن	enjoying
مگن	diserap
مگن	menikmati
مگن	enjoying
مگن	diserap
مُگنا	busuk
مُگّھم	mengaburkan
مل	warrior
مل	satria
مل	kekotoran
مل	menolak
مل	sediment
مل	kesturi
مل	acrobat
مل	foam
مل	buih
مُل	anggur
مُل	wain
مُل	arak
ملا	berkumpulan
ملا	group
ملا	kumpulan
ملا	band
ملا	kugiran
مِلا	bercampur
مِلا	campuran
مِلا	mixed
مِلا	dicampur
مِلا	diperoleh
مِلا	diperolehi
مِلا	bersatu
مِلا	united
مِلا	nemu
مِلا	terjumpa
مِلا	dijumpai
مُلّا	mullah
ملابِس	gaun
ملابِس	pakaian
ملابِس	baju
