در	porta
حیاتی	vital
حیاتی	crític
جری	jerry
پترزبورگ	petersburg
کرتاسه	cretaci
سلمان	salman
آنی	annie
صادقی	honest
صادقی	honesta
صادقی	sincer
چالش	reptes
چالش	impugnacions
چالش	challenge
چالش	repte
چالش	desafiament
جاوا	java
تازگی	recentment
فان	van
فان	furgoneta
فان	faune
بردسیر	bardsir
شو	aconsegueix
شو	aconseguir
الیاف	fibra
الیاف	fibres
کامران	kamran
فضانورد	astronauta
فضانورد	astronautes
جرمی	jeremy
عضوی	membre
دائم	constant
دائم	constants
دائم	permanent
دائم	permanents
مکرر	freqüent
مکرر	freqüents
ریخته	vessat
عاج	ivori
عاج	ullal
مرورگر	navegador
گرمای	calor
لوئی	lluís
لوئی	louis
لوئی	louie
پرتغالی	portuguès
کروز	cruz
کروز	creuer
سرب	plom
تعمیر	reparació
تعمیر	reparat
گنجایش	capacitat
فتحعلی	fatali
قریب	imminent
کویر	desert
ژرژ	georges
پیست	suports
دهلی	delhi
تحسین	admirar
تحسین	admirat
تحسین	admiració
رپ	rap
آستارا	astara
اردوگاه	campament
اردوگاه	camp
اردوگاه	campaments
موبایل	mòbil
امان	aman
امان	amman
دوشنبه	dushanbe
دوشنبه	dilluns
متوالی	consecutives
متوالی	consecutius
متوالی	consecutiva
متوالی	serial
گالری	galeria
معنایی	semàntic
مسلم	musulmà
داماد	nuvi
معده	estómac
زنجیره	cadena
روحی	esperit
دقیقا	exactament
اخیراً	recentment
تالیف	compilació
تالیف	recopilatori
جنایت	crim
تشدید	ressonància
موثر	impressionants
موثر	efectiu
هلال	hilal
تلسکوپ	telescopi
گران	costosa
گران	car
فرمانروایان	imperis
فرمانروایان	regles
فرمانروایان	governants
هیپ	hip
هیپ	maluc
غرق	ofegant
غرق	ofegar
التهاب	inflamació
جنسیت	gènere
جنسیت	sexe
جنسیت	sex
فرانسوا	françois
کارمند	empleat
کارمند	empleats
کاشی	mosaic
کاشی	enrajolat
کاشی	rajola
کاشی	kashi
جون	joan
مدیا	medea
طناب	corda
دکترا	doctors
دکترا	metges
بتا	beta
شانس	oportunitat
زغال	carbonet
زغال	carbó
فرانکلین	franklin
نامدار	anomenat
نثر	prosa
کارگری	llaurador
کارگری	laborals
کارگری	treballador
همشهری	ciutadà
پرادش	pradesh
سومالی	somàlia
سومالی	somali
عزل	desestimat
اسحاق	isaac
اسحاق	ishaq
کریسمس	nadal
صدام	saddam
دوستانه	simpàtica
دوستانه	amistós
نصف	meitat
نصف	half
زین	zin
زین	zane
زین	zayn
زین	muntura
استعداد	talents
استعداد	talent
استعداد	talent
شکارچی	caçador
شکارچی	hunter
مولکول	molècula
مولکول	molècules
ابوبکر	abubakar
ساکنین	residents
اسدآباد	asadabad
موضع	posició
اسیدهای	àcids
آبشارهای	cataractes
سیروس	cyrus
بامداد	matí
زاگرس	zagros
ونکوور	vancouver
دایناسورهای	raptors
تشریح	anatomia
سحابی	nebulosa
رانش	deriva
هجدهم	divuitena
هجدهم	xviii
دلخواه	arbitrària
دلخواه	arbitrari
هندو	hindú
نشسته	sat
نشسته	assegut
نبردهای	batalles
درهم	haixix
نادیده	ignorant
نوا	neva
نوا	noè
نوا	noah
نوا	nova
محاسباتی	computacional
همکار	soci
یونیکس	unix
سمفونی	simfonia
پرش	snap
پرش	salta
پرش	omet
پرش	salta
پرش	faltant
آکادمیک	acadèmica
آکادمیک	acadèmic
پکن	pequín
پکن	beijing
چکسلواکی	txecoslovàquia
کادر	kader
زرشک	berberis
زرشک	fals
زرشک	fake
سیال	fluid
نظرسنجی	enquesta
نظرسنجی	poll
نظرسنجی	survey
نظرسنجی	enquesta
مرند	marand
ثبات	estabilitat
ثبات	registre
نظریات	teories
کول	cole
کول	kol
احیا	reanimació
آدامز	adams
لانگ	pulmó
لانگ	llarga
لانگ	llarg
لانگ	long
اژدها	drac
مکس	max
مکس	màx
کریستال	cristall
کریستال	cristal
یاران	residents
یاران	becaris
اله	alle
رنسانس	renaixement
پتاسیم	potassi
متقابل	mutual
متقابل	mútues
متقابل	mútua
متقابل	mutu
محرک	estímul
محرک	afectiu
جبر	àlgebra
بحرانی	crític
بحرانی	crisi
حمزه	hamza
ایدز	sida
ایدز	vih
سنا	senat
سنا	sena
سنا	senna
سهراب	sohrab
پراگ	praga
خوراک	menjar
خوراک	alimentació
خوراک	plat
سوسیال	socials
سوسیال	social
نگران	afectat
نگران	preocupat
جامائیکا	jamaica
جامائیکا	jamaicà
طاها	taha
گمشده	desaparegut
گمشده	falta
گمشده	desapareguda
بانو	senyora
بانو	senyora
بانو	dama
بانو	miss
بانو	senyoreta
مطلع	informat
مطلع	informats
والت	walt
فیزیکدان	físic
چهارشنبه	dimecres
اندی	andy
سنجاب	esquirol
نمایان	visible
نمایان	visibles
کنستانتین	constantí
لوگو	logotip
لوگو	lugo
کشیش	sacerdot
آرایش	maquillatge
پانک	punk
استراتژیک	estratègiques
استراتژیک	estratègic
استراتژیک	estratègica
استراتژیک	estratègics
لودویگ	ludwig
تای	tye
تای	thai
تای	tai
فیروز	feroz
هریک	cadascú
هریک	cadascuna
هریک	cadascun
تعطیلات	vacances
تعطیلات	festes
تعطیلات	festius
تعطیلات	vacances
مخفف	abreviatura
مخفف	abreviació
لیبرال	liberal
سلامتی	ànims
سلامتی	sanitat
سلامتی	salut
تصویربرداری	imaging
انتقادی	crític
مالت	malt
مالت	malta
فیلادلفیا	filadèlfia
فیلادلفیا	philadelphia
طالبان	talibans
خیانت	traïció
کلان	klan
کلان	kalan
کر	kerr
کر	kor
کر	sorda
کر	sords
کر	kar
لبه	vora
لبه	edge
لبه	frontera
لبه	vores
لبه	vora
نامشخص	aproximada
کوسه	tauró
آهنی	fèrrics
اقلیت	minoria
تلخ	amarg
تلخ	amarga
رنو	reno
رنو	renault
سیل	inundació
سیل	diluvi
سیل	sil
آموخت	imparteix
آموخت	impartit
بان	veta
بان	ban
آزمایشگاهی	laboratori
نگاری	periodisme
استکهلم	estocolm
استکهلم	stockholm
پله	escales
هرمز	ormazd
جلوه	efecte
سکس	sexe
سکس	sex
وورتمبرگ	württemberg
پاشا	paixà
نوزاد	nadó
ولف	llop
ولف	wolf
شفافیت	transparència
انار	magrana
سرای	saray
گابریل	gabriel
گابریل	gabrielle
کلر	clare
کلر	claire
امری	emery
مذاهب	religions
مذاهب	denominacions
شکوه	glòria
شکوه	glory
رسوم	tradicions
هردو	ambdós
هردو	ambdues
عرفانی	místic
بز	cabra
بز	cabres
عایق	aïllant
عایق	esmaltat
سفرهای	trajectes
مشاوره	conselleria
مشاوره	consulting
مشاوره	consultoria
مشاوره	consulta
مشاوره	consultoria
مشاوره	consultar
مشاوره	consulteu
منحنی	corba
تئودور	theodore
تئودور	teodor
اولویت	prioritat
کفش	sabates
کفش	sabata
بیات	bayat
زاکسن	saxònia
استنلی	stanley
بیشینه	max
بیشینه	màx
بیشینه	màxim
قارچ	fong
قارچ	xampinyons
قارچ	bolets
قارچ	bolet
متفقین	alió
متفقین	aliats
لینکلن	lincoln
ضخامت	gruix
پشته	pila
زخم	cicatriu
زخم	perjudici
زخم	lesió
زخم	ferida
کیپ	cape
برت	brett
بمبئی	bombay
بمبئی	bombai
بمبئی	bombai
بمبئی	mumbai
جف	jeff
خم	doblegar
سلیم	salem
سلیم	selim
سلیم	salim
اسارت	servitud
صومعه	monestir
اقتباس	adaptació
پالایشگاه	refineria
جیسون	jason
جیسون	jàson
کمیاب	rars
کمیاب	rares
بلور	cristall
نهنگ	balena
روزها	dies
ضرورت	urgència
بلوغ	maduresa
بلوغ	venciment
بلوغ	madur
بلوغ	adolescència
انگیزه	motivació
یورش	assalt
یورش	incursió
بارسلون	barcelona
کانتون	cantó
کان	kahn
کان	kan
بگویید	say
گوردون	gordon
هندبال	handbol
مختار	mokhtar
مختار	mukhtar
آرسنال	arsenal
منحل	dissolts
سخنگوی	portaveu
سخنگوی	altaveu
یادآوری	recordatori
یادآوری	recordatoris
ژنو	ginebra
یوتیوب	youtube
دزدان	lladres
دزدان	bandits
دینامو	dinamo
فوتسال	futsal
خانی	khani
ژوزف	josep
ژوزف	joseph
عضلات	músculs
عضلات	múscul
جسمی	físic
احاطه	envolten
استخر	piscina
سیسیل	sicília
سیسیل	cecile
سیلوا	silva
آلپ	alps
شکستن	break
شکستن	descans
شکستن	breaking
شکستن	trencant
یکای	unitat
تحقق	realització
تحقق	concreció
سنتر	centra
سنتر	center
سنتر	centre
سنتر	centre
لاک	locke
ادیب	adib
اکس	destral
ممتاز	distingit
هواشناسی	meteorologia
هربرت	herbert
فراگیر	generalitzats
فراگیر	aclaparador
فراگیر	envolten
اسلم	slam
مورگان	morgan
هواپیماها	avions
زوریخ	zürich
زوریخ	zuric
زوریخ	zuric
زوریخ	zurich
شاتل	llançadora
خوانندگی	cant
خوانندگی	cantant
مبدأ	origen
مبدأ	font
خاتون	khatun
غلظت	concentracions
غلظت	concentració
غلظت	saturació
ژیمناست	gimnasta
تنفس	alè
تنفس	inhalar
تنفس	respiració
تنفس	respirant
جهانگیر	jahangir
الهیات	teologia
گواتمالا	guatemala
سامی	sami
سامی	sammy
محتویات	contingut
محتویات	continguts
گوشی	telèfon
انگور	raïm
سحر	sahar
سحر	màgia
معتبری	vàlida
معتبری	vàlid
دلاویر	delaware
ریک	rick
بودایی	budisme
بودایی	budista
تالاب	estany
تالاب	pond
تالاب	llacuna
عکاسان	fotògrafs
کمپین	campanya
تعویض	interruptor
تعویض	canvia
ریور	riu
کومونه	comune
شمارش	comte
شمارش	comptant
بروکلین	brooklyn
شعرهای	poemes
دگرگونی	transformació
دگرگونی	alteració
کاندید	càndid
کاندید	candidata
کاندید	candidat
گردان	batalló
جانوری	criatura
ته	tah
ته	cavat
بالگرد	helicòpter
گلدوین	goldwyn
رهایی	bescanviar
مولوی	rumi
داروها	medicament
داروها	medicina
سالیانه	anual
سالیانه	anuals
زنگ	bell
زنگ	timbre
زنگ	campana
مبارک	beneïda
مبارک	esplèndida
مبارک	beneït
مبارک	mubarak
مبارک	feliç
کامبوج	cambodja
انحصاری	exclusiu
انحصاری	exclusiva
شیرینی	rebosteria
شیرینی	pastisseria
مبارز	warrior
مبارز	guerrer
مبارز	lluitador
ارامنه	armenis
کارشناس	perit
کارشناس	expert
دلفین	dofí
نورث	nord
شانگهای	shanghai
شانگهای	xangai
استوایی	equatorial
استوایی	equatorials
صف	cua
صف	files
صف	files
صف	escalafó
مارکوس	marcus
دوگانه	dual
باربارا	bàrbara
باربارا	barbara
انکار	denega
انکار	denegació
انکار	negació
انکار	rebuig
بس	bess
محمودآباد	mahmudabad
یوفا	uefa
ماریو	mario
نارسایی	fracàs
الماس	diamond
الماس	diamant
الماس	diamants
چم	cham
اینچ	polzada
اینچ	polzades
یکشنبه	diumenge
راضی	satisfet
راضی	satisfets
کیفی	qualitatiu
کیفی	qualitativa
کیفی	qualitatius
بید	vid
آمادگی	elaboració
آمادگی	preparació
خونریزی	sagnat
پهلوان	atleta
پهلوان	esportista
پهلوان	heroi
پهلوان	campió
پهلوان	campiona
پهلوان	champion
فضل	gràcia
فضل	gracia
تکمیلی	operaris
تکمیلی	operadors
تکمیلی	operadores
انحراف	desviació
انحراف	desplaçament
امتحان	examen
امتحان	qüestionari
پیاپی	consecutives
پیاپی	consecutius
پیاپی	consecutiva
تصنیف	balada
احیای	regeneració
احیای	revival
صبر	paciència
صبر	pacient
نما	vista
نما	visualitza
نما	visualització
تصفیه	purificació
اعتراف	confesso
اعتراف	confessar
اعتراف	confessió
راوی	narrador
نارنجی	orange
نارنجی	taronja
ماکو	mako
گنو	gnu
مروارید	pearl
مروارید	perla
تبعیض	discriminació
سعد	saad
برکنار	oust
پدری	pare
استیل	acer
استیل	acetil
استیل	steele
همبستگی	solidaritat
همبستگی	correlació
میمون	mico
میمون	cercopitec
شناور	flotant
شناور	surant
شناور	flotant
شناور	boia
الکتریک	elèctric
الکتریک	electric
نانو	nano
رابین	robin
باراک	barack
هارولد	harold
تابعه	subsidiàries
دوتایی	dúplex
دوتایی	dual
دوتایی	binària
دوتایی	binari
پورتو	puerto
کیف	bossa
کیف	cartera
غلبه	conquerir
مرسدس	mercedes
سازگاری	adaptant
سازگاری	compatibilitat
سازگاری	adaptació
هلن	helen
ماست	iogurt
پاره	rip
سیمان	ciment
فیلد	àmbit
فیلد	camp
پیشروی	març
پیشروی	march
بختیار	bakhtiar
امینی	amini
ظهر	migdia
ظریف	elegant
ظریف	elegants
ظریف	delicada
ظریف	delicat
بو	boo
چنگ	agafada
چنگ	chang
چنگ	cheng
چنگ	arpa
ناوشکن	destructor
کلا	total
کلا	totalment
صوت	so
امیل	emile
امیل	emil
امیل	émile
دیفرانسیل	diferencial
ماهیچه	múscul
ماهیچه	tríceps
غزل	oda
زور	força
رایانش	computació
استار	estel
استار	estrella
استار	starr
گوسفند	ovella
گوسفند	ovelles
گوسفند	oví
شایع	rumor
روباه	fox
روباه	guineu
مزارع	camps
مزارع	granges
مزارع	explotacions
کمونیسم	comunisme
مدخل	entrada
آیدا	aida
آیدا	aïda
آیدا	ida
هرم	piràmide
هرم	piràmides
سایز	talles
سایز	mides
دادستان	fiscals
دادستان	fiscal
دقیقی	puntual
دقیقی	puntuals
الکس	alex
الکس	àlex
داروسازی	farmacèutica
داروسازی	farmàcia
اینشتین	einstein
کمر	punció
کمر	cintura
کمر	kamar
آهک	calcària
آهک	calç
نیما	nima
میانمار	birmània
میانمار	myanmar
آسانی	facilitat
سوسیالیسم	socialisme
تخته	tauler
تخته	junta
طبری	tabari
اسکناس	factures
یهود	jueva
یهود	jueu
یهود	jueus
ویا	villa
مساجد	mesquites
مساجد	llocs
گویان	guyana
مارکو	marko
مارکو	marco
ویلا	willa
ویلا	vila
ویلا	villa
مبارزات	baralles
رصدخانه	observatori
پیوندها	enllaços
منصفانه	fira
ریگان	reagan
پلنگ	tiger
پلنگ	tigre
پلنگ	lleopard
تعهد	compromís
تعهد	penyora
ترشح	abocament
ترشح	splash
ترشح	secreció
کابلی	cable
حکمرانی	regnat
کیا	kia
بارداری	embaràs
بارداری	embarassada
بارداری	embarassades
شغلی	professió
بلوری	cristall
تابعی	funcionals
تابعی	funcional
طلوع	albada
شرکتی	corporatives
شرکتی	corporativa
یاس	gessamí
یاس	yas
ارث	patrimoni
ارث	heretar
ارث	hereta
ارث	herència
یزدگرد	yezdegerd
فرانتس	franz
رادار	radar
هایدلبرگ	heidelberg
اعلامیه	pòster
اعلامیه	cartell
بریستول	bristol
تهویه	ventilació
تضاد	conflictes
منشی	secretària
منشی	secretari
طوسی	tussí
شنیده	escoltat
فر	forn
فر	fira
ظاهرا	aparentment
اسد	assad
اسد	àssad
اسد	àssad
گشتاور	moment
اریکسون	ericson
اریکسون	ericsson
شانزده	setze
غارت	saqueig
غارت	saquejat
سلطه	autoritat
هائیتی	haití
جاذبه	atracció
جاذبه	gravetat
مرتفع	elevades
مرتفع	elevat
تراکتورسازی	tractor
ثروتمند	ric
ثروتمند	rich
ثروتمند	rics
سنگال	senegal
لرد	lord
لرد	senyor
ژانیرو	janeiro
گوستاو	gustau
گوستاو	gustav
تراز	alinea
تراز	alineació
تراز	alineament
تراز	nivell
نسب	llinatge
بک	beck
بک	bak
پتروشیمی	petroquímica
واسط	interfície
واسط	wasit
زیرمجموعه	subconjunt
دال	indicatiu
دال	dahl
نرمال	normal
نرمال	normals
افسردگی	depressió
شیوع	prevalença
تطبیق	coincidència
آلومینیوم	alumini
آلومینیوم	alumini
وال	paret
وال	mur
وال	balena
وال	val
بادام	ametlla
ملاک	criteri
آرنولد	arnold
کارون	karun
نینتندو	nintendo
صندلی	cadira
صندلی	seat
صندلی	seient
صندلی	seients
صندلی	assentaments
بنز	benz
پرت	pratt
پرت	perth
وهاب	wahab
نوادگان	descendents
اردو	urdú
اردو	campament
اردو	camp
اردو	camper
اردو	càmping
اردو	acampada
کشاورز	agricultors
کشاورز	ramaders
کشاورز	agricultor
کشاورز	granger
مهره	nut
مهره	peó
تمایز	distinció
افت	llença
افت	gota
افت	slump
چرب	grassos
جداسازی	aïllament
جداسازی	separació
بازنویسی	reescriptura
بازنویسی	reescriptura
اختراعات	invents
رایان	ryan
نیتروژن	nitrogen
اورانیوم	urani
منشور	prisma
راننده	xofer
راننده	conductor
رول	rotllo
رول	roll
رول	rotlle
شوم	sinistre
فرضیه	hipòtesi
فرضیه	teoria
لوپز	lopes
لوپز	lópez
لوپز	lopez
دوی	devi
دوی	dewey
سئول	seül
هرمان	hermann
هرمان	herman
ایلخانی	patriarca
وستفالن	westfàlia
بسط	expansió
عفونی	sèptica
لید	plom
منظر	esplendor
منظر	perspectiva
متمایل	inclinada
متمایل	inclinat
منتقدین	crítics
فوری	urgent
فوری	instant
فوری	immediata
فوری	immediat
ییل	yale
پرس	press
پرس	premsa
پرس	repeticions
پرس	consulta
بینایی	visió
فلسطینی	palestina
فلسطینی	palestins
فلسطینی	palestí
عبد	abd
سایوز	soiuz
هیوندای	hyundai
لوس	los
لوس	luce
پارامترهای	paràmetres
جعل	spoofing
جعل	fals
جعل	fake
سیمین	simin
سیمین	plata
یال	mane
صلیبی	creuades
صلیبی	crusaders
دینامیک	dinàmic
دینامیک	dinàmica
استراحت	break
استراحت	descans
استراحت	descansa
استراحت	descans
بدترین	pitjor
اکتشاف	expedició
اکتشاف	descobriment
گذرگاه	ferry
گذرگاه	transbordador
گذرگاه	ferri
تأثیرات	efectes
طاهر	tahir
طاهر	taher
زهره	venus
معترضان	manifestants
مسئولین	autoritats
آنتن	antena
گاما	gamma
آملی	amélie
هان	han
فسا	fasa
تماشاگران	espectadors
تماشاگران	auditoris
نیکاراگوئه	nicaragua
سلماس	salmas
پیکان	arrow
پیکان	fletxa
اندرسون	anderson
مسافرت	viatges
مسافرت	trajecte
بخشهای	seccions
درویش	dervix
درویش	darwish
شاخ	banyes
شاخ	shake
میخائیل	mikhaïl
تصادف	accident
دوام	durada
دوام	duració
ارسطو	aristòtil
ریال	rial
هولوکاست	holocaust
ناشناس	anònim
ناشناس	anonymous
ناشناس	anònims
ناشناس	incògnit
ناشناس	incognito
حدوداً	aproximadament
ارتقا	promoció
ارتقا	promoguin
اسرار	secrets
اسرار	misteris
آش	prl
آش	cendra
غروب	vespre
غروب	capvespre
کارتر	carter
ساعات	hores
اپیزود	episodi
زیتون	olives
لامپ	làmpada
ارقام	dígits
ارقام	xifres
ارقام	figures
معاهده	tractat
شفیلد	sheffield
ارواح	fantasmes
کیسه	bossa
کیسه	bosses
کیسه	borses
غیرفعال	passiu
غیرفعال	desactivat
غیرفعال	discapacitats
غیرفعال	inhabilitat
غیرفعال	deshabilitat
غیرفعال	inactiva
دهندگان	proveïdors
ببر	tiger
ببر	tigre
آمازون	amazon
آمازون	amazona
نوه	néta
نوه	nét
یادداشت	nota
یادداشت	memo
یادداشت	memoràndum
متناوب	alternant
متناوب	suplent
متناوب	alternatiu
حجاب	hijab
حجاب	vel
حجاب	cortina
مکانیسم	mecanismes
مکانیسم	mecanisme
هاکی	hoquei
شکاف	ranura
شکاف	llacunes
شکاف	buits
شکاف	crac
شکاف	crack
دونالد	donald
کاشت	plantació
کاشت	implant
پاکسازی	purga
فسفات	fosfat
نیکلاس	niklas
کنوانسیون	conveni
کنوانسیون	convenció
خوشه	cúmul
خوشه	clúster
خوشه	oïda
خوشه	orella
گنجینه	tresor
جاناتان	jonathan
سیبری	husky
سیبری	sibèria
بنزین	gasolina
بنزین	benzina
کلات	khelat
تجویز	prescriuen
تجویز	prescripció
ماسه	sorra
ویرجین	virgin
ویرجین	verge
عبارات	terminologia
نیلوفر	lotus
خلبانان	pilots
اسکاتلندی	scot
اسکاتلندی	escocès
سیاستمداران	polítics
کرون	krone
کوری	ceguesa
کوری	cory
بنگاه	concessionària
استنفورد	stanford
اسطوره	mitologia
اسطوره	llegenda
اسطوره	legend
اسطوره	mite
لاکهید	lockheed
کردهای	kurds
شعبان	shaban
سیا	sia
گرا	orientat
گرا	gera
باختر	oest
تقاطع	intersecció
مسی	messi
کردها	kurds
کاندیدای	candidata
کاندیدای	candidat
رنه	rené
رنه	renee
رنه	rene
رنه	renée
شهادت	testimoni
شهادت	testimoni
صخره	cliff
صخره	roca
صخره	rock
آتلانتیک	atlantic
آتلانتیک	atlàntic
جالبی	interesant
جالبی	interessant
اظهارات	declaracions
اظهارات	declaració
اسدی	asadi
آبراهام	abraham
پیغام	missatge
بهانه	excusa
ایرباس	airbus
قوس	arc
لوئیز	luiz
لوئیز	louise
تابلو	panell
تابلو	plafó
یونگ	joves
یونگ	young
یونگ	jove
یونگ	jung
دزد	lladres
دزد	lladre
استادی	mestre
پروازی	volant
پروازی	vol
تحریر	tahrir
تحریر	mecanografia
حاد	aguda
پشم	llana
تکراری	duplicat
تکراری	duplica
تکراری	repetitives
تکراری	repetitiu
والنسیا	valencia
والنسیا	valència
سالار	salar
هرودوت	heròdot
پرینستون	princeton
باهاما	bahames
دعا	resant
دعا	oració
دعا	pregària
دعا	precs
دعا	preguem
دیوانه	boig
دیوانه	mad
بصره	basora
بصره	bàssora
قرص	píndoles
قرص	pastilles
قرص	píndola
عادت	costum
عادت	hàbit
گیم	partida
گیم	joc
ساقه	tija
راهپیمایی	març
راهپیمایی	march
نروژی	noruec
سرگذشت	cròniques
سرگذشت	narrar
ویولن	violí
شجاع	valents
شجاع	valenta
شجاع	brave
شجاع	valent
شجاع	valenta
بکر	becker
بکر	bakr
بکر	backer
دیپلمات	diplomàtic
باربری	mercaderies
سیگار	cigarreta
سیگار	cigarret
سیگار	cigarrets
سیگار	cigarretes
شکستگی	fractura
بازماندگان	supervivents
توربین	turbina
رهنمود	orientació
منعکس	reflecteixen
منعکس	reflecteix
منعکس	reflexionar
منعکس	reflectir
منعکس	reflectits
رافائل	rafael
قاب	fotograma
قاب	marc
جنوبگان	antàrtida
جنوبگان	antàrtic
اشعه	raigs
نیوکاسل	newcastle
ادگار	edgar
راین	ryan
راین	rin
سطر	fila
سطر	filera
حوض	embassaments
بصری	visual
یار	yar
ترینیداد	trinidad
ترینیداد	trinitat
باورهای	creences
همدانی	hamdani
ندرت	rarament
تهاجم	invasió
تهاجم	assalt
کلن	colònia
کلن	köln
نیسان	nissan
ساواک	savak
مسافت	distància
دشمنی	enemic
دشمنی	hostil
شوخی	broma
شوخی	acudit
شوخی	malifeta
یورک	york
بازنشستگی	jubilació
بازنشستگی	pensió
عروق	vascular
نعمت	benedicció
نعمت	favor
ورشو	varsòvia
مخصوصا	sobretot
مخصوصا	especialment
داود	dàüd
داود	david
زندگینامه	autobiografia
زندگینامه	biografia
جادویی	màgia
جادویی	màgic
وینسنت	vincent
وینسنت	vicent
فاجعه	desastre
استعمار	colonialisme
استعمار	colonització
فقیر	pobre
فقیر	pobres
برون	out
افلاطون	plató
گریز	escapada
گریز	evasió
گریز	escapar
گریز	fugida
گریز	fuga
گریز	escape
عمود	perpendicular
کاظمی	kazemi
مجاری	hongarès
صبا	saba
تعبیه	encastat
گله	bestiar
گله	boví
گله	ramat
تفلیس	tbilisi
موی	pèl
موی	cabells
موی	mui
ظروف	estris
ظروف	plats
هورمون	hormona
اعتیاد	addiccions
اعتیاد	addicció
تاتی	tat
خشن	violent
بلخ	balkh
بیرمنگام	birmingham
پستان	mugró
پستان	mamella
فیلمهای	films
راهبردی	estratègiques
راهبردی	estratègic
راهبردی	estratègica
راهبردی	estratègics
غلام	ghulam
غلام	thralls
مارکس	marquez
مارکس	márquez
مارکس	marx
هاینریش	heinrich
افق	horitzó
تکواندو	taekwondo
اصالت	originalitat
اصالت	noblesa
آرمسترانگ	armstrong
خاستگاه	origen
برنارد	bernard
برنارد	bernat
آجری	maó
لئو	leo
سکوی	plataforma
گیل	gill
گیل	gil
گیل	gail
آتلانتا	atlanta
دایر	dyer
کروم	chrome
کروم	crom
رحم	úter
رحم	ventre
تساوی	igualtat
سانتیاگو	santiago
سانتیگراد	centígrads
وعده	promeses
حزبی	facció
بشکه	barrils
بشکه	barril
فاکتور	rebuts
فاکتور	factor
وگاس	vegas
هندوراس	hondures
مورخان	historiadors
بوکس	boxa
بیننده	espectadors
عبدالعزیز	abdulaziz
باس	bos
باس	bas
نصر	nasr
هوگو	hugo
خودی	simpàtica
خودی	amistós
بیماریهای	malalties
شکاری	eivissenc
گشایش	facilitat
تناوب	alternança
اوگاندا	uganda
نوآوری	innovacions
نوآوری	innovar
نوآوری	innovació
شر	cher
شر	xir
شر	maldat
لنین	lenin
یونانیان	grecs
خالق	creador
نیوتن	newton
کنده	conde
بنجامین	benjamin
بنجامین	benjamí
همیلتون	hamilton
گرانشی	gravitatòria
گرانشی	gravetat
آنری	henri
آنری	enric
آنری	henry
دوش	dutxa
دوش	ruixats
دوش	dutxes
قیر	tar
مزیت	avantatge
خرگوش	conills
خرگوش	conill
طالب	desig
طالب	taleb
طالب	desitjos
فردیناند	ferran
تد	ted
لیون	lyon
لیون	lió
لیون	leon
رایش	reich
حوضه	conca
اسکان	assentament
اسکان	colonització
ارز	valorats
ارز	valorat
انتگرال	integral
تایپ	tipus
تایپ	mecanografia
بخارا	bukharà
رخدادهای	seqüeles
رخدادهای	ocurrències
صلاح	salah
نوشیدنی	begudes
ارتقای	promoció
قانع	convençut
قانع	convençuts
سازندگان	fabricants
سازندگان	constructors
فیبر	fibra
حیدرآباد	hyderabad
جذاب	atractiva
جذاب	encantador
موضعی	anestèsia
پارتی	party
پارتی	partit
پارتی	festa
جولای	juliol
مداخله	intervenir
مداخله	interferència
مداخله	intervenció
صحرا	sàhara
صحرا	sahara
صحرا	desert
کوفه	kufa
واکر	walker
ذخایر	tresors
کمپ	campament
کمپ	camp
چندنفره	multijugador
اقتصاددانان	economistes
مول	mol
سوری	surrey
سوری	sirià
سوری	suri
نجومی	astronòmic
مجروح	ferits
مجروح	ferits
بارندگی	precipitació
سربازی	soldat
جهش	salta
جهش	salts
جهش	mutació
زید	zaid
زید	zayd
پایتون	python
پیشرو	progressiu
پیشرو	progressiva
پیشرو	progressista
مان	mun
مان	mann
دامغان	damghan
ماشینی	màquina
تبریک	felicitar
تبریک	enhorabona
تبریک	enhorabona
بروکسل	bruxelles
بروکسل	brussels
کوزوو	kosovo
رشید	rashid
لب	llavis
لب	llavi
حج	pelegrinatge
حج	romeria
حج	hajj
رونالد	ronald
سرخس	pteridium
سرخس	falguera
تصوف	sufisme
تصوف	misticisme
برزیلی	brasiler
ابزارها	eines
کشاورزان	agricultors
کشاورزان	ramaders
دربند	darband
بتمن	batman
جد	avantpassat
جد	jed
تعلیق	suspensió
تعلیق	suspens
مبادله	permuta
مبادله	intercanvi
غارهای	coves
سواری	muntant
سواری	ride
ناوچه	fragata
اوستایی	avèstic
ترنس	terence
دوشیزه	miss
دوشیزه	senyoreta
دوشیزه	virginis
بنین	benín
بازیهای	jocs
دودویی	binària
دودویی	binari
دیابت	retinopatia
دیابت	diabetis
صاحبان	propietaris
معرفت	cognició
معرفت	coneixements
معرفت	coneixement
علنی	públic
علنی	públics
علنی	public
علنی	públiques
شانه	espatlla
شانه	comb
شانه	pentinar
تورین	thorin
تورین	torí
عامیانه	argot
نجوم	astronomia
چندگانه	múltiples
چندگانه	múltiple
کریمه	crimea
آرشیو	arxius
آرشیو	arxiu
آرشیو	arxiva
ممنوعیت	prohibició
علف	hay
علف	herba
علف	herba
ناصری	nazareno
ناپل	nàpols
بازگشتی	recursivament
بازگشتی	recursiu
بازگشتی	recursiva
فرناندو	fernando
لشکرکشی	campanya
کاوش	explorar
زایمان	lliurament
بازده	eficiència
بازده	rendibilitat
بازده	rendiment
چاد	txad
اشک	llàgrimes
پیک	piques
شیء	objecte
تان	tân
یخچال	frigorífic
یخچال	nevera
یخچال	frigorífic
یخچال	congelador
