και	és
πιθανότητες	esélyek
πιθανότητες	esély
πιθανότητες	esélyek
πιθανότητες	esély
πιθανότητες	esélyes
πιθανότητες	lehetőségek
συνηθισμένο	közönséges
συνηθισμένο	hétköznapi
διαδηλωτές	tüntetők
διαδηλωτές	tüntetők
διαδηλωτές	tüntetők
λέσχη	klub
λέσχη	club
κήπος	kert
κήπος	kertje
κήπος	garden
κήπος	kertben
στόχων	célkitűzések
στόχων	célok
καταδίκη	elítélése
μάλι	mali
παλαιστίνης	palesztin
εξαφάνιση	eltűnése
εξαφάνιση	kihalás
κριτικοί	kritikusok
μάρμαρο	márvány
σύντομος	rövid
σύντομος	alacsony
σύντομος	röviden
σύντομος	rövid
αζώτου	nitrogén
μάθησης	tanulok
μάθησης	tanul
μάθησης	tanulás
κοιμητήριο	temetőben
κοιμητήριο	temető
εμπόδια	korlátok
εμπόδια	akadályok
εμπόδια	gátfutás
εμπόδια	akadályokat
εμπόδια	akadály
εμπόδια	akadályok
ηλεκτρονίων	elektron
αρχικός	kezdeti
αρχικός	eredeti
αγαπητέ	kedves
αγαπητέ	drága
βελτιώσεις	javítások
βελτιώσεις	javulás
βελτιώσεις	fejlesztések
ήπειρος	epiruszi
ήπειρος	kontinensen
ήπειρος	kontinens
χάρβαρντ	harvard
θεότητες	istenségek
υγρασία	párás
υγρασία	nedvesség
υγρασία	nedvesség
υγρασία	páratartalom
υγρασία	pára
άμεσο	közvetlen
άμεσο	direct
άμεσο	közvetlenül
άμεσο	egyenes
άμεσο	azonnali
πακέτο	falka
πακέτο	csomagolás
πακέτο	csomag
πακέτο	pack
πακέτο	csomag
πακέτο	csomagolás
πακέτο	csomagot
πακέτο	csomagban
αυστηρή	szigorú
αυστηρή	szigorúan
μόνιμος	állandó
μόνιμος	végleges
μόνιμος	tartós
μόνιμος	maradandó
δισ	milliárd
δισ	egymilliárd
διόρθωση	korrekció
διόρθωση	korrekciós
διόρθωση	kiigazítás
διόρθωση	helyesbítés
διόρθωση	javítás
βενεζουέλα	venezuelai
βενεζουέλα	venezuela
δοκίμια	esszéket
μάριο	mario
πλεονεκτήματα	juttatások
πλεονεκτήματα	előnyök
πλεονεκτήματα	ellátások
πλεονεκτήματα	előnyök
πλεονεκτήματα	előnyei
επιτυχώς	sikeresen
νομοθετική	jogalkotási
ραντάρ	radar
αλγερία	algéria
κάρλο	carlo
γειτονική	szomszédos
σαντιάγο	santiago
γιβραλτάρ	gibraltár
παυσανία	pauszaniasz
καταστατικό	alapokmány
καταστατικό	alapszabály
κένεντι	kennedy
ερμή	hermes
εκρήξεις	kitörések
εκρήξεις	robbanások
χιλιετία	millennium
κινεζική	kínai
κινεζική	kínaiak
απαίτηση	követelmény
απαίτηση	kereslet
απαίτηση	követelés
απαίτηση	igény
όμηρος	túsz
όμηρος	homer
έρωτας	szeretettel
έρωτας	love
έρωτας	szeretet
έρωτας	szerelem
απονέμεται	megítélt
απονέμεται	odaítélt
λιοντάρι	oroszlán
γενετική	genetikai
γενετική	genetikus
γενετική	genetika
ενδιαφέροντα	érdekes
κατασκευάζεται	gyártottak
κατασκευάζεται	előállított
κατασκευάζεται	gyártott
πολλαπλές	többszörös
πολλαπλές	többszörösen
ιατρικές	orvosi
χτύπημα	robbantani
χτύπημα	ütés
χτύπημα	találat
επίβλεψη	felügyelet
ενορία	parish
ιστού	szövetek
ιστού	szövet
γιουβέντους	juventus
αρχαιοτήτων	régiségek
παράθυρα	windows
παράθυρα	ablakok
παράθυρα	ablak
μόνα	mona
βαρσοβίας	varsó
πανηγύρι	vásár
πανηγύρι	korrekt
πανηγύρι	tisztességes
πανηγύρι	fair
πανηγύρι	igazságos
χιλιοστά	milliméter
διδάκτωρ	doktori
χριστίνα	christina
χριστίνα	cristina
χριστίνα	krisztina
χριστίνα	christine
αξιοπιστία	hitelességét
αξιοπιστία	megbízhatóság
στρατιώτης	katona
κομήτης	üstökös
περιεκτικότητα	tartalma
περιεκτικότητα	tartalom
ανάκτηση	fellendülés
ανάκτηση	hasznosítás
ανάκτηση	helyreállítási
ανάκτηση	gyógyulás
κομήτη	üstökös
τελ	tel
διακοπές	vakáció
διακοπές	ünnep
διακοπές	ünnepi
διακοπές	nyaralás
διακοπές	vakáció
διακοπές	nyaralás
διακοπές	ünnepek
μοχάμεντ	muhammad
μοχάμεντ	mohammed
μοχάμεντ	mohamed
μοχάμεντ	mohammed
μοχάμεντ	mohamed
μοχάμεντ	muhammed
μοχάμεντ	mohamed
ρώσους	oroszok
ψηφίστηκε	szavaztam
ψηφίστηκε	szavazott
γεράκι	sólyom
γεράκι	hawk
γεράκι	sólyom
γεράκι	héja
εισόδημα	jövedelem
εισόδημα	bevétel
εισόδημα	jövedelmek
εισόδημα	bevételek
εισόδημα	jövedelme
αφαιρεθεί	eltávolították
αφαιρεθεί	eltávolított
αφαιρεθεί	eltávolította
απαγορεύεται	tilos
απαγορεύεται	tiltott
απαγορεύεται	tilos
απαγορεύεται	tiltott
έπεισε	meggyőzte
μοναχοί	szerzetesek
φώτα	lámpák
φώτα	fények
φώτα	világítás
εύα	eva
εύα	éva
εύα	éva
εύα	eve
τζεφ	jeff
φεβρουάριος	februárban
φεβρουάριος	februári
φεβρουάριος	február
λουξεμβούργο	luxemburgi
λουξεμβούργο	luxemburgban
λουξεμβούργο	luxemburg
λουξεμβούργο	luxembourg
αυξανόμενη	növekszik
αυξανόμενη	növekvő
αυξανόμενη	növekszik
αυξανόμενη	növekvő
διαδρομές	útvonalak
διαδρομές	utazások
διαδρομές	útvonalakon
διαδρομές	útvonalak
επιδρομή	razzia
επιδρομή	rajtaütés
εγκαταλείφθηκε	elhagyott
εγκαταλείφθηκε	elhagyatott
εισιτήρια	jegyek
εισιτήρια	jegyeket
εισιτήρια	jegy
ακαδημαϊκή	akadémiai
ενοποίηση	egyesítés
ενοποίηση	egyesülés
ενοποίηση	konszolidáció
ενοποίηση	integráció
ενοποίηση	beilleszkedés
ισαάκ	isaac
βροχή	rain
βροχή	eső
λόφος	dombon
λόφος	domb
λόφος	hegy
λόφος	dombra
λόφος	hegyen
λόφος	hill
φερνάντο	fernando
προκριματικό	minősítő
προκριματικό	kvalifikáció
δώρα	ajándék
δώρα	ajándékok
δώρα	ajándékot
δώρα	ajándék
δώρα	ajándékok
δώρα	ajándékot
δώρα	bemutatja
ομοιότητες	hasonlóság
σπαθί	kard
παρατηρήθηκε	megfigyelhető
παρατηρήθηκε	megfigyelt
χάινριχ	heinrich
επένδυση	beruházás
επένδυση	befektetés
επένδυση	beruházás
επένδυση	beruházások
επένδυση	befektetések
επένδυση	befektetés
επένδυση	befektetési
λιβάνου	libanoni
πρόσοψη	homlokzat
πρόσοψη	homlokzat
έντασης	intenzitás
έντασης	intenzitása
συναντήσεις	találkozók
συναντήσεις	ülésein
συναντήσεις	ülései
συναντήσεις	ülések
συναντήσεις	megbeszélések
συναντήσεις	találkozások
ηθικό	morál
ηθικό	etikus
ηθικό	etikai
ηθικό	morális
ηθικό	erkölcs
ηθικό	erkölcsös
ηθικό	erkölcsi
επιλέξει	választott
επιλέξει	kiválasztottak
επιλέξει	kiválasztott
διδακτορική	doktori
ερζεγοβίνη	hercegovina
υπεράσπιση	védelem
υπεράσπιση	védekezés
υπεράσπιση	védelmi
υπεράσπιση	védelem
υπεράσπιση	védekezés
υπεράσπιση	védelmi
εγχειρίδιο	kézikönyv
εγχειρίδιο	kézikönyve
εγχειρίδιο	kézikönyv
εγχειρίδιο	kézi
εγχειρίδιο	manuális
περιγραφές	leírások
σημείωμα	megjegyzés
σημείωμα	jegyzet
οξεία	akut
εισέβαλε	megszállták
εκτελείται	kivégezték
φίλη	barát
φίλη	barátom
προστίθεται	hozzáadott
προστίθεται	felvéve
φρούτα	gyümölcs
φρούτα	gyümölcsök
φρούτα	gyümölcsöt
φρούτα	gyümölcs
φρούτα	gyümölcsök
μόντρεαλ	montreali
περιβάλλοντα	környezet
περιβάλλοντα	környék
ίσο	egyenlők
ίσο	egyenlőek
ίσο	egyenlő
ορατό	látható
γιορτές	ünnepek
αυτόματο	auto
αυτόματο	automata
αυτόματο	automatikus
αυτόματο	automata
αυτόματο	automatikus
αυτοκράτειρα	császárnő
εντυπωσιακό	lenyűgöző
σερβική	szerb
σερβική	szerbia
ειδήσεις	hírek
ειδήσεις	hír
αργή	lassú
αργή	lassan
καυσίμων	tüzelőanyag
καυσίμων	üzemanyag
μανουέλ	manuel
χάνουν	veszteni
χάνουν	veszíteni
αρνητικό	negatív
άρμα	szekér
άρμα	lebegni
προσαρμογή	alkalmazkodik
προσαρμογή	alkalmazkodás
προσαρμογή	kiigazítás
προσαρμογή	beállítani
προσαρμογή	kiigazítás
προσαρμογή	alkalmazkodási
προσαρμογή	alkalmazkodás
προσαρμογή	alkalmazkodni
προσαρμογή	alkalmazkodás
νομούς	prefektúrák
στερεό	tömör
στερεό	szilárd
περιπέτεια	kaland
περιπέτεια	kalandok
μεταφραστεί	lefordított
μαντόνα	madonna
ευρωπαίοι	európaiak
επέβαλε	kivetett
ναρκωτικών	kábítószer
ναρκωτικών	gyógyszer
ναρκωτικών	drogok
ναρκωτικών	drog
τεράστιες	hatalmas
τεράστιες	óriási
μαθηματικό	matematika
μαθηματικό	matematikai
θερμική	termikus
ιντιάνα	indiana
εγκαίνια	megnyitás
εγκαίνια	nyitás
εγκαίνια	megnyitó
εγκαίνια	nyitó
εγκαίνια	nyílás
διάνυσμα	vektor
θίασο	társulat
συνασπισμό	koalíció
πλησιάζει	közeledik
τομή	kereszteződés
δημοφιλείς	népszerű
δημοφιλείς	népszerűek
δημοφιλείς	aktuális
λεία	sima
λεία	zsákmány
λεία	zsákmány
λεία	préda
ενδιάμεσο	közbenső
ενδιάμεσο	köztes
κρατώντας	megtartása
κρατώντας	tartása
κρατώντας	holding
χαμηλότερο	legalacsonyabb
χαμηλότερο	alacsonyabb
χαμηλότερο	alsó
χαμηλότερο	lejjebb
διδάσκει	tanít
διδάσκει	tanítja
πρωταγωνιστή	főszereplő
βοηθάει	segít
λωρίδες	szalagok
λωρίδες	csík
λωρίδες	sávot
λωρίδες	csíkos
σταδιακή	fokozatosan
σταδιακή	fokozatos
πρι	prix
πολιτιστικά	kulturális
πλάγια	oldalirányú
πλάγια	oldalsó
πλάγια	playa
επιτάχυνση	gyorsulás
επιτάχυνση	felgyorsítása
επέτειο	évforduló
επέτειο	évfordulója
επέτειο	évfordulót
πότερ	potter
καλεί	meghívó
καλεί	felkéri
καλεί	meghívókat
καλεί	meghívás
καλεί	hív
καλεί	hívások
καλεί	hívás
καλεί	hív
γειτονικές	szomszédos
καταστολή	elnyomás
καταστολή	elnyomni
καταστολή	elnyomás
οριζόντια	vízszintesen
οριζόντια	horizontális
οριζόντια	vízszintes
πελάτες	ügyfelek
πελάτες	vásárlók
πελάτες	vendégek
πελάτες	vevők
πελάτες	fogyasztók
πελάτες	ügyfelek
πελάτες	kliensek
δημοσιεύσεις	bejegyzések
δημοσιεύσεις	hozzászólások
δημοσιεύσεις	kiadványok
ειδικοί	szakértők
ειδικοί	szakemberek
ειδικοί	szakértők
βορειοανατολική	északkeleti
βορειοανατολική	északkelet
βορειοανατολική	északkelet
αντοχή	erőt
αντοχή	erő
αντοχή	kitartás
αντοχή	kitartást
αντοχή	ellenálló
αντοχή	rezisztencia
αντοχή	ellenállás
αντοχή	kitartás
αγόρια	fiuk
αγόρια	fiúk
επεξεργαστή	feldolgozó
σλοβακία	szlovákia
ιδιωτικά	privátban
ιδιωτικά	magán
ιδιωτικά	privát
θρίλερ	thriller
κοινός	közös
κοινός	gyakori
θύελλα	vihar
ιταλούς	olaszok
ξεπεράσει	felülmúlni
ακολουθείται	követett
ακολουθείται	követte
πορτογαλικά	portugália
πορτογαλικά	portugál
ταϊβάν	tajvani
ταϊβάν	tajvan
τιμ	tim
κλείνει	bezárja
κλείνει	zár
κλείνει	bezár
θέρμανση	hőség
θέρμανση	hő
θέρμανση	fűtés
θέρμανση	fűtési
θέρμανση	fűtés
μπουένος	buenos
πρόληψη	megelőzés
πρόληψη	megelőzési
πρόληψη	megelőzése
άνταμ	ádám
άνταμ	adam
νεκρό	halott
νεκρό	halottak
αναθεώρηση	felülvizsgálat
αναθεώρηση	kritika
αναθεώρηση	felülvizsgálat
προεδρικό	elnöki
ανεπάρκεια	hiányosság
ανεπάρκεια	hiány
καταλόγου	könyvtár
καταλόγου	könyvtárban
σκιά	árnyékok
σκιά	árny
σκιά	árnyék
σκιά	árnyék
εξαγωγή	exportálni
εξαγωγή	export
εξαγωγή	kivitel
εξαγωγή	kiviteli
καθυστέρηση	késedelem
καθυστέρηση	késlekedés
καθυστέρηση	késés
καθυστέρηση	késedelem
καθυστέρηση	késés
καθυστέρηση	késedelmes
καθυστέρηση	késik
καθυστέρηση	késleltetett
συνομοσπονδία	államszövetség
αποκάλυψε	felfedje
αποκάλυψε	felfedni
αποκάλυψε	lepel
αποκάλυψε	felfedte
εκφράζεται	kifejezett
εκφράζεται	kifejezésre
εκφράζεται	kifejtett
διαφωνίες	viták
διαφωνίες	nézeteltérések
διαφωνίες	nézeteltérés
επιβατών	utas
επιβατών	utasok
επιβατών	utas
αγροτικές	vidék
αγροτικές	vidéki
συλλογική	kollektív
προστάτης	védelmező
προστάτης	védő
προστάτης	prosztata
προστάτης	patron
λειψία	lipcsei
αντιγόνη	antigone
κατάστημα	műhely
κατάστημα	üzlet
κατάστημα	bolt
κατάστημα	vásárlás
κατάστημα	áruház
κατάστημα	üzlet
κατάστημα	bolt
σι	cee
συντονισμού	koordináció
συντονισμού	koordinációs
λιβύης	líbiai
λιβύης	líbia
λιβύης	líbia
απεικονίσεις	ábrázolások
απεικονίσεις	illusztrációk
τσάρος	cár
νότιος	dél
νότιος	déli
μπασίστα	basszusgitáros
ξένοι	idegenek
ξένοι	kívülállók
ξένοι	külföldiek
χούντα	junta
παραγγελία	megrendelés
παραγγελία	rendelés
παραγγελία	rendelésére
παραγγελία	megrendelés
παραγγελία	rendelés
παραγγελία	rend
παραγγελία	parancs
αγαθά	árucikkek
αγαθά	áruk
αγαθά	javak
αγαθά	áru
απειλές	fenyegetés
απειλές	fenyegetések
απειλές	veszélyek
εχθρό	ellenség
περίοδοι	időszakok
σκληρά	nehéz
σκληρά	kemény
πόρτες	ajtó
πόρτες	ajtók
πόρτες	ajtókat
αυτοβιογραφία	önéletrajzát
τζέιν	jane
κατατάχθηκε	besorozták
ούρα	vizeletben
ούρα	vizelet
πυρηνική	nukleáris
ανάμνηση	memória
ανάμνηση	emlék
ανάμνηση	emlékezet
ανάμνηση	emlékek
υπολογιστής	számológép
υπολογιστής	számítógép
υπολογιστής	komputer
υπολογιστής	computer
δαβίδ	david
δαβίδ	dávid
εγγραφή	felvétel
εγγραφή	rögzítés
εγγραφή	nyilvántartási
εγγραφή	nyilvántartásba
εγγραφή	regisztráció
απέδειξε	bebizonyosodott
απέδειξε	bizonyított
απέδειξε	bizonyult
απέδειξε	bizonyítani
ταχεία	felgyorsult
ταχεία	gyorsított
ταχεία	rapid
σιμόν	simone
σιμόν	simon
άιρες	aires
μπουν	boon
μπουν	boone
ολυμπία	olimpia
ολυμπία	olympia
εξωτερικός	külső
άξονας	tengely
άξονας	tengely
προφήτης	próféta
συμεών	szemjon
συμεών	simeon
ανώνυμος	anonim
ανώνυμος	névtelen
παρατήρησε	megfigyelni
αντιπρόσωπος	reprezentatív
αντιπρόσωπος	képviselő
αντιπρόσωπος	megbízott
πεν	penn
πεν	pen
πεν	tollat
πεν	toll
βαρέων	nehézsúlyú
ζωντανό	élve
ζωντανό	életben
ζωντανό	él
αναγνωρίσει	felismeri
αναγνωρίσει	felismerni
αναγνωρίσει	azonosítani
αναγνωρίσει	azonosítható
εισαγωγής	behozatali
εισαγωγής	import
εισαγωγής	importálása
εισαγωγής	behozatal
νιγηρία	nigéria
λούις	lewis
λούις	louis
λούις	lajos
σταθερές	állandók
ντουέτο	duett
ντουέτο	duó
βακτήρια	baktériumok
βακτήρια	baktérium
κακώς	rosszul
επιτροπές	bizottságok
επιτροπές	jutalék
επιτροπές	bizottságok
επηρεάστηκε	befolyásolták
διαβάζει	olvas
πλοκή	cselekmény
καρκίνος	rákos
καρκίνος	rák
μπανγκλαντές	banglades
ονοματολογία	nómenklatúra
πρόσφερε	felajánlott
πρόσφερε	kínált
πρόσφερε	felkínált
πρόσφερε	felajánlotta
πιλότος	pilóta
πιλότος	pilot
σόφια	sofia
αμβούργο	hamburg
αυτοκρατορικό	birodalmi
αυτοκρατορικό	császári
στόχοι	célkitűzések
στόχοι	célok
στόχοι	célkitűzések
στόχοι	célokat
στόχοι	célok
στόχοι	célkitűzések
στόχοι	célpontok
στόχοι	célok
ψηλότερο	magasabbak
ψηλότερο	magasabb
εκτελεστική	végrehajtó
εκτελεστική	ügyvezető
κάθριν	kathryn
κάθριν	katherine
κάθριν	katalin
κάθριν	catherine
απαιτούσε	követelte
απαιτούσε	követelt
ισχύς	erőt
ισχύς	erő
ισχύς	érvényessége
ισχύς	érvényességi
ισχύς	energia
ισχύς	erő
ισχύς	power
ισχύς	hatalom
συμφωνεί	beleegyezik
συμφωνεί	egyetért
νομοθετικό	jogalkotási
υπεύθυνο	felelősségteljes
υπεύθυνο	felelős
οροπέδιο	fennsík
εκδίκηση	bosszú
εκδίκηση	bosszú
στρατηγοί	tábornokok
οδύσσεια	odüsszeia
αποθήκευσης	tároló
αποθήκευσης	tárolás
αποθήκευσης	raktár
ταξιδεύει	utazik
ταξιδεύει	utazás
ταξιδεύει	utazik
ταξιδεύει	utazó
άντριου	andrás
άντριου	andrew
πράγα	prága
πράγα	prágai
ετυμολογία	etimológia
μάθημα	lecke
μάθημα	leckét
μάθημα	tanulság
μάθημα	óra
μάθημα	osztály
χιούστον	houston
χιούστον	houstonban
ρητά	kifejezetten
ερασιτεχνικό	amatőrök
ερασιτεχνικό	amatőr
παράθυρο	ablak
παράθυρο	ablakon
προτεραιότητα	prioritás
προτεραιότητα	elsőbbséget
μαδαγασκάρη	madagaszkár
γυμνό	meztelenül
γυμνό	meztelen
γυμνό	meztelenség
γυμνό	pucér
γυμνό	meztelenül
γυμνό	meztelen
ουράνια	mennyei
ουράνια	mennyei
δέκατο	tizedik
αποκαλύφθηκε	felfedte
δημιουργού	alkotó
δημιουργού	teremtő
μετα	után
μετα	after
μετα	miután
μετα	utána
ορίζοντα	horizonton
ορίζοντα	horizont
ινδική	indián
ινδική	indiai
κινηματογράφος	mozi
αδελφές	nővérek
αδελφές	testvérek
απλός	egyszerű
απλός	szimpla
πουλί	fasz
πουλί	farok
πουλί	kakas
πουλί	madár
επανειλημμένα	ismételten
πάγκο	pult
πάγκο	számláló
πάγκο	pad
πάγκο	padon
αγαπημένη	kedvenc
αγαπημένη	kedvencem
αγαπημένη	imádott
αγαπημένη	szeretett
γιανγκ	yang
μορίων	molekulák
δωμάτια	helyiségek
δωμάτια	szoba
δωμάτια	szobákban
δωμάτια	szobák
πύργους	tornyok
προστάτη	védelmező
προστάτη	védő
προστάτη	prosztata
ζήτηση	kereslet
ζήτηση	követelés
ζήτηση	igény
ιθαγενείς	bennszülöttek
λείπουν	hiányzik
λείπουν	eltűnt
λείπουν	hiányzó
προτεινόμενη	ajánlott
προτεινόμενη	javasolt
προτεινόμενη	ajánlotta
προτεινόμενη	ajánlott
προτεινόμενη	javasolt
προτεινόμενη	javasolt
ιππείς	lovasok
ιππείς	versenyzők
ιππείς	lovasok
τοίχους	falak
τοίχους	falakat
οδηγοί	sofőrök
οδηγοί	vezetők
οδηγοί	versenyzők
οδηγοί	útmutatók
μισή	fele
ιδρυτές	alapítók
πάρκα	parkok
πάρκα	parks
σταθερότητα	stabilitás
σταθερότητα	stabilitása
σταθερότητα	stabilitási
μίνι	mini
μίνι	minnie
αυτοκτονία	öngyilkos
αυτοκτονία	öngyilkosság
πολυάριθμες	számos
καταλυτική	katalitikus
ευαγγέλιο	evangélium
νεότερο	legújabb
νεότερο	újabb
βέρμαχτ	wehrmacht
διορίζεται	kijelölt
διορίζεται	kinevezett
γύρους	kör
φραντσέσκο	francesco
αιχμαλωσία	elfogni
αιχμαλωσία	fogságban
χέπμπορν	hepburn
περιστατικά	incidens
γραμμάρια	gramm
γραμμάρια	nagyi
υποστηρικτής	támogató
υποστηρικτής	támogatója
πολιτιστικός	kulturális
ικανός	szakképzett
ικανός	képzett
ικανός	képes
λεωφόρος	boulevard
λεωφόρος	körúton
λεωφόρος	sugárút
λεωφόρος	avenue
λεωφόρος	sugárút
λεωφόρος	főút
λεωφόρος	országút
λεωφόρος	autópálya
βίο	bio
άπειρο	végtelen
άπειρο	végtelen
λευκός	fehér
καταστραφεί	megsemmisült
καταστραφεί	elpusztult
καταστραφεί	elpusztította
παππού	nagypapa
παππού	nagyapa
παππού	nagypapa
παππού	nagyapa
αιθιοπία	etiópia
ζωγράφισε	festett
ζωγράφισε	festette
ζωγράφισε	festve
περσία	perzsia
ξένη	külföldi
ξένη	kül
ξένη	külföldiek
τακτικό	taktikai
κοσμήματα	ékszereket
κοσμήματα	ékszerek
κοσμήματα	ékszer
κοσμήματα	ékszerek
κοσμήματα	ékszer
κοσμήματα	ékszerek
γυμναστικής	tornász
γυμναστικής	torna
συντριπτική	elsöprő
συντριπτική	nyomasztó
δεκτή	tartós
δεκτή	elfogadva
δεκτή	elfogadott
δεκτή	elfogadta
στολή	jelmezt
στολή	jelmez
στολή	jelmezes
στολή	szerelés
στολή	ruha
στολή	egységes
στολή	egyenruhás
στολή	egyenruha
ομοσπονδίες	szövetségek
χάρης	haris
ενισχύσεις	támogatás
ενισχύσεις	segély
ενισχύσεις	támogatások
έντυπα	formák
έντυπα	nyomtatvány
διπλά	kettős
διπλά	dupla
διπλά	duplán
υποστηρίζοντας	veszekedés
υποστηρίζοντας	vitatkozni
περιορισμένο	limited
περιορισμένο	limitált
περιορισμένο	korlátozott
περιορισμένο	korlátolt
περιορισμένο	korlátozott
περιορισμένο	korlátozottak
μαχητής	harcos
μαχητής	bunyós
στου	stu
αποθέματα	részvények
αποθέματα	készletek
αποθέματα	állományok
αποθέματα	tartalékok
αποθέματα	tartalék
οξείδωση	oxidációs
αλεξάνδρα	alexandra
πεποιθήσεις	ítéletek
πεποιθήσεις	elítélték
ντάγκλας	douglas
άγκυρα	ankara
άγκυρα	horgony
μορφολογία	morfológia
κατασκευάζονται	gyártottak
κατασκευάζονται	előállított
κατασκευάζονται	gyártott
αξιόπιστη	megbízható
αξιόπιστη	hihető
αξιόπιστη	hiteles
αξιόπιστη	megbízható
αξιόπιστη	megbízhatóak
σήμανση	jelölés
σήμανση	megjelölés
σήμανση	címkézés
γειτονιά	környéken
γειτονιά	szomszédság
γειτονιά	környék
γειτονιά	szomszédsági
γειτονιά	szomszédság
γειτονιά	környék
φοιτητής	hallgató
φοιτητής	tanítvány
φοιτητής	diák
φοιτητής	tanuló
προσανατολισμό	eligazítás
προσανατολισμό	orientációs
προσανατολισμό	irányultság
ρόλων	szerepei
άρχοντες	urak
ουρουγουάη	uruguay
περιστέρι	galamb
περιστέρι	galamb
ξένα	külföldi
ξένα	kül
ξένα	külföldiek
φράνκο	franco
φράνκο	franko
βάγκνερ	wagner
κάμπο	cabo
κάμπο	campo
σαφής	világos
σαφής	tiszta
γκρι	ősz
γκρι	gray
γκρι	szürke
γκρι	ősz
γκρι	grey
γκρι	szürke
φαινομένων	jelenségek
φαινομένων	jelenség
σέρβος	szerb
σέρβος	szerb
σέρβος	szerbia
έβδομη	hetedik
συναισθήματα	érzések
συναισθήματα	érzelmek
συναισθήματα	érzelem
συναισθήματα	érzéseit
συναισθήματα	érzések
συναισθήματα	érzelmek
πράγας	prága
πράγας	prágai
παραμένοντας	megmaradt
παραμένοντας	megmaradó
παραμένοντας	fennmaradó
φούτμπολ	foci
φούτμπολ	football
φούτμπολ	futball
ναυπηγεία	hajógyárak
πρέσβης	nagykövet
ύδρα	hidra
σλοβακίας	szlovákia
λίστες	listák
λίστες	listákat
διαιτητής	bíró
διαιτητής	bíró
σωτηρία	megváltás
λάμψη	szikra
λάμψη	villanás
λάμψη	flash
λάμψη	villám
λάμψη	ragyogás
λάμψη	ragyog
έκτο	hatodik
προσθέτει	növeli
σαουδική	szaúdi
σαουδική	szaúd
αϊνστάιν	einstein
έκπληξη	meglepetés
έκπληξη	meglepi
βρέφος	csecsemő
παραμέτρους	paraméterei
παραμέτρους	paraméterek
αγωνιστικό	versenyautó
κύτταρο	cella
κύτταρο	sejt
άστρα	csillagok
άστρα	sztárok
άστρα	csillag
απόγονος	utódok
απόγονος	leszármazottja
αεροδρόμια	repülőterek
ξένο	xenon
ξένο	idegen
ξένο	külföldi
ξένο	kül
ξένο	külföldiek
ιδιοκτήτες	tulajdonosok
ιδιοκτήτες	tulajdonosai
αντρέι	andrej
αντρέι	andrej
αντρέι	andrej
φοράει	visel
γουίλιαμς	williams
μαγνητικό	mágneses
οργή	düh
οργή	harag
οργή	dühöt
οργή	haragot
οργή	fury
οργή	düh
οργή	harag
οργή	düh
οργή	harag
συνεντεύξεις	interjúk
συνεντεύξεις	interjú
δωρεά	adomány
δωρεά	adományt
δωρεά	adományozni
δωρεά	adományozott
αλυσίδες	láncok
αλυσίδες	lánc
αλυσίδες	lánc
πιστός	hű
πιστός	lojális
πιστός	hűségesek
πιστός	hűséges
πιστός	hűségesek
πιστός	hűséges
πιστός	hívő
πυρήνες	nuclei
ασθενή	páciens
ασθενή	türelmes
ασθενή	beteg
έξοδος	kimeneti
έξοδος	kibocsátás
έξοδος	kimenő
έξοδος	kilépés
έξοδος	kilépő
έξοδος	kijárat
έξοδος	exodus
δούκισσα	hercegnő
λόφους	dombok
λόφους	hills
κλούμπε	clube
βρήκα	megtalált
βρήκα	megtaláltam
βρήκα	talált
αναπτύσσει	fejleszti
αναπτύσσει	fejlődik
εξοπλισμός	berendezés
εξοπλισμός	berendezések
εξοπλισμός	felszerelés
εξοπλισμός	felszerelések
λιγότερα	kevesebben
λιγότερα	kevesebb
λιγότερα	kevesebbet
λιγότερα	kevesebb
λιγότερα	kevésbé
ναυτιλία	hajózás
ναυτιλία	szállítás
ναυτιλία	hajózási
ράγκμπι	rögbi
καστίλης	kasztília
υποείδος	alfaj
ερωτική	erotikus
δείκτες	mutatók
δείκτες	mutatók
δείκτες	indexek
χαρτονομίσματα	bankjegy
χαρτονομίσματα	bankjegyek
χαρτονομίσματα	számlák
χαρτονομίσματα	számlákat
προδιαγραφές	leírások
προδιαγραφές	előírások
προδιαγραφές	előírások
προδιαγραφές	előírás
φίτζι	fidzsi
ρον	ron
ρον	ront
φιλαδέλφεια	philly
φιλαδέλφεια	philadelphia
φιλαδέλφεια	philadelphiai
φιλαδέλφεια	philadelphiában
φιλαδέλφεια	philadelphia
φιλαδέλφεια	philadelphiai
πορτ	kikötők
πορτ	kikötő
πορτ	port
μαδαγασκάρης	madagaszkár
πεποίθηση	hit
καλωδιακή	kábel
καλωδιακή	kábelek
τζιν	jin
τζιν	farmer
τζιν	gin
τζιν	gint
τζιν	jean
τζιν	gén
τζιν	gene
ράσελ	russel
ράσελ	russell
συμβάσεις	szerződések
συμβάσεις	egyezmények
απόφοιτοι	diplomások
απόφοιτοι	végzősök
αντρέα	andrea
διαζύγιο	válást
διαζύγιο	válás
διαζύγιο	elvált
ταιριάζει	illik
ταιριάζει	fit
ταιριάζει	fitt
έχτισε	épült
έχτισε	épített
έχτισε	felépített
έχτισε	beépített
εμπλοκή	eljegyzési
εμπλοκή	eljegyzés
εμπλοκή	aktivitás
εμπλοκή	bevonása
εμπλοκή	részvétel
παπούα	pápua
πυραμίδα	piramis
σρι	srí
φωτογράφος	fotós
φωτογράφος	fényképész
πρόσθεσε	hozzáadott
