الكرامة	αξιοπρέπεια
اقليم	επαρχία
اقليم	περιφέρεια
اقليم	περιοχή
اقليم	έδαφος
اقليم	επικράτεια
المصاحبة	συγχρονισμός
الحلويات	γλυκά
الحلويات	επιδόρπια
مقهى	καφετέρια
مقهى	cafe
مقهى	καφενείο
مقهى	cafe
سراي	galatasaray
المختلط	μεικτή
المختلط	μεικτό
المختلط	μικτή
المختلط	μεικτά
المختلط	μεικτές
المتهم	κατηγορούμενοι
المتهم	κατηγορούμενος
المتهم	κατηγορούμενη
المتهم	εναγόμενος
المتهم	κατηγορούμενος
خيوط	νήματα
حامية	προστάτη
حامية	προστάτης
الربح	κέρδος
الربح	κέρδη
ابتكار	καινοτομίες
ابتكار	καινοτομίας
ابتكار	καινοτομία
عيادة	κλινική
الديدان	σκουλήκια
دموية	αιματηρή
دموية	ματωμένη
باكو	μπακού
لونغ	μακρύς
لونغ	μακρύ
لونغ	λονγκ
لونغ	long
النحت	γλυπτά
النحت	γλυπτό
النحت	γλυπτική
لورين	lauren
لورين	λόρεν
ماضي	παρελθον
ماضي	περασμένες
ماضي	περασμένα
ماضي	παρελθόν
تفكك	χωρισμός
تفكك	χωρισμό
الفيلق	λεγεώνα
السدود	φράγματα
الحنجرة	λαιμό
الحنجرة	λαιμός
الاجتماعات	συσκέψεις
الاجتماعات	συναντήσεις
الاجتماعات	συνεδριάσεις
الاجتماعات	σύνοδοι
فرانشيسكو	φραντσέσκο
الحلو	γλυκό
الحلو	γλυκά
الحلو	γλυκιά
الحلو	γλυκός
الكروم	chrome
الكروم	χρώμιο
الكروم	χρώμιο
الكروم	χρωμίου
الكروم	αμπέλια
الممر	διάδρομος
الممر	διάδρομο
المزايا	πλεονεκτήματα
الركبة	γόνατο
جمل	ποινές
جمل	καμήλα
عروس	νύφη
الشراكة	συνεταιρισμός
الشراكة	σύμπραξη
تباع	πωλείται
تباع	πούλησε
تباع	πουλήθηκε
تباع	πωλήθηκε
تباع	πωλούνται
التنوير	φώτιση
التنوير	διαφώτιση
الاستواء	ισημερινό
الثعلب	φοξ
الثعلب	fox
الثعلب	αλεπού
الزئبق	υδράργυρο
الزئبق	υδραργύρου
الزئبق	υδράργυρος
الزئبق	ερμής
نيك	nick
نيك	νικ
الموضع	στίγμα
الموضع	θεση
الموضع	θέση
الموضع	τοποθέτηση
واجهات	διεπαφές
بعثات	αποστολές
نية	πρόθεσή
نية	πρόθεση
نية	πρόθεση
سمر	καλοκαιρι
سمر	καλοκαίρι
سمر	σάμμερ
سمر	σάμερ
الناقل	μεταφορέας
الناقل	μεταφορέα
الناقل	φορέας
الناقل	μεταφορέας
الناقل	αεροπλανοφόρο
الناقل	μεταφορέα
خطير	επικίνδυνος
خطير	επικίνδυνο
خطير	επικίνδυνες
خطير	επικίνδυνα
خطير	επικίνδυνη
نورس	γλάρος
افتراض	εικασία
افتراض	παραδοχή
الطبخ	μαγειρική
الطبخ	μαγείρεμα
الريش	πούπουλα
الريش	φτερά
غاري	γκάρυ
غاري	γκάρι
افلام	ταινίες
افلام	ταινίες
مهارة	επιδεξιότητα
مهارة	δεξιότητα
مهارة	ικανότητα
مهارة	δεξιότητες
غابرييل	gabriel
غابرييل	γαβριήλ
غابرييل	γκάμπριελ
غابرييل	γκαμπριέλ
غابرييل	γαβριέλλα
غابرييل	γκαμπριέλ
اللقاح	εμβόλιο
تؤخذ	τραβήχτηκε
التعدين	εξόρυξης
التعدين	ορυχεία
التعدين	εξόρυξη
انضمام	προσχώρηση
انضمام	ένταξη
انضمام	προσχώρησης
مبالغ	ποσά
بودابست	βουδαπέστη
باركر	πάρκερ
باركر	parker
ستوديو	στούντιο
ستوديو	studio
الفجوة	χάσμα
الفجوة	κενό
البركة	λιμνούλα
البركة	λίμνη
بصرية	οπτικά
بصرية	οπτική
بصرية	οπτικές
بصرية	οπτικά
مجد	δοξα
مجد	δόξα
جراح	χειρούργος
جراح	χειρουργός
الموجه	διάνυσμα
كورنوال	κορνουάλη
الرخام	μάρμαρο
كريات	κιριάτ
الندوة	συμπόσιο
الندوة	σεμινάριο
ملازم	υπολοχαγός
محي	διαγράφηκε
محي	έσβησε
ييل	γέιλ
ييل	yale
المكثف	εντατικά
المكثف	πυκνωτή
ديفيس	davis
ديفيس	ντέηβις
ديفيس	ντέιβις
المثانة	κύστη
هجومية	προσβλητικό
هجومية	προσβλητική
تتابع	ρελέ
دونالد	ντόναλντ
بيض	αβγά
بيض	αυγά
بيض	αβγό
بيض	αυγό
بيض	ωάριο
صادر	κατασχέθηκε
صادر	κατάσχεσε
صادر	κατασχέθηκαν
التوحد	αυτισμό
الجانبي	sidebar
افضل	καλύτερα
افضل	καλυτερα
افضل	καλύτερο
افضل	καλύτερη
افضل	καλύτερα
افضل	καλύτερο
افضل	best
فين	finn
فين	φιν
رطل	λίρα
الحلبة	αρένα
ديك	dick
ديك	ντικ
ثمار	καρποί
ثمار	φρούτα
فيلق	λεγεώνα
حوت	φάλαινα
الانتظار	περιμένω
الانتظار	περιμένοντας
الانتظار	περιμένει
الانتظار	αναμονή
الانتظار	περίμενε
الانتظار	περιμένετε
الكونت	καταμέτρηση
الكونت	κόμης
الكونت	κόμη
فتيات	κορίτσια
الجذب	προσέλκυση
الجذب	αξιοθέατο
الجذب	έλξης
الجذب	έλξη
الجذب	αξιοθέατα
نصير	νασίρ
نصير	ναζίρ
نصير	ανεμιστήρα
نصير	θαυμαστής
نصير	fan
نصير	ανεμιστήρας
نصير	φαν
العرف	συνήθεια
العرف	έθιμο
العرف	έθιμα
العرف	προσαρμοσμένο
العرف	προσαρμοσμένη
مواضع	τοποθετήσεις
لقاح	εμβόλιο
الباشا	μπάσα
فلاش	φλας
فلاش	λάμψη
فلاش	flash
فلاش	αναλαμπή
البلدات	πόλεις
الخضروات	λαχανικά
غزا	κατέκτησε
راب	ραπ
عدسة	φακός
عدسة	φακό
مصارع	παλαιστής
مصارع	παλαιστή
مصارع	μονομάχος
بريستول	μπρίστολ
جود	τζουντ
حضرية	urban
حضرية	αστικές
حضرية	αστική
حضرية	αστικός
حضرية	αστικό
الموسمية	εποχιακή
العز	μοναξιά
الرئتين	πνεύμονες
الرئتين	πνευμόνια
تهدد	απειλητικό
تهدد	απειλητική
تهدد	απειλητικά
تهدد	απειλεί
يتعلم	μάθε
يتعلم	μάθετε
يتعلم	μάθεις
تعليمي	φροντιστήριο
لويز	λουίζ
عميل	πελάτης
عميل	πελάτη
عميل	πράκτορας
عميل	πράκτορα
امين	αμήν
الصمت	σιωπή
الصمت	ησυχία
الصدور	στήθη
الصدور	στήθος
الصدور	στήθια
نفذ	εκτελέσει
نفذ	εκτέλεση
المخلوقات	πλάσματα
التعاقد	συμβαλλόμενα
التعاقد	συμβατικές
التعاقد	συμβατική
التعاقد	σύμβαση
التعاقد	συμβόλαιο
التعاقد	πρόσληψη
التعاقد	προσλήψεις
التعاقد	μίσθωση
الحظر	απαγόρευση
الحظر	αποκλεισμός
الحظر	μπαν
الحظر	εμπάργκο
الحظر	απαγόρευση
التبرعات	εισφορές
التبرعات	συνεισφορές
التبرعات	δωρεές
قبضة	λαβή
قبضة	γροθιά
الثور	ταύρος
الثور	bull
الثور	ταύρος
الثور	ταύρο
الثور	μπουλ
المشعة	ραδιενεργό
المشعة	ραδιενεργών
المشعة	ραδιενεργά
مستخدمين	χρήστες
الدافع	κίνητρο
الدافع	κίνητρο
الدافع	κίνητρα
تاي	τάι
تاي	tai
رابعة	τέταρτος
رابعة	τέταρτο
رابعة	τέταρτη
احياء	ζωντανός
احياء	ζωντανό
احياء	ζωντανοί
احياء	ζωντανή
جند	στρατολόγησε
جند	κατατάχθηκε
الاكتشافات	ανακαλύψεις
بيج	πεγκ
بيج	πέιτζ
العائد	απόδοση
شهير	διάσημο
شهير	διάσημος
شهير	διάσημη
شهير	διάσημοι
بولي	πόλι
بولي	πόλυ
تود	τοντ
يعقد	περιπλέξει
يعقد	περιπλέκει
رالف	ράλφ
رالف	ραλφ
انقسام	διαιρεμένη
انقسام	διχασμένη
انقسام	διαιρείται
انقسام	διαχωρισμός
انقسام	διάσπαση
انقسام	σπλιτ
انقسام	διαίρεση
انقسام	μοιρασιά
انقسام	χάσμα
انقسام	διαίρεση
النجاة	επιβίωση
الناصري	ναζωραίου
كثيف	πυκνή
كثيف	πυκνό
التجميع	ομαδοποίηση
التجميع	συνάθροιση
التجميع	παγίωση
التجميع	ενοποίηση
التجميع	ομαδοποίηση
النافذة	παράθυρο
التوثيق	ταυτοποίησης
التوثيق	ταυτοποίηση
التوثيق	τεκμηρίωση
السائق	οδηγό
السائق	οδηγός
الرؤساء	πρόεδροι
الرؤساء	προέδρων
الرؤساء	προέδρους
الرؤساء	ανωτέρους
الرؤساء	ανώτεροι
الرؤساء	αφεντικά
قاذفة	εκτοξευτή
فتحات	ανοίγματα
فتحات	οπές
فتحات	τρύπες
كيوتو	κυότο
كيوتو	κιότο
العولمة	παγκοσμιοποίηση
نادرا	σπανίως
نادرا	σπάνια
الكفاح	αγώνας
الكفاح	πάλη
الفريد	άλφρεντ
الفريد	alfred
الرسام	ζωγράφος
الخنازير	χοίροι
الخنازير	χοίρων
الخنازير	γουρούνια
العنكبوت	σπάιντερ
العنكبوت	αράχνη
بابلو	πάμπλο
التخدير	αναισθησία
سمية	τοξικό
سمية	τοξικά
سمية	τοξική
سمية	τοξικές
سمية	τοξικότητας
سمية	τοξικότητα
تعويض	αντιστάθμιση
تعويض	αποζημίωση
ماديسون	μάντισον
خلافات	διαφωνίες
نوفا	νόβα
نوفا	nova
التزام	υποχρέωση
التزام	προσήλωση
التزام	δέσμευση
القوافل	τροχόσπιτα
