மற்றும்	et
சிதறடிக்கும்	déchiqueter
சிதறடிக்கும்	broyage
காசாபிளாங்கா	casablanca
டியூடர்	tudor
வாட்கின்ஸ்	watkins
கேள்விக்கும்	question
காய்ச்சும்	brassage
பனோரமா	panorama
பனோரமா	panoramique
ஈலிச்	illich
குத்தினார்	poignarder
குத்தினார்	poignarde
எப்ரேம்	ephrem
நசுக்கி	broyés
நசுக்கி	broyé
நசுக்கி	écrasé
நசுக்கி	écrasées
ஆவணகவியல்	archivistique
முத்தமிடும்	baisers
முத்தமிடும்	embrasser
களிப்பாறை	schistes
களிப்பாறை	schiste
ஸ்பிதி	spiti
இறால்கள்	crevettes
மெர்சர்	mercer
மெர்சர்	mercier
கடத்தல்காரர்கள்	trafiquants
பாகையா	bahia
அலிம்	alim
அமர்னா	amarna
கைஃப்	kaif
எவெரெட்	everett
மாசிடோனியா	macédoine
தைட்டனேட்டு	titanate
ஆக்டேன்	octane
புறப்பட	décollage
பெவன்	beaven
ஏவியேட்டர்	aviateur
தவறவிட்ட	loupé
தவறவிட்ட	manqué
தவறவிட்ட	manquée
தவறவிட்ட	raté
தவறவிட்ட	manqués
மார்டினி	martini
பிரியம்	priam
குரூகர்	kruger
லேப்டாப்	portables
லேப்டாப்	portable
ஃபாசோ	faso
டிரக்குகள்	camions
ஈர்ப்புகள்	attraits
ஈர்ப்புகள்	attractions
படுக்கையறைகள்	chambres
ஹெப்டோ	hebdo
அமெரிகோ	amerigo
மாயத்தோற்றம்	hallucinations
மாயத்தோற்றம்	hallucination
ஊழியர்களுக்கான	personnel
பக்லி	buckley
மானிட்டோபா	manitoba
சங்கடம்	gênée
சங்கடம்	embarrassé
சங்கடம்	gêné
சங்கடம்	embarrassée
என்கோர்	encore
பிலோ	larissa
சான்செஸ்	sanchez
சான்செஸ்	sánchez
ரெம்பிரான்ட்	rembrandt
குத்தல்	poignarder
பூக்னர்	buchner
உலுக்	ulugh
கொல்கிறது	tue
பிளெண்டர்	mixeur
பிளெண்டர்	mixer
பிளெண்டர்	mélangeur
அஸ்மா	asma
எரிப்பதற்கு	efficacement
போத்தா	botha
ஹிஸ்டிடின்	histidine
#ஒரே	#un
#ஒரே	#une
முற்காப்பு	prophylactique
முற்காப்பு	prophylaxie
ஒளிவீச்சு	fusées
மேய்ப்பர்கள்	bergers
பிளான்ட்	fade
கில்லா	killa
வசீகரம்	charme
வசீகரம்	charm
வசீகரம்	amulette
குட்பை	adieu
குட்பை	adieux
ரீகல்	regal
டாக்டர்கள்	drs
மன்னிப்பை	pardonner
பெட்ரா	petra
மீனவன்	pêcheur
மீனவன்	pêcheurs
சமாரா	samara
ஆபர்ன்	auburn
கெலி	geli
உடைத்தது	brisé
உடைத்தது	fauché
உடைத்தது	cassé
உடைத்தது	rompu
உடைத்தது	cassée
ஒப்பந்ததாரர்	entrepreneur
ஒப்பந்ததாரர்	contractant
ராக்கெட்டுகள்	roquettes
ராக்கெட்டுகள்	roquette
ராக்கெட்டுகள்	fusées
மகிக்	magik
மதிப்பிடவும்	taux
மதிப்பிடவும்	tarif
ஹான்சன்	hansen
பென்டகன்	pentagone
நெருடா	neruda
நுபீடியா	nupedia
பயத்தில்	effrayante
பயத்தில்	terrifiant
பயத்தில்	effrayant
ஃகிச்சின்சு	hitchens
முடங்கி	paralysés
முடங்கி	paralysé
முடங்கி	paralysée
டாரியஸ்	darius
ஆராதனா	baroda
வாட	locations
வினைச்சொற்கள்	verbes
வெல்லஸ்லி	wellesley
பெருந்தன்மை	générosité
புட்டின்	poutine
புட்டின்	putin
ஜிகா	zika
செலாசி	selassie
யோகோ	yoko
வாலிஸ்	wallis
கூப்	coop
டிங்	ding
டிங்	ting
டைனமைட்	dynamite
சயிட்	zaid
சொக்கப்பனை	bûcher
உச்சாடனம்	récitation
வேலைவாய்ப்புகள்	ouvertures
வேலைவாய்ப்புகள்	emploi
வேலைவாய்ப்புகள்	emplois
ஆர்ட்டெமிஸ்	artemis
நோக்	nok
ரம்ஜான்	ramzan
பெர்கின்ஸ்	perkins
பிளவாத்ஸ்கி	blavatsky
கிறிஸ்டின்	christiane
கிறிஸ்டின்	christine
திருத்து	modifier
திருத்து	édition
திருத்து	éditer
தீவிரப்படுத்தியது	intensifiée
தீவிரப்படுத்தியது	intensifié
சுருள்வு	involution
கூழாங்கல்	cailloux
கூழாங்கல்	galets
கூழாங்கல்	caillou
சாரை	diffusa
மூலோபாய	stratégique
மூலோபாய	stratégiques
ரோவர்ஸ்	rovers
யாக்னிக்	yagnik
மிட்சுபிஷி	mitsubishi
மெக்லீன்	mclean
சாக்கியர்	shakya
பிரானா	piranha
தண்டாயுதம்	mace
தண்டாயுதம்	massue
ஸ்டிக்	stick
ஸ்டிக்	bâton
உருளைக்கிழங்குகள்	patates
வால்வ்	soupapes
வால்வ்	valve
வால்வ்	vanne
வால்வ்	robinet
வால்வ்	soupape
பிகினி	bikini
இரோசி	hiroshi
ரோட்ரிகோ	rodrigo
தெல்மா	thelma
பொருப்பு	concevoir
ஸ்லிம்	slim
ஸ்லிம்	mince
ஸ்லிம்	minces
உணர்வுள்ள	sensible
உணர்வுள்ள	délicat
உணர்வுள்ள	sensibles
நண்பனும்	ami
நண்பனும்	amie
நண்பனும்	amis
டெப்ரா	debra
கோப்லி	copley
பேசிக்கொண்டு	parler
பேசிக்கொண்டு	parlant
மனோர்	manor
கேசாங்	kaesong
அதா	adha
வைத்துக்கொள்ளுங்கள்	chik
பிராடி	brody
நடாஷா	natasha
நடாஷா	natacha
ஹர்ஷ்	dure
ஹர்ஷ்	rude
ஹர்ஷ்	sévère
ஊழியரின்	préposé
தபலா	tabla
கோளரங்கம்	planétarium
திராவகம்	regia
டிம்பர்வுல்வ்ஸ்	timberwolves
நோர்கே	norgay
திறக்கப்படுகிறது	vernissage
திறக்கப்படுகிறது	ouverture
சுவையூட்டும்	assaisonnement
ஹிம்லர்	himmler
திறந்துள்ளது	ouverte
திறந்துள்ளது	ouvrez
திறந்துள்ளது	ouvert
திறந்துள்ளது	ouverture
திறந்துள்ளது	ouvrir
புசி	buse
போர்டிங்	embarquement
போர்டிங்	abordage
உருவாக்குக	créer
உருவாக்குக	créez
உருவாக்குக	crée
உருவாக்குக	créent
கிளட்ச்	embrayage
மாக்கான்	macan
பூப்பந்து	badminton
கொழுப்புகளை	graisses
பிராங்குகள்	francs
ட்விஸ்ட்	twist
ட்விஸ்ட்	torsion
அறியாமையை	méconnaissance
அறியாமையை	ignorance
உயவு	lubrifiant
குன்ஹா	cunha
என்னுடையது	miens
என்னுடையது	mine
என்னுடையது	mienne
என்னுடையது	mien
எரின்	erin
ரொடான்	rodin
பிக்செல்	pixel
பிக்செல்	pixels
சுருட்டை	boucles
சுவொன்	suwon
நோவோ	novo
பிகானீர்	bikaner
வளைவுகளில்	virages
நம்பு	trust
நம்பு	fiducie
நம்பு	confiance
எம்பிஏ	mba
பரோஸ்	barros
அறிவினால்	vis
சவுகான்	chauhan
மானிங்	manning
ஓய்வெடுக்க	relaxer
ஓய்வெடுக்க	détendre
ஓய்வெடுக்க	détente
ஓய்வெடுக்க	relax
மேர்க்கெல்	merkel
கோஸ்லா	khosla
தவா	dawa
ஆங்கர்	ancrage
ஆங்கர்	ancres
ஆங்கர்	ancre
ஆங்கர்	ancrer
கெய்ன்	cain
கெய்ன்	caïn
பொலொக்	pollock
குறியிடல்	entrants
குறியிடல்	entrant
அனகோண்டா	anaconda
முடிக்கப்படாத	inachevée
முடிக்கப்படாத	inachevé
ஷாபி	shafi
கடுஞ்	régression
கடுஞ்	régressions
ரூசெஃப்	rousseff
டுஹாமெல்	duhamel
ஃபிரேசர்	frazer
அழைக்கப்பட்டார்கள்	invité
அழைக்கப்பட்டார்கள்	invitée
அழைக்கப்பட்டார்கள்	invitées
வனேசா	vanessa
ஃபத்தா	fatah
டோலா	tola
தந்திரமான	délicate
தந்திரமான	délicat
தந்திரமான	rusé
தந்திரமான	astucieux
கேயானு	keanu
சாவியோ	savio
ஹமாஷெல்ட்	hammarskjöld
இரைபோசோம்	ribosome
சையிது	sayyid
எங்கிருந்தும்	partout
மசியல்	maciel
ராட்கிளிஃப்	ratcliffe
செண்டாய்	sendai
நிலநடுக்கோடு	équatoriale
நிலநடுக்கோடு	equatoriale
ஹாஷ்மி	hashmi
கவர்டேல்	coverdale
லிலி	lele
சாலட்	salades
சாலட்	salade
சாவெசு	chávez
சாவெசு	chavez
தடுக்கப்பட்டுள்ளது	bloquées
தடுக்கப்பட்டுள்ளது	bloquée
தடுக்கப்பட்டுள்ளது	bloqué
தடுக்கப்பட்டுள்ளது	bloqués
சக்ரி	chakri
தட்டிகள்	graphiques
தட்டிகள்	diagrammes
மதிப்பீட்டாளர்கள்	animateurs
மதிப்பீட்டாளர்கள்	modérateurs
லகுனா	laguna
குநோம்	nain
குநோம்	gnome
சார்ஜென்ட்	sergent
சார்ஜென்ட்	adjudant
அட்டவணையைத்	recréer
உமாமி	umami
தலைவர்களைப்	patrons
நவா	nava
அகழ்பொறி	pelles
அகழ்பொறி	pelle
தொன்லே	tonlé
இசிகாரா	ishihara
மியூஸ்	muse
காட்லீப்	gottlieb
மாம்பா	mamba
குடிசைகளில்	cabanes
குடிசைகளில்	huttes
அட்டிலா	attila
மனிஷ்	manish
ஹார்ட்லீ	hartley
மெக்கானிக்	mécano
மெக்கானிக்	mécanicien
ஸ்பாம்	spam
ஸ்பாம்	indésirable
ஸ்பாம்	spams
செமி	semi
கன்னங்கள்	joues
தரநிலைகளைப்	normes
புவிப்புறத்	terrestre
புவிப்புறத்	terrestres
மிட்டா	mita
கோஹ்	goh
மையப்புள்ளி	épicentre
செர்கி	serge
ஆஸ்போர்ன்	osborne
ஆஸ்போர்ன்	osbourne
பெர்னம்புகோ	pernambuco
ஷின்	shin
ஷின்	tibia
கண்ணியமாக	polis
கண்ணியமாக	politesse
கண்ணியமாக	polie
கண்ணியமாக	poli
தீரா	inflammatoire
தீரா	inflammation
தீரா	inflammations
பிரிசில்லா	priscilla
மிலோ	milo
சகோதரிகளே	soeurs
சகோதரிகளே	sœurs
தாறுமாறான	imbriquées
தாறுமாறான	nichée
தாறுமாறான	imbriqués
தாறுமாறான	niché
சரிசெய்யப்பட்டது	corrigé
சரிசெய்யப்பட்டது	fixe
சரிசெய்யப்பட்டது	fixes
சரிசெய்யப்பட்டது	fixé
சரிசெய்யப்பட்டது	réparé
மான்சி	amancio
கபே	café
கம்பாலா	kampala
ஹெனான்	henan
சிம்மன்ஸ்	simmons
உப்பிட்ட	salé
உப்பிட்ட	salées
உப்பிட்ட	salés
உப்பிட்ட	salée
இலியாஸ்	ilyas
போரோபுதூர்	borobudur
மீறுபவர்கள்	breakers
பண்டுங்	bandung
புரோடாக்டினியம்	protactinium
தாழ்மையான	humblement
தாழ்மையான	humbles
தாழ்மையான	humble
தாழ்மையான	modeste
மெக்காய்	mccoy
டிம்பர்லேக்	timberlake
சைட்டோசின்	cytosine
பச்சோந்தி	caméléon
யோசா	llosa
சாஃபோ	sappho
ரென்னி	rennie
அனுப்புநர்	du
அனுப்புநர்	de
அனுப்புநர்	depuis
அனுப்புநர்	expéditeur
கோர்பா	korba
அரவணைப்பு	câlin
அரவணைப்பு	calin
அரவணைப்பு	étreinte
வெஸ்டா	vesta
குழந்தையாய்	gamin
ஷாவ்ஷாங்க்	shawshank
கிமோனோ	kimono
குவெட்டா	quetta
காஸ்பரொவ்	kasparov
நிக்ரூமா	nkrumah
தகவி	adaptateur
கணக்காளர்கள்	comptables
லாட்னர்	lautner
ஸ்டோக்	stoke
எக்காளம்	trompette
டிப்போ	dépôt
டிப்போ	depot
அழைப்பாளர்	appelant
களவாணி	conspirateurs
முன்வைப்பு	pentagone
முன்வைப்பு	présentation
முன்வைப்பு	orientation
கொடார்ட்	goddard
ஹூக்கர்	pute
ஹூக்கர்	prostituée
ஹூக்கர்	prostitué
மாங்கா	manga
மாங்கா	mangas
பெர்னார்டோ	bernardo
டைனமோ	dynamo
ஒற்றுமையே	unité
ஒற்றுமையே	unity
எண்வகை	numérique
எண்வகை	numériques
சோனிக்	sonic
சோனிக்	sonique
இயர்புக்	annuaire
ஏற்பாட்டாளர்கள்	organisateurs
உடலுறவில்	durant
உடலுறவில்	pendant
உடலுறவில்	lors
அஸ்ரயர்	astaire
பேனசோனிக்	panasonic
காலவரையின்றி	indéfiniment
தேநீரில்	loko
பேரதிர்ச்சி	traumatisme
பேரதிர்ச்சி	trauma
பேரதிர்ச்சி	traumatique
பேரதிர்ச்சி	traumatismes
புவிஈர்ப்பு	gravitation
புவிஈர்ப்பு	pesanteur
புவிஈர்ப்பு	gravité
டைஸ்	dés
கிராலி	crawley
விளங்காத	indéfinie
விளங்காத	indéfini
தோண்ட	creuser
தோண்ட	creuse
குர்ஆனில்	coran
யூம்	hume
லென்சின்	lenz
கோம்ஸ்	gomes
விக்னர்	wigner
ஹுகோ	hugo
முடங்கியது	calé
கம்பீரம்	beau
கம்பீரம்	séduisant
வெய்ல்	vail
பெனிக்னோ	benigno
போராடுகிறது	combats
போராடுகிறது	combat
போராடுகிறது	bagarre
டெஸ்டோஸ்டிரோன்	testostérone
கீரோன்	kieron
ரோட்ரிக்ஸ்	rodriguez
ரோட்ரிக்ஸ்	rodríguez
கோனா	kona
கூஜா	cruche
கூஜா	pichet
கார்பீல்ட்	garfield
சீலெ	scheele
பெசுட்டிசு	pestis
எர்சினியா	yersinia
ஸ்டாலோன்	stallone
அட்ரினலின்	adrénaline
மார்ல்பரோ	marlborough
குண்டாக	grasse
குண்டாக	gros
குண்டாக	gras
குண்டாக	graisses
குண்டாக	graisse
உணவருந்தி	monteiro
கான்வே	conway
குறுகியது	courte
குறுகியது	court
குறுகியது	courts
குறுகியது	courtes
பாஸ்போர்ட்	passeport
பாஸ்போர்ட்	passeports
சாலிட்	solides
சாலிட்	massif
சாலிட்	solide
காத்திருத்தல்	attente
காத்திருத்தல்	attendre
காத்திருத்தல்	attendant
மார்டீனிக்	martinique
யூகோசுலாவியா	yougoslave
யூகோசுலாவியா	yougoslavie
அலசன்	halogénés
அலசன்	halogènes
கார்னியர்	garnier
மான்டெர்ரே	monterey
பில்லிங்	facturation
பாவிகள்	pécheurs
ஆபாசமான	vulgaire
ஆபாசமான	vulgaires
சாரணர்கள்	éclaireurs
சாரணர்கள்	scoutisme
சாரணர்கள்	recruteurs
சாரணர்கள்	scouts
டெலிவரி	livraison
டெலிவரி	livraisons
டெலிவரி	accouchement
நூஹ்	noé
பிளம்மாரியன்	flammarion
அதர்ஸ்	loutres
மான்க்ஸ்	manx
சுமையாக	fatiguant
சுமையாக	épuisant
நுனாவுட்	nunavut
ஹெஸ்டன்	heston
ட்ரம்	batterie
ட்ரம்	tambour
ட்ரம்	fût
இருநிலை	binaire
இருநிலை	exécutable
இருநிலை	binaires
பம்பாரா	bambara
அபெல்	abell
கரங்களால்	pécheur
ஃபெலிசியா	felicia
ஜவான்	javan
செரில்	cheryl
சரமாகூ	saramago
செலுத்திகள்	mangeoires
மார்டின்ஸ்	martins
ஸ்டெம்	tiges
காஷ்யப்	kashyap
யூக்ளிடு	euclide
சவப்பெட்டியில்	cercueil
ரோசன்பெர்க்	rosenberg
சரக்கிளி	starling
மாப்	mob
மாப்	mafia
மாப்	foule
மாப்	mafieux
அனுதாபங்கள்	condoléances
மாவ்	mauve
பினைல்அலனின்	phénylalanine
செக்மேட்	echec
செக்மேட்	checkmate
அனுபம்	anupam
மனசாட்சி	conscience
மனசாட்சி	consciences
ஒல்லியாக	maigre
ஒல்லியாக	maigres
சோயாபீன்ஸ்	soya
சோயாபீன்ஸ்	soja
பெலிகன்	pélican
மகிழ்வான	jovial
மகிழ்வான	heureuses
மகிழ்வான	joyeux
மகிழ்வான	heureux
மகிழ்வான	heureuse
மகிழ்வான	joyeuse
வழங்குகிறோம்	fournissant
வழங்குகிறோம்	présentant
யுகியோ	yukio
பண்டி	bunty
எழுதுகிறது	ecrire
எழுதுகிறது	rédaction
எழுதுகிறது	écriture
எழுதுகிறது	écrire
சாவியை	touche
சாவியை	clef
சாவியை	clé
சாவியை	clefs
சாவியை	clés
மார்லே	morley
இப்ராஹீம்	ibrahim
க்ளிப்பர்ஸ்	clippers
க்ளிப்பர்ஸ்	tondeuse
சியாவுபிங்	xiaoping
மிரட்டும்	menacés
மிரட்டும்	menacée
மிரட்டும்	menacé
மிரட்டும்	menacées
தோற்கடிக்கும்	frustrations
குய்யாபா	cuiabá
கோர்டா	gorda
தீர்க்கப்படவில்லை	perturbé
கும்பு	khumbu
மார்தா	martha
மார்தா	marthe
கவுசவே	chaussée
கவுசவே	causeway
ஹெக்ஸ்	sortilège
ஹெக்ஸ்	hex
நினைத்துக்கொண்டு	réfléchir
நினைத்துக்கொண்டு	pensant
நினைத்துக்கொண்டு	pensée
நினைத்துக்கொண்டு	penser
ஆசஃப்	asaf
எப்ஸ்டீன்	epstein
அக்குபஞ்சர்	acupuncture
ஜயா	jaya
புரோலின்	proline
சிப்ஸ்	puces
சிப்ஸ்	chips
சிப்ஸ்	jetons
காத்திருக்கிறோம்	attente
காத்திருக்கிறோம்	attendre
காத்திருக்கிறோம்	attendant
திவா	diva
இயூரீ	urey
பர்னல்	burnell
பியான்	bian
பேலோட்	charge
ஜெவல்	jewell
வடிகட்டு	filtres
வடிகட்டு	filtrer
வடிகட்டு	filtre
வடிகட்டு	filtrage
வடிகட்டு	filtrant
லேசி	lacy
லேசி	lacey
துச்சி	tucci
ஷம்ஸ்	shams
மெஸ்	mess
மெஸ்	désordre
மெஸ்	bordel
மெஸ்	pagaille
மிளகை	bonnet
மிளகை	capot
ரெமி	remi
ரெமி	rémi
ரெமி	remy
ரெமி	rémy
ஒமஹா	omaha
சைத்தான்	démon
சைத்தான்	devil
சைத்தான்	diable
நிகோலாய்	nikolaï
பருப்பை	avr
கொலஸ்ட்ரால்	cholestérol
ஸ்கையாபரெலி	schiaparelli
பாப்பி	pavot
பாப்பி	poppy
சால்க்	salk
ப்ளூம்	blum
ஆப்ரே	aubrey
நிர்வாகிகளும்	cadres
நிர்வாகிகளும்	exécutifs
நிர்வாகிகளும்	dirigeants
மிகுவல்	miguel
லனோய்	lannoy
காக்பர்ன்	cockburn
கனு	kanu
காரெல்	carrel
சரிபார்க்கப்பட்ட	vérifiés
சரிபார்க்கப்பட்ட	vérifiée
சரிபார்க்கப்பட்ட	vérifiées
சரிபார்க்கப்பட்ட	vérifié
பஹாமாஸ்	bahamas
சிடர்	cidre
ஸ்திரத்தன்மை	stabilité
ஆண்களிடம்	masculins
ஆண்களிடம்	hommes
ஆண்களிடம்	homme
விவாதிப்பது	arnaques
விவாதிப்பது	escroqueries
விவாதிப்பது	escroquerie
அசாஞ்சு	assange
மந்தாரை	orchidée
மந்தாரை	orchidées
யால்ட்டா	yalta
நர்ஸ்	infirmier
நர்ஸ்	infirmière
இமெல்டா	imelda
சூபித்துவம்	soufisme
டெனிம்	denim
முட்டாள்தனம்	stupidité
முட்டாள்தனம்	bêtise
முட்டாள்தனம்	bêtises
முட்டாள்தனம்	absurde
முட்டாள்தனம்	absurdité
முட்டாள்தனம்	sottises
முட்டாள்தனம்	bourde
பண்புக்கூறு	attribuer
பண்புக்கூறு	attributs
பண்புக்கூறு	attribut
கால்சைட்	calcite
ஷிர்லி	shirley
மேக்சிஸ்	maxis
ஸ்டாக்டன்	stockton
லஷ்மி	laxmi
எலைன்	elaine
காலாவதியாகும்	expire
காலாவதியாகும்	expiration
ஒசியோலா	osceola
ஜூலியானா	juliana
க்ளிக்	cliquer
க்ளிக்	cliquez
க்ளிக்	cliquant
டெக்ஸ்டர்	dexter
காயப்படுத்தும்	blesse
கவ்	gau
இருண்டு	darken
நெற்றியை	mop
நெற்றியை	serpillière
நெற்றியை	vadrouille
ஹர்லி	hurley
கேட்டாள்	demandé
எழுச்சியூட்டும்	inspirant
எழுச்சியூட்டும்	inspirer
எழுச்சியூட்டும்	exaltant
கேப்டிவ்	capacitive
மிரி	miri
கிப்பூர்	kippour
கொன்சாகா	gonzaga
டாகுவேரே	daguerre
நகலெடுத்தல்	copier
நகலெடுத்தல்	copie
கல்ட்	secte
கல்ட்	culte
கல்ட்	cultes
நிசா	nisa
லுகோ	lugo
கிரியாட்டினைன்	créatinine
குனா	kuna
உல்ம்	ulm
கோடீஸ்வரன்	millionnaire
கோடீஸ்வரன்	milliardaire
குணசீலன்	prospères
குணசீலன்	prospère
மடோ	mato
மில்லா	milla
மௌனமாக	silencieuse
மௌனமாக	tranquille
மௌனமாக	calme
மௌனமாக	silencieux
ஹெவிட்	hewitt
ஹெனின்	henin
வசனங்களும்	dialogues
அலா	alaa
டயர்கள்	pneumatiques
டயர்கள்	pneus
டயர்கள்	pneumatiques
டயர்கள்	pneus
இப்சன்	ibsen
ஹெலிகாப்டர்கள்	hélicoptère
ஹெலிகாப்டர்கள்	hélicoptères
கால்ஃப்	golf
மெர்க்	merc
டெட்டி	nounours
டெட்டி	teddy
பெல்ப்ஸ்	phelps
பயிற்சியளித்தல்	tutorat
வில்காக்ஸ்	wilcox
தாச்சி	tachi
இஸ்லாமியம்	islamiste
இஸ்லாமியம்	musulman
இஸ்லாமியம்	islamique
இஸ்லாமியம்	islam
பெருவிய	péruvien
பெருவிய	péruviens
பெருவிய	péruvienne
பெருவிய	péruviennes
ஃபெரைட்	ferrite
ஹஸ்தம்	chut
ஹான்கொக்	hancock
ஷரோன்	sharon
ககயான்	cagayan
மானுசுத்	manus
குவோ	guo
எறியம்	projectile
காவா	dédie
காவா	dédier
காவா	consacrer
டிசைன்கள்	dessins
இயக்குனரகம்	direction
வோட்கா	vodka
வீன்	wien
டோங்கா	tonga
மாபோ	mabo
சிசிலியா	cecilia
வசமும்	dynasties
பெல்ஸ்	cloches
எட்மன்ட்	edmund
எட்மன்ட்	edmond
சென்னா	senna
நாடின்	nadine
லீவன்ஹூக்	leeuwenhoek
ஹார்மோனியம்	harmonium
ஜெஸ்	jess
ஜெஸ்	jes
சூமா	zuma
கலாபகசுத்	galápagos
பெகர்	behar
பெட்போர்ட்	bedford
காவியா	caviar
சாம்மி	sammy
கருண்	karun
பிராட்சா	bradshaw
கவட்டை	entrejambe
காயில்	bobine
ஹட்சின்சன்	hutchinson
பிளாட்பார்ம்	plate
பிளாட்பார்ம்	quai
பிளாட்பார்ம்	plateforme
பிளாட்பார்ம்	plateformes
லாக்கி	laki
கிறுக்கன்	connard
மேரிலேண்ட்	maryland
முடிக்கவும்	finis
முடிக்கவும்	finir
முடிக்கவும்	terminer
முடிக்கவும்	termine
ஹென்டர்சன்	henderson
பெரெஸ்	perez
பெரெஸ்	pérez
பார்ட்லெட்	bartlett
ஆர்கேட்	arcades
ஆர்கேட்	arcade
நுட்பங்களுடன்	raffinement
நுட்பங்களுடன்	sophistication
திவாஸ்	divas
திவாஸ்	dewas
அவர	avar
டார்த்	dark
டிரைவர்கள்	chauffeurs
டிரைவர்கள்	conducteurs
டிரைவர்கள்	pilotes
டிரைவர்கள்	conducteur
ஜூஸ்	jus
ஜூஸ்	juice
இளைஞனை	heurts
இளைஞனை	affrontements
கனோலா	canola
கிர்க்வுட்	kirkwood
இதயப்பூர்வமான	sincère
இதயப்பூர்வமான	sincères
வீட்ஸ்டன்	wheatstone
பிபிஐ	ipp
ஈசாப்	aesop
கருப்பான	fermentées
கருப்பான	fermenté
பரட்டை	poilu
பரட்டை	poilus
புராண்ட்டி	brontë
மெர்வின்	mervyn
மசிதி	majidi
பென்டேன்	pentane
ஹேல்ஸ்	hales
பிரட்டி	freddie
பிரட்டி	freddy
பூத்தையல்	brodé
பூத்தையல்	brodés
நவநாகரீக	branchées
நவநாகரீக	branchée
நவநாகரீக	branché
நவநாகரீக	tendance
மொகாவி	mojave
டிராஃபிக்	trafic
டிராஃபிக்	circulation
பயங்கள்	peurs
பயங்கள்	craintes
பயனம்	voyage
பயனம்	voyages
பொனெய்ர்	bonaire
சிற்றேடு	brochure
சிற்றேடு	plaquette
சிற்றேடு	dépliant
பிளஷிங்	bouffées
பிளஷிங்	flushing
கொடூரம்	cruauté
யாத்திராகமம்	exode
சாண்ட்விச்	sandwichs
சாண்ட்விச்	sandwich
மாஜி	maji
மரிலாக்	marillac
பாராமவுண்ட்	paramount
கோட்சி	coetzee
அளிப்புரிமை	copyleft
தாங்கமுடியாத	insoutenable
தாங்கமுடியாத	insupportables
தாங்கமுடியாத	insupportable
லாட்ஸ்	lat
லாட்ஸ்	lats
செயலாக்கப்பட்டது	activées
செயலாக்கப்பட்டது	activés
செயலாக்கப்பட்டது	activée
செயலாக்கப்பட்டது	activé
செயலாக்கப்பட்டது	traités
செயலாக்கப்பட்டது	traitées
செயலாக்கப்பட்டது	transformés
எலைட்	élite
எலைட்	élitiste
எலைட்	élites
எலைட்	elite
எழுத்தர்கள்	scribes
கில்பி	kilby
பெர்னெர்ஸ்	berners
இந்துக்களே	hindous
திருப்திகரமாக	satisfait
திருப்திகரமாக	satisfaits
திருப்திகரமாக	satisfaites
திருப்திகரமாக	satisfaite
வேட்டையாடப்	poché
பூஸ்ட்	stimuler
பூஸ்ட்	boost
பூஸ்ட்	dynamiser
பூஸ்ட்	booster
புகைப்படக்கலை	photographie
புகைப்படக்கலை	photographique
ஹர்ஸ்ட்	hurst
கோபன்ஹேகன்	copenhague
பார்க்கின்றேன்	boca
காப்ரா	capra
இசைநிகழ்ச்சி	concert
விவேகமான	raisonnable
விவேகமான	sensés
சியர்ஸ்	tchin
சியர்ஸ்	santé
சியர்ஸ்	acclamations
ஜுனைத்	junaid
எலக்ட்ரோ	electro
எலக்ட்ரோ	électro
இஸ்லாமிக்	islamiste
இஸ்லாமிக்	musulman
இஸ்லாமிக்	islamique
தியாகங்கள்	sacrifices
காட்டேரிகள்	vampires
அர்ரொயோ	arroyo
சேலையை	sari
ரைம்	rime
ரைம்	rimes
தூதரகங்களை	ambassadeurs
மிரியம்	myriam
மிரியம்	miriam
வங்கியாளர்கள்	banquiers
அறைந்தார்கள்	cloué
திரைச்சீலை	rideau
திரைச்சீலை	rideaux
சூல்வித்தகம்	placenta
ஹெண்ட்ரிக்ஸ்	hendricks
சவாரிகள்	manèges
பிரெண்டா	brenda
மியோ	mio
துரோகிகள்	traîtres
லாவ்	lau
ஈகன்	egan
ஆனேன்	athée
ஃபிளெமிங்	fleming
பொல்லாத	méchant
பொல்லாத	méchants
பொல்லாத	méchante
கிரிம்சா	grimshaw
ஃபாரா	farah
குறுக்குவழி	raccourci
குறுக்குவழி	raccourcis
பேக்கிங்	emballage
பேக்கிங்	cuisson
பக்தாதி	baghdadi
நீக்குக	supprimer
நீக்குக	enlever
நீக்குக	retirer
நீக்குக	enlèvent
நீக்குக	supprimez
சேணம்	selle
பாஸ்டர்ட்ஸ்	bâtards
பாஸ்டர்ட்ஸ்	salauds
பாஸ்டர்ட்ஸ்	salopards
பாஸ்டர்ட்ஸ்	enfoirés
பேப்பர்பேக்	broché
சக்சேனா	saxena
ஹாதோர்ன்	hawthorne
தொட்டிலில்	berceau
தொட்டிலில்	crèche
#அவன்	#il
கையெறி	grenades
நிஸ்ஸான்	nissan
ஹீலி	healy
எனிட்	enid
ரம்மி	rami
நடைபயணம்	marche
நடைபயணம்	promenade
நடைபயணம்	balade
நடைபயணம்	marcher
பினா	pina
சலித்து	ennui
சலித்து	ennuyé
சலித்து	ennuie
சலித்து	blasé
சலித்து	ennuyer
பரீட்	farhad
கோல்கேட்	colgate
ஹொண்டூராஸ்	hondurien
உறுதிசெய்கிறது	confirmant
உறுதிசெய்கிறது	confirmer
கைரா	kyra
ரெனர்	renner
ரோல்ஃப்	rolf
டிரக்கர்	drucker
ஜோனி	joni
ஜோனி	johnnie
கமாண்டோக்கள்	commandos
