hän	她
ven	ven
suosittuja	熱門
suosittuja	流行
suosittuja	受歡迎
suosittuja	人氣
suosion	人氣
smithin	smith
smithin	史密斯
punaiset	紅
punaiset	red
punaiset	紅色
tunne	感受
tunne	感覺
tunne	感受
tunne	感覺
kelly	kelly
valmistaja	製造商
valmistaja	廠商
valmistaja	製造廠商
mun	mun
autot	車
autot	汽車
neil	neil
tehtävän	任務
tehtävän	任務
lentää	飛
lentää	蒼蠅
lentää	飛翔
lentää	蒼蠅
lentää	飛
lentää	飛翔
lentää	飛行
tekniikka	工程
tekniikka	工程學
tekniikka	技術
tekniikka	技巧
tekniikka	技術
tekniikka	科技
yorkiin	約克
kuu	月球
kuu	月亮
kuu	月
määritellään	界定
määritellään	定義
oikeuksia	權利
tyypillistä	典型
kapina	起義
kapina	叛亂
kapina	反抗
kapina	起義
kapina	叛亂
kapina	叛逆
kapina	反叛
kapina	叛亂
kapina	叛變
filosofia	哲學
filosofia	理念
wright	wright
siipien	翅膀
siipien	翼
beach	沙灘
beach	海灘
valkoista	white
valkoista	白
valkoista	白色
kasvit	植物
puiston	樸
puiston	公園
online	上線
online	網上
online	online
elämäkerta	傳記
elämäkerta	自傳
ruskea	棕
ruskea	褐
ruskea	布朗
ruskea	brown
ruskea	棕色
paikalliset	當地
paikalliset	局部
paikalliset	本地
joel	joel
tulevaisuudessa	今後
tulevaisuudessa	將來
tulevaisuudessa	未來
heikko	弱
heikko	虛弱
heikko	弱者
heikko	軟弱
heikko	薄弱
clark	clark
prince	王子
prince	太子
prince	親王
erilainen	不同
uudistettu	翻新
uudistettu	改革
atp	atp
alkuperä	出處
alkuperä	原產地
alkuperä	起源
alkuperä	起源
hallussa	持有
hallussa	擁有
hallussa	佔有
julkinen	公眾
julkinen	公開
pataljoona	營
onni	幸福
onni	運氣
pysyvästi	永久
synty	出生
teini	青少年
teini	少年
viikolla	星期
viikolla	周
viikolla	週
ryhmät	群組
ryhmät	團體
ryhmät	團隊
ryhmät	球隊
ryhmät	隊伍
sweet	甜蜜
sweet	甜
web	web
web	網
web	網路
globe	全球
globe	環球
major	少校
major	主要
major	主修
vankilaan	監獄
kadonnut	失
kadonnut	輸
kadonnut	輸了
kadonnut	遺失
kadonnut	迷失
kadonnut	缺少
kadonnut	失蹤
kadonnut	遺失
marc	marc
kotona	首頁
kotona	家
kotona	home
kotona	住家
danny	danny
arvioi	速率
arvioi	評分
arvioi	率
arvioi	利率
arvioi	估計
arvioi	預估
ras	ras
tarvetta	需求
tarvetta	需要
paikat	地方
paikat	地點
paikat	席位
paikat	座位
yhteistyö	協作
yhteistyö	合作
yhteistyö	合作
johto	管理
kaukana	遠
valtiot	國家
valtiot	國家
valtiot	各國
eläimiä	動物
kasvu	增加
kasvu	提高
kasvu	成長
kasvu	增長
orkesteri	管弦樂隊
orkesteri	樂團
tutkimuksia	研究
gunnar	gunnar
osavaltio	國家
osavaltio	州
donald	donald
suunnattu	定向
viulu	小提琴
viulu	琴
viulu	提琴
viulu	小提琴
tappion	敗
tarvita	需要
tarvita	需求
tarvita	需要
korea	韓國
korea	朝鮮
sotilaita	士兵
tuotto	收益
tuotto	稅收
tuotto	收入
tuotto	盈利
tuotto	利潤
tuotto	營利
tuotto	獲利
tuotto	當量
tuotto	產量
tuotto	屈服
tuotto	收益
tutkimuksessa	研究
tutkimuksessa	學習
jesse	jesse
ruumis	屍體
ruumis	體
ruumis	身體
ruumis	屍
esineitä	手工藝品
esineitä	工藝品
esineitä	文物
esineitä	物體
esineitä	天體
esineitä	物件
tyyliä	style
tyyliä	樣式
tyyliä	風格
tuuman	寸
tuuman	英吋
tuuman	寸寸
tuuman	吋
julia	julia
maaleja	目標
akseli	軸
akseli	軸線
akseli	軸
akseli	軸心
baltian	波羅
baltian	波羅的海
münchenin	慕尼黑
kysymyksiä	問題
paikallisia	當地
paikallisia	局部
paikallisia	本地
tokion	東京
piilota	隱藏
kuvitteellinen	虛構
kuvitteellinen	虛構
myynti	銷售
myynti	銷售量
myynti	銷售額
myynti	銷售
myynti	出售
myynti	買賣
kymmenes	第十
elias	elias
osallistuivat	出席
viranomaiset	當局
uskonnon	宗教信仰
uskonnon	宗教
larry	larry
play	玩
play	彈
play	播放
haastattelussa	面試
haastattelussa	面談
haastattelussa	約談
haastattelussa	採訪
haastattelussa	訪談
mac	mac
pallon	球
jonas	jonas
münchen	慕尼黑
katsoo	觀看
katsoo	手錶
työntekijää	勞動者
työntekijää	工人
työntekijää	僱員
työntekijää	員工
työntekijää	職工
vaikutuksen	撞擊
vaikutuksen	影響力
vaikutuksen	影響
vaikutuksen	衝擊
vaikutuksen	打動
juuret	根
victoria	維多利亞
victoria	victoria
wwe	wwe
päivittäin	每日
lause	片語
lause	定理
lause	句子
lause	刑期
lause	判刑
kritiikkiä	批評
kritiikkiä	批判
kritiikkiä	批判
kritiikkiä	批評
pohjoinen	北方
pohjoinen	北
pohjoinen	北部
pohjoinen	北方
pohjoinen	北部
muutoin	否則
vankilassa	監獄
marco	marco
hyödyntää	剝削
hyödyntää	剝削
metsä	林子
metsä	樹林
metsä	森林
metsä	森林
varsinaista	實際
suurempia	較大
saksaa	德文
saksaa	德語
valoa	光線
valoa	光
valoa	燈光
valoa	輕
valoa	光明
tunisian	突尼西亞
stewart	stewart
reagoi	反應
reagoi	反應
tuttu	熟悉
tappoi	被殺
käytettävissä	可用
siivet	翅膀
siivet	翼
koiran	竇
koiran	犬
koiran	狗
maksoi	付費
maantie	高速公路
maantie	公路
maantie	公路
maantie	道路
maantie	路
suunnitelma	計劃
suunnitelma	計畫
laivue	艦隊
laivue	船隊
laivue	車隊
laivue	中隊
rauha	平安
rauha	和平
tulosta	印刷
tulosta	列印
tulosta	結果
sodat	戰爭
tähteä	星星
tähteä	恆星
tähteä	star
tähteä	星
tähteä	明星
tähteä	星星
tähteä	明星
tähteä	星空
tähteä	星
tähteä	恆星
tuotteet	商品
tuotteet	產品
tuotteet	產物
tuotteet	商品
tuotteet	產品
uutiset	新聞
vasemmalla	左側
vasemmalla	左
vasemmalla	左翼
vasemmalla	左邊
ohjelmia	方案
ohjelmia	程式
autolla	車
autolla	汽車
itävallassa	奧地利
markkaa	fim
kirjain	信
kirjain	字母
kirjain	信件
kirjain	信
kirjain	來信
kirjain	字母
kirjain	信函
kirjain	信件
sekunnin	秒
sekunnin	秒數
laulua	歌聲
laulua	唱歌
laulua	歌唱
laulua	歌曲
laulua	宋
laulua	首歌
laulua	歌
sony	sony
alias	別名
alias	aka
muutettu	修改
menettää	輸
barry	barry
special	特別
aikainen	提早
aikainen	及早
aikainen	早期
aikainen	提前
ritari	騎士
tiloissa	房舍
tiloissa	房地
luotu	生成
hanke	項目
johtokunnan	董事會
ruhtinas	王子
ruhtinas	太子
ruhtinas	親王
liittää	附上
liittää	附加
aik	aik
cooper	cooper
rannikon	沿海
kristian	基督教
kristian	基督徒
kristian	kristian
vankeuteen	監禁
vankeuteen	囚禁
napoleon	拿破崙
määritellä	界定
määritellä	定義
koe	測試
koe	試驗
koe	測驗
koe	試驗
koe	實驗
koe	考試
sopiva	適當
sopiva	適合
sopiva	合適
muusikot	樂手
ann	ann
senaattori	參議員
senaattori	議員
koottu	編譯
hyväksytty	接受
hyväksytty	核定
hyväksytty	核准
hyväksytty	批准
poissa	缺席
kiloa	磅
muhammad	穆罕默德
belgia	比利時
ulkomaille	國外
ulkomaille	出國
seurata	跟著
seurata	跟隨
post	張貼
post	郵政
post	post
mallit	模型
mallit	模特
mallit	型號
mallit	模特兒
mallit	樣板
mallit	模板
mallit	設計
tilat	持有
tilat	控股
tilat	設施
tilat	空格
tilat	空間
koneita	機器
laakso	河谷
laakso	谷
laakso	山谷
laakso	谷地
yleisurheilu	田徑
mainetta	名譽
mainetta	聲譽
mainetta	名聲
mainetta	信譽
mainetta	聲望
mainetta	名望
mainetta	名氣
pommi	炸彈
ympäristö	環境
klassisen	古典
rakennusten	建築
rakennusten	建築物
linnun	伯德
linnun	鳥
ross	ross
myönnetty	准予
sukupuuttoon	滅絕
sukupuuttoon	絕種
kohteita	項目
kohteita	目的地
kohteita	航點
edustajia	代表
sarah	sarah
saudi	沙特
palatsi	皇宮
palatsi	宮殿
palatsi	王宮
palatsi	宮廷
palatsi	宮
koodi	密碼
koodi	編碼
koodi	碼
diplomaatti	外交官
diplomaatti	外交
huhtikuun	四月
huhtikuun	四月份
dallas	達拉斯
argentiina	阿根廷
historiaan	歷史
kommentti	評論
yrityksiä	公司
yrityksiä	企業
yrityksiä	企業
nokka	喙
tarjolla	可用
carter	卡特
carter	carter
käsitys	感知
käsitys	知覺
nova	新星
nova	nova
vapaana	鬆散
vapaana	鬆動
oikeutta	正義
oikeutta	司法
avioliiton	結婚
avioliiton	婚姻
harmaa	灰色
harmaa	灰
harmaa	灰色
harmaa	灰
harmaa	grey
täyttää	填料
täyttää	填充
täyttää	填補
täyttää	填寫
täyttää	填滿
täyttää	填充
täyttää	填補
varma	信心
varma	自信
liittovaltion	聯邦
kallion	懸崖
kallion	崖
napoleonin	拿破崙
days	日子
days	天數
normaali	常態
normaali	正常
japanilaiset	日本人
japanilaiset	日文
lopullinen	決賽
pelien	games
pelien	遊戲
varhainen	提早
varhainen	及早
varhainen	早期
varhainen	提前
lehtiä	樹葉
lehtiä	葉子
lehtiä	雜誌
kuuluisia	著名
kuuluisia	有名
aiheeseen	題目
aiheeseen	話題
aiheeseen	專題
aiheeseen	主題
hankkeen	項目
kriitikot	評論家
kriitikot	批評家
keskustella	討論
keskustella	聊
keskustella	聊天
kristillinen	基督教
kristillinen	基督徒
todisteita	證據
todisteita	證據
todisteita	證明
kentän	欄位
ohjeita	指導
ohjeita	指令
ohjeita	指示
kongon	剛果
tuuli	風
girls	girls
girls	女孩
girls	女生
girls	女童
katariina	katherine
katariina	catherine
enemmistö	多數
magic	魔神
magic	魔法
magic	魔術
magic	神奇
magic	魔力
keskimääräinen	平均
keskimääräinen	平均值
georgia	喬治亞
keith	keith
planeetta	行星
planeetta	星球
dmitri	dmitry
dmitri	dmitri
dmitri	dimitri
memorial	紀念館
memorial	紀念碑
memorial	紀念
läsnä	現任
läsnä	存在
tietokoneen	計算機
tietokoneen	電腦
kuvateksti	標題
pedro	pedro
design	設計
vetää	繪製
berliini	柏林
berliini	berlin
tutkimusten	調查
werner	werner
petteri	彼得
petteri	peter
näkemys	感知
näkemys	知覺
näkemys	視覺
näkemys	願景
näkemys	視野
näkemys	展望
paikallisten	當地
paikallisten	局部
paikallisten	本地
virta	流
virta	流程
virta	流通
virta	流動
virta	流量
virta	流
virta	溪流
bulgarian	保加利亞
hei	嘿
voimat	權力
bond	保證金
bond	鍵
bond	債券
bond	龐德
upseeri	官
upseeri	軍官
bkt	gdp
bkt	gnp
julkaistaan	張貼
julkaistaan	發文
julkaistaan	出版
julkaistaan	發表
uskonnollinen	宗教
tomi	tomi
tomi	tom
junior	初級
junior	junior
junior	少年
näytelmäkirjailija	劇作家
katu	街頭
katu	街道
katu	街
risti	十字架
risti	cross
risti	十字
risti	交叉
kauppaa	貿易
true	真實
muotoja	形狀
aallon	揮手
aallon	浪潮
aallon	波
aallon	浪
aallon	波浪
dennis	dennis
museossa	博物館
jalat	英尺
jalat	腳
jalat	腿
pitäisikö	應該
mitali	獎章
mitali	勳章
mitali	獎牌
luonto	大自然
luonto	自然
luonto	性質
paransi	痊癒
luokitellaan	分類
aluksia	船隻
aluksia	船舶
aluksia	船隻
dick	dick
valokuvaaja	攝影師
oireita	症狀
lempinimi	暱稱
lempinimi	綽號
laitteen	裝置
keskiarvo	平均
keskiarvo	平均值
keskiarvo	平均
austin	austin
austin	奧斯汀
edeltäjänsä	前身
ehdottomasti	絕對
samuli	山姆
samuli	sam
samuli	薩姆
esiintyminen	表演
bmw	寶馬
bmw	bmw
hoito	治療
matthew	matthew
tähdet	星星
tähdet	明星
tähdet	星空
tähdet	星
tähdet	恆星
duke	公爵
eläimet	動物
eläimet	動物
sts	sts
lupasi	允諾
tanssi	舞蹈
tanssi	跳舞
tanssi	舞
tanssi	舞蹈
tanssi	舞動
tanssi	跳舞
tanssi	舞
näkyvät	可見
määriä	數量
hävinnyt	失
hävinnyt	輸
hävinnyt	輸了
hävinnyt	遺失
hävinnyt	迷失
oletetaan	推定
oletetaan	假定
oletetaan	假設
rinne	坡
rinne	斜坡
kate	kate
var	var
sven	斯文
madridin	馬德里
ominaisuus	功能
ominaisuus	特色
ominaisuus	特徵
ominaisuus	特性
ominaisuus	特點
ominaisuus	特徵
ominaisuus	地產
ominaisuus	屬性
ominaisuus	財產
ominaisuus	物業
ominaisuus	特質
pääjohtaja	ceo
pääjohtaja	總裁
voimaa	力氣
voimaa	強度
voimaa	實力
voimaa	力量
voimaa	體力
syksyn	秋季
syksyn	秋天
syksyn	秋
poikkeaa	反差
bush	布希
kuninkaallinen	皇室
kuninkaallinen	王室
kuninkaallinen	皇家
kuninkaallinen	皇室
opettaa	教書
opettaa	教學
opettaa	教
opettaa	教
yksittäinen	單一
yksittäinen	單人
yksittäinen	單身
yksittäinen	單
yksittäinen	個人
yksittäinen	個別
yksittäinen	個體
raymond	raymond
adams	亞當斯
adams	adams
mainitsee	提及
mainitsee	mentions
raskas	重
raskas	重型
raskas	沈重
jossakin	某處
henki	精神
meksikossa	墨西哥
morgan	morgan
makedonian	馬其頓
makedonian	馬其頓
wolf	狼
yleisöä	觀眾
yleisöä	人群
yleisöä	群眾
nobel	諾貝爾
ateenassa	雅典
mahdolliset	潛力
mahdolliset	潛在
mahdolliset	可能
lax	渙散
perustaminen	創作
perustaminen	創建
perustaminen	創造
perustaminen	建立
perustaminen	建立
place	地方
place	地點
mhz	兆赫
mhz	mhz
sosialistinen	社會主義
sinfonia	交響曲
sinfonia	交響樂
sinfonia	交響樂團
paikkoja	地方
paikkoja	地點
hautausmaalle	墓園
hautausmaalle	墓地
hautausmaalle	公墓
ketään	任何人
uhkaa	威脅
thompson	thompson
silver	銀色
silver	銀
silver	白銀
käyttäjää	使用者
rob	rob
lentokenttä	機場
määrittää	指定
kasveja	植物
leonard	leonard
loppua	終結
loppua	結尾
loppua	結束
vieläkin	仍然
vieläkin	依然
selitys	解釋
aiheuttama	誘導
aiheuttama	誘發
merkit	字元
merkit	角色
merkit	徽章
merkit	跡象
merkit	標誌
kitaraa	吉他
rosa	rosa
kiertue	游
kiertue	遊覽
kiertue	導覽
kiertue	旅遊
kiertue	巡演
islannin	冰島
siiven	永
siiven	翼
caesar	凱撒
mahdollisia	可能
demo	示範
demo	演示
kirkot	教會
kirkot	教堂
vahvuus	力氣
vahvuus	強度
vahvuus	實力
vahvuus	力量
vahvuus	體力
vahvuus	強項
vahvuus	長處
egyptissä	埃及
välttää	避免
välttää	避免
chan	陳
chan	燦
tarve	需求
tarve	需要
kerätä	收集
kerätä	收集
kerätä	集合
kylmä	冷冷
kylmä	寒冷
kylmä	冷
sara	sara
nyrkkeilijä	拳手
nyrkkeilijä	拳擊手
kääntää	翻譯
kääntää	翻譯
kääntää	逆
kääntää	反轉
kääntää	扭轉
kääntää	反向
kääntää	倒轉
sarjakuva	漫畫
sarjakuva	漫畫
sarjakuva	漫畫
sarjakuva	卡通
valmistajien	製造商
upposi	沈沒
irlantilainen	愛爾蘭
kutsuu	邀請
kutsuu	呼叫
sääntöjä	規則
sääntöjä	細則
mauri	荒原
vastuussa	負責
slam	灌籃
pääkonttori	總部
laajentaa	擴大
laajentaa	擴張
laajentaa	延伸
laajentaa	擴展
laajentaa	延長
laajentaa	擴張
laajentaa	擴展
laajentaa	拓展
laajentaa	擴大
salainen	秘密
amerikka	美洲
amerikka	美國
dos	dos
rajat	邊界
rajat	界線
rajat	界限
rajat	邊界
rajat	邊框
rajat	邊境
rajat	邊界
rajat	極限
rajat	限額
kyky	才幹
kyky	人才
kyky	才華
kyky	天才
kyky	天賦
kyky	能力
radion	電台
radion	廣播
radion	無線電廣播
radion	收音機
radion	廣播電台
radion	無線電
konkurssiin	破產
konkurssiin	破產
loukkaantunut	受傷
loukkaantunut	傷
loukkaantunut	傷害
kaupallinen	商用
kaupallinen	商事
kaupallinen	商業
tuloksia	成果
tuloksia	結果
taivaan	天國
taivaan	天堂
taivaan	天空
taivaan	sky
lontooseen	倫敦
liittynyt	加入
linnoitus	堡壘
linnoitus	要塞
linnoitus	堡
linnoitus	堡壘
linnoitus	要塞
ankka	鴨
ankka	鴨子
yhteiskunta	社會
malleja	模型
malleja	模特
malleja	型號
malleja	模特兒
malleja	樣板
malleja	模板
myyntiin	銷售
myyntiin	出售
myyntiin	買賣
matala	淺
matala	膚淺
matala	低低
matala	低
ystävät	朋友
ystävät	好友
yhteisen	關節
yhteisen	聯合
yhteisen	常見
yhteisen	通用
yhteisen	共同
arvio	評比
arvio	評分
arvio	估計
arvio	估算
arvio	評價
arvio	評估
arvio	估計
arvio	預估
arvio	估計
arvio	預估
arvio	評估
hiljainen	沈默
hiljainen	無聲
express	快車
express	明示
express	express
express	特快
norman	諾曼
mustaa	黑
mustaa	black
mustaa	黑色
mustaa	黑人
phoenix	鳳
phoenix	鳳凰
dokumentti	紀錄片
winter	winter
winter	冬
winter	冬季
winter	冬天
tavoite	目標
tavoite	目標
satunnaisesti	偶而
satunnaisesti	偶而
satunnaisesti	偶爾
hevonen	馬
hevonen	馬匹
classic	經典
classic	古典
erityistä	具體
erityistä	特別
arvot	價值
arvot	價值觀
arvot	數值
arvot	值
kasvattaa	加註
kasvattaa	成長
kasvattaa	生長
barbara	barbara
lyhyesti	簡短
tauti	病
tauti	疾病
hauta	墳墓
hauta	墓
hauta	墓穴
hauta	墳墓
hauta	墓
hauta	墳
taidetta	美術
taidetta	art
taidetta	藝術品
taidetta	藝術
taidetta	藝術品
sairaala	醫院
irlannissa	愛爾蘭
myydä	賣
myydä	出售
myydä	銷售
myydä	賣
rungon	赫爾
rungon	船體
taka	後方
tuloksen	結果
johtavan	領先
johtavan	領導
vastaus	回答
vastaus	答
vastaus	答案
vastaus	回覆
vastaus	答復
cherry	櫻桃
viranomaisten	當局
tytöt	girls
tytöt	女孩
tytöt	女生
tytöt	女童
head	頭
head	頭部
nimike	標題
korvata	覆蓋
korvata	替代
korvata	取代
korvata	替換
korvata	更換
korvata	代替
tuulen	風
hunter	獵人
reaktio	反應
ulla	ulla
sukupolvi	一代
sukupolvi	世代
tiede	科學
luonne	人格
luonne	性格
luonne	個性
luonne	字元
luonne	人物
luonne	角色
luonne	性格
luonne	品格
luonne	大自然
luonne	自然
luonne	性質
vuoristo	山
vuoristo	山脈
vuoristo	山區
vuoristo	山
vuoristo	山區
vuoristo	山地
kilpailuja	競賽
tutkijoiden	研究者
wien	維也納
adrian	adrian
kehittyy	演化
kehittyy	進化
kehittyy	演化
juontaja	主持人
juontaja	主機
sarjat	系列
oikeuksien	權利
vaikutuksia	特效
vaikutuksia	效應
vaikutuksia	影響
vaikutuksia	效果
kertomuksia	故事
kertomuksia	動態
side	一面
side	側
side	紗布
side	繃帶
side	保證金
side	鍵
side	債券
side	龐德
paikallaan	文具
paikallaan	靜止
paikallaan	固定
sivujen	頁
juna	火車
juna	列車
charlotte	charlotte
hyväksynyt	核定
hyväksynyt	核准
hyväksynyt	批准
graham	graham
omistuksessa	擁有
huippu	頂
huippu	top
huippu	頂端
huippu	熱門
huippu	最高
huippu	峰
huippu	峰峰
huippu	山頂
linda	linda
roomaan	羅馬
rené	rené
rené	rene
maista	味道
maista	味覺
maista	品味
kansainväliset	國際
urheilun	體育
urheilun	運動
läheltä	近
läheltä	靠近
läheltä	附近
sairaus	病
sairaus	疾病
sairaus	病
sairaus	疾病
sairaus	病
sairaus	疾病
box	箱
box	框
box	盒
box	盒子
box	方框
siirto	轉帳
siirto	轉讓
siirto	轉移
wienissä	維也納
asuinpaikka	居住
asuinpaikka	住宅
asuinpaikka	居所
asuinpaikka	住所
etäisyys	距離
etäisyys	山脈
etäisyys	範圍
etäisyys	射程
roope	roddy
tarjota	優惠
valokuvia	照片
valokuvia	像片
valokuvia	像片
valokuvia	照片
valokuvia	圖片
valokuvia	像片
valokuvia	圖畫
valokuvia	照片
muodon	形狀
andrea	andrea
suojaa	保護
suojaa	避難所
suojaa	收容所
suojaa	覆蓋
suojaa	封面
suojaa	掩護
monte	monte
roberto	roberto
tuote	商品
tuote	產品
tuote	產物
hengissä	活著
kieltää	否認
kieltää	禁止
nina	nina
baseball	棒球
välit	間距
välit	間隔
tulevaisuuden	今後
tulevaisuuden	將來
tulevaisuuden	未來
kuolemaa	死亡
kuolemaa	死神
kuolemaa	垂死
rivi	line
rivi	線
rivi	線路
rivi	划
rivi	排
hautausmaa	墓園
hautausmaa	墓地
hautausmaa	公墓
hautausmaa	墓地
chilen	智利
eläin	動物
kokoelman	收集
kokoelman	收藏
sukellusvene	潛水艇
sukellusvene	潛艇
päätökseen	竣工
sankari	英雄
maine	名譽
maine	聲譽
maine	名聲
maine	信譽
maine	聲望
maine	緬因州
maine	名望
maine	名氣
ajatuksia	想法
ajatuksia	想法
ajatuksia	思想
koilliseen	東北
maaseudun	鄉村
maaseudun	鄉下
maaseudun	鄉間
maaseudun	農村
maaseudun	農村
teollisuus	工業
teollisuus	產業
teollisuus	行業
teollisuus	業界
saavutukset	成就
saavutukset	成績
saavutukset	成就
saavutukset	成績
mahdollisuuksia	機遇
mahdollisuuksia	機會
mahdollisuuksia	可能性
kirjeen	信
kirjeen	來信
kirjeen	字母
kirjeen	信函
kirjeen	信件
susan	susan
töissä	工作
lentokone	飛機
lentokone	平面
lentokone	飛機
lentokone	飛機
suhteita	關係
kulttuuria	文化
tekijän	作者
terry	特里
terry	terry
vallankumous	革命
kansallisuus	國籍
tornin	tower
tornin	塔
tornin	塔台
sivuja	頁
kirjoituksia	著作
vaikeuksia	困難
vaikeuksia	難度
vaikeuksia	麻煩
vaikeuksia	困難
kriitikko	評論家
kriitikko	批評家
after	後
after	之後
pohja	基地
pohja	基礎
pohja	基數
pohja	樣板
pohja	模板
pohja	下方
pohja	底
pohja	底部
pohja	底下
runsas	豐富
metsän	森林
verkossa	上線
verkossa	網上
verkossa	online
summa	金額
summa	款額
summa	數額
summa	總和
verta	血液
verta	血
verta	血跡
verta	鮮血
vancouver	溫哥華
ohio	俄亥俄
ohio	俄亥俄州
organisaation	組織
carlo	carlo
uusin	最新
uusin	最新
dean	dean
öljy	油
öljy	石油
öljy	機油
kennedy	肯尼迪
kennedy	kennedy
rooleja	作用
rooleja	角色
kärki	提示
kärki	小費
kasvava	生長
kasvava	成長
kasvava	增加
kappeli	禮拜堂
kaakkoon	東南
akustinen	聲學
oppia	學習
oppia	學
oppia	學習
oppia	學
toiminnot	活動
toiminnot	函數
toiminnot	功能
toiminnot	行動
käsi	手臂
käsi	臂
käsi	胳膊
käsi	手
evans	evans
vangittiin	囚禁
ilmaista	快車
ilmaista	明示
ilmaista	express
ilmaista	特快
ilmaista	free
ilmaista	自由
ilmaista	免費
määritelmä	定義
pakotti	被迫
pakotti	強迫
kuuluneet	屬於
julkaisija	出版社
julkaisija	出版商
yksityinen	隱私
yksityinen	私人
yksityinen	私營
puutarha	園
puutarha	園林
puutarha	花園
puutarha	園藝
vaikutukset	撞擊
vaikutukset	影響力
vaikutukset	影響
vaikutukset	衝擊
vaikutukset	特效
vaikutukset	效應
vaikutukset	影響
vaikutukset	效果
vaikutukset	特效
vaikutukset	效果
vaikutukset	效應
liikkuu	動作
liikkuu	搬家
liikkuu	感動
tuottajat	製片人
väli	中間
väli	中級
väli	區間
väli	間歇
väli	間隔
luke	luke
luke	路加
jerusalemin	耶路撒冷
tutkimukset	研究
tutkimukset	研究
tutkimukset	詢問
tutkimukset	查詢
tutkimukset	調查
stand	站立
stand	站
stand	站著
valokuvat	照片
valokuvat	像片
valokuvat	像片
valokuvat	照片
sisäinen	內部
sisäinen	內心
sisäinen	內
sisäinen	內在
luoteeseen	西北
kommunistien	共產黨
apple	apple
apple	蘋果
korostaa	突顯
korostaa	凸顯
korostaa	突顯
agentti	代理商
agentti	代理人
agentti	特工
agentti	代理
morris	morris
campbell	campbell
metsää	林子
metsää	樹林
metsää	森林
oppilas	瞳孔
oppilas	學生
kapea	狹義
kapea	狹隘
kapea	縮小
kapea	窄
kapea	狹窄
joan	瓊
joan	joan
wii	wii
luonnollisesti	自然
tehokkaasti	高效
jokien	河流
asunto	住房
asunto	公寓
alin	最低
alin	阿里
alin	ali
sataa	下雨
sataa	雨
sataa	下雨
sataa	雨水
väitöskirja	論文
mitalin	獎章
mitalin	勳章
mitalin	獎牌
bull	牛
bull	公牛
kuoro	合唱團
kuoro	唱詩班
kuoro	合唱團
kuoro	合唱
tänään	今夜
tänään	今晚
tänään	今日
tänään	今天
taiteilijan	藝術家
taiteilijan	藝人
kuolleet	逝者
kuolleet	已故
kuolleet	死
stuart	司徒
ilmassa	空中
ilmassa	空降
huomautukset	評論
huomautukset	意見
alberto	alberto
oxford	牛津
kemiallinen	化學
kemiallinen	化學品
erityinen	具體
erityinen	特別
juutalaiset	猶太人
juutalaiset	猶太
juutalaiset	猶太教
juutalaiset	猶太人
juutalaiset	猶太
lang	朗
lang	郎
lounaaseen	西南
eteläinen	南方
eteläinen	南部
maatalouden	農業
maatalouden	農耕
maatalouden	耕作
maatalouden	務農
maatalouden	農業
moottorit	引擎
moottorit	發動機
moottorit	馬達
moottorit	引擎
moottorit	發動機
levyt	紀錄
levyt	記錄
levyt	板
kauppias	商人
kauppias	商家
kauppias	莊家
kauppias	經銷商
kaksinkertainen	雙
kaksinkertainen	雙重
kaksinkertainen	雙倍
kaksinkertainen	加倍
mantereen	大洲
mantereen	大陸
digital	數碼
digital	數位
alkoholin	醇
alkoholin	酒精
alkoholin	酒
alkoholin	酒類
perustamista	建立
folk	民謠
folk	民間
folk	民俗
johtavat	領先
johtavat	領導
soundtrack	配樂
vaiheet	階段
vaiheet	階段
vaiheet	步驟
olympic	奧林匹克
olympic	奧運
edgar	edgar
punaista	紅
punaista	red
punaista	紅色
walesin	威爾斯
vastustaa	抵制
vastustaa	抗拒
vaimon	妻子
eroja	差異
eroja	差異
eroja	差額
eroja	分歧
eroja	差距
hedelmä	果實
hedelmä	水果
hedelmä	果
salt	食鹽
salt	鹽
business	企業
business	業務
business	商業
business	商務
katedraali	大教堂
slovakian	斯洛伐克
margaret	margaret
washingtonin	華盛頓
ajaja	駕駛
ajaja	司機
ajaja	駕駛員
juri	yuri
ohjelmat	軟體
ohjelmat	方案
ohjelmat	方案
ohjelmat	程式
viettää	花費
viettää	花費
viettää	花費
lentokoneen	飛機
esto	抑制
esto	阻擋
esto	區塊
esto	block
keskelle	中心
koneiden	機械
lintuja	鳥類
lintuja	鳥
lintuja	鳥兒
aurinkoa	太陽
aurinkoa	孫
aurinkoa	珊
aurinkoa	陽光
terv	敬禮
kehittyä	演化
kehittyä	進化
sisko	妹妹
sisko	姐姐
sisko	姐妹
sisko	姊妹
sisko	姊姊
robinson	魯濱遜
robinson	robinson
vakiintunut	定居
gray	灰色
gray	灰
chicagon	芝加哥
kasvot	臉
kasvot	面孔
kasvot	臉
kasvot	臉部
jatkoa	延續
indonesian	印度尼西亞
mount	山
metsien	森林
yhtenäinen	統一
kirje	信
kirje	來信
kirje	字母
kirje	信函
kirje	信件
baker	貝克
menettänyt	失
menettänyt	輸
menettänyt	輸了
menettänyt	遺失
menettänyt	迷失
tumma	黑
tumma	暗
tumma	黑暗
paikallista	當地
paikallista	局部
paikallista	本地
tuotteiden	商品
tuotteiden	產品
delta	三角洲
delta	delta
soi	soi
soi	環
soi	戒指
grant	grant
cia	cia
cia	cla
alaspäin	往下
alaspäin	向下
rakkautta	戀愛
rakkautta	愛
rakkautta	love
rakkautta	愛情
jatkuva	常數
jatkuva	持續
