kategória	kategorya
fegyver	sandata
fegyver	armas
fegyver	sandata
fegyver	baril
környék	paligid
környék	lokalidad
környék	lugar
környék	area
környék	lawak
mal	mal
fal	dingding
fal	pader
michel	michel
vonat	tren
alakított	nabuo
bizonytalan	unstable
bizonytalan	sabihi
rakéta	rocket
rakéta	missile
vasárnap	linggo
vasárnap	sunday
teljesítmény	pagtatanghal
teljesítmény	pagganap
csillagászati	astronomiya
jelentés	iulat
jelentés	ulat
jelentés	inuulat
plusz	plus
nick	nick
müller	mueller
müller	muller
tábor	kampo
keretek	frame
erőd	muog
erőd	kuta
erőd	kutang
erőd	fort
énekesek	singers
másodlagos	pangalawang
claude	claude
kivétel	eksepsiyon
sikertelen	sawi
sikertelen	nabigo
sikertelen	palpak
kommunikációs	komunikasyon
kommunikációs	komunikasyon
playstation	playstation
ugyanez	parehong
ugyanez	same
szövetséges	allied
szövetséges	allies
szövetséges	ally
templomok	simbahan
mérnöki	inhinyeriyang
mérnöki	engineering
tanácsos	magister
carlo	carlo
project	project
project	proyekto
project	taumbayan
anton	anton
hiányában	kawalan
keret	frame
keret	frame
della	della
álnév	alyas
álnév	aliases
berlinben	berlin
közelebb	closer
közelebb	palapit
mérsékelt	temperate
héber	griyego
héber	ebreo
héber	hebreo
vizsgálat	aral
vizsgálat	pagsubok
vizsgálat	testing
vizsgálat	sinusubukan
vizsgálat	imbestigasyon
vizsgálat	pagsisiyasat
vizsgálat	pagsusulit
vizsgálat	pagsubok
vizsgálat	subukan
vizsgálat	pagsusulit
billy	billy
függőleges	patayo
mező	patlang
mező	field
mező	larangan
rio	rio
milánó	milan
milánó	milano
fiúk	boys
segíti	tumulong
segíti	assists
segíti	tumutulong
mindegy	anyway
alkalmazták	inilapat
levelet	sulat
levelet	liham
levelet	letter
beszélni	magsalita
beszélni	usap
beszélni	usapan
beszélni	talk
christopher	christopher
forgalomba	sirkulasyon
chelsea	chelsea
vince	vince
előforduló	nagaganap
építeni	bumuo
építeni	magtayo
globális	pandaigdigang
globális	global
globális	pandaigdigan
kert	hardin
szűk	masikip
szűk	mahigpit
szűk	makipot
szűk	paliitin
szűk	makitid
fernando	fernando
munkahely	pinagtatrabahuhan
kereszténység	kristiyanismo
átmérőjű	diameter
vizsgálatok	pagsusulit
vizsgálatok	araling
vizsgálatok	aral
vizsgálatok	katanungan
normális	normal
kód	code
kód	kodigo
feltételek	tuntunin
feltételek	takda
feltételek	kondisyon
feltételek	kundisyon
hungarian	hungarian
félig	semi
nádor	palatine
gitáros	gitarista
linkek	links
lapos	flat
lapos	patag
kristóf	christopher
alul	ibaba
alul	ibaba
alul	ilalim
gyakorolt	ginagampanan
dönt	nagpasiya
dönt	nagdesisyon
august	august
august	agosto
elesett	nahulog
elesett	bagsak
délkelet	southeast
délkelet	southeastern
potter	potter
maximum	pinakamataas
song	awitin
song	kanta
song	awit
nasa	nasa
ige	pandiwa
kronológia	chronology
box	box
box	kahon
lélek	kaluluwa
lélek	soul
lélek	diwa
elfogadta	tinanggap
johnny	johnny
tel	tel
furcsa	weird
furcsa	kakaiba
furcsa	kaiba
furcsa	kakaiba
választási	halalan
dupla	dobleng
dupla	double
dupla	doble
testvérek	sis
testvérek	sisters
testvérek	magkakapatid
testvérek	magkapatid
testvérek	kapatid
testvérek	brothers
szövegek	teksto
szövegek	lyrics
választja	pinipili
választja	pipili
forró	hot
forró	mainit
hugo	hugo
szorosan	masikip
szorosan	mahigpit
szorosan	closely
szerkezet	device
szerkezet	aparato
szerkezet	istraktura
fedett	sakop
fedett	panloob
fedett	indoor
fedett	nagpapakilala
yorkban	york
cégek	corporations
cégek	kumpanya
cégek	kompanya
ian	lan
ian	ian
karácsonyi	pasko
karácsonyi	christmas
karácsonyi	xmas
rom	rom
dan	dan
hegyek	bundok
hegyek	bundok
virginia	virginia
heti	lingguhan
heti	lingguhang
frankfurt	frankfurt
madonna	madonna
talál	nahahanap
talál	humanap
more	pa
more	pang
képviselte	kinakatawan
vágó	pagputol
vágó	editing
édes	sweet
édes	matamis
prága	praga
prága	prague
oktató	tutor
oktató	educator
oktató	instructor
közgazdasági	economics
stuttgart	stuttgart
virág	bulaklak
virág	bulaklak
sydney	sydney
rendbe	ayusin
fischer	fischer
volán	gulong
gyilkos	killer
gyilkos	mamamatay
utak	daan
utak	trips
zsűri	judges
lakosok	naninirahan
lakosok	residente
alice	alice
gyerek	bata
gyerek	kid
gyerek	anak
gyerek	bata
semleges	neutral
mhz	mhz
salamon	salomon
salamon	solomon
jane	jane
ostrom	siege
ostrom	paglusob
last	huling
last	huli
last	last
óriás	giant
óriás	higante
kate	kate
megjelenés	anyo
megjelenés	itsura
megjelenés	hitsura
valószínű	malamang
valószínű	ata
valószínű	malamang
walesi	gales
beach	dalampasigan
beach	beach
emberiség	sangkatauhan
emberiség	sangkatauhan
feladatok	gawain
feladatok	pananagutan
feladatok	tungkulin
linket	link
nemi	kasarian
viselő	bitbit
viselő	tindig
viselő	nadadala
torino	torino
anne	anne
mélyen	malalim
olvasni	pagbabasa
olvasni	binabasa
sony	sony
titokban	palihim
repülőgépek	eroplano
szezont	panahon
atlétika	athletics
korszerű	makabagong
korszerű	modern
korszerű	modernong
korszerű	makabago
erkölcsi	moral
oldalak	pahina
oldalak	site
oldalak	sites
game	game
game	laro
éjjel	gabi
kéri	hiling
követett	sinusubaybayan
követett	sumunod
követett	sinundan
nyomás	presyon
kikötő	marina
kikötő	daungan
kikötő	harbour
próbálta	tried
próbálta	sumubok
próbálta	nasubukan
próbálta	sinubukan
játszani	dula
játszani	play
játszani	makipaglaro
játszani	maglaro
ismertek	kilala
francis	francis
alkotás	paglikha
alkotás	paggawa
alkotás	creation
logikai	lohikal
logikai	lohika
logikai	logic
hangot	tunog
teljesített	natupad
kört	bilog
winston	winston
kiterjedt	malawak
egyedülálló	single
egyedülálló	solong
egyedülálló	natatanging
egyedülálló	kakaibang
egyedülálló	unique
egyedülálló	natatangi
zéland	zealand
kiemelés	hina
kiemelés	highlight
kiemelés	promotion
kiemelés	promosyon
kiemelés	mapalakas
kiemelés	boost
dalokat	kanta
dalokat	songs
szereti	likes
szereti	loves
legkorábbi	earliest
írj	magsulat
írj	sumulat
írj	isulat
kerek	round
kerek	bilog
demokrata	democratic
demokrata	demokratikong
demokrata	demokratiko
wales	gales
wales	wales
délután	tanghali
délután	hapon
pos	pos
tim	tim
statisztika	istatistika
statisztika	istatistika
statisztika	stats
statisztika	statistic
lőtt	putok
lőtt	kuha
lőtt	shot
lőtt	umatake
lőtt	fired
bevezető	pagpapakilala
bevezető	panimula
bevezető	basic
bevezető	intro
baráti	friendly
liberális	liberal
firenze	florence
firenze	firenze
technológia	teknolohiya
szint	levels
szint	antas
szint	level
alias	alyas
alias	aka
vígjáték	katatawanan
vígjáték	comedy
vígjáték	sitcom
mac	mac
ciprusi	cyprus
ciprusi	cypriot
musical	musikal
musical	musical
ára	presyo
szigorúan	mahigpit
howard	howard
különálló	diskretong
különálló	hiwalay
zur	zur
előzetes	preliminary
történészek	historians
bíboros	cardinal
bíboros	kardinal
történetek	kuwento
tárgy	item
tárgy	bagay
tárgy	object
tárgy	sasailalim
tárgy	paksa
tárgy	subject
hatékony	epektibo
hatékony	epektibong
hatékony	effective
hatékony	mabisa
székhely	headquarters
konzervatív	konserbatibo
konzervatív	conservative
stanley	stanley
viták	talakayan
viták	alitan
teszt	pagsubok
teszt	subukan
teszt	pagsusulit
teszt	pagsubok
teszt	testing
teszt	sinusubukan
pyrénées	pyrénées
sas	sas
sas	agila
lányok	girls
cup	tasa
cup	kopa
ingyenes	libreng
ingyenes	free
ingyenes	libre
ingyenes	malaya
beépített	installed
beépített	install
beépített	nakaluklok
beépített	nagpapakilala
beépített	nakapaloob
beépített	binuo
csatlakozik	sasali
csatlakozik	sumasali
csatlakozik	pagsali
copa	copa
rovarok	insekto
rovarok	barang
rovarok	bugs
unitárius	unitarian
szentély	banal
szentély	sanctuary
szentély	sanctum
szentély	shrine
szentély	templo
napok	araw
diplomáciai	diplomatic
pas	pas
akció	aksiyon
akció	pagkilos
akció	aksyon
irán	iran
konföderáció	confederacy
barbara	barbara
érhető	mapupuntahan
hármas	triple
samuel	samuel
futott	ran
személyzet	tauhan
személyzet	crew
személyzet	kawani
személyzet	staff
rekord	record
rekord	talaan
rekord	rekord
vezeti	tumatakbo
vezeti	nagpapatakbo
házak	bahay
hangok	tunog
hangok	sounds
hangok	tinig
force	puwersa
alekszandr	aleksandr
vad	wild
vad	ligaw
aláírt	pinirmahan
litván	lithuanian
esetek	kaso
mihail	mikhail
úszás	lumangoy
úszás	lumalangoy
úszás	swimming
marco	marco
mercedes	mercedes
csoportban	grupo
csoportban	pangkat
csoportban	group
felderítő	pakikipagsapalaran
felderítő	scout
germán	hermaniko
francesco	francesco
xvii	xvii
sebastian	sebastian
falvak	villages
falvak	nayon
tudtam	alam
grúz	georgian
kereskedelem	commerce
kereskedelem	kalakalan
kereskedelem	ipagpalit
kereskedelem	magnegosyo
kereskedelem	trade
elvileg	kuno
bernard	bernard
ünnepi	pista
ünnepi	holiday
erőteljes	powerful
erőteljes	makapangyarihang
sűrű	makapal
sűrű	siksik
szülők	parents
szülők	magulang
mecklenburg	mecklenburg
űrhajós	cosmonaut
űrhajós	astronaut
racing	racing
racing	karera
hercegség	prinsipalidad
hercegség	dukado
kir	kir
követni	sinusubaybayan
követni	sumusunod
követni	sinusundan
követni	subaybayan
követni	sundan
publikált	inilathala
publikált	publish
megerősítette	kumpirmado
megerősítette	nakumpirma
címek	pamagat
vihar	bagyo
szélesebb	wider
vezetők	managers
vezetők	tagapamahala
vezetők	tagapangasiwa
vezetők	driver
indián	indian
fantasy	pantasya
fantasy	fantasy
bobby	bobby
szoftver	software
meghal	dies
meghal	namatay
szótár	talahulugan
szótár	dictionaries
szótár	talasalitaan
szótár	diksiyunaryo
szótár	dictionary
szótár	diksyunaryo
írása	pagsusulat
muszlim	muslim
témák	paksa
témák	tema
formula	formula
moon	buwan
moon	moon
döntetlen	tie
döntetlen	kurbata
döntetlen	itali
döntetlen	tabla
döntetlen	gumuhit
döntetlen	nakatali
wolfgang	wolfgang
gramm	gram
minimális	pinakamababa
minimális	pinakamaliit
minimális	minimum
minimális	pinakamababang
minimális	kaunti
minimális	minimal
repült	lumipad
matt	matt
bibliai	biblical
oroszok	russians
latinul	latin
másodszor	pangalawa
aus	aus
észt	estonian
űrhajó	spacecraft
űrhajó	spaceship
america	amerika
america	america
terjed	spread
terjed	kumalat
terjed	pagkalat
terjed	nagkakalat
terjed	kumakalat
ellenség	kaaway
ellenség	masungit
részek	parts
matthew	mateo
termék	produkto
termék	produkto
kémia	kimika
kémia	kimikang
kertész	hardinero
lényeges	mahalaga
lényeges	mahahalagang
ecuador	ecuador
klein	klein
rögzített	naayos
rögzített	inayos
rögzített	recorded
rögzített	naitala
pályaudvar	estasyon
pályaudvar	station
pályaudvar	istasyon
véletlen	random
véletlen	sapalaran
véletlen	sinasadyang
véletlen	pagkakataon
ankh	ankh
marc	marc
fordítva	reverse
fordítva	baliktarin
hősök	heroes
támogatást	suportahan
támogatást	support
támogatást	sumusuporta
támogatást	suporta
támogatást	sumuporta
támogatást	sinusuportahan
ellentétes	taliwas
ellentétes	kabaliktaran
örökség	legacy
örökség	iniwang
örökség	mana
örökség	pamana
örökség	heritage
egyenesen	straight
egyenesen	tuwid
egyenesen	diretso
érintő	tangent
apa	dad
apa	itay
apa	tatay
átmérője	diameter
douglas	douglas
caesar	caesar
halász	mangingisda
gary	gary
működési	operating
georges	georges
költségvetés	badyet
költségvetés	budget
részvétel	attendance
részvétel	pagdalo
részvétel	paglahok
részvétel	pagsali
részvétel	paglahok
oroszlán	leon
oroszlán	lions
vera	vera
mezőgazdaság	agrikultura
mezőgazdaság	agrikultura
jon	jon
költői	patula
költői	mala
richárd	richard
szeme	mata
szeme	mata
tánc	sayaw
tánc	sayawan
tánc	sumayaw
tánc	nagsasayaw
tánc	sumasayaw
tánc	pagsasayaw
fantasztikus	fantastic
steven	steven
off	off
ajax	ajax
szállító	supplier
szállító	carrier
szállító	transporter
botanikus	botanical
botanikus	botanist
atlétikai	athletic
forgalom	traffic
forgalom	trapiko
forgalom	paglilipat
forgalom	turnover
dobos	drummer
kréta	creta
kréta	chalk
kréta	kretaseyoso
maría	maría
léptek	yapak
stabil	matatag
stabil	stable
jura	jura
véres	blood
véres	dugo
véres	duguan
lefelé	down
lefelé	pababa
lefelé	pababa
csillagász	astronomer
giuseppe	giuseppe
elődöntő	semifinal
bazilika	basilika
védelme	pagprotekta
védelme	proteksyon
guy	guy
önállóan	malaya
bay	look
bay	bay
ellenállás	paglaban
ellenállás	pagtutol
szicília	sicilia
szicília	sicily
énekelt	sang
forgatókönyv	scenario
forgatókönyv	script
automatikus	awtomatiko
automatikus	auto
automatikus	awtomatiko
automatikus	awtomatikong
automatikus	awtomatiko
hölgy	lady
arnold	arnold
érdekel	interesado
érdekel	care
felkelők	rebelde
munkás	manggagawa
elizabeth	elizabeth
albánia	albanya
albánia	albania
jelek	palatandaan
megszületett	ipinanganak
megszületett	pinanganak
prágai	praga
prágai	prague
szenátor	senador
szenátor	senator
saône	saône
érezte	nadama
érezte	naramdaman
helyesírás	pagbaybay
helyesírás	baybay
pszichológia	sikolohiya
manuel	manuel
indonézia	indonesian
indonézia	indonesia
legfiatalabb	bunso
életrajz	talambuhay
vincent	vincent
fáj	nasaktan
fáj	sakit
fáj	kirot
fáj	masakit
finom	malasa
finom	masarap
issn	issn
erik	erik
erik	eric
nézni	pinapanood
nézni	nanonood
nézni	pinanonood
pedro	pedro
pomeránia	pomerania
hős	hero
hős	bayani
gyönyörű	ganda
gyönyörű	maganda
gyönyörű	gorgeous
free	libreng
free	free
free	libre
free	malaya
büntető	parusa
vietnami	vietnam
vietnami	vietnamese
dean	dean
valencia	valencia
tervező	planner
társai	associates
legfelsőbb	supreme
legfelsőbb	kataas
korlátozott	limitado
korlátozott	limitadong
korlátozott	limited
korlátozott	nililimitahan
korlátozott	limitado
korlátozott	nilimitahan
vadász	slayer
vadász	hunter
vadász	pangangaso
segítség	tulong
segítség	tulungan
vonatok	tren
érinti	nakakaapekto
érinti	nararating
felszerelt	mayron
felszerelt	bang
fegyvert	sandata
fegyvert	arms
fegyvert	armas
oldalra	gilid
oldalra	tabi
oldalra	karamay
oldalra	tagiliran
nyomda	printing
angliai	inglatera
angliai	england
paraméter	parameter
pogány	pagano
iráni	iran
iráni	iranian
wolf	lobo
wolf	wolf
tartalmazott	nakapaloob
tartalmazott	naglaman
ezalatt	samantala
banda	banda
banda	gang
mózes	moises
emelkedik	pagsikat
emelkedik	sumisikat
emelkedik	rising
vezér	lider
vizuális	biswal
törzsek	tribes
mindenhol	saanman
mindenhol	dako
réteg	layers
réteg	patong
haladó	progresibong
haladó	pauna
haladó	advanced
cannes	cannes
kun	kun
vlagyimir	vladimir
nyomtatott	nakalimbag
engedély	lisensiya
engedély	lisensya
engedély	pahintulot
engedély	permiso
engedély	lisensya
engedély	licence
engedély	pahintulutan
engedély	permit
engedély	pahintulot
jelenet	pinangyarihan
jelenet	eksena
jelenet	tanawin
módszerek	pamamaraan
mongol	mongol
zenés	musikal
zenés	musical
dinamo	dinamo
bor	alak
leírt	inilarawan
leírt	inilalarawan
felvonás	act
felvonás	kikilos
felvonás	kumilos
törlés	burahin
törlés	pagkansela
törlés	pagtanggal
törlés	pagtatanggal
törlés	tanggalin
törlés	burahin
törlés	delete
ellenőrzés	kontrol
ellenőrzés	kontrolin
ellenőrzés	audit
ellenőrzés	pagmamanman
ellenőrzés	pagsubaybay
ellenőrzés	beripikasyon
ellenőrzés	tingnan
ellenőrzés	check
kérésére	hilingin
kérésére	kahilingan
kérésére	hiling
kérésére	request
kérésére	humiling
szerencsés	swerte
szerencsés	suwerte
szerencsés	lucky
dinoszauruszok	dinosaurs
dinoszauruszok	dinosaur
falusi	nayon
josef	josef
nyikolaj	nikolaj
heavy	mabigat
szolgáltatások	serbisyo
kilencedik	ikasiyam
fotó	itrato
fotó	larawan
fotó	litrato
fotó	litratong
utódja	successor
mitológia	mitolohiya
optikai	optical
abu	abu
részletesen	detalyadong
futam	lahi
szervek	organo
szervek	organs
gaga	gaga
kelly	kelly
britek	british
elődje	predecessor
alt	alt
ndk	gdr
igazából	actually
utánpótlás	replacement
utánpótlás	suplay
utánpótlás	supply
gyere	dumating
gyere	darating
gyere	lumapit
iso	iso
földrengés	lumindol
földrengés	lindol
földrengés	paglindol
földrengés	quake
földrengés	lindol
földrengés	paglindol
határon	hangganan
szolgáltatás	serbisyo
szolgáltatás	serbisyo
szolgáltatás	paglilingkod
képzett	kwalipikado
képzett	hubog
képzett	bihasa
diego	diego
zsinat	synod
bevétel	kita
bevétel	income
bevétel	nalikom
bevétel	kita
oliver	oliver
pasa	pasha
kaliforniai	california
polgár	mamamayan
polgár	citizen
brassó	brașov
rajongói	fans
rajongói	tagahanga
gáz	gas
kommunikáció	komunikasyon
kommunikáció	komunikasyon
folytatódott	ipinagpatuloy
folytatódott	nagpatuloy
vállalatok	corporations
vállalatok	kumpanya
vállalatok	kompanya
folyamatok	proseso
törölt	tinanggal
törölt	natanggal
törölt	delete
törölt	kinansela
iraki	iraqi
iraki	iraq
ideális	ideal
adatbázis	database
venezuela	venezuela
hagyományok	tradisyon
példák	halimbawa
nova	nova
santiago	santiago
light	liwanag
light	magaan
light	ilaw
lemezt	disk
lemezt	disc
moselle	moselle
anyaga	materyal
anyaga	materyales
oszlop	hanay
oszlop	haligi
oszlop	pillar
oszlop	haligi
utazó	traveler
utazó	manlalakbay
utazó	naglalakbay
utazó	traveller
utazó	manlalakbay
utazó	byahe
utazó	naglalakbay
bourbon	bourbon
sant	sant
prix	prix
batman	batman
hidrogén	hydrogen
montenegró	montenegro
sarah	sarah
slam	slam
váratlanul	unexpected
hír	balita
hír	news
megtörtént	nangyari
képzés	pagsasanay
alba	alba
ken	ken
kéz	kamay
kéz	hands
kéz	kamay
létrehozása	gumawa
létrehozása	lumikha
létrehozása	paglikha
létrehozása	paggawa
létrehozása	creation
létrehozása	gusali
létrehozása	pagtatatag
létrehozása	gumagawa
létrehozása	ginagawa
modellek	models
modellek	modelo
felfelé	paitaas
macska	pusa
macska	cat
beszélő	talking
beszélő	nagsasalita
irányított	itinuro
irányított	guided
irányított	ginagabayan
irányított	directional
linux	linux
harminc	tatlumpung
harminc	medya
fejlesztés	development
fejlesztés	pagpapaunlad
fejlesztés	unlad
fejlesztés	pagpapabuti
kormányzat	pamahalaan
kormányzat	gobyerno
dokumentum	dokumento
dokumentum	dokumentong
dokumentum	documents
dokumentum	dokumento
jason	jason
útvonal	ruta
útvonal	route
útvonal	itinerary
útvonal	landas
útvonal	path
ross	ross
ördög	satanas
ördög	devil
érem	medalya
érem	medal
stadionban	stadium
páratlan	natatanging
páratlan	kakaibang
páratlan	unique
páratlan	natatangi
páratlan	kaparis
jersey	jersey
letartóztatták	naaresto
letartóztatták	arestado
letartóztatták	inaresto
flamand	flemish
társa	partner
társa	kasosyo
társa	kapareha
társa	kasalo
herbert	herbert
zavar	disorder
részlet	sipi
részlet	detalye
nyilvánvaló	halata
nyilvánvaló	obviously
kalandjai	adventures
folytatása	ipinagpatuloy
folytatása	nagpatuloy
küldetés	quest
küldetés	misyon
műsorvezető	naghahandog
műsorvezető	host
sejtek	cells
kedvéért	sake
várt	inaasahang
várt	inaasahan
várt	inasahan
várt	pinakahihintay
várt	naghintay
hamburg	hamburg
oxford	oxford
china	tsina
china	china
anime	anime
kongresszus	kongreso
valóság	katotohanan
kijelölt	assigned
kijelölt	kagustuhang
kijelölt	itinalaga
kijelölt	nakatalaga
kijelölt	napili
kijelölt	pinili
kijelölt	piling
kijelölt	itinalagang
kijelölt	designated
kijelölt	hinirang
tengeren	dagat
völgyben	lambak
völgyben	valley
drámaíró	playwright
kezelés	therapy
kezelés	paggamot
hegedűs	violinist
hegedűs	fiddler
stockholm	stockholm
nelson	nelson
juventus	juventus
bőr	leather
bőr	balat
cselekmény	balangkas
felhasználói	gumagamit
felhasználói	user
león	león
püspökök	bishops
püspökök	obispo
őshonos	katutubo
őshonos	indigenous
őshonos	katutubo
őshonos	katutubong
leo	leo
hegyen	bundok
hegyen	burol
egyidejűleg	sabay
egyidejűleg	sabay
orion	orion
csík	dawa
csík	alisan
csík	strip
dobok	drum
dobok	drums
nevezetesség	palatandaan
izlandi	iceland
franklin	franklin
útvonalon	ruta
útvonalon	route
tilos	forbidden
tilos	ipinagbabawal
tilos	ipinagbabawal
tilos	bawal
tilos	pinagbabawal
szárny	wing
szárny	pakpak
szárny	wings
szárny	pakpak
gyűjtött	tinipon
kifejlesztett	binuo
fred	fred
benjamin	benjamin
anjou	anjou
jelölő	marker
jelölő	pananda
lineáris	guhit
lineáris	diretso
angyal	anghel
angyal	angel
isztria	istria
jelző	marker
jelző	pananda
jelző	signalling
nord	nord
termékeny	produktibo
termékeny	fertile
termékeny	matabang
arsenal	arsenal
mercury	mercury
ryan	ryan
bull	toro
bull	bull
befejezése	pagkumpleto
befejezése	tinatapos
vélemény	opinyon
vélemény	opinyon
tölti	gumastos
megsérült	injured
megsérült	nasugatan
megsérült	nasira
megsérült	nasaktan
módosított	binagong
módosított	revised
módosított	iniba
módosított	binago
füves	stoner
füves	pot
füves	palayok
han	han
victoria	victoria
akartam	wanted
laura	laura
védő	defender
védő	kalaban
védő	protective
védő	protector
cooper	cooper
gyűrű	ring
gyűrű	singsing
gyűrű	tawagan
gyűrű	singsing
gyűrű	rings
balti	baltiko
borító	cover
borító	pabalat
borító	takpan
borító	sumasakop
borító	sinasakop
stuart	stuart
gyilkosság	homicide
gyilkosság	murder
stewart	stewart
ciprus	cyprus
környéken	lokalidad
aláírás	pirmahan
aláírás	signing
aláírás	pinirmahan
aláírás	lagda
aláírás	pirma
marx	marx
környezeti	kapaligiran
környezeti	pumapaligid
táj	senaryo
táj	telon
táj	pahiga
táj	landscape
táj	tanawin
hun	hun
írások	writings
náci	nazi
extra	dagdag
extra	extra
europe	europa
europe	gresya
megfigyelhető	nagmamasid
megfigyelhető	ginugunita
maradék	residual
maradék	tirang
lovag	knight
kiadvány	publikasyon
kiadvány	publication
jonathan	jonathan
hadosztály	division
hadosztály	dibisyon
sportolók	athlete
sportolók	atleta
turizmus	tourism
turizmus	turismo
schmidt	schmidt
soros	serial
commons	commons
érzem	feel
érzem	pakiramdam
érzem	feeling
érzem	pakiramdam
érzem	nararamdaman
phil	phil
roberto	roberto
alfa	alpha
alfa	alfa
roll	gumulong
roll	roll
roman	roman
roman	romano
fegyverek	sandata
fegyverek	armas
fegyverek	baril
fegyverek	arms
fegyverek	armas
ezred	regiment
houten	houten
vasárnapi	linggo
vasárnapi	sunday
orgona	organo
orgona	organ
palazzo	palazzo
legerősebb	strongest
fejét	head
fejét	ulo
legfelső	tuktok
legfelső	nangunguna
legfelső	itaas
rica	rica
haladás	progreso
hangsúlyt	emphasis
szervezeti	organizational
vízszintes	pahigang
vízszintes	pahalang
fejlesztett	binuo
vélemények	review
vélemények	opinyon
vélemények	opinyon
temetés	burial
temetés	libing
temetés	libing
luxemburgi	luxembourg
ferdinand	ferdinand
mag	ubod
mag	core
mag	seed
mag	buto
mag	mag
mag	binhi
virtuális	birtwal
virtuális	virtual
építkezés	konstruksiyon
építkezés	construction
építkezés	konstruksyon
bolívia	bolivia
diák	studyante
diák	student
diák	estudyante
ábécé	alpabeto
támogatott	sinusuportahan
támogatott	suportado
támogatott	sponsored
fürdő	spa
fürdő	banyo
fürdő	paliguan
fürdő	naliligo
kevéssé	bahagyang
kevéssé	bahagya
medve	madala
medve	oso
medve	kinaya
naptár	kalendaryo
gyarmati	kolonyal
rolling	rolling
nulla	sero
nulla	zero
egyenként	magkakahiwalay
nyelve	dila
tudás	kaalaman
tudás	knowledge
moore	moore
américa	américa
felügyelő	inspector
felügyelő	supervisor
marvel	marvel
technológiai	teknolohikal
julius	julius
pajzs	kalasag
pajzs	shields
ellenőrzése	checking
ellenőrzése	tinitingnan
ellenőrzése	tinitignan
szojuz	soyuz
calais	calais
mclaren	mclaren
elkövetett	nakatuon
szabadtéri	panlabas
design	disenyo
jeff	jeff
nukleáris	nuclear
kiemelve	hina
vezetés	pamumuno
vezetés	nagmamaneho
vezetés	pagmamaneho
atléta	atleta
meghatározása	definition
meghatározása	katuturan
meghatározása	kahulugan
meghatározása	pagpapasiya
foglalkozás	propesyon
tartalmát	nilalaman
tehetséges	talent
tehetséges	talento
tehetséges	talentadong
emlékek	alaala
emlékek	memorya
emlékek	alaala
konkrétan	partikular
apple	apple
apple	mansanas
kán	khan
ablak	windows
ablak	bintana
elismerte	inamin
mozgó	lilipat
mozgó	gumagalaw
vonalak	lines
alexandra	alexandra
talaj	lupa
talaj	lupa
talaj	ground
rendelt	iniutos
schumacher	schumacher
erőszakos	marahas
erőszakos	karahasan
kocsi	kotse
kocsi	sasakyan
hegedű	violin
cirill	siriliko
foglalkozása	propesyon
newton	newton
tizenegy	labing
bruno	bruno
némileg	medyo
rejtett	nakatagong
rejtett	nakatago
rejtett	itinago
verdi	verdi
kézi	manual
por	alikabok
por	pulbos
szellem	ghost
szellem	multo
szellem	diwa
magán	pribado
magán	pribadong
évfordulója	anibersaryo
dani	dani
bremen	bremen
jerry	jerry
másodperc	seconds
másodperc	segundo
másodperc	pangalawa
buenos	buenos
adományozott	donate
adományozott	naibigay
frissen	fresh
frissen	sariwa
frissen	sariwa
szergej	sergei
szergej	sergey
gabriel	gabriel
rang	rank
rang	ranggo
russell	russell
alkalmazás	app
alkalmazás	aplikasyon
dragon	dragon
rajz	pagguhit
rajz	drawing
radikális	radical
csapadék	precipitation
harcos	warrior
harcos	mandirigma
harcos	palaban
harcos	fighter
play	dula
play	play
play	makipaglaro
play	maglaro
tartalék	spare
tartalék	ekstrang
tartalék	taglay
tartalék	backup
tartalék	reserve
tartalék	reserba
hms	hms
uruguay	uruguay
konfliktus	pagsalungat
konfliktus	salungat
oltár	dambana
blog	blog
kísérletek	trials
kísérletek	eksperimento
színek	kulay
színek	kulay
paraméterek	parameter
paraméterek	parameter
hímek	males
rené	rené
enyhén	bahagyang
enyhén	bahagya
enyhén	mildly
élénk	maliwanag
beszélgetés	talakayan
beszélgetés	usapan
beszélgetés	uusap
beszélgetés	chat
beszélgetés	magsalita
beszélgetés	usap
beszélgetés	usapan
beszélgetés	talk
gyógyszerek	drugs
gyógyszerek	droga
gyógyszerek	gamot
özvegy	balo
özvegy	balo
döntős	finalist
döntős	finalists
kórus	koro
kórus	chorus
karrier	career
karrier	karera
feszültség	tension
feszültség	igting
feszültség	boltahe
rangú	ranking
rangú	ranggo
paraguay	paraguay
bemutatása	pagtatanghal
szavakat	salita
kelta	keltiko
kelta	gaelic
építés	konstruksiyon
építés	construction
építés	konstruksyon
minimum	pinakamababa
minimum	pinakamaliit
minimum	minimum
minimum	pinakamababang
porto	porto
szaúd	saudi
járatok	flight
háttérben	background
pietro	pietro
különbséget	pinagkaiba
tizenöt	kinse
vásárolt	binili
vásárolt	nakabili
vásárolt	binili
kár	hiya
kár	kahihiyan
kár	injury
kár	pinsala
kár	damage
kár	pinsala
táplálkozik	feeds
háromszög	tatsulok
karácsony	pasko
karácsony	christmas
felszíni	ibabaw
andreas	andreas
körbe	paligid
körbe	round
körbe	bilog
kontinens	mainland
kontinens	kontinente
ice	yelo
ice	ice
uniós	unyon
uniós	union
uniós	unyong
esetenként	paminsan
esetenként	paminsan
időjárás	panahon
szélessége	lapad
szobrot	rebulto
szobrot	statue
erika	erika
piac	marketplace
piac	merkado
piac	palengke
piac	pamilihan
piac	market
havi	monthly
havi	buwanang
url	url
kocsis	driver
kocsis	drayber
