اتھاہ	dərin
دھرنی	dünya
دھرنی	yer
دھرنی	dünyanın
دھرنی	globe
دھرنی	skimmer
دھرنی	yer
دُھرُو	deyilmi
دُھرُو	doğru
دُھرُو	sağ
دُھرُو	deyə
دُھرُو	doğru
دُھرُو	bilərik
دُھرُو	doğrudur
دُھرُو	həqiqi
دُھرُو	doğrudursa
دُھرُو	əmin
دُھرُو	qırma
دُھرُو	yükləmək
دُھرُو	sistemdə
دُھرُو	s
دُھرُو	sabit
دُھرُو	müəyyən
دُھرُو	bir
دھڑ	i̇stiqaməti
دھڑ	çətin
دھڑ	çətindir
دھڑ	çox
دھڑ	iş
دھڑ	sərt
دھڑ	sıx
دھڑ	tərəfini
دھڑ	tərəfdə
دھڑ	marsdakı
دھڑ	üzü
دھڑ	güclü
دھڑ	qrup
دھڑ	qırma
دھڑ	nöqtəsi
دھڑ	layihəyə
دھڑ	modul
دھڑ	istədiyinizdən
دھڑ	gərgin
دھڑا	tərəfini
دھڑا	tərəfdə
دھڑا	tərəfini
دھڑا	tərəfdə
دھڑادھڑ	davamlı
دھڑادھڑ	adı
دھڑک	qorxu
دھڑکا	qorxu
دھڑکن	qorxu
دھڑکن	qorxu
دھسکنا	yield
دھسکنا	daxil
دھسکنا	hexa
دھسکنا	giriş
دھسکنا	edin
دھسکنا	bir
دھسکنا	hamısını
دھسکنا	i̇fadəni
دھسکنا	uzun
دھسنا	daxil
دھسنا	hexa
دھسنا	giriş
دھسنا	edin
دھسنا	bir
دھسنا	hamısını
دھسنا	i̇fadəni
دھسنا	uzun
دھکّا	faylın
دھکّا	vəziyyətiinput
دھکّا	widget
دھکیل	faylın
دھکیل	vəziyyətiinput
دھکیل	widget
دھکیلنا	faylın
دھکیلنا	vəziyyətiinput
دھکیلنا	widget
دُھلا	layihəni
دُھلا	bütün
دُھلا	təmizlənir
دُھلا	hamısını
دُھلا	təmizlə
دُھلا	hazırkı
دُھلنا	cəld
دُھملا	qaranlıq
دھمُوکا	vaxt
دھمُوکا	itin
دھن	pul
دھن	pulu
دھن	mülkiyyətini
دھن	qur
دُھن	hava
دُھن	havanın
دھندا	biznesə
دھندا	biznesi
دھندا	sətirlər
دھندا	iş
دھندا	işə
دھندا	yarayar
دھندا	biznesə
دھندا	biznesi
دھندا	sətirlər
دھندلا	bu
دھندلا	demək
دھندلا	etdin
دھنِک	varlı
دھنِک	zəngin
دُھنکنا	səsini
دُھنکنا	səs
دِھنگانا	narahat
دِھنگانا	olma
دھنوان	varlı
دھنوان	zəngin
دھنی	master
دھنی	varlı
دھنی	zəngin
دُھنی	axın
دُھنی	qeydinə
دُھنی	seçili
دُھنی	hava
دُھنی	havanın
دُھنی	səsini
دُھنی	səs
دُھواں	əsəbi
دُھواں	qaranlıq
دُھواں	qara
دُھواں	sahədən
دُھواں	tuzları
دُھوپ	günəş
دُھوپ	verər
دَھوج	narahat
دَھوج	narahat
دَھوج	olma
دَھورا	ağ
دَھورا	a
دَھورا	ğ
دُھوسنا	şeylər
دُھوسنا	şey
دُھوسنا	vəz
دُھوسنا	et
دھوکر	böyük
دھوکر	çoxu
دھوکر	çox
دھوکر	hadron
دھوکر	güclü
دَھولا	ağ
دَھولا	a
دَھولا	ğ
دَھولا	parlaq
دَھولا	layihəni
دَھولا	bütün
دَھولا	təmizlənir
دَھولا	hamısını
دَھولا	təmizlə
دَھولا	hazırkı
دَھونتال	varlı
دَھونتال	zəngin
دَھونتال	olduğu
دَھونتال	fayl
دَھونتال	mə
دَھونتال	göstər
دَھونتال	fəal
دَھونتال	axtar
دھی	zəka
دھی	hissi
دھی	kimi
دھی	böyük
دھی	bir
دھی	qızım
دھی	qız
دھی	qızdır
دھی	qızın
دھی	incəsənət
دھی	incəsənətlə
دھی	məşğul
دھی	i̇ncəsənət
دھی	səliqə
دھی	elm
دھی	elmi
دھی	elmlə
دھی	elmin
دھی	mənim
دھی	idi
دِھیان	diqqət
دِھیان	düşünürdüm
دِھیان	düşündüm
دِھیان	düşündük
دِھیر	məntiq
دِھیر	cəsarət
دِھیر	cəsarətini
دِھیر	cəsarəti
دِھیر	gücü
دِھیر	gücləri
دِھیر	qalın
دِھیر	cazibə
دِھیر	çəkisi
دِھیر	xaric
دِھیر	cool
دِھیر	etdi
دِھیر	ə
دِھیرَج	ümumi
دِھیما	alçaq
دِھیما	aşağı
دھین	hədiyyə
دِھینگ	güclü
ڈاٹنا	şeylər
ڈاٹنا	şey
ڈاٹنا	vəz
ڈاٹنا	et
ڈاٹنا	şlyapanı
ڈاٹنا	qoymalı
ڈاٹنا	doldurun
ڈاٹنا	bütün
ڈاٹنا	dayan
ڈاٹنا	ayıqlayıcını
ڈاٹنا	da
ڈاٹنا	ayırıcını
ڈاٹنا	dayandıraq
ڈاٹنا	such
ڈاٹنا	file
ڈاٹنا	proqramı
ڈار	i̇lişdiriləcək
ڈار	şablonu
ڈار	i̇stifadəçi
ڈار	sil
ڈار	et
ڈار	makrolar
ڈار	də
ڈار	silmək
ڈار	payla
ڈار	dəyişdirməyə
ڈاک	fayllar
ڈاک	fayl
ڈاک	poçt
ڈاکٹر	həkim
ڈال	i̇lişdiriləcək
ڈال	şablonu
ڈال	i̇stifadəçi
ڈال	sil
ڈال	et
ڈال	makrolar
ڈال	də
ڈال	silmək
ڈالنا	əlavə
ڈالنا	et
ڈالنا	layihəyə
ڈالنا	qaynaq
ڈالنا	yaymaq
ڈالنا	yumurtalarını
ڈالنا	bu
ڈالنا	təkrar
ڈالنا	emal
ڈالی	i̇lişdiriləcək
ڈالی	şablonu
ڈالی	i̇stifadəçi
ڈالی	sil
ڈالی	et
ڈالی	makrolar
ڈالی	də
ڈالی	silmək
ڈانڈا	yolu
ڈانڈا	yamaq
ڈانڈا	qovluğu
ڈانڈا	get
ڈب	adətən
ڈب	güc
ڈب	gücü
ڈب	gücünü
ڈب	dağıdıcı
ڈب	gücü
ڈب	gücləri
ڈبّا	dəyişməyi
ڈبّا	qutusu
ڈبّا	kişilik
ڈبّا	qutu
ڈبّا	seçili
ڈبّا	mətni
ڈُباؤُ	dərin
ڈبڈبانا	doldurun
ڈبڈبانا	bütün
ڈبکا	böyük
ڈبکا	çoxu
ڈبکا	çox
ڈبکا	hadron
ڈبکا	qorxu
ڈبل	ağıllı
ڈبل	çərtməni
ڈبل	çərtmə
ڈبل	mötərizə
ڈپٹنا	proqram
ڈپٹنا	terminalda
ڈپٹنا	icra
ڈپٹنا	i̇şlə
ڈپٹنا	oxa
ڈر	qorxu
ڈرنا	qorxu
ڈگ	addım
ڈگ	i̇çə
ڈگ	içinə
ڈگ	üstündən
ڈگ	çölə
ڈگر	yolun
ڈگر	başında
ڈگر	yolu
ڈگر	yamaq
ڈگر	qovluğu
ڈگر	get
ڈگر	yol
ڈگر	yolu
ڈِگری	diplomu
ڈِگری	universitet
ڈُلانا	kartı
ڈنڈا	bar
ڈنڈا	göstərilməsi
ڈنڈا	bar
ڈنڈا	göstərilməsi
ڈنڈی	yolu
ڈنڈی	yamaq
ڈنڈی	qovluğu
ڈنڈی	get
ڈُوبا	meşətə
ڈُوبا	dəyişiklikləri
ڈُوبا	itirəcəksiniz
ڈور	sətri
ڈور	sətir
ڈور	göstər
ڈور	nömrələrini
ڈور	qeyd
ڈور	et
ڈور	i̇lgək
ڈور	i̇nfosu
ڈور	i̇nşa
ڈور	string
ڈور	nəzəriyyəsinin
ڈور	proqnozlar
ڈور	simli
ڈور	qatar
ڈور	qatarı
ڈور	axtararaq
ڈورا	qeyd
ڈورا	et
ڈورا	i̇lgək
ڈورا	i̇nfosu
ڈورا	i̇nşa
ڈوری	sətri
ڈوری	sətir
ڈوری	göstər
ڈوری	nömrələrini
ڈوری	sətri
ڈوری	sətir
ڈوری	göstər
ڈوری	nömrələrini
ڈوری	qeyd
ڈوری	et
ڈوری	i̇lgək
ڈوری	i̇nfosu
ڈوری	i̇nşa
ڈَول	şəkli
ڈَول	form
ڈَول	model
ڈَول	oynanacaq
ڈَول	solitaire
ڈَول	oyununu
ڈَول	təkrarlama
ڈَول	tərzi
ڈَول	mod
ڈَول	filtrlə
ڈَول	t
ڈَول	göstər
ڈَول	təbiətinə
ڈَول	təbiətin
ڈَول	əsl
ڈَول	əsas
ڈَول	təbiətini
ڈَول	plan
ڈول	hərəkət
ڈول	şeyi
ڈول	dəstələri
ڈول	ətrafda
ڈول	dəstədən
ڈولنا	kartı
ڈُونگا	dərin
ڈَہڈہا	yaşıl
ڈَہڈہا	parlaq
ڈَہڈہا	şirin
ڈَہڈہا	suda
ڈِیٹھ	nəzər
ڈِیٹھنا	nəzər
ڈِیل	bədən
ڈِیل	edin
ڈِیل	böyüklüyü
ڈِیل	olaraq
ڈَینا	i̇lişdiriləcək
ڈَینا	şablonu
ڈَینا	i̇stifadəçi
ڈَینا	sil
ڈَینا	et
ڈَینا	makrolar
ڈَینا	də
ڈَینا	silmək
ڈھال	şəkli
ڈھال	form
ڈھال	təkrarlama
ڈھال	tərzi
ڈھال	mod
ڈھال	filtrlə
ڈھال	t
ڈھال	göstər
ڈھالنا	şəkli
ڈھالنا	form
ڈھانپنا	çubuğunu
ڈھانپنا	göstər
ڈھانپنا	da
ڈھانپنا	daxil
ڈھانپنا	etmə
ڈھانپنا	include
ڈھانپنا	saxlama
ڈھانپنا	boşluqları
ڈھانپنا	sonu
ڈھانپنا	xarakterlərini
ڈھانپنا	örtük
ڈھانچا	şəkli
ڈھانچا	form
ڈھانچا	plan
ڈھانچا	çərçivə
ڈھانچا	i̇nfosu
ڈھانچا	çərçivəsinin
ڈھانچا	et
ڈھانچا	növü
ڈھانچا	müxtəlif
ڈھانچا	şəkli
ڈھانچا	form
ڈھانچا	plan
ڈھانکنا	çubuğunu
ڈھانکنا	göstər
ڈھانکنا	da
ڈھانکنا	daxil
ڈھانکنا	etmə
ڈھانکنا	include
ڈھانکنا	saxlama
ڈھانکنا	boşluqları
ڈھانکنا	sonu
ڈھانکنا	xarakterlərini
ڈھانکنا	örtük
ڈھب	şəkli
ڈھب	form
ڈھب	incəsənət
ڈھب	incəsənətlə
ڈھب	məşğul
ڈھب	i̇ncəsənət
ڈھب	səliqə
ڈھب	tutumumuzu
ڈھب	sahib
ڈھب	tərzi
ڈھب	tərz
ڈھب	üzvləri
ڈھب	yol
ڈھب	yolu
ڈھب	mövqeyi
ڈھب	mövqe
ڈھب	yerə
ڈھب	yapışdırın
ڈھب	yerində
ڈھب	səkmələrin
ڈھچر	təkrarlama
ڈھچر	tərzi
ڈھچر	mod
ڈھچر	filtrlə
ڈھچر	t
ڈھچر	göstər
ڈھچر	zəif
ڈھچر	çərçivə
ڈھچر	i̇nfosu
ڈھچر	çərçivəsinin
ڈھچر	et
ڈھچر	növü
ڈھچر	müxtəlif
ڈھچر	tərzi
ڈھچر	tərz
ڈھچر	üzvləri
ڈھچر	yol
ڈھچر	yolu
ڈھچر	plan
ڈھرّا	təkrarlama
ڈھرّا	tərzi
ڈھرّا	mod
ڈھرّا	filtrlə
ڈھرّا	t
ڈھرّا	göstər
ڈھرّا	sətri
ڈھرّا	sətir
ڈھرّا	göstər
ڈھرّا	nömrələrini
ڈھرّا	yolu
ڈھرّا	yamaq
ڈھرّا	qovluğu
ڈھرّا	get
ڈھرّا	yol
ڈھرّا	yolu
ڈِھسلنا	yield
ڈھکا	tozlarla
ڈھکّن	ən
ڈھکّن	üst
ڈھکّن	20lik
ڈھکّن	müvəqqəti
ڈھکّن	göndərilən
ڈھکّن	örtük
ڈھکنا	örtük
ڈھکنا	örtük
ڈھکوسلا	yazmağa
ڈھکوسلا	ədəbiyyat
ڈھکیلنا	faylın
ڈھکیلنا	vəziyyətiinput
ڈھکیلنا	widget
ڈِھگ	yaxın
ڈِھگ	faylı
ڈِھگ	bağla
ڈِھگ	layi
ڈِھگ	layihəni
ڈِھگ	ona
ڈھلائو	bilər
ڈھلتا	hərəkət
ڈھلتا	şeyi
ڈھلتا	dəstələri
ڈھلتا	ətrafda
ڈھلتا	dəstədən
ڈھلتا	qurğular
ڈھلتا	yerə
ڈھلتا	yağan
ڈھلکانا	faylı
ڈھلکانا	sil
ڈھلکانا	hamısını
ڈھلکانا	ç
ڈھلکانا	üzvünü
ڈھلکانا	layihənizdən
ڈھلنا	qan
ڈھنڈورا	axtarış
ڈھنڈورا	bunun
ڈھنڈورا	axtar
ڈھنڈورا	editorda
ڈُھنڈیا	axtarış
ڈُھنڈیا	bunun
ڈُھنڈیا	axtar
ڈُھنڈیا	editorda
ڈھنگ	incəsənət
ڈھنگ	incəsənətlə
ڈھنگ	məşğul
ڈھنگ	i̇ncəsənət
ڈھنگ	səliqə
ڈھنگ	düzgün
ڈھنگ	plan
ڈھوّا	gözəlləşdir
ڈھونا	faylı
ڈھونا	sil
ڈھونا	hamısını
ڈھونا	ç
ڈھونا	üzvünü
ڈھونا	layihənizdən
ڈُھونڈ	axtarış
ڈُھونڈ	bunun
ڈُھونڈ	axtar
ڈُھونڈ	editorda
ڈُھونڈنا	axtarış
ڈُھونڈنا	bunun
ڈُھونڈنا	axtar
ڈُھونڈنا	editorda
ڈھیر	qədər
ڈھیر	kifayət
ڈھیر	çox
ڈھیر	qədər
ڈھیر	daha
ڈھیر	olun
ڈھیر	toplantısı
ڈھیر	yeri
ڈھیر	toplaması
ڈھیر	qədər
ڈھیر	kifayət
ڈھیر	çox
ڈھیر	qədər
ڈھیر	daha
ڈھیر	olun
ڈھیر	toplantısı
ڈھیر	yeri
ڈھیر	toplaması
ڈھیرا	string
ڈھیرا	nəzəriyyəsinin
ڈھیرا	proqnozlar
ڈھیرا	simli
ڈھیرا	qatar
ڈھیرا	qatarı
ڈھیرا	axtararaq
ڈِھیلا	əvvəl
ڈِھیلا	onu
ڈِھیلا	qeyd
ذابِر	öyrəndim
ذابِر	öyrəndiyim
ذابِر	ki
ذابِر	öyrənmişəm
ذات	cür
ذات	bir
ذات	kimliyim
ذات	insan
ذات	hörmət
ذات	kimliyim
ذات	özümə
ذات	mənimizin
ذات	ikinci
ذات	bir
ذات	sanki
ذات	bədən
ذات	edin
ذات	görə
ذات	təbiətinə
ذات	təbiətin
ذات	əsl
ذات	əsas
ذات	təbiətini
ذات	cür
ذات	bir
ذات	kimliyim
ذات	insan
ذات	hörmət
ذات	kimliyim
ذات	özümə
ذات	mənimizin
ذات	ikinci
ذات	bir
ذات	sanki
ذات	bədən
ذات	edin
ذات	görə
ذات	təbiətinə
ذات	təbiətin
ذات	əsl
ذات	əsas
ذات	təbiətini
ذاتی	təbii
ذاتی	əsl
ذاتی	həqiqi
ذاتی	real
ذاتی	gerçək
ذاتی	daşınmaz
ذاتی	material
ذاتی	xüsusi
ذاتی	şəxsi
ذاتی	perl
ذاتی	təbii
ذاتی	əsl
ذاتی	həqiqi
ذاتی	real
ذاتی	gerçək
ذاتی	daşınmaz
ذاتی	material
ذاتی	xüsusi
ذُباب	uça
ذُباب	uçmaq
ذُباب	çiçəyə
ذُباب	uçacağı
ذُباب	ətrafından
ذرا	sadəcə
ذرا	bir
ذرا	yalnız
ذرائع	qaynaq
ذرائع	faylı
ذرائع	deməkdir
ذرائع	edən
ذرائع	o
ذرائع	mənasını
ذرائع	demək
ذرائع	mənası
ذرّہ	parçacıq
ذرّہ	həqiqətən
ذرّہ	əla
ذرّہ	bir
ذرّہ	qətiliklə
ذُرّیّت	tələbə
ذُرّیّت	ailədə
ذُرّیّت	ailəm
ذُرّیّت	ailə
ذُرّیّت	nəsil
ذُرّیّت	nəslin
ذریعہ	deməkdir
ذریعہ	edən
ذریعہ	o
ذریعہ	mənasını
ذریعہ	demək
ذریعہ	mənası
ذقند	qırma
ذقند	hazırkı
ذقند	yerdəki
ذقند	sənəddəki
ذِکر	xassələr
ذِکر	haqda
ذِکر	danışmaq
ذِکر	istəyirəm
ذُکُور	kişilərə
ذُکُور	kişi
ذُکُور	insanlar
ذُکُور	kişilər
ذلیل	bu
ذلیل	demək
ذلیل	etdin
ذلیل	bu
ذلیل	demək
ذلیل	etdin
ذلیل	əsas
ذِمّہ	günündə
ذِمّہ	təhlükəsizlik
ذمیم	pis
ذمیم	kəbab
ذمیم	i̇fadəni
ذمیم	reviziya
ذنَب	sonunda
ذنَب	sonuna
ذنَب	sonu
ذنَب	blok
ذنَب	xarakterlərini
ذُو	master
ذوالجناح	qanadlı
ذَوق	xoşbəxtlik
ذَوق	paltarlarımızı
ذَوق	geyim
ذہاب	piyada
ذہاب	gəzməyə
ذہاب	deşiklər
ذہاب	məsafəni
ذہاب	yerimək
ذہاب	gəzinti
ذہانت	zəka
ذہانت	beynimiz
ذہب	qızıl
ذہب	kərpic
ذہل	tərk
ذہل	i̇ş
ذہل	qovluğu
ذہل	layihə
ذہل	yüklənir
ذِہن	yaddaş
ذِہن	ayrıla
ذِہن	bilmədi
ذِہن	mənim
ذِہن	idi
ذہین	ağıllı
ذہین	¨
ذَیل	alt
ذَیل	slot
ذَیلی	çıxartmaq
ذَیلی	istədiyinizdən
ذَیلی	aşağıdakı
رات	gecəni
رات	gecə
رات	gecənin
رات	axşamı
راتِبہ	pul
راتنا	rəng
راٹھور	güclü
راج	dövlət
راج	hökumət
راج	hökuməti
راج	hökümətinin
راج	azadlıq
راج	dövlət
راج	hökumət
راج	hökuməti
راج	hökümətinin
راج	azadlıq
راجا	kral
راجا	kralı
راجا	varlı
راجا	zəngin
راجائی	azadlıq
راجِح	daha
راجِح	yaxşı
راجی	sətri
راجی	sətir
راجی	göstər
راجی	nömrələrini
راجی	payla
راجی	dəyişdirməyə
راحت	geri
راحت	qalanını
راحِم	şəfqətli
راحِم	mərhəmətli
راد	maddə
راد	maddənin
راد	maddəni
رادھا	sevirəm
رادھا	sevgi
راڑ	müharibəsi
راڑ	müharibə
رازداں	dostum
رازداں	yaxın
راس	rəqs
راس	sonunda
راس	sonuna
راس	sonu
راس	blok
راس	xarakterlərini
راس	musiqi
راس	musiqinin
راس	musiqisi
راس	səsini
راس	səs
راس	rəqs
راس	sonunda
راس	sonuna
راس	sonu
راس	blok
راس	xarakterlərini
راس	musiqi
راس	musiqinin
راس	musiqisi
راس	səsini
راس	səs
راست	deyə
راست	doğru
راست	bilərik
راست	doğrudur
راست	həqiqi
راست	doğrudursa
راست	ki
راست	əslində
راست	dürüst
راست	deyə
راست	doğru
راست	bilərik
راست	doğrudur
راست	həqiqi
راست	doğrudursa
راست	ki
راست	düz
راست	əslində
راست	dürüst
راست	deyilmi
راست	doğru
راست	sağ
راستہ	yolun
راستہ	başında
راستہ	təkrarlama
راستہ	tərzi
راستہ	mod
راستہ	filtrlə
راستہ	t
راستہ	göstər
راستہ	yolu
راستہ	yamaq
راستہ	qovluğu
راستہ	get
راستہ	küçədə
راستہ	küçə
راستہ	küçəsi
راستہ	wall
راستہ	baxın
راستہ	yolun
راستہ	başında
راستہ	təkrarlama
راستہ	tərzi
راستہ	mod
راستہ	filtrlə
راستہ	t
راستہ	göstər
راستہ	yolu
راستہ	yamaq
راستہ	qovluğu
راستہ	get
راستہ	yol
راستہ	yolu
راستہ	küçədə
راستہ	küçə
راستہ	küçəsi
راستہ	wall
راستہ	baxın
راسی	normal
راشٹر	dövlət
راشٹر	evliliklərin
راشٹر	vəziyyət
راشٹر	ölkədə
راشٹر	ölkələri
راشٹر	ölkə
راشٹر	ölkəyə
راشٹرپتی	prezident
راشٹریہ	milli
راشن	yemək
راشن	qida
راعی	kral
راعی	kralı
راعی	lider
راعی	rejissor
رافت	mərhəmət
راقم	yazıçı
راگ	mahnısı
راگ	mahnı
راگ	sevirəm
راگ	sevgi
راگ	musiqi
راگ	musiqinin
راگ	musiqisi
راگ	payla
راگ	dəyişdirməyə
راگ	hekayə
راگ	hekayəni
راگ	hekayədir
راگ	hekayəsi
راگ	boşluq
راگ	mahnısı
راگ	mahnı
راگ	sevirəm
راگ	sevgi
راگ	musiqi
راگ	musiqinin
راگ	musiqisi
راگ	payla
راگ	dəyişdirməyə
راگ	hekayə
راگ	hekayəni
راگ	hekayədir
راگ	hekayəsi
راگ	boşluq
رام	gözəl
رام	fotoşəkildə
رامش	sevinc
راندہ	yoxlayın
رانڈ	bunu
رانڈ	bağlamaq
رانی	qız
رانی	axtarırsınız
راہ	yolun
راہ	başında
راہ	yolu
راہ	yamaq
راہ	qovluğu
راہ	get
راہ	xüsusi
راہ	i̇stifadəçi
راہ	yol
راہ	yolu
راہبر	lider
راہبر	rejissor
رائِج	ortaq
رائِج	əksəriyyət
رائِج	çap
رائِج	hazırkı
رائِج	faylı
رائِگاں	itkisidir
رائِگاں	foundationslot
رائِگاں	hint
رائِگاں	lazımsızı
رائِگاں	dəstəyə
رائِگاں	daşı
رائِگاں	boşa
رائِگاں	xərcənəni
رائے	düşünürdüm
رائے	düşündüm
رائے	düşündük
رائے	məsləhətim
رائے	düşünürdüm
رائے	düşündüm
رائے	düşündük
رائے	məsləhətim
رایت	standart
رایت	giriş
رب	master
رب	allah
رب	allahın
رِبا	maraq
ربط	məntiq
ربط	məntiq
رُبع	dörddə
رپٹ	hesabatı
رپٹ	hesabat
رپٹ	teleport
رپٹ	qabiliyyət
رت	gecəni
رت	gecə
رت	gecənin
رت	axşamı
رُت	mövsüm
رُت	fəsilə
رُت	mövsümü
رُت	mussonu
رُت	hava
رُتبہ	bilər
رُتبہ	keyfiyyətini
رُتبہ	keyfiyyəti
رُتبہ	daha
رُتبہ	televiziyasında
رُتبہ	göstərilməsi
رُتبہ	s
رُتبہ	icon
رُتبہ	vəziyyət
رُتبہ	status
رُتبہ	vəziyyəti
رُتبہ	layihənin
رُتبہ	vəziyyətini
رُتبہ	çap
رتق	2
رتق	yamanır
رتق	tam
رتق	sətirləri
رتنار	qırmızı
رتنار	sahədən
رتنار	üçləri
رتنار	parlaq
رِتی	üçün
رِتی	sıralanıblar
رِتی	sevirəm
رِتی	sevgi
رِتی	xüsusi
رِتی	i̇stifadəçi
رٹنا	son
رٹنا	işlədilən
رج	toz
رجا	ümid
رجا	edirəm
رجابجا	varlı
رجابجا	zəngin
رِجال	kişilərə
رِجال	kişi
رِجال	insanlar
رِجال	kişilər
رِجالا	bu
رِجالا	demək
رِجالا	etdin
رجعت	kartları
رجعت	dəstəyə
رجُل	oğlan
رجُل	adam
رجُل	kişilik
رجُل	kişi
رجُل	menyu
رجُل	mövqeyi
رجنی	gecəni
رجنی	gecə
رجنی	gecənin
رجنی	axşamı
رُجُوع	kartları
رُجُوع	dəstəyə
رُجُوع	xassələr
رجِیم	yoxlayın
رِجھانا	xahiş
رِجھانا	əvvəlcə
رِجھانا	bütün
رِجھانا	edirik
رِجھانا	seçili
رِجھانا	seçim
رِجھانا	i̇fadəni
رچ	şəkli
رچ	form
رچ	seçimi
رچ	seçili
رچنا	şəkli
رچنا	form
رچنا	meydana
رچنا	yerdən
رچنا	bir
رچنا	yer
رچنا	tableau
رچنا	üsyündəki
رچنا	toplaması
رچنا	seçimi
رچنا	seçili
رچنا	yaratmaq
رچنا	yaradıla
رچنا	c
رچنا	şablonu
رچنا	yeni
رچنا	timsal
رچنا	faylı
رچنا	fayl
رچنا	filtri
رچنا	mətn
رچنا	plan
رچنا	yaradılış
رحلت	ölümü
رحلت	ölümündən
رحلت	verilərək
رحلت	ölüm
رحم	mərhəmət
رحم	mərhəmət
رحمت	yağış
رحمت	mərhəmət
رحِیل	səyahətə
رحِیل	səyahətin
رحِیل	istəyirəm
رحِیل	səyahətim
رحِیل	səfərə
رحِیل	bu
رحِیل	səyahəti
رحِیل	ölümü
رحِیل	ölümündən
رحِیل	verilərək
رحِیل	ölüm
رحِیم	şəfqətli
رحِیم	mərhəmətli
رُخ	diqqət
رُخ	tərəfini
رُخ	tərəfdə
رُخ	qalası
رُخ	qabağında
رُخ	ağlamaq
رُخ	sərhəd
رُخ	diqqət
رُخ	tərəfini
رُخ	tərəfdə
رُخ	qalası
رُخ	marsdakı
رُخ	üzü
رُخ	qabağında
رُخ	ağlamaq
رُخ	sərhəd
رخت	mülkiyyətini
رخت	qur
رخت	paltarlarımızı
رخت	geyim
رُخصت	tərk
رد	yoxlayın
ردوبدل	dəyişə
ردوبدل	dəyişiklik
ردوبدل	üzvü
ردوبدل	dəyişə
ردوبدل	dəyişiklik
ردوبدل	üzvü
رِدا	qırması
ردّا	sətri
ردّا	sətir
ردّا	göstər
ردّا	nömrələrini
ردّا	təbii
ردّا	ki
ردّا	əlbəttə
ردّا	payla
ردّا	dəyişdirməyə
ردّی	yoxlayın
رذِیل	əsas
رذِیل	bu
رذِیل	demək
رذِیل	etdin
رڑکا	parçacıq
رزانت	ümumi
رزم	döyüşə
رزم	müharibəsi
رزم	müharibə
رژہ	ac
رژہ	göz
رژہ	təsadüf
رس	kimliyim
رس	kimliyim
رسا	bacarıqlı
رُست	qalın
رُست	güclü
رستار	narahat
رستار	olma
رستگار	azad
رستگار	təhlükəsiz
رستگار	etibarlı
رستگی	azadlıq
رُستمی	ola
رُستمی	bu
رُستمی	bilər
رُستمی	bilərsiniz
رُستنی	bitkilər
رستہ	yolu
رستہ	yamaq
رستہ	qovluğu
رستہ	get
رستہ	yol
رستہ	yolu
رسد	layihə
رسد	i̇daxal
رسد	et
رسد	layihəni
رسد	i̇dxal
رسد	i̇dxalı
رسد	cvs
رسم	model
رسم	plan
رسم	qayda
رسم	model
رسم	plan
رسم	xüsusi
رسم	i̇stifadəçi
رسم	qayda
رسمی	ortaq
رسمی	əksəriyyət
رسمی	normal
رسمی	ortaq
رسمی	əksəriyyət
رسمی	normal
رسمیات	rituallar
رسمیات	ritualları
رسمہ	güncəllə
رِسنا	axtarış
رسناوَلی	dil
رسناوَلی	dili
رسناوَلی	dilini
رسناوَلی	dildə
رسناوَلی	düzülüş
رسوئی	yemək
رسوئی	qida
رسیدہ	çiçəklərin
رسیدہ	qüsursuz
رسیدہ	mükəmməl
رسیدہ	slot
رِشتہ	əlaqəni
رِشتہ	sətri
رِشتہ	sətir
رِشتہ	göstər
رِشتہ	nömrələrini
رِشتہ	qeyd
رِشتہ	et
رِشتہ	i̇lgək
رِشتہ	i̇nfosu
رِشتہ	i̇nşa
رِشتہ	string
رِشتہ	nəzəriyyəsinin
رِشتہ	proqnozlar
رِشتہ	simli
رِشتہ	qatar
رِشتہ	qatarı
رِشتہ	axtararaq
رضا	tərk
رضا	olacaq
رضا	tərk
رضا	olacaq
رضی	xoşbəxt
رضی	gülən
رضی	xöşbəxtəm
رطب	yaşıl
رطب	şirin
رطب	suda
رِعایا	ictimai
رِعایا	ictimaiyyət
رِعایا	dövlət
رِعایا	slot
رِعایت	diqqət
رعیّت	ictimai
رعیّت	ictimaiyyət
رعیّت	dövlət
رعیّت	slot
رغم	fərqlilik
رغم	etmək
رغم	fərq
رغم	fərqi
رِفاہ	xoşbəxtlik
رفت	ki
رفتار	sürəti
رفتار	sürəti
رفتن	get
رفتن	istəyirəm
رفتنی	ki
رفتہ	meşətə
رفتہ	dəyişiklikləri
رفتہ	itirəcəksiniz
رفض	tərk
رِفعت	bilər
رِفعت	hündürlüyü
رُفقا	dostlarım
رُفقا	dostlar
رُفقا	ilə
رفِیع	yüksək
رفِیع	hündürlük
رفیق	dostum
رفیق	yaxın
رقص	rəqs
رقص	rəqs
رقص	rəqs
رقصاں	rəqs
رقم	pul
رقم	pulu
رقم	necə
رقم	yazmağa
رقم	yazmaq
رقم	yazma
رقم	xətası
رقم	faylı
رُقی	sehrli
رقیق	maye
رکان	təkrarlama
رکان	tərzi
رکان	mod
رکان	filtrlə
رکان	t
رکان	göstər
رکت	qan
رکت	dövranı
رکشا	dəstəyi
رکشا	dəstəyinə
رکشا	kitabxanalar
رُکن	əsl
رُکن	oyunun
رُکن	əsas
رُکن	təbiətini
رُکن	dəstəyi
رُکن	dəstəyinə
