que	那個
memorial	紀念碑
memorial	紀念
humanas	人類
vigilancia	監測
vigilancia	監督
vigilancia	監視
planificación	規劃
montreal	蒙特婁
barrera	屏障
aprender	學習
aprender	學
aprender	學習
aprender	學
actualización	更新
actualización	升級
actualización	提升
actualización	更新
actualización	增訂
actualización	更新
estatura	身高
estatura	高度
tarjetas	卡
tarjetas	紙牌
tarjetas	卡片
tarjetas	牌
tarjetas	卡
tarjetas	名片
tarjetas	紙牌
tarjetas	卡片
pakistán	巴基斯坦
baby	嬰兒
baby	baby
baby	寶貝
baby	寶寶
imprenta	印刷
imprenta	列印
tesoro	珍寶
tesoro	寶藏
tesoro	國庫
tesoro	金庫
tesoro	財政部
olímpica	奧林匹克
olímpica	奧運
macedonia	馬其頓
ali	阿里
ali	ali
pianista	鋼琴家
bits	bit
bits	bit
maestra	老師
maestra	教師
continuo	連續
continuo	持續
continuo	連續
vecino	鄰居
exploración	探索
exploración	勘探
exploración	探索
consejos	提示
consejos	小費
consejos	建議
parámetros	參數
legado	傳承
legado	遺贈
legado	遺留
legado	遺產
chicos	男生
chicos	男孩
guitarras	吉他
componente	元件
corrupción	腐敗
corrupción	腐敗
vegetales	蔬菜
vegetales	蔬菜
vegetales	蔬菜
lawrence	lawrence
lawrence	勞倫斯
dragon	龍
dragon	神龍
séptima	第七
signo	簽名
signo	簽字
signo	簽
espejo	鏡
espejo	鏡子
iso	iso
sinfonía	交響曲
sinfonía	交響樂
sinfonía	交響樂團
virtud	美德
teclado	鍵盤
teclado	鍵盤
matemático	數學
matemático	數學
matemático	數學家
feliz	開心
feliz	快樂
feliz	高興
feliz	幸福
feliz	happy
mapas	地圖
mapas	地圖
molecular	分子
cúpula	穹
cúpula	圓頂
ciudadano	市民
ciudadano	公民
concretamente	具體地說
cónsul	領事
cónsul	執政官
dallas	達拉斯
capturado	被俘
cerrada	鎖定
batman	蝙蝠俠
continuidad	持續性
continuidad	連續性
asesor	顧問
asesor	顧問
restaurante	飯店
restaurante	餐廳
restaurante	餐館
tanques	坦克
tanques	坦克
informes	報告
informes	報告
misterio	神秘
misterio	謎團
misterio	謎
harris	harris
division	組織
expresa	快車
expresa	明示
expresa	express
expresa	特快
planetas	行星
proteína	蛋白質
proteína	蛋白
sexuales	性
sexuales	性別
sexuales	性愛
sexuales	性行為
sexuales	性
espalda	背
espalda	回
postal	明信片
postal	郵政
signos	跡象
signos	標誌
administrador	署長
administrador	管理者
administrador	經理人
administrador	經理
noches	夜晚
noches	夜
noches	夜晚
noches	晚上
noches	夜
estrecha	狹義
estrecha	狹隘
estrecha	縮小
estrecha	窄
estrecha	狹窄
extraño	單數
extraño	怪
extraño	怪
extraño	怪異
extraño	奇怪
extraño	miss
extraño	小姐
extraño	陌生人
extraño	陌生
tratando	嘗試
venus	維納斯
venus	金星
escaños	席位
escaños	座位
cirugía	手術
cirugía	外科手術
chinos	中文
chinos	漢語
chinos	華人
ayudante	助手
ayudante	助理
servidor	伺服器
portero	守門員
portero	守門員
característico	特性
característico	特點
característico	特徵
latin	拉丁
latin	拉丁文
escasa	稀少
escasa	稀疏
escasa	稀少
aplicar	適用
diablo	魔鬼
diablo	diablo
viviendo	生活
java	爪哇
java	java
transferencia	轉帳
transferencia	轉讓
transferencia	轉移
transferencia	轉移
more	多
more	更多
more	更
intérpretes	口譯員
intérpretes	口譯
intérpretes	口譯員
intérpretes	口譯
internos	實習
llena	飽
llena	完整
llena	滿
llena	填寫
llena	填滿
llena	填充
llena	填補
jueces	法官
alcohol	醇
alcohol	酒精
alcohol	酒
alcohol	酒類
destacadas	突顯
destacadas	精選
estable	穩定
estable	馬廄
inspirado	啟發
inspirado	靈感
entera	整數
labores	labor
subir	爬升
subir	爬
uci	uci
concesión	特許
concesión	授予
arqueología	考古學
arqueología	考古
arqueología	考古學
arqueología	考古
iniciales	初始
iniciales	縮寫
alimento	糧食
alimento	食品
alimento	食物
alimento	動態
alimento	飼料
corre	跑
corre	跑步
corre	運行
praga	布拉格
tigre	虎
tigre	老虎
linux	linux
light	光線
light	光
light	燈光
light	輕
light	光明
protesta	抗議
educativo	教育
ochenta	八十
ochenta	eighty
detener	停止
genética	遺傳
genética	遺傳學
genética	遺傳
lyon	里昂
lyon	里昂
celebran	慶祝
palo	棍子
cat	貓咪
cat	貓
cat	cat
ondas	電波
ondas	浪
ondas	海浪
ondas	波浪
protestas	抗議
contratado	受雇
manteniendo	維持
geográficos	地理
abundante	豐富
digitales	數碼
digitales	數位
patricio	patrick
patricio	patricio
colonización	殖民
islandia	冰島
controversia	爭端
controversia	糾紛
controversia	爭議
controversia	爭論
controversia	爭議
diseñador	設計師
tarjeta	卡
tarjeta	名片
tarjeta	紙牌
tarjeta	卡片
anillos	環
anillos	戒指
leyendas	傳說
leyendas	傳奇
arenas	金沙
arenas	金砂
arenas	sands
morgan	morgan
contribución	繳款
contribución	捐款
contribución	繳款
banderas	橫幅
banderas	旗幟
banderas	旗
banderas	旗子
originario	源於
acb	acb
acb	cba
voluntarios	志願者
voluntarios	志願者
voluntarios	義工
germán	germain
vegetal	蔬菜
vegetal	廠
vegetal	植物
vegetal	工廠
versos	經文
versos	詩句
transportes	運輸
transportes	交通
transportes	運輸
transportes	交通
sustitución	替代
sustitución	替換
sustitución	更換
sustitución	置換
sustitución	替代
distinciones	榮譽
distinciones	區分
distinciones	區別
literalmente	字面上
gráfica	圖形
gráfica	圖表
gráfica	圖形
gráfica	圖
gráfica	圖表
gráfica	圖
gráfica	圖形
gráfica	繪圖
emisiones	排放
emisiones	排放量
emisiones	排放
emisiones	排放量
supuestamente	據稱
western	西方
western	西部
isaac	isaac
químico	化學
químico	化學品
destinos	目的地
destinos	目的地
destinos	航點
urss	蘇聯
reacciones	反應
reacciones	心情
reacciones	反應
queso	乳酪
queso	乾酪
leopoldo	leopold
ponce	ponce
silvestre	狂野
silvestre	野
silvestre	野性
silvestre	野生
gary	加里
gary	gary
ian	ian
hip	hip
hip	臀
hip	臀部
hip	髖
concilio	安理會
escuchar	聆聽
escuchar	聽著
escuchar	聽
catorce	fourteen
catorce	十四
pelota	球
gráficos	圖表
gráficos	圖形
gráficos	圖表
gráficos	圖形
gráficos	繪圖
ferrer	ferrer
taiwán	台灣
taiwán	臺灣
taiwán	臺灣
natación	游泳
natación	游
natación	游泳
natación	游
frases	片語
frases	引號
frases	報價
frases	引述
frases	引用
frases	引文
frases	句子
frases	刑期
frases	判刑
anuncio	公告
anuncio	宣告
anuncio	商用
anuncio	商事
anuncio	商業
anuncio	廣告
azules	blue
azules	藍
azules	藍色
tubo	管
tubo	管管
tubo	管道
tubo	管子
tubo	管
tubo	管子
cálculo	演算
cálculo	微積分
cálculo	計算
cifras	數字
carter	卡特
carter	carter
orange	橙
orange	橘色
orange	橘子
orange	橙色
orange	橘
quebec	魁北克
entrevistas	面試
entrevistas	面談
entrevistas	約談
entrevistas	採訪
entrevistas	訪談
entrevistas	面談
entrevistas	訪談
entrevistas	面試
entrevistas	採訪
entrevistas	約談
futura	今後
futura	將來
futura	未來
conduce	開車
conduce	駕駛
bibliotecas	圖書館
bibliotecas	圖書館
propietarios	所有者
propietarios	業主
propietarios	所有者
propietarios	業主
hierba	藥草
hierba	草
hierba	草地
hierba	草叢
hierba	大麻
hierba	雜草
detroit	底特律
responsables	負責
convenciones	公約
extremadamente	極度
extremadamente	極
amarilla	黃色
amarilla	黃
abad	方丈
químicos	化學
químicos	化學品
químicos	化學品
publicadas	出版
publicadas	發表
manifiesto	宣言
fantasma	鬼魂
fantasma	鬼
fantasma	幽靈
fantasma	幻影
centímetros	釐米
centímetros	英吋
commons	commons
revuelta	起義
revuelta	叛亂
revuelta	反抗
revuelta	起義
revuelta	暴動
revuelta	暴亂
revuelta	騷亂
regulares	定期
regulares	經常
especialidad	專長
especialidad	專業
especialidad	專長
especialidad	特殊性
contraste	對比
contraste	對照
carlo	carlo
generaciones	一代
generaciones	世代
bello	bello
arreglos	安排
arreglos	安排
esencial	必需品
nombramiento	提名
nombramiento	任用
nombramiento	任命
nombramiento	預約
jerez	雪利酒
jerez	jerez
abreviado	簡略
esquema	提綱
esquema	概要
esquema	大綱
esquema	輪廓
esquema	綱要
piratas	海盜
sirven	服務
sirven	發球
ecuación	方程
ecuación	方程式
recibiendo	接收
dato	資料
faro	faro
faro	燈塔
jon	jon
phil	phil
almacenamiento	儲存
almacenamiento	貯存
especializado	專家
asignado	指派
neutral	中性
neutral	中立
walker	walker
eurocopa	歐元
conversión	轉換
separados	分居
separados	分離
omar	omar
descanso	中斷
descanso	休息
descanso	打破
descanso	休息
sinónimo	同義詞
sinónimo	同義
sinónimo	同義詞
sinónimo	同義字
violación	違反
violación	違規
violación	強姦罪
violación	強姦
violación	強暴
presidenta	主席
presidenta	主席
presidenta	總統
presidenta	主席
desempeño	績效
desempeño	業績
quintana	quintana
utah	猶他州
utah	猶他
platos	板
platos	菜
débil	弱
débil	虛弱
débil	弱者
débil	軟弱
débil	薄弱
vidrio	玻璃
casarse	嫁
reseña	評語
reseña	審查
reseña	審查
crímenes	罪行
crímenes	犯罪
valdés	valdes
free	free
free	自由
free	免費
vila	vila
derivados	衍生物
derivados	衍生
contando	數
contando	計數
vivos	活著
gerardo	gérard
gerardo	gerardo
australiano	澳洲
asteroide	小行星
atentado	攻擊
atentado	襲擊
atentado	進攻
atentado	轟炸
afganistán	阿富汗
restaurantes	飯店
restaurantes	餐廳
restaurantes	餐館
restaurantes	飯店
restaurantes	餐廳
restaurantes	餐館
perry	perry
comer	吃
comer	飲食
comer	進食
comer	食
comer	吃
comer	吃了
heridas	傷口
diagnóstico	診斷
diagnóstico	診斷
diagnóstico	診斷
asedio	包圍
asedio	圍城
asedio	圍困
asedio	圍攻
privados	隱私
privados	私人
privados	私營
modernas	摩登
modernas	現代
modernas	近代
modernas	現代化
celebrar	慶祝
intelectuales	智力
alcaldía	市長
alcaldía	鎮長
macho	男性
macho	男
alumno	瞳孔
alumno	學生
steven	steven
reemplazo	替代
reemplazo	取代
reemplazo	替換
reemplazo	更換
reemplazo	代替
reemplazo	替換
reemplazo	更換
reemplazo	置換
reemplazo	替代
décimo	第十
setenta	七十
clasificaciones	分類
clasificaciones	收視率
clasificaciones	評比
clasificaciones	評分
clasificaciones	排名
bach	巴赫
viña	藤
capas	多層
capas	層層
capas	層
capas	各層
capas	層次
capas	層
interacción	互動
interacción	相互作用
interacción	互動
interacción	相互作用
interacción	互動
interacción	參與
interacción	訂婚
perfecto	完美
mhz	兆赫
mhz	mhz
permitido	允許
permitido	獲准
permitido	允許
jordi	jordi
jordi	喬治
jordi	george
girls	girls
girls	女孩
girls	女生
girls	女童
universitarios	大學
tiros	鏡頭
trigo	小麥
trigo	麥子
persa	波斯
tennessee	田納西州
tennessee	田納西
civilización	文明
complejos	複雜
colegios	學校
colegios	學院
colegios	院校
enfrentamientos	衝突
enfrentamientos	對抗
iluminación	照明
iluminación	照明
participando	參加
participando	參與
mineral	礦石
mineral	礦物質
mineral	礦物
mineral	礦產
sustancias	物質
entero	整數
impulso	衝動
impulso	勢頭
computadora	計算機
computadora	電腦
lectores	讀者
lectores	讀者
lectores	讀者
catedrático	教授
elevación	昇華
elevación	提升
elevación	海拔
integra	integra
rotación	旋轉
rotación	輪值
rotación	旋轉
rotación	自轉
rotación	輪換
estabilidad	穩定
estabilidad	穩定性
dependiente	依賴
curva	彎曲
curva	曲線
curva	彎曲
curva	彎彎
curva	彎
alabama	阿拉巴馬
alabama	阿拉巴馬州
maestría	掌握
centra	中心
hidrógeno	氫氣
hidrógeno	氫
criminal	罪犯
tejidos	組織
tejidos	紙巾
tejidos	布料
tejidos	織物
tejidos	紡織業
tejidos	紡織
tejidos	紡織品
fabricante	製造商
fabricante	廠商
fabricante	製造廠商
adquisición	購買
adquisición	採購
adquisición	購置
cuadrado	正方形
cuadrado	平方
cuadrado	方塊
cuadrado	方形
cuadrado	廣場
israelí	以色列人
israelí	以色列
guerreros	勇士
positivo	積極
positivo	正面
positivo	陽性
combatir	作戰
iguales	平等
iguales	等於
impuesto	納稅
impuesto	稅務
impuesto	稅收
impuesto	稅
impuesto	稅金
impuesto	稅務
impuesto	稅收
impuesto	稅
impuesto	稅款
modificación	修正案
modificación	修正
modificación	改建
modificación	修改
ginebra	日內瓦
luces	燈
luces	燈光
interiores	內政
interiores	內部
interiores	內地
juveniles	少年
historieta	漫畫
historieta	漫畫
sindicato	聯盟
sindicato	工會
sindicato	辛迪加
inclusión	包容
inclusión	包容性
suspensión	停職
suspensión	暫停
desplazamiento	流離失所
desplazamiento	位移
proporcionar	提供
berlin	柏林
berlin	berlin
pedido	訂單
pedido	命令
pedido	秩序
pedido	訂購
pedido	順序
educativa	教育
específica	具體
huelga	罷工
distinta	不同
claudia	claudia
claudia	claude
apple	apple
apple	蘋果
benjamin	benjamin
capitales	資本
capitales	首都
just	只是
just	只要
huesos	bones
huesos	骨
huesos	骨骼
huesos	骨頭
huesos	骨
huesos	骨骼
huesos	骨頭
serena	serena
salsa	肉汁
salsa	醬
salvaje	狂野
salvaje	野
salvaje	野性
salvaje	野生
salvaje	野人
salvaje	野蠻
alfabeto	字母
manuscrito	手稿
manuscrito	稿子
gosse	gosse
horizontal	橫向
horizontal	水平
vestido	裙
vestido	裙子
vestido	禮服
octavo	第八
palestina	巴勒斯坦
ampliar	放大
ampliar	擴張
ampliar	擴展
ampliar	拓展
ampliar	擴大
cartel	海報
cartel	卡特爾
arm	手臂
arm	臂
arm	胳膊
granja	農場
granja	農舍
patas	腿
vanguardia	先鋒
vanguardia	前衛
vanguardia	前鋒
presentada	提交
préstamo	借款
préstamo	貸款
préstamo	借貸
préstamo	借貸
estatuto	章程
estatuto	法規
estatuto	規約
dream	夢
dream	夢幻
dream	夢境
dream	做夢
dream	夢想
liderazgo	領導
mostrando	顯示
space	太空
space	空間
célula	細胞
célula	牢房
franquicia	專營
adquirir	購買
expulsión	驅逐出境
expulsión	驅逐
expulsión	驅逐出境
expulsión	驅逐
linda	linda
linda	可愛
linda	很好
linda	尼斯
genes	基因
genes	gene
genes	基因
plana	平面
plana	平
plana	公寓
observaciones	評論
observaciones	意見
desembocadura	嘴巴
desembocadura	口
desembocadura	嘴
desembocadura	口腔
rivales	對手
rivales	對手
alice	愛麗絲
rayo	梁
rayo	束
rayo	光束
rayo	雷
rayo	ray
rayo	閃電
rayo	電光
físicos	物理
bombas	水泵
bombas	泵
bombas	炸彈
financieros	財務
financieros	金融
cecilia	cecile
cecilia	cecilia
marte	火星
retratos	肖像畫
retratos	畫像
retratos	肖像
loco	瘋狂
loco	瘋狂
loco	瘋
loco	瘋了
exitoso	成功
stewart	stewart
formalmente	正式
argelia	阿爾及爾
argelia	阿爾及利亞
sound	聲音
sound	音效
novio	新郎
novio	男朋友
novio	男友
rechazo	拒絕
firmar	簽約
firmar	簽署
firmar	簽名
firmar	簽字
firmar	簽
describir	形容
describir	描述
guy	guy
songs	歌曲
songs	歌
ruptura	失戀
ruptura	分手
ruptura	破裂
filósofos	哲學家
adolescente	青少年
adolescente	少年
adolescente	青少年
adolescente	青春期
actualizado	更新
prototipo	原型
dinámica	動態
dinámica	動力學
dinámica	動態
variación	差異
variación	變異
variación	改變
variación	更改
variación	變更
variación	變
variación	變更
variación	變異
latitud	緯度
trío	三重唱
óleo	油
óleo	石油
óleo	機油
usted	你
alfa	alpha
caudal	流
caudal	流程
caudal	流通
caudal	流動
caudal	流量
ann	ann
antecedentes	背景
grabada	刻
grabada	刻字
irlandés	愛爾蘭
asiático	亞洲
guarda	守衛
guarda	衛兵
guarda	警衛
guarda	守護
edgar	edgar
anchura	寬度
anchura	寬
anchura	寬度
anchura	廣度
marciales	武術
barry	barry
utilidad	實用
utilidad	有用
utilidad	實用
utilidad	效用
utilidad	實用性
receptor	收件人
receptor	收款人
personalmente	親自
prólogo	序幕
prólogo	序
xbox	xbox
force	武力
contemporáneos	當代
ken	ken
ken	肯
campeona	拳王
campeona	冠軍
campeona	冠軍
lgbt	lgbt
automáticamente	自動
centre	中心
pacheco	pacheco
necesarias	必要
necesarias	必需
colaboradores	夥伴
lost	失
lost	輸
lost	輸了
lost	遺失
lost	迷失
baterista	鼓手
caras	昂貴
caras	貴
caras	臉
caras	面孔
turín	torino
lesiones	損傷
disminución	拒絕
disminución	減少
disminución	下降
disminución	衰落
disminución	減少
disminución	減
disminución	降低
aceptación	驗收
aceptación	接受
sídney	雪梨
sídney	sydney
libras	磅
libras	磅
modificar	變更
modificar	修改
modificar	更改
modificar	修正
land	陸地
land	土地
terrestres	陸地
rara	稀有
rara	難得
rara	罕見
soviéticos	蘇維埃
soviéticos	蘇維埃
figueroa	figueroa
adquirido	購買
pérdidas	滅失
pérdidas	虧損
pérdidas	損失
pérdidas	喪失
pérdidas	虧損
pérdidas	損失
fantasía	幻想
fantasía	幻想曲
fenómenos	現象
conecta	連線
conecta	連結
bus	公車
bus	巴士
mini	mini
mini	迷你
master	主人
master	大師
master	師父
master	師傅
africano	非洲
let	讓
poética	詩意
robinson	魯濱遜
robinson	robinson
finanzas	財務
finanzas	財務
sinfónica	交響樂
sinfónica	交響曲
sinfónica	交響樂
sinfónica	交響樂團
suborden	suborder
boxeo	拳擊
ocupada	忙
ocupada	繁忙
ocupada	忙碌
ocupada	忙著
raymond	raymond
comparte	共用
comparte	共享
comparte	分享
comparte	share
comparte	共享
comparte	分享
comparte	股份
jerry	jerry
árbitro	裁判
árbitro	裁判
favorable	有利
significativa	有意義
protegida	保護
fiel	忠誠
fiel	忠實
derivado	衍生
rodaje	拍攝
rodaje	拍戲
rodaje	射擊
rodaje	槍擊
rodaje	拍攝
escalera	樓梯
escalera	梯子
escalera	梯
escalera	階梯
escalera	樓梯
escalera	階梯
heinrich	heinrich
reglamento	條例
reglamento	規則
reglamento	細則
reglamento	條例
arabia	阿拉伯
gigantes	巨人
gigantes	巨人
gigantes	巨
gigantes	巨型
experimentos	試驗
experimentos	實驗
paisajes	風景
paisajes	景觀
paisajes	風景
paisajes	景觀
cuesta	cuesta
mito	神話
dei	dei
grabados	刻字
grabados	雕刻
efectivo	現金
sra	太太
cuota	費用
cuota	收費
cuota	費
cuota	手續費
cuota	配額
cuota	定額
cuota	限額
roland	roland
obreros	勞動者
obreros	工人
sagrada	神聖
primarias	初級
hembra	女
hembra	女性
empresarial	公司
gold	金
gold	金子
gold	黃金
gold	金色
gold	gold
rob	rob
luchador	拳手
luchador	鬥士
ligera	光線
ligera	光
ligera	燈光
ligera	輕
ligera	光明
ligera	輕微
ligera	輕量級
facultades	院系
tocando	感人
tocando	感動
tocando	觸碰
tocando	玩
tocando	播放
recuerdos	記憶
recuerdos	回憶
recuerdos	紀念品
recuerdos	記憶力
recuerdos	記憶
recuerdos	記憶體
recuerdos	回憶
site	網站
site	工地
específicos	具體
wright	wright
falla	失敗
falla	失敗
falla	瑕疵
falla	缺陷
llano	平原
romper	中斷
romper	休息
romper	打破
romper	突破
romper	打破
huerta	果園
septentrional	北方
septentrional	北部
seguimiento	追蹤
seguimiento	跟蹤
seguimiento	監測
difíciles	困難
difíciles	難
difíciles	艱難
cerveza	啤酒
proyección	投射
proyección	投影
proyección	預測
proyección	放映
proyección	篩選
proyección	甄別
compuestas	復合
compuestas	合成
compuestas	復合
compuestas	化合物
compuestas	大院
bloqueado	鎖定
tocó	觸及
tocó	感動
infierno	地獄
gastos	支出
gastos	支出
gastos	費用
gastos	開支
gastos	支出
africana	非洲
depósito	保證金
depósito	存
depósito	存款
depósito	押金
montenegro	黑山
avanzada	先進
nucleares	核
nucleares	核子
emma	艾瑪
emma	emma
terry	特里
terry	terry
jornadas	日子
jornadas	天數
lobos	狼
especialista	專家
octava	第八
octava	octave
pendiente	坡
pendiente	斜坡
pendiente	耳環
pendiente	傑出
pendiente	未決
realista	現實主義
century	世紀
definitivo	決賽
recordar	召回
recordar	記住
paraíso	天堂
paraíso	樂園
autora	作者
testimonio	見證
testimonio	證人
testimonio	證言
testimonio	證言
testimonio	證詞
malta	麥芽
malta	馬耳他
aerolíneas	航空公司
aerolíneas	航空
aerolíneas	航空公司
aerolíneas	航空
balonmano	手球
bloques	區塊
bloques	積木
positiva	積極
positiva	正面
positiva	陽性
turner	turner
polvo	塵土
polvo	塵
polvo	塵埃
polvo	灰塵
polvo	粉
polvo	粉末
polvo	火藥
balón	球
declara	宣告
declara	申報
alegría	快樂
alegría	喜悅
alegría	歡樂
alegría	joy
luxemburgo	盧森堡
cronología	時序
cronología	年表
cría	育種
cría	培育
cría	飼養
cría	繁殖
ilustraciones	插圖
cross	十字架
cross	cross
cross	十字
cross	交叉
estrada	estrada
singular	單數
singular	奇異
phoenix	鳳
phoenix	鳳凰
maine	緬因州
varsovia	華沙
masacre	屠殺
masacre	大屠殺
masacre	屠殺
masacre	屠宰
vinos	酒
vinos	葡萄酒
nominada	提名
denuncia	報告
denuncia	檢舉
denuncia	投訴
denuncia	申訴
frutas	果實
frutas	水果
frutas	果
frutas	果實
frutas	水果
graham	graham
delito	重罪
delito	犯罪
preocupación	關切
preocupación	關切
metales	金屬
metales	金屬
sufrir	受苦
golf	高爾夫球
asistencias	助攻
creencias	信仰
creencias	信仰
stars	星星
stars	明星
stars	星空
stars	星
stars	恆星
reputación	名譽
reputación	聲譽
reputación	名聲
reputación	信譽
reputación	聲望
party	黨
party	政黨
party	宴會
party	派對
party	聚會
norman	諾曼
humberto	humberto
humberto	umberto
humberto	hubert
conexiones	人脈
cumplimiento	成就感
aurora	極光
australiana	澳洲
ilustración	啓蒙
efectiva	有效
convertir	轉換
convertir	轉換
llanura	平原
llanura	平原
levantamiento	起義
levantamiento	昇華
levantamiento	提升
hebreo	希伯來
hebreo	希伯來文
propaganda	宣傳
desea	願望
desea	祝願
desea	願望
desea	祝願
thompson	thompson
jay	傑
jay	jay
secuela	續集
tributo	悼念
placas	板
placas	徽章
placas	板
estructural	結構
culpa	責怪
culpa	罪惡感
culpa	內疚
culpa	愧疚
singapur	新加坡
secreta	秘密
comerciantes	商人
comerciantes	商家
comerciantes	經銷商
bank	銀行
meseta	高原
hamburgo	漢堡
ordenado	訂購
ordenado	有序
proporción	比率
proporción	比值
proporción	比例
proporción	比
proporción	比重
proporción	比例
asociada	協理
estimada	估計
estimada	預估
interfaz	介面
correa	皮帶
colaborar	協作
colaborar	合作
colaborar	協作
secretaria	秘書
circuitos	電路
circuitos	迴路
circuitos	電路
auxiliar	助手
auxiliar	助理
auxiliar	輔助
minería	採礦業
minería	礦業
minería	採礦
corteza	吠
corteza	樹皮
corteza	地殼
corteza	皮層
verso	詩句
anónimo	匿名
anónimo	無名氏
auge	蓬勃發展
auge	繁榮
encargo	委託
encargo	訂單
encargo	命令
encargo	秩序
encargo	訂購
encargo	順序
sensación	感受
sensación	感覺
afluentes	支流
suave	光滑
suave	順利
suave	平滑
suave	平穩
suave	柔和
suave	軟軟
suave	柔軟
suave	柔和
suave	軟
suave	輕度
suave	溫和
suave	溫和
suave	溫柔
constantes	常數
constantes	常數
viaja	遊記
cbs	cbs
jamaica	牙買加
sencilla	簡單
sencilla	容易
sencilla	輕鬆
sencilla	簡單
censura	審查
rebelde	叛亂分子
rebelde	反叛
rebelde	叛軍
rebelde	叛逆
roll	捲
roll	卷
paco	paco
nancy	南希
nancy	nancy
marítima	海事
liberado	獲釋
liberado	解放
narrativa	敘事
narrativa	敘述
gerente	管理者
gerente	經理人
gerente	經理
encuesta	調查
encuesta	問卷調查
encuesta	投票
seca	乾燥
seca	乾
medir	測量
medir	衡量
medir	計量
medir	量度
medir	測量
medir	度量
medir	計量
medir	衡量
medir	量度
dieta	飲食
dieta	節食
dieta	減肥
discusiones	討論
discusiones	論證
discusiones	參數
discusiones	爭論
discusiones	論點
stanley	stanley
panorama	全景
realistas	現實主義
rin	凜
rin	萊茵河
animada	活潑
animada	熱鬧
nativa	原生
intensa	激烈
intensa	密集
duelo	決鬥
duelo	決戰
duelo	悼念
duelo	哀悼
legend	傳說
legend	傳奇
rectangular	矩形
acústica	聲學
acústica	聲學
innovación	革新
innovación	創新
hueso	骨
hueso	骨骼
hueso	骨頭
donald	donald
rincón	角落
rincón	轉角
rincón	角
jacob	jacob
jacob	雅各
ordenador	計算機
ordenador	電腦
baño	馬桶
baño	廁所
baño	洗手間
baño	廁
baño	廁所
baño	浴室
baño	洗手間
baño	浴
baño	洗澡
seguros	保險費
seguros	保險
correr	奔跑
correr	跑步
correr	運行
correr	跑
correr	跑步
correr	運行
correr	跑步
correr	慢跑
hms	hms
telecomunicaciones	電訊
telecomunicaciones	電信
telecomunicaciones	電訊
telecomunicaciones	電信
telecomunicaciones	電訊
telecomunicaciones	電信
iris	iris
eventualmente	最終
cantando	誦經
cantando	歌聲
cantando	唱歌
cantando	歌唱
examen	審查
examen	考試
examen	考試
depósitos	水庫
depósitos	水塘
depósitos	存款
depósitos	押金
depósitos	保證金
depósitos	存
depósitos	存款
depósitos	押金
ocasionalmente	偶而
ocasionalmente	偶而
ocasionalmente	偶爾
invitada	賓客
invitada	來賓
invitada	客人
invitada	邀請
invitada	受邀
gov	gov
homer	荷馬
liverpool	利物浦
rap	饒舌
rap	說唱
rap	饒舌
rap	說唱
asistir	出席
asistir	參加
asistir	主治醫生
asistir	協助
asistir	參加
turistas	觀光客
turistas	遊客
turistas	遊客
turistas	旅遊
imdb	imdb
autobús	公車
autobús	巴士
actuando	演戲
actuando	演技
actuando	代理
confusión	混淆
confusión	困惑
confusión	混亂
confusión	迷惘
lituania	立陶宛
tendencias	趨勢
tendencias	趨向
tendencias	熱門
secretos	秘密
probabilidad	可能性
probabilidad	概率
probabilidad	可能性
exhibición	展覽
exhibición	展品
exhibición	展覽
exhibición	展
exhibición	展覽會
provinciales	省級
amistoso	友軍
amistoso	友好
amistoso	友善
entretenimiento	娛樂
temprano	提早
temprano	及早
temprano	早期
temprano	提前
euphorbia	戟
direcciones	方向
direcciones	地址
direcciones	地址
direcciones	住址
soprano	soprano
soprano	女高音
now	現在
delitos	罪行
delitos	犯罪
atletas	運動員
sonic	音波
sonic	音速
espectro	光譜
espectro	光譜
espectro	頻譜
serio	認真
serio	嚴重
serio	嚴肅
conducción	傳導
conducción	駕駛
gobernantes	統治者
capacidades	能力
inteligente	聰明
inteligente	smart
ficticio	虛構
ficticio	虛構
manhattan	曼哈頓
concursos	競賽
cia	cia
cia	cla
abundantes	豐富
dosis	劑量
dosis	用量
dosis	劑量
dosis	劑量
cubrir	覆蓋
cubrir	封面
cubrir	掩護
antártida	南極洲
antártida	南極
antártida	南極洲
antártida	南極
citas	引文
citas	語錄
citas	引號
citas	報價
citas	引述
citas	引用
citas	引文
citas	任用
citas	任命
citas	約會
aprobada	核定
aprobada	核准
aprobada	批准
investigar	調查
filadelfia	費城
falso	虛假
falso	假
falso	假的
falso	虛假
falso	假冒
falso	假
humedad	水分
humedad	濕度
humedad	潮濕
humedad	濕度
atracción	景點
atracción	吸引力
atracción	吸引
formaciones	編隊
testigo	見證
testigo	證人
kilómetro	mile
kilómetro	公里
reptiles	爬蟲類
reptiles	爬蟲類
logo	標誌
logo	標識
sustancia	實質
sustancia	物質
turística	遊客
turística	旅遊
plus	加上
plus	加
estocolmo	斯德哥爾摩
nasa	nasa
masiva	大規模
viendo	觀看
mercurio	水星
mercurio	水銀
mercurio	汞
moléculas	分子
regulación	條例
alturas	高地
creencia	信仰
aterrizaje	降落
aterrizaje	登陸
aterrizaje	落地
aterrizaje	著陸
campbell	campbell
danny	danny
ventajas	福利
ventajas	優點
ventajas	長處
ventajas	優勢
martes	星期二
martes	週二
arsenal	軍械庫
arsenal	軍械庫
arsenal	軍械
arsenal	武庫
arsenal	arsenal
sociología	社會學
nigeria	奈及利亞
extrema	極端
extrema	極度
extrema	極限
