से	از
कारपेट	قالی
कारपेट	قالیچه
कान्सास	کانزاس
वाहिकाशोफ	آنژیوادم
लिप	لبش
लिप	لیپ
लिप	لب
चिकमगलूर	chikkamagaluru
कोन्या	قونیه
अनुज्ञा	گواهینامه
अनुज्ञा	مجوز
अनुज्ञा	جواز
पासो	پاسو
घसीटा	کشیده
मैकलीन	مکلین
ईस्टन	ایستن
गोथम	گاتهام
यूरेका	یوریکا
अनदेखे	غیب
अनदेखे	ناپیدا
सहेल	sahel
क्लोरेट	کلرات
डीटीडी	dtd
दीवानगी	جنون
दीवानगी	دیوانگی
प्यूनिक	کارتاژی
जिन्ताओ	جینتائو
बलाई	بلای
तोशियो	توشیو
दोदोमा	دودوما
मुस्कराहट	پوزخند
स्टारगेट	استارگیت
मार्केटप्लेस	بازار
मार्टिनी	مارتینی
क्रेप	کرپ
टाइटस	تایتوس
हीरोइन	شیرزن
गैरीसन	گریسون
गैरीसन	پادگان
एसएनआर	snr
चांडलर	چندلر
एमएसएन	msn
अग्निशामक	اتش
ट्रांजेक्शन	معاملات
ख़ज़ाने	ذخایر
ख़ज़ाने	گنجهای
गंजा	کچل
गंजा	کچله
गंजा	طاس
लिमिट	محدودیتها
लिमिट	محدودیت
फिरौती	فدا
फिरौती	باج
फिरौती	غرامت
फिरौती	خرند
शेल्टन	شلتون
स्टाइलिस्ट	آرایشگری
स्टाइलिस्ट	آرایشگر
लेप्टिन	لپتین
वर्गमीटर	sqm
सिथ	سیفی
सिथ	سیت
चियापास	چیاپاس
यज़ीद	یزید
ताज्जुब	تعجب
पाखंडी	منافق
पाखंडी	ریاکار
स्लेटर	اسلاتر
स्लेटर	اسلیتر
तिनके	کاه
तिनके	پوشالی
पैनासोनिक	پاناسونیک
क्रोमेट	کرومات
शारलेमेन	شارلمانی
बूबी	سینه
बूबी	ممه
आवा	آوا
सेरो	سرو
सर्वेश्वरवाद	خدافراگیردانی
विस्मित	سردرگم
विस्मित	متحیر
विस्मित	مبهوت
एटनबरो	اتنبرو
वायकॉम	ویاکوم
स्वाती	سواتی
क्वाड	کواد
मोरनी	طاووس
रोज़िड	رزیدها
ठहरें	مکث
रेयान	ریان
नलबन्दियान	نعلبندیان
संघट्टक	برخورددهنده
फंसने	رقابت
दहाड़	غرش
दहाड़	خروش
ईजियन	اژه
बर्टी	برتی
सुद	سودا
स्पिलबर्ग	اسپیلبرگ
झलकियां	مشاهدات
नायलॉन	نایلون
कसावा	مانیوک
कॉर्नवॉल	کورنوال
एनिक्स	انیکس
स्वादानुसार	پر
राजपुत	راجپوت
बेलुची	بلوچی
बैठो	بنشینم
अनावृतबीजी	بازدانگان
दरबान	فراش
दरबान	سرایدار
डायलन	دیلان
डायलन	دیلن
डेटन	دیتون
ओलंपियाड	المپیاد
रॉबिन्स	رابینز
रॉबिन्स	روبینز
वुल्फगांग	ولفگانگ
छतरियाँ	چتر
छतरियाँ	چتری
छतरियाँ	آمبرلا
छतरियाँ	چترها
कुतिया	جنده
कुनमिंग	کونمینگ
नैंसी	نانسی
बहरा	کر
बहरा	کران
बहरा	کرند
बहरा	ناشنوا
मिटिओरा	متئورا
एडाप्टर	آداپتور
एक्सा	axa
अनानास	آناناس
अल्ताफ	الطاف
क्युकी	چون
कनाल	کانال
कनाल	مجرا
कनाल	مجرای
मथाई	ماآتای
ऑटिस्टिक	اوتیسم
गोर्बाचेव	گورباچف
देई	dei
प्रोटोकाल	قرارداد
प्रोटोकाल	پروتکل
रूड	رود
सादड़ी	صدری
हाइपरलिंक	ابرپیوند
सिंजार	سنجار
निया	نیا
नैट	نیت
नैट	نت
दोस्तो	دوستان
और्ट	اورت
मानेट	مانه
ब्रैडफोर्ड	بردفورد
आड़ा	افقی
आड़ा	عرضی
आड़ा	منظره
एनकोडिंग	کدبندی
पोस्त	خشخاش
पोस्त	کوکنار
पोस्त	پاپی
रिप	ریپ
रिप	پاره
रिप	پارش
रिप	شکافتن
रिप	rip
यानकोविच	یانکوویچ
औपचारिकताओं	تشریفات
लड़को	پسران
लड़को	پسرها
लड़को	پسرا
एयरबोर्न	هوابرد
मैनिंजाइटिस	مننژیت
सौंफ	رازیانه
पार्टीशन	پارتیشن
पार्टीशन	افراز
बर्नूली	برنولی
मॅलानिशिया	ملانزی
लैक्टोबैसिलस	لاکتوباسیلوس
रोड्रिगो	رودریگو
डेरिल	داریل
कैम्पिंग	اردو
कैम्पिंग	چادر
राहें	مسیرها
राहें	راههای
लिंगम	لینگام
पैरामीटर्स	پارامتر
पैरामीटर्स	پارامترهای
स्कार्फ	تلفیقی
कोलोसियम	کولوسئوم
उम्मा	امت
लीनियर	لیتر
लीनियर	لیبریا
लीनियर	لیتر
लीनियर	خطی
लीनियर	گینه
प्लम	آلو
प्लम	آلوچه
पॉपअप	بالاپر
साइ	psy
शोरबा	آبگوشت
वीडियोज़	ویدئوهای
वीडियोज़	ویدیو
वीडियोज़	ویدیوها
वीडियोज़	ویدیوهای
रिटायरमेंट	بازنشستگی
धतूरा	تاتوره
मकड़ियों	عنکبوتها
होठ	لبها
होठ	لب
शेल्बी	شلبی
बोरियत	ملال
बोरियत	خستگی
रेवेन	کلاغ
रेवेन	ریون
स्का	ska
बारबेक्यू	کباب
टोम	tome
विनफ्रे	وینفری
खिडकी	پنجره
डफरिन	دافرین
एनजीसी	ngc
ज़ाक	ژاک
क्रिस्टलकी	بلورنگاری
ब्रुक्स	بروکس
ब्रुक्स	بروکز
फिलिपिनो	فیلیپینی
कुर्सियां	صندلیهای
कुरकुरे	ترد
कुरकुरे	کریسپ
इबुप्रोफेन	ایبوپروفن
सलवा	سلوی
मेट्स	متس
नंगरहार	ننگرهار
चलनिधि	نقدینگی
प्लानर	طراح
बाइसन	بایسون
उज़्बेक	ازبکی
समन	احضار
समन	فراخوانی
केतली	کتل
केतली	کتری
बालदार	پشمالو
फेलिप	فیلیپه
डीएलपी	dlp
टॉगल	ضامن
राउटर	رهیاب
रुबिडियम	روبیدیم
डीलरशिप	بنگاه
हैमरस्क्जोंल्ड	هامرشولد
रसूलों	رسولان
रसूलों	پیامبرانی
हीमोफीलिया	هموفیلی
तानिया	تانیا
वंक्षण	مغبنی
महासंगणक	ابررایانه
कया	چی
कया	چه
विल्फ्रेड	ویلفرد
पिरामिडों	هرم
पिरामिडों	اهرام
जिंदाबाद	جوانی
ज़ोंबी	زامبی
रोगाणुरोधी	ضدمیکروبی
कैज़ुअल	سرسری
ओल	ختمی
होइ	hoi
पेरिन	پرن
जगन	جگان
होल्डन	هولدن
इंजेक्ट	تزریق
अक्स	aks
पार्टन	پترن
अन्दीझ़ान	اندیجان
क्वैरी	پرس
विवो	vivo
सुदंर	خوشگل
सुदंर	خوشگله
सुदंर	خیلی
निंग	نینگ
बाहें	بازوان
बाहें	بازوها
बाहें	آغوش
बाहें	بازو
विनम्रतापूर्वक	متواضعانه
स्प्लैश	ترشح
जुड़ें	بپیوندید
जुड़ें	پیوستن
जुड़ें	وصل
जुड़ें	اتصال
जुड़ें	متصل
हिचकी	سکسکه
हिक्की	هیکی
गोफर	گوفر
शंकुक	شرعیات
ख़ुजन्द	خجند
कशेरूकाशोथ	آنکیلوزان
रामनाथन	راماناتان
डेनिम	دنیم
ओका	اوکا
एनहाइड्राइड	انیدرید
अलेक्स	الکس
अलेक्स	آلکس
टोटेनहम	هاتسپر
लिनस	لینس
बुशहर	bushehr
बुशहर	بوشهر
काफ्का	کافکا
फ्रिंज	فرینج
यर्कीज़	یرکیز
धुँधली	تاره
मिंक	مینک
जोए	جو
लिफाफा	پاکت
फाइजर	فایزر
नेल्स	ناخن
नेल्स	میخ
टिल्डेन	تیلدن
बेचारा	فقیران
बेचारा	فقیر
बेचारा	فقیری
बेचारा	بیچاره
फरो	فارو
पिंडर	پیندر
समारा	سامارا
लिपजिग	لایپزیگ
बलात्कारी	متجاوز
खोईसान	خویسان
बुज़ुर्गों	بزرگان
क्वांटीकरण	کوانتیزه
नोवाया	نوایا
अपघर्षण	سایش
हार्टले	هارتلی
लेनिनग्राड	لنینگراد
आकाशगंगाएँ	کهکشانها
नैया	فمورال
यूएनईपी	unep
अज्ञेयवादी	خداباوری
किरिबाती	کیریباتی
शेवरलेट	شورلت
शेवरलेट	شورولت
अत्तिला	آتیلا
अरूबा	آروبا
बेहिश्त	رسان
मैराकाना	ماراکانا
कैरो	قاهره
कैरो	کایرو
पैराग्लाइडिंग	پاراگلایدر
बुकमार्क	نشانک
ब्राज़ीलियाई	برزیلی
ब्राज़ीलियाई	برزیل
लोवेल	لول
लोवेल	لوول
लोवेल	لاول
लोवेल	لاول
ब्लाउज	بلوز
ब्लाउज	پیراهن
लडका	پسر
लडका	boy
फैंसी	محبوبی
फैंसी	پندار
फैंसी	گمان
टक	توک
टक	تاک
हुनान	هونان
छक्का	شش
छक्का	سیکس
छक्का	شیش
डाइव	غواصی
डाइव	شیرجه
स्ट्रेचर	برانکار
मार्टिनेज	مارتینز
एंज़ो	انزو
ह्वीटस्टोन	ویتستون
घुंघराले	فرفری
ब्लेज़र्स	blazers
विल्ला	ویلا
गुलदाउदी	داودی
लूटना	سرقت
रेंजरों	تکاور
आईरिस	آیرس
आईरिस	آیریس
आईरिस	زنبق
एसएसपी	ssp
तीव्रग्राहिता	آنافیلاکسی
स्क्रैप	قراضه
इम्तिहान	وسوسه
श्रोडिंगर	شرودینگر
नामीब	نامیب
पहचानो	شناسایی
पहचानो	شناختن
प्लाज्मिड	پلاسمید
बदबूदार	بدبو
बदबूदार	تعفن
पारसैक	پارسک
फोनोग्राफ	گرامافون
ड्रायर	درایر
खौलते	جوش
हिदेकी	هیدکی
निगर	نیجر
कार्यनीति	استراتژی
कार्यनीति	راهبرد
दिरहम	درهم
जेनिस	جنیس
महापुरूष	افسانه
माइक्रोकंट्रोलर	میکروکنترلر
सातो	ساتو
मोहलत	مهلت
हास्टिंग्स	هستینگز
हास्टिंग्स	هیستینگز
शेरिल	شریل
ताइक्वांडो	تکواندو
ताइक्वांडो	taekwondo
चेवी	چوی
एयरपोर्ट्स	فرودگاههای
एयरपोर्ट्स	فرودگاهها
रोहे	تراخم
टिड्डे	ملخ
वाल्डो	والدو
जैकबसन	جاکوبسون
खटमल	ساس
टट्टी	مستراح
कॅलिक्स्टस	کالیکتوس
ताबीज	طلسم
जिआंगशी	جیانگشی
गलफड़ों	آبشش
बीज़ान्टिन	بیزانس
ब्रीफिंग	توجیهی
प्रेमालाप	معاشقه
डेंट	دنت
डेंट	فرورفتگی
अल्वारेज़	آلوارز
शीले	شیله
लोएब	لوب
वाइरल	ویروسی
मिच	میچ
फार्मासिस्ट	داروساز
हंसना	خندیدن
हंसना	خنده
हंसना	خندیدم
हंसना	بخند
प्रोजेस्टेरोन	پروژسترون
यूगोस्लाव	یوگوسلاوی
बर्नले	برنلی
टेलीग्राम	تلگرام
अबरार	نیکان
अबरार	ابرار
कॉस्टेलो	کاستلو
देमेनतीवा	دیمنتیوا
अनभिज्ञता	نادانی
अनभिज्ञता	جهالت
अनभिज्ञता	جهل
बूस्ट	ارتقا
बूस्ट	بوست
त्सो	tso
वान्केल	وانکل
नाज	naz
नाज	ناز
लारेंज़	لورنتز
लानी	لانی
टिटहरी	آبچلیک
सर्ज	سرژ
वार्तालापों	مکالمات
कूलम्ब	کولن
माँगना	التماس
माँगना	گدایی
मेरिनो	مرینو
इप्सविच	ایپسویچ
पार्श्ववर्ती	کناری
पार्श्ववर्ती	جانبی
बिंगो	بینگو
कंकर	سنگریزه
काहिल	کیهیل
बेन्थम	بنتام
बगदादी	بغدادی
स्ट्रोन्शियम	استرانسیم
वेस्टा	وستا
मस्ज़िद	مساجد
लिम्फाडेनोपैथी	لنفادنوپاتی
महसूद	محسود
पिकेट	پیکت
विव	ویو
तौलिया	حوله
इमानदार	راستگو
इमानदार	صادقانه
इमानदार	صادق
इमानदार	صادقی
इमानदार	امین
उपसौर	apsis
खगोलमिति	اخترسنجی
स्वेटर	ژاکت
स्वेटर	گرمکن
नोआम	نوآم
फिक	فیک
पिंटर	پینتر
कार्मेन	کارمن
रैमी	ریمی
जैगर	ایگر
जैगर	جگر
होलसेल	عمده
चेनी	چنی
डीपीटी	dpt
मुर्गीपालन	ماکیان
टपकती	نشت
एन्ट्रॉपी	آنتروپی
टेलस्टार	تلستار
डिअर	عزیز
डिअर	جانم
डिअर	عزیزم
डॉयचे	دویچه
इकोल	école
काफिला	کاروان
एसक्यूएल	sql
कोडक	کداک
नेवा	نوا
स्वतंत्रतावाद	لیبرترینیسم
विन्निपेग	وینیپگ
हञ्जा	hanja
एन्ड्रेस	آندرس
तापयुग्म	ترموکوپل
थंडरबर्ड	تاندربیرد
नुई	nui
धोखेबाज	متقلب
कुमारस्वामी	کومرسوامی
दिनार	دینار
ठगी	متقلب
ठगी	کلاهبرداری
ठगी	تقلب
ठगी	کلاهبردار
रेडियोसक्रिय	رادیواکتیو
रेडियोसक्रिय	رادیواکتیوی
फिंक	فینک
सटन	ساتن
पार्किन्सन	پارکینسون
विलन	شرور
हनिंगन	هانیگان
स्टाइलिंग	styling
मट	مات
जियान	جیان
बीकर	پیاله
बीकर	لیتری
कम्पार्टमेंट	کوپه
पाइरॉक्सीन	پیروکسن
डफ़	داف
बिल्ले	مارکیز
बिल्ले	مارکی
एलियास	الیاس
जाँचें	بررسی
इस्कैरियट	اسخریوطی
रोड्रिगेज	رودریگز
बायोडीजल	بیودیزل
एपर्चर	روزنه
ख़ोव्द	خاود
मोजो	موجو
एड्रियाना	آدریانو
एड्रियाना	آدریانا
न्यूज़वीक	نیوزویک
त्रिंकोमाली	ترینکومالی
अज़ोरेस	آزور
अहार	اهر
स्ट्रीटकार	تراموا
स्ट्रीटकार	اتوبوسی
मोहसिन	محسن
पत्तो	برگها
पत्तो	برگ
फेकने	سرنگون
खनिक	مینر
खनिक	معدنچی
मैचिंग	تطابق
गर्ड	گرد
स्टेंसिल	شابلون
नायोबियम	نیوبیم
यक	yuk
हदरामौत	هدهرامات
फ़ुलहम	فولام
पर्लमैन	پرلمن
इनसाइडर	نفوذی
लिम	لیم
लुकअप	مراجعه
सेलिब्रेशन	جشن
सेलिब्रेशन	تجلیل
इंस्ट्रुमेंटेशन	instrumentation
पुनर्विन्यास	بازآرایی
फिच	فیچ
अग्रभूमि	پیشزمینه
सफ़ी	صافی
सफ़ी	صفی
पाल्मे	پالمه
नितम्ब	کپل
एजोला	آزیریان
सेमा	سما
थियोसोफिकल	theosophical
शूमेकर	کفاش
किता	کیتا
ओरो	اورو
अज़ारेन्का	آزارنکا
ग्वांगझोउ	گوانگژو
बोथा	بوتا
कुए	que
अन्दाज़	پیمانه
तुवालू	تووالو
फ़ूज्यान	فوجیان
फुरसत	فراغت
नाकेबंदी	محاصره
शादियां	عروسی
नेस्तर	نستور
हिक्सोस	هیکسوس
चिड़ी	خاج
पाल्ट्रो	پالترو
जिरी	جیری
टूथब्रश	مسواک
अकल	حکمت
अकल	حکمتی
रसीले	شاداب
बहुलवाद	تکثرگرایی
हेला	هلا
लॉट	لوط
बाईकार्बोनेट	بیکربنات
दोहूक	دهوک
इल्ली	کرم
इल्ली	کاترپیلار
इल्ली	کرم
इल्ली	کرمی
स्पैमिंग	اسپم
हांगझोऊ	هانگژو
न्यूट्रोपेनिया	نوتروپنی
रुकावटें	موانعی
रुकावटें	موانع
एल्कीन	آلکن
तोहोकू	توهوکو
बेरिंट	بارنتس
गुआ	گوا
खेतो	مزارع
किरायेदारों	مستاجر
क्रिस्टोफ	کریستف
क्रिस्टोफ	کریستوف
भृंग	سوسک
रूहानी	روحانی
कोलबर्ट	کولبر
फेल्प्स	فلپس
सजाये	تزئین
नियॉन	نئون
सासन	ساسان
हेनी	هینی
मैथ	ریاضی
मैथ	ریاضیات
मैथ	math
कालिमा	تیرگی
कालिमा	ظلمت
कालिमा	تاریکی
डनलप	دانلپ
जानकारीपूर्ण	آموزنده
अपनापन	پیوستگی
शिरीन	شیرین
शिरीन	shirin
मैरून	مارون
पीबॉडी	پیبادی
पाइपिंग	لوله
इनलेट	اینلت
जूडिथ	جودیت
गैरिंचा	گارینشا
नाइल्स	نیلز
नेपालमे	نپال
पर्च	لوتی
पर्च	پرچ
गाला	گالا
गाला	gala
आईडिया	ایده
सुझाएँ	پیشنهاد
सुझाएँ	توصیه
एरागोन	اراگون
कीलिंग	کیلینگ
क्यूरेटर	متصدی
क्यूरेटर	کتابدار
क्लिफर्ड	لوسین
क्लिफर्ड	کلیفورد
कोमी	کومی
ओडोमीटर	کیلومترشمار
टुकड़ो	قطعه
पीटीसी	ptc
कफ़न	کفن
जिग्मे	جیگمه
याचक	دادخواست
चनाब	چناب
दुराग्रह	لجبازی
परियां	فرشتگان
ट्रेडमिल	تردمیل
अल्जीयर्स	الجزیره
सेंटो	سانتو
यमनी	ریال
यूफोरिया	سرخوشی
टीप	یادداشتها
टीप	یادداشتهای
टीप	نوت
मिक्सर	اختلاط
मिक्सर	مخلوط
मिक्सर	میکس
परहेज़गारी	پرهیزگاری
परहेज़गारी	تقوای
परहेज़गारी	پرهیزکاری
परहेज़गारी	پرهیزگار
परहेज़गारी	تقوا
म्यान	پوش
मारिनो	مارینو
पटाया	پاتایا
कनेक्टेड	متصل
ऊफ़ा	اوفا
पाखण्ड	نفاق
पाखण्ड	ریاکاری
सोक	sok
गंडिका	گانگلیون
सीसीडी	ccd
पृष्ठ}}	صفحه}}
पाइक	پایک
अतिवाद	افراط
फार्मेट	قالب
फार्मेट	قالبی
स्कली	اسکالی
स्कली	اسکولی
नगा	nga
छोरा	پسر
छोरा	boy
वॉलोन्गॉन्ग	ولونگونگ
ज़हरा	zahra
ज़हरा	زهرا
फिरकी	گیگ
गेलर	گلر
एक्टिविस्ट	forza
एंगेल	انگل
साइटोसिन	سیتوزین
मूरत	مراد
मूरत	مورات
वित्रुवियस	ویترویوس
बीपीएल	bpl
अंतोनियो	آنتونیو
कोनर	کانر
सामर्रा	سامرا
ग्रोसो	گروسو
एमिलिया	امیلیا
चमचा	قاشق
रूखी	ناهموار
रूखी	خروشان
डेडपूल	ددپول
बेशर्म	ناشایست
ट्वानबी	توینبی
बीबीए	bba
ब्रूनर	برونر
सेगन	ساگان
पतझड़ी	برگریز
बंजारे	عشایر
सीडीएम	cdm
ओटिस	اوتیس
ट्यूनिस	تونس
ज़िद	لجاجت
फेस्ट	فست
ग्राफीन	گرافین
प्रिमोर्स्की	primorsky
प्रीस्टलि	پریستلی
बंशी	بنشی
एरियाना	آریانا
अभिकण	ذرات
कायला	کایلا
मस्जिदे	مسجد
मस्जिदे	مسجدی
क्लो	کلاف
क्लो	کلویی
क्लो	کلوئه
क्लो	کلوئی
क्लो	کلو
क्लो	چول
तिलचट्टे	سوسک
ट्रेबल	تریبل
पकौड़ी	پیراشکی
पकौड़ी	پیراشکی
आर्मंड	آرمان
आर्मंड	ارمان
हलीम	حلیم
बड्डी	رفیق
बड्डी	بادی
लाफ	خندیدن
लाफ	خنده
लाफ	خندیدم
लाफ	بخند
एल्ब	البه
ऐन्डर्स	آندرس
ऐन्डर्स	اندرس
निंदक	بدبینی
होस्नी	حسنی
चूषक	ساکر
फ़ैक्टरी	کارخانه
संघवाद	فدرالیسم
सदभावना	هارمونی
सदभावना	هماهنگی
बुर्का	برقع
एस्थर	ایستر
एस्थर	استر
टिया	تیا
पिंजरा	قفسی
पिंजरा	کیج
पिंजरा	قفس
पिंजरा	فرش
पिंजरा	موکت
पिंजरा	قالی
पिंजरा	قالیچه
लम्हे	لحظاتی
लम्हे	لحظات
वाइल्डर	وایلدر
एसएसएल	ssl
मैगनस	ماگنوس
ब्रॉसनन	برازنان
नईम	نعیم
नईम	نعیم
पामुक	پاموک
फैज़	فیض
फैज़	فائزه
डॉल्फ़िन	دلفین
डोनेट्स्क	دونتسک
होस्टल	مسافرخانه
होस्टल	خوابگاه
होस्टल	خوابگاههای
मेयोनेज़	مایونز
एफ्लेक	افلک
अपनेपन	آشنایی
पीएसयू	psu
शिराज़ी	شیرازی
शिराज़ी	shirazi
डूबना	روشویی
डूबना	سینک
टुर	تور
टुर	تورهای
रादेक	رادک
बैंडिट	راهزن
बैंडिट	سارق
बैंडिट	راهزنی
सशुल्क	آلی
सशुल्क	ارگانیک
सशुल्क	پرداخت
गुनाहगार	مجرم
गुनाहगार	گناهکار
गुनाहगार	گناه
लुइज़	لوئیز
पूर्वजो	پدرانشان
पूर्वजो	اجداد
पूर्वजो	پدران
पूर्वजो	نیاکان
छु	لمس
एलेना	الینا
एलेना	النا
एलेना	آلنا
सुम्मा	summa
टली	تالی
तलाल	طلال
एवेरी	آوری
एवेरी	اوری
एवेरी	ایوری
चेरिल	شریل
ओसवाल्ड	اسوالد
ओंग	آونگ
आवर्धित	تکبیر
छुपाएँ	پنهان
शिफ़्ट	شیفت
तापविद्युत	ترموالکتریک
नोहा	نوحه
बेरहम	سنگدل
टका	تاکا
ब्राडली	بردلی
मेलानी	ملانی
जीनो	جینو
विन्नी	وینی
खींचें	کشش
खींचें	دراز
खींचें	کشیدن
खींचें	ترسیم
निप्पन	نیپون
प्रतीक्षारत	منتظرم
प्रतीक्षारत	انتظار
प्रतीक्षारत	منتظر
प्रतीक्षारत	منتظریم
परिवर्द्धन	شکافت
इमोशनल	احساسی
इमोशनल	هیجانی
इमोशनल	احساساتی
इमोशनल	عاطفی
बाँझ	عقیم
बाँझ	نازا
शोक्ली	شاکلی
हैमपडेन	همپدن
फ़रिश्तों	فرشتگان
ओड़िसी	ادیسی
अतिप्रवाह	سرریز
बदचलन	بدکاره
एम्ब्रोस	ambrose
डमी	دامی
डमी	ساختگی
डमी	آدمک
सिंहजी	shir
बोनोबो	بونوبو
गिल्ट	گیلت
उँगलियाँ	انگشتان
उँगलियाँ	انگشت
तोजो	توجو
सताए	متضرر
इलेक्ट्रॉनिका	الکترونیکا
चर्मपूरण	تاکسیدرمی
रब्बानी	ربانی
जागे	بیداری
जागे	بیدار
विचारण	محاکمه
विचारण	دادرسی
स्कॉलरशिप	تحقیقی
स्कॉलरशिप	بورسیه
नाज़का	نازکا
पार्थेनन	پارتنون
घोड़ो	اسب
पिछडे	محرومیت
पिछडे	حرمان
शॉवर	دوش
शॉवर	رگبار
शॉवर	بارانی
शादि	عروسی
इलेक्ट्रोमैग्नेटिक	الکترومغناطیس
इलेक्ट्रोमैग्नेटिक	الکترومغناطیسی
नेअमत	نعمتهای
बातकेन	بادکند
चलाएँ	اجرا
चलाएँ	اجرا
अफ़ज़ल	افضل
चैडविक	چادویک
स्ट्रैबो	استرابون
मतभिन्नता	اختلافات
एनॉलॉग	قیاسی
नतालिया	ناتالیا
ऑटोमेटा	اتوماتای
टेपों	نوارها
टेपों	نوارهای
नेताओ	رهبران
चिया	چیا
बामयान	بامیان
गुरिंदर	گاریندر
आंद्रेई	آندری
वाल्ट्ज	والس
ब्लेन	بلین
चबाना	مونک
दिलेर	استالوارت
वॉस्टरशायर	ووسترشر
अनुलंब	عمودی
वख़्श	وخش
साइफर	رمز
साइफर	رمزنگاری
स्टाइलस	استایلوس
सेगोविआ	سگوبیا
अक्ल	حکمت
अक्ल	حکمتی
तेंदू	خرمالو
केटरिंग	تدارکات
प्रोफाइलिंग	profiling
हक्कानी	حقانی
ढोरों	چهارپایان
ढोरों	گله
अराफात	عرفات
शेकर	شاکر
गुआरानी	گوارانی
रेडिएटर	رادیاتور
सुक	سوک
मदनी	مدنی
ज्वेल	جواهری
ज्वेल	جواهر
कुलिश	کولیش
टेंडर्स	ناگت
प्रकार्यवाद	کارکردگرایی
मोनोसोडियम	مونوسدیم
पोंग	پونگ
उत्पीड़क	خاست
उत्पीड़क	ستمگر
वेगनर	وگنر
वेगनर	واگنر
जलील	جلیل
दलगत	پارتیزان
थैलेट	فتالات
जगमगाता	تابان
जगमगाता	درخشان
जगमगाता	درخشنده
ग्ली	گلی
एमाइड	آمید
होमवर्क	تکلیف
कोशिकांग	اندامک
बुर्यातिया	بوریاتیا
छली	خائنان
हारबिन	هاربین
रोडियम	رودیم
फ़र्टाडो	فورتادو
खालिदा	خالده
गुलदान	گلدان
गुलदान	vase
गुलदान	گلدون
ताशा	تاشا
विज़िट	آباد
विज़िट	ملاقات
विज़िट	عیادت
विज़िट	بازدید
विज़िट	برسد
विज़िट	بازدید
टाइट	سفت
टाइट	تنگه
माइक्रोफ़ोन	میکروفن
माइक्रोफ़ोन	میکروفون
टर्बोचार्जर	توربوشارژر
चुआन	چوان
गूगल+	گوگل+
बिल्स	اسکناس
बिल्स	صورتحساب
बिल्स	قبض
कोर्दा	کوردا
अल्पविराम	کاما
होगार्थ	هوگارت
पोलोनियम	پولونیم
लाउड	بلند
ड्रिबल	دریبل
लीडिया	لیدیا
अध्येतावृत्ति	جراحان
ज़िमर	زیمر
हर्षित	مسرور
हर्षित	شادان
हर्षित	شادمان
डेबियन	دبیان
हातोयामा	هاتویاما
फितर	فطر
एश्टन	اشتون
परहेज़गारों	پرهیزگاری
परहेज़गारों	پرهیزگاران
परहेज़गारों	تقوا
पिकरिंग	پیکرینگ
एंबुलेंस	آمبولانس
आईये	بیا
आईये	بیاید
अनुकूलनीय	وفقی
बड़ो	بزرگان
याचिकाकर्ता	سائل
हीथर	هدر
हीथर	هتر
गुंडागर्दी	هولیگانیسم
रुडॉल्फ	رودولف
थेरेमिन	ترمین
तौलिये	حوله
औकात	وضعیت
हमदर्दी	دلسوزی
हमदर्दी	همدردی
एक्सेटर	اکستر
मोमबत्तियाँ	شمع
योरूबा	یوروبایی
चोई	چوی
चोई	چویی
भांजा	برادرزاده
भांजा	خواهرزاده
अलोपेसिया	طاسی
शर्लक	شرلوک
फ्लिकर	فلیکر
सिंक्रोट्रॉन	سنکروترون
शिनकानसेन	شینکانسن
हेक्केल	هکل
खोमैनी	خمینی
अर्विन	آروین
अर्विन	اروین
मार्लिंस	marlins
खरीदें	خریدار
खरीदें	خرید
खरीदें	خریداری
खरीदें	بخرم
खरीदें	خرید
खरीदें	بخرید
झेजियांग	چجیانگ
बाह्यदलपुंज	کاسبرگ
सॉक्स	جوراب
जानूस	جانوس
लॉगिंग	ثبت
बार्डर	لبه
बार्डर	مرزی
बार्डर	مرزبانی
बार्डर	مرز
बार्डर	لبۀ
बाउचर	بوشه
रेमो	رمو
यांगून	یانگون
किमुरा	کیمورا
मेयर्स	مایرز
मेयर्स	میرز
बुर्के	برک
खौफनाक	چندش
ज़ैन	زین
हाफिज़	حفیظ
फ्लैग्स	پرچم
फ्लैग्स	پرچمها
फ्लैग्स	پرچمهای
अनिषेकजनन	بکرزایی
इशिकावा	ایشیکاوا
गऊ	gau
घूसखोरी	رشوه
अंतरालीय	بینابینی
टोंग	تونگ
डायोमीड	دیومد
करज़ई	کرزی
हैनमैन	هنمن
अचलताकारक	اسپوندیلیت
बाईक	دوچرخه
बाईक	موتور
हैकेट	هکت
लवक	دیسه
कष्टदायी	مشقت
रिपर	درنده
दुर्खीम	دورکیم
टट्टू	کولت
टट्टू	کلت
टट्टू	پونی
टट्टू	پانی
बाराँ	baran
बेकी	بکی
इश्तार	ایشتار
अक्रा	آکرا
फ़ज	فاج
रेगी	رگی
माताएं	مادرها
माताएं	مادران
हमसफ़र	اسرار
ज़्यूरिख़	زوریخ
डोमिंगो	دومینگو
टेंडर	دلسوز
अनस	انس
पैने	پانای
वावरिन्का	واورینکا
भाइयो	برادرهای
भाइयो	برادران
भाइयो	برادرها
एस्पेनयॉल	اسپانیول
रसधानी	واکوئل
जिआंगसू	جیانگسو
जायका	طعمی
मरीचिका	میراژ
मरीचिका	سراب
मरीचिका	سرابی
कोआला	کوالا
ओडिन्से	ادنسه
जिओ	جیو
जिओ	geo
आईपीए	ipa
फवाद	فواد
मिडलैंड	میدلند
मोड्यूल	پیمانه
