категорія	categoria
гокан	håkan
дредноут	dreadnought
зупинитись	atura
зупинитись	stop
безладдя	pertorbació
сінделар	sindelar
дхарма	dharma
протей	protea
зотов	zotov
первоцвіт	prímula
вагітні	embarassada
вагітні	embarassades
макквін	mcqueen
наметі	tenda
наметі	carpa
гетц	getz
роздільник	delimitador
роздільник	separador
містраль	mistral
сингулярність	singularitat
аміші	amish
котта	cotta
кодзі	nakata
ґуандун	guangdong
цуценят	cadells
фалькао	falcao
скажені	mad
винуватця	agressor
гниль	rot
бастен	basten
йосінобу	yoshinobu
ріббентроп	ribbentrop
шарнір	frontissa
лемер	lemaire
сазонов	sazonov
рідня	familiars
рідня	parents
марано	marano
іонізація	ionització
ліч	lich
котлети	bistec
котлети	escalopa
котлети	filet
дешево	barat
калліо	kallio
сподіваємося	esperem
кампань	campagne
кнесет	kenésset
хільдеберт	khildebert
кисловодськ	kislovodsk
пушкаш	puskás
флоран	florent
еквівалентів	equivalents
іскандер	iskandar
пангея	pangea
ульман	ullman
герменевтика	hermenèutica
осетини	ossetes
опіум	opi
оберн	auburn
уклін	proa
пей	pei
чуттєвий	sensual
вирішать	delirant
мелець	mielec
#це	#aquest
блаттер	blatter
колумніст	columnista
курячий	pollastre
кліпперс	clippers
сомм	somme
діставати	guitza
урк	ourcq
макдугалл	mcdougall
абревіатур	acrònims
росичка	drosera
граймс	grimes
фата	fata
кінкейд	kincaid
арвен	arwen
роо	roo
браухіч	brauchitsch
костка	kostka
запитала	preguntat
ґрамші	gramsci
дсо	dso
кенійський	kenyana
сексі	sexy
синкретизм	sincretisme
айзенберг	eisenberg
вимагання	extorsió
козу	cabra
арнем	arnhem
кубін	kubín
кхмерська	khmer
шоклі	shockley
гордіан	gordià
германік	germanicus
хякутаке	hyakutake
альдобрандіні	aldobrandini
кавала	kavala
марґарет	margret
імператив	imprescindible
міттеран	mitterrand
тост	torrades
тост	brindis
тост	torrada
мікрофони	micròfons
далянь	dalian
прикрасу	joia
бобслей	bobsleigh
агустін	agustín
намистини	beads
сімка	set
тримай	mantén
батьківство	paternitat
абеба	ababa
маттеус	matthäus
шваб	schwab
ісса	issa
норильськ	norilsk
джохор	johor
евакуювалися	gulags
вегетаріанство	vegetarianisme
фарабі	farabí
сегед	szeged
вішати	penjar
лае	lae
бернерс	berners
саутенд	southend
джайнізм	jainisme
погодьтеся	acorden
погодьтеся	convenen
борд	bordes
спіноза	spinoza
череда	bidens
скаче	saltant
оні	aunis
удінезе	udinese
жискар	giscard
таїс	thaïs
сажа	sutge
сінкансен	shinkansen
сувенір	record
сувенір	souvenir
заза	zaza
каплун	capó
коне	koné
синхронізацію	sincronització
бессон	besson
янне	janne
іссі	issy
мінна	minna
урн	urna
регулярність	jurisdiccions
затінення	ombrejat
еберхард	eberhard
радга	radha
дентон	denton
попереджали	avisat
попереджали	advertit
трансатлантичний	transatlantic
шуай	shuai
варма	varma
кергелен	kerguelen
приправа	condiment
арістід	aristide
верблюда	camell
рапунцель	rapunzel
юсеф	yusef
ганебно	indignació
ганебно	vergonyós
мсьє	monsieur
вугі	woogie
дерсу	dersu
леко	leko
приймаю	acceptar
приймаю	accepta
дренте	drenthe
ряст	corydalis
паес	páez
оксамит	vellut
оксамит	velvet
борха	borja
евристика	heurística
тако	taco
долучено	adjuntat
камбіо	cambio
зрадити	estafes
зрадити	trair
грір	greer
аутизм	autisme
мбабане	mbabane
збивати	confondre
гомологічні	homòlogues
мариця	maritsa
туба	tuba
кареніна	karènina
кінематика	cinemàtica
диктує	dicta
арбалет	ballesta
братик	germà
пеппі	pippi
редфорд	redford
фінікія	fenícia
прямокутники	rectangles
шантаж	xantatge
брадикардія	bradicàrdia
еліа	elia
плакала	plorat
пулави	puławy
кван	kwan
жіру	giroux
пструг	truites
пструг	truita
фалес	thales
страус	estruç
тру	trou
ярві	järvi
зороастризм	zoroastrisme
кубрат	kubrat
дюркгайм	durkheim
бенкрофт	bancroft
селангор	selangor
екваторія	equatòria
ранки	matins
акамацу	akamatsu
ахо	aho
пензель	pinzell
скаржитися	queixant
больє	beaulieu
морріконе	morricone
аннетт	annette
евора	évora
формалізація	formalització
фабрі	fabri
десі	desi
вінслов	winslow
докладне	detallada
підписатися	subscriu
переглядач	visor
переглядач	visualitzador
переглядач	navegador
одержимість	possessió
одержимість	obsessió
квай	kwai
детермінований	determinista
толмадж	talmadge
александріна	alexandrina
вестмінстерський	westminster
кідіс	kiedis
черенков	txerenkov
архетипи	arquetip
мандарин	mandarina
тимчасом	mentrestant
мерсія	mèrcia
масуда	toshio
магніти	imants
банально	obvi
банально	evident
сарт	sarthe
спо	spo
тіммі	timmy
кіану	keanu
ауер	auer
лоурі	lawrie
басбі	busby
граппа	grappa
бонсай	bonsai
ковдри	mantes
джанфранко	gianfranco
початківці	principiants
понтій	ponci
різак	lance
ієронімус	hieronymus
лимони	llimones
гальмстад	halmstad
свисток	xiulet
відіслати	envia
осаму	osamu
фінні	finney
пенс	penics
федералізм	federalisme
лееб	leeb
ларіо	lario
взаємовідношення	relació
дзьо	hisaishi
нетипові	custom
нетипові	personalitzada
нетипові	personalitzat
вірусологія	virologia
вейден	weyden
лісіцкі	lisicki
латеранський	lateranense
такаморі	takamori
трансепт	transsepte
самтер	sumter
бербанк	burbank
памфлетів	pamflet
вилка	fork
вилка	forquilla
емуляції	emulació
блаунт	blount
шараф	sharaf
леско	lescot
акапулько	acapulco
пунічна	púnica
ламка	fragilis
адаптовано	adaptat
адаптовано	adaptada
поульсен	poulsen
мартель	martel
бетанкур	betancourt
бензема	benzema
петсамо	petsamo
лері	larry
вибірковий	mostreig
намальовано	dibuixat
шуй	shui
есхатологія	escatologia
аксай	aksai
трастевере	trastevere
катарина	katarina
фінлі	finlay
лібкнехт	liebknecht
герцег	herceg
поросли	cautelarment
габі	gabi
габі	gaby
подобатися	grat
підвищеними	elevades
підвищеними	elevat
фуркад	fourcade
махабхарата	mahabharata
азалія	azalea
джиро	giro
фокусник	mag
велькопольський	wielkopolski
смачні	saborosa
смачні	saborós
гардероб	vestuari
лпу	lpu
вейс	wace
унісон	uníson
крае	krahe
послабило	pressions
сатья	satya
кармеліти	carmelites
багатоженство	poligínia
анкета	qüestionari
коннорс	connors
барріос	barrios
цермело	zermelo
консерванти	conservant
вермер	vermeer
брант	brant
чапек	čapek
неоціненний	inestimable
ламі	lamy
василіск	basilisc
тропе	tropez
габес	gabès
гарін	garin
боатенг	boateng
модів	mods
текле	tekle
спірос	spiros
косма	cosma
светр	jersei
малярія	malària
гофманн	hofmann
торвальдс	torvalds
вакцинація	vacunació
мозочок	cerebel
оке	åke
жовтецеві	ranunculàcia
прокл	procle
пухівка	eriophorum
давидів	davidov
рекомбінація	recombinació
пілон	pilon
тулагі	tulagi
мінімалізм	minimalisme
агс	ags
проді	prodi
спокутувати	expiar
освенцим	oświęcim
приватність	privadesa
приватність	privacitat
ненавиджу	odi
разград	razgrad
хеб	cheb
інертних	estancades
дрейпер	merceria
модератор	moderador
лабем	labem
фредеріку	frederico
мільйонерів	milionaris
сансовіно	sansovino
пульхр	pulcre
постане	ell
увігнутий	còncau
куртку	jaqueta
аріана	ariane
нітірен	nichiren
грімсбі	grimsby
біянкур	billancourt
свіні	sweeney
домінанта	dominant
пристосовується	adaptables
утробі	ventre
шапур	sapor
розарій	rosari
лотіан	lothian
бекет	becket
догма	dogma
маньчжурський	manchurian
радич	radić
гортензія	hydrangea
вкладок	tabulacions
вкладок	pestanyes
каротиноїди	carotenoide
рогір	rogier
грубер	gruber
бреттон	bretton
сервілія	servília
передивився	mitjançant
малкін	malkin
гердер	herder
коханих	lovers
коханих	amants
мюльгайм	mülheim
мацуо	matsuo
масаї	masai
тренажер	preparador
тренажер	formador
альбані	albani
дудаєв	dudàiev
цинізм	cinisme
заб	zab
сегментація	segmentació
рагуза	ragusa
баша	basha
граді	grady
мадзіні	mazzini
босна	bosna
побігли	ran
винаходить	inventa
таунус	taunus
кворуму	percebent
симпатія	simpatia
вейдер	vader
курсель	courcelles
пустоти	buidor
медельїн	medellín
талер	thaler
мікрометрів	micròmetres
біва	biwa
діу	diu
ларго	largo
конон	conó
хоббіт	hobbit
контрастність	contrast
моле	molay
джоуль	joule
прескотт	prescott
клондайк	klondike
ломе	lomé
окультизм	ocultisme
енц	enz
бойн	boyne
острув	ostrów
тосканіні	toscanini
миро	miró
мілка	superficial
кінскі	kinski
покора	humilitat
двомовність	multilingüisme
хмарно	ennuvolat
летиція	letizia
слайди	diapositives
сольфеджіо	solfeig
капоейра	capoeira
гемолітична	hemolítica
караджич	karadžić
пінгвіна	tux
викрадачі	snatchers
стендаль	stendhal
введіть	introdueix
грабен	graben
депресивний	depressiu
ангулем	angulema
святкову	festiu
святкову	festives
гомініди	homínid
флобер	flaubert
арлінгтон	arlington
інерція	inèrcia
юто	uto
уявляти	imaginar
уявляти	imagineu
уявляти	imagina
нільсон	nilson
стейніц	steinitz
лахор	lahore
найтлі	knightley
вігго	viggo
кройф	cruyff
оберфюрер	oberführer
пращур	avantpassat
спейсі	spacey
глєбов	ilja
каланхое	kalanchoe
обертати	girar
обертати	gira
марракеш	marràqueix
збагатити	enrich
збагатити	enriquir
мишкою	ratolí
аттенборо	attenborough
блом	blom
машинок	barems
машинок	escales
машинок	escates
машинок	bàscula
незаслужено	injustament
денарій	denari
багатокутник	polígon
малібу	malibu
тархан	tarkhan
арвід	arvid
васеда	waseda
зад	cul
анізотропії	anisotropia
ксанті	xanthi
агілера	aguilera
йорн	jørn
ема	ema
сільвестрі	silvestri
гугеноти	hugonot
фош	foch
ульсан	ulsan
афоризм	aforisme
сесе	sese
спальню	dormitori
стронцій	estronci
вівчарки	pastors
нелл	nell
сойєр	sawyer
конкордат	concordat
курода	kuroda
акім	akim
ізраїльській	ramla
берет	beret
евкаліпт	eucaliptus
евкаліпт	eucalyptus
вердаско	verdasco
бано	bano
конхобар	conchobar
бембі	bambi
вольтурно	volturno
феєрверк	focs
осіріс	osiris
анелька	anelka
ояма	oyama
кабала	càbala
таллін	tallinn
паласіо	palacio
мадуро	maduro
гобарт	hobart
тамаш	tamás
сигар	cigars
ґілмор	gilmore
парапет	parapet
некоректна	invàlid
барбарис	berberis
надихали	inspirat
горщиках	nanses
клінгер	klinger
жетон	distintiu
нарвік	narvik
мазох	masoch
ґуру	gurus
свідниця	świdnica
ананас	pinya
фета	feta
ару	aro
іранці	iranians
ламарк	lamarque
трієра	trirrem
селдон	seldon
тусі	tussí
проведемо	conducta
бабу	babu
шприц	xeringa
мухомор	amanita
виставляючи	flaixos
єлінек	jelinek
гела	gela
мастурбація	masturbació
структурне	estructurada
структурне	estructurat
твердопіднебінний	palatal
сімко	simcoe
соціолінгвістика	sociolingüística
мітра	mitra
каруана	caruana
велч	welch
бломберг	blomberg
секуляризація	secularització
серцелиста	cordata
монотеїзм	monoteisme
арнім	arnim
маск	musk
ножан	nogent
джуліанн	julianne
риксдаг	riksdag
піаже	piaget
ренодо	renaudot
богородице	calamarsa
лукулл	lucullus
параїба	paraíba
петіт	petite
валла	valla
вулканологія	vulcanologia
розенбаум	rosenbaum
топалов	topàlov
аронофскі	aronofsky
кулідж	coolidge
книгарню	llibreria
централізований	centralitzada
лідський	lida
альбан	alban
тирлич	genciana
здичавілі	batudes
козеріг	capricorn
люллі	lully
апроксимант	aproximant
бовуа	beauvois
компаоре	compaoré
отруїв	enverinat
тоня	tonya
кваме	kwame
алонзо	alonzo
герст	hurst
дарфур	darfur
джорді	jordy
шагал	chagall
хуань	huan
гельзенкірхен	gelsenkirchen
шарма	sharma
абіджан	abidjan
айлендерс	illencs
бембо	bembo
талейран	talleyrand
яшма	jasper
неіснуючий	inexistent
песимізм	pessimisme
муньйос	muñoz
чхве	choi
юечжі	yuezhi
бродерік	broderick
лемнос	lemnos
паско	pasco
скайвокер	skywalker
коловодник	tringa
шопрон	sopron
стараються	protegir
ченнінг	channing
будний	símon
кастор	càstor
фаталі	fatali
поглибити	aprofundir
ціаноз	cianosi
ерг	erg
орігамі	origami
послід	dejeccions
бюлов	bülow
чарлстон	charleston
гямеенлінна	hämeenlinna
гурія	gúria
пікерінг	pickering
драхма	dracma
готово	fet
мерехтіння	lluents
пелтроу	paltrow
ануй	anouilh
вірила	creien
вірила	cregut
йос	jos
васіле	vasile
чіапас	chiapas
скейт	skate
племінники	nebots
бітола	bitola
перевернутий	giren
дассен	dassin
попеску	popescu
мічоакан	michoacán
кессі	cassie
міура	miura
нурхаці	nurhaci
метаболіти	metabòlit
кокер	cocker
емануеле	emanuele
цузе	zuse
кальтаніссетта	caltanissetta
амбуаз	amboise
бетт	bette
лівонія	livònia
барвистий	colorit
морелло	morello
позитрон	positró
айронс	ferros
казус	casus
чатем	chatham
бердих	berdych
рогівка	còrnia
роксі	roxy
пригадав	recordat
феєрія	ignorant
феєрія	ignorants
орхан	orhan
сестричка	germaneta
дуала	douala
фарингіт	faringitis
арджуна	arjuna
едоардо	edoardo
вааса	vaasa
розклади	cronologies
розклади	horaris
розклади	planificacions
чемно	cortesia
панчо	pancho
парадоксів	paradoxes
пополо	popolo
прісцилла	priscilla
буремний	rebelde
пухнаста	pubescens
ейфелева	eiffel
коанда	coandă
сканера	escàner
дізраелі	disraeli
стоматолога	dentista
средець	sredets
юніс	eunice
штукатур	guixaire
кована	forjat
кована	forjats
електростатичний	electrostàtic
дайсуке	matsui
гавайська	hawaià
джюнейт	cüneyt
венеціано	veneziano
шелтон	shelton
мазь	salve
хамадан	hamadan
коканд	kokand
ікеда	ikeda
антігона	antígona
фабрегас	fàbregas
межовий	borderline
йом	yom
бакалаврат	batxillerat
персіваль	percival
сайга	saiga
фабіана	fabiana
дікірх	diekirch
терр	terre
пропуски	llacunes
пропуски	buits
саку	saku
бержерак	bergerac
брас	braça
поважна	solemne
конісі	konishi
найда	nida
фігерас	figueras
ісландці	islandesos
галіт	halita
потопити	aigüera
потопити	lavabo
яро	jaro
фішка	cosa
фішка	moneda
мерсін	mersin
леру	leroux
креш	crèche
антипатр	antípater
момо	momo
ашока	aixoka
фабула	fabula
дека	deca
боте	bothe
розетта	rosetta
фактура	bill
мару	maru
деж	dej
завзятість	tenacitat
грегуар	grégoire
мурата	murata
фог	fogh
корпоративному	corporacions
порадила	aconsella
порадила	aconsellat
франкен	franken
інваріант	invariant
ерман	erman
голодна	gana
сісі	sisi
отеро	otero
вітале	vitale
ретіро	retiro
коммерсантъ	kommersant
бонайре	bonaire
заполонили	escombrar
заполонили	escombrat
беріо	berio
феррера	ferrera
едем	eden
окадзакі	okazaki
метанол	metanol
бугро	bouguereau
варбург	warburg
перевернути	voltejar
перевернути	inverteix
побачиш	kang
здогадуватися	calculant
тауфік	tawfiq
гнилі	podrit
григорян	grigoryan
дагоберт	dagobert
корнелл	cornell
кюхлер	küchler
потерпілий	destrosses
плутайте	confondre
апл	apl
бовен	bowen
міжзональний	interzonal
епілепсія	epilèpsia
дивимося	gaudint
атілій	atili
палаючі	flaming
цеткін	zetkin
талон	talon
младенович	mladenovic
відокремленим	unifamiliar
іві	evey
майоліка	majòlica
вайлер	weiler
шалена	brutal
мальвові	malvàcia
ммм	mmm
ммм	nyam
мачете	matxet
тадема	tadema
кінтанілья	quintanilla
бурдж	burj
слина	saliva
лактози	intolerància
чарлтон	charlton
муфтій	mufti
емоція	emoció
задушити	penedit
шпинат	espinacs
шербур	cherbourg
сабіно	sabino
койот	coyote
ньюбері	newbery
чалмерс	chalmers
кайруан	kairuan
поводитись	comporti
сарра	sarra
редут	reducte
забудь	oblida
прокаріот	citosquelet
йонеско	ionesco
гальвані	galvani
домб	dombes
верроккйо	verrocchio
гаттон	hutton
гармонійні	harmoniosa
буряти	buriats
альянса	alianza
компетентний	competent
компетентний	competents
ксеркс	xerxes
осун	osun
сіндзі	shinji
кемпе	kempe
фонограм	fonogrames
бліє	blier
волонтера	voluntària
волонтера	voluntari
фенол	fenol
міко	miko
гаппель	happel
максиміан	maximí
речитатив	recitatiu
підкатегорію	subcategoria
камениця	kamenica
ніжку	cama
ніжку	pota
нура	nura
кернс	cairns
лоренцетті	lorenzetti
ріган	regan
нейтронна	neutró
ріна	rina
блумфілд	bloomfield
масахіро	masahiro
дюшен	duchesne
аерація	aeració
субтитрів	subtítol
манос	manos
хам	cham
католикос	katholikós
ауреліо	aurelio
мурсі	mursi
менелай	menelau
лабіринтом	infranquejable
карстен	karsten
карстен	carsten
костнер	costner
травневі	maig
мінога	lamprey
шіле	schiele
бюрен	buuren
тротуар	vorera
аменемхет	amenemhet
арманьяк	armanhac
арманьяк	armanyac
блаженні	beneïda
блаженні	esplèndida
блаженні	beneït
регул	règul
лангнау	scl
адсорбція	adsorció
спливають	ascendir
халім	halim
суперкар	superesportiu
вересові	ericàcia
пензлі	pinzells
гомон	gaumont
негр	negro
уеда	ueda
ковачевич	kovačević
доміціан	domicià
рукостискання	encaixada
гарпун	arpó
гуаш	guaix
електрохімія	electroquímica
кліматів	versio
нехо	necó
коріна	corina
суперконтинент	supercontinent
коу	coe
благословіння	benedicció
глостершир	gloucestershire
сува	suwa
нещасним	miserable
дюрен	düren
андрус	andrus
вардан	vardan
беніньї	benigni
туссен	toussaint
пробуджується	escollim
акане	akane
огні	ogni
чарівності	encant
аларіх	alaric
враца	vratsa
калло	callot
сухарто	suharto
гомеостаз	homeòstasi
підписка	subscripció
роблес	robles
діснейленд	disneyland
онтогенез	ontogènia
манлій	manli
паласіос	palacios
телекомунікаційний	telecomunicació
павезе	pavese
лауда	lauda
жора	jora
конор	conor
енарес	henares
розалін	rosalyn
сейду	seydou
асса	assa
андреева	andreeva
кашшаї	kassai
шафарова	šafářová
обережні	cauta
астер	astaire
рубо	roubaud
галловей	galloway
нацуме	natsume
гальяно	galliano
андрос	andros
філіпе	filipe
монтойя	montoya
зацікавило	interessat
зацікавило	interessats
герань	geranium
гейзер	guèiser
цигарки	cigarrets
цигарки	cigarretes
цигарки	cigarreta
цигарки	cigarret
псові	cànid
консолідувати	consolidar
циклоп	ciclop
монічеллі	monicelli
роздати	dibuixa
зикурат	ziggurat
густавович	neuhaus
пака	paka
евлія	evliya
кальпурнія	calpúrnia
шамс	shams
покоях	cambres
пожежник	bomber
стойка	stoica
бакст	bakst
томбо	tombaugh
дратувати	irritar
флавіо	flavio
ваєт	wyeth
радіометр	crookes
шопенгауер	schopenhauer
віньола	vignola
чилич	čilić
тервел	tervel
шліман	schliemann
подружки	xicotes
ланца	lanza
арафат	arafat
лелуш	lelouch
щипавка	cobitis
сіто	cîteaux
селлерс	venedors
елегантність	elegància
косс	causse
патагонія	patagònia
патагонія	patagonia
барнард	barnard
кейл	cale
солана	solana
евтаназії	eutanàsia
інс	ince
кондо	kondo
макдавелл	macdowell
форсберг	forsberg
холостяк	solter
холостяк	batxiller
холостяк	llicenciatura
немовлята	lactants
немовлята	nadons
наполегливим	persisteixen
песталоцці	pestalozzi
змієносець	serpentari
теллер	teller
азіній	asini
цзє	jie
теки	carpetes
перник	pernik
байкери	motoristes
мілен	mylène
малайсько	malayo
дьє	dieu
естерсунд	östersund
квазар	quàsar
флоріс	floris
дядьки	oncles
чосер	chaucer
усуненням	assistits
усуненням	assistida
усуненням	assistit
токантінс	tocantins
нодар	nodar
інферіоре	inferiore
парочка	parella
офелія	ofèlia
донськой	donskoi
кфар	kefar
розповсюдити	promoguin
помпоній	pomponi
йоргенсен	jørgensen
суза	susa
трдат	tiridates
хашим	hàixim
цвєтаєва	tsvetàieva
ціанід	cianur
ука	uka
бігунів	corredors
бігунів	runners
вибухне	explotar
герольд	gerold
сеута	ceuta
патрулюють	patrulles
ніло	nilo
тегусігальпа	tegucigalpa
макалу	makalu
яннік	yannick
кахетія	kakhètia
карвалью	carvalho
візерспун	witherspoon
карели	carelians
ксенакіс	xenakis
підключитися	connecta
дюрас	duras
ацилій	acili
бернбург	bernburg
надпровідність	superconductivitat
неймар	neymar
ефраїм	ephraim
рауф	rauf
фруктоза	fructosa
барух	baruch
сучасно	moderna
сучасно	modern
спок	spock
філателія	filatèlia
бойс	boyce
вайль	weill
інвестиційну	acumula
хвар	hvar
ввімкнено	habilitat
інтерпол	interpol
тракай	trakai
гейгера	geiger
цвікау	zwickau
фланн	flann
бандар	bandar
мосьє	monsieur
збалансований	equilibrat
збалансований	equilibrada
тії	tilly
фашист	feixista
салазар	salazar
самітник	reclús
пластівці	flocs
пластівці	cereals
пластівці	cereal
гваделупи	guadalupe
еліста	elistà
гортань	laringe
клоуни	pallassos
біопсія	biòpsia
допису	publicació
неминучі	inevitables
сос	sos
герт	gert
камікава	kamikawa
папен	papen
канонізація	canonització
сидеричний	sideral
профі	pro
смачний	saborosa
смачний	saborós
улманіс	ulmanis
гайне	hayne
онєгін	oneguin
кардосо	cardozo
джеймісон	jamieson
аннан	annan
учелло	uccello
аерофлот	aeroflot
токсикологія	toxicologia
желатин	gelatina
веккьо	vecchio
маршан	marchand
любовня	ľubovňa
анка	anka
стура	stura
лучіо	lucio
пропонуємо	oferta
галатів	gàlates
богеміанс	bohemis
грушева	carei
гокінг	hawking
перголезі	pergolesi
позбавленими	mancats
рулетка	ruleta
рубе	roubaix
улла	ulla
букети	rams
тоті	toti
вияснити	aclariment
брацлава	breslev
контрастів	contrastos
ріал	rial
айдин	aydın
клебер	kléber
кумасі	kumasi
мілетський	milet
асфальті	paviment
пйомбіно	piombino
робототехніка	robòtica
лійка	embut
економить	gasta
бановина	banovina
бужумбура	bujumbura
сяном	sanem
шельда	escalda
лети	fly
слейд	slade
ваксман	waksman
кессельрінг	kesselring
спрацювало	treballat
спрацювало	treballats
трапилась	ocorregut
орсеоло	orseolo
дюфаї	dufay
зоологом	zoòleg
маке	macke
гіроскоп	giroscopi
окубо	okubo
батай	bataille
акробатика	antenes
зайчик	conillet
зайчик	conilleta
мефістофель	mefistòfil
невинні	innocents
невинні	innocent
очам	ulls
очам	eyes
йосінорі	yoshinori
підказка	punta
підказка	propina
підказка	consell
мінц	mintz
тарік	tarik
тарік	tariq
хемптон	hampton
дікс	dix
енкіду	enkidu
альгамбра	alhambra
сука	puta
веселої	aposta
мота	mota
фінчер	fincher
лессі	lassie
горний	gornji
палеоген	paleogen
адаптивний	adaptatiu
траффорд	trafford
велозу	veloso
вупі	whoopi
стіллер	stiller
юґа	yuga
гетевей	hathaway
швиденько	ràpidament
раціональну	racional
раціональну	racionals
зугдіді	zugdidi
корне	cornet
електромонтер	electricista
янгон	yangon
пельтьє	pelletier
дофіне	dauphiné
адамсон	adamson
максимізувати	maximitza
максимізувати	maximitza
ефедрин	efedrina
демонологія	demonologia
філіппіно	filippino
іменниками	substantius
падло	carronya
падло	bufa
калатрава	calatrava
рокфор	roquefort
монтелеоне	monteleone
печериця	agaricus
соковита	sucosa
фос	foz
сааведра	saavedra
етідзен	echizen
айоммі	iommi
непрозорі	opac
непрозорі	opaca
накладних	recobriment
псих	freak
макайвер	mciver
хамрін	hamrin
гельсінборг	helsingborg
зріла	madur
доде	daudet
лінекер	lineker
рятівники	rescatadors
плеханов	plekhànov
безжалісний	duríssima
васкуліт	vasculitis
закінф	zacint
ніжками	extremitats
роскілле	roskilde
бус	bus
бус	autobús
столики	quadres
столики	taules
голосуйте	votació
голосуйте	vot
голосуйте	vota
каталітичний	catalítica
роквелл	rockwell
деккер	dekker
пердью	perdue
людвігсбург	ludwigsburg
селбі	selby
мадерно	maderno
гортанний	glotal
голоцен	holocè
аншлюс	anschluss
ардженто	argento
хабіб	habib
думітреску	dumitrescu
стиліст	estilista
прислівник	adverbi
тріатлон	triatló
плантація	plantació
шахін	shahin
затишна	acollidora
затишна	acollidor
буен	bouin
бюрократичні	burocràtiques
ковальчик	kowalczyk
бритва	razor
бритва	navalla
формальності	tràmits
пасуться	pasturar
ешенбах	eschenbach
дерріда	derrida
жюссьє	jussieu
манагуа	managua
талібан	talibans
карлівна	baronessa
черрето	cerreto
хетти	hittites
айгер	eiger
брюль	brühl
електроліз	electròlisi
реддінг	redding
гаель	gaël
шолохов	xólokhov
мукерджі	mukherjee
гласність	glàsnost
кенсін	kenshin
мандала	mandala
секу	sekou
чистилище	purgatori
неприйнятно	inacceptable
попрощався	comandava
шмадель	schmadel
раскін	ruskin
естатіус	eustatius
матарам	mataram
вставлено	inserida
ввід	input
ввід	aportació
данс	dans
сувон	suwon
номура	nomura
розпач	desesperació
бурос	borås
чарами	encanteris
каньяда	cañada
дайк	dijk
коріандр	coriandre
метушні	pànic
кореллі	corelli
аберація	aberració
танкред	tancred
морфізм	morfisme
дду	ddu
волонтерство	voluntariat
кімура	kimura
погрожують	amenaçat
погрожують	amenaçada
шалль	schall
корчула	korčula
розлучена	divorciat
кундаліні	kundalini
інфографіка	infografia
хенлі	henley
екзистенціалізм	existencialisme
каррера	carrera
хаттусілі	hattusilis
серфінг	surf
малятко	baby
малятко	nadó
іліас	ilias
донни	donny
мінарети	minarets
цінхай	qinghai
басра	basora
басра	bàssora
морж	morsa
даррелл	durrell
даррелл	darrell
пхукет	phuket
гізи	kheops
салін	salí
салін	salines
сколарі	scolari
адельгейда	adelheid
косплей	cosplay
мідзукі	mizuki
молись	resar
молись	resa
піноккіо	pinocho
аналізатори	analitzadors
кашина	cascina
шеймус	seamus
оранка	rompuda
торрічеллі	torricelli
мартінс	martins
колима	kolimà
рекко	recco
шеллінг	schelling
чинну	vàlida
чинну	vàlid
пелла	pella
вейлі	whaley
райхенбах	reichenbach
галлей	halley
макросів	macros
продовжуємо	continuant
сетіф	sétif
атабаска	athabasca
родопи	rodopi
боягуз	covard
інтерактивне	interactiu
інтерактивне	interactive
нола	nola
фобій	fòbies
заале	saale
антал	antal
урмія	urmia
рокабілі	rockabilly
левіафан	leviatan
шанкар	shankar
здивувати	sorpresa
фасції	fasces
щеплень	vacunat
стоунхендж	stonehenge
імаґава	imagawa
грінок	greenock
вараждин	varaždin
зан	zan
куевас	cuevas
косарики	gladiolus
крайтон	crichton
міркувати	especular
секо	seko
джардін	jardine
обернути	girar
обернути	gira
кальв	calvus
нескорений	invicte
скайлер	skyler
олігархи	oligarques
калвер	culver
відлига	desgel
сюзі	susie
барді	bardi
гайдельберг	heidelberg
вейї	veïs
скола	scola
лагранж	lagrange
безтурботний	quietud
музеєзнавство	museologia
квейд	quaid
мікетті	michetti
істмен	eastman
вирвані	arrencats
габермас	habermas
фріч	fritsch
чисельник	numerador
андрюс	andrius
копф	kopff
дафніс	dafnis
даман	daman
теобальд	teobald
плавне	suau
мігрень	migranya
клос	clos
казково	brillant
казково	fabulosa
космо	cosmo
джекіл	jekyll
карильйон	carillon
відкликано	revocats
відкликано	revocat
відкликано	revocada
відкликано	revocades
сандрін	sandrine
аяла	ayala
каракалпакстан	karakalpakistan
смог	boirum
ганнес	hannes
бейбарс	bàybars
слоан	sloan
батоні	batoni
нанні	nanni
жорді	jordi
оброблено	processat
комами	coma
комами	comas
комами	comes
лотерея	rifa
лотерея	sorteig
лотерея	loteria
лотерея	rifes
варнави	bernabé
коліньї	coligny
впертість	tossuderia
малинова	sponsa
віртанен	virtanen
страуси	estruços
дрогба	drogba
зарозумілість	prepotència
зарозумілість	arrogància
зозульки	dactylorhiza
габен	gabin
слоун	sloane
ебер	hébert
каттегат	kattegat
даладьє	daladier
золотоустий	crisòstom
бурка	burca
герефорд	hereford
ангілья	anguilla
параноя	paranoia
целан	celan
рікард	rickard
янчжоу	yangzhou
супергерой	superheroi
джедаї	jedi
вприскування	injecció
альмодовар	almodóvar
фульвія	fulvia
зашифровані	xifrada
згадала	esmentat
вікіцитати	viquidites
ідрісі	idrissí
займаюся	fent
прету	preto
бузковий	magenta
дагомея	dahomey
гігабайт	gigabyte
данлоп	dunlop
фісташка	festuc
фісташка	pistacia
карцинома	carcinoma
міланезе	milanese
