から	mula
めい	niece
軍隊	military
軍隊	pangmilitar
軍隊	militar
軍隊	armies
軍隊	hukbo
軍隊	army
みなみ	minami
無効	disable
無効	disable
行事	pangyayari
行事	kaganapan
行事	event
薩摩	satsuma
前者	dating
シドニー	sidney
シドニー	sydney
競争	paligsahan
競争	kompetisyon
双子	kambal
双子	twin
双子	kambal
ビジョン	pangitain
ビジョン	paningin
疾患	karamdaman
疾患	karamdaman
疾患	disorder
疾患	disorders
パーツ	parts
ローン	pautang
損傷	damage
損傷	pinsala
トイレ	cr
トイレ	palikuran
トイレ	banyo
トイレ	banyo
グッド	mabait
グッド	mabuti
バルセロナ	barcelona
リスナー	tagapakinig
リスナー	tagapakinig
グラウンド	lupa
グラウンド	ground
ブルガリア	bulgaro
ブルガリア	biyetnam
ブルガリア	bulgaria
トレーニング	pagsasanay
アンナ	anna
レンタル	rental
レンタル	umupa
レンタル	upahan
レンタル	rent
レンタル	upa
厳しい	matigas
コマンド	utos
コマンド	command
コマンド	utos
質量	mass
質量	misa
質量	masa
照明	illumination
照明	lighting
照明	ilaw
暴力	karahasan
ミル	mill
プロイセン	prussia
プロイセン	prussian
ペット	pet
ペット	alaga
ペット	alaga
エンド	matatapos
エンド	katapusan
エンド	pagtatapos
エンド	tapusin
エンド	dulo
フラ	fra
独特	natatanging
独特	kakaibang
独特	unique
独特	natatangi
ピエール	pierre
乙女	otome
住所	tirahan
住所	address
戦場	battlefield
総長	rector
亡命	tinapon
天文学	astronomiya
認める	umamin
認める	aminin
限界	limitasyon
限界	limitahan
限界	limitasyon
視点	perspektibo
視点	pananaw
視点	perspectives
チベット	tibet
チェーン	kadena
チェーン	chain
朝倉	asakura
飛行機	airplane
飛行機	eroplano
飛行機	plane
飛行機	eroplano
飛行機	eroplano
キロメートル	kilometres
キロメートル	kilometro
キロメートル	kilometrong
キロメートル	kilometro
アーケード	arcade
宮殿	palasyo
毎月	monthly
毎月	buwanang
需要	pangangailangan
需要	demand
ルーマニア	romania
キス	kissing
キス	kisses
キス	halik
キス	kiss
圧力	presyon
ロマン	roman
ロマン	romano
衣装	costume
衣装	kasuutan
衣装	costume
衣装	kasuotan
ウィリアムズ	williams
伝承	alamat
別れ	paalam
別れ	parting
近隣	lokalidad
必要性	pangangailangan
大山	oyama
努力	efforts
努力	pagsusumikap
努力	pagsisikap
努力	effort
努力	pagsisikap
再会	reunion
プレーオフ	playoff
プレーオフ	playoffs
室内	panloob
室内	indoor
コーヒー	kape
コーヒー	coffee
スパイ	spy
スパイ	spies
素材	materyal
素材	materyales
素材	materyales
ライナー	liner
ライナー	rainer
登山	umaakyat
ログ	log
ログ	log
ログ	log
捕虜	bilanggo
捕虜	preso
怒り	galit
怒り	poot
怒り	magalit
怒り	galit
怒り	nagagalit
ブー	boo
女の子	girl
トレード	kalakalan
トレード	ipagpalit
トレード	magnegosyo
トレード	trade
回路	circuit
神田	kanda
商人	negosyante
外観	anyo
外観	itsura
外観	hitsura
外観	tumingin
外観	look
マネージャー	namamahala
マネージャー	manager
マネージャー	tagapamahala
マネージャー	managers
マネージャー	tagapamahala
マネージャー	tagapangasiwa
近衛	konoe
エイト	walong
エイト	otso
エイト	walo
向き	oryentasyon
向き	orientation
奨励	panghihikayat
通勤	commuter
セラ	sera
パンチ	punch
コメディ	katatawanan
コメディ	comedy
シャルル	charles
シルバー	pilak
シルバー	silver
救助	pagsagip
救助	pagligtas
救助	rescue
やす	kadalian
やす	madalian
ジョージア	georgia
水曜日	miyerkules
グレイ	gray
グレイ	abo
グレイ	grey
チェンジ	palitan
チェンジ	magbabago
チェンジ	pagbabago
チェンジ	baguhin
チェンジ	change
デル	del
デル	dell
働く	working
働く	pagtatrabaho
働く	gumagana
働く	nagtatrabaho
アドベンチャー	pakikipagsapalaran
アドベンチャー	adventure
木下	kinoshita
ディン	dinh
火曜日	tuesday
火曜日	martes
アドレス	tirahan
アドレス	address
アルバ	alba
アルバ	aruba
論争	controversy
加賀	kaga
売り上げ	pagbenta
売り上げ	benta
ニーズ	need
ニーズ	kailangan
ニーズ	pangangailangan
ゲイ	bading
ゲイ	gay
ゲイ	bakla
同級生	classmates
コント	comte
森林	kagubatan
森林	gubat
森林	kagubatan
症状	sintomas
マンション	mansion
マンション	condominium
グレート	sarap
グレート	magaling
本土	mainland
混合	mixed
混合	magkahalong
告白	confessions
その間	samantala
出店	pwesto
所持	pagkontrol
ノット	knots
セカンド	pangalawa
ブーム	boom
マドリード	madrid
和泉	izumi
後ろ	likod
後ろ	bumalik
後ろ	balikan
後ろ	balik
パーティー	partido
パーティー	party
パーティー	pagdiriwang
パーティー	pagtitipon
修行	pagsasanay
マップ	maps
マップ	mapa
マップ	mapa
ミュンヘン	munich
ニック	nick
丸山	maruyama
ブラッド	blood
ブラッド	dugo
ブラッド	brad
ギャラリー	galleries
ギャラリー	gallery
立川	tachikawa
繁殖	breeding
繁殖	aanak
ガード	guard
ガード	bantay
十二	labindalawang
十二	dose
ターン	turn
ターン	lumiko
ショウ	shaw
結論	conclusion
秘書	sekretarya
秘書	kalihim
ブライアン	brian
ウォーター	tubig
牧野	makino
ダニエル	daniel
土佐	tosa
クロアチア	croatia
ソナタ	sonata
表彰	parangal
表彰	awards
表彰	award
陽子	proton
出産	panganganak
ラテン語	latin
属性	attribute
属性	katangian
属性	attributes
シル	sil
アントニオ	antónio
アントニオ	antonio
アーカイブ	archiving
アーカイブ	arkibo
アーカイブ	archive
アーカイブ	archives
衝撃	epekto
衝撃	shock
衝撃	nagulat
手続き	pamamaraan
手続き	pamamaraan
ユニオン	unyon
ユニオン	union
ユニオン	unyong
カロライナ	carolina
諏訪	suwa
前面	harapan
前面	harap
瞬間	sandali
瞬間	moment
瞬間	mabilisan
瞬間	instant
瞬間	iglap
瞬間	madaliang
中断	pagkaantala
中断	huminto
中断	suspended
ホンダ	honda
ストップ	tma
ストップ	tumigil
ストップ	itigil
ストップ	tigil
ストップ	huminto
歯科	dentistry
招待	paanyaya
招待	imbitasyon
招待	imbitahan
招待	anyayahan
川越	kawagoe
エクスプレス	ipahayag
エクスプレス	express
スタンド	tumayo
スタンド	stand
田辺	tanabe
怪我	injured
怪我	nasugatan
怪我	injury
怪我	pinsala
松尾	matsuo
プレゼント	presents
プレゼント	kasalukuyan
上流	kinakailangang
スロバキア	eslobako
スロバキア	slovakia
グラフ	grapo
グラフ	tsart
グラフ	charts
縮小	paliitin
健一	kenichi
アリーナ	arena
回収	pagbawi
回収	pagbangon
回収	paggaling
回収	recovery
認証	patunayan
認証	authentication
認証	pagpapatunay
認証	beripikasyon
復讐	vengeance
復讐	paghihiganti
本当に	talaga
講義	lecture
講義	panayam
講義	lektura
ボブ	bob
絶滅	extinct
婦人	ladies
チャンス	pagkakataon
チャンス	chance
マーティン	martin
制服	uniporme
制服	uniform
リアル	real
ギタリスト	gitarista
アーサー	arthur
学位	degree
学位	antas
カム	cam
ラッシュ	rush
コントロール	kontrol
コントロール	kontrolin
コントロール	pagkontrol
コントロール	kinokontrol
アルト	alto
メイド	maid
西川	nishikawa
階段	hagdan
ナン	nan
那覇	naha
ステレオ	stereo
リゾート	resort
リゾート	resorts
ヘリコプター	helicopter
フォーク	tinidor
フォーク	katutubong
フォーク	folk
ブリッジ	tulay
ルーム	silid
ルーム	kuwarto
ルーム	kwarto
ルーム	kuwarto
ルーム	kwarto
反映	ipakita
思い出	alaala
ピアニスト	pianist
原理	prinsipyo
原理	prinsipyo
キューバ	cuban
キューバ	cuba
予約	reserbasyon
予約	appointment
予約	reservation
送る	magpadala
送る	ipadala
バーン	kamalig
ふじ	fuji
工藤	kudo
戦術	tactics
戦術	taktika
戦術	taktika
スピン	spin
ホイール	gulong
ホイール	gulong
カラ	kara
ふたり	futari
レーザー	laser
アキ	aki
ライオンズ	lions
間違い	pagkakamali
間違い	pagkakamali
つくば	tsukuba
ヒトラー	hitler
フィラデルフィア	philadelphia
走り	takbo
走り	run
走り	tumakbo
忍者	ninja
忍者	ninjas
サスペンス	suspense
ユーザ	gumagamit
ユーザ	user
海峡	kipot
海峡	straits
海峡	channel
氏名	pangalan
氏名	pong
ムーン	buwan
ムーン	moon
永井	nagai
ラーメン	ramen
ワイ	wai
バッハ	bach
立花	tachibana
スポット	lugar
スポット	pook
スポット	spot
スポット	places
酸素	oxygen
マサチューセッツ	massachusetts
浅野	asano
ハリー	harry
松原	matsubara
要件	kinakailangan
要件	requirement
要件	kinakailangan
要件	requirements
ビーチ	dalampasigan
ビーチ	beach
チャンピオンシップ	kampeonato
チャンピオンシップ	championship
高岡	takaoka
めぐみ	megumi
プロセス	maproseso
プロセス	prosesong
プロセス	proseso
プロセス	proseso
カルロス	carlos
秋山	akiyama
友達	kaibigan
友達	magkaibigan
友達	kaibigan
友達	makipagkaibigan
充実	fulfilling
充実	pagtupad
ガイドライン	alituntunin
ガイドライン	alituntunin
リポーター	reporter
ゴジラ	godzilla
箱根	hakone
レディ	lady
リカ	rika
ついに	wakas
哲也	tetsuya
着陸	landing
損害	damage
損害	pinsala
河野	kono
キース	keith
ボート	bangka
ボート	bangka
船橋	funabashi
廃車	scrapped
サーキット	circuit
行列	matrix
行列	matris
独占	exclusive
独占	eksklusibo
独占	eksklusibong
ベリー	berries
ベリー	berry
道具	kagamitan
道具	kasangkapan
道具	kasangkapan
道具	pinapalo
道具	instrumento
一宮	ichinomiya
天気	panahon
粒子	particles
粒子	butil
謝罪	apology
謝罪	apologize
認知	cognitive
避ける	iwasan
比率	ratio
比率	proporsyon
エリ	eli
ビール	serbesa
ビール	beer
クリスタル	bubog
クリスタル	crystal
リレー	relay
中田	nakata
バイク	bisikleta
バイク	bike
バイク	motor
バイク	motorsiklo
ボクサー	boxer
チャンピオンズ	champions
ドクター	doktor
ドクター	doctor
山川	yamakawa
あゆみ	ayumi
マレーシア	malaysia
マレーシア	malaysian
マジ	seryoso
告知	pagpapahayag
告知	pansinin
告知	paunawa
符号	code
符号	kodigo
古川	furukawa
無限	infinity
当局	kinauukulan
バイオ	bio
ハロー	hello
コーポレーション	corporation
コーポレーション	korporasyon
池袋	ikebukuro
付与	granted
付与	tinupad
付与	ipinagkaloob
付与	ipinagkakaloob
付与	granting
付与	grant
エリック	erik
研究員	researcher
麻雀	mahjong
ハーフ	kalahati
ハーフ	kalahating
ハーフ	half
定理	theorem
村田	murata
ジェン	jen
ネオ	neo
幸せ	ligaya
幸せ	saya
幸せ	kaligayahan
幸せ	masaya
人種	lahi
中原	nakahara
運河	canal
運河	canals
日向	hyūga
日向	hyuga
同等	katumbas
同等	equivalent
リトアニア	lithuania
グローバル	pandaigdigang
グローバル	global
グローバル	pandaigdigan
春日	kasuga
安倍	abe
パラダイス	paraiso
パラダイス	paradise
小沢	ozawa
台詞	dialogue
候補者	candidates
候補者	kandidato
候補者	candidate
彗星	kometa
彗星	buntala
スプリング	spring
スプリング	tagsibol
アナウンス	pagpapahayag
アナウンス	ipahayag
アナウンス	anunsyo
心臓	heart
心臓	puso
日光	sunshine
日光	nikko
日光	sunlight
日光	nikkō
ウエスト	west
ウエスト	kanluran
ウエスト	baywang
ゆり	yuri
大使館	embahada
肉体	laman
食事	pagkain
食事	pagkain
豊富	sagana
バイト	byte
バイト	bytes
ジェフ	jeff
避難	lumikas
避難	paglisan
三河	mikawa
君主	monarch
境内	presinto
みゆき	miyuki
装飾	hiyas
装飾	dekorasyon
装飾	pamasko
ドラゴンズ	dragons
あや	aya
アテネ	athens
モンテ	monte
特撮	tokusatsu
ゆかり	yukari
テーブル	lamesa
テーブル	mesa
テーブル	talahanayan
テーブル	table
テーブル	mesa
リボン	ribbon
リボン	laso
シード	binhi
シード	seed
シード	buto
チリ	chilean
チリ	sili
チリ	chile
サマー	summer
併合	pagpapatatag
処刑	pagpapatupad
武士	samurai
武士	bushi
感覚	sarili
感覚	sensation
感覚	kahulugan
感覚	sense
警告	babala
プログラミング	programming
白鳥	swan
頻繁	madalas
頻繁	madalas
頻繁	kadalasan
頻繁	madalas
公爵	duke
差分	pagkakaiba
差分	pagkakaiba
ネコ	pusa
ネコ	cat
才能	talentadong
ゲージ	daambakal
ゲージ	sukatin
グラフィック	maliwanag
グラフィック	graphic
グラフィック	graphics
マスク	mask
マスク	maskara
公国	prinsipalidad
公国	dukado
圧倒的	napakalaki
麻生	aso
バレー	lambak
バレー	valley
緑色	berdeng
緑色	green
緑色	berde
川島	kawashima
松浦	matsuura
強調	emphasis
越前	echizen
金額	halaga
チップ	chips
チップ	tip
辞職	pagbibitiw
チョウ	butterfly
アルコール	alak
アルコール	alkohol
会津	aizu
平田	hirata
北村	kitamura
保育	daycare
テープ	tape
テープ	tapes
広瀬	hirose
予報	forecast
直樹	naoki
マネジメント	management
マネジメント	pamamahala
マネジメント	tagapamahala
サーバ	server
高野	takano
宮内	miyauchi
化合物	compounds
大介	daisuke
ルカ	luke
ルカ	lucas
ルカ	luca
弱い	mahina
祝日	pista
祝日	holiday
祝日	pasko
祝日	holidays
祝日	bakasyon
祝日	kapaskuhan
マーケット	marketplace
マーケット	merkado
マーケット	merkado
マーケット	palengke
マーケット	pamilihan
マーケット	market
デッキ	deck
デッキ	kubyerta
デッキ	deck
偶然	pagkakataon
商標	trademark
商標	trademark
年金	pensiyon
芸能人	entertainer
芸能人	entertainers
三人	tatlong
三人	tatlo
バランス	balanseng
バランス	balanse
バランス	balanse
液体	likido
石橋	ishibashi
ウェールズ	wales
審判	parusa
審判	pagsubok
審判	trial
審判	namumuno
タンパク質	protina
バット	bat
バット	paniki
ルパン	lupin
メカ	mecha
予測	hulaan
予測	mahulaan
予測	forecast
予測	hula
予測	prediction
暗号	kriptograpiya
メアリー	mary
メアリー	maria
欲しい	gustong
欲しい	gusto
欲しい	want
欲しい	nais
栄養	nutrisyon
不安	sabik
不安	nababalisa
不安	balisa
不安	pagkabalisa
食べる	kain
食べる	kumakain
食べる	kumain
トマス	thomas
藤本	fujimoto
メタ	meta
検事	prosecutor
理想	ideal
ひろし	hiroshi
たけし	takeshi
遊び	dula
遊び	play
遊び	makipaglaro
遊び	maglaro
服部	hattori
ハリウッド	hollywood
戦記	senki
信濃	shinano
ショック	shock
ショック	nagulat
フェイス	pananampalataya
フェイス	mukha
行使	ehersisyo
行使	ehersisyong
行使	exercise
ピット	hukay
ピット	pit
ピット	pitt
伏見	fushimi
松岡	matsuoka
炭素	karbon
炭素	carbon
尾張	owari
体操	gymnast
体操	gymnastics
チェロ	cello
矢野	yano
ワーク	trabaho
ワーク	magtrabaho
ワーク	work
プライバシー	privacy
濃度	pinagtutuunan
濃度	concentration
セーブ	pol
セーブ	save
看板	billboard
エンジェル	anghel
エンジェル	angel
大西洋	atlantic
ダース	dosenang
ダース	dosena
ダース	dozen
単語	salitang
単語	salita
単語	salita
懸念	alalahanin
テキスト	text
テキスト	txt
テキスト	teksto
テキスト	teksto
品質	kalidad
品質	quality
工芸	craft
工芸	craft
ジア	gia
ジア	zia
主婦	housewives
三宅	miyake
日高	hidaka
倉庫	warehouse
倉庫	bodega
ワイルド	wild
ワイルド	ligaw
ワイルド	wilde
チーフ	chief
チーフ	hepe
内側	natatagong
珍しい	bihira
アレクサンドル	aleksandr
寄付	donasyon
寄付	abuloy
寄付	donate
寄付	donasyon
艦船	ships
学問	learning
武蔵野	musashino
復元	ibalik
復元	pagpapanumbalik
死ぬ	die
死ぬ	mamatay
死ぬ	mamamatay
オハイオ	ohio
河合	kawai
フランツ	franz
個別	magkakahiwalay
個別	indibiduwal
ベクトル	euclidean
古河	koga
古河	furukawa
津波	tsunami
テック	tech
プラットフォーム	platform
プラットフォーム	plataporma
プラットフォーム	platform
水泳	lumangoy
水泳	manlalangoy
水泳	lumalangoy
水泳	swimming
大村	omura
ダンサー	dancer
ダンサー	mananayaw
ダンサー	dancer
考古学	archaeologist
考古学	arkeolohiya
外側	panlabas
レム	rem
三条	sanjō
征服	conquest
征服	conquer
征服	lupigin
征服	masakop
監査	audit
アミ	ami
杉山	sugiyama
早い	maagang
早い	maaga
通路	pasilyo
通路	daanan
港湾	daungan
集会	assembly
集会	pagpupulong
集会	pagtitipon
片岡	kataoka
ミラノ	milan
ミラノ	milano
封印	seal
切り替え	switch
切り替え	lumipat
切り替え	lumilipat
嫌い	hate
教科書	textbook
サイン	palatandaan
サイン	senyas
サイン	tanda
人材	tauhan
遭遇	makatagpo
遭遇	nararanasan
スティック	sticks
スティック	patpat
スティック	stick
密度	density
同僚	kasamahan
同僚	kasamahan
同僚	katrabaho
方程式	equation
スイッチ	nililipat
スイッチ	switch
スイッチ	lumipat
レスリング	wrestling
知的	talino
花火	paputok
花火	fireworks
椎名	shiina
東山	higashiyama
豊臣	toyotomi
フラッシュ	flash
フラッシュ	flush
ゆめ	yume
ボイス	boses
修復	pagpapanumbalik
字幕	subtitle
トライ	try
トライ	subukan
闘争	pakikibaka
闘争	struggle
久保	kubo
宿泊	tirahan
宿泊	accommodation
洪水	baha
洪水	flood
洪水	baha
洪水	pagbaha
洪水	baha
洪水	pagbaha
ナス	talong
くま	winnie
くま	kuma
保証	garantisadong
保証	garantiya
三田	sanda
三十	tatlumpung
三十	medya
想い	thoughts
想い	saloobin
ホラー	horror
超人	choujin
ダグラス	douglas
流用	diversion
ラウ	lau
維新	pagpapanumbalik
コイン	barya
コイン	barya
コイン	coin
踊り	dances
踊り	sayawan
踊り	sumayaw
踊り	nagsasayaw
踊り	sumasayaw
踊り	pagsasayaw
刑務所	bilangguan
重力	gravitation
重力	gravity
瀬戸	seto
ドメイン	domain
ドメイン	domain
パーティ	partido
パーティ	party
パーティ	pagdiriwang
パーティ	pagtitipon
スーツ	nababagay
スーツ	suit
クラーク	clarke
クラーク	clark
ジャージー	jersey
漁業	fisheries
松下	matsushita
追跡	pursuit
彫刻	iskultura
彫刻	iskultor
彫刻	inukit
フィル	phil
無関係	irrelevant
砂漠	desert
砂漠	disyerto
セミ	cicada
水中	lunod
マーガレット	margaret
ひかり	hikari
新井	arai
スロー	mabagal
曲線	curve
曲線	liko
恐竜	dinosaur
恐竜	dinosaurs
レビュー	review
レビュー	suriin
レビュー	review
セックス	pakikipagtalik
セックス	sex
小笠原	ogasawara
追記	appending
追記	append
出品	listahan
出品	listing
ピア	pia
パレード	parada
パレード	parade
ゴム	goma
コラボレーション	collaboration
コラボレーション	pakikipagtulungan
コラボレーション	kolaborasyon
フィン	fin
フィン	finn
レオン	león
レオン	leon
警察官	pulisya
警察官	pulis
部族	tribo
メロディ	melodies
メロディ	melody
メロディ	tune
プレート	plate
プレート	plato
結晶	bubog
結晶	crystal
ハンド	kamay
見出し	headline
見出し	headings
見出し	headlines
見出し	heading
見出し	tutungo
真田	sanada
カレー	curry
妖精	fairy
昆虫	insekto
昆虫	barang
墓地	cemetery
墓地	libingan
墓地	sementeryo
妊娠	pagbubuntis
妊娠	buntis
野菜	gulay
野菜	gulay
叔父	tito
叔父	tiyuhin
叔父	uncle
叔父	tiyo
コンクリート	kongkreto
足立	adachi
エントリー	entry
エントリー	pagpasok
エントリー	entries
釣り	pangingisda
ストア	tindahan
ストア	store
フロー	daloy
南極	antarctica
南極	antartiko
パシフィック	pasipiko
パシフィック	pacific
ハッピー	masaya
ノーベル	nobel
スクリーン	screen
シェル	shell
シェル	sigay
シェル	shells
グラス	baso
グラス	salamin
グラス	pampalaki
後輩	juniors
雰囲気	kapaligiran
化粧	makeup
化粧	pampaganda
恒星	stellar
恒星	bituin
恒星	star
ビス	bis
シュート	shoot
シュート	bumaril
シュート	barilin
シュート	kumuha
介護	caregiver
介護	care
ハンス	hans
主流	mainstream
吉岡	yoshioka
上回る	lumampas
上回る	lumagpas
西田	nishida
ヒュー	hugh
水平	pahigang
水平	pahalang
ネル	nell
野口	noguchi
本多	honda
スカウト	pakikipagsapalaran
スカウト	scout
スカウト	scout
じゅん	hunyo
じゅん	jun
職人	artisano
職人	craftsman
改定	pagbabago
調理	nagluluto
調理	pagluluto
秀樹	hideki
大原	ohara
エロ	sekswal
週末	weekend
ホセ	jose
ホセ	jose
ホセ	josé
コーン	mais
コーン	cone
スキル	skills
スキル	skill
スキル	kasanayan
スキル	kakayahan
サイクル	siklo
サイクル	cycle
サイクル	ikot
志村	shimura
マット	matt
マット	banig
マット	mat
吹き替え	dubbed
吹き替え	dubbing
ツイン	kambal
ツイン	twin
最小	pinakamababa
最小	pinakamaliit
最小	minimum
最小	pinakamababang
フォーラム	forums
フォーラム	forum
書き込み	magsulat
書き込み	sumulat
書き込み	isulat
書き込み	pagsusulat
地中海	mediterranean
八木	yagi
勇者	brave
勇者	matapang
シェア	ibinabahagi
シェア	pagbabahagi
シェア	ibahagi
シェア	share
シェア	ipamahagi
シェア	namamahagi
シェア	pagbabahagi
大洋	karagatan
カリ	cali
カリ	kari
ハインリヒ	heinrich
悲劇	trahedya
マルクス	marcus
マルクス	marx
ヴァン	van
喪失	kawalan
喪失	pagkawala
エール	sumigaw
エール	ale
分散	ipinamamahagi
小西	konishi
ビリー	billy
乾燥	tuyo
乾燥	tuyong
乾燥	pagpapatayo
落下	bumabagsak
落下	taglagas
落下	mahulog
告示	pansinin
告示	paunawa
マリン	marin
マリン	marine
スタンダード	pamantayan
スタンダード	karaniwang
スタンダード	standard
繊維	tela
繊維	hinabi
繊維	hibla
繊維	fiber
繊維	fibers
待ち	naghihintay
待ち	waiting
待ち	teka
待ち	maghintay
待ち	wait
スパ	spa
スパ	spa
エンターテイメント	libangan
エンターテイメント	entertainment
演習	exercise
演習	magsanay
検出	detection
検出	pagtuklas
検出	nakilalang
検出	detect
配列	arrays
配列	array
体力	lakas
体力	tibay
コンテナ	lalagyan
ライアン	ryan
ペルー	peruvian
ペルー	peru
はるか	haruka
ケンタッキー	kentucky
荒木	araki
拳銃	pistols
ルシア	lucia
アンテナ	antena
ヒロ	hiro
ラマ	lama
ラマ	llama
フェニックス	phoenix
船体	hull
狩り	hunt
狩り	mangkukulam
狩り	pangangaso
キッド	bata
キッド	kid
エコ	eco
クリスチャン	christian
クリスチャン	kristiyano
チケット	tiket
チケット	ticket
チケット	tiket
上原	uehara
青葉	aoba
吉村	yoshimura
幻想	ilusyon
イリノイ	illinois
大川	okawa
フォト	itrato
フォト	larawan
フォト	litrato
フォト	litratong
石炭	uling
グラム	gram
ウィルソン	wilson
ボウ	bow
キリスト	cristo
キリスト	christ
キリスト	kristo
ループ	loops
ループ	loop
ラジ	raj
せつ	kumukulo
せつ	pigsa
開く	buksan
開く	bukas
開く	open
開く	binubuksan
開く	bumukas
開く	pagbubukas
開く	binubuksan
開く	opening
電圧	boltahe
流し	lababo
ジェリー	jerry
和解	bati
和解	settlement
喜劇	katatawanan
喜劇	comedy
光学	optical
光学	optika
トミー	tommy
ライター	manunulat
ライター	lighter
信用	credit
タイガー	tiger
タイガー	tigre
キット	kit
ビジュアル	biswal
増田	masuda
歩行	naglalakad
歩行	lumalakad
歩行	paglalakad
歩行	maglakad
歩行	lumakad
歩行	lakad
歩行	walk
デヴィッド	david
割引	diskuwento
割引	diskuwento
瀬戸内	setouchi
カナ	kana
クレイ	clay
変数	variable
変数	variables
影響力	impluwensiya
影響力	impluwensya
カテゴリー	kategorya
ストレート	straight
ストレート	tuwid
ストレート	diretso
ストレート	neat
牧師	pastor
ウルフ	lobo
ウルフ	wolf
フロンティア	frontier
純粋	purong
純粋	pure
純粋	dalisay
伊予	iyo
役職	posisyon
役職	opinyon
役職	pamagat
支払	pagbabayad
支払	kabayaran
支払	bayad
薬物	drugs
薬物	droga
薬物	gamot
薬物	droga
薬物	drug
誘拐	inagaw
誘拐	kinidnap
侵略	pagsalakay
いずみ	izumi
冷却	pampalamig
冷却	pagpapalamig
フード	hood
化石	fossils
化石	fossil
市原	ichihara
踊る	sayawan
踊る	sumayaw
踊る	nagsasayaw
踊る	sumasayaw
踊る	pagsasayaw
ジョニー	johnny
渓谷	gorge
推奨	inirerekomenda
推奨	inirekomenda
デッド	patay
天文台	obserbatoryo
指数	exponent
北西部	northwestern
高島	takashima
エアロ	aero
ドット	tuldok
ドット	tuldok
ドット	dot
果実	prutas
果実	bunga
果実	fruits
果実	prutas
虐殺	massacre
天下	tenka
魅力	alindog
魅力	charm
弥生	yayoi
玩具	toy
玩具	laruan
玩具	laruan
広がる	nagkakalat
広がる	kumakalat
南京	nanjing
住宅地	residential
住宅地	tirahan
大気	kapaligiran
インディアナ	indiana
エンターテインメント	libangan
エンターテインメント	entertainment
津田	tsuda
傑作	masterpieces
ソニック	sonic
稲葉	inaba
交戦	isali
交戦	kasali
クライ	umiyak
クライ	cry
クライ	iiyak
ヴェネツィア	venice
ヴェネツィア	venezia
小池	koike
起動	ilunsad
起動	paglulunsad
ディーン	dean
ボルト	bolt
カーブ	curve
カーブ	liko
荷物	bagahe
荷物	maleta
荷物	bagahe
アイデア	ideya
アイデア	idea
アイデア	ideya
グレー	gray
グレー	abo
グレー	grey
コナン	conan
抽選	lottery
ユリウス	julius
品種	lahi
品種	varieties
品種	variety
久保田	kubota
角度	anggulo
エレベーター	angat
エレベーター	elevator
アンドレ	andre
アンドレ	andré
批評家	kritiko
召喚	summon
召喚	summons
ヤマハ	yamaha
拘束	pagpipigil
拘束	binding
花嫁	bride
マンチェスター	manchester
マウント	tumataas
マウント	bundok
ダート	dumi
動物園	zoo
相模原	sagamihara
音楽家	musikero
ソックス	sox
ソックス	medyas
幽霊	ghost
幽霊	multo
調達	paghanap
秋元	akimoto
予防	pangontra
予防	prevention
予防	pagpigil
飛鳥	asuka
豊島	toshima
谷口	taniguchi
胴体	punungkatawan
難波	nanba
難波	naniwa
フランシス	francis
ロッテ	lotte
友情	pakikipagkaibigan
友情	pagkakaibigan
友情	pakikipagkaibigan
機材	kagamitan
ブッシュ	bush
ブッシュ	busch
コンパクト	compact
パロディ	parodies
パロディ	patawa
反射	reflection
反射	reflections
北野	kitano
播磨	harima
小売	tingi
小売	retail
北川	kitagawa
後で	mamaya
死体	bangkay
村山	murayama
平井	hirai
刺激	estimulo
刺激	stimulated
刺激	stimuli
テイラー	taylor
アルファベット	alpabeto
達也	tatsuya
フォーマット	format
ケア	care
アース	daigdig
アース	lupa
バルブ	valve
伊賀	iga
大沢	osawa
富田	tomita
高槻	takatsuki
鉱物	mineral
鉱物	mineral
幸福	ligaya
幸福	saya
幸福	kaligayahan
振動	vibration
台北	taipei
鶴見	tsurumi
阿波	awa
任天堂	nintendo
山地	bundok
症候群	syndrome
志摩	shima
汚染	polusyon
ひとみ	hitomi
フランソワ	francois
メニュー	menu
メニュー	menu
洋子	yoko
火星	marte
火星	mars
細菌	bacterial
細菌	bacteria
リンカーン	lincoln
中尉	tenyente
ハーン	hahn
ハーン	khan
民主主義	democratic
民主主義	demokratikong
民主主義	demokrasya
背中	likod
背中	bumalik
背中	balikan
背中	balik
競合	kaagaw
競合	pagsalungat
競合	salungat
久美子	kumiko
ミスター	mister
小屋	kubo
キュー	pila
キュー	queue
元素	element
元素	elementong
元素	elemento
ヒューストン	houston
ヒューストン	huston
アーク	arc
性的	sekswal
グレン	glen
グレン	glenn
薔薇	bara
薔薇	rose
薔薇	roses
薔薇	rosas
スズキ	suzuki
カート	kariton
カート	cart
技法	pamamaraan
王女	princess
王女	prinsesa
トリオ	trio
狭い	makipot
狭い	paliitin
狭い	makitid
狭い	narrower
母音	vowels
母音	vowel
シンボル	simbolo
シンボル	sagisag
情熱	passion
デトロイト	detroit
補足	supplemental
太鼓	tambol
太鼓	drum
太鼓	drum
太鼓	drums
クルー	crew
左側	natitira
左側	pakaliwa
左側	iniwan
左側	naiwan
左側	kaliwa
所得	kita
所得	income
集める	kolektahin
集める	tipunin
集める	magtipon
カタログ	catalogue
カタログ	catalog
カタログ	katalogo
カタログ	catalog
保全	pagaalaga
保全	pangangalaga
卒業生	alumni
