और	y
संचित	acumulados
संचित	consolidada
संचित	consolidado
संचित	consolidados
संचित	consolidadas
लाला	lala
उधार	prestado
उधार	prestados
उधार	empréstitos
उधार	préstamos
उधार	empréstito
उधार	endeudamiento
अनुभवी	experimentado
अनुभवी	experimentada
अनुभवी	experimentados
टोनी	tony
टोनी	toni
टोनी	antonio
सजीव	living
सजीव	vivir
सजीव	viviendo
सजीव	viva
सजीव	live
सजीव	vivir
सजीव	vive
सजीव	organismo
यूनिट	unidades
यूनिट	unit
यूनिट	unidad
स्टेट्स	estados
शायर	comarca
कविताएँ	poemas
दीर्घा	galería
दीर्घा	galeria
शॉट	tiro
शॉट	shot
शॉट	disparo
शॉट	tomas
शॉट	disparos
शॉट	tiros
शॉट	chupitos
मिस्टर	mister
मिस्टर	señor
थाई	tailandesa
थाई	thai
थाई	tailandés
थाई	tailandia
कोर्स	rumbo
कोर्स	curso
चिकित्सकों	terapia
चिकित्सकों	doctores
चिकित्सकों	medicos
चिकित्सकों	médicos
वॉशिंगटन	washington
वस्तुएं	ítems
वस्तुएं	articulos
वस्तुएं	artículos
फैसले	decisiones
भोज	banquete
भोज	banquetes
परिधि	circunferencia
प्रसव	partos
प्रसव	parto
मानस	manas
उपेक्षा	abandono
उपेक्षा	negligencia
उपेक्षा	descuido
कराते	karate
उत्तेजित	tumultuosa
उत्तेजित	hiper
उत्तेजित	emocionada
उत्तेजित	entusiasmado
उत्तेजित	emocionados
उत्तेजित	emocionado
उत्तेजित	entusiasmada
उत्तेजित	bombeado
अनावश्यक	indeseados
अनावश्यक	innecesarios
अनावश्यक	innecesario
अनावश्यक	innecesaria
अनावश्यक	innecesarias
अनावश्यक	redundantes
अनावश्यक	redundante
क्षतिग्रस्त	dañada
क्षतिग्रस्त	dañados
क्षतिग्रस्त	dañadas
क्षतिग्रस्त	dañado
वाई	vai
सेवक	criado
सेवक	siervo
सेवक	sirviente
सेवक	sirvienta
नाव	barca
नाव	barco
नाव	embarcación
नाव	bote
नाव	lancha
फिल्मी	pelicula
फिल्मी	cine
फिल्मी	película
फिल्मी	film
शर्करा	carbohidratos
पंच	ponche
पंच	puñetazo
पंच	punch
बोला	hablado
बोला	hablada
विघटन	disolución
विघटन	desintegración
अनौपचारिक	informal
अनौपचारिक	oficiosa
अनौपचारिक	oficioso
अनौपचारिक	informales
स्तूप	estupa
साम्यवादी	comunismo
अरुणाचल	arunachal
क्षमताओं	capacidad
क्षमताओं	capacidades
प्रासंगिक	relevancia
प्रासंगिक	pertinencia
प्रासंगिक	pertinente
प्रासंगिक	relevante
प्रासंगिक	relevantes
प्रासंगिक	pertinentes
लहर	oleada
लहर	ola
लहर	onda
लहर	wave
सल्फेट	sulfato
कूद	jump
कूद	salto
कूद	salta
कूद	saltar
कूद	saltado
कूद	saltó
कूद	saltos
कूद	salto
कूद	saltando
कूद	saltar
प्रत्यय	sufijo
प्रत्यय	sufijos
रावत	rawat
परंपराओं	tradiciones
ऊन	lana
नासा	nasa
ब्रह्मांड	universe
ब्रह्मांड	universo
ब्रह्मांड	cosmos
हीरो	heroe
हीरो	hero
हीरो	héroe
विराम	coma
विराम	comas
रियो	rio
रियो	río
पंचम	quinto
पंचम	quinta
विकृत	degenerado
विकृत	distorsionar
सांख्यिकीय	estadística
सांख्यिकीय	estadístico
सैम	sam
एयरपोर्ट	aeropuertos
एयरपोर्ट	aeropuerto
एयरपोर्ट	aeropuertos
सुलभ	desechables
सुलभ	desechable
सुलभ	práctico
सुलभ	hábil
हू	hoo
रिक्त	nulo
रिक्त	nulas
रिक्त	nulos
रिक्त	nula
रिक्त	vacías
रिक्त	vacío
रिक्त	vacíos
रिक्त	vaciar
रिक्त	vacio
रिक्त	vacía
रिक्त	blanco
बडी	buddy
वादक	baterista
रैंकिंग	ranking
रैंकिंग	clasificación
संवर्धन	enriquecimiento
अनुभवों	experiencias
गामा	kilogramos
गामा	gramos
गामा	gama
गामा	gamma
नियंत्रक	controlador
नियंत्रक	mandos
नियंत्रक	controles
नियंत्रक	controla
अनु	anu
पाचन	digestión
मोर	mor
मोर	peacock
बाइबिल	biblia
स्थाई	permanente
स्थाई	permanentes
ढाल	pendiente
ढाल	ladera
ढाल	gradiente
ढाल	degradado
ढाल	degradados
ढाल	rampa
अभिन्न	integrales
अभिन्न	integral
अभिन्न	inseparables
अभिन्न	inseparable
फेफड़े	pulmones
दोस्तों	muchachos
दोस्तों	tíos
दोस्तों	guys
दोस्तों	chicos
दोस्तों	friends
दोस्तों	amigos
दोस्तों	amigas
वोल्टेज	voltaje
वोल्टेज	tensión
रोज	rose
रोज	rosa
रोज	cotidiano
रोज	cotidiana
रोज	diarios
रोज	diariamente
रोज	diario
रोज	cotidiano
रोज	diaria
खोलने	abriendo
खोलने	abertura
खोलने	inauguración
खोलने	apertura
खोलने	abrir
खुलासा	revelar
खुलासा	revela
खुलासा	revelan
तोड़ने	breaking
तोड़ने	rompiendo
तोड़ने	romper
मान्यताओं	creencias
जरूर	deben
जरूर	debe
जरूर	mosto
प्रशासक	administradores
प्रशासक	administrador
प्रशासक	administradora
नकल	imitación
नकल	imitaciones
नकल	duplicado
नकल	duplicar
बलिदान	sacrificios
बलिदान	sacrificio
बलिदान	sacrificar
बलिदान	sacrificios
सर्प	culebra
सर्प	víbora
सर्प	snake
सर्प	serpiente
टुकड़ों	migas
टुकड़ों	migajas
स्ट्रोक	golpe
स्ट्रोक	trazo
स्ट्रोक	derrame
बैटमैन	batman
नाटककार	dramaturgo
नाटककार	dramaturgo
गुड	buenas
गुड	bien
गुड	bueno
गुड	buena
गुड	buenos
धनुष	moño
धनुष	reverencia
धनुष	arco
धनुष	proa
धनुष	bow
एप्पल	manzana
एप्पल	apple
असंख्य	innumerables
मधु	honey
मधु	miel
मधु	cariño
मधु	madhu
परिदृश्य	palestinos
परिदृश्य	palestino
परिदृश्य	palestina
परिदृश्य	panorama
परिदृश्य	paisaje
परिदृश्य	paisajes
परिदृश्य	escenario
परिदृश्य	perspectiva
पालि	lóbulo
मछलियों	peces
मछलियों	pescados
अनुपस्थिति	ausencia
हार्वर्ड	harvard
गुवाहाटी	guwahati
मार्क्स	marxismo
मार्क्स	marx
वॉन	von
सराय	sarai
सराय	posada
सराय	inn
सराय	posadas
सराय	dci
कट	corta
कट	cut
कट	cortar
कट	corte
कट	corten
भयानक	terribles
भयानक	terrible
भयानक	horribles
भयानक	horrible
पुरस्कृत	recompensado
पुरस्कृत	premiado
पुरस्कृत	recompensados
केविन	kevin
कर्ता	actor
शिक्षित	educado
शिक्षित	educada
शिक्षित	educados
साबुन	jabón
साबुन	jabones
मिलन	milán
मिलन	milan
हिंसक	violento
हिंसक	violentas
हिंसक	violentos
हिंसक	violenta
गेंदबाजी	bolos
गेंदबाजी	bolera
गेंदबाजी	boliche
गेंदबाजी	bowling
ढाका	dhaka
ढाका	daca
उत्थान	elevación
उत्थान	levantamiento
सेवाएँ	servicios
तलाक	divorcio
तलाक	divorcios
तलाक	divorciada
तलाक	divorciados
तलाक	divorciadas
तलाक	divorciado
आक्सीजन	oxigeno
आक्सीजन	oxígeno
राजनयिक	diplomática
राजनयिक	diplomático
राजनयिक	diplomática
राजनयिक	diplomáticos
राजनयिक	diplomáticas
राजनयिक	diplomático
राजनयिक	diplomacia
एजेंसियों	organismos
एजेंसियों	agencias
ब्रूस	bruce
ब्रूस	bruno
बैठने	sentarse
कवच	amuleto
कवच	armadura
कवच	armaduras
कवच	blindaje
ड्यूक	duque
ड्यूक	ducado
ड्यूक	duke
तैनात	desplegadas
तैनात	desplegados
तैनात	desplegada
तैनात	desplegado
तैनात	desplegado
तैनात	desplegarse
तैनात	desplegar
तैनात	despliegue
दूत	embajadora
दूत	embajador
अनुष्ठान	ritual
अनुष्ठान	rituales
राष्ट्रमंडल	commonwealth
राष्ट्रमंडल	mancomunidad
तार्किक	lógicos
तार्किक	lógico
तार्किक	lógica
महामारी	epidemias
महामारी	epidemia
महामारी	epidemias
मीर	mir
पिक्चर्स	imagenes
पिक्चर्स	fotos
पिक्चर्स	fotografías
पिक्चर्स	cuadros
पिक्चर्स	imágenes
पिक्चर्स	pixar
साइकिल	bicicletas
साइकिल	bici
साइकिल	bicicletas
साइकिल	bicicleta
कामयाब	exitosos
कामयाब	exitoso
कामयाब	exitosa
कामयाब	exitosas
कामयाब	éxito
कामयाब	administrado
कामयाब	gestionada
कामयाब	gestionado
कामयाब	logrado
कामयाब	gestionados
विजयी	victoriosa
विजयी	victorioso
विजयी	victoriosos
क्वांटम	cuántico
क्वांटम	cuántica
साहस	coraje
साहस	valentía
साहस	valor
व्याप्त	difuso
व्याप्त	difusa
सुसज्जित	amueblada
सुसज्जित	amueblado
ओल्ड	viejo
ओल्ड	antiguo
ओल्ड	viejos
ओल्ड	antigua
ओल्ड	vieja
ज़रा	zara
निंदा	condene
निंदा	condenar
थकान	fatiga
थकान	cansancio
थकान	cansancio
थकान	cansada
थकान	cansados
थकान	cansancio
थकान	cansado
कोट	citar
कोट	cita
कोट	cotización
कोट	cotizar
कोट	saco
कोट	abrigo
कोट	pelaje
अपमान	humillación
अपमान	humillaciones
अपमान	insulto
अपमान	insultar
अपमान	insultos
घोर	macabro
घोर	flagrante
मूवी	pelicula
मूवी	cine
मूवी	movie
मूवी	película
मूवी	peliculas
मूवी	cine
मूवी	películas
मेटल	metálico
मेटल	metálicos
मेटल	metal
मेटल	metales
प्रोफाइल	perfil
प्रोफाइल	perfiles
ब्रिज	bridges
ब्रिज	puentes
ब्रिज	bridge
ब्रिज	puente
पाणिनि	panini
ताज	corona
ताज	taj
व्याख्यान	ponencias
व्याख्यान	conferencias
व्याख्यान	charlas
व्याख्यान	conferencia
व्याख्यान	cátedra
परजीवी	parásitos
परजीवी	parásito
परजीवी	parásitos
चिकित्सीय	medico
चिकित्सीय	médicas
चिकित्सीय	médicos
चिकित्सीय	medicina
चिकित्सीय	médico
रोबोट	robot
छोड़ा	saltado
छोड़ा	abortado
छोड़ा	interrumpida
व्हिस्की	whisky
ज़्यादातर	principalmente
ज़्यादातर	mayormente
दम	dum
नागरिकता	ciudadanía
नागरिकता	nacionalidad
समृद्धि	prosperidad
अक्तूबर	octubre
अक्तूबर	oct
एक्ट	ley
एक्ट	acta
एक्ट	acto
एक्ट	act
जोकर	joker
जोकर	bromista
जोकर	guasón
जोकर	comodín
जोकर	jota
जोकर	jack
जोकर	payasos
जोकर	payaso
मित्रों	friends
मित्रों	amigos
मित्रों	amigas
निमित्त	causa
निमित्त	cause
भवनों	edificaciones
भवनों	construcciones
भवनों	edificios
भवनों	inmuebles
आज़ाद	azad
छठे	sexto
छठे	sexta
पठन	recitar
पठन	recitación
कोयले	hulla
कोयले	carbón
करण	karan
विचारक	pensador
वीज़ा	visados
वीज़ा	visado
वीज़ा	visa
कास्त्रो	castro
आकाशगंगा	galaxy
आकाशगंगा	galaxia
टक्कर	colisión
टक्कर	colisiones
गुणा	multiplicación
गुणा	multiplicar
गुणा	multiplicado
गुणा	multiplicar
गुणा	multiplica
गुणा	multiplicarse
समायोजन	ajuste
समायोजन	ajustar
समायोजन	ajuste
समायोजन	ajustarse
समायोजन	ajustes
समायोजन	adaptaciones
प्रायोजित	auspiciado
प्रायोजित	patrocinada
प्रायोजित	patrocinado
प्रायोजित	patrocinados
मनमोहन	manmohan
विषम	impar
विषम	impares
विषम	extraño
बाली	balinés
बाली	bali
नवजात	neonatal
संदिग्ध	sospechoso
संदिग्ध	sospechosa
संदिग्ध	dudosa
संदिग्ध	dudosos
संदिग्ध	dudosas
संदिग्ध	dudoso
हां	sip
हां	si
हां	yes
हां	sí
राह	manera
राह	camino
राह	way
कंक्रीट	hormigón
कंक्रीट	cemento
कंक्रीट	concrete
कंक्रीट	concreto
जिंदगी	vida
जिंदगी	life
शिया	chiíta
शिया	xia
शिया	chiítas
अकेला	alone
अकेला	solo
अकेला	solos
अकेला	sola
अकेला	soltero
अकेला	soltera
अकेला	sencillo
अकेला	single
अकेला	solitaria
अकेला	solitarios
अकेला	solitario
अकेला	soledad
उपनगरीय	suburbio
बाबर	babur
प्रांतों	provincia
प्रांतों	provincias
ह्रदय	corazón
ह्रदय	corazon
ह्रदय	heart
मॉडलिंग	modelar
मॉडलिंग	modelaje
मॉडलिंग	modelado
मॉडलिंग	modelización
मॉडलिंग	modelado
चाप	arc
चाप	arco
चाप	arco
चाप	arch
चोल	chola
पन्ना	panna
पन्ना	esmeralda
पन्ना	esmeraldas
मरीजों	pacientes
खुश	entretenido
खुश	feliz
खुश	felices
खुश	contenta
खुश	contento
खुश	happy
दरों	tasas
दरों	tarifas
हंस	oca
हंस	ganso
फायदा	provecho
फायदा	beneficio
फायदा	provecho
फायदा	ventaja
भरोसा	trust
भरोसा	confianza
भरोसा	confía
भरोसा	fideicomiso
क्रय	compra
क्रय	comprando
क्रय	comprar
खारिज	despedidos
खारिज	destituido
खारिज	desestimó
खारिज	despedida
खारिज	despedido
फेफड़ों	pulmones
फेफड़ों	lung
फेफड़ों	pulmón
फेफड़ों	pulmonar
फेफड़ों	pulmones
एनरॉन	enron
झुकाव	plegado
झुकाव	flexión
झुकाव	inclinar
झुकाव	inclinación
झुकाव	inclinación
उग्र	tumultuosa
उग्र	rabioso
पं	pata
पं	garra
जबलपुर	jabalpur
बाजारों	mercados
अपहरण	secuestro
अपहरण	secuestros
अपहरण	rapto
भाषाविज्ञान	lingüística
भाषाविज्ञान	lingüístico
भीषण	macabro
कैलाश	kailash
धमकी	bullying
धमकी	intimidación
धमकी	acoso
मेहनत	duro
मेहनत	duros
मेहनत	hard
मेहनत	difícil
मेहनत	dura
मेहनत	moler
थाईलैंड	tailandia
पर्याय	sinónimo
पर्याय	sinónimos
बहुतायत	abundancia
बहुतायत	galore
सार्थक	significativo
सार्थक	significativa
चाँदी	plata
चाँदी	plateado
वर्णक्रम	espectro
प्रायोगिक	experimentación
प्रायोगिक	experimentales
प्रायोगिक	experimental
राक्षस	demonio
राक्षस	monstruos
राक्षस	monster
राक्षस	monstruo
राक्षस	monstruos
एलिस	elis
अलंकृत	elaborado
अलंकृत	elaborados
अलंकृत	elaboradas
अलंकृत	elaborada
ग्रे	gray
ग्रे	gris
ग्रे	grises
ग्रे	canas
ग्रे	gris
ग्रे	grey
ग्रे	grises
शाकाहारी	vegetarianos
शाकाहारी	vegetariano
शाकाहारी	vegetariana
शाकाहारी	vegano
श्वास	respiro
श्वास	respirar
श्वास	respiración
श्वास	respirando
पोल	encuesta
पोल	sondeo
पोल	encuestas
पोल	sondeos
पोल	urnas
गारंटी	garantizada
गारंटी	garantizado
गारंटी	garantizados
गारंटी	garantía
निर्भरता	dependencia
तंग	tang
तंग	apretado
तंग	apretada
तंग	ajustado
तंग	angosto
तंग	estrechas
तंग	estrecha
तंग	estrecho
तंग	estrechos
प्रतिरूप	replica
प्रतिरूप	réplica
प्रतिरूप	parecido
प्रतिरूप	semejanza
चीजें	cosas
चीजें	things
योनि	coño
योनि	chocho
योनि	vagina
कांच	cristal
कांच	vidrio
कांच	vidrios
कांच	vaso
कराची	karachi
शस्त्र	armamento
शस्त्र	armas
शस्त्र	arma
शस्त्र	brazo
शस्त्र	brazos
शस्त्र	armas
राजू	raju
गुलाबी	pink
गुलाबी	rosada
गुलाबी	rosado
गुलाबी	rosa
गुलाबी	rosy
इलेक्ट्रॉनिक्स	electrónicos
इलेक्ट्रॉनिक्स	electrónica
ब्राउज़र	explorador
ब्राउज़र	navegador
बियर	cerveza
बियर	cervezas
गान	himno
सातवीं	séptima
सातवीं	séptimo
एनबीसी	nbc
पुरूष	macho
पुरूष	masculino
पुरूष	varón
पुरूष	machos
सिंधु	indo
सिंधु	sindhu
सिंधु	sindh
लाइट	ligera
लाइट	light
लाइट	luz
लाइट	ligero
अभिव्यक्त	expresar
अभिव्यक्त	expresas
अभिव्यक्त	express
अभिव्यक्त	expreso
अभिव्यक्त	expresa
अभिव्यक्त	exprés
हिस्सेदारी	estaca
महा	maha
ऑस्कर	oscar
ऑस्कर	óscar
ऑस्कर	oscars
बाएँ	izquierda
बाएँ	izquierdo
गौर	gaur
राष्ट्रवादी	nacionalistas
राष्ट्रवादी	nacionalista
इंजनों	locomotoras
स्टीफन	stephen
स्टीफन	esteban
उपजाऊ	exuberante
ब्लूज़	azules
ब्लूज़	blues
रूपांतरित	convertir
रूपांतरित	convierta
रूपांतरित	convertida
रूपांतरित	convertidos
रूपांतरित	convertido
रूपांतरित	transformados
रूपांतरित	transformado
रूपांतरित	transformada
रूपांतरित	transformadas
कांस्य	bronce
दिलचस्पी	interesados
दिलचस्पी	interesado
दिलचस्पी	interesada
दिलचस्पी	interesadas
अलौकिक	sobrenaturales
अलौकिक	sobrenatural
अलौकिक	etérea
देशांतर	longitud
वृत्ति	profesión
महिलाएँ	señoras
महिलाएँ	damas
महिलाएँ	señoritas
महिलाएँ	hembras
महिलाएँ	mujer
महिलाएँ	mujeres
महिलाएँ	femenino
व्यंजनों	recetas
आचार	ética
आचार	éticos
आचार	éticas
मापदंड	criterios
मापदंड	criterio
एडिनबर्ग	edinburgh
एडिनबर्ग	edimburgo
काच	cristal
काच	vidrio
काच	vidrios
काच	vaso
युवाओं	juventud
युवाओं	jovenes
युवाओं	jóvenes
ट्रेड	oficios
सोलह	sixteen
सोलह	dieciséis
मलय	malasia
मलय	malayos
मलय	malayo
मलय	malaya
सीमेंट	cemento
डिज़्नी	disney
गोलाकार	esférica
गोलाकार	redonda
गोलाकार	redondo
गोलाकार	redondos
गोलाकार	ronda
गोलाकार	round
गोलाकार	circulares
गोलाकार	circular
आक्साइड	óxidos
सिकंदर	alejandro
टोक्यो	tokyo
टोक्यो	tokio
भाग्य	fortuna
भाग्य	fortune
भाग्य	destino
भाग्य	destiny
भाग्य	destino
भाग्य	suerte
बैल	toro
बैल	bull
सावधानी	prudencia
सावधानी	precaución
सावधानी	cautela
पैनल	panel
नर्मदा	narmada
मारिया	maría
मारिया	maria
स्वीकार्य	swat
स्वीकार्य	aceptable
स्वीकार्य	aceptables
एनिमेटेड	animado
एनिमेटेड	animados
एनिमेटेड	animada
कीबोर्ड	teclado
कीबोर्ड	teclados
एंटीबायोटिक	antibiótico
एंटीबायोटिक	antibióticos
दिनांक	cita
दिनांक	fecha
दिनांक	date
शैव	shivaísmo
तेलंगाना	telangana
योगी	yogi
गुट	facción
गुट	camarilla
प्रतिस्थापन	substitución
प्रतिस्थापन	sustitución
प्रतिस्थापन	sustitutos
प्रतिस्थापन	suplentes
प्रतिस्थापन	sucedáneos
प्रतिस्थापन	reemplazo
प्रतिस्थापन	sustitución
रोज़	rose
रोज़	rosa
रोज़	diarios
रोज़	diariamente
रोज़	diario
रोज़	cotidiano
रोज़	diaria
आर्मी	armada
आर्मी	ejército
आर्मी	army
आर्मी	ejercito
ब्लेक	azules
ब्लेक	blues
ब्लेक	blake
गर्भवती	embarazadas
गर्भवती	embarazada
गर्भवती	embarazo
गंभीरता	seriedad
गंभीरता	severidad
गंभीरता	gravedad
सोशल	sociales
सोशल	social
खरीदा	adquiridos
खरीदा	comprados
खरीदा	adquiridas
खरीदा	comprada
खरीदा	adquirido
खरीदा	comprado
खरीदा	compró
खरीदा	comprado
खरीदा	comprados
विवादों	controversias
विवादों	disputas
लीड्स	leeds
सिगरेट	cigarro
सिगरेट	cigarrillos
सिगरेट	cigarrillo
सिगरेट	tabaco
सिगरेट	cigarrillos
सिगरेट	cigarros
सिगरेट	cigarrillo
मुद्रण	imprenta
मुद्रण	imprimir
मुद्रण	imprimiendo
मुद्रण	impresión
मिलना	mezclarse
शास्त्रों	escrituras
सूट	traje
सूट	trajes
हिंद	hind
सैयद	syed
शान	shan
प्रविष्ट	interrumpir
प्रविष्ट	interrumpa
प्रविष्ट	interrupción
प्रविष्ट	inserte
प्रविष्ट	inserta
प्रविष्ट	insertar
प्रविष्ट	inserción
वुड्स	maderas
वुड्स	bosque
वुड्स	woods
वुड्स	bosques
बर्फ़	nieves
बर्फ़	nevado
बर्फ़	nieve
बर्फ़	hielo
मरुस्थल	desierto
विवादित	disputa
विवादित	cuestionado
विवादित	disputado
विवादित	discutido
विवादित	polémica
विवादित	controvertida
विवादित	controversial
विवादित	polémico
विवादित	controvertido
बताई	contada
बिल्डिंग	edificio
बिल्डिंग	edificación
बिल्डिंग	construcción
बिल्डिंग	construyendo
क्रमिक	gradual
क्रमिक	graduales
अल्पसंख्यक	minoritarios
अल्पसंख्यक	minoría
अल्पसंख्यक	minoritarias
अल्पसंख्यक	minoritario
अल्पसंख्यक	minoría
अल्पसंख्यक	minorías
बर्मी	birmanos
बर्मी	birmania
बर्मी	birmano
अपर्याप्त	insuficientes
अपर्याप्त	inadecuado
अपर्याप्त	inadecuada
अपर्याप्त	insuficiente
अपर्याप्त	inadecuados
अपर्याप्त	inadecuadas
अपर्याप्त	insuficiente
अपर्याप्त	insuficientes
ट्रक	camiones
ट्रक	camioneta
ट्रक	camión
ट्रक	camion
ट्रक	camiones
ट्रक	carretillas
डीन	dean
डीन	decano
कब्र	tumba
फर्श	planta
फर्श	piso
फर्श	suelo
ग्राउंड	terreno
ग्राउंड	molido
ग्राउंड	ground
पैकेज	paquetes
पैकेज	bultos
पैकेज	paquete
पैकेज	bulto
प्रतियोगी	concursante
प्रतियोगी	concursantes
प्रतियोगी	participantes
मोती	moti
मोती	perl
मोती	pearl
मोती	perla
मोती	perlas
मोती	perlas
पादरी	pastor
पादरी	pastora
पादरी	clérigos
पादरी	clero
यूरो	eurocopa
यूरो	euro
यूरो	euros
प्रतिरोधी	antagonistas
प्रतिरोधी	antagonista
लिटिल	poco
लिटिल	little
लिटिल	pequeño
लिटिल	pequeña
लिटिल	poquito
तम्बाकू	tabaco
परिपक्व	maduras
परिपक्व	madurar
परिपक्व	madura
परिपक्व	maduro
उष्ण	tropical
उष्ण	trópico
उष्ण	tropicales
हरित	verde
हरित	green
हरित	verdes
लेडी	señora
लेडी	dama
लेडी	senora
कॉर्पोरेशन	corporación
कॉर्पोरेशन	corporation
दया	lastima
दया	piedad
दया	lástima
दया	pena
दया	mercy
दया	clemencia
दया	misericordia
दया	piedad
दया	clemencia
दया	bondad
दया	gentileza
दया	amabilidad
टेक्स्ट	text
टेक्स्ट	texto
इंद्र	indra
कांगो	congo
इरादा	intencion
इरादा	intención
आशीर्वाद	bendición
आशीर्वाद	bendiciones
अहिंसा	ahimsa
अवतरण	desembarques
अवतरण	aterrizajes
ओजोन	ozono
ग्रिड	grid
ग्रिड	rejilla
ग्रिड	red
ग्रिड	cuadrícula
ग्रिड	redes
ग्रिड	rejillas
सुप्रीम	supremo
सुप्रीम	supremos
सुप्रीम	suprema
अनन्त	infinita
अनन्त	infinito
अनन्त	infinitos
अनन्त	infinitas
अनन्त	eterna
अनन्त	eterno
अनन्त	eternas
अनन्त	eternos
मॉल	mall
यूनेस्को	unesco
सामरिक	estratégico
सामरिक	estratégica
सामरिक	estratégicos
सामरिक	estratégicas
त्रिपुरा	tripura
आस्ट्रिया	austríaca
आस्ट्रिया	austriaco
आस्ट्रिया	austriaca
आस्ट्रिया	austríaco
आस्ट्रिया	austria
निर्वाण	nirvana
रिपब्लिकन	republicana
रिपब्लिकन	republicanos
रिपब्लिकन	republicano
बगैर	sin
सपना	dream
सपना	sueña
सपना	sueño
सपना	ensueño
सपना	soñar
वेन	díaz
वेन	wayne
उत्तराधिकार	sucesiones
उत्तराधिकार	sucesión
उत्तराधिकार	herencia
उत्तराधिकार	sucesión
कारावास	encierro
कारावास	confinamiento
कारावास	reclusión
कारावास	encarcelamiento
कारावास	carcel
कारावास	cárcel
कारावास	prisión
आयुक्त	comisaria
आयुक्त	comisionada
आयुक्त	comisionado
आयुक्त	comisario
उत्तरदायित्व	responsabilidad
उत्तरदायित्व	responsabilidad
विचित्र	pintoresco
विचित्र	pintoresca
विचित्र	bizarro
विद्रोही	rebeldes
विद्रोही	rebelde
नायर	nair
बैठा	sentado
बैठा	sentadas
बैठा	sentada
बैठा	sentados
बैठा	senté
बैठा	sat
चन्द्रगुप्त	chandragupta
परमेश्वर	dios
स्टर्लिंग	sterling
स्टर्लिंग	esterlina
स्टर्लिंग	stirling
निपटने	aparejos
निपटने	abordar
फीफा	fifa
इंजेक्शन	inyección
इंजेक्शन	inyectable
दूतावास	embajada
दूतावास	embajadas
चुनी	escogidos
चुनी	elegido
चुनी	escogido
चुनी	elegida
चुनी	escogida
चुनी	elegidos
चुनी	elegidas
चुनी	elegidos
चुनी	electo
चुनी	elegido
चुनी	elegida
प्राइवेट	privados
प्राइवेट	privadas
प्राइवेट	privado
प्राइवेट	privada
चित्रकारी	cuadro
चित्रकारी	pintar
चित्रकारी	pintura
चित्रकारी	pintando
बेसबॉल	beisbol
बेसबॉल	baseball
बेसबॉल	béisbol
निकटवर्ती	cercano
निकटवर्ती	cercana
निकटवर्ती	cerca
उदर	abdomen
झीलों	lagos
लय	ritmos
लय	ritmo
लय	rítmica
लय	laya
फायर	incendio
फायर	fuego
हैमिल्टन	hamilton
ऑर्डर	orden
ऑर्डर	ordenar
ऑर्डर	encargo
ऑर्डर	pedido
ऑर्डर	pedidos
ऑर्डर	encargos
ऑर्डर	órdenes
ऑर्डर	pedidos
ऑर्डर	ordenes
किलोग्राम	kilogramos
किलोग्राम	kilogramo
स्त्रोत	procedencia
स्त्रोत	fuente
स्त्रोत	origen
स्त्रोत	source
स्त्रोत	fuentes
टेप	cinta
भूविज्ञान	geología
खैर	pues
खैर	bien
खैर	bueno
खैर	pozo
वाइरस	virus
वाइरस	virus
समायोजित	ajustada
समायोजित	ajustado
कोहली	kohli
रबर	goma
रबर	caucho
रबर	gomas
रबर	borrador
रबर	goma
सिग्नल	señales
सिग्नल	señal
हज़रत	hazrat
गाथा	saga
सूक्ष्मदर्शी	microscopio
सूक्ष्मदर्शी	microscopio
सूक्ष्मदर्शी	microscopía
सुंदरता	belleza
सुंदरता	hermosura
यहूदियों	judios
यहूदियों	judíos
फाइल	fichero
फाइल	expediente
फाइल	archivo
निकोलस	nicolás
निकोलस	nicolas
निकोलस	nicolás
निकोलस	nicholas
आठवीं	octava
आठवीं	octavo
मूर्तियाँ	estatuas
मिसाइल	misiles
मिसाइल	misiles
मिसाइल	misil
अर्थशास्त्री	economistas
अर्थशास्त्री	economista
उद्यमी	emprendedores
उद्यमी	empresarios
उद्यमी	emprendedor
उद्यमी	empresaria
उद्यमी	emprendedores
उद्यमी	emprendedora
उद्यमी	empresario
जोड़ों	pareja
जोड़ों	parejas
परिपूर्ण	perfect
परिपूर्ण	perfectos
परिपूर्ण	perfecto
परिपूर्ण	perfecta
परिपूर्ण	perfectas
परिपूर्ण	exhaustivo
परिपूर्ण	exhaustivas
परिपूर्ण	exhaustivos
परिपूर्ण	exhaustiva
सन्त	sant
डेबिट	débito
कवरेज	coberturas
कवरेज	cobertura
उपग्रहों	satélite
उपग्रहों	satelital
उपग्रहों	satélites
नम	húmedo
नम	húmedos
नम	húmeda
नम	húmedo
नम	húmedos
नम	húmeda
परमात्मा	divino
परमात्मा	divinas
परमात्मा	divinos
परमात्मा	divina
वाक्यांश	frases
वाक्यांश	cadena
वाक्यांश	cuerda
वाक्यांश	string
मकबरा	tumba
मकबरा	sepulcro
मकबरा	monumento
मकबरा	mausoleo
विशेषण	adjetivo
शशि	shashi
सराहना	agradecimiento
सराहना	apreciación
सराहना	aprecio
सराहना	aprecia
सराहना	apreciar
सराहना	apreciada
सराहना	apreciados
सराहना	apreciadas
सराहना	apreciado
मार्केट	mercado
मार्केट	market
मंगलवार	martes
मंगलवार	martes
जाहिर	aparentemente
किताबें	libros
हिटलर	hitler
सीख	aprender
सीख	aprendizaje
सीख	aprendiendo
सीख	aprenda
सीख	aprendan
सीख	aprender
सीख	aprende
