категория	категорија
заключение	заклучок
рейс	лет
кабинет	канцеларија
кабинет	кабинет
кабинет	креденец
петер	питер
петер	петар
грузов	карго
грузов	товар
массовые	масивен
массовые	масивна
массовые	масовни
массовые	масивни
останется	останува
юридический	легално
юридический	законска
юридический	легална
юридический	правна
юридический	легален
юридический	правен
маунт	маунт
маунт	планината
маунт	монтирање
простые	едноставен
простые	едноставно
простые	едноставна
простые	проста
туристов	туристи
пояса	каиш
пояса	ремен
пояса	појас
пояса	појаси
ивановича	ивановиќ
рига	рига
абзац	параграф
абзац	пасус
соло	самостоен
соло	соло
соло	самостојна
больнице	болница
рождества	божиќ
рождества	божик
рождества	крисмас
уничтожения	истребување
уничтожения	деструкција
уничтожения	уништување
устав	статут
устав	статутот
устав	огранок
устав	повелба
устав	чартер
устав	статути
вызвал	повикан
вызвал	повикани
медленно	slow
медленно	спори
медленно	бавна
медленно	бавен
медленно	побавно
медленно	споро
медленно	бавно
медленно	пополека
медленно	полека
продаж	продажна
продаж	продажби
продаж	продажба
повреждения	штети
повреждения	оштетување
людовик	луј
людовик	луис
людовик	лудовик
билли	били
билли	били
ущерб	штети
ущерб	оштетување
ущерб	штети
рис	ориз
рис	рајс
рис	рис
юниоров	јуниори
клип	клип
легенды	легенди
легенды	легендите
легенды	легенда
проф	проф
доступны	достапно
доступны	достапни
доступны	достапен
доступны	достапна
внимательно	внимателно
способы	начини
ветеранов	ветерани
ветеранов	ветераните
сборники	компилации
угля	јаглен
ска	ска
знамя	банер
знамя	транспарент
евразии	евроазија
собрать	собери
собрать	собираат
собрать	собирам
собрать	соберете
собрать	соберат
собрать	соберете
железа	жлезда
железа	железно
железа	железото
железа	пегла
железа	железо
дан	дан
дан	дан
ближайшей	најблиску
ближайшей	најблискиот
ближайшей	најблиска
культурно	културно
культурно	културолошки
знание	познавање
знание	знаењето
знание	познавања
знание	знаење
знание	знаења
студенты	студенти
студенты	ученици
студенты	студентите
инженеров	инженери
указанных	наведениот
указанных	зададениот
указанных	наведена
указанных	наведено
сильное	јака
сильное	јаки
сильное	силни
сильное	силен
сильное	силна
поэтов	поетите
поэтов	поети
трамвай	трамвај
трамвай	трамваи
трамвай	трамвајот
отдал	дале
отдал	даде
отдал	дал
отдал	дадов
отдал	дадоа
жертвы	жртви
жертвы	жртви
жертвы	жртви
венгерский	унгарскиот
венгерский	унгарски
венгерский	унгарска
соль	солт
соль	солта
соль	сол
сотрудничал	соработувал
сотрудничал	соработуваа
узнал	научиле
узнал	научив
узнал	научено
узнал	научија
увеличить	зголемување
увеличить	зголеми
увеличить	zoom
образцовое	примерен
предположение	претпоставка
кит	кит
кит	кит
кит	прибор
кит	кит
надежды	надежи
надежды	надева
лаборатория	лабораторија
лаборатория	лабараторија
лаборатория	лабораторија
запуск	започнување
запуск	лансирање
современников	современици
выделены	истакна
выделены	истакната
выделены	истакнато
нил	нил
нил	нил
нил	нил
лидеры	лидерите
лидеры	лидери
лидеры	водачи
структур	структури
структур	градби
меняется	менувам
меняется	менување
меняется	менува
млекопитающих	цицачи
млекопитающих	цицач
млекопитающих	цицачи
древности	антика
древности	античко
древности	антиквитети
издатель	издавач
альфред	алфред
трон	тронот
трон	трон
трон	престол
трон	трон
категорически	категорички
категорически	категорично
категорически	категорично
шах	шах
максимальный	максимална
максимальный	максимално
максимальный	максимален
максимальный	максимум
коалиции	коалиција
коалиции	коалиции
эволюции	еволуција
николаев	николаев
библии	библија
библии	библии
билл	бил
убиты	убиена
убиты	убиени
убиты	убивани
убиты	убиен
убиты	убиена
убиты	убиени
убиты	убиено
убиты	уби
убиты	убиен
судьбы	судбини
судьбы	судбини
судьбы	судбината
судьбы	судбина
судьбы	судбината
судьбы	судбина
выводы	сознанија
выводы	наоди
выводы	заклучоци
выводы	заклучоците
выводы	откритија
выводы	заклучоци
встречает	запознава
встречает	исполнува
слияния	спојување
слияния	спојувањето
хельсинки	хелсинки
хельсинки	хелсиншки
латинской	латинска
латинской	латино
латинской	латиница
латинской	латински
сложные	комплекс
сложные	комплексен
сложные	комплицирано
сложные	комплициран
сложные	комплицирана
сложные	комплицирани
плато	плато
плоскости	авионски
плоскости	авион
плоскости	авионите
плоскости	авиони
почетный	почесен
почтовая	поштенски
подачи	поднесување
диалект	дијалект
рудольф	рудолф
рудольф	рудолф
фредерик	фредерик
фредерик	фредерик
фредерик	фредерик
фредерик	фредерик
скульптура	скулптура
скульптура	скулптури
скульптура	скулптури
деревья	стебла
деревья	дрвја
деревья	дрва
деревья	дрвца
мемориал	меморијал
классы	училници
классы	училниците
классы	класи
классы	настава
классы	часови
угрозой	закана
альпы	алпи
использован	искористен
использован	користени
использован	користена
использован	искористена
использован	користен
короче	покус
короче	пократок
короче	пократко
марио	mario
марио	марио
добавлены	додадена
добавлены	додаде
добавлены	додадени
добавлены	додадено
добавлены	додаден
десятилетия	декади
десятилетия	децении
десятилетия	деценијата
десятилетия	деценија
десятилетия	декада
выступая	зборувајќи
выступая	говорејќи
ста	ста
коэффициент	коефициент
коэффициент	фактор
протеста	протестирајќи
протеста	протестира
протеста	протести
протеста	протест
достижение	достигнување
достижение	остварување
достижение	достигнување
достижение	остварување
условно	припишал
италию	италија
сбора	собирање
сбора	собирајќи
сбора	собирање
сбора	собир
юнайтед	соединети
юнайтед	јунајтед
юнайтед	обединета
юнайтед	обединето
юнайтед	обединети
гильдии	еснаф
атака	напад
атака	атак
атака	напад
атака	напаѓаат
атака	напаѓање
атака	напаѓа
софии	софија
географические	географски
феликс	феликс
врачей	лекари
врачей	доктори
врачей	лекари
милан	milan
милан	милано
милан	милан
крестьяне	селани
крестьяне	селаните
венеции	венеција
жанейро	жанеиро
ритм	ритамот
ритм	ритам
сокращение	намалување
сокращение	редукција
геометрия	геометрија
заводы	фабрики
заводы	фабриките
предел	ограничување
предел	ограничи
последовательности	секвенци
последовательности	постојаност
последовательности	низа
последовательности	секвенца
корпорации	корпорациите
корпорации	корпорации
корпорации	корпорација
критику	критики
критику	критика
зелёные	зелен
зелёные	зелена
зелёные	зелено
зелёные	зелени
зелёные	зелените
учебник	учебник
учебник	учебници
учебник	прирачник
интервал	интервал
интервал	простор
интервал	растојание
консул	конзул
нобелевской	нобеловата
нобелевской	нобел
хилл	брдо
хилл	ридот
хилл	hill
хилл	хил
хилл	рид
конституция	устав
провинций	покраини
провинций	провинции
разговор	разговор
разговор	конверзација
разговор	разговараме
разговор	зборувај
разговор	збори
распространяется	шири
распространяется	ширење
распространяется	ширеше
распространяется	шират
распространяется	шири
порой	некогаш
порой	понекогаш
сара	сара
сара	sara
сара	сара
посадки	садење
посадки	слетување
посадки	спуштање
посадки	приземјување
сербия	србија
концентрация	концентрација
карту	мап
карту	карта
карту	мапа
карту	мапата
карту	картичка
карту	картичката
карту	карта
печать	печатење
печать	печати
печать	печатење
печать	фока
печать	печат
печать	запечати
отражение	одраз
отражение	рефлексија
разделить	сподели
разделить	сплит
разделить	подели
разделить	поделен
разделить	раздели
разделить	подели
разделить	јаз
разделить	раздели
разделить	поделба
разделить	поделеност
поездки	патување
поездки	travel
поездки	патувања
поездки	посети
поездки	патувања
падение	паѓа
падение	паѓање
падение	паѓаат
падение	паѓање
падение	пад
падение	падот
падение	есен
падение	падне
автомобильной	автомобилски
автомобильной	автомобилска
двери	врата
двери	врати
железнодорожных	железничка
железнодорожных	железница
железнодорожных	железнички
железнодорожных	железничка
железнодорожных	железница
космической	простор
космической	вселена
космической	просторот
племена	племиња
заявления	декларации
заявления	изјавите
включить	вметнување
включить	вметни
включить	овозможи
включить	овозможување
включить	вклучи
федеральная	федерално
федеральная	федерални
федеральная	сојузниот
хоккей	хокеј
узбекистан	узбекистан
бангладеш	бангладеш
цепи	ланци
цепи	окови
цепи	синџири
управляющий	менаџер
угрозы	закани
праздники	одмори
праздники	празници
церемония	церемонијата
церемония	церемонија
решила	одлучил
решила	одлучено
решила	одлучи
девы	девица
входа	најавување
входа	најава
атлас	атлас
потомки	потомци
чувство	чуство
чувство	чувство
схеме	шаблон
схеме	шема
представил	претставена
представил	презентиран
представил	претставено
представил	претстави
представил	претставен
организаторов	организаторите
организаторов	организатори
организаторов	организаторите
организаторов	организатори
взрыв	експлозија
взрыв	експлозијата
взрыв	експлозија
взрыв	бомбардирање
фернандо	фернандо
многое	многу
пермь	трајна
маршал	маршал
маршал	маршал
галереи	галерии
галереи	галерија
максимум	максимална
максимум	максимално
максимум	максимален
максимум	максимум
бот	бот
волосы	влакна
волосы	коса
финансовых	финансиски
финансовых	финансиска
финансовых	финансиско
сравнение	споредба
сравнение	споредуваат
сравнение	споредувајќи
сравнение	споредбата
лента	храни
лента	довод
лента	касета
лента	лента
лента	лента
балет	балет
ставит	става
муз	музи
доп	доп
останки	останува
останки	остатоци
уайт	бело
уайт	бели
уайт	бел
уайт	бела
уайт	вајт
прошел	донесен
прошел	помина
зелёная	зелен
зелёная	зелена
зелёная	зелено
зелёная	зелени
ручей	крик
ручей	тек
ручей	поток
ручей	проток
ручей	stream
носили	носеше
носили	носен
носили	носел
носили	носени
донецк	донецк
любая	било
заказу	нарачан
аварии	несреќи
аварии	незгоди
аварии	судар
аварии	краш
аварии	падот
аварии	несреќа
аварии	сообраќајка
медиа	мултимедија
медиа	медиуми
миссия	мисија
миссия	мисијата
девочка	девојка
девочка	девојче
компьютер	компјутер
танец	dance
танец	играј
танец	танцувај
танец	танц
уровней	нивоа
спас	спасена
спас	спасен
спас	спасени
спас	зачуван
спас	зачувани
спас	зачувано
спас	зачувана
спас	спасен
спас	спаси
ресурс	ресурсот
ресурс	ресурс
ресурс	ресурси
организма	организам
организма	организмот
азия	азија
груди	гради
груди	градите
груди	гради
груди	гради
груди	дојка
груди	градите
умолчанию	стандарден
умолчанию	стандардно
длинный	лонг
длинный	долги
длинный	долго
длинный	долга
любую	било
ярослав	јарослав
ярослав	јарослав
вина	вина
вина	вина
вина	вината
вина	вино
лгбт	лгбт
пересечения	преминување
пересечения	премин
пересечения	раскрсница
пересечения	крстосница
жидкости	течности
жидкости	течна
жидкости	течни
жидкости	течност
жидкости	течности
полуострове	полуостров
территориальная	територијалната
территориальная	територијален
территориальная	територијалниот
территориальная	територијална
территориальная	територијални
горно	горно
сектора	сектори
крупнейшие	најголема
крупнейшие	најголемо
узел	јазол
узел	чвор
узел	јазол
скота	говедата
синдром	синдром
перенос	пренос
перенос	трансфер
перенос	преместување
перенос	пренесување
защищать	заштити
защищать	заштитува
защищать	штити
защищать	брани
аэс	нц
уточнения	појаснувања
кол	колци
кол	акциите
кол	клада
кол	колец
кол	кол
монастыри	манастирите
монастыри	манастири
захват	фаќање
захват	одземање
захват	запленување
массового	масовен
массового	масовно
массового	маса
массового	масовни
массового	миса
ежедневно	секојдневна
ежедневно	дневно
хвост	опашка
хвост	опашката
хвост	опаш
преимущество	предност
видимости	видливост
вручную	прирачник
вручную	упатство
вручную	рачно
вручную	рачна
вручную	рачно
природа	природа
природа	природата
постоянный	траен
постоянный	трајна
постоянный	трајно
постоянный	постојана
постоянный	постојан
постоянный	постојано
постоянный	константно
постоянный	константна
постоянный	константа
аренды	наем
аренды	закуп
зрители	публика
зрители	гледачи
зрители	гледачи
зрители	гледачите
старт	почни
старт	почеток
старт	старт
ребёнок	бебе
ребёнок	орце
ребёнок	душичка
ребёнок	срце
ребёнок	дете
опытный	искусен
опытный	искусни
вторжения	инвазија
вторжения	упади
смоленск	смоленск
исключение	исклучок
исключение	исклучување
хор	хор
хор	рефрен
возражений	приговори
квартиры	станови
квартиры	станови
квартиры	апартмани
осетии	осетија
джерри	гери
джерри	џери
джерри	џери
пациентов	пациенти
избирателей	електоратот
избирателей	електорат
избирателей	гласач
избирателей	гласачи
избирателей	гласачите
внешняя	надворешен
внешняя	надворешно
внешняя	надворешни
внешняя	надворешна
внешняя	надворешност
римская	римска
римская	римски
римская	римјанин
римская	роман
римская	римско
густав	густав
густав	gustaf
сэм	сем
сэм	sam
корма	храни
корма	довод
преобразования	преобрази
преобразования	трансформираат
преобразования	трансформација
преобразования	трансформира
преобразования	трансформирање
преобразования	трансформации
преобразования	трансформација
преобразования	преобразба
преобразования	трансформации
календарь	календар
употребление	употреба
употребление	користење
республик	републики
археологии	археологија
освещения	просветлување
освещения	осветлување
келли	кели
келли	кејли
пушкин	пушкин
сформирован	формирана
сформирован	формирани
сформирован	формиран
сформирован	формирано
удалены	отстранета
удалены	отстранет
удалены	отстранети
графики	графика
графики	графики
карточки	карти
карточки	картички
содержать	содржат
ветвь	огранок
ветвь	гранче
ветвь	гранка
ветвь	филијала
пианист	пијанист
национальность	националност
листьев	листови
листьев	лисјата
листьев	остава
листьев	лисја
сказка	тале
сказка	приказна
замена	замени
замена	замена
шлезвиг	шлезвиг
возможна	можно
возможна	можни
возможна	возможно
возможна	можен
коммун	заедници
уроки	поука
уроки	лекции
штаты	државите
штаты	држави
советника	советник
ответить	одговори
ответить	одговор
ответить	одговори
ответить	одговор
ядро	суштински
ядро	јадрото
ядро	јадро
ядро	јадро
ядро	кернелот
стене	ѕид
казаки	козаци
хранится	зачувана
редактирования	монтажа
редактирования	уредување
редактирования	уредувањето
газет	весници
согласие	согласност
согласие	согласноста
растёт	расне
растёт	расте
собственность	имот
собственность	сопственост
собственность	сопственост
собственность	сопственоста
собственность	сопствеништво
разрушения	деструкција
разрушения	уништување
автоматический	автоматски
автоматический	автоматска
автоматический	автоматско
симон	симон
симон	simon
симон	сајмон
симон	симон
образцы	примероци
образцы	примероци
перспективы	перспектива
перспективы	изгледите
перспективы	изгледи
перспективы	перспективи
небо	небесата
небо	рај
небо	рајот
небо	sky
небо	небо
небо	неба
небо	небо
квартире	стан
квартире	станот
квартире	апартман
молодежи	младински
молодежи	младинска
молодежи	младост
молодежи	младоста
молодежи	млади
молодежи	младина
имущество	имот
имущество	сопственост
завтра	утре
соотношение	сооднос
поддержал	поддржан
поддержал	поддржани
поддержал	поддржана
поддержал	поддржано
годовой	годишен
годовой	годишна
чья	чија
чья	чиј
чья	чии
чья	чие
расстояния	далечини
кара	кара
кара	кара
чешский	чешкиот
чешский	чешки
чешский	чешка
закрыть	блиску
закрыть	затвори
культурные	културни
культурные	културен
культурные	културно
культурные	културна
встретил	запознав
встретил	сретна
встретил	исполнето
доклад	пријави
доклад	извештај
пенсию	пензиски
пенсию	пензија
пилоты	пилоти
пилоты	пилотите
математика	математика
математика	математиката
математика	математика
математика	математиката
католическая	католички
католическая	католик
католическая	католичка
корни	корени
корни	корења
выиграть	победи
выиграть	победуваат
выиграть	победа
восточные	источна
восточные	источни
восточные	источно
восточные	источен
двойной	дупла
двойной	двојно
двойной	дупло
двойной	двојна
площадка	игралиште
сетей	вмрежување
сетей	мрежи
слой	обвивка
слой	слој
объявлен	прогласи
объявлен	прогласена
объявлен	прогласен
расследование	истрага
расследование	истрага
расследование	истраги
александру	александру
мечети	џамиите
мечети	џамии
мечети	џамија
плавание	пливање
хроника	времеплов
хроника	хроника
маленькая	малечко
маленькая	мала
маленькая	мал
маленькая	мали
маленькая	мало
маленькая	мала
маленькая	мал
маленькая	литл
маленькая	мали
маленькая	малку
маленькая	мало
независимый	независни
независимый	независна
независимый	независен
независимый	независно
майя	маја
майя	маја
майя	маја
майя	maja
византии	византија
вена	вена
вена	виена
пистолет	пиштол
пистолет	пушка
пистолет	пиштол
стихотворение	поема
кислота	киселина
указывается	одредува
тщательно	темелно
тщательно	внимателно
кристина	кристина
кристина	кристина
кристина	кристин
кристина	кристина
кристина	кристина
нападение	напад
нападение	напад
нападение	атак
внутренняя	внатрешни
внутренняя	внатрешно
внутренняя	внатрешна
внутренняя	внатрешен
внутренняя	внатрешно
внутренняя	внатрешен
психология	психологија
разработчиков	програмери
разработчиков	развивачите
цена	цена
широкого	широко
широкого	широка
широкого	широк
широкого	широки
пожар	оган
пожар	пожар
валерия	валерија
валерия	валери
бор	бор
сомнений	сомнежот
сомнений	сомнеж
сомнений	сомневање
оригинальный	оригинал
химия	хемија
химия	хемијата
бедности	сиромаштија
размещение	поставување
размещение	сместување
итальянская	италијанска
итальянская	италијански
итальянская	италијанецот
итальянская	италијанец
прогресс	прогрес
прогресс	напредок
наказание	пенал
наказание	казнување
наказание	казни
наказание	казнување
наказание	казна
строить	изгради
строить	градење
строить	градиме
строить	изградба
автомобильная	автомобилски
автомобильная	автомобилска
разновидность	разновидност
учиться	дознај
учиться	учи
учиться	научи
учиться	научете
учиться	дознајте
полей	полиња
кевин	кевин
кевин	kevin
эдди	еди
эдди	еди
эдди	ади
фигура	фигура
фигура	бројка
сибирский	сибирски
турецкий	турска
турецкий	турско
турецкий	турски
турецкий	турскиот
британские	британски
британские	британска
британские	британскиот
веса	тегови
переводится	преведува
йозеф	јозеф
сербской	српска
локомотив	локомотива
локомотив	локомотивата
локомотив	локомотив
начальной	основното
начальной	основно
черногории	црногорец
черногории	црногорски
черногории	црногорска
эмир	емир
предприниматель	претприемач
опасность	опасност
опасность	опасност
опасность	азар
местоположение	локација
сомнение	сомнежот
сомнение	сомнеж
сомнение	сомневање
выполнены	исполнета
выполнены	исполнети
статуя	статуа
территориях	територии
прямые	direct
прямые	директни
прямые	директна
прямые	директен
поэзия	поезијата
поэзия	поетски
поэзия	поезија
навсегда	засекогаш
навсегда	вечно
навсегда	трајно
собраны	собрани
собраны	собрал
такси	такси
такси	такси
такси	такси
сильнее	потешко
сильнее	посилно
сильнее	потешка
сильнее	посилен
сильнее	посилна
сильнее	појак
сильнее	посилни
сильнее	посилно
франсиско	франциско
производителей	продуценти
производителей	производители
производителей	производители
перенесено	преместена
аналогичные	слично
аналогичные	сличен
аналогичные	слична
аналогичные	слични
напряжения	напон
риск	ризик
риск	ризикува
специальная	посебно
специальная	специјален
специальная	специјално
специальная	специјални
специальная	посебна
специальная	специјална
лоб	чело
лоб	челото
периоды	периоди
джим	џим
джим	jim
управлять	управување
управлять	менаџирање
достичь	остварување
достичь	постигне
фердинанд	фердинанд
привлечь	привлече
привлечь	нацртај
привлечь	привлече
привлечь	привлекуваат
привлечь	привлекување
прекратил	запрен
прекратил	запре
прекратил	престана
прекратил	застанале
прекратил	застанал
обзоры	рецензии
обзоры	прегледи
обзоры	критики
обзоры	рецензија
уругвая	уругвајскиот
уругвая	уругвај
пунктах	параграфи
ивано	ивано
уничтожение	истребување
уничтожение	уништувајќи
уничтожение	истребување
уничтожение	деструкција
уничтожение	уништување
учителей	учители
учителей	наставниците
учителей	наставници
активный	активни
активный	активно
активный	активна
активный	активен
охватывает	прекриена
охватывает	покриени
охватывает	покриено
охватывает	покриен
охватывает	опфатени
охватывает	навлаки
охватывает	покрива
значимые	значајна
значимые	значајни
значимые	значаен
значимые	значајно
общественности	јавно
общественности	јавни
общественности	јавен
общественности	јавна
общественности	јавност
общественности	public
философы	филозофи
последовательность	постојаност
последовательность	низа
последовательность	секвенца
сочинение	есеј
сочинение	состав
сочинение	есејот
присутствие	посетеност
присутствие	присуство
присутствие	присутност
присутствие	присуство
объем	волумен
объем	обем
объем	обемот
кндр	dprk
постоянное	траен
постоянное	трајна
постоянное	трајно
постоянное	постојана
постоянное	постојан
постоянное	постојано
постоянное	константно
постоянное	константна
постоянное	константа
ячейки	келија
ячейки	ќелија
ячейки	клетки
ячейки	ќелии
отлично	одлична
отлично	одлично
отлично	супер
терапии	терапија
терапии	терапии
экраны	екрани
экраны	екраните
интерфейс	интерфејс
массив	палета
клод	клод
блокировать	блокирај
блокировать	блок
аспекты	аспекти
аспекты	димензии
понимания	разбирањето
понимания	сфаќање
понимания	разбирање
доступен	достапно
доступен	достапни
доступен	достапен
доступен	достапна
кодекс	кодексот
упоминает	спомнува
упоминает	споменува
миль	мајлс
миль	милји
миль	km
процедуры	процедурите
процедуры	процедури
процедуры	процедура
процедуры	постапка
отказывается	одбива
адреса	адреси
адреса	адреса
обнаружен	откриени
обнаружен	откриено
обнаружен	откриена
обнаружен	откриен
обнаружен	откриена
вращения	ротација
графиня	грофицата
производит	произведува
задания	задачи
поздно	доцна
поздно	доцни
поздно	касно
уточнить	разјасни
уточнить	наведете
льюис	lewis
льюис	луис
добыча	рударска
добыча	рударство
добыча	рударството
добыча	рударски
добыча	плен
мыс	кејп
мыс	наметка
желания	желба
желания	желби
желания	желби
ветра	ветрови
ветра	ветришта
ветра	ветер
ветра	ветерот
ветра	ветрот
ветра	ветар
дуэт	дует
дуэт	дуо
училась	студираше
училась	студирал
училась	учела
ревизии	ревизијата
ревизии	ревизија
ревизии	ревизии
стремление	аспирација
роджер	роџер
пропаганды	пропаганда
остановки	застанува
остановки	престанува
остановки	запира
сравнения	споредба
сравнения	споредби
зачёте	пласман
сделала	дали
роза	роуз
роза	rose
роза	роза
роза	роза
роза	роса
потока	тек
потока	течат
потока	проток
обычный	нормален
обычный	нормално
обычный	нормална
обычный	нормални
обычный	обичен
обычный	обичните
обычный	обични
корее	кореа
корее	кореја
господа	господа
признана	препознаат
признана	призната
признана	признат
признана	препознаен
частный	приватно
частный	приватен
частный	приватна
частный	приватни
открывается	отвора
уравнения	равенка
уравнения	равенки
уравнения	равенки
выполнить	извршување
выполнить	изврши
духовного	духовна
духовного	духовни
духовного	духовен
духовного	духовно
готовы	спремно
готовы	спремни
готовы	подготвен
готовы	спремна
готовы	подготвени
готовы	спремен
мирный	мирна
мирный	мирно
мирный	мирни
мирный	мирен
разрушен	уништен
разрушен	уништени
разрушен	уништено
разрушен	уништена
аналог	колега
аналог	аналогна
аналог	аналоген
чеченской	чеченски
гей	хомосексуалец
гей	педер
гей	геј
очереди	редицата
очереди	редици
падает	паѓа
падает	паѓање
падает	паѓаат
падает	паѓа
падает	опаѓа
падает	паѓа
падает	фолс
падает	водопади
слухи	озборување
слухи	гласина
слухи	озборување
слухи	муабети
слухи	озборувања
слухи	гласини
слухи	гласини
слухи	гласини
слухи	гласина
дочерей	ќерките
дочерей	ќерки
почтовой	поштенски
югославия	југославија
словении	словенија
словении	словенечка
словении	словенечкиот
словении	словенечки
словении	словенечки
словении	словенечкиот
словении	словенечка
площадки	капацитети
эпоха	епоха
эпоха	ера
огайо	охајо
драфт	нацртот
драфт	нацрт
достоинства	достоинствено
достоинства	достоинство
стратегии	стратегии
дона	дон
регионы	региони
сектор	сектор
сектор	огранок
сектор	гранче
сектор	гранка
сектор	филијала
равен	еднаквите
компонентов	компоненти
легче	полесни
легче	полесен
легче	запалка
легче	запалката
легче	полесно
легче	лесни
легче	лесен
легче	лесно
легче	лесна
оки	океј
немногих	малкумина
немногих	неколку
немногих	неколкумина
разряд	синглови
разряд	поединечно
прага	прага
подтверждение	потврдување
подтверждение	потврда
подтверждение	потврди
раненых	ранет
раненых	ранети
раненых	ранета
раненых	повредени
минимальным	минимална
минимальным	минимално
минимальным	минимални
минимальным	минимален
праге	прага
сантьяго	сантијаго
сантьяго	сантјаго
тейлор	тејлор
конфедерации	конфедерацијата
конфедерации	конфедерација
модуль	модул
традиционные	традиционални
традиционные	традиционално
традиционные	традиционална
традиционные	традиционален
питание	nutrition
питание	исхрана
питание	храна
информационный	информативни
информационный	информативно
волна	бран
волна	wave
волна	бранови
волна	веат
лидия	лидија
лидия	лидија
