категорія	categoría
салоні	cabana
землеробство	agricultura
землеробство	a
бак	dólar
таблиць	mesas
гарольд	harold
скрізь	todas
скрізь	as
скрізь	partes
скрізь	por
скрізь	en
скрізь	everywhere
скрізь	todo
скрізь	todos
приєднатися	á
приєднатися	a
приєднатися	aquí
приєднатися	únete
меблі	mobles
чия	que
чия	cuxo
чия	cuxa
чия	cuxos
чия	de
чия	a
чия	quen
грудей	peito
грудей	mama
збережені	se
збережені	salvado
збережені	a
збережені	salvou
збережені	salvei
збережені	salvaches
буш	bush
буш	monte
глибокий	no
глибокий	fondo
глибокий	profundo
глибокий	profundidade
глибокий	de
просте	simples
просте	simple
просте	sinxelo
просте	sinxela
зареєстрований	rexistrado
дано	lle
дано	a
дано	dado
дано	se
скандал	escándalo
арабські	árabe
астронавти	astronautas
збирає	acumúlase
патент	patentes
патент	patente
патент	patentar
патент	zapatos
їсти	desordes
їсти	comer
їсти	comendo
їсти	coma
їсти	a
їсти	comelo
їсти	comer
їсти	come
їсти	comen
прихід	chegada
чверть	cuarto
протест	obxección
протест	protesto
протест	protesta
яйце	ovo
побачила	vin
побачила	viu
побачила	vimos
побачила	vino
складна	difícil
складна	duro
владимир	vladimir
сир	queixo
сніг	neve
сніг	impecable
необхідним	necesario
необхідним	necesaria
необхідним	necesarios
необхідним	necesarias
необхідним	preciso
необхідним	é
дейв	dave
візит	visitar
візит	visita
напої	beber
напої	bebe
напої	copa
напої	copas
куль	balas
куль	as
співає	canta
співає	cantando
співає	canta
співає	cantar
співає	que
класичні	clásico
грант	bolsa
грант	indultarme
грант	srta
грант	a
грант	grant
фінансова	financeira
надані	cama
надані	ofrecía
ведмідь	oso
ведмідь	osiño
сьомий	sétimo
контролює	controla
компаніями	empresas
компаніями	as
компаніями	compañías
вдова	viúva
фрази	frases
негативний	negativo
вказівки	instrucións
благодійний	caridade
цезар	césar
боббі	bobby
номера	número
озброєні	armados
озброєні	armado
озброєні	armada
озброєні	armadas
традиційне	tradicional
традиційне	tradicionais
голосувати	votamos
голосувати	voto
голосувати	votan
голосувати	votar
голосувати	votos
голосувати	voten
домашній	fogar
домашній	casa
домашній	á
домашній	na
різноманіття	diversidade
кримінальний	penal
кримінальний	criminais
кримінальний	criminal
кримінальний	crime
соціальне	social
соціальне	sociais
будує	acumúlase
описати	describir
практичні	práctica
палермо	palermo
готовність	listos
готовність	lista
готовність	preparados
готовність	listo
готовність	preparado
черепа	cranio
учасникам	participantes
християнська	christian
християнська	cristiáns
справжня	real
справжня	de
справжня	verdade
ледве	apenas
шум	ruido
шум	ruído
шум	son
віа	través
віа	via
віа	rúa
джекі	jackie
інвестиції	investimento
футів	metros
футів	os
футів	pés
футів	pé
буріння	perforar
рекорди	discos
дикі	salvaxe
дикі	salvaxes
нести	a
нести	levar
їжа	comida
їжа	alimentos
їжа	alimentaria
християнський	christian
християнський	cristiáns
морально	socialmente
показані	que
показані	se
показані	mostra
показані	amosado
показані	demostrado
показані	as
повертаються	volta
думав	que
думав	pensaba
думав	pensei
громадське	público
громадське	pública
громадське	públicos
громадське	públicas
гарний	guapos
гарний	guapo
гарний	guapa
гарний	moi
перевал	pasar
перевал	pase
білок	proteína
гвинтівка	rifle
юнацтва	xuventude
юнацтва	mozos
юнацтва	a
юнацтва	mocidade
юнацтва	francia
юнацтва	de
злочинців	delincuentes
злочинців	criminais
вопросы	preguntas
вопросы	as
вопросы	pregunta
вопросы	cuestións
рідина	líquido
рідина	líquida
натхнення	inspiración
репутацію	reputación
репутацію	sona
чимось	algo
чимось	cousa
надійність	de
надійність	confianza
надійність	en
персональний	persoal
персональний	persoais
богу	deus
невідоме	descoñecido
невідоме	descoñecida
регулярний	regularmente
регулярний	normal
регулярний	típica
регулярний	de
регулярний	taxis
регулярний	regular
покращити	mellorar
покращити	a
рой	roy
клієнта	cliente
допомогли	a
допомогли	axudou
допомогли	axuda
допомогли	axudounos
допомогли	axudaron
чесно	honestamente
найближча	máis
запах	cheiro
запах	a
запах	ulir
запах	cheira
запах	ules
циклів	ciclos
закрити	preto
стануть	nunha
стануть	ser
стануть	en
стануть	se
експерт	experta
експерт	experto
пальці	os
пальці	dedos
робот	robot
визначати	definir
обрати	elixir
обрати	escollen
обрати	escoller
обрати	que
обрати	o
обрати	a
обрати	escolle
фред	fred
вузькі	estreito
лоуренс	lawrence
глибокі	máis
глибокі	profundo
глибокі	profunda
дощ	chove
дощ	a
дощ	chover
дощ	chove
дощ	chuvia
дощ	choiva
дощ	nos
дощ	topásemos
дощ	con
дощ	outras
дощ	razas
дощ	chover
дощ	a
джин	jean
джин	xenéticas
джин	xene
джин	xenes
джин	xen
взаємодію	interaccións
взаємодію	cós
маямі	miami
увійти	entrar
залишилось	restante
залишилось	para
ранок	mañá
ранок	bo
ранок	día
ранок	pola
ранок	días
ранок	bos
освітні	educativo
освітні	educativas
аллен	allen
вайт	brancos
вайт	branco
вайт	branca
вайт	brancas
гвардія	garda
гвардія	de
абсолютний	absoluta
абсолютний	absoluto
абсолютний	absolutos
абсолютний	absolutamente
вимагати	a
вимагати	que
вимагати	que
пагорб	outeiro
пагорб	hill
пагорб	outeiros
пагорб	924
корону	coroa
реалізм	realismo
темна	escuras
темна	escuro
темна	escura
темна	escuridade
темна	noite
ернест	ernest
певне	específicas
певне	específica
певне	específico
певне	concreto
певне	específicos
розробили	desenvolveu
розробили	desenvolvido
розробили	desenvolvidos
розробили	desenvolvemos
розробили	o
подорожей	viaxa
подорожей	viaxes
подорожей	viaxes
консенсусу	consenso
консенсусу	copenhaguen
заповнення	cubrir
заповнення	encher
допоможе	axuda
допоможе	a
лініями	liñas
лініями	de
лініями	trincheiras
лініями	frases
відвідати	de
відвідати	visita
митець	artista
митець	artistas
космонавт	astronauta
вогні	luces
вогні	as
вогні	luz
вогні	apaguen
напій	beber
напій	bebe
напій	copa
сумніву	dúbida
сумніву	dubidar
сумніву	dúbidas
сумніву	dubido
сумніву	dubídoo
далекий	de
далекий	moito
далекий	lonxe
далекий	ata
александер	alexander
оплати	pago
безвісти	mia
товар	produto
товар	mercadoría
невже	realmente
невже	moi
невже	que
невже	en
невже	verdade
дозвілля	libre
дозвілля	tempo
дозвілля	ocio
франсіско	francisco
проїзд	pantalóns
проїзд	volta
проїзд	ir
проїзд	liscar
проїзд	noroeste
проїзд	pasaxe
проїзд	paso
хотіла	quería
хотіла	que
хотіла	quixen
математична	matemática
живим	vivos
живим	viva
живим	vivo
живим	vida
живим	con
бабуся	avoa
бабуся	avoa
бабуся	a
навчальна	educativo
навчальна	educativas
кішки	gatos
катастрофа	desastre
ідеологія	ideoloxía
різноманітність	diversidade
різноманітність	variedade
різноманітність	de
тонкий	sutil
тонкий	sutís
тонкий	no
мадам	señora
мадам	madame
бал	bola
бал	bóla
бал	pelota
бал	balón
дружині	muller
дружині	esposa
дружині	dona
переїхали	mudeime
переїхали	a
переїхали	mudouse
переїхали	se
підкорення	conquista
жертва	sacrificio
жертва	sacrificar
жертва	zugue
жертва	o
жертва	da
жертва	vítima
надруковано	impreso
назовні	fóra
креслення	debuxo
японці	xaponés
японці	xaponeses
лівану	líbano
ангел	anxo
юнайтед	dos
юнайтед	nos
юнайтед	unidos
юнайтед	unidas
юнайтед	ficade
юнайтед	ee
юнайтед	eua
успішний	éxito
успішний	exitosos
прокурор	fiscal
кроків	pasos
снаряд	munición
снаряд	municións
снаряд	cartuchos
біблія	biblia
біблія	biblias
старіння	envellecemento
старіння	o
старіння	envellecer
обговорювати	falar
обговорювати	sobre
обговорювати	discutir
подавати	servir
подавати	serven
ресурсу	recurso
рейс	voo
круглий	redondo
круглий	redondos
круглий	xira
круглий	arredor
круглий	preto
знайомство	con
типова	defecto
типова	por
типова	típico
звірі	animais
звірі	os
просив	pregunteille
просив	preguntou
просив	lle
ногу	perna
ногу	pernas
ногу	unha
ногу	pata
уважно	con
уважно	coidado
сек	segundos
пляж	beach
пляж	praia
батальйони	batallóns
базова	base
перешкоди	obstáculos
яскраві	e
яскраві	brillantes
яскраві	brillante
кімнат	cuartos
кімнат	salas
кімнат	habitacións
кімнат	ventiladas
кук	cociñar
кук	cociñeira
кук	cociñeiro
розрахунки	cálculos
домашня	doméstica
домашня	caseira
піт	pete
даллас	dallas
оболонка	pel
оболонка	ósos
розмовляють	falo
розмовляють	falar
розмовляють	falamos
розмовляють	fala
розмовляють	fale
розмовляють	con
мусить	debo
мусить	que
мусить	debe
мусить	debemos
мусить	deben
мусить	hai
рекламу	anuncios
рекламу	cociniñas
рекламу	publicidade
телескопа	telescopio
готова	listos
готова	lista
готова	preparados
готова	listo
готова	preparado
скрипка	violín
складати	erguen
складати	subir
складати	os
перевели	transferido
перевели	trasladado
тех	tecnolóxica
тех	tecnolóxicas
викладати	ensinar
викладати	ensino
викладати	ensinanza
юність	xuventude
юність	mozos
юність	a
юність	mocidade
юність	francia
юність	de
джеффрі	geoffrey
втрату	perda
сонячний	solar
сонячний	noso
виді	especie
виді	especies
гонок	razas
ціла	toda
ціла	todo
ціла	enteiro
ціла	a
ціла	todo
ціла	toda
ціла	a
ціла	enteiro
ціла	enteira
приїхали	cheguei
приїхали	á
приїхали	chegou
приїхали	chegamos
приїхали	chegaron
приїхали	a
приїхали	chegar
домогтися	facer
залізна	ferro
бернард	bernard
ногами	metros
ногами	os
ногами	pés
ногами	pé
нормальний	normal
нормальний	normais
відмінностей	diferenzas
вибачте	sinto
вибачте	síntoo
вибачте	perdón
вибачте	desculpe
пацієнта	paciente
пацієнта	doente
пацієнта	pacientes
атлантичний	atlántico
коліна	xeonllos
судан	sudán
картер	carter
картер	carburadores
водоростей	algas
водоростей	fuco
гуго	hugo
гуго	hugh
піраміда	pirámide
щелепи	mandíbula
саймон	simon
кенії	kenia
маска	máscara
прихильник	fan
маркс	marx
відокремлення	separación
профспілки	sindicatos
зуміли	e
зуміли	puido
зуміли	conseguimos
зуміли	a
імператорський	imperial
точна	preciso
точна	precisa
точна	exacto
точна	exacta
точна	mesmas
точна	exactamente
точна	mesma
мобільного	móbil
стіну	parede
стіну	muro
безробіття	paro
демократія	democracia
зоряні	estrela
зоряні	star
дакота	dakota
збережених	se
збережених	salvado
збережених	a
збережених	salvou
збережених	salvei
збережених	salvaches
тримали	reunión
тримали	perdín
тримали	mans
тримали	tiña
тримали	hoxe
тримали	atopo
вантажівки	camións
томмі	tommy
томмі	ei
перекладено	traducido
інцидент	incidente
інцидент	accidente
бренд	marca
продавати	vender
продавати	vende
комітетів	comités
дасть	dispostos
дасть	a
дасть	disposto
дасть	dispostas
дасть	deus
дасть	quere
дасть	querería
дасть	disposta
гарсія	garcía
чий	que
чий	cuxo
чий	cuxa
чий	cuxos
чий	de
чий	a
чий	quen
людство	a
людство	humanidade
тадеуш	tadeusz
зло	mal
зло	malo
зло	malvado
зло	maldade
зло	malvados
франциск	francis
сонячна	solar
сонячна	noso
вказаний	lle
вказаний	a
вказаний	dado
вказаний	se
блокувати	mazá
блокувати	bloque
блокувати	bloquear
блокувати	acceso
блокувати	barracón
уповноважений	dereito
виконавця	recurso
куті	esquina
куті	recuncho
справедливість	justice
справедливість	xustiza
справедливість	a
справедливість	xuíza
справедливість	da
справедливість	aos
справедливість	con
контент	contido
контент	dóeme
уряди	os
уряди	gobernos
перрі	perry
проекція	proxección
розкриває	revela
якісно	pásao
якісно	líbranos
якісно	entregar
стріт	en
стріт	directo
стріт	dereito
стріт	rúa
стріт	street
тимчасові	temporal
комплект	conxunto
женеві	xenebra
наркотиків	medicamentos
наркотиків	fármacos
наркотиків	drogas
агенти	axentes
сині	azul
сині	azuis
сині	esa
сині	tristeza
сині	blues
досягнуто	independencia
ліків	medicamentos
ліків	fármacos
ліків	drogas
ліків	medicamentos
ліків	medicamento
ліків	medicación
ліків	mellor
ліків	menciña
цукор	azucre
кисень	osíxeno
самостійна	independente
зручно	conveniente
зручно	útil
зручно	cómodo
автоматів	as
автоматів	máquinas
автоматів	lavadoras
обговорити	falar
обговорити	sobre
обговорити	discutir
плям	manchas
почалось	comecei
почалось	a
почалось	comezamos
почалось	empecei
почалось	comezou
почалось	comecei
почалось	comezaron
почалось	a
почалось	comezou
почалось	empezou
почалось	a
почалось	comezaron
бухта	porto
заблокувати	mazá
заблокувати	bloque
заблокувати	bloquear
заблокувати	acceso
заблокувати	barracón
дональд	donald
прийшло	chegou
прийшло	veu
емі	amy
самогубство	suicidio
самогубство	suicidarse
отримає	poder
сфер	esferas
експрес	expresar
парад	procesión
остаточний	final
остаточний	derradeira
остаточний	último
остаточний	axuntémonos
остаточний	todos
остаточний	definitivo
остаточний	final
скеля	rocha
скеля	pedra
скеля	rock
скеля	de
небезпечні	perigoso
небезпечні	perigosos
небезпечні	perigosa
небезпечні	perigosas
аризона	arizona
емоції	emocións
напруження	fluorescente
ларрі	larry
дикий	salvaxe
дикий	salvaxes
ірландський	irlandés
ірландський	irlandeses
ірландський	irlandesa
оксид	nítrico
вороги	inimigos
вечірній	tarde
вечірній	noite
вечірній	serán
вечірній	noites
вечірній	tardes
аграрний	agrícolas
аграрний	agrícola
рису	arroz
рису	de
шанувальників	fan
ліван	líbano
бомб	bombas
бомб	as
критичні	crítica
посиланнями	enlaces
посиланнями	ligazóns
рівнина	chaira
рівнина	costa
рівнина	plano
рівнина	claro
рівнина	tenra
вертикально	verticais
вертикально	vertical
причинами	provoca
причинами	causa
причинами	causas
причинами	que
скоріш	máis
скоріш	ben
скоріш	bastante
скоріш	canto
скоріш	antes
скоріш	prefiro
скоріш	moi
кімнату	sala
кімнату	habitación
кімнату	cuarto
племінник	sobriño
лукас	lucas
печатка	foca
печатка	selo
роза	rose
сплати	pago
запропонувати	suxerir
запропонувати	que
запропонувати	suxiro
запропонувати	propoñen
запропонувати	suxiren
запропонувати	propoño
ліки	medicinas
ліки	medicina
ліки	baseada
ліки	na
ліки	médicos
ліки	menciña
реальний	real
реальний	de
реальний	verdade
санкції	sancións
марку	filatelia
марку	selo
умова	condición
умова	situación
умова	doenza
умова	estado
подорожував	por
подорожував	viaxou
вибраний	escollida
революційний	revolucionario
революційний	revolucionaria
зустрілися	fronte
зустрілися	coñecín
зустрілися	a
зустрілися	coñecemos
ходив	foi
ходив	fun
відносна	parente
винайшов	inventou
драм	beber
британці	a
британці	británico
британці	británica
британці	británicos
британці	británicas
британці	inglesa
глибока	no
глибока	fondo
глибока	profundo
глибока	profundidade
глибока	de
леоне	leoa
леоне	christo
хочеться	noción
хочеться	idea
судження	diferenza
судження	distinción
компонента	compoñente
франклін	franklin
увечері	esta
увечері	noite
увечері	hoxe
покрита	cuberto
милосердя	misericordia
милосердя	piedade
милосердя	misericordioso
рішуче	decidido
рішуче	con
сесія	sesión
пострілу	fogo
доказ	proba
доказ	probas
продовжила	continuou
сценарії	guión
град	“
град	sarabia
град	”
град	en
град	galego
град	saudamos
сину	fillo
голі	espido
масло	manteiga
норт	ao
норт	norte
норт	do
квадрат	cadrado
квадрат	square
квадрат	cadradas
квадрат	praza
квадрат	limpo
костюм	para
костюм	satisfacer
костюм	traxe
щільності	densidade
меншим	máis
меншим	pequenos
меншим	pequenas
меншим	menores
меншим	menor
меншим	pequeno
меншим	pegada
плавлення	fusión
плавлення	derreter
графічні	gráficos
руські	rusos
руські	os
нуль	cero
коротке	pouco
коротке	curto
коротке	curta
коротке	curtas
кращі	mellor
кращі	mellores
кращі	máis
ллойд	lloyd
простори	espacios
простори	espazos
процедур	tratamentos
мрії	soños
обробку	procesando
обробку	procesamento
обличчям	cara
обличчям	rostro
обстріл	bombardeo
точні	diferentes
точні	entre
точні	exacto
точні	preciso
точні	precisa
точні	exacto
точні	exacta
точні	mesmas
точні	exactamente
точні	mesma
вірша	poema
сонячні	solar
сонячні	noso
рай	ceo
рай	deus
рай	ceos
рай	paraíso
рай	o
депресії	depresión
депресії	deprimido
командний	orde
командний	motoras
командний	ordes
командний	mando
командний	de
командний	comando
язи	músculos
язи	os
нащадок	nena
нащадок	neno
нащадок	fillo
печатки	foca
печатки	selo
вибрав	elixín
доводить	proba
шкала	escala
терор	terror
коронації	da
коронації	coroación
найменше	máis
найменше	cando
найменше	menos
найменше	polo
вертикальні	verticais
вертикальні	vertical
ребра	do
мури	paredes
мури	muros
мури	as
мури	defensas
притулку	refuxio
впала	caeu
впала	namorou
впала	caín
впала	adormeceu
впала	cae
впала	caeu
впала	namorado
натовп	multitude
натовп	masa
натовп	vista
натовп	xente
ядерна	nuclear
ядерна	nucleares
діаграма	gráfica
діаграма	amosa
діаграма	gráfico
страху	medo
ядерні	nuclear
ядерні	nucleares
кажу	dicir
кажу	dicindo
кажу	que
кажу	digo
кажу	di
кажу	dicir
кажу	di
кажу	que
каналом	pipa
каналом	cachimba
каналом	con
каналом	esta
каналом	canal
каналом	canle
ведуться	un
ведуться	foguete
ведуться	foder
ведуться	déixaste
моментів	momentos
моментів	momento
моментів	intres
світи	mundos
лонг	longo
лонг	longa
лонг	moito
лонг	tempo
додатки	aplicacións
додатки	para
підтвердили	confirmado
помітити	conta
помітити	que
помітити	vin
помітити	aviso
додаткове	avanzado
додаткове	avanzada
благословення	bendición
благословення	beizón
відправити	enviar
відправити	a
квадратний	cadrado
квадратний	square
квадратний	cadradas
квадратний	praza
квадратний	limpo
експерти	expertos
опіки	queimaduras
опіки	arde
розлади	trastornos
розлади	desordes
цілісність	integridade
пропустив	de
пропустив	menos
карток	tarxetas
карток	cartas
карток	naipes
карток	as
карток	ás
долар	dolar
долар	dólar
долар	por
долар	cartos
борг	préstamo
борг	débeda
схвалення	aprobación
фбр	fbi
бронювання	reserva
кастро	castro
універсальна	universais
універсальна	universal
залишаючи	deixar
залишаючи	marcho
залишаючи	marchar
танзанії	tanzania
кредит	tarxetas
кредит	crédito
кредит	roubada
кредит	préstamo
небезпека	perigo
резерв	reserva
розбили	a
розбили	rompeu
розбили	crebou
розбили	entraron
розбили	rompín
динозаврів	dinosauros
динозаврів	os
процедуру	procedemento
роуз	rose
базовий	base
базовий	básica
базовий	básicos
базовий	básico
базовий	básicas
базовий	as
боролися	loitei
боролися	contra
боролися	loitou
боролися	loitamos
вузький	estreito
цитати	cita
цитати	citar
адміністрування	administración
радість	ledicia
радість	alegría
радість	desfrute
радість	da
кримінальне	penal
кримінальне	criminais
кримінальне	criminal
кримінальне	crime
вбивці	asasinos
вбивці	asasinos
відкриваються	abre
відкриваються	abra
попереднє	anteriores
втекли	fuxiu
втекли	da
шпиталь	hospital
батарея	batería
сподіваюсь	esperanza
сподіваюсь	espero
чаю	té
чаю	tomar
чаю	de
чаю	te
закінчити	a
закінчити	terminar
закінчити	rematar
закінчити	acabar
закінчити	unllas
закінчити	fin
закінчити	final
одружена	casou
одружена	casar
одружена	casado
виросла	medrei
виросла	crecín
виросла	cando
виросла	creceu
понеділок	o
понеділок	luns
понеділок	10
платформу	plataforma
динамічний	dinámica
труба	pipa
труба	cachimba
труба	con
труба	esta
труба	tubo
шин	sheen
теніс	ao
теніс	tenis
грей	gris
грей	é
щоденно	día
щоденно	diariamente
щоденно	daily
щоденно	cotiá
щоденно	diario
доменіко	domenico
миші	ratos
миші	démoslles
миші	rato
підписати	sinal
підписати	asinar
порівняти	comparar
порівняти	comparamos
жертвами	vítimas
подруга	moza
подруга	amigo
подруга	amiga
молитва	oración
стабільність	estabilidade
кропивницький	mark
кропивницький	marca
кропивницький	a
кропивницький	marcos
спокій	calma
спокій	acouga
спокій	mar
спокій	calmo
спокій	tranquila
спокій	tranquilo
спокій	calme
хворим	enfermo
хворим	enfermos
хворим	enferma
гарматами	canóns
необхідного	esenciais
необхідного	esencial
демократичні	democrático
астероїди	rochas
астероїди	xeo
астероїди	pedras
костюми	vestiario
костюми	disfraces
костюми	traxes
гарні	bo
гарні	ben
гарні	boa
гарні	boas
гарні	bos
фігуру	peza
фігуру	anaco
фігуру	unha
наближається	que
наближається	vir
наближається	vén
наближається	vou
зустріли	coñecín
зустріли	a
зустріли	coñecemos
точне	exacto
точне	exacta
точне	mesmas
точне	exactamente
точне	mesma
вбивця	asasino
вбивця	do
вбивця	asasino
паркер	parker
помітили	que
помітили	notei
помітили	conta
помітили	de
помітили	decatei
представляти	representa
представляти	representan
паралельні	paralelo
спробували	intentei
спробували	intentou
спробували	tratamos
спробували	tentei
спробували	tentou
подробиці	detalles
подробиці	crédito
подробиці	roubada
подробиці	detalle
подробиці	detalles
реєстрація	rexistro
реєстрація	rexistro
реєстрація	tarxeta
листівки	postais
взаємини	relación
взаємини	relacións
повторення	repite
повторення	anda
повторення	di
повторення	repita
повторення	repito
повторення	dígoche
студентам	estudantes
студентам	os
студентам	alumnos
студентам	aos
сходить	sobe
вижити	sobrevivir
вижити	sobrevivimos
вижити	á
вижити	sobreviven
вижити	sobreviva
вижити	ser
вижити	humano
норман	norman
надаються	son
надаються	hai
надаються	están
голосом	voz
голосом	a
емма	emma
громадянам	cidadáns
громадянам	citizens
громадянам	os
кратери	cráteres
сказала	dixo
сказала	dixeron
сказала	dixen
сказала	que
банди	forzados
банди	forzados
чув	oín
чув	falar
чув	escoitei
ховається	agochados
ховається	escondida
урожай	colleita
тренерів	educadores
сховище	almacenamento
сховище	consigna
купа	morea
купа	uns
купа	de
купа	chea
купа	grupo
купа	fato
хворий	enfermo
хворий	mal
хворий	está
хворий	enferma
хворий	de
хворий	enfermou
хворий	doente
хворий	enfermo
хворий	enfermos
хворий	enferma
докладно	detalle
докладно	detalles
михаїл	michael
запрошені	convidei
запрошені	a
запрошені	invitamos
запрошені	invitoume
запрошені	invitado
запрошені	convidado
запрошені	convidou
стрільба	a
стрільба	disparar
стрільба	disparando
стрільба	tiro
відповісти	responder
відповісти	resposta
чиста	puro
чиста	pura
чиста	puros
етика	de
етика	ética
втеча	fuxida
втеча	escapar
втеча	da
втеча	fugarse
втеча	fuxir
втеча	fuga
рожевий	rosas
рожевий	rosa
диво	milagre
кращий	mellores
кращий	mellor
сподіваючись	que
церквах	igrexas
вашингтона	washington
вашингтона	dc
виграє	gaña
співати	cantando
співати	canta
співати	cantar
співати	que
розширена	a
перепрошую	sinto
перепрошую	síntoo
перепрошую	perdón
перепрошую	desculpe
людський	humanos
людський	humana
людський	humano
коронація	da
коронація	coroación
границі	limita
границі	límites
знайомі	familiar
знайомі	familiarizados
знайомі	familiares
знайомі	coñeces
показала	mostrou
показала	mostrei
показала	demostramos
показала	que
кішка	gato
кішка	ao
усунути	eliminar
страждання	sufrimento
страждання	de
страждання	sofre
оточують	rodeados
практичний	práctica
краса	beleza
краса	a
уявити	imaxinar
уявити	imaxinade
уявити	imaxina
уявити	imaxinen
діана	diana
деревина	madeira
белл	campá
дискусія	discusión
співпрацювати	cooperar
дай	dai
коса	cuspir
розмова	conversación
розмова	conversa
розмова	sobre
розмова	falar
розмова	charla
розмова	con
риса	trazo
істота	criatura
ера	anos
ера	idade
вічний	eterna
нитки	fío
кинув	tiraron
кинув	tirou
кинув	o
активи	bens
розкрити	expandíndose
службовець	asistente
службовець	do
мобільний	móbil
визнають	por
визнають	toliño
шанси	posibilidades
мечем	espada
ходить	vai
ходить	camiña
інтелект	intelixencia
повернуто	volveu
кен	ken
кемпбелл	campbell
тактика	táctica
дубль	o
дубль	dobre
дубль	double
миша	rato
ландшафт	paisaxe
активіст	activista
німець	alemán
німець	alemana
німець	alemaña
німець	alemáns
кукурудзи	millo
кукурудзи	trigo
систематично	pór
систематично	práctica
систематично	sistematicamente
їхав	pasou
блюз	esa
блюз	tristeza
блюз	blues
тимчасове	temporal
включити	moitos
включити	de
роздуми	pensando
роздуми	pensar
роздуми	en
аляска	alaska
зоопарк	ángeles
зоопарк	zoolóxico
зоопарк	zoo
цариці	raíña
цариці	queen
рани	feridas
рани	as
святе	sagrado
святе	santo
святе	santos
святе	sagrada
святе	sagrado
святе	sagrados
розуміючи	entender
розуміючи	comprensión
розуміючи	entendemento
розуміючи	comprender
зупинився	parei
зупинився	de
зупинився	parou
зупинився	detívose
зупинився	paramos
підтвердити	que
підтвердити	os
знамениті	famoso
знамениті	famosos
знамениті	famosa
десятка	dez
десятка	10
впевнено	seguros
впевнено	seguro
антарктиди	antártida
приблизна	estimouse
мобільні	móbil
нельсон	nelson
господа	señor
господа	deus
господа	lord
коментарів	comentarios
ефективний	efectivas
ефективний	efectiva
ефективний	efectivo
ефективний	efectivos
ефективний	eficaces
ефективний	eficaz
ефективний	a
підготовлено	preparada
підготовлено	listo
підготовлено	preparado
зайнято	moi
зайнято	ocupado
зайнято	ocupados
зайнято	negocios
зайнято	ocupada
зайнято	ocupada
позначки	bala
позначки	balas
позначки	as
маски	máscaras
деколи	veces
деколи	ás
експериментальний	experimental
точний	diferentes
точний	entre
точний	exacto
точний	exacto
точний	exacta
точний	mesmas
точний	exactamente
точний	mesma
симфонічний	sinfonía
фізіологія	fisioloxía
континенті	continente
хороші	bo
хороші	ben
хороші	boa
хороші	boas
хороші	bos
сертифікат	certificado
сертифікат	partida
сертифікат	de
сертифікат	nacemento
неділі	os
неділі	domingos
неділі	domingo
пройшовши	de
пройшовши	por
пройшовши	pola
пройшовши	polo
озброєний	armados
озброєний	armado
озброєний	armada
озброєний	armadas
нащо	por
нащо	que
нащо	iso
імпульс	pulo
розглянемо	conta
розглянемо	considerade
розглянемо	considerar
розглянемо	consideren
розглянемо	os
розглянемо	en
розглянемо	consideraría
мухаммад	mahoma
складною	complicado
складною	complexas
складною	complicadas
видаються	parecen
видаються	parece
видаються	parecer
кольорові	cor
кольорові	de
зайнята	moi
зайнята	ocupado
зайнята	ocupados
зайнята	negocios
зайнята	ocupada
цікавить	me
цікавить	interesaba
цікавить	interesábame
цікавить	interesados
цікавить	interesado
цікавить	interese
цікавить	interesa
цікавить	interesada
лінкольн	lincoln
підняли	criados
підняли	a
підняли	crecín
підняли	criamos
позбавити	desfacerse
позбавити	desfacernos
позбавити	dela
позбавити	desfacerte
позбавити	del
позбавити	desfaite
позбавити	librar
позбавити	quítao
страждає	sofre
африканський	áfrica
африканський	africana
африканський	africanos
африканський	africano
хмара	nube
зберегла	a
зберегла	non
зберегла	mantivo
діагностика	diagnóstico
діагностика	diagnose
африканська	áfrica
африканська	africana
африканська	africanos
африканська	africano
розмовляє	charlas
розмовляє	fala
розмовляє	tedx
розмовляє	que
розмовляє	di
розмовляє	fala
розмовляє	fálalle
розмовляє	falar
оцінок	cualificacións
оцінок	as
оцінок	avaliacións
вимирання	extinción
завантажити	carguen
спасіння	exército
спасіння	de
спасіння	salvacionista
спасіння	salvación
терміново	urxente
прибутки	os
прибутки	ingresos
прибутки	do
прибутки	ingreso
прибутки	renda
прибутки	beneficios
прибутки	ganancias
хворі	enfermo
хворі	enfermos
хворі	enferma
базові	básica
базові	básicos
базові	básico
базові	básicas
базові	as
вивезли	conducido
пустеля	deserto
пустеля	sobremesa
бомбардувальник	bomber
настрій	humor
настрій	ánimo
традиційними	tradicional
традиційними	tradicionais
мить	momento
мить	agora
мить	intre
гостра	aguda
діагноз	diagnóstico
діагноз	diagnose
досвідчений	experimentou
досвідчений	experiencia
досвідчений	experimentado
досвідчений	nisto
кадр	foto
кадр	estímulos
вплинути	afectan
парадокс	paradoxo
поранені	feridos
поранені	ferido
найменш	cando
найменш	menos
найменш	polo
відмінні	diferentes
відмінні	distintas
відмінні	distinto
відмінні	distintos
відмінні	diferente
здобуває	se
відкриттів	descubrimentos
твердий	sólida
картку	carta
картку	tarxeta
картку	de
картку	unha
картку	documento
чути	escoitar
чути	oír
чути	oio
одинадцять	once
статусі	posición
статусі	statu
статусі	status
терапія	terapia
терапія	de
схильні	a
схильні	tendemos
схильні	tenden
схильні	adoita
перемовини	negociación
альтернативні	alternativa
плечі	ombros
вирази	expresións
розширений	a
розширений	avanzado
розширений	avanzada
господь	señor
господь	deus
господь	lord
смертності	infantil
