kategória	categoría
vojnový	guerra
vojnový	a
folk	folk
charakteristiky	características
charakteristiky	as
charakteristiky	características
briti	a
briti	británico
briti	británica
briti	británicos
briti	británicas
briti	inglesa
čínske	os
čínske	chineses
čínske	chinés
čínske	chinesas
čínske	chinesa
mama	mamá
mama	nai
mama	nai
mama	mamá
mama	mami
mama	nai
mama	á
mama	mamá
mama	mamá
mama	nai
prepustený	liberado
prepustený	liberados
prepustený	editaron
venuša	venus
väzení	prisión
väzení	cadea
väzení	cárcere
centrálne	central
centrálne	primordiais
centrálne	centro
porážku	vencer
porážku	derrota
budúci	próxima
budúci	ao
budúci	seguinte
budúci	lado
budúci	próximo
budúci	o
harvard	harvard
nepriateľov	inimigos
reprezentácia	representación
priatelia	amigos
priatelia	os
socialistická	socialista
prince	príncipe
prince	o
titan	titán
cook	cociñar
cook	cociñeira
cook	cociñeiro
diely	partes
veciach	importa
veciach	importante
veciach	igual
veciach	nada
veciach	experiencia
počuť	escoitar
počuť	oír
počuť	oio
oskar	óscar
predstavenie	amosar
predstavenie	espectáculo
vraždy	homicidio
vraždy	cometidos
vraždy	asasinatos
vraždy	un
vraždy	homicidio
vraždy	asasinato
vraždy	asasino
vybrať	elixir
vybrať	escollen
vybrať	escoller
vybrať	que
vybrať	o
vybrať	a
vybrať	escolle
činiteľ	factor
fred	fred
planéte	planeta
čisté	rede
čisté	puro
čisté	pura
čisté	puros
čisté	limpa
čisté	limpo
čisté	limpar
súbežne	paralelo
alois	alois
súkromný	privadas
súkromný	privado
súkromný	privada
súkromný	privados
súkromný	raso
súkromný	soldado
plody	froita
pestovanie	de
pestovanie	medrando
pestovanie	medrar
pestovanie	crecemento
pestovanie	crecendo
pestovanie	medra
relácia	sesión
relácia	relación
nahradená	substituída
logiky	lóxica
pohyby	movementos
pohyby	se
pohyby	move
bytosti	os
bytosti	seres
bytosti	criaturas
senátu	senado
senátu	do
plukovník	coronel
korunu	coroa
agent	axente
tém	temas
kapitola	capítulo
železo	ferro
konečný	final
konečný	derradeira
konečný	último
konečný	axuntémonos
konečný	todos
konečný	definitivo
efektívne	efectivas
efektívne	efectiva
efektívne	efectivo
efektívne	efectivos
efektívne	eficaces
efektívne	eficaz
efektívne	a
najnovšie	recente
najnovšie	recentes
najnovšie	últimos
najnovšie	últimos
najnovšie	último
najnovšie	últimas
poľnohospodárske	agrícolas
poľnohospodárske	agrícola
modra	azul
modra	azuis
papiera	papel
papiera	xornal
papiera	artigo
hlasovať	votamos
hlasovať	voto
hlasovať	votan
hlasovať	votar
hlasovať	votos
hlasovať	voten
hlasovať	votación
opravy	reparar
mačky	gatos
trestné	penal
trestné	criminais
trestné	criminal
trestné	crime
brigády	brigade
brigády	a
brigády	brigada
ľudský	humanos
ľudský	humana
ľudský	humano
potrieb	precisa
potrieb	ten
potrieb	necesita
potrieb	necesidades
útek	fuxida
útek	escapar
útek	da
útek	fugarse
útek	fuxir
útek	fuga
zaťaženie	carguen
spolupracovať	cooperar
obsahujúce	que
obsahujúce	contén
dôsledky	implicacións
dôsledky	consecuencias
zámer	intención
hladina	nivel
vietname	vietnam
piatok	venres
tvarov	formas
používateľ	usuario
používateľ	de
made	fixen
made	fixo
made	feito
etapy	fases
žltý	amarelos
žltý	amarelas
žltý	amarela
žltý	marelo
žltý	taxi
náčelník	xefe
náčelník	o
sociálny	social
sociálny	sociais
rozdielne	diferentes
rozdielne	distintas
rozdielne	distinto
rozdielne	distintos
rozdielne	diferente
adresu	a
adresu	discurso
adresu	enderezo
adresu	tratar
adresu	abordar
adresu	dirección
lebky	cranio
priemyselná	industrial
uhlie	carbón
komédie	comedia
komédie	a
kopa	pila
kopa	feixe
kopa	rochas
kopa	de
kopa	da
duchovné	espiritual
duchovné	senda
extra	de
extra	máis
extra	extra
extra	un
vzdať	rendédevos
snahu	esforzo
nárok	a
nárok	que
chýb	erros
chýb	culpa
chýb	bugs
chýb	myers
medi	cobre
pokryté	cuberto
poskytnúť	a
jednotlivcov	persoas
jednotlivcov	individuos
jednotlivcov	autismo
organizmus	organismo
životy	vidas
životy	vida
životy	vive
autobus	autobús
autobus	parada
autobus	autocarro
výrobcu	produtor
prednášky	charla
praktické	práctica
počasie	♫
počasie	tempo
počasie	do
počasie	este
počasie	ben
skúsenosť	experiencia
skúsenosť	experimentar
skúsenosť	experimentan
sklo	vaso
sklo	vidro
sklo	cristal
sklo	de
sklo	copa
preložené	traducido
disciplíne	disciplina
elektrických	eléctricas
elektrických	eléctrica
family	familia
family	familiar
operáciu	cirurxía
vzdialený	distante
vzdialený	afastado
vzdialený	remotas
naučil	aprendín
naučil	que
naučil	aprenderon
naučil	aprendemos
naučil	aprendeu
naučil	descubrimos
naučil	ensináronnos
naučil	que
naučil	ensinou
existoval	existiu
pohlavia	sexo
pohlavia	sexual
wars	guerras
wars	guerra
dallas	dallas
karibiku	caribe
zrýchlenie	aceleración
paralelne	paralelo
centrálny	central
centrálny	primordiais
centrálny	centro
rodičmi	pais
rodičmi	os
eddie	eddie
média	mediática
média	prensa
média	medios
média	de
média	comunicación
média	dos
fritz	fritz
afganistane	afganistán
afganistane	afghanistán
rádia	radio
afrických	áfrica
afrických	africana
afrických	africanos
afrických	africano
výstupy	resultados
lekára	médico
lekára	médico
lekára	doutor
projektom	proxectos
projektom	os
margaret	margaret
nebezpečné	perigoso
nebezpečné	perigosos
nebezpečné	perigosa
nebezpečné	perigosas
škótsku	escocia
škótsku	escocés
škótsku	dobre
child	nena
child	neno
child	fillo
zostať	quedar
zostať	aquí
zostať	noite
zostať	quedará
zostať	na
zostať	quedar
zostať	ficar
zostať	queda
neba	ceo
neba	deus
neba	ceos
baktérie	as
baktérie	bacterias
baktérie	xermes
main	principal
main	importante
grafika	gráficos
vodcov	líderes
vodcov	os
schopností	capacidades
médium	mediática
médium	prensa
médium	medios
médium	de
médium	comunicación
médium	dos
zachránil	se
zachránil	salvado
zachránil	a
zachránil	salvou
zachránil	salvei
zachránil	salvaches
pravdepodobnosť	probabilidades
pravdepodobnosť	probabilidade
guide	guía
komentár	comentar
komentár	comentario
komentár	comentarios
neskoro	tarde
dokázať	demostrar
dokázať	amosan
dokázať	demostraron
dokázať	demostrar
dokázať	probar
dokázať	demostralo
dokázať	probalo
vybraný	escollida
zvon	campá
unit	unidade
príbuzných	parentes
príbuzných	familiares
nechce	quere
užitočné	útil
užitočné	útiles
užitočné	para
užitočné	útil
užitočné	axuda
otázok	preguntas
otázok	as
otázok	pregunta
otázok	cuestións
širokú	amplo
pripravený	listos
pripravený	lista
pripravený	preparados
pripravený	listo
pripravený	preparado
chemickej	químicas
chemickej	químico
obnoviť	a
obnoviť	restaurar
vodiča	condutor
vodiča	de
vodiča	o
vodiča	permiso
vajíčka	ovos
vajíčka	os
odborník	experta
odborník	experto
odborník	especialista
matematické	matemática
magazín	revistas
magazín	revista
magazín	time
hrdinovia	heroes
hrdinovia	son
hrdinovia	heroínas
bloky	mazás
bloky	de
táborov	campos
predkov	devanceiros
predkov	os
predkov	ancestral
nikde	ningures
nikde	a
guinea	guinea
dáma	señora
dáma	dama
dáma	muller
dáma	nai
populárna	popular
populárna	populares
populárna	frente
populárna	cantante
populárna	impopular
drámy	drama
hospodárska	económico
hospodárska	económicas
hospodárska	o
hospodárska	económica
hodnotenia	cualificacións
hodnotenia	as
hodnotenia	avaliacións
robotník	traballador
robotník	social
robotník	obreiro
robotník	obreiros
robotník	parado
premena	transformación
vyriešiť	solucionar
vyriešiť	resolver
mobile	móbil
živí	de
živí	vivos
živí	viva
živí	vivo
živí	vida
živí	con
spracovania	procesando
spracovania	procesamento
vydávanie	tema
vydávanie	problema
politikov	políticos
uzavretá	pechada
uzavretá	pechado
uzavretá	pechou
uzavretá	pechados
uzavretá	sondaxes
stôp	metros
stôp	os
stôp	pés
stôp	pé
kennedy	kennedy
odráža	reflicte
odráža	o
spoločná	antro
dolu	abaixo
progress	progreso
progress	proceso
progress	progresos
progress	segue
obľúbené	popular
obľúbené	populares
obľúbené	frente
obľúbené	cantante
obľúbené	impopular
obľúbené	favorito
obľúbené	favoritos
obľúbené	favorita
obľúbené	preferido
značku	marca
bomba	bomba
aplikácia	aplicación
aplikácia	aplicación
ázijské	asiática
ázijské	asiático
ázijské	asiáticos
zástupcu	axudante
štandardný	defecto
štandardný	por
štandardný	estándar
štandardný	de
psychológie	psicoloxía
psychológie	de
zameranie	centrar
zameranie	centre
zameranie	centrarse
zameranie	centramos
zameranie	centrarme
zameranie	foco
zameranie	focalizar
príbehov	historias
príbehov	as
pozor	coidado
pozor	ten
pozor	con
pozor	tede
pozor	prudente
pozor	conta
pozor	atento
pozor	atención
podrobnosti	detalles
podrobnosti	crédito
podrobnosti	roubada
podrobnosti	detalle
podrobnosti	detalles
metódu	método
menšiny	minoría
prietok	fluxo
prietok	transmisión
mŕtvy	mortos
mŕtvy	morto
mŕtvy	morta
mŕtvy	morreu
menšiu	máis
menšiu	pequenos
menšiu	pequenas
menšiu	menores
menšiu	menor
menšiu	pequeno
menšiu	pegada
algoritmus	algoritmo
ovládanie	control
ovládanie	controlar
ovládanie	controla
strieborná	silver
vchod	entrada
niesol	a
niesol	cabo
chicagu	chicago
tvoj	a
tvoj	túa
tvoj	teu
tvoj	o
tvoj	seu
tvoj	súa
tvoj	teu
tvoj	túa
tvoj	seu
skok	así
skok	saltar
skok	chimpa
obmedzenia	limita
obmedzenia	límites
reakciu	reacción
tisíce	miles
tisíce	milleiros
pec	cociniña
pec	forno
testovanie	probas
testovanie	probando
original	orixinal
original	orixinais
ekvivalent	equivalente
kapitánom	capitán
kapitánom	meu
bejzbal	béisbol
hollywood	hollywood
ken	ken
chaos	un
chaos	caos
viacej	máis
chýbajú	a
chýbajú	desaparecidos
chýbajú	faltan
chýbajú	falta
chýbajú	perdidos
chýbajú	faltaba
sledovanie	vixilancia
sledovanie	seguir
sledovanie	seguen
sledovanie	siga
scénu	escena
scénu	escea
bohatstvo	fortuna
bohatstvo	riqueza
bohatstvo	riquezas
bohatstvo	coa
titulok	título
ovocie	froita
kamery	cámaras
proste	de
proste	só
minca	moeda
označiť	mark
označiť	marca
označiť	a
označiť	marcos
videli	ver
videli	viron
videli	visto
videli	vin
videli	vira
videli	viches
videli	vin
videli	viu
videli	vimos
videli	vino
náboženská	relixioso
náboženská	relixiosa
nápad	idea
hovoril	falei
hovoril	falei
hovoril	con
hovoril	falamos
hovoril	falou
hovoril	falaron
hovoril	falei
hovoril	falou
hovoril	falaba
navrhnutá	deseñados
navrhnutá	para
navrhnutá	deseñadas
navrhnutá	deseñado
navrhnutá	deseñamos
miestnosť	sala
miestnosť	habitación
miestnosť	cuarto
letel	sobre
zásob	depósito
hole	buraco
hole	burato
hole	furado
hole	hole
brothers	irmáns
brothers	os
ovplyvnená	afectados
presnosť	precisión
jam	session
komplexné	complexo
komplexné	complexas
komplexné	complexa
komplexné	complexos
uložená	se
uložená	salvado
uložená	a
uložená	salvou
uložená	salvei
uložená	salvaches
pochopiť	entender
pochopiť	comprender
pochopiť	entendo
pochopiť	entender
pochopiť	comprensión
pochopiť	entendemento
pochopiť	comprender
efekty	efectos
plošina	plataforma
myslel	que
myslel	pensaba
myslel	pensei
myslel	pensando
myslel	pensar
myslel	en
obmedzená	limitado
obmedzená	limitada
uverejnil	no
obchody	almacéns
obchody	depósitos
obchody	provisións
obchody	negocios
obchody	negocio
obchody	asunto
obchody	traballo
realizácia	execución
zachrániť	salvar
zachrániť	aforrar
zachrániť	salvalo
zachrániť	de
zachrániť	apoio
pohrebu	funeral
pohrebu	enterro
slabo	mal
dosiahne	chega
slabé	débil
priemerne	media
priemerne	medio
priemerne	de
priemerne	estadounidense
priemerne	mediocre
kolesá	rodas
kolesá	raís
mississippi	mississippi
zajatcov	presos
zajatcov	os
zajatcov	prisioneiros
ramená	ombros
ramená	brazos
ramená	armas
western	occidental
špecifický	específicas
špecifický	específica
špecifický	específico
špecifický	concreto
špecifický	específicos
trvalé	permanente
baňa	miña
baňa	meus
baňa	meu
double	o
double	dobre
double	double
dakota	dakota
očí	os
očí	ollos
baker	baker
utiekol	fuxiu
utiekol	da
pracovníci	traballadores
pracovníci	os
pracovníci	obreiros
zoskupenia	agrupacións
urobila	fixo
urobila	que
urobila	o
ovplyvnené	afectados
existovalo	existiu
ľudská	humanos
ľudská	humana
ľudská	humano
šťastný	feliz
šťastný	contento
šťastný	felices
šťastný	contenta
breh	costa
mladí	nova
mladí	mozos
mladí	mozo
mladí	novo
mladí	moza
krásne	fermoso
krásne	bonita
krásne	fermosa
krásne	precioso
krásne	fermosas
krásne	fermoso
krásne	encantador
krásne	preciosa
obor	un
obor	xigantes
obor	xigante
ira	ira
brániť	defender
bohatá	ricos
bohatá	rica
bohatá	rico
site	zona
site	lugar
príbuzné	parentes
príbuzné	familiares
príbuzné	coa
primátor	alcalde
primátor	o
primátor	alcaldesa
jordan	jordan
franklin	franklin
batérie	batería
knižnici	biblioteca
alkoholu	alcol
alkoholu	alcohol
výmenu	intercambio
okolnosti	circunstancias
vianoce	nadal
zaútočili	atacado
predpoklad	hipótese
predpoklad	premisa
pokoj	paz
pokoj	a
pokoj	calma
pokoj	acouga
pokoj	mar
pokoj	calmo
pokoj	tranquila
pokoj	tranquilo
pokoj	calme
pacienta	paciente
pacienta	doente
pacienta	pacientes
matke	nai
matke	á
matke	mamá
diamond	diamante
diamond	verdade
jadrová	nuclear
jadrová	nucleares
realizovať	temperán
realizovať	que
realizovať	conta
kľúčové	clave
kľúčové	chave
desaťročia	décadas
cestoval	por
cestoval	viaxou
kartu	carta
kartu	tarxeta
kartu	de
kartu	unha
kartu	documento
stuart	stuart
stuart	estuardo
študuje	estudando
študuje	estudar
dokazuje	proba
strecha	tellado
strecha	teito
utiecť	fuxida
utiecť	escapar
utiecť	da
utiecť	fugarse
utiecť	fuxir
utiecť	fuga
kampane	campañas
danny	danny
obyvateľom	habitantes
obyvateľom	residentes
magic	maxia
magic	máxico
magic	máxica
stráca	perdendo
stráca	a
stráca	perder
stráca	perdeu
stráca	perde
dostupná	dispoñibles
dostupná	dispoñible
dostupná	dispor
dostupná	dispoñíbel
dostupná	haxa
dostupná	dispoñíbeis
obmedzenie	restrición
obmedzenie	límite
true	verdade
true	certo
topenia	fusión
topenia	derreter
interakcie	interacción
interakcie	interaccións
interakcie	cós
kritiku	críticas
kritiku	crítica
téme	tema
téme	asunto
meč	espada
inštitúcia	institución
federálny	federal
federálny	circuíto
federálny	federais
nádeje	esperanza
nádeje	esperanzas
experimentálne	experimental
ostro	fortemente
roh	esquina
roh	recuncho
roh	corno
všimol	que
všimol	notei
všimol	conta
všimol	de
všimol	decatei
vlastníkom	dono
povolené	posúe
povolené	estabelecido
povolené	permitiu
povolené	se
povolené	permita
povolené	lles
povolené	permite
povolené	non
povolené	permiten
povolené	vir
jedenásť	once
dočasné	temporal
objavovať	explorar
objavovať	descubrir
objavovať	que
objavovať	descobren
stúpa	sobe
stúpa	aumento
potraviny	comida
potraviny	alimentos
potraviny	alimentaria
očami	os
očami	ollos
kategóriu	categoría
spomienky	lembranzas
spomienky	recordos
ťažkosti	dificultades
protest	protesto
protest	protesta
riadené	e
riadené	puido
riadené	conseguimos
riadené	a
zadný	última
zadný	fila
zadný	parte
zadný	traseira
isto	seguro
isto	de
isto	que
isto	certo
isto	claro
isto	si
isto	seguramente
isto	que
existujúcich	existente
existujúcich	existentes
existujúcich	telescopios
chrániť	protexer
chrániť	protexen
chrániť	protexelos
chrániť	protexerse
chrániť	para
radosť	ledicia
radosť	alegría
radosť	desfrute
radosť	da
radosť	pracer
radosť	encantado
radosť	gusto
radosť	placer
prepojené	conectadas
hus	oca
hus	branca
facebook	facebook
facebook	de
štandardná	defecto
štandardná	por
sála	hall
sála	corredor
sála	concello
sála	civil
sála	sede
sála	auditorio
stretáva	se
stretáva	coa
auta	coche
auta	auto
auta	carro
krk	pescozo
krk	par
krk	deles
krk	caluga
prach	po
prach	pó
prach	das
nadácia	fundación
nadácia	alicerce
nadácia	alicerces
nadácia	base
nadácia	foundation
nadácia	cimentos
nadácia	transformado
pocity	sentimentos
pocity	distancia
pocity	os
ľahký	luz
africké	áfrica
africké	africana
africké	africanos
africké	africano
dcér	fillas
zložité	complexo
zložité	complexas
zložité	complexa
zložité	complexos
zložité	complicado
zložité	complexas
zložité	complicadas
zložité	difícil
zložité	dificil
advokát	avogado
advokát	fiscal
advokát	avogado
advokát	asistencia
advokát	avogado
advokát	avogadiño
existujúce	existente
existujúce	existentes
existujúce	telescopios
ťažšie	máis
ťažšie	difícil
zaujímavý	interesante
zaujímavý	interesantes
odborníci	profesionais
odborníci	expertos
oceľ	aceiro
oceľ	de
oceľ	ferro
oceľ	o
oceľ	raís
dokopy	xuntos
skúmanie	investigación
vták	paxaro
vták	aves
vták	ave
pól	polo
pól	poste
jedince	persoas
jedince	individuos
jedince	autismo
významnosť	relevancia
reťazec	cadea
reťazec	subministración
reťazec	traballos
zomreli	morreu
zomreli	morreron
zomreli	morto
zomreli	morrer
pripraviť	preparar
sľub	promesa
sľub	prometer
sľub	prométolle
sľub	prometo
sľub	prométocho
vhodná	para
vhodná	máis
barrett	barrett
barrett	barret
produkuje	produce
niesť	a
niesť	levar
kompletný	total
kompletný	completa
kompletný	completar
kompletný	completo
životnosť	vida
elektronický	electrónica
elektronický	electrónico
vodič	condutor
vodič	de
vodič	o
vodič	permiso
desaťročí	décadas
desaťročí	década
galileo	galileo
chráni	protexe
chráni	a
obmedzený	limitado
obmedzený	limitada
zvláštny	estraño
zvláštny	estraña
zvláštny	extraño
zvláštny	moi
zvláštny	rara
zvláštny	raro
dôsledok	consecuencia
rytmus	golpearon
rytmus	ritmo
príležitostne	cando
kresťanský	christian
kresťanský	cristiáns
mäsa	carne
mäsa	a
slávu	gloria
slávu	pola
ahoj	ola
ahoj	ola
učiť	ensino
učiť	ensinar
učiť	ensinarche
učiť	aprenden
učiť	aprender
učiť	a
astronauti	astronautas
kôra	córtex
náročné	difícil
náročné	dificil
fakty	feitos
fakty	probas
uzavreté	pechada
uzavreté	pechado
uzavreté	pechou
uzavreté	pechados
uzavreté	sondaxes
rozhovory	conversas
rozhovory	conversacións
rozhovory	entrevistas
rozhovory	charlas
rozhovory	fala
rozhovory	tedx
tlači	prensa
tlači	o
tlači	press
liečbu	tratar
liečbu	tratas
liečbu	trátame
zabili	a
zabili	mataron
zabili	matou
zabili	asasinado
zabili	mortos
gréckom	grego
osudu	destino
hlboký	no
hlboký	fondo
hlboký	profundo
hlboký	profundidade
hlboký	de
hlboký	profundo
zaujíma	me
zaujíma	interesaba
zaujíma	interesábame
zaujíma	interesados
zaujíma	interesado
zaujíma	interese
zaujíma	interesa
zaujíma	interesada
cape	o
cape	cabo
vyrobená	producida
vyrobená	fixen
vyrobená	fixo
vyrobená	feito
flotily	negro
flotily	frota
menším	máis
menším	pequenos
menším	pequenas
menším	menores
menším	menor
menším	pequeno
menším	pegada
sektor	sector
búrka	treboada
stavia	acumúlase
spáchal	cometeu
spáchal	cometido
spáchal	cometiches
spáchal	cometeses
spáchal	cometer
spáchal	compromiso
spáchal	cometidos
spáchal	comprometido
spáchal	coa
slonoviny	costa
slonoviny	do
slonoviny	marfil
slonoviny	de
tvrdý	dura
tvrdý	por
tvrdý	duro
tvrdý	duros
tvrdý	difícil
nejako	algunha
nejako	dalgún
nejako	xeito
nejako	dalgunha
nejako	maneira
éra	era
presvedčený	seguros
presvedčený	seguro
presvedčený	cres
presvedčený	creo
presvedčený	que
presvedčený	crer
presvedčený	cremos
presvedčený	de
presvedčený	convencido
zranenie	ferida
zranenie	lesión
zranenie	ferida
reštaurácia	restaurante
zastávky	paradas
zastávky	frea
zastávky	detén
zastávky	deixa
zastávky	se
ukončiť	saída
ukončiť	fin
ukončiť	final
ukončiť	deixa
ukončiť	de
ukončiť	deixar
ukončiť	non
ukončiť	deixaches
ukončiť	deixe
ukončiť	deixou
predpisy	regras
predpisy	as
predpisy	normas
predpisy	receitas
pokrok	progreso
pokrok	proceso
pokrok	progresos
pokrok	segue
ponuky	poxa
ponuky	ofréceme
univerzít	universidades
vlaku	tren
vlaku	entreno
vlaku	metro
budúce	futuro
poskytol	cama
poskytol	ofrecía
zabitý	a
zabitý	mataron
zabitý	matou
zabitý	asasinado
zabitý	mortos
nepriateľom	inimigo
nepriateľom	inimigos
nepriateľom	inimigos
výnimky	excepción
výnimky	excepcións
ruka	brazo
ruka	man
ruka	mans
bohužiaľ	por
bohužiaľ	desgraza
bohužiaľ	tristemente
bohužiaľ	desgrazadamente
bohužiaľ	por
bohužiaľ	desgraza
bohužiaľ	desafortunadamente
drevených	de
drevených	madeira
strieborný	silver
kapacity	capacidade
kapacity	de
android	android
rozprávanie	falando
rozprávanie	de
rozprávanie	falar
rozprávanie	a
rozprávanie	falo
rozprávanie	con
rozprávanie	falar
rozprávanie	falando
voličov	votantes
lov	cazar
lov	caza
kanála	canal
kanála	canle
prevrat	golpe
červenú	vermello
červenú	vermella
červenú	vermellos
červenú	roxa
červenú	comunista
piano	piano
nosí	leva
china	china
flash	de
pacific	pacífico
prítomný	presentar
prítomný	actual
prítomný	presente
prítomný	presentes
prítomný	agasallo
tón	ton
rozhoduje	deciden
rozhoduje	decide
pracujúcich	traballadores
pracujúcich	os
pracujúcich	obreiros
pláne	plan
pláne	plano
pláne	posición
pláne	oferta
uplatňuje	se
uplatňuje	aplica
baník	mineiro
cassini	cassini
lietadlom	avión
churchill	churchill
larry	larry
mitchell	mitchell
viet	viet
viet	vietminh
viet	frases
absolútna	absoluta
absolútna	absoluto
absolútna	absolutos
absolútna	absolutamente
ball	bola
ball	bóla
ball	pelota
ball	balón
ann	ann
ann	anne
siedmy	sétimo
občianskych	civís
občianskych	civil
patent	patentes
patent	patente
patent	patentar
patent	zapatos
odpovede	respostas
odpovede	as
odpovede	respostas
odpovede	repostas
dievčatá	as
dievčatá	ás
dievčatá	rapazas
dievčatá	mozas
dievčatá	nenas
bielkovín	proteína
novinárov	xornalistas
ukázala	mostrou
ukázala	mostrei
ukázala	demostramos
ukázala	que
pokusov	ensaios
pokusov	xuízos
pokusov	intentos
čaká	agardando
čaká	espera
čaká	a
čaká	esperar
čaká	esperando
čaká	agardar
písomné	escrito
písomné	escrita
písomné	o
huby	cogomelos
pomohli	a
pomohli	axudou
pomohli	axuda
pomohli	axudounos
pomohli	axudaron
role	rol
role	papel
volal	chamada
volal	chamado
volal	chámase
volal	chamou
detský	nena
detský	neno
detský	fillo
vystavené	exposto
vystavené	á
čestné	honorábel
čestné	honestos
čestné	sinceros
čestné	dicir
čestné	verdade
čestné	sincero
čestné	honesto
čestné	de
čestné	honrado
upravil	edited
čínskych	os
čínskych	chineses
čínskych	chinés
čínskych	chinesas
čínskych	chinesa
dverí	porta
dverí	as
dverí	portas
dverí	porta
zlý	mala
zlý	malos
zlý	mal
zlý	malas
zlý	malo
zlý	mágoa
kusy	pezas
kusy	clave
kusy	anacos
kusy	pedazos
strela	disparou
strela	bala
strela	mísil
norma	norma
norma	estándar
norma	de
početných	moitas
alpy	alpes
zvuky	soa
zvuky	parece
zvuky	sons
zvuky	en
zvuky	sona
uznané	recoñeceu
chvíle	momentos
chvíle	momento
chvíle	intres
eugene	eugene
palestíny	palestina
najmenší	máis
laboratórium	laboratorio
laboratórium	laboratorio
laboratórium	no
cover	a
cover	cubrir
cover	cuberto
cover	cuberta
limit	límite
míľ	km
míľ	quilómetros
míľ	millas
míľ	kilómetros
míľ	a
base	cárcere
base	preso
base	cadea
base	caldeiro
fyzicky	físicamente
fyzicky	fisicamente
misií	misións
guvernér	gobernador
vnímanie	percepción
full	chea
full	cheo
full	completo
plášť	o
plášť	cabo
stewart	stewart
fyzické	física
fyzické	físicos
fyzické	físicas
fyzické	físico
čitateľov	lectores
autobusov	autobuses
znamenie	sinal
znamenie	asinar
javu	fenómeno
vzorky	mostra
vzorky	mostras
dobrovoľne	voluntariamente
činy	as
činy	accións
zločiny	crimes
zločiny	delitos
koncentrácia	de
koncentrácia	concentración
čiernu	negra
čiernu	negro
čiernu	negros
koleso	roda
diera	buraco
diera	burato
diera	furado
diera	hole
jedlo	comida
jedlo	alimentos
jedlo	alimentaria
jedlo	comida
infekcie	infeccións
infekcie	infección
summer	verán
summer	no
spomenúť	mencionar
spomenúť	mención
potvrdené	confirmado
komerčné	o
komerčné	comercio
komerčné	comercial
komerčné	anuncio
povie	di
povie	que
povie	lle
spôsobov	formas
spôsobov	xeitos
spôsobov	xeito
spôsobov	maneiras
spôsobov	de
spôsobov	forma
vietnam	vietnam
stratégie	estratexias
stratégie	estratexia
jednotlivca	persoa
jednotlivca	cada
jednotlivca	individuais
jednotlivca	individuo
jednotlivca	individual
jednotlivca	tipo
gravitácia	gravidade
gravitácia	a
hotela	hotel
konflikty	conflito
oto	otto
pokračovalo	continuou
stretla	coñecín
stretla	a
stretla	coñecemos
ukážka	mostra
ukážka	manifestación
ukážka	demostración
zla	mal
zla	malo
zla	malvado
zla	maldade
zla	malvados
hnedý	brown
hnedý	marróns
hnedý	marrón
hnedý	claro
stôl	mesa
stôl	despacho
stôl	mesa
ring	anel
spravodlivosť	justice
spravodlivosť	xustiza
spravodlivosť	a
spravodlivosť	xuíza
spravodlivosť	da
spravodlivosť	aos
spravodlivosť	con
spravodlivosť	xustiza
naživo	vivir
naživo	vivo
naživo	viven
naživo	vive
naživo	viva
nájdený	atopei
nájdený	que
nájdený	atopamos
nájdený	atoparon
nájdený	atopou
gule	pelotas
gule	collóns
gule	ovos
gule	as
svätec	santo
svätec	san
slobodná	cada
slobodná	simple
slobodná	soa
slobodná	só
slobodná	única
slobodná	único
stoviek	centos
stoviek	cento
stoviek	300
stoviek	de
stoviek	cen
stoviek	100
stoviek	centos
osvetlenie	iluminación
vyvinutá	desenvolveu
vyvinutá	desenvolvido
vyvinutá	desenvolvidos
vyvinutá	desenvolvemos
vyvinutá	o
alpách	alpes
fish	peixes
fish	peixe
fish	pescar
štandardné	defecto
štandardné	por
štandardné	estándar
štandardné	de
sobáš	casamento
sobáš	matrimonio
sobáš	de
sobáš	voda
sobáš	matrimonio
sobáš	noiva
tance	bailes
abraham	abraham
temple	templo
objaviť	descubrir
objaviť	que
objaviť	descobren
mladšieho	máis
mladšieho	novos
mladšieho	nova
mladšieho	novo
mladšieho	menos
got	teño
got	que
got	tes
got	ten
got	temos
pasažierov	pasaxeiros
príjmy	os
príjmy	ingresos
príjmy	do
príjmy	ingreso
príjmy	renda
vírus	virus
partner	socio
dokončené	os
dokončené	rematei
dokončené	xa
dokončené	rematado
dokončené	remate
dokončené	acabado
dokončené	rematar
dokončené	rematou
dokončené	remataches
závislé	dependentes
závislé	depende
oblečenie	roupa
oblečenie	roupa
oblečenie	roupas
zima	frío
zima	fría
zima	arrefriado
zima	no
zima	inverno
zima	o
columbus	columbus
jednotné	cada
jednotné	simple
jednotné	soa
jednotné	só
jednotné	única
jednotné	único
jednotné	uniforme
spôsobená	causado
spôsobená	causa
spôsobená	causaba
železné	ferro
pen	boli
pen	lápiz
pen	pluma
atlantic	atlántico
opraviť	reparar
opraviť	amañar
opraviť	establecer
opraviť	arranxar
opraviť	a
snehu	neve
snehu	impecable
gaga	gaga
známu	coñecido
známu	coñecidos
známu	de
civilistov	civís
civilistov	xente
závody	razas
stratu	perda
montana	montana
blake	blake
zásadne	fundamentalmente
zásadne	de
kultúr	culturas
plná	chea
plná	cheo
plná	completo
stavali	construida
stavali	construíu
stavali	construín
stavali	construímos
stavali	de
riadiť	se
riadiť	facelo
mladšie	máis
mladšie	novos
mladšie	nova
mladšie	novo
mladšie	menos
učiteľka	profesor
učiteľka	mestra
učiteľka	mestre
pivo	cervexa
jednotný	uniforme
jednotný	cada
