και	そして
κουβέιτ	クウェート
άνεμος	wind
υποβρύχια	水中
υποβρύχια	潜水艦
ζιμπάμπουε	ジンバブエ
έμμεσα	間接
πιστοί	信者
πιστοί	忠実
πόνος	痛み
πόνος	疼痛
πόνος	ペイン
ρολόι	時計
ρολόι	腕時計
ρολόι	クロック
ρολόι	時計
γραφικά	グラフィック
γραφικά	グラフィック
γραφικά	グラフィックス
διάλογο	台詞
απόβαση	着陸
διανομής	分布
διανομής	流通
διανομής	配当
τεχνολογίες	テクノロジー
ριμπάουντ	リバウンド
κύκλωμα	サーキット
κύκλωμα	回路
εκδότη	出版
εκδότη	パブリッシャー
εκδότη	出版社
εκδότη	エディタ
εκδότη	エディター
αναστασία	アナスタシア
δημοτικότητα	人気
ζωρζ	ジョルジュ
ελαφρύ	軽い
ελαφρύ	明るい
ελαφρύ	ライト
ελαφρύ	ライトウェイト
πράσινη	グリーン
πράσινη	緑色
μπλουζ	ブルース
γιαγιά	おばあさん
γιαγιά	祖母
γιαγιά	おばあさん
πτυχές	側面
ευκολία	やす
ευκολία	便宜
ευκολία	便利
γκάρι	ゲーリー
γκάρι	ギャリー
γκάρι	ゲイリー
γλυπτό	彫刻
ερευνητής	研究者
ερευνητής	研究員
σεντ	ced
σεντ	セント
γραμμένα	筆記
τουρισμός	観光
τακτικές	戦術
ιδιοκτήτη	オーナー
ιδιοκτήτη	所有者
όροφο	フロア
αίσθημα	気分
αίσθημα	フィーリング
σάντος	サントス
ήχους	サウンド
κατασκευασμένο	製造
συνομιλίες	会話
συνομιλίες	スレッド
χειρότερη	最悪
έμποροι	商人
χάλυβα	スチール
χάλυβα	鋼鉄
χιλιόμετρο	キロメートル
χιλιόμετρο	キロメートル
μεταλλικό	メタル
μεταλλικό	金属
νταν	ダン
νταν	dan
αρχηγία	リーダーシップ
οχάιο	オハイオ
λούκας	ルーカス
λούκας	ルーカス
ερωτήματα	質問
ισχυρός	パワフル
ιόντα	イオン
ιόντα	イオン
αλεξάντρ	アレクサンドル
συνέχιση	続行
συνέχιση	続き
συνέχιση	継続
συνέχιση	継続
συνέχιση	続行
συνέχιση	continue
συνέχιση	続ける
διώξεις	迫害
άκρες	エッジ
σωματική	フィジカル
σωματική	物理
κρίστοφερ	クリストファー
εφεύρεση	発明
σφραγίδα	切手
σφραγίδα	スタンプ
σφραγίδα	アザラシ
σφραγίδα	封印
σφραγίδα	印章
σφραγίδα	シール
σφραγίδα	押印
αξιοσημείωτα	著しい
προσθήκες	追加
μερίδα	レーション
μερίδα	配給
ολοκληρωμένη	統合
ρέει	流れる
αληθινή	トゥルー
αληθινή	true
αληθινή	本当
πετρέλαιο	ガソリン
πετρέλαιο	石油
πετρέλαιο	オイル
τουριστικό	ツーリスト
τουριστικό	観光
αυτόματη	自動
αυτόματη	オート
αυτόματη	自動
αυτόματη	オートマチック
τουρίστες	ツーリスト
επικοινωνιών	通信
επικοινωνιών	コミュニケーション
ανωτέρω	上の
ανωτέρω	上記
πυριτίου	シリコン
πυριτίου	ケイ素
πορτραίτο	肖像
πορτραίτο	ポートレート
πορτραίτο	縦長
τόνοι	トン
τόνοι	トン
σολομώντα	ソロモン
υπόγεια	地下
υπόγεια	地下鉄
απορρίφθηκε	却下
απορρίφθηκε	辞退
απορρίφθηκε	不参加
λεονάρντο	レオナルド
απομόνωση	隔離
απομόνωση	孤立
κάλιο	カリウム
πολεμιστές	戦士
πολεμιστές	ウォリアーズ
ενεργή	アクティブ
ενδιάμεσα	中間
ενδιάμεσα	中級
μάρτυρας	殉教
μάρτυρας	証人
μαρξ	マルクス
ερε	epe
τσαντ	チャド
συντριβή	クラッシュ
ντόναλντ	ドナルド
καραϊβικής	カリブ
ρομπότ	ロボット
ρομπότ	ロボット
αξιωματούχος	公式
αξιωματούχος	職員
κήπους	庭園
αναμνήσεις	思い出
παρατσούκλι	愛称
παρατσούκλι	ニックネーム
υεμένη	イエメン
πρωταγωνιστής	主人公
ρικ	リック
μάνατζερ	店長
μάνατζερ	支配人
μάνατζερ	マネージャー
μάνατζερ	マネージャ
φορντ	フォード
προπαγάνδα	プロパガンダ
σπάνιες	レア
μυθικό	伝説
χάθηκε	ロスト
πεζικό	歩兵
τροποποιήσεις	改正
τροποποιήσεις	変更
κλήρωση	引き分け
κλήρωση	ドロー
κλήρωση	宝くじ
κλήρωση	抽選
κλήρωση	図面
κλήρωση	描画
κλήρωση	ドローイング
ατομικά	個人
ατομικά	個別
καύσιμο	燃料
ηλεκτρικά	エレクトリック
ηλεκτρικά	電気
αμφισβήτηση	申し立て
συντήρησης	メンテナンス
συντήρησης	整備
τζόνι	ジョニー
γκόρντον	ゴードン
στοκχόλμη	ストックホルム
φιλ	フィル
άλπεις	アルプス山脈
άλπεις	アルプス
μαρίνος	マリノス
βόρειος	ノーザン
βόρειος	北方
βόρειος	北部
αέρας	空気
αέρας	航空
αέρας	エア
συνεργασίες	パートナーシップ
αποτελεσματικότητα	効率
αποτελεσματικότητα	実効
αποτελεσματικότητα	効能
καθηγήτρια	教員
καθηγήτρια	教師
καθηγήτρια	先生
νις	nis
αντίπαλοι	ライバル
επενδύσεις	投資
επενδύσεις	投資
κοινωνίες	社会
πλοήγησης	航法
πλοήγησης	ナビゲーション
ύμνο	聖歌
συμφώνησαν	同意
συμφώνησαν	合意
εφτά	seven
εφτά	セブン
μύθους	神話
σολ	sol
σολ	ソル
σολ	ソール
σολ	サウル
ασφαλή	セーフ
ασφαλή	金庫
ασφαλή	安全
λουλούδια	お花
φάρος	灯台
φάρος	ビーコン
φάρος	灯台
κεφαλαίου	資本
κεφαλαίου	首都
κεφαλαίου	キャピタル
καύσιμα	燃料
καύσιμα	燃料
κοινοπολιτείας	コモンウェルス
ιό	ウィルス
ιό	ウイルス
συλλαμβάνεται	逮捕
κενά	隙間
κενά	ギャップ
άζωτο	窒素
έλενα	ヘレナ
έλενα	エレナ
έλευση	アドベント
ουσιαστικό	名詞
εννιά	nine
κυκλική	円形
κόμικ	漫画
κόμικ	コミック
κόμικ	コミック
συμβουλές	tips
συμβουλές	ヒント
συμβουλές	助言
συμβουλές	アドバイス
αστεροειδείς	小惑星
δημοσιεύει	公開
μπελ	ベル
μπελ	ベル
αλληλογραφία	対応
αλληλογραφία	通信
αλληλογραφία	郵便
αλληλογραφία	メール
μάθηση	学習
μάθηση	ラーニング
μάθηση	学問
συμπεριφορές	態度
αμπού	アブー
παρένθεση	括弧
παρένθεση	括弧
παρένθεση	かっこ
πυραύλων	ミサイル
προσεγγίσεις	アプローチ
φωτεινή	ブライト
φωτεινή	明るい
βιομηχανικό	工業
μετανάστευσης	移行
μετανάστευσης	入国
μετανάστευσης	移民
εκκλησάκι	チャペル
ρήμα	動詞
γενεύη	ジュネーブ
γενεύη	ジュネーヴ
ανίχνευση	検知
ανίχνευση	検出
ανίχνευση	検知
ανίχνευση	検出
κατευθείαν	まっすぐ
κατευθείαν	ストレート
πρωτότυπα	オリジナル
πρωτότυπα	プロトタイプ
ψάρι	魚類
ψάρι	フィッシュ
τρύπα	ホール
εικάζεται	推定
ψωμί	パン
ψωμί	ブレッド
υποταγή	忠誠
υποταγή	提出
πρόθεμα	プレフィックス
συνελήφθησαν	逮捕
στε	sto
κβαντική	量子
παράμετρος	パラメータ
κένυα	ケニア
προτίμηση	好み
ανθρωπότητας	人類
επιβλήθηκε	施行
ανεξάρτητοι	独立
ανεξάρτητοι	インディペンデント
ανεξάρτητοι	フリーランサー
ντόπιους	地元
ντόπιους	地元民
αμερικάνικο	アメリカン
καρπός	フルーツ
καρπός	果実
καρπός	果物
καρπός	手首
τανζανία	タンザニア
ακραία	エクストリーム
αθλητή	アスリート
μεσαιωνικό	中世
μάριος	マリウス
ταξιαρχία	旅団
καταστρέψει	破壊
δακτύλιος	リング
δακτύλιος	指輪
γενιές	世代
γενιές	generations
εξερεύνηση	探検
εξερεύνηση	探検
εξερεύνηση	探検
θεοδώρα	テオドラ
δολάριο	ドル
δολάριο	yen
αντίγκουα	アンティグア
λόρενς	ローレンス
σύνθημα	標語
σύνθημα	パスワード
σύνθημα	スローガン
λούντβιχ	ルートヴィヒ
επιτεύγματα	実績
επιτεύγματα	事跡
επιτεύγματα	業績
επιτεύγματα	事績
επιτεύγματα	功績
επιτεύγματα	実績
κεραυνός	サンダー
κεραυνός	ライトニング
παρών	現在
παρών	present
παρών	プレゼント
τσε	チェ
τετράγωνα	正方形
τετράγωνα	ブロック
όλιβερ	オリヴァー
όλιβερ	オリバー
αραβικό	アラブ
γραπτή	筆記
επιτέλους	ついに
επιτέλους	やっと
επιτέλους	遂に
μολδαβία	モルドバ
καναδός	カナダ
καναδός	カナディアン
ριχάρδος	リチャード
ριχάρδος	リヒャルト
ακαδημαϊκό	アカデミック
κιμ	キム
κοιλιά	おなか
κοιλιά	お腹
πυρ	火事
πυρ	ファイア
πυρ	火災
προσφέροντας	供物
ακουστική	アコースティック
αμοιβή	手数料
αμοιβή	料金
αμοιβή	報酬
αμοιβή	給与
αμοιβή	報酬
μύθοι	神話
μετατόπιση	シフト
μετατόπιση	変位
μετατόπιση	オフセット
παρουσιάστηκαν	提示
μέτρια	ミディアム
μέτρια	メディア
μέτρια	中道
μάρσαλ	マーシャル
ποσά	金額
δορυφόρο	サテライト
δορυφόρο	衛星
στροφές	速度
στροφές	スピード
τραπέζι	テーブル
διονύσου	ディオニューソス
διαφοροποίηση	微分
διαφοροποίηση	分化
διαφοροποίηση	変調
αναφέρω	言及
χασάν	ハサン
χασάν	ハッサン
χασάν	ハサン
ηλέκτρα	エレクトラ
ραούλ	ラウル
ραούλ	ラウル
ραούλ	ラーフル
δον	ドン
δολοφονίες	暗殺
μποτσουάνα	ボツワナ
αρμονία	ハーモニー
αρμονία	調和
ηλιακή	ソーラー
μοτίβα	パターン
κινδύνους	リスク
πύργοι	タワーズ
φόρουμ	フォーラム
φόρουμ	フォーラム
διαφθορά	汚職
μεμονωμένα	個別
μεμονωμένα	個別に
μεμονωμένα	個人
μεμονωμένα	個別
στράτευμα	部隊
τετάρτη	水曜
τετάρτη	水曜日
διασταύρωση	交差点
τει	テイ
μαχητικά	ファイターズ
αιχμάλωτος	捕虜
αιχμάλωτος	囚人
συνομοσπονδίας	連盟
αντίποινα	報復
ιδανικό	理想
ενηλίκων	成人
ενηλίκων	大人
ενηλίκων	大人
ύδατα	ウォーターズ
αυστριακό	オーストリア
πυροβολικό	大砲
τέλεια	パーフェクト
τέλεια	完璧
τέλεια	グレート
απογραφές	在庫
γάτα	ネコ
γάτα	ねこ
θαύμα	ミラクル
θαύμα	奇跡
θαύμα	ワンダー
ισότητα	平等
ισότητα	等しい
ισότητα	イコール
αλγερίας	アルジェリア
γκαλερί	ギャラリー
γκαλερί	ギャラリー
κολούμπια	コロンビア
εγκεφαλικό	ストローク
αλαμπάμα	アラバマ
έφορος	キュレーター
σύνορο	ボーダー
σύνορο	国境
σύνορο	フロンティア
κρίσεις	発作
κρίσεις	危機
πωλήσεων	販売
πωλήσεων	売り上げ
πωλήσεων	セールス
πωλήσεων	売上
γλυκό	スウィート
γλυκό	甘い
μιγκέλ	ミゲル
ρούντολφ	ルドルフ
ρούντολφ	ルドルフ
πήτερ	ペーター
πήτερ	peter
πήτερ	ピーター
χρήσιμες	役に立つ
κοπεγχάγη	コペンハーゲン
δίσκοι	レコード
ολοκαύτωμα	ホロコースト
βενεζουέλας	ベネズエラ
βενεζουέλας	ベネズエラ
έσπασε	壊れた
υποκείμενο	主体
υποκείμενο	件名
καθήκον	義務
καθήκον	タスク
παναμά	パナマ
σημειωματάριο	ノートブック
σημειωματάριο	ノート
λιγότερες	少ない
λιγότερες	少ない
δόση	線量
δόση	一服
εξεγέρσεις	暴動
αλκοόλ	アルコール
τόνο	マグロ
τόνο	ツナ
τόνο	トーン
κατάχρηση	誤用
κατάχρηση	横領
κατάχρηση	誤用
κατάχρηση	虐待
ρίτσι	リッチー
ρίτσι	リッチー
ρίτσι	リッチ
κυβερνών	支配
κυβερνών	裁定
κυβερνών	審判
χώμα	土壌
χώμα	ダート
στρατιώτη	兵士
στρατιώτη	兵隊
στρατιώτη	トルーパー
άλεξ	alex
άλεξ	アレックス
στενός	狭い
μαχητές	戦士
μαχητές	ウォリアーズ
μαχητές	ファイターズ
αποκτήθηκε	後天性
υγιεινής	衛生
ευκαιρίες	機会
μοντάζ	編集
μηχανικοί	力学
λατ	lat
ενέκρινε	養子
ενέκρινε	採択
πλημμύρες	洪水
πλημμύρες	洪水
αλλα	その他
αλλα	でも
αλλα	しかし
διαβήτη	糖尿病
ασημένια	シルバー
όπερες	オペラ
συνήθεια	風習
συνήθεια	カスタム
συνήθεια	習慣
κατάρτιση	トレーニング
κατάρτιση	講習
κατάρτιση	修行
κατάρτιση	訓練
κατάρτιση	研修
λαογραφία	伝承
κάι	kai
κάι	カイ
χιούμορ	ユーモア
χιούμορ	ユーモア
αγαπημένο	お気に入り
αγαπημένο	お気に入り
ρομπέρτο	ロベルト
πάτρικ	パトリック
πρόβλεψη	予言
πρόβλεψη	予測
πρόβλεψη	予報
πρόβλεψη	予測
κούπερ	クーパー
συγγενής	相対
συγγενής	親戚
απόκλιση	偏差
απόκλιση	発散
γιοι	息子
ντιν	ディーン
διαστημόπλοιο	宇宙船
νιλ	ニール
νιλ	ニール
διορθώσεις	矯正
διορθώσεις	補正
διορθώσεις	編集
πρόδρομος	先駆け
πρόδρομος	前身
μαρόκου	モロッコ
ιού	ウィルス
ιού	ウイルス
φόρμα	形式
φόρμα	フォーム
διαφορών	紛争
αδάμ	アダム
έλλη	エリー
μιανμάρ	ミャンマー
κλειστή	閉店
γράφημα	グラフ
γράφημα	チャート
εκτόξευση	打ち上げ
εκτόξευση	起動
ταϊλάνδη	タイ
καπνού	タバコ
καπνού	たばこ
φάρμακο	医学
φάρμακο	ドラッグ
φάρμακο	薬物
εκτελέσει	実行
αιχμάλωτοι	囚人
χάμιλτον	ハミルトン
όμηρο	人質
γυαλί	グラス
γυαλί	ガラス
κάτοικος	住民
ουδέτερη	中性
ουδέτερη	ニュートラル
ευγενής	尊い
ορυχεία	鉱業
ορυχεία	地雷
παράθεση	引用
παράθεση	サイテーション
παράθεση	引用
εξόρυξη	鉱業
ράιτ	ライト
κλασσική	クラシカル
κλασσική	クラシック
κλασσική	古典
πόντοι	ポイント
πράκτορας	エージェント
πράκτορας	代理人
επίδειξη	デモンストレーション
επίδειξη	実演
επίδειξη	デモ
επιδημία	伝染病
επιδημία	アウトブレイク
πρωσία	プロイセン
πρεσβευτής	大使
πρεσβευτής	アンバサダー
φόνο	殺人
συχνότητες	周波数
αμφιβολία	疑念
ανταγωνισμού	競技
ανταγωνισμού	コンペ
ανταγωνισμού	競争
ανταγωνισμού	コンペティション
ανταγωνισμού	コンテスト
μπενίν	ベナン
μέλισσα	マルハナバチ
μέλισσα	ビー
στέφαν	シュテファン
στέφαν	ステファン
στέφαν	ステファン
ινδονησίας	インドネシア
βλάβες	病変
χρονος	タイム
χρονος	時間
λουίζα	ルイサ
μοτίβο	パターン
ισοτιμία	パリティ
ισοτιμία	パリティビット
ισοτιμία	同値
μεταφραστής	翻訳
παν	パン
πες	say
πες	セイ
προγραμματισμός	スケジューリング
προγραμματισμός	スケジュール
προγραμματισμός	計画
προγραμματισμός	企画
προγραμματισμός	プランニング
προγραμματισμός	プログラミング
προγραμματισμός	日程
προγραμματισμός	スケジュール
έβερτον	エバートン
κάρτερ	カーター
αρένα	アレーナ
αρένα	アリーナ
μπιν	bin
μπιν	ビーン
κίνητρα	モチベーション
κίνητρα	報奨
κίνητρα	インセンティブ
κίνητρα	インセンティブ
δεσμοί	ネクタイ
δεσμοί	リンク
δαχτυλίδι	リング
δαχτυλίδι	指輪
ολοκληρωμένο	統合
νύχτες	ナイツ
ψηφιακά	デジタル
νέλσον	ネルソン
διαλύματα	ソリューション
κλήση	通話
κλήση	コール
κλήση	コーリング
πρόνοιας	福祉
έπαυλη	マンション
παντρεμένη	既婚
ενδοχώρα	内陸
ενδοχώρα	本土
ουίλιαμς	ウィリアムズ
χιόνι	スノー
χιόνι	snow
μοναχούς	僧侶
σχεδιασμένο	予定
σχεδιασμένο	計画
δαπάνες	支出
μπαχρέιν	バーレーン
επικίνδυνο	危険
επιπλοκές	合併症
επιπλοκές	合併症
δρομολόγια	路線
δρομολόγια	ルート
ντεπορτίβο	デポルティーボ
όρκο	宣誓
προειδοποίηση	警報
προειδοποίηση	警告
νοημοσύνη	知能
νοημοσύνη	知能
ανησυχία	関心事
ιστούς	ティッシュ
ξύλινο	木造
ξύλινο	木製
οκλαχόμα	オクラホマ
θάρρος	勇気
ενεργός	アクティブ
αδύνατη	インポッシブル
αδύνατη	不可能
αερολιμένας	空港
προσάρτηση	併合
δεσμός	情事
δεσμός	浮気
δεσμός	リンク
δεσμός	結合
δεσμός	ボンド
σεξ	性別
σεξ	セックス
περιοδείες	ツアー
περιοδείες	トゥール
άλφα	alpha
άλφα	アルファ
νεολιθική	新石器時代
γκαμπόν	ガボン
γκαμπόν	ガボン
πρόοδος	プログレス
πρόοδος	経過
πρόοδος	進捗
λογοκρισία	検閲
μικτή	ミックス
μικτή	混合
οφέλη	福利
μελά	メーラ
αναστολή	サスペンド
αναστολή	休止
αναστολή	サスペンション
αναστολή	中断
συνεργάτη	パートナー
κίνητρο	動機
κίνητρο	モチベーション
κίνητρο	インセンティブ
χάρολντ	ハロルド
βουδαπέστη	ブダペスト
ανταρκτική	南極
ανταρκτική	南極大陸
ανταρκτική	南極
ορλεάνης	オルレアン
σιτάρι	小麦
σιτάρι	コムギ
άστρο	アストロ
διάσωση	救助
διάσωση	レスキュー
πινακίδες	サイン
γκλεν	グレン
γκλεν	グレン
μονάρχης	君主
μονάρχης	モナーク
μελωδία	メロディ
μελωδία	メロディー
μελωδία	メロディ
μελωδία	チューン
μυστήριο	ミステリー
μάνα	おかあさん
μάνα	母親
τοιχογραφία	フレスコ
τοιχογραφία	壁画
διαδοχικές	歴代
ουρανός	sky
ουρανός	スカイ
μειώσει	減らす
μόλυνση	公害
μόλυνση	汚染
μόλυνση	伝染病
μόλυνση	感染
μόλυνση	汚染
δημοσιότητα	広報
δημοσιότητα	宣伝
ιατρικό	医学
προθέσεις	意図
μπουρούντι	ブルンジ
ταυτόχρονη	同時
λιθίου	リチウム
τυχαίο	ランダム
τυχαίο	ランダム
λεωνίδα	レオニダス
μαλάουι	マラウイ
σιδηροδρόμων	鉄道
σιδηροδρόμων	鉄道
αφρικανική	アフリカ
παρατηρητές	オブザーバー
παρατηρητές	オブザーバ
κέλυφος	シェル
έντι	エディー
έντι	エディ
κάρτες	カード
πληρώσει	支払う
πληρώσει	支払い
ελίτ	エリート
ναυτικός	船員
ναυτικός	マリナー
τζέρσεϊ	ジャージー
απολιθώματα	化石
βασιλεύς	king
βασιλεύς	国王
βασιλεύς	キング
μις	ミス
μορφοποίησης	フォーマット
μορφοποίησης	整形
ουράς	尾翼
ουράς	しっぽ
ιός	ウィルス
ιός	ウイルス
μαχητικό	ファイター
επίπεδη	フラット
γιατρό	医師
γιατρό	ドクター
γιατρό	先生
γιατρό	医者
σαντ	砂塵
τοπικός	ローカル
τοπικός	地元
ξενοδοχεία	ホテル
ξενοδοχεία	hotels
συγκριτικά	比較的
αποθήκη	倉庫
αποθήκη	ストレージ
νιγηρίας	ナイジェリア
νιγηρίας	ナイジェリア
σημάδι	サイン
σημάδι	記号
σημάδι	署名
μοριακό	分子
ψήφισμα	解像度
υπουργών	大臣
υπουργών	公使
αποφευχθεί	避ける
αποφευχθεί	忌避
βρύση	蛇口
βρύση	tap
βρύση	蛇口
βρύση	タップ
ώθηση	推力
ώθηση	宣伝
λας	ラス
λας	las
βικτώρια	ビクトリア
βικτώρια	ヴィクトリア
λευκορωσία	ベラルーシ
πλέγμα	メッシュ
πλέγμα	グリッド
λένινγκραντ	レニングラード
ντιέγκο	ディエゴ
μάνη	マニ
πρώτον	ファースト
πρώτον	最初
δημοσιογραφία	ジャーナリズム
δημοσιογραφία	報道
ρυθμίσεις	構成
ρυθμίσεις	設定
ρυθμίσεις	セッティング
ρυθμίσεις	設定
δένδρα	樹木
κολύμβηση	入浴
κολύμβηση	スイミング
κολύμβηση	競泳
κολύμβηση	水泳
καλοκαίρια	サマーズ
δουλεία	緊縛
νηπιαγωγείο	幼稚園
νηπιαγωγείο	幼稚園
χρέος	債務
πιτ	ピート
βαυαρία	バイエルン
νεκρή	デッド
σεβίλλη	セビリア
σεβίλλη	セビージャ
σεβίλλη	セビリア
κέρδος	営利
κέρδος	収益
κέρδος	利益
κέρδος	利得
σιέρα	シエラ
θησαυρός	宝物
θησαυρός	財宝
θησαυρός	シソーラス
χάος	カオス
χάος	混沌
κλαδιά	小枝
λεπτή	スレンダー
λεπτή	薄い
λεπτή	細い
σουηδός	スウェード
σινά	シナイ半島
ηγεμονία	覇権
ηγεμονία	自治領
κατάρ	カタール
ευρεσιτεχνίας	特許
απόσπαση	投稿
απόσπαση	掲示
μαλαισία	マレーシア
μηχανήματα	機械
μηχανήματα	機械
ποντίκι	ねずみ
ποντίκι	マウス
μίλερ	ミラー
μίλερ	ミュラー
πυκνό	濃密
ύφασμα	布地
ύφασμα	生地
ύφασμα	織物
συμβουλή	助言
συμβουλή	アドバイス
συμβουλή	チップ
συμβουλή	tip
συμβουλή	ヒント
σφάλματα	間違い
σφάλματα	エラー
σφάλματα	バグ
σφάλματα	不具合
συντελεστή	係数
προσευχή	祈り
προσευχή	礼拝
προσευχή	祈祷
άνταμς	アダムズ
άνταμς	アダムス
μεσημέρι	正午
μεσημέρι	お昼
μεσημέρι	昼食
μεσημέρι	ランチタイム
μεσημέρι	正午
μεσημέρι	昼間
διαφυγής	エスケープ
διαφυγής	脱出
ρομπ	ロブ
νευρικό	緊張
νευρικό	神経質
τρένο	電車
τρένο	列車
τρένο	トレイン
αιθιοπίας	エチオピア
κιριμπάτι	キリバス
βολιβία	ボリビア
κύκλοι	サークル
κύκλοι	サイクル
μεσαίο	真ん中
μεσαίο	ミドル
μεσαίο	ミディアム
μεσαίο	メディア
κάμερον	キャメロン
θεώρηση	visa
θεώρηση	ビザ
θεώρηση	査証
φόβος	恐怖
φόβος	恐れ
κολωνία	ケルン
κατασκευαστές	製造業者
περίχωρα	郊外
αρχικώς	当初
καζάν	カザン
κατάθλιψη	うつ病
επιβάλει	課す
λοιπά	その他
άλεν	アレン
αλεξέι	アレクセイ
βλαχίας	ワラキア
όραση	視力
όραση	ヴィジョン
όραση	ビジョン
όραση	vision
παρατηρητή	オブザーバー
παρατηρητή	オブザーバ
σκληρός	残酷
σκληρός	一生懸命
σκληρός	ハード
σκληρός	難しい
σκληρός	タフ
σκληρός	厳しい
διπλωμάτες	外交官
νάνος	ミゼット
νάνος	ドワーフ
νάνος	小人
πρωταγωνιστεί	主演
κλάδοι	セクター
προαγωγή	プロモーション
προαγωγή	宣伝
επιβίωση	サバイバル
ερυθρά	風疹
γιορκ	ヨーク
λιλ	lil
λιλ	リル
εξαιρετικό	優れた
εξαιρετικό	絶妙
αισθήματα	感情
αισθήματα	気持ち
αισθήματα	感情
εκδότες	エディタ
ομάν	オマーン
πρόσθεση	加算
πρόσθεση	加法
φίλτρο	フィルタ
φίλτρο	フィルター
ομπάμα	オバマ
καγκελάριος	宰相
καραϊβική	カリブ
μεταμόρφωση	変態
μεταμόρφωση	変換
μεταμόρφωση	変換
μεταμόρφωση	変形
κίεβο	キエフ
πραγματοποίηση	実現
πραγματοποίηση	換価
συμβάν	イベント
συμβάν	行事
βρείτε	find
δίωξη	迫害
δίωξη	訴追
δίωξη	公訴
δίωξη	検察官
κλασικά	古典
κλασικά	クラシカル
κλασικά	クラシック
κλασικά	古典
κλασικά	クラシック
κλασικά	古典
κλασικά	classic
δυναμικά	ダイナミック
άντι	アンディ
άντι	アディ
χτύπησε	hit
χτύπησε	ヒット
τέρας	野獣
τέρας	ビースト
τέρας	怪物
τέρας	モンスター
τέρας	怪獣
οπαδός	フォロワー
μεμβράνη	映画
μεμβράνη	フィルム
εισιτήριο	切符
εισιτήριο	チケット
παράλληλες	パラレル
παράλληλες	並列
αποκαλύπτεται	啓示
πέταξε	fly
πέταξε	ハエ
πέταξε	フライ
πέταξε	飛ぶ
αριζόνα	アリゾナ
τίτο	ティト
αύριο	明日
αύριο	あした
λίνκολν	リンカーン
ιόντων	イオン
συντελεστής	係数
συντελεστής	レート
συντελεστής	評価
συντελεστής	ファクター
συντελεστής	因子
συντελεστής	係数
μισά	半分
μισά	ハーフ
διευθύνσεις	アドレス
παλέρμο	パレルモ
ρητορική	修辞
ποταμούς	河川
διαφορική	差動
διαφορική	微分
πρύτανης	総長
δημιουργό	クリエーター
φόρους	税金
ευγενή	尊い
δίδυμο	デュオ
δίδυμο	ツイン
δίδυμο	双生児
δίδυμο	双子
ουάσιγκτον	ワシントン
πατέρες	父親
γαλάζιο	青い
γαλάζιο	ブルー
γαλάζιο	青色
γαλάζιο	アジュール
οικολογία	エコロジー
οικολογία	生態学
πτώμα	本文
πτώμα	身体
πτώμα	本体
πτώμα	ボディ
πτώμα	死体
ερωμένη	愛人
ερωμένη	恋人
διασπορά	分散
διασπορά	普及
καύση	焼き
καύση	火傷
καύση	やけど
καύση	burn
καύση	燃焼
καύση	燃える
καύση	バーニング
καύση	焼却炉
λετονίας	ラトビア
υπόγειο	地下
υπόγειο	地下鉄
υπόγειο	地下
υπόγειο	地下室
αντίστροφο	反転
αντίστροφο	リバース
ίντερνετ	インターネット
πεκίνο	北京市
πεκίνο	北京
πεκίνο	北京
κρύο	風邪
κρύο	コールド
κρύο	冷たい
κρύο	寒い
ψηφοφόροι	有権者
διάλογος	台詞
τατζικιστάν	タジキスタン
σάιμον	シモン
σάιμον	サイモン
ύπαιθρο	田舎
ουρουγουάης	ウルグアイ
χαρακτηρισμός	指定
άμμο	砂塵
αποθήκες	倉庫
πλάσμα	プラズマ
πλάσμα	生き物
κλειδιά	キー
δικαστής	ジャッジ
δικαστής	裁判官
δικαστής	奉行
τοπολογία	トポロジー
αυτοκινητόδρομος	ハイウェイ
αυτοκινητόδρομος	公道
βίβλο	聖書
πιέτρο	ピエトロ
μπρόντγουεϊ	ブロードウェイ
βίκτωρ	ビクトル
βίκτωρ	ヴィクター
βίκτωρ	ビクター
πράσινα	グリーン
πράσινα	緑色
θιβέτ	チベット
σχεδιαστές	デザイナー
λευκορωσίας	ベラルーシ
προσωπικός	パーソナル
προσωπικός	個人
δωρεές	募金
δωρεές	寄付
μεσοποταμία	メソポタミア
νοσοκομεία	病院
καρδινάλιος	基数
καρδινάλιος	枢機卿
επώνυμα	名字
επώνυμα	烙印
αγγελική	アンジェリカ
προτιμήσεις	設定
έλξης	アトラクション
τσώρτσιλ	チャーチル
ομαλή	スムーズ
ομαλή	スムース
ομαλή	滑らか
εξυπηρέτηση	サービス
τζέρι	ジェリー
ρούζβελτ	ルーズベルト
κανόνια	大砲
γάμους	ウェディング
γάμους	結婚
παρασκευάζεται	製造
γλυκά	スイーツ
γλυκά	お菓子
γλυκά	キャンディ
γλυκά	キャンディー
γλυκά	スウィート
γλυκά	甘い
ολόκληρα	全体
ολόκληρα	全体
ταφή	埋葬
μονπελιέ	モンペリエ
εκπομπών	排出
φλοιό	バーク
φλοιό	樹皮
φλοιό	皮質
ανώνυμη	アノニマス
ανώνυμη	匿名
ομιλητές	スピーカー
πρωταγωνίστρια	主人公
πεπερασμένο	有限
εισοδήματος	収入
εισοδήματος	所得
μεγαλώνει	栽培
μεγαλώνει	成長
μεγαλώνει	育つ
δανιήλ	ダニエル
φαρμακευτική	医薬品
συνδρομή	援助
συνδρομή	引受け
συνδρομή	購読
καππαδοκίας	カッパドキア
ετιέν	エティエンヌ
