категория	categorie
лаборатория	labo
лаборатория	lab
дийн	dean
дийн	decaan
таджикистан	tadzjikistan
отговорен	verantwoord
отговорен	verantwoordelijke
отговорен	verantwoordelijk
соу	sou
соу	sol
соу	zaai
соу	zaaien
соу	zeug
декларация	aangifte
декларация	declaratie
декларация	verklaring
рено	renault
възстанови	herstellen
редактира	bewerkt
редактира	bewerkte
конвенция	conventie
конвенция	verdrag
океани	oceanen
бостън	boston
египетски	egyptisch
египетски	egyptische
коледа	kerstmis
коледа	kerst
коледа	christmas
коледа	kerstfeest
аляска	alaska
хубаво	mooi
хубаво	lekker
хубаво	fijn
хубаво	leuk
хубаво	nice
ограничена	limited
ограничена	beperkt
ограничена	gelimiteerd
ограничена	beperkte
ограничена	beperkt
ограничена	beperkte
антарктида	antarctica
антарктида	zuidpool
антарктида	antarctica
каменна	steen
каменна	natuursteen
каменна	stone
каменна	stenen
офис	bureau
офис	kantoor
газове	gas
газове	gassen
участвали	meegedaan
участвали	deelgenomen
координати	coördinaten
резултата	resultaat
достъпни	bereikbaar
достъпни	toegankelijke
достъпни	toegankelijk
достъпни	betaalbaar
достъпни	betaalbare
финансиране	financieringen
финансиране	financiering
финансиране	financiering
финансиране	financien
финансиране	financiën
финансиране	financieren
покрита	bestreken
покрита	gedekt
покрита	bedekt
покрита	overdekt
покрита	gedekte
открие	ontdek
открие	ontdekken
установяване	vestiging
плаване	varen
раздели	afdelingen
раздели	secties
раздели	verdelen
раздели	verdeel
паул	paulus
паул	paul
китайска	chinezen
китайска	chinees
китайска	chinese
белиз	belize
ваймар	weimar
отличен	uitstekend
отличен	excellent
отличен	voortreffelijk
отличен	uitmuntend
седми	zevende
седми	seventh
буркина	burkina
нефт	olieverf
нефт	aardolie
нефт	olie
нефт	aardolie
нефт	petroleum
фасо	faso
хърватска	kroatië
хърватска	kroatisch
хърватска	kroatische
причинява	veroorzaakt
причинява	oorzaken
обслужване	dienst
обслужване	service
продажби	verkopen
продажби	verkoop
принадлежност	aansluiting
оценки	ramingen
оценки	schattingen
оценки	cijfers
оценки	rangen
оценки	evaluaties
съзнанието	bewustzijn
паралелно	parallel
паралелно	parallelle
възстановен	herbouwd
възстановен	herstelde
възстановен	teruggevonden
възстановен	teruggewonnen
възстановен	hersteld
възстановен	gerestaureerde
възстановен	gerestaureerd
възстановен	hersteld
изкачване	beklimmen
изкачване	klim
изкачване	klimmen
изкачване	beklimming
часове	openingstijden
часове	uren
часове	uur
участъци	splitsingen
участъци	afdelingen
участъци	divisies
участъци	afdelingen
участъци	secties
тъмно	duister
тъмно	donker
тъмно	donkere
прокурор	procureur
прокурор	aanklager
ограничени	limited
ограничени	beperkt
ограничени	gelimiteerd
ограничени	beperkte
ограничени	beperkt
ограничени	beperkte
финансов	financieel
дойде	kwam
дойде	kwamen
стаи	kamers
настояще	aanwezig
настояще	heden
настояще	presenteren
настояще	presenteer
същност	essentie
континент	continent
терапия	therapie
мантуа	mantua
хаус	huis
уважение	respecteer
уважение	respect
уважение	respecteren
хоенцолерн	hohenzollern
иън	lan
иън	ian
иън	lan
иън	ian
претенции	claims
претенции	vorderingen
претенции	beweringen
изход	uitvoer
изход	output
изход	uitkomst
изход	resultaat
изход	exit
изход	uitgang
изход	uittocht
изход	exodus
поръчка	orde
поръчка	bestellen
поръчка	order
поръчка	bestelling
ема	emma
греъм	graeme
греъм	graham
далечни	afstandelijk
далечни	verre
традиционни	traditioneel
традиционни	traditionele
спектър	spectre
спектър	specter
спектър	spector
спектър	spectrum
спектър	spectre
дефиниция	definitie
наклон	helling
наклон	verloop
наклон	gradiënt
наклон	helling
наклон	kantelen
наклон	neiging
сула	sulla
янко	janko
шлем	helm
пещери	grotten
плюс	plus
франсиско	francisco
състезатели	deelnemers
състезатели	coureurs
състезатели	chauffeurs
състезатели	rijders
състезатели	racers
йоанис	ioannis
емилий	aemilius
покривка	tafelkleed
префект	prefect
оман	oman
звучи	klanken
звучи	klinkt
звучи	geluiden
ниш	nis
ниш	nos
зелено	groen
зелено	groene
осло	oslo
намали	verminderen
намали	reduceren
намали	verkleinen
приятелство	vriendschap
рико	rico
екран	screen
екран	scherm
екран	beeldscherm
зеленчуци	groente
зеленчуци	plantaardig
зеленчуци	groenten
зеленчуци	groente
зеленчуци	groenten
истина	waar
истина	true
истина	klopt
истина	truth
истина	waarheid
обектите	objecten
обектите	voorwerpen
ансамбъл	ensemble
забранено	verboden
забранено	verboden
забранено	verbannen
забранено	verboden
крас	crassus
петък	vrijdag
архипелаг	archipel
сребро	zilver
сребро	zilveren
сребро	silver
изменение	amendement
изменение	wijziging
изменение	wijziging
изменение	modificatie
хасан	hassan
хасан	hasan
посочени	gespecificeerde
посочени	opgegeven
посочени	gespecificeerd
жилищни	residentiële
мур	moore
тенеси	tennessee
хитове	hits
хитове	treffers
привърженик	aanhanger
привърженик	supporter
дебелина	dikte
едгар	edgar
дпс	dps
дпс	dss
монте	monte
разговор	conversatie
разговор	gesprek
норми	normen
дисциплина	discipline
жанейро	janeiro
маргарет	margaret
маргарет	margaretha
роберто	roberto
будистки	boeddhistische
будистки	boeddhist
лас	las
джери	gerry
джери	jerry
джери	mof
адаптация	aanpassing
преместване	overplaatsing
преместване	transfer
преместване	overdracht
преместване	overdragen
преместване	verplaatsen
преместване	bewegen
преместване	beweeg
преместване	verplaats
преместване	verplaatsen
преместване	bewegen
преместване	bewegend
преместване	verhuizen
мостове	bruggen
зали	zalen
зали	hallen
депресия	depressie
депресия	depressies
тесалия	thessalië
диска	schijf
диска	disc
диска	schijf
диска	disk
диска	diskette
якоб	jacob
якоб	jakob
якоб	jakob
къса	kort
къса	short
къса	korte
гробище	kerkhof
гробище	begraafplaats
гробище	kerkhof
гробище	begraafplaats
предаде	verraden
предаде	bedrogen
обвинен	aangeklaagd
обвинен	beschuldigde
обвинен	beschuldigd
обвинен	geheven
обвинен	opgeladen
обвинен	geladen
обвинен	aangeklaagd
получени	verkregen
получени	ontvangen
изменения	amendementen
изменения	wijzigingen
изменения	modificaties
изменения	wijzigingen
изменения	veranderingen
изменения	wijzigingen
цветков	tsvetkov
палау	palau
хановер	hanover
хановер	hannover
зенит	zenith
луна	luna
луна	maan
луна	moon
порнографски	pornografische
мадона	madonna
законодателство	wetgeving
дер	der
християните	christenen
естествена	natuurlijk
естествена	natuurlijke
бурунди	burundi
премахване	verwijder
премахване	verwijderen
премахване	verwijdering
туркменистан	turkmenistan
разширяване	expansie
разширяване	uitbreiden
разширяване	uitbreiding
разширяване	uitbreiding
разширяване	uitbreiden
растителни	groente
растителни	plantaardig
растителни	groenten
миньор	mijnwerker
трудности	moeilijkheidsgraad
трудности	moeilijkheden
трудности	moeilijkheid
трудности	moeilijkheden
племената	stammen
съкратено	verkorte
съкратено	ingekort
съкратено	afgekort
хоп	hop
аргументи	argumenten
аргументи	argument
лонг	lang
лонг	lange
лонг	long
грийн	greene
грийн	groen
грийн	groene
парламентарни	parlementaire
парламентарни	parlementair
отбелязани	gelabeld
маймуни	apen
маймуни	aapjes
маймуни	apen
маймуни	aapje
маймуни	aap
маймуни	monkey
възстановена	gerestaureerde
възстановена	gerestaureerd
възстановена	hersteld
възстановена	herbouwd
възстановена	herstelde
възстановена	teruggevonden
възстановена	teruggewonnen
възстановена	hersteld
слави	loof
слави	lof
сюлейман	sulejman
документални	documentaires
постижение	prestatie
постижение	prestatie
мигел	miguel
познания	kennis
бутан	bhutan
бутан	butaan
вал	val
императорът	keizer
пътници	passagiers
пътници	reizigers
пътници	reizigers
съдържащи	bevatten
съдържащи	bevattende
прекъсва	onderbreekt
прекъсва	onderbroken
преведени	vertaald
болницата	ziekenhuis
степени	cijfers
степени	rangen
степени	graden
съответства	correspondeert
рождество	kerstmis
рождество	kerst
рождество	christmas
рождество	kerstfeest
бруно	bruno
кодекс	codex
хана	hannah
хана	hana
хана	hanna
защити	beschermen
защити	bescherm
процент	percentage
идентичност	identiteit
установени	opgericht
установени	gevestigde
установени	gevestigd
меч	degen
меч	zwaard
цени	prijzen
максимум	maximale
максимум	maximaal
максимум	maximum
неизвестен	onbekende
неизвестен	onbekend
боби	bobby
оценява	beoordeelt
айдахо	idaho
зима	winter
гърдите	borst
гърдите	borstkas
гърдите	borsten
арестувани	aanhoudingen
арестувани	arrestaties
арестувани	opgepakt
арестувани	aangehouden
арестувани	gearresteerd
ръчно	manueel
ръчно	handmatig
мавриций	mauritius
техническо	technische
техническо	technisch
промоция	bevordering
промоция	promoten
промоция	promotie
бойко	boyko
лорънс	laurence
лорънс	lawrence
сблъсък	impact
сблъсък	inslag
сблъсък	effect
сблъсък	botsing
сблъсък	botsing
сблъсък	clash
сблъсък	aanvaring
сблъсък	botsing
сблъсък	aanrijding
ник	nick
снукър	snooker
пехотата	infanterie
подходяща	toepasselijk
подходяща	geschikt
подходяща	passende
подходяща	passend
подходяща	gepast
подходяща	geschikt
подходяща	geschikte
композиции	samenstellingen
композиции	composities
мозъка	hersenen
мозъка	brain
мозъка	hersens
мозъка	brein
оригинално	oorspronkelijke
оригинално	origineel
оригинално	originele
републиканска	republikeinse
републиканска	republikein
републиканска	republikeinen
крим	krim
крим	krim
персонал	personeel
персонал	personeelszaken
персонал	personeel
затворени	gesloten
затворени	afgesloten
кайро	cairo
кайро	caïro
уимбълдън	wimbledon
празнува	vieren
празнува	viert
квадратни	vierkante
квадратни	vierkant
квадратни	plein
болоня	bologna
фьодор	fjodor
милър	miller
състояния	omstandigheden
състояния	condities
състояния	voorwaarden
юристи	juristen
юристи	advocaten
онтарио	ontario
ключ	key
ключ	sleutel
ключ	toets
регионален	regionale
регионален	regionaal
отглеждането	verbouw
отглеждането	teelt
знание	kennis
разлики	diff
разлики	verschil
разлики	verschillen
въвеждане	inleiding
въвеждане	invoering
въвеждане	introductie
въвеждане	input
въвеждане	invoer
въвеждане	invoeren
въвеждане	enter
образци	sjablonen
образци	modellen
образци	monsters
образци	stalen
образци	specimen
образци	specimens
човешка	menselijk
човешка	menselijke
човешка	mens
обявени	verklaarde
обявени	gedeclareerd
обявени	verklaard
обявени	opgegeven
обявени	aangegeven
обявени	aangekondigde
обявени	aangekondigd
обявени	kondigde
обратното	tegengesteld
обратното	tegenovergesteld
обратното	tegenovergestelde
обратното	tegenover
заети	druk
заети	bezig
заети	bezet
столици	hoofdsteden
столици	hoofdletters
бомба	bom
дортмунд	dortmund
богинята	godin
бон	bonn
бон	bon
ромео	romeo
изключения	uitzonderingen
изключения	uitzondering
изключения	vrijstellingen
изключения	uitzonderingen
сципион	scipio
арнолд	arnold
яков	jacob
яков	jakob
яков	yakov
рафаел	raphael
рафаел	raphaël
рафаел	rafael
страда	leed
страда	lijdende
страда	lijden
страда	lijdt
страда	leed
привърженици	voorstanders
привърженици	supporters
привърженици	aanhangers
преслав	preslav
японска	japans
японска	japanners
японска	japanse
сутрин	ochtenden
сутрин	morgen
сутрин	goeiemorgen
сутрин	goedemorgen
сутрин	ochtend
англо	anglo
кралска	koninklijke
кралска	royal
кралска	koninklijk
далмация	dalmatië
пола	geslacht
пола	rok
пола	rokken
пола	rokje
пола	paula
гей	homoseksueel
гей	homo
гей	gay
фланг	flank
фланг	flanken
картър	carter
подходящо	toepasselijk
подходящо	geschikt
подходящо	passende
подходящо	passend
подходящо	gepast
подходящо	geschikt
подходящо	geschikte
подходящо	passend
лин	lynn
лин	lin
лин	lyn
лин	lynne
акула	haaien
акула	shark
акула	haai
кандидати	sollicitanten
кандидати	kandidaten
кандидати	sollicitanten
кандидати	aanvragers
влак	trein
цюрих	zürich
цюрих	zürich
цюрих	zurich
живели	woonde
живели	leefde
живели	leefden
поява	opkomst
поява	verschijning
поява	uiterlijk
излизане	exit
излизане	uitgang
исак	isaac
исак	isak
арт	kunst
тобаго	tobago
баварски	beierse
баварски	beieren
блог	blog
блог	weblog
блог	bloggen
блог	bloggen
външно	extern
външно	uitwendig
външно	extern
външно	uitwendig
външно	externe
външно	buitenkant
километър	kilometer
километър	mijl
километър	mile
сахара	sahara
последователи	volgers
последователи	volgelingen
последователи	discipelen
стомана	staal
стомана	stalen
покритие	cover
покритие	dekking
покритие	omslag
покритие	dekken
покритие	bekleding
покритие	coating
покритие	deklaag
покритие	dekking
пространства	ruimtes
пространства	spaties
пространства	ruimten
медалист	medaillewinnaar
трупа	karkas
поддържане	handhaven
поддържане	onderhoud
предимство	voordeel
ямайка	jamaica
кожи	lederen
кожи	leer
кожи	leder
кожи	bont
кожи	vacht
кожи	bont
кожи	huiden
разрушена	afgebroken
разрушена	gesloopt
архиепископи	aartsbisschoppen
неизвестни	onbekende
неизвестни	onbekend
стадиони	stadions
дъжд	regen
учителка	leraar
учителка	onderwijzer
учителка	docent
учителка	leerkracht
учителка	lerares
обстановка	omgeving
мислене	nadenken
мислене	denken
мислене	denkend
любимец	pet
любимец	huisdier
въведена	binnengegaan
въведена	binnengekomen
въведена	introduceerde
въведена	ingevoerd
въведена	geïntroduceerd
веригата	ketting
веригата	keten
клиенти	klant
клиенти	afnemer
клиенти	klanten
клиенти	afnemers
клиенти	cliënten
клиенти	klanten
изречение	zin
изречение	straf
изречение	vonnis
постройки	structuren
бруней	brunei
мат	matt
осми	achtste
сложен	gecompliceerd
сложен	ingewikkelde
сложен	gecompliceerde
сложен	ingewikkeld
ръководители	leiders
ръководители	leidinggevenden
антверпен	antwerpen
церемонията	plechtigheid
церемонията	ceremonie
чиста	puur
чиста	zuiver
чиста	pure
чиста	zuivere
чиста	schoon
чиста	proper
чиста	schoonmaken
чиста	clean
семена	zaad
семена	zaden
семена	zaaigoed
семена	zaden
семена	zaaigoed
семена	zaad
семена	zaaizaad
марсилия	marseille
марсилия	marseille
потър	potter
платон	plato
кувейт	koeweit
схеми	regelingen
олимпиадата	olympische
манфред	manfred
аромат	smaak
аромат	geur
аромат	geur
аромат	aroma
построяване	construeren
лиеж	luik
модерни	modern
модерни	moderne
съоръжение	faciliteit
необходимост	nood
необходимост	need
необходимост	nodig
необходимост	noodzaak
необходимост	behoefte
необходимост	noodzaak
необходимост	noodzakelijkheid
разработена	ontwikkelden
разработена	ontwikkelde
разработена	ontwikkeld
квебек	quebec
богиня	godin
космонавт	kosmonaut
космонавт	astronaut
сценаристи	schrijvers
формация	formatie
формация	vorming
източни	oostelijk
източни	oostelijke
скандал	schandaal
скандал	schandalen
интересен	interessante
интересен	interessant
журналистика	journalistiek
жилища	huisvesting
сигнали	seinen
сигнали	signalen
сигнали	waarschuwingen
сигнали	signalering
деспот	despoot
поколения	generaties
мустафа	mustafa
престой	tussenstop
арда	arda
категорично	categorisch
категорично	nadrukkelijk
микронезия	micronesië
засяга	beïnvloedt
височини	hoogten
височини	hoogtes
височини	heights
творчески	creatief
творчески	creatieve
брегове	kusten
пленен	gevangengenomen
пленен	gevangen
видима	zichtbaar
видима	zichtbare
национал	nacional
типичен	typische
типичен	typisch
вили	willy
вили	willi
вили	huisjes
канзас	kansas
бойци	strijders
бойци	warriors
бойци	strijders
бойци	krijgers
бойци	strijders
бойци	vechters
бойци	fighters
бойци	boksers
касий	cassius
извършване	optreden
извършване	uitvoeren
извършване	presteren
купър	cooper
кампании	campagnes
рузвелт	roosevelt
общества	samenlevingen
нелсън	nelson
стрела	pijl
стрела	arrow
изложени	belicht
изложени	bloot
изложени	blootgesteld
абу	abu
протест	protesten
протест	protest
протест	protesteren
кейп	cape
кейп	kaap
чърчил	churchill
тибет	tibetaanse
тибет	tibet
годишнина	huwelijksverjaardag
годишнина	jubileum
заговор	plot
заговор	perceel
заговор	complot
заговор	complot
заговор	samenzwering
стъкло	glas
стъкло	glazen
олденбург	oldenburg
янтра	yantra
рома	roma
религиозен	religieuze
религиозен	religieus
отговори	beantwoorden
отговори	antwoord
отговори	beantwoorden
отговори	antwoord
отговори	antwoorden
отговори	reacties
отговори	antwoorden
отговори	antwoorden
ибн	ibn
юридически	legaal
юридически	wettelijk
юридически	wettig
юридически	juridische
юридически	juridisch
светилището	sanctuary
светилището	heiligdom
светилището	toevluchtsoord
достигнат	bereikte
достигнат	bereikt
достигнат	bereik
достигнат	reach
синод	synode
грант	subsidie
грант	grant
прилагане	uitvoering
прилагане	tenuitvoerlegging
прилагане	implementatie
прилагане	aanvraag
прилагане	toepassing
прилагане	applicatie
прилагане	solliciteren
прилагане	toepassen
химически	chemisch
химически	chemisch
хвърля	worpen
хвърля	gooit
танц	dans
танц	dansje
танц	dansen
екземпляри	specimen
екземпляри	specimens
чества	viert
контекст	achtergrondinformatie
контекст	achtergrond
контекст	context
преследване	vervolging
преследване	vervolgingen
преследване	achtervolging
преследване	nastreven
преследване	achtervolgen
преследване	achtervolging
преследване	chase
добитък	vee
добитък	veestapel
добитък	runderen
добитък	vee
добитък	rundvee
хип	hip
хип	heup
хип	hippe
хип	hiep
богданов	bogdanov
интеграция	integratie
робер	robert
физиология	fysiologie
роб	rob
роб	beroven
роб	slaaf
роб	slaven
роб	slavin
нюрнберг	neurenberg
кани	uitnodigingen
фабий	fabius
забележителност	bezienswaardigheid
забележителност	mijlpaal
порода	fokken
порода	voortplanten
порода	ras
есен	herfst
есен	najaar
есен	essen
есен	herfst
есен	fall
есен	vallen
добавяне	toevoeging
добавяне	optellen
добавяне	toevoegen
добавяне	voeg
внимателно	zorgvuldig
внимателно	voorzichtig
внимателно	voorzichtig
аполон	apollo
куманово	kumanovo
дървото	boom
дървото	boomstructuur
поканен	uitgenodigde
поканен	uitgenodigd
оригинални	oorspronkelijke
оригинални	origineel
оригинални	originele
школи	scholen
фокс	vossen
фокс	fox
фокс	vos
прекъсване	break
прекъсване	pauze
прекъсване	breken
прекъсване	onderbreking
прекъсване	loskoppelen
прекъсване	verbreken
идеология	ideologie
готови	ready
готови	gereed
готови	klaar
унищожава	vernietigt
талант	talent
талант	talenten
словенски	sloveens
словенски	sloveense
словенски	sloveens
словенски	sloveense
емиграция	emigratie
уолтър	wouter
уолтър	walter
радост	joy
радост	blijdschap
радост	vreugde
монета	munt
монета	munten
бреша	brescia
алберто	alberto
описан	beschreven
описан	beschreef
описан	omschreven
кели	kelly
начално	elementaire
начално	elementair
предприемач	ondernemer
предприемач	aannemer
предприемач	ontwikkelaar
предприемач	ontwikkelaars
постановки	produkties
постановки	productions
постановки	producties
необходима	noodzakelijke
необходима	nodig
необходима	noodzakelijk
извърши	uitgevoerd
джулия	giulia
джулия	julia
разпределени	toegewezen
разпределени	verspreid
разпределени	gedistribueerd
разпределени	uitgedeeld
разпределени	verdeeld
класация	rangschikking
класация	ranglijst
класация	rangschikken
класация	klassement
класация	ranglijst
нашествие	invasie
бизнесмен	zakenman
типично	typische
типично	typisch
парче	stuk
парче	stukje
парче	snij
парче	snijden
парче	plakje
обозначава	identificeert
обозначава	aanwijst
материя	materie
мъри	moray
мъри	murray
красота	beauty
красота	schoonheid
юноша	adolescente
юноша	puber
модификация	wijziging
модификация	modificatie
пий	drankje
пий	drink
пий	drinken
писта	track
писта	spoor
писта	catwalk
писта	landingsbaan
писта	startbaan
обмен	uitwisseling
обмен	uitwisseling
обмен	uitwisselingen
обмен	ruil
обмен	uitwisseling
обмен	uitwisselen
сложна	complexe
сложна	complex
сложна	ingewikkeld
сложна	gecompliceerd
сложна	ingewikkelde
сложна	gecompliceerde
сложна	ingewikkeld
марино	marino
дипломати	diplomaten
оклахома	oklahoma
експедиции	expedities
страсбург	straatsburg
генуа	genua
изданието	editie
изданието	uitgave
мениджмънт	beheer
мениджмънт	management
клетките	cellen
посетители	bezoekers
ръкописи	manuscripten
ръкописи	handschriften
кози	geiten
кози	geiten
кози	geit
наставка	achtervoegsel
болка	pijn
архитекти	architecten
съставени	gecomponeerd
съставени	samengesteld
етнографски	etnografisch
рицари	knights
рицари	ridders
ники	nicky
ники	nikki
ники	niki
ники	nicki
щит	schilden
щит	afschermen
щит	afscherming
щит	schild
публични	publiek
публични	openbaar
картините	schilderijen
полюс	hengel
полюс	pole
полюс	pool
полюс	paal
яна	jana
яна	yana
норма	norma
норма	norm
матю	matthew
засилва	sterkt
бани	baden
бани	badkamers
клара	klara
клара	clara
публикувано	gepubliceerd
публикувано	verschenen
публикувано	gepubliceerde
публикувано	uitgegeven
публикувано	gepost
публикувано	geplaatste
публикувано	geplaatst
адамс	addams
адамс	adams
краен	definitief
краен	finale
краен	extreme
краен	extreem
местна	lokale
местна	plaatselijk
местна	lokaal
подредени	gearrangeerd
подредени	geregeld
астроном	astronoom
бирата	bieren
бирата	biertje
бирата	bier
мярка	meet
мярка	meten
мярка	maatstaf
мярка	maatregel
дърветата	bomen
противници	tegenstanders
противници	tegenstanders
вятъра	wind
изобразен	afgebeeld
фотография	fotografie
фотография	fotograferen
росен	rosen
калибър	kaliber
калибър	kaliber
обявяване	aankondiging
обявяване	bekendmaking
обявяване	mededeling
силвия	sylvia
силвия	silvia
устройството	toestel
устройството	apparaat
допълнителен	bijkomend
допълнителен	bijkomende
допълнителен	aanvullend
допълнителен	aanvullende
допълнителен	extra
попова	popova
гюнтер	gunter
гюнтер	gunther
гюнтер	günther
железопътен	spoorweg
железопътен	spoorwegen
железопътен	spoor
железопътен	spoorwegen
зъби	slagtanden
зъби	hoektanden
зъби	tanden
зъби	gebit
зъби	tandjes
тери	terry
мавритания	mauritanië
квалификация	waardering
квалификация	rating
квалификация	beoordeling
квалификация	kwalificaties
квалификация	kwalificatie
квалификация	kwalificaties
къщите	huizen
отстраняване	vering
отстраняване	suspensie
отстраняване	schorsing
отстраняване	opschorting
отстраняване	verwijdering
организатор	organisator
организатор	promotor
организатор	organisator
осъдени	veroordeelde
осъдени	veroordeeld
осъдени	veroordeelde
осъдени	veroordeeld
осъдени	veroordeelden
въздушен	lucht
юстиниан	justinianus
бисау	bissau
спечелени	verdiend
спечелени	verdiende
хаити	haïti
хаити	haïtiaanse
значим	significant
антонов	antonov
статистически	statistisch
статистически	statistische
дневник	tijdschrift
дневник	journal
дневник	dagboek
дневник	logboek
дневник	dagboek
дневник	logboek
дневник	log
банката	bank
сена	sena
сена	seine
сена	senna
сена	cena
диалог	dialoog
диалог	dialoog
малцинство	minderheid
зелена	groen
зелена	groene
гуми	banden
гуми	banden
финансово	financieel
финансово	financieel
инструкции	instructies
инструкции	instructie
инструкции	instructies
инструкции	instructie
божества	godheden
твърдение	claim
твърдение	claimen
твърдение	opeisen
твърдение	bewering
твърдение	bewering
твърдение	beschuldiging
твърдение	statement
твърдение	verklaring
промишлеността	industrie
промишлеността	bedrijfstak
прякор	bijnaam
прякор	roepnaam
прякор	nickname
суша	droogte
товари	cargo
товари	vracht
товари	lading
товари	vracht
товари	goederenvervoer
товари	vrachtvervoer
товари	laadt
товари	lasten
руснаци	russisch
руснаци	rus
руснаци	russische
руснаци	russen
лейди	lady
лейди	vrouwe
лейди	dame
паланка	palanka
полезен	bruikbaar
полезен	nuttig
полезен	behulpzaam
лопес	lópez
лопес	lópez
лопес	lopez
дипломирането	afstuderen
изкуствено	kunstmatig
изкуствено	kunstmatige
изкуствено	kunstmatig
образувания	entiteiten
образувания	formaties
космонавти	kosmonauten
бор	bohr
бор	dennen
бор	pine
бор	boor
персийски	perzisch
персийски	perzische
бокс	boks
бокс	boksen
бокс	boxen
платото	plateau
разни	diversen
разни	diverse
разни	divers
дублаж	nasynchronisatie
екземпляра	specimen
дупки	holes
дупки	gaten
крила	wings
крила	vleugels
пътнически	passagier
пътнически	reiziger
рига	riga
дъб	dub
дъб	eiken
дъб	eik
дъб	oak
ном	nom
представителство	representatie
представителство	vertegenwoordiging
образуване	formatie
образуване	vorming
тюрингия	thüringen
прекратяване	stopzetting
прекратяване	beëindiging
прекратяване	opzegging
борци	worstelaars
еволюция	evolution
еволюция	ontwikkeling
еволюция	evolutie
курт	kurt
милиони	miljoenen
мюсюлманите	moslims
бнр	bnr
намерен	gevonden
интересна	interessante
интересна	interessant
геометрия	geometrie
геометрия	meetkunde
паоло	paolo
акули	haaien
акули	sharks
акули	haaien
акули	shark
акули	haai
изтребители	strijders
изтребители	vechters
изтребители	fighters
изтребители	boksers
джибути	djibouti
турнета	rondreizen
турнета	tours
турнета	excursie
турнета	touring
турнета	toeren
уран	uranium
уран	uranus
ленин	lenin
уроци	lessen
уроци	tutorials
леонид	leonidas
леонид	leonid
обикновени	gewone
капитал	kapitaal
капитал	hoofdstad
капитал	hoofdletter
мис	juffrouw
мис	miss
мис	mejuffrouw
мис	missen
артерия	slagader
пристанища	havens
пристанища	poorten
олимпиада	olympiade
олимпиада	olympische
езикови	taalkundige
работниците	werkers
работниците	werkenden
работниците	arbeiders
работниците	werknemers
обикаля	cirkelen
гросмайстор	grootmeester
написано	schriftelijke
написано	geschreven
филаделфия	philly
филаделфия	philadelphia
звуци	klanken
звуци	klinkt
звуци	geluiden
звуци	geluiden
полинезия	polynesië
позволи	toestaan
организаторите	organisatoren
организаторите	initiatiefnemers
организаторите	organisatoren
тенденция	trend
тенденция	tendens
чист	puur
чист	zuiver
чист	pure
чист	zuivere
чист	schoon
чист	proper
чист	schoonmaken
чист	clean
даниела	daniella
даниела	daniela
отвор	diafragma
джордан	jordan
джордан	jordanië
екзекутиран	uitgevoerd
екзекутиран	uitgevoerde
екзекутиран	geëxecuteerd
рони	ronnie
делегация	delegeren
делегация	delegatie
ветрове	winden
ветрове	wind
разстояния	afstanden
дълбоки	diep
дълбоки	diepe
дълбоки	deep
николаев	mykolajiv
земноводно	amfibie
майн	mein
плата	plata
дълг	duty
дълг	plicht
дълг	schuld
дълг	schuldenlast
дълг	schulden
жълт	gele
жълт	geel
регистри	records
регистри	registers
регистри	registers
сушата	droogte
крие	verstoppen
крие	verbergen
прозорец	venster
прозорец	raam
слатина	slatina
купол	koepel
купол	dome
диктатор	dictator
матей	matthew
матей	mattei
престъпление	misdrijf
престъпление	misdaad
престъпление	crime
престъпление	criminaliteit
американците	amerikaan
американците	amerikanen
пиша	schrijven
бонапарт	bonaparte
вали	vallei
критиците	critici
олга	olga
зле	slechte
зле	bad
зле	slecht
краков	krakau
префектура	prefectuur
професии	beroepen
професии	beroepen
бои	verven
бои	verf
бои	kleurstoffen
бои	schilderen
бои	verven
бои	verf
победен	overwonnen
победен	verslagen
победен	nederlaag
победен	verslaan
неизвестно	onbekende
неизвестно	onbekend
граматика	grammatica
вандализъм	vandalisme
щастие	blijheid
щастие	blijdschap
щастие	geluk
периодично	periodiek
ленинград	leningrad
изпитания	proeven
изпитания	beproevingen
хипотеза	hypothese
оцелели	overlevenden
оцелели	nabestaanden
антиох	antiochus
понеделник	maandag
понеделник	maandag
взаимоотношения	relaties
взаимоотношения	betrekkingen
взаимоотношения	relaties
взаимоотношения	relatie
виа	via
пътешественик	reiziger
пътешественик	reiziger
венец	krans
акад	akkad
изпитва	getest
изпитва	beproefd
изпитва	geteste
макларън	mclaren
макларън	mcclaren
трева	onkruid
трева	pot
трева	wiet
трева	gras
трева	grass
трева	wiet
трева	onkruid
трева	weed
аспект	aspect
груев	gruev
подразделение	onderverdeling
тръби	buizen
тръби	leidingen
тръби	pijpen
тръби	buisjes
тръби	buizen
радиото	radio
стоун	steen
стоун	natuursteen
стоун	stone
стоун	stenen
слаби	zwak
слаби	zwakken
слаби	slap
слаби	zwakke
комуникации	communicatie
комуникации	mededeling
комуникации	communicatie
комуникации	mededelingen
сътрудници	assistenten
сътрудници	associates
сътрудници	vennoten
сътрудници	medewerkers
сътрудници	compagnons
американско	amerikaan
американско	amerikaans
американско	amerikaanse
продължително	langdurige
продължително	verlengde
продължително	langdurig
продължително	verlengd
модерна	modern
модерна	moderne
тържествено	plechtige
тържествено	plechtig
отдолу	eronder
отдолу	onder
отдолу	hieronder
отдолу	bodem
отдолу	onderkant
отдолу	bottom
гал	galliër
гал	gallië
гал	gal
гал	gallus
индианци	indianen
индианци	indiërs
крилата	wings
