que	той
relats	історії
relats	публікації
relats	розповіді
narcís	нарцис
pèl	шерсть
pèl	волосся
harvard	гарварду
niça	гарно
adrià	адріан
nadius	тубільцями
taronja	апельсин
taronja	помаранчевий
percentatge	відсотки
percentatge	відсоток
percentatge	відсотки
percentatge	відсотків
percentatge	відсоток
blues	блюз
blues	blues
blues	блакить
blues	сині
manifestació	продемонструвати
manifestació	демонстрація
manifestació	демонстрацію
bruce	брюс
recurs	заклик
recurs	апеляцію
recurs	звернення
recurs	виконавця
recurs	ресурсу
recurs	ресурс
recurs	виконавець
recurs	ресурси
lector	reader
lector	читач
republicans	республіканці
eliminat	вилучено
eliminat	вилучені
eliminat	вилучено
eliminat	видалили
eliminat	вилучені
eliminat	видалено
ordenat	замовила
ordenat	замовив
ordenat	замовили
ordenat	замовляв
ordenat	замовляли
perfectament	ідеально
acollir	приймати
aportar	надають
aportar	надати
amo	amo
budapest	будапешт
ter	тер
reflecteix	відбити
activament	активно
honors	чеснот
honors	чесноти
honors	вшановує
honors	чеснот
honors	чесноти
noies	дівчатка
noies	дівчата
incorporació	інкорпорація
valle	валле
conclusió	висновки
manga	манга
río	ріо
modalitat	режим
modalitat	лад
modalitat	mode
aparentment	начебто
aparentment	очевидно
aparentment	мабуть
aparentment	виявляється
aparentment	вочевидь
contactes	контакти
còmics	comics
còmics	комікси
còmics	комікс
favorable	позитивні
ram	ram
ram	рам
senegal	сенегалу
allah	аллах
hugo	гуго
african	африканська
african	африканський
african	африканські
african	африканських
mestra	викладач
mestra	вчителю
mestra	вчитель
mestra	учитель
mestra	вчителька
pre	pre
pre	пре
pre	попередньо
marshall	маршалл
marshall	маршал
non	non
non	нон
ernst	ернст
feble	слабка
feble	слабкий
profund	глибока
profund	deep
profund	глибоко
profund	глибокий
aprovada	підтверджено
aprovada	затверджено
psicologia	психологія
confusió	плутанини
croats	хорвати
forats	дірки
forats	отвори
forats	дір
land	земля
llegendes	легенд
ambaixada	посольства
ambaixada	посольство
efectiu	грошовий
efectiu	готівки
efectiu	ефективний
efectiu	ефективна
efectiu	ефективно
minoria	меншості
aragonès	арагонська
rose	роуз
rose	роза
rose	розі
rose	троянда
diàleg	діалог
magistrat	магістрат
ann	енн
viva	viva
normandia	нормандія
àudio	аудіо
àudio	audio
gramàtica	граматики
gramàtica	граматика
esperava	довгоочікуване
referèndum	референдум
socis	партнери
centímetres	сантиметри
centímetres	сантиметрів
infecció	інфекція
delhi	делі
fàbriques	фабрики
fàbriques	заводів
raymond	раймонд
sentència	суд
definida	визначений
tendències	тренди
tendències	тенденції
lucas	лукас
antoine	антуан
llança	спис
quercus	дубовий
quercus	дуб
valencia	валенсія
quint	квінт
vestits	сукні
out	назовні
out	вийшов
out	out
ludwig	людвіг
arena	арена
sorpresa	здивувати
sorpresa	здивування
sorpresa	сюрприз
sorpresa	несподіванка
krasnodar	краснодар
altiplà	плато
reunions	зустрічей
reunions	зустрічі
explosió	вибухом
explosió	вибух
rasa	раса
lideratge	лідерство
lideratge	лідерства
fruita	фрукт
fruita	фрукти
fruita	плід
fruita	плоди
fruita	фруктові
construïts	побудовано
construïts	проведена
demostració	демонстрація
demostració	демо
demostració	продемонструвати
demostració	демонстрація
demostració	демонстрацію
humitat	вологість
centra	центр
lió	ліон
tela	тканина
perdent	втрати
perdent	втрачаємо
perdent	програш
comissari	комісар
bòsnia	боснія
bòsnia	боснії
informes	звітів
informes	звіти
angola	анголи
atp	атп
suau	soft
suau	ніжні
suau	плавне
suau	згладжування
suau	плавні
suau	плавно
suau	гладкий
poderós	могутній
poderós	міць
poderós	могутні
poderós	потужний
poderós	потужно
tronc	багажник
tronc	колода
identificat	визначена
identificat	визначено
ocupen	займають
negociar	переговори
bancs	береги
bancs	банків
bancs	банки
regència	regency
defensor	захисник
superfícies	поверхонь
expulsió	виселення
nazis	нацистам
nazis	нацисти
bohèmia	bohemia
guitarrista	гітарист
terratrèmol	землетрус
estàtues	статуї
aportació	вхідний
aportació	вхідні
aportació	ввід
aportació	вклад
aportació	внесок
dans	данс
túnel	тунель
guerrers	воїни
competències	навички
competències	уміння
competències	навики
competències	живить
competències	здібності
competències	силами
experiències	обставинах
experiències	враження
tsar	цар
infraclassis	infraclassis
atletisme	атлетика
proporcions	пропорції
aportacions	внески
aportacions	внесок
enfrontaments	хрещатику
alejandro	алехандро
orange	апельсин
orange	помаранчевий
setze	шістнадцять
fil	fil
fil	нитки
fil	гілка
malta	мальта
júnior	джуніор
júnior	дитячий
júnior	junior
sentiment	почуття
sentiment	відчуття
sentiment	передчуття
sus	сус
directiva	директива
vital	життєво
laurent	лоран
accepta	приймає
accepta	підтвердити
accepta	прийняти
accepta	прийміть
accepta	приймаємо
accepta	погодитися
accepta	приймаю
trasllat	трансфер
trasllat	перенесення
equatorial	екваторіальної
finances	фінанси
dependència	залежність
desplaçament	виселення
desplaçament	переміщення
desplaçament	зміщення
desplaçament	зсув
desplaçament	відступ
dinàmica	динамічний
dinàmica	динамічні
dinàmica	динамічна
dinàmica	динамічне
japan	японія
japan	японію
japan	японії
cantonada	кутку
cantonada	куточок
cantonada	куті
milles	кілометрів
cercles	кіл
cercles	кола
auxiliar	допоміжний
fresc	свіжі
fresc	свіже
fresc	свіжа
fresc	свіжий
presidents	президентів
coordinació	координації
coordinació	координацію
coordinació	комплексні
formacions	утворення
tractaments	процедур
opcions	варіанти
opcions	пункти
opcions	опції
opcions	параметри
quilòmetre	кілометр
paolo	паоло
corrupció	корупція
alfa	alpha
alfa	альфа
conrad	конрад
disminució	зменшити
interfície	інтерфейс
pintat	намалювала
pintat	малюють
canes	канни
fang	фан
reconstruir	відбудувати
reconstruir	заново
obrers	робітників
obrers	працівників
obrers	працівники
obrers	робітники
kennedy	кеннеді
tinguin	маю
tinguin	маєш
tinguin	have
turons	пагорби
anal	анальний
galeries	галереях
galeries	галереї
activista	активіст
prado	prado
parker	паркер
toni	тоні
sessions	сеанси
concloure	укладає
mongols	коментують
copenhaguen	копенгаген
veí	сусід
veí	сусід
receptors	приймачі
mariano	маріано
fabricant	виробник
contenir	містити
contenir	містить
contenir	міститься
contenir	містять
incident	інцидент
incident	дтп
pàtria	батьківщина
pàtria	вітчизна
pàtria	батьківщина
velocitats	швидкості
elizabeth	єлизавета
elizabeth	елізабет
enzim	фермент
mental	психічний
edificació	будівля
edificació	будівництво
edificació	будуємо
edificació	будівельні
edificació	будівлі
despeses	витрати
oregon	орегон
religions	релігії
religions	релігій
opinions	відгук
opinions	відгуки
cria	розмноження
corredor	runner
corredor	біг
corredor	коридор
corredor	коридору
incorporat	incorporated
publi	публій
prosa	проза
louisiana	луїзіана
contaminació	забруднення
necessàries	необхідно
necessàries	необхідні
necessàries	необхідним
creences	переконання
creences	погляди
creences	поглядів
colonització	колонізація
bàsiques	базові
bàsiques	базове
bàsiques	основні
bàsiques	базовий
bàsiques	основний
codis	коди
codis	кодів
destinació	призначення
destinació	доля
assistent	помічники
assistent	помічника
assistent	помічник
assistent	майстер
assistent	чарівник
assistent	майстра
líbia	лівії
osca	уеска
malàisia	малайзії
ottawa	оттава
minut	хвилини
minut	хвилина
psc	psc
tennessee	теннессі
demogràfica	демографічні
bailey	бейлі
catorze	чотирнадцять
maurici	маврикію
cròniques	хроніки
suite	комплект
gra	зерна
gra	зерно
alumini	алюміній
alumini	алюміній
xifres	фігури
xifres	фігурки
xifres	показники
wolfgang	вольфганг
processó	ряди
rics	багаті
rics	багатий
rics	rich
melle	мель
reforçar	зміцнити
teatres	театрів
teatres	кінотеатрів
comporta	поводиться
comporta	поводить
cross	хрест
cross	хрестик
cross	крос
llibreria	книгарню
liu	лю
enregistrament	запис
evangeli	євангеліє
flauta	флейта
conducta	здійсненні
conducta	проведемо
transcripció	транскрипція
pacient	пацієнт
pacient	пацієнта
sibèria	сибір
ivori	айворі
arnold	арнольд
salvatge	дикі
salvatge	дикий
salvatge	wild
salvatge	диких
salvatge	дикун
diplomàtic	дипломат
weber	вебер
cinturó	пояс
posen	позен
plats	посуд
plats	страв
plats	страви
bassa	плоту
comitès	комітетів
races	порід
test	перевірка
test	перевірити
test	test
test	тест
party	вечірка
party	партії
party	вечірки
party	партія
party	party
essencialment	принципово
infraordo	infraordo
sisena	шоста
sisena	шостий
sisena	шосте
nebraska	небраска
flamenc	фламенко
flamenc	фламандський
extracció	видобування
varsòvia	варшавський
varsòvia	варшава
varsòvia	варшавська
down	вниз
down	down
down	униз
down	даун
mercuri	меркурій
personalment	особисто
mèdica	медичних
mèdica	медичний
mèdica	medical
mèdica	медична
mèdica	медичні
cabal	потік
about	приблизно
about	інфо
about	про
about	щодо
ordenació	сортування
ordenació	впорядкування
cartago	карфаген
setè	сьомому
setè	сьомий
setè	сьома
oposat	протилежність
oposat	відміну
oposat	протилежний
oposat	навпаки
myers	майєрс
sinònim	синонім
castillo	кастільйо
parells	вузлів
parells	вузли
parells	пари
parells	пар
endèmica	endemic
puntes	мереживо
fra	фра
rao	рао
sentiments	почуття
acceptat	прийнято
acceptat	прийняті
acceptat	прийняли
acceptat	прийнятий
prim	прим
avançada	додатковий
avançada	додаткові
avançada	додаткове
avançada	розширений
avançada	додатково
estretament	тісно
sòls	виноробстві
sòls	поверхи
sòls	поверхів
discussions	дискусії
discussions	обговорення
vides	життів
vides	живе
expedicions	кошмарів
primo	primo
finançament	фінансування
finançament	фінансування
plom	лід
plom	свинець
plom	ведучий
plom	ліда
ment	mind
ment	розум
zuric	цюрих
zuric	zurich
fotògraf	фотограф
canviant	зміна
disney	дісней
disney	disney
wii	wii
òptica	оптика
penal	кримінальні
penal	кримінальний
penal	кримінальне
penal	злочинець
newton	ньютон
estrany	дивний
estrany	дивна
estrany	дивним
estrany	дивно
estrany	дивні
hamilton	гамільтон
líban	лівану
líban	ліван
polar	полярна
polar	полярний
hammond	хеммонд
murray	мюррей
consolidar	консолідувати
consolidar	згуртувалися
blog	блог
cereals	пластівці
pitjor	найгірші
pitjor	найгірше
pitjor	найгірша
pitjor	найстрашніше
traductor	перекладач
emirat	емірат
aleksandr	aleksandr
lleuger	невеликими
lleuger	легке
lleuger	легке
lleuger	легкого
resident	жителька
jugat	грали
jugat	грала
jugat	грав
bolonya	болонья
emmagatzematge	зберігання
emmagatzematge	носії
emmagatzematge	сховище
militants	безбожників
militants	бойовиками
militants	бойовиків
saturn	сатурн
toca	кран
uicn	iucn
jiménez	хіменес
funcional	функціональні
funcional	функціональна
verb	дієслово
sport	спорт
renom	всесвітньо
temporalment	тимчасово
assessor	радник
independentment	незалежно
formatge	сир
formatge	сиру
formatge	сири
shakespeare	шекспір
cridat	кликав
cridat	кричав
cridat	кричала
cridat	назвали
cridat	викликала
cridat	називається
cridat	викликали
tenerife	тенеріфе
quebec	квебек
ciceró	цицерон
sencer	цілу
sencer	цілий
sencer	ціла
citar	cite
franklin	франклін
bombardeig	обстріл
bombardeig	бомбардування
ducs	герцогів
stuttgart	stuttgart
diccionario	diccionario
classificats	оголошення
classificats	класифікованих
jonathan	джонатан
campus	університеті
vector	вектор
aixecament	піднімати
algorisme	алгоритм
metre	метр
metre	метр
abraham	авраам
abraham	абрахам
etiqueta	надпис
etiqueta	мітку
etiqueta	напис
etiqueta	мітка
poètica	поетичний
duran	duran
pen	перо
pen	ручка
plenament	повноцінного
plenament	повністю
segre	сегре
billy	біллі
primitiu	примітивні
parents	родичі
parents	рідня
sigles	абревіатура
sigles	акронім
redueix	зменшує
socks	шкарпетки
malalt	хворим
malalt	хворі
malalt	хвора
malalt	хворий
malalt	захворіла
beethoven	бетховен
creença	переконання
creença	віра
grant	грант
grant	надати
avantatges	переваги
avantatges	плюси
utah	юта
vari	vario
morter	ступка
morter	розчин
defensors	захисникам
defensors	захисників
ross	рос
ross	росс
molina	моліна
cotó	коттон
cotó	бавовна
emplaçament	розміщення
emplaçament	розташування
emplaçament	розміщення
emplaçament	місцезнаходження
emplaçament	локація
emplaçament	місце
emplaçament	розташування
sporting	спортивні
antena	антени
antena	антена
juntes	комітетів
juntes	boards
apple	яблуко
apple	apple
apple	яблучко
crèdits	подяки
gerard	герард
stanley	стенлі
seda	шовку
seda	шовк
superfamilia	superfamilia
creats	створено
creats	створені
creats	створене
creats	створена
panorama	панорами
panorama	панорама
panorama	panorama
connecta	підключитися
bombes	помпи
bombes	бомб
bombes	бомби
faraó	фараон
calci	кальцій
calci	кальцію
sonda	зонд
dissabte	субота
lectors	читачам
lectors	читачі
academia	академія
academia	академії
bec	дзьоб
adequada	адекватна
adequada	оснащені
hispània	hispania
aguilar	агілар
estònia	естонія
estònia	естонії
territorials	територіальних
quelcom	щось
quelcom	дещо
quelcom	чимось
notació	нотація
clark	кларк
nitrogen	азот
main	головний
main	основне
main	головна
main	головні
main	головне
kelly	келлі
botànica	ботаніка
reflexió	відбиття
pasqua	песах
màrtirs	мучеників
distàncies	дистанцій
distàncies	відстані
oberts	відкрити
oberts	відкрита
oberts	відкрито
oberts	відкриті
oberts	відкритий
requisits	вимоги
convergència	збіжність
rebuig	запереченням
corneli	корнелій
hermann	герман
opus	opus
protestes	протести
modifica	зміна
modifica	змінити
regulació	постанова
regulació	регулювання
simultàniament	одночасно
pequín	пекін
administradors	адміністратори
realisme	реалізм
eixos	осі
benjamin	бенджамін
convidat	гостя
convidat	гість
convidat	guest
convidat	гостем
lincoln	лінкольн
somàlia	сомалі
polonesa	полонез
defecte	дефект
lleialtat	вірність
demòcrata	демократичний
matèries	матеріали
periodistes	журналістів
periodistes	журналісти
germain	жермен
berga	берга
córdoba	кордоба
instrumental	інструментальний
armeni	вірменська
soroll	шум
off	off
off	вимкнено
mel	сонечко
mel	мед
mel	голубе
morgan	морган
planificació	планування
islàndia	ісландія
islàndia	ісландії
perfecte	perfect
perfecte	ідеально
perfecte	ідеальні
perfecte	ідеальне
perfecte	ідеальна
perfecte	досконало
charlie	чарлі
retorna	повертається
retorna	повертає
armat	озброєний
armat	озброєні
armat	збройних
guy	гай
guy	гі
guy	хлопець
localitzat	локалізоване
localitzat	локалізований
kim	kim
kim	кім
queensland	квінсленд
documentals	документальні
discs	диски
considerades	вважається
considerades	вважаються
considerades	вважають
considerades	вважалося
adquirit	придбані
protesta	протест
noruec	норвезька
rarament	рідко
modes	режими
negatiu	негативний
negatiu	негативне
negatiu	негативна
negatiu	негатив
negatiu	негативні
meta	мета
ahmed	ахмед
islàmic	ісламський
míssils	ракет
míssils	ракети
som	сом
fonaments	засади
fonaments	основи
glòria	глорія
glòria	славу
glòria	слава
bloqueig	блокування
bloqueig	блокування
bloqueig	зафіксувати
bloqueig	замкнути
bloqueig	заблокувати
portaven	носив
portaven	одягнений
assolit	досягнуто
assolit	досягли
assolit	досягнув
assolit	досягла
camperols	селяни
gràfics	графіки
gràfics	графіка
gràfics	графічні
gràfics	графіку
constants	постійна
constants	стала
constants	постійний
astrònom	астроном
ambiental	довкілля
ambiental	екологічна
europe	європу
europe	європа
europe	європі
respon	відповідь
respon	відповісти
für	für
pins	сосни
contraforts	сперс
eta	ета
recollida	пікап
recollida	колекція
recollida	колекції
recollida	collection
recollida	збірка
recollida	козачка
trastorns	розлади
ghana	гани
relíquies	реліквій
alex	алексе
alex	алекс
produint	виробництвом
lanka	ланки
lanka	ланка
canadenc	канадська
canadenc	канадський
canadenc	canadian
físics	фізиків
utilitat	утиліта
dell	dell
dell	делл
estàndards	стандартів
estàndards	стандартами
estàndards	стандартам
estàndards	стандарти
orelles	вуха
restaurat	відновлено
positiva	позитивне
positiva	позитивні
positiva	позитивний
positiva	позитивно
positiva	позитив
norman	норман
establint	встановлюється
establint	встановлювати
malalts	хворим
malalts	хворі
malalts	хвора
malalts	хворий
malalts	захворіла
fina	чемпіонат
fina	тонка
fina	тонкі
fina	тонкий
exposar	витримки
càmeres	камер
càmeres	камери
fabra	фабра
trio	тріо
iemen	ємен
divendres	friday
aproximada	нечіткий
circ	цирк
corpus	corpus
corpus	корпус
islàmica	ісламський
potent	потужний
potent	потужно
creta	крит
dramaturg	драматург
influenciat	чинив
àrbitre	арбітр
àrbitre	рефері
visibles	видима
visibles	видимий
visibles	видно
visibles	видимі
amiga	amiga
conductor	драйвер
conductor	водій
conductor	водія
galàxies	галактики
galàxies	галактик
volcà	вулкан
ferides	рани
intèrpret	інтерпретатор
casc	шолом
oficis	пропонує
divina	божественна
divina	служба
divina	divina
ltd	ltd
tribú	трибун
determina	визначає
practicar	репетицію
orbital	орбіталь
combina	поєднується
realitzant	виконання
aparent	видимі
suspensió	підвіска
suspensió	призупинення
alsàcia	ельзас
alternatiu	альтернатива
alternatiu	варіант
alternatiu	альтернативне
alternatiu	альтернативні
alternatiu	альтернативна
alternatiu	альтернативний
alternatiu	альтернативне
alternatiu	альтернативний
governants	лінійки
nevada	невада
toronto	торонто
escollida	обраний
escollida	вибрано
escollida	вибрана
escollida	вибране
escollida	вибраний
latm	latm
bastida	риштування
analitzar	аналізувати
analitzar	проаналізувати
leo	лео
leo	лев
robin	робін
longm	longm
coet	ракети
coet	ракета
abundants	надлишку
accent	акцент
deixebles	учні
controvèrsia	спір
controvèrsia	суперечка
alí	алі
fidelitat	вірність
focus	фокус
focus	фокусування
focus	focus
emperadriu	імператриця
blanco	бланко
pura	чисте
pura	чисті
pura	чиста
pura	чистих
queen	цариці
queen	королева
queen	queen
queen	краля
queen	цариця
vermells	червоні
lesió	травми
lesió	ушкоджень
lesió	ушкодження
lesió	травм
roland	роланд
operador	оператор
simó	симон
simó	сімон
simó	саймон
crim	злочин
crim	кримінальна
dionís	діоніс
dionís	діонісій
sans	sans
mite	міф
mer	мер
adonar	зрозуміла
enzims	ферменти
inspecció	інспекція
barroca	бароко
productors	продюсери
productors	виробники
càrregues	вантажі
càrregues	завантажує
zeus	зевс
suárez	суарес
directes	пряма
directes	прямий
directes	direct
directes	прямі
frases	фразами
frases	фрази
frases	виразів
frases	фраз
frases	речення
frases	речень
estel	зоря
estel	зірочки
estel	зоряні
estel	зірка
barbara	барбара
cercador	ловець
requereixen	вимагати
acceptació	визнання
mari	марі
plàstic	пластик
plàstic	пластику
plàstic	купляти
malament	неправильна
malament	неправильно
malament	неправильний
donald	дональд
enfocament	підхід
expressions	вирази
expressions	виразів
tanzània	танзанії
extremadura	естремадура
guanyadora	переможець
guanyadora	переможниці
núvols	хмари
núvols	хмар
dewey	дьюї
telescopi	телескопа
telescopi	телескоп
dissenyada	розроблена
dissenyada	розробив
dissenyada	розроблено
pròleg	пролог
zhang	чжан
bros	bros
dimitir	відставку
dimitir	здача
útils	корисні
útils	корисно
útils	корисна
útils	корисний
reconeguts	впізнав
reconeguts	визнано
reconeguts	визначив
convencional	типовою
consideració	вивчивши
consideració	враховувати
procediments	заходи
procediments	процедури
gradualment	поступово
pobre	бідними
pobre	бідна
pobre	бідний
pobre	бідні
fantasia	fantasy
fantasia	фантазія
mongòlia	монголії
prohibició	заборони
prohibició	заборона
adquisició	збору
restaurada	відновлено
quins	що
quins	яка
quins	чим
extra	додатковий
extra	зайві
extra	додаткова
extra	додаткові
interpretacions	інтерпретації
cable	дріт
cable	дроту
cable	дріт
cable	кабель
afrique	afrique
blasco	бласко
especialitat	specialty
barres	барів
barres	смужки
barres	бари
barres	гратами
barres	бруси
músculs	язи
lunar	місячне
lunar	місячний
mons	гора
dominació	панування
abc	abc
educatiu	освітня
educatiu	навчальна
educatiu	освітні
educatiu	навчальних
automàticament	автоматично
radicals	радикалів
radicals	радикали
johnny	джоні
johnny	джонні
dissenyador	designer
dissenyador	дизайнер
dissenyador	дизайнера
asteroide	астероїд
asteroide	астероїди
beat	били
beat	біт
beat	побили
elena	олена
elena	елена
roberts	робертс
qualitats	якостями
porc	свиня
porc	свині
solidaritat	солідарності
solidaritat	солідарність
maçoneria	кладка
kevin	кевін
pluges	дощі
innovació	нововведення
innovació	інновації
secretaria	секретаріат
legals	правові
legals	правова
legals	юридична
legals	юридичні
legals	юридичний
barca	барка
ortografia	правопису
ortografia	правопис
roy	рой
roy	руа
roy	рою
complexes	комплекс
complexes	складні
nois	хлопчики
nois	хлопці
atemptat	убивство
dictador	диктатор
jurista	правник
jurista	юрист
wang	ван
disciplines	дисциплін
conflent	конфлан
prima	кузен
anarquista	панком
presos	затримані
presos	полонених
preguntes	запитань
preguntes	питань
preguntes	вопросы
preguntes	запитання
preguntes	питання
domènec	домінік
teu	твій
teu	твоя
teu	твої
teu	твоє
teu	ваші
hessen	гессе
hessen	гессен
regularment	регулярно
avançat	додатковий
avançat	додаткові
avançat	додаткове
avançat	розширений
avançat	додатково
alessandro	алессандро
extens	масштабний
extens	масштабна
neteja	чисто
neteja	очистити
neteja	очищення
disparar	shoot
disparar	стріляти
disparar	стріляй
jules	жуль
disposats	бажаючих
disposats	дасть
jaime	хайме
afluents	приток
causant	померлих
supervivents	survivors
supervivents	вижили
mora	мора
galàxia	галактика
complexitat	складність
biografies	biographies
edificacions	будівлі
edificacions	будівель
cremar	спалити
cremar	записати
cremar	burn
culpa	провина
culpa	вини
sodi	натрію
currentclub	currentclub
barret	шапка
barret	капелюх
unión	уніон
elx	ельче
níger	нігер
nepal	непал
processament	опрацювання
processament	обробки
processament	обробку
processament	обробка
estimat	кохав
estimat	коханою
estimat	коханим
giacomo	джакомо
financer	фінанси
financer	фінансові
financer	фінансова
soci	партнер
soci	напарник
soci	партнерські
like	подобається
like	зразок
like	like
comparteix	акція
comparteix	поширити
comparteix	поділитися
comparteix	поширення
comparteix	поділитись
sabia	знала
sabia	знало
sabia	знали
sabia	знав
romanès	румунська
esparta	спарта
fongs	гриби
fongs	грибів
renovar	розшуку
johannes	йоганнес
economista	economist
cantants	співаки
traïció	зрада
paco	пако
estrictament	суворо
estrictament	строго
leftarm	leftarm
censura	цензура
combustió	горіння
koch	кох
comprensió	розуміючи
comprensió	взаєморозуміння
comprensió	розуміння
seqüències	послідовності
investigar	розслідування
investigar	перевіряли
calcula	обчислення
calcula	обчислити
calcula	підрахувати
pantà	болото
pantà	марш
pantà	марші
revelar	розкривати
fitxers	файли
fitxers	файлів
mit	mit
fortaleses	фортеці
serrano	серрано
taxes	внески
txec	чеською
txec	чеської
txec	чеська
txec	чех
modernisme	модернізму
serres	серр
aïllat	самостійні
aïllat	ізольовані
rehabilitació	реабілітація
veient	дивиться
veient	дивитися
veient	дивлюсь
immigració	імміграція
hab	вів
tracte	домовитися
tracte	здати
tracte	згода
tracte	домовились
tracte	угода
protestant	протестантська
partidari	прихильником
dame	дам
festivals	фестивалів
obtenció	отримання
minor	мінор
minor	незначна
minor	молодший
minor	незначний
minor	молодші
jutges	судді
jutges	суддів
montana	монтана
mercaderies	товари
mercaderies	перевезення
mercaderies	вантажний
filip	філіп
caritat	благодійна
caritat	благодійний
caritat	благодійність
avís	попередження
avís	увага
filologia	філологія
alice	аліса
alice	еліс
melodia	мелодія
elèctrics	електричний
frederick	фредерік
vanguardia	венгард
hemisferi	півкулі
vera	віра
vera	вера
ruptura	розійшлась
costos	кошти
costos	коштує
infraestructures	інфраструктура
infraestructures	інфраструктур
facebook	фейсбук
facebook	facebook
veïna	сусід
sanç	санчо
decidit	вирішили
decidit	вирішив
decidit	вирішила
normals	звичайна
normals	нормальний
normals	нормальні
normals	звичайний
normals	звичайне
campana	дзвінка
campana	bell
campana	белл
campana	дзвін
campana	дзвінок
félix	фелікс
havana	гавана
lligues	льє
teòric	теоретична
rec	rec
kilòmetres	кілометрів
kilòmetres	кілометри
artístics	художні
artístics	художнього
secrets	секрети
secrets	секретів
secrets	таємниці
sots	покриттям
marges	поля
steven	стівен
pesta	зараза
pesta	чума
playstation	playstation
excés	надлишок
four	четвірка
four	чотирьох
four	чотири
guanyadors	переможці
fifa	fifa
fifa	фіфа
literàries	літературна
literàries	літературні
literàries	літературний
drogues	наркотики
drogues	наркотиків
drogues	ліків
triangular	трикутна
wright	райт
tanc	танк
deute	борг
deute	боргу
percepció	сприйняття
moll	pier
silenci	тиша
silenci	тиші
silenci	мовчання
fuster	карпентер
fletxa	стрілок
fletxa	стріла
fletxa	стрілка
gibraltar	гібралтар
intens	інтенсивний
intens	інтенсивно
soiuz	союз
dubtes	сумніви
telèfon	телефон
telèfon	телефон
telèfon	телефоном
unificació	злуки
bad	bad
bad	погана
bad	погано
bad	погане
miranda	міранда
datat	датоване
esperanto	есперанто
gravació	запис
erc	erc
anime	аніме
diagnòstic	діагноз
diagnòstic	діагностика
infantesa	дитинство
infantesa	дитинства
decorat	прикрасили
decorat	нагороджений
tim	тімоті
tim	тім
restants	залишилося
restants	залишилось
restants	лишилось
nas	ніс
úniques	унікальний
úniques	унікальне
úniques	унікальні
gijón	хіхон
armats	озброєний
armats	озброєні
armats	збройних
canceller	канцлер
observat	спостерігала
expert	експертні
expert	експерт
perduda	втрачений
perduda	програв
perduda	lost
emperadors	імператорів
canta	співає
andy	енді
boys	хлопчики
ventura	вентура
borja	борха
mancomunitat	співдружності
fortificacions	укріплення
diòxid	цирконію
diana	діана
heretar	успадкувати
burgesia	буржуазія
dresden	дрезден
tetra	tetra
manxa	міх
augusta	августа
barana	поручні
socialisme	соціалізм
corporació	корпорація
cervesa	пиво
fugida	втеча
fugida	втечу
fugida	втекти
eslovènia	словенії
eslovènia	словенія
alto	альто
breument	коротко
gaspar	гаспар
tragèdia	трагедія
serp	змія
serp	змії
casino	казино
paula	паула
riga	рига
riga	риги
albània	албанії
albània	албанія
fortificació	печерської
fals	false
fals	фальшивий
fals	підробка
chapelle	шапель
semi	крапкою
semi	напів
constantment	постійно
casanova	казанова
nueva	декрети
fracció	частка
fracció	дріб
fracció	точність
fracció	дробів
filmfare	filmfare
miami	miami
miami	маямі
modificat	змінений
modificat	змінено
modificat	змінене
modificat	змінені
investigador	дослідників
ocasionalment	місцями
rescat	врятувати
rescat	рятівник
rescat	порятунок
crims	злочини
restriccions	обмежень
restriccions	обмеження
restriccions	обмеження
tours	тури
tours	турів
guadalajara	guadalajara
teclat	клавіатуру
teclat	клавіатура
teclat	клавіатури
alfredo	альфредо
mus	мус
sensibilitat	чутливість
kentucky	кентуккі
abundància	достаток
abundància	достатку
sergio	серхіо
inspirar	надихають
atacat	агресію
atacat	напали
considerant	враховуючи
considerant	розглянути
tràfic	навантаження
tràfic	пробки
tràfic	трафік
tràfic	рух
tràfic	торгівля
tràfic	обігом
clínica	поліклініка
clínica	клініка
cervantes	сервантес
ian	яном
ian	ієн
bus	шини
bus	бус
bus	шина
bus	автобус
fabricants	виробники
walker	вокер
sar	сар
calç	lime
julia	юлія
julia	джулія
clergat	духовенство
clergat	священики
office	офіс
office	office
fisiologia	фізіологія
llacuna	лагуна
crani	череп
crani	черепа
inspector	ревізор
inspector	інспектор
senzills	розряд
consultar	звернутися
consultar	консультація
consultar	зверніться
xoc	шок
influït	чинив
proclamació	декларацію
teodor	теодор
fèlix	фелікс
parr	парр
vertebrats	vertebrates
càstig	покарання
forçar	примусове
linux	linux
precedent	прикладом
discorre	мчить
discorre	бігає
discorre	запускає
elit	еліта
magatzem	склад
targeta	картка
targeta	картку
cultius	посіви
superficial	мілка
acceptada	прийнято
acceptada	прийняті
acceptada	прийняли
acceptada	прийнятий
ira	іра
ira	айра
romanticisme	романтизм
coincideix	збігається
coincideix	матчів
coincideix	відповідає
coincideix	сірники
subjectes	темою
subjectes	тема
subjectes	предмет
conspiració	змова
profeta	пророк
fibres	волокна
arn	рнк
zaragoza	сарагоса
rioja	ріоха
fluid	рідина
legend	легенду
legend	легенда
cessió	призначення
cessió	присвоєння
componen	написати
emma	емма
ferrocarrils	залізниця
ferrocarrils	залізниці
privats	приватні
privats	приватна
privats	особисте
privats	приватний
ingrés	вклади
ingrés	прибуток
ingrés	дохід
ingrés	прибутки
envia	надіслати
envia	відправити
envia	надсилати
envia	відіслати
envia	надсилання
neutral	нейтральний
