है	hai
वाहिद	wahid
संतो	šventieji
प्रोमो	promo
लैडर	kopėčios
लैडर	kils
ओमाहा	omahos
शेर्लोट	šarlotė
बेताब	beviltiška
वर्नियर	nonijaus
खिल	žydinčių
इवानोविच	ivanović
इशारों	gestų
आर्यो	arijai
एकत्रण	kolekcijos
फुहार	purslų
फुहार	yr
नेवार	nevarų
स्पाइनल	stuburo
निक्स	nix
ओलंपिक्स	žaidynėse
भँवर	edi
रेकार्ड	rekordas
वर्नर	verneris
ईगल्स	eagles
बांका	bankos
प्याज़	svogūnas
स्पिनोज़ा	spinoza
बस्टर	buster
भेड़ियों	vilkai
इंटर्नशिप	praktiką
मेदवेदेव	medvedev
समुराई	samurajus
टेडी	tedis
कूबड़	kupra
सालार	salar
सूझबूझ	įžvalgumas
शे	shay
माइक्रोफिल्म	mikrofilmų
मिलिंग	frezavimo
इश	ish
यूटिलिटी	naudingumo
यूटिलिटी	naudingumas
तोशिबा	toshiba
मैकियावेली	machiavelli
डामर	asfalto
फील	fil
तरबूज	arbūzas
छतरियों	skėčiai
सिल	sil
रेनडियर	elnio
नॉक्स	noksas
पिताओं	tėvelių
वेरा	vera
आवक	gauta
आवक	ateinantys
रेसर	racer
हाइपरप्लासिया	hiperplazija
बगुला	garnys
ईवान	iwan
हीटिंग	šildymo
हीटिंग	šildymas
स्टार्टर	pradžiai
जॉगिंग	bėgimo
टॉलेमी	ptolemėjas
फ्लेचर	fletcher
क्रिस्टीन	kristina
क्रिस्टीन	christine
बिज़किट	bizkit
पिंग	ping
बृहदारण्यक	brihadaranjaka
पूछो	klausti
पूछो	paprašyti
हॉस्टल	bendrabutis
ब्राहुई	brahujų
प्रोजेक्टर	projektorius
प्रोजेक्टर	projektoriai
गश्ती	patruliavimo
मैग्वायर	maguire
ट्यूनिंग	derinimu
ओकिनावा	okinavos
कंट्रास्ट	svyravimų
बाटा	bata
खलिहान	tvartą
सेने	perinti
शर्मिंदा	gėda
कुर्सियों	kėdės
कुर्सियों	kėdžių
ब्रोंकाइटिस	bronchitas
रीफ	rifo
नुस्खा	skyrimą
कीर	kir
टाँगे	kojos
टाँगे	kojas
माइग्रेशन	migracijos
माइग्रेशन	migracija
पाइपर	piper
सफ़वी	safavidų
चूल्हा	orkaitėje
चूल्हा	krosnis
कार्यकर्त्ता	darbininkai
कार्यकर्त्ता	darbuotojai
कार्यकर्त्ता	darbininkų
कार्यकर्त्ता	darbininkas
कार्यकर्त्ता	darbuotojas
सता	sata
कर्मा	karma
ड्रीमवर्क्स	dreamworks
वायुगतिकी	aerodinamika
बार्बरा	bárbara
जड़त्व	inercijos
लौरा	laura
मनमौजी	nenuspėjamas
बेथ	betliejaus
ओसेतिया	osetijos
रेस्ट	poilsio
रेस्ट	poilsis
मस्से	karpos
गेरी	gari
अनादर	nepagarba
पोस्टकार्ड	atvirukas
पोस्टकार्ड	atvirukus
डार्ट	dart
अंतरात्मा	sąžinės
मिडलटन	middleton
पैंजिया	pangėja
एएमसी	amc
निकालें	gavyba
निकालें	ekstraktas
निकालें	išrašas
निकालें	ištrauka
अवलोकितेश्वर	avalokitešvara
दौड़ना	veikiančių
दौड़ना	važiavimas
तितलियाँ	drugelių
डायरीज़	dienoraščiai
निदा	nida
गुंडा	gunda
इट्रियम	itrio
एलियंस	ateiviai
कारी	kari
चरने	ganymo
मूर्च्छा	anestezijos
मूर्च्छा	anestezija
अरैखिक	netiesinė
वेल्ड	siūlės
आईटीसी	itc
विजार्ड	vedlys
विजार्ड	burtininkas
पेटा	peta
सहेजें	išsaugoti
क्रिप्टोग्राफी	kriptografija
नन्हा	mažučiai
तस्कर	kontrabandininkų
ओसिरिस	oziris
गुंडों	chuliganai
डिस्क्रीट	atskiros
कॉन्फ़िगर	konfigūruoti
केटी	keite
लिटा	lita
आर्ची	arčis
विज़	wiz
धानीप्राणी	sterbliniai
पिस्सू	blusų
करानी	karačis
ट्रैफर्ड	trafford
संदिग्धों	įtariamieji
ट्रफ़ैलगर	trafalgaro
शोभायात्रा	procesija
बाबु	babu
मुठभेड़ों	encounters
तंतुमय	pluoštinės
व्हीलचेयर	vežimėlio
बैंकर्स	bankininkai
बोअर	boer
ज़िप	zip
प्रेस्ली	presley
गॉडस्मैक	godsmack
मवाद	pūliai
वफ़ादार	ištikimas
रायता	raita
होलोग्राम	holograma
तलने	kepimas
क्रेट	kreta
यांग्त्से	jangdzė
देशवासी	tautiečiai
करदाताओं	mokėtojas
सड़े	supuvę
टंगस्टन	volframo
पुखराज	topazas
अनुदानों	stipendijos
अनुदानों	dotacijos
रवा	rava
भद्दा	siaubingai
भद्दा	siaubinga
भद्दा	baisiai
भद्दा	baisi
भद्दा	bjaurus
बोगोटा	bogotos
सामन	lašišos
सामन	lašiša
डेज़ी	deizė
फासीवाद	fašizmas
आस्त्राख़ान	astrachanės
इगोर	igor
चार्जर	charger
देशद्रोही	išdavikas
आशाओं	viltis
आशाओं	viltys
शिपमेंट	vežimas
शिपमेंट	siunta
शिपमेंट	krovinys
शिपमेंट	siuntimas
विडम्बना	ironija
सब्र	kantrybės
फ्रीवेयर	freeware
नैपाल	naipaul
अभिव्यंजनावाद	ekspresionizmas
कूहिस्तोनी	gorno
खामोश	tyli
एस्प्रेसो	espresso
फ्लोटिंग	kintama
सम्बद्धता	asociacijos
सम्बद्धता	asociacijoms
सम्बद्धता	asociacijos
सम्बद्धता	asociacija
फूको	foucault
रीजेंसी	regencija
तलवारों	kardus
बग्स	vabalai
एड्रियाटिक	adrijos
पलकें	blakstienos
वल	val
फ़ोरम	forumas
फ़ोरम	forum
सीवर	kanalizacijos
प्रभुपाद	prabhupada
इंटरेक्टिव	interaktyvus
व्हिटनी	whitney
लैम्बर्ट	lambert
क्लैश	clash
मैसेज	msg
क्रेजी	proto
लाइटर	lengvesnis
अदनान	adnan
मेपल	klevų
पोर्क	kiaulienos
पोर्क	kiauliena
कुंडलिनी	kundalini
कूक	kook
मध्वाचार्य	madhva
जैकलिन	jacqueline
बूस्टर	stiprintuvas
तूल	periodinio
कैंटीन	valgyklų
सीस्तान	sistano
ट्रेंड	tendencija
सुंग	sung
डाइजेस्ट	virškinti
नारीन	narynas
शर्ली	shirley
कैविटी	ertmes
गिंसबर्ग	ginsberg
ट्वीटर	twitter
जिमि	jimi
तेनरीफ़	tenerife
जांग	dziang
क्लाएंट	klientas
वनस्पतिशास्त्री	botanikas
टाइमिंग	laikas
प्रमोशन	skatinimas
प्रमोशन	propagavimas
प्रमोशन	skatinimo
जूड	jude
अभिमानी	arogantiškas
बनू	banu
स्टीन	stein
झपकी	npp
अनुहरण	mimikrija
हंगेरियाई	vengrijos
कोपरनिकस	copernicus
स्टेशनरी	raštinės
गूँज	aidas
दूरियां	atstumai
खंजन	kielė
ऑरलियन्स	orleano
गुस्तावो	gustavo
बांझपन	nevaisingumo
ईनाम	prizo
ईनाम	prizas
ईनाम	prizą
ईनाम	premija
सॉकेट	lizdas
चलेगी	vykdyti
शोरूम	salonas
आईटीवी	itv
इलाम	ilamo
सिसरो	cicero
कोसा	konservatizmo
मर्मस्पर्शी	skaudūs
अलर्ट	įspėjimai
बैपटिस्ट	baptistų
चपलता	vikrumas
कुम	kuma
प्रविष्टियाँ	įrašai
कुंठित	nusivylę
छज्जे	balkonas
डिस्काउंट	nuolaida
डिस्काउंट	nuolaidos
अला	ala
हैमलेट	hamletas
बैक्ट्रिया	baktrija
टोरी	tori
गीजर	geizeris
मोटोरोला	motorola
डीएनएस	dns
मखमल	velvet
बोतलें	butelius
बोतलें	buteliukai
बोतलें	buteliai
गैरेज	garažas
मोटरस्पोर्ट	motorsport
मोटो	moto
दहलीज	riba
दहलीज	slenkstis
छज्जा	antveidis
खतम	baigti
खतम	užbaigti
बॉक्साइट	boksito
थायराइड	skydliaukės
एमिलियो	emilio
बरफ	sniegas
बरफ	sniego
क्रॉमवेल	cromwell
बेलो	bello
सुधारें	pakeisti
भूकंपीय	seisminių
जल्लाद	budelis
कस्टडी	globos
मनपसंद	kubizmo
मोजार्ट	mocartas
सुखोई	suchoj
मूरमान्स्क	murmansko
निर्दयता	žiaurumu
फार्मास्युटिकल	farmacijos
झुकने	lenkimo
बोल्टन	bolton
इरकुत्स्क	irkutskas
डेरिवेटिव	išvestinė
डेरिवेटिव	išvestinių
मेडेलिन	medellin
चराने	ganosi
आईओएस	ios
थप्पड़	slap
मनोरोगी	psichopatas
केकड़े	krabai
नौकरशाह	biurokratai
नौकरशाह	biurokratas
पूछें	klausti
पूछें	paprašyti
पूर्वाभ्यास	repeticija
ट्राउट	upėtakis
ग्वाला	boko
हेस्टन	heston
पैंथर्स	panteros
तरबूज़	arbūzas
पैरोकार	teoretikai
रज्जुकी	chordiniai
असफलताओं	gedimų
असफलताओं	gedimai
तानी	tani
संहिताबद्ध	kodifikuota
सूमो	sumo
इनसाइट	įžvalgomis
प्रोटिस्ट	protistai
मेंडिस	mendes
अंशांकन	kalibravimo
वीआईपी	vip
वेबसाइट्स	svetainių
आगस्टस	augusto
बसपा	bsp
कमांडरों	vadai
इन्सुलेशन	izoliacija
इन्सुलेशन	izoliacijos
जोंक	dėlė
शाहबलूत	kaštonų
अंदेशा	fundamentalistai
लियोनेल	leonel
लियोनेल	lionel
फर्नांडीज	fernandez
फर्नांडीज	fernández
राजहंस	flamingas
अवधारण	susilaikymas
अवधारण	išlaikymo
इनुइट	inuitų
लेबनानी	libano
ईबे	ebay
तिर्यक	įstrižai
उड़ना	skristi
हाओ	hao
मोनोमर	monomero
ओटोमन	osmanų
डैरेन	darren
वॉयजर	voyager
बोवेन	bowen
करक	karako
रीव	reeve
अमी	ami
कॉर्पस	corpus
अगरबत्ती	smilkalus
वाल्श	walsh
जुगनू	firefly
थानी	tanis
दिगंश	azimutas
ब्लेज़	blaise
भगवद	bhagavad
ट्यूशन	mokslą
जेन्सेन	jensen
स्ट्रिंग्स	stygas
डैमन	deimonas
गजब	nuostabios
गजब	nuostabu
गजब	nuostabūs
गजब	nuostabus
रातें	naktys
गैंडे	raganosis
कोनी	kone
खोह	den
आईईईई	ieee
वाटरगेट	votergeito
बावा	bava
पदावनत	deprecated
एज़टेक	actekų
रजिस्ट्रेशन	registracija
रजिस्ट्रेशन	registracijos
रजिस्ट्रेशन	registravimas
बन्दा	tarnas
बन्दा	tarnautojas
टैन	tan
हर्षोल्लास	energinga
खुलेपन	viešumas
खुलेपन	atvirumas
खुलेपन	atvirumą
खुलेपन	atvirumo
सूपर	super
कार्ट्रिज	užtaisas
टेंशन	įtampa
टूरमैलीन	turmalinas
तख़्ता	plokštė
तख़्ता	plokštės
डकवर्थ	duckworth
माशा	maša
आर्डेन	arden
एनिस्टन	aniston
बहुउद्देशीय	daugiafunkcinis
साद	saad
गारा	skiedinio
उत्प्लव	plūduras
नेस्ले	nestle
निस्तारण	gelbėjimo
बाँसुरी	bambuko
बाँसुरी	fleita
ओडिन	odinas
परिरक्षक	valdytojai
मातरम	mataram
बोरी	sak
वेंटिलेशन	vėdinimo
जोहानसन	johansson
चौलाई	amarantas
चूस	čiulpia
विधुर	našlys
स्तंभन	erekcijos
स्तंभन	susilaikymas
स्तंभन	išlaikymo
बेईमान	nesąžininga
बेईमान	nesąžiningos
बेईमान	apgaulingas
हर्माइनी	hermiona
लीजन	legionas
पुनर्बीमा	perdraudimo
हउमेया	haumea
सार्त्र	sartre
विलक्षणता	naujovė
ब्रास	pučiamųjų
दबाएँ	spaudos
दबाएँ	akcentas
रूंबा	rumba
बीवर	bebras
एलेक	alekas
जिस्म	kūno
जिस्म	kūnas
अजा	aja
इंजील	evangelija
करोगी	gabriel
अकड़	dvaro
रजनीश	ošo
इग्लू	iglu
क्रॉनिकल्स	kronikos
नाकामी	gedimas
नाकामी	nesėkmė
नाकामी	nepakankamumas
सूजा	souza
सीरियम	cerio
जुल्म	tironiją
ठोड़ी	chin
सोहो	soho
ब्रैंडो	brando
बर्र	vapsvos
स्ट्रॉ	šiaudų
दिमाग़	smegenys
दिमाग़	smegenų
दिमाग़	galvos
दिमाग़	smegenys
दिमाग़	smegenis
पाटील	patil
ऐल्बीडो	albedas
दिमित्री	dmitrijus
अफ़ार	tolo
खामोशी	tyla
मॉर्टन	morton
बीएमआई	kmi
दोषारोपण	įtarimai
जेद्दाह	džida
पॉपर	popper
रिज़ॉल्यूशन	rezoliucijos
रिज़ॉल्यूशन	rezoliucijų
विशिष्टताएँ	akinius
होम्योपैथिक	homeopatiniai
क्वार्टरबैक	puolėjas
नपुंसकता	impotencija
होबार्ट	hobartas
एंड्रिया	andrea
जोला	jola
फ़ोनीशियाई	finikiečių
कैलेडोनिया	kaledonija
फर्मिऑन	fermionas
स्वादों	skonius
कुल्ला	kula
फ़र्नीचर	baldai
कैनवस	drobė
गोथ	gotai
ट्रांसफार्मर	transformatorių
फ़िट	tinka
सैंटोस	santos
परफ्यूम	kvepalai
ईवा	ieva
कैटी	katy
गलियां	gatvės
गलियां	gatvėse
अल्ला	alla
सिंथिया	sintija
वेस्ले	wesley
ब्यूटेन	butanas
ब्यूटेन	butano
ब्राइटन	brighton
दुर्गन्ध	puvinio
सोल्स	padus
कर्ल	garbanų
पहचानकर्ता	identifikatorių
इरक्वॉइ	irokėzai
अज्ञानी	išauklėti
यमुनानगर	jamuna
परछाई	šešėlis
कोबेर्टिन	coubertin
बेंटले	bentley
अस्तबल	arklides
घूर्णदर्शी	giroskopas
फेक	netikra
फेक	netikras
स्नैक्स	užkandžių
प्राइमटाइम	primetime
फर्नांडो	fernando
खिलना	žydėti
सिस	sis
डॉक्टर्स	daktarus
पेर	kriaušės
पेर	kriaušių
प्रविष्टियां	įrašai
मोजर	moser
याओ	yao
पोलारिस	polaris
निश्चिंत	atsipalaidavęs
हैच	liukas
गांजा	kanapės
गांजा	kanapių
गांजा	kanapes
ट्राइटियम	tričio
यांकी	jankių
गर्मियाँ	vasara
गर्मियाँ	vasaros
बदसूरत	baisi
बदसूरत	bjaurus
ओनो	ono
उत्साहजनक	įdomiai
उत्साहजनक	įdomi
डेन्यूब	dunojaus
डेन्यूब	dunojus
क्रिस्टियानो	cristiano
मिडफील्डर	saugas
उड़ी	uri
हाब्स	hobsas
हेपबर्न	hepburn
गिलमोर	gilmoro
कोड़ा	koda
फिलर	užpildu
चमकीलापन	ryškumas
किर्गिस्तान	kirgizija
जीटीआर	btr
तकलीफ़	blogis
तकलीफ़	blogio
ज्योतिर्मठ	abatas
शानिया	shania
क्रश	naikinimas
कूटशब्द	slaptažodis
कूटशब्द	slaptažodžio
कूटशब्द	slaptažodį
एलएसडी	lsd
बैरकों	kareivines
टोलेडो	toledo
फैनी	fani
विग	perukas
आईसीडी	icd
झुठलाया	atmestas
झुठलाया	atmesta
जिहादी	jihad
नाका	checkpoint
खाट	lopšys
लकिन	bet
नखलिस्तान	oaze
सुवा	suva
बीमे	atsargumas
बीमे	draudimas
बीमे	draudimo
सेक्युलर	pasaulietinės
चूल	vyrių
नीनवा	ninevijoje
जेराल्ड	džeraldas
जायके	kvapu
ऑक्टोपस	aštuonkojis
कुर्बान	paaukota
जिलेट	gillette
येट्स	jeitsas
मास्टिफ़	mastifas
क्लियोपेट्रा	kleopatra
एंगस	angus
जिमनास्टिक्स	gimnastika
गहना	pupa
पेट्रीसिया	patricija
गुब्बारा	balionas
गुब्बारा	baliono
हैमबर्गर	hamburger
मेसेज	msg
वोइट	voight
ढोर	galvijai
ढोर	galvijams
ढोर	galvijų
मुअम्मर	muammar
बीजाणुओं	sporas
स्वीटनर	saldiklio
बोनो	bono
मैश	mos
कादेश	kadešas
मक्की	kukurūzų
वेरोनिका	veronika
मसाई	masai
सूक्ष्मजैविक	mikrobų
पसली	šonkaulių
ग्रेडिंग	rūšiavimas
केलर	keller
टाइमलाइन	tvarkaraštį
तुसाद	tussaud
हैनसेन	hansen
आगजनी	padegimas
मॉड्यूलर	modulinis
रुद्धोष्म	adiabatinis
शेपर्ड	šepardas
बेतहाशा	soo
चिक	madingas
फ़ोटोग्राफ़ी	photography
फ़ोटोग्राफ़ी	fotografijos
फ़ोटोग्राफ़ी	fotografija
तलवारबाजी	aptvarų
सीसीटीवी	cctv
हैम्पटन	hampton
तीव्रतम	greičiausias
सनातनी	ortodoksų
स्नैक	užkandis
आर्नॉद	arnaud
खुशबूदार	aromatiniai
व्लादिवोस्तोक	vladivostoko
फंदा	ištrinti
फंदा	spąstai
फंदा	gaudyklė
फंदा	gaudyklės
फंदा	gaudyklių
फंदा	gaudyklės
विल्नुस	vilniaus
विल्नुस	vilnius
माइकेल्सन	maikelsono
त्रिपोली	tripolis
इन्का	inka
एनएचएल	nhl
दुपट्टा	dupata
ज़ावी	xavi
परम्	aukščiausiasis
कालू	kalu
ध्वनिकी	akustika
रखवाले	areštai
जुबा	džubos
घमंडी	arogantiškas
वुडस्टॉक	woodstock
डूबता	kriauklės
खंजर	durklai
तोड़फोड़	sabotažo
शीशी	buteliukas
शीशी	buteliukai
सोटो	soto
अधिनायकवादी	totalitarinių
एंटीऑक्सीडेंट	antioksidatorius
मैडेन	madden
पुलित्जर	pulicerio
आइंटहॉवन	eindhoven
शिकोकू	šikoku
क्रॉसरोड्स	kryžkelėje
मुगाबे	mugabe
रिमिक्स	remix
एक्विनास	akvinietis
बेनिटो	benito
जुनूनी	obsesinis
ओला	joe
सिना	sina
बोलोग्ना	bolonijos
सर्वात्मवाद	animizmas
डीबीएस	dbs
थ्रेड	gijos
थ्रेड	siūlus
टाइटन्स	titanai
ट्रैफ़िक	eismas
शोरगुल	triukšmo
शोरगुल	triukšmas
लानत	velnias
ताइवानी	taivano
मंत्रि	ministrai
मंत्रि	ministrų
फ़्रेडरिक	frederic
बिम्बो	bimbo
यूनिफॉर्म	vienodas
मेहरबानी	pasigailėjimo
रिटर	ritter
कुकिंग	virimo
काटो	bite
काटो	kato
सिम्स	sims
एंथ्रेक्स	juodligės
सत्तावादी	autoritarinių
यूनुस	younis
विकृतियाँ	iškraipymų
जायज	pagrįstas
उपसमिति	pakomitečio
एल्गिन	elgin
मोहिंदर	mohinder
जर्नल्स	žurnalai
बीकन	švyturys
यहूदा	judas
क्रियाविशेषण	prieveiksmis
लिलियन	liliana
बुझे	užgęsta
स्कर्दू	skardu
घ्राण	uoslės
आनातोलिया	anatolijos
जेद्दा	džida
साईकिल	ciklas
स्पर्स	spurs
आखन	acheno
सग्रादा	sagrada
तवे	keptuvės
अखेनातेन	echnatonas
गन्दा	purvinas
कैंट्रेल	cantrell
येनिसेय	jenisiejaus
थोर	toras
डर्बीशायर	derbišyras
प्रतिद्वन्दी	antagonistas
प्रतिद्वन्दी	oponentas
मुफ़्ती	muftijus
फाइब्रोसिस	fibrozė
कालो	kalo
इन्द्रधनुष	rainbow
अल्मा	alma
मलाईदार	kreminė
खस्ता	traški
नजरबंदी	sulaikymo
नजरबंदी	sulaikymas
जुल्फिकार	zulfiqar
बोलें	kalbėk
बोलें	kalbėti
एमर्सन	emerson
त्सार	caras
फाइनलिस्ट	finalistas
अस्पेर्गेर	aspergerio
तरकीब	triukas
तरकीब	pokštas
तरकीब	triukų
बाशो	bašio
दीमकों	termitai
अनाचार	incesto
लकड़बग्घा	hiena
परिगलन	nekrozė
ख्वाब	svajonė
ख्वाब	svajone
क्लेमाँ	clément
हुंडई	hyundai
डेटोना	daytona
डेंच	dench
लेकीन	bet
कसूर	kaltė
लिनोलेनिक	linolo
गुलाग	gulago
आईडीई	ide
कोरे	patais
अंतर्ज्ञान	intuicija
डायनेमिक	dinamiška
डायनेमिक	dinaminis
डायनेमिक	dinaminė
ग्लीज़	gliese
वेश्यालय	viešnamį
जलवा	vibe
टालना	atidėti
चाबुक	spragilas
तारें	žvaigždžių
कौमार्य	nekaltybę
वेटर	padavėjai
मंड	krakmolas
मंड	krakmolo
कबीला	kabila
हार्लो	harlow
आर्टेसियन	artezinis
तुष्टीकरण	nuolaidžiavimo
कॉंग्रेस	kongresas
अचंभित	nustebęs
अचंभित	šokiruota
टिकाऊपन	patvarumo
टिकाऊपन	ilgaamžiškumo
टिकाऊपन	patvarumas
तड़प	maną
पुछा	paprašė
बट्टे	plunksna
मानवयुक्त	pilotuojami
ट्रबल	bėda
ट्रबल	bėdos
ट्रबल	problemų
सिखाती	moko
फ़रिश्ते	angelai
आइलेट	salelėse
रूबल	rublis
मेग	meg
कैस्टिलो	castillo
टर्टल्स	vėžliai
जेनोआ	genujos
मोरेनो	moreno
परिसमापन	likvidavimo
परिसमापन	likvidavimas
निशि	niši
एक्वेरियम	akvariumas
गेविन	gavin
कमचातका	kamčiatkos
आस्तीन	mova
मोसुल	mosulas
केकड़ा	krabas
दफनाने	palaidoti
उना	una
एंग्री	pikta
एंग्री	pikti
एंग्री	piktas
मैनर	dvaras
सचेतक	įspėjimai
लिस्टर	listeris
टक्करों	kolizijos
डरना	darna
कामो	kamo
सोंगा	tsonga
रक्तस्रावी	hemoraginės
थैचर	thatcher
कूपन	atkarpos
जिद्दी	užsispyręs
आईएसआईएस	isis
सैंडी	smėlio
एम्बर	amber
एम्बर	gintaro
एम्बर	gintaras
सवाब	atlygis
सवाब	atlygį
केसे	kaip
कंसल्टेंसी	konsultavimo
सूटकेस	lagaminą
सूटकेस	lagaminas
कराओके	karaoke
उप्साला	uppsala
काकी	teta
तोहफा	dovana
कॉन्फ़िगरेशन	konfigūracija
कॉन्फ़िगरेशन	derinimas
फेनूर्ड	feyenoord
बाक	bak
देववाद	deizmas
बर्ट्रेंड	bertrand
अष्टक	oktava
ब्रिटन	britton
प्यादे	kavalerija
स्टूल	išmatos
टेक्नो	techno
नोरा	nora
जोडे	fin
उद्देश	rizikavo
एला	ella
व्याकुलता	išvestinės
स्त्रीत्व	moteriškumas
सहनशील	clement
केजीबी	kgb
मेलिंडा	melinda
बोरशिया	borussia
ट्रांसमीटरों	siųstuvai
दाव	daw
रखैल	sugulovė
एवलिन	evelina
एकिडना	echidna
साइडर	sidro
बेसिल	bazilikas
एवोल्यूशन	evoliucija
अंडोरा	andora
फैशनेबल	madinga
जिप	zip
भुत	vaiduoklis
शलजम	ropė
झोंका	neteisingą
एविएटर	lakūnas
ग्रेसी	gracie
गाउन	chalatai
नब्ज	pulsas
नब्ज	impulso
एन्क्लेव	anklavas
बागा	baga
ग्रेगर	gregor
मगन	megan
महालेखापरीक्षक	auditorius
कॉड	menkės
रोज़ाना	kasdienio
ज़ो	zoja
हैपी	walla
तनाका	tanaka
कोलिन	collin
कोलिन	colin
एस्ट्रो	astro
फलदायक	vaisingą
मोंटेनेग्रो	juodkalnija
मोंटेनेग्रो	juodkalnijoje
मोंटेनेग्रो	juodkalnijos
तूर	tor
मंदारिन	mandarinų
हर्ज़ेगोविना	hercegovina
ओवरलैप	sutampa
रोता	verkti
मिनर्वा	minerva
स्लेव	vergas
स्लेव	vergai
किटी	katytė
ऐंथ्रासाइट	antracitas
फ्राइडमैन	friedman
देरिदा	derrida
स्तालिनवाद	stalinizmo
जीयूआई	gui
बेचारे	vargšas
बेचारे	vargšai
मज़ेदार	smagu
मज़ेदार	smagiai
मज़ेदार	linksma
मज़ेदार	linksmai
मज़ेदार	juokinga
मंदनाड़ी	bradikardija
फेडरर	federer
मोनी	moni
मियाओ	miao
उत्तरदाताओं	respondentų
मानवनुमा	hominidai
क्रुप	krupp
बैरोमीटर	narkotinių
सर्जियो	sergio
स्टोकर	stoker
चाई	chi
डैड	tėti
कांधार	kandaharo
लारी	sunkvežimis
होक्काइदो	hokaido
चेतावनियाँ	įspėjimai
सृजनकर्ता	generatorių
सृजनकर्ता	generatorius
वेरोना	verona
व्योमिंग	vajomingo
डोप	miltelių
कम्बल	danga
डुअल	dvigubos
डुअल	dvigubas
मोटरसाइकल	motociklo
मोटरसाइकल	motociklai
आस्तिकता	teizmas
चैपलिन	čaplinas
ब्रिसबेन	brisbane
हिटमैन	hitman
भाईचारा	brolija
एसटीएफ	stf
अदीस	adis
स्क्विड	kalmarų
प्रेयरी	prerijų
किर्क	kirk
शेड्स	atspalvių
ओलिविया	olivija
रिट्रीट	atsitraukti
रिट्रीट	pajėgų
रिट्रीट	trauktis
व्यावसायिकता	profesionalumo
व्यावसायिकता	profesionalumą
प्रत्यर्पण	deportacijos
प्रत्यर्पण	ekstradicijos
डिक्री	dekretais
डिक्री	dekretas
रयुक्यु	riūkiū
डॉम	domas
फासिस्ट	fašistų
पैथोलॉजी	patologijos
भौंकने	loja
शिराक	chirac
कालातीत	nesensta
बम्पर	buferis
बेक़आ	bekos
सिस्टिक	cistinė
वृहस्पति	jupiterio
दिवा	diva
कन्फ्यूशियस	konfucijus
कानू	kanu
फोकल	židinio
गागा	gaga
मरमेड	undinėlė
छोले	avinžirniai
साख़ालिन	sachalino
काबिलियत	geba
वालिस	wallis
अंडरवियर	apatinius
कोल्डप्ले	coldplay
गार्नेट	granatas
प्राथमिकताएं	nustatymai
प्राथमिकताएं	prioritetai
वेन्डी	vendi
कैथलीन	karin
एवा	ieva
निरीक्षकों	inspektoriai
फटना	išsiveržimas
एको	eko
गंजे	plikas
आयनमंडल	jonosfera
शरमन	šermanas
रस्सियाँ	virvės
बर्गेस	burgess
नापाक	purvinas
जमघट	perkrovos
मेली	traktorius
मेली	mile
जैवसंश्लेषण	biosintezės
खाज	išbėrimas
खाज	bėrimas
अलमारी	spinta
लॉजिकल	logiška
बेगुनाह	nekaltas
बेगुनाह	nekalti
अमुन	amonas
वाइकिंग्स	vikingai
हाम	kumpio
हाम	kumpis
मास्लो	maslow
सिरेमिक	keramika
तरु	amara
मोजे	kojines
मोजे	kojinės
अभिगृहीत	aksioma
जहरीली	nuodingas
एलेक्ट्रोड	elektrodas
आरिफ	arif
उत्तेजनाओं	stimuliacijos
करमान	kermanas
भोली	naivi
सीएनजी	sgd
डॉप्लर	doplerio
तख्तों	thrones
हुदहुद	kukutis
कार्नवालिस	kornvaliso
एक्सपर्ट	ekspertas
आईना	veidrodis
कोलन	gaubtinės
सताया	kankinami
किरायेदार	nuomininkas
स्लोवेनियाई	slovėnijos
स्लोवेनियाई	slovėnų
वेट्रेस	padavėja
मुसलमानो	musulmonai
एडीए	ada
मग़रिब	magrebo
स्टैम्प	antspaudas
शीर्षों	sostinės
गू	goo
कॉर्नेलियस	kornelijus
कपटी	apgaulingas
कपटी	nesąžiningos
गुलिरमो	guillermo
ब्लैकमेल	šantažas
फ़िशिंग	žvejyba
फ़िशिंग	žvejybos
क्रिस्टिन	kristina
क्रिस्टिन	christine
कूरियर	kurjeris
नूरी	nuri
डेकर	decker
क्रमबद्धता	chronologiškai
डार्विनवाद	darvinizmas
ब्यूफोर्ट	beaufort
प्रूधों	proudhon
फ्रेम्स	kadrų
फ्रेम्स	rėmai
रोस्ट	keptos
बार्ट	bartai
लोम्बार्ड	lombard
कोकिंग	kokso
कस्टर्ड	peruvinė
मोरा	mura
फहरा	užpuolė
सक्शन	įsiurbimo
कुहन	kuhn
स्टेक	krauti
ठहराना	apple
इरतिश	irtyš
प्रतीक्षित	lauktas
रूखा	kurtis
सबमिशन	pateikimas
सबमिशन	pateikimo
मर्दानगी	vyriškumas
मेहरगढ़	mergarha
राष्ट्रभक्ति	patriotizmas
लेविट	levitt
तख्ती	užrašas
सिंगापूर	liūto
सिंगापूर	liūtas
तमिलनाडू	tamilnadu
सब्ज़ियाँ	daržovės
सब्ज़ियाँ	daržovių
एनएचके	nhk
कार्ला	karla
एसेट	turtas
एसेट	turtas
एसेट	turto
वैश्या	prostitutė
चेम्बरलेन	chamberlain
नास	nas
बेतुका	absurdiška
बेतुका	absurdas
संरक्षणवाद	protekcionizmas
छिपाते	nuslėpti
हाउंड	skalikas
भक्षक	graužikas
कोबे	kobe
विश्वासघाती	apgaulingas
मत्त	matta
वेन्स	vance
आइनू	ainu
