категория	kategorya
дар	regalo
протокол	protocol
порто	porto
физическа	pisikal
супер	pambihira
супер	galing
супер	super
приятелка	girlfriend
приятелка	gf
приятелка	kasintahan
приятелка	kaibigan
приятелка	makipagkaibigan
хляб	tinapay
крак	paa
крак	hita
крак	binti
крак	leg
пътешествие	journey
пътешествие	paglalakbay
пътешествие	trip
пътешествие	biyahe
минерали	mineral
минерали	mineral
метал	metal
торонто	toronto
марката	tatak
кафяви	brown
кафяви	kayumanggi
роднини	relatives
роднини	kamaganak
пазари	merkado
интересно	interesting
интересно	interesante
успешна	matagumpay
алабама	alabama
професионално	professional
професионално	propesyonal
джамията	mosque
колега	kasamahan
колега	katrabaho
пуерто	puerto
разследване	imbestigasyon
разследване	pagsisiyasat
подобрява	nagpapabuti
долен	lower
никифор	nikephoros
магазини	tindahan
сфера	sphere
сфера	globong
взети	taken
британия	britanya
британия	britain
британия	britannia
забрана	pagbawalan
забрана	pagbabawal
цигулка	violin
носа	ilong
богатство	fortune
богатство	yaman
аристотел	aristotle
секст	sextus
монархия	monarkiya
дупка	butas
дупка	tambakan
дупка	dump
прототип	tularan
прототип	prototype
метални	metallic
гроб	puntod
гроб	libingan
гроб	puntod
гроб	libingan
гроб	grave
величина	magnitude
треска	lagnat
треска	fever
треска	cod
техническа	teknikal
плътност	density
врагове	kaaway
кале	kale
кале	calais
обяви	ipahayag
обяви	ipinapahayag
обяви	ipahayag
обяви	declare
обяви	inihayag
обяви	inanunsyo
андроник	andronikos
примирие	armistice
ани	annie
обхват	scope
обхват	saklaw
обхват	saklaw
обхват	hanay
гробницата	puntod
гробницата	libingan
сини	blue
сини	bughaw
сини	asul
съмнение	pagdududa
съмнение	duda
съмнение	doubt
съмнение	alinlangan
лети	bangaw
лети	fly
лети	lumipad
лети	langaw
лети	lumilipad
мечове	espada
андрю	andrew
изложение	expo
изложение	eksibisyon
изложение	exhibition
полска	polish
петна	mantsa
петна	spot
опозиция	pagsalungat
резерва	reserve
резерва	reserba
конкретни	tukoy
конкретни	tiyak
конкретни	partikular
конкретни	kongkreto
лагери	kampo
напитки	inumin
напитки	umiinom
лаборатория	laboratory
лаборатория	laboratoryo
лаборатория	lab
дийн	dean
отговорен	responsableng
отговорен	responsable
отговорен	pananagutan
соу	sou
соу	sol
декларация	pagpapahayag
възстанови	makuha
възстанови	recover
възстанови	mabawi
редактира	edit
редактира	edited
конвенция	convention
бостън	boston
египетски	egyptian
коледа	pasko
коледа	christmas
аляска	alaska
хубаво	ganda
хубаво	sarap
хубаво	nice
ограничена	limitado
ограничена	limitadong
ограничена	limited
ограничена	nililimitahan
ограничена	limitado
ограничена	nilimitahan
антарктида	antarctica
антарктида	antartiko
каменна	bato
офис	tanggapan
офис	katungkulan
офис	opisina
газове	gas
участвали	lumahok
координати	coordinate
резултата	resulta
достъпни	mapupuntahan
финансиране	financing
финансиране	pagpopondo
финансиране	pananalapi
покрита	sakop
открие	tuklasin
открие	tumuklas
открие	matuklasan
открие	natuklasan
установяване	gusali
установяване	pagtatatag
плаване	paglalayag
раздели	hatiin
паул	paul
паул	pablo
китайска	intsik
китайска	tsino
китайска	chinese
белиз	belize
ваймар	weimar
отличен	mahusay
отличен	napakahusay
седми	ikapitong
буркина	burkina
нефт	langis
нефт	oil
нефт	petroleum
фасо	faso
хърватска	croatia
обслужване	serbisyo
обслужване	paglilingkod
продажби	pagbenta
продажби	benta
принадлежност	kaanib
оценки	pagtantiya
оценки	grades
оценки	grado
съзнанието	kamalayan
съзнанието	ulirat
паралелно	kahilera
възстановен	gumaling
възстановен	mababawi
възстановен	ibinalik
изкачване	umakyat
изкачване	akyatin
изкачване	ascent
часове	oras
тъмно	madilim
тъмно	maitim
тъмно	dilim
прокурор	prosecutor
ограничени	limitado
ограничени	limitadong
ограничени	limited
ограничени	nililimitahan
ограничени	limitado
ограничени	nilimitahan
финансов	pinansyal
финансов	financial
стаи	kuwarto
стаи	kwarto
настояще	kasalukuyan
същност	kakanyahan
континент	kontinente
терапия	therapy
мантуа	mantua
хаус	bahay
уважение	respect
уважение	respeto
уважение	paggalang
хоенцолерн	hohenzollern
селскостопански	agrikultura
иън	lan
иън	ian
претенции	claims
изход	output
изход	outcome
изход	kinalabasan
изход	umalis
изход	lumabas
изход	exodo
поръчка	order
ема	emma
греъм	graham
далечни	malayo
традиционни	tradisyunal
традиционни	tradisyonal
спектър	spectrum
дефиниция	definition
дефиниция	katuturan
дефиниция	kahulugan
наклон	gradient
наклон	libis
наклон	pagkahilig
сула	sulla
шлем	helmet
пещери	tabon
плюс	plus
франсиско	francisco
състезатели	contestants
състезатели	driver
емилий	aemilius
установи	magtatag
установи	itatag
префект	prefect
оман	oman
звучи	tunog
звучи	sounds
ниш	nis
зелено	berdeng
зелено	green
зелено	berde
осло	oslo
намали	bawasan
приятелство	pagkakaibigan
приятелство	pakikipagkaibigan
рико	rico
екран	screen
зеленчуци	gulay
зеленчуци	gulay
истина	totoo
истина	true
истина	katotohanan
обектите	bagay
ансамбъл	ensemble
забранено	forbidden
забранено	ipinagbabawal
забранено	ipinagbabawal
забранено	bawal
забранено	pinagbabawal
забранено	pinagbawalan
крас	crassus
петък	biyernes
архипелаг	kapuluan
сребро	pilak
сребро	silver
изменение	amendment
хасан	hassan
хасан	hasan
посочени	tinukoy
жилищни	residential
жилищни	tirahan
мур	moore
тенеси	tennessee
хитове	hits
привърженик	tagasuporta
дебелина	kapal
едгар	edgar
монте	monte
разговор	usapan
разговор	uusap
дисциплина	disiplina
жанейро	janeiro
маргарет	margaret
роберто	roberto
будистки	budista
лас	las
джери	gerry
джери	jerry
адаптация	adaptation
преместване	paglilipat
преместване	ilipat
преместване	transfer
преместване	gumalaw
преместване	move
преместване	ilipat
преместване	galawin
преместване	lilipat
преместване	gumagalaw
мостове	tulay
зали	bulwagan
депресия	depression
депресия	depresyon
тесалия	thessaly
диска	disc
диска	disk
якоб	jacob
якоб	jakob
къса	maiksi
къса	maikli
къса	short
къса	pandak
къса	maikling
гробище	cemetery
гробище	libingan
гробище	sementeryo
предаде	sinira
обвинен	inakusahan
обвинен	charge
получени	natanggap
изменения	pagbabago
изменения	pagbabago
изменения	nagbabago
изменения	nababago
палау	palau
хановер	hanover
зенит	taluktok
луна	luna
луна	buwan
луна	moon
порнографски	pornograpiya
мадона	madonna
законодателство	legislation
дер	der
християните	kristiyano
естествена	likas
естествена	natural
бурунди	burundi
премахване	alisin
премахване	pagtanggal
премахване	pagtatanggal
туркменистан	turkmenistan
разширяване	expansion
разширяване	pagpapalawak
разширяване	palawakin
растителни	gulay
трудности	nahirapan
племената	tribes
съкратено	pinaikling
хоп	sakay
аргументи	argumento
аргументи	argumento
аргументи	argument
аргументи	pagtatalo
лонг	mahaba
лонг	matagal
лонг	haba
грийн	greene
грийн	berdeng
грийн	green
грийн	berde
отбелязани	tinang
отбелязани	tinag
маймуни	apes
маймуни	unggoy
маймуни	unggoy
възстановена	ibinalik
възстановена	gumaling
възстановена	mababawi
слави	purihin
слави	papuri
постижение	accomplishment
постижение	nakamit
постижение	achievement
мигел	miguel
познания	kaalaman
познания	knowledge
бутан	bhutan
вал	val
императорът	emperador
пътници	pasahero
съдържащи	naglalaman
прекъсва	naantala
преведени	isinalin
болницата	hospital
болницата	ospital
степени	grades
степени	grado
степени	degrees
рождество	kapanganakan
рождество	pasko
рождество	christmas
бруно	bruno
кодекс	codex
хана	hannah
хана	hana
хана	hanna
процент	porsiyento
процент	porsyento
процент	percentage
идентичност	pagkakakilanlan
идентичност	pagkakilanlan
идентичност	katauhan
установени	itinatag
меч	tabak
меч	espada
меч	sword
цени	presyo
максимум	pinakamataas
боби	bobby
айдахо	idaho
зима	taglamig
зима	winter
гърдите	dibdib
гърдите	suso
арестувани	naaresto
арестувани	arestado
арестувани	inaresto
мавриций	mauritius
техническо	teknikal
промоция	promotion
промоция	promosyon
лорънс	laurence
лорънс	lawrence
сблъсък	epekto
сблъсък	clash
сблъсък	collision
сблъсък	banggaan
ник	nick
снукър	snooker
пехотата	infantry
подходяща	naaangkop
подходяща	angkop
подходяща	angkop
мозъка	brain
мозъка	utak
оригинално	orihinal
републиканска	republican
крим	crimea
персонал	tauhan
персонал	kawani
персонал	staff
затворени	nakasara
затворени	sarado
затворени	saradong
кайро	cairo
уимбълдън	wimbledon
празнува	ipinagdiriwang
празнува	nagdiriwang
празнува	celebrate
квадратни	parisukat
болоня	bologna
милър	miller
състояния	kondisyon
състояния	kundisyon
юристи	abogado
онтарио	ontario
ключ	susi
ключ	key
регионален	pampook
регионален	regional
регионален	rehiyonal
отглеждането	paglilinang
знание	kaalaman
знание	knowledge
разлики	diff
разлики	pagkakaiba
въвеждане	pagpapakilala
въвеждане	panimula
въвеждане	input
въвеждане	ipinasok
въвеждане	magpasok
въвеждане	ipasok
образци	template
образци	models
образци	modelo
човешка	pantao
човешка	tao
човешка	makatao
човешка	human
обявени	ipinahayag
обявени	idineklara
обявени	inihayag
обявени	inanunsyo
обратното	kabaliktaran
заети	abala
заети	busy
столици	capitals
бомба	bomba
богинята	diwata
богинята	diyosa
богинята	dyosa
бон	bon
ромео	romeo
изключения	eksepsiyon
сципион	scipio
арнолд	arnold
яков	jacob
рафаел	raphael
рафаел	rafael
страда	paghihirap
страда	nagdusa
привърженици	tagasuporta
привърженици	supporters
японска	hapon
японска	japanese
японска	hapones
сутрин	umaga
сутрин	umaga
сутрин	morning
англо	anglo
кралска	royal
далмация	dalmatia
пола	kasarian
пола	skirt
пола	palda
пола	paula
гей	bading
гей	gay
гей	bakla
картър	carter
подходящо	naaangkop
подходящо	angkop
подходящо	angkop
лин	lynn
лин	lin
лин	lyn
лин	lynne
акула	pating
кандидати	candidates
влак	tren
цюрих	zurich
техен	kanila
живели	nanirahan
живели	tumira
поява	paglitaw
поява	anyo
поява	itsura
поява	hitsura
излизане	umalis
излизане	lumabas
излизане	umaalis
исак	isaac
арт	art
арт	sining
тобаго	tobago
баварски	bavarian
блог	blog
блог	blogging
външно	panlabas
външно	panlabas
километър	milyang
километър	mile
километър	milya
километър	kilometro
километър	kilometrong
сахара	sahara
последователи	tagasunod
стомана	bakal
стомана	steel
стомана	asero
покритие	cover
покритие	pabalat
покритие	takpan
покритие	patong
покритие	coverage
поддържане	mapanatili
поддържане	maintain
поддържане	magpanatili
поддържане	pagpapanatili
поддържане	pagpapanatili
поддържане	maintenance
предимство	bentahe
предимство	samantalahin
предимство	advantage
предимство	kalamangan
ямайка	jamaica
кожи	leather
кожи	fur
кожи	balahibo
дъжд	ulan
дъжд	umulan
учителка	guro
учителка	teacher
обстановка	paligid
мислене	iniisip
любимец	pet
любимец	alaga
въведена	inilagay
въведена	pinasok
въведена	naipasok
въведена	nagpakilala
въведена	pinakilala
въведена	nagpasimula
въведена	ipinakilala
веригата	kadena
веригата	chain
клиенти	customer
клиенти	kustomer
клиенти	kliyente
изречение	pangungusap
постройки	istruktura
бруней	brunei
мат	matt
осми	ikawalong
сложен	komplikado
сложен	kumplikado
антверпен	amberes
церемонията	seremonya
чиста	purong
чиста	pure
чиста	dalisay
чиста	malinis
семена	binhi
семена	seed
семена	buto
марсилия	marsella
марсилия	marseilles
потър	potter
платон	plato
кувейт	kuwait
олимпиадата	olympics
манфред	manfred
аромат	amoy
аромат	scent
аромат	bango
аромат	aroma
лиеж	liege
модерни	makabagong
модерни	modern
модерни	modernong
модерни	makabago
съоръжение	pasilidad
съоръжение	facility
необходимост	need
необходимост	kailangan
необходимост	pangangailangan
разработена	binuo
квебек	québec
квебек	quebec
богиня	diwata
богиня	diyosa
богиня	dyosa
космонавт	cosmonaut
космонавт	astronaut
сценаристи	manunulat
формация	formation
източни	silangang
скандал	scandal
скандал	iskandalo
интересен	interesting
интересен	interesante
журналистика	pamamahayag
жилища	residences
жилища	pabahay
поколения	henerasyon
мустафа	mustafa
микронезия	micronesia
засяга	nakakaapekto
височини	matataas
височини	heights
творчески	creative
творчески	malikhain
брегове	shores
пленен	nakunan
пленен	captured
видима	nakikita
национал	nacional
вили	willy
вили	willi
канзас	kansas
бойци	warriors
бойци	fighters
касий	cassius
извършване	magsagawa
извършване	isagawa
извършване	maisagawa
извършване	gumaganap
купър	cooper
предоставят	ibigay
рузвелт	roosevelt
нелсън	nelson
стрела	arrow
изложени	nakalabas
абу	abu
протест	protesta
кейп	cape
кейп	tangos
кейп	kabo
чърчил	churchill
тибет	tibet
годишнина	anibersaryo
заговор	balangkas
заговор	conspiracy
стъкло	baso
стъкло	salamin
стъкло	pampalaki
рома	roma
религиозен	relihiyoso
отговори	sagutin
отговори	sagot
отговори	sumagot
отговори	reply
ибн	ibn
юридически	legal
светилището	banal
светилището	sanctuary
достигнат	naabot
достигнат	maaabot
достигнат	maabot
достигнат	naabot
достигнат	naaabot
достигнат	abot
достигнат	abutin
синод	synod
грант	grant
прилагане	pagpapatupad
прилагане	aplikasyon
прилагане	apply
прилагане	ilapat
химически	chemical
химически	kemikal
хвърля	throws
танц	sayaw
контекст	background
контекст	konteksto
контекст	context
преследване	pursuit
преследване	chase
добитък	livestock
добитък	baka
анти	anti
хип	hip
хип	balakang
интеграция	integration
робер	robert
физиология	pisyolohiya
роб	rob
роб	alipin
забележителност	palatandaan
порода	lahi
есен	taglagas
есен	autumn
есен	essen
есен	taglagas
есен	mahulog
добавяне	addition
добавяне	karagdagan
добавяне	magdagdag
добавяне	add
добавяне	idagdag
внимателно	maingat
внимателно	ingat
внимателно	maingat
аполон	apollo
дървото	puno
поканен	naimbitahan
поканен	inimbitahan
поканен	inanyayahan
оригинални	orihinal
еднакво	pantay
фокс	fox
прекъсване	break
прекъсване	pagkaantala
идеология	ideology
унищожава	nakakasira
талант	talent
талант	talento
уолтър	walter
радост	joy
монета	barya
монета	coin
бреша	brescia
алберто	alberto
описан	inilarawan
описан	inilalarawan
кели	kelly
начално	elementary
начално	elementarya
предприемач	entrepreneur
предприемач	negosyante
предприемач	kontratista
предприемач	developer
постановки	productions
необходима	kinakailangan
извърши	gumanap
извърши	ginanap
джулия	giulia
джулия	julia
разпределени	ipinamamahagi
класация	ranking
класация	ranggo
класация	rankings
нашествие	pagsalakay
бизнесмен	businessman
бизнесмен	negosyante
парче	piece
парче	piraso
парче	slice
материя	matter
мъри	moray
мъри	murray
красота	pampaganda
красота	beauty
красота	kagandahan
юноша	nagbibinata
пий	inumin
пий	uminom
писта	track
писта	subaybayan
обмен	interchange
обмен	pagpapalitan
обмен	palitan
обмен	palit
сложна	complex
сложна	kumplikadong
сложна	komplikadong
сложна	masalimuot
сложна	komplikado
сложна	kumplikado
марино	marino
оклахома	oklahoma
страсбург	strasbourg
генуа	genoa
изданието	edition
изданието	edisyon
мениджмънт	management
мениджмънт	pamamahala
мениджмънт	tagapamahala
клетките	cells
посетители	bisita
ръкописи	manuscripts
кози	kambing
наставка	hulapi
болка	sakit
болка	kirot
архитекти	arkitekto
съставени	binubuo
вокалист	vocalist
рицари	knights
ники	nicky
ники	nikki
ники	nicki
щит	kalasag
публични	publiko
публични	pampubliko
картините	kuwadro
полюс	pole
полюс	poste
яна	jana
норма	norma
норма	norm
матю	mateo
бани	paliguan
алпи	alpes
клара	clara
публикувано	inilathala
публикувано	publish
публикувано	nagpaskil
адамс	adams
краен	pinal
краен	pangwakas
краен	final
краен	panghuling
краен	grabe
краен	grave
местна	lokal
подредени	hagdan
астроном	astronomer
бирата	serbesa
бирата	beer
мярка	sukatin
мярка	masukat
дърветата	puno
вятъра	hangin
изобразен	depicted
фотография	photography
росен	rosen
обявяване	pagpapahayag
силвия	sylvia
силвия	silvia
устройството	device
устройството	aparato
допълнителен	karagdagang
гюнтер	gunther
гюнтер	günther
железопътен	railway
железопътен	riles
железопътен	riles
зъби	ngipin
тери	terry
мавритания	mauritania
квалификация	rating
квалификация	qualification
къщите	bahay
отстраняване	suspension
отстраняване	pagtanggal
отстраняване	pagtatanggal
организатор	organizer
организатор	tagataguyod
осъдени	nahatulang
въздушен	hangin
въздушен	himpapawid
юстиниан	justiniano
бисау	bissau
спечелени	kinita
спечелени	nakuha
хаити	hayti
хаити	haiti
хаити	haitian
значим	makabuluhang
статистически	santino
статистически	statistical
дневник	journal
дневник	talaarawan
дневник	diary
дневник	log
банката	bangko
сена	sena
сена	cena
диалог	dialogue
зелена	berdeng
зелена	green
зелена	berde
гуми	gulong
финансово	pinansyal
финансово	financial
инструкции	instruksiyon
инструкции	instruksyon
инструкции	pagtuturo
инструкции	tagubilin
инструкции	tagubilin
твърдение	claim
твърдение	paghahabol
твърдение	angkinin
твърдение	pahayag
промишлеността	industriya
прякор	palayaw
суша	tagtuyot
товари	cargo
товари	karga
товари	kargada
товари	kargamento
руснаци	russian
руснаци	ruso
руснаци	russians
лейди	lady
полезен	makatutulong
полезен	nakatulong
полезен	nakakatulong
лопес	lópez
лопес	lopez
дипломирането	pagtatapos
дипломирането	graduation
изкуствено	artipisyal
изкуствено	artipisyal
изкуствено	artificial
образувания	entidad
образувания	formation
бор	bohr
бор	pino
бор	boron
персийски	persian
платото	plateau
разни	miscellaneous
разни	kalokohan
дублаж	dubbing
екземпляра	specimen
дупки	butas
крила	wings
крила	pakpak
пътнически	pasahero
рига	riga
дъб	dub
дъб	oak
дъб	robles
ном	nom
представителство	representasyon
представителство	pagsasalarawan
образуване	formation
тюрингия	thuringia
прекратяване	pagwawakas
еволюция	evolution
еволюция	ebolusyon
курт	kurt
милиони	milyon
милиони	millions
намерен	natagpuan
намерен	nahanap
намерен	nakita
намерен	nakahanap
интересна	interesting
интересна	interesante
геометрия	heometriya
паоло	paolo
акули	sharks
акули	pating
изтребители	fighters
джибути	djibouti
турнета	paglalakbay
турнета	touring
уран	uranyo
уран	urano
ленин	lenin
уроци	lessons
леонид	leonidas
леонид	leonid
обикновени	ordinaryo
обикновени	ordinaryong
капитал	capital
капитал	kabisera
капитал	kapital
мис	tamaan
мис	mis
мис	miss
мис	binibining
артерия	arterya
олимпиада	olympiad
олимпиада	olympics
езикови	antropolohiyang
работниците	manggagawa
гросмайстор	grandmaster
написано	isinulat
написано	nakasulat
написано	sinulat
написано	naisulat
филаделфия	philadelphia
звуци	tunog
звуци	sounds
полинезия	polynesia
позволи	pahintulutan
позволи	payagan
тенденция	uso
тенденция	trend
чист	purong
чист	pure
чист	dalisay
чист	malinis
даниела	daniella
даниела	daniela
отвор	aperture
джордан	jordan
екзекутиран	naisakatuparan
рони	ronnie
делегация	delegasyon
ветрове	winds
дълбоки	malalim
дълбоки	deep
земноводно	amphibian
майн	mein
плата	plata
дълг	duty
дълг	tungkulin
дълг	utang
жълт	dilaw
жълт	yellow
регистри	records
регистри	talaan
сушата	tagtuyot
крие	tinatago
крие	nagtatago
крие	itinatago
крие	pagtatago
прозорец	bintana
купол	dome
диктатор	diktador
матей	mateo
престъпление	krimen
американците	amerikano
пиша	pagsusulat
бонапарт	bonaparte
вали	ulan
вали	umuulan
вали	lambak
вали	valley
критиците	critics
олга	olga
зле	bad
зле	masamang
зле	masama
краков	krakow
префектура	prefecture
префектура	prepektura
бои	paint
бои	pintura
победен	natalo
победен	bagsak
победен	pagkatalo
граматика	grammar
вандализъм	bandalismo
щастие	ligaya
щастие	saya
щастие	kaligayahan
периодично	sini
ленинград	leningrad
изпитания	trials
хипотеза	hipotesis
оцелели	nakaligtas
антиох	antiochus
понеделник	lunes
понеделник	monday
взаимоотношения	kaugnayan
взаимоотношения	relasyon
взаимоотношения	ugnayang
взаимоотношения	ugnayan
взаимоотношения	relasyon
взаимоотношения	pinagsamahan
взаимоотношения	kaugnayan
взаимоотношения	relasyon
виа	via
пътешественик	traveler
пътешественик	manlalakbay
пътешественик	traveller
пътешественик	manlalakbay
акад	akkad
изпитва	tested
изпитва	nasubok
макларън	mclaren
трева	pot
трева	palayok
трева	damo
аспект	aspeto
аспект	aspect
подразделение	subdivision
тръби	pipa
тръби	tubes
радиото	radio
радиото	radyo
стоун	bato
слаби	mahina
комуникации	komunikasyon
комуникации	komunikasyon
сътрудници	associates
американско	amerikano
модерна	makabagong
модерна	modern
модерна	modernong
модерна	makabago
тържествено	taimtim
отдолу	ilalim
отдолу	ibaba
отдолу	ibaba
отдолу	ilalim
гал	gaul
гал	gal
гал	gallus
индианци	indians
крилата	wings
крилата	pakpak
дискусии	talakayan
дискусии	talakayan
разделяне	hatiin
разделяне	credit
разделяне	paghahati
разделяне	split
разделяне	hatiin
разделяне	paghihiwalay
белези	marks
стенли	stanley
призната	nakakilala
призната	kinikilalang
призната	nakilalang
призната	kinikilala
призната	nakilala
диана	diana
показатели	huwaran
традиционен	tradisyunal
традиционен	tradisyonal
салон	pahingahan
салон	salon
висконти	visconti
слаба	mahina
слаба	manipis
слаба	ginhawa
слаба	payat
опасни	mapanganib
мюсюлмански	muslim
вероятност	probabilidad
харолд	harold
механизми	mekanismo
балтийско	baltiko
оперативна	pagpapatakbo
дани	danny
дани	dani
съюзник	ally
намерение	intention
кейт	kate
сложи	nilagay
сложи	ilagay
гражданско	civil
гражданско	sibil
гражданско	civic
спарта	isparta
концентрация	pinagtutuunan
концентрация	concentration
концентрация	focus
концентрация	tuon
падеж	kapanahunan
здравейте	hello
лодки	bangka
вярвания	paniniwala
сливане	merger
сливане	pagsamahin
католическа	katoliko
фабриката	pabrika
фабриката	factory
ада	impiyerno
ада	hell
ада	ada
критикува	criticized
поставяне	paglalagay
поставяне	paglalagyan
поставяне	alamang
поставяне	paste
лотар	lothar
борец	palaban
борец	fighter
борец	wrestler
егейско	aegean
опозицията	pagsalungat
айова	iowa
минесота	minnesota
сухи	tuyo
сухи	tuyong
пленени	nakunan
пленени	captured
заявки	hiling
заявки	nominations
наследството	mana
финанси	pananalapi
отлично	mahusay
отлично	napakahusay
проведена	isinasagawa
ядрена	nuclear
йънг	bata
чужд	foreign
чужд	dayuhang
маями	miami
йон	iono
йон	yoon
йон	yeon
съединението	unity
съединението	pagkakaisa
лекарства	medisina
лекарства	gamot
лекарства	drugs
лекарства	droga
лекарства	gamot
венето	veneto
правилото	tuntunin
правилото	alituntunin
правилото	alintuntunin
туберкулоза	tuberculosis
валоа	valois
подводници	submarines
будизма	budismo
тесен	makipot
тесен	paliitin
тесен	makitid
делта	delta
лятно	summer
покрив	rooftop
покрив	bubong
предизвика	hinamon
диоксид	dioxide
остин	austen
остин	austin
постигнат	nakamit
постигнат	nakakamit
постигнат	achieved
озаглавен	entitled
промишлени	industrial
промишлени	industriyal
езерата	lakes
конструкции	istruktura
холивуд	hollywood
туристическа	turista
бахрейн	bahrain
айлънд	isla
айлънд	pulo
айлънд	island
стабилен	steady
стабилен	matatag
стабилен	stable
лоренцо	lorenzo
изкуствени	artipisyal
изкуствени	artificial
регионална	pampook
регионална	regional
регионална	rehiyonal
социология	sosyolohiya
рамка	frame
лимбург	limburg
котел	pugon
котел	kaldero
волга	volga
услуга	favor
услуга	pabor
услуга	serbisyo
услуга	paglilingkod
жълти	dilaw
жълти	yellow
севиля	sevilla
севиля	sevilla
севиля	seville
пианист	pianist
правна	legal
вълната	alon
религиозно	relihiyoso
сиена	siena
сорт	pilay
сорт	variety
щети	damage
щети	pinsala
щети	damages
уисконсин	wisconsin
равно	pantay
равно	katumbas
равно	equals
олег	oleg
точност	precision
точност	kawastuhan
мюлер	mueller
мюлер	muller
умерен	temperate
предотврати	pinigilan
предотврати	pigilan
предотврати	iniiwasan
предотврати	maiwasan
предотврати	iwasan
ограничено	limitado
ограничено	limitadong
ограничено	limited
ограничено	nililimitahan
ограничено	limitado
ограничено	nilimitahan
атомна	nuclear
атомна	atomic
внезапно	biglang
внезапно	bigla
внезапно	biglaang
внезапно	sudden
включи	plug
читателите	mambabasa
елен	usa
елен	ellen
елен	helene
разделение	division
разделение	dibisyon
разделение	hatiin
разделение	paghihiwalay
арабите	arabe
обясни	explain
обясни	ipaliwanag
олимпик	olimpiko
олимпик	olympic
изтича	mawawalan
четвърт	quarter
полукълбо	hemispero
влизане	entry
влизане	pagpasok
влизане	login
кен	ken
заявка	hilingin
заявка	kahilingan
заявка	hiling
заявка	request
заявка	humiling
ванка	ivan
моите	akin
моите	mine
спомените	alaala
публикация	post
публикация	poste
публикация	publikasyon
публикация	publication
електроника	elektronika
електроника	electronics
освободени	pinakawalan
предишни	dating
предишни	nakaraang
твърда	kompanya
твърда	matibay
твърда	solid
твърда	matibay
кентъки	kentucky
вернер	werner
кънектикът	connecticut
попадения	hits
пророк	propeta
предаден	sinira
съдба	kapalaran
съдба	destiny
съдба	tadhana
съдба	kapalaran
жива	buhay
жива	tinitirahan
жива	pamumuhay
жива	mabuhay
жива	mamuhay
жива	live
жива	buhay
въоръжен	hukbong
въоръжен	armadong
въоръжен	sandatahang
гамбия	gambiya
мобилни	cellphone
украса	hiyas
украса	dekorasyon
украса	pamasko
издаване	isyu
издаване	issue
издаване	problema
увеличи	pagtaas
увеличи	dagdagan
увеличи	taasan
съществуващи	umiiral
оцелелите	nakaligtas
глен	glen
глен	glenn
четиридесет	apatnapu
особеност	tampok
особеност	itampok
романя	romagna
тъкани	tissue
тъкани	habing
решаване	paglutas
решаване	lutasin
суха	tuyo
суха	tuyong
обратна	inverse
обратна	reverse
обратна	baliktarin
оод	ltd
цветен	kulay
цветен	kulay
кафява	brown
кафява	kayumanggi
приключенски	pakikipagsapalaran
приключенски	adventure
приключенски	mapangahas
опашка	pila
опашка	queue
опашка	tail
опашка	buntot
бронзова	bronze
осъществяване	pagpapatupad
лейк	lawa
моника	monica
никозия	nicosia
прованс	provence
хюстън	houston
посолството	embahada
робин	robin
джеф	jeff
йоахим	joachim
референдум	reperendum
справка	query
булевард	boulevard
подобри	mapabuti
подобри	pagbutihin
електронен	elektronikong
електронен	electronic
лотус	lotus
ело	elo
терминология	terminolohiya
командири	commanders
правопис	pagbaybay
правопис	baybay
чай	tsaa
чай	tsa
завършили	nagtapos
завършили	graduates
британско	british
бактерии	bacteria
бактерии	bacterium
гледка	pagtingin
гледка	tingnan
гледка	tignan
гледка	panonood
гледка	view
царевица	mais
царевица	mais
купола	dome
колело	gulong
колело	bike
колело	bisikleta
инвестиции	investments
инвестиции	puhunan
инвестиции	pamumuhunan
инвестиции	investment
гърди	dibdib
гърди	dibdib
гърди	suso
гърди	suso
органични	organic
райън	ryan
медия	media
медия	midya
гордън	gordon
монтирани	nakakabit
монтирани	mayron
раса	lahi
сараево	sarajevo
уелски	gales
майер	meier
майер	mayer
майер	meyer
франко	franco
франко	franko
мощ	lakas
мощ	tibay
мощ	power
мощ	kapangyarihan
дарения	donasyon
отвън	labas
мериленд	maryland
черта	un
болни	nagkasakit
болни	maysakit
болни	sick
крайната	panghuli
крайната	ultimate
крайната	pangwakas
редовна	regular
палермо	palermo
грузински	georgian
поставено	inilagay
поставено	nilagay
поставено	nakalagay
кастро	castro
таблици	mesa
обещава	pangako
обещава	promises
обещава	nangangako
сюжет	balangkas
сюжет	storyline
барон	baron
отстранен	suspended
монасите	monks
подпомагане	suportahan
подпомагане	support
подпомагане	sumusuporta
подпомагане	suporta
подпомагане	sumuporta
подпомагане	sinusuportahan
наркотици	drugs
наркотици	droga
наркотици	gamot
наркотици	droga
наркотици	drug
душа	shower
душа	paliguan
душа	kaluluwa
душа	soul
пелин	wormwood
израелски	israeli
популярно	popular
популярно	sikat
уникален	natatanging
уникален	kakaibang
уникален	unique
уникален	natatangi
работник	daigdig
работник	empleyado
работник	manggagawa
обширни	malawak
джейсън	jason
критики	kritika
бягство	makatakas
бягство	escape
селска	rural
селска	panlalawigan
медина	medina
слънчева	maaraw
слънчева	sunny
слънчева	solar
колектив	collective
видеоклип	video
линкълн	lincoln
съдилища	courts
добавени	naidagdag
добавени	idinagdag
дисни	disney
извършен	gumanap
извършен	ginanap
рисуване	painting
рисуване	pinta
рисуване	pagguhit
