din	から
caracteristică	特徴
petrol	ガソリン
petrol	石油
petrol	オイル
permit	許可
campioană	チャンピオン
jurnal	ジャーナル
jurnal	日記
jurnal	日記
jurnal	ログ
jurnal	log
party	パーティ
party	パーティー
rangul	ランク
privat	非公開
privat	非公開
privat	プライベート
monede	硬貨
monede	コイン
monede	硬貨
monede	コイン
andreea	アンドレア
cercetător	研究者
cercetător	研究員
portretul	肖像
portretul	ポートレート
portretul	縦長
judecată	判断
judecată	審判
judecată	判断
judecată	判決
fantasy	ファンタジー
concept	概念
concept	コンセプト
golden	ゴールデン
golden	黄金
zidul	ウォール
monedă	通貨
monedă	硬貨
monedă	コイン
road	道路
madonna	マドンナ
soarele	太陽
soarele	sun
lyon	リヨン
experiența	エクスペリエンス
experiența	体験
experiența	経験
vincent	ヴィンセント
factori	要因
apollo	アポロ
teorii	理論
gospodărie	世帯
off	オフ
monitorul	モニター
monitorul	モニタ
mesaje	メッセージ
fara	なし
marine	マリン
normală	普通
normală	ノーマル
strâns	きつい
considerare	対価
suveran	主権
miller	ミラー
limbajul	言語
benzi	車線
benzi	テープ
benzi	ストリップ
rural	田舎
sufletul	ソウル
sufletul	霊魂
adams	アダムズ
adams	アダムス
educația	教育
educația	学歴
ciclul	サイクル
decretul	布告
posibile	可能性
isaac	アイザック
isaac	イサク
memorial	追悼
memorial	追悼
memorial	記念碑
fapte	事実
preferat	お気に入り
preferat	お気に入り
alternative	オルタナティブ
alternative	代替
col	col
lateral	サイド
hârtie	用紙
hârtie	ペーパー
unică	ユニーク
unică	独特
marmură	大理石
marmură	marble
cover	表紙
cover	被覆
cover	カバー
cover	cover
phoenix	フェニックス
asistență	援助
fizic	フィジカル
fizic	物理
victoriei	ビクトリア
victoriei	ヴィクトリア
camere	部屋
camere	ルーム
reduce	減らす
jersey	ジャージー
false	false
false	虚偽
peru	ペルー
alianță	アライアンス
refuză	辞退
refuză	拒否
refuză	却下
refuză	拒否
frumoasă	美しい
frumoasă	ビューティフル
vis	vis
vis	ドリーム
vis	dream
florian	フロリアン
alexandria	アレクサンドリア
fonduri	資金
limitată	限定
limitată	limited
legenda	伝説
lansează	打ち上げ
lansează	起動
declară	申告
declară	宣言
ghid	ガイド
verne	ヴェルヌ
altitudinea	高度
heart	心臓
heart	ハート
michigan	ミシガン
coordonator	コーディネーター
dragostea	ラヴ
dragostea	ラブ
universitate	大学
lama	刃物
lama	ブレイド
lama	ラーマ
lama	ラマ
circulație	循環
activă	アクティブ
dedicată	専用
agricultura	農業
agricultura	農業
alfabetul	アルファベット
speranța	ホープ
speranța	希望
comentarii	コメント
comentarii	コメント
părere	意見
albastră	青い
albastră	ブルー
albastră	青色
monica	モニカ
pregătirea	準備
pregătirea	調製
pregătirea	仕込み
pregătirea	調合
pregătirea	準備
pasageri	乗客
pasageri	乗客
pasageri	旅客
hamilton	ハミルトン
edgar	エドガー
watanabe	ワタナベ
watanabe	渡辺
diana	ダイアナ
gloria	グロリア
cantitate	金額
cantitate	数量
teza	テーゼ
teza	論文
planetă	惑星
hotărârea	判断
hotărârea	判決
scrisori	手紙
tratate	条約
diametru	直径
geneva	ジュネーブ
geneva	ジュネーヴ
light	軽い
light	明るい
light	ライト
stuttgart	シュトゥットガルト
porto	ポルト
nucleare	原子力
rănit	怪我
rănit	負傷
proprietar	オーナー
proprietar	所有者
proprietar	地主
proprietar	家主
wolfgang	ヴォルフガング
cantitatea	数量
misiuni	代入
misiuni	割り当て
misiuni	ミッション
rândurile	階級
mix	mix
mix	ミックス
mix	混ぜる
suferă	苦しむ
bis	ビス
bis	アンコール
player	プレイヤー
player	プレーヤー
multi	多数
multi	マルチ
târguri	縁日
privată	非公開
privată	プライベート
actorul	俳優
deva	デーヴァ
poliția	警察官
poliția	ポリス
poliția	警察
conflicte	紛争
conflicte	コンフリクト
conflicte	競合
conflicte	紛争
conflicte	対立
conflicte	コンフリクト
contribuția	寄与
contribuția	貢献
contribuția	出資
compoziția	合成
compoziția	構成
oricare	any
lovit	hit
lovit	ヒット
trecere	クロッシング
trecere	合格
atacurile	攻撃
rev	rev
olandez	ダッチ
alternativ	オルタナティブ
alternativ	代替
alternativ	交互
alternativ	交互
warner	ワーナー
industrială	工業
lawrence	ローレンス
arhiepiscop	大主教
eva	eva
eva	エヴァ
eva	イブ
eva	イヴ
scriitoare	作家
scriitoare	ライター
timpuri	タイムズ
străin	エイリアン
străin	よそ者
străin	外国
kevin	ケヴィン
moon	ムーン
prezentarea	プレゼン
prezentarea	プレゼンテーション
suedez	スウェード
reforma	改革
reforma	革新
reforma	リフォーム
victorii	勝利
victorii	勝利
sarcina	妊娠
three	三人
three	three
three	スリー
inventat	発明
răspunsul	応答
răspunsul	レスポンス
venus	ウェヌス
venus	金星
venus	ヴィーナス
avionul	飛行機
tokyo	東京
contemporane	現代
mărimea	サイズ
agenția	エージェンシー
agenția	代理店
stuart	スチュアート
stuart	ステュアート
zelotes	zelotes
over	オーバー
over	over
interioare	内部
interioare	内装
interioare	内面
interioare	インテリア
onoarea	名誉
onoarea	名誉
tiraspol	ティラスポリ
nasa	nasa
absolvirea	卒業
ascuns	隠し
baterie	電池
baterie	バッテリー
baterie	バッテリ
dave	デーヴ
dave	デイヴ
capela	チャペル
test	テスト
simultan	同時
hong	ホン
brigada	旅団
profund	ディープ
profund	深い
richter	リヒター
grant	付与
grant	グラント
portret	肖像
portret	ポートレート
portret	縦長
antologie	アンソロジー
england	イギリス
călătorii	旅行
negative	ネガティブ
negative	マイナス
negative	ネガ
negative	ネガ
etnice	民族
coloane	カラム
hills	ヒルズ
billy	ビリー
opoziție	野党
nordic	ノルディック
url	url
empire	帝国
empire	帝政
empire	エンパイア
frontiera	ボーダー
frontiera	国境
frontiera	フロンティア
mecanic	メカニック
erou	ヒーロー
argument	論証
cercetători	研究者
împrumut	ローン
împrumut	融資
împrumut	借用
împrumut	借りる
israelului	イスラエル
viitoare	フューチャー
viitoare	未来
viitoare	将来
dublă	ダブル
dublă	二重
utilizatorul	ユーザー
utilizatorul	ユーザ
june	六月
buget	予算
comerțul	貿易
comerțul	トレード
comerțul	取引
miguel	ミゲル
armă	武器
armă	凶器
armă	ガン
tată	父親
rom	rom
rom	ラム
echivalent	同等
tabăra	camp
tabăra	キャンプ
lichid	流体
lichid	液体
schimba	チェンジ
schimba	変更
schimba	変化
sezoane	季節
sezoane	シーズン
culturi	農産物
culturi	作物
fan	ファン
criterii	基準
criterii	条件
pennsylvania	ペンシルバニア
dispoziție	支給
dispoziție	条項
dispoziție	条文
dispoziție	処分
încasări	代価
povești	記事
povești	ストーリー
plecarea	出発
plecarea	去る
secțiuni	セクション
principii	原則
principii	原理
înțelegere	理解
opinii	意見
jerry	ジェリー
performanță	パフォーマンス
performanță	性能
performanță	興行
neapole	ナポリ
neapole	ナポリ
tratamentul	トリートメント
tratamentul	待遇
tratamentul	治療
cerc	サークル
eseu	随筆
eseu	エッセイ
comportamentul	行動
comportamentul	挙動
comportamentul	行動
comportamentul	挙動
momente	moments
momente	モーメント
sosirea	到着
pozitiv	陽性
pozitiv	ポジティブ
nicu	nicu
asigurarea	保険
eforturile	取り組み
eforturile	努力
lenin	レーニン
massachusetts	マサチューセッツ
retrage	引き出す
vândute	落札
dec	dec
ingrid	イングリッド
serghei	セルゲイ
sexuale	性的
alto	アルト
mail	郵便
mail	メール
melodie	メロディ
melodie	メロディー
melodie	メロディ
melodie	チューン
melodie	歌曲
melodie	ソング
mormânt	墓所
mormânt	墓穴
investiții	投資
investiții	投資
punk	パンク
vizita	訪問
steven	スティーヴン
utilizatorilor	ユーザー
utilizatorilor	ユーザ
emisar	使者
dragon	ドラゴン
produc	プロデュース
aplicat	応用
abandonat	放棄された
permanentă	パーマネント
austriacă	オーストリア
western	ウェスタン
western	ウエスタン
principiile	原則
principiile	原理
fenomenul	現象
bunicul	おじいちゃん
bunicul	おじいさん
bunicul	祖父
undeva	どこか
guvernare	ガバナンス
guvernare	政府
rata	レート
rata	評価
jupiter	ジュピター
jupiter	木星
raza	半径
raza	radius
scaun	いす
scaun	チェア
scaun	椅子
scaun	座席
regent	摂政
poe	ポー
varsă	こぼす
jacob	ジャコブ
hop	ホップ
pietre	ストーンズ
pietre	岩石
pietre	ロックス
leonard	レナード
ramură	支店
ramură	支社
ramură	ブランチ
ramură	支部
azzurro	azzurro
trage	シュート
trage	引っ張る
trage	プル
beach	ビーチ
beach	砂浜
venezuela	ベネズエラ
venezuela	ベネズエラ
soț	ダンナ
soț	主人
soț	旦那
orient	オリエント
alaska	アラスカ
ridicarea	リフティング
magic	magic
magic	魔法
magic	マジック
magic	マジカル
revolta	蜂起
revolta	反乱
revolta	暴動
pozitive	陽性
pozitive	ポジティブ
cetățenii	市民
recunoașterea	認識
recunoașterea	認定
reacția	反応
reacția	リアクション
barbara	バーバラ
olga	オルガ
rasă	品種
rasă	人種
rasă	競走
rasă	レース
demisia	辞表
demisia	辞任
demisia	辞職
negativ	ネガティブ
negativ	マイナス
negativ	ネガ
frontieră	ボーダー
frontieră	国境
frontieră	フロンティア
extinderea	膨張
extinderea	引き伸ばし
greutatea	重量
greutatea	体重
temple	テンプル
temple	寺院
temple	神殿
inspirație	インスピレーション
inspirație	インスパイア
atlas	アトラス
cal	ウマ
cal	カル
fișă	fiche
albatros	アルバトロス
succesiune	承継
succesiune	継承
succesiune	引継ぎ
norman	ノーマン
rețele	ネットワーク
extras	抜粋
extras	エキス
televiziunea	テレビ
lucia	ルチア
lucia	ルシア
navele	艦船
navele	船舶
wild	ワイルド
wild	野生
existență	存在
aliat	アライ
aliat	アリー
vehicule	乗り物
vehicule	車両
totalul	合計
concertul	コンサート
clark	クラーク
fritz	フリッツ
moară	ミル
războaiele	戦争
războaiele	ウォーズ
timpuriu	アーリー
timpuriu	早い
coastă	肋骨
coastă	海岸
formare	トレーニング
formare	講習
formare	修行
formare	訓練
formare	研修
democrată	民主主義
slatina	スラティナ
benevento	ベネヴェント
produsele	プロダクト
produsele	商品
produsele	製品
sfera	球体
sfera	球面
sfera	球形
pește	魚類
pește	フィッシュ
info	情報
clasificare	分類
scrimă	フェンシング
palat	宮殿
law	法律
law	法学
premieră	初演
premieră	プレミア
placă	プレート
oxigen	酸素
vice	バイス
logică	論理
logică	論理
stockholm	ストックホルム
inimă	心臓
inimă	ハート
medicina	医学
tenis	テニス
criza	危機
direcție	方向
direcție	ステアリング
regi	キングス
spații	スペース
specializat	専門
antichitate	アンティーク
răspunde	回答
răspunde	答え
răspunde	答弁
răspunde	返信
răspunde	応答
răspunde	回答
buda	ブダ
nero	nero
posesia	占有
posesia	所持
faptele	事実
deplasare	変位
materie	物質
materie	事柄
transformarea	変換
cinema	映画
cinema	シネマ
atitudine	姿勢
atitudine	態度
linux	linux
autoritate	権威
autoritate	権限
autoritate	職権
citat	引用
oțel	スチール
oțel	鋼鉄
căldură	ヒート
apus	夕焼け
apus	日没
diplomat	外交官
coloană	カラム
decret	布告
campo	campo
eliminarea	処分
eliminarea	廃棄
eliminarea	除去
băiat	男の子
băiat	少年
băiat	ボーイ
selecție	選考
selecție	セレクション
selecție	選択
studioul	スタジオ
criticii	評論家
folclor	伝承
verona	ヴェローナ
întrebarea	質問
întrebarea	疑問
operații	演算
operații	オペレーション
operații	操作
sarah	サラ
baroc	バロック
newton	ニュートン
locuințe	住居
locuințe	住宅
criză	危機
criză	差押え
criză	押収
observații	コメント
observații	観測
observații	備考
köln	ケルン
fair	フェア
adaptare	適応
incendiu	火事
incendiu	ファイア
incendiu	火災
filosofia	哲学
inter	inter
sultanul	スルタン
sultanul	スルターン
canale	チャネル
canale	チャンネル
occident	ウエスト
occident	西部
occident	ウェスト
ecran	画面
ecran	スクリーン
deschidere	開く
deschidere	オープニング
evoluție	進化
evoluție	evolution
culorile	カラー
beton	コンクリート
declarația	ステートメント
declarația	声明
declarația	布告
declarația	宣言
declarația	申告
friuli	フリウーリ
expresie	表現
expresie	expression
angela	アンジェラ
engleza	イングリッシュ
engleza	英語
mănăstiri	修道院
mănăstiri	僧院
tetragnatha	tetragnatha
scoate	削除
scoate	取り除く
pronunțat	発音
spirituală	スピリチュアル
sudic	サザン
sudic	南部
caracteristicile	特性
caracteristicile	特色
caracteristicile	特徴
walker	ウォーカー
salerno	サレルノ
prince	プリンス
jeff	ジェフ
plastic	プラスチック
plastic	合成樹脂
plastic	ビニール
plastic	プラスチック
plastic	プラスティック
malik	マリック
arnold	アーノルド
arnold	アルノルト
procesele	プロセス
probe	サンプル
probe	証拠
vizită	訪問
vizită	訪問
limitat	限定
limitat	limited
expus	露出
operațiuni	演算
operațiuni	オペレーション
operațiuni	操作
operațiuni	取引
operațiuni	トランザクション
johnny	ジョニー
traseul	経路
traseul	ルート
mile	マイル
mile	マイル
kent	ケント
continuarea	続行
continuarea	続き
continuarea	継続
continuarea	続編
santiago	サンティアゴ
kelly	ケリー
bei	eib
critica	批評
critica	評論
critica	批判
critica	批評
critica	クリティカル
nelson	ネルソン
pozițiile	ポジション
gazdă	ホスト
gazdă	主催
timpurile	タイムズ
pan	パン
grupe	グループ
sârbă	セルビア
atmosfera	大気
atmosfera	大気圏
atmosfera	雰囲気
distincte	distinct
reflectă	反映
institut	研究所
fructe	フルーツ
fructe	果実
fructe	果物
fructe	フルーツ
fructe	果実
fructe	果物
adunare	アセンブリ
adunare	集会
adunare	組み立て
piele	レザー
piele	皮革
piele	スキン
piele	皮膚
rachete	ミサイル
distruge	破壊
constantă	定数
definiție	定義
dos	ドス
dos	dos
colegii	同僚
lat	lat
chimic	化学
particule	粒子
particule	パーティクル
particule	粒子
titlurile	役職
titlurile	称号
titlurile	タイトル
expuse	露出
dif	diff
igor	イーゴリ
prost	バカ
identitatea	アイデンティティー
identitatea	アイデンティティ
râuri	河川
müller	ミュラー
kong	コング
sexuală	性的
dificil	難しい
contesă	伯爵夫人
revoluție	revolution
revoluție	革命
revoluție	レボリューション
leo	レオ
leo	leo
marcus	マルクス
marcus	マーカス
dimensiune	ディメンション
dimensiune	次元
dimensiune	寸法
dimensiune	サイズ
vânzări	販売
vânzări	売り上げ
vânzări	セールス
vânzări	売上
vânzări	セール
sfatul	助言
sfatul	アドバイス
necesitatea	必要性
forum	フォーラム
combustibil	燃料
sin	シン
sin	sin
rugby	ラグビー
pădurile	森林
jonathan	ジョナサン
unelte	ツール
unelte	道具
ucide	キル
ucide	kill
distribuția	分布
distribuția	流通
distribuția	配当
csm	csm
propunere	提案
propunere	プロポーズ
propunere	命題
nucleară	原子力
conservator	温室
conservator	保守
numerele	数字
numerele	数値
dispozitiv	デバイス
dispozitiv	機器
terra	テラ
nota	メモ
nota	ノート
adoptată	養子
adoptată	採択
atitudinea	姿勢
atitudinea	態度
semnarea	署名
semnarea	調印
dimensiunile	サイズ
dimensiunile	寸法
limitele	境界
limitele	制限
limitele	リミット
limitele	限界
cade	ケード
soarta	運命
moore	ムーア
dulce	スウィート
dulce	甘い
istván	イシュトヴァーン
convenția	コンベンション
convenția	大会
chinez	中国語
chinez	中国人
viziunea	ヴィジョン
viziunea	ビジョン
viziunea	vision
unu	一つ
unu	one
unu	一人
unu	ワン
trofeul	トロフィー
marshall	マーシャル
dimensiunea	ディメンション
dimensiunea	次元
dimensiunea	寸法
dimensiunea	サイズ
hassan	ハサン
hassan	ハッサン
seară	夕方
antiohia	アンティオキア
mini	ミニ
combinație	組み合わせ
combinație	コンビネーション
irlandei	アイルランド
angel	エンジェル
angel	天使
alternativă	オルタナティブ
alternativă	代替
coburg	コーブルク
mixt	ミックス
mixt	混合
harris	ハリス
marchează	マーク
marchează	マルク
coada	キュー
coada	尾翼
coada	しっぽ
îndoială	疑念
ross	ロス
clasele	クラス
corporation	コーポレーション
reprezentare	表現
serios	深刻
serios	マジ
dramatic	ドラマチック
leonardo	レオナルド
mali	マリ
contribuție	寄与
contribuție	貢献
contribuție	出資
contribuțiile	貢献
girls	ガールズ
hesse	ヘッセン
hesse	ヘッセ
veronica	ヴェロニカ
veronica	ベロニカ
fernando	フェルナンド
amos	アモス
jordan	ヨルダン
jordan	ジョーダン
african	アフリカ
cunoștințe	知識
cuba	キューバ
plata	支払
plata	決済
plata	支払い
masivul	山塊
kennedy	ケネディ
robin	ロビン
turnuri	タワーズ
bandă	テープ
bandă	ギャング
nick	ニック
desert	デザート
desert	デザート
desert	砂漠
prime	素数
prime	プライム
prime	景品
jucătorii	選手
jucătorii	プレイヤー
acționează	アクト
acționează	act
harvard	ハーバード
mariana	マリアナ
dialectul	方言
dick	ディック
morgan	モルガン
roci	岩石
roci	ロックス
viata	生活
viata	生命
viata	人生
viata	ライフ
ibrahim	イブラヒム
albi	白い
albi	ホワイト
definește	定義
definește	define
belarus	ベラルーシ
belarus	ベラルーシ
politicile	ポリシー
politicile	施策
politicile	方針
uniune	ユニオン
intens	激しい
salonul	サロン
încercări	トライアル
încercări	試練
încercări	テスト
aplicată	応用
cărămidă	レンガ
cărămidă	れんが
cărămidă	煉瓦
sexual	性的
fred	フレッド
april	四月
april	エイプリル
astra	アストラ
decizii	決定
grupă	集団
grupă	グループ
grupă	分隊
diferență	差異
diferență	違い
diferență	差分
sky	sky
sky	スカイ
preț	プライス
preț	対価
preț	値段
preț	価格
lisabona	リスボン
islam	イスラム教
hrană	食べ物
hrană	料理
hrană	食品
securitatea	セキュリティ
securitatea	セキュリティー
shortsummary	shortsummary
solare	ソーラー
produsul	製品
produsul	プロダクト
aparate	デバイス
aparate	機器
inițiale	イニシャル
inițiale	頭文字
herțegovina	ヘルツェゴヴィナ
cuplul	カップル
statistici	統計
statistici	統計
derivat	デリバティブ
derivat	微分
derivat	派生
andy	アンディ
saturn	土星
bulgar	ブルガリア
resursele	リソース
resursele	資源
sugerat	おすすめ
soluția	ソリューション
soluția	溶液
atmosferă	大気
atmosferă	大気圏
atmosferă	雰囲気
andreas	アンドレアス
extreme	エクストリーム
bunuri	商品
bunuri	貨物
bunuri	物品
comportament	行動
comportament	挙動
comportament	行動
comportament	挙動
stade	スタッド
acumulare	集積
laborator	研究室
laborator	研究室
laborator	ラボ
moldovan	モルドバ
htm	htm
egale	等しい
egale	イコール
termenii	規約
termenii	用語
russell	ラッセル
plantă	プラント
plantă	植物
operator	オペレーター
vremuri	タイムズ
magnitudinea	等級
motorul	エンジン
consum	消費
perspectiva	遠近
perspectiva	遠近法
perspectiva	視点
kurt	クルト
perechi	ペア
sumă	合計
sumă	総和
sumă	金額
obligatoriu	必須
obligatoriu	強制
înfrângere	敗北
amintiri	思い出
hidrogen	水素
bell	ベル
donald	ドナルド
ferestre	windows
campaniei	キャンペーン
tim	ティム
tim	tim
made	made
motivele	理由
nuclear	原子力
magnus	マグナス
clarke	クラーク
iubire	ベイビー
iubire	赤ちゃん
iubire	ラヴ
iubire	ラブ
economist	エコノミスト
romanele	小説
diego	ディエゴ
oliver	オリヴァー
oliver	オリバー
mississippi	ミシシッピ
mtv	mtv
profesionale	プロフェッショナル
blues	ブルース
prețul	プライス
prețul	対価
prețul	値段
prețul	価格
ltd	ltd
colaborarea	コラボレーション
colaborarea	コラボ
mamifere	哺乳類
mamifere	哺乳類
mamifere	哺乳動物
kărdjali	クルジャリ
galbenă	イエロー
galbenă	黄色
identitate	アイデンティティー
identitate	アイデンティティ
generații	世代
generații	generations
expediție	探検
expediție	遠征
adn	dna
acordarea	付与
frecvente	共通
senatului	元老院
secretă	秘密
ocupate	忙しい
ocupate	ビジー
ocupate	占領
cooperare	協力
mountain	マウンテン
zilnic	デイリー
altarul	祭壇
altarul	神社
jurist	法曹
constituție	体質
constituție	憲法
decat	より
gotha	ゴータ
efort	努力
criteriile	基準
criteriile	条件
catherine	キャサリン
juniori	後輩
juniori	ジュニア
churchill	チャーチル
uciderea	キリング
acordată	付与
exploatarea	搾取
maternă	母方
antoine	アントワーヌ
academy	アカデミー
eroi	ヒーローズ
eroi	heroes
animalele	動物
match	マッチ
match	一致
olandeză	ダッチ
instituțiile	機関
echipamente	道具
echipamente	装備
echipamente	機器
echipamente	機材
identificarea	同定
identificarea	識別
scufundare	ダイビング
scufundare	潜る
scufundare	ダイビング
vineri	金曜日
vineri	フライデー
mixtă	ミックス
mixtă	混合
inginerie	工学
inginerie	エンジニアリング
picioarele	フィート
picioarele	両足
wayne	ウェイン
cross	十字架
cross	クロス
cross	cross
cross	十字
înregistrează	原簿
înregistrează	登録
înregistrează	レジスタ
înregistrează	レコード
înregistrează	記録
suficiente	足りる
restaurare	復元
restaurare	修復
restaurare	復元
restaurare	維新
reprezentarea	表現
tren	電車
tren	列車
tren	トレイン
alimente	食べ物
alimente	料理
alimente	食品
acordate	付与
clima	気候
diplomă	ディプロマ
diplomă	学位
străzi	ストリート
natvar	natvar
portar	ゴールキーパー
austriece	オーストリア
missouri	ミズーリ
playstation	playstation
nominalizare	指名
simboluri	シンボル
simboluri	記号
antrenorul	コーチ
antrenorul	コーチング
margaret	マーガレット
limită	制限
limită	リミット
limită	限界
sărbătoare	祝日
sărbătoare	休日
sărbătoare	ホリデー
sărbătoare	ごちそう
sărbătoare	祝賀会
sărbătoare	お祝い
obiectele	オブジェクト
solist	ソリスト
rusu	留守
origini	起源
erik	エリック
exploatare	搾取
hip	股関節
hip	ヒップ
matt	マット
suflet	ソウル
suflet	霊魂
turingia	テューリンゲン
retragere	退却
retragere	撤退
retragere	脱退
retragere	離脱
retragere	撤退
eficient	効率
eficient	実効
programare	プログラミング
programare	選任
programare	任用
programare	任命
programare	予約
folk	フォーク
regula	ルール
organism	本文
organism	身体
organism	本体
organism	ボディ
organism	生物
deces	デス
sarcină	妊娠
sarcină	読み込む
sarcină	ロード
sarcină	読み込み
sarcină	タスク
hit	hit
hit	ヒット
pui	鶏肉
pui	ニワトリ
pui	チキン
revoltă	蜂起
revoltă	反乱
revoltă	暴動
dedicate	専用
capete	ヘッズ
capete	ヘッド
sărat	塩辛い
sărat	塩漬け
puțini	少数
spiritual	スピリチュアル
primite	受け取り
primite	受信
neo	ネオ
imam	イマーム
automobile	自動車
modă	ファッション
viu	アライブ
rămase	残り
rămase	残額
orientare	指導
orientare	ガイダンス
orientare	方向
orientare	向き
orientare	オリエンテーション
cazurile	事例
cazurile	ケース
arhiepiscopul	大主教
câine	イヌ
trecutul	過去
balcani	バルカン
votul	投票
categoriile	カテゴリー
categoriile	カテゴリ
categoriile	分類
maroc	モロッコ
fiii	息子
extinde	延長
interese	利子
interese	利息
rené	ルネ
rené	ルネ
interesant	興味深い
interesant	おもしろい
interesant	面白い
interesant	わくわく
interesant	ドキドキ
interesant	エキサイティング
traduce	翻訳
pete	ピート
garda	ガード
garda	ガルダ
figuri	フィギュア
ceramică	陶芸
ceramică	陶器
ceramică	セラミック
ceramică	陶磁器
anexarea	併合
sound	サウンド
distribuit	共有
cinstea	正直
anunță	アナウンス
biblia	聖書
îmbunătățirea	改善
continentală	コンチネンタル
continentală	本土
construi	構築
directe	ダイレクト
câștiga	win
câștiga	勝利
câștiga	勝ち
câștiga	勝つ
cimitir	墓地
cimitir	墓地
cimitir	墓所
cimitir	墓場
situri	サイト
bologna	ボローニャ
interval	範囲
interval	レンジ
interval	間隔
interval	音程
interval	インターバル
interval	区間
picior	フィート
explicit	明示
caroline	キャロライン
modena	モデナ
dramă	ドラマ
drama	ドラマ
angelo	アンジェロ
ein	アイン
ein	ein
regulat	レギュラー
prevăzut	予見
ghost	お化け
ghost	幽霊
ghost	ゴースト
colorado	コロラド
wright	ライト
werner	ヴェルナー
profit	営利
profit	収益
profit	利益
editorial	社説
republici	共和制
shoemaker	シューメーカー
respect	尊敬
respect	尊重
respect	リスペクト
respect	敬意
orbita	軌道
sper	ホープ
sper	希望
închisoarea	刑務所
închisoarea	監獄
summer	summer
summer	サマー
grafice	チャート
grafice	グラフ
grafice	グラフィック
grafice	グラフィックス
dealurile	ヒルズ
proteja	protect
proteja	プロテクト
proteja	保護
fabrici	工場
marcu	マーク
marcu	マルク
robot	ロボット
principatul	公国
luigi	ルイジ
platforma	プラットフォーム
platforma	プラットホーム
gary	ゲーリー
gary	ギャリー
gary	ゲイリー
consens	合意
ambasador	大使
ambasador	アンバサダー
mulțimea	群衆
mulțimea	群集
mulțimea	人混み
clasificarea	分類
reacții	リアクション
însemnând	意味
discurs	音声
discurs	スピーチ
materialele	材料
materialele	素材
valencia	バレンシア
prietenie	友情
călugări	僧侶
echilibru	残高
echilibru	バランス
repetate	繰り返し
aus	aus
legendă	キャプション
legendă	伝説
arbori	樹木
incinta	囲い
incinta	同封
tablou	絵画
închise	閉店
respectă	従う
dificilă	難しい
tehnologii	テクノロジー
tehnologii	技術
tehnologii	テクノロジー
anuale	年次
julius	ジュリアス
julius	ユリウス
imposibil	インポッシブル
imposibil	不可能
eagle	ワシ
eagle	イーグル
fântâna	噴水
diferențe	差異
diferențe	違い
diferențe	差分
mars	マーズ
mars	火星
graham	グラハム
graham	グレアム
contemporan	現代
navy	海軍
navy	ネイビー
flotei	艦隊
flotei	フリート
substanță	物質
biografia	バイオ
biografia	伝記
lanț	チェイン
lanț	チェーン
bibliotecă	図書館
bibliotecă	ライブラリ
greșeală	間違い
elementul	要素
elementul	元素
elementul	エレメント
tabelul	テーブル
zăpadă	スノー
zăpadă	snow
transfer	移転
transfer	転送
transfer	乗り換え
transfer	譲渡
jose	ホセ
muzicieni	ミュージシャン
iowa	アイオワ
self	セルフ
self	自己
juventus	ユヴェントス
asociații	組合
util	役に立つ
util	役立つ
etaj	フロア
criticilor	評論家
managementul	経営
managementul	マネジメント
managementul	マネージメント
managementul	管理
gene	まつげ
gene	遺伝子
gene	ジーン
bach	バッハ
zürich	チューリッヒ
zürich	チューリッヒ
mozart	モーツァルト
deținută	所有
ipoteza	仮説
aventurile	冒険
întrebare	質問
întrebare	疑問
calculatoare	コンピューター
calculatoare	コンピュータ
diametrul	直径
blood	血液
blood	ブラッド
monumentele	モニュメント
monumentele	記念碑
genova	ジェノヴァ
dana	寝台
dana	ダナ
slabă	弱い
curentul	現在
pat	パット
pat	ベッド
paralele	パラレル
paralele	並列
paralele	平行線
copa	コパ
mar	mar
mar	リンゴ
mar	りんご
mar	アップル
mar	林檎
fischer	フィッシャー
elev	生徒
elev	瞳孔
elev	生徒
elev	学生
bridge	ブリッジ
unită	ユナイテッド
nervos	緊張
nervos	神経質
mâncare	食べ物
mâncare	料理
mâncare	食品
lorenzo	ロレンツォ
lorenzo	ロレンソ
hardy	ハーディ
campanii	キャンペーン
extinsă	拡張
extinsă	延長
realizare	実現
realizare	換価
realizare	功績
realizare	事績
realizare	達成
realizare	実績
finanțe	財務
finanțe	金融
finanțe	財政
finanțe	ファイナンス
venituri	収益
venituri	収入
venituri	歳入
venituri	収入
venituri	所得
planete	惑星
figura	フィギュア
demisionat	辞任
blog	ブログ
continent	本土
continent	大陸
secretarul	秘書
autorii	作家
autorii	著者
autorii	作者
muzee	美術館
muzee	博物館
exterioare	外側
exterioare	アウター
exterioare	外側
heavy	重い
heavy	ヘビー
forest	フォレスト
forest	森林
fragment	フラグメント
densitatea	密度
botez	洗礼
indonezia	インドネシア
soul	ソウル
soul	霊魂
early	アーリー
early	早い
imi	imi
participare	関与
participare	参加
utile	役に立つ
specializată	専門
obiectivele	目的
obiectivele	ゴール
obiectivele	目標
bătălii	合戦
șir	ストリング
rea	バッド
rea	悪い
cruz	クルス
ryan	ライアン
wwe	wwe
egiptul	エジプト
mori	die
mori	死ぬ
moise	モーゼ
moise	モーゼス
bulevardul	大通り
bulevardul	ブールバール
pereche	ペア
marină	海軍
marină	ネイビー
marină	マリン
nokia	ノキア
dispariția	失踪
cifre	フィギュア
ville	ヴィル
que	que
bin	bin
brazilian	ブラジル
florile	お花
field	フィールド
gimnastică	体操
executarea	処刑
executarea	実行
executarea	執行
