और	en
राक्षस	demoon
राक्षस	demon
राक्षस	duivel
राक्षस	monster
राक्षस	monsters
एलिस	elis
ग्रे	gray
ग्रे	grijze
ग्रे	grijs
ग्रे	grijze
ग्रे	grijs
ग्रे	grey
शाकाहारी	vegetariër
शाकाहारी	vegetarisch
शाकाहारी	vegetarische
शाकाहारी	veganist
श्वास	ademhalen
श्वास	ademhaling
श्वास	ademen
पोल	enquête
पोल	poll
पोल	opiniepeiling
पोल	peiling
पोल	polls
पोल	opiniepeilingen
पोल	peilingen
गारंटी	gegarandeerde
गारंटी	gewaarborgd
गारंटी	gegarandeerd
गारंटी	garantie
निर्भरता	afhankelijkheid
तंग	tang
तंग	krap
तंग	strakke
तंग	strak
तंग	smalle
तंग	smal
प्रतिरूप	replica
प्रतिरूप	gelijkenis
प्रतिरूप	gelijkenissen
चीजें	dingen
योनि	poesje
योनि	vagina
कांच	glas
कांच	glazen
कराची	karachi
शस्त्र	wapens
शस्त्र	wapen
शस्त्र	wapens
शस्त्र	armen
राजू	raju
गुलाबी	pink
गुलाबी	roze
गुलाबी	rooskleurig
इलेक्ट्रॉनिक्स	elektronica
इलेक्ट्रॉनिक्स	electronica
ब्राउज़र	browser
बियर	bieren
बियर	biertje
बियर	bier
गान	volkslied
गान	hymne
सातवीं	zevende
सातवीं	seventh
एनबीसी	nbc
पुरूष	mannelijk
पुरूष	male
पुरूष	mannetje
पुरूष	mannelijke
सिंधु	indus
सिंधु	sindh
लाइट	light
लाइट	lichte
लाइट	licht
अभिव्यक्त	express
हिस्सेदारी	staak
महा	maha
ऑस्कर	oscar
ऑस्कर	oscars
टॉस	gooi
बाएँ	linkse
बाएँ	linker
बाएँ	links
गौर	gaur
राष्ट्रवादी	nationalistisch
राष्ट्रवादी	nationalistische
इंजनों	locomotieven
स्टीफन	stephen
उपजाऊ	uitbundige
ब्लूज़	blues
रूपांतरित	omzetten
रूपांतरित	bekeren
रूपांतरित	converteren
रूपांतरित	geconverteerd
रूपांतरित	bekeerd
रूपांतरित	omgezet
रूपांतरित	omgerekend
रूपांतरित	omgebouwd
रूपांतरित	omgetoverd
रूपांतरित	getransformeerd
कांस्य	bronzen
कांस्य	brons
कांस्य	bronze
दिलचस्पी	geïnteresseerd
दिलचस्पी	interesse
अलौकिक	bovennatuurlijk
अलौकिक	bovennatuurlijke
अलौकिक	etherische
देशांतर	lengtegraad
वृत्ति	beroepsgroep
वृत्ति	beroep
महिलाएँ	ladies
महिलाएँ	dames
महिलाएँ	vrouwtjes
महिलाएँ	vrouwen
महिलाएँ	vrouwen
व्यंजनों	recepten
आचार	ethisch
आचार	ethiek
मापदंड	criteria
एडिनबर्ग	edinburgh
काच	glas
काच	glazen
युवाओं	jeugd
युवाओं	jongeren
सोलह	zestien
सोलह	sixteen
मलय	maleisië
मलय	maleis
सीमेंट	cement
डिज़्नी	disney
गोलाकार	bolvormige
गोलाकार	sferische
गोलाकार	ronde
गोलाकार	rondje
गोलाकार	round
गोलाकार	rond
गोलाकार	cirkelvormige
गोलाकार	circulaire
आक्साइड	oxiden
सिकंदर	iskander
सिकंदर	aleksandr
सिकंदर	alexander
टोक्यो	tokyo
टोक्यो	tokio
विशुद्ध	zuiverste
भाग्य	fortune
भाग्य	fortuin
भाग्य	noodlot
भाग्य	lotsbestemming
भाग्य	lot
भाग्य	destiny
भाग्य	noodlot
भाग्य	lot
भाग्य	geluk
बैल	stier
बैल	bull
सावधानी	voorzichtigheid
पैनल	paneel
पैनल	panel
नर्मदा	narmada
मारिया	marja
मारिया	maria
स्वीकार्य	swat
स्वीकार्य	arrestatieteam
स्वीकार्य	acceptabel
स्वीकार्य	aanvaardbaar
स्वीकार्य	aanvaardbare
स्वीकार्य	acceptabele
एनिमेटेड	geanimeerde
कीबोर्ड	toetsenbord
कीबोर्ड	keyboard
एंटीबायोटिक	antibiotica
दिनांक	datum
शैव	shaivisme
तेलंगाना	telangana
योगी	yogi
गुट	factie
गुट	kliek
प्रतिस्थापन	vervanging
प्रतिस्थापन	substitutie
प्रतिस्थापन	substituten
प्रतिस्थापन	vervangers
प्रतिस्थापन	plaatsvervangers
प्रतिस्थापन	vervanging
प्रतिस्थापन	vervanger
रोज़	rose
रोज़	roos
रोज़	dagelijkse
रोज़	dagelijks
आर्मी	leger
आर्मी	landmacht
ब्लेक	blues
ब्लेक	blake
गर्भवती	zwangere
गर्भवती	zwanger
गर्भवती	drachtige
गंभीरता	ernst
गंभीरता	ernst
गंभीरता	strengheid
सोशल	sociale
सोशल	sociaal
खरीदा	aangekocht
खरीदा	ingekocht
खरीदा	gekocht
खरीदा	aangeschaft
खरीदा	gekochte
खरीदा	kocht
खरीदा	gekocht
विवादों	geschillen
लीड्स	leeds
सिगरेट	sigaretten
सिगरेट	sigaret
सिगरेट	sigaretten
मुद्रण	drukwerk
मुद्रण	afdrukken
मुद्रण	drukken
मुद्रण	bedrukken
मुद्रण	printen
मिलना	mengen
शास्त्रों	schriften
सूट	maatpak
सूट	pak
सूट	pakken
सूट	kostuums
हिंद	hind
सैयद	syed
शान	shan
प्रविष्ट	onderbreken
प्रविष्ट	invoegen
प्रविष्ट	inbrengen
प्रविष्ट	invoeging
वुड्स	bos
वुड्स	bossen
वुड्स	houtsoorten
बर्फ़	sneeuw
बर्फ़	ijs
बर्फ़	ice
मरुस्थल	woestijn
विवादित	betwiste
विवादित	betwist
विवादित	aangevochten
विवादित	omstreden
विवादित	controversieel
विवादित	controversiële
विवादित	omstreden
बताई	verteld
बताई	vertelde
बिल्डिंग	bouwen
क्रमिक	geleidelijk
क्रमिक	geleidelijke
अल्पसंख्यक	minderheid
अल्पसंख्यक	minderheden
बर्मी	birmaanse
बर्मी	birmese
अपर्याप्त	ontoereikend
अपर्याप्त	onvoldoende
अपर्याप्त	ontoereikende
अपर्याप्त	ontoereikend
अपर्याप्त	onvoldoende
अपर्याप्त	ontoereikende
ट्रक	vrachtauto
ट्रक	truck
ट्रक	vrachtwagen
ट्रक	vrachtwagens
ट्रक	trucks
डीन	dean
डीन	decaan
कब्र	grave
कब्र	graf
फर्श	vloer
फर्श	verdieping
फर्श	floor
ग्राउंड	grond
पैकेज	arrangementen
पैकेज	pakketten
पैकेज	verpakkingen
पैकेज	colli
पैकेज	pakketje
पैकेज	pakje
पैकेज	pakket
पैकेज	arrangement
प्रतियोगी	deelnemer
प्रतियोगी	deelnemers
मोती	moti
मोती	perl
मोती	pearl
मोती	parel
मोती	parels
पादरी	dominee
पादरी	pastor
पादरी	predikant
पादरी	pastoor
पादरी	geestelijken
यूरो	euro
प्रतिरोधी	antagonisten
प्रतिरोधी	antagonist
है,	is,
लिटिल	kleine
लिटिल	weinig
लिटिल	little
लिटिल	klein
तम्बाकू	tabak
परिपक्व	volwassen
परिपक्व	rijpe
उष्ण	tropisch
उष्ण	tropische
हरित	groen
हरित	groene
लेडी	lady
लेडी	vrouwe
लेडी	dame
कॉर्पोरेशन	corporatie
कॉर्पोरेशन	corporation
दया	jammer
दया	medelijden
दया	mercy
दया	barmhartigheid
दया	genade
दया	clementie
दया	vriendelijkheid
टेक्स्ट	tekst
इंद्र	indra
कांगो	congo
इरादा	intentie
आशीर्वाद	zegening
आशीर्वाद	zegen
आशीर्वाद	zegenen
आशीर्वाद	zegeningen
आशीर्वाद	zegen
अवतरण	aanlanding
अवतरण	aanvoer
अवतरण	landingen
ओजोन	ozon
ग्रिड	raster
ग्रिड	grid
सुप्रीम	supreme
सुप्रीम	opperste
अनन्त	oneindig
अनन्त	oneindige
अनन्त	eeuwige
अनन्त	eeuwig
मॉल	winkelcentrum
यूनेस्को	unesco
सामरिक	strategisch
लास	las
त्रिपुरा	tripura
आस्ट्रिया	oostenrijks
आस्ट्रिया	oostenrijkse
आस्ट्रिया	oostenrijk
निर्वाण	nirvana
रिपब्लिकन	republikeinse
रिपब्लिकन	republikein
रिपब्लिकन	republikeinen
बगैर	zonder
सपना	droom
सपना	dromen
सपना	dream
वेन	wayne
उत्तराधिकार	opvolging
उत्तराधिकार	erfenis
उत्तराधिकार	erfdeel
कारावास	opsluiting
कारावास	opsluiting
कारावास	gevangenneming
कारावास	gevangenisstraf
कारावास	gevangenschap
कारावास	gevangenis
आयुक्त	commissaris
उत्तरदायित्व	verantwoordelijkheid
उत्तरदायित्व	verantwoordelijkheid
उत्तरदायित्व	verantwoording
विचित्र	schilderachtige
विचित्र	bizarre
विचित्र	bizar
विद्रोही	rebel
नायर	nair
बैठा	zittend
बैठा	zittende
बैठा	zat
बैठा	sat
चन्द्रगुप्त	chandragupta
स्टर्लिंग	sterling
स्टर्लिंग	stirling
निपटने	tackle
निपटने	aanpakken
फीफा	fifa
इंजेक्शन	injecteren
इंजेक्शन	inspuiting
इंजेक्शन	injectie
दूतावास	ambassade
चुनी	uitverkorene
चुनी	uitgekozen
चुनी	gekozen
चुनी	uitverkoren
चुनी	verkozen
चुनी	gekozen
प्राइवेट	prive
प्राइवेट	privé
प्राइवेट	particulier
चित्रकारी	schilderen
चित्रकारी	verven
चित्रकारी	schilderkunst
चित्रकारी	schilderij
बेसबॉल	baseball
बेसबॉल	honkbal
निकटवर्ती	nabijgelegen
निकटवर्ती	dichtbij
उदर	onderbuik
उदर	buik
झीलों	meren
लय	ritmes
लय	ritme
फायर	brand
फायर	vuren
फायर	vuur
हैमिल्टन	hamilton
ऑर्डर	orde
ऑर्डर	bestellen
ऑर्डर	order
ऑर्डर	bestelling
ऑर्डर	bevelen
ऑर्डर	bestellingen
ऑर्डर	orders
किलोग्राम	kilogram
किलोग्राम	kilogram
स्त्रोत	bron
स्त्रोत	bronnen
टेप	bandje
टेप	plakband
टेप	tape
भूविज्ञान	geologie
खैर	nou
खैर	wel
वाइरस	virus
वाइरस	virussen
वाइरस	virussen
समायोजित	aangepast
कोहली	kohli
रबर	rubber
रबर	rubberen
रबर	gom
रबर	gum
सिग्नल	seinen
सिग्नल	signalen
सिग्नल	signaal
गाथा	saga
सूक्ष्मदर्शी	microscoop
सूक्ष्मदर्शी	microscopie
सुंदरता	beauty
सुंदरता	schoonheid
यहूदियों	joden
फाइल	dossier
फाइल	bestand
निकोलस	nicolas
निकोलस	nicolaas
निकोलस	nicholas
आठवीं	achtste
मूर्तियाँ	standbeelden
मिसाइल	raketten
मिसाइल	raket
अर्थशास्त्री	econoom
उद्यमी	ondernemers
उद्यमी	ondernemer
जोड़ों	stellen
जोड़ों	paren
जोड़ों	stelletjes
जोड़ों	echtparen
जोड़ों	koppels
परिपूर्ण	perfect
परिपूर्ण	perfecte
परिपूर्ण	uitputtend
परिपूर्ण	uitputtende
सन्त	sant
डेबिट	debet
डेबिट	incasso
कवरेज	dekking
उपग्रहों	satelliet
नम	vochtige
नम	vochtig
नम	vochtig
नम	vochtige
नम	vochtig
परमात्मा	goddelijk
परमात्मा	goddelijke
वाक्यांश	zinnen
वाक्यांश	uitdrukkingen
वाक्यांश	tekenreeks
वाक्यांश	string
वाक्यांश	touwtje
मकबरा	tombe
मकबरा	graftombe
मकबरा	graf
मकबरा	mausoleum
विशेषण	adjectief
सराहना	waardering
सराहना	appreciatie
सराहना	waardeer
सराहना	waarderen
सराहना	gewaardeerd
मार्केट	markt
मंगलवार	dinsdag
जाहिर	kennelijk
जाहिर	blijkbaar
जाहिर	schijnbaar
किताबें	boeken
हिटलर	hitler
सीख	leren
सीख	learning
सीख	leren
सीख	leer
कैबिनेट	kabinet
वैन	bestelwagens
वैन	busjes
वैन	busje
सीईओ	ceo
विस्फोटक	explosie
विस्फोटक	ontploffing
विस्फोटक	explosieve
विस्फोटक	explosieven
विस्फोटक	explosief
विस्फोटक	explosieven
जीवविज्ञान	biologie
वृत्तचित्र	documentaire
वृत्तचित्र	docu
आपातकालीन	noodgeval
आपातकालीन	noodsituatie
आपातकालीन	noodgevallen
सनातन	eeuwige
सनातन	eeuwig
तुर्क	turkije
तुर्क	turk
तुर्क	turken
संकर	hybride
प्रो	prof
प्रो	pro
बोस्टन	boston
स्तन	borsten
स्तन	borsten
स्तन	borst
स्तन	borsten
आदिम	primitieve
आदिम	primitief
लिखकर	schrijven
असमिया	assamees
पेपर	paper
पेपर	papier
सल्तनत	sultanaat
वाटर	water
सूरी	suri
प्रथाओं	conventies
प्रथाओं	verdragen
नाईट	ridder
रॉ	raw
रॉ	rauw
रॉ	ruw
रॉ	ruwe
रॉ	rauwe
औरत	vrouw
औरत	woman
चाँद	maan
चाँद	moon
निकासी	klaring
निकासी	evacuatie
निकासी	evacueren
निकासी	ontruiming
भूटान	bhutan
जॉनसन	johnson
त्रिकोण	driehoek
त्रिकोण	driehoeken
साइबेरिया	siberië
विकृति	warp
हिंदुओं	hindoes
हिंदुओं	hindoe
सारांश	samenvatting
नियामक	toezichthouder
नियामक	regelaar
संवेदनशीलता	gevoeligheid
सुगंधित	geurige
वाजपेयी	vajpayee
एहसास	gerealiseerd
एहसास	besefte
एहसास	realiseerde
एहसास	realiseer
एहसास	besef
दूरस्थ	remote
दूरस्थ	afstandsbediening
दूरस्थ	afgelegen
करेगी	will
करेगी	zal
करेगी	zullen
अपराधों	misdaden
अपराधों	misdrijven
अपराधों	misdrijf
अपराधों	misdaad
अपराधों	crime
अपराधों	criminaliteit
लौकिक	kosmische
लौकिक	kosmisch
शिक्षकों	onderwijzers
शिक्षकों	leraren
शिक्षकों	docenten
शिक्षकों	leerkrachten
शिक्षकों	leraars
सुशील	sushil
चिड़ियाघर	dierentuin
चिड़ियाघर	zoo
मेजबान	organisator
मेजबान	gastheer
मेजबान	host
संतुष्ट	voldaan
संतुष्ट	tevreden
दूरबीन	verrekijker
बालू	zand
चार्ज	opladen
चार्ज	charge
चार्ज	geheven
चार्ज	opgeladen
चार्ज	geladen
चार्ज	aangeklaagd
इक्विटी	billijkheid
इक्विटी	deelnemingen
लोड	laad
लोड	laden
सूरत	surat
मणि	mani
उद्धरण	aanhalingstekens
उद्धरण	citaten
उद्धरण	citeren
उद्धरण	quote
उद्धरण	citaat
उद्धरण	citeer
मार्क्सवादी	marxistische
नकली	vals
नकली	vervalsing
नकली	nagemaakte
नकली	namaak
नकली	nep
नकली	fake
पूर्वानुमान	voorspellingen
पूर्वानुमान	voorspelling
पूर्वानुमान	voorspellen
पूर्वानुमान	voorspelling
पूर्वानुमान	prognose
सुदृढ़	robuust
सुदृढ़	robuuste
समझे	begrijpen
समझे	begrijp
वक्ता	speaker
वक्ता	luidspreker
वक्ता	spreker
स्वयंसेवक	vrijwilliger
स्वयंसेवक	vrijwilligers
स्वयंसेवक	vrijwilliger
स्वयंसेवक	vrijwilligers
स्वयंसेवक	vrijwillig
ईंट	baksteen
ईंट	brick
ईंट	ruiten
ईंट	diamanten
दस्तावेज़	document
दस्तावेज़	documenten
दस्तावेज़	doc
दस्तावेज़	dok
पासवर्ड	wachtwoord
पासवर्ड	paswoord
पासवर्ड	wachtwoorden
परिश्रम	ijver
परिश्रम	toewijding
ड्रैगन	draken
ड्रैगन	draak
ड्रैगन	dragon
रोजर	roger
स्कैन	scannen
स्कैन	scan
हान	han
पेट्रोल	benzine
पेट्रोल	benzine
इंटरफेस	interface
इंटरफेस	raakvlak
इंटरफेस	tolk
इंटरफेस	vertaler
इंटरफेस	onderschepping
इंटरफेस	onderscheppen
इंटरफेस	storing
इंटरफेस	interferentie
इंटरफेस	inmenging
नायिका	held
नायिका	hero
नायिका	heldin
फॉक्स	vossen
फॉक्स	fox
फॉक्स	vos
हड़ताल	strike
हड़ताल	staking
यमन	jemen
यमन	jemenitische
आबाद	bevolken
आश्रित	afhankelijke
आश्रित	afhankelijk
स्टैनफोर्ड	stanford
चार्ली	charlie
पेशी	spieren
पेशी	spier
स्टोरी	verhaal
स्टोरी	story
सिपाही	soldaat
कमांडर	gezagvoerder
कमांडर	commander
कमांडर	bevelhebber
कमांडर	commandant
कमांडर	overste
फ्लैश	drijven
फ्लैश	zweven
फ्लैश	zwevend
फ्लैश	zweef
फ्लैश	flits
फ्लैश	flitsen
फ्लैश	flash
फ्लैश	flitser
निरन्तर	doorlopend
निरन्तर	continue
निरन्तर	continu
निरन्तर	doorlopende
निरन्तर	ononderbroken
दीन	din
संग	sang
संग	zongen
संग	zong
संग	gezongen
जिमी	jimmy
मुलायम	soft
मुलायम	zachte
मुलायम	zacht
दही	yoghurt
दही	wrongel
टर्मिनस	terminus
चटर्जी	chatterjee
अमीरात	emiraat
अमीरात	emiraten
सहयोगियों	collegae
महिमा	glorie
महिमा	roem
महिमा	heerlijkheid
महिमा	glory
शेक्सपियर	shakespeare
अवशोषित	absorberen
अवशोषित	geabsorbeerde
अवशोषित	geabsorbeerd
मिथुन	tweeling
मिथुन	gemini
रूट	routes
रूट	route
रूट	root
रूट	wortel
रामकृष्ण	ramakrishna
आकस्मिक	toevallige
फिलिप्स	philips
समझाने	verklaar
समझाने	uitleggen
सार्वभौमिक	universal
सार्वभौमिक	universeel
सार्वभौमिक	universele
डाक्टर	arts
डाक्टर	doktor
डाक्टर	dokter
डाक्टर	doctor
व्यर्थ	ijdel
व्यर्थ	ijdele
व्यर्थ	zinloos
व्यर्थ	nutteloos
व्यर्थ	zinloos
व्यर्थ	onbruikbaar
व्यर्थ	waardeloos
महाद्वीपीय	continental
महाद्वीपीय	continentale
महाद्वीपीय	continentaal
इस्तीफा	ontslagbrief
इस्तीफा	aftreden
इस्तीफा	ontslag
इस्तीफा	aftreden
गिरा	herfst
गिरा	fall
गिरा	vallen
ध्येय	doelstelling
ध्येय	doel
ध्येय	goal
ध्येय	doelpunt
ध्येय	veroorzaken
ध्येय	oorzaak
ध्येय	veroorzaakt
ध्येय	oorzaken
ताइवान	taiwan
ताइवान	taiwanese
ताइवान	taipei
पल	moments
पल	momenten
पल	ogenblikken
पल	moment
पल	ogenblik
पहुँचे	bereikte
पहुँचे	bereikt
डाले	daley
कलाम	kalam
उच्चतर	hogere
उच्चतर	hoger
अयस्क	erts
अभिनेताओं	acteurs
अभिनेताओं	actoren
अत्याचार	wreedheden
अत्याचार	gruweldaden
हि	hehe
बहाव	driften
बहाव	drift
बहाव	drijven
बहाव	driften
बहाव	drijvend
ट्यूमर	tumor
दाँत	tand
हिन्दुस्तानी	hindoestaans
एबरडीन	aberdeen
इंकार	weigeren
इंकार	weiger
गोपनीयता	geheimhouding
गोपनीयता	geheimzinnigheid
गोपनीयता	geheimhouding
गोपनीयता	vertrouwelijkheid
गोपनीयता	vertrouwelijk
गोपनीयता	afscheiden
गोपनीयता	privacy
वार्ड	ward
क्लार्क	clarke
क्लार्क	clark
मास्को	moskou
रकम	bedragen
रकम	sommen
चूना	kalksteen
आपत्ति	bezwaren
आपत्ति	bezwaar
आपत्ति	bezwaarschrift
आपत्ति	bezwaren
आपत्ति	bezwaar
विपक्ष	tegenstand
विपक्ष	oppositie
धार	dhar
दीवान	diwan
डब	dub
मतदाता	kiezers
मतदाता	stemmers
मतदाता	kiezer
प्रवर्तक	promotor
सूखी	droge
सूखी	droog
सूखी	drogen
सूखी	gedroogd
सूखी	opgedroogd
सूखी	gedroogde
बॉट	bots
चेहरा	gelaat
चेहरा	aangezicht
चेहरा	gezicht
चेहरा	face
भूकम्प	aardbeving
प्रधानता	prioriteit
प्रधानता	prioritair
प्रधानता	voorrang
पिशाच	vampier
पिशाच	vampire
जला	branden
जला	brand
जला	burn
जला	verbranden
शिष्यों	discipelen
पूर्वजों	voorvaderen
पूर्वजों	voorouders
पूर्वजों	voorvaders
वाल्व	ventiel
वाल्व	klep
वाल्व	hartklep
वाल्व	afsluiter
भाषाई	taalkundige
धोखा	bedriegen
धोखा	bedriegt
धोखा	spieken
धोखा	valsspelen
धोखा	bedriegen
धोखा	bedrogen
दाता	donor
दाता	donateur
दाता	gever
किंग्स	koningen
मुख्यधारा	mainstream
नेटवर्किंग	netwerken
हटाना	verwijdering
हटाना	schrapping
हटाना	verwijdering
अर्जेंटीना	argentinië
परिप्रेक्ष्य	perspectief
इंसान	menselijk
इंसान	menselijke
इंसान	mens
सूडान	soedanese
सूडान	sudan
सूडान	soedan
अलगाव	isolatie
अलगाव	afzondering
अलगाव	isolement
स्पर्धा	concurrerende
स्पर्धा	concurreren
वादा	belofte
वादा	beloven
वादा	beloof
चालीस	veertig
चालीस	forty
उपवास	vasten
अप्रत्यक्ष	indirect
अप्रत्यक्ष	indirecte
अप्रत्यक्ष	onrechtstreeks
अप्रत्यक्ष	impliciet
अप्रत्यक्ष	impliciete
अप्रत्यक्ष	schuine
अप्रत्यक्ष	schuin
मंत्रियों	ministers
एयरलाइन्स	airbus
दंत	tandheelkundige
सौदा	deal
सुनवाई	gehoor
सुनवाई	hoorzitting
विजेताओं	winnaars
देसाई	desai
बुधवार	trouwen
बुधवार	woensdag
पीस	slijpen
पीस	malen
पीस	stuk
पीस	stukje
प्रतियां	compileren
प्रतियां	kopieën
प्रतियां	afschriften
प्रतियां	exemplaren
कार्यकर्ताओं	werkers
कार्यकर्ताओं	werkenden
कार्यकर्ताओं	arbeiders
कार्यकर्ताओं	werknemers
कार्यकर्ताओं	activisten
सीमाएँ	marges
सीमाएँ	grenzen
सीमाएँ	limieten
सीमाएँ	grenzen
समाजों	samenlevingen
इथियोपिया	ethiopië
मालिकों	initiatiefnemers
मालिकों	baasjes
मालिकों	eigenaren
मालिकों	eigenaars
स्थानिक	ruimtelijk
अधिकांशतः	voornamelijk
अधिकांशतः	hoofdzakelijk
अधिकांशतः	meestal
अधिकांशतः	vooral
हीरा	diamond
हीरा	diamant
किनारों	randen
डॉट	puntje
डॉट	dot
डॉट	stip
संध्या	eva
संध्या	eve
संध्या	avondje
संध्या	avond
संध्या	schemering
बेकार	waardeloze
बेकार	waardeloos
बेकार	balen
बेकार	zuigt
बेकार	nutteloos
बेकार	zinloos
बेकार	onbruikbaar
बेकार	waardeloos
मिशेल	michelle
मिशेल	michele
मिशेल	mitchell
मिशेल	mitchel
अनिश्चित	onzeker
अनिश्चित	onzekere
अनिश्चित	onzeker
मोटा	dikke
मोटा	dik
मोटा	vet
मोटा	dikke
मोटा	dik
अंकन	markering
अंकन	markeren
वरदान	zegening
वरदान	zegen
वरदान	zegenen
वरदान	boon
सलमान	salman
दुख	miserie
दुख	ellende
आर्यों	arische
फ्रेडरिक	friedrich
फ्रेडरिक	frederik
फ्रेडरिक	frederick
प्लग	plug
प्लग	stekker
मानद	honorair
नमी	vochtigheid
नमी	vochtgehalte
नमी	vocht
संग्रहण	verzamelingen
संग्रहण	collecties
संग्रहण	opslag
संग्रहण	verzamelen
संग्रहण	collectie
संग्रहण	inzameling
संग्रहण	verzameling
अंतर्निहित	inherent
अंतर्निहित	inherente
राष्ट्रवाद	nationalisme
समर्पण	toewijding
आर्कटिक	arctische
आर्कटिक	noordpool
आर्कटिक	noordpoolgebied
काबुल	kabul
काबुल	kaboel
फिलहाल	momenteel
आलोचनात्मक	kritiek
आलोचनात्मक	kritische
आलोचनात्मक	kritisch
प्रतिस्पर्धी	concurrenten
प्रतिस्पर्धी	concurrent
प्रतिस्पर्धी	concurrerend
प्रतिस्पर्धी	concurrerende
प्रतिस्पर्धी	competitief
प्रतिस्पर्धी	competitieve
आयरन	strijkijzer
आयरन	ijzer
कार्यालयों	kantoren
कार्यालयों	kantoor
स्टाफ	personeel
फिल्टर	filter
फिल्टर	filteren
डाई	kleurstof
आंदोलनों	bewegingen
आंदोलनों	verplaatsingen
जटिलता	complexiteit
देखिये	kijk
देखिये	kijken
स्विस	zwitserse
स्विस	zwitsers
कटाई	oogst
कटाई	oogsten
कटाई	oogst
कटाई	oogsten
रूढ़िवादी	conservatief
रूढ़िवादी	conservatieve
फोर्ट	fort
चमड़े	lederen
चमड़े	leer
चमड़े	leder
अनुपालन	naleving
अनुपालन	compliance
अनुपालन	naleven
हफ्ते	week
हफ्ते	weekje
हफ्ते	weeks
हफ्ते	weken
प्रतिज्ञा	belofte
प्रतिज्ञा	gelofte
चैंपियंस	kampioenen
चैंपियंस	champions
मुद्रित	afgedrukt
मुद्रित	gedrukt
मुद्रित	geprint
मुद्रित	bedrukt
मुद्रित	drukwerk
बेदी	bedi
वास्तुकार	architecten
वास्तुकार	architect
अभिनव	vernieuwend
अभिनव	innovatief
अभिनव	innovatieve
चयापचय	stofwisseling
चयापचय	metabolisme
कनेक्शन	connecties
कनेक्शन	aansluitingen
कनेक्शन	verbindingen
कनेक्शन	aansluiting
कनेक्शन	verbinding
कनेक्शन	connectie
अरस्तू	aristoteles
बिली	billy
बिली	billie
अर्द्ध	semi
खाया	gegeten
खाया	at
खाया	gegeten
खाया	opgegeten
प्रवक्ता	woordvoerder
प्रवक्ता	woordvoerder
क्रिकेटर	cricketspeler
अग्रिम	voorschot
अग्रिम	oprukken
अग्रिम	frontlinie
अग्रिम	voorschotten
अस्त्र	astra
विकिमीडिया	wikimedia
माइक्रोफोन	microfoon
अब्राहम	abraham
जुड़वां	tweeling
जुड़वां	twin
जुड़वां	tweeling
जुड़वां	tweelingen
प्रिक्स	prix
विडियो	filmpje
विडियो	video
गोले	schoten
गोले	shots
गोले	schelpen
गोले	hulzen
हज़ारों	duizenden
बाधित	onderbroken
हिप	hip
हिप	heup
हिप	hippe
हिप	hiep
मंजिल	vloer
मंजिल	verdieping
मंजिल	floor
मूर्तियां	afgoden
कीमतों	prijzen
विलक्षण	schilderachtige
ट्रॉफी	trofee
ट्रॉफी	beker
दुरुपयोग	misbruik
दुरुपयोग	mishandeling
दुरुपयोग	misbruiken
पुनर्जागरण	renaissance
परमाणुओं	rudimentaire
लेक	lek
लेक	lech
मिल्वौकी	milwaukee
कंधे	schouder
मज़बूत	sterk
मज़बूत	sterke
मज़बूत	sterken
कंट्रोल	controle
कंट्रोल	control
कंट्रोल	ctrl
थीम	thema
पाउडर	kruit
पाउडर	poeder
समाजवाद	socialisme
समाजवाद	sociologie
संगमरमर	knikker
संगमरमर	marmer
संगमरमर	marble
संगमरमर	marmeren
संगमरमर	mijlpaal
सेक्स	seks
सेक्स	geslacht
सेक्स	sex
शेखर	shekhar
वीरता	heldendom
वीरता	dapperheid
वीरता	moed
वीरता	moed
कीर्ति	bekendheid
कीर्ति	beroemdheid
कीर्ति	roem
कीर्ति	faam
मिलाने	milaan
जेन	jane
जेन	janneke
जेन	jen
अरबों	miljarden
गतिशीलता	mobiliteit
कहां	waar
आतंरिक	intern
आतंरिक	inwendig
कैथरीन	katherine
कैथरीन	catharina
कैथरीन	catherine
कैथरीन	catharina
करन	karan
पत्ती	blaadje
पत्ती	blad
पत्ती	patti
कुंडली	spiraal
कुंडली	spoel
हिम	sneeuw
कब्ज़ा	bezetenheid
कब्ज़ा	bezit
कब्ज़ा	overname
हस्तांतरण	transmissie
हस्तांतरण	overplaatsing
हस्तांतरण	transfer
हस्तांतरण	overdracht
हस्तांतरण	overdragen
हस्तांतरण	vervoer
हस्तांतरण	transport
हस्तांतरण	overdrachten
हस्तांतरण	transfers
लॉजिक	logisch
लॉजिक	logica
लॉजिक	logische
टकराव	aanvaring
टकराव	botsing
टकराव	aanrijding
टकराव	botsing
टकराव	clash
लिनक्स	linux
धुरी	as
धुरी	as
निकाली	geëxtraheerd
निकाली	onttrokken
आभास	waargenomen
घोड़ा	paard
ख़राब	slechte
ख़राब	bad
ख़राब	slecht
प्रतिबिंबित	reflecteren
प्रतिबिंबित	weerspiegelen
एकाधिक	multiplayer
वीर्य	sperma
वीर्य	zaad
कार्बोहाइड्रेट	koolhydraten
पतले	mager
पतले	skinny
पतले	magere
विशिष्टता	spec
दर्रा	passeren
दर्रा	pass
गैलेक्सी	sterrenstelsel
गैलेक्सी	melkwegstelsel
गैलेक्सी	galaxy
गैलेक्सी	melkweg
वरीयता	voorkeur
वरीयता	preferentie
वरीयता	voorkeur
गुहा	holte
गुहा	guha
आगम	agama
पहलवान	worstelaars
