در	கதவு
تالاسمی	தலசீமியா
مادربورد	தாய்ப்பலகை
ببوس	முத்தமிட்டு
ببوس	கிஸ்
ببوس	முத்தம்
ببوس	முத்தமிட
چاپگرهای	அச்சுப்பொறிகள்
فقیری	ஏழை
فقیری	பாவம்
فقیری	மோசம்
آریو	அர்ரொயோ
توریم	தோரியம்
فتوشاپ	photoshop
مغولها	mongols
زنها	பெண்களுக்கு
زنها	பெண்களாக
زنها	பெண்கள்
آدمک	போலி
آدمک	ஒப்பு
پرتر	போர்ட்டர்
آموس	அமோஸ்
گلاس	கிளாஸ்
گلاس	கண்ணாடி
پسورد	கடவுச்சொல்
آیر	ஆயர்
سولفیت	சல்பைட்டு
الکتروفورز	electrophoresis
ویلو	வில்லோ
آکاردئون	அக்கார்டியன்
زنگوله	பெல்ஸ்
تورها	வலைகள்
اعتبارنامه	சான்றுகள்
داسی	அரிவாள்
فرسکو	fresco
پاپا	அப்பா
دینامیت	டைனமைட்
باجه	பூத்
باجه	பூத்து
ایوار	ivar
تندتر	விரைவானது
سیلیکونی	சிலிகான்
عبادتگاه	திருத்தலம்
عبادتگاه	கோவில்
عبادتگاه	கோவிலில்
عبادتگاه	கோயில்
آسیل	அசைல்
سولومون	சாலமன்
والترز	வால்டர்ஸ்
ژله	ஜெல்லி
جنگلداری	காடுகள்
بازوها	கைகள்
آمبر	அம்பர்
تیپتون	டிப்டன்
جدیدا	சமீபத்தில்
بردو	bordeaux
مضطرب	நரம்பு
مضطرب	நரம்புத்
مضطرب	நரம்பியல்
خرسی	கரடி
وایمکس	வைமாக்ஸ்
لف	லெவ்
گارنیه	கார்னியர்
آکوا	அக்வா
دورنگ	bicolor
موکل	வாடிக்கையாளரின்
موکل	வாடிக்கையாளர்
موکل	உறுப்பினர்
موکل	கிளையன்ட்
پرتونگاری	radiography
چرخیدن	சுழல்
هیدرات	நீரேற்று
پلیمراز	polymerase
ایندرا	இந்திரா
رنوآر	renoir
بلوخ	bloch
دویچ	deutsch
گدایی	பிச்சை
دونکرک	டன்கிர்க்
دندانها	பற்கள்
مروین	மெர்வின்
الکترونهای	electrons
باکلی	பக்லி
اخلاص	நேர்மையான
رامش	ரமேஷ்
کوپال	கொப்பல்
بیسکویت	பிஸ்கட்
بیسکویت	பிஸ்கட்
ابل	ஏபெல்
قیمتها	விலைகள்
پروتئینها	புரதங்கள்
بادنجانیان	solanaceae
لاغری	ஒல்லியாக
لاغری	வற்றல்
لاغری	மெல்லிய
قاهر	அடக்கி
خوبیست	பேஸ்
سروی	கருத்துக்கணிப்பு
سروی	சர்வே
سخره	கிளிஃப்
نیوبیم	நையோபியம்
توشیبا	தோஷிபா
خوشگله	அழகு
خوشگله	பேரழகு
مادرول	motherwell
پران	pran
جولیانا	ஜூலியானா
خورنده	உண்பவன்
تمر	புளி
خودپرداز	ஏடிஎம்
خودپرداز	atm
مخلص	நேர்மையான
آرورا	அரோரா
بونیر	பொனெய்ர்
مثالهای	மேற்கோள்கள்
مثالهای	எடுத்துக்காட்டுகள்
مثالهای	உதாரணங்கள்
رنجی	சிரமமும்
مکانها	இருப்பிடங்கள்
مکانها	இடங்கள்
مکانها	இடங்கள்
اکید	கண்டிப்பு
اکید	கண்டிப்பான
سیناپس	நரம்பிணைப்பு
نارایان	நாராயண்
وگنر	வாக்னர்
آفریدگار	உருவாக்கியவர்
آفریدگار	உருவாக்கி
آفریدگار	படைத்தவர்
هواکش	ஜன்னல்கள்
سامبا	சம்பா
سامبا	சாம்பா
شاآنشی	ஷான்சி
پتروبراس	பெட்ரோபிராசு
چنل	வழிமுறை
چنل	சேனல்
چنل	அலைவரிசை
چنل	தடங்கள்
گرمتر	வெப்பமான
بریزید	ஊற்றி
ماهیها	மீன்களில்
ناریتا	நரிட்டா
رینو	ரெனோ
بریا	berea
پیا	பியா
نویسندۀ	ஆசிரியர்
نویسندۀ	படைப்பாளி
نویسندۀ	இயற்றியவர்
فتو	புகைப்படம்
فتو	படத்தை
فتو	படத்தில்
فتو	படம்
فتو	படத்தைப்
پایپر	பைபர்
امسک	ஒம்ஸ்க்
گروسو	குரோசோ
لازاروس	லாசரஸ்
خرافه	மூடநம்பிக்கை
کشندی	ஓத
ابررایانه	supercomputer
قطاری	ரயில்கள்
جیلی	கில்லி
مودبانه	நாகரீகமாக
مودبانه	கண்ணியமாக
سعادتی	பேரின்பம்
کیپلینگ	கிப்ளிங்
دراکو	draco
وانا	வன
اسمبلر	தொகுப்பி
اسپیر	ஈட்டி
عالیست	கடுமையான
عالیست	கஷ்டமான
عالیست	கடினமான
مورتیمر	மார்டைமர்
خنجری	கத்தி
جفتگیری	இனச்சேர்க்கை
چکه	சொட்டு
دیا	dia
ماهیگیران	மீனவர்
تاروت	tarot
خوبش	நன்று
خوبش	குட்
خوبش	நல்லது
خوبش	நல்ல
خوبش	நன்மை
هایله	ஹைலி
کارلیا	karelia
ماش	பாசிப்
گالون	கேலன்
تلاشها	முயற்சிகள்
تلاشها	முயற்சிகள்
کورکورانه	கண்மூடித்தனமாக
سختگیر	ஹர்ஷ்
کیتا	kita
دیدرو	diderot
بمیر	இறந்து
بمیر	இறக்க
بمیر	செத்து
بمیر	எழும்
تاونزند	டவுன்சென்ட்
سک	sac
سک	நொடி
سک	நொடிகள்
لویه	லோயா
همکلاسی	வகுப்புத்
باستیل	பாஸ்டில்
رُم	ரோம்
بونگ	பாங்
ناس	நாஸ்
مدیتیشن	தியானம்
مدیتیشن	தியானத்தில்
پاتنم	putnam
واردشده	உள்ளிட்ட
بنزیل	பென்சைல்
حایل	நிற்கிறது
حایل	குறிக்கிறது
دائه	dae
روماتولوژی	வாதவியல்
اشتهای	பசியின்மை
درفت	வரைவு
مکث	இடைநிறுத்தப்பட்டது
ناپیدا	மறைவான
الیویا	ஒலிவியா
مسدودکننده	சோக்கர்
هیچنز	ஃகிச்சின்சு
چشایر	cheshire
فشارسنج	காற்றழுத்தமானி
شمارۀ	எண்ணி
شمارۀ	எண்
شمارۀ	எண்ணை
لپ	மடிக்கணினி
لپ	லேப்டாப்
بروکنر	புரூக்னர்
سهموی	பரவளைவுத்
آناناس	அன்னாசி
پسکوف	pskov
منادی	அறிவிப்பாளர்
دیاموند	வைரம்
دیاموند	டயமண்ட்
دادگاههای	நீதிமன்றங்கள்
کبودی	சிராய்ப்பு
سافو	சாஃபோ
فروختن	விற்பனையில்
فروختن	விற்பனை
نپر	நேப்பியர்
ژنوتیپ	மரபணுவமைப்பு
براهویی	பிராகுயி
مگنا	மேக்னா
غلتان	rolling
پاکیزگی	சுகாதாரம்
پاکیزگی	தூய்மை
ویوالدی	விவால்டி
سوادی	எழுத்தறிவு
لاووازیه	இலவாசியே
واکس	மெழுகு
فراق	பிரிவினையை
فراق	பிரித்தல்
نوستراداموس	நோஸ்ராடாமஸ்
تیا	டியா
کارخواه	வாடிக்கையாளரின்
کارخواه	வாடிக்கையாளர்
کارخواه	உறுப்பினர்
کارخواه	கிளையன்ட்
دورر	டியுரே
سایبرپانک	cyberpunk
همفری	ஹம்ஃபிரே
فولتن	ஃபுல்டன்
سیوان	சிவன்
پریسیلا	பிரிசில்லா
سوندا	sunda
رفاقت	நட்பு
رفاقت	தோழமை
رفاقت	led
پاکارد	பேக்கர்ட்
پرکامبرین	precambrian
نسخۀ	பதிப்பு
قوز	திமில்
آبنبات	மிட்டாய்
گبی	கணமும்
لوگن	லோகன்
آنابل	அன்னாபெல்
پاترول	ரோந்து
لینکس	lynx
کافیه	போதுமானதாக
کافیه	போதுமான
کافیه	போதும்
سپاسگزار	நன்றியுடன்
رادکلیف	radcliffe
صندوقچه	அலமாரி
صندوقچه	நெஞ்சு
صندوقچه	மார்பு
بالان	பாலன்
ژنهای	மரபணுக்கள்
جائه	jae
سطرها	வரிகள்
استارلینگ	சரக்கிளி
رختکن	அலமாரி
آتو	ஓட்டோ
پنیا	பெனா
اختاپوس	ஆக்டோபஸ்
منور	ஒளிவீச்சு
منور	flare
هوکر	ஹூக்கர்
گودرج	கோத்ரேஜ்
لتو	லெடோ
زینه	பட்டம்
زینه	டிகிரி
روری	ரோரி
ملال	சலிப்பு
مسافرخانه	சத்திரம்
مسافرخانه	விடுதி
مهرورزی	பேரன்பு
مسنجر	messenger
ویویان	விவியன்
مبتذل	ஆபாசமான
کاناورال	canaveral
لیماسول	limassol
فربه	உளர்
آشا	ஆஷா
تلورید	தெலூரைடு
شنایا	சின்யா
مبهمی	தம்முடைய
تلر	டெல்லர்
قافله	படையாக
ماتو	மடோ
هکلر	heckler
هیوارد	ஹேவார்ட்
ابوا	ஓபோ
دمپسی	டெம்சி
ناسالم	ஆரோக்கியமற்ற
پرومتئوس	prometheus
دفو	டீஃபோ
اکر	ஏக்கர்
رهگذران	traveller
رئوف	ரவூப்
دمو	டெமோ
پیچو	பிச்சு
مدولار	மட்டு
ماگریت	magritte
آرجون	அர்ஜுன்
آرجون	அர்ஜூன்
کاروانی	கேரவன்
رودزیا	rhodesia
چد	சாட்
چد	சாத்
رازها	ரகசியங்கள்
رازها	இரகசியங்கள்
نامادری	சிற்றன்னை
داستایوسکی	தஸ்தயெவ்ஸ்கி
هیولاهای	அசுரர்கள்
شولتسه	சூல்ட்சு
همبرگر	பர்கர்
همبرگر	பர்கர்
واگیردار	தொற்றும்
جکمن	ஜேக்மேன்
موریانه	கறையான்
موریانه	termites
خره	கழுதை
پوشای	spanning
پدی	நெல்
بامانع	ஓட்டப்போட்டி
ساکسیفون	சாக்ஸ்
حسینه	ஹசினா
یائونده	யாவுண்டே
تریپتوفان	டிரிப்டோபான்
لداخ	லடாக்
رودن	ரொடான்
مریضی	கொடுமை
مریضی	பிணி
مریضی	உடம்பு
مریضی	உடல்நிலை
تیپو	திப்பு
واربرگ	warburg
جوشی	ஜோஷி
مانو	மனு
گیس	விக்
بلوکه	தடுத்தல்
بلوکه	தடுக்கிறது
بلوکه	மறித்து
اسکیمو	எஸ்கிமோ
بینز	பெய்ன்ஸ்
الرسول	பிரிகேட்
بنگلور	பெங்களூரு
بنگلور	பெங்களூர்
نگهداشت	பராமரிப்பு
پرفسور	பேராசிரியர்
گزنده	கடித்தல்
ریپ	ரிப்
ریپ	rip
کروک	கேடி
کروک	திருடர்களும்
کپه	குவியல்
#ویلیام	#வில்லியம்
باریون	பேரியான்
موقتا	தற்காலிகமாக
گرافین	graphene
مولای	ஸ்பான்சர்
بلاواتسکی	பிளவாத்ஸ்கி
اینترپل	interpol
اوکس	ஓக்ஸ்
مولکولها	மூலக்கூறுகள்
مزاری	மசாரி
میکشد	கொல்லும்
میکشد	கொல்கிறது
الکساندریا	அலெக்சாந்திரியா
کاملش	நிறைந்த
کاملش	முழுமை
کاملش	முழுவதும்
کاملش	முழு
نئوژن	neogene
فینچ	பறவை
فینچ	finch
ویژگیها	தன்மைகள்
ویژگیها	பண்புகள்
ویژگیها	அம்சங்கள்
داداش	bro
داداش	சகோ
داداش	சகோதரன்
داداش	சகோதரர்
ترسو	புஸ்ஸி
ترسو	கோழை
آیل	ஐல்
گالوس	gallus
رمت	ramat
بتانی	bethany
یونانیها	கிரேக்கர்கள்
واندا	வாண்டா
چیلی	மிளகாய்
آلوچه	பிளம்
پنزا	penza
تلوریم	தெலூரியம்
داداشی	bro
داداشی	சகோ
پانتومیم	அபிநயம்
بامیه	வெண்டி
بامیه	வெண்டைக்காய்
چادری	கூடாரம்
شلینگ	schelling
تروور	டிரெவர்
لایل	லைல்
آنزاک	அன்சாக்
میرویس	மிர்வைஸ்
استیج	நிலையில்
استیج	மேடை
ترانسپورتر	transporter
بکشم	கொன்றுவிடும்
بکشم	கொன்று
پریشتینا	பிரிஸ்டினா
ترسیده	பயமாக
ترسیده	பயம்
ترسیده	பயந்து
گاشربروم	கசெர்பிரம்
هیولت	ஹெவ்லட்
بیرق	பதாகை
بیرق	பேனர்
کریول	கிரியோல்
حفیظ	ஹபீஸ்
یوزی	uzi
تکنسیم	டெக்னீசியம்
پتو	போர்வை
اسی	esi
برار	விடு
برار	விட்டு
برار	வெளியேறு
قصدم	உள்நோக்கம்
پیرانا	பிரானா
کیران	கிரண்
طاسی	வழுக்கை
گرونوبل	கிரனோபிள்
مادره	madre
مغزها	மூளை
اگزالات	ஆக்சலேட்டு
دستگیره	கைப்பிடி
دستگیره	கையாள
چشمها	கண்களும்
چشمها	கண்களின்
چشمها	கண்கள்
چشمها	கண்களால்
چشمها	கண்களை
آسپرین	ஆஸ்பிரின்
لئونی	லியோனி
ابهت	ஈர்க்கக்கூடிய
روبیدیم	ருபீடியம்
تایلور	டெய்லர்
غرش	கர்ஜனை
محلهای	இருப்பிடங்கள்
محلهای	இடங்கள்
فریت	ஃபெரைட்
اسپارکس	தடித்த
کیانگ	kiang
ورزشکاری	உதாரணமாகும்
اکریلیک	அக்ரிலிக்
عیادت	விஜயம்
عیادت	வருகை
عیادت	பார்க்கவும்
هنسن	ஹான்சன்
آسیزی	அசிசி
اسپایدر	சிலந்தி
گیبز	கிப்ஸ்
باقلاییان	fabaceae
سالین	saline
پوئبلو	pueblo
سگهای	நாய்கள்
تمپو	டெம்போ
شوپنهاور	schopenhauer
فیرفیلد	fairfield
اسکیپ	தவிர்
تیرک	கம்பம்
تیرک	துருவங்கள்
گاله	காலி
دامین	டேமியன்
ایضا	வழிபடு
بدجنس	பொல்லாத
بدجنس	சராசரி
رُز	ரோஸ்
رُز	ரோஜா
ملیون	மில்லியன்
رژیمی	டயட்
رژیمی	உணவில்
میستیک	மிஸ்டிக்
ژی	jiu
جهیزیه	வரதட்சணை
راجیو	ராஜீவ்
راجیو	ராஜிவ்
بلانکو	blanco
والنتاین	வேலண்டைன்
بوگو	போகோ
تیروزین	டைரோசின்
ویسبادن	wiesbaden
دنیاها	உலகின்
دنیاها	உலகங்கள்
وردپرس	wordpress
همپشایر	ஹாம்செயார்
قابلمه	தொட்டிகள்
انقضای	காலாவதி
انقضای	காலாவதி
انقضای	காலாவதியாகும்
انقضای	காலாவதி
نانوا	பேக்கர்
کفپوش	மாடியில்
کفپوش	மாடி
کفپوش	தரை
گوشته	இறைச்சி
شیواجی	சிவாஜி
دورف	குள்ள
جوشش	கொதிக்க
حکمتی	ஞானம்
حکمتی	ஞானத்தை
جونی	ஜோனி
لووی	லோவ்
هرینگتون	ஹாரிங்டன்
والر	வாலர்
ادن	ஈடன்
لکس	லெக்ஸ்
گوپتا	குப்தா
زارلاند	saarland
روبنس	ரூபென்ஸ்
رسوا	வெட்கம்
رسوا	அவமானம்
رسوا	இழிவு
مجوزها	அனுமதிகள்
نایکوئیست	நைகிஸ்ட்
موزی	வாழை
موزی	வாழைப்பழம்
ساعتهای	மணிநேரம்
ساعتهای	மணிகள்
ساعتهای	கடிகாரங்கள்
بازدیدهای	பதிவுகள்
بازدیدهای	பார்வைகள்
ریپلی	ripley
کاتماندو	காத்மாண்டு
اکسین	ஆக்சின்
مهماندار	தொகுப்பாளினி
فولیکول	follicle
کازینوی	கேசினோ
کازینوی	சூதாட்டம்
کواترو	குவாட்ரோ
سگها	நாய்கள்
دیلیپ	திலீப்
دیلیپ	திலிப்
جوردانو	கியோர்டானோ
تغییریافته	திருத்தப்பட்டது
تغییریافته	மாற்றப்பட்டது
تغییریافته	மாற்றப்பட்ட
برویک	பெர்விக்
میدل	நடுவில்
میدل	நடு
کرومات	குரோமேட்டு
تورپ	தோர்ப்
افطار	இப்தார்
پاکدامنی	கற்பு
پاکدامنی	நல்லொழுக்கம்
استیلر	ஸ்டில்லர்
هستون	ஹெஸ்டன்
اورانگوتان	ஒராங்குட்டான்
سورتمه	sled
ریشی	ரிஷி
ادیث	எடித்
انعام	குறிப்பைப்
انعام	நுனி
آدرنالین	அட்ரினலின்
قفسی	கூண்டு
گورها	விட்டனர்
لکسینگتون	lexington
سینهالی	சிங்கள
سینهالی	சிங்களம்
بوتا	போத்தா
پنس	பென்ஸ்
شارژر	சார்ஜர்
ساییده	தேய்ந்த
ملانزی	மெலனீசியா
گایگر	கெய்கர்
نازکا	நசுகா
عسلی	தேன்
آووگادرو	அவகாதரோ
شانکار	ஷங்கர்
پاتل	படேல்
پاتل	பட்டேல்
الریه	நிமோனியா
وستینگهاوس	வெஸ்டிங்ஹவுஸ்
گوبلز	கோயபெல்ஸ்
فلکس	flex
وسیعتر	அகலமான
سورپرایز	ஆச்சரியம்
سورپرایز	ஆச்சர்யம்
مهدکودک	மழலையர்
مهدکودک	நர்சரி
واگرایی	divergence
تودرتو	தாறுமாறான
راستگو	நேர்மையான
سندای	செண்டாய்
مکانهایی	இடங்கள்
کرتس	cortes
کرمهای	புழுக்கள்
قماربازی	சூதாட்டம்
قماربازی	சூது
گیلدا	கில்டா
باندونگ	பண்டுங்
منات	மனாட்
تواضع	உபயம்
تواضع	courtesy
تواضع	உபசாரம்
تواضع	பணிவு
ستودنی	பாராட்டத்தக்கது
تتراکلرید	நாற்குளோரைடு
پاریش	பரிஸ்
استند	நிற்கும்
استند	நிற்க
استند	நில்
آکرا	அக்ரா
ماسی	மாசி
سلنید	செலினைடு
شتلند	shetland
کیشیناو	சிஷினோ
آکتینیدها	ஆக்டினைடு
ریزان	கொட்டும்
اسپا	ஸ்பா
تانتال	டாண்ட்டலம்
آسمانخراش	வானளாவி
نورفولک	நோர்போக்
مینروا	மினெர்வா
اخاذی	கப்பம்
اخاذی	மிரட்டல்
اقساط	வாடகை
کاراواجو	கரவாஜியோ
استیم	நீராவி
ایرآسیا	ஏர்ஏசியா
سیمبین	symbian
درایر	உலர்த்தி
هایت	ஹயாத்
هیدکی	ஹிடேகி
میخواند	அழைப்புகள்
سیتا	சீதா
سیتا	சீதை
لنسر	lancer
هلمهولتز	helmholtz
پرتلاش	உழைப்பாளி
نهفتگی	incubation
کاتای	கதே
کرویدون	croydon
پنجمی	ஐந்தாம்
پنجمی	ஐந்தாவது
بوست	விளம்பரம்
بوست	மேம்படுத்து
بوست	பூஸ்ட்
بوست	விளம்பரப்படுத்துதல்
چویی	சோய்
روشنتر	ஒளிமயமான
روشنتر	மென்மை
دامیان	டேமியன்
جانا	ஜனா
جانا	ஜன
سئارا	சியாரா
پیشاهنگ	சாரணர்
میزهای	அட்டவணைகள்
بوپال	போபால்
آداپتور	தகவி
بیمارستانها	மருத்துவமனைகள்
ترز	தெரேஸ்
لاتاری	லாட்டரி
تومسک	tomsk
گریفیتس	கிரிஃபித்ஸ்
فرانسیسکن	franciscan
سخاوت	பெருந்தன்மை
کلوئید	கூழ்ம
رامبرانت	ரெம்பிரான்ட்
حسد	பொறாமை
داوائو	தாவோ
مینوس	மைனஸ்
اتنولوگ	ethnologue
زندانهای	சிறைச்சாலைகள்
تورفتگی	உள்ளமைவு
سیبیل	மீசை
دش	dash
اویونیک	avionics
کوم	kom
لاول	லோவல்
ریکاوری	மீட்டெடுப்பு
ریکاوری	மீட்பு
البا	எல்பா
لانداو	landau
سامره	சமாரியா
لوآندا	லுவாண்டா
نجوا	காதில்
توروالدز	டோர்வால்டுசு
دلالی	தரகு
پیزارو	பிசாரோ
وارونا	வருண
وارونا	வருணன்
بلاست	வெடிப்பு
داگر	டாகுவேரே
ورساچه	வெர்சஸ்
پیتا	பிட்டா
پیتا	peta
جانم	அன்புள்ள
جانم	அன்பே
همنشینی	தோழர்
همنشینی	தோழர்
کبیری	ambassador
کبیری	தூதுவர்
کبیری	தூதர்
هیراگانا	hiragana
بلندر	பிளெண்டர்
دلخور	அவதூறு
دلخور	வெறுப்பாக
اولیانوفسک	ulyanovsk
بایوس	பயாஸ்
فلت	தட்டை
فلت	தட்டையான
اسپنس	ஸ்பென்ஸ்
تأخیری	தாமதம்
سرخوشی	மட்டற்ற
لیموترش	எலுமிச்சை
گشنیز	கொத்தமல்லி
سوسور	சோசர்
فرث	ஃபிர்த்
کوپ	கூப்
کوپ	கோப்
چفت	தாழ்ப்பாள்
بنگلادشی	வங்கதேச
کوبول	cobol
میبیند	பார்க்கிறான்
میبیند	பார்க்கிறது
مشتعل	flammable
دارل	டரெல்
گادوین	காட்வின்
ساجد	சஜித்
ریتز	ரிட்ஸ்
لایک	விருப்பங்கள்
لایک	போல்
لایک	போல
لایک	விரும்பு
لایک	விருப்பம்
لایک	பிடித்திருக்கிறது
ساندینیستا	சண்டினீஸ்டா
الوجود	தரலாம்
روگ	முரட்டு
هاجسون	ஹாஜ்சன்
هنا	ஹன்னா
تصعید	sublimation
موریتس	moritz
دریبل	தட்டல்
برازنان	புரோஸ்னன்
جیکوبز	ஜேக்கப்ஸ்
قصدی	உள்நோக்கம்
قصدی	நோக்கங்களை
چرخند	சூறாவளி
چرخند	புயல்
پیشرانش	உந்துகை
غیور	பொறாமை
دوختن	சேவ்
دوختن	தையல்
دوختن	தைத்து
تیامین	தயமின்
عهدی	ஒப்பந்தம்
فرمایشات	proposal
زودیاک	ராசி
موقعیتهای	பதவிகள்
پنکه	ரசிகன்
پنکه	ரசிகர்
پنکه	விசிறி
سوئی	sui
لهاسا	lhasa
الدعوه	தவா
استافورد	ஸ்டாஃபோர்ட்
کلاهبردار	மோசடி
دوجین	டஜன்
دوجین	டஜன்
جرویس	ஜார்விஸ்
زرداری	சர்தாரி
دودمانهای	வசமும்
کاسپاروف	காஸ்பரொவ்
انویدیا	nvidia
فیثاغورث	பித்தாகரஸ்
کنعانی	கானானிய
کرایف	கிரையொஃப்
سرها	தலைகள்
برتی	பெர்டி
ساعتها	மணிநேரம்
ساعتها	மணிகள்
ساعتها	கடிகாரங்கள்
حسابرس	தணிக்கையாளர்
پیچه	helix
بمانید	இருக்கவும்
هوگ	ஹொக்
جوابهای	பதில்கள்
نیمار	நெய்மார்
کداح	கடாரம்
کداح	கெடா
میسا	மிசா
کلگ	கிளெக்
فرصتهای	வாய்ப்புகள்
پوی	puy
نوروود	norwood
سوگوار	ஓலம்
طاس	வழுக்கை
طاس	டைஸ்
سپیداج	கணவாய்
زنو	zeno
الگوریتمهای	algorithms
لانتان	இலந்தனம்
کلرات	குளோரேட்டு
لیمویی	எலுமிச்சை
یونیفرم	சீருடைகள்
یونیفرم	சீருடை
یونیفرم	சீரான
شکفته	ஊதப்படும்
تلاطم	அதிர்வு
کایت	பட்டம்
کایت	பருந்து
دق	தாள
جدائی	சீர்குலைவு
ضدافسردگی	kits
داینامیک	டைனமிக்
آیورودا	ஆயுர்வேதம்
زرشکی	கிரிம்சன்
زرشکی	ஊதா
زیرواحد	subunit
سانیا	சானியா
مارگرت	மார்கரெட்
کوزکو	குசுக்கோ
حیا	உதிரி
تویتر	twitter
تویتر	ட்விட்டர்
تویتر	டுவிட்டர்
افتراء	அவதூறு
کلاسها	வகுப்புக்கள்
کلاسها	வகுப்புகள்
اسکوتر	ஸ்கூட்டர்
رامایانا	இராமாயணம்
رامایانا	ராமாயணம்
سونیل	சுனில்
سرمازدگی	தோலுறைவு
قدغن	தடை
ژوائو	joão
استخوانها	எலும்புகள்
مانتی	மான்டி
کلپتون	கிளாப்டன்
انسل	ஏன்சல்
هافنیم	ஆஃபினியம்
قورت	கல்ப்
تاسیتوس	tacitus
ذکاوت	திறமை
برندون	பிராண்டன்
لانارکشر	lanarkshire
مروه	மார்வா
آکوئینو	அக்கினோ
استراحتگاه	ரிசார்ட்
سیسیلیا	சிசிலியா
لیورمور	livermore
ایندوس	சிந்து
اوجالان	ஓசுலான்
ویزیت	சுற்றுகள்
ماناگوا	மனாகுவா
اینده	எதிர்காலம்
اینده	எதிர்கால
اینده	வருங்கால
یالتا	யால்ட்டா
رونالدینیو	ரொனால்டினோ
کیکی	கிகி
پرسیوال	பெர்சிவல்
لزبین	லெஸ்பியன்
سندیکا	சிண்டிகேட்
فابر	faber
توشیرو	டோஷிரோ
رانا	ராணா
رانا	ரானா
لاینفک	innate
سمیع	சாமி
جوابگو	பொறுப்புடைமை
آراستن	தொக்கி
اختری	stellar
هستینگز	ஹேஸ்டிங்ஸ்
یوکاریوت	மெய்க்கருவுயிரி
متس	mets
برهمن	பிரம்மம்
لوبونتو	lubuntu
اشتات	stadt
رائو	ராவ்
تیومن	tyumen
جیما	jima
جولز	ஜூல்ஸ்
کانولا	கனோலா
برنچ	கிளை
آدمها	மக்களே
آدمها	நபர்கள்
آدمها	மக்களின்
آدمها	மக்கள்
وانیل	வெனிலா
وانیل	வெண்ணிலா
ترام	ஹாலோ
اولستر	ulster
توماسو	தொம்மாசோ
پلاسمید	கணிமி
آگنی	அக்னி
تلوگو	தெலுங்கு
تلوگو	தெலுங்கில்
تلوگو	தெலுகு
وصیتنامه	ஏற்பாட்டில்
هرولد	ஹரோல்ட்
آنیستون	அனிஸ்டன்
میرنا	mirna
مشخصاتی	வரையறைகள்
سونار	சோனார்
روزای	நாட்களை
روزای	நாட்களுக்கு
روزای	நாட்களில்
روزای	நாட்கள்
روزای	தினங்கள்
بدگویی	அவதூறு
سابینا	சபீனா
اجل	உறுப்பு
اجل	குறிச்சொல்
رقصهای	நடனங்கள்
هایلی	ஹெய்லி
کانتینر	கொள்கலன்
کانتینر	பெட்டகம்
پیغمبری	தீர்க்கதரிசி
پیغمبری	நபி
پیغمبری	நபியின்
مردار	கரியன்
راهول	ராகுல்
تکل	சமாளிக்க
اژدهایان	dragons
لاسون	லாசன்
بینظیر	பெனசீர்
برنامۀ	நிரல்
ویدیوها	காணொளிகள்
ویدیوها	வீடியோக்கள்
صادرکنندگان	ஏற்றுமதியாளர்கள்
دیرپا	விடாப்பிடியாக
پرکلرات	பெர்குளோரேட்டு
رینیت	நாசியழற்சி
بهارات	பாரத
آلاموس	alamos
کوازولو	kwazulu
هانگ	ஹாங்
هانگ	கானும்
هانگ	கான்
مخدوم	மக்தூம்
ابروسفید	browed
پنوماتیک	காற்றழுத்தவியல்
شامیر	ஷமீர்
بلیندا	பெலிண்டா
والکر	வாக்கர்
استاتهام	ஸ்டேதம்
کلریت	chlorite
سوهو	soho
تاییدیه	உறுதிப்பாடு
تاییدیه	உறுதிப்படுத்தல்
تاییدیه	உறுதிப்படுத்துதல்
ولفرم	wolfram
کمونیستها	கம்யூனிஸ்டுகள்
جیگر	குழந்தை
جیگر	பேபி
ماته	தோழன்
ماته	துணையை
هرتسل	herzl
هاچینسون	ஹட்சின்சன்
طعمی	சுவைகள்
غصه	துயரம்
غصه	வருத்தத்தை
سرینگر	ஸ்ரீநகர்
ناوارو	நவரோ
الور	அலோர்
پسوندها	விகுதிகள்
مسرور	சந்தோஷமான
هزارتو	மேஸ்
خوف	அஞ்சி
خوف	அச்சம்
خوف	பயம்
خوف	பயமும்
خوف	பிரமிப்பு
مهتا	மேத்தா
اتوود	அட்வுட்
کارفرمای	நிறுவனம்
تیبر	டைபர்
سرسام	திரண்டனர்
هایمن	ஹைமன்
لز	லெஸ்
گیلی	கில்லி
کرب	நண்டு
آنتیک	பழங்கால
هیکی	ஹிக்கி
اطمینانی	உத்தரவாதம்
کنتور	மீட்டர்
بلینی	பிலானி
پاتریا	patria
دوتریوم	தியூட்டிரியம்
دامپزشک	vet
کلوئه	சோலி
زنانگی	பெண்மை
بلاتر	பிளாட்டர்
پرخاشگرانه	அதிகளவு
لوبه	உயவு
ایراس	iras
پرستیده	பரவலாக
ایلین	எலைன்
ترکیدن	ஊதி
ترکیدن	ஊதப்படும்
تزلزل	பாதுகாப்பின்மை
ماورا	occult
سیویک	சிவிக்
وطنم	அஞ்சலி
مالابار	மலபார்
محذوف	elliptic
نینگ	நிங்
چاوک	சவுக்
ماهیندرا	மஹிந்திரா
پرن	பெரென்
سارکوم	sarcoma
چائو	சாவோ
چاقویی	கத்தி
کیچ	கிட்ஸ்ச்
هالیس	ஹோலிஸ்
شامپو	ஷாம்பு
بنزوات	பென்சோயேட்டு
جوره	பல்வேறு
باشو	பாஷோ
کزون	குவிசோன்
شکمش	வயிறு
