மற்றும்	ve
பேரன்	torun
எருமை	bufalo
எருமை	buffalo
தொழிலாக	kariyeri
தொழிலாக	kariyer
எழுதுதல்	yanan
எழுதுதல்	yakmak
எழுதுதல்	yanma
எழுதுதல்	yanıyor
எழுதுதல்	yazarlık
எழுதுதல்	yazma
எழுதுதல்	yazmak
எழுதுதல்	yazı
எழுதுதல்	yazmaya
செயற்குழு	yürütme
செயற்குழு	yönetici
காவல்துறையினர்	polis
கோணத்தில்	açısı
கோணத்தில்	açı
செடிகள்	bitkiler
செடிகள்	bitki
செடிகள்	bitkileri
வீரம்	cesaret
சிம்	sim
ஜெர்ரி	jerry
பதிவிறக்கம்	indirme
பதிவிறக்கம்	indirmek
சுமை	yükleyin
சுமை	yükle
சுமை	yük
சுமை	yük
தாரா	tara
வழக்கறிஞர்கள்	avukatlar
வழக்கறிஞர்கள்	avukatları
டிராகன்	ejderha
டிராகன்	ejder
டிராகன்	dragon
கொண்டாடும்	kutlama
கொண்டாடும்	kutlamak
சனிக்கிழமை	cumartesi
இலக்க	rakam
இலக்க	hane
இலக்க	haneli
யோசேப்பு	yusuf
யோசேப்பு	joseph
வலிப்பு	epilepsi
ஊவா	uva
கொண்டிருக்கின்றது	tuzak
கொண்டிருக்கின்றது	pusuya
கொண்டிருக்கின்றது	pusu
வகுத்தல்	bölüm
வகுத்தல்	division
வகுத்தல்	bölünme
தரவுத்தளம்	veritabanı
முடிக்கப்பட்டது	tamamlanmış
முடிக்கப்பட்டது	tamamlandı
முடிக்கப்பட்டது	tamamladım
முடிக்கப்பட்டது	bitmiş
முடிக்கப்பட்டது	bitti
முடிக்கப்பட்டது	bitirdim
முடிக்கப்பட்டது	tamamlandı
செயலை	eylem
செயலை	motor
செயலை	aksiyon
நிறைவேற்றப்பட்டது	infaz
சகோதரிகள்	kız
சகோதரிகள்	kardeşler
சகோதரிகள்	rahibeler
நேர்மறை	olumlu
நேர்மறை	pozitif
ஹைதராபாத்	haydarabad
வரையப்படும்	çekilmiş
வரையப்படும்	çizilmiş
மனநிலை	ruh
கௌதம	gautama
குற்ற	suçluyum
குற்ற	suçlu
ஓவியர்கள்	ressamlar
மயிலை	peacock
குஜராத்தி	gujarati
பிராங்க்	frank
பிராங்க்	franck
தாது	maden
தாது	mineral
தாது	maden
மந்திர	sihirli
மந்திர	büyüleyici
மந்திர	büyülü
சர்ச்சைக்குரிய	problemli
சர்ச்சைக்குரிய	sorunlu
சர்ச்சைக்குரிய	tartışmalı
கிட்டார்	gitar
பண்டிகை	festival
பண்டிகை	festivali
பண்டிகை	festivalde
பண்டிகை	senlik
முடியாட்சி	monarşi
அடித்தளம்	temel
அடித்தளம்	vakfı
அடித்தளம்	vakıf
தியேட்டர்	tiyatro
தியேட்டர்	tiyatro
வரிசைகள்	dizi
பிடி	yakala
பிடி	tutun
பிடி	tut
ஒருபோதும்	asla
ஒருபோதும்	hic
ஒருபோதும்	hiç
மாங்கனீசு	manganez
துருவ	kutup
அபாயம்	tehlike
மிகுதி	gorge
சூடான்	sudan
உருமாற்றம்	değişim
உருமாற்றம்	dönüşüm
சிகரம்	doruk
சிகரம்	zirve
சிகரம்	peak
தியாகம்	fedakârlık
தியாகம்	kurban
தியாகம்	fedakarlık
தியாகம்	feda
குன்று	tepe
குன்று	hill
கணக்குகள்	hesapları
கணக்குகள்	hesap
கணக்குகள்	hesaplar
மார்ஷல்	mareşal
மார்ஷல்	marshall
வெறுமனே	basitçe
துவக்கப்பட்டது	başlatılan
துவக்கப்பட்டது	başlattı
காலில்	bacak
பியர்	bira
எட்டியது	artıkları
பின்வருவன	yaklaşıyor
பின்வருவன	yaklaşan
பின்வருவன	yaklaşmakta
பெருங்குடல்	bağırsak
பெருங்குடல்	kolon
மாணவர்களும்	öğrenciler
புலனாய்வு	zekâ
புலனாய்வு	zeka
புலனாய்வு	istihbarat
செனட்	senato
ஐயம்	şüphe
ஐயம்	kuşku
ஐதராக்சைடு	hidroksit
நம்புகிறேன்	umarak
நம்புகிறேன்	umuyor
நம்புகிறேன்	umut
நம்புகிறேன்	hope
நம்புகிறேன்	ümit
கென்னடி	kennedy
உருளை	küre
டிலான்	dylan
யூதர்களின்	yahudi
யூதர்களின்	musevi
அறிவுசார்	entelektüel
அறிவுசார்	entellektüel
அதிரடி	eylem
அதிரடி	motor
அதிரடி	aksiyon
வெப்பத்தை	sıcaklık
வெப்பத்தை	isı
ஹவாய்	hawai
ஹவாய்	hawaii
ஹவாய்	havai
ஹாரிஸ்	haris
ஹாரிஸ்	harris
கோபுரங்கள்	kuleler
கோபுரங்கள்	kuleleri
பிளாட்டினம்	platin
முக	yüz
முக	yüzün
முக	yüzünü
முக	yüz
முக	yüzü
முக	face
கூம்பு	konik
கூம்பு	koni
பாலைவனம்	çöl
ஜொகூர்	johor
பிரச்சாரம்	kampanya
டின்	tin
டின்	teneke
சாவோ	são
சாவோ	cao
சாவோ	chao
சீனி	şeker
சீனி	şekerli
சீனி	şekerim
சீனி	seker
எதிரி	düşman
காட்டியது	gösterdi
கொடுப்பது	vermek
கொடுப்பது	veriyor
காட்டப்படும்	gösterilmiştir
காட்டப்படும்	gösteriliyor
காட்டப்படும்	gösterildi
காட்டப்படும்	gösterilen
கடவுள்கள்	tanrılar
ஆடைகள்	giysi
ஆடைகள்	giyim
ஆடைகள்	kıyafet
ஆடைகள்	kıyafetler
ஆடைகள்	elbise
ஆடைகள்	elbiseler
ஆடைகள்	kıyafet
ஆடைகள்	elbise
ஆடைகள்	elbiseler
ஆடைகள்	giysiler
ஆடைகள்	kıyafetler
நினைவுகள்	hatıralar
நினைவுகள்	anılar
சார்லி	charlie
அமேசான்	amazon
ராமச்சந்திரன்	ramachandran
துத்தநாக	çinko
பாலங்கள்	köprüler
சுவர்கள்	duvarları
சுவர்கள்	duvarlar
சுவர்கள்	duvar
புளோரைடு	florür
மாற்றப்பட்ட	değiştim
மாற்றப்பட்ட	değişti
மாற்றப்பட்ட	değişmiş
மாற்றப்பட்ட	değişen
மாற்றப்பட்ட	değiştirildi
மாற்றப்பட்ட	modifiye
மாற்றப்பட்ட	değiştirilmiş
மாற்றப்பட்ட	değiştirildi
மரு	maru
தேர்ந்தெடுக்கப்பட்டது	seçilmiş
தேர்ந்தெடுக்கப்பட்டது	seçilen
தேர்ந்தெடுக்கப்பட்டது	seçili
தேர்ந்தெடுக்கப்பட்டது	seçildi
வேலி	veli
வேலி	çit
விளையாட்டை	oyun
விளையாட்டை	play
விளையாட்டை	oyna
விளையாட்டை	oynayın
விளையாட்டை	çal
வேற்று	dünyadışı
செம்பு	bakır
கொடுத்தல்	vermek
கொடுத்தல்	veriyor
சிகிச்சைகள்	tedaviler
சிகிச்சைகள்	tedavi
ஜஸ்டின்	justin
அமோனியம்	amonyum
கடல்சார்	denizcilik
மேதை	dahi
மேதை	dâhi
மேதை	deha
மேதை	dahice
மேதை	alim
மேதை	bilgin
மேதை	efsane
கோலம்	küre
அறுபத்து	altmış
அறுபத்து	sixty
ஆதரவாளர்கள்	destekçileri
கத்தி	hançer
கத்தி	bıçak
உயர்த்தி	asansör
அந்தோனி	anthony
அந்தோனி	antony
அந்தோனி	antony
அந்தோனி	antonius
மறைவு	olum
மறைவு	ölüm
மறைவு	death
சூடு	hot
சூடு	ateşli
சூடு	sicak
சூடு	sıcak
கவனமாக	dikkatle
கவனமாக	dikkatlice
கவனமாக	dikkatli
கவனமாக	dikkat
வருங்கால	gelecek
வருங்கால	geleceğin
வருங்கால	gelecekteki
வெப்பமண்டல	tropikal
வெப்பமண்டல	tropik
தகவல்தொடர்பு	haberleşme
தகவல்தொடர்பு	iletişim
கலகம்	ayaklanma
கலகம்	isyan
ஜேக்	jack
ஜேக்	vale
பதின்ம	ondalık
அதிர்வு	vibe
அதிர்வு	titreşim
அதிர்வு	türbülans
அதிர்வு	titreşim
சைன்	felç
சைன்	inme
சைன்	sine
சைன்	çam
குழி	çukur
குழி	pit
அலங்காரம்	filtre
அலங்காரம்	süsleme
அலங்காரம்	dekorasyon
எண்ணங்கள்	düşünceler
எண்ணங்கள்	düşünceleriniz
எண்ணங்கள்	düşünce
டெட்	ted
டெட்	güverte
டெட்	deste
சம்பளம்	ücret
சம்பளம்	maaş
சம்பளம்	maaşı
சீசர்	caesar
சீசர்	sezar
சீசர்	cesar
மைக்ரோ	mikro
கியூபா	küba
நண்டு	yengeç
உசேன்	hüseyin
நேராக	düz
லேடி	lady
லேடி	hanım
லேடி	bayan
லேடி	hanımefendi
மகளும்	kızı
மகளும்	kızım
மகளும்	kizi
பதினொரு	eleven
பதினொரு	onbir
கானா	gana
கேம்பிரிட்ஜ்	cambridge
பாட்டில்	şişe
கழுத்தில்	boynu
கழுத்தில்	boyun
கழுத்தில்	boynun
சிற்பி	mimar
மாலிக்	malik
டேட்டா	veri
டேட்டா	veriler
டேட்டா	data
பதக்கங்கள்	madalya
உபநிடதம்	upanishad
கிரிஸ்	chris
அடையாளங்கள்	kimlikleri
அடையாளங்கள்	kimlikler
அடையாளங்கள்	etiketler
அடையாளங்கள்	etiketleri
அலுவலர்கள்	subay
அலுவலர்கள்	memurlar
அலுவலர்கள்	memurların
அலுவலர்கள்	subaylar
சுற்றுப்பயணம்	tur
சுற்றுப்பயணம்	tour
சுற்றுப்பயணம்	tura
சுற்றுப்பயணம்	turne
கற்பித்தல்	öğretme
கற்பித்தல்	öğretmenlik
கற்பித்தல்	öğretim
உறவினர்	akrabalar
உறவினர்	akraba
உறவினர்	akrabası
உறவினர்	göreceli
உறவினர்	komşum
உறவினர்	komşusu
உறவினர்	komşu
உறவினர்	komşum
உறவினர்	komşusu
உறவினர்	komşu
உறவினர்	kuzen
பயணி	yolcu
பயணி	yolcusu
ஆலயங்கள்	kiliseler
லெபனான்	lübnan
அலன்	allen
அலன்	alan
ஏவுகணைகள்	füzeler
ஏவுகணைகள்	füzeleri
ஏவுகணைகள்	füze
தொலைதொடர்பு	haberleşme
தொலைதொடர்பு	iletişim
தேர்வுகள்	test
தேர்வுகள்	testler
தேர்வுகள்	seçim
தேர்வுகள்	seçimi
தேர்வுகள்	seçme
தேர்வுகள்	seçenekler
தேர்வுகள்	seçenekleri
தேர்வுகள்	seçenek
ஹான்	han
குணங்கள்	özellikler
குணங்கள்	özellikleri
கச்சேரி	konser
டார்க்	koyu
டார்க்	karanlık
டார்க்	dark
கண்ணோட்டம்	bakış
கண்ணோட்டம்	inceleme
கண்ணோட்டம்	değerlendirme
கண்ணோட்டம்	gözden
சுரங்க	maden
சுரங்க	madencilik
தாக்கிய	saldırdılar
தாக்கிய	saldırdı
தாக்கிய	saldırıya
கடிதங்கள்	mektuplar
கடிதங்கள்	harfler
கடிதங்கள்	mektup
கடிதங்கள்	harf
பப்புவா	papua
வாடிக்கையாளர்கள்	müşteri
வாடிக்கையாளர்கள்	müşteriler
வெடித்தது	patladı
வெடித்தது	patlamış
சோதனையில்	test
சோதனையில்	deneme
சோதனையில்	sınav
தென்றல்	meltem
தென்றல்	esinti
தேசங்கள்	ülkeler
தேசங்கள்	uluslar
தேசங்கள்	milletler
வேண்டுமென்றே	kasıtlı
வேண்டுமென்றே	kasten
வேண்டுமென்றே	bilerek
வேண்டுமென்றே	kasten
வேண்டுமென்றே	kasıtlı
ஆர்ட்ஸ்	sanat
ஆர்ட்ஸ்	sanatlar
பேச்சாளர்	hoparlör
பேச்சாளர்	konuşmacı
சந்தைகள்	pazarları
சந்தைகள்	pazarlar
பெஞ்சமின்	benjamin
கட்டுதல்	inşaat
கட்டுதல்	bina
கட்டுதல்	inşa
நெசவு	dokuma
ஒலிம்பிக்கில்	olimpiyat
ஒலிம்பிக்கில்	olimpik
ஆணையர்	komiser
இலையுதிர்	sonbaharda
இலையுதிர்	sonbahar
பூட்டான்	bhutan
அமர்வு	oturumu
அமர்வு	oturum
அமர்வு	seans
கிளி	papağan
நகர்ந்து	hareket
நகர்ந்து	taşı
நகர்ந்து	taşınmış
நகர்ந்து	taşınan
நகர்ந்து	taşındı
இருக்கைகள்	koltuklar
மறைமாவட்டம்	piskoposluk
தாயகம்	vatan
தாயகம்	anavatan
வாலி	wally
கழிவுகள்	enkaz
பெறவும்	al
பெறவும்	alın
பிரதிநிதி	temsilcisi
பிரதிநிதி	temsilci
வெப்	webb
வாரணாசி	varanasi
வயிறு	mide
வயிறு	midem
வயிறு	midesi
வயிறு	göbek
வயிறு	karnı
வயிறு	göbeği
வயிறு	karnı
வயிறு	karın
மணிகள்	saatleri
மணிகள்	saatlerce
மணிகள்	saatler
விலக்கு	görevden
விலக்கு	askıya
கிறிஸ்டோபர்	christopher
மதிப்பெண்	puan
மதிப்பெண்	skor
மதிப்பெண்	sayı
செய்தித்தாள்	gazete
செய்தித்தாள்	gazete
செய்தித்தாள்	gazeteler
ஈயம்	kurşun
மிச்சிகன்	michigan
மொத்தத்தில்	genel
மொத்தத்தில்	toplam
தந்தி	trick
தந்தி	numara
தந்தி	hile
தந்தி	telgraf
டிவிடி	dvd
குயில்	guguk
குயில்	cuckoo
மெட்ராஸ்	madras
இசைக்கருவி	enstrüman
துவக்கம்	başlayın
துவக்கம்	başla
துவக்கம்	başlasın
துவக்கம்	başlangıç
விமர்சகர்	eleştiri
விமர்சகர்	eleştirmen
விமர்சகர்	eleştirmeni
ராகுல்	rahul
உபகரணங்கள்	donatım
உபகரணங்கள்	ekipman
உபகரணங்கள்	donanım
ஆட்டங்கள்	oyun
ரயில்கள்	trenler
ரயில்கள்	trenleri
ரயில்கள்	tren
கிதார்	gitar
ஏபிசி	apc
வெளிச்சம்	işık
வெளிச்சம்	hafif
வெளிச்சம்	light
வெளிச்சம்	nur
வெளிச்சம்	aydınlık
வெளிச்சம்	aydınlık
வெளிச்சம்	parlaklık
ஆன்மிக	mistik
விழுந்த	düştü
விழுந்த	düşen
விழுந்த	düşmüş
புஷ்	it
சாம்பியன்	şampiyon
முகர்ஜி	mukherjee
சந்தைப்படுத்தல்	pazarlama
சுனாமி	tsunami
குகைகள்	mağara
குகைகள்	mağaralar
கவுன்சில்	konsey
கவுன்சில்	konseyi
ஃபோர்ட்	ford
புரிதல்	anlama
புரிதல்	anlamak
புரிதல்	anlayışlı
புரிதல்	anlayış
லாரன்ஸ்	lawrence
ஹீரோ	kahramanlık
ஹீரோ	hero
ஹீரோ	kahraman
ஹீரோ	yiğit
கிண்ணம்	kase
கிண்ணம்	kâse
கிண்ணம்	kupa
கிண்ணம்	kupası
கிண்ணம்	cup
கிண்ணம்	fincan
கிண்ணம்	bardak
இதோ	burada
இதோ	burda
போட்டியாளர்கள்	oyuncular
போட்டியாளர்கள்	yarışmacılar
போட்டியாளர்கள்	rakip
பார்வையாளர்	audience
பார்வையாளர்	izleyici
பார்வையாளர்	seyirci
தளபதிகள்	generaller
தளபதிகள்	komutanları
தளபதிகள்	kaptanları
கிறிஸ்	chris
சொல்கிறது	diyor
படகுகள்	tekneler
படகுகள்	gemiler
படகுகள்	botlar
கணிமை	hesaplama
கருதுகோள்	hipotez
கருதுகோள்	varsayım
ஏற்பு	kabul
ஏற்பு	kabulü
பிரகாசமான	parlak
பிரகாசமான	aydınlık
ஆக்கிரமிப்பு	işgal
ஆக்கிரமிப்பு	mesleği
ஆக்கிரமிப்பு	meslek
அழகாக	guzel
அழகாக	beautiful
அழகாக	güzel
அழகாக	güzelim
பாரம்பரியம்	geleneksel
பாரம்பரியம்	kültürel
பாரம்பரியம்	kültür
பாரம்பரியம்	gelenektir
பாரம்பரியம்	gelenek
நீதித்துறை	yargı
வயல்	field
வயல்	alanı
வயல்	tarla
வயல்	alan
வயல்	saha
காயங்கள்	yaralanma
காயங்கள்	yaraları
காயங்கள்	yaralar
காயங்கள்	yaralanmalar
காயங்கள்	yaralılar
காயங்கள்	yara
காயங்கள்	yaralara
காயங்கள்	yaralar
காயங்கள்	yaraları
ஆந்திரா	andhra
சித்தாந்தம்	ideoloji
கீதம்	marşı
கீதம்	marş
மீதி	denge
மீதி	dengesi
அமீர்	emir
அமீர்	amir
ஹோண்டா	honda
உத்தரவு	komut
உத்தரவு	komuta
நரேந்திர	narendra
வண்டு	böcek
தைராய்டு	tiroit
தைராய்டு	enginar
விரிந்த	geniş
இன்சுலின்	insülin
சீட்டு	kartı
சீட்டு	kart
கணக்கிடப்படுகிறது	hesaplanmış
பசி	aç
பசி	açlık
பதின்மூன்று	onüç
பதின்மூன்று	thirteen
மூலையில்	köşeye
மூலையில்	köşe
லினக்சு	linux
பண்டாரநாயக்கா	bandaranaike
சச்சின்	sachin
ஆனி	annie
வேலைவாய்ப்பு	istihdam
பாடலைப்	song
பாடலைப்	sarki
பாடலைப்	şarkı
ஊக்கம்	motivasyon
கிகி	kiki
லங்கா	lanka
தெய்வீக	ilahi
பாபர்	babar
நிச்சயமாக	hakikaten
நிச்சயமாக	gerçekten
நிச்சயமாக	tabi
நிச்சயமாக	elbette
நிச்சயமாக	kesinlikle
நிற்க	ayağa
நிற்க	stand
மாமா	mama
மாமா	anam
மாமா	amca
மாமா	dayı
பாட்டி	babaanne
பாட்டி	anneanne
பாட்டி	büyükanne
பாட்டி	anneanne
பாட்டி	babaanne
பாட்டி	nine
பாட்டி	büyükanne
பாட்டி	babaanne
பாட்டி	anneanne
பாட்டி	büyükanne
பருமன்	obezite
பருமன்	emekliler
தாம்சன்	thompson
தாம்சன்	thomson
பேட்	pad
மருந்துகளை	ilaçlar
வெற்றியாளர்கள்	kazananlar
புறா	güvercin
புறா	güvercin
ரோசா	rosa
ஒப்புமை	benzetme
பைங்குடில்	sera
துர்க்கை	durga
குத்துச்சண்டை	boks
குத்துச்சண்டை	güreş
நாரை	leylek
கிராமிய	folk
இடையூறு	rahatsızlık
பயம்	korku
பயம்	korkmak
பயம்	korkuyor
பயம்	korkmuş
பயம்	korku
பயம்	dehşet
பயம்	korkmak
பயம்	korkmuş
பயம்	korktum
கையாள	başa
தவறுதலாக	yanlışlıkla
காரி	kari
காரி	karı
ராபின்	robin
மிதக்கும்	yüzen
மிதக்கும்	yüzüyor
மிதக்கும்	yüzer
நோவா	noah
நோவா	nuh
உரோம	tüylü
உரோம	kıllı
மூலிகை	herb
மூலிகை	bitki
பாஸ்டன்	boston
கடத்தி	iletken
கடத்தி	kondüktör
கான்பூர்	kanpur
நீர்வீழ்ச்சி	şelale
நீர்வீழ்ச்சி	şelaleler
நீர்வீழ்ச்சி	şelale
தடுப்பூசி	aşısı
தடுப்பூசி	aşı
பனாமா	panama
சேர்ப்பது	ekleme
சேர்ப்பது	eklemek
பாதிக்கிறது	etkiler
பாதிக்கிறது	etkiliyor
பருப்பு	ceviz
பருப்பு	fındık
பருப்பு	çatlak
பருப்பு	kaçık
தொடு	touch
தொடு	dokunuş
தொடு	dokun
தொடு	dokunma
ஆர்சனிக்	arsenik
துறவிகள்	keşişler
துறவிகள்	rahipler
சொல்கிறார்	diyor
குளியல்	banyo
குளியல்	küvet
ஊர்வலம்	miting
ஊர்வலம்	alayı
கேபிள்	kablo
கேபிள்	kablolu
வடிவமைப்பாளர்	tasarım
வடிவமைப்பாளர்	tasarımcı
வடிவமைப்பாளர்	tasarımcısı
அழகியல்	estetik
ஒமேகா	omega
இளஞ்சிவப்பு	pink
இளஞ்சிவப்பு	pembe
இளஞ்சிவப்பு	leylak
கணவாய்	mürekkepbalığı
சுத்தமான	tertemiz
சுத்தமான	temizle
சுத்தமான	temiz
எல்லோருக்கும்	herkese
எல்லோருக்கும்	herkes
எல்லோருக்கும்	herkez
பயணத்தில்	yolculuk
பயணத்தில்	seyahat
பயணத்தில்	seyahatte
பயணத்தில்	yolculuk
பயணத்தில்	seyahat
ஆடம்	adem
ஆடம்	adam
பாதிக்கப்பட்டு	etkilendi
பாதிக்கப்பட்டு	etkilenmiş
பாதிக்கப்பட்டு	etkilenen
லோகன்	logan
நீக்கப்பட்டது	sildim
நீக்கப்பட்டது	silindi
நீக்கப்பட்டது	silinmiş
நீக்கப்பட்டது	çıkarıldı
நீக்கப்பட்டது	kaldırılmış
நீக்கப்பட்டது	kaldırıldı
சந்தேகம்	şüphe
சந்தேகம்	kuşku
அன்புடன்	saygılar
வித்தியாசம்	diff
வித்தியாசம்	farkı
வித்தியாசம்	farklılık
வித்தியாசம்	fark
வித்தியாசம்	kontrast
வாய்வழி	ağız
வாய்வழி	sözlü
வாய்வழி	oral
மேக்	mac
மேக்	maç
ஏடு	güverte
ஏடு	deste
பெண்ணியம்	feminizm
சியோல்	seul
சியோல்	seoul
ரகசிய	sır
ரகசிய	secret
ரகசிய	gizli
விவாகரத்து	boşanmak
விவாகரத்து	boşanma
விவாகரத்து	boşandı
விவாகரத்து	boşanmış
ஓய்வூதியம்	pansiyon
ஓய்வூதியம்	emeklilik
ஓய்வூதியம்	emekli
தனித்தன்மை	uzaklık
தனித்தன்மை	mesafeler
தனித்தன்மை	mesafe
அடோப்	adobe
வைரம்	elmas
வைரம்	diamond
வைரம்	pırlanta
துளசி	basil
கிரே	gray
கிரே	gri
பேக்	paketle
பேக்	pack
விலைகள்	fiyatları
விலைகள்	fiyat
விலைகள்	fiyatlar
விலைகள்	fiyatlara
விலைகள்	ücretler
விலைகள்	oranları
விலைகள்	fiyatlar
முதலை	timsah
முதலை	timsah
திருத்தப்பட்ட	revize
நெட்	net
நெட்	ağ
வெள்ளிக்கிழமை	cuma
யான்	yan
புரூஸ்	bruce
உங்களை	kendiniz
உங்களை	kendin
உங்களை	kendini
சாய்	sai
சாய்	chai
எச்சம்	kalıntı
எச்சம்	kalıntılar
அமைதியாக	sessiz
ஐயா	efendim
ஐயா	paşam
மிகையான	aşırı
அதிகரித்துள்ளது	artış
அதிகரித்துள்ளது	artırma
அதிகரித்துள்ளது	artan
ஸ்பானிஷ்	ispanyollar
ஸ்பானிஷ்	ispanyol
ஸ்பானிஷ்	ispanyolca
அஞ்சி	korku
அஞ்சி	korkmak
இருண்ட	koyu
இருண்ட	karanlık
இருண்ட	dark
ஜேன்	jane
பாடங்கள்	dersleri
பாடங்கள்	ders
பாடங்கள்	dersler
நோக்கங்கள்	amaçları
நோக்கங்கள்	amaçlar
நோக்கங்கள்	amaçlar
வாடகை	kiralama
வாடகை	kiralamak
வாடகை	kiralama
வாடகை	kiralık
வாடகை	kiralama
வாடகை	kiralık
வாடகை	kiralama
வாடகை	kiralık
வாடகை	kira
சிரிய	suriyeli
பூண்டு	sarımsak
பூண்டு	sarımsaklı
லோக்	lok
கேள்விக்கு	soru
கேள்விக்கு	sorum
டொமைன்	alan
வால்டர்	walter
இராபர்ட்	robert
ஆய்	çalış
ஆய்	çalışma
காமம்	kama
காமம்	seks
காமம்	cinsellik
காமம்	sex
வல்லுனர்கள்	profesyoneller
வல்லுனர்கள்	profesyonel
காதலன்	aşık
காதலன்	sevgili
எல்லாமே	herşey
எல்லாமே	herşeyi
எல்லாமே	hersey
எல்லாமே	all
எல்லாமே	hepsini
எல்லாமே	tamamı
எல்லாமே	hepsi
எல்லாமே	tümü
செல்வி	miss
செல்வி	hanım
செல்வி	bayan
செல்வி	hanımefendi
செல்வி	özledim
ஆஸ்திரிய	avusturyalı
வடிவமைக்கப்பட்டுள்ளது	tasarlanmış
வடிவமைக்கப்பட்டுள்ளது	dizayn
வடிவமைக்கப்பட்டுள்ளது	tasarlanan
வடிவமைக்கப்பட்டுள்ளது	tasarlandı
சம்பவங்கள்	olaylar
ஆசாத்	azad
டெல்டா	delta
குட்	güzel
குட்	iyi
இயற்றியவர்	yazar
இயற்றியவர்	yazarı
ஒருங்கிணைக்கப்பட்ட	birleşik
ஒருங்கிணைக்கப்பட்ட	birleşmiş
சாரம்	özü
சாரம்	iskele
கடலோர	kıyı
கடலோர	sahili
கடலோர	kıyı
கடலோர	sahil
பெய்ஜிங்	pekin
திறன்கள்	becerileri
திறன்கள்	yetenekler
திறன்கள்	beceri
ராணுவம்	askeriye
ராணுவம்	ordu
ராணுவம்	asker
ராணுவம்	askerlik
ராணுவம்	askeri
ராணுவம்	ordu
பத்திரிகைகள்	günlükleri
பத்திரிகைகள்	günlükler
அதீத	aşırı
கெப்லர்	kepler
திருத்தங்கள்	düzenlemeler
திருத்தங்கள்	düzenlemeleri
மாய	magic
மாய	sihirli
மாய	sihir
மாய	büyü
மாய	büyülü
பார்த்தார்	testere
பார்த்தார்	izledi
பார்த்தார்	izlenen
பார்த்தார்	izledim
வின்சென்ட்	vincent
டிரம்ப்	koz
டிரம்ப்	trump
புளோரிடா	florida
கரி	kömür
அணிகலன்கள்	aksesuar
அணிகலன்கள்	aksesuarlar
அணிகலன்கள்	aksesuarları
கட்டு	demet
போபால்	bhopal
பொருந்திய	eşleşen
பரிவர்த்தனை	aktarım
பரிவர்த்தனை	işlem
பரிவர்த்தனை	işlemleri
பரிவர்த்தனை	işlemler
உள்கட்டமைப்பு	altyapı
பிளாஸ்டிக்	naylon
பிளாஸ்டிக்	plastik
ஆன்மா	ruhu
ஆன்மா	ruh
ஆன்மா	soul
தாகூர்	tagore
வேந்தர்	şansölye
குண்டுகள்	bomba
குண்டுகள்	bombalar
டெக்சாஸ்	teksas
டெக்சாஸ்	texas
முழுமை	tam
முழுமை	ful
முழுமை	full
முழுமை	dolu
முழுமை	tam
முழுமை	komple
முழுமை	tamamlanmış
முழுமை	tamamlandı
தட்பவெப்ப	sıcaklık
போப்	papa
போப்	pope
பாசி	yosun
சமூகங்கள்	topluluklar
சமூகங்கள்	toplumsal
சமூகங்கள்	sosyal
நிமிடம்	dakika
நிமிடம்	dakikası
செயலகம்	secretariat
சோதிட	astrolojik
சொற்றொடர்	yapıştır
ஏற்றுக்கொள்ளப்பட்டது	kabul
தானியங்கள்	tahıl
செங்கல்	brick
செங்கல்	tuğla
வயிற்றில்	mide
வயிற்றில்	midem
வயிற்றில்	midesi
கோர்	çekirdek
கோர்	çekirdeği
கோர்	gore
திறமையான	yetenekli
படத்திற்கு	fotoğraf
படத்திற்கு	resim
படத்திற்கு	resmi
மலிவான	ucuz
மலிவான	ucuza
பேஸ்	pace
பேஸ்	tempo
பேஸ்	üs
பேஸ்	baz
பேஸ்	üssü
பேஸ்	taban
தொகுப்பாளர்	sunucusu
தொகுப்பாளர்	sunucu
கவர்ச்சி	cazibe
மிளகாய்	capsicum
மிளகாய்	chili
பென்சில்வேனியா	pennsylvania
பென்சில்வேனியா	pensilvanya
தடங்கள்	kanal
தடங்கள்	kanallar
தடங்கள்	kanalları
தடங்கள்	izleri
தடங்கள்	izler
தடங்கள்	kanal
தடங்கள்	kanalı
தடங்கள்	channel
இவ்வாறே	böylece
கம்பம்	direk
கம்பம்	kutup
கம்பம்	kutbu
தேவதை	denizkızı
தேவதை	meleğim
தேவதை	melek
பீரங்கி	topçu
இயற்கணிதம்	cebir
சர்ச்	church
சர்ச்	kiliseye
சர்ச்	kilise
சமகால	çağdaş
அண்டவியல்	kozmoloji
நிலையைப்	durum
நிலையைப்	statü
நிலையைப்	durumu
ஐரிஷ்	irlandalı
ஸ்டான்லி	stanley
வலைப்பின்னல்	network
வலைப்பின்னல்	ağ
வடிவமைத்து	tasarlanmış
வடிவமைத்து	dizayn
வடிவமைத்து	tasarlanan
வடிவமைத்து	tasarlandı
கொண்டாட்டம்	kutlama
கொண்டாட்டம்	kutluyor
கொண்டாட்டம்	kutluyorum
கொண்டாட்டம்	parti
கொண்டாட்டம்	party
கொண்டாட்டம்	kutlama
கொண்டாட்டம்	kutlamak
கொண்டாட்டம்	kutlama
கொண்டாட்டம்	kutlamalar
நிக்	nick
நிக்	nic
என்கிறார்கள்	diyor
காட்மியம்	kadmiyum
முனையம்	terminal
முனையம்	iskele
முனையம்	port
முனையம்	liman
வாரத்திற்கு	haftalık
முக்கியத்துவத்தை	önem
முக்கியத்துவத்தை	önemi
ஹட்சன்	hudson
