年	ano
反饋	opinião
反饋	feedback
反饋	comentários
魷魚	lula
魷魚	lulas
餵食	alimentação
餵食	alimentando
一夫多妻	poligamia
挖苦	sarcasmo
守夜	vigília
疫病	contágio
香爐	caldeirão
決斷	resolver
討論會	seminários
討論會	seminário
糖漿	melaço
糖漿	calda
糖漿	xarope
槍支	pistolas
槍支	guns
槍支	armas
槍支	pistola
槍支	gun
槍支	arma
腐爛	apodrecer
腐爛	podridão
憲兵隊	gendarmerie
栓塞	embolia
多瑙	donau
大拇指	dedão
大拇指	polegar
大拇指	polegares
大拇指	polegar
推銷員	vendedor
標緻	peugeot
稅款	impostos
異教	pagã
異教	pagãos
異教	pagão
疏離	alienado
疏離	alienação
凶猛	feroz
凶猛	ferozes
凶猛	ferocidade
凶猛	feroz
凶猛	ferozes
濃密	bushy
情慾	luxúria
情慾	erótico
情慾	eróticos
情慾	erótica
情慾	erótica
爪子	garra
爪子	garras
淚水	tear
淚水	rasga
淚水	lágrima
淚水	lágrimas
蒽	antraceno
磷酸鹽	fosfato
磷酸鹽	fosfatos
鐙	estribo
各單位	unidades
債權	reclamar
債權	reivindicar
債權	reivindicação
債權	alegação
債權	alegações
債權	reclamações
債權	reivindicações
披薩	pizzas
披薩	pizzaria
披薩	piza
披薩	pizza
焦糖	caramelo
留用	conservado
留用	manteve
留用	retida
留用	mantidos
留用	mantido
留用	retidos
留用	retenção
氬	argônio
燙	quente
燙	gostosa
燙	gostosas
窗簾	cortina
窗簾	cortinas
就職典禮	posse
就職典禮	inauguração
磨擦	atrito
磨擦	fricção
磨擦	atritos
聚乙烯	polietileno
潤滑	lubrificação
大麥	cevada
初學者	novatos
初學者	principiantes
初學者	iniciantes
初學者	principiante
初學者	iniciante
邀請函	convites
鬱金香	tulipas
鬱金香	tulipas
鬱金香	tulip
鬱金香	tulipa
手銬	algemas
手銬	algemas
手銬	punhos
刺針	ferrão
刺針	sting
允諾	promessas
允諾	prometido
允諾	prometi
允諾	prometida
允諾	prometeu
同儕	peer
同儕	pares
睫毛	pestana
睫毛	cílios
睫毛	cílios
睫毛	pestanas
睫毛	cílios
睫毛	pestanas
睫毛	chicotadas
門廊	alpendre
肝硬化	cirrose
休戰	tréguas
休戰	trégua
致癌物	cancerígena
致癌物	cancerígeno
致癌物	cancerígenas
致癌物	cancerígenos
致癌物	cancerígena
致癌物	cancerígeno
粗俗	vulgar
粗俗	vulgares
收緊	apertar
苦苦	amargo
苦苦	amarga
苦苦	amargos
苦苦	amargas
軸承	rolamento
軸承	rolamentos
賭徒	apostador
賭徒	apostadores
吸盤	otário
吸盤	otários
化油器	carburador
伏特加	vodka
伏特加	vodca
鉬	molibdénio
巴西利亞	brasilia
巴西利亞	brasília
鮮花	flores
孔洞	buraco
孔洞	hole
孔洞	furo
孔洞	furos
孔洞	orifícios
孔洞	buracos
排定	regulares
排定	programada
排定	agendada
排定	programados
排定	agendado
排定	programado
敬禮	continência
敬禮	saudação
剝	descascar
鴨子	patos
鴨子	patos
鴨子	pato
鴨子	duck
魚叉	arpão
導電	condutora
顫音	trill
芳香族	aromáticas
芳香族	aromático
芳香族	aromáticos
米開朗基羅	michelangelo
易位	translocação
瞎子	blind
瞎子	cega
瞎子	cego
瞎子	cegos
瞎子	cegas
漏水	vazamento
漏水	vazando
釩	vanádio
手袋	bolsa
手袋	bolsas
相稱	proporcional
相稱	proporcionada
相稱	proporcionais
相稱	proporcionado
相稱	proporcionados
相稱	proporcionadas
鞭子	chicotes
鞭子	chicote
會眾	congregação
畫畫	pintar
畫畫	pintura
畫畫	pintando
畫畫	desenho
畫畫	desenhar
畫畫	desenhando
葡萄球菌	aureus
幣值	divisa
幣值	moeda
護城河	fosso
重復	repita
重復	repete
重復	repito
重復	repetir
重復	repetição
捅	esfaquear
捅	facada
捅	facadas
編碼器	codificador
不孕	infertilidade
藐視	desdém
藐視	desrespeito
藐視	desprezo
藐視	desafio
藐視	defiance
抽樣	amostra
抽樣	amostras
抽樣	amostragem
綠寶石	esmeraldas
煉金術	alquimia
悲觀	pessimistas
悲觀	pessimista
悲觀	pessimismo
女主人	amante
女主人	patroa
養分	nutrientes
養分	nutrientes
原產地	origem
瑜珈	yoga
瑜珈	ioga
雇傭	contratando
雇傭	contratação
雇傭	contratações
余弦	cosseno
狒狒	babuínos
狒狒	babuíno
狒狒	babuínos
圓周	circunferência
鉭	tântalo
弊病	males
同質	homogéneos
同質	homogéneo
同質	homogénea
同質	homogéneas
同質	homogéneos
同質	homogéneo
同質	homogénea
同質	homogeneidade
托福	toefl
包袱	bagagem
包袱	bagagens
傷亡人數	baixas
破獲	arrebentou
排演	ensaios
排演	ensaiar
問卷調查	inquérito
獠牙	presas
獠牙	caninos
梯隊	echelon
手工藝	artesanato
手工藝	artesanato
手工藝	artesanato
抱抱	abraço
抱抱	abraços
殖民主義	colonialismo
僵化	rígida
僵化	rígidos
僵化	rígidas
僵化	rígido
僵化	rigidez
僵化	rigidez
論據	argumento
論據	argumentação
論據	argumentar
論據	argumentos
荒涼	desolação
荒涼	desolado
荒涼	desolada
摘錄	excerto
摘錄	trecho
摘錄	extratos
摘錄	extractos
摘錄	excertos
摘錄	extrair
摘錄	extracto
摘錄	extrato
摘錄	trechos
摘錄	excertos
性慾	libido
禮遇	cortesias
禮遇	cortesia
捲軸	rolo
捲軸	bobina
捲軸	pergaminho
捲軸	rolar
捲軸	role
捲軸	deslocar
捲軸	pergaminhos
求偶	namoro
求偶	cortejar
經常性	recorrentes
經常性	recorrente
手帕	lenços
手帕	lenço
省省	província
侍者	garçon
侍者	garçom
侍者	empregado
分貝	decibel
分貝	decibéis
跋涉	caminhada
跋涉	trek
跋涉	caminhadas
道義	morais
道義	moral
道義	moral
道義	moralidade
聚酯	poliéster
卡路里	calórica
卡路里	calorias
卡路里	calorias
存貨	estoque
存貨	inventário
存貨	estoque
存貨	existências
存貨	stock
鄙視	escárnio
鄙視	desprezo
鄙視	despreza
鄙視	desprezar
鄙視	desprezam
鄙視	desdém
鄙視	desprezo
刻字	gravação
刻字	gravura
刻字	gravado
刻字	gravados
喉舌	bocal
凌空	volley
傢俱	mobiliário
傢俱	móveis
鹽度	salinidade
轉發	encaminhamento
乳頭	mamilos
乳頭	mamilo
乳頭	mamilos
蕨類	feto
蕨類	fern
獴	mangusto
指針	ponteiro
因果關係	causalidade
因果關係	causalidade
靖子	yasuko
樣板	modelos
樣板	modelo
委屈	lesados
委屈	lesado
滾輪	roller
盧梭	rousseau
流動性	liquidez
流動性	mobilidade
單調	monótona
單調	monótono
攪拌	mexer
攪拌	agitar
攪拌	mexa
公正性	imparcialidade
公正性	imparcialidade
草草	apressadamente
草草	precipitadamente
拖鞋	chinelo
拖鞋	chinelos
實心	sólidos
實心	sólido
實心	sólida
卑微	humildes
卑微	humilde
無恥	shameless
紫藤	wisteria
飲水	águas
飲水	agua
飲水	água
垂死	morrendo
垂死	morrer
抽搐	convulsões
抽搐	twitch
集郵	filatélicos
法警	meirinho
難民營	acampamento
難民營	camp
難民營	campo
電離層	ionosfera
電離層	ionosférica
優先權	prioridade
步法	footwork
視網膜	retina
視網膜	retina
錫金	sikkim
精煉	requinte
精煉	afinado
精煉	refinada
精煉	refinado
精煉	refinados
精煉	refinar
精煉	refinação
債權人	credor
債權人	credores
債權人	credores
腸胃	gastrointestinais
腸胃	gastrointestinal
異教徒	pagã
異教徒	pagãos
異教徒	pagão
異教徒	pagãos
頁岩	xisto
俏皮	atrevido
摻雜	dopagem
摻雜	doping
摻雜	dopado
虛幻	surreal
虛幻	irreal
倉儲	armazém
倉儲	entreposto
舵手	timoneiro
贖回	redenção
欠債	endividamento
殉難	martírio
蒼白	pálido
蒼白	pálida
愧疚	culpa
愧疚	culpabilidade
暗礁	recife
奴隸制	escravatura
奴隸制	escravidão
羞愧	vergonha
羞愧	pena
外孫女	neta
童貞	virgindade
驗屍	autópsia
驗屍	autópsias
幸一	koichi
緞	cetim
奇觀	espetáculo
奇觀	maravilhas
黃銅	brass
黃銅	latão
黃銅	bronze
報銷	reembolso
愚者	tontos
愚者	bobos
愚者	idiotas
愚者	tolos
自負	ego
自負	convencida
自負	vaidoso
工具箱	toolkit
白楊	álamo
白楊	poplar
創造力	criatividade
牧羊犬	collie
茶杯	chávena
介詞	preposição
葉綠素	clorofila
鐵皮	tin
鐵皮	lata
鐵皮	estanho
巷子	beco
巷子	alley
詞源	etimológica
獨特性	unicidade
獨特性	singularidade
獨特性	singularidade
美髮	cabeleireiro
美髮	cabeleireiros
地窖	adega
地窖	cave
同情心	compaixão
剔	exigente
剔	picuinhas
雲彩	nuvens
告解	confissão
疝	hérnia
發芽	germinação
終端機	terminal
終端機	terminais
終端機	terminais
酸度	acidez
印表機	impressoras
印表機	impressora
印表機	impressoras
淡紫色	lavanda
淡紫色	lila
淡紫色	lilás
量刑	sentença
炮艇	canhoneira
梭魚	barracuda
輕聲	sussurro
輕聲	sussurra
輕聲	sussurrar
輕聲	suavemente
吉日	jiri
無神論	ateísmo
無神論	ateu
對齊	alinhar
對齊	alinhamento
對齊	alinhamento
暗藏	caches
計時器	temporizador
酵母菌	levedura
酵母菌	leveduras
酵母菌	fermento
燉	estufado
燉	guisado
燉	ensopado
地牢	masmorras
地牢	calabouço
地牢	masmorra
地牢	masmorras
檢疫	quarentena
母牛	vaca
地衣	líquen
減壓	descompressão
離線	offline
離線	desligado
密使	emissário
焓	entalpia
議定	acordado
議定	concordou
誓約	dharma
木棍	paus
木棍	varas
果園	pomar
果園	pomares
果園	pomar
髒	sacanagem
髒	suja
髒	dirty
髒	sujo
小兒科	pediatria
卵泡	folículos
串通	conluio
潛意識	subconsciente
潛意識	inconsciente
潛意識	inconscientes
潛意識	inconsciência
割禮	circuncisão
割禮	excisão
釔	ítrio
失語症	afasia
從業人員	praticante
從業人員	praticantes
片語	frase
片語	frases
耐性	paciência
採石場	pedreira
浴缸	banheira
浴缸	banheira
差額	divergências
差額	diferenças
差額	diferenca
差額	diferença
差額	diferenças
輕輕	suavemente
輕輕	gentilmente
軟化	suavizou
軟化	amolecimento
軟化	suavizar
外科手術	cirurgia
嘟嘟	apitar
皮草	peles
皮草	peles
皮草	pelagem
皮草	pêlo
列支敦斯登	liechtenstein
列支敦斯登	listenstaine
馬桶	sanita
馬桶	banheiro
男中音	barítono
女權	feminista
女權	feministas
機遇	opportunity
機遇	oportunidade
機遇	oportunidades
機遇	oportunidades
衰敗	decaimento
衰敗	decadência
不人道	desumana
不人道	desumanos
不人道	desumanas
不人道	desumano
不人道	desumanos
不人道	desumana
不人道	desumanas
不人道	desumano
血肉	carne
血肉	polpa
夢魘	pesadelos
夢魘	pesadelos
夢魘	pesadelo
大力士	hercules
大力士	hércules
吉普車	jeep
吉普車	jipe
可悲	patética
可悲	patéticos
可悲	patético
抱負	ambições
抱負	ambições
抱負	ambição
大便	cocô
大便	cocó
鎵	gálio
尼古丁	nicotina
噴氣	jato
噴氣	jacto
噴氣	jet
易碎	frágeis
易碎	frágil
西服	naipe
西服	traje
西服	fato
西服	terno
劣等	inferiores
劣等	inferior
腰椎	lombar
不明飛行物	ovni
結核	nódulos
結核	tuberculose
測光	fotométricas
洞察	perspicácia
歇斯底里	histérica
歇斯底里	histérico
歇斯底里	histeria
野餐	picnic
野餐	piquenique
氮氣	nitroso
氮氣	nitro
地鼠	gopher
前瞻	prospectiva
排骨	costelas
日蝕	eclipse
卷曲	cachos
卷曲	caracóis
鑭	lantânio
腐蝕性	corrosivo
米色	bege
黃瓜	pepinos
黃瓜	pepino
黃瓜	pepino
黃瓜	pepinos
瀟灑	arrojado
搶掠	saques
搶掠	pilhagem
伴娘	madrinhas
大廚	chef
大廚	cozinheiro
佈雷	extraído
佈雷	bray
音波	sonic
民粹主義	populistas
民粹主義	populista
長褲	calças
長褲	calça
阿拉巴馬	alabama
氣象學家	meteorologistas
芥末	mostarda
芥末	wasabi
鄉紳	escudeiro
雄心勃勃	ambiciosas
雄心勃勃	ambicioso
雄心勃勃	ambiciosa
雄心勃勃	ambiciosos
絕對值	absoluta
絕對值	absoluto
絕對值	absolutos
營養不良	subnutrição
營養不良	desnutrição
烏蘭巴托	ulaanbaatar
孵化器	incubadora
孵化器	incubadoras
孵化器	viveiros
堅果	noz
堅果	nozes
堅果	porcas
堅果	nuts
草藥	ervas
根除	erradicação
根除	erradicar
芥菜	mostarda
胸圍	sutiãs
胸圍	soutien
胸圍	sutiã
胸圍	bra
胸圍	busto
貧民窟	gueto
貧民窟	ghetto
貧民窟	favela
貧民窟	favelas
壕溝	fossa
壕溝	trincheira
壕溝	trincheiras
油氣	hidrocarbonetos
腎上腺素	adrenalina
腎上腺素	epinefrina
火葬場	crematórios
火葬場	crematório
手工業	artesanato
手工業	artesanato
母后	mãe
母后	mamãe
鉈	tálio
下馬	desmontar
花兒	flores
花兒	flor
花兒	flower
圈地	rodeios
圈地	rodeio
圈地	rodeo
強健	robusta
強健	robusto
強健	robustos
老外	estrangeira
老外	estrangeiros
老外	estrangeiro
適中	moderar
適中	moderado
適中	moderados
適中	moderada
緊迫	prensagem
緊迫	pressionar
緊迫	pressionando
雜技	acrobacias
雜技	acrobacia
雜技	malabarismo
雜技	acrobática
雜技	acrobacia
記憶力	memória
記憶力	lembrança
記憶力	memoria
扁桃	amêndoa
扁桃	amêndoas
補助金	subsídios
補助金	subvenções
補助金	subsídios
補助金	bolsas
補助金	subvenções
蹂躪	devastar
海象	morsa
背誦	recitar
背誦	recita
背誦	recitação
背誦	recitar
幼苗	mudas
主席台	pódio
解聘	demissão
解聘	destituição
解聘	despedimento
巡邏隊	patrulha
病理學	patologia
病理學	patológica
病理學	patológico
遊牧民族	nómada
遊牧民族	nomad
遊牧民族	nômades
遊牧民族	nómadas
種植園	plantação
種植園	plantações
鹽類	sais
郵寄	correio
郵寄	mail
起重機	gruas
起重機	guindastes
起重機	guindaste
起重機	crane
起重機	garça
起重機	grua
回響	ecos
回響	ecoando
青銅器	bronzes
枕頭	travesseiro
枕頭	almofada
枕頭	travesseiros
枕頭	almofadas
療傷	cicatrização
療傷	curando
療傷	cura
訊問	interrogação
訊問	interrogatórios
訊問	interrogatório
訊問	interrogatórios
訊問	interrogações
訊問	questionamento
訊問	interrogatório
訊問	questionando
訊問	questionar
權杖	varinhas
權杖	ceptro
量詞	quantificador
閥門	válvulas
閥門	válvula
閥門	válvulas
壞蛋	durona
地堡	bancas
地堡	bunker
洞察力	perspicácia
節儉	frugal
魯莽	imprudente
魯莽	imprudência
沸騰	ebulição
沸騰	fervendo
方框	box
方框	caixa
方框	caixas
方框	caixotes
墨鏡	tons
比例尺	balança
比例尺	escalar
比例尺	escala
書架	estante
書架	prateleira
書架	estante
書架	estante
書架	prateleiras
拋物線	parabólica
血友病	hemofilia
陽極	ânodo
苯乙烯	estireno
圍巾	cachecol
圍巾	lenço
拉巴特	rabat
味精	msg
畫冊	sketchbook
橋牌	bridge
橋牌	ponte
勸導	persuasão
禿頭	careca
禿頭	calvo
禿頭	carecas
陰極	cátodo
豪豬	porcupine
鐘擺	pêndulo
麥芽	malte
插頭	plug
批評家	críticos
批評家	crítico
批評家	critico
批評家	crítica
雜草	ervas
雜草	maconha
雜草	erva
拘留所	detenção
野火	wildfire
水桶	baldes
水桶	balde
共謀	conspiração
共謀	cumplicidade
靜音	muda
靜音	mudo
靜音	mudos
納賽爾	nasser
燃燒彈	incendiário
燃燒彈	incendiários
寢室	dormitório
藥理學	farmacologia
抑鬱症	depressão
草圖	esboços
草圖	rascunhos
草圖	sketch
草圖	esboço
受益人	beneficiária
受益人	beneficiário
受益人	beneficiários
蛆	vermes
蛆	larvas
蛆	larva
心包	pericárdio
水泡	blister
水泡	bolha
水泡	bolhas
水泡	bolhas
渦輪機	turbina
渦輪機	turbinas
靈活性	flexíveis
靈活性	flexível
靈活性	flexibilidade
沙丁魚	sardinha
沙丁魚	sardinhas
沙丁魚	sardinha
沙丁魚	sardinhas
靈媒	psíquicos
靈媒	psíquica
靈媒	psíquico
靈媒	vidente
靈媒	médium
靈媒	videntes
靈媒	psíquicos
雀斑	sardas
輪盤	roleta
孕期	gravidez
孕期	gestação
領帶	tie
領帶	empate
領帶	gravata
領帶	gravata
點陣	bitmap
泡泡糖	chiclete
泡泡糖	bubblegum
馬甲	colete
鋒利	afiada
鋒利	sharp
鋒利	afiados
鋒利	afiado
聲學	acústica
聲學	acústicos
聲學	acústicas
聲學	acústico
聲學	acústica
大腳	bigfoot
避難所	abrigo
避難所	santuário
避難所	refugio
避難所	refúgio
人參	ginseng
雄偉	majestic
雄偉	majestosa
雄偉	majestoso
鞭炮	bombinhas
鞭炮	bombinha
疲憊	exaustão
疲憊	esgotamento
抗辯	defesas
鮑魚	abalone
哀愁	tristeza
堤道	causeway
售貨員	vendedor
售貨員	vendedora
茶壺	bule
茶壺	chaleira
頭獎	jackpot
疤	cicatriz
疤	scar
傳染性	infeccioso
傳染性	infecciosas
傳染性	infecciosa
傳染性	contagiosas
傳染性	contagiosa
傳染性	contagioso
傳染性	contagiante
傳染性	transmissíveis
傳染性	transmissível
雛菊	margaridas
白蘭地	conhaque
白蘭地	brandy
白蘭地	aguardente
雪球	snowball
洛美	lomé
軼事	anedotas
亞麻	linho
日暮	higurashi
適應性	adaptáveis
適應性	adaptável
適應性	adaptação
適應性	adaptabilidade
棍子	pau
棍子	stick
棍子	paus
棍子	varas
撞車	crash
撞車	acidente
救星	salvador
責難	reprovação
責難	censurar
責難	censura
耳環	brincos
耳環	brinco
耳環	brincos
洗滌	lavagem
洗滌	lavar
變節	deserção
呻吟	gemer
賢人	kento
殘缺	mutilado
殘缺	mutilados
難產	parto
細則	regras
細則	regra
無花果	figos
無花果	figo
無花果	fig
純淨	pureza
櫃台	balcão
櫃台	contador
櫃台	contadores
裝飾品	enfeite
裝飾品	ornamento
裝飾品	ornamentos
裝飾品	enfeites
地籍	cadastral
高山族	highlander
買主	comprador
失禁	incontinência
極權主義	totalitarismo
極權主義	totalitários
極權主義	totalitário
多邊	multilateral
多邊	multilaterais
匯款	remessas
窘迫	embaraço
窘迫	constrangimento
搖籃曲	lullaby
巫婆	bruxo
巫婆	bruxa
隱身	invisível
隱身	invisíveis
隱身	stealth
隱身	furtiva
隱身	invisibilidade
極權	totalitários
極權	totalitário
扁豆	lentilhas
湯匙	colher
肩胛骨	escápula
育兒	paternidade
機油	azeite
機油	óleo
機油	petróleo
機油	óleos
藥草	ervas
藥草	herb
藥草	erva
藥草	ervas
訂正	revisões
澆	derramando
孔隙	poros
孔隙	poro
旁觀者	espectadores
玷污	sully
移民局	imigração
喪葬	enterro
喪葬	funerária
喪葬	funeral
喪葬	funerais
護身符	amuleto
護身符	amuletos
陪審員	jurado
陪審員	juri
陪審員	jurados
陪審員	júri
陪審員	jurados
陪審員	jurado
味覺	gosto
味覺	sabor
味覺	provar
味覺	prove
味覺	palato
味覺	paladar
浩瀚	imensidão
浩瀚	vastidão
壞死	necrose
瑪瑙	ágata
瑪瑙	onyx
紅木	mogno
紅木	rosewood
紅木	redwood
沖積	aluviais
懶惰	preguiça
懶惰	preguiça
懶惰	preguiçosa
懶惰	preguiçosos
懶惰	preguiçoso
懶惰	preguiça
氫化	hidreto
穩步	firme
檻	sills
火種	centelha
火種	faísca
穀倉	celeiro
穀倉	barn
泥濘	muddy
興奮劑	dopagem
興奮劑	doping
興奮劑	estimulantes
興奮劑	estimulante
興奮劑	estimulantes
才幹	talentos
才幹	talento
泛舟	rafting
散熱器	aquecedor
散熱器	radiador
堤壩	barragens
褻瀆	blasfêmia
褻瀆	blasfémia
褻瀆	profanação
稅金	impostos
稅金	imposto
老了	antiga
老了	velho
老了	antigo
老了	velha
老了	velhos
保證金	obrigações
保證金	deposito
保證金	depósito
保證金	depositar
保證金	vínculo
保證金	laço
保證金	bond
切口	incisão
癢	comichão
癢	comichão
癢	coceira
盆景	bonsai
硝石	salitre
奎寧	quinino
尿布	fraldas
尿布	fralda
尿布	fraldas
曝露	exposição
藍莓	amoras
藍莓	mirtilo
藍莓	amora
截獲	intercepção
截獲	interceptar
截獲	interceptação
截獲	intercepção
截獲	interceptação
截獲	interceptado
截獲	interceptou
鰻魚	enguia
鰻魚	enguias
選任	electiva
中暑	insolação
狹隘	estreito
狹隘	estreita
狹隘	estreitas
限額	limite
限額	limitar
限額	cota
限額	contingente
限額	quotas
限額	quota
限額	limites
溫和派	moderados
扼殺	estrangulamento
扼殺	estrangular
甜瓜	melões
甜瓜	melão
甜瓜	melancias
產生器	gerador
產生器	geradores
火爐	fogão
火爐	forno
火爐	fornalha
火爐	lareira
西宮市	nishinomiya
措辭	trocadilho
措辭	formulação
措辭	redacção
鐵匠	ferreiro
公雞	pila
公雞	galo
公雞	galo
請願書	petições
請願書	petição
噴灑	pulverização
傭人	serva
傭人	servo
傭人	camareira
傭人	empregada
理髮師	barber
理髮師	barbeiro
理髮師	cabeleireiro
理髮師	cabeleireiros
理髮師	cabeleireira
樹懶	preguiça
崖壁	penhascos
崖壁	falésias
肚皮	belly
肚皮	barriga
安樂死	eutanásia
失竊	roubos
失竊	furto
失竊	roubo
失竊	furtos
跳動	batendo
跳動	espancamento
跳動	surra
跳動	bater
金匠	goldsmith
留聲機	gramofone
留聲機	fonógrafo
亂倫	incesto
序數	ordinal
方位角	azimute
聚氯乙烯	pvc
公事包	maleta
毛毯	cobertor
毛毯	manta
毛毯	mantas
毛毯	cobertores
上癮	viciado
上癮	viciados
上癮	viciada
上癮	dependência
上癮	vício
上癮	vícios
上癮	viciante
瓦礫	escombros
瓦礫	entulho
瓦礫	cascalho
無機	inorgânicos
無機	inorgânico
痛風	gota
克里姆林宮	kremlin
床單	lençois
床單	folhas
床單	lençóis
牡蠣	ostras
牡蠣	ostra
噩夢	pesadelos
噩夢	pesadelo
細胞質	citoplasma
牧草	pastagens
牧草	pastos
牧草	pasto
牧草	pastagem
伯爾尼	berna
伯爾尼	bern
拼湊	patchwork
拼湊	retalhos
寶塔	pagode
手提箱	maleta
手提箱	mala
污辱	insulto
污辱	insultar
膠質	gelatina
氣象學	meteorologia
半圓	semicírculo
巴貝多	barbados
篡奪	usurpação
達喀爾	dakar
拳手	boxeador
拳手	pugilista
拳手	boxer
拳手	lutador
拳手	combatente
拳手	lutadora
拳手	fighter
瘋了	doida
瘋了	louca
瘋了	maluco
瘋了	doido
瘋了	louco
純純	puras
純純	pura
純純	puro
純純	puros
純純	pure
刺繡	bordado
刺繡	bordados
退款	restituição
退款	reembolso
外傷	traumatismo
外傷	traumatologia
外傷	trauma
外傷	traumas
排卵	ovulação
剽竊	plágio
藥水	poção
藥水	elixir
獨眼龍	ciclope
外行	leigos
外行	leigo
藥劑師	farmacêuticos
藥劑師	farmacêutico
魣	barracuda
膿	pus
權威性	autoritário
俠義	cavalheirismo
否決權	veto
否決權	vetar
接住	catch
接住	apanha
接住	apanhar
接住	capturas
接住	captura
鏽	ferrugem
墓誌銘	epitáfio
仇視	ódio
結核病	tuberculose
溫度計	termómetro
釤	samário
胳膊	braço
胳膊	arm
胳膊	armar
悍馬	hummer
爆米花	pipocas
爆米花	pipoca
瀋陽市	shenyang
壯舉	façanha
騎樓	varanda
嚴酷	dura
送貨	delivery
送貨	entrega
送貨	veiculação
送貨	fornecimentos
送貨	entregas
船主	armadores
下陷	subsidência
番紅花	açafrão
辮子	trança
辮子	trançado
辮子	tranças
吐司	torrada
吐司	torradas
吐司	tosta
吐司	brinde
內疚	culpa
內疚	culpabilidade
膠帶	fita
膠帶	cassete
手肘	cotovelo
手肘	cotovelos
民團	vigilante
民團	justiceiro
富江	tomie
滑輪	roldana
登革熱	dengue
洗衣機	lavador
胎盤	placenta
陰離子	ânion
排泄物	fezes
排泄物	excreções
果凍	geleia
果凍	jelly
果凍	geléia
鞭笞	chicotadas
自助餐	buffet
聯通	conectividade
泥潭	quagmire
面談	entrevista
面談	entrevistas
油門	acelerador
鄰里	bairro
鄰里	vizinhança
鄰里	bairro
鄰里	vizinhança
袖子	mangas
袖子	mangueiras
袖子	manga
無神論者	ateus
無神論者	ateu
酒保	barman
酒保	garçom
銪	európio
地心引力	gravidade
鯢	salamandra
沖洗	descarga
沖洗	flush
主力艦	couraçados
胸骨	esterno
織物	tecidos
織物	tecido
織物	tecidos
附表	horários
附表	horário
附表	agendamento
附表	programação
附表	agendar
無名氏	anónimo
魔羯座	capricórnio
罪孽	pecado
罪孽	pecar
罪孽	sin
罪孽	pecados
雜耍	sideshow
雜耍	malabarismo
壹岐	iki
拐杖	muletas
拐杖	cane
拐杖	bengala
拐杖	cana
拐杖	muleta
拐杖	muletas
書籤	favoritos
書籤	favorito
書籤	favoritos
書籤	marcadores
口紅	batom
口紅	baton
各層	camadas
性腺	gónadas
摩加迪沙	mogadíscio
犀鳥	calau
拖拉機	tractores
拖拉機	tratores
拖拉機	tractores
拖拉機	trator
拖拉機	tractor
腳跟	saltos
腳跟	calcanhares
腳跟	calcanhar
海產	marisco
海產	mariscos
彎刀	scimitar
鼬鼠	doninha
鼬鼠	fuinha
沼澤地	pântano
夾克	casaco
夾克	paletó
夾克	jaqueta
夾克	casacos
近視	miopia
降職	rebaixado
證言	testemunhos
證言	testemunho
證言	testemunhos
證言	testemunho
巴豆	croton
押金	deposito
押金	depósito
押金	depositar
押金	depósitos
阿婆	vovó
阿婆	avó
繃帶	curativo
繃帶	ligadura
繃帶	ligaduras
人猿	macaco
人猿	ape
人猿	macacos
誘騙	atraiu
誘騙	atraído
鑽探	perfuração
鑽探	perfurações
隔間	compartimento
焦油	alcatrão
焦油	tar
腫脹	inchaço
腫脹	inchado
腫脹	inchados
腫脹	inchadas
腫脹	inchada
旗子	pavilhão
旗子	bandeira
旗子	flags
旗子	bandeiras
電子計算機	computadores
沈默	silêncio
沈默	silencioso
沈默	silent
沈默	silencio
沈默	silêncio
空閒	idle
空閒	inativo
鏈球菌	streptococcus
掩體	bancas
掩體	bunker
掩體	bancas
掩體	bunkers
腎上腺	adrenal
輕浮	frívolo
無止境	infinito
無止境	interminável
無止境	infinitas
貯存	armazenagem
貯存	armazenamento
蓄水池	cisterna
比目魚	linguado
比目魚	solha
弘樹	hiro
講課	palestras
講課	palestras
講課	palestra
房地	premissas
包租	fretamento
包租	charter
包租	fretado
蓋世太保	gestapo
辯證	dialética
釘子	prego
釘子	unha
釘子	unhas
釘子	pregos
釘子	nails
釘子	unhas
腹膜	peritoneal
手續費	taxa
手續費	honorários
手續費	taxas
手續費	honorários
乳製品	lacticínios
乳製品	lácteos
洋娃娃	boneca
洋娃娃	bonequinha
洋娃娃	boneco
洋娃娃	doll
洋娃娃	bonecos
洋娃娃	bonecas
劉海	franja
欽佩	admiração
肺泡	alveolar
飛盤	frisbee
互助會	fraternidade
慰藉	consolo
遊民	vagabundo
睡蓮	lírios
紅利	bonus
紅利	bônus
紅利	bónus
紅利	dividendo
紅利	dividendos
紅利	bônus
紅利	bónus
紅利	dividendos
電導	condutividade
枕木	travessas
時髦	funky
時髦	atrevida
時髦	sassy
離合器	embreagem
離合器	embraiagem
鍀	tecnécio
吊環	tings
敵手	adversários
敵手	adversário
敵手	adversária
雲母	mica
籃子	cesto
籃子	cesta
籃子	cestos
籃子	cestas
雙唇	lábios
仇敵	invejosos
仇敵	haters
髂	ilíaca
溶化	derrete
溶化	derreter
銻	antimónio
迷你裙	minissaia
馴鹿	rena
馴鹿	renas
親屬關係	parentesco
創造性	criatividade
創造性	criativo
創造性	creative
創造性	criativos
創造性	criativa
三輪車	triciclos
三輪車	triciclo
親和	afinidade
鹽酸	cloridrato
斷線	desconectado
斷線	desligado
斷線	desligados
海狸	castores
錇	berquélio
皮包	bolsa
皮包	bolsa
偽科學	pseudociência
臥室	dormitórios
臥室	quartos
臥室	quarto
親密關係	intimidade
