din	から
specializata	専門
obiectivele	目的
obiectivele	ゴール
obiectivele	目標
batalii	合戦
sir	ストリング
rea	バッド
rea	悪い
cruz	クルス
ryan	ライアン
wwe	wwe
egiptul	エジプト
mori	die
mori	死ぬ
moise	モーゼ
moise	モーゼス
bulevardul	大通り
bulevardul	ブールバール
pereche	ペア
nokia	ノキア
disparitia	失踪
disparitia	失踪
cifre	フィギュア
construieste	構築
ville	ヴィル
que	que
bin	bin
brazilian	ブラジル
florile	お花
field	フィールド
gimnastica	体操
gimnastica	体操
executarea	処刑
executarea	実行
executarea	執行
iesire	アウトプット
iesire	出力
iesire	終了
iesire	exit
iesire	出口
iesire	アウトプット
iesire	出力
iesire	終了
iesire	exit
iesire	出口
iesire	終了
iesire	exit
iesire	出口
desfasurarea	配置
desfasurarea	配備
accent	アクセント
benin	ベナン
alberto	アルベルト
aplicate	応用
implicit	デフォルト
cairo	カイロ
anime	アニメ
nassau	ナッソー
alcool	アルコール
titus	ティトゥス
titus	タイタス
remarcabile	著しい
promova	宣伝
moduri	モード
complexa	コンプレックス
complexa	錯体
complexa	複雑
academic	アカデミック
prelucrare	処理
prelucrare	加工
nobil	尊い
platit	有料
platit	有料
kansas	カンザス
conducatorii	ルーラー
conducatorii	定規
descoperiri	ディスカバリー
descoperiri	発見
fundal	背景
fundal	バックグラウンド
calificare	資格
calificare	資格
full	いっぱい
full	フル
paralela	パラレル
paralela	並列
paralela	パラレル
paralela	並列
organele	臓器
organele	機関
trateaza	トリート
trateaza	トリート
disputa	申し立て
disputa	申し立て
fisiere	ファイル
fisiere	ファイル
programele	演目
programele	プログラム
greseli	間違い
greseli	間違い
autonomie	自治
pin	マツ
pin	パイン
pin	ピン
pin	pin
reparatii	修理
reparatii	修理
reparatii	修理
reparatii	修理
administratori	管理者
administratori	管理人
administratori	管理者
administratori	管理人
groaza	ホラー
groaza	ホラー
opinie	意見
contrast	コントラスト
baker	ベーカー
asasinarea	暗殺
salzburg	ザルツブルク
simtit	フェルト
simtit	フェルト
server	サーバ
server	サーバー
aerul	空気
aerul	航空
aerul	エア
globul	グローブ
lux	ルクス
lux	贅沢
cia	cia
ceremonia	セレモニー
ceremonia	儀式
ceremonia	式典
roberto	ロベルト
extern	外部
apostol	使徒
curge	流れる
localnici	地元
localnici	地元民
virtual	バーチャル
virtual	仮想
plural	複数
gazduit	主催
intelegerea	理解
echipajul	クルー
dispozitive	デバイス
dispozitive	機器
riscul	リスク
nunta	ウェディング
nunta	結婚式
nunta	ウェディング
nunta	結婚式
jefferson	ジェファーソン
protest	抗議
minte	mind
minte	マインド
contractul	契約
carter	カーター
agentii	エージェント
agentii	代理店
agentii	エージェント
agentii	代理店
frecventa	周波数
frecventa	頻度
frecventa	周波数
frecventa	頻度
recomanda	おすすめ
recomanda	すすめる
recomanda	薦める
recomanda	おすすめ
recomanda	すすめる
recomanda	薦める
invata	学習
invata	学ぶ
invata	学習
invata	学ぶ
agenti	エージェント
agenti	エージェント
verzi	グリーン
verzi	緑色
harrison	ハリソン
dell	デル
dell	dell
suprema	supreme
suprema	supreme
exprimare	表現
exprimare	expression
concentrare	濃度
guvernatorul	知事
harti	地図
harti	マップ
harti	地図
harti	マップ
minerva	ミネルウァ
fabricarea	製造業
fabricarea	製造業
estimata	推定
four	four
four	フォー
grupurile	グループ
absenta	欠席
absenta	不在
absenta	欠席
absenta	欠席
sarbatori	祝日
sarbatori	休日
sarbatori	ホリデー
sarbatori	祝日
sarbatori	休日
sarbatori	祝日
sarbatori	休日
arheologie	考古学
arheologie	考古学
baile	浴室
baile	風呂
bord	ボード
armele	武器
armele	兵器
prizonier	捕虜
prizonier	囚人
parinte	父親
leu	ライオン
leu	獅子
leu	レウ
subtire	スリム
subtire	薄い
subtire	細い
subtire	薄い
subtire	細い
producatorul	製造業者
producatorul	メーカー
germain	ジェルマン
invers	後ろ向き
invers	リバース
desfasurare	配置
desfasurare	配備
capitol	チャプター
orele	時間
tabla	黒板
tabla	スズ
tabla	ボード
tabla	黒板
metodele	メソッド
harold	ハロルド
compozitorul	作曲家
roy	ロイ
teorema	定理
brate	アームス
brate	アームス
proceselor	プロセス
parul	ヘアー
parul	髪の毛
parul	ヘア
parul	毛髪
parul	ヘアー
parul	髪の毛
parul	ヘア
parul	毛髪
universale	ユニバーサル
adaptat	適応
normale	普通
normale	ノーマル
templu	テンプル
templu	寺院
templu	神殿
consumul	消費
pcr	pcr
arsenal	アーセナル
arsenal	工廠
blocuri	ブロック
achizitionat	後天性
treizeci	三十
treizeci	thirty
suburbie	郊外
proprietarul	オーナー
proprietarul	所有者
nobili	貴族
nobili	尊い
ducat	公国
iubirea	ラヴ
iubirea	ラブ
ann	アン
talent	タレント
salvador	サルバドール
cultul	カルト
low	低い
santo	サント
grammy	グラミー
nucleul	コア
nucleul	core
astronomie	天文学
philadelphia	フィラデルフィア
sony	sony
sony	ソニー
placi	タイル
placi	ボード
creator	クリエーター
circuit	サーキット
circuit	回路
neutru	中性
neutru	ニュートラル
telefon	電話機
telefon	電話
telefon	電話機
benedict	ベネディクト
larry	ラリー
copenhaga	コペンハーゲン
trepte	足音
trepte	歩数
trepte	手順
trepte	ステップ
conservarea	保全
conservarea	保存
conservarea	保全
progresul	プログレス
progresul	経過
progresul	進捗
ciclu	サイクル
runda	ラウンド
runda	round
runda	丸い
runda	ラウンド
runda	round
runda	丸い
emanuel	エマニュエル
reforme	改革
junior	ジュニア
platon	プラトン
arhivele	アーカイブ
metrou	地下鉄
metrou	地下鉄
metrou	メトロ
einstein	アインシュタイン
prelucrarea	処理
prelucrarea	加工
sclavi	奴隷
wrestling	レスリング
nasr	ナスル
merit	メリット
recenzie	レビュー
recenzie	審査
pierduta	ロスト
stewart	スチュワート
adancimea	深度
adancimea	奥行き
chelsea	チェルシー
unire	マージ
unire	統合
intalnirea	ミーティング
intalnirea	会議
catalogul	カタログ
catalogul	カタログ
publicitate	広告
vant	wind
vant	wind
blocarea	ブロッキング
obiectivul	目的
regilor	キングス
spirituale	スピリチュアル
ing	ing
elevii	生徒
elevii	学生
elevii	瞳孔
determinarea	裁決
mobila	モバイル
mobila	家具
mobila	家具
potter	ポッター
anonim	アノニマス
anonim	匿名
plumb	リード
kır	kır
side	サイド
toplam	toplam
efortul	努力
cartoon	カートゥーン
panza	キャンバス
panza	キャンバス
necunoscuta	不明
doctrina	教義
doctrina	ドクトリン
senatul	元老院
concentrat	濃縮
stars	stars
stars	スターズ
catalog	カタログ
catalog	カタログ
diesel	ディーゼル
toronto	トロント
darwin	ダーウィン
teolog	神学
cadre	フレーム
asteptat	期待
copie	コピー
augusta	オーガスタ
conservatorul	温室
individ	個人
individ	個別
posturi	投稿
rosa	ローザ
neil	ニール
orientale	オリエンタル
murray	マレー
giorgio	ジョルジョ
bloc	ブロック
extrema	エクストリーム
extrema	エクストリーム
sophie	ソフィー
democratice	民主主義
verii	いとこ
aventura	アドベンチャー
aventura	冒険
aventura	アドベンチャー
aventura	冒険
ciot	スタブ
ciot	スタンプ
gri	灰色
gri	グレイ
gri	グレー
gri	灰色
gri	グレイ
gri	グレー
producatori	プロデューサー
producatori	製造業者
gratuit	フリー
gratuit	無料
gratuit	自由
proiectele	プロジェクト
versailles	ヴェルサイユ
floarea	flower
floarea	フラワー
terry	テリー
nordice	ノルディック
viziune	ヴィジョン
viziune	ビジョン
viziune	vision
partidele	当事者
partidele	パーティ
partidele	パーティー
catalonia	カタロニア
profesie	職業
tablouri	絵画
dean	ディーン
zagreb	ザグレブ
magnolia	マグノリア
informare	ブリーフィング
populatii	人口
bere	ビール
mandatul	令状
mandatul	委任
cape	ケープ
expert	エキスパート
zahar	砂糖
zahar	砂糖
wagner	ワーグナー
wagner	ワグナー
calugar	モンク
calugar	モンク
scandal	スキャンダル
scandal	不祥事
digitala	デジタル
mentiune	用語
fals	false
fals	虚偽
fals	フェイク
ruta	経路
ruta	ルート
ruta	経路
ruta	ルート
liberi	フリー
liberi	無料
liberi	自由
amintirea	メモリ
amintirea	メモリー
amintirea	記憶
medicamente	ドラッグ
medicamente	薬物
opiniile	意見
lunar	毎月
lunar	月間
lunar	月刊
omenirii	人類
celulele	セル
percutie	打楽器
short	短い
short	ショート
baron	男爵
suficienta	足りる
atelier	ワークショップ
atelier	作業場
mercur	水星
mercur	マーキュリー
mercur	水銀
tun	大砲
tun	tun
concluzie	結論
concluzie	エンディング
egalitate	平等
identificare	同定
identificare	識別
ideal	理想
haine	被服
haine	洋服
structurii	構造
structurii	構成
repetat	繰り返し
tinere	若い
tinere	ヤング
romaniansoccer	romaniansoccer
gros	厚い
gros	太い
calendar	カレンダー
patrimoniu	遺産
vocale	母音
vocale	ボーカル
dakota	ダコタ
valle	バジェ
valle	ヴァッレ
susan	スーザン
holt	ホルト
pont	チップ
pont	tip
pont	ヒント
inlocuirea	置換
inlocuirea	置換
apple	リンゴ
apple	りんご
apple	アップル
apple	林檎
dame	チェッカー
strasbourg	ストラスブール
sportivi	選手
sportivi	アスリート
tulburari	疾患
apostoli	使徒
chateau	シャトー
chateau	シャトー
adaugarea	加算
adaugarea	加法
formularul	形式
formularul	フォーム
crima	殺人
crima	犯罪
crima	殺人
crima	犯罪
gotic	ゴシック
tre	トレ
roz	ピンク
roz	ナデシコ
ahmed	アーメド
latine	ラテン語
latine	ラテン
frunzele	葉っぱ
moscovei	モスクワ
kashmir	カシミール
belgian	ベルギー
wikimapia	wikimapia
orange	orange
orange	オレンジ
pierderile	損失
naviga	船出
echipament	道具
echipament	装備
echipament	機器
echipament	機材
joachim	ヨアヒム
joachim	ヨアキム
formal	フォーマル
austin	オースチン
filozofia	哲学
implicarea	関与
wall	ウォール
harald	ハーラル
autonome	自律
village	村落
village	ヴィレッジ
raspandirea	広がる
raspandirea	拡散
raspandirea	スプレッド
intensa	激しい
intensa	激しい
stramtoarea	海峡
refugiat	難民
scazuta	低い
exterioara	外側
fenomene	現象
austrieci	オーストリア
costume	コスチューム
costume	衣装
costume	装束
costume	スーツ
grija	思いやり
grija	ケア
grija	介護
corul	合唱
corul	コーラス
modelele	モデル
reich	ライヒ
agricol	農業
originile	起源
khan	ハーン
khan	カーン
mutarea	引越し
mutarea	移動
moscheea	モスク
cooper	クーパー
invazie	侵略
invazie	侵攻
ehf	ehf
dealuri	ヒルズ
danny	ダニー
tag	タグ
perete	ウォール
nicholas	ニコラス
straina	外国
iubit	最愛
iubit	彼氏
iubit	ボーイフレンド
entitate	エンティティ
entitate	実体
platina	プラチナ
platina	白金
indivizi	個人
continental	コンチネンタル
caesar	シーザー
pcupdate	pcupdate
pierdute	ロスト
ctenus	ctenus
perioadele	ピリオド
bianco	ビアンコ
cardinal	基数
cardinal	枢機卿
vulcan	火山
vulcan	バルカン
curentului	現在
destinatie	行き先
destinatie	目的地
destinatie	宛先
destinatie	行き先
destinatie	目的地
destinatie	宛先
hawaii	ハワイ
sunetul	サウンド
xbox	xbox
gama	ガンマ
baby	ベイビー
baby	赤ちゃん
evaluarea	査定
evaluarea	評定
evaluarea	査定
evaluarea	評価
evaluarea	評価
evaluarea	評定
cinematografie	撮影
raurilor	河川
paula	ポーラ
acoperis	屋上
acoperis	屋根
acoperis	屋上
acoperis	屋根
acoperis	屋上
acoperis	屋根
acoperis	屋上
acoperis	屋根
elisabeth	エリザベート
citeste	読み
citeste	読み込み
citeste	読み取り
citeste	読む
citeste	読み
citeste	読み込み
citeste	読み取り
citeste	読む
bros	ブロス
pic	pic
cereale	穀物
cereale	シリアル
cereale	シリアル
warren	ウォーレン
pictori	画家
stein	シュタイン
basel	バーゼル
étienne	エティエンヌ
trafic	トラフィック
trafic	交通
baraj	ダム
deriva	ドリフト
deriva	ドリフト
balta	水たまり
balta	水たまり
kingdom	王国
amandoi	両方
statuie	彫像
tennessee	テネシー
mostenirea	相続
mostenirea	継承
oslo	オスロ
turner	ターナー
beta	ベータ
aripi	ウイングス
golf	ゴルフ
interzisa	禁止
numirea	選任
numirea	任用
numirea	任命
numirea	予約
contactul	コンタクト
java	java
siberia	シベリア
inspector	検査官
cumva	なんとなく
ocean	大洋
claudia	クラウディア
evans	エヴァンス
evans	エヴァンズ
evans	エバンス
edge	エッジ
edge	edge
declaratie	ステートメント
declaratie	声明
declaratie	布告
declaratie	宣言
declaratie	申告
discursul	音声
discursul	スピーチ
alabama	アラバマ
folosire	使い方
tabel	テーブル
indiei	インド
keith	キース
emise	発行
campionatele	選手権
louisiana	ルイジアナ
baschet	バスケ
baschet	バスケットボール
organ	臓器
organ	オルガン
hotelul	ホテル
tranzitie	変遷
tranzitie	転移
distante	距離
distante	距離
cald	熱い
cald	ホット
cald	暑い
cald	あったかい
cald	暖かい
cald	温かい
adanc	ディープ
adanc	深い
adanc	ディープ
adanc	深い
salvare	救済
salvare	救助
salvare	レスキュー
vacanta	祝日
vacanta	休日
vacanta	ホリデー
vacanta	休暇
vacanta	バカンス
vacanta	バケーション
vacanta	休暇
vacanta	バカンス
vacanta	バケーション
vacanta	祝日
vacanta	休日
vacanta	ホリデー
vacanta	休暇
vacanta	バカンス
vacanta	バケーション
malta	マルタ
fotbalul	フットボール
asalt	アサルト
asalt	暴行
renault	ルノー
sierra	シエラ
specializate	専門
dificultati	困難
dificultati	困難
raurile	河川
tribuna	トリブヌス
lapte	牛乳
lapte	ミルク
viteze	スピード
studios	スタジオ
boemia	ボヘミア
oferind	自慢
oferind	供物
letonia	ラトビア
islanda	アイスランド
hanovra	ハノーバー
hanovra	ハノーファー
hanovra	ハノーファー
edinburgh	エディンバラ
hlist	hlist
silva	シルバ
democratic	民主主義
vrei	欲しい
numeric	numeric
simte	感じる
simte	feel
simte	フィール
lloyd	ロイド
robinson	ロビンソン
oldenburg	オルデンブルク
controverse	論争
lunile	ヶ月
lunile	months
bordeaux	ボルドー
lectii	レッスン
lectii	授業
lectii	レッスン
lectii	授業
jay	ジェイ
jay	カケス
teste	テスト
aventuri	冒険
aventuri	アドベンチャー
aventuri	冒険
autoritati	当局
estimare	見積もり
comparativ	比較的
salt	ジャンプ
tensiune	緊張
tensiune	テンション
tensiune	電圧
batman	バットマン
traiasca	ライブ
traiasca	生きる
exprimate	出演
exprimate	キャスト
exprimate	ギプス
instalatii	インストール
instalatii	インストール
romeo	ロミオ
romeo	ロメオ
arunca	投げる
arunca	投げる
conservare	保全
conservare	保存
conservare	保全
matilda	マチルダ
recenta	最近
recenta	最近
accentul	アクセント
trenul	電車
trenul	列車
trenul	トレイン
philodromus	philodromus
bate	beat
bate	ビート
bate	ビーツ
bate	コウモリ
manuscris	原稿
manuscris	写本
tanc	戦車
tanc	タンク
bolnav	病気
nigeria	ナイジェリア
gust	味見
gust	味覚
gilbert	ギルバート
minnesota	ミネソタ
allah	アッラーフ
allah	アラー
joan	ジョーン
vila	ヴィラ
vila	ヴィッラ
vila	ヴィラ
vila	ヴィッラ
vila	ヴィラ
bor	ボル
bor	ホウ素
györgy	ジェルジ
gabrovo	ガブロヴォ
dennis	デニス
geografia	地理
miami	マイアミ
lang	lang
lang	ラング
bugetul	予算
matthew	マシュー
intervalul	範囲
intervalul	レンジ
intervalul	間隔
intervalul	音程
intervalul	インターバル
intervalul	区間
wisconsin	ウィスコンシン
strazile	ストリート
sunete	サウンド
cablu	電線
cablu	ケーブル
barajul	ダム
autonom	自律
lucas	ルーカス
justin	ジャスティン
laurent	ローラン
northern	ノーザン
northern	北方
northern	北部
astea	これらの
astea	これら
procedura	プロシージャ
procedura	手順
procedura	手続き
procedura	プロシージャ
procedura	手順
procedura	手続き
marx	マルクス
lector	講師
gandirea	考え
gandirea	思考
asimov	アシモフ
carnivore	肉食動物
repere	見どころ
repere	ハイライト
singapore	シンガポール
acoperire	コーティング
acoperire	表紙
acoperire	被覆
acoperire	カバー
acoperire	cover
wells	ウェルズ
pasare	鳥類
pasare	バード
pasare	鳥類
pasare	バード
ocazional	時折
ocazional	たまに
dedesubt	以下
stadiul	舞台
stadiul	ステージ
detaliate	詳細
estimat	推定
derivate	デリバティブ
derivate	派生
derivate	デリバティブ
derivate	微分
liban	レバノン
scaune	椅子
scaune	座席
béla	ベーラ
regii	キングス
emma	エマ
persana	ペルシャ
doyle	ドイル
efectuarea	メイキング
organe	臓器
organe	機関
organe	臓器
organe	オルガン
surori	姉妹
goethe	ゲーテ
aug	aug
eforturi	取り組み
eforturi	努力
bobby	ボビー
ring	リング
ring	指輪
sever	重度
pielea	スキン
pielea	皮膚
abordare	進入
abordare	アプローチ
abordare	参道
mina	mina
mina	ミナ
mina	ミナト
mina	ハンド
cameron	キャメロン
revistele	雑誌
salbatice	ワイルド
salbatice	野生
definitia	定義
dati	与える
dati	give
tinta	ターゲット
tinta	ターゲット
comunitatile	コミュニティ
vanzare	セール
vanzare	セール
cunostinta	知り合い
cunostinta	知人
cunostinta	知り合い
cunostinta	知人
varul	従姉妹
varul	従兄弟
varul	いとこ
automata	自動
automata	オートマチック
refugiati	難民
refugiati	難民
fereastra	ウィンドウ
fereastra	ウィンドウ
rector	総長
propaganda	プロパガンダ
propaganda	プロパガンダ
ccd	ccd
lantul	チェイン
lantul	チェーン
uruguay	ウルグアイ
pascal	パスカル
damian	ダミアン
preluarea	買収
judecator	ジャッジ
judecator	裁判官
judecator	ジャッジ
judecator	裁判官
semneaza	サイン
semneaza	記号
semneaza	署名
semneaza	サイン
semneaza	記号
semneaza	署名
palermo	パレルモ
hugh	ヒュー
laos	ラオス
argumentele	論証
argumentele	引数
uesac	uesac
fir	ワイヤ
fir	針金
fir	ワイヤー
fir	スレッド
legiunea	レギオン
chip	チップ
prefect	プラエフェクトゥス
mon	mon
lisa	リサ
platoul	台地
platoul	高原
pasarile	鳥類
pasarile	鳥類
arcul	ボウ
arcul	お辞儀
arcul	おじぎ
arcul	船首
square	正方形
square	四角
square	広場
doc	doc
doc	ドク
incet	ゆっくり
incet	ゆっくりと
call	通話
call	コール
cerul	sky
cerul	スカイ
transferul	移転
transferul	転送
transferul	乗り換え
transferul	譲渡
creatorul	クリエーター
companiile	会社
silvia	シルビア
silvia	シルヴィア
silvia	シルビア
viktor	ビクトル
babes	babes
babes	babes
adulti	大人
adulti	成人
adulti	大人
adulti	大人
nivele	レベル
wood	木材
wood	木製
wood	ウッド
abc	abc
geo	geo
coordonatele	座標
santos	サントス
gif	gif
armament	軍需
armament	軍備
credit	信用
credit	クレジット
simfonia	交響曲
simfonia	シンフォニー
visul	ドリーム
visul	dream
eddie	エディー
eddie	エディ
mir	ミール
entitati	エンティティ
pescuit	漁業
pescuit	釣り
pescuit	魚釣り
proportie	比率
proportie	割合
opozitia	野党
jorge	ホルヘ
bursa	フェローシップ
bursa	ブルサ
reciproc	相互
extra	エクストラ
avansate	上級
trenuri	電車
trenuri	列車
antena	ディッシュ
antena	アンテナ
antena	アンテナ
umbra	シャドー
umbra	シャドウ
umbra	シェイド
umbra	日陰
umbra	シェード
umbra	シャドー
umbra	シャドウ
umbra	シェイド
umbra	日陰
umbra	シェード
vocala	母音
vocala	母音
marturii	証言
aaron	アロン
aaron	アーロン
paraná	パラナ
transformare	変換
academica	アカデミック
promoveaza	宣伝
promoveaza	宣伝
digitale	デジタル
abbas	アッバース
hcm	hcm
grafic	グラフ
grafic	グラフィック
grafic	チャート
antrenori	コーチ
contul	口座
contul	アカウント
pedeapsa	ペナルティ
pedeapsa	処罰
pedeapsa	ペナルティ
pedeapsa	処罰
sevilla	セビリア
sevilla	セビージャ
sevilla	セビリア
domnule	サー
pauza	休止
pauza	休憩
pauza	ブレーク
pauza	区切り
pauza	休憩
pauza	ブレーク
pauza	区切り
pauza	休止
allan	アラン
seminarul	セミナー
globala	global
globala	グローバル
torre	トッレ
conan	コナン
brescia	ブレーシャ
sarcini	タスク
circuitul	サーキット
circuitul	回路
ferrara	フェラーラ
string	ストリング
julian	ジュリアン
mandatului	委任
collins	コリンズ
ontario	オンタリオ
pianist	ピアニスト
reclama	コマーシャル
reclama	商用
reclama	商業
reclama	広告
merite	長所
merite	メリット
comunicatii	通信
comunicatii	コミュニケーション
manga	漫画
manga	マンガ
marketing	マーケティング
montreal	モントリオール
scade	減らす
ton	マグロ
ton	ツナ
ton	トーン
cheia	キー
cheia	key
ascunde	ヒデ
ascunde	隠す
mobil	モバイル
schi	スキー
schi	スキー
fondarea	創設
depozite	倉庫
depozite	預金
aeroport	空港
talentul	タレント
oklahoma	オクラホマ
terestra	地上波
permisiunea	許可
permisiunea	許諾
bernhard	ベルナルド
nepoata	孫娘
nepoata	めい
nepoata	孫娘
nepoata	めい
oua	エッグ
oua	エッグ
aristotel	アリストテレス
alpha	alpha
alpha	アルファ
atlético	アトレティコ
atlético	アトレチコ
liudmila	リュドミラ
chirurgie	手術
madison	マディソン
amy	エミー
klaus	クラウス
adriana	アドリアーナ
pasi	歩数
pasi	手順
pasi	ステップ
pasi	足音
pasi	歩数
pasi	手順
pasi	ステップ
legislatia	立法
butler	バトラー
inutil	無意味
inutil	役立たず
rolling	ローリング
explicatie	説明
explicatie	解説
explicatie	説明
explicatie	解説
ritm	リズム
hudson	ハドソン
mercedes	メルセデス
intelectuali	知識人
intelectuali	知識人
proprietari	オーナー
proprietari	所有者
ronald	ロナルド
popularitate	人気
gandit	思考
homo	ホモ
homo	ゲイ
castle	キャッスル
droguri	ドラッグ
droguri	薬物
droguri	ドープ
droguri	ドラッグ
droguri	薬物
willem	ウィレム
executie	処刑
executie	実行
executie	執行
executie	処刑
executie	実行
executie	執行
succese	サクセス
succese	成功
bratislava	ブラチスラヴァ
damasc	ダマスカス
nuvela	小説
card	カード
reformei	改革
reformei	革新
reformei	リフォーム
necunoscute	不明
filipine	フィリピン
rin	rin
rin	りん
plecare	出発
gandire	考え
gandire	思考
farmacie	ドラッグストア
farmacie	薬局
farmacie	薬学
farmacie	薬局
biti	ビット
rightarm	rightarm
mexican	メキシコ
mexican	メキシカン
five	ファイブ
five	五つ
five	five
aleksandr	アレクサンドル
parcuri	公園
pozitiva	陽性
pozitiva	ポジティブ
sangele	血液
sangele	ブラッド
marchiz	侯爵
marchiz	侯爵
yemen	イエメン
cantand	歌う
cantand	歌う
stiluri	スタイル
protejarea	保護
norvegian	ノルウェー
impuscat	ショット
impuscat	ショット
salbatica	ワイルド
salbatica	野生
teama	恐怖
teama	恐れ
teama	恐怖
teama	恐れ
statui	彫像
sambata	土曜日
sambata	土曜日
sambata	土曜
sambata	土曜日
sambata	土曜日
sambata	土曜日
profesionisti	プロフェッショナル
profesionisti	プロフェッショナル
irlandez	アイリッシュ
consilieri	アドバイザー
consilieri	カウンセラー
bunica	おばあさん
bunica	祖母
bunica	おばあさん
bunica	おばあさん
bunica	祖母
lituaniei	リトアニア
limitate	限定
limitate	limited
perry	ペリー
sept	三軒茶屋
distinctie	区別
rugaciune	祈り
rugaciune	礼拝
rugaciune	祈祷
rugaciune	祈り
rugaciune	礼拝
rugaciune	祈祷
luther	ルター
personalitatea	個性
personalitatea	人柄
personalitatea	性格
personalitatea	人格
personalitatea	パーソナリティ
atelierul	ワークショップ
atelierul	作業場
cook	コック
cook	クック
blois	ブロワ
abur	スチーム
abur	蒸気
oleg	オレグ
respectarea	コンプライアンス
vama	風習
vama	風習
adult	成人
adult	大人
imparte	分ける
imparte	分割
imparte	スプリット
dir	dir
helsinki	ヘルシンキ
julia	ジュリア
julia	ユリア
scooby	scooby
magdalena	マグダレナ
magdalena	マグダレーナ
anastasia	アナスタシア
studiourile	スタジオ
bat	bat
bat	コウモリ
bat	バット
apr	apr
mintea	mind
mintea	マインド
alexei	アレクセイ
sarb	セルビア
documentul	ドキュメント
documentul	書類
documentul	文書
baba	ババ
baba	馬場
baba	ババ
baba	馬場
brusc	突然
japonezi	日本人
japonezi	ジャパニーズ
japonezi	日本語
inspirata	インスパイア
paraguay	パラグアイ
jennifer	ジェニファー
izolat	絶縁
berg	ベルク
anulat	キャンセル
anulat	キャンセル
precizeaza	指定
evaluare	評価
evaluare	格付
evaluare	評価
evaluare	評定
evaluare	査定
evaluare	評価
evaluare	査定
evaluare	評定
divizat	分ける
divizat	分割
divizat	スプリット
taxe	税金
taxe	手数料
novo	ノヴォ
enterprise	エンタープライズ
enterprise	企業
vehicul	車両
vehicul	乗り物
diferentele	差異
diferentele	違い
diferentele	差分
servi	サーブ
hanul	宿屋
hanul	旅館
presupus	推定
musulmane	イスラム教
musulmane	ムスリム
arakan	アラカン
restaurarea	修復
restaurarea	復元
restaurarea	維新
cafenea	カフェ
cafenea	カフェ
permanente	パーマネント
vizibila	可視
asociatie	社団
asociatie	協会
asociatie	アソシエーション
index	索引
index	インデックス
obisnuita	普通
kenneth	ケネス
trofee	トロフィー
asigurari	保険
asigurari	保険
dispute	紛争
functionar	事務員
functionar	書記官
functionar	事務職
functionar	事務員
functionar	書記官
functionar	事務職
haiti	ハイチ
sindromul	症候群
locatie	所在地
locatie	ロケーション
locatie	場所
candva	いつか
candva	いつか
persan	ペルシャ
traseu	トレイル
traseu	経路
traseu	ルート
imbunatatit	改良
imbunatatit	強化された
vinde	売る
logic	論理
logic	論理
precizie	精度
precizie	正確性
precizie	精度
meyer	マイヤー
meyer	メイヤー
masoara	計測
masoara	測定
dom	ドーム
dom	ドム
dom	dom
fame	名声
coleg	同僚
coleg	同僚
express	エクスプレス
express	急行
mustafa	ムスタファ
ardere	燃焼
ardere	燃える
ardere	バーニング
cost	費用
cost	原価
cost	コスト
modifica	編集
modifica	変更
intoarcere	return
intoarcere	リターン
cercetatorii	研究者
pestera	洞窟
pestera	洞窟
pestera	洞窟
pestera	洞窟
senat	元老院
gay	ゲイ
creta	チョーク
creta	チョーク
montgomery	モンゴメリー
variabile	変数
variabile	可変
variabile	変数
mediterana	地中海
mediterana	地中海
metale	メタル
metale	金属
metale	金属
bush	ブッシュ
standardele	基準
standardele	規格
renunta	取り消し
renunta	キャンセル
renunta	取り消す
azerbaidjan	アゼルバイジャン
niveluri	レベル
mitchell	ミッチェル
mantova	マントヴァ
cambodgia	カンボジア
cambodgia	カンボジア
morris	モーリス
morris	モリス
lent	遅い
lent	スロー
prevazuta	予見
academice	アカデミック
kate	kate
kate	ケイト
aurora	オーロラ
oregon	オレゴン
banci	バンクス
banci	バンクス
restaurant	レストラン
restaurant	飲食店
pavia	パヴィア
structurile	構造
silezia	シレジア
silezia	シレジア
urias	巨人
urias	ジャイアント
urias	巨大
alma	アルマ
atribuie	割り当てる
atribuie	割り当て
kentucky	ケンタッキー
marfuri	貨物
marfuri	商品
marfuri	貨物
marfuri	物品
marfuri	商品
marfuri	貨物
marfuri	物品
belle	ベル
grau	小麦
grau	コムギ
grau	小麦
grau	コムギ
cuantica	量子
walt	ウォルト
dublin	ダブリン
festivaluri	祭事
festivaluri	祭り
ball	ボール
rusesc	ロシア
concepte	概念
concepte	コンセプト
padova	パドヴァ
echivalentul	同等
fani	ファン
colegi	同僚
colegi	同僚
potentialul	ポテンシャル
horror	ホラー
vizibile	可視
uss	uss
flash	flash
flash	フラッシュ
srl	srl
srl	ltd
materia	物質
materia	事柄
elementare	小学校
succesiunea	承継
succesiunea	継承
succesiunea	引継ぎ
protocol	protocol
protocol	議定書
protocol	プロトコル
update	アップデート
update	更新
executa	実行
ecuador	エクアドル
bull	ブル
kenya	ケニア
ntupdate	ntupdate
ingropat	埋葬
ingropat	埋葬
november	十一月
locatii	所在地
locatii	所在地
biblie	聖書
fabricat	製造
durere	痛み
durere	疼痛
durere	ペイン
intalniri	ミーティング
intalniri	会議
intalniri	ミーティング
intalniri	会議
intalniri	デート
intalniri	出会い
intalniri	交際
recomandat	おすすめ
recomandat	推奨
lucrand	働く
lucrand	作業
taiwan	中華民国
taiwan	台湾
dramatica	ドラマチック
tereza	テレサ
tereza	テレサ
semifinale	準決勝
dex	デックス
stelele	stars
stelele	スターズ
