que	to
hans	hans
moral	moralno
moral	moral
moral	moral
hitler	hitler
barreja	miješanje
barreja	shuffle
barreja	mix
barreja	miks
henri	henri
rebels	pobunjenicima
rebels	pobunjenici
equador	ekvator
equador	ekvadoru
notícia	novosti
notícia	vesti
notícia	vijesti
femelles	ženke
publica	počini
publica	počiniti
catòlic	katolici
catòlic	katolička
catòlic	katolički
catòlic	katolik
acer	steel
acer	čelik
acer	čelika
aquitània	akvitaniju
farmàcia	ljekarne
farmàcia	ljekarni
farmàcia	ljekarna
rodes	kotači
rodes	kotačima
celebració	proslava
celebració	slavlje
utc+	utc+
informe	prijavi
informe	izvješće
informe	izvještaj
informe	prijavite
dictadura	diktature
finlàndia	finske
finlàndia	finska
uci	intenzivnu
uci	intenzivna
recents	nedavne
recents	nedavna
recents	nedavno
recents	nedavni
personals	osobno
personals	osobni
cursos	tečajeve
seqüència	slijed
galícia	galiciji
califa	kalif
flux	tijek
flux	tok
flux	protok
badalona	badalona
acabada	završeno
roda	kolo
roda	točak
roda	kotač
estàtua	statua
estàtua	kip
retirat	umirovljen
retirat	umirovljeni
secundari	sekundarni
cotxe	auto
cotxe	automobil
cotxe	kola
registres	records
registres	ploče
registres	zapisi
golden	zlatni
golden	zlatna
golden	zlatne
golden	zlatno
electricista	električar
esforços	napore
esforços	napori
líders	vođe
líders	lideri
líders	čelnici
fotos	fotografije
fotos	slike
jardins	vrtovi
jardins	gardens
jardins	vrtove
soviètic	sovjetski
soviètic	sovjetska
lès	lès
arma	oružje
arma	pištolj
arma	puška
agustí	augustine
seguidors	sljedbenika
seguidors	pratitelja
seguidors	sljedbenici
seguidors	tragači
campanyes	kampanje
open	otvori
cinquè	peta
cinquè	peto
cinquè	peti
noia	djevojka
noia	devojka
noia	cura
aprendre	naučiti
aprendre	naučite
aprendre	učite
aprendre	uči
aprendre	nauči
radiació	zračenje
radiació	radijacije
radiació	radijacija
braç	ruka
noblesa	plemenitost
noblesa	plemstvo
interessant	interesantno
interessant	zanimljivo
químic	kemikalija
químic	kemijski
químic	kemikalije
químic	kemijska
químic	kemičar
pertanyen	pripadam
pertanyen	pripadaju
ports	lukama
idiomes	jezike
idiomes	jezicima
idiomes	jezici
teories	teorije
catòlics	katolici
raça	sorta
econòmics	ekonomska
econòmics	ekonomski
econòmics	gospodarski
econòmics	gospodarska
econòmics	gospodarske
pacific	pacific
pacific	pacifik
pacific	pacifiku
missions	misijama
missions	misije
burgos	burgos
navegació	navigacija
hidrogen	vodik
jurisdicció	nadležnosti
jurisdicció	nadležnost
separació	razdvajanje
separació	odvajanje
popularitat	popularnosti
popularitat	popularnost
divisions	podjele
divisions	divizije
divisions	podjela
rebé	primljena
rebé	primio
rebé	primljen
rebé	primljeno
pols	prah
pols	prašina
pols	prašinu
símbols	simboli
literari	književni
friedrich	friedrich
hamburg	hamburgu
hamburg	hamburg
indis	indijanci
senyora	gospa
senyora	dama
senyora	damo
salamanca	salamanca
andalusia	andaluzija
contribuir	doprinosi
contribuir	doprinijeti
contribuir	doprinose
online	online
índex	indeks
var	var
mecànica	mehanički
realització	realizaciji
realització	ostvarenje
realització	shvaćanje
placa	tanjur
frase	fraza
frase	kaznu
frase	presuda
frase	rečenica
frase	kazna
explotació	iskorištavanje
conservador	konzervativna
suficient	dosta
executiu	izvršni
executiu	rukovoditelj
heroi	junak
heroi	heroju
heroi	heroj
insectes	insekti
insectes	kukci
concepció	začeće
passos	korake
passos	koraka
passos	koracima
passos	koraci
passos	stope
passos	korake
passos	stopama
passos	koraci
christian	christian
christian	kršćanin
christian	kristijan
opera	opera
opera	operi
opera	opere
mecanisme	mehanizam
empresari	poduzetnik
empresari	poduzetnika
empresari	poslodavac
empresari	poslodavca
regles	pravila
regles	vladari
conservat	očuvana
exclusivament	isključivo
xarxes	mreže
senyals	signali
senyals	znakove
senyals	znakovi
prat	prat
eina	alat
termini	termin
termini	pojam
termini	izraz
alaska	aljaske
alaska	aljaska
competir	natjecati
matí	jutarnja
matí	jutro
matí	ujutro
distingir	razlikovati
caràcters	znakova
caràcters	likovi
caràcters	znakovi
indonèsia	indoneziji
radical	radikalne
radical	radikalno
radical	radikalna
emmy	emmy
emmy	emi
investigacions	istrage
regla	pravilo
cardona	cardona
desenvolupa	razvija
mot	mot
campiona	šampion
campiona	prvak
repartiment	gips
últimes	najnoviji
últimes	najnovije
causes	izaziva
causes	uzroci
causes	uzrokuje
irlandès	irac
irlandès	irski
irlandès	irci
parcialment	djelomično
parcialment	djelomično
centenars	stotine
alternativa	alternativni
alternativa	alternativa
brown	brown
brown	smeđa
brown	smeđi
brown	smeđe
regidors	vijećnici
debat	rasprava
debat	rasprave
debat	raspravu
debat	diskusija
debat	debata
debat	rasprava
debat	rasprave
debat	debate
compromís	zaruke
compromís	angažman
compromís	predanost
compromís	obveza
compromís	posvećenost
compromís	obaveza
absoluta	apsolutna
aprovat	odobrena
aprovat	odobrio
aprovat	odobreno
aprovat	odobren
contes	priče
professió	profesija
professió	profesiju
professió	struke
professió	zanimanje
quantitats	količinama
quantitats	količine
audiència	publike
audiència	publika
suprem	vrhovni
dama	gospa
dama	dama
dama	damo
claude	claude
quadres	stolovi
quadres	stolove
existents	postojeći
existents	postojeće
estatut	statut
editors	urednici
coneixements	znanja
coneixements	poznavanje
coneixements	znanje
òrgan	organa
òrgan	orgulje
òrgan	organ
polonès	poljska
polonès	poljski
competicions	natjecanjima
competicions	natjecanja
competicions	takmičenja
oklahoma	oklahoma
oklahoma	oklahomi
diumenge	nedjelja
diumenge	nedelja
crònica	kronika
connexió	veza
connexió	povezanost
connexió	povezivanje
connexió	poveznica
equilibri	ravnotežu
equilibri	ravnoteža
equilibri	balans
den	jazbina
den	den
càmera	kameru
càmera	fotoaparat
càmera	kamera
càmera	kamere
pilots	piloti
pilots	pilote
jaciment	rezervoar
drama	drama
drama	drami
drama	dramu
drama	drame
estada	ostani
cognom	prezime
ritme	ritam
companyies	poduzeća
companyies	tvrtke
companyies	kompanije
companyies	firme
privat	privatno
privat	private
privat	privatni
estrangers	stranci
estrangers	strancima
màquines	mašine
màquines	strojevi
sèrbia	srbija
sèrbia	serbia
sèrbia	srbiju
gamma	gama
gamma	gamma
avaluació	procjenu
avaluació	procjena
taxa	stopa
taxa	stopi
solitari	usamljeno
solitari	usamljeni
solitari	usamljena
agents	agenti
propòsit	svrha
propòsit	namjena
propòsit	svrhu
varietats	sorte
esquerre	lijevo
esquerre	lijeva
ideal	idealno
ideal	ideal
ideal	idealan
ideal	idealna
pena	kazna
pena	penal
pena	pena
contemporània	suvremena
contemporània	suvremene
contemporània	suvremeni
esperança	nada
esperança	nade
tesi	teze
tesi	tezi
tesi	tezu
tesi	teza
personalitat	osobnost
personalitat	osobnosti
personalitat	ličnost
comparació	usporedbu
comparació	usporedbe
comparació	usporedba
errors	bube
errors	kukci
errors	pogreške
errors	greške
éssers	bića
propers	nadolazeći
propers	predstojeće
propers	nadolazeće
museus	muzeje
museus	muzeji
pèrsia	perzije
aprenentatge	učim
aprenentatge	uči
aprenentatge	učenje
estadística	statistika
estadística	statistike
pujol	pujol
napoleó	napoleona
napoleó	napoleon
debut	debi
matemàtic	matematičar
cultures	kulture
estranger	stranac
prèviament	prethodno
mamífers	sisavci
mamífers	sisavaca
petroli	petroleum
enrique	enrique
separat	odvojeni
separat	rastavljeni
separat	razdvojeni
governs	vladama
governs	vlade
live	uživo
live	live
pacte	zavjet
administrador	admin
administrador	administrator
administrador	administratora
administrador	administrator
pakistan	pakistan
pakistan	pakistana
pakistan	pakistanu
líquid	tekuće
líquid	tekućina
líquid	tekući
reducció	smanjenje
margarida	margherita
tomàs	tomas
tomàs	thomas
dorsal	motora
dorsal	motor
dorsal	leđne
carbó	ugljen
carbó	ugljena
presentat	podnijela
presentat	podnio
presentat	predstavljen
presentat	predstavio
shao	shao
mozart	mozarta
mozart	mozart
bot	bot
bons	obveznice
gos	psa
gos	pas
gos	dog
gos	psu
pilota	lopta
pilota	loptica
pilota	loptu
pilota	ball
pilota	kugla
luci	lucije
luci	lucija
luci	lucius
citat	citirao
pic	pic
maó	cigle
maó	brick
maó	ciglu
maó	cigla
visual	vizualna
visual	vizualno
visual	vizualni
gris	sivo
gris	siva
gris	grey
gris	sivi
paràmetres	parametre
paràmetres	parametri
víctimes	žrtve
loira	loire
julià	julian
cinquanta	pedeset
cinquanta	fifty
arrel	korijen
filles	kćeri
filles	kćerke
jutge	sudac
jutge	sudi
cerca	traži
cerca	pretraga
cerca	pretraživanje
cerca	pretraži
negocis	poslovno
negocis	poslovanje
negocis	posao
negocis	poslovna
negocis	poslovni
almirall	admiral
variacions	varijacije
fronteres	granice
fronteres	granice
fronteres	rubovi
fronteres	granica
còpies	kopije
forts	snažno
forts	jaki
forts	jak
forts	jaka
transformació	transformacija
johnson	johnson
creant	kreiranje
creant	stvaranje
molècules	molekula
molècules	molekule
refugi	sklonište
refugi	zaklon
refugi	utočište
brillant	genijalno
neu	snijeg
associacions	asocijacije
associacions	udruge
associacions	partnerstva
electrons	elektrona
aleta	fin
tensió	napetost
tensió	napetosti
tensió	tenzija
tensió	napon
batalles	bitke
batalles	bitaka
participa	sudjeluje
obre	otvori
masses	mase
considerable	znatan
tradicions	tradicije
participat	sudjelovalo
participat	sudjelovao
participat	sudjelovala
participat	sudjelovali
treballat	radila
treballat	uspjelo
regidor	vijećnik
component	komponente
component	komponenta
porter	vratar
porter	portir
porter	golman
porter	vratar
porter	portir
porter	porter
contemporani	suvremena
contemporani	suvremene
contemporani	suvremeni
wilson	wilson
wilson	wilsona
presoner	zatvorenik
demanda	potražnja
muller	muller
missa	masu
missa	mise
missa	misa
missa	masa
missa	misu
caterina	catherine
caterina	katarina
castro	castro
nazi	nacist
nazi	nacisti
nazi	nacistički
traduir	prevodi
visible	vidljiv
visible	vidljiva
visible	vidljive
visible	vidljivo
visible	vidljivi
trofeu	trofej
laboratori	laboratorij
laboratori	laboratorija
laboratori	laboratorij
laboratori	laboratorija
laboratori	lab
urss	sssr
estils	stilova
capelles	kapele
blocs	blokove
blocs	blokovi
abast	opseg
hug	hugh
ofensiva	uvredljivo
cau	cau
fleca	pekara
fleca	pekari
fleca	pekare
simfonia	simfonija
pràctiques	staž
moda	moda
moda	modni
moda	fashion
moda	mode
jorge	jorge
substitució	zamjena
petersburg	petersburgu
soc	soc
regionals	regionalno
regionals	regionalni
regionals	regionalno
bob	bob
bob	bobe
bob	boba
revisió	osvrt
revisió	pregled
revisió	revizija
gil	gil
observatori	opservatoriju
infants	deca
infants	djeca
signatura	potpis
llet	mlijeka
llet	mlijeko
dates	datume
dates	datumi
nigèria	nigeriji
afluent	pritok
colonial	kolonijalni
esforç	napor
esforç	trud
esforç	napori
combustible	gorivo
combustible	goriva
alan	alan
recorda	zapamti
rector	rektor
nat	net
nat	nat
francis	francis
francis	franjo
desaparició	nestanak
enorme	ogromna
enorme	golemo
enorme	ogroman
iso	iso
oliver	olivera
oliver	oliver
clan	klan
clan	klana
missouri	missouri
arxipèlag	arhipelag
partidaris	lojalisti
partidaris	pristaše
pietro	pietro
arqueològic	arheološki
sucre	šećer
sucre	šećera
teorema	teorem
estima	voli
grande	grande
freqüent	česte
saga	saga
dents	zube
dents	zubi
oportunitat	prilika
oportunitat	chance
oportunitat	šansa
oportunitat	priliku
lai	lai
acompanyat	otpratio
afegit	dodao
afegit	dodali
trànsit	promet
garcia	garcia
quina	što
quina	sta
quina	šta
costums	carine
costums	carinu
costums	običaji
costums	carina
implica	implicira
implica	podrazumijeva
marítim	pomorski
alonso	alonso
rin	rajna
sofia	sofija
sofia	sofiji
sofia	sofia
campions	prvaci
tractats	sporazume
sardenya	sardiniji
conceptes	koncepti
espectacle	pokaži
espectacle	prikaži
espectacle	show
influències	utjecaja
sous	plaće
cinquena	peta
cinquena	peto
cinquena	peti
bernard	bernard
virtual	virtualna
virtual	virtualni
ford	ford
qüestions	pitanja
montevideo	montevideo
victor	viktor
victor	victor
emprat	korištene
emprat	korišteno
emprat	korišten
llevat	kvasca
fira	pošteno
fira	sajam
pol	pol
estratègia	strategije
estratègia	strategiju
estratègia	strategija
sudan	sudanu
regent	regent
rellotge	pazi
rellotge	satom
rellotge	sat
disponibles	dostupno
disponibles	dostupan
disponibles	dostupne
disponibles	dostupna
disponibles	dostupni
carlo	carlo
carlo	karlo
semblants	slično
semblants	slični
semblants	slične
semblants	slična
semblants	slicno
fundadors	osnivači
radio	radio
ricard	richard
boston	boston
boston	bostona
boston	bostonu
vicent	vincent
desaparegut	nedostaje
desaparegut	nestala
desaparegut	fali
desaparegut	nestao
membrana	membranu
teatro	teatro
files	redove
files	redaka
files	redovi
específic	specifično
específic	specifične
específic	specifičan
específic	specifična
proteïna	protein
proteïna	proteina
proteïna	proteini
sainte	sainte
desig	žudnja
desig	želju
desig	želja
desig	želju
desig	želja
quinze	petnaest
hipòtesi	hipoteza
electrònica	elektroniku
electrònica	elektronike
cafè	kave
cafè	kavu
cafè	kafa
cafè	kafu
cafè	kava
dispositius	uređaje
dispositius	uređaji
prestigi	prestiž
pianista	pijanist
bill	bil
bill	bill
seixanta	šezdeset
hollywood	hollywood
conreu	usjevi
conreu	obrezivanje
conreu	usjeva
rico	rico
praga	praga
praga	pragu
praga	prag
ernest	ernest
crítics	kritičari
pastor	župnik
pastor	pastor
cosí	bratić
cosí	rodica
cosí	rođak
òrgans	organe
òrgans	organa
òrgans	organi
expressar	express
històricament	povijesno
unep	unep
danys	oštećenja
danys	oštećenje
ratpenat	myotis
bulgària	bugarskoj
bulgària	bugarska
adam	adame
adam	adam
mostres	uzorci
substàncies	tvari
substàncies	supstance
candidatura	kandidaturu
candidatura	nominaciju
números	brojevi
números	brojeve
variants	varijante
individu	pojedinac
magnitud	magnitude
ruiz	ruiz
tall	rezanje
british	britanski
british	britanska
british	britanci
british	britanac
guionista	scenarist
mateu	matthew
mateu	matej
association	asocijacije
association	udruženje
association	udruga
observació	promatranje
viles	sela
viles	selima
teulada	krov
reconstrucció	rekonstrukciju
reconstrucció	obnova
reconstrucció	rekonstrukcija
prefectura	prefektura
riquesa	bogatstva
riquesa	bogastvo
riquesa	bogatstvo
mariscal	maršal
esborra	obriši
alexandria	aleksandriji
sobreviure	preživi
sobreviure	preživjeti
sobreviure	preživljavanje
renunciar	ostavku
renunciar	ostavka
unanimitat	jednoumlje
herència	nasljedstvo
herència	nasljeđe
herència	ostavština
herència	naslijeđe
herència	nasljedstvo
herència	nasljeđe
braços	ruke
sorra	pijesak
sorra	sand
sorra	pješčana
vocals	samoglasnici
herba	trava
herba	travu
herba	travi
herba	trave
herba	trava
herba	korova
herba	travu
herba	korov
herba	trave
avantatge	prednost
ivan	ivan
ivan	ivana
ivan	ivane
prínceps	prinčevi
greus	ozbiljna
greus	ozbiljan
greus	ozbiljni
greus	ozbiljno
long	duga
long	long
long	dugo
young	mladi
young	mlad
young	mlada
young	mlade
young	mlado
clàssics	klasike
ampliació	produžetak
ampliació	proširenje
segell	pečat
segell	žig
segell	pečat
allen	allen
allen	alen
aliat	saveznika
aliat	saveznik
aliat	ally
constantí	konstantin
constantí	constantine
arnau	arnau
classificar	klasificirati
tossal	summita
tossal	summit
bits	komadiće
bits	komadići
lògica	logika
lògica	logički
coloma	coloma
claus	tipke
claus	ključeve
claus	ključevi
claus	mraz
llacs	jezera
varia	varira
síntesi	sinteza
societats	društva
societats	društava
menció	spomeni
menció	spominjem
menció	spomenuti
escuts	štitovi
cúpula	kupola
argument	argument
argument	argumenti
màrtir	mučenik
àlbums	albuma
àlbums	albume
orientació	vodstvo
orientació	smjernice
orientació	orijentacija
orientació	orijentaciju
ministres	ministre
ministres	ministri
actitud	stav
escultures	skulpture
vídua	udovac
vídua	udovica
reproducció	razmnožavanje
reproducció	reprodukcija
tipologia	tipologija
jueu	židovski
jueu	židov
jueu	židove
jueu	židov
will	will
will	hoce
ambaixador	veleposlanik
ambaixador	ambasador
còpia	kopiraj
còpia	kopija
integrat	integrirani
matriu	matricu
matriu	matrica
existia	postojala
existia	postojao
proporciona	pruža
proporciona	osigurava
competència	konkurencija
competència	natjecanje
competència	nadmetanje
perruqueria	frizer
desconegut	nepoznata
desconegut	nepoznato
desconegut	nepoznati
desconegut	nepoznat
impossible	nemoguće
procediment	postupak
procediment	procedura
procediment	zahvat
procediment	procedure
constitucional	ustavne
constitucional	ustavno
constitucional	ustavni
intents	pokušaja
intents	pokušaji
alma	alma
germanes	sestre
germanes	sestrama
variables	varijable
gregori	gregory
africà	africanus
africà	afrički
africà	afrička
villa	vila
villa	villa
villa	vilu
subordo	subordo
quadrats	kvadrata
responsabilitat	odgovornost
responsabilitat	odgovornosti
responsabilitat	odgovornost
youtube	youtube
monarca	monarh
testimoni	svjedok
testimoni	svjedočenje
testimoni	svjedočanstvo
testimoni	svjedočenja
testimoni	iskaz
temàtica	tema
temàtica	tema
alimentació	hrane
alimentació	hrana
metalls	metala
taylor	taylor
sostre	krov
proporcionar	pružiti
avi	deda
avi	dida
avi	djed
avi	deda
avi	djed
orleans	orleans
orleans	orleansa
orleans	orleansu
pobres	jadna
pobres	jadan
pobres	jadno
votació	glasanje
molecular	molekularni
pluja	kiša
brigada	brigada
brigada	brigade
típic	tipični
típic	tipičan
típic	tipično
judicial	sudska
generar	generirati
samuel	samuel
acords	sporazume
determinada	odlučno
determinada	utvrđeno
determinada	odlučan
determinada	odlučni
determinada	odlučna
rival	suparnik
pagament	uplata
pagament	plaćanje
pagament	isplata
teixits	tkiva
teixits	maramice
bibliografia	bibliografija
reaccions	reakcije
representat	predstavljali
representat	predstavljao
acadèmic	akademske
acadèmic	akademski
lorenzo	lorenzo
prússia	pruskoj
permís	dozvola
permís	dopuštenje
permís	dozvolu
permís	dozvola
dei	dei
integració	integracije
integració	integraciju
integració	integracija
vestit	haljina
vestit	haljinu
vestit	odijelo
marcel	marcellus
marcel	marcela
marcel	marcel
primària	primarno
primària	primarna
primària	primarni
fòssils	fosila
tones	tona
tones	tone
cerimònia	svečanost
cerimònia	ceremonija
cerimònia	ceremoniji
panamà	panama
panamà	panami
franz	franz
abella	pčela
abella	bee
dispositiu	uređaj
criteri	kriterij
compositors	skladatelja
relacionada	povezano
condemnat	osuđen
cup	kupa
cup	pehar
cup	šalica
cup	kup
ciclistes	biciklisti
triomf	trijumf
penya	peña
cultiu	usjevi
cultiu	obrezivanje
cultiu	usjeva
francs	franks
teologia	teologiju
administratiu	administrativne
pou	jame
pou	pit
pou	jama
pou	jami
agrupació	grupiranje
espectadors	gledatelja
espectadors	gledatelji
espectadors	gledatelje
espectadors	gledatelja
espectadors	gledateljima
creador	tvorac
creador	stvoritelj
creador	stvoritelja
subjecte	predmet
subjecte	subjekt
artificial	umjetno
artificial	umjetna
artificial	umjetni
perspectiva	perspektiva
perspectiva	perspektive
candidats	kandidati
candidats	kandidatima
candidats	kandidate
magdalena	magdalena
carmen	karmen
carmen	carmen
gegants	divovi
banderes	zastave
decisions	odluke
canvia	prebaci
canvia	promjena
canvia	promijeni
habilitat	vještine
habilitat	vještina
habilitat	umijeće
habilitat	omogućena
habilitat	omogućeno
ajudant	pomoćnik
ajudant	pomoćnica
ajudant	asistent
ajudant	pomagač
tripulació	posada
tripulació	ekipa
tripulació	posadi
lineal	linearno
air	zrak
air	zraka
air	air
etiòpia	etiopiji
tecnologies	tehnologije
obtingut	dobivena
temples	hramove
palestina	palestini
literalment	doslovno
literalment	bukvalno
estocolm	stockholmu
estocolm	stockholm
monjo	redovnik
monjo	monk
assumir	pretpostavi
assumir	pretpostaviti
conseqüències	posljedica
conseqüències	posljedice
grammy	bakica
jueva	židovski
jueva	židov
xxi	xxi
mascle	muško
mascle	mužjak
mascle	muškarac
mascle	muški
elisabet	elizabeta
elisabet	elizabeth
fracàs	neuspjeh
atlantic	atlantic
atlantic	atlantik
consens	konsenzus
green	zeleno
green	zeleni
green	zelen
green	zelene
green	zelena
maurice	maurice
granota	žaba
granota	žabac
mapes	mape
lieja	liège
fidel	vjerna
fidel	vjeran
fidel	vjerni
fidel	fidel
madagascar	madagaskar
capítols	poglavlja
fruits	voće
fruits	plodovi
fruits	voce
franja	strip
publicitat	oglašavanje
publicitat	oglašavanja
transformar	transformacija
transformar	transformirati
conjunts	postavlja
conjunts	seta
confiança	vjeruj
confiança	vjerujte
confiança	povjerenje
marbre	mramor
dominar	dominiraju
dominar	dominirati
record	spomen
record	suvenir
començat	počelo
interiors	interijeri
espinosa	espinosa
ànima	duša
ànima	soul
possibilitats	mogućnosti
marcat	označena
marcat	označen
marcat	označeno
canons	topovi
canons	topove
canons	topova
ffffff	ffffff
mata	ubij
mata	mata
lima	lima
àngels	anđeli
múrcia	murcia
perruqueries	salonima
amateur	amater
amateur	amaterski
descens	nizbrdo
teixit	tkiva
teixit	tkivo
teixit	tkanine
teixit	tkanina
abandonat	napuštena
abandonat	napušten
abandonat	napušteni
abandonat	napušteno
orgue	organa
orgue	orgulje
orgue	organ
dvd	dvd
aprovació	odobravanje
aprovació	odobrenje
ric	bogata
ric	rich
ric	bogat
ric	bogati
vegetals	povrće
vegetals	povrća
preparació	priprema
preparació	pripreme
virgínia	virginiji
virgínia	virginia
virgínia	virginiju
dominant	dominantna
diversitat	raznolikosti
diversitat	različitosti
diversitat	raznolikost
comunistes	komunisti
gegant	div
gegant	divovski
eduardo	eduardo
executat	pogubljen
executat	pogubljeni
executat	izvršeno
mataró	mataró
claudi	klaudije
derivats	derivata
joe	džo
joe	joe
joaquín	joaquin
joaquín	joaquín
pamplona	pamploni
doctrina	doktrina
rendiment	izvedba
rendiment	izvođenje
rendiment	nastup
dipòsit	depozit
dipòsit	polog
integrar	integrirati
balaguer	balaguer
assentament	naselje
assentament	nagodba
precisió	preciznost
precisió	precizno
precisió	točnost
precisió	preciznost
ponts	mostove
ponts	mostova
ponts	mostovi
usant	koristeći
usant	korištenje
leipzig	leipzigu
famosos	poznat
famosos	slavni
famosos	poznati
famosos	poznata
famosos	slavan
mina	mina
mina	moj
mina	moja
mina	moje
creek	creek
biologia	biologiju
biologia	biologije
biologia	biologija
pal	odijelo
pres	uzeto
pennsilvània	pennsylvania
pennsilvània	pennsylvaniji
indiana	indiana
indiana	indiane
ubicació	lokacija
ubicació	lokaciju
femella	ženska
femella	ženka
femella	žensko
situacions	situacije
ordinadors	računala
cridar	vrišti
cridar	vrištati
cridar	vrisak
cors	srcima
cors	srca
documentat	dokumentirano
dissolució	raspad
celebrat	održan
celebrat	održana
celebrat	držao
quadrat	trgu
quadrat	trg
quadrat	kvadrat
pisces	riba
adreça	adresu
adreça	adresa
escollir	odaberite
escollir	izaberite
gir	twist
dificultat	poteškoće
dificultat	poteškoća
cooperació	suradnja
cooperació	suradnju
bíblia	biblija
bíblia	biblije
bíblia	bibliju
conferències	konferencije
mart	mart
mart	marsa
mart	mars
segura	segura
oferta	ponudi
oferta	ponudu
oferta	ponuda
emissió	emitiranje
destruïda	uništen
destruïda	uništena
animació	animacije
editat	uredio
trens	vlakovi
trens	vlakove
trens	vlakova
cabrera	cabrera
cita	termin
cita	sastanak
cita	imenovanje
cotxes	automobili
cotxes	auti
gruix	gusta
gruix	gusto
gruix	debljina
existent	postojeći
existent	postojeće
afegeix	dodaj
afegeix	dodajte
campo	campo
intercanvi	razmjena
intercanvi	zamjenu
consciència	svijest
consciència	savjesti
consciència	savjest
consciència	svijest
consciència	svijesti
preses	hica
jackson	jackson
confirmar	potvrdi
otomans	osmanlijama
evident	očigledno
evident	očito
fortament	snažno
modificacions	modifikacije
soldat	vojnik
acta	acta
relleus	relej
addicionals	dodatna
addicionals	dodatno
addicionals	dodatni
addicionals	dodatne
signat	potpisano
signat	potpis
signat	potpisan
signat	potpisao
capturat	uhvaćena
capturat	uhvaćeni
capturat	zarobljen
capturat	zarobljeni
dolor	boli
dolor	bol
dolor	bolovi
llenguadoc	languedoc
terminal	terminal
terminal	krajnja
tècnics	tehnički
tècnics	tehnička
tècnics	tehničari
ideologia	ideologija
espiritual	duhovna
espiritual	duhovni
espiritual	duhovne
espiritual	duhovno
soprano	soprano
metal	metala
metal	metal
metal	metalni
absolut	apsolutna
nba	nba
impostos	porezi
impostos	poreze
impostos	porez
intensitat	intenzitet
actius	imovine
actius	imovina
llegat	nasljedstvo
llegat	nasljeđe
llegat	ostavština
llegat	naslijeđe
millores	poboljšanja
millores	poboljšanje
singular	jednina
monte	monte
high	visoko
high	visok
high	visoka
socialistes	socijalisti
socialistes	socijalista
vendes	prodaje
vendes	prodaja
reduït	smanjene
reduït	smanjen
reduït	smanjena
cinta	traka
granollers	granollers
stephen	stephen
stephen	stjepan
menja	jedi
marco	marco
patriarca	patrijarh
exercici	vježbe
exercici	vježbanje
exercici	vježba
paulo	paulo
díaz	díaz
díaz	diaz
capes	slojeve
alfonso	alfonso
proporció	omjer
freqüents	česte
ahmad	ahmad
cantar	pjevaj
cantar	pjevajte
apartament	stan
apartament	apartman
símptomes	simptomi
símptomes	simptome
fases	faze
establerta	utvrđeno
establerta	uspostavljen
establerta	uspostavljena
establerta	osnovan
negoci	poslovno
negoci	poslovanje
negoci	posao
negoci	poslovna
negoci	poslovni
mars	marsa
mars	mars
lewis	lewis
lewis	luis
separa	razdvaja
separa	odvaja
missatges	poruke
fam	gladi
fam	glad
rurals	ruralnim
dirigeix	usmjerava
arròs	rice
arròs	riža
estable	stabilna
estable	stabilan
estable	stabilno
davis	davis
negociacions	pregovori
negociacions	pregovora
negociacions	pregovore
perd	gubi
perd	izgubi
rol	uloga
rol	ulozi
rol	uloge
guarnició	garrison
guarnició	garnizon
cadenes	lanaca
cadenes	lanci
cadenes	žice
torí	torinu
iowa	iowi
oviedo	oviedo
circumstàncies	okolnosti
dient	rekavši
biblioteques	knjižnice
biblioteques	biblioteke
bretó	breton
aventures	avanture
aventures	pustolovine
venus	venera
rivera	rivera
separats	odvojeni
separats	rastavljeni
separats	razdvojeni
iugoslàvia	jugoslaviji
iugoslàvia	jugoslavija
iugoslàvia	jugoslaviju
iugoslàvia	jugoslavije
donació	donacija
donació	donaciju
donació	donacije
places	kvadrata
continu	neprekidno
continu	kontinuirano
continu	kontinuum
adolf	adolf
adolf	adolfa
eric	eric
eric	erik
memorial	spomen
este	este
revolucionari	revolucionarna
revolucionari	revolucionarni
catedràtic	profesore
algèria	alžiru
hebreu	hebrejski
uniforme	uniforma
uniforme	uniforme
uniforme	odora
uniforme	uniformu
incendi	vatra
vives	vives
depressió	depresija
depressió	depresiju
depressió	depresije
substància	supstanca
substància	tvar
sens	sens
cervera	cervera
assalt	napad
investigadors	istraživači
seminari	sjemeništu
seminari	seminara
seminari	seminar
single	single
single	samac
single	singl
regulars	redovito
regulars	redovna
regulars	redovno
roc	ocr
roc	roc
mike	mike
informar	obavijestiti
aplica	primjeni
governant	vladara
governant	vladar
oral	oralno
oral	oralni
minnesota	minnesoti
estètica	estetika
álvarez	alvarez
anne	anne
passió	strast
passió	strasti
mater	mater
forn	pećnica
forn	peć
ray	ray
ones	valove
ones	valovi
cao	cao
andrea	andrea
indústries	industries
indústries	industrije
miller	miller
miller	miler
miller	milleru
repressió	represije
santos	santos
voluntaris	dobrovoljaca
voluntaris	dobrovoljci
voluntaris	volonteri
himne	himna
himne	himnu
himne	himna
himne	himnu
himne	himne
croàcia	hrvatica
croàcia	hrvatska
croàcia	croatia
ana	ana
pascual	pascual
springer	springer
parlant	govoreći
legió	legija
puntuació	rejting
puntuació	ocjena
puntuació	rezultat
puntuació	ocjena
ofici	letjelice
ofici	plovilo
ofici	letjelica
ofici	obrt
ofici	zanat
tancs	tenkovi
tancs	tenkove
bomba	bomba
microsoft	microsoft
nomenament	termin
nomenament	sastanak
nomenament	imenovanje
pavelló	paviljon
bolívia	boliviji
retrats	portreta
